"pais","idnum","estratopri","estratosec","upm","prov","municipio","cluster","ur","tamano","idiomaq","fecha","wt","q1","q2y","q2","ls3","a4","soct2","idio2","np1","np2","sgl1","cp4a","cp5","cp6","cp7","cp8","cp13","cp20","cpss1","it1","l1","immig1","immig2","prot3","panprot1","panprot2","panprot3","panprot4","jc10","jc13","jc15a","vic1ext","vic1exta","vic2","vic2aa","vic1hogar","pole2n","aoj11","pese1","pese2","aoj17","aoj12","aoj22","b1","b2","b3","b4","b6","b10a","b11","panb12","b13","b18","b20","b20a","b21","b21a","b31","b32","b43","b37","b47a","panb49","n9","n11","n15","b3milx","mil3","mil4","pr3a","pr3b","pr3c","pr4","pr5","m1","sd2new2","sd3new2","sd6new2","infrax","ros4","ing4","eff1","eff2","env1","pn4","w14a","e5","e15","e3","e16","d1","d2","d3","d4","d5","d6","per4","per9","dem2","dem11","exc2","exc6","exc20","exc11","exc13","exc14","exc15","exc16","exc18","exc7","diso7","diso8","diso10","diso18","diso14","diso16","diso17","vicbar1","vicbar1f","vicbar3","vicbar3f","vicbar4","vicbar4f","vicbar7","vicbar7f","fear10","vic44","fear6e","fear6f","vb1","vb2","vb3n","vb4new","vb101","vb10","vb11","pol1","vb20","panele1","panele2","panpar1","panpar2","panpar3","panpar4","panpar5","pancon1","pancon2","clien1n","clien1na","for1n","for4","for5","for6","for7","for6b","for7b","mil10a","mil10c","mil10e","wf1","cct1b","ed","ed2","q3c","q5b","ocup4a","ocup1a","pr1","pr2","pr3","q10new","q10g","q10a","q14","q10d","q10e","q11n","q12c","q12bn","q12","etid","leng1","www1","gi0","gi1","gix4","gi4","gi7","r3","r4","r4a","r5","r6","r7","r8","r12","r14","r15","r18","r1","r16","r26","formatq","colorr","ti","sexi","colori","uniq_id","nationality","sex"
"7","8ac68222-8d33-453f-9192-6f3ed9a5d3ea-a65ba2046d38464344833499","702","1","30103","3","301","301041052063","1","2","1","28apr2014","1","2","1986","28","1","5","3","3","2","2","3","2","4","4","4","4","4","4","4","4","6","3","1","2","1","1","1","1","1","1","2","2","999999","999999","999999","2","3","1","1","2","2","2","2","3","4","5","7","6","4","4","3","4","2","3","3","2","1","2","1","7","3","2","3","3","3","3","3","5","7","1","7","7","4","2","1","3","3","3","3","3","3","1","7","1","3","2","2","3","1","1","1","1","1","1","10","10","2","5","1","2","0","0","0","999999","999999","999999","999999","999999","0","2","1","1","1","1","1","1","1","1","1","1","1","888888","999999","1","1","0","0","1","1","1","2","999999","7","999999","1","702","2","2","1","2","2","2","1","2","1","2","999999","2","2","4","4","4","2","3","2","1","3","4","1","2","2","12","1","1","1","3","999999","1","999999","1","5","999999","2","1","3","2","1","9","1","0","2","701","1","1","1","1","1","888888","1","1","1","0","1","0","0","1","1","0","0","1","0","1","2","6","42.1","1","4","PAN14_0592","7","2"
"7","8eb7007b-2d27-43b7-b0da-739a47afbf5c-a65ba2046d38464344833328","701","1","80802","8","801","801005144206","1","1","1","28mar2014","1","1","1980","34","1","1","2","2","2","2","2","2","4","4","4","4","4","999999","4","2","5","1","1","2","1","1","1","1","1","1","2","2","999999","999999","999999","2","2","2","3","3","4","2","1","3","2","3","3","2","2","3","2","2","2","2","3","3","1","3","2","7","3","2","2","2","3","2","1","4","4","1","2","3","2","2","3","3","2","2","2","4","4","3","3","1","2","2","2","5","3","4","1","1","2","1","4","5","1","6","2","1","0","0","0","999999","0","999999","999999","0","0","2","4","3","3","3","3","2","4","2","999999","2","999999","2","999999","2","999999","0","0","2","3","1","2","999999","7","999999","2","999999","2","1","999999","0","1","2","1","2","1","2","999999","2","2","4","4","4","2","6","2","2","3","4","2","2","2","18","4","1","2","1","2","2","988888","999999","988888","988888","2","2","2","2","3","3","1","1","2","701","1","1","1","1","1","50","1","1","1","1","1","1","0","1","1","1","1","1","1","1","2","6","52.25","1","4","PAN14_0593","7","1"
"7","8eb7007b-2d27-43b7-b0da-739a47afbf5c-a65ba2046d38464344833329","701","1","80802","8","801","801005144206","1","1","1","28mar2014","1","2","1978","36","1","10","2","3","2","2","2","2","4","4","4","4","4","4","4","2","1","1","1","2","1","1","1","1","1","2","2","2","999999","999999","999999","2","2","2","3","2","4","4","1","2","3","1","4","4","3","4","5","1","3","4","2","1","1","1","3","7","2","2","4","5","4","1","3","4","4","1","4","1","3","2","2","2","2","2","2","4","3","3","3","1","2","1","5","5","1","4","1","1","1","1","4","4","1","7","2","2","0","0","0","999999","0","999999","999999","999999","0","2","4","4","4","4","3","4","4","2","999999","2","999999","2","999999","2","999999","0","0","2","2","1","2","999999","3","999999","2","999999","4","1","999999","0","3","2","1","2","1","1","1","2","2","4","4","4","3","3","1","2","4","4","2","2","2","17","7","1","2","1","2","1","999999","1","988888","988888","2","2","2","2","1","4","1","0","4","701","1","1","1","1","1","888888","1","1","1","1","1","1","1","1","1","1","1","1","1","1","2","10","43.883","1","4","PAN14_0594","7","2"
"7","8f22a29c-9848-43f5-a416-c5e8fa923de7-665500b7f81b0a08449922382","702","1","30101","3","301","301040051059","1","2","1","04apr2014","1","1","1969","45","2","30","2","2","1","2","3","1","2","4","3","4","4","999999","4","2","1","1","1","2","1","1","1","2","2","2","1","2","999999","999999","999999","2","3","2","1","1","2","1","2","1","4","2","3","7","1","5","4","3","5","7","6","1","2","3","2","7","6","5","4","1","3","3","4","4","1","6","7","7","6","2","2","2","2","2","2","7","5","3","4","1","2","2","9","8","5","1","8","10","3","3","10","10","5","7","1","2","0","0","0","999999","999999","999999","0","0","1","2","1","2","2","2","3","2","1","1","2","1","988888","2","999999","1","1","0","0","1","2","1","1","702","999999","999999","1","702","2","2","1","2","3","2","1","2","2","2","999999","2","2","4","4","4","2","2","2","2","2","4","1","1","2","10","2","1","1","2","4","2","3","999999","3","0","1","2","3","2","1","5","1","2","4","701","2","1","1","888888","1","52","1","1","1","0","1","0","0","1","1","0","0","1","0","0","2","10","94.0","1","6","PAN14_0595","7","1"
"7","8f22a29c-9848-43f5-a416-c5e8fa923de7-665500b7f81b0a08449922383","702","1","30101","3","301","301040051059","1","2","1","04apr2014","1","2","1968","46","1","5","1","1","2","2","3","2","4","3","4","4","4","4","4","2","4","1","1","2","1","1","1","2","2","2","1","2","999999","999999","999999","2","3","3","1","1","2","2","2","3","4","4","5","1","5","7","5","2","5","7","6","1","1","3","2","7","7","5","6","1","3","6","6","5","1","2","6","6","4","2","2","2","1","2","3","3","5","5","7","3","2","2","8","10","1","1","5","9","10","10","10","10","1","7","1","2","0","0","0","999999","0","999999","0","999999","0","2","2","2","2","2","2","2","2","1","2","1","2","2","999999","1","1","0","0","3","1","1","1","702","999999","999999","2","999999","3","2","1","0","2","3","2","2","2","2","999999","2","2","4","4","4","3","2","2","2","2","3","2","2","2","12","4","1","1","1","2","2","1","999999","5","5","2","2","2","1","1","1","0","0","4","701","1","1","1","1","1","53","1","0","1","0","1","1","0","1","1","1","1","1","1","0","2","9","38.516","2","6","PAN14_0596","7","2"
"7","8f22a29c-9848-43f5-a416-c5e8fa923de7-665500b7f81b0a08449922388","702","1","30101","3","301","301040051060","1","2","1","04apr2014","1","1","1967","47","1","5","1","2","2","2","3","2","2","3","2","4","4","999999","4","1","4","3","2","2","2","2","2","1","2","2","2","2","999999","999999","999999","2","1","3","1","2","1","2","2","5","4","6","5","3","1","1","1","1","3","7","7","1","2","2","2","7","6","2","6","1","3","4","5","4","2","3","6","6","7","2","3","2","2","3","3","3","6","5","6","3","2","1","8","8","6","1","1","8","8","1","10","10","1","7","1","1","0","0","0","999999","0","999999","0","0","0","2","1","1","1","1","2","1","1","1","2","2","999999","2","999999","1","1","1","0","2","1","1","2","999999","1","999999","1","701","3","3","2","1","2","2","1","2","1","2","999999","2","2","10","10","4","4","999999","2","2","2","2","2","2","2","11","3","1","1","1","4","2","1","999999","4","2","1","2","2","2","6","4","1","1","2","701","4","1","1","1","1","52","1","1","1","1","1","0","0","1","1","0","0","1","0","0","2","6","29.4","2","6","PAN14_0597","7","1"
"7","8f22a29c-9848-43f5-a416-c5e8fa923de7-665500b7f81b0a08449922389","702","1","30101","3","301","301040051060","1","2","1","04apr2014","1","2","1969","45","1","13","1","1","2","2","3","2","4","4","4","4","4","4","4","2","3","1","1","2","1","1","1","2","2","2","2","2","999999","999999","999999","2","2","2","2","1","2","2","2","3","3","3","4","6","2","2","5","2","6","7","5","1","4","4","3","7","5","2","4","1","4","6","4","2","1","5","4","5","5","888888","2","2","1","2","3","7","4","3","4","2","4","2","8","9","1","5","3","7","7","1","10","10","1","7","3","1","0","0","0","999999","0","999999","0","999999","0","2","2","2","2","2","2","3","2","1","2","2","999999","2","999999","1","2","0","1","2","3","1","1","701","999999","999999","2","999999","3","3","2","1","3","1","1","2","2","2","999999","2","2","4","4","4","3","2","3","2","2","3","2","2","2","9","2","5","2","1","2","1","999999","1","4","4","2","2","3","1","5","3","0","5","2","701","4","2","1","1","1","54","1","0","1","0","0","0","0","1","1","0","0","1","0","0","2","5","31.965999999999998","2","6","PAN14_0598","7","2"
"7","8f22a29c-9848-43f5-a416-c5e8fa923de7-665500b7f81b0a08449922398","702","1","30101","3","301","301041052061","1","2","1","04apr2014","1","1","1987","27","2","1","1","1","2","2","4","2","4","4","3","4","4","999999","4","1","5","5","1","2","1","1","2","2","2","2","2","2","999999","999999","999999","2","3","2","1","1","2","4","1","5","3","3","3","3","3","3","3","3","3","7","6","2","2","3","3","7","7","6","7","2","5","7","4","2","888888","7","7","6","7","1","2","1","2","2","3","5","5","3","5","3","2","2","5","5","2","1","1","5","5","5","10","10","1","7","1","2","0","0","0","999999","0","999999","0","0","0","2","2","2","2","2","2","2","1","2","999999","2","999999","2","999999","1","1","0","0","2","2","1","1","701","999999","999999","2","999999","4","3","2","1","3","2","2","2","1","2","999999","2","2","4","4","4","3","2","2","2","2","2","2","2","2","9","1","1","1","1","2","1","999999","2","5","5","2","2","2","1","3","4","2","2","4","701","2","1","1","1","1","53","1","0","1","0","1","1","0","1","1","0","0","1","0","0","2","9","30.465999999999998","2","6","PAN14_0599","7","1"
"7","8f22a29c-9848-43f5-a416-c5e8fa923de7-665500b7f81b0a08449922399","702","1","30101","3","301","301041052061","1","2","1","04apr2014","1","2","1986","28","2","3","2","2","1","2","3","2","3","2","4","4","4","4","4","2","3","2","2","2","1","1","2","2","1","1","1","2","999999","999999","999999","2","3","3","1","1","1","1","2","6","7","7","7","7","6","6","6","6","6","7","7","2","2","6","6","7","7","6","6","1","3","6","4","1","3","7","6","6","6","2","2","2","1","2","2","6","5","3","7","3","2","2","8","7","7","7","7","7","5","3","10","10","1","7","3","1","0","0","0","999999","999999","999999","0","999999","0","3","1","2","2","2","2","2","2","2","999999","2","999999","2","999999","1","1","0","0","2","2","1","2","999999","8","999999","1","702","2","2","1","2","3","2","2","2","2","2","999999","2","2","4","7","12","3","2","2","2","2","2","2","2","2","10","1","5","1","4","999999","1","999999","2","4","999999","2","2","3","2","3","3","0","0","1","701","1","1","1","1","1","53","1","0","1","0","1","0","0","1","1","1","1","1","1","0","2","3","37.3","2","6","PAN14_0600","7","2"
"7","8f22a29c-9848-43f5-a416-c5e8fa923de7-665500b7f81b0a08449922404","702","1","30101","3","301","301041052062","1","2","1","05apr2014","1","1","1985","29","1","58","2","2","2","2","2","2","3","1","4","4","4","999999","4","1","7","1","1","2","988888","2","2","2","2","2","1","2","999999","999999","999999","2","2","2","2","1","2","2","1","5","5","4","4","4","4","4","4","4","4","7","1","1","4","4","5","7","5","5","4","1","3","5","4","2","1","4","4","4","4","1","2","2","2","2","2","7","6","3","7","2","1","1","5","5","1","1","1","2","3","1","10","10","1","7","2","2","0","0","0","999999","999999","999999","0","999999","0","3","2","2","2","2","2","2","2","2","999999","1","1","2","999999","1","1","0","0","4","2","1","2","999999","3","999999","2","999999","4","1","999999","0","3","1","1","888888","2","2","999999","2","2","2","2","2","2","2","2","2","2","3","3","2","2","9","1","1","1","7","999999","1","999999","1","4","999999","1","2","3","2","1","6","0","0","2","701","2","2","1","1","1","53","1","0","1","0","1","0","0","1","1","1","1","1","1","0","2","6","29.483","2","6","PAN14_0601","7","1"
"7","8f22a29c-9848-43f5-a416-c5e8fa923de7-665500b7f81b0a08449922405","702","1","30101","3","301","301041052062","1","2","1","05apr2014","1","2","1986","28","2","5","1","1","2","2","3","2","4","2","4","4","4","4","1","2","3","1","1","2","1","1","1","2","2","2","1","2","999999","999999","999999","2","2","2","1","1","1","2","2","6","5","6","6","2","3","4","4","4","4","6","7","2","2","4","4","7","7","6","7","3","3","6","2","1","1","7","5","4","6","2","3","1","1","1","2","7","6","2","6","3","1","2","1","8","5","5","6","4","5","7","9","10","7","7","2","2","0","0","0","999999","0","999999","0","999999","0","2","2","1","1","2","2","1","1","2","999999","1","1","2","999999","1","2","1","0","3","2","1","1","702","999999","999999","1","702","3","2","1","2","2","1","1","2","1","2","999999","2","2","4","4","4","3","2","2","2","2","2","1","2","2","12","1","5","1","1","2","2","2","999999","5","2","2","2","2","1","3","2","0","0","1","701","1","1","1","1","1","53","1","0","1","1","0","0","0","1","1","0","0","1","1","0","2","3","47.25","2","6","PAN14_0602","7","2"
"7","8f22a29c-9848-43f5-a416-c5e8fa923de7-665500b7f81b0a08449922410","702","1","30103","3","301","301041052063","1","2","1","05apr2014","1","1","1988","26","1","1","2","2","2","2","3","2","4","3","4","4","4","999999","1","1","6","1","2","2","1","1","2","2","2","2","2","2","999999","999999","999999","2","1","1","1","1","1","1","2","6","2","3","5","5","4","6","5","5","4","7","6","4","3","4","4","3","5","3","3","4","3","4","4","4","3","4","4","3","4","2","3","1","1","2","3","7","4","2","4","3","1","1","4","4","6","1","1","4","5","4","10","10","1","1","1","2","0","0","0","999999","0","999999","0","999999","0","3","1","2","2","2","1","2","1","2","999999","2","999999","2","999999","1","2","1","0","2","2","1","2","999999","2","999999","2","999999","2","1","999999","0","3","1","1","2","2","2","999999","2","2","4","4","4","2","2","2","2","2","2","2","2","2","12","2","1","1","1","2","2","3","999999","4","4","2","2","3","2","3","4","1","0","3","703","1","2","1","1","1","54","1","0","1","0","1","1","0","1","1","0","0","1","0","0","2","7","45.083","2","6","PAN14_0603","7","1"
"7","8f22a29c-9848-43f5-a416-c5e8fa923de7-665500b7f81b0a08449922411","702","1","30103","3","301","301041052063","1","2","1","05apr2014","1","2","1986","28","1","13","1","1","1","2","3","2","4","2","2","4","2","4","4","2","5","1","1","2","1","1","2","2","2","2","1","2","999999","999999","999999","2","1","2","1","1","1","1","2","6","6","6","6","5","6","6","5","5","7","7","6","6","6","6","5","7","7","7","7","6","6","7","5","1","1","7","6","4","5","2","1","1","1","1","1","4","4","3","5","3","1","1","3","3","3","3","4","4","1","1","10","10","1","7","1","1","0","0","0","999999","0","999999","0","0","0","3","1","2","1","1","1","1","1","2","999999","2","999999","2","999999","1","2","0","0","1","2","1","1","702","999999","999999","1","702","1","2","1","2","2","1","2","2","2","2","999999","2","2","7","10","2","2","2","3","2","2","3","2","2","2","12","2","1","2","1","2","1","999999","1","5","2","2","2","2","1","3","4","2","2","1","701","1","1","1","1","1","53","1","0","1","0","1","1","0","1","1","1","1","1","1","0","2","3","23.05","2","6","PAN14_0604","7","2"
"7","8f22a29c-9848-43f5-a416-c5e8fa923de7-665500b7f81b0a08449922416","702","1","30103","3","301","301041052064","1","2","1","05apr2014","1","1","1987","27","2","13","1","1","2","2","2","2","4","4","4","4","4","999999","2","1","4","1","2","2","1","2","1","2","2","2","1","2","999999","999999","999999","2","2","2","2","2","2","2","2","6","7","7","7","3","7","7","6","5","6","6","7","4","5","6","5","7","6","7","6","5","4","5","4","6","1","7","5","5","4","1","2","2","1","1","2","7","5","4","7","3","2","1","7","6","4","1","1","6","1","8","10","10","1","1","2","1","0","0","0","999999","0","999999","0","999999","0","2","2","2","2","2","2","2","2","1","1","1","1","2","999999","1","1","0","0","1","1","1","1","702","999999","999999","2","999999","2","2","1","2","1","1","1","2","2","2","999999","2","2","4","4","4","2","2","2","2","2","2","2","2","2","11","2","5","1","1","2","1","999999","1","4","4","2","2","2","1","3","3","0","0","4","701","2","2","1","1","1","52","1","0","1","0","1","0","0","1","1","0","0","1","1","0","2","9","49.61600000000001","2","6","PAN14_0605","7","1"
"7","8f22a29c-9848-43f5-a416-c5e8fa923de7-665500b7f81b0a08449922417","702","1","30103","3","301","301041052064","1","2","1","05apr2014","1","2","1986","28","2","1","2","2","2","1","4","2","4","4","1","4","4","4","4","2","3","1","1","2","1","1","2","2","2","2","1","2","999999","999999","999999","2","2","2","1","1","1","3","2","3","3","3","3","3","3","3","4","4","4","7","6","3","2","5","2","7","6","3","7","2","2","6","2","2","2","6","4","5","5","2","3","2","2","2","4","7","4","2","6","3","2","2","4","4","1","1","1","8","1","10","10","10","1","7","2","2","0","0","0","0","999999","999999","0","0","0","3","2","2","2","2","2","2","2","2","999999","2","999999","2","999999","1","1","0","0","2","2","1","2","999999","2","999999","2","999999","4","1","999999","0","2","1","1","1","1","2","999999","2","2","4","4","4","3","2","3","2","2","2","2","2","2","9","2","1","2","7","999999","2","1","999999","4","999999","2","2","3","1","3","7","5","5","1","701","4","1","1","1","1","52","1","0","1","0","1","0","0","1","0","0","0","1","0","0","2","3","24.05","2","6","PAN14_0606","7","2"
"7","8f22a29c-9848-43f5-a416-c5e8fa923de7-665500b7f81b0a08449922418","702","1","30103","3","301","301041053065","2","5","1","06apr2014","1","1","1965","49","2","2","1","1","2","2","3","2","4","4","3","4","4","999999","4","3","6","1","1","2","1","2","2","2","2","2","2","2","999999","999999","999999","1","1","3","1","1","2","2","1","6","5","4","4","5","5","5","5","4","5","7","7","3","2","5","4","7","6","6","7","2","3","5","3","2","2","7","3","3","4","2","3","2","2","2","2","7","5","3","6","2","2","1","4","3","1","1","1","3","3","2","6","5","1","7","3","1","0","0","0","999999","0","999999","0","999999","0","3","1","1","1","2","2","1","1","1","2","1","1","2","999999","1","1","0","0","2","2","1","1","703","999999","999999","1","701","3","3","2","1","2","1","2","2","1","2","999999","2","2","5","5","10","2","2","3","2","2","3","3","2","2","9","1","1","1","1","4","2","3","999999","4","4","2","2","3","1","2","3","0","4","4","701","4","1","1","1","1","53","1","0","1","1","1","0","0","1","1","0","0","1","0","0","2","9","26.383000000000003","2","6","PAN14_0607","7","1"
"7","8f22a29c-9848-43f5-a416-c5e8fa923de7-665500b7f81b0a08449922430","702","1","30106","3","301","301042054067","1","2","1","06apr2014","1","1","1962","52","3","61","1","2","2","2","3","2","3","3","3","3","3","999999","2","2","8","1","1","2","1","1","2","2","2","2","1","2","999999","999999","999999","1","2","2","2","1","2","2","2","5","5","6","6","3","5","6","6","5","5","5","7","6","2","5","5","7","6","6","6","4","4","6","5","4","1","6","4","4","4","2","3","3","2","2","2","7","1","2","7","2","2","2","10","10","1","1","1","1","1","1","6","6","1","7","3","1","0","0","0","999999","0","999999","0","999999","0","4","1","1","1","1","1","1","1","1","3","2","999999","2","999999","2","999999","0","0","3","3","1","1","701","999999","999999","2","999999","2","3","3","3","2","2","2","2","2","1","1","2","2","4","4","4","2","2","2","2","2","2","2","2","2","12","3","5","1","1","2","1","999999","1","4","3","2","2","3","2","3","6","2","3","1","701","4","1","1","1","1","52","1","0","1","0","1","1","0","1","1","0","0","1","0","0","2","3","27.133000000000003","2","6","PAN14_0608","7","1"
"7","8f22a29c-9848-43f5-a416-c5e8fa923de7-665500b7f81b0a08449922431","702","1","30106","3","301","301042054067","1","2","1","06apr2014","1","2","1966","48","2","13","1","1","2","2","2","2","4","3","3","4","4","4","4","2","9","1","1","2","1","1","1","2","2","2","1","2","999999","999999","999999","2","2","2","1","1","2","1","1","6","6","6","7","6","6","6","6","6","6","7","5","6","7","6","6","7","6","6","7","5","5","6","5","5","1","6","5","5","5","2","2","2","1","1","2","7","7","5","7","3","2","2","10","10","4","4","1","10","1","1","9","9","1","7","1","1","0","0","0","999999","0","999999","0","0","0","3","2","2","2","2","2","2","2","1","2","1","2","2","999999","2","999999","0","0","2","1","1","1","702","999999","999999","1","702","2","2","1","2","3","2","1","2","2","2","999999","2","2","4","4","4","1","2","2","2","2","4","2","2","2","12","3","1","1","1","2","2","3","999999","5","2","2","2","2","1","2","3","0","3","1","701","3","1","1","1","1","54","1","0","1","0","1","1","0","1","1","1","1","1","0","0","2","2","23.233","2","6","PAN14_0609","7","2"
"7","8f22a29c-9848-43f5-a416-c5e8fa923de7-665500b7f81b0a08449922438","702","1","30106","3","301","301042055068","1","2","1","07apr2014","1","1","1974","40","1","59","1","1","2","2","2","2","4","3","3","4","4","999999","3","2","7","1","2","1","1","2","1","2","2","2","2","2","999999","999999","999999","2","2","2","1","1","2","3","2","3","6","3","3","3","3","4","3","3","3","6","7","3","3","3","4","7","7","6","6","2","3","7","3","3","1","5","5","5","5","2","3","2","1","2","3","7","1","2","6","2","2","2","10","10","10","1","1","10","2","10","4","3","1","7","2","2","0","0","0","999999","0","0","0","0","0","3","2","2","2","1","2","2","1","2","999999","2","999999","2","999999","2","999999","0","0","3","3","1","1","702","999999","999999","2","999999","2","1","999999","0","2","1","1","2","1","2","999999","2","1","4","4","4","2","2","2","2","2","4","2","2","2","10","3","5","1","1","2","1","999999","2","4","4","1","2","3","1","2","4","1","1","4","701","2","1","1","1","1","54","1","0","1","1","0","1","0","1","0","0","0","1","1","0","2","10","25.1","2","6","PAN14_0610","7","1"
"7","8f22a29c-9848-43f5-a416-c5e8fa923de7-665500b7f81b0a08449922439","702","1","30106","3","301","301042055068","1","2","1","07apr2014","1","2","1973","41","2","5","1","1","2","2","3","2","4","3","2","4","4","4","4","3","9","1","1","2","1","1","2","2","2","2","1","2","999999","999999","999999","2","2","3","1","1","2","2","2","7","7","7","7","7","7","7","7","7","7","7","6","7","7","7","7","6","7","7","7","2","7","7","7","6","1","7","6","6","6","1","1","1","1","1","1","7","1","6","7","3","1","1","6","6","1","1","1","10","1","2","10","10","1","7","2","2","0","0","0","999999","0","999999","0","0","0","4","1","1","1","1","1","1","1","1","2","1","2","2","999999","1","3","0","0","1","1","1","1","702","999999","999999","1","702","1","2","1","2","3","2","2","2","1","2","999999","2","2","4","4","4","2","2","1","2","2","1","2","2","2","18","2","1","1","1","2","1","999999","2","5","2","2","1","2","1","3","4","2","2","1","701","1","1","1","1","1","52","1","0","1","0","1","1","0","1","0","1","1","1","1","0","2","2","32.6","2","6","PAN14_0611","7","2"
"7","8f22a29c-9848-43f5-a416-c5e8fa923de7-665500b7f81b0a08449922442","702","1","30106","3","301","301042056069","1","2","1","07apr2014","1","2","1976","38","1","13","1","1","2","2","2","2","4","2","2","4","4","4","4","3","8","1","1","2","2","1","2","1","2","2","1","2","999999","999999","999999","2","2","3","1","1","1","2","2","4","6","6","7","7","5","5","5","5","4","6","7","4","5","6","5","7","6","6","7","2","5","7","4","5","1","6","5","5","1","2","2","1","1","1","3","7","1","5","7","3","1","1","10","9","1","1","1","10","3","3","10","10","1","7","2","1","0","0","0","999999","0","999999","0","999999","0","4","1","1","1","1","1","1","1","2","999999","1","1","2","999999","1","2","0","0","1","1","1","1","702","999999","999999","1","702","1","2","1","2","2","2","1","2","1","2","999999","2","2","4","4","4","1","2","1","2","2","2","2","2","2","12","1","5","1","1","2","1","999999","1","6","4","1","2","2","1","1","5","2","2","4","701","1","1","1","1","1","54","1","0","1","0","1","1","0","1","1","1","1","1","1","0","2","10","27.583000000000002","2","6","PAN14_0612","7","2"
"7","8f22a29c-9848-43f5-a416-c5e8fa923de7-665500b7f81b0a08449922444","702","1","30106","3","301","301042056069","1","2","1","07apr2014","1","1","1975","39","2","5","1","2","2","2","3","2","4","4","4","4","4","999999","2","2","5","1","1","2","1","1","1","2","2","2","1","2","999999","999999","999999","2","2","2","1","1","1","2","1","5","5","5","7","5","5","5","5","5","5","7","5","5","5","5","5","7","5","5","6","5","5","5","5","5","2","7","5","2","2","2","3","1","1","1","3","1","1","3","6","3","2","2","10","9","1","1","1","10","1","1","1","1","1","7","1","2","0","0","0","999999","0","999999","0","999999","0","2","2","2","2","2","2","2","2","2","999999","1","1","2","999999","1","1","0","0","2","2","1","2","999999","1","999999","2","999999","4","3","3","0","3","2","1","1","2","2","999999","2","2","4","4","4","1","2","2","2","2","2","2","2","2","12","4","1","1","1","2","2","3","999999","4","4","2","2","2","2","3","2","0","4","2","701","2","2","1","1","1","53","1","0","1","0","1","0","0","1","1","0","0","1","1","0","2","7","58.233000000000004","2","6","PAN14_0613","7","1"
"7","8f22a29c-9848-43f5-a416-c5e8fa923de7-665500b7f81b0a08449922450","702","1","30106","3","301","301042057070","1","2","1","07apr2014","1","1","1974","40","1","5","1","1","2","2","1","2","4","3","4","4","4","999999","3","2","5","1","2","2","1","2","2","2","2","2","2","2","999999","999999","999999","2","2","2","1","1","1","1","2","4","4","4","4","4","4","4","4","4","4","5","7","4","4","4","4","7","7","4","4","1","4","6","4","4","1","7","4","4","4","1","2","2","2","2","2","7","1","1","7","2","2","1","3","4","4","4","4","4","4","5","10","10","1","7","2","2","0","0","0","999999","0","999999","999999","999999","0","3","1","1","1","1","1","1","1","2","999999","1","1","2","999999","1","1","0","0","1","1","1","1","701","999999","999999","2","999999","3","3","2","1","2","2","2","2","2","2","999999","2","2","4","4","4","2","2","2","2","2","2","2","1","2","9","1","1","1","1","2","1","999999","1","5","5","2","2","3","1","3","5","2","2","2","701","1","1","1","1","1","60","1","0","1","0","1","0","0","1","1","1","1","1","1","0","2","5","25.215999999999998","2","6","PAN14_0614","7","1"
"7","8f22a29c-9848-43f5-a416-c5e8fa923de7-665500b7f81b0a08449922451","702","1","30106","3","301","301042057070","1","2","1","07apr2014","1","2","1974","40","1","13","1","1","2","2","3","2","4","3","4","4","4","4","4","2","4","1","1","2","1","1","1","1","2","2","2","2","999999","999999","999999","2","2","1","1","1","1","1","1","5","4","6","3","6","4","3","6","3","5","7","3","4","2","4","4","7","4","3","5","4","4","4","3","5","1","6","4","2","5","2","1","2","1","1","3","7","7","4","4","3","2","2","1","1","1","1","3","10","1","1","1","1","1","7","2","2","0","0","0","999999","999999","999999","0","999999","0","3","1","1","1","1","1","1","1","2","999999","1","1","2","999999","1","1","0","0","1","1","1","2","999999","2","999999","2","999999","4","1","999999","0","2","1","2","2","2","2","999999","2","2","4","4","4","1","2","1","2","2","2","2","2","2","9","2","1","1","7","999999","1","999999","2","4","999999","2","2","2","1","3","4","1","1","4","701","1","3","1","1","1","54","1","0","1","0","1","1","0","1","1","0","0","1","1","0","2","9","20.965999999999998","2","6","PAN14_0615","7","2"
"7","8f22a29c-9848-43f5-a416-c5e8fa923de7-665500b7f81b0a08449922459","702","1","30110","3","301","301042058071","1","2","1","08apr2014","1","2","1985","29","2","5","1","1","1","2","3","2","4","2","2","4","4","4","4","3","4","1","1","2","1","2","2","2","2","2","2","2","999999","999999","999999","2","2","3","1","1","1","1","1","4","7","6","3","7","7","7","6","6","7","7","4","4","4","7","4","7","7","7","6","1","4","7","4","4","1","6","3","2","4","2","2","2","2","2","2","1","1","6","6","3","2","1","10","1","10","1","1","10","1","10","10","10","1","5","2","1","0","0","0","999999","999999","999999","0","0","0","4","2","2","2","2","2","2","2","1","2","1","1","2","999999","1","2","1","0","2","2","1","1","702","999999","999999","2","999999","3","2","1","2","2","2","1","2","2","2","999999","2","2","2","2","2","1","1","2","2","2","2","2","1","2","9","2","1","1","3","999999","2","1","999999","5","999999","1","2","3","1","3","2","2","2","1","701","1","1","1","1","1","54","1","0","1","0","1","0","0","1","1","0","0","1","0","0","2","3","30.833000000000002","2","6","PAN14_0616","7","2"
