"a09","a21","pbs_id","d01","d02","d03","d04","d05","d06","d07","d08","modd_missing","f01","f03","f05","f02","f04","f06","modf_missing","a02","a05","a06","country","c02","c03","c04","zic_literacy","zic_school_cur","zic_school_ever","zic_edu_lvl","hhwght","urbrur","id_code"
"1","1","31","8.0","6.0","2.0","4.0","14.0","20.0","2.0","5.0","0","1.0","2.0","2.0","2.0",,,"0","16","33","1","Uganda","1","3","11.0","4.0","1.0",,"2.0","1367","2","4"
"1","1","31","8.0","6.0","2.0","4.0","14.0","20.0","2.0","5.0","0","1.0","2.0","2.0","2.0",,,"0","16","33","1","Uganda","2","3","8.0","4.0","1.0",,"2.0","1367","2","5"
"1","1","31","8.0","6.0","2.0","4.0","14.0","20.0","2.0","5.0","0","1.0","2.0","2.0","2.0",,,"0","16","33","1","Uganda","1","3","6.0","1.0","1.0",,"1.0","1367","2","6"
"1","1","31","8.0","6.0","2.0","4.0","14.0","20.0","2.0","5.0","0","1.0","2.0","2.0","2.0",,,"0","16","33","1","Uganda","2","3","3.0","1.0","2.0","2.0",,"1367","2","7"
"2","1","32","8.0","7.0","2.0","2.0","13.0","16.0","2.0","5.0","0","2.0","2.0","2.0",,,,"0","16","33","1","Uganda","2","1","39.0","4.0","2.0","1.0","12.0","1367","2","1"
"2","1","32","8.0","7.0","2.0","2.0","13.0","16.0","2.0","5.0","0","2.0","2.0","2.0",,,,"0","16","33","1","Uganda","2","2","35.0","4.0","2.0","1.0","11.0","1367","2","2"
"2","1","32","8.0","7.0","2.0","2.0","13.0","16.0","2.0","5.0","0","2.0","2.0","2.0",,,,"0","16","33","1","Uganda","2","3","14.0","4.0","1.0",,"12.0","1367","2","3"
"2","1","32","8.0","7.0","2.0","2.0","13.0","16.0","2.0","5.0","0","2.0","2.0","2.0",,,,"0","16","33","1","Uganda","1","3","11.0","4.0","1.0",,"11.0","1367","2","4"
"2","1","32","8.0","7.0","2.0","2.0","13.0","16.0","2.0","5.0","0","2.0","2.0","2.0",,,,"0","16","33","1","Uganda","1","3","9.0","4.0","1.0",,"2.0","1367","2","5"
"2","1","32","8.0","7.0","2.0","2.0","13.0","16.0","2.0","5.0","0","2.0","2.0","2.0",,,,"0","16","33","1","Uganda","2","4","7.0","4.0","1.0",,"2.0","1367","2","6"
"2","1","32","8.0","7.0","2.0","2.0","13.0","16.0","2.0","5.0","0","2.0","2.0","2.0",,,,"0","16","33","1","Uganda","1","3","5.0","1.0","1.0",,"1.0","1367","2","7"
"2","1","32","8.0","7.0","2.0","2.0","13.0","16.0","2.0","5.0","0","2.0","2.0","2.0",,,,"0","16","33","1","Uganda","1","3","3.0","1.0","2.0","2.0",,"1367","2","8"
"2","1","32","8.0","7.0","2.0","2.0","13.0","16.0","2.0","5.0","0","2.0","2.0","2.0",,,,"0","16","33","1","Uganda","2","3","1.0",,,,,"1367","2","9"
"1","1","33","8.0","6.0","4.0","2.0","13.0","22.0","2.0","5.0","0","2.0","2.0","2.0",,,,"0","16","33","1","Uganda","1","1","30.0","4.0","2.0","1.0","11.0","1367","2","1"
"1","1","33","8.0","6.0","4.0","2.0","13.0","22.0","2.0","5.0","0","2.0","2.0","2.0",,,,"0","16","33","1","Uganda","2","2","19.0","4.0","2.0","2.0",,"1367","2","2"
"1","1","33","8.0","6.0","4.0","2.0","13.0","22.0","2.0","5.0","0","2.0","2.0","2.0",,,,"0","16","33","1","Uganda","2","3","1.0",,,,,"1367","2","3"
"2","1","34","8.0","7.0","2.0","3.0","14.0","18.0","2.0","5.0","0","2.0","2.0","2.0",,,,"0","16","33","1","Uganda","2","1","53.0","1.0","2.0","2.0",,"1367","2","1"
"2","1","34","8.0","7.0","2.0","3.0","14.0","18.0","2.0","5.0","0","2.0","2.0","2.0",,,,"0","16","33","1","Uganda","2","3","22.0","4.0","1.0",,"12.0","1367","2","2"
"2","1","34","8.0","7.0","2.0","3.0","14.0","18.0","2.0","5.0","0","2.0","2.0","2.0",,,,"0","16","33","1","Uganda","2","3","18.0","4.0","1.0",,"13.0","1367","2","3"
"2","1","34","8.0","7.0","2.0","3.0","14.0","18.0","2.0","5.0","0","2.0","2.0","2.0",,,,"0","16","33","1","Uganda","2","9","13.0","4.0","1.0",,"11.0","1367","2","4"
"2","1","34","8.0","7.0","2.0","3.0","14.0","18.0","2.0","5.0","0","2.0","2.0","2.0",,,,"0","16","33","1","Uganda","1","5","7.0","1.0","1.0",,"1.0","1367","2","5"
"1","1","36","8.0","6.0","2.0","4.0","12.0","22.0","2.0","5.0","0","2.0","2.0","2.0",,,,"0","16","33","1","Uganda","2","1","44.0","1.0","1.0",,"2.0","1367","2","1"
"1","1","36","8.0","6.0","2.0","4.0","12.0","22.0","2.0","5.0","0","2.0","2.0","2.0",,,,"0","16","33","1","Uganda","1","2","50.0","1.0","2.0","1.0","11.0","1367","2","2"
"1","1","36","8.0","6.0","2.0","4.0","12.0","22.0","2.0","5.0","0","2.0","2.0","2.0",,,,"0","16","33","1","Uganda","1","3","21.0","4.0","2.0","1.0","11.0","1367","2","3"
"1","1","36","8.0","6.0","2.0","4.0","12.0","22.0","2.0","5.0","0","2.0","2.0","2.0",,,,"0","16","33","1","Uganda","1","3","19.0","4.0","2.0","1.0","11.0","1367","2","4"
"1","1","36","8.0","6.0","2.0","4.0","12.0","22.0","2.0","5.0","0","2.0","2.0","2.0",,,,"0","16","33","1","Uganda","1","2","17.0","4.0","2.0","1.0","11.0","1367","2","5"
"1","1","36","8.0","6.0","2.0","4.0","12.0","22.0","2.0","5.0","0","2.0","2.0","2.0",,,,"0","16","33","1","Uganda","2","3","16.0","4.0","1.0",,"11.0","1367","2","6"
"1","1","36","8.0","6.0","2.0","4.0","12.0","22.0","2.0","5.0","0","2.0","2.0","2.0",,,,"0","16","33","1","Uganda","2","3","7.0","2.0","1.0",,"2.0","1367","2","7"
"1","1","37","8.0","6.0","2.0","1.0","14.0","20.0","2.0","5.0","0","1.0","2.0","2.0","1.0",,,"0","16","33","1","Uganda","2","1","30.0","4.0","2.0","1.0","11.0","1367","2","1"
"1","1","37","8.0","6.0","2.0","1.0","14.0","20.0","2.0","5.0","0","1.0","2.0","2.0","1.0",,,"0","16","33","1","Uganda","1","2","60.0","4.0","2.0","1.0","12.0","1367","2","2"
"1","1","37","8.0","6.0","2.0","1.0","14.0","20.0","2.0","5.0","0","1.0","2.0","2.0","1.0",,,"0","16","33","1","Uganda","1","3","8.0","1.0","1.0",,"1.0","1367","2","3"
"1","1","37","8.0","6.0","2.0","1.0","14.0","20.0","2.0","5.0","0","1.0","2.0","2.0","1.0",,,"0","16","33","1","Uganda","1","3","5.0","1.0","2.0","2.0",,"1367","2","4"
"1","1","37","8.0","6.0","2.0","1.0","14.0","20.0","2.0","5.0","0","1.0","2.0","2.0","1.0",,,"0","16","33","1","Uganda","2","3","3.0","1.0","2.0","2.0",,"1367","2","5"
"1","1","37","8.0","6.0","2.0","1.0","14.0","20.0","2.0","5.0","0","1.0","2.0","2.0","1.0",,,"0","16","33","1","Uganda","1","3","1.0",,,,,"1367","2","6"
"1","1","38","8.0","8.0","9.0","4.0","13.0","20.0","2.0","5.0","0","2.0","2.0","2.0",,,,"0","16","33","1","Uganda","1","1","44.0","4.0","1.0",,"11.0","1367","2","1"
"1","1","38","8.0","8.0","9.0","4.0","13.0","20.0","2.0","5.0","0","2.0","2.0","2.0",,,,"0","16","33","1","Uganda","2","2","30.0","4.0","1.0",,"12.0","1367","2","2"
"1","1","38","8.0","8.0","9.0","4.0","13.0","20.0","2.0","5.0","0","2.0","2.0","2.0",,,,"0","16","33","1","Uganda","2","3","18.0","4.0","1.0",,"11.0","1367","2","3"
"1","1","38","8.0","8.0","9.0","4.0","13.0","20.0","2.0","5.0","0","2.0","2.0","2.0",,,,"0","16","33","1","Uganda","2","3","18.0","4.0","1.0",,"12.0","1367","2","4"
"1","1","38","8.0","8.0","9.0","4.0","13.0","20.0","2.0","5.0","0","2.0","2.0","2.0",,,,"0","16","33","1","Uganda","1","3","14.0","4.0","1.0",,"11.0","1367","2","5"
"1","1","38","8.0","8.0","9.0","4.0","13.0","20.0","2.0","5.0","0","2.0","2.0","2.0",,,,"0","16","33","1","Uganda","2","3","12.0","1.0","1.0",,"2.0","1367","2","6"
"1","1","38","8.0","8.0","9.0","4.0","13.0","20.0","2.0","5.0","0","2.0","2.0","2.0",,,,"0","16","33","1","Uganda","1","3","6.0","1.0","1.0",,"1.0","1367","2","7"
"1","1","38","8.0","8.0","9.0","4.0","13.0","20.0","2.0","5.0","0","2.0","2.0","2.0",,,,"0","16","33","1","Uganda","1","3","4.0","1.0","2.0","2.0",,"1367","2","8"
"1","1","38","8.0","8.0","9.0","4.0","13.0","20.0","2.0","5.0","0","2.0","2.0","2.0",,,,"0","16","33","1","Uganda","2","3","2.0",,,,,"1367","2","9"
"1","1","38","8.0","8.0","9.0","4.0","13.0","20.0","2.0","5.0","0","2.0","2.0","2.0",,,,"0","16","33","1","Uganda","1","3","0.0",,,,,"1367","2","10"
"3","1","39","8.0","6.0","2.0","4.0","14.0","16.0","2.0","5.0","0","2.0","2.0","2.0",,,,"0","16","33","1","Uganda","1","1","50.0","4.0","2.0","1.0","11.0","1367","2","1"
"3","1","39","8.0","6.0","2.0","4.0","14.0","16.0","2.0","5.0","0","2.0","2.0","2.0",,,,"0","16","33","1","Uganda","1","3","17.0","4.0","2.0","1.0","11.0","1367","2","2"
"3","1","39","8.0","6.0","2.0","4.0","14.0","16.0","2.0","5.0","0","2.0","2.0","2.0",,,,"0","16","33","1","Uganda","2","3","13.0","4.0","1.0",,"11.0","1367","2","3"
"3","1","39","8.0","6.0","2.0","4.0","14.0","16.0","2.0","5.0","0","2.0","2.0","2.0",,,,"0","16","33","1","Uganda","2","3","6.0","1.0","2.0","2.0",,"1367","2","4"
"3","1","39","8.0","6.0","2.0","4.0","14.0","16.0","2.0","5.0","0","2.0","2.0","2.0",,,,"0","16","33","1","Uganda","1","5","5.0","1.0","2.0","2.0",,"1367","2","5"
"2","1","41","8.0","7.0","2.0","4.0","12.0","14.0","2.0","5.0","0","2.0","2.0","2.0",,,,"0","16","33","1","Uganda","2","1","52.0","1.0","1.0",,"1.0","1367","2","1"
"2","1","41","8.0","7.0","2.0","4.0","12.0","14.0","2.0","5.0","0","2.0","2.0","2.0",,,,"0","16","33","1","Uganda","2","3","16.0","4.0","1.0",,"11.0","1367","2","2"
"2","1","41","8.0","7.0","2.0","4.0","12.0","14.0","2.0","5.0","0","2.0","2.0","2.0",,,,"0","16","33","1","Uganda","2","3","13.0","4.0","1.0",,"2.0","1367","2","3"
"2","1","41","8.0","7.0","2.0","4.0","12.0","14.0","2.0","5.0","0","2.0","2.0","2.0",,,,"0","16","33","1","Uganda","2","3","10.0","4.0","1.0",,"2.0","1367","2","4"
"2","1","43","5.0","7.0","2.0","2.0","12.0","20.0","2.0","5.0","0","1.0","1.0","1.0","2.0","2.0","1.0","0","16","33","1","Uganda","2","1","32.0","1.0","2.0","2.0",,"1367","2","1"
"2","1","43","5.0","7.0","2.0","2.0","12.0","20.0","2.0","5.0","0","1.0","1.0","1.0","2.0","2.0","1.0","0","16","33","1","Uganda","1","3","14.0","4.0","1.0",,"2.0","1367","2","2"
"2","1","43","5.0","7.0","2.0","2.0","12.0","20.0","2.0","5.0","0","1.0","1.0","1.0","2.0","2.0","1.0","0","16","33","1","Uganda","2","3","6.0","4.0","1.0",,"2.0","1367","2","3"
"2","1","44","8.0","7.0","2.0","3.0","12.0","16.0","2.0","5.0","0","1.0","2.0","1.0","2.0",,"1.0","0","16","33","1","Uganda","2","1","60.0","1.0","2.0","2.0",,"1367","2","1"
"2","1","44","8.0","7.0","2.0","3.0","12.0","16.0","2.0","5.0","0","1.0","2.0","1.0","2.0",,"1.0","0","16","33","1","Uganda","2","3","23.0","4.0","2.0","1.0","2.0","1367","2","2"
"2","1","44","8.0","7.0","2.0","3.0","12.0","16.0","2.0","5.0","0","1.0","2.0","1.0","2.0",,"1.0","0","16","33","1","Uganda","1","4","8.0","1.0","2.0","1.0","1.0","1367","2","3"
"1","1","45","8.0","6.0","9.0","4.0","12.0","22.0","2.0","5.0","0","2.0","2.0","2.0",,,,"0","17","33","1","Uganda","1","1","48.0","2.0","2.0","1.0","2.0","1106","2","1"
"1","1","45","8.0","6.0","9.0","4.0","12.0","22.0","2.0","5.0","0","2.0","2.0","2.0",,,,"0","17","33","1","Uganda","2","2","45.0","2.0","2.0","1.0","1.0","1106","2","2"
"1","1","45","8.0","6.0","9.0","4.0","12.0","22.0","2.0","5.0","0","2.0","2.0","2.0",,,,"0","17","33","1","Uganda","2","3","15.0","4.0","1.0",,"11.0","1106","2","3"
"1","1","45","8.0","6.0","9.0","4.0","12.0","22.0","2.0","5.0","0","2.0","2.0","2.0",,,,"0","17","33","1","Uganda","1","3","10.0","3.0","1.0",,"2.0","1106","2","4"
"1","1","45","8.0","6.0","9.0","4.0","12.0","22.0","2.0","5.0","0","2.0","2.0","2.0",,,,"0","17","33","1","Uganda","1","3","7.0","1.0","1.0",,"1.0","1106","2","5"
"1","1","46","8.0","7.0","2.0","2.0","14.0","18.0","2.0","5.0","0","2.0","1.0","2.0",,"1.0",,"0","17","33","1","Uganda","1","1","26.0","4.0","2.0","1.0","11.0","1106","2","1"
"1","1","46","8.0","7.0","2.0","2.0","14.0","18.0","2.0","5.0","0","2.0","1.0","2.0",,"1.0",,"0","17","33","1","Uganda","2","2","20.0","4.0","2.0","1.0","2.0","1106","2","2"
"1","1","46","8.0","7.0","2.0","2.0","14.0","18.0","2.0","5.0","0","2.0","1.0","2.0",,"1.0",,"0","17","33","1","Uganda","2","3","5.0","1.0","2.0","2.0",,"1106","2","3"
"1","1","47","8.0","7.0","2.0","2.0","13.0","23.0","2.0","5.0","0","2.0","2.0","2.0",,,,"0","17","33","1","Uganda","1","1","24.0","1.0","1.0",,"1.0","1106","2","1"
"1","1","47","8.0","7.0","2.0","2.0","13.0","23.0","2.0","5.0","0","2.0","2.0","2.0",,,,"0","17","33","1","Uganda","2","2","20.0","1.0","2.0","2.0",,"1106","2","2"
"1","1","47","8.0","7.0","2.0","2.0","13.0","23.0","2.0","5.0","0","2.0","2.0","2.0",,,,"0","17","33","1","Uganda","2","3","0.0",,,,,"1106","2","3"
"1","1","48","8.0","8.0","9.0","3.0","13.0","12.0","2.0","5.0","0","2.0","2.0","2.0",,,,"0","17","33","1","Uganda","1","1","30.0","4.0","2.0","1.0","11.0","1106","2","1"
"1","1","48","8.0","8.0","9.0","3.0","13.0","12.0","2.0","5.0","0","2.0","2.0","2.0",,,,"0","17","33","1","Uganda","2","2","29.0","4.0","2.0","1.0","12.0","1106","2","2"
"1","1","48","8.0","8.0","9.0","3.0","13.0","12.0","2.0","5.0","0","2.0","2.0","2.0",,,,"0","17","33","1","Uganda","1","3","8.0","1.0","1.0",,"2.0","1106","2","3"
"1","1","48","8.0","8.0","9.0","3.0","13.0","12.0","2.0","5.0","0","2.0","2.0","2.0",,,,"0","17","33","1","Uganda","1","3","6.0","1.0","1.0",,"1.0","1106","2","4"
"1","1","48","8.0","8.0","9.0","3.0","13.0","12.0","2.0","5.0","0","2.0","2.0","2.0",,,,"0","17","33","1","Uganda","2","3","3.0","1.0","2.0","2.0",,"1106","2","5"
"1","1","48","8.0","8.0","9.0","3.0","13.0","12.0","2.0","5.0","0","2.0","2.0","2.0",,,,"0","17","33","1","Uganda","1","3","1.0",,,,,"1106","2","6"
"1","1","49","8.0","7.0","2.0","2.0","14.0","18.0","2.0","5.0","0","2.0","2.0","2.0",,,,"0","17","33","1","Uganda","1","1","33.0","4.0","2.0","1.0","11.0","1106","2","1"
"1","1","49","8.0","7.0","2.0","2.0","14.0","18.0","2.0","5.0","0","2.0","2.0","2.0",,,,"0","17","33","1","Uganda","2","2","25.0","4.0","2.0","1.0","11.0","1106","2","2"
"1","1","49","8.0","7.0","2.0","2.0","14.0","18.0","2.0","5.0","0","2.0","2.0","2.0",,,,"0","17","33","1","Uganda","1","3","6.0","1.0","1.0",,"1.0","1106","2","3"
"1","1","49","8.0","7.0","2.0","2.0","14.0","18.0","2.0","5.0","0","2.0","2.0","2.0",,,,"0","17","33","1","Uganda","2","3","3.0","1.0","2.0","2.0",,"1106","2","4"
"1","1","49","8.0","7.0","2.0","2.0","14.0","18.0","2.0","5.0","0","2.0","2.0","2.0",,,,"0","17","33","1","Uganda","2","3","1.0",,,,,"1106","2","5"
"1","1","50","8.0","6.0","5.0","3.0","12.0","12.0","2.0","5.0","0","1.0","1.0","2.0","3.0","3.0",,"0","17","33","1","Uganda","1","1","32.0","4.0","2.0","1.0","11.0","1106","2","1"
"1","1","50","8.0","6.0","5.0","3.0","12.0","12.0","2.0","5.0","0","1.0","1.0","2.0","3.0","3.0",,"0","17","33","1","Uganda","2","2","25.0","1.0","2.0","1.0","2.0","1106","2","2"
"1","1","50","8.0","6.0","5.0","3.0","12.0","12.0","2.0","5.0","0","1.0","1.0","2.0","3.0","3.0",,"0","17","33","1","Uganda","2","3","9.0","1.0","1.0",,"1.0","1106","2","3"
"1","1","50","8.0","6.0","5.0","3.0","12.0","12.0","2.0","5.0","0","1.0","1.0","2.0","3.0","3.0",,"0","17","33","1","Uganda","2","3","6.0","1.0","1.0",,"1.0","1106","2","4"
"1","1","50","8.0","6.0","5.0","3.0","12.0","12.0","2.0","5.0","0","1.0","1.0","2.0","3.0","3.0",,"0","17","33","1","Uganda","2","3","4.0","1.0","2.0","2.0",,"1106","2","5"
"1","1","50","8.0","6.0","5.0","3.0","12.0","12.0","2.0","5.0","0","1.0","1.0","2.0","3.0","3.0",,"0","17","33","1","Uganda","2","3","2.0",,,,,"1106","2","6"
"1","1","51","8.0","7.0","2.0","2.0","14.0","16.0","2.0","5.0","0","2.0","2.0","2.0",,,,"0","17","33","1","Uganda","1","1","35.0","1.0","2.0","2.0",,"1106","2","1"
"1","1","51","8.0","7.0","2.0","2.0","14.0","16.0","2.0","5.0","0","2.0","2.0","2.0",,,,"0","17","33","1","Uganda","2","2","27.0","1.0","2.0","2.0",,"1106","2","2"
"1","1","51","8.0","7.0","2.0","2.0","14.0","16.0","2.0","5.0","0","2.0","2.0","2.0",,,,"0","17","33","1","Uganda","1","3","12.0","1.0","1.0",,"2.0","1106","2","3"
"1","1","52","8.0","6.0","2.0","2.0","12.0","12.0","2.0","5.0","0","2.0","2.0","2.0",,,,"0","17","33","1","Uganda","2","1","26.0","1.0","2.0","1.0","2.0","1106","2","1"
"1","1","52","8.0","6.0","2.0","2.0","12.0","12.0","2.0","5.0","0","2.0","2.0","2.0",,,,"0","17","33","1","Uganda","1","2","30.0","4.0","2.0","1.0","12.0","1106","2","2"
"1","1","52","8.0","6.0","2.0","2.0","12.0","12.0","2.0","5.0","0","2.0","2.0","2.0",,,,"0","17","33","1","Uganda","2","12","65.0","1.0","2.0","2.0",,"1106","2","3"
"1","1","52","8.0","6.0","2.0","2.0","12.0","12.0","2.0","5.0","0","2.0","2.0","2.0",,,,"0","17","33","1","Uganda","2","3","9.0","1.0","1.0",,"2.0","1106","2","4"
"1","1","52","8.0","6.0","2.0","2.0","12.0","12.0","2.0","5.0","0","2.0","2.0","2.0",,,,"0","17","33","1","Uganda","1","3","4.0","1.0","2.0","2.0",,"1106","2","5"
"1","1","52","8.0","6.0","2.0","2.0","12.0","12.0","2.0","5.0","0","2.0","2.0","2.0",,,,"0","17","33","1","Uganda","1","3","0.0",,,,,"1106","2","6"
"1","1","53","8.0","7.0","2.0","1.0","14.0","18.0","2.0","5.0","0","2.0","2.0","2.0",,,,"0","17","33","1","Uganda","1","1","26.0","1.0","2.0","1.0","11.0","1106","2","1"
"1","1","53","8.0","7.0","2.0","1.0","14.0","18.0","2.0","5.0","0","2.0","2.0","2.0",,,,"0","17","33","1","Uganda","2","2","23.0","1.0","2.0","2.0",,"1106","2","2"
"1","1","53","8.0","7.0","2.0","1.0","14.0","18.0","2.0","5.0","0","2.0","2.0","2.0",,,,"0","17","33","1","Uganda","1","3","1.0",,,,,"1106","2","3"
"1","1","53","8.0","7.0","2.0","1.0","14.0","18.0","2.0","5.0","0","2.0","2.0","2.0",,,,"0","17","33","1","Uganda","2","3","6.0","1.0","2.0","2.0",,"1106","2","4"
"1","1","54","8.0","8.0","6.0","2.0","13.0","12.0","2.0","5.0","0","2.0","2.0","2.0",,,,"0","17","33","1","Uganda","1","1","24.0","4.0","2.0","1.0","12.0","1106","2","1"
"1","1","54","8.0","8.0","6.0","2.0","13.0","12.0","2.0","5.0","0","2.0","2.0","2.0",,,,"0","17","33","1","Uganda","2","2","22.0","4.0","2.0","1.0","13.0","1106","2","2"
"1","1","54","8.0","8.0","6.0","2.0","13.0","12.0","2.0","5.0","0","2.0","2.0","2.0",,,,"0","17","33","1","Uganda","1","3","6.0","1.0","1.0",,"1.0","1106","2","3"
"1","1","54","8.0","8.0","6.0","2.0","13.0","12.0","2.0","5.0","0","2.0","2.0","2.0",,,,"0","17","33","1","Uganda","2","3","3.0","2.0","2.0","2.0",,"1106","2","4"
"1","1","55","8.0","6.0","2.0","2.0","12.0","16.0","2.0","5.0","0","2.0","2.0","2.0",,,,"0","17","33","1","Uganda","1","1","26.0","4.0","2.0","1.0","2.0","1106","2","1"
"1","1","55","8.0","6.0","2.0","2.0","12.0","16.0","2.0","5.0","0","2.0","2.0","2.0",,,,"0","17","33","1","Uganda","2","2","27.0","2.0","2.0","2.0",,"1106","2","2"
"1","1","55","8.0","6.0","2.0","2.0","12.0","16.0","2.0","5.0","0","2.0","2.0","2.0",,,,"0","17","33","1","Uganda","1","3","1.0",,,,,"1106","2","3"
"3","1","56","8.0","6.0","2.0","1.0","13.0","12.0","2.0","5.0","0","2.0","2.0","2.0",,,,"0","17","33","1","Uganda","1","1","46.0","4.0","1.0",,"2.0","1106","2","1"
"3","1","56","8.0","6.0","2.0","1.0","13.0","12.0","2.0","5.0","0","2.0","2.0","2.0",,,,"0","17","33","1","Uganda","1","3","17.0","4.0","1.0",,"11.0","1106","2","2"
"3","1","56","8.0","6.0","2.0","1.0","13.0","12.0","2.0","5.0","0","2.0","2.0","2.0",,,,"0","17","33","1","Uganda","2","3","16.0","4.0","1.0",,"12.0","1106","2","3"
"3","1","56","8.0","6.0","2.0","1.0","13.0","12.0","2.0","5.0","0","2.0","2.0","2.0",,,,"0","17","33","1","Uganda","2","3","12.0","4.0","1.0",,"11.0","1106","2","4"
"1","1","57","8.0","7.0","2.0","2.0","12.0","21.0","2.0","5.0","0","1.0","1.0","2.0","1.0","1.0",,"0","17","33","1","Uganda","1","1","43.0","4.0","2.0","1.0","12.0","1106","2","1"
"1","1","57","8.0","7.0","2.0","2.0","12.0","21.0","2.0","5.0","0","1.0","1.0","2.0","1.0","1.0",,"0","17","33","1","Uganda","2","2","37.0","1.0","2.0","2.0",,"1106","2","2"
"1","1","57","8.0","7.0","2.0","2.0","12.0","21.0","2.0","5.0","0","1.0","1.0","2.0","1.0","1.0",,"0","17","33","1","Uganda","1","4","1.0",,,,,"1106","2","3"
"1","1","58","5.0","7.0","2.0","1.0","14.0","12.0","2.0","5.0","0","2.0","2.0","2.0",,,,"0","17","33","1","Uganda","1","1","22.0","1.0","2.0","2.0",,"1106","2","1"
"1","1","58","5.0","7.0","2.0","1.0","14.0","12.0","2.0","5.0","0","2.0","2.0","2.0",,,,"0","17","33","1","Uganda","2","2","20.0","1.0","2.0","2.0",,"1106","2","2"
"1","1","58","5.0","7.0","2.0","1.0","14.0","12.0","2.0","5.0","0","2.0","2.0","2.0",,,,"0","17","33","1","Uganda","2","3","3.0","1.0","2.0","2.0",,"1106","2","3"
"1","1","59","8.0","8.0","9.0","5.0","13.0","12.0","2.0","5.0","0","2.0","2.0","2.0",,,,"0","17","33","1","Uganda","1","1","57.0","2.0","2.0","1.0","2.0","1106","2","1"
"1","1","59","8.0","8.0","9.0","5.0","13.0","12.0","2.0","5.0","0","2.0","2.0","2.0",,,,"0","17","33","1","Uganda","2","2","45.0","4.0","2.0","1.0","11.0","1106","2","2"
"1","1","59","8.0","8.0","9.0","5.0","13.0","12.0","2.0","5.0","0","2.0","2.0","2.0",,,,"0","17","33","1","Uganda","1","3","18.0","4.0","1.0",,"12.0","1106","2","3"
"1","1","59","8.0","8.0","9.0","5.0","13.0","12.0","2.0","5.0","0","2.0","2.0","2.0",,,,"0","17","33","1","Uganda","1","3","15.0","4.0","1.0",,"12.0","1106","2","4"
"1","1","59","8.0","8.0","9.0","5.0","13.0","12.0","2.0","5.0","0","2.0","2.0","2.0",,,,"0","17","33","1","Uganda","1","3","13.0","4.0","1.0",,"12.0","1106","2","5"
"1","1","59","8.0","8.0","9.0","5.0","13.0","12.0","2.0","5.0","0","2.0","2.0","2.0",,,,"0","17","33","1","Uganda","2","3","11.0","4.0","1.0",,"2.0","1106","2","6"
"1","1","59","8.0","8.0","9.0","5.0","13.0","12.0","2.0","5.0","0","2.0","2.0","2.0",,,,"0","17","33","1","Uganda","1","3","8.0","4.0","1.0",,"2.0","1106","2","7"
"1","1","59","8.0","8.0","9.0","5.0","13.0","12.0","2.0","5.0","0","2.0","2.0","2.0",,,,"0","17","33","1","Uganda","1","3","5.0","1.0","2.0","2.0",,"1106","2","8"
"1","1","59","8.0","8.0","9.0","5.0","13.0","12.0","2.0","5.0","0","2.0","2.0","2.0",,,,"0","17","33","1","Uganda","2","3","3.0","1.0","2.0","2.0",,"1106","2","9"
"1","1","60","8.0","8.0","4.0","4.0","12.0","16.0","2.0","5.0","0","2.0","2.0","2.0",,,,"0","17","33","1","Uganda","1","1","46.0","4.0","2.0","1.0","14.0","1106","2","1"
"1","1","60","8.0","8.0","4.0","4.0","12.0","16.0","2.0","5.0","0","2.0","2.0","2.0",,,,"0","17","33","1","Uganda","2","2","40.0","1.0","2.0","1.0","11.0","1106","2","2"
"1","1","60","8.0","8.0","4.0","4.0","12.0","16.0","2.0","5.0","0","2.0","2.0","2.0",,,,"0","17","33","1","Uganda","2","3","20.0","1.0","2.0","1.0","12.0","1106","2","3"
"1","1","60","8.0","8.0","4.0","4.0","12.0","16.0","2.0","5.0","0","2.0","2.0","2.0",,,,"0","17","33","1","Uganda","1","3","18.0","4.0","1.0",,"12.0","1106","2","4"
"1","1","60","8.0","8.0","4.0","4.0","12.0","16.0","2.0","5.0","0","2.0","2.0","2.0",,,,"0","17","33","1","Uganda","1","3","16.0","4.0","1.0",,"11.0","1106","2","5"
"1","1","60","8.0","8.0","4.0","4.0","12.0","16.0","2.0","5.0","0","2.0","2.0","2.0",,,,"0","17","33","1","Uganda","1","3","14.0","4.0","1.0",,"11.0","1106","2","6"
"1","1","60","8.0","8.0","4.0","4.0","12.0","16.0","2.0","5.0","0","2.0","2.0","2.0",,,,"0","17","33","1","Uganda","1","3","12.0","4.0","1.0",,"2.0","1106","2","7"
"1","1","60","8.0","8.0","4.0","4.0","12.0","16.0","2.0","5.0","0","2.0","2.0","2.0",,,,"0","17","33","1","Uganda","1","3","10.0","4.0","1.0",,"2.0","1106","2","8"
"1","1","60","8.0","8.0","4.0","4.0","12.0","16.0","2.0","5.0","0","2.0","2.0","2.0",,,,"0","17","33","1","Uganda","1","5","1.0",,,,,"1106","2","9"
"2","1","61","8.0","7.0","4.0","2.0","14.0","12.0","2.0","5.0","0","2.0","2.0","2.0",,,,"0","17","33","1","Uganda","1","1","99.0","1.0","2.0","1.0","11.0","1106","2","1"
"2","1","61","8.0","7.0","4.0","2.0","14.0","12.0","2.0","5.0","0","2.0","2.0","2.0",,,,"0","17","33","1","Uganda","2","2","27.0","1.0","2.0","2.0",,"1106","2","2"
