"pais","idnum","estratopri","estratosec","upm","prov","municipio","cluster","ur","tamano","idiomaq","fecha","wt","q1","q2y","q2","ls3","a4","soct2","idio2","np1","np2","sgl1","cp4a","cp5","cp6","cp7","cp8","cp13","cp20","cp21","cpss1","it1","cp21a","cp22","cp23","cp24","cp25","cp26","escp27","escp28n","escp29","l1","prot3","jc10","jc13","jc15a","vic1ext","vic1exta","vic2","vic2aa","vic1hogar","cpol1","cpol2","cpol3","cpol4","pole2n","ico2","aoj11","pese1","pese2","aoj17","aoj18","aoj12","aoj22","b1","b2","b3","b4","b6","b10a","b11","b12","b13","b18","b20","b20a","b21","b21a","b32","b47a","esb48","n9","n11","n15","epp1","epp3","b3milx","mil3","mil4","pr3a","pr3b","pr3c","pr4","pr5","m1","sd2new2","sd3new2","sd6new2","infrax","infra2","ros1","ros4","ing4","eff1","eff2","mil7","env1","pn4","w14a","epn3a","epn3b","epn3c","e5","e15","e3","e16","d1","d2","d3","d4","d5","d6","dem2","dem11","exc2","exc6","exc20","exc11","exc13","exc14","exc15","exc16","esexc16a","exc18","exc7","diso7","diso8","diso10","diso18","diso14","diso16","diso17","elsdiso18","elsdiso19","vicbar1","vicbar1f","vicbar3","vicbar4","vicbar4f","vicbar7","vicbar7f","fear10","vic44","vb1","vb2","vb3n","vb4new","vb101","elsvb2n","elsvb3u","elsvb100a","elsvb100b","elsvb48","vb10","vb11","pol1","vb20","vb49","elsvb55a","elsvb55b","elsvb55c","elsvb55d","elsvb55e","elsvb55f","elsvb55g","elsvb55h","elsvb55i","clien1n","clien1na","for1n","for4","for5","for6","for7","for6b","for7b","mil10a","mil10c","mil10e","dvw1","dvw2","wf1","cct1b","cct1c","elsmar1","elsmar7a","ed","ed2","q3c","q5b","ocup4a","ocup1a","pr1","info1","info2","info3","info4","q10new","q10g","q10a","q14","q10d","q10e","q11n","q12c","q12bn","q12","etid","leng1","www1","gi0","gi1","gix4","gi4","gi7","r3","r4","r4a","r5","r6","r7","r8","r12","r14","r15","r18","r1","r16","r26","formatq","colorr","ti","sexi","colori","uniq_id","sex"
"3","5c09457a-baab-4664-aa61-a5b50dbcb056-36808cc4f40e127b57792205","301","2","13","303","30315","50","1","3","1","03apr2014","1","1","1982","32","2","3","1","2","2","2","2","2","3","4","4","3","4","999999","4","4","1","1","0","0","0","0","1","1","0","4","5","2","2","2","2","2","999999","999999","999999","2","2","2","2","1","3","1","2","3","3","1","3","3","1","4","7","6","5","5","6","7","3","4","4","3","2","4","6","6","7","7","5","6","6","5","4","3","3","4","3","5","2","2","2","1","2","2","2","1","1","3","7","6","5","7","4","2","2","1","3","3","1","6","4","1","1","5","7","5","6","1","1","2","1","0","0","0","0","999999","999999","999999","999999","8","1","1","3","5","4","4","3","5","5","1","1","2","999999","2","2","999999","2","999999","1","0","1","1","302","999999","999999","1","302","999999","4","2","2","999999","3","2","1","0","1","0","0","0","0","0","0","0","2","2","5","5","10","3","2","1","2","3","4","3","3","2","2","2","2","2","1","12","1","4","3","3","999999","2","1","0","0","999999","12","999999","2","1","2","1","1","3","0","0","1","301","4","1","1","1","1","20","0","0","1","0","0","0","0","0","0","0","0","1","1","0","2","3","49.833","2","4","ELS14_0550","1"
"3","5c88b40c-3035-43be-9571-c93a67ee1847-cca95f5c03e7d85780287","305","1","26","306","30607","104","1","1","1","30mar2014","1","2","1967","47","1","3","2","2","2","2","3","2","2","1","2","4","4","4","4","4","4","888888","999999","999999","999999","999999","0","0","999999","999999","9","2","2","2","1","1","2","11","2","1","2","2","2","2","3","1","4","3","1","1","2","4","1","4","6","4","1","1","4","1","1","2","1","1","7","2","1","3","1","4","1","3","1","1","1","1","2","5","1","3","1","5","1","3","3","3","2","4","2","5","6","2","5","6","5","2","3","2","4","4","4","1","1","1","5","8","6","4","1","5","1","3","1","0","0","0","999999","0","999999","0","0","999999","0","4","1","1","1","1","1","1","1","1","1","1","2","1","2","999999","1","2","1","1","1","1","301","999999","999999","1","302","999999","3","1","2","999999","4","3","2","1","1","1","1","0","0","1","0","0","2","2","6","888888","4","1","2","1","4","4","3","3","2","2","2","2","2","5","1","6","888888","5","1","1","2","2","0","0","0","999999","13","6","1","2","4","3","1","11","7","7","2","301","4","1","1","888888","1","20","1","1","1","0","0","0","0","1","1","0","1","1","0","0","2","5","43.083","2","5","ELS14_0551","2"
"3","5d29403f-515a-429f-a1e0-4c344762d3e1-b52276dbb09e65e3577961083","304","2","54","312","31202","215","2","5","1","22apr2014","1","1","1941","73","3","5","3","3","2","2","3","2","4","1","4","4","4","999999","4","4","2","0","999999","999999","999999","999999","0","0","999999","999999","1","2","1","1","2","2","999999","999999","999999","2","2","2","2","2","2","2","1","2","2","3","2","3","2","5","6","3","6","7","5","4","7","5","3","1","7","3","5","3","5","5","3","5","2","3","4","6","5","6","2","3","5","6","2","2","3","2","2","2","4","2","7","5","4","4","7","3","2","2","3","4","4","6","1","1","1","6","8","7","8","1","1","1","2","0","0","0","999999","999999","999999","999999","999999","9","0","3","5","3","5","5","5","5","5","5","5","2","999999","2","2","999999","2","999999","0","0","1","1","302","999999","999999","1","302","999999","5","2","1","301","3","2","1","0","0","0","0","0","0","0","0","0","2","2","888888","888888","888888","888888","999999","1","2","888888","888888","2","3","2","2","2","2","4","1","7","0","5","1","7","999999","2","0","0","0","999999","0","999999","2","2","3","2","6","2","0","7","2","301","5","3","888888","888888","1","888888","0","0","0","0","0","0","0","1","0","0","0","0","999999","0","2","6","45.533","1","5","ELS14_0552","1"
"3","5d29403f-515a-429f-a1e0-4c344762d3e1-b52276dbb09e65e3577961084","304","2","54","312","31202","215","2","5","1","22apr2014","1","1","1990","24","1","3","3","3","2","2","3","2","4","2","4","4","4","999999","4","4","1","0","999999","999999","999999","999999","0","0","999999","999999","5","2","2","2","2","2","999999","999999","999999","2","2","2","2","2","2","2","2","3","2","3","1","3","1","6","6","6","7","7","5","6","6","6","6","7","6","5","6","5","6","6","5","3","3","6","6","5","3","7","5","4","7","5","2","3","2","2","2","4","5","1","7","6","6","5","7","3","2","1","2","4","3","1","1","1","2","5","1","3","2","3","1","1","2","0","0","0","999999","0","999999","0","999999","9","0","2","3","3","5","5","5","5","5","5","5","2","999999","2","2","999999","2","999999","0","0","1","1","301","999999","999999","1","301","999999","4","1","2","999999","2","3","1","0","0","0","0","0","0","0","0","0","2","2","4","1","4","2","2","1","3","2","4","3","3","2","2","2","2","4","1","7","1","1","1","1","2","2","0","0","0","999999","13","7","2","2","3","3","1","6","2","0","2","301","2","1","1","888888","988888","888888","1","0","1","0","0","0","0","1","1","0","0","1","0","0","2","3","30.866","1","5","ELS14_0553","1"
"3","5d2d205e-8e34-4ee7-a438-17b272acaf51-687b0c2ec33e3e0257794303","302","2","19","305","30512","75","1","3","1","07apr2014","1","2","1961","53","1","1","2","3","2","2","3","2","4","1","2","4","4","4","4","4","2","0","999999","999999","999999","999999","0","0","999999","999999","888888","2","2","2","2","2","999999","999999","999999","2","2","2","2","1","3","5","4","3","2","4","3","4","3","3","4","4","6","3","2","2","1","1","1","5","1","4","2","3","1","2","1","5","2","1","3","5","2","4","4","4","4","2","888888","3","2","3","2","5","1","2","4","2","3","4","5","1","3","2","4","4","1","4","9","1","5","4","3","5","4","1","1","2","2","0","1","0","999999","0","999999","999999","1","999999","0","1","5","5","5","5","5","5","5","1","1","2","999999","2","2","999999","2","999999","1","0","1","2","999999","8","999999","1","301","999999","13","1","2","999999","4","888888","2","0","0","0","0","0","0","0","0","0","2","2","4","4","4","1","2","1","2","3","888888","1","3","3","2","2","2","5","1","9","0","5","1","1","4","2","0","0","0","999999","15","13","2","1","4","3","2","6","0","3","1","301","1","1","1","888888","1","48","1","1","0","0","0","1","0","1","1","1","1","1","1","1","2","1","27.75","1","5","ELS14_0554","2"
"3","5d2db09e-ce89-40b3-a363-c86942b8362a-1438280892e3f44657801188","301","2","7","302","30207","26","2","5","1","02apr2014","1","1","1975","39","1","5","2","2","2","2","2","2","4","1","4","2","3","999999","4","4","2","1","0","1","0","0","0","0","999999","999999","8","2","2","2","1","2","999999","999999","999999","2","1","1","1","1","2","2","2","3","3","4","888888","3","2","6","4","7","7","5","6","7","7","6","5","7","6","4","5","5","4","4","4","5","4","5","2","4","7","7","3","6","6","4","2","3","2","3","3","2","888888","4","5","6","3","6","5","2","2","1","1","3","3","5","2","1","2","5","4","4","4","5","2","3","2","0","0","0","0","0","999999","999999","0","999999","0","2","2","4","5","3","5","5","5","5","5","1","2","2","2","999999","2","999999","0","0","1","2","999999","5","999999","2","999999","2","5","11","1","301","1","2","1","0","0","0","0","0","0","0","0","0","2","2","2","4","12","1","4","1","1","888888","2","1","3","1","2","2","2","4","1","3","0","1","1","1","4","2","0","0","0","999999","3","4","2","1","3","3","3","2","1","2","1","301","5","1","1","2","1","35","1","0","1","0","0","1","0","1","1","0","0","1","0","1","2","4","38.216","2","6","ELS14_0555","1"
"3","5d8d4eb9-75f8-4254-932a-d8a294cc4d32-37be999ef8a1bf5657799788","301","3","4","301","30110","14","2","5","1","28apr2014","1","1","1952","62","1","57","1","3","2","2","2","2","4","1","4","4","4","999999","4","4","1","1","0","0","1","0","1","0","999999","999999","2","2","2","2","2","2","999999","999999","999999","1","1","2","2","1","2","3","3","3","2","3","888888","2","1","4","7","5","6","5","6","2","1","3","5","7","5","4","5","4","5","6","2","3","1","2","2","3","4","6","4","5","6","5","1","3","4","2","3","2","4","2","4","5","4","2","6","2","3","1","1","3","3","1","2","1","1","3","2","3","4","6","5","2","2","0","0","0","999999","0","999999","0","0","999999","0","1","5","5","2","5","1","1","5","5","5","2","999999","1","2","999999","1","3","0","0","1","1","302","999999","999999","1","302","999999","4","2","2","999999","4","3","1","1","1","0","0","0","0","0","0","0","1","1","1","888888","10","1","2","1","2","3","3","1","3","3","2","2","1","5","1","0","1","1","1","1","4","1","0","0","0","999999","2","0","2","2","4","2","2","10","4","10","2","301","5","2","1","1","1","888888","0","0","1","0","0","0","0","0","0","0","0","1","0","0","2","6","39.283","1","3","ELS14_0556","1"
"3","5d8d4eb9-75f8-4254-932a-d8a294cc4d32-37be999ef8a1bf5657799789","301","3","4","301","30110","14","2","5","1","28apr2014","1","1","1970","44","1","15","2","2","2","2","1","2","4","1","4","4","4","999999","4","4","1","0","999999","999999","999999","999999","0","1","1","6","5","2","2","2","2","2","999999","999999","999999","2","1","2","1","1","2","3","1","3","2","4","1","4","988888","2","7","4","4","4","2","4","6","2","4","4","4","4","5","6","6","5","6","5","4","4","4","6","5","7","1","6","6","5","1","2","3","3","2","5","4","4","4","7","5","5","6","3","2","2","3","3","2","8","5","1","1","10","5","6","6","3","1","2","2","0","0","0","999999","0","999999","0","0","999999","0","3","5","5","5","5","5","5","5","5","5","2","999999","2","2","999999","2","999999","0","0","1","1","988888","999999","999999","1","988888","999999","888888","988888","1","988888","3","988888","2","0","0","0","0","0","0","0","0","0","2","2","4","4","13","888888","999999","1","2","888888","888888","888888","3","3","2","2","1","5","1","12","888888","5","4","1","1","2","1","0","0","999999","11","9","2","2","2","1","2","6","1","5","888888","301","4","2","1","888888","1","888888","1","0","1","0","0","0","0","0","0","0","0","1","0","0","2","6","42.316","1","3","ELS14_0557","1"
"3","5d947dfe-ac53-4a8d-ad65-4747c80e991c-cec103cb320ee29b57800204","301","1","9","302","30210","35","1","2","1","02apr2014","1","2","1982","32","2","1","3","3","2","2","3","2","4","4","2","4","4","4","4","4","3","0","999999","999999","999999","999999","0","1","0","1","5","2","2","1","1","2","999999","999999","999999","2","2","2","1","1","2","2","4","3","1","1","2","3","2","2","7","5","5","5","4","4","5","3","2","1","7","2","2","2","3","3","3","4","2","888888","1","5","5","6","6","6","7","5","1","1","2","2","4","2","1","4","6","6","6","5","6","3","3","2","4","4","4","1","1","1","1","1","1","1","2","1","1","888888","1","0","0","0","999999","999999","999999","0","0","999999","0","2","1","1","888888","3","1","1","4","2","1","1","1","888888","1","1","1","1","1","1","1","2","999999","3","999999","2","999999","77","3","2","1","301","3","2","2","0","1","1","0","0","0","0","0","0","1","2","4","4","4","1","2","1","2","3","4","2","3","3","2","2","2","5","1","9","3","5","1","5","999999","1","0","0","0","999999","888888","999999","2","2","3","1","2","6","3","4","2","301","4","4","1","888888","1","888888","1","0","1","0","0","0","1","1","1","1","0","1","0","1","2","4","39.916","2","5","ELS14_0558","2"
"3","5d947dfe-ac53-4a8d-ad65-4747c80e991c-cec103cb320ee29b57800208","301","1","9","302","30210","35","1","2","1","02apr2014","1","1","1988","26","1","59","2","2","2","2","3","2","4","1","4","4","4","999999","1","4","2","0","999999","999999","999999","999999","0","0","999999","999999","5","2","2","2","2","1","1","3","3","2","1","2","1","1","3","5","3","2","3","2","1","2","2","5","7","6","5","6","5","6","5","5","4","5","5","6","6","5","5","5","4","5","4","6","4","3","4","5","1","5","6","5","2","1","3","3","3","2","2","6","3","4","3","5","5","3","3","2","3","4","4","1","5","7","6","5","6","4","6","3","5","2","2","0","0","0","0","0","999999","999999","999999","8","0","3","5","4","5","5","5","3","5","5","5","2","999999","2","2","999999","2","999999","0","0","1","1","988888","999999","999999","1","988888","999999","6","1","1","302","2","888888","1","0","0","0","0","0","0","0","0","0","2","2","4","2","2","3","2","2","4","1","3","2","3","3","2","2","2","4","1","12","4","5","1","1","2","1","1","1","0","999999","4","3","2","2","3","3","1","3","1","0","2","301","5","2","1","2","1","82","0","0","1","0","0","0","0","1","1","0","0","1","0","1","2","3","34.0","2","5","ELS14_0559","1"
"3","5d950adc-9d8f-48b0-938b-3742f9b090cd-eb301e2e03ccbd6457795631","304","1","56","312","31217","224","1","2","1","25apr2014","1","1","1954","60","1","1","1","1","2","2","2","2","3","1","2","2","2","999999","4","4","1","1","0","1","1","1","1","1","0","5","4","2","2","2","2","2","999999","999999","999999","2","1","2","1","1","2","3","2","3","2","2","1","1","1","4","6","5","4","5","5","6","5","5","5","4","5","4","6","6","6","5","5","4","4","4","4","5","5","5","4","5","6","5","2","1","2","2","2","3","3","5","6","6","5","5","6","1","2","2","3","2","2","7","3","3","4","5","5","4","3","3","2","2","2","0","0","0","999999","0","999999","0","0","999999","0","1","3","3","3","3","3","3","5","3","2","2","999999","1","1","2","1","2","0","0","1","1","302","999999","999999","1","302","999999","5","2","1","301","1","2","1","0","0","0","0","0","0","0","1","0","2","2","4","1","10","1","2","1","2","2","2","1","2","3","2","2","2","2","3","17","1","5","1","1","1","2","1","1","1","1","15","15","2","2","2","2","2","4","0","2","2","301","5","1","1","1","1","84","1","1","1","1","1","1","0","1","1","1","1","1","1","1","2","5","31.4","1","5","ELS14_0560","1"
"3","5d950adc-9d8f-48b0-938b-3742f9b090cd-eb301e2e03ccbd6457795632","304","1","56","312","31217","224","1","2","1","25apr2014","1","1","1975","39","1","5","2","2","2","2","2","2","2","1","2","3","4","999999","2","3","2","1","0","0","0","0","1","1","1","4","3","2","2","2","2","2","999999","999999","999999","2","1","1","1","1","2","2","2","3","2","3","1","2","3","5","6","5","5","5","6","6","6","6","6","6","5","5","6","5","6","5","5","5","5","4","4","5","5","6","1","5","5","6","2","2","4","2","3","2","2","4","6","6","4","4","5","3","2","2","2","2","4","7","3","1","1","7","6","4","5","5","1","2","2","0","0","0","0","0","999999","0","0","999999","0","1","1","3","3","5","3","3","5","3","3","1","3","1","1","2","2","999999","1","0","1","1","302","999999","999999","1","302","999999","5","2","1","301","2","2","1","0","0","0","0","0","0","0","0","0","2","2","4","4","888888","3","2","1","2","2","888888","2","2","2","1","2","2","4","1","12","1","1","1","1","1","2","1","0","1","1","16","14","2","2","2","1","2","5","2","3","2","301","1","1","1","1","1","84","1","1","1","0","0","0","0","1","1","1","1","1","0","1","2","5","32.8","1","5","ELS14_0561","1"
"3","5da29238-1721-4946-8253-155ab8c125d6-c42919e5a6f0dba357798237","302","1","16","305","30503","61","1","2","1","04apr2014","1","2","1944","70","3","3","3","3","2","2","4","2","4","1","4","4","4","4","4","4","2","0","999999","999999","999999","999999","0","0","999999","999999","5","2","1","1","1","2","999999","999999","999999","2","2","2","2","2","3","5","2","2","2","3","1","888888","1","4","4","6","3","3","5","2","4","1","3","7","3","1","4","4","3","2","1","2","1","2","1","2","1","7","3","5","5","5","888888","2","2","2","2","5","2","888888","2","888888","5","2","7","2","2","2","4","888888","3","3","2","4","7","7","1","6","3","1","1","2","1","0","0","0","0","0","999999","999999","999999","9","0","2","5","4","5","4","5","5","5","5","4","2","999999","2","2","999999","2","999999","0","0","1","2","999999","77","999999","2","999999","7","3","988888","2","999999","4","888888","2","0","1","0","0","0","0","0","0","0","2","2","4","4","888888","4","999999","1","2","3","4","2","3","2","2","2","2","5","1","0","0","1","1","1","4","2","0","0","0","999999","5","3","2","2","3","3","2","3","0","3","2","301","5","4","888888","888888","888888","888888","1","1","0","0","0","0","0","1","1","0","0","1","0","1","2","7","39.783","1","5","ELS14_0562","2"
"3","5da29238-1721-4946-8253-155ab8c125d6-c42919e5a6f0dba357798241","302","1","16","305","30503","61","1","2","1","04apr2014","1","1","1973","41","2","5","3","3","2","2","3","2","3","1","3","4","4","999999","4","4","2","1","1","1","1","0","0","0","999999","999999","5","2","2","888888","888888","2","999999","999999","999999","2","2","2","2","2","4","2","3","2","2","3","2","4","1","4","4","2","5","4","3","4","5","3","5","7","4","1","3","3","6","4","5","2","4","4","2","4","988888","7","1","4","6","3","2","3","1","2","2","4","2","4","5","3","1","4","6","3","3","1","3","2","2","5","1","2","1","4","9","8","7","1","1","2","2","0","0","0","0","0","999999","999999","0","999999","0","2","2","3","5","5","3","3","2","2","2","2","999999","2","2","999999","2","999999","0","0","1","1","77","999999","999999","1","988888","999999","3","988888","2","999999","3","888888","1","0","0","0","0","0","0","0","0","0","2","2","4","4","4","2","3","3","2","3","4","2","2","2","2","1","2","5","1","10","1","1","1","1","4","2","0","0","0","999999","11","4","2","2","3","3","2","6","2","4","1","301","5","1","1","888888","1","888888","0","0","1","0","0","0","0","0","0","0","0","1","0","0","2","2","56.666000000000004","1","5","ELS14_0563","1"
"3","5e779879-48b0-464f-976b-7e25d6e4e49f-b52276dbb09e65e3577961257","305","1","35","306","30617","138","1","1","1","27apr2014","1","2","1992","22","1","5","3","3","2","2","4","2","4","4","2","4","4","4","4","4","3","1","0","0","0","0","0","0","999999","999999","4","2","1","1","2","2","999999","999999","999999","2","2","2","2","2","3","5","2","3","2","4","3","4","1","3","7","1","4","7","3","1","4","1","5","1","7","1","1","4","1","1","3","1","1","2","1","6","1","6","1","3","2","1","2","3","2","2","2","5","4","4","7","3","2","2","7","3","3","1","4","4","4","1","1","1","1","10","1","10","10","10","10","1","2","0","0","0","999999","999999","999999","0","0","999999","0","2","5","5","5","5","5","3","5","5","5","1","3","2","888888","999999","2","999999","0","0","1","2","999999","1","999999","1","988888","999999","4","11","2","999999","2","1","2","0","0","0","0","0","0","0","0","0","2","2","4","4","4","4","999999","3","2","888888","888888","888888","3","3","2","2","2","4","1","8","4","5","1","5","999999","2","0","0","0","999999","9","999999","2","1","3","2","5","5","3","2","2","301","1","2","1","888888","1","888888","1","0","1","0","1","1","0","1","1","0","0","1","1","1","2","4","30.35","1","5","ELS14_0564","2"
"3","5e841c54-2a9c-429f-995c-68ca9723079b-cca95f5c03e7d857802552","304","3","52","311","31117","205","1","4","1","21apr2014","1","2","1992","22","1","5","3","1","2","2","3","2","4","2","4","4","3","4","4","4","3","0","999999","999999","999999","999999","1","1","1","7","10","2","2","1","2","1","3","1","4","2","1","2","1","1","2","2","1","3","3","3","1","4","2","1","7","1","5","7","3","7","7","7","3","3","3","1","3","7","7","6","1","7","3","5","7","1","7","7","7","7","7","7","2","2","2","4","4","2","4","2","7","7","1","7","7","3","3","1","4","4","4","10","1","1","1","1","10","1","1","7","1","2","2","0","0","0","0","999999","999999","0","999999","9","0","1","2","5","1","1","1","1","5","5","5","2","999999","2","2","999999","1","3","0","0","1","1","301","999999","999999","1","302","999999","3","1","2","999999","4","2","1","0","1","0","0","0","0","1","1","1","2","2","4","4","4","3","2","1","2","4","4","1","3","2","2","2","2","5","1","9","1","1","1","5","999999","2","1","1","0","999999","5","999999","1","1","4","3","3","3","1","1","1","301","3","1","1","888888","1","80","1","0","1","0","0","0","0","1","1","0","0","1","0","0","2","3","33.25","2","5","ELS14_0565","2"
"3","5ed4c505-1fe9-4e3f-a4e5-72d32bb9a14a-6445b04875a7a86957793450","302","2","14","304","30407","53","1","3","1","10apr2014","1","2","1971","43","2","5","2","2","2","2","3","2","3","4","4","3","4","4","4","4","2","1","0","1","1","0","0","0","999999","999999","5","2","2","2","2","2","999999","999999","999999","2","1","2","2","1","2","2","2","3","2","4","888888","3","1","3","6","3","3","3","1","7","6","4","3","1","1","4","6","1","4","3","5","5","5","5","3","1","1","3","1","5","5","3","2","2","2","2","2","2","2","1","7","7","5","2","7","2","2","2","2","2","4","2","1","1","10","6","3","4","3","10","10","2","2","0","0","0","0","0","999999","0","999999","9","0","1","4","4","4","4","4","4","4","4","4","2","999999","2","2","999999","2","999999","0","0","1","1","988888","999999","999999","1","988888","999999","12","988888","1","988888","2","988888","1","0","0","0","0","0","0","0","0","0","2","2","4","5","10","2","2","2","2","2","4","2","3","3","2","2","2","2","1","12","0","4","4","1","4","1","1","0","0","999999","988888","888888","2","2","3","1","1","2","0","2","2","301","5","1","1","888888","1","84","1","1","1","0","0","0","0","1","1","1","0","1","1","1","2","4","36.066","1","2","ELS14_0566","2"
"3","5f03ebb2-9a63-4428-9a62-7ce8d07a9ca7-37be999ef8a1bf5657799320","302","2","19","305","30512","74","1","3","1","07apr2014","1","1","1989","25","2","5","2","3","2","2","2","2","4","4","4","4","4","999999","1","3","2","0","999999","999999","999999","999999","0","0","999999","999999","6","2","2","2","2","1","2","1","4","2","2","2","1","2","2","1","4","2","2","3","2","3","2","5","4","3","4","6","5","6","6","5","4","7","7","1","4","5","6","1","5","2","4","3","1","5","4","6","1","7","4","6","2","1","2","2","3","1","3","3","4","7","1","6","6","2","2","2","4","3","3","5","1","1","5","5","5","6","1","8","3","2","2","0","0","0","999999","999999","999999","999999","999999","8","0","1","5","5","5","5","3","2","3","1","1","1","3","2","1","1","2","999999","1","0","1","1","988888","999999","999999","1","988888","999999","5","988888","2","999999","4","888888","1","0","0","0","0","0","0","0","0","1","2","2","10","6","2","3","4","1","2","888888","888888","888888","3","3","2","2","2","4","1","16","2","4","3","4","999999","2","1","0","1","0","988888","999999","2","2","2","3","1","988888","0","0","1","301","1","1","1","1","1","84","1","1","1","0","0","0","0","1","1","1","1","1","0","1","2","5","36.3","1","3","ELS14_0567","1"
"3","5f16d124-f85b-4de9-8998-43f8478c8dbe-37be999ef8a1bf5657799495","305","1","34","306","30617","133","1","1","1","13apr2014","1","2","1968","46","4","57","3","3","2","1","5","1","2","1","2","4","4","4","1","1","1","0","999999","999999","999999","999999","0","1","1","2","8","2","2","2","2","1","3","11","4","2","1","2","2","2","3","3","4","2","1","1","2","4","1","2","7","2","3","7","2","2","7","4","1","6","7","1","1","1","2","2","2","2","2","2","2","6","7","7","1","2","2","1","2","5","4","4","4","4","4","1","7","7","1","6","2","3","4","2","4","4","4","2","2","2","1","10","6","8","8","8","9","2","2","1","0","0","0","0","999999","0","999999","9","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","2","1","0","1","1","988888","999999","999999","1","988888","999999","5","988888","1","988888","1","988888","1","0","0","1","1","0","0","1","0","1","1","1","6","4","4","1","4","1","2","4","4","1","3","3","2","2","2","5","1","17","0","5","1","1","1","2","1","1","1","0","16","16","2","2","3","2","2","2","0","2","7","301","1","1","1","2","1","33","1","1","1","1","1","1","0","1","1","1","1","1","1","1","2","4","30.85","1","3","ELS14_0568","2"
"3","5f1a9c73-fec1-48b4-86c7-575ed958533c-c42919e5a6f0dba357798122","305","1","26","306","30607","102","1","1","1","30mar2014","1","1","1995","19","2","5","2","2","2","2","2","2","4","1","4","4","4","999999","2","1","2","1","0","0","0","0","0","1","0","5","4","1","2","2","2","2","999999","999999","999999","2","2","2","1","1","2","5","3","3","3","2","2","3","1","5","6","5","5","6","5","6","6","5","4","6","6","4","5","6","5","4","5","5","6","4","5","4","6","5","4","6","6","5","2","2","2","3","2","2","2","3","5","2","5","6","6","2","3","2","2","1","2","8","5","3","7","8","9","4","6","6","7","2","1","0","0","0","0","999999","999999","0","999999","8","0","2","1","2","5","5","3","3","3","3","2","1","3","2","1","3","1","3","0","1","1","2","999999","2","999999","2","999999","4","4","12","2","999999","3","3","1","1","1","0","1","1","1","0","0","1","1","2","4","1","2","2","5","1","2","2","4","1","3","3","2","2","1","5","1","13","3","1","2","4","999999","2","1","0","1","1","9","999999","1","1","2","2","1","3","0","0","5","301","1","2","1","1","1","64","1","1","1","0","0","0","0","1","1","1","1","1","1","1","2","4","32.616","1","5","ELS14_0569","1"
"3","5f6c6f05-ca1f-48d0-822f-ecc4d459cb15-687b0c2ec33e3e0257794311","302","2","19","305","30512","74","1","3","1","07apr2014","1","2","1992","22","1","3","2","2","2","2","1","2","4","4","4","4","4","4","4","4","1","0","999999","999999","999999","999999","0","0","999999","999999","1","2","2","2","2","2","999999","999999","999999","2","2","2","2","2","2","1","4","3","2","4","1","1","1","5","7","6","5","5","6","7","7","6","7","7","6","5","7","7","7","6","7","6","5","6","6","6","6","7","1","5","7","7","2","1","1","3","1","1","2","2","7","3","6","4","6","3","2","1","2","2","2","2","2","1","4","7","8","3","3","9","8","3","1","0","0","0","0","999999","999999","999999","999999","8","0","2","5","5","5","5","5","5","4","5","5","2","999999","2","2","999999","2","999999","0","0","1","1","302","999999","999999","1","302","999999","4","2","1","301","2","2","1","0","0","1","1","1","0","0","0","0","2","2","4","4","1","2","2","1","1","2","2","1","3","3","2","2","2","2","1","12","1","1","2","4","999999","1","0","1","0","999999","888888","999999","2","1","3","2","1","4","1","0","1","301","1","1","1","888888","1","888888","1","1","1","0","0","0","0","1","1","0","0","1","1","1","2","1","28.016","1","5","ELS14_0570","2"
"3","64370052-83cf-4aa9-be8f-ed793e6f4221-1438280892e3f44657801860","303","3","49","310","31003","196","2","5","1","16apr2014","1","2","1966","48","2","4","2","3","2","2","2","2","4","1","4","4","4","4","4","4","2","1","0","0","0","0","0","1","0","6","1","2","2","2","2","2","999999","999999","999999","2","2","2","2","2","3","5","3","3","3","4","2","4","1","4","5","4","2","2","4","4","3","5","5","4","7","2","5","1","1","1","3","5","3","4","3","5","6","7","3","5","5","7","2","2","3","2","2","3","6","4","5","4","5","2","3","1","3","1","4","4","3","5","2","2","5","5","3","5","4","1","1","3","2","0","0","0","999999","999999","999999","999999","999999","9","0","3","1","3","5","5","3","5","5","5","4","2","999999","2","2","999999","2","999999","0","0","1","1","302","999999","999999","1","302","999999","5","1","2","999999","4","2","1","0","0","0","0","0","0","0","0","0","2","2","6","4","11","4","999999","3","2","3","2","3","2","3","2","2","2","4","1","5","0","5","1","5","999999","2","0","0","0","999999","3","999999","2","2","3","1","2","7","4","7","4","301","5","4","888888","888888","1","888888","0","0","1","0","0","0","0","1","0","0","0","1","0","0","2","7","34.05","2","6","ELS14_0604","2"
