"pais","year","idnum","estratopri","estratosec","upm","prov","municipio","cluster","ur","tamano","idiomaq","fecha","q1","q2","sample","corridor","idp","haiseksyon","haisec","haisegmento","t0","f1","f2","ls3","a4","soct1","soct2","idio1","idio2","cp2","cp4a","cp4","np1","np2","sgl1","muni2a","muni3","muni5a","muni6","muni7","haimuni8a","haimuni8b","haimuni8c","rcp1","rcp2","rcp3a","rcp4","haiacs1","haiacs2","haiacs3","haiacs4","haiacs5","haiacs6","haiperf1","haiperf2","haiperf3","haiperf4a","haiperf4b","haiperf5","haicomm1","haicomm2","haicomm3","cp5","cp6","cp6l","cp7","cp7l","cp8","cp8l","cp9","cp13","cp20","cp21","it1","mil5","l1","prot3","prot4","prot7","prot6","prot8","jc1","jc10","jc13","jc15a","jc16a","vic1ext","vic1exta","vic2","vic2aa","vic1hogar","arm2","vic40","vic41","vic43","vic44","vic45","vic101","vic102","vic103","vol207","vol206","vol202","vol203","vol204","vol205","aoj8","aoj11","aoj12","aoj17","aoj18","aoj20","aoj21","aoj22","b1","b2","b3","b4","b6","b10a","b11","b13","b18","b20","b20a","b21","b21a","b31","b32","haib32a","b43","b37","b47a","n1","n3","n9","n11","n15","epp1","epp3","mil3","m1","m2","haim3","sd2new2","sd3new2","sd6new2","pop101","pop107","pop113","eff1","eff2","ing4","dem23","ros1","ros2","ros3","ros4","ros6","cct3","gen1","gen6","w14a","pn4","pn5","e5","e8","e11","e15","e14","e3","e16","d1","d2","d3","d4","d5","d6","d7","d8","dem2","dem11","aut1","exc2","exc6","exc11","exc13","exc14","exc15","exc16","exc18","exc7","dis2","dis3","dis5","vb1","inf1","vb2","vb3","vb10","vb11","pol1","vb20","pp1","pp2","vb50","vb51","vb52","vb53","rac1ca","ab1","ab2","ab5","snw1a","snw1b","for1","for2","for3","for4","for5","for6","for7","for8","for9a","for9b","for9c","for9d","mil10a","mil10b","mil10c","mil10d","mil10e","mil11a","mil11b","mil11c","mil11d","mil11e","cct1new","haipolis","restavek1","restavek3","haimig1","aidp2","aidp4","ed","ed2","mov1","q2d","q2m","q2y","q3c","q5a","q5b","ps1","ps2","ps3","ps4","ocup4a","ocup1a","q10new","q10g","q10a","q14","q10d","q10e","fs2","fs8","q11","gen10","q12c","q12","q12b","etid","leng1","www1","gi0","gi1","gi4","gi7","r1","r3","r4","r4a","r5","r6","r7","r8","r12","r14","r15","r16","r18","r21","colorr","t1","intid","sexi","colori","horafin","wt","odd","muni10","weight1500"
"22","2012","832","2203","2","5320","2201","532","53290000000.0","1","3","1","802","1","25","1","4","0","0","0","0","830","1","1","3","3","2","2","3","2","2","1","2","1","2","1","11","1","1","2","1","3","5","12","1","3","4","3","3","1","5","988888","5","1","1","3","2","3","2","3","12","5","2","1","4","999999","4","999999","2","988888","4","2","999999","3","1","4","7","2","999999","999999","2","2","2","1","2","2","2","1","2","3","1","1","2","0","1","1","0","988888","1","1","3","3","2","2","1","1","3","2","3","4","888888","3","3","888888","3","3","6","4","5","6","3","4","6","2","1","2","5","6","3","3","5","4","6","3","4","5","4","5","6","999999","999999","5","3","2","5","3","2","2","6","3","6","5","6","5","5","6","6","7","5","4","999999","999999","999999","999999","999999","999999","8","7","9","6","7","6","5","9","7","8","5","2","999999","999999","999999","3","1","2","1","988888","988888","999999","1","999999","999999","1","1","1","2","1","1","1","1","2203","1","2204","1","1","4","2","1","999999","999999","999999","999999","999999","999999","999999","1","1","2","2","2","4","4","2","2","3","1","2","888888","2","3","4","888888","4","2","3","888888","888888","988888","2","2","2","1","1","26","1","73","8","999999","999999","7.0","10.0","1986","4","5","4","4","988888","2","999999","1","4","11","988888","2","1","988888","2","0","0","3","999999","6","2","1","4","2201","5","1","1","1","99","0","0","0","1","0","0","0","1","0","0","0","0","0","0","9.0","36","10","2","6","906","1.3127055","0","999999","1.0330840000000001"
"22","2012","833","2203","2","5320","2201","532","53290000000.0","1","3","1","802","1","42","1","4","0","0","0","0","910","1","1","4","999999","888888","3","3","2","2","1","2","2","2","5","5","4","5","988888","988888","3","12","7","2","3","3","4","1","1","3","4","4","5","2","3","3","2","3","2","13","6","9","4","4","999999","4","999999","4","999999","2","4","999999","1","2","1","5","1","2","1","2","2","2","2","2","2","2","2","999999","999999","999999","2","1","0","0","0","0","0","2","1","2","3","3","3","1","2","3","1","1","4","3","2","1","6","2","4","3","3","2","4","4","3","2","5","6","1","1","6","4","5","5","6","5","3","3","5","2","988888","988888","4","3","4","3","3","3","2","3","3","2","3","7","3","4","5","5","6","6","6","6","6","3","3","3","1","2","3","3","8","7","6","6","5","6","5","4","988888","3","3","4","9","2","2","1","2","0","0","999999","1","999999","999999","1","1","1","2","2","1","1","1","1","2202","1","2204","3","2","1","2","1","3","3","4","2","2","1","2","999999","999999","999999","999999","999999","999999","999999","999999","999999","999999","999999","999999","999999","999999","999999","999999","999999","999999","999999","999999","999999","999999","999999","999999","2","2","1","1","18","1","73","6","2","3","9.0","6.0","1969","1","2","1","10","999999","2","999999","1","2","4","4","1","1","4","988888","1","1","5","999999","8","5","0","4","2201","5","4","1","1","99","0","0","0","1","0","0","0","1","0","0","0","0","0","0","7.0","30","16","2","5","940","1.3127055","1","999999","1.0330840000000001"
"22","2012","2002","2202","2","9210","2207","921","92110000000.0","2","5","1","1302","1","23","1","4","0","0","0","0","844","1","1","2","3","4","2","3","2","2","1","2","1","1","3","6","3","1","1","1","9","5","11","1","3","3","4","2","2","3","5","3","2","4","1","4","3","2","1","12","6","3","3","1","1","1","1","4","999999","4","2","999999","2","1","2","9","1","3","1","1","2","2","2","2","2","2","1","2","4","1","1","1","1","1","1","0","0","1","1","3","3","3","2","1","1","3","1","3","4","1","1","3","6","3","1","3","4","2","7","1","4","2","5","7","3","4","2","1","2","1","6","2","5","2","4","5","1","1","999999","999999","7","4","5","3","2","2","2","1","5","2","5","3","7","5","6","7","5","6","5","999999","999999","999999","999999","999999","999999","9","7","6","3","2","1","8","8","6","3","4","1","999999","999999","999999","2","2","2","0","0","1","0","1","1","999999","0","1","2","2","2","1","1","1","2204","2","999999","1","3","4","2","1","999999","999999","999999","999999","999999","999999","999999","2","999999","6","1","2","6","4","3","2","5","1","1","1","1","3","888888","888888","888888","1","2","888888","888888","888888","1","1","1","1","1","7","1","91","13","999999","999999","8.0","7.0","1988","1","2","1","10","999999","2","999999","1","1","11","11","1","1","3","988888","0","0","1","999999","4","1","1","4","2201","5","3","1","1","99","0","0","0","1","0","0","0","1","0","0","0","0","0","0","10.0","36","22","2","6","920","0.73551221","0","0","0.5788396"
"22","2012","834","2203","2","5320","2201","532","53290000000.0","1","3","1","802","1","46","1","4","0","0","0","0","944","1","1","1","27","4","2","3","3","2","2","2","988888","2","988888","5","4","5","2","0","12","4","9","1","3","3","4","3","1","5","4","5","5","2","2","2","2","3","1","3","5","4","4","4","999999","4","999999","4","999999","4","4","999999","1","3","1","3","2","999999","999999","2","2","2","1","2","1","2","2","999999","999999","999999","988888","988888","0","0","0","0","0","1","1","1","3","1","3","2","1","3","1","2","3","4","2","1","3","3","5","3","4","5","2","4","2","1","6","1","5","3","5","2","4","2","5","5","4","5","4","3","2","3","999999","999999","4","3","4","2","2","3","1","2","2","6","4","3","5","5","6","6","5","7","6","999999","999999","999999","999999","999999","999999","5","8","8","7","2","5","9","7","4","2","1","1","999999","999999","999999","2","988888","2","0","0","999999","1","999999","999999","1","1","1","2","2","2","1","1","1","2202","2","999999","3","1","2","2","2","999999","999999","999999","999999","999999","999999","999999","2","999999","4","2","2","2","13","4","999999","1","1","1","1","2","888888","4","888888","888888","1","888888","3","888888","3","1","1","2","2","2","30","1","73","12","999999","999999","6.0","7.0","1965","5","1","1","10","999999","2","999999","1","3","4","4","1","1","4","2","1","1","6","999999","6","5","0","4","2201","5","4","1","1","99","0","0","0","1","0","0","0","1","0","0","0","0","0","0","8.0","31","16","2","5","1015","1.3127055","0","999999","1.0330840000000001"
"22","2012","835","2203","2","5410","2201","541","54190000000.0","1","3","1","802","2","22","1","4","0","0","0","0","915","1","1","3","999999","3","2","4","1","2","1","2","1","1","3","10","3","8","1","888888","4","6","8","1","1","2","3","3","2","3","4","4","5","3","3","3","2","3","3","12","3","6","888888","3","1","2","1","3","2","2","2","3","2","3","2","5","2","999999","999999","2","2","2","2","888888","888888","1","2","999999","999999","999999","2","2","0","0","1","1","0","1","1","1","3","3","2","2","2","3","1","4","3","888888","2","2","6","888888","3","4","5","5","6","4","5","6","5","4","2","1","6","4","5","6","5","2","3","1","2","5","6","6","4","2","888888","3","888888","3","3","2","4","4","5","6","4","5","6","5","6","5","4","3","5","3","4","5","2","988888","888888","4","3","6","4","2","3","5","7","5","4","3","2","1","2","3","2","2","2","0","0","999999","0","999999","999999","999999","0","4","2","2","2","1","1","1","2202","1","2204","3","2","4","2","4","3","3","4","888888","2","888888","2","999999","999999","999999","999999","999999","999999","999999","999999","999999","999999","999999","999999","999999","999999","999999","999999","999999","999999","999999","999999","999999","999999","999999","999999","2","1","2","1","15","1","66","9","1","5","25.0","3.0","1989","1","5","2","4","2","1","4","1","4","3","2","2","1","4","888888","0","0","1","999999","5","0","999999","4","2201","5","4","1","1","888888","1","0","0","1","0","0","0","0","0","0","0","0","0","0","9.0","32","12","2","8","947","1.3127055","1","0","1.0330840000000001"
"22","2012","836","2203","2","5410","2201","541","54190000000.0","1","3","1","802","1","35","1","4","0","0","0","0","954","1","1","4","4","4","3","5","2","2","2","2","2","2","3","6","888888","888888","0","0","3","5","7","1","1","2","2","3","4","4","3","4","4","4","4","3","2","4","4","3","5","7","2","1","1","2","1","3","2","4","4","999999","2","4","3","5","2","999999","999999","2","2","2","2","1","1","2","2","999999","999999","999999","2","888888","0","0","1","1","999999","4","1","3","2","3","3","2","3","3","1","3","3","888888","1","2","5","2","5","6","5","4","5","4","3","4","5","4","6","2","6","2","4","5","7","5","4","4","5","4","3","5","999999","999999","1","3","4","3","3","3","3","5","6","4","3","2","6","4","4","6","5","7","5","999999","999999","999999","999999","999999","999999","4","3","5","5","3","2","2","6","4","3","2","1","999999","999999","999999","2","2","2","0","0","999999","0","0","0","0","0","3","2","1","2","1","1","2","999999","1","2204","3","888888","3","2","4","999999","999999","999999","999999","999999","999999","999999","1","1","4","2","2","11","6","3","3","3","2","1","1","2","888888","888888","4","4","1","2","3","888888","888888","1","2","2","1","1","21","1","66","8","999999","999999","12.0","7.0","1976","2","2","1","4","2","1","4","4","999999","3","999999","2","2","4","3","0","0","1","999999","5","0","999999","4","2201","5","4","1","1","48","0","0","0","1","0","0","1","0","0","0","0","0","0","0","8.0","34","12","2","8","1028","1.3127055","0","999999","1.0330840000000001"
"22","2012","837","2203","2","5410","2201","541","54190000000.0","1","3","1","802","1","48","1","4","0","0","0","0","911","1","1","1","999999","4","3","2","1","2","1","2","2","2","5","8","4","1","0","1","12","3","3","3","3","2","2","3","4","5","5","5","5","3","3","3","3","4","3","5","3","2","4","4","999999","3","1","4","999999","4","3","999999","4","3","2","2","2","999999","999999","2","2","2","1","2","1","1","2","999999","999999","999999","1","2","0","0","0","0","0","2","4","4","3","1","3","1","1","3","2","1","3","4","1","3","2","2","7","6","5","5","6","6","5","3","6","4","5","5","6","5","4","3","7","6","1","2","6","7","7","6","4","3","6","1","3","2","2","2","4","3","3","4","4","5","6","7","5","6","7","5","5","3","5","4","2","3","4","5","4","8","7","6","5","7","6","1","5","6","1","3","5","2","3","2","2","0","0","1","999999","999999","999999","999999","1","4","2","1","1","1","1","1","2203","1","888888","3","3","3","1","3","1","3","4","888888","2","1","2","999999","999999","999999","999999","999999","999999","999999","999999","999999","999999","999999","999999","999999","999999","999999","999999","999999","999999","999999","999999","999999","999999","999999","999999","2","2","1","1","25","2","66","10","0","888888","10.0","9.0","1963","2","1","1","10","999999","2","999999","1","4","6","3","2","2","3","2","0","0","3","999999","4","2","1","4","2201","5","2","1","2","888888","1","0","0","1","0","0","0","1","0","0","0","0","0","0","8.0","37","11","1","6","948","1.3127055","1","999999","1.0330840000000001"
"22","2012","2003","2202","2","9210","2207","921","92110000000.0","2","5","1","1302","2","50","1","4","0","0","0","0","800","1","1","2","999999","3","2","4","2","1","2","1","2","2","3","3","2","5","1","0","12","4","6","1","2","1","2","4","4","3","4","3","4","4","2","5","3","3","2","3","7","9","1","2","1","2","1","2","2","2","4","2","4","3","4","10","2","999999","999999","2","2","2","2","2","1","1","2","999999","999999","999999","1","1","0","0","0","0","0","1","1","1","3","2","1","2","1","3","2","2","3","2","2","2","5","2","3","2","2","4","5","3","3","2","6","7","7","4","5","3","2","3","6","6","2","4","2","5","3","2","3","2","2","3","3","3","4","3","3","5","7","6","3","2","4","3","2","4","3","5","6","3","4","3","2","2","3","5","6","4","2","3","4","6","7","3","2","4","2","2","2","4","2","2","2","0","1","0","1","999999","999999","999999","1","1","2","2","2","1","1","1","2201","2","999999","2","1","4","2","4","1","1","3","2","2","1","2","999999","999999","999999","999999","999999","999999","999999","999999","999999","999999","999999","999999","999999","999999","999999","999999","999999","999999","999999","999999","999999","999999","999999","999999","2","2","1","1","21","1","91","7","0","5","9.0","7.0","1961","1","1","1","10","999999","2","999999","1","4","2","2","1","2","3","3","0","0","1","999999","5","3","0","4","2201","4","3","1","1","89","0","0","0","1","0","0","0","0","0","0","0","0","0","0","10.0","37","21","1","10","837","0.73551221","1","999999","0.5788396"
"22","2012","838","2203","2","5410","2201","541","54190000000.0","1","3","1","802","2","29","1","4","0","0","0","0","824","1","1","3","18","4","3","5","3","2","2","2","2","2","2","2","2","1","1","1","12","3","7","1","3","2","3","2","1","4","5","5","2","3","2","4","3","3","5","5","12","7","1","1","1","4","999999","4","999999","4","988888","2","2","3","2","4","2","999999","999999","2","2","2","1","2","1","1","2","999999","999999","999999","2","2","988888","0","888888","0","999999","1","1","3","3","1","2","3","1","2","1","2","3","4","1","2","888888","1","3","4","5","5","3","4","3","5","6","3","7","4","6","3","4","6","7","5","3","6","4","5","6","5","999999","999999","5","2","3","2","2","3","4","7","4","6","6","3","5","4","7","6","7","6","7","999999","999999","999999","999999","999999","999999","9","8","8","7","10","7","6","9","5","6","7","3","999999","999999","999999","888888","2","2","988888","988888","999999","999999","999999","1","999999","1","2","2","988888","1","1","1","1","2201","2","999999","4","988888","888888","2","4","999999","999999","999999","999999","999999","999999","999999","2","999999","888888","999999","999999","1","4","2","1","2","1","2","1","1","2","4","888888","888888","1","2","888888","3","888888","1","2","1","1","1","29","1","66","9","999999","999999","7.0","10.0","1982","2","1","1","4","888888","1","988888","4","999999","3","999999","2","2","3","3","0","0","3","999999","8","2","0","4","2201","5","3","1","1","888888","0","0","0","1","0","0","0","0","0","0","0","0","0","0","6.0","30","6","2","8","854","1.3127055","0","999999","1.0330840000000001"
"22","2012","839","2203","2","5410","2201","541","54190000000.0","1","3","1","802","1","24","1","4","0","0","0","0","909","1","1","1","999999","888888","3","5","888888","2","988888","988888","2","2","3","6","4","5","1","0","3","7","12","1","3","988888","1","3","1","988888","5","4","2","2","3","3","1","3","3","12","3","4","1","1","2","3","988888","4","999999","3","4","999999","988888","3","2","4","2","999999","999999","2","2","2","1","2","2","988888","1","988888","7","2","1","2","988888","0","1","1","988888","1","1","2","2","1","2","3","2","3","1","2","2","888888","1","2","988888","3","4","5","5","4","3","4","5","6","6","1","2","7","3","4","4","5","7","6","3","6","4","5","6","5","5","4","5","2","2","2","2","3","2","6","4","6","5","888888","6","4","7","6","7","6","6","888888","4","6","1","3","3","7","8","10","7","6","5","6","8","7","988888","7","4","3","6","3","888888","2","2","888888","888888","999999","999999","1","1","999999","1","1","1","1","2","1","1","2","999999","2","999999","4","888888","4","2","3","3","3","888888","988888","2","1","2","999999","999999","999999","999999","999999","999999","999999","999999","999999","999999","999999","999999","999999","999999","999999","999999","999999","999999","999999","999999","999999","999999","999999","999999","2","1","988888","888888","28","1","66","9","0","5","29.0","9.0","1987","4","5","3","4","988888","988888","999999","1","4","9","988888","1","1","3","3","0","0","1","999999","3","0","999999","4","2201","5","4","1","1","988888","1","0","0","1","0","0","0","0","0","0","0","0","0","0","9.0","40","10","2","6","954","1.3127055","1","999999","1.0330840000000001"
"22","2012","840","2203","2","5410","2201","541","54190000000.0","1","3","1","802","2","73","1","4","0","0","0","0","830","1","1","2","15","3","2","3","2","2","2","2","1","2","3","13","4","0","2","0","9","12","6","2","3","3","4","2","3","4","5","3","5","3","2","3","3","3","2","12","3","9","4","1","1","4","999999","4","999999","4","4","988888","4","2","1","2","2","999999","999999","2","988888","888888","1","2","2","2","1","1","2","5","2","1","1","0","0","0","999999","1","1","3","3","1","3","1","1","3","2","1","3","888888","1","2","2","3","7","3","2","1","4","4","1","2","4","5","1","1","5","3","4","3","6","1","2","1","5","3","6","2","999999","999999","888888","3","5","1","1","2","4","2","2","7","1","1","7","6","6","7","6","7","6","999999","999999","999999","999999","999999","999999","7","7","6","8","1","7","8","8","1","3","4","2","999999","999999","999999","1","1","2","0","0","999999","999999","999999","999999","999999","1","3","2","2","2","1","1","1","2202","2","999999","4","3","1","1","3","999999","999999","999999","999999","999999","999999","999999","2","999999","4","2","3","4","4","1","2","2","888888","888888","888888","2","2","888888","888888","888888","1","888888","888888","888888","888888","2","2","1","1","2","15","988888","73","0","999999","999999","6.0","4.0","1938","1","2","2","10","999999","1","5","5","999999","0","999999","1","1","988888","2","1","1","1","999999","5","0","999999","4","2201","5","4","2","1","10","1","0","0","1","0","0","0","0","0","0","0","0","0","0","10.0","39","16","2","5","909","1.3127055","0","999999","1.0330840000000001"
"22","2012","841","2203","2","5420","2201","542","54290000000.0","1","3","1","802","1","21","1","4","0","0","0","0","930","1","1","4","999999","4","2","4","888888","2","2","2","2","2","2","8","3","8","1","0","12","7","13","1","3","2","4","4","4","4","4","4","4","2","2","3","1","2","2","3","5","9","2","1","1","3","1","2","2","4","4","999999","3","3","2","8","2","999999","999999","2","2","2","2","1","2","2","2","999999","999999","999999","2","888888","0","0","1","1","999999","2","1","2","1","2","1","1","3","3","2","4","3","3","1","2","6","2","5","4","5","4","6","2","3","4","3","6","3","4","7","3","4","5","6","4","2","5","4","5","6","5","3","4","888888","2","4","3","2","3","3","4","5","6","3","4","6","4","7","6","7","7","6","6","7","6","1","2","1","4","3","5","6","7","4","5","6","5","4","3","1","2","4","3","2","2","2","0","0","1","999999","0","999999","999999","1","2","1","2","1","1","1","1","2202","1","2204","3","2","3","2","3","2","2","3","888888","1","1","2","999999","999999","999999","999999","999999","999999","999999","999999","999999","999999","999999","999999","999999","999999","999999","999999","999999","999999","999999","999999","999999","999999","999999","999999","2","2","1","1","19","2","77","6","0","5","30.0","8.0","1990","1","988888","1","10","999999","2","999999","7","999999","6","999999","2","2","4","3","1","1","1","999999","4","0","999999","4","2201","5","2","1","1","888888","0","0","0","1","0","0","0","0","0","0","0","0","0","0","9.0","42","12","2","8","1012","1.3127055","1","999999","1.0330840000000001"
"22","2012","842","2203","2","5420","2201","542","54290000000.0","1","3","1","802","2","35","1","4","0","0","0","0","850","1","1","2","2","3","1","2","2","1","2","2","1","2","3","2","4","8","1","988888","3","4","6","2","3","4","4","4","4","4","4","4","4","3","3","3","2","3","3","2","5","7","1","4","999999","3","1","3","1","4","888888","3","3","3","1","5","2","999999","999999","2","2","1","1","2","1","1","2","999999","999999","999999","2","2","0","0","0","0","0","2","1","4","2","2","3","3","3","3","1","4","4","988888","2","2","5","2","4","5","4","3","4","4","5","6","4","3","4","5","4","3","2","1","1","3","2","6","5","5","4","5","999999","999999","6","3","4","3","3","3","3","6","5","3","4","5","3","2","6","5","4","3","6","999999","999999","999999","999999","999999","999999","5","3","4","1","2","1","3","2","3","2","1","988888","999999","999999","999999","2","2","2","0","0","0","0","999999","999999","0","1","3","1","1","1","1","1","1","0","2","999999","888888","1","3","2","888888","999999","999999","999999","999999","999999","999999","999999","888888","999999","4","1","2","4","4","1","888888","988888","2","1","2","2","3","3","2","888888","1","2","3","3","3","3","2","2","1","1","16","2","77","8","999999","999999","8.0","3.0","1976","4","988888","4","10","999999","2","999999","1","4","8","5","1","1","4","888888","0","0","3","999999","6","1","0","4","2201","888888","2","1","1","52","1","0","0","1","0","0","0","1","0","0","0","0","0","0","6.0","37","12","2","8","927","1.3127055","0","999999","1.0330840000000001"
"22","2012","843","2203","2","5420","2201","542","54290000000.0","1","3","1","802","2","49","1","4","0","0","0","0","900","1","1","1","999999","4","3","3","2","2","2","2","2","2","4","6","4","1","0","1","12","4","6","1","3","3","3","3","4","5","5","4","5","3","3","3","2","3","2","4","2","3","4","1","1","3","1","4","999999","4","3","4","4","3","1","2","2","999999","999999","2","2","2","1","2","1","1","2","999999","999999","999999","1","2","0","0","0","0","999999","1","4","4","3","1","3","1","1","2","1","2","3","4","2","2","2","2","6","5","5","6","5","4","4","2","6","5","6","5","6","5","5","4","6","3","2","4","6","5","7","7","4","2","6","2","4","3","2","3","3","4","3","4","2","1","5","4","5","6","7","5","6","4","3","6","2","2","2","6","5","5","6","7","8","5","4","5","7","6","1","2","4","3","2","2","2","0","0","999999","999999","999999","1","1","1","3","1","1","1","1","1","1","2203","1","2203","2","3","3","2","3","1","2","4","1","2","1","2","999999","999999","999999","999999","999999","999999","999999","999999","999999","999999","999999","999999","999999","999999","999999","999999","999999","999999","999999","999999","999999","999999","999999","999999","1","2","1","1","25","1","77","12","2","4","22.0","9.0","1962","7","1","1","10","999999","2","999999","3","999999","5","999999","1","1","2","3","1","0","4","999999","7","2","1","4","2201","3","2","1","1","91","0","0","0","1","0","0","0","0","0","0","0","0","0","0","7.0","40","11","1","6","1040","1.3127055","1","999999","1.0330840000000001"
"22","2012","844","2203","2","5420","2201","542","54290000000.0","1","3","1","802","2","26","1","4","0","0","0","0","950","1","1","2","2","3","3","4","3","2","1","1","2","2","888888","7","988888","7","1","0","12","11","6","1","3","4","2","3","2","3","5","888888","5","3","2","4","2","2","4","12","6","11","1","1","1","4","999999","4","999999","3","4","4","4","3","2","3","2","999999","999999","2","2","2","1","2","2","2","2","999999","999999","999999","2","2","0","0","988888","988888","999999","1","1","888888","3","1","2","1","2","2","1","2","2","988888","1","2","888888","2","5","2","1","3","4","3","2","1","5","6","1","2","6","3","2","1","5","4","3","3","2","1","4","2","999999","999999","5","3","5","3","2","3","3","4","1","6","1","2","1","2","3","4","2","1","2","999999","999999","999999","999999","999999","999999","4","6","8","5","4","2","3","8","5","6","4","1","999999","999999","999999","888888","2","2","0","0","999999","999999","999999","999999","999999","1","988888","2","1","1","1","1","1","2203","2","999999","4","1","888888","2","2","999999","999999","999999","999999","999999","999999","999999","1","2","4","1","2","4","4","2","2","888888","988888","1","1","1","2","3","4","4","1","2","888888","988888","988888","1","2","1","1","1","27","1","77","11","999999","999999","20.0","8.0","1985","1","2","2","10","999999","2","999999","3","999999","3","999999","2","2","988888","3","0","0","3","999999","6","2","988888","4","2201","988888","3","1","1","888888","0","0","0","0","0","0","0","0","0","0","0","0","0","0","9.0","36","10","2","6","1027","1.3127055","0","999999","1.0330840000000001"
"22","2012","845","2203","2","5420","2201","542","54290000000.0","1","3","1","802","1","32","1","4","0","0","0","0","900","1","1","2","999999","4","2","4","3","2","1","2","1","2","3","6","3","0","2","1","6","12","3","1","2","3","2","3","1","4","888888","5","988888","2","4","2","2","4","3","12","3","7","4","2","2","4","999999","4","999999","988888","4","999999","4","3","3","3","2","999999","999999","2","2","2","1","2","1","1","2","999999","999999","999999","2","888888","0","888888","888888","888888","999999","1","1","2","3","3","2","1","1","2","1","2","888888","988888","1","2","988888","2","5","3","3","4","2","3","2","5","6","1","1","7","3","4","2","5","6","2","1","5","3","4","2","2","1","2","5","2","3","3","3","3","2","5","6","5","4","3","1","1","3","5","2","4","2","3","4","1","1","2","3","5","4","2","4","2","8","3","7","5","4","2","1","1","4","2","2","988888","2","888888","888888","999999","999999","999999","1","999999","1","1","2","2","1","1","1","1","2202","2","999999","888888","1","4","2","2","1","3","1","888888","1","1","2","999999","999999","999999","999999","999999","999999","999999","999999","999999","999999","999999","999999","999999","999999","999999","999999","999999","999999","999999","999999","999999","999999","999999","999999","2","1","1","1","33","1","77","10","0","5","22.0","12.0","1979","4","4","888888","10","999999","2","999999","1","4","7","4","1","1","988888","988888","0","0","2","2","7","3","1","4","2201","4","3","1","1","90","0","0","0","1","0","0","0","0","0","0","0","0","0","0","2.0","47","10","2","6","947","1.3127055","1","999999","1.0330840000000001"
"22","2012","846","2203","2","5420","2201","542","54290000000.0","1","3","1","802","1","52","1","4","0","0","0","0","810","1","1","4","3","3","3","3","3","888888","888888","888888","2","2","3","2","3","7","0","0","5","6","7","3","3","3","3","4","4","4","4","4","4","4","4","3","3","3","3","5","7","9","4","1","1","1","1","2","2","2","2","999999","2","3","2","5","2","999999","999999","2","2","2","2","2","1","1","2","999999","999999","999999","2","888888","0","0","0","0","0","2","1","2","3","3","3","2","2","3","2","3","4","4","1","2","5","2","5","3","4","3","4","5","6","3","5","4","6","1","2","3","4","5","3","2","1","5","6","4","2","2","999999","999999","2","3","3","3","2","3","2","4","6","3","4","988888","4","3","7","7","6","7","6","999999","999999","999999","999999","999999","999999","3","2","5","4","4","3","3","4","5","4","5","2","999999","999999","999999","2","2","2","1","1","0","999999","999999","999999","0","1","3","2","2","2","1","1","2","999999","2","999999","4","888888","4","2","3","999999","999999","999999","999999","999999","999999","999999","1","988888","1","1","2","4","4","2","2","2","2","1","1","1","3","3","3","1","1","3","3","3","2","1","2","2","1","1","20","1","82","11","999999","999999","15.0","7.0","1959","2","2","1","4","5","2","999999","1","4","7","4","1","1","888888","888888","0","0","3","999999","4","1","1","4","2201","3","5","1","1","888888","1","0","0","1","0","0","0","0","0","0","0","0","0","0","8.0","35","12","2","8","845","1.3127055","0","999999","1.0330840000000001"
"22","2012","853","2203","2","5510","2201","551","55190000000.0","1","3","1","1102","1","35","1","4","0","0","0","0","850","1","1","2","999999","3","3","3","2","2","2","2","2","2","5","3","888888","888888","0","888888","12","3","7","1","3","3","1","3","3","3","2","3","4","3","2","2","2","2","1","12","4","9","2","2","1","3","1","4","999999","4","4","999999","4","2","2","4","2","999999","999999","2","2","2","2","2","2","2","2","999999","999999","999999","2","2","0","0","0","0","999999","1","1","888888","2","3","2","2","3","3","1","2","3","4","1","3","888888","1","5","4","5","3","4","4","5","2","3","6","3","2","5","4","6","4","5","2","1","5","6","3","4","5","5","6","2","2","3","3","3","2","3","6","4","5","6","5","3","2","6","7","5","4","3","4","5","3","1","3","3","2","3","2","5","6","4","3","3","2","5","4","3","2","3","4","2","2","2","0","0","999999","999999","999999","1","999999","1","2","2","2","2","1","1","1","2202","1","2204","3","2","3","1","2","3","3","888888","888888","2","1","2","999999","999999","999999","999999","999999","999999","999999","999999","999999","999999","999999","999999","999999","999999","999999","999999","999999","999999","999999","999999","999999","999999","999999","999999","2","2","1","1","28","1","70","9","2","5","5.0","7.0","1976","1","2","1","2","2","1","4","1","3","5","5","2","1","3","2","0","0","1","999999","4","0","999999","4","2201","4","1","1","1","99","0","0","0","1","0","0","0","1","0","0","0","0","0","0","7.0","39","12","2","8","929","1.3127055","1","999999","1.0330840000000001"
