"year","month","maize_yl","maize_wt","millet","sorghum","rice_imp","rice_local"
"2003","MAY","40.22","37.24","36.03","36.50","103.21","72.73"
"2003","JUN","40.00","37.10","36.00","36.25","100.24","72.04"
"2003","JUL","39.85","36.96","35.55","36.14","101.99","72.33"
"2003","AUG","40.55","37.41","35.87","36.94","101.18","73.28"
"2003","SEP","40.65","37.86","36.19","37.74","100.21","74.23"
"2003","OCT","40.75","38.31","36.51","38.54","100.50","75.18"
"2003","NOV","40.85","38.76","36.83","39.34","101.22","76.13"
"2003","DEC","40.95","39.21","37.15","40.14","100.25","77.08"
"2004","JAN","41.05","39.66","37.47","40.94","100.20","78.03"
"2004","FEB","41.15","40.11","37.79","41.74","100.32","78.98"
"2004","MAR","41.25","40.56","38.11","42.54","103.24","79.93"
"2004","APR","41.35","41.01","38.43","43.34","103.51","80.88"
"2004","MAY","35.25","40.45","37.00","41.80","103.99","74.07"
"2004","JUN","35.67","39.89","37.11","41.50","103.50","72.73"
"2004","JUL","36.63","39.33","36.71","40.25","103.36","72.30"
"2004","AUG","38.73","39.68","36.93","40.47","104.20","73.29"
"2004","SEP","40.83","40.03","37.15","40.69","103.48","74.28"
"2004","OCT","42.93","40.38","37.37","40.91","109.30","75.27"
"2004","NOV","43.43","40.73","37.59","41.13","108.85","76.26"
"2004","DEC","43.93","41.08","37.81","41.35","109.30","77.25"
"2005","JAN","44.43","41.43","38.03","41.57","109.97","78.24"
"2005","FEB","44.93","41.78","38.25","41.79","109.40","79.23"
"2005","MAR","45.43","42.13","38.47","42.01","180.21","80.22"
"2005","APR","41.88","41.28","38.69","42.23","109.30","81.21"
"2005","MAY","41.73","40.43","38.00","41.90","109.32","80.56"
"2005","JUN","41.65","39.58","37.55","41.80","101.09","80.54"
"2005","JUL","41.38","38.73","37.12","41.47","109.64","80.52"
"2005","AUG","42.03","39.39","37.33","41.82","97.80","85.70"
"2005","SEP","42.68","40.05","37.54","42.17","98.21","86.27"
"2005","OCT","43.33","40.71","37.75","42.52","96.87","86.67"
"2005","NOV","43.98","41.37","37.96","42.87","95.00","87.32"
"2005","DEC","44.63","42.03","38.17","43.22","97.00","87.97"
"2006","JAN","45.28","42.69","38.38","43.57","97.50","88.62"
"2006","FEB","45.93","43.35","38.59","43.92","100.00","89.27"
"2006","MAR","46.58","44.01","38.80","44.27","106.88","89.92"
"2006","APR","47.23","44.67","39.01","44.62","97.18","90.57"
"2006","MAY","42.55","40.67","38.45","44.25","96.37","85.66"
"2006","JUN","42.15","40.28","38.25","43.81","97.18","85.61"
"2006","JUL","41.85","39.56","38.15","43.25","97.22","85.56"
"2006","AUG","41.22","40.21","38.48","43.46","89.85","85.91"
"2006","SEP","42.12","40.86","38.81","43.67","90.55","86.26"
"2006","OCT","42.34","41.51","39.14","43.88","92.12","86.61"
"2006","NOV","42.56","42.16","39.47","44.09","91.58","86.96"
"2006","DEC","42.78","42.51","39.80","44.30","93.54","87.31"
"2007","JAN","42.49","42.46","40.13","44.51","93.25","87.66"
"2007","FEB","43.69","43.11","40.46","44.72","94.02","88.01"
"2007","MAR","44.89","43.76","40.79","44.93","96.88","88.36"
"2007","APR","46.09","44.41","41.12","45.14","93.96","88.71"
"2007","MAY","44.84","43.21","40.54","44.39","96.55","87.55"
"2007","JUN","43.59","42.01","40.22","44.25","96.12","87.00"
"2007","JUL","42.34","40.81","40.00","43.50","95.56","87.12"
"2007","AUG","42.84","41.06","40.25","43.82","91.12","88.07"
"2007","SEP","43.34","41.31","40.50","44.14","90.32","89.02"
"2007","OCT","43.84","41.56","40.75","44.46","101.30","89.97"
"2007","NOV","44.34","41.81","41.00","44.78","102.55","90.92"
"2007","DEC","44.84","42.06","41.25","45.10","97.18","91.87"
"2008","JAN","45.34","42.31","41.50","45.42","101.30","92.82"
"2008","FEB","46.84","42.56","41.75","45.74","96.38","93.77"
"2008","MAR","48.34","42.81","42.00","46.06","97.18","94.72"
"2008","APR","49.84","43.06","42.25","46.38","96.43","95.67"
"2008","MAY","51.34","41.58","42.15","43.92","101.10","94.80"
"2008","JUN","52.84","41.25","42.00","41.38","100.00","94.58"
"2008","JUL","54.34","41.00","41.55","39.25","101.30","94.36"
"2008","AUG","55.84","41.55","42.09","41.65","102.34","94.91"
"2008","SEP","57.34","42.10","42.63","44.05","102.00","95.46"
"2008","OCT","58.84","42.65","43.17","45.25","110.21","96.01"
"2008","NOV","60.34","43.20","43.71","45.27","98.00","96.56"
"2008","DEC","61.84","43.75","44.25","45.37","99.85","97.11"
"2009","JAN","63.34","44.30","44.79","45.31","104.04","97.66"
"2009","FEB","64.84","44.85","45.33","45.43","104.15","98.21"
"2009","MAR","66.34","45.40","45.87","45.76","100.00","98.76"
"2009","APR","67.84","45.95","46.41","45.97","102.00","99.31"
"2009","MAY","69.34","43.58","45.00","45.17","103.38","98.76"
"2009","JUN","70.84","43.25","45.00","44.37","103.77","98.21"
"2009","JUL","72.34","42.87","44.65","43.57","103.74","97.66"
"2009","AUG","72.36","45.37","44.77","44.15","103.44","98.54"
"2009","SEP","72.38","47.87","44.89","44.73","103.49","99.42"
"2009","OCT","72.40","50.37","45.01","45.41","103.47","100.30"
"2009","NOV","72.42","52.87","45.13","45.89","103.35","101.18"
"2009","DEC","72.44","55.37","45.25","46.53","103.46","102.06"
"2010","JAN","72.46","57.87","45.37","47.05","116.50","102.94"
"2010","FEB","72.48","60.37","45.49","47.56","116.50","103.82"
"2010","MAR","72.50","62.87","45.61","47.91","109.45","104.70"
"2010","APR","72.52","65.37","45.73","49.10","120.00","105.58"
"2010","MAY","72.54","62.65","44.58","46.96","120.00","105.36"
"2010","JUN","72.56","61.20","44.45","44.87","120.00","105.14"
"2010","JUL","72.58","60.55","44.00","42.80","119.15","100.20"
"2010","AUG","72.60","60.77","44.20","43.65","118.30","101.05"
"2010","SEP","72.62","60.99","44.40","44.50","117.45","101.90"
"2010","OCT","72.64","61.21","44.60","45.35","116.60","102.75"
"2010","NOV","72.66","61.43","44.80","46.20","115.75","103.60"
"2010","DEC","72.68","61.65","45.00","47.06","114.90","104.45"
"2011","JAN","72.70","61.87","45.20","47.93","115.28","105.30"
"2011","FEB","73.05","62.09","45.40","48.80","107.27","106.15"
"2011","MAR","73.40","62.31","45.60","49.90","123.14","107.00"
"2011","APR","73.75","62.53","45.80","50.67","123.36","107.85"
"2011","MAY","74.10","60.85","45.55","50.12","111.13","106.90"
"2011","JUN","74.45","60.25","45.25","49.57","112.56","105.95"
"2011","JUL","74.80","59.02","45.00","49.02","137.81","105.00"
"2011","AUG","75.15","59.57","45.22","49.67","128.38","105.55"
"2011","SEP","75.50","60.12","45.44","50.42","136.39","106.10"
"2011","OCT","75.85","60.67","45.66","50.97","144.41","106.65"
"2011","NOV","76.20","61.22","45.88","51.92","129.01","107.20"
"2011","DEC","76.55","61.77","46.10","52.27","129.25","107.75"
"2012","JAN","76.90","62.32","46.32","52.92","128.38","108.30"
"2012","FEB","77.25","62.87","46.54","53.63","128.38","108.85"
"2012","MAR","77.60","63.42","46.76","54.24","135.29","109.40"
"2012","APR","77.95","63.97","46.98","54.67","136.39","109.95"
"2012","MAY","78.30","60.59","46.55","54.12","145.63","109.67"
"2012","JUN","78.65","60.21","46.35","53.57","137.82","109.39"
"2012","JUL","79.00","59.66","46.00","53.02","141.21","109.11"
"2012","AUG","79.40","60.51","49.78","53.27","141.23","109.60"
"2012","SEP","79.80","61.36","50.03","53.52","119.46","110.18"
"2012","OCT","80.20","62.21","49.75","53.77","120.37","110.61"
"2012","NOV","80.60","63.06","49.75","54.02","119.32","111.63"
"2012","DEC","81.00","63.91","49.75","54.27","120.37","111.60"
"2013","JAN","81.40","64.76","49.75","54.52","193.64","112.10"
"2013","FEB","81.80","65.61","49.75","54.77","198.95","112.63"
"2013","MAR","82.20","66.46","49.75","55.02","205.57","113.10"
"2013","APR","82.60","67.31","49.75","55.27","208.37","113.68"
"2013","MAY","83.00","80.15","49.70","55.05","215.17","113.46"
"2013","JUN","83.40","80.00","49.45","54.83","219.16","113.24"
"2013","JUL","83.80","79.58","49.15","54.61","219.22","113.02"
"2013","AUG","84.20","80.18","51.15","54.87","215.71","160.39"
"2013","SEP","84.60","80.78","53.15","55.23","213.14","162.97"
"2013","OCT","85.00","81.38","55.15","55.39","209.69","164.16"
"2013","NOV","85.40","81.98","57.15","55.70","216.52","165.71"
"2013","DEC","85.80","82.58","59.15","55.91","230.98","169.78"
"2014","JAN","86.20","83.18","61.15","56.17","178.52","163.67"
"2014","FEB","86.60","83.78","63.15","56.53","178.34","153.55"
"2014","MAR","87.00","84.38","65.15","56.89","175.60","155.93"
"2014","APR","87.40","84.97","67.15","57.00","175.60","155.31"
"2014","MAY","87.42","83.20","67.00","56.78","177.86","132.74"
"2014","JUN","87.44","81.22","66.58","56.56","155.54","124.46"
"2014","JUL","87.46","80.85","66.02","56.34","180.24","127.33"
"2014","AUG","87.96","81.07","69.52","56.80","155.70","127.98"
"2014","SEP","88.46","81.29","73.02","57.18","192.39","128.63"
"2014","OCT","88.96","81.51","76.52","57.70","180.66","129.28"
"2014","NOV","89.46","81.73","80.02","58.02","210.42","129.93"
"2014","DEC","89.96","81.95","83.52","58.36","177.18","130.58"
"2015","JAN","90.46","82.17","87.02","58.86","173.32","131.23"
"2015","FEB","90.96","82.39","90.52","59.38","174.93","131.88"
"2015","MAR","91.46","82.61","94.02","59.80","195.91","132.53"
"2015","APR","91.96","82.83","97.52","60.12","197.78","134.04"
"2015","MAY","78.25","80.55","96.15","58.94","176.39","125.74"
"2015","JUN","78.20","80.45","95.22","57.82","178.66","126.74"
"2015","JUL","76.02","80.14","95.00","56.62","174.46","127.50"
"2015","AUG","92.08","80.29","95.02","57.17","170.25","127.95"
"2015","SEP","92.21","80.44","95.05","57.92","201.37","128.40"
"2015","OCT","92.34","80.59","95.07","58.47","183.08","128.85"
"2015","NOV","92.47","80.74","95.10","58.83","194.00","129.30"
"2015","DEC","92.60","80.89","95.12","59.47","185.67","129.75"
"2016","JAN","92.73","81.04","95.15","59.92","208.24","130.20"
"2016","FEB","92.86","81.19","95.17","60.58","198.25","130.65"
"2016","MAR","92.99","81.34","95.20","61.03","220.45","131.10"
"2016","APR","93.12","81.49","95.22","61.64","244.43","131.55"
"2016","MAY","84.55","80.12","94.85","61.62","261.38","131.30"
"2016","JUN","80.45","80.00","94.55","61.60","270.66","131.05"
"2016","JUL","80.00","79.55","94.00","61.58","304.53","130.80"
"2016","AUG","93.62","80.05","94.55","62.78","283.47","133.30"
"2016","SEP","95.22","80.55","95.10","63.98","345.49","135.80"
"2016","OCT","112.50","81.05","95.65","65.18","355.42","138.30"
"2016","NOV","115.45","81.55","96.20","66.38","348.97","140.80"
"2016","DEC","120.50","82.05","96.75","67.58","375.97","143.30"
