"pbs_id","country","survey","cluster","stratum","urbrur","weai_wt","acode","activity","primemin","secmin","prmmintt","secmintt","g601_4_00","g601_4_15","g601_4_30","g601_4_45","g601_5_00","g601_5_15","g601_5_30","g601_5_45","g601_6_00","g601_6_15","g601_6_30","g601_6_45","g601_7_00","g601_7_15","g601_7_30","g601_7_45","g601_8_00","g601_8_15","g601_8_30","g601_8_45","g601_9_00","g601_9_15","g601_9_30","g601_9_45","g601_10_00","g601_10_15","g601_10_30","g601_10_45","g601_11_00","g601_11_15","g601_11_30","g601_11_45","g601_12_00","g601_12_15","g601_12_30","g601_12_45","g601_13_00","g601_13_15","g601_13_30","g601_13_45","g601_14_00","g601_14_15","g601_14_30","g601_14_45","g601_15_00","g601_15_15","g601_15_30","g601_15_45","g601_16_00","g601_16_15","g601_16_30","g601_16_45","g601_17_00","g601_17_15","g601_17_30","g601_17_45","g601_18_00","g601_18_15","g601_18_30","g601_18_45","g601_19_00","g601_19_15","g601_19_30","g601_19_45","g601_20_00","g601_20_15","g601_20_30","g601_20_45","g601_21_00","g601_21_15","g601_21_30","g601_21_45","g601_22_00","g601_22_15","g601_22_30","g601_22_45","g601_23_00","g601_23_15","g601_23_30","g601_23_45","g601_0_00","g601_0_15","g601_0_30","g601_0_45","g601_1_00","g601_1_15","g601_1_30","g601_1_45","g601_2_00","g601_2_15","g601_2_30","g601_2_45","g601_3_00","g601_3_15","g601_3_30","g601_3_45","today","idcode","g601"
"1","Rwanda","Interim ZOI Survey 2015","4","22","rural","3617.4498343603996","K","k - domestic work (including fetching wood and water)","105","180","1440","195","not performed","not performed","not performed","not performed","not performed","not performed","not performed","not performed","not performed","not performed","not performed","primary activity","primary activity","primary activity","not performed","not performed","primary activity","primary activity","primary activity","primary activity","secondary activity","secondary activity","secondary activity","secondary activity","secondary activity","secondary activity","secondary activity","secondary activity","secondary activity","secondary activity","secondary activity","secondary activity","not performed","not performed","not performed","not performed","not performed","not performed","not performed","not performed","not performed","not performed","not performed","not performed","not performed","not performed","not performed","not performed","not performed","not performed","not performed","not performed","not performed","not performed","not performed","not performed","not performed","not performed","not performed","not performed","not performed","not performed","not performed","not performed","not performed","not performed","not performed","not performed","not performed","not performed","not performed","not performed","not performed","not performed","not performed","not performed","not performed","not performed","not performed","not performed","not performed","not performed","not performed","not performed","not performed","not performed","not performed","not performed","not performed","not performed","not performed","not performed","not performed","not performed","not performed","not performed","2014-12-30T00:00:00.000","2","111001111222222222222000000000000000000000000000000000000000000000000"
"1","Rwanda","Interim ZOI Survey 2015","4","22","rural","3617.4498343603996","L","l - care for children/adults/elderly","0","0","1440","195","not performed","not performed","not performed","not performed","not performed","not performed","not performed","not performed","not performed","not performed","not performed","not performed","not performed","not performed","not performed","not performed","not performed","not performed","not performed","not performed","not performed","not performed","not performed","not performed","not performed","not performed","not performed","not performed","not performed","not performed","not performed","not performed","not performed","not performed","not performed","not performed","not performed","not performed","not performed","not performed","not performed","not performed","not performed","not performed","not performed","not performed","not performed","not performed","not performed","not performed","not performed","not performed","not performed","not performed","not performed","not performed","not performed","not performed","not performed","not performed","not performed","not performed","not performed","not performed","not performed","not performed","not performed","not performed","not performed","not performed","not performed","not performed","not performed","not performed","not performed","not performed","not performed","not performed","not performed","not performed","not performed","not performed","not performed","not performed","not performed","not performed","not performed","not performed","not performed","not performed","not performed","not performed","not performed","not performed","not performed","not performed","2014-12-30T00:00:00.000","2","0"
"1","Rwanda","Interim ZOI Survey 2015","4","22","rural","3617.4498343603996","M","m - travel and commuting","0","0","1440","195","not performed","not performed","not performed","not performed","not performed","not performed","not performed","not performed","not performed","not performed","not performed","not performed","not performed","not performed","not performed","not performed","not performed","not performed","not performed","not performed","not performed","not performed","not performed","not performed","not performed","not performed","not performed","not performed","not performed","not performed","not performed","not performed","not performed","not performed","not performed","not performed","not performed","not performed","not performed","not performed","not performed","not performed","not performed","not performed","not performed","not performed","not performed","not performed","not performed","not performed","not performed","not performed","not performed","not performed","not performed","not performed","not performed","not performed","not performed","not performed","not performed","not performed","not performed","not performed","not performed","not performed","not performed","not performed","not performed","not performed","not performed","not performed","not performed","not performed","not performed","not performed","not performed","not performed","not performed","not performed","not performed","not performed","not performed","not performed","not performed","not performed","not performed","not performed","not performed","not performed","not performed","not performed","not performed","not performed","not performed","not performed","2014-12-30T00:00:00.000","2","0"
"1","Rwanda","Interim ZOI Survey 2015","4","22","rural","3617.4498343603996","N","n - watching tv/listening to radio/radio","0","0","1440","195","not performed","not performed","not performed","not performed","not performed","not performed","not performed","not performed","not performed","not performed","not performed","not performed","not performed","not performed","not performed","not performed","not performed","not performed","not performed","not performed","not performed","not performed","not performed","not performed","not performed","not performed","not performed","not performed","not performed","not performed","not performed","not performed","not performed","not performed","not performed","not performed","not performed","not performed","not performed","not performed","not performed","not performed","not performed","not performed","not performed","not performed","not performed","not performed","not performed","not performed","not performed","not performed","not performed","not performed","not performed","not performed","not performed","not performed","not performed","not performed","not performed","not performed","not performed","not performed","not performed","not performed","not performed","not performed","not performed","not performed","not performed","not performed","not performed","not performed","not performed","not performed","not performed","not performed","not performed","not performed","not performed","not performed","not performed","not performed","not performed","not performed","not performed","not performed","not performed","not performed","not performed","not performed","not performed","not performed","not performed","not performed","2014-12-30T00:00:00.000","2","0"
"1","Rwanda","Interim ZOI Survey 2015","4","22","rural","3617.4498343603996","O","o - exercising","0","0","1440","195","not performed","not performed","not performed","not performed","not performed","not performed","not performed","not performed","not performed","not performed","not performed","not performed","not performed","not performed","not performed","not performed","not performed","not performed","not performed","not performed","not performed","not performed","not performed","not performed","not performed","not performed","not performed","not performed","not performed","not performed","not performed","not performed","not performed","not performed","not performed","not performed","not performed","not performed","not performed","not performed","not performed","not performed","not performed","not performed","not performed","not performed","not performed","not performed","not performed","not performed","not performed","not performed","not performed","not performed","not performed","not performed","not performed","not performed","not performed","not performed","not performed","not performed","not performed","not performed","not performed","not performed","not performed","not performed","not performed","not performed","not performed","not performed","not performed","not performed","not performed","not performed","not performed","not performed","not performed","not performed","not performed","not performed","not performed","not performed","not performed","not performed","not performed","not performed","not performed","not performed","not performed","not performed","not performed","not performed","not performed","not performed","2014-12-30T00:00:00.000","2","0"
"1","Rwanda","Interim ZOI Survey 2015","4","22","rural","3617.4498343603996","P","p - social activities and hobbies","90","0","1440","195","not performed","not performed","not performed","not performed","not performed","not performed","not performed","not performed","not performed","not performed","not performed","not performed","not performed","not performed","not performed","not performed","not performed","not performed","not performed","not performed","not performed","not performed","not performed","not performed","not performed","not performed","not performed","not performed","not performed","not performed","not performed","not performed","not performed","not performed","not performed","not performed","not performed","not performed","not performed","not performed","not performed","not performed","primary activity","primary activity","not performed","not performed","not performed","not performed","primary activity","primary activity","primary activity","primary activity","not performed","not performed","not performed","not performed","not performed","not performed","not performed","not performed","not performed","not performed","not performed","not performed","not performed","not performed","not performed","not performed","not performed","not performed","not performed","not performed","not performed","not performed","not performed","not performed","not performed","not performed","not performed","not performed","not performed","not performed","not performed","not performed","not performed","not performed","not performed","not performed","not performed","not performed","not performed","not performed","not performed","not performed","not performed","not performed","2014-12-30T00:00:00.000","2","11000011110000000000000000000000000000"
"1","Rwanda","Interim ZOI Survey 2015","4","22","rural","3617.4498343603996","Q","q - religious activities","120","0","1440","195","not performed","not performed","not performed","not performed","not performed","not performed","not performed","not performed","not performed","not performed","primary activity","not performed","not performed","not performed","not performed","not performed","not performed","not performed","not performed","not performed","not performed","not performed","not performed","not performed","not performed","not performed","not performed","not performed","not performed","not performed","not performed","not performed","not performed","not performed","primary activity","not performed","not performed","not performed","not performed","not performed","not performed","not performed","not performed","not performed","not performed","not performed","primary activity","primary activity","not performed","not performed","not performed","not performed","not performed","not performed","primary activity","primary activity","not performed","not performed","not performed","not performed","not performed","not performed","primary activity","primary activity","not performed","not performed","not performed","not performed","not performed","not performed","not performed","not performed","not performed","not performed","not performed","not performed","not performed","not performed","not performed","not performed","not performed","not performed","not performed","not performed","not performed","not performed","not performed","not performed","not performed","not performed","not performed","not performed","not performed","not performed","not performed","not performed","2014-12-30T00:00:00.000","2","1000000000000000000000001000000000001100000011000000110000000000000000"
"1","Rwanda","Interim ZOI Survey 2015","4","22","rural","3617.4498343603996","X","x - other","0","0","1440","195","not performed","not performed","not performed","not performed","not performed","not performed","not performed","not performed","not performed","not performed","not performed","not performed","not performed","not performed","not performed","not performed","not performed","not performed","not performed","not performed","not performed","not performed","not performed","not performed","not performed","not performed","not performed","not performed","not performed","not performed","not performed","not performed","not performed","not performed","not performed","not performed","not performed","not performed","not performed","not performed","not performed","not performed","not performed","not performed","not performed","not performed","not performed","not performed","not performed","not performed","not performed","not performed","not performed","not performed","not performed","not performed","not performed","not performed","not performed","not performed","not performed","not performed","not performed","not performed","not performed","not performed","not performed","not performed","not performed","not performed","not performed","not performed","not performed","not performed","not performed","not performed","not performed","not performed","not performed","not performed","not performed","not performed","not performed","not performed","not performed","not performed","not performed","not performed","not performed","not performed","not performed","not performed","not performed","not performed","not performed","not performed","2014-12-30T00:00:00.000","2","0"
"2","Rwanda","Interim ZOI Survey 2015","40","32","rural","2009.5835068052","A","a - sleeping and resting","570","0","1440","0","primary activity","primary activity","primary activity","primary activity","primary activity","primary activity","primary activity","primary activity","not performed","not performed","not performed","not performed","not performed","not performed","not performed","not performed","not performed","not performed","not performed","not performed","not performed","not performed","not performed","not performed","not performed","not performed","not performed","not performed","not performed","not performed","not performed","not performed","not performed","not performed","not performed","not performed","not performed","not performed","not performed","not performed","not performed","not performed","not performed","not performed","not performed","not performed","not performed","not performed","not performed","not performed","not performed","not performed","not performed","not performed","not performed","not performed","not performed","not performed","not performed","not performed","not performed","not performed","not performed","not performed","not performed","not performed","primary activity","primary activity","primary activity","primary activity","primary activity","primary activity","primary activity","primary activity","primary activity","primary activity","primary activity","primary activity","primary activity","primary activity","primary activity","primary activity","primary activity","primary activity","primary activity","primary activity","primary activity","primary activity","primary activity","primary activity","primary activity","primary activity","primary activity","primary activity","primary activity","primary activity","2015-01-21T00:00:00.000","2","111111111111111111111111000000000000000000000000000000000000000000000000000000000011111111111111"
"2","Rwanda","Interim ZOI Survey 2015","40","32","rural","2009.5835068052","B","b - eating and drinking","30","0","1440","0","not performed","not performed","not performed","not performed","not performed","not performed","not performed","not performed","not performed","not performed","not performed","not performed","not performed","not performed","not performed","not performed","not performed","not performed","not performed","not performed","not performed","not performed","not performed","not performed","not performed","not performed","not performed","not performed","not performed","not performed","not performed","not performed","not performed","not performed","not performed","not performed","not performed","not performed","not performed","not performed","not performed","not performed","not performed","not performed","not performed","not performed","not performed","not performed","not performed","not performed","not performed","not performed","not performed","not performed","not performed","not performed","not performed","not performed","not performed","not performed","primary activity","primary activity","not performed","not performed","not performed","not performed","not performed","not performed","not performed","not performed","not performed","not performed","not performed","not performed","not performed","not performed","not performed","not performed","not performed","not performed","not performed","not performed","not performed","not performed","not performed","not performed","not performed","not performed","not performed","not performed","not performed","not performed","not performed","not performed","not performed","not performed","2015-01-21T00:00:00.000","2","11000000000000000000"
"2","Rwanda","Interim ZOI Survey 2015","40","32","rural","2009.5835068052","C","c - personal care","60","0","1440","0","not performed","not performed","not performed","not performed","not performed","not performed","not performed","not performed","not performed","not performed","not performed","not performed","not performed","not performed","primary activity","primary activity","not performed","not performed","not performed","not performed","not performed","not performed","not performed","not performed","not performed","not performed","not performed","not performed","not performed","not performed","not performed","not performed","not performed","not performed","not performed","not performed","not performed","not performed","not performed","not performed","not performed","not performed","not performed","not performed","not performed","not performed","not performed","not performed","not performed","not performed","not performed","not performed","not performed","not performed","not performed","not performed","not performed","not performed","not performed","not performed","not performed","not performed","primary activity","primary activity","not performed","not performed","not performed","not performed","not performed","not performed","not performed","not performed","not performed","not performed","not performed","not performed","not performed","not performed","not performed","not performed","not performed","not performed","not performed","not performed","not performed","not performed","not performed","not performed","not performed","not performed","not performed","not performed","not performed","not performed","not performed","not performed","2015-01-21T00:00:00.000","2","110000000000000000000000000000000000000000000000110000000000000000"
"2","Rwanda","Interim ZOI Survey 2015","40","32","rural","2009.5835068052","D","d - school (including homework)","0","0","1440","0","not performed","not performed","not performed","not performed","not performed","not performed","not performed","not performed","not performed","not performed","not performed","not performed","not performed","not performed","not performed","not performed","not performed","not performed","not performed","not performed","not performed","not performed","not performed","not performed","not performed","not performed","not performed","not performed","not performed","not performed","not performed","not performed","not performed","not performed","not performed","not performed","not performed","not performed","not performed","not performed","not performed","not performed","not performed","not performed","not performed","not performed","not performed","not performed","not performed","not performed","not performed","not performed","not performed","not performed","not performed","not performed","not performed","not performed","not performed","not performed","not performed","not performed","not performed","not performed","not performed","not performed","not performed","not performed","not performed","not performed","not performed","not performed","not performed","not performed","not performed","not performed","not performed","not performed","not performed","not performed","not performed","not performed","not performed","not performed","not performed","not performed","not performed","not performed","not performed","not performed","not performed","not performed","not performed","not performed","not performed","not performed","2015-01-21T00:00:00.000","2","0"
"2","Rwanda","Interim ZOI Survey 2015","40","32","rural","2009.5835068052","E","e - work as employed","0","0","1440","0","not performed","not performed","not performed","not performed","not performed","not performed","not performed","not performed","not performed","not performed","not performed","not performed","not performed","not performed","not performed","not performed","not performed","not performed","not performed","not performed","not performed","not performed","not performed","not performed","not performed","not performed","not performed","not performed","not performed","not performed","not performed","not performed","not performed","not performed","not performed","not performed","not performed","not performed","not performed","not performed","not performed","not performed","not performed","not performed","not performed","not performed","not performed","not performed","not performed","not performed","not performed","not performed","not performed","not performed","not performed","not performed","not performed","not performed","not performed","not performed","not performed","not performed","not performed","not performed","not performed","not performed","not performed","not performed","not performed","not performed","not performed","not performed","not performed","not performed","not performed","not performed","not performed","not performed","not performed","not performed","not performed","not performed","not performed","not performed","not performed","not performed","not performed","not performed","not performed","not performed","not performed","not performed","not performed","not performed","not performed","not performed","2015-01-21T00:00:00.000","2","0"
"2","Rwanda","Interim ZOI Survey 2015","40","32","rural","2009.5835068052","F","f - own business work","0","0","1440","0","not performed","not performed","not performed","not performed","not performed","not performed","not performed","not performed","not performed","not performed","not performed","not performed","not performed","not performed","not performed","not performed","not performed","not performed","not performed","not performed","not performed","not performed","not performed","not performed","not performed","not performed","not performed","not performed","not performed","not performed","not performed","not performed","not performed","not performed","not performed","not performed","not performed","not performed","not performed","not performed","not performed","not performed","not performed","not performed","not performed","not performed","not performed","not performed","not performed","not performed","not performed","not performed","not performed","not performed","not performed","not performed","not performed","not performed","not performed","not performed","not performed","not performed","not performed","not performed","not performed","not performed","not performed","not performed","not performed","not performed","not performed","not performed","not performed","not performed","not performed","not performed","not performed","not performed","not performed","not performed","not performed","not performed","not performed","not performed","not performed","not performed","not performed","not performed","not performed","not performed","not performed","not performed","not performed","not performed","not performed","not performed","2015-01-21T00:00:00.000","2","0"
"2","Rwanda","Interim ZOI Survey 2015","40","32","rural","2009.5835068052","G","g - farming/livestock/fishing","60","0","1440","0","not performed","not performed","not performed","not performed","not performed","not performed","not performed","not performed","not performed","not performed","primary activity","primary activity","primary activity","primary activity","not performed","not performed","not performed","not performed","not performed","not performed","not performed","not performed","not performed","not performed","not performed","not performed","not performed","not performed","not performed","not performed","not performed","not performed","not performed","not performed","not performed","not performed","not performed","not performed","not performed","not performed","not performed","not performed","not performed","not performed","not performed","not performed","not performed","not performed","not performed","not performed","not performed","not performed","not performed","not performed","not performed","not performed","not performed","not performed","not performed","not performed","not performed","not performed","not performed","not performed","not performed","not performed","not performed","not performed","not performed","not performed","not performed","not performed","not performed","not performed","not performed","not performed","not performed","not performed","not performed","not performed","not performed","not performed","not performed","not performed","not performed","not performed","not performed","not performed","not performed","not performed","not performed","not performed","not performed","not performed","not performed","not performed","2015-01-21T00:00:00.000","2","1111000000000000000000000000000000000000000000000000000000000000000000"
