"enc","pais","idnum","estratopri","upm","perdept","perprov","perdistrito","persegmento","persec","cluster","percluster","ur","tamano","peridioma","fecha","q1","a4","pera4a","pera4b","pera4c","dem13a","dem13b","dem13c","dem13d","a1","a2","a3","a4i","soct1","soct2","idio1","idio2","cp2","cp4a","cp4","prot1","prot2","cp5","cp5a","cp5b","cp5c","cp5d","cp6","cp7","cp8","cp9","cp10","cp13","ls3","it1","l1","np1","np1b","np2","sgl1","sgl2","lgl2","lgl3","muni5","muni6","muni10","muni11","muni15","jc1","jc4","jc10","jc12","jc13","jc15","jc16","pop1","pop2","pop3","pop4","pop5","vic1","vic2","aoj1","aoj1b","aoj8","aoj11","aoj11a","aoj12","aoj16a","aoj17","st1","st2","b1","b2","b3","b4","b6","b10a","b11","b12","b13","b14","b15","b18","b20","b21","b31","perb31a","b32","b43","b17","b37","b40","b47","n1","n3","n9","n10","n11","n12","m1","ing4","pn2","dem23","pn4","pn5","e5","e8","e11","e15","e14","e2","e3","e16","d32","d33","d34","d36","d37","d1","d2","d3","d4","d5","dem2","aut1","pp1","pp2","dc1","dc10","dc13","exc2","exc6","exc11","exc13","exc14","exc15","exc16","exc17","exc18","exc19","exc7","gi1","gi2","gi3","gi4","gi5","pergi6","pergi7","vb1","vb2","pervb3","vb4","vb8","pervb8c","pervb8d","pervb8e","pervb8f","pervb8g","vb6","pervb7","pervb8h","pervb2b","pervb3b","vb10","pervb11","pervb12","pervb13","pervb17","pervb19","pol1","pol2","aa1","aa2","aa3","aa4","dis2","dis3","dis4","dis5","ed","q2","q3","q10","q10a","q10b","q10c","q14","q10d","q11","q12","peretid","peretida","perleng1","perleng1a","perleng4","r1","r3","r4","r4a","r5","r6","r7","r8","r12","r14","r15","ocup1","ocup4","ocup1a","ocup1b1","ocup1c","desoc2","mig1","mig2","mig3","ti","ubipro","ubidis"
"4020","11","4020","1104","414","22","9","1","100","29.0","41400100","100","1","3","1","2706","2","11.0","18.0","2.0","2.0","3.0","18","0.0","3.0","1","2.0","2.0","3","3.0","2.0","2.0","2.0","2.0",,"2.0","3.0","9.0","2.0",,,,,"4.0","2.0","3.0","4.0","4.0","4.0","1.0","2.0","6.0","2.0","2.0","2.0","2.0",,"1.0","1.0","0.0","2.0",,"3.0","2.0","1.0","2.0","1.0","1.0","1.0","2.0",,"2.0","2","2.0","1.0","2.0","2.0",,,,"1.0","2.0","2.0","3.0","2.0","4.0","2.0","9.0","5.0","5.0","4.0","3.0","5.0","4.0","7.0","4.0","5.0","4.0","5.0","7.0","1.0","3.0","5.0","1.0","6.0","7.0","5.0","4.0","6.0","5.0","4.0","5.0","1.0","4.0","5.0","3.0","2.0","4.0","5.0","4.0","2.0","2.0","5.0","5.0","6.0","4.0","2.0","5.0","4.0","8.0","4.0","3.0","2.0","1.0","2.0","6.0","5.0","7.0","8.0","4.0","2.0","1.0","3.0","1.0","1.0","2.0","1.0","0","0.0",,"0.0",,"0.0","0.0","0.0","0.0","0.0","3.0","1","8","1","1","8","1","8","1","1.0","3.0",,"3.0","2.0","1.0",,,"2.0","1.0","3.0","3.0","1.0","3.0","2.0",,,,,,"3.0","4.0","4.0","1.0","1.0","4.0","2.0",,"2.0","2.0","13.0","46","4.0","6.0","99.0",,"4","2.0","2.0","3.0","1.0","1.0","1.0","1.0","7.0","1.0","1","1","1","0","0","0","0","1","1","1","1","2.0","2.0",,,,"20.0","3.0","1",,"37","2209","220901"
"4021","11","4021","1104","415","22","6","1","100","8.0","41500100","100","1","4","1","2806","2","5.0","13.0","4.0","2.0","18.0","29","0.0","18.0","2","2.0","3.0","4","3.0","2.0","3.0","2.0","2.0","2.0","2.0","3.0","9.0","1.0","2.0","1.0","2.0","2.0","4.0","2.0","4.0","4.0","4.0","4.0","2.0","2.0","6.0","2.0","2.0","2.0","3.0","3.0","1.0","1.0","0.0","1.0",,"4.0","1.0","2.0","2.0","2.0","2.0","2.0","2.0","2.0","2.0","2","2.0","2.0","2.0","2.0",,,,"1.0","2.0","1.0","3.0","2.0","3.0","2.0","9.0","3.0","5.0","5.0","4.0","5.0","2.0","1.0","1.0","1.0","1.0","4.0","3.0","6.0","2.0","1.0","3.0","6.0","7.0","3.0","6.0","2.0","5.0","1.0","4.0","2.0","4.0","3.0","1.0","3.0","7.0","7.0",,"2.0","2.0","8.0","8.0","8.0","1.0","1.0","1.0","1.0","2.0","3.0","3.0","5.0","2.0","2.0","6.0","6.0","6.0","5.0","1.0","2.0","2.0","2.0","2.0","1.0","1.0","1.0","0","0.0","0.0",,,,"0.0","0.0","0.0","0.0","1.0","8","8","8","1","8","2","8","1","1.0","2.0",,"3.0","2.0","2.0",,,,"1.0","2.0","3.0","1.0","1.0","2.0",,,,,,"3.0","4.0","2.0","2.0","2.0","5.0","2.0","2.0","2.0","2.0","6.0","32","1.0","3.0","99.0",,"4","2.0","3.0","3.0","5.0","2.0","2.0","1.0","7.0","1.0","0","0","0","0","0","0","0","0","1","0","0","13.0",,,,,,"1.0","1",,"31","2206","220601"
"4022","11","4022","1104","415","22","6","1","100","9.0","41500100","100","1","4","1","2806","1","1.0","3.0",,"99.0","3.0","24","0.0","24.0","1","1.0","3.0","4","3.0","3.0","3.0","3.0","2.0","2.0","2.0","3.0","9.0","1.0","1.0","2.0","2.0","2.0","4.0","2.0","4.0","4.0","4.0","4.0","2.0","2.0","9.0","1.0","3.0","2.0","3.0","3.0","2.0","2.0","1.0","0.0",,"4.0","1.0","2.0","2.0","2.0","2.0","2.0","2.0","2.0","2.0","2","2.0","2.0","2.0","2.0",,,,"1.0","2.0","1.0",,"2.0","4.0","9.0","9.0","2.0","5.0","2.0","4.0","4.0","3.0","6.0","4.0","5.0","5.0","4.0","3.0","7.0","3.0","4.0","5.0","1.0","7.0","6.0","5.0","5.0","6.0","4.0","5.0","5.0","5.0","6.0","4.0","3.0","7.0","7.0","6.0","2.0","2.0","8.0","8.0","8.0","2.0","1.0","1.0","1.0","1.0","2.0","2.0","2.0","2.0","2.0","7.0","7.0","7.0","7.0","7.0","2.0","2.0","3.0","2.0","1.0","1.0","1.0","0","0.0",,"0.0",,,,"0.0","0.0","0.0","1.0","8","8","2","1","8","1","1","1","1.0","2.0",,"3.0","2.0","1.0",,,"2.0","1.0","2.0","2.0","1.0","2.0","1.0","2.0","2.0","3.0","2.0","2.0","4.0","3.0","1.0","1.0","1.0","4.0","2.0","2.0","2.0","2.0","9.0","63","5.0","4.0","99.0",,"1","2.0","3.0","3.0","0.0","2.0","2.0","1.0","7.0","1.0","1","1","0","0","0","0","0","0","1","1","0","7.0","1.0","4.0","1.0","2.0",,"3.0","2","2.0","32","2206","220601"
"4023","11","4023","1104","415","22","6","1","100","9.0","41500100","100","1","4","1","2806","1","3.0","1.0","1.0","3.0",,"0","0.0",,"3","2.0","3.0","4","3.0","2.0","4.0","3.0","2.0","2.0","2.0","3.0","9.0","2.0",,,,,"4.0","4.0","4.0","4.0","4.0","4.0","2.0","2.0","5.0","2.0","3.0","2.0","3.0",,"1.0","2.0","0.0","1.0",,"4.0",,"2.0","2.0","2.0","2.0","2.0","2.0","2.0","2.0","2","2.0","2.0","2.0","2.0",,,,"1.0","2.0","2.0","3.0","2.0","4.0","9.0","9.0","3.0","3.0","2.0","2.0","2.0","2.0","3.0","4.0","2.0","3.0","3.0","4.0","2.0","3.0","3.0","3.0","3.0","7.0","4.0","4.0","4.0","4.0","1.0","2.0","1.0","2.0","1.0","1.0","3.0","7.0","7.0",,"3.0","3.0","10.0","10.0","9.0","3.0","1.0","1.0","1.0","1.0","2.0","2.0","3.0","2.0","2.0","7.0","7.0","6.0","6.0","1.0","2.0","2.0","4.0","2.0","1.0","1.0","1.0","0","0.0",,"0.0",,"0.0",,"0.0","0.0","0.0","2.0","1","8","8","1","8","1","8","1","1.0","0.0",,,"2.0","2.0",,,,"1.0","0.0","3.0","1.0","2.0","2.0",,,,,,"3.0","4.0","2.0","2.0","4.0","4.0","2.0","2.0","2.0","2.0","11.0","27","2.0","3.0","99.0",,"3","2.0","3.0","3.0","1.0","2.0","2.0","1.0","7.0","1.0","1","0","1","0","0","0","0","0","1","0","1","9.0","1.0","2.0","1.0","1.0",,"3.0","1",,"32","2206","220601"
"4024","11","4024","1104","415","22","6","1","100","9.0","41500100","100","1","4","1","2806","1","5.0","13.0","1.0","3.0","3.0","24","0.0","3.0","1","3.0","4.0","4","3.0","2.0","4.0","2.0","2.0","2.0","2.0","1.0","2.0","1.0","1.0","1.0","1.0","1.0","4.0","2.0","3.0","4.0","4.0","4.0","3.0","2.0","7.0","2.0",,"2.0",,,,,"0.0","0.0",,"4.0","1.0","2.0","2.0","2.0","2.0","2.0","2.0","2.0","2.0","2","2.0","2.0","2.0","2.0",,,,"1.0","2.0","1.0","3.0","2.0","4.0",,,"4.0","4.0","3.0","4.0","5.0",,"3.0","3.0","3.0","3.0","2.0","3.0","7.0","3.0","3.0","5.0","3.0","7.0","4.0","4.0","4.0","4.0","2.0","3.0","4.0","3.0","2.0","2.0","3.0","7.0","7.0",,,,"5.0","5.0","5.0","2.0","2.0","2.0","1.0","1.0","3.0","3.0","2.0","2.0","2.0",,"9.0","9.0","9.0","9.0","2.0","2.0","4.0","2.0","1.0","1.0","1.0","0","0.0",,"0.0",,,,"0.0","0.0","0.0","1.0","1","8","1","1","8","2","9","2","2.0",,,,"2.0","2.0",,,,"2.0",,"3.0","2.0",,"2.0",,,,,,"3.0","5.0","3.0","5.0","2.0","5.0","2.0","2.0","2.0","2.0","11.0","18","1.0","5.0","99.0",,"4","2.0","3.0","1.0","0.0","4.0","3.0","1.0","7.0","1.0","0","0","0","0","0","0","0","0","1","1","0","7.0","1.0","2.0","2.0","2.0",,"3.0","1",,"34","2206","220601"
"4027","11","4027","1104","416","22","1","4","100","2.0","41600100","100","2","5","1","3006","2","4.0","19.0","1.0","2.0","17.0","1","0.0","17.0","3","2.0","4.0","4","3.0","2.0","3.0","3.0","2.0","1.0","2.0","1.0","1.0","1.0","1.0","1.0","1.0","1.0","1.0","2.0","1.0","4.0","4.0","2.0","2.0","3.0","4.0","1.0","4.0","1.0","3.0","2.0","1.0","2.0","1.0","1.0","0.0","4.0","2.0",,"2.0","1.0","2.0","1.0",,,,"8",,"1.0","1.0","1.0","4.0","2.0","3.0","2.0","4.0","1.0","3.0","1.0","2.0","3.0","3.0","3.0","2.0","3.0","4.0","4.0","1.0","6.0",,"1.0","2.0","1.0","3.0","6.0",,,"4.0","2.0","7.0",,"4.0",,"4.0","1.0","3.0","1.0",,,"2.0","5.0","1.0","2.0","6.0","3.0","4.0","9.0","9.0","3.0","1.0","3.0","2.0","8.0","10.0","2.0","3.0","1.0","4.0","1.0",,"9.0","7.0","8.0","2.0",,"1.0",,"2.0","1.0",,"1.0","1","1.0",,,"1.0",,"0.0","0.0","0.0","0.0","1.0","1","8","1","1","8","1","8","1","1.0","4.0",,"1.0","1.0","2.0",,,"1.0","1.0","4.0","2.0","1.0","3.0","2.0",,,,,,,,"6.0","3.0","2.0","2.0","2.0","2.0","2.0","2.0","5.0","34","1.0","3.0","99.0",,"4","2.0","3.0","2.0","3.0","2.0","2.0","1.0","7.0","1.0","1","0","0","0","0","0","0","1","1","1","0","13.0",,,,,,"1.0","1",,"50","2201","220104"
"4028","11","4028","1104","416","22","1","4","100","3.0","41600100","100","2","5","1","3006","1","4.0","18.0","3.0","3.0","3.0","15","20.0","3.0","3","2.0","4.0","4","3.0","1.0","3.0","3.0","2.0","2.0","2.0","1.0","1.0","2.0",,,,,"2.0","2.0","3.0","4.0","4.0","4.0","2.0","3.0","3.0","2.0",,"2.0","3.0",,"3.0","2.0","0.0","1.0",,"4.0","1.0","2.0","2.0","1.0","2.0","1.0",,,,"8","1.0","1.0","1.0","2.0",,,,"2.0","3.0","1.0","2.0","2.0","2.0","3.0","3.0","2.0","4.0","4.0","3.0","5.0","1.0","6.0","4.0","1.0","2.0","3.0","3.0","1.0","3.0","2.0","3.0","1.0","7.0","4.0","3.0","2.0","4.0","1.0","3.0","1.0","4.0","5.0","2.0","3.0","5.0","4.0","3.0","3.0","2.0","9.0","8.0","6.0","2.0","3.0","4.0","5.0","10.0","1.0","2.0","3.0","3.0","2.0","2.0","6.0","7.0","7.0","2.0","3.0","1.0","4.0","2.0","1.0","1.0","1.0","0","0.0",,"0.0",,,"0.0","0.0","0.0","0.0","2.0","1","2","1","1","8","1","8","1","2.0",,"1.0",,,"2.0",,,,"2.0",,,"2.0",,"2.0",,,,,,"4.0","4.0","3.0","2.0","1.0","2.0","1.0","2.0","2.0","2.0","5.0","35","5.0","3.0","99.0",,"4","1.0","3.0","2.0","4.0","2.0","2.0","1.0","7.0","1.0","1","0","0","0","0","0","0","0","1","0","0","11.0","2.0",,,,"8.0","1.0","2","1.0","62","2201","220104"
"4029","11","4029","1104","416","22","1","4","100","4.0","41600100","100","2","5","1","3006","1","4.0","3.0","7.0","2.0","1.0","14","17.0","1.0","3","1.0","3.0","4","4.0","2.0","4.0","3.0","2.0","2.0","2.0","1.0","1.0","1.0","2.0","1.0","1.0","1.0","3.0","4.0","3.0","4.0","4.0","4.0","2.0","3.0","3.0","1.0","4.0","1.0","4.0","4.0","2.0","2.0","0.0","1.0","0.0","4.0","0.0","2.0","2.0","1.0","2.0","1.0","2.0","2.0",,"8","1.0","1.0","2.0","1.0","2.0","2.0","2.0","2.0","3.0","2.0",,"1.0","2.0","4.0","4.0","1.0","4.0","3.0","2.0","1.0","1.0","6.0","2.0","1.0","2.0","3.0","4.0","7.0","2.0","2.0","3.0","2.0","6.0","1.0","3.0","4.0","6.0","1.0","2.0","1.0","4.0","3.0","1.0","5.0","1.0","5.0","6.0","4.0","3.0","9.0","8.0","6.0","3.0","2.0","4.0","1.0","10.0","1.0","1.0","3.0","4.0","1.0","6.0","1.0","8.0","7.0","2.0","3.0","1.0","2.0","2.0","1.0","1.0","1.0","1","0.0",,"0.0",,,,"0.0","0.0","0.0","1.0","1","2","1","1","8","1","2","1","1.0","1.0",,"1.0","1.0","2.0",,,"1.0","1.0","1.0","2.0","1.0","1.0","1.0","1.0","2.0","2.0","3.0","1.0","2.0","2.0","6.0","3.0","1.0","1.0","2.0","2.0","2.0","2.0","9.0","46","1.0","4.0","99.0",,"4","2.0","2.0","1.0","0.0","2.0","2.0","1.0","7.0","1.0","1","0","0","0","0","0","0","1","1","0","0","11.0","2.0",,,,"4.0","2.0","1",,"55","2201","220104"
"4030","11","4030","1104","416","22","1","4","100","5.0","41600100","100","2","5","1","3006","1","5.0","18.0","3.0","2.0","17.0","0","0.0",,"3","2.0","3.0","4","3.0","2.0","3.0","3.0","2.0","2.0","2.0","3.0","9.0","2.0",,,,,"4.0","3.0","4.0","4.0","4.0","4.0","3.0","3.0","7.0","2.0","4.0","2.0","2.0","4.0","1.0","2.0",,"1.0",,"4.0",,,"2.0","1.0","2.0","1.0",,,,"8","1.0","1.0","1.0","2.0",,,,"2.0","3.0","1.0","3.0","1.0","2.0","3.0","4.0","2.0","5.0","4.0","3.0","6.0","1.0","6.0","5.0","1.0","2.0","3.0","4.0","2.0","1.0","3.0","4.0","2.0","7.0","3.0","2.0","2.0","4.0","1.0","2.0","1.0","3.0","4.0","1.0","3.0","5.0","4.0","6.0","3.0","3.0","9.0","8.0","5.0","2.0","6.0","6.0","6.0","10.0","2.0","6.0","6.0","3.0","2.0","4.0","5.0","6.0","6.0","3.0",,,,,"1.0","2.0","1.0","0","0.0",,"0.0",,,"0.0","0.0","0.0","0.0","1.0","8","8","8","1","8","8","8","1","1.0","1.0",,,,"2.0",,,,"1.0","1.0","5.0","1.0","1.0","2.0",,,,,,"4.0","4.0","5.0","1.0","1.0","2.0","2.0","2.0","2.0","2.0","5.0","20","4.0","4.0","99.0",,"4",,"4.0","3.0","1.0","2.0","2.0","1.0","7.0","1.0","0","0","0","0","0","0","0","0","1","0","0","11.0","1.0","2.0","2.0","2.0",,"1.0","1",,"70","2201","220104"
"4031","11","4031","1104","416","22","1","4","100","6.0","41600100","100","2","5","1","3006","2","4.0","3.0","3.0","3.0","1.0","0","0.0",,"1","2.0","4.0","4","5.0","2.0","3.0","3.0","2.0","2.0","2.0","1.0","1.0","2.0",,,,,"1.0","4.0","4.0","4.0","4.0","2.0","2.0","2.0","5.0","1.0","4.0","1.0","4.0","4.0",,"2.0","0.0","0.0","1.0","4.0","0.0",,,,"2.0","1.0",,,,"8",,,,"1.0","2.0","2.0","1.0","2.0","3.0","1.0","4.0","2.0","3.0","3.0","4.0","1.0","4.0","2.0","3.0","4.0","1.0","5.0","3.0","1.0","2.0","3.0","2.0","4.0","3.0","4.0","3.0","2.0","7.0","3.0","2.0","1.0","6.0","1.0","4.0","2.0","2.0","2.0","2.0","4.0","5.0","3.0","5.0","3.0","3.0","8.0","7.0","4.0","3.0","6.0","7.0","3.0","10.0","1.0","2.0","5.0","4.0","1.0","4.0","2.0","3.0","3.0","1.0","3.0","1.0",,"2.0","1.0","1.0","1.0","0","0.0",,,,,,"0.0","0.0","0.0","2.0","2","9","8","8","8","2","8","1","1.0","0.0",,,"2.0","2.0",,,,"1.0","1.0","5.0","1.0","1.0","2.0",,,,,,"4.0","4.0","5.0","1.0","1.0","1.0","1.0","2.0","2.0","2.0","1.0","71","5.0","3.0","99.0",,"4","2.0","4.0","2.0","8.0","2.0","2.0","1.0","7.0","1.0","1","0","0","0","0","0","0","0","1","0","0","13.0",,,,,,"1.0","1",,"50","2201","220104"
"4032","11","4032","1104","416","22","1","4","100","7.0","41600100","100","2","5","1","3006","2","4.0","5.0","4.0","2.0","1.0","20","13.0","20.0","2","3.0","4.0","4","3.0","2.0","3.0","2.0","2.0","2.0","2.0","3.0","9.0","2.0",,,,,"1.0","2.0","4.0","4.0","4.0","4.0","2.0","3.0","4.0","2.0","4.0","2.0","5.0","4.0","3.0","2.0",,"0.0",,,"1.0","1.0","2.0","1.0","2.0","1.0",,,"1.0","2",,"2.0","2.0","2.0",,,,"2.0","4.0","1.0","2.0","2.0",,"3.0","4.0","2.0","4.0","3.0","2.0","4.0","2.0","5.0","4.0","4.0","2.0","2.0","6.0","3.0","2.0","2.0","3.0","1.0","4.0","3.0","2.0","4.0","3.0","2.0","3.0","3.0","3.0","4.0","1.0","5.0","5.0","4.0","4.0","3.0","3.0","7.0","6.0","3.0","3.0","7.0","5.0","7.0","9.0","2.0","4.0","3.0","6.0","2.0","3.0","5.0","2.0","4.0","1.0",,"1.0","4.0","2.0","1.0","2.0","1.0","0","0.0",,,,,"0.0","0.0","0.0","0.0","1.0","8","8","8","8","9","2","9","1","2.0",,"2.0",,"2.0","2.0",,,,"2.0",,"5.0","2.0",,"2.0",,,,,,"4.0",,"4.0","3.0","2.0","2.0","1.0","2.0","2.0","2.0","5.0","48","5.0","3.0","99.0",,"4","2.0","4.0","2.0","11.0","2.0","2.0","1.0","7.0","1.0","1","0","0","0","0","0","0","0","1","0","0","13.0",,,,,,"1.0","1",,"55","2201","220104"
"4033","11","4033","1104","417","22","5","2","100","1.0","41700100","100","2","5","1","2906","2","1.0","24.0","1.0","1.0",,"0","0.0",,"1","2.0","3.0","8","3.0","2.0","3.0","1.0","2.0","2.0","2.0","3.0","9.0","2.0",,,,,"3.0","3.0","4.0","3.0","4.0","3.0","2.0","3.0","5.0","1.0","2.0","2.0","3.0","3.0","2.0","2.0","0.0","1.0",,"4.0","1.0","2.0","1.0","1.0","1.0","1.0","1.0","1.0","1.0","2","2.0","2.0","2.0","2.0",,,,"2.0","3.0","1.0","2.0","2.0","3.0","3.0","3.0","3.0","4.0","5.0","6.0","7.0","1.0","2.0","4.0","2.0","3.0","1.0","1.0","2.0","3.0","4.0","5.0","4.0","7.0","6.0","3.0","1.0","3.0","3.0","4.0","2.0","4.0","1.0","2.0","3.0","2.0","4.0","3.0","3.0","2.0","8.0","9.0","2.0","1.0","1.0","3.0","7.0","10.0","5.0","1.0","5.0","2.0","3.0","1.0","7.0","3.0","4.0","2.0",,"2.0","3.0","2.0","1.0","1.0","2.0","0","0.0",,,,,"1.0","0.0","1.0","1.0","1.0","2","8","1","2","8","1","8","1","1.0","1.0",,"3.0",,"2.0",,,,"1.0","1.0","3.0","1.0","1.0","2.0",,,,,,"3.0","4.0","2.0","5.0","4.0","6.0","2.0",,"2.0","2.0","5.0","42","1.0","2.0","99.0",,"4","2.0","3.0","2.0","6.0","2.0","1.0","1.0","7.0","1.0","1","1","0","0","0","0","0","0","1","0","0","13.0",,,,,,"1.0","1",,"60","2205","220502"
"4034","11","4034","1104","417","22","5","2","100","2.0","41700100","100","2","5","1","2906","2","13.0","13.0","2.0","2.0","3.0","1","17.0","1.0","3","1.0","3.0","3","5.0","1.0","3.0","2.0","2.0","2.0","2.0","3.0","9.0","2.0",,,,,"2.0","4.0","2.0","3.0","4.0","3.0","2.0","3.0","6.0","2.0","4.0","2.0","3.0","2.0","2.0","1.0","0.0","1.0",,"3.0","1.0","2.0","2.0","1.0","2.0","1.0","2.0","2.0","2.0","2","2.0","2.0","2.0","2.0",,,,"1.0","3.0","1.0","2.0","2.0","2.0","3.0","2.0","4.0","6.0","3.0","4.0","6.0","4.0","3.0","3.0","3.0","3.0","4.0","2.0","6.0","2.0","3.0","3.0","2.0","6.0","4.0","4.0","6.0","5.0","2.0","5.0","3.0","6.0","2.0","3.0","3.0","6.0","7.0","2.0","3.0","2.0","8.0","8.0","9.0","4.0","1.0","1.0","1.0","6.0","1.0","2.0","5.0","1.0","2.0","5.0","8.0","4.0","8.0","6.0","2.0","2.0","3.0","2.0","2.0","2.0","1.0","0","0.0","1.0",,,,,"0.0","0.0","0.0","1.0","1","8","1","1","8","1","2","2","2.0",,"7.0",,"2.0","2.0",,,,"2.0",,"4.0","2.0",,"1.0","2.0","2.0","2.0","2.0","1.0","2.0","4.0","1.0","2.0","1.0","4.0","2.0",,"2.0","2.0","10.0","18","1.0","3.0","99.0",,"4","1.0","3.0","1.0","0.0","2.0","2.0","1.0","7.0","1.0","1","0","0","0","0","0","0","0","1","0","0","12.0",,,,,,"2.0","1",,"75","2205","220502"
"4035","11","4035","1104","417","22","5","2","100","3.0","41700100","100","2","5","1","2906","1","4.0","24.0",,"99.0","6.0","0","0.0",,"1","1.0","3.0","8","4.0","1.0","3.0","2.0","2.0","2.0","2.0","1.0","1.0","1.0","1.0","1.0","1.0","1.0","1.0","2.0","4.0","3.0","4.0","2.0","2.0","3.0","6.0","2.0","2.0","1.0","4.0","2.0","2.0","2.0","0.0","0.0","0.0","4.0","1.0","1.0","1.0","1.0","1.0","1.0","1.0","1.0","1.0","2","1.0","2.0","2.0","2.0",,,,"2.0","3.0","1.0","4.0","2.0","3.0","3.0","3.0","3.0","2.0","2.0","5.0","6.0","2.0","4.0","5.0","2.0","2.0","1.0","1.0","1.0","1.0","1.0","2.0","1.0","7.0","6.0","3.0","4.0","2.0","2.0","3.0","2.0","2.0","1.0","2.0","3.0","3.0","1.0","1.0","3.0","2.0","1.0","10.0","1.0","3.0","1.0","2.0","10.0","10.0","4.0","2.0","10.0","4.0","8.0","7.0","10.0","10.0","10.0","1.0","2.0","2.0","2.0","2.0","1.0","1.0","1.0","0","0.0",,"1.0",,,"0.0","1.0","0.0","0.0","3.0","2","8","2","1","8","1","2","1","1.0","6.0",,"3.0","2.0","1.0",,,"2.0","1.0","4.0","3.0","1.0","3.0","1.0","6.0","3.0","2.0","2.0","1.0","2.0","2.0","1.0","1.0","1.0","7.0","2.0","1.0","2.0","2.0","5.0","36","5.0","2.0","99.0",,"4","1.0","3.0","2.0","2.0","2.0","2.0","1.0","7.0","1.0","1","0","0","0","0","0","0","0","1","0","0","5.0","1.0","4.0","1.0","2.0",,"1.0","2","1.0","125","2205","220502"
"4036","11","4036","1104","417","22","5","2","100","4.0","41700100","100","2","5","1","2906","2","4.0","13.0",,"99.0","0.0","0","0.0",,"3","3.0",,"8","3.0","2.0","3.0","2.0","2.0","2.0","2.0","3.0","9.0","2.0",,,,,"3.0","3.0","4.0","4.0","4.0","4.0","2.0","3.0","10.0","2.0","4.0","2.0","5.0","2.0","2.0","2.0","0.0","0.0",,"4.0","0.0","1.0","2.0","1.0","1.0","1.0",,,,"8","2.0",,,"2.0",,,,"1.0","4.0","1.0","4.0","2.0","3.0","9.0","9.0","3.0","2.0","3.0","4.0","4.0","1.0","2.0","2.0","3.0","2.0","2.0","3.0","4.0","1.0","4.0","4.0","2.0","7.0","4.0","3.0","2.0","1.0","1.0","3.0","1.0","1.0","1.0","1.0","3.0","3.0","2.0","4.0",,,"10.0","10.0","2.0","1.0","1.0","10.0","2.0","3.0","10.0","2.0","9.0","3.0","2.0","6.0","1.0","1.0","6.0","1.0",,,"4.0","2.0","1.0","2.0",,"0","0.0",,,,,,"0.0","0.0","1.0","3.0","8","8","8","1","8","1","2","1","2.0",,"14.0",,,"2.0",,,,"2.0",,"2.0","2.0",,"2.0",,,,,,"4.0","5.0","3.0","3.0","7.0","6.0","2.0",,"2.0","2.0","0.0","61","1.0","2.0","99.0",,"4","2.0","4.0","2.0","10.0",,"1.0","1.0","7.0","1.0","1","0","0","0","0","0","0","0","1","0","0","13.0",,,,,,"1.0","1",,"65","2205","220502"
"4037","11","4037","1104","417","22","5","2","100","5.0","41700100","100","2","5","1","2906","1","59.0","24.0","1.0","4.0","3.0","24","0.0","24.0","1","3.0","2.0","4","5.0","2.0","4.0","2.0","2.0","2.0","2.0","1.0","1.0","1.0","1.0","1.0","1.0","1.0","3.0","2.0","2.0","2.0","4.0","1.0","2.0","2.0","4.0","1.0","4.0","1.0","4.0","4.0","1.0","2.0","0.0","1.0","1.0","3.0","1.0","1.0","1.0","1.0","1.0","1.0","1.0","1.0","2.0","2","1.0","1.0","1.0","2.0",,,,"2.0","2.0","1.0","4.0","2.0","3.0","3.0","3.0","3.0","4.0","1.0","3.0","1.0","1.0","2.0","3.0","1.0","3.0","1.0","1.0","1.0","3.0","1.0","3.0","1.0","7.0","5.0","2.0","7.0","5.0","3.0","4.0","1.0","2.0","1.0","3.0","3.0","2.0","7.0","6.0","3.0","3.0","10.0","10.0","10.0","6.0","1.0","1.0","1.0","10.0","1.0","1.0","5.0","10.0","1.0","2.0","10.0","10.0","10.0","1.0","3.0","2.0","1.0","1.0","1.0","1.0","1.0","1","1.0",,"0.0",,,"0.0","0.0","0.0","0.0","2.0","1","2","1","1","1","1","2","1","1.0","1.0",,"3.0","1.0","1.0",,,"1.0","1.0","1.0","3.0","1.0","1.0","1.0","1.0","1.0","1.0","2.0","1.0","1.0","1.0","1.0","1.0","1.0","4.0","2.0",,"2.0","2.0","11.0","39","1.0","3.0","99.0",,"4","1.0","2.0","2.0","3.0","2.0","2.0","1.0","7.0","1.0","1","0","0","0","0","0","0","0","1","1","0","5.0","1.0","4.0","1.0","2.0",,"2.0","1",,"155","2205","220502"
