"pais","mov1","td1","td2","td3","td4","td5","inf5a","colconf","colconfotr","q2d","q2m","q2y","q3ca","q5a","q5b","mil8","ocup4a","ocup1a","q10new","q10g","q10a","q14","q10d","q10e","fs2","fs8","q11","gen10","q12c","q12","q12b","etid","leng1","www1","gi0","gi1","gi4","gi7","r1","r3","r4","r4a","r5","r6","r7","r8","r12","r14","r15","r18","r16","r26","ocup1b1","ocup1b2","ocup1anc","depnac","munnac","areanac","colorr","sexi","colori","result","intid","ti","ti3","imp1a","imp1b","imp2","imp2a","edpadre","q12ed","q15a","q15b","annotations","q3c","wt","weight1500","odd","muni10"
"8","5","5","5","1","1","6","1","6","888888","24","12","1981","1003","5","1","3","1","2","9","7","2","2","3","2","999999","999999","3","999999","5","1","1","888888","801","5","1","1","1","888888","1","1","0","1","0","0","0","0","0","0","0","999999","1","0","1","2","10","70","70001","1","7","2","8","70","26","13550000000.0","3449.0","1","1","3","1","0","2","2","3","888888","11","1","0.9920635","1","999999"
"8","999999","888888","5","1","1","1","1","5","888888","30","8","1947","509","1","2","888888","1","4","3","3","2","2","3","2","0","0","6","999999","2","1","0","888888","801","5","1","1","1","888888","0","0","0","1","0","0","0","0","0","1","0","999999","0","0","3","2","10","70","70001","1","6","2","8","70","26","13550000000.0","3323.0","1","2","888888","999999","0","999999","2","3","888888","5","1","0.9920635","0","999999"
"8","4","5","1","1","2","5","1","6","888888","2","12","1959","1101","2","1","3","1","4","6","6","2","1","3","2","999999","999999","5","999999","1","4","0","5","805","1","2","1","1","888888","0","0","0","1","0","0","0","0","1","1","0","999999","0","1","3","2","4","999999","9999","1","6","2","2","70","39","13550000000.0","1012.0","1","7","2","999999","8","999999","2","3","888888","10","1","0.9920635","1","0"
"8","999999","3","5","4","1","1","1","1","888888","16","11","1983","101","2","1","3","1","4","5","4","2","1","4","2","0","1","1","999999","2","1","0","1","801","5","1","1","1","2","1","1","0","1","0","1","1","1","1","1","1","1","0","1","1","2","1","888888","888888","1","1","1","3","1","1","13550000000.0","68368.0","4","4","1","999999","8","999999","1","3","888888","1","1","0.9920635","0","999999"
"8","4","4","2","1","888888","3","1","1","888888","17","11","1990","101","2","1","3","3","999999","1","0","2","2","3","2","999999","999999","1","999999","1","0","999999","1","801","5","888888","1","1","1","1","1","0","1","1","1","1","0","1","1","0","999999","0","0","3","2","1","888888","888888","1","4","1","1","2","988888","13550000000.0","11001.0","888888","888888","888888","999999","888888","999999","888888","888888","888888","1","1","0.9920635","1","999999"
"8","999999","2","2","888888","888888","1","5","5","888888","26","12","1988","101","2","1","3","1","2","2","1","2","1","4","2","0","0","1","999999","1","1","1","3","801","5","1","1","1","2","1","1","0","1","0","1","1","0","1","1","1","1","0","1","1","1","1","888888","888888","1","1","1","1","2","7","13550000000.0","11001.0","888888","888888","888888","999999","888888","888888","888888","888888","888888","1","1","0.9920635","0","999999"
"8","4","4","4","5","3","1","1","6","888888","6","11","1980","101","2","1","3","1","4","8","8","2","2","2","2","999999","999999","1","999999","6","1","1","1","801","5","2","888888","1","888888","1","1","1","1","0","0","0","1","1","1","0","999999","0","0","3","2","11","11","11001","1","5","2","1","70","39","13550000000.0","1173.0","1","7","1","999999","0","2","1","3","888888","1","1","0.9920635","1","999999"
"8","999999","2","1","1","1","1","4","4","888888","28","4","1959","101","2","1","3","1","2","3","1","2","1","4","2","0","0","2","2","3","0","999999","3","801","3","1","1","1","1","1","1","0","1","1","1","1","0","1","1","1","1","0","1","3","1","1","888888","888888","1","1","1","1","2","988888","13550000000.0","68147.0","3","6","2","999999","1","999999","1","3","888888","1","1","0.9920635","0","999999"
"8","4","1","1","7","1","7","1","888888","888888","16","10","1947","101","4","2","1","7","999999","7","999999","2","2","3","3","999999","999999","3","999999","3","3","0","1","801","5","1","1","1","888888","1","1","1","1","0","1","0","0","1","1","0","999999","1","1","3","2","12","25","25290","1","1","2","1","70","53","13550000000.0","3356.0","1","7","3","3","0","999999","1","2","888888","1","1","0.9920635","1","999999"
"8","999999","2","4","888888","888888","1","5","4","888888","7","10","1977","101","2","1","3","1","2","3","1","2","1","4","2","0","0","1","999999","3","0","999999","5","801","5","3","1","1","2","1","1","0","1","1","1","0","0","1","1","1","1","0","1","1","1","1","888888","888888","1","4","1","3","2","6","13550000000.0","11001.0","888888","888888","888888","999999","888888","999999","1","888888","888888","1","1","0.9920635","0","999999"
"8","3","2","2","888888","888888","3","1","7","888888","3","8","1993","101","2","1","3","3","999999","4","0","2","2","3","888888","999999","999999","2","1","2","0","999999","1","801","5","1","1","1","2","1","1","0","1","1","1","1","0","1","1","1","1","0","1","1","2","1","888888","888888","1","1","1","4","2","4","13550000000.0","11001.0","3","5","2","999999","888888","999999","1","3","888888","1","1","0.9920635","1","999999"
"8","999999","2","6","888888","888888","1","1","2","888888","18","2","1981","101","2","1","3","1","2","2","1","2","1","4","2","0","0","2","2","3","0","999999","3","801","5","3","1","888888","1","1","1","0","1","1","1","1","0","1","1","1","1","0","1","1","2","1","888888","888888","1","4","1","1","2","15","13550000000.0","11001.0","888888","888888","888888","999999","888888","999999","888888","888888","888888","1","1","0.9920635","0","999999"
"8","1","7","1","888888","1","5","1","2","888888","24","12","1943","101","2","1","3","6","999999","1","1","2","2","3","2","999999","999999","2","3","3","0","999999","1","801","3","1","1","1","2","1","1","0","1","1","1","1","0","1","0","1","1","0","1","3","2","1","888888","888888","1","4","1","3","1","10","13550000000.0","25524.0","888888","888888","2","999999","0","999999","1","5","888888","1","1","0.9920635","1","999999"
"8","999999","2","4","2","3","1","1","5","888888","11","7","1989","101","2","1","3","5","999999","3","0","2","2","3","2","0","0","2","1","1","0","999999","1","801","5","1","1","1","1","1","1","0","1","1","1","1","1","1","1","1","1","0","0","3","2","1","888888","888888","1","1","1","2","2","988888","13550000000.0","11001.0","1","7","2","999999","3","999999","1","3","888888","1","1","0.9920635","0","999999"
"8","3","1","1","1","2","5","2","6","888888","15","10","1992","403","3","2","3","3","999999","9","999999","2","1","2","1","999999","999999","3","999999","3","0","999999","7","801","2","1","1","1","888888","1","1","1","1","0","1","1","0","1","1","1","0","1","1","2","1","13","11","11001","1","5","2","5","70","51","13550000000.0","1527.0","888888","888888","888888","999999","888888","999999","888888","888888","888888","4","1","0.9920635","1","999999"
"8","999999","1","1","7","1","5","2","6","888888","27","1","1992","101","3","1","3","4","999999","12","999999","2","1","1","1","0","0","1","999999","5","0","999999","2","801","1","1","1","1","12","1","1","1","1","1","0","0","0","1","1","1","1","1","1","2","2","5","73","73671","1","5","2","5","70","51","13550000000.0","1358.0","4","2","1","999999","4","999999","1","5","888888","1","1","0.9920635","0","999999"
"8","4","7","3","1","2","1","2","6","888888","7","4","1946","101","2","2","1","5","999999","888888","999999","2","1","4","2","999999","999999","2","1","10","0","999999","2","801","5","1","1","1","888888","1","1","1","1","0","1","1","1","1","1","1","1","1","1","3","1","10","11","11001","1","3","2","5","70","5","13550000000.0","1260.0","5","7","2","999999","888888","999999","888888","1","888888","1","1","0.9920635","1","999999"
"8","999999","5","5","2","2","1","2","6","888888","6","6","1962","403","5","4","2","1","2","4","4","2","2","3","2","0","0","3","999999","6","4","0","2","801","5","1","1","2","888888","1","1","1","1","0","0","0","0","1","1","0","999999","0","1","1","1","4","11","11001","1","3","2","5","70","5","13550000000.0","1433.0","2","4","2","999999","888888","999999","1","1","888888","4","1","0.9920635","0","999999"
"8","4","1","4","5","4","6","1","6","888888","14","3","1984","101","3","2","2","1","2","9","2","2","2","4","3","999999","999999","3","999999","5","1","1","2","801","2","1","1","1","888888","1","1","1","1","0","1","1","0","1","1","0","999999","0","1","1","2","14","25","25394","1","4","2","1","70","53","13550000000.0","2297.0","1","7","2","999999","2","888888","1","3","888888","1","1","0.9920635","1","0"
"8","999999","6","2","5","4","1","1","888888","888888","12","10","1981","101","2","2","3","1","4","2","1","2","2","3","3","0","0","3","999999","4","2","2","1","801","5","5","888888","1","888888","1","1","0","1","0","0","0","0","1","1","0","999999","0","1","3","2","7","11","11001","1","1","2","5","70","53","13550000000.0","1170.0","6","1","1","999999","1","2","1","3","888888","1","1","0.9920635","0","999999"
"8","4","1","1","1","1","1","1","2","888888","5","7","1960","101","3","2","3","3","999999","888888","999999","2","2","4","3","999999","999999","1","999999","3","1","0","1","801","5","888888","1","1","888888","1","1","1","1","0","1","0","0","1","1","1","1","0","1","2","2","7","11","11001","1","1","2","1","70","53","13550000000.0","1067.0","7","7","1","999999","1","999999","1","3","888888","1","1","0.9920635","1","999999"
"8","999999","1","3","1","1","1","1","9","39","21","4","1958","402","5","4","3","1","4","10","5","2","2","2","2","0","0","1","999999","5","1","0","2","801","2","2","1","1","888888","1","1","1","1","0","1","0","0","1","1","1","1","0","1","3","2","1","11","11001","1","6","2","3","70","5","13550000000.0","4346.0","7","7","2","999999","6","999999","1","3","888888","4","1","0.9920635","0","999999"
"8","3","4","7","6","6","1","1","6","888888","27","1","1980","101","5","2","2","1","4","15","15","2","1","2","1","999999","999999","3","999999","4","2","2","1","801","1","1","1","1","888888","1","1","1","1","0","1","1","1","1","1","1","1","1","1","1","1","1","11","11001","1","1","2","1","70","53","13550000000.0","1298.0","3","7","2","999999","8","2","1","3","888888","1","1","0.9920635","1","999999"
"8","999999","1","1","2","2","6","1","9","23","7","6","1989","402","5","3","3","1","2","12","7","2","2","1","1","0","0","3","999999","3","1","1","2","801","1","1","1","1","888888","1","1","1","1","0","1","1","1","1","1","1","1","1","1","3","2","9","11","11001","1","5","2","3","70","5","13550000000.0","1239.0","1","6","3","1","2","2","1","4","888888","4","1","0.9920635","0","999999"
"8","5","6","5","1","1","1","1","6","888888","2","3","1993","101","4","1","3","3","999999","8","999999","2","1","4","3","999999","999999","1","999999","5","0","999999","2","801","4","1","1","2","888888","0","0","0","0","0","0","0","0","1","1","0","999999","0","1","2","1","10","13","13042","1","7","2","1","70","53","13550000000.0","1046.0","4","5","2","999999","2","999999","1","3","888888","1","1","0.9920635","1","1"
"8","999999","6","1","1","1","1","1","6","888888","14","2","1980","101","3","2","3","5","999999","7","999999","2","2","3","3","0","0","2","1","4","2","2","2","801","2","1","1","1","888888","1","1","1","0","1","0","0","0","1","1","1","0","0","1","2","2","13","11","11001","1","3","2","3","70","5","13550000000.0","2374.0","1","3","1","999999","2","2","1","1","888888","1","1","0.9920635","0","999999"
"8","3","3","1","4","3","3","1","2","888888","1","1","1994","101","2","1","3","3","999999","3","1","2","1","4","2","999999","999999","1","999999","3","1","1","1","801","3","1","1","1","1","1","1","0","1","1","1","1","0","1","1","1","1","0","1","1","1","1","888888","888888","1","1","1","1","1","988888","13550000000.0","11001.0","2","6","888888","999999","1","2","1","3","888888","1","1","0.9920635","1","999999"
"8","999999","5","1","5","5","5","1","3","888888","13","1","1945","101","3","1","3","1","2","7","7","2","2","3","2","0","0","2","3","2","3","0","2","801","5","1","1","1","888888","1","1","1","0","0","0","0","0","1","1","0","999999","0","1","3","2","6","11","11001","1","5","2","3","70","5","13550000000.0","1915.0","1","5","2","999999","1","999999","1","1","888888","1","1","0.9920635","0","999999"
"8","5","7","1","1","1","1","1","6","888888","14","5","1971","101","2","1","3","1","4","6","6","2","2","3","3","999999","999999","2","5","3","1","1","5","801","4","1","1","1","888888","1","1","1","1","0","1","0","0","1","1","0","999999","0","1","3","1","10","70","70473","2","6","2","1","70","53","13550000000.0","1223.0","1","7","2","999999","1","2","1","2","888888","1","1","0.9920635","1","999999"
"8","999999","7","4","6","3","1","1","6","888888","13","4","1943","101","1","1","3","1","2","2","2","2","2","4","3","1","1","1","999999","3","1","0","1","801","5","888888","1","1","888888","1","0","0","1","0","0","0","0","1","1","0","999999","0","1","1","1","4","11","888888","1","1","2","1","70","53","13550000000.0","1327.0","1","7","2","999999","1","999999","1","3","888888","1","1","0.9920635","0","999999"
"8","4","6","1","3","3","6","1","4","888888","23","9","1977","101","2","1","3","1","4","9","2","2","2","3","2","999999","999999","3","999999","4","2","2","2","801","1","1","1","1","888888","1","1","0","1","0","0","0","0","1","1","1","1","1","1","3","2","4","11","11001","888888","4","2","3","70","5","13550000000.0","1027.0","888888","888888","2","999999","1","2","1","2","888888","1","1","0.9920635","1","999999"
"8","999999","5","1","1","1","4","2","6","888888","20","5","1984","101","2","2","3","5","999999","5","999999","2","2","3","2","0","0","3","999999","3","2","1","2","801","5","888888","888888","1","888888","1","0","0","1","0","0","0","0","1","1","0","999999","0","1","3","2","4","23","888888","2","6","2","3","70","5","13550000000.0","1099.0","1","5","2","999999","888888","2","2","3","888888","1","1","0.9920635","0","999999"
"8","5","7","7","6","2","4","2","888888","888888","4","3","1985","101","5","1","3","5","999999","4","999999","2","2","4","3","999999","999999","3","999999","5","1","1","2","801","4","1","1","888888","888888","1","0","0","1","0","1","0","0","1","1","0","999999","0","1","2","1","3","76","76001","1","4","2","1","70","51","13550000000.0","2962.0","2","6","2","999999","888888","888888","1","5","888888","1","1","0.9920635","1","999999"
"8","999999","4","2","1","1","5","2","3","888888","30","9","1966","101","2","1","3","1","4","6","6","2","2","3","2","0","0","2","2","7","5","2","1","801","4","1","1","1","888888","1","1","1","0","0","0","0","0","1","1","1","1","0","1","3","1","4","11","11001","1","5","2","3","70","6","13550000000.0","3113.0","3","2","1","999999","888888","1","1","3","888888","1","1","0.9920635","0","999999"
"8","4","1","1","2","1","2","1","888888","888888","22","7","1990","101","5","3","3","7","999999","14","999999","2","1","2","1","999999","999999","1","999999","7","0","999999","2","801","1","1","1","1","888888","1","1","1","1","0","1","1","1","1","1","1","1","1","1","2","2","3","11","11001","1","4","2","1","70","51","13550000000.0","2320.0","2","4","2","999999","5","999999","1","3","888888","1","1","0.9920635","1","999999"
"8","999999","4","1","1","1","4","2","9","20","11","9","1973","402","5","3","1","1","2","11","11","2","2","2","2","0","0","1","999999","2","0","999999","2","801","1","2","1","1","888888","1","1","1","1","0","1","0","0","1","1","1","1","0","1","3","2","1","11","11001","1","3","2","3","70","6","13550000000.0","4474.0","1","7","2","999999","8","999999","1","1","888888","4","1","0.9920635","0","999999"
"8","5","4","3","2","4","3","1","6","888888","21","1","1975","403","4","3","2","1","4","10","6","2","2","3","1","999999","999999","1","999999","5","1","0","1","801","2","1","1","1","888888","1","1","1","1","0","1","0","0","1","1","0","999999","0","1","3","2","3","50","50006","1","3","2","1","70","51","13550000000.0","2223.0","888888","888888","888888","999999","888888","999999","888888","888888","888888","4","1","0.9920635","1","999999"
"8","999999","6","5","6","4","1","1","4","888888","23","7","1944","101","3","3","2","3","999999","11","999999","2","1","4","3","0","0","3","999999","3","2","0","2","801","5","1","1","1","8","1","1","1","1","0","1","0","0","1","1","0","999999","0","1","2","2","10","25","25839","1","4","2","3","70","6","13550000000.0","5676.0","4","1","2","999999","2","999999","2","3","888888","1","1","0.9920635","0","999999"
"8","4","5","4","2","2","2","1","6","888888","25","7","1963","403","5","4","2","1","4","16","13","2","2","2","1","999999","999999","3","999999","4","4","1","2","801","4","1","1","1","888888","1","1","1","1","1","1","1","1","1","1","1","1","0","1","3","2","5","11","11001","1","5","2","1","70","51","13550000000.0","3206.0","888888","888888","888888","999999","888888","888888","888888","888888","888888","4","1","0.9920635","1","999999"
"8","999999","5","1","3","3","5","2","6","888888","21","3","1937","101","2","1","2","5","999999","5","999999","2","2","4","2","1","1","2","888888","8","7","0","1","801","5","1","1","1","888888","1","1","1","0","0","1","0","0","1","1","0","999999","0","1","3","1","4","11","11001","1","3","2","3","70","6","13550000000.0","3819.0","888888","888888","888888","999999","888888","999999","888888","888888","888888","1","1","0.9920635","0","999999"
"8","3","5","7","3","6","7","1","888888","888888","5","12","1991","204","2","3","3","3","999999","8","999999","2","1","4","2","999999","999999","1","999999","5","0","999999","1","801","4","4","2","888888","888888","1","0","0","1","0","0","0","0","1","1","0","999999","1","1","2","1","7","68","68001","1","3","2","1","70","51","13550000000.0","3335.0","888888","888888","888888","999999","888888","999999","888888","888888","888888","2","1","0.9920635","1","1"
"8","999999","7","5","7","3","7","2","6","888888","11","12","1987","101","4","2","3","1","2","7","7","2","2","2","2","0","0","3","999999","4","2","2","1","801","1","1","1","1","888888","1","0","0","1","0","0","0","0","1","1","0","999999","1","1","3","2","10","25","25053","1","5","2","3","70","6","13550000000.0","3452.0","888888","888888","888888","999999","888888","888888","888888","888888","888888","1","1","0.9920635","0","999999"
"8","4","4","2","3","1","4","1","4","888888","24","8","1975","101","4","2","3","3","999999","8","999999","2","1","2","3","999999","999999","3","999999","5","2","2","5","801","1","1","1","1","888888","1","1","1","1","0","1","0","0","1","1","1","1","0","1","2","2","3","11","11001","1","5","2","1","70","51","13550000000.0","3357.0","888888","888888","888888","999999","888888","888888","888888","888888","888888","1","1","0.9920635","1","999999"
"8","999999","7","5","2","2","2","1","1","888888","17","7","1975","101","4","2","2","3","999999","7","999999","2","2","2","2","0","0","3","999999","2","2","0","4","801","1","1","1","1","102","1","1","1","1","0","1","1","0","1","1","1","1","1","1","2","1","13","76","76001","1","11","2","4","70","4","13550000000.0","1625343.0","1","7","1","999999","4","999999","1","1","888888","1","1","0.9920635","0","1"
"8","4","5","5","3","2","1","2","6","888888","29","6","1959","101","2","1","3","1","2","13","13","2","2","3","2","999999","999999","2","3","6","4","2","2","801","1","1","1","1","210","1","1","1","1","0","1","0","1","1","1","1","1","0","1","3","2","10","73","73483","2","6","2","3","70","6","13550000000.0","4243.0","4","6","2","999999","888888","1","2","3","888888","1","1","0.9920635","1","999999"
"8","999999","5","2","1","1","1","2","6","888888","13","12","1986","101","4","3","3","1","2","16","10","2","2","1","1","0","0","3","999999","5","3","3","2","801","2","2","888888","1","888888","1","1","1","1","0","1","1","1","1","1","0","999999","1","1","3","2","13","11","11001","1","4","2","3","70","6","13550000000.0","2929.0","5","6","1","999999","888888","2","1","1","888888","1","1","0.9920635","0","999999"
"8","4","6","5","2","2","4","1","6","888888","5","1","1966","101","3","1","3","5","999999","10","999999","2","2","2","3","999999","999999","3","999999","4","2","1","3","801","2","1","1","1","888888","1","1","1","1","0","1","0","0","1","1","1","1","0","1","4","2","10","19","19517","2","7","2","1","70","51","13550000000.0","3253.0","3","7","2","999999","2","1","2","3","888888","1","1","0.9920635","1","999999"
"8","999999","5","5","5","5","6","1","6","888888","18","2","1991","101","4","2","3","1","2","10","10","2","2","3","1","0","0","1","999999","3","1","1","2","801","4","2","888888","888888","888888","1","1","0","0","0","0","0","0","1","1","0","999999","0","1","1","2","4","11","11001","1","5","2","3","70","6","13550000000.0","2717.0","3","4","1","999999","0","888888","1","3","888888","1","1","0.9920635","0","999999"
"8","5","7","1","1","1","2","1","6","888888","6","7","1982","101","5","2","3","5","999999","7","999999","2","2","3","2","999999","999999","3","999999","6","2","2","2","801","5","1","1","1","888888","1","1","1","1","0","1","1","0","1","1","0","999999","0","1","4","2","7","76","76497","1","5","2","1","70","51","13550000000.0","2408.0","1","7","1","999999","0","2","1","3","888888","1","1","0.9920635","1","999999"
"8","999999","3","2","5","5","2","1","6","888888","12","2","1984","403","5","2","3","1","3","12","12","2","1","2","1","0","0","3","999999","4","2","2","2","801","1","1","1","1","42","1","1","1","1","1","1","1","0","1","1","1","1","0","1","1","1","3","11","11001","1","5","2","1","70","51","13550000000.0","3363.0","2","7","1","999999","6","2","1","3","888888","4","1","0.9920635","0","0"
"8","4","6","2","2","2","1","1","6","888888","24","3","1983","101","3","2","3","1","2","11","6","2","2","2","2","999999","999999","3","999999","3","1","1","1","801","1","1","1","1","888888","1","1","1","1","0","1","0","0","1","1","1","1","1","1","3","2","10","11","11001","1","1","2","1","70","51","13550000000.0","4140.0","888888","888888","888888","999999","888888","888888","888888","888888","888888","1","1","0.9920635","1","999999"
"8","999999","4","3","1","1","6","2","6","888888","22","5","1957","101","3","1","3","1","1","7","7","2","2","3","2","0","0","3","999999","5","2","2","1","801","1","1","1","1","54","1","1","1","1","1","1","1","0","1","1","1","1","1","1","3","2","3","11","11001","1","5","1","3","70","6","13550000000.0","3111.0","888888","888888","888888","999999","888888","888888","888888","888888","888888","1","1","0.9920635","0","1"
"8","999999","7","7","3","7","1","1","2","888888","11","10","1973","403","4","3","3","1","4","3","3","2","2","3","3","0","0","1","999999","3","2","1","2","801","2","2","1","1","888888","1","0","0","0","0","0","0","0","1","1","0","999999","0","0","3","1","7","5","5001","1","5","1","5","70","37","13550000000.0","1721.0","3","7","2","999999","0","2","1","1","888888","4","1","0.9920635","0","999999"
"8","4","7","2","7","5","6","1","888888","888888","29","3","1985","204","3","1","3","5","999999","11","999999","2","2","3","1","999999","999999","3","999999","5","3","3","1","801","1","4","1","1","888888","1","1","1","1","0","1","0","0","1","1","1","1","0","1","4","2","10","18","18001","1","1","2","1","70","51","13550000000.0","3717.0","1","6","3","2","888888","2","1","1","888888","2","1","0.9920635","1","0"
"8","999999","7","3","4","4","6","1","6","888888","5","10","1982","101","2","1","3","1","1","9","9","2","2","2","2","0","0","1","999999","4","1","1","2","801","1","1","1","1","888888","1","1","1","1","0","1","1","0","1","1","1","1","1","1","3","2","4","11","11001","1","5","2","3","70","6","13550000000.0","15680.0","4","5","1","999999","4","2","1","3","888888","1","1","0.9920635","0","999999"
"8","3","7","6","3","2","4","1","6","888888","7","1","1989","101","2","1","3","4","999999","4","999999","2","1","3","1","999999","999999","1","999999","4","0","999999","1","801","1","1","1","1","888888","1","1","1","1","0","1","1","0","1","1","1","0","1","1","3","2","1","11","11001","1","3","2","3","70","6","13550000000.0","3773.0","6","5","1","999999","8","999999","1","3","888888","1","1","0.9920635","1","999999"
"8","5","5","5","4","4","1","1","6","888888","22","8","1937","101","2","2","3","5","999999","888888","999999","2","2","4","888888","999999","999999","2","888888","2","988888","888888","1","801","5","2","888888","1","888888","1","1","1","1","0","0","0","0","1","1","0","999999","0","1","3","2","10","25","25754","1","4","2","3","70","6","13550000000.0","3019.0","4","2","1","999999","0","999999","1","888888","888888","1","1","0.9920635","1","999999"
"8","5","3","3","1","1","1","2","2","888888","1","10","1963","509","1","1","3","1","3","7","7","2","2","3","3","999999","999999","1","999999","1","0","999999","2","801","1","1","1","1","888888","1","1","1","1","0","1","0","0","1","1","1","1","0","1","3","2","4","11","11001","1","4","2","9","70","34","13550000000.0","1196.0","1","7","2","999999","2","999999","1","3","888888","5","1","0.9920635","1","999999"
"8","999999","4","4","4","4","4","2","6","888888","6","5","1981","101","5","2","2","1","4","9","6","2","2","2","2","0","0","2","4","3","1","1","2","801","1","1","1","1","888888","1","1","1","1","0","1","0","0","1","1","1","1","0","1","3","2","7","11","11001","1","2","2","2","70","30","13550000000.0","1401.0","4","6","1","999999","1","2","1","1","888888","1","1","0.9920635","0","999999"
"8","5","4","1","1","1","6","2","6","888888","12","9","1990","101","3","1","2","1","2","11","7","2","2","2","1","999999","999999","3","999999","5","3","3","2","801","3","1","2","1","888888","1","0","0","1","0","0","0","0","1","1","0","999999","0","1","1","1","9","18","18753","2","2","2","2","70","30","13550000000.0","971.0","7","5","2","999999","1","2","2","1","888888","1","1","0.9920635","1","999999"
"8","999999","7","1","1","7","7","2","5","888888","21","3","1984","509","2","1","1","1","2","8","8","2","1","3","2","0","0","3","999999","4","2","2","2","801","5","1","1","2","50","1","1","1","1","0","1","0","1","1","1","1","0","0","1","1","1","9","11","11001","1","3","2","9","70","34","13550000000.0","1307.0","2","7","1","999999","2","2","1","3","888888","5","1","0.9920635","0","999999"
"8","3","1","1","7","1","1","2","9","79","10","1","1988","509","2","1","3","5","999999","12","999999","2","1","2","3","999999","999999","3","999999","3","1","1","2","801","5","888888","888888","1","888888","1","0","1","1","1","1","0","1","1","1","0","999999","1","1","3","1","9","11","11001","1","4","2","9","70","34","13550000000.0","1143.0","7","7","2","999999","2","1","1","3","888888","5","1","0.9920635","1","999999"
"8","999999","7","1","1","7","7","2","2","888888","25","7","1963","101","4","1","3","1","4","9","9","2","2","3","2","1","1","5","999999","2","3","0","1","801","5","1","1","1","888888","1","0","1","1","0","1","0","0","1","1","1","1","0","1","3","2","4","11","11001","2","1","2","2","70","30","13550000000.0","710.0","1","7","1","999999","888888","999999","1","4","888888","1","1","0.9920635","0","999999"
"8","5","3","5","1","1","4","2","6","888888","11","9","1961","1101","1","1","1","1","4","12","12","2","2","2","2","999999","999999","2","3","3","2","0","2","801","5","888888","1","1","888888","1","1","1","1","0","1","0","0","1","1","1","1","1","1","1","2","10","47","47245","1","6","2","4","70","19","13550000000.0","1617.0","4","6","2","999999","1","999999","1","3","888888","10","1","0.9920635","1","999999"
"8","999999","4","6","3","3","1","2","6","888888","6","4","1990","101","2","2","3","1","2","8","8","2","2","3","1","0","0","2","5","4","3","2","1","801","5","1","888888","1","888888","1","0","0","1","0","0","0","1","1","0","1","1","1","1","1","2","13","11","11001","1","2","2","2","70","30","13550000000.0","1076.0","3","7","3","2","2","2","1","1","888888","1","1","0.9920635","0","999999"
"8","3","5","6","5","5","2","2","6","888888","7","1","1982","101","2","1","2","1","4","13","12","2","1","2","2","999999","999999","2","4","3","2","1","1","801","2","1","1","1","888888","1","1","1","1","0","1","1","1","1","1","0","999999","1","1","3","1","13","11","11001","1","3","2","4","70","19","13550000000.0","1378.0","7","7","1","999999","3","2","1","1","888888","1","1","0.9920635","1","999999"
"8","999999","7","3","6","6","6","2","9","77","13","6","1979","101","3","1","1","1","2","11","11","2","2","2","1","0","0","5","999999","3","2","2","2","801","2","1","1","1","888888","1","1","1","1","0","0","0","1","1","1","1","0","1","1","3","2","4","11","11001","1","3","2","4","70","19","13550000000.0","1685.0","6","5","1","999999","1","2","1","3","888888","1","1","0.9920635","0","999999"
"8","4","7","2","2","2","2","2","6","888888","23","8","1968","101","3","1","2","1","4","8","4","2","2","3","1","999999","999999","3","999999","4","2","0","1","801","4","1","888888","888888","6","1","1","1","1","0","1","0","0","1","1","1","1","0","1","3","2","10","68","68298","2","2","2","2","70","30","13550000000.0","884.0","1","5","1","999999","888888","999999","2","3","888888","1","1","0.9920635","1","999999"
"8","999999","4","4","4","3","4","1","9","44","13","8","1991","101","3","1","3","1","2","13","3","1","2","2","1","0","0","1","999999","4","0","999999","2","801","1","1","1","1","16","1","1","1","1","0","1","1","1","1","1","1","1","0","1","3","2","15","11","11001","1","3","2","2","70","30","13550000000.0","1082.0","7","7","1","999999","1","999999","1","3","888888","1","1","0.9920635","0","999999"
"8","2","5","6","6","6","7","2","6","888888","7","11","1986","101","2","1","3","1","2","11","6","2","1","4","2","999999","999999","2","2","4","2","2","1","801","1","1","1","1","888888","1","1","0","1","0","1","1","0","1","1","1","1","0","0","1","1","5","68","68679","1","4","2","1","70","53","13550000000.0","1070.0","6","7","1","999999","4","2","2","3","888888","1","1","0.9920635","1","999999"
"8","999999","7","1","1","1","1","1","2","888888","3","4","1953","101","2","1","3","5","999999","7","999999","2","2","4","3","0","0","2","1","3","1","0","2","801","1","1","888888","1","888888","1","1","1","1","0","1","0","0","1","1","0","999999","0","1","3","1","9","11","11001","1","5","2","1","70","53","13550000000.0","818.0","7","5","2","999999","0","999999","1","3","888888","1","1","0.9920635","0","999999"
"8","2","1","1","1","1","4","1","5","888888","16","3","1973","101","1","1","2","1","1","11","11","2","2","2","2","999999","999999","5","999999","3","3","2","1","801","2","2","1","1","888888","1","1","1","1","0","1","0","0","1","1","1","1","0","1","3","2","15","11","11001","1","2","2","4","70","19","13550000000.0","831.0","1","5","1","999999","3","2","1","3","888888","1","1","0.9920635","1","999999"
"8","999999","6","6","1","1","1","1","6","888888","5","5","1963","509","2","1","3","3","999999","10","999999","2","1","4","2","0","0","3","999999","6","1","1","1","801","5","1","1","1","180","1","1","1","1","1","1","0","0","1","1","1","1","0","1","2","2","10","66","66001","1","2","2","4","70","19","13550000000.0","933.0","5","3","1","999999","4","2","1","3","888888","5","1","0.9920635","0","999999"
