"pais","idnum","estratopri","estratosec","upm","prov","municipio","cosdistrito","cluster","ur","tamano","idiomaq","fecha","wt","q1","q2y","q2","ls3","gen15","gen16","a4","soct2","idio2","np1","np2","sgl1","cp2","cp4a","cp4","cp5","cp6","cp7","cp8","cp13","cp20","it1","l1","immig2n","immig3n","immig4n","prot3","jc10","jc13","jc15a","vic1ext","vic1exta","vic2","vic2aa","vic1hogar","pole2n","aoj11","pese1","pese2","aoj17","aoj12","aoj22","b1","b2","b3","b4","b6","b10a","b13","b18","b20","b20a","b21","b21a","b32","b31a","b47a","n9","n11","n15","mil3","pr3a","pr3c","pr4","m1","sd2new2","sd3new2","sd6new2","infrax","ros1","ros4","ing4","eff1","eff2","der10","ros7a","ros7b","ros7c","ros7d","ros7e","ros7f","env1","pn4","w14a","e5","e15","e3","e16","d1","d2","d3","d4","d5","d6","dem2","exc2","exc6","exc11","exc13","exc14","exc15","exc16","vivcorr1","vivcorr2","dc1","dc10","dc13","coh1","coh2","coh3","coh4","vicbar1","vicbar1f","vicbar3","vicbar4","vicbar7","fear10","vic44","exp1","exp1a","exp1b","vb1","vb2","vb3n","cosvp1","cosvp2","vb4new","vb101","vb10","vb11","cosvf1","pol1","camp1","camp2","vb20","clien1n","clien1na","cosele1","cosele2","cosele3","cosele4","cosele5","cosele6","ab1","ab2","ab5","ab6","for1n","for4","for5","for6","for7","for6b","for7b","mil10a","mil10c","mil10e","gay1","gay2","gay3","vol207n","vol208n","wf1","cct1b","ed","ed2","q3c","q5b","ocup4a","ocup1a","pr1","pr2","pr3","q10new","q10g","q14","q10d","q10e","q11n","q12c","q12bn","q12","q12d","etid","leng1","www1","gi0","gi1","gix4","gi4","gi7","r3","r4","r4a","r5","r6","r7","r8","r12","r14","r15","r18","r1","r16","r26","formatq","colorr","ti","sexi","colori","uniq_id","sex"
"6","3686b8ba-5029-4155-bab1-3a977f447288-dcb0bde091e534a951782571","603","2","104","601","104","10401","35","2","3","1","19mar2014","1","1","1979","35","1","1","1","11","1","1","2","2","2","2","2","1","3","1","2","4","4","999999","2","6","1","4","3","2","2","2","2","1","20","1","4","2","4","3","3","1","2","4","3","3","6","5","7","6","1","1","1","5","3","4","6","5","6","7","1","2","1","1","2","7","7","3","4","3","3","2","3","2","7","1","3","3","1","1","1","3","3","3","1","2","1","9","1","1","7","10","10","1","7","9","1","2","0","0","999999","1","0","0","0","2","2","1","1","2","1","3","4","2","1","3","1","2","2","0","0","3","999999","999999","1","1","602","1","1","999999","999999","1","602","1","2","888888","999999","2","2","2","1","999999","999999","999999","1","1","3","1","3","2","4","4","1","2","3","1","3","3","888888","3","888888","1","2","4","2","1","1","9","2","1","2","1","4","2","1","999999","9","8","2","3","2","2","4","2","2","2","2","601","1","1","1","888888","1","50","1","0","1","0","1","1","1","1","1","0","1","1","0","1","2","2","54.316","1","2","CR14_0302","1"
"6","3686b8ba-5029-4155-bab1-3a977f447288-dcb0bde091e534a951782581","603","2","104","601","104","10408","37","2","5","1","20mar2014","1","1","1945","69","2","1","1","1","3","2","2","2","4","2","2","2","3","1","4","3","4","999999","3","5","1","2","4","2","2","2","2","2","999999","999999","999999","2","2","2","1","1","3","2","3","5","7","5","6","6","5","3","5","6","1","2","1","1","4","6","4","2","1","4","2","6","6","3","4","2","3","3","2","5","7","6","6","3","1","3","3","3","2","3","3","2","1","5","3","1","1","9","8","7","7","9","3","2","0","0","999999","999999","999999","0","999999","3","3","1","1","1","1","3","3","2","2","999999","1","2","2","0","0","999999","2","999999","1","1","605","2","2","999999","999999","1","603","2","2","1","3","3","2","2","1","999999","999999","999999","2","1","2","1","2","2","4","1","888888","2","3","1","3","3","888888","3","2","2","2","4","4","2","2","6","2","1","1","6","999999","2","1","999999","3","3","2","3","2","2","2","0","2","14","1","601","5","1","1","888888","1","57","1","1","1","1","1","1","0","1","1","0","0","1","0","1","2","1","48.466","1","2","CR14_0303","1"
"6","3686b8ba-5029-4155-bab1-3a977f447288-dcb0bde091e534a951782582","603","2","104","601","104","10408","37","2","5","1","20mar2014","1","1","1978","36","2","1","2","1","2","2","2","2","2","2","2","2","4","4","4","4","2","999999","2","5","1","5","3","2","2","2","2","2","999999","999999","999999","1","3","1","1","1","3","2","3","7","7","7","3","7","7","3","5","6","5","6","1","888888","6","7","7","7","7","6","1","7","7","4","2","2","2","2","1","7","7","7","7","888888","1","1","1","1","1","3","3","2","888888","7","7","1","1","10","9","2","5","1","1","888888","0","0","999999","0","0","0","999999","3","3","1","2","2","1","1","3","2","2","999999","2","2","2","0","0","999999","999999","2","1","2","999999","999999","999999","7","999999","1","603","2","3","77","3","3","2","2","1","999999","999999","999999","1","1","3","1","1","2","11","12","13","2","3","1","3","3","888888","2","2","2","2","1","2","2","2","6","2","1","2","1","4","2","1","999999","5","6","2","2","2","1","3","0","0","4","1","601","4","2","1","1","888888","888888","1","1","1","0","1","1","0","1","1","0","0","1","0","1","2","1","44.716","1","2","CR14_0304","1"
"6","3686b8ba-5029-4155-bab1-3a977f447288-dcb0bde091e534a951782587","603","2","104","601","104","10408","38","2","5","1","20mar2014","1","1","1961","53","1","1","1","13","3","2","2","2","5","2","2","2","1","1","2","4","4","999999","1","8","1","4","2","2","2","2","2","2","999999","999999","999999","2","888888","2","2","2","3","4","3","2","6","7","7","7","2","1","1","3","3","1","3","1","1","888888","1","1","2","888888","2","7","5","3","2","2","4","888888","2","6","5","1","3","3","1","1","1","1","1","1","1","3","888888","8","7","1","1","8","9","7","7","1","1","2","0","0","999999","0","999999","0","0","3","3","1","1","1","1","2","4","2","2","999999","2","2","2","0","0","2","999999","999999","1","1","77","1","1","999999","999999","988888","999999","999999","4","988888","999999","3","2","2","1","999999","999999","999999","988888","988888","2","1","2","2","4","4","4","2","3","2","3","2","888888","888888","3","4","2","3","3","2","1","6","1","2","1","1","2","2","1","999999","4","3","2","3","2","2","5","2","3","988888","1","601","4","2","2","2","1","888888","1","0","1","0","1","1","0","1","1","0","0","1","0","1","2","1","34.033","1","2","CR14_0305","1"
"6","3793ed60-646e-40f7-ac65-4b71cd6a8e7e-6ab92e983ed185ae5111742853","605","1","702","607","702","70203","230","2","5","1","20mar2014","1","2","1945","69","1","1","1","1","3","2","2","2","4","2","2","2","4","4","4","4","4","4","3","4","3","3","2","2","1","2","2","2","999999","999999","999999","2","3","3","3","2","3","4","2","6","6","6","5","6","6","5","5","3","7","5","5","4","5","5","4","4","4","888888","2","5","6","3","4","4","4","6","5","6","7","6","3","3","3","3","3","3","3","3","3","2","1","7","1","1","2","2","2","2","2","1","1","2","0","0","999999","999999","999999","1","999999","3","3","1","2","2","1","2","4","3","1","2","988888","988888","2","1","0","999999","999999","999999","1","888888","999999","999999","999999","999999","999999","1","602","1","2","988888","999999","2","2","2","1","999999","999999","999999","888888","2","2","1","2","3","888888","888888","4","888888","999999","988888","999999","888888","888888","2","3","3","2","4","1","2","2","6","0","5","1","5","999999","2","1","999999","2","999999","2","4","3","6","1","0","5","12","7","601","5","3","888888","888888","1","0","1","1","1","0","1","0","0","1","1","0","0","1","0","1","1","6","48.0","1","4","CR14_0306","2"
"6","37a2198d-7598-4c88-b28b-852c77215c5e-9e1656a0a726393e51622137","603","2","202","602","202","20206","107","2","5","1","13mar2014","1","2","1963","51","1","1","1","11","3","2","2","1","3","1","1","2","4","1","4","1","4","4","4","4","3","1","1","2","1","2","2","2","999999","999999","999999","2","3","3","3","3","3","3","2","5","4","7","7","6","4","3","2","7","2","1","2","6","4","5","2","4","3","1","2","1","4","4","2","3","4","4","3","2","5","3","2","888888","1","1","1","1","1","1","1","3","888888","6","1","3","1","3","5","3","8","1","1","2","0","0","999999","999999","999999","999999","999999","3","3","1","1","1","1","3","4","1","2","999999","2","2","2","1","0","999999","3","999999","1","1","603","2","2","999999","999999","1","603","1","1","17","3","3","2","2","1","999999","999999","999999","1","1","2","1","2","2","1","2","2","1","1","1","2","2","4","3","2","3","2","5","1","2","2","11","1","1","1","5","999999","2","1","999999","8","999999","2","3","2","2","4","0","4","9","1","601","1","1","1","2","1","55","1","1","0","0","1","1","0","1","1","1","1","1","0","1","2","2","35.15","2","5","CR14_0307","2"
"6","37a2198d-7598-4c88-b28b-852c77215c5e-9e1656a0a726393e51622142","603","2","202","602","202","20206","107","2","5","1","13mar2014","1","1","1994","20","1","1","1","3","2","2","2","2","2","2","2","2","3","1","4","4","3","999999","4","5","3","1","4","2","2","2","2","2","999999","999999","999999","2","2","888888","3","3","4","1","1","4","6","5","7","4","6","5","6","7","1","6","5","5","7","6","6","5","4","888888","1","6","7","3","2","2","1","1","3","1","6","6","5","3","1","1","1","1","1","1","3","3","888888","1","1","3","3","10","6","5","2","10","10","2","0","0","999999","999999","999999","0","999999","888888","888888","1","1","2","1","3","3","1","1","3","888888","2","2","1","1","999999","999999","888888","1","1","602","999999","999999","999999","999999","1","602","1","3","3","1","3","2","2","1","999999","999999","999999","1","2","3","3","3","3","1","888888","1","2","2","1","1","888888","888888","1","1","4","1","5","4","2","2","10","2","1","2","4","999999","2","1","999999","888888","999999","2","2","1","1","4","0","0","2","2","601","1","4","1","888888","1","988888","1","1","1","1","1","1","0","1","1","1","0","1","0","0","2","3","27.366","2","5","CR14_0308","1"
"6","383a192e-2253-44a4-8c69-0e2b84536182-e798337f676d939151616858","601","1","103","601","103","10301","25","1","2","1","05apr2014","1","1","1982","32","1","1","1","5","3","3","2","2","4","2","2","2","4","4","4","4","4","999999","3","5","1","1","1","2","2","2","2","2","999999","999999","999999","1","4","4","3","2","1","3","2","888888","5","3","6","5","2","1","3","1","1","1","2","2","6","5","2","2","1","5","1","5","5","5","3","3","2","2","7","7","5","1","2","3","1","1","1","1","1","1","1","2","1","9","9","2","1","5","5","6","6","7","2","2","0","0","0","0","1","1","0","3","3","1","2","1","2","2","4","3","988888","999999","1","2","1","1","0","999999","999999","999999","1","1","603","2","1","999999","999999","1","603","2","3","2","0","3","2","2","1","999999","999999","999999","1","1","2","1","2","2","4","1","10","1","1","1","1","2","988888","2","2","2","1","3","3","2","2","12","3","1","3","1","4","2","1","999999","988888","988888","1","3","2","1","3","0","0","988888","5","601","1","988888","1","1","1","34","1","0","1","0","1","0","0","1","988888","0","0","1","0","1","1","6","35.0","1","7","CR14_0309","1"
"6","383b5827-06f3-4c72-a5e4-30d1fffcc3c6-44d097371aac776c51637270","604","3","611","606","611","61101","209","1","4","1","21mar2014","1","2","1970","44","2","1","2","3","3","2","2","2","2","2","2","2","2","1","2","2","4","4","1","10","1","2","2","2","2","1","2","2","999999","999999","999999","2","2","2","3","2","4","3","1","5","7","4","4","4","3","3","3","4","7","3","4","5","5","5","3","3","3","5","5","7","6","3","2","2","3","2","7","7","7","6","4","3","3","1","3","3","1","3","1","2","1","10","3","1","1","10","3","1","5","10","1","2","0","0","999999","999999","999999","0","0","2","2","1","2","1","1","2","3","1","1","3","1","1","2","0","0","999999","999999","3","1","1","602","2","1","999999","999999","2","999999","999999","3","77","1","2","2","2","2","999999","999999","1","999999","888888","2","1","2","2","4","1","14","1","2","1","2","3","4","2","3","2","2","4","4","2","2","6","2","2","1","5","999999","2","1","999999","11","999999","2","2","2","2","4","1","2","8","5","601","1","1","1","2","1","56","1","1","1","1","1","1","0","1","1","1","1","1","1","1","2","4","37.216","1","6","CR14_0310","2"
"6","383b5827-06f3-4c72-a5e4-30d1fffcc3c6-44d097371aac776c51637272","604","3","611","606","611","61101","209","1","4","1","21mar2014","1","1","1981","33","2","2","2","13","2","2","2","1","4","2","1","1","3","4","4","2","2","999999","3","5","1","2","2","2","1","1","1","1","1","1","1","2","3","3","3","3","4","3","1","2","7","5","6","6","4","2","5","1","1","2","3","3","3","3","1","1","1","4","1","1","1","3","3","2","3","5","1","7","7","5","4","3","3","1","1","1","1","3","1","3","2","10","4","10","1","10","10","1","1","10","5","2","0","0","0","1","999999","0","0","3","3","1","1","1","1","3","4","1","1","2","2","2","2","1","0","1","999999","999999","1","1","604","2","1","999999","999999","2","999999","999999","3","20","1","3","2","2","2","999999","999999","1","999999","1","3","1","3","1","4","1","14","1","3","1","3","3","4","3","2","2","1","3","3","2","2","12","3","4","3","1","4","2","1","999999","7","6","1","2","3","3","5","3","3","5","2","601","1","1","1","1","1","52","1","0","1","1","1","0","0","1","1","0","1","1","0","1","2","3","32.85","1","6","CR14_0311","1"
"6","38f4c238-2235-4372-974d-c7e418fc55da-44d097371aac776c5163797","603","2","208","602","208","20804","128","2","5","1","10mar2014","1","2","1948","66","2","1","1","57","3","3","2","2","2","2","2","2","4","4","4","4","4","4","2","5","1","3","4","2","2","2","2","2","999999","999999","999999","2","2","3","3","2","3","3","2","5","7","5","4","5","4","5","6","7","1","1","4","5","5","7","5","5","1","888888","2","5","4","4","2","1","2","4","1","7","7","1","1","3","3","3","3","3","1","3","3","888888","2","1","10","888888","10","2","1","1","1","1","7","2","0","0","0","999999","999999","0","999999","2","3","1","2","2","1","2","2","4","1","2","2","2","2","0","0","999999","2","999999","1","2","999999","999999","999999","4","999999","2","999999","999999","4","0","999999","1","2","2","3","1","77","999999","999999","3","3","1","2","2","4","4","4","3","888888","2","2","2","4","2","2","3","1","3","3","2","2","3","1","1","1","5","999999","2","1","999999","6","999999","2","2","2","2","7","2","3","5","5","601","5","1","888888","888888","1","45","1","0","1","0","1","1","0","1","1","0","0","1","0","888888","2","6","58.55","1","5","CR14_0313","2"
"6","39a8e18d-48f8-47a8-b1cb-38174d2c02c1-dcb0bde091e534a951638543","602","1","401","604","401","40101","162","1","2","1","13mar2014","1","2","1958","56","1","1","1","13","2","2","2","2","3","2","2","2","4","4","2","4","4","4","4","5","3","2","5","2","1","1","1","2","999999","999999","999999","2","2","2","2","2","2","2","3","7","6","5","5","6","7","7","5","4","3","2","1","4","6","7","5","7","5","2","7","6","5","2","2","2","2","3","6","7","4","7","6","2","1","1","1","2","2","2","3","1","2","6","5","4","2","6","5","4","2","7","6","2","0","0","999999","999999","999999","999999","999999","1","3","2","2","2","2","1","2","4","2","999999","2","2","2","0","0","1","999999","999999","1","1","0","999999","999999","999999","7","1","77","2","4","0","999999","1","2","2","3","1","7","999999","999999","3","3","1","2","2","1","1","1","1","1","1","1","1","2","1","2","1","1","1","2","2","2","6","1","1","1","4","999999","2","1","999999","988888","999999","2","1","1","1","7","2","2","7","2","601","5","2","1","1","1","0","1","1","1","0","1","1","1","1","1","1","1","1","1","1","2","6","17.75","2","6","CR14_0314","2"
"6","39f691fd-6bef-4de2-8f06-76cc3ffd3b03-5f2e80a317474490516181035","601","1","103","601","103","10307","30","1","2","1","21mar2014","1","2","1984","30","2","2","1","1","3","2","2","2","3","2","2","2","4","4","3","4","4","4","2","5","1","4","4","2","2","2","2","2","999999","999999","999999","2","2","3","2","1","3","2","2","1","6","1","4","6","6","5","3","7","1","4","1","5","5","5","1","1","1","1","1","6","6","5","3","2","2","4","1","6","6","1","1","3","1","1","2","1","2","1","1","2","2","5","1","1","1","6","1","6","6","6","6","2","0","0","999999","0","999999","0","0","3","2","1","2","2","1","2","4","1","1","2","2","2","2","1","0","888888","999999","999999","1","1","601","2","999999","999999","999999","1","888888","2","2","77","0","3","2","2","1","999999","999999","999999","2","888888","2","1","2","2","888888","1","4","1","2","2","3","888888","4","2","2","2","1","5","3","2","2","9","8","1","2","4","999999","2","1","999999","3","999999","2","3","2","3","5","3","3","1","5","601","1","2","1","888888","1","57","1","0","1","0","1","1","0","1","1","0","0","1","0","1","2","2","28.016","1","3","CR14_0315","2"
"6","39f691fd-6bef-4de2-8f06-76cc3ffd3b03-5f2e80a317474490516181036","601","1","103","601","103","10307","30","1","2","1","21mar2014","1","2","1994","20","3","1","1","4","3","888888","2","2","3","2","2","2","4","4","3","4","4","4","4","1","2","2","3","2","2","2","888888","2","999999","999999","999999","2","2","4","1","1","4","4","1","1","1","4","4","7","1","1","1","1","1","3","3","6","4","4","1","4","3","888888","1","6","888888","3","3","2","2","4","1","7","5","5","1","3","3","3","3","3","3","3","1","2","1","888888","1","1","1","9","1","1","1","10","10","2","0","0","999999","0","999999","0","0","2","3","1","3","1","1","2","3","1","1","1","1","2","2","1","0","999999","1","999999","1","1","603","999999","999999","999999","999999","1","603","2","2","77","3","3","2","2","1","999999","999999","999999","1","1","2","1","3","3","888888","888888","1","2","5","2","2","2","4","2","2","2","1","5","5","1","2","7","1","5","4","4","999999","1","999999","1","1","999999","2","3","3","1","3","2","2","4","1","601","1","1","1","888888","1","14","1","0","1","0","1","1","0","1","1","0","1","1","0","1","2","1","44.25","1","3","CR14_0316","2"
"6","3a3bc845-0def-498a-afaa-67df1382d964-442e86be3dad589151636313","604","1","601","606","601","60108","205","1","3","1","20mar2014","1","2","1944","70","1","2","1","27","3","2","2","2","3","2","2","2","4","1","4","4","4","4","2","8","1","1","2","2","2","2","2","1","1","8","1","2","3","2","3","2","4","3","1","3","5","4","5","6","4","4","5","4","3","4","2","3","4","3","1","2","6","5","1","1","3","3","3","2","2","2","4","7","6","6","4","3","3","1","3","1","1","3","3","2","2","10","10","1","1","5","2","2","1","10","1","2","0","0","999999","999999","999999","999999","999999","2","3","1","2","1","1","3","4","4","1","3","1","2","2","1","0","999999","2","999999","1","1","602","1","1","999999","999999","2","999999","999999","3","2","1","3","2","2","1","999999","999999","999999","1","2","2","1","3","3","1","4","4","1","3","1","1","2","4","3","3","1","2","4","4","2","2","6","1","1","1","5","999999","2","3","999999","1","999999","2","3","3","2","1","0","5","1","2","601","5","1","1","1","1","57","1","1","1","0","1","0","0","1","1","1","1","1","1","1","2","7","46.716","1","8","CR14_0317","2"
"6","3a3bc845-0def-498a-afaa-67df1382d964-442e86be3dad589151636317","604","1","601","606","601","60108","205","1","3","1","20mar2014","1","1","1937","77","1","1","1","1","3","3","2","2","3","2","2","2","4","1","4","4","4","999999","1","9","1","1","1","2","2","2","2","2","999999","999999","999999","2","2","2","3","3","3","3","1","3","3","4","7","5","5","4","4","7","2","3","3","4","4","4","3","6","1","5","2","4","3","4","2","2","2","2","3","5","5","3","4","3","3","3","3","3","3","3","1","2","2","3","5","6","6","5","3","1","1","8","1","2","0","0","999999","999999","999999","999999","999999","2","2","1","1","2","1","3","3","3","1","3","1","2","2","1","1","999999","999999","2","1","2","999999","999999","999999","1","999999","2","999999","999999","2","0","999999","1","2","2","1","999999","999999","999999","2","3","2","1","3","3","1","4","13","1","2","2","2","2","4","3","2","3","2","5","4","2","2","10","888888","1","1","6","999999","2","1","999999","6","3","2","2","2","2","2","0","2","7","1","601","5","1","1","1","1","47","1","1","1","0","1","1","0","1","1","1","0","1","1","1","2","5","54.983000000000004","1","8","CR14_0318","1"
"6","3ada8191-d7be-4c5c-80f6-5589c350280d-2b49ac9df144d61e51622827","601","1","10102","601","101","10111","15","1","1","1","29mar2014","1","2","1977","37","2","1","1","13","3","2","2","2","2","2","2","2","3","1","2","4","4","4","2","8","1","2","2","2","2","2","1","2","999999","999999","999999","2","2","2","3","2","2","4","2","3","6","4","7","7","2","5","4","988888","4","2","1","5","5","1","1","1","3","3","1","5","6","4","2","2","3","2","3","7","7","1","4","3","3","1","3","3","3","3","1","2","1","10","5","1","1","10","10","1","1","1","1","2","0","0","999999","0","999999","0","999999","3","3","1","2","2","1","2","4","3","1","2","1","2","1","1","0","2","999999","999999","1","1","603","2","2","999999","999999","1","603","2","2","3","3","3","2","2","1","999999","999999","999999","1","1","2","1","3","2","4","4","4","1","2","1","2","2","4","1","2","3","2","4","3","2","2","11","1","4","1","1","2","2","1","999999","2","2","2","3","3","2","4","0","2","6","2","601","1","1","1","1","1","58","1","1","1","0","1","1","0","1","1","1","1","1","0","1","2","6","62.85","1","7","CR14_0319","2"
"6","3b207b30-c3ff-46e4-bcf2-41f7065a68f1-aa02606ff9ac2d325111721094","604","2","701","607","701","70101","218","1","3","1","13mar2014","1","2","1989","25","3","1","1","3","3","3","2","2","2","2","2","2","3","2","4","3","4","4","1","8","2","2","4","2","1","1","2","2","999999","999999","999999","2","3","1","3","3","4","4","1","5","4","4","3","7","4","3","3","3","3","3","3","4","5","6","2","3","1","7","1","4","2","4","2","2","3","4","7","7","7","1","3","3","3","3","3","3","3","3","3","2","2","8","1","1","5","9","10","9","6","9","7","988888","0","0","999999","999999","999999","999999","999999","2","3","1","2","2","1","2","2","3","2","999999","1","2","2","0","0","999999","999999","999999","1","1","605","1","2","999999","999999","1","603","1","3","1","2","3","2","2","1","999999","999999","999999","2","1","2","1","2","2","4","1","4","2","2","1","2","2","4","1","3","3","2","4","3","2","2","8","2","1","3","3","999999","2","1","999999","8","999999","2","2","2","1","5","1","1","2","4","603","1","1","1","2","1","36","1","0","1","0","1","0","0","1","1","1","0","1","0","1","1","9","37.0","1","4","CR14_0320","2"
"6","3b258b0d-275e-4836-b28e-21380cbc812d-c4951c9f6f067fa751624287","604","2","701","607","701","70101","218","1","3","1","13mar2014","1","2","1963","51","3","1","1","3","3","3","2","2","2","2","2","2","4","4","3","4","4","4","2","10","1","2","3","2","1","1","2","2","999999","999999","999999","2","2","3","1","1","4","3","3","1","4","2","7","4","2","1","5","7","7","5","3","5","5","5","5","5","2","5","2","2","2","3","2","2","2","2","4","4","7","4","4","3","1","1","1","1","2","2","3","1","1","10","1","3","2","4","4","4","6","4","1","2","0","0","999999","0","0","0","0","2","2","1","1","1","1","2","2","1","2","999999","2","2","2","0","0","999999","999999","2","1","2","999999","999999","999999","7","999999","1","602","2","2","2","1","2","2","2","1","999999","999999","999999","1","2","3","1","3","3","4","4","1","1","2","2","3","2","4","2","2","1","1","5","2","2","2","11","0","1","1","3","999999","2","1","999999","11","999999","2","2","3","1","4","0","2","11","1","601","2","1","1","2","1","57","1","0","1","0","1","1","0","1","1","1","0","1","1","1","2","1","27.5","1","3","CR14_0321","2"
"6","3b8a69a4-60bf-465f-ad19-aceb21531f85-3fc4944df36b2f6a51625185","603","2","109","601","109","10903","60","2","5","1","06mar2014","1","2","1974","40","1","1","1","13","3","2","2","2","2","2","2","2","4","2","3","4","4","4","2","888888","1","2","3","2","2","2","2","2","999999","999999","999999","2","3","3","3","2","3","3","3","5","6","5","6","6","5","3","3","3","1","1","1","2","5","3","4","3","2","7","1","5","4","5","2","2","2","3","6","4","5","3","4","3","1","1","1","3","2","3","3","2","2","5","1","1","5","4","5","5","5","5","9","2","1","1","0","0","999999","0","0","3","3","1","2","2","1","1","3","3","2","999999","888888","888888","2","1","0","999999","999999","3","1","1","604","2","1","999999","999999","1","603","1","3","888888","999999","3","2","2","1","999999","999999","999999","2","1","2","3","3","3","4","4","2","2","3","1","2","2","3","2","2","888888","2","4","3","2","2","8","2","1","1","1","4","2","1","999999","12","12","1","2","2","4","11","3","2","1","1","601","2","1","1","1","1","32","1","1","1","0","1","1","0","1","1","1","1","1","1","1","2","5","31.616","1","4","CR14_0322","2"
"6","3b8a69a4-60bf-465f-ad19-aceb21531f85-3fc4944df36b2f6a51625186","603","2","109","601","109","10903","60","2","5","1","06mar2014","1","2","1988","26","2","1","1","4","3","2","2","2","3","2","2","2","4","2","4","4","4","3","2","7","1","1","1","2","1","1","2","2","999999","999999","999999","2","4","2","2","2","3","4","2","5","6","4","4","4","5","4","2","1","1","5","4","5","4","5","3","3","3","5","1","1","3","4","2","2","3","3","5","5","4","3","5","3","1","1","3","3","1","2","3","3","2","3","1","5","4","8","8","6","7","5","1","1","0","0","999999","999999","999999","0","999999","3","3","1","2","3","1","3","4","1","1","1","1","888888","2","0","0","1","999999","999999","1","1","604","2","2","999999","999999","1","603","1","3","888888","999999","3","2","2","1","999999","999999","999999","2","1","3","1","3","3","1","1","1","1","2","2","2","3","4","3","3","3","2","4","4","2","1","8","2","5","1","5","999999","2","1","999999","15","999999","2","2","1","1","7","2","1","4","7","601","1","1","1","888888","1","32","1","0","1","0","1","1","1","1","1","1","1","1","0","1","2","2","48.516000000000005","1","4","CR14_0323","2"
"6","3bc6ff99-0e5a-4162-b1c9-a622507191dc-dcb0bde091e534a951634195","602","2","109","601","109","10904","61","1","3","1","07mar2014","1","2","1961","53","3","1","1","1","2","2","2","2","3","2","2","2","4","1","3","4","4","4","2","1","1","1","4","2","1","1","2","2","999999","999999","999999","2","1","2","3","2","3","1","2","4","5","4","6","6","6","4","6","7","6","3","3","4","3","5","4","5","4","1","3","5","4","5","3","2","2","2","4","4","5","5","2","3","1","1","1","2","2","2","1","2","2","3","6","6","3","9","7","7","8","10","9","2","0","0","999999","999999","999999","999999","0","2","2","1","1","1","2","3","4","3","1","3","1","2","2","1","0","999999","999999","2","1","1","988888","2","2","999999","999999","1","988888","1","3","3","0","888888","2","2","2","999999","999999","1","999999","988888","1","1","2","2","4","4","4","2","2","2","2","2","3","3","2","1","1","4","4","2","2","6","888888","1","1","6","999999","2","1","999999","4","4","2","2","2","2","4","1","3","6","1","601","5","2","2","2","1","35","1","1","1","1","1","1","0","1","1","0","1","1","0","1","2","2","60.65","2","4","CR14_0324","2"
"6","3bc6ff99-0e5a-4162-b1c9-a622507191dc-dcb0bde091e534a951634199","602","2","109","601","109","10904","61","1","3","1","07mar2014","1","1","1982","32","1","1","1","13","3","2","2","1","4","2","2","2","2","4","4","2","4","999999","2","1","1","2","5","2","1","1","1","2","999999","999999","999999","1","2","2","2","2","3","4","2","2","2","5","1","4","1","1","5","1","1","1","1","3","1","1","1","4","4","7","1","4","4","5","4","2","3","1","1","7","7","2","6","3","1","1","1","1","2","2","1","3","2","10","3","1","10","10","10","10","10","10","10","2","0","0","0","0","999999","0","999999","2","3","1","2","1","1","4","3","3","1","3","888888","2","2","1","1","999999","1","999999","1","1","603","1","999999","999999","999999","1","603","888888","3","1","2","3","2","2","1","999999","999999","999999","1","1","2","1","1","1","4","1","4","1","4","1","5","3","3","3","2","2","1","3","2","1","2","9","888888","4","2","4","999999","2","1","999999","11","999999","1","3","3","1","6","2","0","2","5","601","1","1","1","1","1","57","1","0","1","0","1","1","0","1","1","1","1","1","0","1","2","6","65.1","2","4","CR14_0325","1"
"6","3be6d3fd-a485-4145-b4c1-71ee4c03a920-4e444e3a0001889b51624607","605","2","706","607","706","70601","235","2","5","1","15mar2014","1","2","1941","73","2","1","1","3","3","3","2","2","2","2","2","2","4","1","4","4","4","4","1","10","1","3","3","2","1","1","1","2","999999","999999","999999","1","3","2","3","3","4","2","3","6","7","5","7","7","5","5","5","7","888888","1","5","7","7","7","5","5","5","5","5","5","5","2","2","1","1","3","5","5","5","4","5","3","1","1","1","3","3","3","1","1","2","3","2","3","3","3","2","3","3","4","3","2","0","0","999999","0","999999","0","999999","2","2","1","1","1","1","3","1","1","1","2","2","2","2","1","1","999999","2","999999","1","1","602","1","1","999999","999999","1","602","2","2","2","1","3","2","2","1","999999","999999","999999","1","2","2","1","3","3","1","1","4","2","2","2","1","2","4","2","1","2","2","5","4","2","2","1","1","1","1","1","3","2","1","999999","2","1","2","3","3","2","2","0","2","14","1","601","5","1","1","2","1","52","1","1","1","1","1","1","0","1","1","0","0","1","0","1","2","1","29.65","1","3","CR14_0326","2"
