"pais","idnum","estratopri","estratosec","upm","prov","municipio","cluster","ur","tamano","idiomaq","fecha","wt","q1","q2y","q2","ls3","a4","soct2","idio2","np1","np2","sgl1","cp4a","cp5","cp6","cp7","cp8","cp9","cp13","cp20","cpss1","it1","l1","immig2","immig1","prot3","jc10","jc13","jc15a","vic1ext","vic1exta","vic2","vic2aa","vic1hogar","pole2n","aoj11","domaoj11b","pese1","pese2","aoj17","aoj12","aoj22","b1","b2","b3","b4","b6","b10a","b12","b13","b18","b20","b20a","b21","b21a","b32","b47a","domb49","domb50","n1","n9","n11","n15","epp1","epp3","b3milx","mil3","mil4","pr3a","pr3b","pr3c","pr3d","pr3e","pr4","m1","sd2new2","sd3new2","sd6new2","infrax","ros1","ros4","ing4","eff1","eff2","mil7","td5","inq2","gen1","env1","dst1","pn4","w14a","domw14b","e5","e15","e3","e16","d1","d2","d3","d4","d5","d6","domw6","domw7","w8","domw9","w10","domw11","domw12","dem2","dem11","exc2","exc6","exc20","exc11","exc13","exc14","exc15","exc16","exc18","exc7","diso7","diso17","vicbar1","vicbar1f","vicbar3","vicbar4","vicbar7","fear10","vic44","vb1","inf1","vb2","vb3n","vb4new","vb101","vb10","vb11","domvb13","pol1","vb20","clien1n","clien1na","vb50","vb53","rac1ca","domhai1","domhai2","domhai4","for1n","for4","for5","for6","for7","for6b","for7b","mil10a","mil10c","mil10e","vol207n","vol208n","dvw1","dvw2","wf1","cct1b","edlevel","edyear","ed","ed2","q3c","q5b","ocup4a","ocup1a","pr1","pr2","q10new","q10g","q10a","q14","q10d","q10e","q11n","q12c","q12bn","q12","etid","leng1","www1","gi0","gi1","gix4","gi4","gi7","r3","r4","r4a","r5","r6","r7","r8","r12","r14","r15","r18","r1","r16","r26","formatq","colorr","ti","sexi","colori","uniq_id","distrito","sex"
"21","3d14f4a1-fa52-4b33-8c7a-128b205a1fff-62e8000aaee231c04652544","2102","3","20020","20","2002","104","2","5","1","17mar2014","1","2","1978","36","2","1","3","3","2","2","3","2","4","4","2","4","4","4","2","4","2","9","2","2","2","2","2","2","2","999999","999999","999999","2","2","2","2","3","2","2","2","2","3","5","7","7","6","3","7","6","4","7","5","2","7","6","7","7","7","6","4","6","6","4","2","7","5","7","7","7","7","7","6","4","3","2","2","2","1","7","6","4","6","4","7","7","4","7","1","1","3","2","2","10","5","1","10","8","5","5","9","7","9","8","3","2","2","3","2","3","2","2","0","0","0","999999","999999","999999","999999","0","0","2","1","1","1","2","2","2","2","0","0","1","1","1","2101","999999","999999","2","999999","999999","2","2","2","2","3","3","1","6","4","5","7","10","4","2","2","2","2","2","4","3","2","2","3","3","1","1","1","8","8","888888","1","1","5","999999","2","2","7","999999","2","2","3","2","3","4","1","2","2","2101","5","2","888888","888888","1","5","0","0","0","0","1","0","0","0","0","0","0","1","0","0","2","6","41.466","1","6","DOM14_0363","200201","2"
"21","3d14f4a1-fa52-4b33-8c7a-128b205a1fff-62e8000aaee231c04652545","2102","3","20020","20","2002","104","2","5","1","17mar2014","1","1","1995","19","2","5","3","1","1","1","1","1","4","4","4","2","4","4","999999","4","3","4","2","4","2","1","1","2","2","999999","999999","999999","1","2","2","2","1","1","1","3","2","5","6","6","6","7","5","6","6","5","7","6","4","5","5","6","5","5","6","4","4","5","5","6","6","4","5","6","7","7","6","6","5","2","2","2","2","4","5","6","5","6","4","7","7","6","7","2","1","2","1","1","8","7","7","8","8","8","7","8","7","5","8","4","1","2","2","1","3","3","1","1","1","1","999999","999999","999999","0","999999","1","2","1","2","1","1","1","1","1","0","1","2","1","2","999999","6","999999","2","999999","999999","4","4","1","2","3","4","2","4","3","3","4","7","11","1","1","1","1","888888","888888","888888","3","5","3","3","2","1","2","2","10","888888","2","1","4","999999","2","1","4","999999","1","1","4","1","3","8","1","0","4","2101","2","2","888888","888888","1","32","1","1","1","0","1","0","1","1","1","0","1","1","1","1","2","7","44.45","1","6","DOM14_0364","200201","1"
"21","3d14f4a1-fa52-4b33-8c7a-128b205a1fff-62e8000aaee231c04652546","2102","3","20020","20","2002","104","2","5","1","17mar2014","1","2","1993","21","2","5","1","1","2","2","3","2","4","2","4","4","4","4","4","4","2","8","888888","4","2","1","1","2","1","1","3","2","2","3","4","3","1","1","2","2","2","5","4","5","4","7","5","5","4","3","7","7","4","7","6","4","5","7","7","7","7","7","6","4","6","5","7","3","5","7","4","3","6","1","2","1","2","3","5","7","7","5","5","7","7","7","1","2","1","2","1","2","10","1","1","7","5","5","3","8","6","4","1","10","3","1","3","2","3","2","2","0","0","0","999999","0","999999","0","999999","0","2","2","4","1","1","2","1","2","1","0","1","1","1","2102","999999","999999","2","999999","999999","2","2","2","888888","3","4","1","5","7","3","4","4","4","4","999999","3","2","888888","888888","2","4","3","3","2","2","2","2","4","12","888888","1","1","1","2","3","999999","2","2","2","2","3","2","5","2","1","1","4","2101","2","1","1","888888","1","888888","1","0","1","0","1","0","0","0","0","0","0","1","0","0","2","7","49.566","1","6","DOM14_0365","200201","2"
"21","3d9253fe-5102-4f55-b8ee-73f5e2a8921d-fc3b28c5f2ef8dba4666650","2103","2","12010","12","1201","65","1","3","1","16mar2014","1","1","1967","47","3","3","3","3","2","1","4","1","4","2","2","4","4","3","999999","4","2","10","1","2","2","2","2","2","2","999999","999999","999999","2","3","2","2","3","2","4","3","2","3","5","4","5","5","3","5","2","3","5","3","3","3","2","3","3","2","3","2","3","3","2","2","5","1","1","1","5","5","5","6","4","4","2","2","4","3","2","7","7","1","5","7","3","5","1","1","2","3","1","1","10","10","1","10","10","10","10","10","10","10","1","10","1","3","3","2","1","2","1","1","1","1","999999","0","999999","999999","0","0","1","1","4","2","999999","1","1","2","1","1","1","1","1","2102","999999","999999","2","999999","999999","3","4","1","1","3","3","2","7","5","5","4","4","10","2","2","1","2","1","2","3","3","3","3","3","2","2","2","4","12","4","1","2","1","2","1","999999","8","8","2","2","4","3","5","3","2","2","2","2101","5","1","1","1","1","123","1","1","1","0","1","0","1","0","1","0","0","1","0","0","2","4","31.516","1","5","DOM14_0366","120101","1"
"21","3d9253fe-5102-4f55-b8ee-73f5e2a8921d-fc3b28c5f2ef8dba4666651","2103","2","12010","12","1201","65","1","3","1","16mar2014","1","2","1948","66","1","3","1","1","2","2","2","2","4","3","4","4","4","4","4","4","2","8","2","2","2","2","2","2","2","999999","999999","999999","2","2","2","2","3","2","2","2","1","3","7","4","4","5","3","5","3","3","5","4","3","6","4","4","5","5","5","4","6","5","3","5","4","4","5","1","7","7","7","5","5","2","1","2","2","2","1","7","7","4","3","6","1","4","1","3","3","3","2","1","10","10","1","2","8","8","8","8","8","1","1","8","3","3","3","2","3","2","2","0","0","0","999999","999999","999999","0","999999","0","2","1","4","1","2","1","2","2","1","1","1","1","1","2101","999999","999999","1","2102","2","2","2","2","2","3","3","2","5","6","1","4","5","10","2","2","1","2","2","4","2","5","5","3","3","1","1","1","8","8","1","1","2","5","999999","2","1","11","999999","1","2","2","1","6","4","0","3","2","2101","5","1","1","2","1","888888","1","1","0","0","1","0","0","1","1","0","0","1","0","1","2","5","29.783","1","5","DOM14_0367","120101","2"
"21","3d9253fe-5102-4f55-b8ee-73f5e2a8921d-fc3b28c5f2ef8dba4666652","2103","2","12010","12","1201","65","1","3","1","16mar2014","1","1","1972","42","2","5","1","2","2","2","2","2","4","1","3","4","4","4","999999","2","3","8","1","2","2","2","2","2","2","999999","999999","999999","1","3","2","3","3","3","4","3","1","4","7","5","5","5","3","4","2","1","5","4","3","6","2","2","3","2","6","4","5","5","2","2","4","1","1","1","7","5","5","5","5","2","2","2","2","3","1","7","7","4","5","4","1","4","1","3","2","3","1","1","10","3","1","5","10","10","10","10","10","1","1","10","3","3","3","2","1","2","2","0","0","0","0","0","999999","0","0","1","3","1","3","1","2","1","1","2","1","1","1","1","1","2101","999999","999999","1","2102","1","1","2","2","2","3","4","2","5","5","1","4","4","4","2","2","1","1","3","888888","1","5","3","3","2","1","1","2","4","12","4","1","1","1","2","2","1","9","9","2","2","4","2","2","5","0","5","2","2101","1","1","1","888888","1","63","1","0","1","0","1","0","0","1","1","0","1","1","0","0","2","5","36.233000000000004","1","5","DOM14_0368","120101","1"
"21","3d9253fe-5102-4f55-b8ee-73f5e2a8921d-fc3b28c5f2ef8dba4666653","2103","2","12010","12","1201","65","1","3","1","16mar2014","1","2","1971","43","1","1","3","2","2","2","2","2","4","1","2","4","2","2","4","2","1","10","2","2","2","2","2","2","2","999999","999999","999999","2","2","2","3","3","2","4","2","1","4","7","5","5","5","3","5","2","3","7","4","3","7","2","4","5","2","5","4","4","4","3","2","5","3","5","1","7","5","5","7","5","1","2","2","2","2","1","4","6","4","4","6","2","5","1","2","3","2","1","2","10","8","1","1","10","9","8","8","1","1","1","10","3","1","3","2","3","2","2","0","0","0","999999","0","999999","999999","0","0","3","2","4","1","3","1","1","2","1","1","1","1","1","2101","999999","999999","1","2102","2","2","2","2","2","1","3","1","4","5","1","4","4","10","2","2","2","2","3","4","2","5","3","3","3","2","2","3","5","17","3","1","2","1","1","2","1","12","14","2","2","2","2","2","8","2","2","2","2101","1","1","1","1","1","123","1","1","1","1","1","1","0","1","1","1","1","1","1","1","2","4","51.266000000000005","1","5","DOM14_0369","120101","2"
"21","3d9253fe-5102-4f55-b8ee-73f5e2a8921d-fc3b28c5f2ef8dba4666654","2103","2","12010","12","1201","65","1","3","1","16mar2014","1","1","1993","21","2","3","1","2","2","2","3","2","4","2","4","4","4","4","999999","1","2","8","1","1","1","2","2","2","2","999999","999999","999999","2","2","1","2","3","3","4","2","1","3","6","3","5","5","3","3","4","2","7","4","1","5","6","4","4","5","5","3","4","3","2","3","4","2","2","1","7","7","7","5","5","2","2","2","2","2","4","6","7","4","5","5","1","5","1","1","1","2","1","2","10","9","1","5","8","8","8","8","8","1","1","10","2","1","3","2","3","2","2","0","0","0","999999","0","999999","999999","999999","0","1","1","5","2","999999","2","2","2","1","1","1","1","2","999999","77","999999","1","2102","2","1","2","2","2","1","3","2","7","7","5","1","1","1","1","2","2","2","3","4","2","5","3","3","3","2","2","2","4","12","4","1","1","1","1","1","999999","10","8","2","1","3","2","1","8","3","0","2","2101","1","1","1","2","1","63","1","1","1","1","1","1","1","1","1","1","1","1","0","0","2","4","26.85","1","5","DOM14_0370","120101","1"
"21","3d9253fe-5102-4f55-b8ee-73f5e2a8921d-fc3b28c5f2ef8dba4666655","2103","2","12010","12","1201","65","1","3","1","16mar2014","1","2","1984","30","1","1","3","2","2","2","3","2","4","2","2","4","4","4","4","4","3","8","2","1","2","2","2","2","2","999999","999999","999999","1","3","2","3","3","2","2","2","1","2","7","4","5","5","5","5","3","1","3","7","2","3","1","3","3","2","3","3","4","3","3","2","3","3","7","1","5","5","7","5","4","4","2","3","3","3","1","7","7","3","4","6","2","4","1","1","1","3","1","1","10","8","1","1","8","8","8","8","1","1","1","10","3","1","3","2","3","2","2","0","0","0","999999","999999","999999","0","0","0","1","1","3","2","999999","2","2","2","0","0","1","1","1","2101","999999","999999","1","2102","1","1","2","2","2","4","4","2","7","7","3","4","4","4","2","2","1","2","3","888888","1","4","3","3","2","1","1","2","4","12","3","2","2","3","999999","2","1","11","999999","1","2","3","2","3","5","3","2","2","2101","2","1","1","2","1","888888","1","0","1","0","1","0","1","1","0","1","1","1","0","0","2","5","67.416","1","5","DOM14_0371","120101","2"
"21","40bc8b0f-f82b-4e68-92eb-a4e173fd947d-618559fa78c8d18b4651277","2103","1","11012","11","1101","63","1","2","1","19mar2014","1","1","1985","29","4","1","2","3","2","2","5","2","4","1","4","4","4","4","999999","4","1","3","2","1","2","2","2","1","2","999999","999999","999999","1","4","4","3","1","3","4","3","2","3","4","1","1","7","1","7","1","1","1","7","1","4","1","7","1","7","1","1","1","1","1","6","7","7","7","7","7","7","7","7","1","1","4","4","4","4","1","1","1","7","7","7","7","1","7","1","1","4","1","2","10","10","1","10","10","10","10","10","1","1","10","1","1","1","3","1","3","3","2","0","0","0","999999","0","999999","999999","999999","0","1","1","1","1","2","1","2","2","1","0","1","1","1","2102","999999","999999","2","999999","999999","4","1","1","1","1","3","2","1","1","1","11","4","6","1","4","1","4","4","2","2","2","2","3","3","2","2","2","2","10","2","2","1","3","999999","1","999999","1","999999","2","1","4","3","5","1","0","0","4","2101","2","2","1","888888","1","888888","0","0","0","0","0","0","0","1","1","0","0","0","999999","1","2","8","43.933","2","6","DOM14_0372","110104","1"
"21","4164b1e8-2343-45dc-b69b-da5ef3db34e2-171a75462ce9fa1a46520112","2101","1","1012","1","101","6","1","1","1","23mar2014","1","2","1930","84","1","13","2","1","2","2","3","2","4","1","4","4","4","4","4","4","2","10","1","1","2","2","2","1","2","999999","999999","999999","2","2","2","2","2","2","4","1","1","7","5","5","5","7","6","7","5","5","7","5","4","6","6","6","888888","5","7","6","5","5","5","7","6","7","7","888888","888888","6","5","888888","7","2","2","2","999999","1","4","4","7","7","3","7","7","3","7","1","2","2","1","2","3","3","3","6","10","8","9","9","2","1","1","10","1","3","3","1","1","2","2","0","0","0","999999","999999","999999","999999","999999","0","2","5","5","2","999999","2","2","2","0","0","1","1","1","2101","999999","999999","2","999999","999999","4","3","2","2","1","3","1","7","6","2","4","888888","4","4","999999","1","2","888888","4","1","5","5","3","3","2","2","2","4","12","1","1","1","6","999999","2","1","988888","988888","2","2","1","2","6","2","0","3","2","2101","5","1","888888","888888","1","888888","1","1","1","0","1","0","0","1","1","1","0","1","1","888888","2","4","36.483000000000004","2","6","DOM14_0373","10101","2"
"21","4164b1e8-2343-45dc-b69b-da5ef3db34e2-171a75462ce9fa1a46520114","2101","1","1012","1","101","6","1","1","1","23mar2014","1","2","1979","35","2","1","3","3","2","2","2","2","3","2","4","4","4","3","4","4","2","10","1","2","2","1","1","2","1","1","3","1","2","2","2","2","3","3","3","1","2","5","4","3","4","4","2","4","2","7","2","7","1","7","7","4","3","4","5","5","4","7","7","5","6","1","888888","1","5","5","5","5","4","1","2","2","2","2","5","7","6","5","3","3","7","7","1","2","2","2","1","1","3","5","4","6","6","6","5","5","4","3","6","6","2","3","3","2","3","2","2","0","0","0","999999","0","999999","0","999999","1","2","2","5","1","2","2","2","2","1","0","1","1","1","2101","999999","999999","1","2102","1","1","2","2","2","4","3","2","5","5","4","4","888888","4","4","999999","2","2","888888","888888","1","5","5","3","3","1","1","2","1","9","2","4","2","1","4","1","999999","15","988888","2","2","2","3","3","3","0","0","2","2101","2","4","1","888888","1","888888","1","1","1","0","1","1","1","1","1","1","1","1","1","1","2","6","33.35","2","6","DOM14_0374","10101","2"
"21","41ac901d-17cc-420b-91e3-a82653fa3536-2abf3bf3d2fb951c4652626","2102","2","24010","24","2401","139","2","5","1","20mar2014","1","1","1964","50","1","5","1","1","2","2","4","2","3","4","4","1","3","3","999999","4","2","9","1","2","2","1","1","2","2","999999","999999","999999","2","2","3","3","1","1","4","4","1","6","7","7","7","7","6","7","7","7","4","5","7","7","7","7","7","7","7","7","7","7","7","7","7","7","7","7","7","7","7","1","7","2","3","2","2","6","5","4","1","7","7","7","1","1","7","1","1","3","2","2","10","10","1","1","10","10","1","1","1","1","10","7","1","2","2","2","1","3","1","0","0","0","999999","0","999999","0","999999","0","4","1","1","2","999999","2","2","1","0","1","1","1","2","999999","7","999999","1","2102","1","1","2","2","2","1","3","2","1","1","1","10","10","2","1","1","1","1","4","4","1","2","1","2","2","1","1","1","4","4","888888","1","1","1","4","2","2","9","10","2","2","3","1","2","2","0","0","2","2101","5","1","1","888888","888888","888888","1","0","0","1","1","0","1","1","1","0","0","1","0","1","2","5","57.933","2","4","DOM14_0375","240103","1"
"21","41ac901d-17cc-420b-91e3-a82653fa3536-2abf3bf3d2fb951c4652631","2102","2","24010","24","2401","139","2","5","1","20mar2014","1","2","1992","22","1","5","1","1","1","2","4","2","4","2","4","2","4","4","2","4","3","9","1","2","2","2","2","2","1","1","8","1","2","3","4","3","1","2","1","4","2","3","5","4","5","6","4","6","5","3","6","2","2","4","3","4","4","5","6","5","5","6","5","4","4","4","5","1","1","3","3","1","4","1","4","2","2","2","3","4","4","1","4","3","4","3","2","1","2","3","1","1","7","7","8","6","5","8","5","7","8","9","5","9","1","2","3","2","3","2","2","0","0","0","999999","0","999999","0","999999","1","3","1","5","1","2","888888","888888","1","0","0","1","1","1","2101","999999","999999","1","2102","2","4","2","2","2","2","3","2","5","1","3","4","4","12","2","2","1","2","888888","3","2","3","4","3","3","2","2","2","4","12","3","1","1","1","4","1","999999","6","2","2","2","3","2","3","3","1","1","2","2101","5","1","1","888888","1","888888","0","0","1","0","0","0","0","0","0","0","1","1","0","0","2","4","38.533","2","4","DOM14_0376","240103","2"
"21","41bcfbdd-b831-4246-81de-06a845b0ab88-d9c7d3d7616d9a2346508127","2102","1","18010","18","1801","93","1","2","1","22mar2014","1","1","1945","69","1","24","3","3","2","2","2","2","2","4","2","3","4","4","999999","1","4","2","2","5","2","2","2","2","1","2","1","1","2","3","4","3","2","2","1","4","2","1","1","1","1","1","1","1","1","1","3","1","1","1","6","1","1","7","1","1","1","1","1","1","1","1","7","1","1","7","7","7","1","5","4","2","2","5","1","7","7","7","7","7","7","888888","1","2","1","4","2","2","10","10","1","10","1","10","10","10","10","1","10","10","1","3","3","2","3","2","2","1","1","1","1","999999","999999","0","999999","0","1","1","5","1","1","2","2","2","1","1","1","1","1","2102","999999","999999","2","999999","999999","4","1","1","1","3","3","2","7","1","7","4","4","4","1","2","1","4","1","988888","3","5","2","2","2","2","2","1","8","8","1","1","4","7","999999","2","1","9","999999","1","2","3","2","6","10","3","5","2","2101","5","1","1","888888","1","25","1","0","1","0","1","0","1","1","1","1","1","1","0","1","2","2","36.65","2","3","DOM14_0377","180101","1"
"21","41bcfbdd-b831-4246-81de-06a845b0ab88-d9c7d3d7616d9a2346508128","2102","1","18010","18","1801","93","1","2","1","22mar2014","1","2","1957","57","2","1","3","3","2","2","3","2","4","888888","2","2","4","888888","4","4","3","888888","2","3","2","888888","2","2","2","999999","999999","999999","1","2","1","3","3","3","2","4","2","1","7","1","2","888888","3","7","1","1","7","1","1","888888","1","888888","888888","2","1","888888","3","1","888888","888888","1","888888","888888","1","1","7","888888","888888","888888","3","3","2","2","888888","5","7","888888","888888","1","7","5","7","1","2","2","2","2","2","1","1","888888","1","888888","888888","888888","888888","888888","1","1","10","2","2","3","2","3","888888","1","0","0","0","999999","999999","999999","0","0","0","888888","1","4","1","2","2","2","2","0","0","1","1","2","999999","77","999999","2","999999","999999","4","1","2","2","2","3","2","6","1","3","888888","888888","888888","888888","999999","1","888888","888888","988888","888888","3","3","3","3","2","2","1","2","2","888888","1","2","5","999999","2","1","3","999999","2","2","3","3","6","3","1","4","1","2101","5","4","888888","888888","888888","888888","1","1","1","0","1","0","0","0","1","0","0","1","0","1","2","4","52.466","2","3","DOM14_0378","180101","2"
"21","41bcfbdd-b831-4246-81de-06a845b0ab88-d9c7d3d7616d9a2346508132","2102","1","18010","18","1801","93","1","2","1","22mar2014","1","2","1988","26","1","3","1","2","2","2","2","2","4","1","4","4","4","3","4","4","2","10","2","2","2","2","2","2","2","999999","999999","999999","2","2","2","3","3","1","1","4","2","1","7","5","2","7","1","1","1","1","1","7","1","7","7","6","5","7","7","6","6","7","1","1","1","1","7","1","1","7","7","6","1","2","2","2","2","4","7","1","7","1","5","7","7","7","7","1","2","3","1","1","10","1","1","10","1","10","10","1","1","1","1","10","2","1","3","2","3","3","2","0","0","0","999999","999999","999999","0","999999","0","1","1","5","1","3","888888","888888","1","1","0","1","1","1","2101","999999","999999","1","2102","2","4","2","2","2","2","3","2","1","1","7","10","6","11","4","999999","2","4","4","4","2","5","2","3","2","2","2","2","4","12","3","5","1","5","999999","2","888888","9","999999","2","2","3","3","3","4","2","2","2","2101","5","1","1","888888","1","888888","1","0","1","0","1","0","0","0","1","0","0","1","0","0","2","4","46.733000000000004","2","3","DOM14_0379","180101","2"
"21","42348daa-b86d-4bd6-a7eb-420a5d565e9a-c06f6a590c261aaf46504144","2102","1","18010","18","1801","96","1","2","1","22mar2014","1","1","1993","21","2","5","3","3","2","2","3","2","4","4","4","4","4","4","999999","4","3","888888","2","2","2","1","1","2","1","1","4","2","2","3","3","3","3","1","1","4","2","1","4","1","1","1","1","1","1","4","5","7","1","7","6","4","3","1","6","4","5","1","1","1","5","7","7","1","1","6","6","4","1","2","3","2","2","4","6","7","888888","1","1","7","7","6","1","1","2","3","1","1","10","10","10","10","1","2","1","1","10","10","1","10","2","1","3","1","3","2","2","1","0","0","999999","0","999999","0","999999","0","1","2","4","1","1","1","1","1","1","0","1","1","1","2101","999999","999999","1","2102","1","3","3","1","1","3","4","2","7","7","1","10","1","5","2","2","2","5","2","2","2","3","1","3","2","2","1","2","4","12","888888","4","2","1","2","1","999999","3","3","2","1","3","888888","1","1","0","0","4","2101","1","1","1","2","1","888888","1","0","1","0","1","0","0","1","1","0","1","1","0","1","2","7","48.716","1","5","DOM14_0380","180101","1"
"21","42348daa-b86d-4bd6-a7eb-420a5d565e9a-c06f6a590c261aaf46504145","2102","1","18010","18","1801","96","1","2","1","22mar2014","1","2","1987","27","1","1","2","2","2","2","1","2","4","3","4","2","4","4","4","4","3","10","1","2","2","1","2","2","2","999999","999999","999999","2","3","3","3","3","3","3","3","1","1","7","1","1","2","1","1","2","1","2","1","1","5","7","2","2","1","5","5","3","3","1","2","2","1","7","1","2","2","4","7","4","2","2","2","2","2","7","7","7","7","2","6","2","7","1","3","2","2","1","1","1","3","1","1","5","6","1","3","1","1","1","6","2","1","3","2","3","2","2","0","0","0","999999","0","999999","999999","999999","0","1","1","1","1","3","2","2","2","1","0","1","1","1","2101","999999","999999","1","2102","2","4","2","2","2","3","3","2","4","4","7","4","4","2","1","2","1","2","2","2","2","5","2","3","2","2","2","3","2","14","1","1","2","1","1","1","999999","13","8","2","2","3","2","3","2","0","0","1","2101","1","1","1","2","1","34","1","0","1","0","1","1","1","1","1","0","0","1","0","1","2","3","44.333","1","5","DOM14_0381","180101","2"
"21","4237fe06-7948-451d-96df-a5ea5fe1f9c3-d9c7d3d7616d9a2346508155","2102","1","25015","25","2501","165","2","5","1","23mar2014","1","2","1985","29","1","5","2","2","2","2","3","2","4","1","2","4","4","3","4","3","2","1","2","5","2","2","1","2","2","999999","999999","999999","1","4","3","3","3","1","1","4","1","2","4","1","2","3","1","3","2","1","5","4","1","1","2","1","4","5","3","1","2","1","2","1","2","4","5","1","4","1","1","7","3","2","3","3","3","5","2","5","3","1","1","6","5","7","1","1","1","3","1","1","1","1","1","1","3","8","1","2","1","10","1","8","2","1","3","2","3","2","2","0","0","0","999999","0","999999","0","0","0","1","2","1","1","1","1","1","1","1","1","1","1","1","888888","999999","999999","2","999999","999999","4","1","1","1","3","3","2","1","1","7","4","4","4","1","2","1","888888","988888","4","2","5","5","3","3","2","2","2","4","12","888888","1","2","1","2","3","999999","888888","7","2","1","2","3","3","12","5","4","5","2101","1","4","1","888888","1","888888","1","1","1","0","1","1","1","1","1","0","1","1","0","0","2","4","35.316","2","3","DOM14_0382","250101","2"
"21","4237fe06-7948-451d-96df-a5ea5fe1f9c3-d9c7d3d7616d9a2346508156","2102","1","25015","25","2501","165","2","5","1","23mar2014","1","2","1992","22","1","5","3","3","2","2","3","2","4","4","4","4","4","4","4","4","1","10","2","5","2","2","2","2","2","999999","999999","999999","2","3","4","3","3","1","2","4","1","7","7","4","4","5","4","3","4","3","7","1","2","2","3","4","5","7","2","2","2","2","5","2","5","1","6","1","7","7","7","6","4","3","3","3","3","4","1","7","6","1","3","4","6","7","5","2","2","3","2","2","1","1","1","1","10","10","1","1","10","10","10","1","1","2","1","2","3","3","2","0","0","0","999999","0","999999","0","999999","0","1","1","2","1","2","1","1","1","1","1","1","1","1","2101","999999","999999","2","999999","999999","4","1","1","1","1","3","2","7","7","7","4","4","4","4","999999","1","2","988888","988888","1","5","2","3","3","2","2","2","4","12","1","1","1","1","2","1","999999","11","6","1","1","2","3","1","2","1","1","2","2101","1","1","1","2","1","888888","1","0","1","0","1","0","0","1","1","1","0","1","1","0","2","4","28.65","2","3","DOM14_0383","250101","2"
"21","42d664d2-995b-4c97-bc89-da1f7a4d151f-f895b4e74de061b14666419","2103","2","29010","29","2901","182","1","3","1","13mar2014","1","1","1963","51","2","19","3","3","2","2","4","2","4","1","4","4","2","4","999999","4","2","8","2","4","2","1","1","2","2","999999","999999","999999","1","2","3","3","3","3","3","1","2","2","7","4","7","7","5","7","7","6","7","4","1","7","1","6","6","4","7","5","3","5","2","2","4","5","7","6","7","7","7","6","4","2","2","2","3","4","2","7","7","1","5","7","1","2","6","1","1","2","2","2","10","2","1","1","10","10","3","2","1","1","10","10","1","3","3","1","3","3","2","0","0","0","999999","0","999999","0","999999","0","1","1","5","1","2","2","1","2","0","0","1","1","1","2101","999999","999999","888888","999999","999999","1","2","1","1","2","2","1","7","1","1","5","1","12","1","2","1","2","3","3","2","5","1","3","3","1","1","1","7","7","0","1","1","1","4","2","2","1","1","2","2","3","1","3","3","0","3","2","2101","5","1","888888","888888","1","888888","1","0","1","0","1","0","1","0","0","0","0","1","0","0","2","3","43.066","1","4","DOM14_0384","290101","1"
"21","42d664d2-995b-4c97-bc89-da1f7a4d151f-f895b4e74de061b14666424","2103","2","29010","29","2901","182","1","3","1","13mar2014","1","2","1988","26","1","5","2","2","2","1","2","1","3","1","4","3","4","3","3","4","3","9","1","1","2","1","1","1","2","999999","999999","999999","2","2","2","3","3","1","1","3","2","1","6","6","7","7","2","4","6","6","7","4","1","6","6","6","6","7","7","5","6","6","6","3","5","6","7","4","5","5","5","5","5","1","1","1","1","3","7","7","7","1","5","7","7","7","6","1","2","2","2","2","6","1","1","6","6","6","1","1","6","1","1","10","1","1","3","2","3","3","1","0","0","0","999999","999999","999999","999999","999999","0","1","4","4","1","2","2","2","2","0","0","1","1","1","2101","999999","999999","1","2102","1","3","2","1","2","3","4","2","1","7","7","4","4","4","3","2","1","2","2","2","1","5","3","3","2","2","2","3","5","17","2","1","1","4","999999","2","2","4","999999","2","1","4","2","1","6","0","0","2","2101","2","1","1","888888","1","888888","1","0","1","0","1","0","1","0","0","0","0","1","0","0","2","4","47.283","1","4","DOM14_0385","290101","2"
"21","4374a787-8184-4320-b6d5-730f33b2005a-978d23af4d9321d7465191","2101","1","1016","1","101","22","1","1","1","12mar2014","1","1","1968","46","2","1","2","2","2","2","4","1","1","2","2","4","4","3","999999","2","3","9","1","5","1","2","2","1","1","1","7","1","1","4","4","3","3","1","1","4","3","1","1","2","1","1","1","4","1","1","5","5","3","3","2","2","5","6","2","1","2","3","2","2","5","6","7","6","5","7","4","6","4","3","3","3","3","3","7","7","4","5","3","7","7","7","2","2","1","2","1","2","9","4","3","10","3","7","3","2","7","2","1","7","2","3","3","2","3","2","988888","0","1","0","0","0","1","0","0","1","1","1","1","1","2","1","1","1","1","1","1","1","1","2102","999999","999999","1","2101","2","2","3","1","1","3","4","2","7","6","7","4","4","6","1","4","1","2","2","4","2","5","3","3","3","2","2","2","2","10","1","1","1","1","2","1","999999","11","7","2","1","3","3","3","3","1","4","2","2101","5","1","1","1","1","155","1","1","1","0","1","0","0","1","1","0","0","1","0","1","2","5","43.816","2","5","DOM14_0386","10101","1"
