"provname","districname","pbs_id","d01","d02","d03","d04","d05","d06","d09","d07","d10","d08","d11","modd_missing","f01","f03","f05","f02","f04","f06","modf_missing","a02","a05","a06","country","urbrur","a09","a21","hhwght","hh_size","zia_location_cd","zia_visit2_yn","zia_visit2_dt","zia_supervisor_cd","zi_start_dt","hungerscale","hhhunger","poverty","poverty_gap","pcc","pcc_usd","hhexp","hhexp_usd","pcc_weight"
"Nampula","ANGOCHE","212","5.0","1.0","1.0","2.0","6.0","11.0",,"2.0",,"5.0",,"0","2.0","2.0","2.0",,,,"0","5","302","3","Mozambique","2","2","1","656.0227987000001","2",,"2",,"2.0","19FEB2013:05:11:45","0.0","0.0","0.0","0.0","31.07","1.58","62.15","3.17","2347.756981"
"Nampula","ANGOCHE","213","5.0","1.0","1.0","2.0","6.0","11.0",,"2.0",,"5.0",,"0","1.0","1.0","1.0","2.0","3.0","2.0","0","5","302","3","Mozambique","2","1","1","656.0227987000001","2",,"2",,"2.0","19FEB2013:05:27:17","4.0","1.0","0.0","0.0","43.98","2.24","87.96","4.48","2347.756981"
"Nampula","ANGOCHE","214","5.0","1.0","1.0","3.0","4.0","11.0",,"2.0",,"5.0",,"0","1.0","1.0","2.0","2.0","1.0",,"0","5","302","3","Mozambique","2","1","1","656.0227987000001","3",,"2",,"2.0","19FEB2013:03:25:48","2.0","1.0","1.0","35.41","17.69","0.9","53.07","2.7","3521.635472"
"Nampula","ANGOCHE","215","5.0","1.0","1.0","3.0","4.0","8.0",,"2.0",,"5.0",,"0","1.0","1.0","1.0","2.0","3.0","3.0","0","5","302","3","Mozambique","2","1","1","656.0227987000001","8",,"2",,"2.0","19FEB2013:03:10:52","5.0","1.0","1.0","55.25","12.26","0.62","98.05","5.0","10564.906420000001"
"Nampula","ANGOCHE","216","5.0","1.0","1.0","3.0","6.0","8.0",,"2.0",,"5.0",,"0","1.0","1.0","1.0","1.0","1.0","1.0","0","5","302","3","Mozambique","2","1","1","656.0227987000001","5",,"2",,"2.0","19FEB2013:04:42:23","3.0","1.0","1.0","52.27","13.07","0.67","65.36","3.33","5869.392454"
"Nampula","ANGOCHE","217","5.0","1.0","1.0","3.0","6.0","8.0",,"2.0",,"5.0",,"0","1.0","1.0","2.0","1.0","1.0",,"0","5","302","3","Mozambique","2","1","1","656.0227987000001","7",,"2",,"2.0","19FEB2013:05:14:23","2.0","1.0","1.0","44.09","15.31","0.78","107.19","5.46","8217.149435"
"Nampula","ANGOCHE","218","5.0","1.0","1.0","3.0","6.0","8.0",,"2.0",,"5.0",,"0","1.0","1.0","1.0","1.0","1.0","1.0","0","5","302","3","Mozambique","2","2","1","656.0227987000001","2",,"2",,"2.0","19FEB2013:03:31:57","3.0","1.0","1.0","4.61","26.13","1.33","52.25","2.66","2347.756981"
"Nampula","ANGOCHE","219","5.0","1.0","1.0","3.0","4.0","8.0",,"2.0",,"5.0",,"0","1.0","1.0","1.0","1.0","1.0","1.0","0","5","302","3","Mozambique","2","1","1","656.0227987000001","5",,"2",,"2.0","19FEB2013:05:24:53","3.0","1.0","1.0","55.45","12.2","0.62","61.01","3.11","5869.392454"
"Nampula","ANGOCHE","220","5.0","1.0","1.0","2.0","4.0","8.0",,"2.0",,"5.0",,"0","1.0","1.0","2.0","2.0","2.0",,"0","5","302","3","Mozambique","2","1","1","656.0227987000001","8",,"2",,"2.0","19FEB2013:03:44:13","2.0","1.0","1.0","81.57","5.05","0.26","40.38","2.06","9391.027926"
"Nampula","ANGOCHE","221","5.0","1.0","5.0","1.0","6.0","11.0",,"2.0",,"5.0",,"0","1.0","1.0","1.0","2.0","2.0","2.0","0","5","302","3","Mozambique","2","1","1","656.0227987000001","3",,"2",,"1.0","19FEB2013:03:20:18","3.0","1.0","1.0","70.47","8.09","0.41","24.27","1.24","3521.635472"
"Nampula","ANGOCHE","222","5.0","1.0","5.0","2.0","6.0","11.0",,"2.0",,"5.0",,"0","1.0","1.0","1.0","2.0","2.0","2.0","0","5","302","3","Mozambique","2","2","1","656.0227987000001","4",,"2",,"1.0","19FEB2013:04:44:06","3.0","1.0","1.0","65.77","9.38","0.48","37.5","1.91","4695.513963"
"Nampula","ANGOCHE","223","5.0","1.0","1.0","1.0","4.0","8.0",,"2.0",,"5.0",,"0","2.0","1.0","2.0",,"2.0",,"0","5","302","3","Mozambique","2","2","1","656.0227987000001","3",,"2",,"1.0","19FEB2013:04:56:57","1.0","0.0","1.0","52.03","13.14","0.67","39.41","2.01","3521.635472"
"Nampula","ANGOCHE","224","5.0","1.0","6.0","2.0","6.0","8.0",,"2.0",,"5.0",,"0","2.0","2.0","2.0",,,,"0","5","302","3","Mozambique","2","1","1","656.0227987000001","4",,"2",,"1.0","19FEB2013:03:40:27","0.0","0.0","1.0","64.57","9.7","0.49","38.81","1.98","4695.513963"
"Nampula","ANGOCHE","225","5.0","1.0","1.0","2.0","4.0","8.0",,"2.0",,"5.0",,"0","2.0","2.0","2.0",,,,"0","5","302","3","Mozambique","2","1","1","656.0227987000001","5",,"2",,"1.0","19FEB2013:04:52:38","0.0","0.0","1.0","30.79","18.95","0.97","94.77","4.83","5869.392454"
"Nampula","ANGOCHE","226","5.0","1.0","1.0","2.0","4.0","8.0",,"2.0",,"5.0",,"0","2.0","99.0","2.0",,,,"0","5","302","3","Mozambique","2","3","1","656.0227987000001","3",,"2",,"1.0","19FEB2013:03:13:17",,,"1.0","42.7","15.69","0.8","47.08","2.4","3521.635472"
"Nampula","ANGOCHE","227","5.0","1.0","1.0","3.0","4.0","8.0",,"2.0",,"5.0",,"0","2.0","2.0","2.0",,,,"0","5","302","3","Mozambique","2","1","1","656.0227987000001","3",,"2",,"1.0","19FEB2013:04:10:11","0.0","0.0","0.0","0.0","45.52","2.32","136.55","6.96","3521.635472"
"Nampula","ANGOCHE","228","5.0","1.0","1.0","2.0","6.0","8.0",,"2.0",,"5.0",,"0","1.0","1.0","1.0","2.0","2.0","1.0","0","5","302","3","Mozambique","2","2","1","656.0227987000001","2",,"2",,"1.0","19FEB2013:03:14:50","3.0","1.0","1.0","37.17","17.21","0.88","34.42","1.75","2347.756981"
"Nampula","ANGOCHE","229","5.0","1.0","6.0","3.0","4.0","8.0",,"2.0",,"5.0",,"0","2.0","2.0","2.0",,,,"0","5","302","3","Mozambique","2","4","1","656.0227987000001","4",,"2",,"1.0","19FEB2013:03:30:05","0.0","0.0","1.0","43.45","15.49","0.79","61.95","3.16","4695.513963"
"Nampula","ANGOCHE","230","5.0","1.0","5.0","2.0","6.0","8.0",,"2.0",,"5.0",,"0","1.0","1.0","2.0","2.0","3.0",,"0","5","302","3","Mozambique","2","4","1","656.0227987000001","1",,"2",,"1.0","19FEB2013:03:16:24","3.0","1.0","1.0","25.78","20.33","1.04","20.33","1.04","1173.878491"
"Nampula","ANGOCHE","231","5.0","1.0","1.0","3.0","7.0","9.0",,"2.0",,"5.0",,"0","1.0","2.0","2.0","1.0",,,"0","5","302","3","Mozambique","2","2","1","656.0227987000001","5",,"2",,"3.0","19FEB2013:04:55:04","1.0","0.0","1.0","51.36","13.32","0.68","66.61","3.39","5869.392454"
"Nampula","ANGOCHE","232","5.0","1.0","1.0","2.0","4.0","9.0",,"2.0",,"5.0",,"0","1.0","2.0","2.0","2.0",,,"0","5","302","3","Mozambique","2","2","1","656.0227987000001","5",,"2",,,"19FEB2013:03:27:31","1.0","0.0","1.0","63.9","9.89","0.5","49.43","2.52","5869.392454"
"Nampula","ANGOCHE","233","5.0","1.0","5.0","3.0","4.0","8.0",,"2.0",,"5.0",,"0","2.0","1.0","1.0",,"2.0","2.0","0","5","302","3","Mozambique","2","1","1","656.0227987000001","6",,"2",,"3.0","19FEB2013:03:37:17","2.0","1.0","1.0","45.25","15.0","0.76","89.97","4.59","7043.270944"
"Nampula","ANGOCHE","234","5.0","1.0","1.0","2.0","4.0","8.0",,"2.0",,"5.0",,"0","1.0","1.0","1.0","1.0","1.0","1.0","0","5","302","3","Mozambique","2","1","1","656.0227987000001","3",,"2",,"3.0","19FEB2013:04:49:43","3.0","1.0","0.0","0.0","41.44","2.11","124.33","6.34","3521.635472"
"Nampula","ANGOCHE","235","6.0","1.0","1.0","2.0","6.0","8.0",,"2.0",,"5.0",,"0","1.0","1.0","1.0","2.0","2.0","1.0","0","5","302","3","Mozambique","2","2","1","656.0227987000001","1",,"2",,"3.0","19FEB2013:04:18:48","3.0","1.0","0.0","0.0","142.66","7.27","142.66","7.27","1173.878491"
"Nampula","ANGOCHE","236","5.0","1.0","1.0","1.0","6.0","8.0",,"2.0",,"5.0",,"0","1.0","1.0","1.0","1.0","1.0","1.0","0","5","302","3","Mozambique","2","2","1","656.0227987000001","2",,"2",,"3.0","19FEB2013:03:40:43","3.0","1.0","1.0","1.87","26.88","1.37","53.75","2.74","2347.756981"
"Nampula","ANGOCHE","237","5.0","1.0","1.0","3.0","6.0","11.0",,"2.0",,"5.0",,"0","1.0","1.0","1.0","1.0","1.0","1.0","0","5","302","3","Mozambique","2","2","1","656.0227987000001","2",,"2",,"3.0","19FEB2013:04:45:13","3.0","1.0","1.0","37.33","17.16","0.87","34.33","1.75","2347.756981"
"Nampula","ANGOCHE","238","5.0","1.0","1.0","3.0","4.0","11.0",,"2.0",,"5.0",,"0","1.0","1.0","1.0","1.0","2.0","3.0","0","5","302","3","Mozambique","2","1","1","656.0227987000001","3",,"2",,"3.0","19FEB2013:03:24:47","4.0","1.0","0.0","0.0","68.54","3.49","205.62","10.48","3521.635472"
"Nampula","ANGOCHE","239","5.0","1.0","1.0","3.0","6.0","8.0",,"2.0",,"5.0",,"0","1.0","1.0","2.0","1.0","1.0",,"0","5","302","3","Mozambique","2","3","1","656.0227987000001","8",,"2",,"1.0","19FEB2013:05:00:47","2.0","1.0","1.0","78.39","5.92","0.3","47.34","2.41","9391.027926"
"Nampula","ANGOCHE","240","5.0","1.0","1.0","3.0","4.0","8.0",,"2.0",,"5.0",,"0","2.0","2.0","2.0",,,,"0","5","302","3","Mozambique","2","1","1","656.0227987000001","4",,"2",,"1.0","19FEB2013:05:52:12","0.0","0.0","0.0","0.0","42.25","2.15","169.02","8.61","4695.513963"
"Zambezia","ALTO MOLOCUE","241","3.0","2.0","3.0","2.0","4.0","9.0",,"1.0",,"4.0",,"0","2.0","2.0","2.0",,,,"0","39","402","4","Mozambique","1","1","1","192.0755906","7",,"2",,"5.0","16FEB2013:04:56:07","0.0","0.0","0.0","0.0","107.89","5.5","755.2","38.49","2405.8825899999997"
"Zambezia","ALTO MOLOCUE","242","5.0","1.0","3.0","1.0","4.0","3.0",,"1.0",,"4.0",,"0","1.0","1.0","1.0","1.0","2.0","1.0","0","39","402","4","Mozambique","1","1","1","192.0755906","6",,"2",,"5.0","16FEB2013:03:13:37","3.0","1.0","1.0","21.54","21.49","1.1","128.93","6.57","2062.185078"
"Zambezia","ALTO MOLOCUE","243","3.0","2.0","2.0","3.0","4.0","9.0",,"1.0",,"5.0",,"0","2.0","2.0","2.0",,,,"0","39","402","4","Mozambique","1","1","1","192.0755906","9",,"2",,"5.0","16FEB2013:01:19:03","0.0","0.0","0.0","0.0","43.22","2.2","389.01","19.82","3093.277616"
"Zambezia","ALTO MOLOCUE","244","3.0","2.0","2.0","3.0","4.0","9.0",,"1.0",,"4.0",,"0","1.0","1.0","1.0","1.0","1.0","1.0","0","39","402","4","Mozambique","1","1","1","192.0755906","7",,"2",,"4.0","16FEB2013:03:23:53","3.0","1.0","0.0","0.0","103.98","5.3","727.88","37.09","2405.8825899999997"
"Zambezia","ALTO MOLOCUE","245","3.0","2.0","2.0","3.0","3.0","9.0",,"1.0",,"5.0",,"0","1.0","1.0","2.0","3.0","3.0",,"0","39","402","4","Mozambique","1","1","1","192.0755906","7",,"2",,"5.0","16FEB2013:04:23:53","4.0","1.0","1.0","7.2","25.42","1.3","177.91","9.07","2405.8825899999997"
"Zambezia","ALTO MOLOCUE","246","5.0","1.0","1.0","1.0","3.0","9.0",,"2.0",,"5.0",,"0","2.0","2.0","2.0",,,,"0","39","402","4","Mozambique","1","1","1","192.0755906","3",,"2",,"5.0","16FEB2013:02:42:53","0.0","0.0","0.0","0.0","42.46","2.16","127.38","6.49","1031.092539"
"Zambezia","ALTO MOLOCUE","247","5.0","1.0","1.0","2.0","4.0","9.0",,"2.0",,"5.0",,"0","1.0","1.0","1.0","2.0","1.0","1.0","0","39","402","4","Mozambique","1","2","1","192.0755906","5",,"2",,"4.0","15FEB2013:04:57:23","3.0","1.0","0.0","0.0","37.43","1.91","187.14","9.54","1718.487565"
"Zambezia","ALTO MOLOCUE","248","5.0","2.0","2.0","2.0","6.0","9.0",,"1.0",,"5.0",,"0","2.0","2.0","2.0",,,,"0","39","402","4","Mozambique","1","1","1","192.0755906","4",,"2",,"5.0","16FEB2013:00:57:08","0.0","0.0","0.0","0.0","39.89","2.03","159.57","8.13","1374.790052"
"Zambezia","ALTO MOLOCUE","249","5.0","1.0","1.0","2.0","4.0","8.0",,"2.0",,"5.0",,"0","2.0","2.0","2.0",,,,"0","39","402","4","Mozambique","1","1","1","192.0755906","4",,"2",,"4.0","16FEB2013:05:06:44","0.0","0.0","0.0","0.0","55.45","2.83","221.79","11.3","1374.790052"
"Zambezia","ALTO MOLOCUE","250","5.0","1.0","1.0","3.0","4.0","9.0",,"1.0",,"5.0",,"0","2.0","2.0","2.0",,,,"0","39","402","4","Mozambique","1","1","1","192.0755906","5",,"2",,"4.0","16FEB2013:00:53:03","0.0","0.0","1.0","36.15","17.49","0.89","87.43","4.46","1718.487565"
"Zambezia","ALTO MOLOCUE","251","5.0","1.0","1.0","3.0","4.0","9.0",,"2.0",,"4.0",,"0","2.0","2.0","2.0",,,,"0","39","402","4","Mozambique","1","2","1","192.0755906","5",,"2",,"4.0","16FEB2013:04:39:49","0.0","0.0","1.0","49.26","13.9","0.71","69.48","3.54","1718.487565"
"Zambezia","ALTO MOLOCUE","252","3.0","2.0","2.0","3.0","3.0","9.0",,"1.0",,"4.0",,"0","2.0","2.0","2.0",,,,"0","39","402","4","Mozambique","1","3","1","192.0755906","4",,"2",,"4.0","16FEB2013:02:24:53","0.0","0.0","0.0","0.0","117.21","5.97","468.84","23.89","1374.790052"
"Zambezia","ALTO MOLOCUE","253","5.0","1.0","1.0","2.0","6.0","5.0",,"2.0",,"5.0",,"0","1.0","1.0","1.0","1.0","1.0","1.0","0","39","402","4","Mozambique","1","1","1","192.0755906","5",,"2",,,"16FEB2013:03:18:36","3.0","1.0",,,,,,,
"Zambezia","ALTO MOLOCUE","254","5.0","1.0","1.0","3.0","3.0","5.0",,"1.0",,"4.0",,"0","2.0","2.0","2.0",,,,"0","39","402","4","Mozambique","1","1","1","192.0755906","6",,"2",,,"16FEB2013:05:26:15","0.0","0.0",,,,,,,
"Zambezia","ALTO MOLOCUE","255","3.0","1.0","1.0","3.0","4.0","8.0",,"1.0",,"5.0",,"0","2.0","2.0","2.0",,,,"0","39","402","4","Mozambique","1","2","1","192.0755906","5",,"2",,"5.0","16FEB2013:02:51:23","0.0","0.0","0.0","0.0","32.7","1.67","163.48","8.33","1718.487565"
"Zambezia","ALTO MOLOCUE","256","5.0","1.0","1.0","3.0","4.0","8.0",,"2.0",,"5.0",,"0","2.0","2.0","2.0",,,,"0","39","402","4","Mozambique","1","1","1","192.0755906","7",,"2",,,"17FEB2013:02:00:34","0.0","0.0",,,,,,,
"Zambezia","ALTO MOLOCUE","257","5.0","1.0","1.0","3.0","4.0","8.0",,"2.0",,"4.0",,"0","2.0","2.0","2.0",,,,"0","39","402","4","Mozambique","1","1","1","192.0755906","4",,"2",,"4.0","16FEB2013:00:59:07","0.0","0.0","0.0","0.0","49.0","2.5","196.01","9.99","1374.790052"
"Zambezia","ALTO MOLOCUE","258","3.0","2.0","2.0","3.0","4.0","9.0",,"1.0",,"4.0",,"0","2.0","2.0","2.0",,,,"0","39","402","4","Mozambique","1","1","1","192.0755906","7",,"2",,,"16FEB2013:04:01:19","0.0","0.0","0.0","0.0","72.26","3.68","505.85","25.78","2405.8825899999997"
"Zambezia","ALTO MOLOCUE","259","5.0","3.0","2.0","2.0","4.0","3.0",,"1.0",,"5.0",,"0","2.0","2.0","2.0",,,,"0","39","402","4","Mozambique","1","3","1","192.0755906","3",,"2",,"5.0","16FEB2013:00:59:13","0.0","0.0","0.0","0.0","73.16","3.73","219.48","11.18","1031.092539"
"Zambezia","ALTO MOLOCUE","260","3.0","2.0","3.0","3.0","4.0","14.0",,"1.0",,"5.0",,"0","2.0","2.0","2.0",,,,"0","39","402","4","Mozambique","1","2","1","192.0755906","6",,"2",,"4.0","16FEB2013:03:25:17","0.0","0.0","0.0","0.0","84.33","4.3","505.97","25.78","2062.185078"
"Zambezia","ALTO MOLOCUE","261","5.0","2.0","1.0","3.0","4.0","9.0",,"1.0",,"4.0",,"0","2.0","2.0","2.0",,,,"0","39","402","4","Mozambique","1","3","1","192.0755906","2",,"2",,"5.0","16FEB2013:04:16:41","0.0","0.0","0.0","0.0","104.55","5.33","209.11","10.66","687.3950258"
"Zambezia","ALTO MOLOCUE","262","7.0","3.0","1.0","3.0","6.0","3.0",,"1.0",,"5.0",,"0","2.0","2.0","2.0",,,,"0","39","402","4","Mozambique","1","1","1","192.0755906","6",,"2",,"5.0","16FEB2013:02:56:00","0.0","0.0","1.0","35.08","17.78","0.91","106.68","5.44","2062.185078"
"Zambezia","ALTO MOLOCUE","263","5.0","1.0","1.0","2.0","4.0","5.0",,"1.0",,"4.0",,"0","2.0","2.0","2.0",,,,"0","39","402","4","Mozambique","1","1","1","192.0755906","3",,"2",,"4.0","16FEB2013:02:15:03","0.0","0.0","0.0","0.0","117.36","5.98","352.07","17.94","1031.092539"
"Zambezia","ALTO MOLOCUE","264","5.0","2.0","2.0","2.0","3.0","8.0",,"2.0",,"4.0",,"0","2.0","2.0","2.0",,,,"0","39","402","4","Mozambique","1","1","1","192.0755906","3",,"2",,"5.0","16FEB2013:04:07:15","0.0","0.0","0.0","0.0","100.83","5.14","302.5","15.42","1031.092539"
"Zambezia","ALTO MOLOCUE","265","5.0","1.0","1.0","1.0","4.0","8.0",,"1.0",,"4.0",,"0","2.0","2.0","2.0",,,,"0","39","402","4","Mozambique","1","3","1","192.0755906","3",,"2",,"4.0","16FEB2013:00:43:10","0.0","0.0","0.0","0.0","51.67","2.63","155.0","7.9","1031.092539"
"Zambezia","ALTO MOLOCUE","266","5.0","1.0","1.0","3.0","4.0","8.0",,"2.0",,"4.0",,"0","2.0","2.0","2.0",,,,"0","39","402","4","Mozambique","1","1","1","192.0755906","2",,"2",,"5.0","16FEB2013:02:46:09","0.0","0.0","0.0","0.0","78.1","3.98","156.2","7.96","687.3950258"
"Zambezia","ALTO MOLOCUE","267","5.0","1.0","1.0","3.0","4.0","8.0",,"1.0",,"4.0",,"0","1.0","1.0","2.0","2.0","2.0",,"0","39","402","4","Mozambique","1","1","1","192.0755906","3",,"2",,"5.0","16FEB2013:01:15:13","2.0","1.0","0.0","0.0","63.95","3.26","191.85","9.78","1031.092539"
"Zambezia","ALTO MOLOCUE","268","5.0","1.0","1.0","3.0","4.0","5.0",,"1.0",,"5.0",,"0","2.0","2.0","2.0",,,,"0","39","402","4","Mozambique","1","1","1","192.0755906","9",,"2",,"4.0","16FEB2013:04:55:44","0.0","0.0","1.0","15.31","23.2","1.18","208.76","10.64","3093.277616"
"Zambezia","ALTO MOLOCUE","269","3.0","2.0","2.0","3.0","3.0","5.0",,"1.0",,"4.0",,"0","2.0","2.0","2.0",,,,"0","39","402","4","Mozambique","1","1","1","192.0755906","6",,"2",,,"16FEB2013:01:05:34","0.0","0.0",,,,,,,
"Zambezia","ALTO MOLOCUE","270","5.0","1.0","1.0","2.0","4.0","9.0",,"2.0",,"5.0",,"0","1.0","1.0","1.0","1.0","2.0","2.0","0","39","402","4","Mozambique","1","2","1","192.0755906","1",,"2",,,"16FEB2013:05:22:37","3.0","1.0","0.0","0.0","39.74","2.03","39.74","2.03","343.6975129"
"Zambezia","ALTO MOLOCUE","271","3.0","2.0","2.0","3.0","3.0","14.0",,"1.0",,"4.0",,"0","2.0","2.0","2.0",,,,"0","39","402","4","Mozambique","1","1","1","192.0755906","4",,"2",,"7.0","16FEB2013:03:40:30","0.0","0.0","0.0","0.0","107.18","5.46","428.71","21.85","1374.790052"
"Zambezia","ALTO MOLOCUE","272","5.0","1.0","1.0","3.0","6.0","11.0",,"2.0",,"5.0",,"0","2.0","2.0","2.0",,,,"0","40","402","4","Mozambique","2","1","1","481.9441861","7",,"2",,"5.0","19FEB2013:02:56:39","0.0","0.0","1.0","22.74","21.16","1.08","148.12","7.55","6036.691718"
"Zambezia","ALTO MOLOCUE","273","3.0","1.0","5.0","3.0","6.0","8.0",,"2.0",,"5.0",,"0","2.0","2.0","2.0",,,,"0","40","402","4","Mozambique","2","1","1","481.9441861","7",,"2",,"5.0","19FEB2013:01:13:49","0.0","0.0","0.0","0.0","38.88","1.98","272.16","13.87","6036.691718"
"Zambezia","ALTO MOLOCUE","274","5.0","1.0","1.0","2.0","6.0","8.0",,"2.0",,"5.0",,"0","2.0","2.0","2.0",,,,"0","40","402","4","Mozambique","2","1","1","481.9441861","7",,"2",,"5.0","19FEB2013:23:31:44","0.0","0.0","1.0","41.08","16.14","0.82","112.96","5.76","6036.691718"
"Zambezia","ALTO MOLOCUE","275","5.0","1.0","1.0","1.0","6.0","11.0",,"2.0",,"5.0",,"0","2.0","2.0","2.0",,,,"0","40","402","4","Mozambique","2","1","1","481.9441861","9",,"2",,"5.0","19FEB2013:02:40:57","0.0","0.0","1.0","14.43","23.44","1.19","210.92","10.75","7761.460781000001"
"Zambezia","ALTO MOLOCUE","276","5.0","1.0","1.0","3.0","4.0","8.0",,"2.0",,"5.0",,"0","2.0","2.0","2.0",,,,"0","40","402","4","Mozambique","2","1","1","481.9441861","7",,"2",,"4.0","19FEB2013:23:29:36","0.0","0.0","1.0","29.46","19.32","0.98","135.25","6.89","6036.691718"
"Zambezia","ALTO MOLOCUE","277","5.0","1.0","1.0","1.0","6.0","8.0",,"2.0",,"5.0",,"0","2.0","2.0","2.0",,,,"0","40","402","4","Mozambique","2","2","1","481.9441861","5",,"2",,"4.0","19FEB2013:01:15:55","0.0","0.0","1.0","45.26","14.99","0.76","74.96","3.82","4311.922656000001"
"Zambezia","ALTO MOLOCUE","278","5.0","1.0","1.0","3.0","6.0","8.0",,"2.0",,"5.0",,"0","2.0","2.0","2.0",,,,"0","40","402","4","Mozambique","2","1","1","481.9441861","9",,"2",,"4.0","19FEB2013:02:23:21","0.0","0.0","1.0","57.23","11.71","0.6","105.42","5.37","7761.460781000001"
"Zambezia","ALTO MOLOCUE","279","5.0","1.0","1.0","2.0","6.0","11.0",,"2.0",,"5.0",,"0","2.0","2.0","2.0",,,,"0","40","402","4","Mozambique","2","1","1","481.9441861","8",,"2",,"5.0","19FEB2013:23:41:03","0.0","0.0","1.0","35.57","17.65","0.9","141.17","7.19","6899.076249"
"Zambezia","ALTO MOLOCUE","280","5.0","1.0","5.0","2.0","4.0","11.0",,"2.0",,"5.0",,"0","2.0","2.0","2.0",,,,"0","40","402","4","Mozambique","2","1","1","481.9441861","6",,"2",,"5.0","19FEB2013:00:57:47","0.0","0.0","0.0","0.0","28.86","1.47","173.15","8.82","5174.307186999999"
"Zambezia","ALTO MOLOCUE","281","5.0","1.0","1.0","2.0","6.0","11.0",,"2.0",,"5.0",,"0","1.0","1.0","1.0","1.0","1.0","1.0","0","40","402","4","Mozambique","2","2","1","481.9441861","6",,"2",,"5.0","19FEB2013:02:28:31","3.0","1.0","1.0","28.45","19.6","1.0","117.57","5.99","5174.307186999999"
"Zambezia","ALTO MOLOCUE","282","5.0","1.0","1.0","1.0","3.0","11.0",,"2.0",,"5.0",,"0","2.0","2.0","2.0",,,,"0","40","402","4","Mozambique","2","1","1","481.9441861","3",,"2",,"5.0","19FEB2013:23:41:59","0.0","0.0","0.0","0.0","41.78","2.13","125.33","6.39","2587.1535940000003"
"Zambezia","ALTO MOLOCUE","283","5.0","1.0","1.0","2.0","6.0","11.0",,"2.0",,"5.0",,"0","1.0","1.0","1.0","2.0","2.0","2.0","0","40","402","4","Mozambique","2","2","1","481.9441861","6",,"2",,"5.0","19FEB2013:04:14:12","3.0","1.0","1.0","53.77","12.66","0.65","75.97","3.87","5174.307186999999"
"Zambezia","ALTO MOLOCUE","284","5.0","1.0","1.0","1.0","6.0","8.0",,"2.0",,"5.0",,"0","2.0","2.0","2.0",,,,"0","40","402","4","Mozambique","2","1","1","481.9441861","4",,"2",,"5.0","19FEB2013:01:23:05","0.0","0.0","0.0","0.0","48.96","2.49","195.82","9.98","3449.538125"
"Zambezia","ALTO MOLOCUE","285","5.0","3.0","1.0","2.0","6.0","8.0",,"2.0",,"5.0",,"0","2.0","2.0","2.0",,,,"0","40","402","4","Mozambique","2","1","1","481.9441861","3",,"2",,"5.0","19FEB2013:01:59:57","0.0","0.0","0.0","0.0","37.96","1.93","113.88","5.8","2587.1535940000003"
"Zambezia","ALTO MOLOCUE","286","5.0","1.0","1.0","1.0","6.0","8.0",,"2.0",,"5.0",,"0","2.0","2.0","2.0",,,,"0","40","402","4","Mozambique","2","2","1","481.9441861","1",,"2",,"5.0","19FEB2013:23:50:13","0.0","0.0","0.0","0.0","38.38","1.96","38.38","1.96","862.3845312000001"
"Zambezia","ALTO MOLOCUE","287","5.0","1.0","1.0","1.0","6.0","8.0",,"2.0",,"5.0",,"0","2.0","2.0","2.0",,,,"0","40","402","4","Mozambique","2","1","1","481.9441861","2",,"2",,"5.0","19FEB2013:00:40:28","0.0","0.0","0.0","0.0","32.59","1.66","65.18","3.32","1724.769062"
"Zambezia","ALTO MOLOCUE","288","5.0","1.0","1.0","2.0","6.0","11.0",,"2.0",,"5.0",,"0","2.0","2.0","2.0",,,,"0","40","402","4","Mozambique","2","1","1","481.9441861","6",,"2",,"5.0","19FEB2013:01:13:09","0.0","0.0","1.0","16.13","22.97","1.17","137.82","7.02","5174.307186999999"
"Zambezia","ALTO MOLOCUE","289","5.0","1.0","1.0","3.0","4.0","11.0",,"2.0",,"5.0",,"0","2.0","2.0","2.0",,,,"0","40","402","4","Mozambique","2","1","1","481.9441861","4",,"2",,"5.0","19FEB2013:03:24:34","0.0","0.0","1.0","1.95","26.85","1.37","107.41","5.47","3449.538125"
"Zambezia","ALTO MOLOCUE","290","5.0","1.0","1.0","3.0","6.0","11.0",,"2.0",,"5.0",,"0","1.0","1.0","2.0","2.0","2.0",,"0","40","402","4","Mozambique","2","1","1","481.9441861","3",,"2",,"5.0","19FEB2013:02:32:49","2.0","1.0","0.0","0.0","28.78","1.47","86.33","4.4","2587.1535940000003"
"Zambezia","ALTO MOLOCUE","291","5.0","1.0","1.0","3.0","4.0","11.0",,"99.0",,"5.0",,"0","2.0","2.0","2.0",,,,"0","40","402","4","Mozambique","2","1","1","481.9441861","4",,"2",,"4.0","19FEB2013:23:38:37","0.0","0.0","0.0","0.0","35.7","1.82","142.82","7.28","3449.538125"
"Zambezia","ALTO MOLOCUE","292","5.0","1.0","1.0","2.0","4.0","8.0",,"2.0",,"5.0",,"0","2.0","2.0","2.0",,,,"0","40","402","4","Mozambique","2","1","1","481.9441861","5",,"2",,"5.0","19FEB2013:00:54:35","0.0","0.0","0.0","0.0","47.88","2.44","239.41","12.2","4311.922656000001"
"Zambezia","ALTO MOLOCUE","293","5.0","1.0","1.0","3.0","4.0","11.0",,"2.0",,"5.0",,"0","2.0","1.0","2.0",,"2.0",,"0","40","402","4","Mozambique","2","1","1","481.9441861","8",,"2",,"5.0","19FEB2013:23:33:55","1.0","0.0","1.0","34.67","17.89","0.91","143.14","7.29","6899.076249"
