"region","province","district","distid","yq","year","quarter","total_spend","total_spend_ag","total_spend_dem_gov","total_spend_dev","total_spend_dir","total_spend_eco","total_spend_edu","total_spend_food","total_spend_gender","total_spend_hea","total_spend_hum","total_spend_inf","total_spend_pro","total_spend_stab","total_spend_stab2"
"capital","Kabul","Istalif","106","2010q4","2010","4.0","26817","829.3125","1393.75","1120.875","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","17934"
"capital","Kabul","Istalif","106","2011q1","2011","1.0","62770","1362.0","0.0","69.9375","0.0","0.0","0.0","0.0","0.0","0.0","0.0","975.625","0.0","2423.5625","1119"
"capital","Kabul","Istalif","106","2011q2","2011","2.0","92381","1169.8125","304.0625","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","1025.3125","0.0","4297.75","973"
"capital","Kabul","Istalif","106","2011q3","2011","3.0","22120","0.0","2382.5","510.6875","0.0","0.0","0.0","0.0","0.0","0.0","0.0","395.3125","0.0","0.0","15795"
"capital","Kabul","Istalif","106","2011q4","2011","4.0","374753","0.0","720.9375","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","3752.625","0.0","19525.25","2307"
"capital","Kabul","Istalif","106","2012q1","2012","1.0","15929","0.0","532.8125","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","889.0","0.0","0.0","1705"
"capital","Kabul","Istalif","106","2012q2","2012","2.0","0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0"
"capital","Kabul","Istalif","106","2012q3","2012","3.0","0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0"
"capital","Kabul","Istalif","106","2012q4","2012","4.0","422","0.0","0.0","0.0","0.0","26.375","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","422"
"capital","Kabul","Istalif","106","2013q1","2013","1.0","0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0"
"capital","Kabul","Istalif","106","2013q2","2013","2.0","0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0"
"capital","Kabul","Istalif","106","2013q3","2013","3.0","19867","0.0","5312.5","0.0","0.0","0.0","0.0","0.0","0.0","716.75","0.0","0.0","0.0","0.0","17000"
"capital","Kabul","Istalif","106","2013q4","2013","4.0","19169","0.0","4062.5","0.0","0.0","0.0","0.0","0.0","0.0","1542.25","0.0","0.0","0.0","0.0","13000"
"capital","Kabul","Istalif","106","2014q1","2014","1.0","7061","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","1765.25","0.0","0.0","0.0","0.0","0"
"capital","Kabul","Istalif","106","2014q2","2014","2.0","4799","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","1199.75","0.0","0.0","0.0","0.0","0"
"capital","Kabul","Istalif","106","2014q3","2014","3.0","6310","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","1577.5","0.0","0.0","0.0","0.0","0"
"capital","Kabul","Istalif","106","2014q4","2014","4.0","6310","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","1577.5","0.0","0.0","0.0","0.0","0"
"capital","Kabul","Istalif","106","2015q1","2015","1.0","7775","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","1943.75","0.0","0.0","0.0","0.0","0"
"capital","Kabul","Istalif","106","2015q2","2015","2.0","6366","170.0625","0.0","0.0","0.0","0.0","0.0","0.0","0.0","1364.75","0.0","0.0","0.0","0.0","907"
"capital","Kabul","Istalif","106","2015q3","2015","3.0","5001","193.3125","0.0","0.0","0.0","0.0","0.0","0.0","0.0","992.5","0.0","0.0","0.0","0.0","1031"
"capital","Kabul","Istalif","106","2015q4","2015","4.0","0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0"
"capital","Kabul","Istalif","106","2016q1","2016","1.0","339","63.5625","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","339"
"capital","Kabul","Istalif","106","2016q2","2016","2.0","11825","2217.1875","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","11825"
"capital","Kabul","Istalif","106","2016q3","2016","3.0","0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0"
"capital","Kabul","Istalif","106",,"2009",,"46152","0.0","3837.5","2117.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","46152"
"capital","Kabul","Shakardara","107","2010q1","2010","1.0","413726","0.0","0.0","22984.777000000002","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","413726"
"capital","Kabul","Shakardara","107","2010q2","2010","2.0","375531","0.0","0.0","20851.223","0.0","0.0","0.0","0.0","0.0","34.833332","0.0","0.0","0.0","0.0","375322"
"capital","Kabul","Shakardara","107","2010q3","2010","3.0","49621","0.0","3878.0","828.72223","0.0","0.0","0.0","0.0","0.0","3845.0","0.0","0.0","0.0","0.0","14917"
"capital","Kabul","Shakardara","107","2010q4","2010","4.0","87294","3686.1111","1390.6666","2177.1111","0.0","0.0","0.0","0.0","0.0","5110.6665","0.0","0.0","0.0","0.0","39428"
"capital","Kabul","Shakardara","107","2011q1","2011","1.0","192438","6053.8887","0.0","62.16666800000001","0.0","0.0","0.0","0.0","0.0","6291.8335","0.0","0.0","0.0","7320.7778","1119"
"capital","Kabul","Shakardara","107","2011q2","2011","2.0","497551","4621.3887","3466.6667","16083.556","0.0","0.0","0.0","0.0","0.0","4478.6665","0.0","0.0","0.0","8563.2227","299904"
"capital","Kabul","Shakardara","107","2011q3","2011","3.0","84617","0.0","2969.0","2723.5557","0.0","0.0","0.0","0.0","0.0","4447.6665","0.0","0.0","0.0","0.0","57931"
"capital","Kabul","Shakardara","107","2011q4","2011","4.0","338783","0.0","3500.0","0.0","0.0","0.0","0.0","0.0","0.0","6638.1665","0.0","0.0","0.0","16025.223","10500"
"capital","Kabul","Shakardara","107","2012q1","2012","1.0","31849","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","5308.1665","0.0","0.0","0.0","0.0","0"
"capital","Kabul","Shakardara","107","2012q2","2012","2.0","43344","1666.1111","0.0","0.0","0.0","0.0","0.0","0.0","0.0","6224.3335","0.0","0.0","0.0","0.0","0"
"capital","Kabul","Shakardara","107","2012q3","2012","3.0","31013","781.38892","0.0","0.0","0.0","0.0","0.0","0.0","0.0","4700.0","0.0","0.0","0.0","0.0","0"
"capital","Kabul","Shakardara","107","2012q4","2012","4.0","55574","6710.2778","0.0","0.0","0.0","0.0","0.0","0.0","0.0","5236.1665","0.0","0.0","0.0","0.0","0"
"capital","Kabul","Shakardara","107","2013q1","2013","1.0","55630","5129.4443","6666.6665","0.0","0.0","0.0","0.0","0.0","0.0","2860.6667","0.0","0.0","0.0","0.0","20000"
"capital","Kabul","Shakardara","107","2013q2","2013","2.0","46628","3538.0557","0.0","0.0","0.0","0.0","0.0","0.0","0.0","5648.5","0.0","0.0","0.0","0.0","0"
"capital","Kabul","Shakardara","107","2013q3","2013","3.0","36452","2481.6667","0.0","0.0","0.0","0.0","0.0","0.0","0.0","4586.3335","0.0","0.0","0.0","0.0","0"
"capital","Kabul","Shakardara","107","2013q4","2013","4.0","82966","14485.277","0.0","0.0","0.0","0.0","0.0","0.0","0.0","5136.5","0.0","0.0","0.0","0.0","0"
"capital","Kabul","Shakardara","107","2014q1","2014","1.0","65190","8078.8887","0.0","0.0","0.0","0.0","0.0","0.0","0.0","6017.6665","0.0","0.0","0.0","0.0","0"
"capital","Kabul","Shakardara","107","2014q2","2014","2.0","49138","5694.4443","0.0","0.0","0.0","0.0","0.0","0.0","0.0","4773.0","0.0","0.0","0.0","0.0","0"
"capital","Kabul","Shakardara","107","2014q3","2014","3.0","50780","3996.9443","0.0","0.0","0.0","0.0","0.0","0.0","0.0","6065.1665","0.0","0.0","0.0","0.0","0"
"capital","Kabul","Shakardara","107","2014q4","2014","4.0","50214","3839.4443","0.33333334","0.0","0.0","0.0","0.0","0.0","0.0","6065.1665","0.0","0.0","0.0","0.0","1"
"capital","Kabul","Shakardara","107","2015q1","2015","1.0","61707","5196.3887","0.0","0.0","0.0","0.0","0.0","0.0","0.0","7166.6665","0.0","0.0","0.0","0.0","0"
"capital","Kabul","Shakardara","107","2015q2","2015","2.0","68566","9793.8887","0.0","0.0","0.0","0.0","0.0","0.0","0.0","5551.3335","0.0","0.0","0.0","0.0","907"
"capital","Kabul","Shakardara","107","2015q3","2015","3.0","265465","9215.5557","0.0","0.0","0.0","23010.0","0.0","0.0","0.0","4199.8335","0.0","0.0","0.0","0.0","1031"
"capital","Kabul","Shakardara","107","2015q4","2015","4.0","29194","8109.4443","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0"
"capital","Kabul","Shakardara","107","2016q1","2016","1.0","522698","18501.945","0.0","0.0","0.0","50676.777","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","30536"
"capital","Kabul","Shakardara","107","2016q2","2016","2.0","87912","16455.0","0.0","0.0","0.0","3186.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","37940"
"capital","Kabul","Shakardara","107","2016q3","2016","3.0","8756","2432.2222","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0"
"capital","Kabul","Shakardara","107",,"2009",,"643284","0.0","0.0","3615.1111","0.0","0.0","0.0","0.0","0.0","1011.5","0.0","0.0","0.0","31785.722999999998","65072"
"capital","Kabul","Paghman","108","2010q1","2010","1.0","502683","0.0","0.0","23937.285","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","502683"
"capital","Kabul","Paghman","108","2010q2","2010","2.0","619506","0.0","0.0","25424.857000000004","4000.0","0.0","0.0","0.0","0.0","301.71429","0.0","0.0","0.0","0.0","533922"
"capital","Kabul","Paghman","108","2010q3","2010","3.0","186499","0.0","3203.7144","710.33331","4000.0","0.0","0.0","0.0","0.0","14546.476999999999","0.0","0.0","0.0","0.0","14917"
"capital","Kabul","Paghman","108","2010q4","2010","4.0","515330","280.85715","1510.5714","2922.9048","3200.0","52268.953","0.0","0.0","0.0","19828.762","0.0","0.0","0.0","0.0","335793"
"capital","Kabul","Paghman","108","2011q1","2011","1.0","285226","922.4762","0.0","53.285713","3160.0","0.0","0.0","0.0","0.0","21257.522999999997","0.0","0.0","0.0","9186.5713","1119"
"capital","Kabul","Paghman","108","2011q2","2011","2.0","594987","396.09525","3054.5715","14399.618999999999","2180.0","0.0","0.0","0.0","0.0","17397.904","0.0","0.0","0.0","13392.952","329038"
"capital","Kabul","Paghman","108","2011q3","2011","3.0","455968","0.0","5161.7144","16146.903999999999","0.0","0.0","0.0","0.0","0.0","18352.381","0.0","0.0","0.0","234.95237999999998","359618"
"capital","Kabul","Paghman","108","2011q4","2011","4.0","547859","0.0","13476.0","0.0","0.0","0.0","0.0","0.0","0.0","16312.19","0.0","0.0","0.0","39528.953","47166"
"capital","Kabul","Paghman","108","2012q1","2012","1.0","87276","0.0","2902.2856","0.0","0.0","0.0","0.0","0.0","0.0","14689.143","0.0","0.0","0.0","0.0","10158"
"capital","Kabul","Paghman","108","2012q2","2012","2.0","139272","0.0","0.0","0.0","2130.0476","0.0","0.0","0.0","0.0","18007.808999999997","0.0","0.0","0.0","0.0","0"
"capital","Kabul","Paghman","108","2012q3","2012","3.0","160648","0.0","0.0","0.0","4273.7144","0.0","0.0","0.0","0.0","13504.761999999999","0.0","0.0","0.0","0.0","0"
"capital","Kabul","Paghman","108","2012q4","2012","4.0","161037","0.0","0.0","0.0","2404.1428","80.380951","0.0","0.0","0.0","20976.762000000002","0.0","0.0","0.0","0.0","422"
"capital","Kabul","Paghman","108","2013q1","2013","1.0","136152","0.0","10.857142","0.0","4251.1904","0.0","0.0","0.0","0.0","8921.7139","0.0","0.0","0.0","0.0","38"
"capital","Kabul","Paghman","108","2013q2","2013","2.0","81367","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","15498.476999999999","0.0","0.0","0.0","0.0","0"
"capital","Kabul","Paghman","108","2013q3","2013","3.0","95011","0.0","4857.1431","0.0","0.0","0.0","0.0","0.0","0.0","14859.238000000001","0.0","0.0","0.0","0.0","17000"
"capital","Kabul","Paghman","108","2013q4","2013","4.0","82886","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","15787.81","0.0","0.0","0.0","0.0","0"
"capital","Kabul","Paghman","108","2014q1","2014","1.0","95016","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","18098.285","0.0","0.0","0.0","0.0","0"
"capital","Kabul","Paghman","108","2014q2","2014","2.0","81165","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","15460.0","0.0","0.0","0.0","0.0","0"
"capital","Kabul","Paghman","108","2014q3","2014","3.0","91466","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","17422.096","0.0","0.0","0.0","0.0","0"
"capital","Kabul","Paghman","108","2014q4","2014","4.0","91466","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","17422.096","0.0","0.0","0.0","0.0","0"
"capital","Kabul","Paghman","108","2015q1","2015","1.0","121639","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","23169.334","0.0","0.0","0.0","0.0","0"
"capital","Kabul","Paghman","108","2015q2","2015","2.0","140541","5395.9048","0.0","0.0","0.0","0.0","0.0","0.0","0.0","15977.903999999999","0.0","0.0","0.0","0.0","56657"
"capital","Kabul","Paghman","108","2015q3","2015","3.0","117512","4026.3809","0.0","0.0","0.0","0.0","0.0","0.0","0.0","14330.476999999999","0.0","0.0","0.0","0.0","42277"
"capital","Kabul","Paghman","108","2015q4","2015","4.0","0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0"
"capital","Kabul","Paghman","108","2016q1","2016","1.0","199855","3392.8572","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","7820.4761","0.0","0.0","35625"
"capital","Kabul","Paghman","108","2016q2","2016","2.0","145795","1595.5238","0.0","0.0","0.0","13381.523000000001","0.0","0.0","0.0","0.0","0.0","2799.4761","0.0","0.0","16753"
"capital","Kabul","Paghman","108","2016q3","2016","3.0","0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0"
"capital","Kabul","Paghman","108",,"2009",,"138139","0.0","0.0","2355.8096","0.0","0.0","0.0","0.0","0.0","9036.9521","0.0","0.0","0.0","3926.0","90695"
"capital","Kabul","Chahar Asyab","109","2010q1","2010","1.0","193051","0.0","0.0","7394.5239","0.0","0.0","1373.9524","0.0","0.0","0.0","0.0","848.8571199999999","0.0","0.0","184138"
"capital","Kabul","Chahar Asyab","109","2010q2","2010","2.0","269945","0.0","0.0","7442.9048","2666.6667","0.0","1706.1428","0.0","0.0","144.71428","0.0","1981.1428","0.0","0.0","192130"
"capital","Kabul","Chahar Asyab","109","2010q3","2010","3.0","170062","0.0","513.66669","710.33331","2666.6667","0.0","1322.5238","0.0","0.0","8133.0","0.0","1228.5714","0.0","0.0","42690"
"capital","Kabul","Chahar Asyab","109","2010q4","2010","4.0","175380","842.57141","1145.3334","805.09521","2133.3333","0.0","1273.5238","0.0","0.0","9316.8574","0.0","1178.762","0.0","0.0","43651"
"capital","Kabul","Chahar Asyab","109","2011q1","2011","1.0","298699","1383.7142","0.0","53.285713","2106.6667","0.0","1238.2858","0.0","0.0","8276.8574","0.0","4067.238","0.0","11143.428999999998","68879"
"capital","Kabul","Musayi","114","2012q3","2012","3.0","8797","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","2932.3333","0.0","0.0","0.0","0.0","0"
"capital","Kabul","Chahar Asyab","109","2011q2","2011","2.0","586669","1188.2858","3466.6667","13899.048","1453.3334","0.0","1501.5238","0.0","0.0","7730.5713","0.0","3378.9524","0.0","11850.096000000001","373175"
"capital","Kabul","Chahar Asyab","109","2011q3","2011","3.0","175543","0.0","2969.0","2334.4761","0.0","0.0","0.0","0.0","0.0","9800.8574","0.0","2284.762","0.0","2382.4761","82947"
"capital","Kabul","Chahar Asyab","109","2011q4","2011","4.0","516666","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","7926.0","0.0","3269.6191","0.0","40652.668","270273"
"capital","Kabul","Chahar Asyab","109","2012q1","2012","1.0","54244","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","6683.7144","0.0","710.28571","0.0","0.0","0"
"capital","Kabul","Chahar Asyab","109","2012q2","2012","2.0","109041","0.0","0.0","0.0","1463.381","0.0","0.0","0.0","0.0","9012.1426","0.0","1450.0","0.0","0.0","0"
"capital","Kabul","Chahar Asyab","109","2012q3","2012","3.0","139486","0.0","3000.0","0.0","3273.7144","0.0","0.0","0.0","0.0","6761.5713","0.0","1372.0952","0.0","0.0","9000"
"capital","Kabul","Chahar Asyab","109","2012q4","2012","4.0","146700","146.28572","0.0","0.0","1650.8096","0.0","0.0","0.0","0.0","7268.2856","0.0","5726.7617","0.0","0.0","0"
"capital","Kabul","Chahar Asyab","109","2013q1","2013","1.0","177162","102.28571","28504.666","0.0","2834.1428","0.0","0.0","0.0","0.0","4487.8569","0.0","0.0","0.0","0.0","85514"
"capital","Kabul","Chahar Asyab","109","2013q2","2013","2.0","1615630","133.14285","515831.66","0.0","0.0","0.0","0.0","0.0","0.0","9600.4287","0.0","0.0","0.0","0.0","1547495"
"capital","Kabul","Chahar Asyab","109","2013q3","2013","3.0","31136","57.85714300000001","0.0","0.0","0.0","0.0","0.0","0.0","0.0","4390.1431","0.0","0.0","0.0","0.0","0"
"capital","Kabul","Chahar Asyab","109","2013q4","2013","4.0","51927","571.57141","0.0","0.0","0.0","0.0","0.0","0.0","0.0","6846.5713","0.0","0.0","0.0","0.0","0"
"capital","Kabul","Chahar Asyab","109","2014q1","2014","1.0","59402","108.28571000000001","0.0","0.0","0.0","0.0","0.0","0.0","0.0","8377.7139","0.0","0.0","0.0","0.0","0"
"capital","Kabul","Chahar Asyab","109","2014q2","2014","2.0","47302","142.85715","0.0","0.0","0.0","0.0","0.0","0.0","0.0","6614.5713","0.0","0.0","0.0","0.0","0"
"capital","Kabul","Chahar Asyab","109","2014q3","2014","3.0","2309079","101.85714","753381.0","0.0","0.0","0.0","0.0","0.0","0.0","6889.0","0.0","0.0","0.0","0.0","2260143"
"capital","Kabul","Chahar Asyab","109","2014q4","2014","4.0","48864","91.428574","0.33333334","0.0","0.0","0.0","0.0","0.0","0.0","6889.0","0.0","0.0","0.0","0.0","1"
"capital","Kabul","Chahar Asyab","109","2015q1","2015","1.0","65819","126.42857","0.0","0.0","0.0","0.0","0.0","0.0","0.0","9276.2861","0.0","0.0","0.0","0.0","0"
"capital","Kabul","Chahar Asyab","109","2015q2","2015","2.0","87077","4856.2856","0.0","0.0","0.0","0.0","0.0","0.0","0.0","7583.2856","0.0","0.0","0.0","0.0","33994"
"capital","Kabul","Chahar Asyab","109","2015q3","2015","3.0","58069","2258.7144","0.0","0.0","0.0","0.0","0.0","0.0","0.0","6036.8569","0.0","0.0","0.0","0.0","15811"
"capital","Kabul","Chahar Asyab","109","2015q4","2015","4.0","0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0"
"capital","Kabul","Chahar Asyab","109","2016q1","2016","1.0","24090","3441.4285","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","24090"
"capital","Kabul","Chahar Asyab","109","2016q2","2016","2.0","6405","915.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","6405"
"capital","Kabul","Chahar Asyab","109","2016q3","2016","3.0","0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0"
"capital","Kabul","Chahar Asyab","109",,"2009",,"459780","0.0","4093.3333","1018.6667","0.0","0.0","6973.9521","0.0","0.0","1592.0","0.0","6804.5713","0.0","18767.904","180125"
"capital","Kabul","Bagrami","110","2010q1","2010","1.0","427506","0.0","0.0","16890.52","0.0","0.0","0.0","0.0","0.0","0.0","0.0","419.44","0.0","0.0","422263"
"capital","Kabul","Bagrami","110","2010q2","2010","2.0","412052","0.0","0.0","15992.64","0.0","0.0","0.0","0.0","0.0","0.0","0.0","978.88","0.0","0.0","399816"
"capital","Kabul","Bagrami","110","2010q3","2010","3.0","124710","0.0","3184.6399","596.6799900000001","0.0","0.0","0.0","0.0","0.0","0.0","0.0","607.03998","0.0","14760.48","107170"
"capital","Kabul","Bagrami","110","2010q4","2010","4.0","109428","943.6799900000001","1564.8","1731.76","0.0","0.0","0.0","0.0","0.0","75.599998","0.0","582.47998","0.0","7539.2002","90414"
"capital","Kabul","Bagrami","110","2011q1","2011","1.0","141450","1549.76","0.0","44.759997999999996","0.0","0.0","41.080002","0.0","0.0","0.0","0.0","2009.6801","0.0","16719.52","11050"
"capital","Kabul","Bagrami","110","2011q2","2011","2.0","579177","1331.84","15557.44","11592.04","0.0","0.0","0.0","0.0","0.0","0.0","0.0","1669.6","0.0","33850.398","441445"
"capital","Kabul","Bagrami","110","2011q3","2011","3.0","167338","0.0","25339.52","1960.96","0.0","0.0","0.0","0.0","0.0","0.0","0.0","1128.96","0.0","4002.5601","153226"
"capital","Kabul","Bagrami","110","2011q4","2011","4.0","457678","3267.3601","31970.561","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","3036.3999","0.0","47903.039000000004","192144"
"capital","Kabul","Bagrami","110","2012q1","2012","1.0","47175","0.0","13692.16","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","350.95999","0.0","0.0","42788"
"capital","Kabul","Bagrami","110","2012q2","2012","2.0","2498","0.0","799.35999","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","2498"
"capital","Kabul","Bagrami","110","2012q3","2012","3.0","0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0"
"capital","Kabul","Bagrami","110","2012q4","2012","4.0","48758","0.0","15467.52","0.0","0.0","33.759997999999996","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","48758"
"capital","Kabul","Bagrami","110","2013q1","2013","1.0","57531","0.0","18409.92","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","57531"
"capital","Kabul","Bagrami","110","2013q2","2013","2.0","0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0"
"capital","Kabul","Bagrami","110","2013q3","2013","3.0","0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0"
"capital","Kabul","Bagrami","110","2013q4","2013","4.0","3068632","0.0","981962.25","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","3068632"
"capital","Kabul","Bagrami","110","2014q1","2014","1.0","0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0"
"capital","Kabul","Bagrami","110","2014q2","2014","2.0","34371","0.0","3157.76","0.0","0.0","1960.24","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","9868"
"capital","Kabul","Bagrami","110","2014q3","2014","3.0","14586","128.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","551.44","0.0","0.0","0.0","14586"
"capital","Kabul","Bagrami","110","2014q4","2014","4.0","582081","0.0","0.31999999","0.0","0.0","46204.16","0.0","0.0","0.0","0.0","181.12","0.0","0.0","0.0","4529"
"capital","Kabul","Bagrami","110","2015q1","2015","1.0","7775","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","311.0","0.0","0.0","0.0","7775"
"capital","Kabul","Bagrami","110","2015q2","2015","2.0","582797","5729.1201","0.0","0.0","0.0","43759.199","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","35807"
"capital","Kabul","Bagrami","110","2015q3","2015","3.0","27497","4399.52","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","27497"
"capital","Kabul","Bagrami","110","2015q4","2015","4.0","34103","0.0","0.0","0.0","0.0","2728.24","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0"
"capital","Kabul","Bagrami","110","2016q1","2016","1.0","46327","2551.52","0.0","0.0","0.0","2430.3999","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","15947"
"capital","Kabul","Bagrami","110","2016q2","2016","2.0","11825","1892.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","11825"
"capital","Kabul","Bagrami","110","2016q3","2016","3.0","0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0"
"capital","Kabul","Bagrami","110",,"2009",,"387718","0.0","0.0","1105.28","0.0","0.0","0.0","0.0","0.0","0.0","0.0","3362.24","0.0","50889.280999999995","27632"
"capital","Kabul","Khaki Jabbar","111","2010q1","2010","1.0","0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0"
"capital","Kabul","Khaki Jabbar","111","2010q2","2010","2.0","0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0"
"capital","Kabul","Khaki Jabbar","111","2010q3","2010","3.0","24955","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","6805.9092","0.0","0.0","0.0","0.0","0"
"capital","Kabul","Khaki Jabbar","111","2010q4","2010","4.0","60468","402.0","871.0908800000001","0.0","0.0","0.0","0.0","0.0","0.0","6873.5454","0.0","0.0","0.0","5272.7271","29000"
"capital","Kabul","Khaki Jabbar","111","2011q1","2011","1.0","76102","660.27271","0.0","101.72726999999999","0.0","0.0","0.0","0.0","0.0","9289.3633","0.0","0.0","0.0","7000.1816","39620"
"capital","Kabul","Khaki Jabbar","111","2011q2","2011","2.0","554590","567.0","176.90909","26426.545","0.0","0.0","0.0","0.0","0.0","6892.9092","0.0","0.0","0.0","42831.273","527237"
"capital","Kabul","Khaki Jabbar","111","2011q3","2011","3.0","136988","0.0","0.0","5942.3638","0.0","0.0","0.0","0.0","0.0","5888.1816","0.0","0.0","0.0","9096.7275","115398"
"capital","Kabul","Khaki Jabbar","111","2011q4","2011","4.0","182860","326.72726","0.0","0.0","0.0","0.0","0.0","0.0","0.0","5317.6362","0.0","0.0","0.0","29484.362999999998","163362"
"capital","Kabul","Khaki Jabbar","111","2012q1","2012","1.0","22887","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","6241.9092","0.0","0.0","0.0","0.0","0"
"capital","Kabul","Khaki Jabbar","111","2012q2","2012","2.0","22646","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","6176.1816","0.0","0.0","0.0","0.0","0"
"capital","Kabul","Khaki Jabbar","111","2012q3","2012","3.0","19665","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","5363.1816","0.0","0.0","0.0","0.0","0"
"capital","Kabul","Khaki Jabbar","111","2012q4","2012","4.0","183569","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","50064.273","0.0","0.0","0.0","0.0","0"
"capital","Kabul","Khaki Jabbar","111","2013q1","2013","1.0","12950","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","3531.8181","0.0","0.0","0.0","0.0","0"
