"ticket_number","issue_date","issue_time","meter_id","marked_time","rp_state_plate","vin","make","body_style","color","location","route","agency","violation_code","violation_description","fine_amount","latitude","longitude"
"4553436786","2022-08-13T00:00:00.000","736",,"0000","CA",,"TOYT","PA","BK","520 LA FAYETTE PARK PL S",,"54","80.56E2","YELLOW ZONE","58","6476125.36527026","1845873.29332326"
"4553817995","2022-08-13T00:00:00.000","1606","TZ84A","0000","CA",,"FORD","PU","WT","18501 BURBANK BL",,"53","88.13B+","METER EXP.","63","99999","-99999"
"4553787991","2022-08-13T00:00:00.000","1030",,"0800","CA",,"ACUR","PA","GY","8722 BURTON WAY W",,"54","80.69C","PARKED OVER TIME LIMIT","58","99999","-99999"
"4553606960","2022-08-13T00:00:00.000","207",,"0000","CA",,"MERZ","PA","WT","6135 RESEDA BLVD",,"53","22511.1B","PRK IN ELEC VEH SPACE","63","6399552.72619919","1888874.88299052"
"4553136943","2022-08-13T00:00:00.000","1036",,"0000","CA",,"HOND","PA","SL","1016 HYPERION AV N",,"54","80.58L","PREFERENTIAL PARKING","68","99999","-99999"
"4553807020","2022-08-13T00:00:00.000","639",,"0000","CA",,"FORD","PA","WT","10951 MAIN ST S",,"55","22514","FIRE HYDRANT","68","6478593.1720088","1799397.22382296"
"4554055494","2022-08-13T00:00:00.000","1008","HO267","0000","FL",,"TOYT","PA","OT","6500 SELMA AV W",,"54","88.13B+","METER EXP.","63","99999","-99999"
"4553795573","2022-08-13T00:00:00.000","938",,"0000","CA",,"DODG","PA","GY","21 64TH AVE","0309W","51","22500F","PARKED ON SIDEWALK","68","99999","-99999"
"4554006704","2022-08-13T00:00:00.000","929","CC529","0000","CA",,"CHEV","PA","BK","250 HOPE ST",,"56","88.13B+","METER EXP.","63","99999","-99999"
"4553610143","2022-08-13T00:00:00.000","758",,"0000","CA",,"TOYT","PA","SL","1400 12TH ST W",,"56","80.56E4+","RED ZONE","93","6478942.6485309","1838825.05751474"
"4553552883","2022-08-13T00:00:00.000","2117",,"0000","NJ",,"TOYT","PA","BK","1300 GORDON ST","0402A","54","80.58L","PREFERENTIAL PARKING","68","99999","-99999"
"4553243144","2022-08-13T00:00:00.000","507",,"0000","CA",,"TOYT","PA","WT","1042 CARMONA AVE","0506B","51","80.58L","PREFERENTIAL PARKING","68","6454158.4877274","1842891.75035799"
"4553780044","2022-08-13T00:00:00.000","1226","CB893","0000","CA",,"NISS","PA","GY","700 FLOWER ST S",,"56","88.13B+","METER EXP.","63","99999","-99999"
"4553801641","2022-08-13T00:00:00.000","1316",,"1055","CA",,"INFI","PA","GY","13360 VAN NUYS BLVD",,"53","80.69C","PARKED OVER TIME LIMIT","58","99999","-99999"
"4554048656","2022-08-13T00:00:00.000","1451",,"0000","CA",,"INFI","PA","GY","1501 MIRAMAR ST",,"56","80.56E4+","RED ZONE","93","99999","-99999"
"4553619501","2022-08-13T00:00:00.000","1004",,"0000","CA",,"CADI","PA","BL","7000 GENESTA AVE",,"53","5204A-","DISPLAY OF TABS","25","99999","-99999"
"4554008653","2022-08-13T00:00:00.000","634",,"0000","CA",,"BMW","PA","BK","1057 42ND PL W",,"55","80.56E4+","RED ZONE","93","6472930.00944722","1824840.05279874"
"4553941744","2022-08-13T00:00:00.000","213",,"0000","CA",,"CHEV","PA","SL","300 I ST",,"55","80.56E4+","RED ZONE","93","6481160.91409824","1742724.79947538"
"4553646904","2022-08-13T00:00:00.000","1023",,"0000","CA",,"NISS","PA","SL","415 UNION AVE S",,"56","80.56E1","WHITE ZONE","58","99999","-99999"
"4553919882","2022-08-13T00:00:00.000","705",,"0000","CA",,"INFI","PA","GY","608 62ND ST W",,"55","22500H","DOUBLE PARKING","68","6475111.3019998","1816414.89416335"
"4553518115","2022-08-13T00:00:00.000","1119",,"0000","CA",,"FORD","PA","BK","8205 ORION AVE","360R1","53","80.56E2","YELLOW ZONE","58","99999","-99999"
"4553374280","2022-08-13T00:00:00.000","826","SS412","0000","CA",,"MAZD","PA","TN","1501 SAWTELLE BL","0305W","51","88.13B+","METER EXP.","63","99999","-99999"
"4554048623","2022-08-13T00:00:00.000","1135",,"0000","CA",,"FORD","PA","BL","1800 6TH ST W",,"56","80.56E4+","RED ZONE","93","99999","-99999"
"4553803774","2022-08-13T00:00:00.000","515",,"0000","CA",,"MERZ","PA","BK","938 MASSELIN AVE","0502A","51","5200","DISPLAY OF PLATES","25","6454345.17090681","1843809.44417876"
"4553437011","2022-08-13T00:00:00.000","820","VW1117","0000","CA",,"TOYT","PA","SL","601 LA FAYETTE PK PL S",,"54","88.13B+","METER EXP.","63","99999","-99999"
"4553937813","2022-08-13T00:00:00.000","2257",,"0000","CA",,"CHRY","PA","WT","10625 CHIQUITA ST",,"53","80.58L","PREFERENTIAL PARKING","68","99999","-99999"
"4553436790","2022-08-13T00:00:00.000","737",,"0000","CA",,"INFI","PA","BK","520 LA FAYETTE PARK PL S",,"54","80.56E2","YELLOW ZONE","58","6476125.36527026","1845873.29332326"
"4553928282","2022-08-13T00:00:00.000","1718","NHL511","0000","CA",,"CHEV","PA","BK","5161 VINELAND AVE",,"53","88.13B+","METER EXP.","63","99999","-99999"
"4553444976","2022-08-13T00:00:00.000","1645",,"0000","CA",,"VOLK","PA","MR","10908 VANOWEN ST",,"53","5204A-","DISPLAY OF TABS","25","99999","-99999"
"4553590576","2022-08-13T00:00:00.000","1826",,"0000","CA",,"NISS","PA","GY","3466 SABINA ST",,"56","80.56E4+","RED ZONE","93","99999","-99999"
"4553813224","2022-08-13T00:00:00.000","1008",,"0000","CA",,"MNNI","PA","BL","701 GRAMERCY DR",,"54","80.56E1","WHITE ZONE","58","99999","-99999"
"4553768262","2022-08-13T00:00:00.000","127",,"0000","ON",,"SUBA","PA","WT","140 CORONADO ST S","0403B","54","80.56E4+","RED ZONE","93","6478044.23362085","1847483.79839116"
"4552939602","2022-08-13T00:00:00.000","133",,"0000","CA",,"DODG","PA","SL","400 ALEXANDRIA AVE N",,"54","5204A-","DISPLAY OF TABS","25","6471370.37175874","1850778.81047853"
"4553607236","2022-08-13T00:00:00.000","654",,"0000","CA",,"TOYT","PA","SL","7600 MASON AVE",,"53","80.61","STANDNG IN ALLEY","68","6386383.71730468","1898699.21849254"
"4553696711","2022-08-13T00:00:00.000","712",,"0000","CA",,"TOYT","PA","BL","202 WITMER ST",,"56","80.56E4+","RED ZONE","93","6482449.60671168","1844648.38083488"
"4553806935","2022-08-13T00:00:00.000","623",,"0000","CA",,"HOND","PA","BK","9301 MAIN ST S",,"55","80.56E4+","RED ZONE","93","6478608.73631001","1804998.32594509"
"4553762080","2022-08-13T00:00:00.000","1353",,"0000","TX",,"CHEV","PA","WT","810 FLOWER ST S",,"56","80.56E4+","RED ZONE","93","99999","-99999"
"4554054455","2022-08-13T00:00:00.000","924",,"0800","CA",,"NISS","PA","GY","703 CARONDELET ST S",,"54","80.69C","PARKED OVER TIME LIMIT","58","99999","-99999"
"4553842462","2022-08-13T00:00:00.000","1355",,"0000","CA",,"GMC","PA","BK","200 9TH ST E",,"56","80.56E4+","RED ZONE","93","99999","-99999"
"4553835473","2022-08-13T00:00:00.000","942",,"0000","CA",,"VOLV","PA","SL","1715 37TH DR W",,"55","80.61","STANDNG IN ALLEY","68","99999","-99999"
"4553901951","2022-08-13T00:00:00.000","957",,"0000","CA",,"HYUN","PA","GY","1007 STANLEY AV S",,"51","80.58L","PREFERENTIAL PARKING","68","99999","-99999"
"4553414320","2022-08-13T00:00:00.000","1723",,"0000","CA",,"MERZ","PA","WT","1615 VINE ST","0403A","54","5204A-","DISPLAY OF TABS","25","99999","-99999"
"4552823100","2022-08-13T00:00:00.000","930",,"0000","CA",,"HOND","PA","RD","609 ALPINE ST",,"56","88.66","ELECTRIC CHARGING STATION SPACES","58","99999","-99999"
"4553610025","2022-08-13T00:00:00.000","721",,"0000","CA",,"VOLK","PA","BK","1300 COURT ST",,"56","80.61","STANDNG IN ALLEY","68","6483912.34197225","1845803.24188413"
"4553807134","2022-08-13T00:00:00.000","743",,"0000","CA",,"HOND","PA","GY","126 110TH ST W",,"55","22500E","BLOCKING DRIVEWAY","68","6478405.45987427","1799080.52241935"
"4553590716","2022-08-13T00:00:00.000","2138",,"0000","CA",,"CHEV","PA","SL","2757 FAIRMOUNT ST",,"56","22500H","DOUBLE PARKING","68","99999","-99999"
"4553650813","2022-08-13T00:00:00.000","2105",,"0000","CA",,"TOYT","PA","BL","6071 LEXINGTON AVE","0402A","54","80.56E4+","RED ZONE","93","99999","-99999"
"4553923920","2022-08-13T00:00:00.000","828","WU10","0000","CA",,"TOYT","PA","BL","500 BIXEL ST S",,"56","88.13B+","METER EXP.","63","99999","-99999"
"4553243111","2022-08-13T00:00:00.000","449",,"0000","CA",,"JEEP","PA","BL","749 BURNSIDE AVE S","0506B","51","80.58L","PREFERENTIAL PARKING","68","6455739.92962623","1844936.6872974"
"4554040750","2022-08-13T00:00:00.000","851","WB750","0000","CA",,"FORD","PA","BK","100 18TH ST E",,"56","88.13B+","METER EXP.","63","99999","-99999"
"4554034590","2022-08-13T00:00:00.000","1230","ER114","0000","CA",,"TOYT","PA","SL","5000 CASPAR AV",,"56","88.13B+","METER EXP.","63","99999","-99999"
"4553779963","2022-08-13T00:00:00.000","1121","CB3678","0000","CA",,"HOND","PA","GY","701 MAIN ST",,"56","88.13B+","METER EXP.","63","99999","-99999"
"4553137050","2022-08-13T00:00:00.000","1239",,"0000","OR",,"TOYT","PA","WT","1057 HYPERION AV N",,"54","80.58L","PREFERENTIAL PARKING","68","99999","-99999"
"4553923964","2022-08-13T00:00:00.000","840","WU300","0000","FL",,"HYUN","PA","BL","1201 WILSHIRE BL",,"56","88.13B+","METER EXP.","63","99999","-99999"
"4553657102","2022-08-13T00:00:00.000","738","WU590","0000","CA",,"FORD","PA","WT","1600 7TH ST W",,"56","88.13B+","METER EXP.","63","99999","-99999"
"4553701913","2022-08-13T00:00:00.000","1827",,"0000","CA",,"TOYT","PA","GN","832 FEDORA ST","0403B","54","80.69B","NO PARKING","73","99999","-99999"
"4553169121","2022-08-13T00:00:00.000","935",,"0000","NC",,"NISS","PA","SL","3100 CANYON LAKE DR",,"54","80.56E4+","RED ZONE","93","99999","-99999"
"4554038860","2022-08-13T00:00:00.000","1049","CB1331","0000","CA",,"MERZ","PA","BK","1243 GRAND AVE S",,"56","88.13B+","METER EXP.","63","99999","-99999"
"4553912090","2022-08-13T00:00:00.000","1018",,"0000","CA",,"HYUN","PA","WT","1845 GRAND AV S",,"55","80.56E4+","RED ZONE","93","99999","-99999"
"4553839032","2022-08-13T00:00:00.000","123",,"0000","CA",,"NISS","PA","GY","502 49TH ST E",,"55","5200","DISPLAY OF PLATES","25","6475971.71729092","1822053.42531294"
"4553606945","2022-08-13T00:00:00.000","128",,"0000","CA",,"HOND","PA","GN","6933 WOODLEY AVE",,"53","5200","DISPLAY OF PLATES","25","6415414.85222396","1894266.34572398"
"4552951421","2022-08-13T00:00:00.000","154",,"0000","CA",,"TOYT","PA","GY","3400 5TH ST",,"56","22514","FIRE HYDRANT","68","6501678.02344384","1834249.34121181"
"4554000511","2022-08-13T00:00:00.000","135",,"0000","CA",,"KIA","PA","SL","625 CASANOVA ST",,"56","80.69B","NO PARKING","73","99999","99999"
"4553839076","2022-08-13T00:00:00.000","624",,"0000","CA",,"HOND","PA","GN","519 74TH ST W",,"55","22500E","BLOCKING DRIVEWAY","68","6475878.34848265","1812565.24304761"
"4553822405","2022-08-13T00:00:00.000","1107",,"0000","CA",,"MAZD","PA","WT","403 CENTRE ST N",,"55","80.56E4+","RED ZONE","93","99999","-99999"
"4553856403","2022-08-13T00:00:00.000","1353",,"0000","CA",,"ACUR","PA","BL","2400 VETERAN AVE",,"51","80.58L","PREFERENTIAL PARKING","68","99999","-99999"
"4553214061","2022-08-13T00:00:00.000","1121","GA108","0000","CA",,"TOYT","PA","SL","3154 GLENDALE BL",,"56","88.13B+","METER EXP.","63","99999","-99999"
"4554007640","2022-08-13T00:00:00.000","850","CB3704","0000","CA",,"NISS","PA","SL","600 MAIN ST S",,"56","88.13B+","METER EXP.","63","99999","-99999"
"4553649365","2022-08-13T00:00:00.000","1448","HP35","0000","CA",,"VOLK","PA","BK","100 AVENUE 56 E",,"56","88.13B+","METER EXP.","63","99999","-99999"
"4553919963","2022-08-13T00:00:00.000","1253",,"0000","WA",,"CHEV","PA","WT","7401 CRENSHAW BLVD",,"55","80.61","STANDNG IN ALLEY","68","99999","-99999"
"4554032545","2022-08-13T00:00:00.000","1203",,"0000","CA",,"KIA","PA","SL","554 BROADWAY  S",,"56","80.56E4+","RED ZONE","93","99999","-99999"
"4553547644","2022-08-13T00:00:00.000","850",,"0000","CA",,"MERZ","CM","WT","7041 AMIGO AVE",,"53","80.69.2","COMM VEH OVER TIME LIMIT","500","99999","-99999"
"4553642995","2022-08-13T00:00:00.000","842",,"0000","CA",,"MERZ","PA","WT","7149 RAMSGATE AVE","0312W","51","22500E","BLOCKING DRIVEWAY","68","99999","-99999"
"4553800322","2022-08-13T00:00:00.000","817","NHL516","0000","CA",,"TOYT","PA","WT","5000 VINELAND AV",,"53","88.63B+","OFF STR/OVERTIME/MTR","58","99999","-99999"
"4553610305","2022-08-13T00:00:00.000","823",,"0000","CA",,"OTHR","PA","BK","1700 JAMES M WOOD BL",,"56","5204A-","DISPLAY OF TABS","25","99999","-99999"
"4553552776","2022-08-13T00:00:00.000","2050",,"0000","CA",,"VOLK","PA","WT","1300 GORDON ST","0402A","54","80.58L","PREFERENTIAL PARKING","68","99999","-99999"
"4553650835","2022-08-13T00:00:00.000","2111",,"0000","CA",,"TOYT","PA","WT","6017 LEXINGTON AVE","0402A","54","80.58L","PREFERENTIAL PARKING","68","99999","-99999"
"4552779066","2022-08-13T00:00:00.000","1717",,"0000","CA",,"TOYT","PA","BL","414 HAYWORTH AVE N","0401B","54","80.58L","PREFERENTIAL PARKING","68","99999","-99999"
"4553436930","2022-08-13T00:00:00.000","807",,"0000","CA",,"RROV","PA","BK","516 LAKE ST",,"54","22514","FIRE HYDRANT","68","99999","-99999"
"4553810111","2022-08-13T00:00:00.000","1630","NH1256","0000","CA",,"CADI","PA","BK","11000 WEDDINGTON ST",,"53","88.13B+","METER EXP.","63","99999","-99999"
"4553996646","2022-08-13T00:00:00.000","1754","LT275","0000","CA",,"HOND","PA","BK","201 CENTRAL AVE S",,"56","88.13B+","METER EXP.","63","99999","-99999"
"4553378200","2022-08-13T00:00:00.000","1636",,"0000","CA",,"TOYT","PA","GY","11300 LA GRANGE AV",,"51","80.58L","PREFERENTIAL PARKING","68","99999","-99999"
"4553937485","2022-08-13T00:00:00.000","1630","NH1288","0000","CA",,"HOND","PA","SL","11001 MCCORMICK ST",,"53","88.13B+","METER EXP.","63","99999","-99999"
"4553969604","2022-08-13T00:00:00.000","1008",,"0000","CA",,"FORD","PA","RD","8748 SEPULVEDA BLVD","0310W","51","80.56E4+","RED ZONE","93","99999","-99999"
"4553681193","2022-08-13T00:00:00.000","930","WV476","0000","CA",,"FORD","PA","RD","1033 HILGARD AV","0303W","51","88.13B+","METER EXP.","63","99999","-99999"
"4553943601","2022-08-13T00:00:00.000","724",,"0000","CA",,"TOYT","PA","BL","2800 OREGON ST",,"56","80.61","STANDNG IN ALLEY","68","6498170.0406201","1834381.27794503"
"4553900503","2022-08-13T00:00:00.000","1117",,"0000","CA",,"TOYT","PA","GY","300 RAMPART BLVD N",,"54","80.56E4+","RED ZONE","93","99999","-99999"
"4553977492","2022-08-13T00:00:00.000","1026","PB248","0000","CA",,"HOND","PA","BL","5700 PICO BL W",,"51","88.13B+","METER EXP.","63","99999","-99999"
"4553552706","2022-08-13T00:00:00.000","1921",,"0000","CA",,"HOND","PA","WT","1942 GRACE AVE","0402A","54","5204A-","DISPLAY OF TABS","25","99999","-99999"
"4552951410","2022-08-13T00:00:00.000","154",,"0000","CA",,"JEEP","PA","GY","3400 5TH ST",,"56","5204A-","DISPLAY OF TABS","25","6501678.02344384","1834249.34121181"
"4552939613","2022-08-13T00:00:00.000","135",,"0000","CA",,"HOND","PA","SL","401 ALEXANDRIA AVE N",,"54","80.56E4+","RED ZONE","93","6471370.37175874","1850778.81047853"
"4553649214","2022-08-13T00:00:00.000","1057","HPL803","0000","CA",,"HOND","PA","SL","117 AVENUE 58 S",,"56","88.13B+","METER EXP.","63","99999","-99999"
"4554000662","2022-08-13T00:00:00.000","626",,"0000","CA",,"HOND","PA","WT","5000 NAVARRO ST",,"56","80.69B","NO PARKING","73","6509068.8060783","1854186.0283788"
"4553839135","2022-08-13T00:00:00.000","650",,"0000","CA",,"TOYT","CM","SL","1000 24TH ST E",,"55","80.56E4+","RED ZONE","93","6470732.41260843","1721517.65572783"
"4553696674","2022-08-13T00:00:00.000","702",,"0000","CA",,"CHEV","PA","GY","215 UNION PL",,"56","80.61","STANDNG IN ALLEY","68","6481309.87039073","1845177.02577458"
"4553768881","2022-08-13T00:00:00.000","1035","WW1711","0000","CA",,"HYUN","PA","BK","601 SERRANO AV S",,"54","88.13B+","METER EXP.","63","99999","-99999"
"4553870775","2022-08-13T00:00:00.000","635",,"0000","CA",,"MAZD","PA","BL","13980 RAVEN ST",,"53","22500F","PARKED ON SIDEWALK","68","6429200.00931451","1934444.15139579"
"4553919801","2022-08-13T00:00:00.000","637",,"0000","CA",,"CHEV","PA","BK","601 81ST ST W",,"55","22500H","DOUBLE PARKING","68","6475499.25738489","1809956.16992048"
"4553082133","2022-08-13T00:00:00.000","1350","VL47","0000","CA",,"NISS","PA","BK","1301 ELECTRIC AVE",,"51","88.13B+","METER EXP.","63","99999","-99999"
"4553787921","2022-08-13T00:00:00.000","1014",,"0800","CA",,"HYUN","PA","WT","5700 6TH ST W",,"54","80.69C","PARKED OVER TIME LIMIT","58","99999","-99999"
"4553787932","2022-08-13T00:00:00.000","1014",,"0800","CA",,"LEXS","PA","GY","5700 6TH ST W",,"54","80.69C","PARKED OVER TIME LIMIT","58","99999","-99999"
"4553768822","2022-08-13T00:00:00.000","935",,"0000","CA",,"FORD","PA","WT","600 WESTMORELAND AV S",,"54","80.56E2","YELLOW ZONE","58","99999","-99999"
"4553723521","2022-08-13T00:00:00.000","1416",,"1217","CA",,"JEEP","PA","BK","13820 FOOTHILL BLVD",,"53","80.69C","PARKED OVER TIME LIMIT","58","99999","-99999"
"4553650905","2022-08-13T00:00:00.000","2236",,"0000","CA",,"JEEP","PA","RD","6073 FOUNTAIN AVE","0402A","54","80.56E4+","RED ZONE","93","99999","-99999"
"4553800300","2022-08-13T00:00:00.000","809","NH1085","0000","CA",,"STRN","PA","BL","5201 BLAKESLEE AV",,"53","88.13B+","METER EXP.","63","99999","-99999"
"4553098550","2022-08-13T00:00:00.000","1121",,"0000","CA",,"MERZ","PA","WT","3300 LEDGEWOOD DR",,"54","80.58L","PREFERENTIAL PARKING","68","99999","-99999"
"4553657150","2022-08-13T00:00:00.000","924",,"0000","CA",,"JEEP","PA","MR","1400 DACOTAH ST",,"56","22500F","PARKED ON SIDEWALK","68","99999","-99999"
"4553928304","2022-08-13T00:00:00.000","1721","NHL513A","0000","CA",,"MAZD","PA","WT","5161 VINELAND AVE",,"53","88.13B+","METER EXP.","63","99999","-99999"
"4553996650","2022-08-13T00:00:00.000","1759","LT280","0000","CA",,"KIA","PA","BK","201 CENTRAL AVE S",,"56","88.13B+","METER EXP.","63","99999","-99999"
"4553352801","2022-08-13T00:00:00.000","1635",,"0000","CA",,"HOND","PA","SL","1344 4TH ST W",,"56","80.56E2","YELLOW ZONE","58","99999","-99999"
"4553576296","2022-08-13T00:00:00.000","1006",,"0000","CA",,"HOND","PA","WT","1425 MAGNOLIA AV","0538C","55","80.61","STANDNG IN ALLEY","68","99999","-99999"
"4554034671","2022-08-13T00:00:00.000","1620",,"0000","CA",,"INTL","CM","BK","6100 DELPHI ST",,"56","80.56E4+","RED ZONE","93","99999","-99999"
"4553812793","2022-08-13T00:00:00.000","743",,"0000","OH",,"DODG","VN","SL","213 HOBART BLVD",,"54","80.56E1","WHITE ZONE","58","6469149.08135105","1849873.17564565"
"4553919930","2022-08-13T00:00:00.000","808",,"0000","CA",,"NISS","PA","GY","1717 84TH ST W",,"55","80.69B","NO PARKING","73","99999","-99999"
"4553098616","2022-08-13T00:00:00.000","1228",,"0000","CA",,"CHEV","PA","WT","6124 LINFORTH DR",,"54","80.69B","NO PARKING","73","99999","-99999"
"4552779350","2022-08-13T00:00:00.000","2241",,"0000","CA",,"BMW","PA","BK","706 LA CIENEGA BL N","0401B","54","80.56E4+","RED ZONE","93","99999","-99999"
"4553937765","2022-08-13T00:00:00.000","2149",,"0000","CA",,"MERZ","PA","GY","11401 CUMPSTON ST",,"53","80.58L","PREFERENTIAL PARKING","68","99999","-99999"
"4554080705","2022-08-13T00:00:00.000","2243",,"0000","CA",,"TSMR","PA","GY","4200 MURIETTA AV",,"53","80.58L","PREFERENTIAL PARKING","68","99999","-99999"
"4553896723","2022-08-13T00:00:00.000","2032",,"0000","CA",,"TOYT","PA","BK","5618 FIGUEROA ST S",,"55","5204A-","DISPLAY OF TABS","25","99999","-99999"
"4553547600","2022-08-13T00:00:00.000","838","R67A","0000","CA",,"VOLK","PA","GY","7301 RESEDA BL",,"53","88.13B+","METER EXP.","63","99999","-99999"
"4553923975","2022-08-13T00:00:00.000","841","WU457","0000","CA",,"MAZD","PA","WT","1200 WILSHIRE BL",,"56","88.13B+","METER EXP.","63","99999","-99999"
"4553437033","2022-08-13T00:00:00.000","824",,"0000","CA",,"AUDI","PA","RD","600 LA FAYETTE PK PL S",,"54","5200","DISPLAY OF PLATES","25","99999","-99999"
