SRNumber,CreatedDate,UpdatedDate,ActionTaken,Owner,RequestType,Status,RequestSource,MobileOS,Anonymous,AssignTo,ServiceDate,ClosedDate,AddressVerified,ApproximateAddress,Address,HouseNumber,Direction,StreetName,Suffix,ZipCode,Latitude,Longitude,Location,TBMPage,TBMColumn,TBMRow,APC,CD,CDMember,NC,NCName,PolicePrecinct,Zip Codes,Census Tracts,Precinct Boundaries,LA Specific Plans,Council Districts,Neighborhood Councils (Certified)
1-870657857,12/31/2017 07:00:00 PM,01/10/2018 06:54:00 AM,SR Created,BSL,Multiple Streetlight Issue,Closed,Mobile App,Android,Y,EAST,01/10/2018 12:00:00 AM,01/10/2018 12:00:00 AM,Y,,"BERKELEY AVE AT BENTON WAY, 90026",,,,,90026,34.08644219,-118.2666741,"(34.0864421945, -118.266674123)",594,D,6,East Los Angeles APC,13,Mitch O'Farrell,38,SILVER LAKE NC,NORTHEAST,23444,468,594,,8,90
1-870650546,12/31/2017 06:59:00 PM,01/09/2018 05:16:00 AM,SR Created,BOS,Bulky Items,Closed,Mobile App,iOS,N,NC,01/08/2018 12:00:00 AM,01/09/2018 05:16:00 AM,Y,,"3315 N PAOLA AVE, 90032",3315,N,PAOLA,AVE,90032,34.08425768,-118.1812063,"(34.08425768, -118.181206254)",595,E,6,East Los Angeles APC,14,Jose Huizar,48,LA-32 NC,HOLLENBECK,23449,500,610,,9,91
1-870654161,12/31/2017 06:59:00 PM,01/02/2018 10:14:00 PM,SR Created,BOS,Metal/Household Appliances,Closed,Call,,N,SLA,01/02/2018 12:00:00 AM,01/02/2018 10:14:00 PM,Y,N,"1579 W 29TH ST, 90007",1579,W,29TH,ST,90007,34.02922734,-118.2968616,"(34.0292273401, -118.296861609)",634,A,7,South Los Angeles APC,8,Marqueece Harris-Dawson,77,EMPOWERMENT CONGRESS NORTH AREA NDC,SOUTHWEST,22724,689,654,7,14,32
1-870650753,12/31/2017 06:59:00 PM,01/05/2018 11:22:00 AM,SR Created,BOS,Bulky Items,Closed,Mobile App,Android,N,SLA,01/05/2018 12:00:00 AM,01/05/2018 11:22:00 AM,Y,,"1630 W 84TH ST, 90047",1630,W,84TH,ST,90047,33.96259347,-118.3057262,"(33.9625934709, -118.305726209)",703,J,2,South Los Angeles APC,8,Marqueece Harris-Dawson,84,EMPOWERMENT CONGRESS SOUTHWEST AREA NDC,77TH STREET,23678,780,1074,7,14,20
1-870652781,12/31/2017 06:58:00 PM,01/02/2018 03:05:00 PM,SR Created,BOS,Bulky Items,Closed,Call,,N,SLA,01/02/2018 12:00:00 AM,01/02/2018 03:05:00 PM,Y,N,"1579 W 29TH ST, 90007",1579,W,29TH,ST,90007,34.02922734,-118.2968616,"(34.0292273401, -118.296861609)",634,A,7,South Los Angeles APC,8,Marqueece Harris-Dawson,77,EMPOWERMENT CONGRESS NORTH AREA NDC,SOUTHWEST,22724,689,654,7,14,32
1-870656861,12/31/2017 06:58:00 PM,01/05/2018 09:08:00 AM,SR Created,BOS,Bulky Items,Closed,Self Service,,N,EV,01/05/2018 12:00:00 AM,01/05/2018 09:08:00 AM,Y,N,"6735 N GREENBUSH AVE, 91401",6735,N,GREENBUSH,AVE,91401,34.19302804,-118.4259691,"(34.1930280431, -118.42596914)",532,C,6,South Valley APC,2,Paul Krekorian,21,GREATER VALLEY GLEN COUNCIL,VAN NUYS,19733,183,499,,5,70
1-870652621,12/31/2017 06:56:00 PM,01/05/2018 07:46:00 AM,SR Created,BOS,Bulky Items,Closed,Self Service,,N,EV,01/05/2018 12:00:00 AM,01/05/2018 07:46:00 AM,Y,N,"13443 W VANOWEN ST, 91405",13443,W,VANOWEN,ST,91405,34.19407217,-118.4260408,"(34.1940721709, -118.426040802)",532,C,5,South Valley APC,2,Paul Krekorian,21,GREATER VALLEY GLEN COUNCIL,VAN NUYS,19733,183,491,,5,70
1-870655930,12/31/2017 06:55:00 PM,01/04/2018 12:29:00 PM,SR Created,BOS,Bulky Items,Closed,Mobile App,Android,Y,NC,01/04/2018 12:00:00 AM,01/04/2018 12:29:00 PM,Y,,"2301 W 10TH ST, 90006",2301,W,10TH,ST,90006,34.05294071,-118.2819117,"(34.0529407121, -118.281911732)",634,B,4,Central APC,1,Gilbert Cedillo,54,MACARTHUR PARK NC,RAMPART,22723,572,867,,11,63
1-870650434,12/31/2017 06:54:00 PM,01/06/2018 11:57:00 AM,SR Created,BOS,Bulky Items,Closed,Mobile App,Android,Y,NC,01/06/2018 12:00:00 AM,01/06/2018 11:57:00 AM,Y,,"1962 N BEACHWOOD DR, 90068",1962,N,BEACHWOOD,DR,90068,34.1069306,-118.3215442,"(34.1069305994, -118.321544158)",593,G,3,Central APC,4,David Ryu,30,HOLLYWOOD UNITED NC,HOLLYWOOD,24033,405,552,,7,64
1-870652481,12/31/2017 06:54:00 PM,01/05/2018 07:46:00 AM,SR Created,BOS,Bulky Items,Closed,Self Service,,N,EV,01/05/2018 12:00:00 AM,01/05/2018 07:46:00 AM,Y,N,"13425 W VANOWEN ST, 91405",13425,W,VANOWEN,ST,91405,34.19405925,-118.4252931,"(34.1940592492, -118.425293108)",532,C,5,South Valley APC,2,Paul Krekorian,21,GREATER VALLEY GLEN COUNCIL,VAN NUYS,19733,183,491,,5,70
1-870652351,12/31/2017 06:50:00 PM,01/05/2018 09:09:00 AM,SR Created,BOS,Bulky Items,Closed,Self Service,,N,EV,01/05/2018 12:00:00 AM,01/05/2018 09:09:00 AM,Y,N,"13363 W VANOWEN ST, 91405",13363,W,VANOWEN,ST,91405,34.19406219,-118.4245976,"(34.1940621907, -118.4245976)",532,D,5,South Valley APC,2,Paul Krekorian,21,GREATER VALLEY GLEN COUNCIL,VAN NUYS,19733,183,491,,5,70
1-870652161,12/31/2017 06:49:00 PM,01/03/2018 10:50:00 AM,SR Created,BOS,Illegal Dumping Pickup,Closed,Call,,N,EV,01/03/2018 12:00:00 AM,01/03/2018 10:50:00 AM,Y,N,"12425 W MAGNOLIA BLVD, 91607",12425,W,MAGNOLIA,BLVD,91607,34.16500643,-118.40383,"(34.1650064257, -118.403829993)",562,F,2,South Valley APC,2,Paul Krekorian,25,NC VALLEY VILLAGE,NORTH HOLLYWOOD,8890,205,637,17,5,39
1-870652241,12/31/2017 06:49:00 PM,01/06/2018 09:42:00 AM,SR Created,BOS,Bulky Items,Closed,Self Service,,N,WLA,01/06/2018 12:00:00 AM,01/06/2018 09:42:00 AM,Y,N,"1920 S CARMONA AVE, 90016",1920,S,CARMONA,AVE,90016,34.0395502,-118.3613086,"(34.0395501985, -118.361308577)",633,B,6,South Los Angeles APC,10,Herb J. Wesson Jr.,73,MID CITY NC,WILSHIRE,23077,652,1104,,12,69
1-870649701,12/31/2017 06:48:00 PM,01/03/2018 01:19:00 PM,SR Created,BOS,Bulky Items,Closed,Call,,N,EV,01/03/2018 12:00:00 AM,01/03/2018 01:19:00 PM,Y,N,"12425 W MAGNOLIA BLVD, 91607",12425,W,MAGNOLIA,BLVD,91607,34.16500643,-118.40383,"(34.1650064257, -118.403829993)",562,F,2,South Valley APC,2,Paul Krekorian,25,NC VALLEY VILLAGE,NORTH HOLLYWOOD,8890,205,637,17,5,39
1-870653891,12/31/2017 06:48:00 PM,01/06/2018 09:41:00 AM,SR Created,BOS,Bulky Items,Closed,Self Service,,N,WLA,01/06/2018 12:00:00 AM,01/06/2018 09:41:00 AM,Y,N,"1920 S CARMONA AVE, 90016",1920,S,CARMONA,AVE,90016,34.0395502,-118.3613086,"(34.0395501985, -118.361308577)",633,B,6,South Los Angeles APC,10,Herb J. Wesson Jr.,73,MID CITY NC,WILSHIRE,23077,652,1104,,12,69
1-870649621,12/31/2017 06:47:00 PM,01/02/2018 10:08:00 PM,SR Created,BOS,Metal/Household Appliances,Closed,Call,,N,SLA,01/02/2018 12:00:00 AM,01/02/2018 10:08:00 PM,Y,N,"4017 S GELBER PL, 90008",4017,S,GELBER,PL,90008,34.01282204,-118.3492659,"(34.0128220443, -118.349265863)",673,D,2,South Los Angeles APC,10,Herb J. Wesson Jr.,79,EMPOWERMENT CONGRESS WEST AREA NDC,SOUTHWEST,22725,764,1029,7,12,54
1-870649411,12/31/2017 06:46:00 PM,01/02/2018 01:59:00 PM,SR Created,BOS,Bulky Items,Closed,Call,,N,SLA,01/02/2018 12:00:00 AM,01/02/2018 01:59:00 PM,Y,N,"4017 S GELBER PL, 90008",4017,S,GELBER,PL,90008,34.01282204,-118.3492659,"(34.0128220443, -118.349265863)",673,D,2,South Los Angeles APC,10,Herb J. Wesson Jr.,79,EMPOWERMENT CONGRESS WEST AREA NDC,SOUTHWEST,22725,764,1029,7,12,54
1-870649421,12/31/2017 06:46:00 PM,01/03/2018 10:51:00 AM,SR Created,BOS,Bulky Items,Closed,Call,,N,EV,01/03/2018 12:00:00 AM,01/03/2018 10:51:00 AM,Y,N,"12411 W MAGNOLIA BLVD, 91607",12411,W,MAGNOLIA,BLVD,91607,34.16501569,-118.4034509,"(34.1650156854, -118.403450858)",562,F,2,South Valley APC,2,Paul Krekorian,25,NC VALLEY VILLAGE,NORTH HOLLYWOOD,8890,205,637,17,5,39
1-870649311,12/31/2017 06:44:00 PM,01/02/2018 10:58:00 PM,SR Created,BOS,Metal/Household Appliances,Closed,Call,,N,WV,01/02/2018 12:00:00 AM,01/02/2018 10:58:00 PM,Y,N,"11567 N VIKING AVE, 91326",11567,N,VIKING,AVE,91326,34.2820502,-118.5460667,"(34.2820501989, -118.546066731)",500,G,1,North Valley APC,12,Mitchell Englander,114,PORTER RANCH NC,DEVONSHIRE,18905,61,1411,,2,48
1-870651861,12/31/2017 06:42:00 PM,01/02/2018 06:08:00 PM,SR Created,BOS,Bulky Items,Closed,Call,,N,WV,01/02/2018 12:00:00 AM,01/02/2018 06:08:00 PM,Y,N,"11567 N VIKING AVE, 91326",11567,N,VIKING,AVE,91326,34.2820502,-118.5460667,"(34.2820501989, -118.546066731)",500,G,1,North Valley APC,12,Mitchell Englander,114,PORTER RANCH NC,DEVONSHIRE,18905,61,1411,,2,48
1-870647571,12/31/2017 06:38:00 PM,01/02/2018 07:02:00 PM,SR Created,BOS,Bulky Items,Closed,Call,,N,WLA,01/02/2018 12:00:00 AM,01/02/2018 07:02:00 PM,Y,N,"12921 W GREENE AVE, 90066",12921,W,GREENE,AVE,90066,33.9872871,-118.431283,"(33.9872871046, -118.431282986)",672,C,6,West Los Angeles APC,11,Mike Bonin,70,DEL REY NC,PACIFIC,24031,919,1268,10,10,85
1-870649047,12/31/2017 06:33:00 PM,01/02/2018 02:48:00 PM,SR Created,BOS,Bulky Items,Closed,Mobile App,Android,N,SLA,01/02/2018 12:00:00 AM,01/02/2018 02:48:00 PM,Y,,"1502 S HARVARD BLVD, 90006",1502,S,HARVARD,BLVD,90006,34.04520942,-118.3040555,"(34.0452094211, -118.304055493)",633,J,5,South Los Angeles APC,10,Herb J. Wesson Jr.,74,"UNITED NEIGHBORHOODS OF THE HISTORIC ARLINGTON HEIGHTS, WEST ADAMS, AND JEFFERSON PARK COMMUNITY",OLYMPIC,22723,672,1357,,12,19
1-870648974,12/31/2017 06:31:00 PM,01/02/2018 04:29:00 PM,SR Created,BSL,Single Streetlight Issue,Closed,Mobile App,iOS,N,CENTRAL,01/02/2018 12:00:00 AM,01/02/2018 12:00:00 AM,Y,,"6911 W OAKWOOD AVE, 90036",6911,W,OAKWOOD,AVE,90036,34.07842073,-118.3419334,"(34.07842073, -118.34193338)",593,D,7,Central APC,5,Paul Koretz,119,GREATER WILSHIRE NC,WILSHIRE,23667,624,1355,,6,86
1-870647361,12/31/2017 06:25:00 PM,01/02/2018 08:35:00 PM,SR Created,BOS,Bulky Items,Closed,Self Service,,N,EV,01/02/2018 12:00:00 AM,01/02/2018 08:35:00 PM,Y,N,"7216 W DOS RIOS DR, 91042",7216,W,DOS RIOS,DR,91042,34.26920011,-118.2894838,"(34.2692001057, -118.289483834)",504,A,2,North Valley APC,7,Monica Rodriguez,10,SUNLAND-TUJUNGA NC,FOOTHILL,3222,2,532,,1,7
1-870647261,12/31/2017 06:22:00 PM,01/10/2018 09:35:00 AM,SR Created,BOS,Illegal Dumping Pickup,Closed,Call,,N,NC,01/05/2018 12:00:00 AM,01/10/2018 09:35:00 AM,Y,N,"3447 E 15TH ST, 90023",3447,E,15TH,ST,90023,34.01592375,-118.2045445,"(34.0159237536, -118.204544517)",675,B,2,East Los Angeles APC,14,Jose Huizar,50,BOYLE HEIGHTS NC,HOLLENBECK,23441,530,961,,9,38
1-870644747,12/31/2017 06:17:00 PM,01/03/2018 11:34:00 AM,SR Created,BOS,Illegal Dumping Pickup,Closed,Mobile App,iOS,N,NC,01/03/2018 12:00:00 AM,01/03/2018 11:34:00 AM,Y,,"212 S AVENUE 58, 90042",212,S,AVENUE 58,,90042,34.10803426,-118.1908193,"(34.1080342622, -118.190819266)",595,D,3,East Los Angeles APC,1,Gilbert Cedillo,41,HISTORIC HIGHLAND PARK NC,NORTHEAST,23673,372,1022,,11,93
1-870644791,12/31/2017 06:16:00 PM,01/04/2018 05:13:00 PM,SR Created,BOS,Metal/Household Appliances,Closed,Call,,N,NC,01/04/2018 12:00:00 AM,01/04/2018 05:13:00 PM,Y,N,"3032 E TATUM ST, 90065",3032,E,TATUM,ST,90065,34.10105859,-118.2301756,"(34.1010585945, -118.230175649)",594,H,4,East Los Angeles APC,1,Gilbert Cedillo,102,GREATER CYPRESS PARK NC,NORTHEAST,24030,378,1214,13,11,94
1-870648801,12/31/2017 06:15:00 PM,01/06/2018 01:15:00 PM,SR Created,BOS,Bulky Items,Closed,Call,,N,NC,01/05/2018 12:00:00 AM,01/06/2018 01:15:00 PM,Y,N,"3032 E TATUM ST, 90065",3032,E,TATUM,ST,90065,34.10105859,-118.2301756,"(34.1010585945, -118.230175649)",594,H,4,East Los Angeles APC,1,Gilbert Cedillo,102,GREATER CYPRESS PARK NC,NORTHEAST,24030,378,1214,13,11,94
1-870644594,12/31/2017 06:12:00 PM,01/03/2018 04:14:00 PM,SR Created,OCB,Graffiti Removal,Cancelled,Mobile App,Android,Y,CCAC,01/03/2018 04:11:00 PM,01/03/2018 04:14:00 PM,Y,N,"238 S RENO ST, 90057",238,S,RENO,ST,90057,34.06875556,-118.282846,"(34.0687555621, -118.282845964)",634,B,1,Central APC,13,Mitch O'Farrell,53,RAMPART VILLAGE NC,RAMPART,24352,555,941,,8,80
1-870647041,12/31/2017 06:11:00 PM,01/03/2018 11:32:00 AM,SR Created,BOS,Bulky Items,Closed,Self Service,,N,NC,01/03/2018 12:00:00 AM,01/03/2018 11:32:00 AM,Y,N,"5934 E EL MIO DR, 90042",5934,E,EL MIO,DR,90042,34.11464751,-118.1923229,"(34.1146475139, -118.192322886)",595,C,2,East Los Angeles APC,1,Gilbert Cedillo,41,HISTORIC HIGHLAND PARK NC,NORTHEAST,23673,371,582,,11,93
1-870646881,12/31/2017 06:11:00 PM,01/01/2018 11:02:00 AM,SR Created,OCB,Graffiti Removal,Closed,Mobile App,Android,N,WVA,01/01/2018 11:00:00 AM,01/01/2018 11:02:00 AM,Y,N,"6840 N RESEDA BLVD, 91335",6840,N,RESEDA,BLVD,91335,34.19504585,-118.5358774,"(34.1950458522, -118.535877419)",530,J,5,South Valley APC,3,Bob Blumenfield,15,RESEDA NC,WEST VALLEY,18909,264,578,,4,12
1-870644601,12/31/2017 06:11:00 PM,01/01/2018 11:03:00 AM,SR Created,OCB,Graffiti Removal,Cancelled,Mobile App,Android,N,WVA,01/01/2018 11:02:00 AM,01/01/2018 11:03:00 AM,Y,N,"6840 N RESEDA BLVD, 91335",6840,N,RESEDA,BLVD,91335,34.19504585,-118.5358774,"(34.1950458522, -118.535877419)",530,J,5,South Valley APC,3,Bob Blumenfield,15,RESEDA NC,WEST VALLEY,18909,264,578,,4,12
1-870646851,12/31/2017 06:11:00 PM,12/31/2017 06:12:00 PM,SR Created,LADWP,Report Water Waste,Closed,Mobile App,iOS,N,,,12/31/2017 06:11:00 PM,Y,,"10387 N SAN FERNANDO ROAD, 91331",10387,N,SAN FERNANDO,ROAD,91331,34.25890293,-118.4148317,"(34.2589029279, -118.414831746)",502,D,3,North Valley APC,7,Monica Rodriguez,7,PACOIMA NC,FOOTHILL,18907,29,255,,1,11
1-870643462,12/31/2017 06:04:00 PM,01/02/2018 08:15:00 PM,SR Created,BOS,Bulky Items,Closed,Mobile App,iOS,N,EV,01/02/2018 12:00:00 AM,01/02/2018 08:15:00 PM,Y,,"11632 N LUANDA ST, 91342",11632,N,LUANDA,ST,91342,34.28368017,-118.3844259,"(34.2836801718, -118.3844259)",482,H,7,North Valley APC,7,Monica Rodriguez,9,FOOTHILL TRAILS DISTRICT NC,FOOTHILL,18912,16,1559,,1,9
1-870639562,12/31/2017 06:03:00 PM,01/05/2018 11:39:00 AM,SR Created,BOS,Bulky Items,Closed,Mobile App,Android,N,NC,01/05/2018 12:00:00 AM,01/05/2018 11:39:00 AM,Y,,"4316 W RUSSELL AVE, 90027",4316,W,RUSSELL,AVE,90027,34.1043516,-118.2837052,"(34.1043516015, -118.283705241)",594,B,4,Central APC,4,David Ryu,36,LOS FELIZ NC,NORTHEAST,23445,465,1328,,7,3
1-870643383,12/31/2017 06:03:00 PM,01/02/2018 11:51:00 PM,SR Created,BOS,Metal/Household Appliances,Closed,Mobile App,iOS,N,EV,01/02/2018 12:00:00 AM,01/02/2018 11:51:00 PM,Y,,"11632 N LUANDA ST, 91342",11632,N,LUANDA,ST,91342,34.28368017,-118.3844259,"(34.2836801718, -118.3844259)",482,H,7,North Valley APC,7,Monica Rodriguez,9,FOOTHILL TRAILS DISTRICT NC,FOOTHILL,18912,16,1559,,1,9
1-870639581,12/31/2017 06:02:00 PM,01/03/2018 11:35:00 AM,SR Created,BOS,Bulky Items,Closed,Self Service,,N,NC,01/03/2018 12:00:00 AM,01/03/2018 11:35:00 AM,Y,N,"5934 E EL MIO DR, 90042",5934,E,EL MIO,DR,90042,34.11464751,-118.1923229,"(34.1146475139, -118.192322886)",595,C,2,East Los Angeles APC,1,Gilbert Cedillo,41,HISTORIC HIGHLAND PARK NC,NORTHEAST,23673,371,582,,11,93
1-870643281,12/31/2017 06:02:00 PM,01/04/2018 12:30:00 PM,SR Created,BOS,Bulky Items,Closed,Self Service,,N,HB,01/04/2018 12:00:00 AM,01/04/2018 12:30:00 PM,Y,N,"1046 W 37TH ST, 90731",1046,W,37TH,ST,90731,33.71318336,-118.3024633,"(33.7131833629, -118.302463312)",854,A,1,Harbor APC,15,Joe Buscaino,96,COASTAL SAN PEDRO NC,HARBOR,3342,985,831,15,15,33
1-870643167,12/31/2017 05:59:00 PM,01/02/2018 10:24:00 PM,SR Created,BOS,Electronic Waste,Closed,Mobile App,iOS,N,NC,01/02/2018 12:00:00 AM,01/02/2018 10:24:00 PM,Y,,"217 N CHICAGO ST, 90033",217,N,CHICAGO,ST,90033,34.04676567,-118.2112184,"(34.046765671, -118.211218448)",635,A,4,East Los Angeles APC,14,Jose Huizar,50,BOYLE HEIGHTS NC,HOLLENBECK,23450,522,350,,9,38
1-870638661,12/31/2017 05:56:00 PM,01/02/2018 03:14:00 PM,SR Created,BOS,Bulky Items,Closed,Self Service,,N,SLA,01/02/2018 12:00:00 AM,01/02/2018 03:14:00 PM,Y,N,"1615 S VINEYARD AVE, 90019",1615,S,VINEYARD,AVE,90019,34.04634347,-118.3374454,"(34.0463434678, -118.337445387)",633,E,5,South Los Angeles APC,10,Herb J. Wesson Jr.,73,MID CITY NC,WILSHIRE,23080,651,1106,,12,69
1-870644321,12/31/2017 05:55:00 PM,01/23/2018 07:09:00 AM,SR Created,BSL,Single Streetlight Issue,Closed,Mobile App,iOS,N,CENTRAL,01/22/2018 12:00:00 AM,01/22/2018 12:00:00 AM,Y,,"8014 W 4TH ST, 90048",8014,W,4TH,ST,90048,34.0701286,-118.3649276,"(34.0701286, -118.36492758)",633,B,1,Central APC,5,Paul Koretz,58,MID CITY WEST CC,WILSHIRE,23679,629,1097,,6,26
1-870644252,12/31/2017 05:54:00 PM,01/23/2018 07:35:00 AM,SR Created,BSL,Single Streetlight Issue,Closed,Mobile App,iOS,N,CENTRAL,,01/23/2018 07:35:00 AM,Y,,"181 S ALTA VISTA BLVD, 90036",181,S,ALTA VISTA,BLVD,90036,34.07108264,-118.3477812,"(34.07108264, -118.34778116)",633,D,1,Central APC,5,Paul Koretz,58,MID CITY WEST CC,WILSHIRE,23667,623,1260,,6,26
1-870642943,12/31/2017 05:53:00 PM,01/04/2018 12:22:00 PM,SR Created,BOS,Bulky Items,Closed,Mobile App,iOS,Y,EV,01/04/2018 12:00:00 AM,01/04/2018 12:22:00 PM,Y,,"5405 N KESTER AVE, 91411",5405,N,KESTER,AVE,91411,34.16867158,-118.4578065,"(34.1686715791, -118.457806535)",561,J,2,South Valley APC,4,David Ryu,26,SHERMAN OAKS NC,VAN NUYS,19735,247,666,,7,83
1-870644153,12/31/2017 05:52:00 PM,01/02/2018 04:33:00 PM,SR Created,BOS,Bulky Items,Closed,Mobile App,iOS,N,NC,01/02/2018 12:00:00 AM,01/02/2018 04:33:00 PM,Y,,"2549 N EASTLAKE AVE, 90031",2549,N,EASTLAKE,AVE,90031,34.07675642,-118.2079968,"(34.0767564247, -118.207996809)",595,B,7,East Los Angeles APC,1,Gilbert Cedillo,47,LINCOLN HEIGHTS NC,HOLLENBECK,23448,488,516,,11,1
1-870639351,12/31/2017 05:52:00 PM,01/02/2018 02:17:00 PM,SR Created,BOS,Bulky Items,Closed,Mobile App,Android,N,SLA,01/02/2018 12:00:00 AM,01/02/2018 02:17:00 PM,Y,,"1621 S VINEYARD AVE, 90019",1621,S,VINEYARD,AVE,90019,34.04608253,-118.3375489,"(34.0460825283, -118.337548862)",633,E,5,South Los Angeles APC,10,Herb J. Wesson Jr.,73,MID CITY NC,WILSHIRE,23080,651,1106,,12,69
1-870639156,12/31/2017 05:47:00 PM,01/04/2018 11:20:00 AM,SR Created,BOS,Bulky Items,Closed,Mobile App,Android,N,WLA,01/04/2018 12:00:00 AM,01/04/2018 11:20:00 AM,Y,,"11806 W OHIO AVE, 90025",11806,W,OHIO,AVE,90025,34.04299592,-118.4588184,"(34.0429959158, -118.458818449)",631,J,5,West Los Angeles APC,11,Mike Bonin,66,WEST LOS ANGELES NC,WEST LOS ANGELES,23443,865,1380,9,10,50
1-870639080,12/31/2017 05:46:00 PM,01/04/2018 01:01:00 PM,SR Created,BOS,Bulky Items,Closed,Mobile App,Android,N,WLA,01/04/2018 12:00:00 AM,01/04/2018 12:59:00 PM,Y,N,"11711 W OHIO AVE, 90025",11711,W,OHIO,AVE,90025,34.04434669,-118.4571926,"(34.0443466864, -118.457192621)",631,J,5,West Los Angeles APC,11,Mike Bonin,66,WEST LOS ANGELES NC,WEST LOS ANGELES,23443,864,1516,9,10,50
1-870644001,12/31/2017 05:44:00 PM,01/05/2018 03:07:00 PM,SR Created,BOS,Bulky Items,Closed,Call,,N,WLA,01/05/2018 12:00:00 AM,01/05/2018 03:07:00 PM,Y,N,"5327 W DOCKWEILER PL, 90019",5327,W,DOCKWEILER,PL,90019,34.04948795,-118.3532336,"(34.0494879451, -118.353233569)",633,C,4,Central APC,10,Herb J. Wesson Jr.,60,P.I.C.O. NC,WILSHIRE,23080,646,1351,,12,23
1-870638471,12/31/2017 05:43:00 PM,01/02/2018 11:53:00 PM,SR Created,BOS,Metal/Household Appliances,Closed,Call,,N,EV,01/02/2018 12:00:00 AM,01/02/2018 11:53:00 PM,Y,N,"10151 N MT GLEASON AVE, 91040",10151,N,MT GLEASON,AVE,91040,34.25381926,-118.3027865,"(34.2538192606, -118.302786486)",503,H,4,North Valley APC,7,Monica Rodriguez,10,SUNLAND-TUJUNGA NC,FOOTHILL,3221,15,260,,1,7
1-870638941,12/31/2017 05:43:00 PM,01/02/2018 01:19:00 PM,SR Created,BOS,Dead Animal Removal,Closed,Mobile App,iOS,N,NC,,01/02/2018 01:19:00 PM,Y,,"4118 E YORK BLVD, 90065",4118,E,YORK,BLVD,90065,34.12516565,-118.2288895,"(34.1251656477, -118.228889496)",594,H,1,East Los Angeles APC,14,Jose Huizar,39,GLASSELL PARK NC,NORTHEAST,24030,382,1436,,9,56
1-870643881,12/31/2017 05:42:00 PM,01/02/2018 04:01:00 PM,SR Created,OCB,Graffiti Removal,Closed,Mobile App,Android,Y,LACC,01/02/2018 04:00:00 PM,01/02/2018 04:01:00 PM,Y,N,"3479 S CARMONA AVE, 90016",3479,S,CARMONA,AVE,90016,34.02348096,-118.3671072,"(34.0234809642, -118.367107195)",673,B,1,South Los Angeles APC,10,Herb J. Wesson Jr.,75,WEST ADAMS NC,SOUTHWEST,23077,669,1514,,12,17
1-870638321,12/31/2017 05:41:00 PM,01/02/2018 09:19:00 PM,SR Created,BOS,Bulky Items,Closed,Call,,N,EV,01/02/2018 12:00:00 AM,01/02/2018 09:19:00 PM,Y,N,"10151 N MT GLEASON AVE, 91040",10151,N,MT GLEASON,AVE,91040,34.25381926,-118.3027865,"(34.2538192606, -118.302786486)",503,H,4,North Valley APC,7,Monica Rodriguez,10,SUNLAND-TUJUNGA NC,FOOTHILL,3221,15,260,,1,7
1-870634697,12/31/2017 05:41:00 PM,01/03/2018 04:00:00 PM,SR Created,OCB,Graffiti Removal,Closed,Mobile App,iOS,Y,CCAC,01/03/2018 04:00:00 PM,01/03/2018 04:00:00 PM,Y,N,"100 N BONNIE BRAE ST, 90026",100,N,BONNIE BRAE,ST,90026,34.06585164,-118.2676628,"(34.0658516364, -118.267662792)",634,D,2,Central APC,13,Mitch O'Farrell,44,GREATER ECHO PARK ELYSIAN NC,RAMPART,23444,552,930,,8,31
1-870637465,12/31/2017 05:41:00 PM,01/03/2018 11:34:00 AM,SR Created,BOS,Illegal Dumping Pickup,Closed,Mobile App,iOS,N,NC,01/03/2018 12:00:00 AM,01/03/2018 11:34:00 AM,Y,,"212 S AVENUE 58, 90042",212,S,AVENUE 58,,90042,34.10803426,-118.1908193,"(34.1080342622, -118.190819266)",595,D,3,East Los Angeles APC,1,Gilbert Cedillo,41,HISTORIC HIGHLAND PARK NC,NORTHEAST,23673,372,1022,,11,93
1-870637571,12/31/2017 05:35:00 PM,01/03/2018 01:28:00 PM,SR Created,BOS,Metal/Household Appliances,Closed,Self Service,,N,WV,01/03/2018 12:00:00 AM,01/03/2018 01:28:00 PM,Y,N,"21022 W RODAX ST, 91304",21022,W,RODAX,ST,91304,34.22358665,-118.5915242,"(34.2235866535, -118.591524244)",530,B,2,North Valley APC,3,Bob Blumenfield,13,CANOGA PARK NC,TOPANGA,4279,94,1457,,4,37
1-870637264,12/31/2017 05:34:00 PM,01/03/2018 09:44:00 AM,SR Created,BOS,Bulky Items,Closed,Mobile App,iOS,Y,NC,01/03/2018 12:00:00 AM,01/03/2018 09:44:00 AM,Y,,"1767 W YOSEMITE DR, 90041",1767,W,YOSEMITE,DR,90041,34.13349381,-118.2060232,"(34.1334938112, -118.206023212)",565,B,6,East Los Angeles APC,14,Jose Huizar,40,EAGLE ROCK NC,NORTHEAST,23672,356,1437,,9,60
1-870637381,12/31/2017 05:33:00 PM,01/02/2018 10:40:00 PM,SR Created,BOS,Electronic Waste,Closed,Mobile App,iOS,N,WV,01/02/2018 12:00:00 AM,01/02/2018 10:40:00 PM,Y,,"7254 N DARBY AVE, 91335",7254,N,DARBY,AVE,91335,34.20291089,-118.533412,"(34.202910893, -118.533412017)",530,J,4,South Valley APC,3,Bob Blumenfield,15,RESEDA NC,WEST VALLEY,18909,258,284,,4,12
