SRNumber,CreatedDate,UpdatedDate,ActionTaken,Owner,RequestType,Status,RequestSource,MobileOS,Anonymous,AssignTo,ServiceDate,ClosedDate,AddressVerified,ApproximateAddress,Address,HouseNumber,Direction,StreetName,Suffix,ZipCode,Latitude,Longitude,Location,TBMPage,TBMColumn,TBMRow,APC,CD,CDMember,NC,NCName,PolicePrecinct,Zip Codes,Census Tracts,Precinct Boundaries,LA Specific Plans,Council Districts,Neighborhood Councils (Certified)
1-406357701,12/27/2016 12:25:00 PM,12/28/2016 08:54:00 AM,SR Created,BOS,Bulky Items,Closed,Call,,N,NC,12/28/2016 12:00:00 AM,12/28/2016 08:54:00 AM,Y,N,"5333 N GRANADA ST, 90042",5333,N,GRANADA,ST,90042,34.11114224,-118.2002098,"(34.1111422409, -118.200209772)",595,B,2,East Los Angeles APC,1,Gilbert Cedillo,41,HISTORIC HIGHLAND PARK NC,NORTHEAST,23673,369,477,,11,93
1-406353021,12/27/2016 12:24:00 PM,12/28/2016 09:12:00 AM,SR Created,BOS,Bulky Items,Closed,Call,,N,NC,12/28/2016 12:00:00 AM,12/28/2016 09:12:00 AM,Y,N,"5333 N GRANADA ST, 90042",5333,N,GRANADA,ST,90042,34.11114224,-118.2002098,"(34.1111422409, -118.200209772)",595,B,2,East Los Angeles APC,1,Gilbert Cedillo,41,HISTORIC HIGHLAND PARK NC,NORTHEAST,23673,369,477,,11,93
1-406281931,12/27/2016 11:57:00 AM,12/28/2016 08:52:00 AM,SR Created,BOS,Bulky Items,Closed,Call,,Y,NC,12/28/2016 12:00:00 AM,12/28/2016 08:52:00 AM,Y,N,"131 E AVENUE 44, 90031",131,E,AVENUE 44,,90031,34.09482979,-118.2067533,"(34.09482979, -118.206753324)",595,B,5,East Los Angeles APC,1,Gilbert Cedillo,41,HISTORIC HIGHLAND PARK NC,NORTHEAST,23448,376,602,,11,93
1-406278561,12/27/2016 11:55:00 AM,12/28/2016 08:54:00 AM,SR Created,BOS,Bulky Items,Closed,Call,,Y,NC,12/28/2016 12:00:00 AM,12/28/2016 08:54:00 AM,Y,N,"131 E AVENUE 44, 90031",131,E,AVENUE 44,,90031,34.09482979,-118.2067533,"(34.09482979, -118.206753324)",595,B,5,East Los Angeles APC,1,Gilbert Cedillo,41,HISTORIC HIGHLAND PARK NC,NORTHEAST,23448,376,602,,11,93
1-406235679,12/27/2016 11:38:00 AM,12/28/2016 01:44:00 PM,SR Created,BOS,Bulky Items,Closed,Mobile App,Android,N,NC,12/28/2016 12:00:00 AM,12/28/2016 01:44:00 PM,Y,,"338 N NEWLAND ST, 90042",338,N,NEWLAND,ST,90042,34.11955397,-118.1848294,"(34.1195539727, -118.184829437)",595,D,1,East Los Angeles APC,14,Jose Huizar,41,HISTORIC HIGHLAND PARK NC,NORTHEAST,23673,362,598,,9,93
1-406226843,12/27/2016 11:34:00 AM,12/28/2016 01:48:00 PM,SR Created,BOS,Bulky Items,Closed,Mobile App,Android,N,NC,12/28/2016 12:00:00 AM,12/28/2016 01:48:00 PM,Y,,"354 N NEWLAND ST, 90042",354,N,NEWLAND,ST,90042,34.11994316,-118.184871,"(34.1199431557, -118.184870954)",595,D,1,East Los Angeles APC,14,Jose Huizar,41,HISTORIC HIGHLAND PARK NC,NORTHEAST,23673,362,598,,9,93
1-406168651,12/27/2016 11:08:00 AM,12/28/2016 08:40:00 AM,SR Created,BOS,Bulky Items,Closed,Call,,N,NC,12/28/2016 12:00:00 AM,12/28/2016 08:40:00 AM,Y,N,"705 N AVENUE 50, 90042",705,N,AVENUE 50,,90042,34.11100978,-118.2065254,"(34.111009777, -118.206525375)",595,B,2,East Los Angeles APC,1,Gilbert Cedillo,41,HISTORIC HIGHLAND PARK NC,NORTHEAST,23673,369,686,,11,93
1-406080241,12/27/2016 10:35:00 AM,12/28/2016 02:21:00 PM,SR Created,OCB,Graffiti Removal,Closed,Call,,N,NEGB_ELA,12/28/2016 02:20:00 PM,12/28/2016 02:21:00 PM,Y,N,"5943 E BENNER ST, 90042",5943,E,BENNER,ST,90042,34.10797373,-118.1877397,"(34.1079737308, -118.187739721)",595,D,3,East Los Angeles APC,1,Gilbert Cedillo,41,HISTORIC HIGHLAND PARK NC,NORTHEAST,23673,372,1022,,11,93
1-406077771,12/27/2016 10:33:00 AM,12/28/2016 08:54:00 AM,SR Created,BOS,Bulky Items,Closed,Call,,Y,NC,12/28/2016 12:00:00 AM,12/28/2016 08:54:00 AM,Y,N,"5108 E MIRIAM ST, 90042",5108,E,MIRIAM,ST,90042,34.11476807,-118.2051704,"(34.1147680729, -118.205170369)",595,B,2,East Los Angeles APC,1,Gilbert Cedillo,41,HISTORIC HIGHLAND PARK NC,NORTHEAST,23673,368,586,,11,93
1-405972911,12/27/2016 09:54:00 AM,12/28/2016 08:46:00 AM,SR Created,BOS,Illegal Dumping Pickup,Closed,Call,,Y,NC,12/28/2016 12:00:00 AM,12/28/2016 08:46:00 AM,Y,N,"818 W AVENUE 52, 90042",818,W,AVENUE 52,,90042,34.11505083,-118.2038101,"(34.1150508326, -118.203810092)",595,B,2,East Los Angeles APC,1,Gilbert Cedillo,41,HISTORIC HIGHLAND PARK NC,NORTHEAST,23673,368,586,,11,93
1-405934421,12/27/2016 09:51:00 AM,12/28/2016 06:37:00 AM,SR Created,BOS,Bulky Items,Closed,Call,,Y,NC,12/28/2016 12:00:00 AM,12/28/2016 06:37:00 AM,Y,N,"538 N AVENUE 67, 90042",538,N,AVENUE 67,,90042,34.11750664,-118.1747595,"(34.1175066403, -118.174759491)",595,E,1,East Los Angeles APC,14,Jose Huizar,41,HISTORIC HIGHLAND PARK NC,NORTHEAST,23673,361,577,,9,93
1-405904901,12/27/2016 09:39:00 AM,12/27/2016 10:24:00 AM,SR Created,BOS,Dead Animal Removal,Closed,Call,,N,NC,,12/27/2016 10:24:00 AM,Y,N,"6100 N FIGUEROA ST, 90042",6100,N,FIGUEROA,ST,90042,34.11210859,-118.1876987,"(34.1121085914, -118.187698708)",595,D,2,East Los Angeles APC,14,Jose Huizar,41,HISTORIC HIGHLAND PARK NC,NORTHEAST,23673,372,575,28,9,93
1-405847813,12/27/2016 09:12:00 AM,12/29/2016 08:21:00 AM,SR Created,BOS,Bulky Items,Closed,Mobile App,iOS,N,NC,12/29/2016 12:00:00 AM,12/29/2016 08:21:00 AM,Y,,"4813 MONTE VISTA ST, 90042",4813,,MONTE VISTA,ST,90042,34.10582578,-118.2064795,"(34.1058257815, -118.206479506)",595,B,3,East Los Angeles APC,1,Gilbert Cedillo,41,HISTORIC HIGHLAND PARK NC,NORTHEAST,23673,376,589,13,11,93
1-405820871,12/27/2016 08:58:00 AM,12/28/2016 02:20:00 PM,SR Created,BOS,Metal/Household Appliances,Closed,Call,,N,NC,12/28/2016 12:00:00 AM,12/28/2016 02:20:00 PM,Y,N,"1319 N AVENUE 54, 90042",1319,N,AVENUE 54,,90042,34.12070226,-118.1994085,"(34.1207022578, -118.199408458)",595,B,1,East Los Angeles APC,14,Jose Huizar,41,HISTORIC HIGHLAND PARK NC,NORTHEAST,23673,365,439,,9,93
1-405815181,12/27/2016 08:57:00 AM,12/28/2016 11:26:00 AM,SR Created,BOS,Bulky Items,Closed,Call,,N,NC,12/28/2016 12:00:00 AM,12/28/2016 11:26:00 AM,Y,N,"1319 N AVENUE 54, 90042",1319,N,AVENUE 54,,90042,34.12070226,-118.1994085,"(34.1207022578, -118.199408458)",595,B,1,East Los Angeles APC,14,Jose Huizar,41,HISTORIC HIGHLAND PARK NC,NORTHEAST,23673,365,439,,9,93
1-405731761,12/27/2016 08:09:00 AM,12/28/2016 02:11:00 PM,SR Created,BOS,Metal/Household Appliances,Closed,Call,,N,NC,12/28/2016 12:00:00 AM,12/28/2016 02:11:00 PM,Y,N,"5203 MONTE VISTA ST, 90042",5203,,MONTE VISTA,ST,90042,34.10873142,-118.2008385,"(34.1087314164, -118.20083845)",595,B,3,East Los Angeles APC,1,Gilbert Cedillo,41,HISTORIC HIGHLAND PARK NC,NORTHEAST,23673,369,686,28,11,93
1-405729341,12/27/2016 08:09:00 AM,12/28/2016 07:04:00 AM,SR Created,BOS,Electronic Waste,Closed,Call,,N,NC,12/28/2016 12:00:00 AM,12/28/2016 07:04:00 AM,Y,N,"5203 MONTE VISTA ST, 90042",5203,,MONTE VISTA,ST,90042,34.10873142,-118.2008385,"(34.1087314164, -118.20083845)",595,B,3,East Los Angeles APC,1,Gilbert Cedillo,41,HISTORIC HIGHLAND PARK NC,NORTHEAST,23673,369,686,28,11,93
1-405729121,12/27/2016 08:08:00 AM,12/28/2016 01:51:00 PM,SR Created,BOS,Bulky Items,Closed,Call,,N,NC,12/28/2016 12:00:00 AM,12/28/2016 01:51:00 PM,Y,N,"5203 MONTE VISTA ST, 90042",5203,,MONTE VISTA,ST,90042,34.10873142,-118.2008385,"(34.1087314164, -118.20083845)",595,B,3,East Los Angeles APC,1,Gilbert Cedillo,41,HISTORIC HIGHLAND PARK NC,NORTHEAST,23673,369,686,28,11,93
1-405683573,12/27/2016 07:27:00 AM,12/28/2016 01:13:00 PM,SR Created,BOS,Bulky Items,Closed,Mobile App,iOS,N,NC,12/28/2016 12:00:00 AM,12/28/2016 01:13:00 PM,Y,,"6336 S ARROYO GLEN ST, 90042",6336,S,ARROYO GLEN,ST,90042,34.11220812,-118.1836263,"(34.1122081201, -118.183626345)",595,D,2,East Los Angeles APC,14,Jose Huizar,41,HISTORIC HIGHLAND PARK NC,NORTHEAST,23673,372,575,,9,93
1-405238891,12/26/2016 07:52:00 PM,12/27/2016 02:34:00 PM,SR Created,OCB,Graffiti Removal,Closed,Mobile App,iOS,N,NEGB_ELA,12/27/2016 02:33:00 PM,12/27/2016 02:34:00 PM,Y,N,"425 N AVENUE 63, 90042",425,N,AVENUE 63,,90042,34.11865384,-118.1807857,"(34.118653838, -118.180785696)",595,E,1,East Los Angeles APC,14,Jose Huizar,41,HISTORIC HIGHLAND PARK NC,NORTHEAST,23673,359,575,,9,93
1-405234941,12/26/2016 07:30:00 PM,01/04/2017 11:31:00 AM,SR Created,BOS,Bulky Items,Closed,Self Service,,N,NC,01/04/2017 12:00:00 AM,01/04/2017 11:31:00 AM,Y,N,"1906 N AVENUE 52, 90042",1906,N,AVENUE 52,,90042,34.12761991,-118.2009475,"(34.1276199092, -118.200947537)",565,B,7,East Los Angeles APC,14,Jose Huizar,41,HISTORIC HIGHLAND PARK NC,NORTHEAST,23673,364,439,,9,93
1-405198731,12/26/2016 06:13:00 PM,12/28/2016 11:40:00 AM,SR Created,BOS,Bulky Items,Closed,Self Service,,N,NC,12/28/2016 12:00:00 AM,12/28/2016 11:40:00 AM,Y,N,"5211 E ALMADEN DR, 90042",5211,E,ALMADEN,DR,90042,34.12410898,-118.2013096,"(34.1241089796, -118.201309573)",595,B,1,East Los Angeles APC,14,Jose Huizar,41,HISTORIC HIGHLAND PARK NC,NORTHEAST,23673,365,439,,9,93
1-405193451,12/26/2016 06:12:00 PM,12/27/2016 11:38:00 AM,SR Created,ITA,Other,Closed,Self Service,,N,,,12/27/2016 11:38:00 AM,Y,N,"5966 1/2 E BENNER ST, 90042",5966,E,BENNER,ST,90042,34.1079365905,-118.186862195,"(34.1079365905, -118.186862195)",595,D,3,East Los Angeles APC,1,Gilbert Cedillo,41,HISTORIC HIGHLAND PARK NC,NORTHEAST,23673,372,1022,,11,93
1-405191241,12/26/2016 05:55:00 PM,12/28/2016 08:40:00 AM,SR Created,BOS,Bulky Items,Closed,Self Service,,Y,NC,12/28/2016 12:00:00 AM,12/28/2016 08:40:00 AM,Y,N,"429 N AVENUE 51, 90042",429,N,AVENUE 51,,90042,34.11102133,-118.2040147,"(34.1110213329, -118.204014672)",595,B,2,East Los Angeles APC,1,Gilbert Cedillo,41,HISTORIC HIGHLAND PARK NC,NORTHEAST,23673,369,686,,11,93
1-405157331,12/26/2016 04:36:00 PM,12/28/2016 01:46:00 PM,SR Created,BOS,Bulky Items,Closed,Call,,N,NC,12/28/2016 12:00:00 AM,12/28/2016 01:46:00 PM,Y,N,"625 N AVENUE 65, 90042",625,N,AVENUE 65,,90042,34.11902421,-118.1774324,"(34.1190242112, -118.177432404)",595,E,1,East Los Angeles APC,14,Jose Huizar,41,HISTORIC HIGHLAND PARK NC,NORTHEAST,23673,360,576,,9,93
1-405153951,12/26/2016 04:32:00 PM,12/28/2016 11:27:00 AM,SR Created,BOS,Bulky Items,Closed,Call,,N,NC,12/28/2016 12:00:00 AM,12/28/2016 11:27:00 AM,Y,N,"6212 E POPPY PEAK DR, 90042",6212,E,POPPY PEAK,DR,90042,34.12895864,-118.1847827,"(34.1289586405, -118.184782697)",565,D,7,East Los Angeles APC,14,Jose Huizar,41,HISTORIC HIGHLAND PARK NC,NORTHEAST,23673,359,437,,9,93
1-405152091,12/26/2016 04:25:00 PM,12/28/2016 11:57:00 AM,SR Created,BOS,Bulky Items,Closed,Call,,N,NC,12/28/2016 12:00:00 AM,12/28/2016 11:57:00 AM,Y,N,"1855 N AVENUE 52, 90042",1855,N,AVENUE 52,,90042,34.12670379,-118.2021463,"(34.1267037944, -118.202146265)",565,B,7,East Los Angeles APC,14,Jose Huizar,41,HISTORIC HIGHLAND PARK NC,NORTHEAST,23673,364,439,,9,93
1-405149191,12/26/2016 04:20:00 PM,12/28/2016 08:55:00 AM,SR Created,BOS,Bulky Items,Closed,Call,,N,NC,12/28/2016 12:00:00 AM,12/28/2016 08:55:00 AM,Y,N,"5049 E MONTEZUMA ST, 90042",5049,E,MONTEZUMA,ST,90042,34.11161086,-118.2059094,"(34.1116108634, -118.205909425)",595,B,2,East Los Angeles APC,1,Gilbert Cedillo,41,HISTORIC HIGHLAND PARK NC,NORTHEAST,23673,369,686,,11,93
1-405148771,12/26/2016 04:18:00 PM,12/28/2016 01:46:00 PM,SR Created,BOS,Bulky Items,Closed,Call,,N,NC,12/28/2016 12:00:00 AM,12/28/2016 01:46:00 PM,Y,N,"354 N NEWLAND ST, 90042",354,N,NEWLAND,ST,90042,34.11994316,-118.184871,"(34.1199431557, -118.184870954)",595,D,1,East Los Angeles APC,14,Jose Huizar,41,HISTORIC HIGHLAND PARK NC,NORTHEAST,23673,362,598,,9,93
1-405146101,12/26/2016 04:16:00 PM,12/28/2016 12:37:00 PM,SR Created,BOS,Bulky Items,Closed,Call,,N,NC,12/28/2016 12:00:00 AM,12/28/2016 12:37:00 PM,Y,N,"320 N NEWLAND ST, 90042",320,N,NEWLAND,ST,90042,34.11916623,-118.1847923,"(34.1191662251, -118.184792335)",595,D,1,East Los Angeles APC,14,Jose Huizar,41,HISTORIC HIGHLAND PARK NC,NORTHEAST,23673,362,598,,9,93
1-405147861,12/26/2016 04:15:00 PM,01/03/2017 02:41:00 PM,SR Created,BOS,Metal/Household Appliances,Closed,Call,,N,NC,01/03/2017 12:00:00 AM,01/03/2017 02:41:00 PM,Y,N,"320 N NEWLAND ST, 90042",320,N,NEWLAND,ST,90042,34.11916623,-118.1847923,"(34.1191662251, -118.184792335)",595,D,1,East Los Angeles APC,14,Jose Huizar,41,HISTORIC HIGHLAND PARK NC,NORTHEAST,23673,362,598,,9,93
1-405120341,12/26/2016 03:50:00 PM,12/28/2016 01:53:00 PM,SR Created,BOS,Bulky Items,Closed,Call,,N,NC,12/28/2016 12:00:00 AM,12/28/2016 01:53:00 PM,Y,N,"5222 E MONTE VISTA ST, 90042",5222,E,MONTE VISTA,ST,90042,34.1087427,-118.2003524,"(34.108742701, -118.200352429)",595,B,3,East Los Angeles APC,1,Gilbert Cedillo,41,HISTORIC HIGHLAND PARK NC,NORTHEAST,23673,374,686,28,11,93
1-405115601,12/26/2016 03:38:00 PM,12/28/2016 02:16:00 PM,SR Created,BOS,Metal/Household Appliances,Closed,Call,,N,NC,12/28/2016 12:00:00 AM,12/28/2016 02:16:00 PM,Y,N,"5206 E RAPHAEL ST, 90042",5206,E,RAPHAEL,ST,90042,34.11395453,-118.2037803,"(34.1139545325, -118.203780298)",595,B,2,East Los Angeles APC,1,Gilbert Cedillo,41,HISTORIC HIGHLAND PARK NC,NORTHEAST,23673,368,586,,11,93
1-405113931,12/26/2016 03:37:00 PM,12/28/2016 08:52:00 AM,SR Created,BOS,Bulky Items,Closed,Call,,N,NC,12/28/2016 12:00:00 AM,12/28/2016 08:52:00 AM,Y,N,"5206 E RAPHAEL ST, 90042",5206,E,RAPHAEL,ST,90042,34.11395453,-118.2037803,"(34.1139545325, -118.203780298)",595,B,2,East Los Angeles APC,1,Gilbert Cedillo,41,HISTORIC HIGHLAND PARK NC,NORTHEAST,23673,368,586,,11,93
1-405112821,12/26/2016 03:36:00 PM,12/28/2016 07:05:00 AM,SR Created,BOS,Electronic Waste,Closed,Call,,N,NC,12/28/2016 12:00:00 AM,12/28/2016 07:05:00 AM,Y,N,"5206 E RAPHAEL ST, 90042",5206,E,RAPHAEL,ST,90042,34.11395453,-118.2037803,"(34.1139545325, -118.203780298)",595,B,2,East Los Angeles APC,1,Gilbert Cedillo,41,HISTORIC HIGHLAND PARK NC,NORTHEAST,23673,368,586,,11,93
1-405111651,12/26/2016 03:33:00 PM,12/28/2016 01:45:00 PM,SR Created,BOS,Bulky Items,Closed,Call,,N,NC,12/28/2016 12:00:00 AM,12/28/2016 01:45:00 PM,Y,N,"6315 E ELGIN ST, 90042",6315,E,ELGIN,ST,90042,34.11845763,-118.1799629,"(34.1184576253, -118.179962877)",595,E,1,East Los Angeles APC,14,Jose Huizar,41,HISTORIC HIGHLAND PARK NC,NORTHEAST,23673,359,575,,9,93
1-405110301,12/26/2016 03:33:00 PM,12/28/2016 08:55:00 AM,SR Created,BOS,Bulky Items,Closed,Call,,N,NC,12/28/2016 12:00:00 AM,12/28/2016 08:55:00 AM,Y,N,"5206 RAPHAEL ST, 90042",5206,,RAPHAEL,ST,90042,34.1139634,-118.2039701,"(34.113963404, -118.203970131)",595,B,2,East Los Angeles APC,1,Gilbert Cedillo,41,HISTORIC HIGHLAND PARK NC,NORTHEAST,23673,368,586,,11,93
1-405100881,12/26/2016 03:23:00 PM,12/28/2016 08:57:00 AM,SR Created,BOS,Bulky Items,Closed,Call,,N,NC,12/28/2016 12:00:00 AM,12/28/2016 08:57:00 AM,Y,N,"217 S THORNE ST, 90042",217,S,THORNE,ST,90042,34.11248642,-118.1795071,"(34.1124864223, -118.179507061)",595,E,2,East Los Angeles APC,14,Jose Huizar,41,HISTORIC HIGHLAND PARK NC,NORTHEAST,23673,360,577,,9,93
1-405099381,12/26/2016 03:20:00 PM,12/28/2016 09:11:00 AM,SR Created,BOS,Electronic Waste,Closed,Call,,N,NC,12/28/2016 12:00:00 AM,12/28/2016 09:11:00 AM,Y,N,"217 S THORNE ST, 90042",217,S,THORNE,ST,90042,34.11248642,-118.1795071,"(34.1124864223, -118.179507061)",595,E,2,East Los Angeles APC,14,Jose Huizar,41,HISTORIC HIGHLAND PARK NC,NORTHEAST,23673,360,577,,9,93
1-405095171,12/26/2016 03:17:00 PM,12/28/2016 02:49:00 PM,SR Created,BOS,Metal/Household Appliances,Closed,Call,,N,NC,12/28/2016 12:00:00 AM,12/28/2016 02:49:00 PM,Y,N,"901 N PALM VIEW DR, 90042",901,N,PALM VIEW,DR,90042,34.1228738,-118.1797133,"(34.1228737975, -118.179713312)",595,E,1,East Los Angeles APC,14,Jose Huizar,41,HISTORIC HIGHLAND PARK NC,NORTHEAST,23673,359,437,,9,93
1-405097271,12/26/2016 03:17:00 PM,12/28/2016 09:11:00 AM,SR Created,BOS,Electronic Waste,Closed,Call,,N,NC,12/28/2016 12:00:00 AM,12/28/2016 09:11:00 AM,Y,N,"901 N PALM VIEW DR, 90042",901,N,PALM VIEW,DR,90042,34.1228738,-118.1797133,"(34.1228737975, -118.179713312)",595,E,1,East Los Angeles APC,14,Jose Huizar,41,HISTORIC HIGHLAND PARK NC,NORTHEAST,23673,359,437,,9,93
1-405094391,12/26/2016 03:16:00 PM,12/28/2016 11:29:00 AM,SR Created,BOS,Bulky Items,Closed,Call,,N,NC,12/28/2016 12:00:00 AM,12/28/2016 11:29:00 AM,Y,N,"901 N PALM VIEW DR, 90042",901,N,PALM VIEW,DR,90042,34.1228738,-118.1797133,"(34.1228737975, -118.179713312)",595,E,1,East Los Angeles APC,14,Jose Huizar,41,HISTORIC HIGHLAND PARK NC,NORTHEAST,23673,359,437,,9,93
1-405092451,12/26/2016 03:13:00 PM,12/28/2016 08:08:00 AM,SR Created,BOS,Bulky Items,Closed,Call,,N,NC,12/28/2016 12:00:00 AM,12/28/2016 08:08:00 AM,Y,N,"972 N EL PASO DR, 90042",972,N,EL PASO,DR,90042,34.11610467,-118.2123843,"(34.1161046674, -118.212384271)",595,A,2,East Los Angeles APC,1,Gilbert Cedillo,41,HISTORIC HIGHLAND PARK NC,NORTHEAST,23673,385,1433,,11,93
1-405092171,12/26/2016 03:11:00 PM,12/28/2016 07:58:00 AM,SR Created,BOS,Electronic Waste,Closed,Call,,N,NC,12/28/2016 12:00:00 AM,12/28/2016 07:58:00 AM,Y,N,"972 N EL PASO DR, 90042",972,N,EL PASO,DR,90042,34.11610467,-118.2123843,"(34.1161046674, -118.212384271)",595,A,2,East Los Angeles APC,1,Gilbert Cedillo,41,HISTORIC HIGHLAND PARK NC,NORTHEAST,23673,385,1433,,11,93
1-405084271,12/26/2016 03:04:00 PM,12/28/2016 01:11:00 PM,SR Created,BOS,Bulky Items,Closed,Self Service,,Y,NC,12/28/2016 12:00:00 AM,12/28/2016 01:11:00 PM,Y,N,"5319 E BUCHANAN ST, 90042",5319,E,BUCHANAN,ST,90042,34.11846185,-118.200375,"(34.118461846, -118.200374985)",595,B,1,East Los Angeles APC,1,Gilbert Cedillo,41,HISTORIC HIGHLAND PARK NC,NORTHEAST,23673,365,584,,11,93
1-405070831,12/26/2016 02:44:00 PM,12/28/2016 08:39:00 AM,SR Created,BOS,Bulky Items,Closed,Self Service,,N,NC,12/28/2016 12:00:00 AM,12/28/2016 08:39:00 AM,Y,Y,"316 E LIVERMORE TER, 90042",316,E,LIVERMORE,TER,90042,34.11516255,-118.1889142,"(34.1151625527, -118.188914153)",595,D,2,East Los Angeles APC,1,Gilbert Cedillo,41,HISTORIC HIGHLAND PARK NC,NORTHEAST,23673,371,582,,11,93
1-405039901,12/26/2016 02:03:00 PM,12/28/2016 11:28:00 AM,SR Created,BOS,Bulky Items,Closed,Self Service,,N,NC,12/28/2016 12:00:00 AM,12/28/2016 11:28:00 AM,Y,N,"AVENUE 56 AT TEHAMA ST, 90042",,,,,90042,34.1256115,-118.1965113,"(34.1256115035, -118.196511255)",565,C,7,East Los Angeles APC,14,Jose Huizar,41,HISTORIC HIGHLAND PARK NC,NORTHEAST,23673,364,439,,9,93
1-405038941,12/26/2016 02:01:00 PM,12/27/2016 02:32:00 PM,SR Created,OCB,Graffiti Removal,Closed,Self Service,,N,NEGB_ELA,12/27/2016 02:32:00 PM,12/27/2016 02:32:00 PM,Y,N,"5215 E YORK BLVD, 90042",5215,E,YORK,BLVD,90042,34.12068192,-118.2021337,"(34.1206819243, -118.202133731)",595,B,1,East Los Angeles APC,14,Jose Huizar,41,HISTORIC HIGHLAND PARK NC,NORTHEAST,23673,365,439,,9,93
1-405015401,12/26/2016 01:35:00 PM,12/28/2016 02:15:00 PM,SR Created,BOS,Metal/Household Appliances,Closed,Call,,N,NC,12/28/2016 12:00:00 AM,12/28/2016 02:15:00 PM,Y,N,"5147 E STRATFORD ROAD, 90042",5147,E,STRATFORD,ROAD,90042,34.12258256,-118.202624,"(34.1225825627, -118.202624014)",595,B,1,East Los Angeles APC,14,Jose Huizar,41,HISTORIC HIGHLAND PARK NC,NORTHEAST,23673,365,439,,9,93
1-405015831,12/26/2016 01:34:00 PM,12/28/2016 11:29:00 AM,SR Created,BOS,Bulky Items,Closed,Call,,N,NC,12/28/2016 12:00:00 AM,12/28/2016 11:29:00 AM,Y,N,"5147 E STRATFORD ROAD, 90042",5147,E,STRATFORD,ROAD,90042,34.12258256,-118.202624,"(34.1225825627, -118.202624014)",595,B,1,East Los Angeles APC,14,Jose Huizar,41,HISTORIC HIGHLAND PARK NC,NORTHEAST,23673,365,439,,9,93
1-405003031,12/26/2016 01:18:00 PM,12/28/2016 12:09:00 PM,SR Created,BOS,Bulky Items,Closed,Call,,N,NC,12/28/2016 12:00:00 AM,12/28/2016 12:09:00 PM,Y,N,"604 N HOLLAND AVE, 90042",604,N,HOLLAND,AVE,90042,34.1133671,-118.2029807,"(34.113367101, -118.202980667)",595,B,2,East Los Angeles APC,1,Gilbert Cedillo,41,HISTORIC HIGHLAND PARK NC,NORTHEAST,23673,368,584,,11,93
1-404984601,12/26/2016 12:49:00 PM,12/28/2016 08:10:00 AM,SR Created,BOS,Bulky Items,Closed,Call,,N,NC,12/28/2016 12:00:00 AM,12/28/2016 08:10:00 AM,Y,N,"4819 E BUCHANAN ST, 90042",4819,E,BUCHANAN,ST,90042,34.1204918,-118.2110006,"(34.1204918026, -118.211000577)",595,A,1,East Los Angeles APC,1,Gilbert Cedillo,41,HISTORIC HIGHLAND PARK NC,NORTHEAST,23673,366,1433,,11,93
1-404981791,12/26/2016 12:49:00 PM,12/28/2016 02:12:00 PM,SR Created,BOS,Metal/Household Appliances,Closed,Call,,N,NC,12/28/2016 12:00:00 AM,12/28/2016 02:12:00 PM,Y,N,"5685 E HUB ST, 90042",5685,E,HUB,ST,90042,34.11607358,-118.1948268,"(34.116073581, -118.194826844)",595,C,2,East Los Angeles APC,1,Gilbert Cedillo,41,HISTORIC HIGHLAND PARK NC,NORTHEAST,23673,370,584,,11,93
1-404979161,12/26/2016 12:47:00 PM,12/29/2016 08:19:00 AM,SR Created,BOS,Bulky Items,Closed,Call,,N,NC,12/29/2016 12:00:00 AM,12/29/2016 08:19:00 AM,Y,N,"5685 E HUB ST, 90042",5685,E,HUB,ST,90042,34.11607358,-118.1948268,"(34.116073581, -118.194826844)",595,C,2,East Los Angeles APC,1,Gilbert Cedillo,41,HISTORIC HIGHLAND PARK NC,NORTHEAST,23673,370,584,,11,93
1-404961831,12/26/2016 12:30:00 PM,12/28/2016 11:27:00 AM,SR Created,BOS,Bulky Items,Closed,Call,,Y,NC,12/28/2016 12:00:00 AM,12/28/2016 11:27:00 AM,Y,N,"1211 N TOLEDO ST, 90042",1211,N,TOLEDO,ST,90042,34.12340388,-118.1901347,"(34.1234038848, -118.190134666)",595,D,1,East Los Angeles APC,14,Jose Huizar,41,HISTORIC HIGHLAND PARK NC,NORTHEAST,23673,363,1224,,9,93
1-404954181,12/26/2016 12:24:00 PM,12/28/2016 01:44:00 PM,SR Created,BOS,Bulky Items,Closed,Call,,N,NC,12/28/2016 12:00:00 AM,12/28/2016 01:44:00 PM,Y,N,"6129 1/2 E PIEDMONT AVE, 90042",6129,E,PIEDMONT,AVE,90042,34.11383494,-118.1876036,"(34.113834939, -118.187603635)",595,D,2,East Los Angeles APC,1,Gilbert Cedillo,41,HISTORIC HIGHLAND PARK NC,NORTHEAST,23673,371,582,,11,93
1-404953811,12/26/2016 12:23:00 PM,12/28/2016 12:10:00 PM,SR Created,BOS,Bulky Items,Closed,Call,,N,NC,12/28/2016 12:00:00 AM,12/28/2016 12:10:00 PM,Y,N,"6129 1/2 E PIEDMONT AVE, 90042",6129,E,PIEDMONT,AVE,90042,34.11383494,-118.1876036,"(34.113834939, -118.187603635)",595,D,2,East Los Angeles APC,1,Gilbert Cedillo,41,HISTORIC HIGHLAND PARK NC,NORTHEAST,23673,371,582,,11,93
