SRNumber,CreatedDate,UpdatedDate,ActionTaken,Owner,RequestType,Status,RequestSource,MobileOS,Anonymous,AssignTo,ServiceDate,ClosedDate,AddressVerified,ApproximateAddress,Address,HouseNumber,Direction,StreetName,Suffix,ZipCode,Latitude,Longitude,Location,TBMPage,TBMColumn,TBMRow,APC,CD,CDMember,NC,NCName,PolicePrecinct,Zip Codes,Census Tracts,Precinct Boundaries,LA Specific Plans,Council Districts,Neighborhood Councils (Certified)
1-410827571,12/31/2016 12:06:00 PM,12/31/2016 04:01:00 PM,SR Created,BOS,Bulky Items,Closed,Driver Self Report,,Y,NC,01/03/2017 12:00:00 AM,12/31/2016 04:01:00 PM,Y,N,"5055 NOVGOROD ST, 90032",5055,,NOVGOROD,ST,90032,34.09070844,-118.1732459,"(34.0907084435, -118.173245863)",595,F,5,East Los Angeles APC,14,Jose Huizar,48,LA-32 NC,HOLLENBECK,23449,495,623,,9,91
1-410824541,12/31/2016 12:05:00 PM,12/31/2016 12:10:00 PM,SR Created,BOS,Bulky Items,Closed,Call,,Y,WLA,01/07/2017 12:00:00 AM,12/31/2016 12:10:00 PM,Y,N,"3620 S WATSEKA AVE, 90034",3620,S,WATSEKA,AVE,90034,34.02814887,-118.3995029,"(34.0281488735, -118.399502859)",632,G,7,West Los Angeles APC,5,Paul Koretz,115,PALMS NC,PACIFIC,23451,885,1129,,6,74
1-410820141,12/31/2016 12:04:00 PM,12/31/2016 04:01:00 PM,SR Created,BOS,Bulky Items,Closed,Driver Self Report,,Y,NC,01/03/2017 12:00:00 AM,12/31/2016 04:01:00 PM,Y,N,"3205 N BUDAU AVE, 90032",3205,N,BUDAU,AVE,90032,34.08304632,-118.1694242,"(34.0830463186, -118.16942417)",595,F,6,East Los Angeles APC,14,Jose Huizar,48,LA-32 NC,HOLLENBECK,23449,504,775,,9,91
1-410820781,12/31/2016 12:02:00 PM,12/31/2016 04:01:00 PM,SR Created,BOS,Bulky Items,Closed,Driver Self Report,,Y,NC,01/03/2017 12:00:00 AM,12/31/2016 04:01:00 PM,Y,N,"5355 E EDNA ST, 90032",5355,E,EDNA,ST,90032,34.0841616,-118.1664222,"(34.0841616001, -118.166422204)",595,F,6,East Los Angeles APC,14,Jose Huizar,48,LA-32 NC,HOLLENBECK,23449,502,613,,9,91
1-410815431,12/31/2016 12:02:00 PM,01/04/2017 09:18:00 AM,SR Created,BOS,Bulky Items,Closed,Call,,N,WV,01/04/2017 12:00:00 AM,01/04/2017 09:18:00 AM,Y,N,"8612 N BELMAR AVE, 91324",8612,N,BELMAR,AVE,91324,34.22677558,-118.5588781,"(34.2267755835, -118.558878062)",530,F,1,North Valley APC,12,Mitchell Englander,124,NORTHRIDGE SOUTH NC,DEVONSHIRE,18513,101,1426,,2,65
1-410819811,12/31/2016 12:01:00 PM,01/04/2017 11:42:00 AM,SR Created,BOS,Bulky Items,Closed,Call,,N,WV,01/04/2017 12:00:00 AM,01/04/2017 11:42:00 AM,Y,N,"8612 N BELMAR AVE, 91324",8612,N,BELMAR,AVE,91324,34.22677558,-118.5588781,"(34.2267755835, -118.558878062)",530,F,1,North Valley APC,12,Mitchell Englander,124,NORTHRIDGE SOUTH NC,DEVONSHIRE,18513,101,1426,,2,65
1-410817351,12/31/2016 11:59:00 AM,12/31/2016 04:01:00 PM,SR Created,BOS,Bulky Items,Closed,Driver Self Report,,Y,NC,01/03/2017 12:00:00 AM,12/31/2016 04:01:00 PM,Y,N,"3217 N FARNSWORTH AVE, 90032",3217,N,FARNSWORTH,AVE,90032,34.08372753,-118.1656841,"(34.0837275311, -118.165684077)",595,F,6,East Los Angeles APC,14,Jose Huizar,48,LA-32 NC,HOLLENBECK,23449,502,613,,9,91
1-410817851,12/31/2016 11:59:00 AM,01/03/2017 10:27:00 AM,SR Created,BOS,Bulky Items,Closed,Call,,N,WLA,01/03/2017 12:00:00 AM,01/03/2017 10:27:00 AM,Y,N,"1311 E VENICE BLVD, 90291",1311,E,VENICE,BLVD,90291,33.99570103,-118.4499478,"(33.9957010284, -118.449947822)",672,A,5,West Los Angeles APC,11,Mike Bonin,68,VENICE NC,PACIFIC,25073,911,854,10,10,30
1-410816961,12/31/2016 11:58:00 AM,01/07/2017 02:15:00 PM,SR Created,BOS,Bulky Items,Closed,Call,,N,EV,01/06/2017 12:00:00 AM,01/07/2017 02:15:00 PM,Y,N,"9354 N LANGDON AVE, 91343",9354,N,LANGDON,AVE,91343,34.24048778,-118.468947,"(34.2404877772, -118.468946991)",501,G,6,North Valley APC,7,Vacant,112,NORTH HILLS EAST,MISSION,18914,116,1092,,1,73
1-410817091,12/31/2016 11:58:00 AM,01/09/2017 01:49:00 PM,SR Created,BOS,Bulky Items,Closed,Call,,Y,EV,01/09/2017 12:00:00 AM,01/09/2017 01:49:00 PM,Y,N,"10966 N HILLHAVEN AVE, 91042",10966,N,HILLHAVEN,AVE,91042,34.26849761,-118.287802,"(34.2684976107, -118.287801961)",504,A,2,North Valley APC,7,Vacant,10,SUNLAND-TUJUNGA NC,FOOTHILL,3222,2,532,,1,7
1-410815569,12/31/2016 11:57:00 AM,01/05/2017 11:55:00 AM,SR Created,BOS,Bulky Items,Closed,Mobile App,Android,Y,WV,01/05/2017 12:00:00 AM,01/05/2017 11:55:00 AM,Y,,"16656 W LOS ALIMOS ST, 91344",16656,W,LOS ALIMOS,ST,91344,34.26546415,-118.4955566,"(34.2654641496, -118.495556642)",501,D,3,North Valley APC,12,Mitchell Englander,118,GRANADA HILLS SOUTH NC,DEVONSHIRE,19329,77,1240,,2,79
1-410816711,12/31/2016 11:57:00 AM,12/31/2016 04:01:00 PM,SR Created,BOS,Bulky Items,Closed,Driver Self Report,,Y,NC,01/03/2017 12:00:00 AM,12/31/2016 04:01:00 PM,Y,N,"3326 N FARNSWORTH AVE, 90032",3326,N,FARNSWORTH,AVE,90032,34.08497154,-118.1654575,"(34.0849715391, -118.165457488)",595,F,6,East Los Angeles APC,14,Jose Huizar,48,LA-32 NC,HOLLENBECK,23449,502,609,,9,91
1-410815691,12/31/2016 11:56:00 AM,01/07/2017 01:40:00 PM,SR Created,BOS,Bulky Items,Closed,Call,,N,WLA,01/07/2017 12:00:00 AM,01/07/2017 01:40:00 PM,Y,N,"2911 S REDONDO BLVD, 90016",2911,S,REDONDO,BLVD,90016,34.02673876,-118.3588348,"(34.0267387636, -118.358834849)",633,B,7,South Los Angeles APC,10,Herb J. Wesson Jr.,75,WEST ADAMS NC,SOUTHWEST,23077,666,986,,12,17
1-410813301,12/31/2016 11:54:00 AM,12/31/2016 04:01:00 PM,SR Created,BOS,Bulky Items,Closed,Driver Self Report,,Y,NC,01/03/2017 12:00:00 AM,12/31/2016 04:01:00 PM,Y,N,"3518 N SHEFFIELD AVE, 90032",3518,N,SHEFFIELD,AVE,90032,34.08695342,-118.1613379,"(34.0869534185, -118.161337896)",595,G,6,East Los Angeles APC,14,Jose Huizar,48,LA-32 NC,HOLLENBECK,23449,502,609,,9,91
1-410813521,12/31/2016 11:52:00 AM,12/31/2016 04:01:00 PM,SR Created,BOS,Bulky Items,Closed,Driver Self Report,,Y,NC,01/03/2017 12:00:00 AM,12/31/2016 04:01:00 PM,Y,N,"3530 N SHEFFIELD AVE, 90032",3530,N,SHEFFIELD,AVE,90032,34.08732126,-118.1613384,"(34.0873212596, -118.161338437)",595,G,6,East Los Angeles APC,14,Jose Huizar,48,LA-32 NC,HOLLENBECK,23449,502,609,,9,91
1-410812131,12/31/2016 11:51:00 AM,01/06/2017 10:04:00 AM,SR Created,BOS,Bulky Items,Closed,Self Service,,N,NC,01/06/2017 12:00:00 AM,01/06/2017 10:04:00 AM,Y,N,"1838 N EDGEMONT ST, 90027",1838,N,EDGEMONT,ST,90027,34.10460898,-118.2960745,"(34.1046089757, -118.296074477)",593,J,4,Central APC,4,David Ryu,36,LOS FELIZ NC,NORTHEAST,23445,401,1327,16,7,3
1-410812651,12/31/2016 11:51:00 AM,01/06/2017 07:22:00 AM,SR Created,BOS,Bulky Items,Closed,Self Service,,N,WV,01/06/2017 12:00:00 AM,01/06/2017 07:22:00 AM,Y,N,"17641 W KITTRIDGE ST, 91406",17641,W,KITTRIDGE,ST,91406,34.19034905,-118.5178835,"(34.1903490475, -118.517883485)",531,B,6,South Valley APC,6,Nury Martinez,19,LAKE BALBOA NC,WEST VALLEY,19734,260,571,,3,61
1-410811982,12/31/2016 11:51:00 AM,01/05/2017 11:42:00 AM,SR Created,BOS,Bulky Items,Closed,Mobile App,Android,Y,WV,01/05/2017 12:00:00 AM,01/05/2017 11:42:00 AM,Y,,"16709 W CHATSWORTH ST, 91344",16709,W,CHATSWORTH,ST,91344,34.26486325,-118.4960188,"(34.2648632517, -118.496018781)",501,D,3,North Valley APC,12,Mitchell Englander,118,GRANADA HILLS SOUTH NC,DEVONSHIRE,19329,77,1240,,2,79
1-410807981,12/31/2016 11:50:00 AM,12/31/2016 04:01:00 PM,SR Created,BOS,Bulky Items,Closed,Driver Self Report,,Y,NC,01/03/2017 12:00:00 AM,12/31/2016 04:01:00 PM,Y,N,"3716 N SHEFFIELD AVE, 90032",3716,N,SHEFFIELD,AVE,90032,34.0881421,-118.1613503,"(34.0881420991, -118.161350284)",595,G,5,East Los Angeles APC,14,Jose Huizar,48,LA-32 NC,HOLLENBECK,23449,502,609,,9,91
1-410807421,12/31/2016 11:49:00 AM,01/03/2017 12:07:00 PM,SR Created,BOS,Bulky Items,Closed,Call,,N,WV,01/03/2017 12:00:00 AM,01/03/2017 12:07:00 PM,Y,N,"19516 W ELKWOOD ST, 91335",19516,W,ELKWOOD,ST,91335,34.21264334,-118.5587648,"(34.212643336, -118.55876478)",530,F,3,South Valley APC,3,Bob Blumenfield,15,RESEDA NC,WEST VALLEY,18909,255,1545,,4,12
1-410809831,12/31/2016 11:48:00 AM,12/31/2016 04:02:00 PM,SR Created,BOS,Bulky Items,Closed,Driver Self Report,,Y,NC,01/03/2017 12:00:00 AM,12/31/2016 04:02:00 PM,Y,N,"3723 N SHEFFIELD AVE, 90032",3723,N,SHEFFIELD,AVE,90032,34.08844955,-118.1616833,"(34.0884495535, -118.161683347)",595,G,5,East Los Angeles APC,14,Jose Huizar,48,LA-32 NC,HOLLENBECK,23449,502,609,,9,91
1-410809711,12/31/2016 11:47:00 AM,01/05/2017 08:33:00 AM,SR Created,BOS,Bulky Items,Closed,Self Service,,N,EV,01/05/2017 12:00:00 AM,01/05/2017 08:33:00 AM,Y,N,"14440 W DICKENS ST, 91423",14440,W,DICKENS,ST,91423,34.14954551,-118.447592,"(34.1495455081, -118.447592021)",562,A,5,South Valley APC,4,David Ryu,26,SHERMAN OAKS NC,VAN NUYS,19736,334,681,,7,83
1-410808931,12/31/2016 11:47:00 AM,01/05/2017 10:19:00 AM,SR Created,BOS,Bulky Items,Closed,Call,,Y,NC,01/05/2017 12:00:00 AM,01/05/2017 10:19:00 AM,Y,N,"1908 W KENT ST, 90026",1908,W,KENT,ST,90026,34.07386099,-118.2640385,"(34.0738609935, -118.264038514)",634,D,1,East Los Angeles APC,13,Mitch O'Farrell,44,GREATER ECHO PARK ELYSIAN NC,RAMPART,23444,471,635,,8,31
1-410806211,12/31/2016 11:46:00 AM,01/06/2017 08:29:00 AM,SR Created,BOS,Bulky Items,Closed,Call,,N,WV,01/06/2017 12:00:00 AM,01/06/2017 08:29:00 AM,Y,N,"18408 W HATTERAS ST, 91356",18408,W,HATTERAS,ST,91356,34.17724897,-118.5336558,"(34.1772489691, -118.533655777)",560,J,1,South Valley APC,3,Bob Blumenfield,17,TARZANA NC,WEST VALLEY,19339,319,327,,4,10
1-410801781,12/31/2016 11:42:00 AM,01/05/2017 12:23:00 PM,SR Created,BOS,Bulky Items,Closed,Call,,Y,WLA,01/05/2017 12:00:00 AM,01/05/2017 12:23:00 PM,Y,N,"2269 PARNELL AV, 90064",2269,,PARNELL,AV,90064,34.04622689,-118.4245004,"(34.0462268909, -118.424500378)",632,D,5,West Los Angeles APC,5,Paul Koretz,62,WESTSIDE NC,WEST LOS ANGELES,24029,871,816,9,6,75
1-410800847,12/31/2016 11:41:00 AM,01/05/2017 01:28:00 PM,SR Created,BOS,Bulky Items,Closed,Mobile App,iOS,N,HB,01/05/2017 12:00:00 AM,01/05/2017 01:28:00 PM,Y,,"2249 W AMIRANTE DR, 90732",2249,W,AMIRANTE,DR,90732,33.7291138,-118.3257081,"(33.7291137966, -118.325708096)",823,G,6,Harbor APC,15,Joe Buscaino,96,COASTAL SAN PEDRO NC,HARBOR,3343,984,1213,,15,33
1-410800721,12/31/2016 11:41:00 AM,01/05/2017 11:01:00 AM,SR Created,BOS,Bulky Items,Closed,Self Service,,N,WV,01/05/2017 12:00:00 AM,01/05/2017 11:01:00 AM,Y,N,"16866 W KINGSBURY ST, 91344",16866,W,KINGSBURY,ST,91344,34.26290247,-118.5002319,"(34.262902467, -118.500231907)",501,D,3,North Valley APC,12,Mitchell Englander,118,GRANADA HILLS SOUTH NC,DEVONSHIRE,19329,85,324,,2,79
1-410796071,12/31/2016 11:37:00 AM,01/03/2017 11:55:00 AM,SR Created,BOS,Bulky Items,Closed,Call,,N,NC,01/03/2017 12:00:00 AM,01/03/2017 11:55:00 AM,Y,N,"4914 E NAVARRO ST, 90032",4914,E,NAVARRO,ST,90032,34.0860486,-118.1757752,"(34.086048603, -118.175775234)",595,E,6,East Los Angeles APC,14,Jose Huizar,48,LA-32 NC,HOLLENBECK,23449,503,611,,9,91
1-410792341,12/31/2016 11:35:00 AM,01/03/2017 11:23:00 AM,SR Created,BOS,Bulky Items,Closed,Call,,N,SLA,01/03/2017 12:00:00 AM,01/03/2017 11:23:00 AM,Y,N,"2175 W 26TH PL, 90018",2175,W,26TH,PL,90018,34.03185269,-118.3141251,"(34.0318526914, -118.314125094)",633,H,7,South Los Angeles APC,10,Herb J. Wesson Jr.,74,"UNITED NEIGHBORHOODS OF THE HISTORIC ARLINGTON HEIGHTS, WEST ADAMS, AND JEFFERSON PARK COMMUNITY",SOUTHWEST,23079,677,902,7,12,19
1-410788482,12/31/2016 11:28:00 AM,01/03/2017 09:09:00 AM,SR Created,BOS,Bulky Items,Closed,Mobile App,iOS,N,NC,01/03/2017 12:00:00 AM,01/03/2017 09:09:00 AM,Y,,"303 N SAN FERNANDO ROAD, 90031",303,N,SAN FERNANDO,ROAD,90031,34.07691728,-118.2230601,"(34.0769172756, -118.223060095)",594,J,7,East Los Angeles APC,1,Gilbert Cedillo,47,LINCOLN HEIGHTS NC,HOLLENBECK,23448,485,648,1,11,1
1-410787231,12/31/2016 11:27:00 AM,01/09/2017 12:08:00 PM,SR Created,BOS,Bulky Items,Closed,Mobile App,Android,N,NC,01/09/2017 12:00:00 AM,01/09/2017 12:08:00 PM,Y,,"7057 W LANEWOOD AVE, 90028",7057,W,LANEWOOD,AVE,90028,34.09931872,-118.3434806,"(34.0993187226, -118.343480603)",593,D,4,Central APC,13,Mitch O'Farrell,32,CENTRAL HOLLYWOOD NC,HOLLYWOOD,23446,414,1303,,8,34
1-410786951,12/31/2016 11:26:00 AM,01/05/2017 07:59:00 AM,SR Created,BOS,Bulky Items,Closed,Call,,N,NC,01/05/2017 12:00:00 AM,01/05/2017 07:59:00 AM,Y,N,"307 N RAMPART BLVD, 90026",307,N,RAMPART,BLVD,90026,34.07284175,-118.2748781,"(34.0728417494, -118.274878127)",634,C,1,East Los Angeles APC,13,Mitch O'Farrell,44,GREATER ECHO PARK ELYSIAN NC,RAMPART,23444,472,612,,8,31
1-410786806,12/31/2016 11:25:00 AM,01/07/2017 01:30:00 PM,SR Created,BOS,Bulky Items,Closed,Mobile App,iOS,Y,WLA,01/07/2017 12:00:00 AM,01/07/2017 01:30:00 PM,Y,,"3769 S HUGHES AVE, 90034",3769,S,HUGHES,AVE,90034,34.02387356,-118.399549,"(34.0238735615, -118.39954903)",672,G,1,West Los Angeles APC,5,Paul Koretz,115,PALMS NC,PACIFIC,23451,883,688,9,6,74
1-410785327,12/31/2016 11:24:00 AM,01/04/2017 11:59:00 AM,SR Created,BOS,Bulky Items,Closed,Mobile App,iOS,N,WV,01/04/2017 12:00:00 AM,01/04/2017 11:59:00 AM,Y,,"10025 N DE SOTO AVE, 91311",10025,N,DE SOTO,AVE,91311,34.25234397,-118.5887941,"(34.2523439665, -118.588794053)",500,C,5,North Valley APC,12,Mitchell Englander,99,CHATSWORTH NC,DEVONSHIRE,4284,99,233,,2,43
1-410783931,12/31/2016 11:22:00 AM,01/04/2017 09:47:00 AM,SR Created,BOS,Bulky Items,Closed,Mobile App,iOS,N,WV,01/04/2017 12:00:00 AM,01/04/2017 09:47:00 AM,Y,,"9937 N DE SOTO AVE, 91311",9937,N,DE SOTO,AVE,91311,34.25106267,-118.5889148,"(34.2510626748, -118.588914824)",500,C,5,North Valley APC,12,Mitchell Englander,99,CHATSWORTH NC,DEVONSHIRE,4284,99,233,,2,43
1-410784641,12/31/2016 11:20:00 AM,01/03/2017 02:18:00 PM,SR Created,BOS,Bulky Items,Closed,Call,,Y,HB,01/03/2017 12:00:00 AM,01/03/2017 02:18:00 PM,Y,N,"724 W 146TH ST, 90247",724,W,146TH,ST,90247,33.89949342,-118.2885292,"(33.8994934168, -118.28852917)",734,B,4,Harbor APC,15,Joe Buscaino,90,HARBOR GATEWAY NORTH NC,SOUTHEAST,24684,940,761,7,15,53
1-410780211,12/31/2016 11:19:00 AM,01/03/2017 02:05:00 PM,SR Created,BOS,Bulky Items,Closed,Call,,N,EV,01/03/2017 12:00:00 AM,01/03/2017 02:05:00 PM,Y,N,"11735 N TRIPOLI AVE, 91342",11735,N,TRIPOLI,AVE,91342,34.28313385,-118.3893298,"(34.283133853, -118.389329849)",482,G,7,North Valley APC,7,Vacant,9,FOOTHILL TRAILS DISTRICT NC,FOOTHILL,18912,16,1559,,1,9
1-410783501,12/31/2016 11:19:00 AM,01/07/2017 02:11:00 PM,SR Created,BOS,Bulky Items,Closed,Call,,N,EV,01/07/2017 12:00:00 AM,01/07/2017 02:11:00 PM,Y,N,"12721 N COMETA AVE, 91340",12721,N,COMETA,AVE,91340,34.30120246,-118.4280803,"(34.3012024581, -118.428080348)",482,C,5,North Valley APC,7,Vacant,5,SYLMAR NC,MISSION,18910,42,285,,1,47
1-410780291,12/31/2016 11:19:00 AM,01/03/2017 02:21:00 PM,SR Created,BOS,Bulky Items,Closed,Call,,Y,HB,01/03/2017 12:00:00 AM,01/03/2017 02:21:00 PM,Y,N,"724 W 146TH ST, 90247",724,W,146TH,ST,90247,33.89949342,-118.2885292,"(33.8994934168, -118.28852917)",734,B,4,Harbor APC,15,Joe Buscaino,90,HARBOR GATEWAY NORTH NC,SOUTHEAST,24684,940,761,7,15,53
1-410779621,12/31/2016 11:16:00 AM,01/07/2017 01:53:00 PM,SR Created,BOS,Bulky Items,Closed,Call,,N,EV,01/07/2017 12:00:00 AM,01/07/2017 01:53:00 PM,Y,N,"15025 W HIAWATHA ST, 91345",15025,W,HIAWATHA,ST,91345,34.2592161,-118.4595914,"(34.2592161026, -118.459591394)",501,H,4,North Valley APC,7,Vacant,101,MISSION HILLS NC,MISSION,19330,74,398,,1,4
1-410772791,12/31/2016 11:10:00 AM,01/03/2017 08:24:00 AM,SR Created,BOS,Bulky Items,Closed,Call,,Y,WLA,01/03/2017 12:00:00 AM,01/03/2017 08:24:00 AM,Y,N,"2415 S OCEAN AVE, 90291",2415,S,OCEAN,AVE,90291,33.98532864,-118.4637871,"(33.9853286367, -118.463787065)",671,H,6,West Los Angeles APC,11,Mike Bonin,68,VENICE NC,PACIFIC,25073,913,1133,10,10,30
1-410773800,12/31/2016 11:09:00 AM,01/05/2017 10:17:00 AM,SR Created,BOS,Bulky Items,Closed,Mobile App,iOS,N,NC,01/05/2017 12:00:00 AM,01/05/2017 10:17:00 AM,Y,,"218 WILHARDT ST, 90012",218,,WILHARDT,ST,90012,34.0688701,-118.2269734,"(34.0688701035, -118.226973447)",634,H,1,Central APC,1,Gilbert Cedillo,46,HISTORIC CULTURAL NC,CENTRAL,22728,531,886,1,11,28
1-410765321,12/31/2016 11:09:00 AM,01/04/2017 08:07:00 AM,SR Created,BOS,Bulky Items,Closed,Call,,N,NC,01/04/2017 12:00:00 AM,01/04/2017 08:07:00 AM,Y,N,"6220 E SAYLIN LANE, 90042",6220,E,SAYLIN,LANE,90042,34.12271334,-118.1820634,"(34.1227133419, -118.182063393)",595,D,1,East Los Angeles APC,14,Jose Huizar,41,HISTORIC HIGHLAND PARK NC,NORTHEAST,23673,359,575,,9,93
1-410773605,12/31/2016 11:09:00 AM,01/04/2017 11:06:00 AM,SR Created,BOS,Bulky Items,Closed,Mobile App,iOS,N,NC,01/04/2017 12:00:00 AM,01/04/2017 11:06:00 AM,Y,,"3569 N FLETCHER DR, 90065",3569,N,FLETCHER,DR,90065,34.11888026,-118.2361542,"(34.1188802619, -118.236154212)",594,G,1,East Los Angeles APC,13,Mitch O'Farrell,39,GLASSELL PARK NC,NORTHEAST,24030,386,476,,8,56
1-410759271,12/31/2016 11:07:00 AM,01/05/2017 01:09:00 PM,SR Created,BOS,Bulky Items,Closed,Mobile App,iOS,Y,EV,01/05/2017 12:00:00 AM,01/05/2017 01:09:00 PM,Y,,"5036 COLDWATER CANYON AV, 91423",5036,,COLDWATER CANYON,AV,91423,34.16237358,-118.413658,"(34.1623735837, -118.413657999)",562,E,3,South Valley APC,4,David Ryu,26,SHERMAN OAKS NC,VAN NUYS,19736,203,645,,7,
1-410764611,12/31/2016 11:05:00 AM,01/05/2017 01:08:00 PM,SR Created,BOS,Bulky Items,Closed,Call,,N,NC,01/05/2017 12:00:00 AM,01/05/2017 01:08:00 PM,Y,N,"730 S ALVARADO ST, 90057",730,S,ALVARADO,ST,90057,34.05546256,-118.2772435,"(34.0554625648, -118.277243531)",634,C,3,Central APC,1,Gilbert Cedillo,121,WESTLAKE SOUTH NC,RAMPART,24352,570,628,,11,68
1-410760154,12/31/2016 11:04:00 AM,01/06/2017 07:45:00 AM,SR Created,BOS,Bulky Items,Closed,Mobile App,iOS,N,WV,01/06/2017 12:00:00 AM,01/06/2017 07:45:00 AM,Y,,"6409 N BERTRAND AVE, 91335",6409,N,BERTRAND,AVE,91335,34.1871715,-118.5247625,"(34.1871715049, -118.524762523)",531,A,7,South Valley APC,3,Bob Blumenfield,15,RESEDA NC,WEST VALLEY,18909,267,247,,4,12
1-410758400,12/31/2016 11:03:00 AM,01/04/2017 01:28:00 PM,SR Created,BOS,Bulky Items,Closed,Mobile App,iOS,N,EV,01/04/2017 12:00:00 AM,01/04/2017 01:28:00 PM,Y,,"5126 N WILLOW CREST AVE, 91601",5126,N,WILLOW CREST,AVE,91601,34.1638203,-118.3625826,"(34.1638203043, -118.362582573)",563,B,2,South Valley APC,2,Paul Krekorian,24,MID-TOWN NORTH HOLLYWOOD NC,NORTH HOLLYWOOD,8488,212,338,,5,13
1-410758701,12/31/2016 11:01:00 AM,01/04/2017 06:56:00 AM,SR Created,BOS,Bulky Items,Closed,Call,,N,WV,01/04/2017 12:00:00 AM,01/04/2017 06:56:00 AM,Y,N,"20215 W GRESHAM ST, 91306",20215,W,GRESHAM,ST,91306,34.23087128,-118.574043,"(34.2308712836, -118.574042967)",530,D,1,North Valley APC,3,Bob Blumenfield,14,WINNETKA NC,DEVONSHIRE,4282,102,935,,4,66
1-410756784,12/31/2016 11:00:00 AM,01/03/2017 12:35:00 PM,SR Created,BOS,Bulky Items,Closed,Mobile App,iOS,N,SLA,01/03/2017 12:00:00 AM,01/03/2017 12:35:00 PM,Y,,"1240 W 24TH ST, 90007",1240,W,24TH,ST,90007,34.03420051,-118.287637,"(34.0342005142, -118.287637031)",634,B,6,South Los Angeles APC,8,Marqueece Harris-Dawson,77,EMPOWERMENT CONGRESS NORTH AREA NDC,SOUTHWEST,22724,682,963,7,14,32
1-410749401,12/31/2016 10:54:00 AM,01/05/2017 10:22:00 AM,SR Created,BOS,Bulky Items,Closed,Call,,Y,NC,01/05/2017 12:00:00 AM,01/05/2017 10:22:00 AM,Y,N,"1650 N NAUD ST, 90012",1650,N,NAUD,ST,90012,34.06843959,-118.2268057,"(34.06843959, -118.22680567)",634,H,1,Central APC,1,Gilbert Cedillo,46,HISTORIC CULTURAL NC,CENTRAL,22728,531,886,1,11,28
1-410749241,12/31/2016 10:54:00 AM,01/03/2017 01:05:00 PM,SR Created,BOS,Bulky Items,Closed,Call,,Y,SLA,01/03/2017 12:00:00 AM,01/03/2017 01:05:00 PM,Y,N,"3772 W LOCKLAND DR, 90008",3772,W,LOCKLAND,DR,90008,34.00854261,-118.3402629,"(34.0085426138, -118.340262902)",673,E,3,South Los Angeles APC,8,Marqueece Harris-Dawson,79,EMPOWERMENT CONGRESS WEST AREA NDC,SOUTHWEST,22725,761,1025,7,14,54
1-410749101,12/31/2016 10:54:00 AM,01/05/2017 12:08:00 PM,SR Created,BOS,Bulky Items,Closed,Call,,Y,NC,01/05/2017 12:00:00 AM,01/05/2017 12:08:00 PM,Y,N,"1650 NAUD ST, 90012",1650,,NAUD,ST,90012,34.06811629,-118.2273998,"(34.0681162906, -118.227399841)",634,H,1,Central APC,1,Gilbert Cedillo,46,HISTORIC CULTURAL NC,CENTRAL,22728,531,886,1,11,28
1-410745111,12/31/2016 10:48:00 AM,01/03/2017 11:25:00 AM,SR Created,BOS,Bulky Items,Closed,Call,,Y,SLA,01/03/2017 12:00:00 AM,01/03/2017 11:25:00 AM,Y,N,"3772 W LOCKLAND DR, 90008",3772,W,LOCKLAND,DR,90008,34.00854261,-118.3402629,"(34.0085426138, -118.340262902)",673,E,3,South Los Angeles APC,8,Marqueece Harris-Dawson,79,EMPOWERMENT CONGRESS WEST AREA NDC,SOUTHWEST,22725,761,1025,7,14,54
1-410746991,12/31/2016 10:47:00 AM,01/04/2017 09:09:00 AM,SR Created,BOS,Bulky Items,Closed,Mobile App,Android,N,SLA,01/04/2017 12:00:00 AM,01/04/2017 09:09:00 AM,Y,,"1650 W 39TH ST, 90062",1650,W,39TH,ST,90062,34.01451021,-118.3106497,"(34.0145102077, -118.310649697)",673,H,2,South Los Angeles APC,8,Marqueece Harris-Dawson,77,EMPOWERMENT CONGRESS NORTH AREA NDC,SOUTHWEST,24027,731,1016,7,14,32
1-410745651,12/31/2016 10:45:00 AM,01/03/2017 08:44:00 AM,SR Created,BOS,Bulky Items,Closed,Mobile App,Android,Y,NC,01/03/2017 12:00:00 AM,01/03/2017 08:44:00 AM,Y,,"3039 N CHADWICK DR, 90032",3039,N,CHADWICK,DR,90032,34.08104647,-118.1733788,"(34.0810464689, -118.173378777)",595,F,6,East Los Angeles APC,14,Jose Huizar,48,LA-32 NC,HOLLENBECK,23449,504,775,,9,91
1-410745511,12/31/2016 10:44:00 AM,01/03/2017 07:43:00 AM,SR Created,BOS,Bulky Items,Closed,Call,,N,EV,01/03/2017 12:00:00 AM,01/03/2017 07:43:00 AM,Y,N,"15405 W KADOTA ST, 91342",15405,W,KADOTA,ST,91342,34.31719558,-118.4671097,"(34.3171955834, -118.46710974)",481,G,3,North Valley APC,7,Vacant,5,SYLMAR NC,MISSION,18912,48,1400,,1,47
1-410744266,12/31/2016 10:43:00 AM,01/07/2017 12:05:00 PM,SR Created,BOS,Bulky Items,Closed,Mobile App,iOS,Y,NC,01/07/2017 12:00:00 AM,01/07/2017 12:05:00 PM,Y,,"1746 N CHEROKEE AVE, 90028",1746,N,CHEROKEE,AVE,90028,34.10292833,-118.3346653,"(34.1029283283, -118.334665314)",593,E,4,Central APC,13,Mitch O'Farrell,29,HOLLYWOOD HILLS WEST NC,HOLLYWOOD,23446,416,864,,8,82
