SRNumber,CreatedDate,UpdatedDate,Owner,RequestType,Status,RequestSource,MobileOS,Anonymous,AssignTo,ServiceDate,ClosedDate,AddressVerified,ApproximateAddress,Address,HouseNumber,Direction,StreetName,Suffix,ZipCode,Latitude,Longitude,Location,TBMPage,TBMColumn,TBMRow,APC,CD,CDMember,NC,NCName,PolicePrecinct,Zip Codes,Census Tracts,Precinct Boundaries,LA Specific Plans,Council Districts,Neighborhood Councils (Certified)
1-788859771,10/24/2017 12:07:00 PM,10/31/2017 09:21:00 AM,BOS,Electronic Waste,Closed,Call,,N,WLA,10/31/2017 12:00:00 AM,10/31/2017 09:00:00 AM,Y,N,"16137 W SUNSET BLVD, 90272",16137,W,SUNSET,BLVD,90272,34.04889442,-118.5370383,"(34.0488944198, -118.537038264)",630,J,5,West Los Angeles APC,11,Mike Bonin,,,WEST LOS ANGELES,25066,836,1391,,10,
1-788191449,10/24/2017 07:23:00 AM,10/25/2017 10:01:00 AM,OCB,Graffiti Removal,Cancelled,Mobile App,iOS,N,OCB,10/25/2017 07:37:00 AM,10/25/2017 10:01:00 AM,Y,N,"17000 W PACIFIC COAST HWY, 90272",17000,W,PACIFIC COAST,HWY,90272,34.0392956,-118.550383,"(34.0392955952, -118.550383002)",630,G,6,West Los Angeles APC,11,Mike Bonin,,,WEST LOS ANGELES,25066,837,1392,,10,
1-788184939,10/24/2017 07:21:00 AM,10/25/2017 09:59:00 AM,OCB,Graffiti Removal,Cancelled,Mobile App,iOS,N,OCB,10/25/2017 07:44:00 AM,10/25/2017 09:59:00 AM,Y,N,"17000 W PACIFIC COAST HWY, 90272",17000,W,PACIFIC COAST,HWY,90272,34.0392956,-118.550383,"(34.0392955952, -118.550383002)",630,G,6,West Los Angeles APC,11,Mike Bonin,,,WEST LOS ANGELES,25066,837,1392,,10,
1-787965441,10/23/2017 05:34:00 PM,10/24/2017 12:17:00 PM,BOS,Bulky Items,Closed,Call,,N,WLA,10/24/2017 12:00:00 AM,10/24/2017 11:07:00 AM,Y,N,"16640 W LINDA TER, 90272",16640,W,LINDA,TER,90272,34.0490095,-118.5449494,"(34.0490095026, -118.544949376)",630,H,5,West Los Angeles APC,11,Mike Bonin,,,WEST LOS ANGELES,25066,836,1390,,10,
1-787871991,10/23/2017 04:39:00 PM,10/31/2017 03:46:00 PM,BOS,Bulky Items,Closed,Call,,N,WLA,10/31/2017 12:00:00 AM,10/31/2017 03:46:00 PM,Y,N,"1944 N PALISADES DR, 90272",1944,N,PALISADES,DR,90272,34.07417265,-118.5553284,"(34.0741726527, -118.555328414)",630,G,1,West Los Angeles APC,11,Mike Bonin,,,WEST LOS ANGELES,25066,835,1526,,10,
1-787866671,10/23/2017 04:35:00 PM,10/24/2017 02:21:00 PM,ITA,Other,Closed,Self Service,,N,,,10/24/2017 02:21:00 PM,Y,N,"645 N JACON WAY, 90272",645,N,JACON,WAY,90272,34.0478114449,-118.547627466,"(34.0478114449, -118.547627466)",630,H,5,West Los Angeles APC,11,Mike Bonin,,,WEST LOS ANGELES,25066,836,1390,,10,
1-787810681,10/23/2017 04:12:00 PM,10/24/2017 01:59:00 PM,BOS,Metal/Household Appliances,Closed,Call,,N,WLA,10/24/2017 12:00:00 AM,10/24/2017 01:59:00 PM,Y,N,"17265 W AVENIDA DE LA HERRADURA, 90272",17265,W,AVENIDA DE LA HERRADURA,,90272,34.0790074,-118.5622981,"(34.0790074031, -118.562298118)",630,F,1,West Los Angeles APC,11,Mike Bonin,,,WEST LOS ANGELES,25066,835,1525,,10,
1-787702581,10/23/2017 03:27:00 PM,10/24/2017 02:25:00 PM,BOS,Electronic Waste,Closed,Call,,N,WLA,10/24/2017 12:00:00 AM,10/24/2017 02:00:00 PM,Y,N,"1664 N MICHAEL LANE, 90272",1664,N,MICHAEL,LANE,90272,34.0792524,-118.5647849,"(34.0792523978, -118.56478488)",630,F,1,West Los Angeles APC,11,Mike Bonin,,,WEST LOS ANGELES,25066,835,1525,,10,
1-787627391,10/23/2017 02:54:00 PM,10/24/2017 12:18:00 PM,BOS,Bulky Items,Closed,Call,,Y,WLA,10/24/2017 12:00:00 AM,10/24/2017 12:18:00 PM,Y,N,"1459 N PALISADES DR, 90272",1459,N,PALISADES,DR,90272,34.07369141,-118.5645504,"(34.0736914122, -118.564550423)",630,F,1,West Los Angeles APC,11,Mike Bonin,,,WEST LOS ANGELES,25066,835,1525,,10,
1-787569911,10/23/2017 02:33:00 PM,10/24/2017 12:18:00 PM,BOS,Bulky Items,Closed,Call,,N,WLA,10/24/2017 12:00:00 AM,10/24/2017 09:49:00 AM,Y,N,"601 N VIA DE LA PAZ, 90272",601,N,VIA DE LA PAZ,,90272,34.04052799,-118.5289565,"(34.0405279851, -118.528956477)",631,A,6,West Los Angeles APC,11,Mike Bonin,,,WEST LOS ANGELES,25066,838,1386,,10,
1-787393681,10/23/2017 01:12:00 PM,10/24/2017 12:17:00 PM,BOS,Bulky Items,Closed,Call,,N,WLA,10/24/2017 12:00:00 AM,10/24/2017 10:40:00 AM,Y,N,"1177 N EL MEDIO AVE, 90272",1177,N,EL MEDIO,AVE,90272,34.05427587,-118.5333577,"(34.0542758708, -118.533357699)",630,J,4,West Los Angeles APC,11,Mike Bonin,,,WEST LOS ANGELES,25066,836,1391,,10,
1-787348541,10/23/2017 12:47:00 PM,10/24/2017 08:45:00 AM,BOS,Bulky Items,Closed,Call,,N,WLA,10/24/2017 12:00:00 AM,10/24/2017 08:43:00 AM,Y,N,"1243 N AMALFI DR, 90272",1243,N,AMALFI,DR,90272,34.05256213,-118.5056797,"(34.0525621268, -118.505679706)",631,D,4,West Los Angeles APC,11,Mike Bonin,,,WEST LOS ANGELES,25066,833,1524,,10,
1-787348861,10/23/2017 12:47:00 PM,10/24/2017 01:58:00 PM,BOS,Metal/Household Appliances,Closed,Call,,N,WLA,10/24/2017 12:00:00 AM,10/24/2017 01:58:00 PM,Y,N,"1210 N PIEDRA MORADA DR, 90272",1210,N,PIEDRA MORADA,DR,90272,34.06836724,-118.5516323,"(34.0683672413, -118.551632304)",630,G,2,West Los Angeles APC,11,Mike Bonin,,,WEST LOS ANGELES,25066,835,1526,,10,
1-787343991,10/23/2017 12:45:00 PM,10/24/2017 12:16:00 PM,BOS,Bulky Items,Closed,Call,,N,WLA,10/24/2017 12:00:00 AM,10/24/2017 11:19:00 AM,Y,N,"1210 N PIEDRA MORADA DR, 90272",1210,N,PIEDRA MORADA,DR,90272,34.06836724,-118.5516323,"(34.0683672413, -118.551632304)",630,G,2,West Los Angeles APC,11,Mike Bonin,,,WEST LOS ANGELES,25066,835,1526,,10,
1-787335791,10/23/2017 12:41:00 PM,10/24/2017 12:17:00 PM,BOS,Bulky Items,Closed,Call,,N,WLA,10/24/2017 12:00:00 AM,10/24/2017 11:14:00 AM,Y,N,"1210 N PIEDRA MORADA DR, 90272",1210,N,PIEDRA MORADA,DR,90272,34.06836724,-118.5516323,"(34.0683672413, -118.551632304)",630,G,2,West Los Angeles APC,11,Mike Bonin,,,WEST LOS ANGELES,25066,835,1526,,10,
1-787284771,10/23/2017 12:13:00 PM,10/24/2017 12:19:00 PM,BOS,Bulky Items,Closed,Call,,N,WLA,10/24/2017 12:00:00 AM,10/24/2017 11:07:00 AM,Y,N,"907 N LAS PULGAS ROAD, 90272",907,N,LAS PULGAS,ROAD,90272,34.05069966,-118.5386365,"(34.0506996571, -118.538636547)",630,J,4,West Los Angeles APC,11,Mike Bonin,,,WEST LOS ANGELES,25066,836,1391,,10,
1-787267281,10/23/2017 12:04:00 PM,10/24/2017 12:28:00 PM,BOS,Bulky Items,Closed,Call,,N,WLA,10/24/2017 12:00:00 AM,10/24/2017 11:07:00 AM,Y,N,"16534 W LAS CASAS PL, 90272",16534,W,LAS CASAS,PL,90272,34.04994398,-118.5419658,"(34.0499439787, -118.541965812)",630,H,5,West Los Angeles APC,11,Mike Bonin,,,WEST LOS ANGELES,25066,836,1391,,10,
1-787137191,10/23/2017 11:00:00 AM,10/24/2017 01:58:00 PM,BOS,Electronic Waste,Closed,Call,,N,WLA,10/24/2017 12:00:00 AM,10/24/2017 01:58:00 PM,Y,N,"17250 W SUNSET BLVD, 90272",17250,W,SUNSET,BLVD,90272,34.04302187,-118.5534294,"(34.0430218726, -118.553429395)",630,G,5,West Los Angeles APC,11,Mike Bonin,,,WEST LOS ANGELES,25066,837,1392,,10,
1-787134501,10/23/2017 10:59:00 AM,10/24/2017 02:03:00 PM,BOS,Metal/Household Appliances,Closed,Call,,N,WLA,10/24/2017 12:00:00 AM,10/24/2017 01:58:00 PM,Y,N,"17250 W SUNSET BLVD, 90272",17250,W,SUNSET,BLVD,90272,34.04302187,-118.5534294,"(34.0430218726, -118.553429395)",630,G,5,West Los Angeles APC,11,Mike Bonin,,,WEST LOS ANGELES,25066,837,1392,,10,
1-787131281,10/23/2017 10:57:00 AM,10/24/2017 12:19:00 PM,BOS,Bulky Items,Closed,Call,,N,WLA,10/24/2017 12:00:00 AM,10/24/2017 09:49:00 AM,Y,N,"741 N OCAMPO DR, 90272",741,N,OCAMPO,DR,90272,34.04133969,-118.5215885,"(34.0413396917, -118.52158845)",631,B,6,West Los Angeles APC,11,Mike Bonin,,,WEST LOS ANGELES,25066,838,1388,,10,
1-787066571,10/23/2017 10:34:00 AM,10/24/2017 02:00:00 PM,BOS,Metal/Household Appliances,Closed,Call,,N,WLA,10/24/2017 12:00:00 AM,10/24/2017 01:59:00 PM,Y,N,"1381 N AVENIDA DE CORTEZ, 90272",1381,N,AVENIDA DE CORTEZ,,90272,34.07162549,-118.5621704,"(34.0716254941, -118.562170437)",630,F,2,West Los Angeles APC,11,Mike Bonin,,,WEST LOS ANGELES,25066,835,1526,,10,
1-787038868,10/23/2017 10:25:00 AM,10/24/2017 12:17:00 PM,BOS,Bulky Items,Closed,Mobile App,iOS,N,WLA,10/24/2017 12:00:00 AM,10/24/2017 11:06:00 AM,Y,,"333 N BELLINO DR, 90272",333,N,BELLINO,DR,90272,34.04525498,-118.5613933,"(34.045254982, -118.561393251)",630,F,5,West Los Angeles APC,11,Mike Bonin,,,WEST LOS ANGELES,25066,836,1389,,10,
1-786909741,10/23/2017 09:40:00 AM,10/24/2017 08:44:00 AM,BOS,Illegal Dumping Pickup,Closed,Self Service,,N,WLA,10/24/2017 12:00:00 AM,10/24/2017 08:44:00 AM,Y,N,"765 N NAPOLI DR, 90272",765,N,NAPOLI,DR,90272,34.04208244,-118.5100503,"(34.0420824437, -118.510050288)",631,C,6,West Los Angeles APC,11,Mike Bonin,,,WEST LOS ANGELES,25066,839,1387,,10,
1-786780711,10/23/2017 08:44:00 AM,10/24/2017 12:19:00 PM,BOS,Bulky Items,Closed,Call,,N,WLA,10/24/2017 12:00:00 AM,10/24/2017 11:14:00 AM,Y,N,"1411 N AVENIDA DE CORTEZ, 90272",1411,N,DE CORTEZ,,90272,34.07296284,-118.5629787,"(34.0729628409, -118.562978718)",630,F,1,West Los Angeles APC,11,Mike Bonin,,,WEST LOS ANGELES,25066,835,1526,,10,
1-786780251,10/23/2017 08:43:00 AM,10/24/2017 12:17:00 PM,BOS,Bulky Items,Closed,Call,,N,WLA,10/24/2017 12:00:00 AM,10/24/2017 09:48:00 AM,Y,N,"816 N ILIFF ST, 90272",816,N,ILIFF,ST,90272,34.04405648,-118.518241,"(34.0440564827, -118.518241016)",631,B,5,West Los Angeles APC,11,Mike Bonin,,,WEST LOS ANGELES,25066,834,788,,10,
1-786761021,10/23/2017 08:37:00 AM,10/24/2017 12:16:00 PM,BOS,Bulky Items,Closed,Self Service,,N,WLA,10/24/2017 12:00:00 AM,10/24/2017 09:31:00 AM,Y,N,"1038 N VILLA GROVE DR, 90272",1038,N,VILLA GROVE,DR,90272,34.04899508,-118.5135291,"(34.0489950835, -118.513529112)",631,C,5,West Los Angeles APC,11,Mike Bonin,,,WEST LOS ANGELES,25066,834,788,,10,
1-786753171,10/23/2017 08:35:00 AM,10/24/2017 12:17:00 PM,BOS,Bulky Items,Closed,Call,,N,WLA,10/24/2017 12:00:00 AM,10/24/2017 09:49:00 AM,Y,N,"1007 N EMBURY ST, 90272",1007,N,EMBURY,ST,90272,34.04722603,-118.5233429,"(34.0472260277, -118.523342929)",631,B,5,West Los Angeles APC,11,Mike Bonin,,,WEST LOS ANGELES,25066,834,784,,10,
1-786679251,10/23/2017 07:52:00 AM,10/24/2017 08:44:00 AM,BOS,Bulky Items,Closed,Call,,N,WLA,10/24/2017 12:00:00 AM,10/24/2017 08:44:00 AM,Y,N,"827 N CHAUTAUQUA BLVD, 90272",827,N,CHAUTAUQUA,BLVD,90272,34.04445065,-118.517542,"(34.0444506534, -118.517541999)",631,B,5,West Los Angeles APC,11,Mike Bonin,,,WEST LOS ANGELES,25066,834,788,,10,
1-786566561,10/23/2017 05:17:00 AM,10/24/2017 07:53:00 AM,OCB,Graffiti Removal,Closed,Mobile App,iOS,N,PGS,10/23/2017 07:52:00 AM,10/24/2017 07:53:00 AM,Y,N,"14400 N SUNSET BLVD, 90272",14400,N,SUNSET,BLVD,90272,34.04729609,-118.5128394,"(34.0472960945, -118.512839415)",631,C,5,West Los Angeles APC,11,Mike Bonin,,,WEST LOS ANGELES,25066,839,1387,,10,
1-786505629,10/22/2017 08:34:00 PM,10/24/2017 12:16:00 PM,BOS,Bulky Items,Closed,Mobile App,iOS,N,WLA,10/24/2017 12:00:00 AM,10/24/2017 09:48:00 AM,Y,,"15233 W BESTOR BLVD, 90272",15233,W,BESTOR,BLVD,90272,34.051239,-118.5252626,"(34.0512390004, -118.525262554)",631,A,4,West Los Angeles APC,11,Mike Bonin,,,WEST LOS ANGELES,25066,834,785,,10,
1-786446511,10/22/2017 04:34:00 PM,10/23/2017 12:25:00 PM,ITA,Other,Cancelled,Mobile App,iOS,Y,,,10/23/2017 12:25:00 PM,Y,N,"16698 W CALLE ARBOLADA, 90272",16698,W,CALLE ARBOLADA,,90272,34.074100301,-118.550635203,"(34.074100301, -118.550635203)",630,G,1,West Los Angeles APC,11,Mike Bonin,,,WEST LOS ANGELES,25066,835,1525,,10,
1-786439401,10/22/2017 04:14:00 PM,10/24/2017 08:45:00 AM,BOS,Bulky Items,Closed,Call,,N,WLA,10/24/2017 12:00:00 AM,10/24/2017 08:43:00 AM,Y,N,"770 N NAPOLI DR, 90272",770,N,NAPOLI,DR,90272,34.0420179,-118.5097761,"(34.0420178981, -118.509776126)",631,C,6,West Los Angeles APC,11,Mike Bonin,,,WEST LOS ANGELES,25066,839,1524,,10,
1-786410481,10/22/2017 02:54:00 PM,10/24/2017 01:58:00 PM,BOS,Metal/Household Appliances,Closed,Call,,N,WLA,10/24/2017 12:00:00 AM,10/24/2017 01:58:00 PM,Y,N,"1187 N PIEDRA MORADA DR, 90272",1187,N,PIEDRA MORADA,DR,90272,34.06751175,-118.5515969,"(34.0675117539, -118.551596889)",630,G,2,West Los Angeles APC,11,Mike Bonin,,,WEST LOS ANGELES,25066,835,1526,,10,
1-786409831,10/22/2017 02:53:00 PM,10/24/2017 12:18:00 PM,BOS,Bulky Items,Closed,Call,,N,WLA,10/24/2017 12:00:00 AM,10/24/2017 11:19:00 AM,Y,N,"1187 N PIEDRA MORADA DR, 90272",1187,N,PIEDRA MORADA,DR,90272,34.06751175,-118.5515969,"(34.0675117539, -118.551596889)",630,G,2,West Los Angeles APC,11,Mike Bonin,,,WEST LOS ANGELES,25066,835,1526,,10,
1-786321761,10/22/2017 11:09:00 AM,10/24/2017 12:28:00 PM,BOS,Bulky Items,Closed,Call,,N,WLA,10/24/2017 12:00:00 AM,10/24/2017 11:14:00 AM,Y,N,"1431 N AVENIDA DE CORTEZ, 90272",1431,N,DE CORTEZ,,90272,34.07343443,-118.5632486,"(34.0734344288, -118.563248623)",630,F,1,West Los Angeles APC,11,Mike Bonin,,,WEST LOS ANGELES,25066,835,1526,,10,
1-786266631,10/22/2017 08:56:00 AM,10/24/2017 08:05:00 AM,OCB,Graffiti Removal,Closed,Self Service,,N,PGS,10/23/2017 08:04:00 AM,10/24/2017 08:05:00 AM,Y,N,"934 N AMALFI DR, 90272",934,N,AMALFI,DR,90272,34.04602175,-118.5096098,"(34.0460217494, -118.50960975)",631,C,5,West Los Angeles APC,11,Mike Bonin,,,WEST LOS ANGELES,25066,839,1387,,10,
1-786187921,10/21/2017 08:26:00 PM,10/23/2017 09:43:00 AM,ITA,Other,Cancelled,Self Service,,Y,,,10/23/2017 09:43:00 AM,Y,N,"765 N NAPOLI DR, 90272",765,N,NAPOLI,DR,90272,34.0420824437,-118.510050288,"(34.0420824437, -118.510050288)",631,C,6,West Los Angeles APC,11,Mike Bonin,,,WEST LOS ANGELES,25066,839,1387,,10,
1-786157561,10/21/2017 04:39:00 PM,10/24/2017 12:17:00 PM,BOS,Bulky Items,Closed,Self Service,,N,WLA,10/24/2017 12:00:00 AM,10/24/2017 10:40:00 AM,Y,N,"689 N ENCHANTED WAY, 90272",689,N,ENCHANTED,WAY,90272,34.04839499,-118.5485268,"(34.0483949943, -118.548526826)",630,H,5,West Los Angeles APC,11,Mike Bonin,,,WEST LOS ANGELES,25066,836,1390,,10,
1-786134781,10/21/2017 03:45:00 PM,10/24/2017 08:43:00 AM,OCB,Graffiti Removal,Cancelled,Self Service,,N,PGS,10/24/2017 08:41:00 AM,10/24/2017 08:43:00 AM,Y,N,"14400 N SUNSET BLVD, 90272",14400,N,SUNSET,BLVD,90272,34.04729609,-118.5128394,"(34.0472960945, -118.512839415)",631,C,5,West Los Angeles APC,11,Mike Bonin,,,WEST LOS ANGELES,25066,839,1387,,10,
1-785617881,10/20/2017 03:40:00 PM,10/24/2017 08:44:00 AM,BOS,Bulky Items,Closed,Call,,N,WLA,10/24/2017 12:00:00 AM,10/24/2017 08:43:00 AM,Y,N,"765 N AMALFI DR, 90272",765,N,AMALFI,DR,90272,34.04290016,-118.5109469,"(34.0429001616, -118.510946897)",631,C,5,West Los Angeles APC,11,Mike Bonin,,,WEST LOS ANGELES,25066,839,1387,,10,
1-785369761,10/20/2017 01:31:00 PM,10/24/2017 01:58:00 PM,BOS,Metal/Household Appliances,Closed,Call,,N,WLA,10/24/2017 12:00:00 AM,10/24/2017 01:58:00 PM,Y,N,"1415 N PALISADES DR, 90272",1415,N,PALISADES,DR,90272,34.07273267,-118.5639312,"(34.0727326712, -118.563931223)",630,F,1,West Los Angeles APC,11,Mike Bonin,,,WEST LOS ANGELES,25066,835,1525,,10,
1-785179481,10/20/2017 12:01:00 PM,10/24/2017 12:17:00 PM,BOS,Bulky Items,Closed,Call,,N,WLA,10/24/2017 12:00:00 AM,10/24/2017 09:49:00 AM,Y,N,"607 N HAVERFORD AVE, 90272",607,N,HAVERFORD,AVE,90272,34.04131069,-118.5301652,"(34.0413106923, -118.530165197)",631,A,6,West Los Angeles APC,11,Mike Bonin,,,WEST LOS ANGELES,25066,838,1386,,10,
1-785171751,10/20/2017 11:59:00 AM,10/24/2017 12:28:00 PM,BOS,Bulky Items,Closed,Call,,N,WLA,10/24/2017 12:00:00 AM,10/24/2017 10:54:00 AM,Y,N,"607 N HAVERFORD AVE, 90272",607,N,HAVERFORD,AVE,90272,34.04131069,-118.5301652,"(34.0413106923, -118.530165197)",631,A,6,West Los Angeles APC,11,Mike Bonin,,,WEST LOS ANGELES,25066,838,1386,,10,
1-785145801,10/20/2017 11:47:00 AM,10/22/2017 11:03:00 AM,BOS,Metal/Household Appliances,Cancelled,Call,,Y,WLA,10/24/2017 12:00:00 AM,10/22/2017 11:03:00 AM,Y,N,"15880 W SEABEC CIR, 90272",15880,W,SEABEC,CIR,90272,34.0408349,-118.535104,"(34.0408348985, -118.535104042)",630,J,6,West Los Angeles APC,11,Mike Bonin,,,WEST LOS ANGELES,25066,837,1386,,10,
1-783826571,10/19/2017 12:22:00 PM,10/24/2017 12:19:00 PM,BOS,Bulky Items,Closed,Call,,N,WLA,10/24/2017 12:00:00 AM,10/24/2017 10:54:00 AM,Y,N,"16915 W LIVORNO DR, 90272",16915,W,LIVORNO,DR,90272,34.0435007,-118.5473453,"(34.0435007038, -118.547345262)",630,H,5,West Los Angeles APC,11,Mike Bonin,,,WEST LOS ANGELES,25066,836,1392,,10,
1-783740191,10/19/2017 11:43:00 AM,10/20/2017 08:33:00 AM,BOS,Dead Animal Removal,Closed,Call,,N,WLA,,10/20/2017 08:33:00 AM,Y,N,"16821 W SUNSET BLVD, 90272",16821,W,SUNSET,BLVD,90272,34.04371224,-118.5446283,"(34.0437122432, -118.544628274)",630,H,5,West Los Angeles APC,11,Mike Bonin,,,WEST LOS ANGELES,25066,836,1392,,10,
1-783559811,10/19/2017 10:19:00 AM,10/20/2017 08:33:00 AM,BOS,Dead Animal Removal,Closed,Call,,N,WLA,,10/20/2017 08:33:00 AM,Y,N,"16857 W SUNSET BLVD, 90272",16857,W,SUNSET,BLVD,90272,34.04324244,-118.5456854,"(34.043242443, -118.545685439)",630,H,5,West Los Angeles APC,11,Mike Bonin,,,WEST LOS ANGELES,25066,836,1392,,10,
1-783546601,10/19/2017 10:13:00 AM,10/24/2017 12:28:00 PM,BOS,Bulky Items,Closed,Call,,Y,WLA,10/24/2017 12:00:00 AM,10/24/2017 10:54:00 AM,Y,N,"562 N LAS CASAS AVE, 90272",562,N,LAS CASAS,AVE,90272,34.0456589,-118.5431241,"(34.0456589007, -118.543124061)",630,H,5,West Los Angeles APC,11,Mike Bonin,,,WEST LOS ANGELES,25066,837,1392,,10,
1-783311031,10/19/2017 08:29:00 AM,10/24/2017 12:18:00 PM,BOS,Bulky Items,Closed,Call,,N,WLA,10/24/2017 12:00:00 AM,10/24/2017 12:18:00 PM,Y,N,"1531 N MICHAEL LANE, 90272",1531,N,MICHAEL,LANE,90272,34.07762711,-118.5654451,"(34.0776271069, -118.565445083)",630,F,1,West Los Angeles APC,11,Mike Bonin,,,WEST LOS ANGELES,25066,835,1525,,10,
1-783018711,10/18/2017 06:39:00 PM,10/24/2017 02:00:00 PM,BOS,Metal/Household Appliances,Closed,Self Service,,N,WLA,10/24/2017 12:00:00 AM,10/24/2017 01:57:00 PM,Y,N,"15050 W SUNSET BLVD, 90272",15050,W,SUNSET,BLVD,90272,34.0446937,-118.522866,"(34.0446937002, -118.522865969)",631,B,5,West Los Angeles APC,11,Mike Bonin,,,WEST LOS ANGELES,25066,838,1388,,10,
1-782991141,10/18/2017 05:53:00 PM,10/24/2017 12:18:00 PM,BOS,Bulky Items,Closed,Self Service,,N,WLA,10/24/2017 12:00:00 AM,10/24/2017 09:49:00 AM,Y,N,"15050 W SUNSET BLVD, 90272",15050,W,SUNSET,BLVD,90272,34.0446937,-118.522866,"(34.0446937002, -118.522865969)",631,B,5,West Los Angeles APC,11,Mike Bonin,,,WEST LOS ANGELES,25066,838,1388,,10,
1-782897091,10/18/2017 04:30:00 PM,10/24/2017 12:28:00 PM,BOS,Bulky Items,Closed,Call,,N,WLA,10/24/2017 12:00:00 AM,10/24/2017 11:07:00 AM,Y,N,"1112 N MARONEY LANE, 90272",1112,N,MARONEY,LANE,90272,34.05299183,-118.5369508,"(34.0529918283, -118.536950759)",630,J,4,West Los Angeles APC,11,Mike Bonin,,,WEST LOS ANGELES,25066,836,1391,,10,
1-782790941,10/18/2017 03:31:00 PM,10/24/2017 12:19:00 PM,BOS,Bulky Items,Closed,Call,,N,WLA,10/24/2017 12:00:00 AM,10/24/2017 09:49:00 AM,Y,N,"850 N GALLOWAY ST, 90272",850,N,GALLOWAY,ST,90272,34.04464004,-118.5204514,"(34.0446400422, -118.520451405)",631,B,5,West Los Angeles APC,11,Mike Bonin,,,WEST LOS ANGELES,25066,834,784,,10,
1-782629691,10/18/2017 02:12:00 PM,10/23/2017 04:49:00 PM,BOS,Bulky Items,Cancelled,Call,,N,WLA,10/24/2017 12:00:00 AM,10/23/2017 04:49:00 PM,Y,N,"1944 N PALISADES DR, 90272",1944,N,PALISADES,DR,90272,34.07417265,-118.5553284,"(34.0741726527, -118.555328414)",630,G,1,West Los Angeles APC,11,Mike Bonin,,,WEST LOS ANGELES,25066,835,1526,,10,
1-782530271,10/18/2017 01:28:00 PM,10/24/2017 12:17:00 PM,BOS,Bulky Items,Closed,Self Service,,N,WLA,10/24/2017 12:00:00 AM,10/24/2017 11:19:00 AM,Y,N,"1835 W MICHAEL LANE, 90272",1835,W,MICHAEL,LANE,90272,34.07801347,-118.5589602,"(34.0780134715, -118.558960153)",630,F,1,West Los Angeles APC,11,Mike Bonin,,,WEST LOS ANGELES,25066,835,1525,,10,
1-781858118,10/18/2017 08:43:00 AM,10/18/2017 08:43:00 AM,OCB,Graffiti Removal,Closed,Driver Self Report,,N,PGS,10/17/2017 12:00:00 AM,10/18/2017 08:43:00 AM,Y,,"500 N MOUNT HOLYOKE AVE, 90272",500,N,MOUNT HOLYOKE,AVE,90272,,,,631,A,6,West Los Angeles APC,11,Mike Bonin,,,WEST LOS ANGELES,,,,,,
1-781858086,10/18/2017 08:43:00 AM,10/18/2017 08:43:00 AM,OCB,Graffiti Removal,Closed,Driver Self Report,,N,PGS,10/17/2017 12:00:00 AM,10/18/2017 08:43:00 AM,Y,,"15400 W SUNSET BLVD, 90272",15400,W,SUNSET,BLVD,90272,,,,631,A,5,West Los Angeles APC,11,Mike Bonin,,,WEST LOS ANGELES,,,,,,
1-781858071,10/18/2017 08:43:00 AM,10/26/2017 09:43:00 AM,OCB,Graffiti Removal,Closed,Driver Self Report,,N,PGS,10/17/2017 12:00:00 AM,10/26/2017 09:43:00 AM,Y,,"15904 W SUNSET BLVD, 90272",15904,W,SUNSET,BLVD,90272,,,,630,J,5,West Los Angeles APC,11,Mike Bonin,,,WEST LOS ANGELES,,,,,,
1-781858041,10/18/2017 08:43:00 AM,10/18/2017 08:43:00 AM,OCB,Graffiti Removal,Closed,Driver Self Report,,N,PGS,10/17/2017 12:00:00 AM,10/18/2017 08:43:00 AM,Y,,"17798 W CAMINO DE YATASTO, 90272",17798,W,CAMINO DE YATASTO,,90272,,,,590,E,7,West Los Angeles APC,11,Mike Bonin,,,WEST LOS ANGELES,,,,,,
1-781527451,10/17/2017 07:12:00 PM,10/24/2017 01:58:00 PM,BOS,Metal/Household Appliances,Closed,Self Service,,N,WLA,10/24/2017 12:00:00 AM,10/24/2017 01:58:00 PM,Y,N,"17922 W CASTELLAMMARE DR, 90272",17922,W,CASTELLAMMARE,DR,90272,34.0425713,-118.5656433,"(34.0425713032, -118.565643255)",630,F,6,West Los Angeles APC,11,Mike Bonin,,,WEST LOS ANGELES,25066,836,1389,,10,
1-781528331,10/17/2017 07:11:00 PM,10/24/2017 12:19:00 PM,BOS,Bulky Items,Closed,Self Service,,N,WLA,10/24/2017 12:00:00 AM,10/24/2017 11:07:00 AM,Y,N,"17922 W CASTELLAMMARE DR, 90272",17922,W,CASTELLAMMARE,DR,90272,34.0425713,-118.5656433,"(34.0425713032, -118.565643255)",630,F,6,West Los Angeles APC,11,Mike Bonin,,,WEST LOS ANGELES,25066,836,1389,,10,
1-781277361,10/17/2017 03:24:00 PM,10/18/2017 03:34:00 PM,BSL,Single Streetlight Issue,Closed,Call,,N,WEST,10/18/2017 12:00:00 AM,10/18/2017 12:00:00 AM,Y,Y,"1460 E PASEO DE ORO, 90272",1460,E,PASEO DE ORO,,90272,34.07539269,-118.5527624,"(34.07539269, -118.55276243)",630,G,1,West Los Angeles APC,11,Mike Bonin,,,WEST LOS ANGELES,25066,835,1525,,10,
