SRNumber,CreatedDate,UpdatedDate,ActionTaken,Owner,RequestType,Status,RequestSource,MobileOS,Anonymous,AssignTo,ServiceDate,ClosedDate,AddressVerified,ApproximateAddress,Address,HouseNumber,Direction,StreetName,Suffix,ZipCode,Latitude,Longitude,Location,TBMPage,TBMColumn,TBMRow,APC,CD,CDMember,NC,NCName,PolicePrecinct,Zip Codes,Census Tracts,Precinct Boundaries,LA Specific Plans,Council Districts,Neighborhood Councils (Certified)
1-1262611701,12/31/2018 03:34:00 PM,01/05/2019 10:11:00 AM,SR Created,BOS,Bulky Items,Closed,Call,,N,WLA,01/05/2019 12:00:00 AM,01/05/2019 10:11:00 AM,Y,N,"2042 S BEDFORD ST, 90034",2042,S,BEDFORD,ST,90034,34.040283955,-118.383913123,"(34.040283955, -118.383913123)",632,J,6,South Los Angeles APC,10,Herb J. Wesson Jr.,61,SOUTH ROBERTSON NC,WEST LOS ANGELES,23451,877,835,,12,95
1-1262610707,12/31/2018 03:34:00 PM,12/31/2018 04:03:00 PM,SR Created,ITA,Other,Cancelled,Mobile App,Android,N,,,12/31/2018 04:03:00 PM,Y,N,"731 E 25TH ST, 90011",731,E,25TH,ST,90011,34.0220923172,-118.259717828,"(34.0220923172, -118.259717828)",674,E,1,South Los Angeles APC,9,Curren D. Price Jr.,78,SOUTH CENTRAL NC,NEWTON,22727,705,972,7,13,6
1-1262611601,12/31/2018 03:33:00 PM,01/02/2019 12:35:00 PM,SR Created,BOS,Bulky Items,Closed,Call,,N,NC,01/02/2019 12:00:00 AM,01/02/2019 12:35:00 PM,Y,N,"5331 E ALDAMA ST, 90042",5331,E,ALDAMA,ST,90042,34.1134850327,-118.200467503,"(34.1134850327, -118.200467503)",595,B,2,East Los Angeles APC,1,Gilbert Cedillo,41,HISTORIC HIGHLAND PARK NC,NORTHEAST,23673,368,584,,11,93
1-1262610751,12/31/2018 03:33:00 PM,01/02/2019 01:15:00 PM,SR Created,BOS,Electronic Waste,Closed,Call,,N,SLA,01/02/2019 12:00:00 AM,01/02/2019 01:15:00 PM,Y,N,"3947 S VAN NESS AVE, 90062",3947,S,VAN NESS,AVE,90062,34.012855524,-118.317253452,"(34.012855524, -118.317253452)",673,G,2,South Los Angeles APC,8,Marqueece Harris-Dawson,77,EMPOWERMENT CONGRESS NORTH AREA NDC,SOUTHWEST,24027,747,1017,7,14,32
1-1262611331,12/31/2018 03:32:00 PM,01/05/2019 09:08:00 AM,SR Created,BOS,Bulky Items,Closed,Call,,N,WLA,01/05/2019 12:00:00 AM,01/05/2019 09:07:00 AM,Y,N,"MILITARY AVE AT PALMS BLVD, 90034",,,,,90034,34.0207294851,-118.419242939,"(34.0207294851, -118.419242939)",672,E,1,West Los Angeles APC,5,Paul Koretz,67,MAR VISTA CC,PACIFIC,23451,895,1239,9,6,27
1-1262611461,12/31/2018 03:32:00 PM,01/07/2019 02:26:00 PM,SR Created,BOS,Bulky Items,Closed,Call,,N,WV,01/07/2019 12:00:00 AM,01/07/2019 02:18:00 PM,Y,N,"19116 W OLYMPIA ST, 91326",19116,W,OLYMPIA,ST,91326,34.2646632014,-118.549993834,"(34.2646632014, -118.549993834)",500,G,3,North Valley APC,12,Mitchell Englander,113,NORTHRIDGE WEST,DEVONSHIRE,18905,80,524,,2,77
1-1262610332,12/31/2018 03:32:00 PM,01/07/2019 12:42:00 PM,SR Created,BOS,Bulky Items,Closed,Mobile App,iOS,Y,SLA,01/07/2019 12:00:00 AM,01/07/2019 12:42:00 PM,Y,,"226 W 27TH ST, 90007",226,W,27TH,ST,90007,34.0249097317,-118.272106989,"(34.0249097317, -118.272106989)",634,C,7,South Los Angeles APC,9,Curren D. Price Jr.,78,SOUTH CENTRAL NC,NEWTON,22724,700,660,7,13,6
1-1262610133,12/31/2018 03:32:00 PM,01/07/2019 10:27:00 AM,SR Created,BOS,Illegal Dumping Pickup,Closed,Mobile App,iOS,Y,SLA,01/07/2019 12:00:00 AM,01/07/2019 10:27:00 AM,Y,,"226 W 27TH ST, 90007",226,W,27TH,ST,90007,34.0249097317,-118.272106989,"(34.0249097317, -118.272106989)",634,C,7,South Los Angeles APC,9,Curren D. Price Jr.,78,SOUTH CENTRAL NC,NEWTON,22724,700,660,7,13,6
1-1262609841,12/31/2018 03:32:00 PM,01/02/2019 12:23:00 PM,SR Created,BOS,Illegal Dumping Pickup,Closed,Call,,N,WV,01/02/2019 12:00:00 AM,01/02/2019 12:23:00 PM,Y,N,"20306 W COHASSET ST, 91306",20306,W,COHASSET,ST,91306,34.2069953585,-118.575834645,"(34.2069953585, -118.575834645)",530,D,4,South Valley APC,3,Bob Blumenfield,14,WINNETKA NC,TOPANGA,4282,289,423,,4,66
1-1262611231,12/31/2018 03:31:00 PM,01/02/2019 01:41:00 PM,SR Created,BOS,Metal/Household Appliances,Closed,Call,,N,WV,01/02/2019 12:00:00 AM,01/02/2019 01:41:00 PM,Y,N,"21001 W PLUMMER ST, 91311",21001,W,PLUMMER,ST,91311,34.2428478443,-118.590989292,"(34.2428478443, -118.590989292)",500,B,6,North Valley APC,12,Mitchell Englander,99,CHATSWORTH NC,DEVONSHIRE,4284,98,314,,2,43
1-1262610251,12/31/2018 03:31:00 PM,01/03/2019 12:53:00 PM,SR Created,BOS,Bulky Items,Closed,Call,,N,EV,01/03/2019 12:00:00 AM,01/03/2019 12:45:00 PM,Y,N,"12215 W CANTURA ST, 91604",12215,W,CANTURA,ST,91604,34.1423845436,-118.399460123,"(34.1423845436, -118.399460123)",562,G,6,South Valley APC,2,Paul Krekorian,27,STUDIO CITY NC,NORTH HOLLYWOOD,8492,352,710,,5,84
1-1262610121,12/31/2018 03:30:00 PM,01/07/2019 10:26:00 AM,SR Created,BOS,Illegal Dumping Pickup,Closed,Mobile App,iOS,Y,SLA,01/07/2019 12:00:00 AM,01/07/2019 10:26:00 AM,Y,,"2636 S GRAND AVE, 90007",2636,S,GRAND,AVE,90007,34.0255096741,-118.272739767,"(34.0255096741, -118.272739767)",634,C,7,South Los Angeles APC,9,Curren D. Price Jr.,78,SOUTH CENTRAL NC,NEWTON,22724,700,660,7,13,6
1-1262607031,12/31/2018 03:30:00 PM,01/02/2019 09:26:00 AM,SR Created,BOS,Bulky Items,Closed,Call,,N,SLA,01/02/2019 12:00:00 AM,01/02/2019 09:26:00 AM,Y,N,"4134 S EDGEHILL DR, 90008",4134,S,EDGEHILL,DR,90008,34.0089633434,-118.330348194,"(34.0089633434, -118.330348194)",673,F,3,South Los Angeles APC,10,Herb J. Wesson Jr.,79,EMPOWERMENT CONGRESS WEST AREA NDC,SOUTHWEST,22725,749,1021,7,12,54
1-1262605971,12/31/2018 03:30:00 PM,01/05/2019 10:50:00 AM,SR Created,BOS,Bulky Items,Closed,Call,,N,WLA,01/05/2019 12:00:00 AM,01/05/2019 10:46:00 AM,Y,N,"2042 S BEDFORD ST, 90034",2042,S,BEDFORD,ST,90034,34.040283955,-118.383913123,"(34.040283955, -118.383913123)",632,J,6,South Los Angeles APC,10,Herb J. Wesson Jr.,61,SOUTH ROBERTSON NC,WEST LOS ANGELES,23451,877,835,,12,95
1-1262607701,12/31/2018 03:29:00 PM,01/02/2019 10:14:00 AM,SR Created,BOS,Bulky Items,Closed,Call,,N,SLA,01/02/2019 12:00:00 AM,01/02/2019 10:14:00 AM,Y,N,"3947 S VAN NESS AVE, 90062",3947,S,VAN NESS,AVE,90062,34.012855524,-118.317253452,"(34.012855524, -118.317253452)",673,G,2,South Los Angeles APC,8,Marqueece Harris-Dawson,77,EMPOWERMENT CONGRESS NORTH AREA NDC,SOUTHWEST,24027,747,1017,7,14,32
1-1262606811,12/31/2018 03:29:00 PM,01/02/2019 01:03:00 PM,SR Created,BOS,Bulky Items,Closed,Call,,N,HB,01/02/2019 12:00:00 AM,01/02/2019 01:03:00 PM,Y,N,"544 W 1ST ST, 90731",544,W,1ST,ST,90731,33.7433944477,-118.28885839,"(33.7433944477, -118.28885839)",824,B,4,Harbor APC,15,Joe Buscaino,95,CENTRAL SAN PEDRO NC,HARBOR,3342,975,1205,,15,36
1-1262607731,12/31/2018 03:29:00 PM,01/02/2019 12:23:00 PM,SR Created,BOS,Bulky Items,Closed,Call,,N,WV,01/02/2019 12:00:00 AM,01/02/2019 12:23:00 PM,Y,N,"20326 W COHASSET ST, 91306",20326,W,COHASSET,ST,91306,34.2069947949,-118.576224741,"(34.2069947949, -118.576224741)",530,D,4,South Valley APC,3,Bob Blumenfield,14,WINNETKA NC,TOPANGA,4282,289,423,,4,66
1-1262607631,12/31/2018 03:28:00 PM,01/03/2019 09:31:00 AM,SR Created,BOS,Bulky Items,Closed,Call,,N,SLA,01/03/2019 12:00:00 AM,01/03/2019 09:31:00 AM,Y,N,"150 E 67TH ST, 90003",150,E,67TH,ST,90003,33.9786697895,-118.272106161,"(33.9786697895, -118.272106161)",674,D,7,South Los Angeles APC,9,Curren D. Price Jr.,86,COMMUNITY AND NEIGHBORS FOR NINTH DISTRICT UNITY (CANNDU),NEWTON,22352,788,995,7,13,46
1-1262605656,12/31/2018 03:28:00 PM,01/02/2019 12:12:00 PM,SR Created,BOS,Bulky Items,Closed,Mobile App,Android,Y,EV,01/02/2019 12:00:00 AM,01/02/2019 12:11:00 PM,Y,,"11330 W MCCORMICK ST, 91601",11330,W,MCCORMICK,ST,91601,34.1660378187,-118.377939025,"(34.1660378187, -118.377939025)",562,J,2,South Valley APC,2,Paul Krekorian,24,MID-TOWN NORTH HOLLYWOOD NC,NORTH HOLLYWOOD,8488,209,322,,5,13
1-1262609171,12/31/2018 03:28:00 PM,12/31/2018 03:38:00 PM,SR Created,BOS,Bulky Items,Cancelled,Call,,N,EV,01/05/2019 12:00:00 AM,12/31/2018 03:38:00 PM,Y,N,"16703 W NICKLAUS DR, 91342",16703,W,NICKLAUS,DR,91342,34.3236076519,-118.495066896,"(34.3236076519, -118.495066896)",481,D,2,North Valley APC,7,Monica Rodriguez,5,SYLMAR NC,MISSION,18912,48,1397,,1,47
1-1262607481,12/31/2018 03:27:00 PM,01/04/2019 01:07:00 PM,SR Created,BOS,Bulky Items,Closed,Call,,N,EV,01/04/2019 12:00:00 AM,01/04/2019 01:07:00 PM,Y,N,"8301 N CEDROS AVE, 91402",8301,N,CEDROS,AVE,91402,34.2217320886,-118.453718024,"(34.2217320886, -118.453718024)",531,J,2,North Valley APC,6,Nury Martinez,100,PANORAMA CITY NC,MISSION,19730,147,419,,3,59
1-1262605309,12/31/2018 03:27:00 PM,01/05/2019 12:47:00 PM,SR Created,BOS,Bulky Items,Closed,Mobile App,Android,Y,EV,01/05/2019 12:00:00 AM,01/05/2019 12:47:00 PM,Y,,"14520 W FOX ST, 91345",14520,W,FOX,ST,91345,34.2691006386,-118.449252862,"(34.2691006386, -118.449252862)",502,A,2,North Valley APC,7,Monica Rodriguez,101,MISSION HILLS NC,MISSION,19330,70,380,,1,4
1-1262606511,12/31/2018 03:27:00 PM,01/03/2019 10:42:00 AM,SR Created,BOS,Bulky Items,Closed,Self Service,,N,NC,01/03/2019 12:00:00 AM,01/03/2019 10:40:00 AM,Y,N,"2215 W CYPRESS AVE, 90065",2215,W,CYPRESS,AVE,90065,34.1040438809,-118.237238524,"(34.1040438809, -118.237238524)",594,G,3,East Los Angeles APC,1,Gilbert Cedillo,39,GLASSELL PARK NC,NORTHEAST,24030,390,1056,13,11,56
1-1262605511,12/31/2018 03:26:00 PM,01/05/2019 09:42:00 AM,SR Created,BOS,Bulky Items,Closed,Call,,N,SLA,01/05/2019 12:00:00 AM,01/05/2019 09:33:00 AM,Y,N,"10115 S GRAND AVE, 90003",10115,S,GRAND,AVE,90003,33.9440843629,-118.280687425,"(33.9440843629, -118.280687425)",704,C,5,South Los Angeles APC,8,Marqueece Harris-Dawson,87,EMPOWERMENT CONGRESS SOUTHEAST AREA NDC,SOUTHEAST,22352,803,1165,7,14,45
1-1262606311,12/31/2018 03:26:00 PM,01/03/2019 09:44:00 AM,SR Created,BOS,Illegal Dumping Pickup,Closed,Call,,N,SLA,01/03/2019 12:00:00 AM,01/03/2019 09:44:00 AM,Y,N,"355 E GAGE AVE, 90003",355,E,GAGE,AVE,90003,33.9825771361,-118.267651211,"(33.9825771361, -118.267651211)",674,D,6,South Los Angeles APC,9,Curren D. Price Jr.,86,COMMUNITY AND NEIGHBORS FOR NINTH DISTRICT UNITY (CANNDU),NEWTON,22352,786,858,7,13,46
1-1262606211,12/31/2018 03:25:00 PM,01/02/2019 09:03:00 AM,SR Created,BOS,Bulky Items,Closed,Call,,N,SLA,01/02/2019 12:00:00 AM,01/02/2019 09:02:00 AM,Y,N,"3947 S VAN NESS AVE, 90062",3947,S,VAN NESS,AVE,90062,34.012855524,-118.317253452,"(34.012855524, -118.317253452)",673,G,2,South Los Angeles APC,8,Marqueece Harris-Dawson,77,EMPOWERMENT CONGRESS NORTH AREA NDC,SOUTHWEST,24027,747,1017,7,14,32
1-1262605291,12/31/2018 03:25:00 PM,02/11/2019 12:30:00 PM,SR Created,BOS,Homeless Encampment,Closed,Mobile App,iOS,N,SLA,01/04/2019 12:00:00 AM,02/11/2019 11:43:00 AM,Y,,"1940 S TARLETON ST, 90011",1940,S,TARLETON,ST,90011,34.0204163807,-118.245859788,"(34.0204163807, -118.245859788)",674,F,1,South Los Angeles APC,9,Curren D. Price Jr.,78,SOUTH CENTRAL NC,NEWTON,23082,702,969,7,13,6
1-1262607121,12/31/2018 03:25:00 PM,01/08/2019 08:44:00 AM,SR Created,BOS,Bulky Items,Closed,Call,,N,WV,01/08/2019 12:00:00 AM,01/08/2019 08:44:00 AM,Y,N,"8500 N CAPISTRANO AVE, 91304",8500,N,CAPISTRANO,AVE,91304,34.2245791407,-118.616340174,"(34.2245791407, -118.616340174)",529,H,2,North Valley APC,12,Mitchell Englander,11,WEST HILLS NC,TOPANGA,4279,92,1460,,2,44
1-1262594775,12/31/2018 03:25:00 PM,02/28/2019 02:04:00 PM,SR Created,OCB,Graffiti Removal,Cancelled,Mobile App,iOS,Y,GAPBH,02/26/2019 02:02:00 PM,02/28/2019 02:04:00 PM,Y,N,"1114 N EVERGREEN AVE, 90033",1114,N,EVERGREEN,AVE,90033,34.05223545,-118.1955359,"(34.052235449, -118.195535893)",635,C,4,East Los Angeles APC,14,Jose Huizar,50,BOYLE HEIGHTS NC,HOLLENBECK,23450,509,1216,,9,38
1-1262602081,12/31/2018 03:25:00 PM,01/02/2019 02:49:00 PM,SR Created,BOS,Electronic Waste,Closed,Call,,N,WV,01/02/2019 12:00:00 AM,01/02/2019 02:49:00 PM,Y,N,"20316 W COHASSET ST, 91306",20316,W,COHASSET,ST,91306,34.2069968307,-118.575878146,"(34.2069968307, -118.575878146)",530,D,4,South Valley APC,3,Bob Blumenfield,14,WINNETKA NC,TOPANGA,4282,289,423,,4,66
1-1262600041,12/31/2018 03:23:00 PM,01/02/2019 11:05:00 AM,SR Created,BOS,Bulky Items,Cancelled,Call,,N,EV,01/07/2019 12:00:00 AM,01/02/2019 11:05:00 AM,Y,N,"10514 N SUNLAND BLVD, 91040",10514,N,SUNLAND,BLVD,91040,34.2595876074,-118.325052639,"(34.2595876074, -118.325052639)",503,F,3,North Valley APC,7,Monica Rodriguez,10,SUNLAND-TUJUNGA NC,FOOTHILL,3221,15,1511,18,1,7
1-1262601831,12/31/2018 03:23:00 PM,01/02/2019 08:14:00 AM,SR Created,BOS,Bulky Items,Closed,Call,,N,WV,01/02/2019 12:00:00 AM,01/02/2019 08:14:00 AM,Y,N,"20306 W COHASSET ST, 91306",20306,W,COHASSET,ST,91306,34.2069953585,-118.575834645,"(34.2069953585, -118.575834645)",530,D,4,South Valley APC,3,Bob Blumenfield,14,WINNETKA NC,TOPANGA,4282,289,423,,4,66
1-1262603391,12/31/2018 03:23:00 PM,08/19/2019 10:02:00 AM,SR Created,BOS,Bulky Items,Closed,Mobile App,iOS,Y,EV,01/04/2019 12:00:00 AM,08/19/2019 10:00:00 AM,Y,,"6938 N LAUREL CANYON BLVD, 91605",6938,N,LAUREL CANYON,BLVD,91605,34.1972825889,-118.39633589,"(34.1972825889, -118.39633589)",532,G,5,South Valley APC,2,Paul Krekorian,23,NORTH HOLLYWOOD NORTHEAST NC,NORTH HOLLYWOOD,8888,175,480,,5,14
1-1262599801,12/31/2018 03:22:00 PM,01/04/2019 01:05:00 PM,SR Created,BOS,Bulky Items,Closed,Call,,N,EV,01/04/2019 12:00:00 AM,01/04/2019 01:05:00 PM,Y,N,"14617 W VANOWEN ST, 91405",14617,W,VANOWEN,ST,91405,34.1940589619,-118.451676873,"(34.1940589619, -118.451676873)",531,J,5,South Valley APC,6,Nury Martinez,20,VAN NUYS NC,VAN NUYS,19733,229,288,,3,18
1-1262600841,12/31/2018 03:22:00 PM,01/07/2019 02:27:00 PM,SR Created,BOS,Bulky Items,Closed,Call,,N,WV,01/07/2019 12:00:00 AM,01/07/2019 02:21:00 PM,Y,N,"18643 W VINTAGE ST, 91324",18643,W,VINTAGE,ST,91324,34.2510797496,-118.539913884,"(34.2510797496, -118.539913884)",500,H,5,North Valley APC,12,Mitchell Englander,113,NORTHRIDGE WEST,DEVONSHIRE,18513,81,299,,2,77
1-1262600821,12/31/2018 03:22:00 PM,01/02/2019 09:03:00 AM,SR Created,BOS,Bulky Items,Closed,Call,,N,SLA,01/02/2019 12:00:00 AM,01/02/2019 09:03:00 AM,Y,N,"3907 S SUTRO AVE, 90008",3907,S,SUTRO,AVE,90008,34.0142052955,-118.323308333,"(34.0142052955, -118.323308333)",673,G,2,South Los Angeles APC,10,Herb J. Wesson Jr.,79,EMPOWERMENT CONGRESS WEST AREA NDC,SOUTHWEST,22725,747,1306,7,12,54
1-1262599081,12/31/2018 03:22:00 PM,01/07/2019 07:25:00 AM,SR Created,BOS,Bulky Items,Closed,Call,,N,EV,01/07/2019 12:00:00 AM,01/07/2019 07:25:00 AM,Y,N,"10101 W PETALUMA PL, 91352",10101,W,PETALUMA,PL,91352,34.2242469567,-118.350835294,"(34.2242469567, -118.350835294)",533,C,1,North Valley APC,2,Paul Krekorian,8,SUN VALLEY AREA NC,FOOTHILL,19335,7,425,,5,21
1-1262594524,12/31/2018 03:20:00 PM,01/07/2019 04:32:00 PM,SR Created,BOS,Bulky Items,Closed,Mobile App,iOS,N,EV,01/07/2019 12:00:00 AM,01/07/2019 04:32:00 PM,Y,,"12161 W VAN NUYS BLVD, 91342",12161,W,VAN NUYS,BLVD,91342,34.2840588593,-118.397930016,"(34.2840588593, -118.397930016)",482,F,7,North Valley APC,7,Monica Rodriguez,9,FOOTHILL TRAILS DISTRICT NC,FOOTHILL,18912,22,232,,1,9
1-1262598492,12/31/2018 03:20:00 PM,01/03/2019 12:42:00 PM,SR Created,BOS,Bulky Items,Closed,Mobile App,iOS,N,EV,01/03/2019 12:00:00 AM,01/03/2019 12:42:00 PM,Y,,"5124 N GREENBUSH AVE, 91423",5124,N,GREENBUSH,AVE,91423,34.1636953773,-118.425687457,"(34.1636953773, -118.425687457)",562,C,3,South Valley APC,4,David Ryu,26,SHERMAN OAKS NC,VAN NUYS,19736,202,329,,7,83
1-1262600521,12/31/2018 03:20:00 PM,01/04/2019 01:40:00 PM,SR Created,BOS,Bulky Items,Closed,Call,,N,EV,01/04/2019 12:00:00 AM,01/04/2019 01:13:00 PM,Y,N,"14436 W VALERIO ST, 91405",14436,W,VALERIO,ST,91405,34.2047022818,-118.448060209,"(34.2047022818, -118.448060209)",532,A,4,South Valley APC,2,Paul Krekorian,20,VAN NUYS NC,VAN NUYS,19733,215,458,,5,18
1-1262598401,12/31/2018 03:19:00 PM,01/05/2019 01:32:00 PM,SR Created,BOS,Metal/Household Appliances,Closed,Call,,N,SLA,01/05/2019 12:00:00 AM,01/05/2019 01:16:00 PM,Y,N,"9816 S VERMONT AVE, 90044",9816,S,VERMONT,AVE,90044,33.9466549734,-118.291434266,"(33.9466549734, -118.291434266)",704,A,4,South Los Angeles APC,8,Marqueece Harris-Dawson,87,EMPOWERMENT CONGRESS SOUTHEAST AREA NDC,SOUTHEAST,23675,803,1165,7,14,45
1-1262597051,12/31/2018 03:19:00 PM,01/04/2019 06:48:00 AM,SR Created,BOS,Bulky Items,Closed,Call,,N,EV,01/04/2019 12:00:00 AM,01/04/2019 06:48:00 AM,Y,N,"7303 N VAN NUYS BLVD, 91405",7303,N,VAN NUYS,BLVD,91405,34.2032047801,-118.449044378,"(34.2032047801, -118.449044378)",532,A,4,South Valley APC,6,Nury Martinez,20,VAN NUYS NC,VAN NUYS,19733,219,1324,,3,18
1-1262593735,12/31/2018 03:18:00 PM,03/08/2019 01:34:00 PM,SR Created,OCB,Graffiti Removal,Closed,Mobile App,iOS,Y,GAPBH,02/26/2019 01:33:00 PM,03/08/2019 01:34:00 PM,Y,N,"MICHIGAN AVE AT SOTO ST, 90033",,,,,90033,34.04524136,-118.2088171,"(34.0452413567, -118.208817104)",635,B,5,East Los Angeles APC,14,Jose Huizar,50,BOYLE HEIGHTS NC,HOLLENBECK,23450,522,350,,9,38
1-1262596881,12/31/2018 03:18:00 PM,01/02/2019 12:49:00 PM,SR Created,BOS,Bulky Items,Closed,Call,,N,EV,01/02/2019 12:00:00 AM,01/02/2019 12:49:00 PM,Y,N,"5760 N LAUREL CANYON BLVD, 91607",5760,N,LAUREL CANYON,BLVD,91607,34.1755538982,-118.3963478,"(34.1755538982, -118.3963478)",562,G,1,South Valley APC,2,Paul Krekorian,21,GREATER VALLEY GLEN COUNCIL,NORTH HOLLYWOOD,8890,190,519,,5,70
1-1262595951,12/31/2018 03:18:00 PM,01/02/2019 09:52:00 PM,SR Created,OCB,Graffiti Removal,Closed,Self Service,,N,WVA,01/02/2019 01:52:00 PM,01/02/2019 09:52:00 PM,Y,N,"6108 N HAZELTINE AVE, 91401",6108,N,HAZELTINE,AVE,91401,34.18101627,-118.4398412,"(34.1810162686, -118.439841192)",532,B,7,South Valley APC,2,Paul Krekorian,21,GREATER VALLEY GLEN COUNCIL,VAN NUYS,19729,238,292,,5,70
1-1262596921,12/31/2018 03:18:00 PM,01/02/2019 09:55:00 AM,SR Created,OCB,Graffiti Removal,Closed,Call,,N,NEGB,01/02/2019 09:54:00 AM,01/02/2019 09:55:00 AM,Y,N,"7303 N VAN NUYS BLVD, 91405",7303,N,VAN NUYS,BLVD,91405,34.20320478,-118.4490444,"(34.2032047801, -118.449044378)",532,A,4,South Valley APC,6,Nury Martinez,20,VAN NUYS NC,VAN NUYS,19733,219,1324,,3,18
1-1262595811,12/31/2018 03:17:00 PM,01/04/2019 10:33:00 AM,SR Created,BOS,Illegal Dumping Pickup,Closed,Call,,N,SLA,01/04/2019 12:00:00 AM,01/04/2019 10:33:00 AM,Y,N,"1016 W 85TH ST, 90044",1016,W,85TH,ST,90044,33.9608242415,-118.292578959,"(33.9608242415, -118.292578959)",704,A,2,South Los Angeles APC,8,Marqueece Harris-Dawson,84,EMPOWERMENT CONGRESS SOUTHWEST AREA NDC,77TH STREET,23675,781,1163,7,14,20
1-1262598141,12/31/2018 03:17:00 PM,01/05/2019 07:33:00 AM,SR Created,BOS,Bulky Items,Closed,Call,,N,SLA,01/05/2019 12:00:00 AM,01/05/2019 07:33:00 AM,Y,N,"9816 S VERMONT AVE, 90044",9816,S,VERMONT,AVE,90044,33.9466549734,-118.291434266,"(33.9466549734, -118.291434266)",704,A,4,South Los Angeles APC,8,Marqueece Harris-Dawson,87,EMPOWERMENT CONGRESS SOUTHEAST AREA NDC,SOUTHEAST,23675,803,1165,7,14,45
1-1262596543,12/31/2018 03:17:00 PM,01/03/2019 10:16:00 AM,SR Created,BOS,Bulky Items,Closed,Mobile App,Android,N,WV,01/03/2019 12:00:00 AM,01/03/2019 10:16:00 AM,Y,,"17319 W VANOWEN ST, 91406",17319,W,VANOWEN,ST,91406,34.1940114234,-118.510977493,"(34.1940114234, -118.510977493)",531,C,6,South Valley APC,6,Nury Martinez,19,LAKE BALBOA NC,WEST VALLEY,19734,260,1091,,3,61
1-1262594831,12/31/2018 03:16:00 PM,01/02/2019 01:27:00 PM,SR Created,BOS,Metal/Household Appliances,Closed,Call,,N,WV,01/02/2019 12:00:00 AM,01/02/2019 01:27:00 PM,Y,N,"7100 N LUBAO AVE, 91306",7100,N,LUBAO,AVE,91306,34.1992966472,-118.567615522,"(34.1992966472, -118.567615522)",530,E,5,South Valley APC,3,Bob Blumenfield,14,WINNETKA NC,TOPANGA,4282,291,1468,,4,66
1-1262596421,12/31/2018 03:16:00 PM,01/04/2019 03:37:00 PM,SR Created,BOS,Bulky Items,Closed,Self Service,,N,WLA,01/03/2019 12:00:00 AM,01/04/2019 03:07:00 PM,Y,N,"4TH AVE AT VERNON AVE, 90291",,,,,90291,33.9952499884,-118.47297894,"(33.9952499884, -118.47297894)",671,G,5,West Los Angeles APC,11,Mike Bonin,68,VENICE NC,PACIFIC,25073,907,1354,10,10,30
1-1262594751,12/31/2018 03:16:00 PM,01/04/2019 07:44:00 AM,SR Created,BOS,Bulky Items,Closed,Call,,N,WLA,01/04/2019 12:00:00 AM,01/04/2019 07:44:00 AM,Y,N,"429 S HOLT AVE, 90048",429,S,HOLT,AVE,90048,34.0711930322,-118.378770179,"(34.0711930322, -118.378770179)",632,J,1,Central APC,5,Paul Koretz,58,MID CITY WEST CC,WILSHIRE,23679,633,809,,6,26
1-1262595581,12/31/2018 03:16:00 PM,01/02/2019 10:38:00 AM,SR Created,BOS,Bulky Items,Closed,Call,,N,SLA,01/02/2019 12:00:00 AM,01/02/2019 10:38:00 AM,Y,N,"4118 S NORTON AVE, 90008",4118,S,NORTON,AVE,90008,34.0094726662,-118.332315906,"(34.0094726662, -118.332315906)",673,F,3,South Los Angeles APC,10,Herb J. Wesson Jr.,79,EMPOWERMENT CONGRESS WEST AREA NDC,SOUTHWEST,22725,749,1021,7,12,54
1-1262596451,12/31/2018 03:16:00 PM,01/02/2019 10:02:00 AM,SR Created,BOS,Bulky Items,Closed,Call,,N,SLA,01/02/2019 12:00:00 AM,01/02/2019 10:02:00 AM,Y,N,"1515 W 51ST ST, 90062",1515,W,51ST,ST,90062,33.9969898816,-118.304102651,"(33.9969898816, -118.304102651)",673,J,4,South Los Angeles APC,8,Marqueece Harris-Dawson,81,EMPOWERMENT CONGRESS CENTRAL AREA NDC,77TH STREET,24027,741,1049,7,14,35
1-1262593255,12/31/2018 03:14:00 PM,01/08/2019 09:58:00 AM,SR Created,OCB,Graffiti Removal,Cancelled,Mobile App,iOS,N,NDFY,01/08/2019 09:56:00 AM,01/08/2019 09:58:00 AM,Y,N,"5325 N SATSUMA AVE, 91601",5325,N,SATSUMA,AVE,91601,34.16773771,-118.3677211,"(34.1677377125, -118.367721092)",563,A,2,South Valley APC,2,Paul Krekorian,24,MID-TOWN NORTH HOLLYWOOD NC,NORTH HOLLYWOOD,8488,209,410,,5,13
1-1262596241,12/31/2018 03:14:00 PM,01/05/2019 11:46:00 AM,SR Created,BOS,Bulky Items,Closed,Call,,N,EV,01/05/2019 12:00:00 AM,01/05/2019 11:46:00 AM,Y,N,"13381 N LOS OLIVOS ROAD, 91342",13381,N,LOS OLIVOS,ROAD,91342,34.3147297756,-118.469575895,"(34.3147297756, -118.469575895)",481,G,3,North Valley APC,7,Monica Rodriguez,5,SYLMAR NC,MISSION,18912,48,1400,,1,47
1-1262594361,12/31/2018 03:13:00 PM,01/04/2019 02:36:00 PM,SR Created,BOS,Bulky Items,Closed,Call,,N,EV,01/04/2019 12:00:00 AM,01/04/2019 01:04:00 PM,Y,N,"15431 W COHASSET ST, 91406",15431,W,COHASSET,ST,91406,34.206743888,-118.46955239,"(34.206743888, -118.46955239)",531,G,4,South Valley APC,6,Nury Martinez,20,VAN NUYS NC,VAN NUYS,19734,220,1323,,3,18
