"ticket_number","issue_date","issue_time","meter_id","marked_time","rp_state_plate","vin","make","body_style","color","location","route","agency","violation_code","violation_description","fine_amount","latitude","longitude"
"4298865340","2016-12-31T00:00:00.000","1830","C408",,"CA",,"KIA","PA","RD","401 37TH PL","00500","55","88.13B+","METER EXP.","63","6476326.347106","1828729.821066"
"4298865421","2016-12-31T00:00:00.000","2033",,,"CA",,"NISS","PA","GY","7423 HOOVER ST S","00500","55","80.56E4+","RED ZONE","93","6474622.412641","1812483.303672"
"4298925433","2016-12-31T00:00:00.000","1741",,,"CA",,"CHEV","TK","BL","750 W  REDONDO BEACH BLVD","00500","55","80.61","STANDNG IN ALLEY","68","6473915.45513054","1783402.1030895"
"4298951624","2016-12-31T00:00:00.000","537","171",,"CA",,"SUBA","PA","BK","1705 WESTGATE AVE","00306","51","80.58L","PREFERENTIAL PARKING","68","6423270.036258","1837120.846052"
"4298951694","2016-12-31T00:00:00.000","859","6",,"CA",,"TOYT","PU","BL","1625 COMSTOCK AVE","00306","51","80.58L","PREFERENTIAL PARKING","68","6433350.224967","1844958.608466"
"4298951786","2016-12-31T00:00:00.000","938","11",,"CA",,"JEEP","PA","BK","801 GLENMONT AVE","00306","51","80.58L","PREFERENTIAL PARKING","68","6429338.57214","1846697.195458"
"4298951856","2016-12-31T00:00:00.000","1616","MV146",,"CA",,"CHEV","PA","SL","12300 VENICE BL","00204","51","88.13B+","METER EXP.","63","6430634.528053","1824188.078436"
"4298978891","2016-12-31T00:00:00.000","1058","49",,"CA",,"TOYT","PA","SL","2100 CORINTH AVE","00304","51","80.58L","PREFERENTIAL PARKING","68","6427335.781065","1836868.391545"
"4298978961","2016-12-31T00:00:00.000","1150",,"1038","WA",,"HYUN","PA","GY","10870 MISSISSIPPI AVE","00304","51","80.69C","PARKED OVER TIME LIMIT","58","6430447.051026","1839081.154964"
"4298979042","2016-12-31T00:00:00.000","1220","26",,"CA",,"BMW","PA","BK","2364 PROSSER AVE","00304","51","80.58L","PREFERENTIAL PARKING","68","6433922.032466","1838924.60113"
"4298979112","2016-12-31T00:00:00.000","1424","SS17",,"AZ",,"BMW","PA","BL","11316 MASSACHUSETTS AV","00304","51","88.13B+","METER EXP.","63","6425572.352893","1839766.8877"
"4299067485","2016-12-31T00:00:00.000","1215","34",,"CA",,"BMW","PA","BK","6215 DREXEL AVE W","00474","54","80.58L","PREFERENTIAL PARKING","68","99999","99999"
"4298989074","2016-12-31T00:00:00.000","1359",,,"CA",,"FORD","PA","WT","10023 SEPULVEDA BLVD","00394","53","22514","FIRE HYDRANT","68","6420445.652617","1914517.107218"
"4299067393","2016-12-31T00:00:00.000","1046","BF404B",,"CA",,"JEEP","PA","WT","300 LAUREL AV N","00474","54","88.13B+","METER EXP.","63","6451207.549141","1850273.217663"
"4299067463","2016-12-31T00:00:00.000","1207","34",,"CA",,"HOND","PA","SL","6314 W COLGATE AV","00474","54","80.58L","PREFERENTIAL PARKING","68","6451830.79700007","1847763.17881317"
"4299067555","2016-12-31T00:00:00.000","1330","LM663",,"CA",,"BMW","PA","GY","201 LA BREA AV S","00474","54","88.13B+","METER EXP.","63","6457480.619186","1848414.02544"
"4299067636","2016-12-31T00:00:00.000","1452","13",,"CA",,"MERZ","PA","SL","133 FLORES ST S","00474","54","80.58L","PREFERENTIAL PARKING","68","6449296.981166","1849569.960561"
"4299077786","2016-12-31T00:00:00.000","834","SG17",,"CA",,"BMW","PA","GY","7501 SUNSET BL","00463","54","88.13B+","METER EXP.","63","6454848.256267","1858242.107078"
"4299077812","2016-12-31T00:00:00.000","910",,"0800","CA",,"TOYT","PA","BK","4723 OAKWOOD AVE W","00463","54","80.69C","PARKED OVER TIME LIMIT","58","6467899.846514","1850648.905561"
"4299078055","2016-12-31T00:00:00.000","1612","WW1709",,"CA",,"HOND","PA","WT","501 SERRANO AV S","00403","54","88.13B+","METER EXP.","63","6468733.479222","1851597.562409"
"4299077985","2016-12-31T00:00:00.000","1210",,"0800","NV",,"DODG","PA","SL","440 VAN NESS AVE N","00463","54","80.69C","PARKED OVER TIME LIMIT","58","6466063.966971","1851369.888015"
"4299078125","2016-12-31T00:00:00.000","1641",,,"CA",,"LEXS","PA","WT","807 SOUTH ARDMORE AVENUE","00403","54","80.56E4+","RED ZONE","93","6470199.0309758","1843475.29644376"
"4299078195","2016-12-31T00:00:00.000","1719",,,"CA",,"HYUN","PA","BK","579 SOUTH KENMORE AVENUE","00403","54","80.56E2","YELLOW ZONE","58","6471824.110292","1845790.809793"
"4299118563","2016-12-31T00:00:00.000","1049","CB161",,"CA",,"NISS","PU","WT","800 OLYMPIC BLVD","00600","56","88.13B+","METER EXP.","63","99999","99999"
"4299078346","2016-12-31T00:00:00.000","2138",,,"CA",,"TOYT","PU","WT","1306 NORTH CORONADO STREET","00403","54","22500E","BLOCKING DRIVEWAY","68","6480573.35984843","1852117.75042072"
"4299118600","2016-12-31T00:00:00.000","1426","LT257",,"CA",,"KIA","PA","WT","400 2ND ST E","00600","56","88.13B+","METER EXP.","63","6486619.799322","1841795.504839"
"4299137415","2016-12-31T00:00:00.000","1137","SL242",,"CA",,"TOYT","PA","GY","2701 SUNSET BL","00441","54","88.13B+","METER EXP.","63","6479795.783594","1851797.978054"
"4299137522","2016-12-31T00:00:00.000","1511",,,"CA",,"DODG","TK","GY","1221 VERMONT AVE N","00441","54","80.61","STANDNG IN ALLEY","68","6473337.899322","1856699.448064"
"4299179124","2016-12-31T00:00:00.000","1033",,,"CA",,"NISS","PA","WT","9400 B/O BELFORD AVENUE","00111","51","5204A-","DISPLAY OF TABS","25","99999","99999"
"4299179205","2016-12-31T00:00:00.000","1424","W73",,"CA",,"MERZ","PA","WT","5700 98TH ST W","00111","51","88.13B+","METER EXP.","63","6445814.443837","1803440.374299"
"4299211501","2016-12-31T00:00:00.000","1710",,,"CA",,"CHEV","PA","WT","2317 BUDLONG AVE","00500","55","22500E","BLOCKING DRIVEWAY","68","6471850.25796991","1835355.51340722"
"4299211593","2016-12-31T00:00:00.000","1822",,,"CA",,"TOYT","PA","SL","1597 WEST 37TH STREET","00500","55","22500F","PARKED ON SIDEWALK","68","6468997.88838447","1830155.5782305"
"4299216670","2016-12-31T00:00:00.000","1213","VW202B",,"CA",,"TOYT","PA","WT","700 VERMONT AV S","00476","54","88.13B+","METER EXP.","63","6473335.555242","1844263.593702"
"4299216751","2016-12-31T00:00:00.000","1642",,"1425","CA",,"CHEV","PA","WT","300 ARDMORE AVE S","00476","54","80.69C","PARKED OVER TIME LIMIT","58","6470119.730644","1850279.243931"
"4299216832","2016-12-31T00:00:00.000","1658",,"1425","CA",,"HYUN","PA","GY","320 ARDMORE AVE S","00476","54","80.69C","PARKED OVER TIME LIMIT","58","6470119.602964","1850380.622188"
"4299239136","2016-12-31T00:00:00.000","1123","BF165",,"CA",,"FORD","PA","SL","601 STANLEY AV N","00469","54","88.13B+","METER EXP.","63","6453764.098044","1852344.950038"
"4299239206","2016-12-31T00:00:00.000","1157",,,"CA",,"HOND","PA","BK","7300 MELROSE AV","00469","54","5204A-","DISPLAY OF TABS","25","6456095.133939","1852964.175473"
"4299439071","2016-12-31T00:00:00.000","1719","VW1911",,"CA",,"DODG","VN","GN","3000 5TH ST W","00403","54","88.13B+","METER EXP.","63","6475557.037045","1846231.863424"
"4299439141","2016-12-31T00:00:00.000","1748","WA671",,"CA",,"HYUN","PA","WT","2701 WILSHIRE BL","00403","54","88.13B+","METER EXP.","63","6476158.381452","1844669.312764"
"4299439233","2016-12-31T00:00:00.000","2030",,,"CA",,"TOYT","PA","WT","417 KENMORE AVE S","00403","54","80.56E4+","RED ZONE","93","6471743.225286","1850999.536335"
"4299497904","2016-12-31T00:00:00.000","835",,,"CA",,"TOYT","PA","SL","1047 BRONSON AVE","00107","51","22500E","BLOCKING DRIVEWAY","68","6464052.474791","1842008.491419"
"4299497996","2016-12-31T00:00:00.000","1141","MM23A",,"CA",,"JEEP","PA","RD","700 CURSON AV S","00107","51","88.13B+","METER EXP.","63","6454153.371773","1845275.852808"
"4299516922","2016-12-31T00:00:00.000","1006","087",,"CA",,"AUDI","PA","BK","1335 SIERRA BONITA AVE","00314","51","80.58L","PREFERENTIAL PARKING","68","6453038.734162","1841149.372841"
"4299517040","2016-12-31T00:00:00.000","1550",,,"CA",,"TOYT","PA","GY","1300 4TH AV","00314","51","80.56E2","YELLOW ZONE","58","6464337.550987","1839761.30051"
"4299519700","2016-12-31T00:00:00.000","1942","176",,"CA",,"TOYT","PA","BK","12941 LA MAIDA STREET","00315","53","80.58L","PREFERENTIAL PARKING","68","6436019.375272","1880350.570919"
"4299543721","2016-12-31T00:00:00.000","39","53",,"CA",,"TOYT","PA","BL","716 DETROIT ST N","00400","54","80.58L","PREFERENTIAL PARKING","68","6457156.209539","1853039.796083"
"4299564883","2016-12-31T00:00:00.000","1659","HO986",,"CA",,"FORD","PA","TN","1701 LAS PALMAS AV N","00400","54","88.13B+","METER EXP.","63","6459906.88361","1859512.322514"
"4299564975","2016-12-31T00:00:00.000","1840","37",,"NV",,"HYUN","PA","BL","7024 HAWTHORN AVENUE","00400","54","80.58L","PREFERENTIAL PARKING","68","6458021.913987","1859071.427079"
"4299565045","2016-12-31T00:00:00.000","1931","37",,"CA",,"MERZ","PA","WT","1600 NORTH ORANGE DRIVE","00400","54","80.58L","PREFERENTIAL PARKING","68","6458313.276248","1858944.216851"
"4299568000","2016-12-31T00:00:00.000","901","WP8205",,"CA",,"TOYT","PA","WT","21 WASHINGTON BLVD E","00309","51","88.13B+","METER EXP.","63","6420276.200295","1815183.117684"
"4299569805","2016-12-31T00:00:00.000","1039","CB7747",,"CA",,"LEXS","PA","BK","901 MAPLE AVE S","00656","56","88.03A","OUTSIDE LINES/METER","58","6485106.12894","1836844.128856"
"4299569901","2016-12-31T00:00:00.000","1139",,"0837","CA",,"OTHR","CM","WT","1150 MAPLE AVE S","00656","56","80.69C","PARKED OVER TIME LIMIT","58","6484184.135087","1835719.123229"
"4299605763","2016-12-31T00:00:00.000","941","PR373",,"CA",,"HOND","PA","GY","1125 BEVERLY DR S","00107","51","88.13B+","METER EXP.","63","6441548.402909","1843343.878722"
"4299605855","2016-12-31T00:00:00.000","1418",,,"CA",,"ACUR","PA","BK","6041 CADILLAC AVE","00107","51","22507.8A-","DISABLED PARKING/NO DP ID","363","6448020.939318","1836302.095911"
"4299605925","2016-12-31T00:00:00.000","1515","PM172",,"CA",,"JEEP","PA","BK","9726 VENICE BL","00107","51","88.13B+","METER EXP.","63","6441355.592467","1831410.329452"
"4299610700","2016-12-31T00:00:00.000","931","VH208",,"CA",,"MAZD","PA","SL","2101 HILLHURST AV","00485","54","88.13B+","METER EXP.","63","6474661.402306","1862522.39657"
"4299610770","2016-12-31T00:00:00.000","954","HO400",,"CA",,"MERZ","PA","WT","6101 HOLLYWOOD BL","00485","54","88.13B+","METER EXP.","63","6464089.532706","1859531.011653"
"4299610851","2016-12-31T00:00:00.000","1035","12",,"OH",,"FORD","PA","SL","1068 SANBORN AVENUE","00485","54","80.58L","PREFERENTIAL PARKING","68","6476647.404465","1855898.753708"
"4299610932","2016-12-31T00:00:00.000","1217","12",,"CA",,"INFI","PA","MR","1057 HYPERION AVENUE","00485","54","80.58L","PREFERENTIAL PARKING","68","6476849.973779","1855573.396906"
"4299611035","2016-12-31T00:00:00.000","1327","WW2498",,"CA",,"BMW","PA","TN","4201 BEVERLY BL","00485","54","88.13B+","METER EXP.","63","6470695.105541","1850280.793851"
"4299611105","2016-12-31T00:00:00.000","1524","SW105",,"CA",,"HOND","PA","GY","1101 WESTERN AV N","00485","54","88.13B+","METER EXP.","63","6468056.76339","1855559.093242"
"4299626785","2016-12-31T00:00:00.000","954",,,"CA",,"CHEV","PA","BL","4809 ST ANDREWS PL S","00500","55","5204A-","DISPLAY OF TABS","25","6467301.634532","1822522.687071"
"4299671740","2016-12-31T00:00:00.000","805","ED37",,"CA",,"TOYT","PA","GY","550 CERES AVE S","00600","56","88.13B+","METER EXP.","63","6488773.883817","1837266.330783"
"4299671832","2016-12-31T00:00:00.000","839",,,"CA",,"NISS","PA","BK","701 PICO BLVD E","00600","56","80.56E4+","RED ZONE","93","6480470.81172","1837284.834343"
"4299671902","2016-12-31T00:00:00.000","1025",,,"CA",,"NISS","PA","BL","1120 10TH ST E","00600","56","80.56E4+","RED ZONE","93","6487029.042085","1834315.729987"
"4299672845","2016-12-31T00:00:00.000","1113","192",,"CA",,"LNDR","PA","WT","3327 DERONDA DR","00442","54","80.58L","PREFERENTIAL PARKING","68","6464936.753091","1869387.757062"
"4299672926","2016-12-31T00:00:00.000","1220","195",,"CA",,"TOYT","PA","PR","6161 MULHOLLAND HWY W","00442","54","80.58L","PREFERENTIAL PARKING","68","6464220.975111","1869684.466909"
"4299675726","2016-12-31T00:00:00.000","1110","16431",,"CA",,"FORD","PA","BK","1147 ECHO PARK AVE","00600","56","88.63B+","OFF STR/OVERTIME/MTR","58","6483440.552933","1849851.885038"
"4299675796","2016-12-31T00:00:00.000","1252",,,"CA",,"BMW","PA","RD","758 SOUTH FLOWER STREET","00600","56","80.56E2","YELLOW ZONE","58","6483040.034583","1839893.918812"
"4299675870","2016-12-31T00:00:00.000","1450",,,"CA",,"HOND","PA","GY","962 EAST 11TH STREET","00600","56","80.56E2","YELLOW ZONE","58","6486341.466106","1834338.002255"
"4299675940","2016-12-31T00:00:00.000","1545",,,"CA",,"HOND","PA","GY","1360 ALLISON AVENUE","00600","56","80.56E2","YELLOW ZONE","58","6485359.434731","1849126.391468"
"1112985311","2016-12-31T00:00:00.000","350",,,"CA",,"CHEV",,,"93RD ST/FIGUEROA","18T39","1","4000A1","NO EVIDENCE OF REG","50","99999","99999"
"1112985381","2016-12-31T00:00:00.000","1620",,,"CA",,"TOYO","PA","SI","104TH ST/GRAND","18T39","1","4000A1","NO EVIDENCE OF REG","50","99999","99999"
"1114171590","2016-12-31T00:00:00.000","120",,,"CA",,"NISS","PA","GY","4340 W ADAMS BL","00500","55","010","22500E","68","6460680.346628","1834408.06559"
"1114171660","2016-12-31T00:00:00.000","251",,,"CA",,"NISS","PA","GR","R/O 4818 TACANA ST","00500","55","8061","STNDNG IN ALLEY","68","6455096.31420754","1828506.96382875"
"1114171785","2016-12-31T00:00:00.000","646",,,"CA",,"HOND","VN","WH","R/O 9104 S MAIN ST","00500","55","8061","STNDNG IN ALLEY","68","6478610.787197","1805644.639506"
"1114978023","2016-12-31T00:00:00.000","1005",,,"CA",,"JAG","PA","GR","662 W 62ND ST","00001","1","4000A1","NO EVIDENCE OF REG","50","6474680.0388158","1816415.40812592"
"1114978314","2016-12-31T00:00:00.000","955",,,"CA",,"PONT","PA","BL","62ND ST/FIGUEROA ST","MQ76","1","4000A1","NO EVIDENCE OF REG","50","99999","99999"
"1114978384","2016-12-31T00:00:00.000","1130",,,"CA",,"ACUR","PA","GY","730 W 74TH ST","MQ76","1","4000A1","NO EVIDENCE OF REG","50","6474927.7500139","1812563.01979446"
"1115036823","2016-12-31T00:00:00.000","853",,,"CA",,"HOND","PA","WH","COLLEG W/O FIGUEROA",,"1","4000A1","NO EVIDENCE OF REG","50","99999","99999"
"1115118970","2016-12-31T00:00:00.000","1155",,,"NY",,"MERC","PA","BL","IMPERIAL-16TH",,"1","8061","STNDNG IN ALLEY","68","99999","99999"
"1115309543","2016-12-31T00:00:00.000","2200",,,"CA",,"KIA","PA","RE","2043 E 101ST #335","00001","1","80714","PRIVATE PROPERTY","68","6490006.54688438","1802416.02916391"
"1115314771","2016-12-31T00:00:00.000","2215",,,"CA",,"CHEV","PA","GY","112TH ST/ZAMORA AVE","01846","1","80714","PRIVATE PROPERTY","68","99999","99999"
"1115344635","2016-12-31T00:00:00.000","2327",,,"CA",,"HOND","PA","SI","VNSO 14201 HUSTON ST",,"36","8603","PK IN PROH AREA","68","99999","99999"
"1115737416","2016-12-31T00:00:00.000","955",,,"CA",,"TOYO","PA","BK","VISTA DEL MAR/IMPERI","14Z5","1","5200A","DSPLYPLATE A","25","99999","99999"
"1115826832","2016-12-31T00:00:00.000","1550",,,"CA",,"BUIC","PA","GR","9334 OSO","00017","1","4000A1","NO EVIDENCE OF REG","50","6387754.86968808","1910150.09831429"
"1115864971","2016-12-31T00:00:00.000","840",,,"CA",,"BMW","PA","BK","18800 BLOCK OF KILFI","17A23","1","4000A1","NO EVIDENCE OF REG","50","99999","99999"
"1115941654","2016-12-31T00:00:00.000","850",,,"CA",,"TOYO","PA","BK","STRATHERN E/O WILBUR","A83","1","5200A","DSPLYPLATE A","25","99999","99999"
"1115942516","2016-12-31T00:00:00.000","1500",,,"CA",,"AUDI","PA","GY","13918 RIVERSIDE DR","9T54","1","569","2251157A","363","6429849.611727","1880024.681711"
"1116001596","2016-12-31T00:00:00.000","1125",,,"CA",,"CHEV","TR","TA","485 S LAFAYETTE PK","2A75","1","8056E4","RED ZONE","93","6476215.69715241","1846041.85894453"
"1116105815","2016-12-31T00:00:00.000","1000",,,"CA",,"TOYO","TR","WH","HOOVER/42ND PL","MQ88","1","4000A1","NO EVIDENCE OF REG","50","99999","99999"
"1116105922","2016-12-31T00:00:00.000","1500",,,"CA",,"TOYO","PA","BR","42ND PL/VERMONT","MQ83","1","4000A1","NO EVIDENCE OF REG","50","99999","99999"
"1116628645","2016-12-31T00:00:00.000","832","SG418",,"CA",,"MAZD","PA","GY","E/S 1400 N FULLER AV","461A","54","8813B","METER EXPIRED","63","6455839.748854","1857586.860323"
"1116628726","2016-12-31T00:00:00.000","918",,,"CA",,"TOYO","PA","WH","4716 W ELMWOOD AV","461A","54","8069C","PKD OVER TIME LIMIT","58","6467940.433599","1851019.066047"
"1116629253","2016-12-31T00:00:00.000","942",,,"CA",,"FORD","PA","GY","761 N GOWER ST","461A","54","8069C","PKD OVER TIME LIMIT","58","6464090.848579","1853375.49476"
"1116629345","2016-12-31T00:00:00.000","1214",,,"CA",,"HOND","PA","WH","450 N VAN NESS AV","461A","54","8069C","PKD OVER TIME LIMIT","58","6466063.938069","1851424.961444"
"1117084301","2016-12-31T00:00:00.000","1028",,,"CA",,"HOND","PA","GY","715 S KINGSLEY DR","00465","54","8069C","PKD OVER TIME LIMIT","58","6469868.965242","1844144.396754"
"1117084404","2016-12-31T00:00:00.000","1100","WW709",,"CA",,"TOYO","PA","BK","600 S KENMORE AVE","00465","54","8069C","PKD OVER TIME LIMIT","58","6471824.021586","1845656.010801"
"1117194013","2016-12-31T00:00:00.000","240",,,"CA",,"INTL","TR","BL","2500 NAVY WAY","2L59","3","8709B","PARK-PSTD AREAS","93","99999","99999"
"4294743386","2016-12-31T00:00:00.000","1315","SO18",,"CA",,"JEEP","PA","BK","4430 VESPER AV","00368","53","88.13B+","METER EXP.","63","6425244.5303","1878078.452901"
"4296193355","2016-12-31T00:00:00.000","1149",,,"CA",,"TOYT","PU","RD","12869 EUSTACE ST","00300","53","80.73.2","EXCEED 72HRS-ST","68","6436908.50711971","1926513.51594629"
"4296399166","2016-12-31T00:00:00.000","1937","CP8",,"CA",,"TOYT","PA","WT","7200 ALABAMA AV","00321","53","88.13B+","METER EXP.","63","6380540.256682","1896078.653425"
"4296399192","2016-12-31T00:00:00.000","1948","CP238",,"CA",,"LINC","PA","GY","22001 SHERMAN WY","00321","53","88.13B+","METER EXP.","63","6378424.563533","1896087.332444"
"4297001903","2016-12-31T00:00:00.000","913",,,"CA",,"CHEV","TK","MR","7600 ZELZAH AVE","378R1","53","80.73.2","EXCEED 72HRS-ST","68","6403551.17799","1898633.436722"
"4297001936","2016-12-31T00:00:00.000","1057",,,"CA",,"NISS","PA","WT","6945 YARMOUTH AVE","378R1","53","80.73.2","EXCEED 72HRS-ST","68","6404518.39134138","1894348.2151002"
"4297344321","2016-12-31T00:00:00.000","1947",,,"CA",,"BUIC","PA","BL","21600 DUPONT ST","00317","53","5204A-","DISPLAY OF TABS","25","6380224.470378","1915212.086038"
"4297344354","2016-12-31T00:00:00.000","2030",,,"CA",,"FORD","PA","BK","17600 HALSTED ST","00317","53","5204A-","DISPLAY OF TABS","25","6405198.766409","1911914.645178"
"4297344472","2016-12-31T00:00:00.000","2223",,,"CA",,"TOYT","PA","WT","8700 AQUEDUCT AVE","00317","53","80.69A+","STOP/STAND PROHIBIT","93","6418325.207135","1905809.125285"
"4297344461","2016-12-31T00:00:00.000","2221",,,"CA",,"NISS","PA","BK","8700 AQUEDUCT AVE","00317","53","80.69A+","STOP/STAND PROHIBIT","93","6418325.207135","1905809.125285"
"4297344505","2016-12-31T00:00:00.000","2228",,,"CA",,"HOND","PA","GY","8700 AQUEDUCT AVE","00317","53","80.69A+","STOP/STAND PROHIBIT","93","6418325.207135","1905809.125285"
"4297344531","2016-12-31T00:00:00.000","2232",,,"CA",,"HOND","PA","BL","8701 AQUEDUCT AVE","00317","53","80.69A+","STOP/STAND PROHIBIT","93","6418325.207135","1905809.125285"
"4297745045","2016-12-31T00:00:00.000","944",,,"CA",,"BMW","PA","OT","12129 EL DORADO AVE","330R2","53","22514","FIRE HYDRANT","68","6425473.560572","1928059.117957"
"4297745071","2016-12-31T00:00:00.000","1135",,,"CA",,"NISS","PA","BK","8750 NOBLE AVE","330R2","53","22500E","BLOCKING DRIVEWAY","68","6422288.92995498","1906052.5074827"
"4297745115","2016-12-31T00:00:00.000","1339",,,"CA",,"FORD","PA","RD","8921 SYLMAR AVE","330R2","53","80.73.2","EXCEED 72HRS-ST","68","6426977.040456","1907088.19711167"
"4297745141","2016-12-31T00:00:00.000","1508",,"1400","CA",,"CHEV","PA","SL","18522 GRESHAM ST","330R2","53","80.69C","PARKED OVER TIME LIMIT","58","6399450.939837","1906794.385767"
"4298156273","2016-12-31T00:00:00.000","1001",,,"CA",,"GMC","PA","GN","15400 BK COBALT ST","340R","53","80.73.2","EXCEED 72HRS-ST","68","99999","99999"
"4298156306","2016-12-31T00:00:00.000","1213",,,"CA",,"TOYT","PA","RD","12840 BRADLEY AVE","340R","53","5200","DISPLAY OF PLATES","25","6423746.590161","1932984.215298"
"4298215106","2016-12-31T00:00:00.000","309",,,"CA",,"MERZ","PA","GY","5440 TUJUNGA AVENUE","00315","53","80.56E4+","RED ZONE","93","6447033.111914","1884341.847317"
"4298215132","2016-12-31T00:00:00.000","411",,,"CA",,"TOYT","PA","GY","7411 LAUREL CANYON BOULEVARD","00315","53","5204A-","DISPLAY OF TABS","25","6441776.84926542","1897248.6362133"
"4298343486","2016-12-31T00:00:00.000","828","13",,"CA",,"DODG","PA","GY","459 EDENBERG AVE","00480","54","80.58L","PREFERENTIAL PARKING","68","99999","99999"
"4298343512","2016-12-31T00:00:00.000","1142","13",,"CA",,"CHRY","PA","SL","119 ORLANDO AVE S","00480","54","80.58L","PREFERENTIAL PARKING","68","6448666.959385","1849612.400132"
"4298343556","2016-12-31T00:00:00.000","1316","MM16140",,"CA",,"NISS","PA","BK","728 COCHRAN AVE S","00480","54","88.13B+","METER EXP.","63","6456475.88367","1845039.976781"
"4298343582","2016-12-31T00:00:00.000","1404","13",,"CA",,"TOYT","PA","BK","458 LAUREL AVE N","00480","54","80.58L","PREFERENTIAL PARKING","68","6451205.81841","1851458.330437"
"4298343652","2016-12-31T00:00:00.000","1511","15",,"CA",,"HOND","PA","SL","320 HAMEL ROAD","00480","54","80.58L","PREFERENTIAL PARKING","68","6446091.819474","1849286.755257"
"4298497781","2016-12-31T00:00:00.000","1037",,,"CA",,"CHEV","PA","BK","445 NORTH EDINBURGH AVENUE","00477","54","5204A-","DISPLAY OF TABS","25","6451527.777411","1851356.966394"
"4298497825","2016-12-31T00:00:00.000","1117","13",,"IN",,"NISS","PA","GY","129 NORTH LAUREL AVENUE","00477","54","80.58L","PREFERENTIAL PARKING","68","6451208.107225","1849710.479042"
"4298497851","2016-12-31T00:00:00.000","1222","WF23",,"WA",,"MAZD","PA","RD","8101 3RD ST W","00477","54","88.13B+","METER EXP.","63","6450880.993848","1848829.271832"
"4298497906","2016-12-31T00:00:00.000","1454","LM401",,"CA",,"TSMR","PA","RD","601 LA BREA AV N","00477","54","88.13B+","METER EXP.","63","6457476.308313","1846181.018696"
"4298497932","2016-12-31T00:00:00.000","1507","LM624A",,"PA",,"KIA","PA","GN","101 LA BREA AV N","00477","54","88.13B+","METER EXP.","63","6457482.26261","1849336.560209"
"4298497976","2016-12-31T00:00:00.000","1530",,,"CA",,"MERZ","PA","BK","131 SOUTH SWEETZER AVENUE","00477","54","5200","DISPLAY OF PLATES","25","6449616.942663","1849548.210439"
"4298498002","2016-12-31T00:00:00.000","1537",,,"CA",,"BMW","PA","BL","111 SOUTH KINGS ROAD","00477","54","5204A-","DISPLAY OF TABS","25","6448977.121882","1849661.21957"
"4298713823","2016-12-31T00:00:00.000","841","CB3578",,"CA",,"HOND","PA","BL","801 GRAND AVE S","00601","56","88.13B+","METER EXP.","63","6483531.854702","1839167.758882"
"4298713856","2016-12-31T00:00:00.000","1044",,,"CA",,"OTHR","CM","WT","1111 FIGUEROA ST S","00601","56","80.69A+","STOP/STAND PROHIBIT","93","6481277.75911","1838322.014493"
"4298713893","2016-12-31T00:00:00.000","1147",,,"CA",,"TOYT","PA","BK","329 2ND ST E","00601","56","80.56E2","YELLOW ZONE","58","6486852.378198","1841614.012371"
"4298713926","2016-12-31T00:00:00.000","1338",,,"CA",,"HOND","PA","BG","353 2ND ST E","00601","56","80.56E2","YELLOW ZONE","58","6486772.636869","1841676.23836"
"4298787721","2016-12-31T00:00:00.000","1018",,,"CA",,"INFI","PA","BK","4633 RUSSELL AVE","00442","54","5200","DISPLAY OF PLATES","25","6473784.25390855","1860540.47711342"
"4298787754","2016-12-31T00:00:00.000","1028","101",,"CA",,"TOYT","PA","GY","1506 ROSALIA ROAD","00442","54","80.58L","PREFERENTIAL PARKING","68","6475012.4663","1858270.465626"
"4298787791","2016-12-31T00:00:00.000","1103","SL96",,"CA",,"HYUN","PA","GY","2322 HYPERION AV","00442","54","88.13B+","METER EXP.","63","6478977.819111","1859436.741941"
"4298787824","2016-12-31T00:00:00.000","1114",,,"CA",,"BMW","PA","GY","1026 ALEXANDRIA AVE N","00442","54","5204A-","DISPLAY OF TABS","25","6471480.66586","1855244.406186"
"4298823911","2016-12-31T00:00:00.000","146","35",,"CA",,"MERZ","PA","BK","352 DALEHURST AVE","00504","51","80.58L","PREFERENTIAL PARKING","68","6429309.266451","1850075.460769"
"4298823944","2016-12-31T00:00:00.000","210","35",,"CA",,"VOLK","PA","BK","349 COMSTOCK AVE","00504","51","80.58L","PREFERENTIAL PARKING","68","6429572.467539","1850252.645763"
"4298823981","2016-12-31T00:00:00.000","741",,,"CA",,"ACUR","PA","GY","2852 SAWTELLE BLVD","00504","51","5204A-","DISPLAY OF TABS","25","6430584.130016","1832768.97731"
"4298853182","2016-12-31T00:00:00.000","1636","NH1127",,"CA",,"LEXS","PA","WT","11000 MCCORMICK ST","00107","53","88.13B+","METER EXP.","63","6449300.792193","1882982.145549"
"4298853226","2016-12-31T00:00:00.000","1705","NH79",,"CA",,"DODG","PA","BK","11100 MAGNOLIA BL","00107","53","88.13B+","METER EXP.","63","6448999.195986","1882601.871218"
"4298853252","2016-12-31T00:00:00.000","1727","SC498",,"CA",,"HYUN","PA","GY","11201 VENTURA BL","00107","53","88.13B+","METER EXP.","63","6448443.169859","1874226.478799"
"4298853296","2016-12-31T00:00:00.000","1749","SC135",,"CA",,"TOYT","PA","BK","12427 VENTURA BL","00107","53","88.13B+","METER EXP.","63","6439546.771832","1874604.839128"
"4298853322","2016-12-31T00:00:00.000","1809","SO910",,"NC",,"HYUN","PA","BK","4301 ALLOTT AV","00107","53","88.13B+","METER EXP.","63","6432182.135292","1876327.866193"
