"id","registrationdate","mailcity","mailstate","mailzip","mailcountry","gender","birthyear","keyassigned","keyactivated","active"
,"2015-07-28T00:00:00.000","Chattanooga","Tennessee","37421","United States","1","1990","2015-08-10T10:19:00.000","2015-08-10T10:19:00.000",
,"2012-07-31T00:00:00.000","Ooltewah","Tennessee","37363","United States","2","1961","2012-07-31T11:43:00.000","2012-08-06T16:00:00.000",
,"2014-02-07T00:00:00.000","Chattanooga","Tennessee","37415","United States","2","1987","2014-02-07T10:22:00.000","2014-02-16T15:33:00.000",
,"2015-07-24T00:00:00.000","Chattanooga","Tennessee","37405","United States","2","1994","2015-07-28T09:15:00.000","2015-08-12T22:35:00.000",
,"2013-04-23T00:00:00.000","Chattanooga","Tennessee","37404","United States","2","1976","2013-04-25T10:32:00.000","2013-11-11T10:20:00.000",
,"2015-07-24T00:00:00.000","Hixson","Tennessee","37343","United States","1","1986","2015-07-27T14:33:00.000","2015-08-09T14:57:00.000",
,"2015-07-24T00:00:00.000","Hixson","Tennessee","37343","United States","1","1948","2015-07-24T12:31:00.000","2015-10-30T16:56:00.000",
,"2015-09-09T00:00:00.000","Chattanooga","Tennessee","37415","United States","2","1990","2015-09-11T13:47:00.000","2015-10-05T15:19:00.000",
,"2015-07-30T00:00:00.000","Chattanooga","Tennessee","37405","United States","2","1973","2015-07-31T11:18:00.000","2015-08-25T13:46:00.000",
,"2013-10-15T00:00:00.000","Chattanooga","Tennessee","37405","United States","2","1985","2013-10-15T15:33:00.000",,
,"2012-07-24T00:00:00.000","Signal Mtn","Tennessee","37377","United States","2","1996","2012-07-25T09:11:00.000","2012-10-11T08:39:00.000",
,"2013-04-10T00:00:00.000","Signal Mountain","Tennessee","37377","United States","2","1963","2013-04-16T09:35:00.000","2013-04-18T08:53:00.000",
,"2012-08-28T00:00:00.000","Chattanooga","Tennessee","37419","United States","2","1975","2012-08-29T09:24:00.000","2012-08-30T18:51:00.000",
,"2012-07-27T00:00:00.000","Chatanooga","Tennessee","40023","United States","2","1982","2012-07-27T13:55:00.000","2012-07-27T13:57:00.000",
,"2016-03-16T00:00:00.000","Chattanooga","Tennessee","37402","United States","1","1968","2016-03-22T10:55:00.000","2016-03-29T15:28:00.000",
,"2015-07-31T00:00:00.000","Chattanooga","Tennessee","37421","United States","2","1992","2015-07-31T10:48:00.000","2016-03-12T12:09:00.000",
,"2012-08-25T00:00:00.000","CHATTANOOGA","Tennessee","37405","United States","1","1967","2012-08-27T12:18:00.000","2012-08-28T22:51:00.000",
,"2015-08-01T00:00:00.000","Chattanooga","Tennessee","37405","United States","2","1989","2015-08-03T14:47:00.000","2015-08-10T00:06:00.000",
,"2013-02-24T00:00:00.000","Chattanooga","Tennessee","37405","United States","2","1990","2013-02-25T10:48:00.000","2013-03-04T23:12:00.000",
,"2013-08-16T00:00:00.000","Chattanooga","Tennessee","37401","United States","1","1995","2013-08-22T12:41:00.000","2013-10-14T11:37:00.000",
,"2013-04-08T00:00:00.000","Chattanooga","Tennessee","37405","United States","1","1980","2013-04-09T09:01:00.000","2013-04-11T18:43:00.000",
,"2015-09-01T00:00:00.000","Chattanooga","Tennessee","37405","United States","1","1994","2015-09-02T10:54:00.000","2015-09-02T12:13:00.000",
,"2015-07-29T00:00:00.000","Ringgold","Georgia","30736","United States","2","1972","2015-07-30T13:11:00.000",,
,"2015-07-25T00:00:00.000","Chattanooga","Tennessee","37411","United States","2","1958","2015-07-27T09:59:00.000","2015-07-31T16:17:00.000",
,"2012-10-01T00:00:00.000","Chattanooga","Tennessee","37403","United States","1","1992","2012-10-01T16:34:00.000","2012-10-05T11:56:00.000",
,"2015-08-03T00:00:00.000","Chattanooga","Tennessee","37408","United States","1","1954","2015-08-04T10:11:00.000","2015-08-06T21:07:00.000",
,"2015-07-24T00:00:00.000","Chattanooga","Tennessee","37403","United States","2","1996","2015-07-28T14:45:00.000","2015-08-12T15:36:00.000",
,"2012-07-27T00:00:00.000","Chattanooga","Tennessee","37405","United States","2","1975","2012-07-27T15:30:00.000","2012-08-02T11:35:00.000",
,"2013-07-26T00:00:00.000","Chattanooga","Tennessee","37421","United States","2","1948","2013-07-26T20:43:00.000","2013-07-26T20:44:00.000",
,"2012-08-17T00:00:00.000","Ooltewah","Tennessee","37363","United States","2","1989","2012-08-21T11:21:00.000",,
,"2015-07-25T00:00:00.000","Soddy Daisy","Tennessee","37379","United States","2","1970","2015-07-27T10:00:00.000","2015-08-10T09:19:00.000",
,"2013-06-17T00:00:00.000","Signal Mountain","Tennessee","37377","United States","1","1979","2013-06-17T11:10:00.000","2013-06-18T21:10:00.000",
,"2014-06-20T00:00:00.000","Chattanooga","Tennessee","37403","United States","1","1995","2014-09-29T22:26:00.000",,
,"2013-11-27T00:00:00.000","Chattanooga","Tennessee","37408","United States","2","1988","2013-11-29T09:32:00.000","2013-11-30T15:55:00.000",
,"2012-07-24T00:00:00.000","Chattanooga","Tennessee","37406","United States","2","1973","2012-07-24T10:38:00.000","2012-07-24T12:13:00.000",
,"2013-12-20T00:00:00.000","Chattanooga","Tennessee","37405","United States","1","1960","2013-12-23T14:40:00.000","2013-12-30T12:38:00.000",
,"2015-07-25T00:00:00.000","Chattanooga","Tennessee","37404","United States","1","1981","2015-07-29T08:50:00.000","2015-08-19T15:49:00.000",
,"2014-09-02T00:00:00.000","Chattanooga","Tennessee","37405","United States","1","1979","2014-09-04T09:17:00.000","2014-09-08T15:09:00.000",
,"2015-07-24T00:00:00.000","Lafayette","Georgia","30728","United States","2","1990","2015-07-24T14:58:00.000",,
,"2013-04-19T00:00:00.000","Chattanooga","Tennessee","37405","United States","2","1988","2013-04-22T10:19:00.000","2013-11-11T10:21:00.000",
,"2015-07-17T00:00:00.000","Chattanooga","Tennessee","37403","United States","2","1985","2015-07-17T10:39:00.000","2015-07-17T10:44:00.000",
,"2015-07-24T00:00:00.000","Chattanooga","Tennessee","37421","United States","1","1989","2015-07-27T14:11:00.000","2015-08-08T13:08:00.000",
,"2014-08-08T00:00:00.000","North Port","Florida","34286","United States","1","1970","2014-08-11T14:05:00.000","2014-08-28T10:50:00.000",
,"2012-09-10T00:00:00.000","Chattanooga","Tennessee","37402","United States","2","1959","2012-09-11T09:05:00.000","2012-09-13T10:59:00.000",
,"2015-07-24T00:00:00.000","Chattanooga","Tennessee","37415","United States","1","1973","2015-07-28T14:51:00.000","2015-08-02T12:50:00.000",
,"2013-09-02T00:00:00.000","Chattanooga","Tennessee","37421","United States","1","1979","2013-09-03T10:34:00.000","2013-09-06T09:26:00.000",
,"2015-07-30T00:00:00.000","Chattanooga","Tennessee","37403","United States","1","1985","2015-07-31T12:07:00.000","2015-08-04T20:13:00.000",
,"2015-07-24T00:00:00.000","Soddy Daisy","Tennessee","37379","United States","1","1986","2015-07-24T12:18:00.000",,
,"2015-07-24T00:00:00.000","Chattanooga","Tennessee","37409","United States","1","1989","2015-07-28T10:36:00.000","2015-12-20T12:34:00.000",
,"2013-12-02T00:00:00.000","Lookout Mountain","Georgia","30750","United States","2","1957","2013-12-03T09:58:00.000","2015-03-17T15:09:00.000",
,"2014-03-31T00:00:00.000","Chattanooga","Tennessee","37405","United States","2","1980","2014-04-02T15:06:00.000","2014-04-05T00:38:00.000",
,"2015-07-24T00:00:00.000","Chattanooga","Tennessee","37421","United States","1","1984","2015-07-24T15:10:00.000",,
,"2015-07-24T00:00:00.000","Chattanooga","Tennessee","37411","United States","2","1984","2015-07-24T14:58:00.000","2015-08-07T11:35:00.000",
,"2013-10-19T00:00:00.000","Chattanooga","Tennessee","37405","United States","1","1986","2013-10-21T13:22:00.000","2013-10-23T17:20:00.000",
,"2015-08-02T00:00:00.000","Rossville","Georgia","30741","United States","2","1981",,,
,"2012-11-02T00:00:00.000","Chattanooga","Tennessee","37421","United States","1","1979","2012-11-05T09:31:00.000","2012-11-08T09:26:00.000",
,"2014-01-01T00:00:00.000","Hixson","Tennessee","37343","United States","2","1980","2014-01-02T09:23:00.000",,
,"2015-07-30T00:00:00.000","Chattanooga","Tennessee","34702","United States","2","1985","2015-07-31T12:42:00.000","2015-08-27T09:27:00.000",
,"2015-07-27T00:00:00.000","Chattanooga","Tennessee","37405","United States","1","1974","2015-07-27T09:56:00.000","2015-07-30T21:03:00.000",
,"2015-03-24T00:00:00.000","Chattanooga","Tennessee","37405","United States","1","1983","2015-03-25T09:14:00.000","2015-03-30T19:31:00.000",
,"2012-08-17T00:00:00.000","Chattanooga","Tennessee","37405","United States","2","1981","2012-08-20T08:47:00.000","2012-08-23T18:35:00.000",
,"2012-08-26T00:00:00.000","Chattanooga","Tennessee","37405","United States","1","1964","2012-08-27T12:19:00.000","2012-08-28T22:00:00.000",
,"2015-07-24T00:00:00.000","Chattanooga","Tennessee","37403","United States","2","1980","2015-07-27T14:08:00.000","2015-07-31T08:11:00.000",
,"2015-08-03T00:00:00.000","Chattanooga","Tennessee","37421","United States","1","1991","2015-08-03T15:54:00.000","2015-08-10T22:00:00.000",
,"2013-04-23T00:00:00.000","Chattanooga","Tennessee","37404","United States","1","1972","2013-04-25T10:29:00.000","2013-11-11T10:19:00.000",
,"2015-07-24T00:00:00.000","Chattanooga","Tennessee","37403","United States","1","1991","2015-07-24T12:17:00.000","2015-09-27T14:04:00.000",
,"2015-07-24T00:00:00.000","Chattanooga","Tennessee","37408","United States","2","1980","2015-07-28T10:35:00.000","2015-07-30T14:56:00.000",
,"2014-09-17T00:00:00.000","Chattanooga","Tennessee","37405","United States","2","1977","2014-09-17T14:27:00.000",,
,"2013-09-02T00:00:00.000","Chattanooga","Tennessee","37403","United States","1","1993","2013-09-03T10:31:00.000","2014-02-28T16:11:00.000",
,"2012-08-20T00:00:00.000","Chattanooga","Tennessee","37402","United States","1","1960","2012-08-21T11:17:00.000","2012-09-26T13:38:00.000",
,"2014-05-26T00:00:00.000","Chattanooga, TN","Tennessee","37405","United States","2","1967","2014-05-27T09:51:00.000","2014-06-03T08:31:00.000",
,"2015-07-25T00:00:00.000","Chattanooga","Tennessee","37405","United States","1","1981","2015-07-27T10:25:00.000",,
,"2015-07-29T00:00:00.000","Chattanooga","Tennessee","37405","United States","1","1987","2015-07-29T14:26:00.000","2015-08-21T08:55:00.000",
,"2012-07-31T00:00:00.000","Chattanooga","Tennessee","37405","United States","1","1965","2012-07-31T09:24:00.000","2012-08-02T08:25:00.000",
,"2012-07-24T00:00:00.000","Chattanooga","Tennessee","37415","United States","1","1983","2012-07-24T10:32:00.000","2012-10-19T17:54:00.000",
,"2015-07-30T00:00:00.000","Chattanooga","Tennessee","37401","United States","1","1978","2015-07-30T12:30:00.000",,
,"2016-03-09T00:00:00.000","Flintstone","Georgia","30725","United States","1","1988","2016-03-10T10:24:00.000","2016-03-13T10:52:00.000",
,"2014-07-10T00:00:00.000","Chattanooga","Tennessee","37415","United States","1","1983","2014-07-11T09:01:00.000",,
,"2015-07-30T00:00:00.000","Chattanooga","Tennessee","37402","United States","2","1991","2015-07-31T12:22:00.000","2015-08-06T16:18:00.000",
,"2015-07-29T00:00:00.000","Chattanooga","Tennessee","37405","United States","2","1985","2015-07-29T14:45:00.000","2015-08-05T08:33:00.000",
,"2014-05-30T00:00:00.000","Chattanooga","Tennessee","37405","United States","1","1985","2014-06-02T11:25:00.000","2014-06-14T19:29:00.000",
,"2015-11-28T00:00:00.000","Chattanooga","Tennessee","37408","United States","1","1985","2015-11-30T12:43:00.000","2015-12-07T09:44:00.000",
,"2015-08-03T00:00:00.000","Ooltewah","Tennessee","37363","United States","2","1963","2015-08-03T13:09:00.000",,
,"2014-07-25T00:00:00.000","Signal Mtn","Tennessee","37377","United States","2","1978","2014-07-25T20:32:00.000","2014-07-25T20:32:00.000",
,"2014-05-22T00:00:00.000","Chattanooga","Tennessee","37415","United States","2","1969","2014-05-23T10:53:00.000","2014-05-30T21:28:00.000",
,"2012-08-12T00:00:00.000","Chattanooga","Tennessee","37408","United States","2","1971","2012-08-13T09:57:00.000","2012-08-15T21:00:00.000",
,"2015-09-01T00:00:00.000","chattanooga","Tennessee","37408","United States","1","1988","2015-09-02T10:58:00.000","2015-09-04T17:14:00.000",
,"2015-07-29T00:00:00.000","Harrison","Tennessee","37341","United States","2","1997","2015-07-29T14:46:00.000","2015-08-16T15:45:00.000",
,"2013-04-07T00:00:00.000","Chattanooga","Tennessee","37405","United States","2","1985","2013-04-08T09:02:00.000","2013-04-09T17:51:00.000",
,"2015-08-03T00:00:00.000","Signal Mountain","Tennessee","37377","United States","2","1968","2015-08-03T15:15:00.000","2015-08-15T10:02:00.000",
,"2013-08-23T00:00:00.000","Memphis","Tennessee","37403","United States","1","1994","2013-08-26T13:11:00.000","2013-08-29T14:16:00.000",
,"2015-07-26T00:00:00.000","Chattanooga","Tennessee","37405","United States","2","1977","2015-07-27T09:04:00.000","2015-07-31T17:21:00.000",
,"2012-07-25T00:00:00.000","Chattanooga","Tennessee","37405","United States","2","1952","2012-07-25T14:55:00.000","2012-07-31T12:26:00.000",
,"2015-08-03T00:00:00.000","Chattanooga","Tennessee","37410","United States","2","1989","2015-08-04T10:02:00.000","2015-08-09T13:51:00.000",
,"2015-07-27T00:00:00.000","Hixson","Tennessee","37343","United States","2","1971","2015-07-27T08:28:00.000","2015-08-03T16:21:00.000",
,"2015-07-31T00:00:00.000","Chattanooga","Tennessee","37405","United States","1","1977","2015-08-03T15:00:00.000","2015-08-07T12:20:00.000",
,"2015-07-31T00:00:00.000","Signal Mountain","Tennessee","37377","United States","1","1963","2015-07-31T15:13:00.000","2015-08-06T09:41:00.000",
,"2012-07-24T00:00:00.000","Chattanooga","Tennessee","37403","United States","1","1957","2012-07-25T08:52:00.000","2012-07-26T18:14:00.000",
,"2015-07-24T00:00:00.000","CHATTANOOGA","Tennessee","37411","United States","2","1973","2015-07-27T14:12:00.000","2015-07-31T21:57:00.000",
,"2013-06-03T00:00:00.000","Chattanooga","Tennessee","37408","United States","2","1981","2013-06-04T14:42:00.000","2013-06-11T11:55:00.000",
,"2015-07-25T00:00:00.000","Chattanooga","Tennessee","37416","United States","1","1974","2015-07-27T10:24:00.000","2015-08-11T13:56:00.000",
,"2013-08-15T00:00:00.000","Signal Mountain","Tennessee","37373","United States","1","1966","2013-08-15T12:33:00.000","2013-08-31T15:30:00.000",
,"2015-07-24T00:00:00.000","Chattanooga","Tennessee","37415","United States","2","1987","2015-07-28T09:21:00.000","2015-08-02T19:33:00.000",
,"2013-01-11T00:00:00.000","Hixson","Tennessee","37343","United States","2","1982","2013-01-11T09:02:00.000","2013-01-31T09:50:00.000",
,"2015-07-31T00:00:00.000","Chattanooga","Tennessee","37411","United States","1","1969","2015-07-31T10:45:00.000","2015-08-03T13:27:00.000",
,"2015-07-24T00:00:00.000","Hixson","Tennessee","37343","United States","2","1980","2015-07-28T09:54:00.000","2015-07-30T16:18:00.000",
,"2012-07-24T00:00:00.000","chattanooga","Tennessee","37405","United States","2","1951","2012-07-24T10:43:00.000",,
,"2015-08-01T00:00:00.000","Chattanooga","Tennessee","37405","United States","1","1959","2015-08-03T14:40:00.000",,
,"2015-06-30T00:00:00.000","Chattanooga","Tennessee","37405","United States","2","1988","2015-07-01T14:50:00.000",,
,"2013-06-18T00:00:00.000","Lookout  Mountain","Georgia","30750","United States","1","1989","2013-06-20T08:11:00.000","2013-06-20T16:25:00.000",
,"2015-10-05T00:00:00.000","Chattanooga","Tennessee","37404","United States","1","1966","2015-10-05T17:55:00.000","2015-10-05T17:56:00.000",
,"2015-08-03T00:00:00.000","Chattanooga","Tennessee","37341","United States","2","1968","2015-08-03T13:09:00.000","2015-08-07T18:23:00.000",
,"2014-08-19T00:00:00.000","Lookout Mountain","Tennessee","37350","United States","2","1968","2014-08-20T10:31:00.000","2015-03-16T13:39:00.000",
,"2012-11-08T00:00:00.000","Chattanooga","Tennessee","37403","United States","2","1946","2012-11-09T09:33:00.000","2012-11-16T13:53:00.000",
,"2013-02-07T00:00:00.000","CHATTANOOGA","Tennessee","37403","United States","1","1990","2013-02-08T09:08:00.000","2013-02-11T14:43:00.000",
,"2015-01-21T00:00:00.000","Chattanooga","Tennessee","37419","United States","1","1952","2015-01-26T10:47:00.000","2015-01-27T17:41:00.000",
,"2014-07-02T00:00:00.000","Chattanooga","Tennessee","37402","United States","1","1971","2014-07-03T11:11:00.000","2014-07-03T11:14:00.000",
,"2015-07-27T00:00:00.000","Chattanooga","Tennessee","37404","United States","1","1986","2015-07-29T11:14:00.000","2016-03-16T17:03:00.000",
,"2015-08-03T00:00:00.000","Chattanooga","Tennessee","37421","United States","2","1971","2015-08-04T09:59:00.000","2015-08-13T13:44:00.000",
,"2015-07-24T00:00:00.000","Chattanooga","Tennessee","37404","United States","2","1993","2015-07-28T11:57:00.000",,
,"2013-09-16T00:00:00.000","Chattanooga","Tennessee","37405","United States","2","1990","2013-09-16T13:12:00.000","2013-09-16T15:06:00.000",
,"2015-07-31T00:00:00.000","Chattanooga","Tennessee","37408","United States","2","1991","2015-07-31T10:40:00.000","2015-08-03T16:45:00.000",
,"2015-08-03T00:00:00.000","Ringgold","Georgia","30736","United States","1","1964",,,
,"2015-07-24T00:00:00.000","Chattanooga","Tennessee","37408","United States","1","1959","2015-07-27T14:36:00.000","2015-08-05T12:48:00.000",
,"2015-07-26T00:00:00.000","Chattanooga","Tennessee","37422","United States","2","1988","2015-07-27T09:35:00.000",,
,"2015-07-25T00:00:00.000","Chattanooga","Tennessee","37404","United States","1","1994","2015-07-28T16:17:00.000","2015-07-31T19:46:00.000",
,"2013-02-25T00:00:00.000","Chattanooga","Tennessee","37403","United States","2","1994","2013-02-25T10:40:00.000",,
,"2015-07-31T00:00:00.000","Chattanooga","Tennessee","37402","United States","1","1985","2015-08-03T15:00:00.000",,
,"2013-02-12T00:00:00.000","Chattanooga","Tennessee","37415","United States","2","1987","2013-02-12T09:43:00.000","2013-02-23T13:24:00.000",
,"2015-07-24T00:00:00.000","Chattanooga","Tennessee","37415","United States","1","1974","2015-07-28T14:45:00.000","2015-07-29T21:22:00.000",
,"2013-06-07T00:00:00.000","Chattanooga","Tennessee","37403","United States","1","1991","2013-06-11T07:50:00.000","2013-06-18T13:43:00.000",
,"2015-08-01T00:00:00.000","Hixson","Tennessee","37343","United States","1","1957","2015-08-03T14:38:00.000",,
,"2012-07-27T00:00:00.000","Chattanooga","Tennessee","37405","United States","1","1965","2012-07-30T11:16:00.000","2012-07-31T16:51:00.000",
,"2015-07-25T00:00:00.000","Chattanooga","Tennessee","37412","United States","2","1966","2015-07-27T10:26:00.000","2015-07-30T19:16:00.000",
,"2015-05-12T00:00:00.000","chattanooga","Tennessee","37405","United States","1","1979","2015-05-13T15:11:00.000","2015-05-18T10:46:00.000",
,"2015-04-27T00:00:00.000","Chattanooga","Tennessee","37405","United States","1","1989","2015-04-28T12:12:00.000","2015-04-28T17:43:00.000",
,"2015-07-24T00:00:00.000","Chattanooga","Tennessee","37405","United States","2","1990","2015-07-24T11:47:00.000","2015-09-15T16:45:00.000",
,"2015-07-25T00:00:00.000","Signal Mountain","Tennessee","37377","United States","1","1967","2015-07-29T09:32:00.000","2015-08-02T13:00:00.000",
,"2015-02-07T00:00:00.000","Cleveland","Tennessee","37312","United States","1","1950","2015-02-09T10:03:00.000","2015-03-08T11:33:00.000",
,"2015-07-30T00:00:00.000","Chattanooga","Tennessee","37408","United States","1","1977","2015-07-30T12:26:00.000","2015-08-02T20:45:00.000",
,"2015-07-25T00:00:00.000","Chattanooga","Tennessee","37408","United States","1","1983","2015-07-29T09:53:00.000","2015-08-06T16:06:00.000",
,"2015-02-07T00:00:00.000","Cleveland","Tennessee","37312","United States","2","1955","2015-02-09T10:04:00.000","2015-03-08T11:41:00.000",
,"2015-07-29T00:00:00.000","Chattanooga","Tennessee","37404","United States","2","1988","2015-07-29T14:25:00.000",,
,"2015-07-27T00:00:00.000","Chattanooga","Tennessee","37412","United States","1","1984","2015-07-29T12:10:00.000","2015-07-31T14:37:00.000",
,"2012-07-24T00:00:00.000","Chattanooga","Tennessee","37405","United States","1","1984","2012-07-25T09:00:00.000","2012-07-26T18:27:00.000",
,"2015-07-24T00:00:00.000","Chattanooga","Tennessee","37408","United States","2","1985","2015-07-28T12:05:00.000","2015-07-30T14:02:00.000",
,"2015-07-30T00:00:00.000","Chattanooga","Tennessee","37409","United States","1","1987","2015-07-30T12:47:00.000",,
,"2014-08-12T00:00:00.000","Chattanooga","Tennessee","37116","United States","1","1977","2014-08-13T14:37:00.000","2014-08-19T10:06:00.000",
,"2012-10-03T00:00:00.000","Chattanooga","Tennessee","37416","United States","2","1991","2012-10-04T09:18:00.000","2012-10-08T10:51:00.000",
,"2013-04-04T00:00:00.000","chattanooga","Tennessee","37403","United States","2","1983","2013-04-15T11:58:00.000","2013-05-12T10:43:00.000",
,"2013-04-05T00:00:00.000","Signal Mountain","Tennessee","37377","United States","1","1972","2013-04-08T08:57:00.000","2013-11-11T10:23:00.000",
,"2015-07-24T00:00:00.000","Chattanooga","Tennessee","37408","United States","1","1988","2015-07-24T15:11:00.000","2015-09-07T15:00:00.000",
,"2012-07-24T00:00:00.000","Chattanooga","Tennessee","37415","United States","1","1966","2012-07-24T10:39:00.000","2012-07-31T16:13:00.000",
,"2013-11-30T00:00:00.000","McDonald","Tennessee","37353","United States","2","1947","2013-12-02T10:56:00.000",,
,"2012-08-17T00:00:00.000","Chattanooga","Tennessee","37421","United States","1","1962","2012-08-20T08:42:00.000","2012-09-09T16:32:00.000",
,"2013-09-08T00:00:00.000","Chattanooga","Tennessee","37403","United States","2","1979","2013-09-08T11:13:00.000","2013-09-08T11:14:00.000",
,"2014-07-25T00:00:00.000","Chattanooga","Tennessee","37402","United States","1","1966","2014-07-25T20:04:00.000","2014-07-25T20:05:00.000",
,"2013-05-15T00:00:00.000","Chattanooga","Tennessee","37408","United States","1","1987","2013-05-16T08:28:00.000","2013-05-16T15:52:00.000",
,"2015-08-05T00:00:00.000","Chattanooga","Tennessee","37415","United States","1","1984","2015-08-06T10:55:00.000","2015-08-11T16:57:00.000",
,"2015-07-27T00:00:00.000","Chattanooga","Tennessee","37407","United States","1","1978","2015-07-27T15:14:00.000",,
,"2015-07-30T00:00:00.000","Chattanooga","Tennessee","37405","United States","1","1982","2015-07-31T11:38:00.000","2015-08-08T11:44:00.000",
,"2015-07-30T00:00:00.000","Chattanooga","Tennessee","37409","United States","2","1990","2015-07-31T11:17:00.000","2015-08-04T19:20:00.000",
,"2014-07-25T00:00:00.000","Hixson","Tennessee","37343","United States","1","1955","2014-07-25T20:49:00.000","2014-07-25T20:50:00.000",
,"2013-05-29T00:00:00.000","Chattanooga","Tennessee","37404","United States","2","1961","2013-05-30T09:38:00.000","2013-11-11T10:12:00.000",
,"2015-07-24T00:00:00.000","Chattanooga","Tennessee","37411","United States","2","1968","2015-07-28T11:52:00.000","2015-09-04T13:18:00.000",
,"2012-07-27T00:00:00.000","chattanooga","Tennessee","37405","United States","1","1968","2012-07-27T08:46:00.000","2012-07-27T21:10:00.000",
,"2015-07-24T00:00:00.000","Chattanooga","Tennessee","37405","United States","2","1993","2015-07-27T15:17:00.000",,
,"2015-08-01T00:00:00.000","Chattanooga","Tennessee","37416","United States","2","1994","2015-08-03T14:54:00.000",,
,"2015-07-26T00:00:00.000","Lookout Mountain","Georgia","30750","United States","2","1992","2015-07-27T09:35:00.000",,
,"2013-08-19T00:00:00.000","Chattanooga","Tennessee","37409","United States","2","1989","2013-08-19T13:18:00.000","2013-08-26T08:40:00.000",
,"2015-07-30T00:00:00.000","Signal Mountain","Tennessee","37377","United States","1","1982","2015-07-31T12:39:00.000","2015-08-16T17:01:00.000",
,"2013-04-01T00:00:00.000","Hixson","Tennessee","37343","United States","1","1989","2013-04-03T13:37:00.000","2013-04-07T12:08:00.000",
,"2014-05-12T00:00:00.000","Chattanooga","Tennessee","37408","United States","1","1991","2014-05-13T10:03:00.000","2014-05-14T13:38:00.000",
,"2012-11-20T00:00:00.000","Portland","Oregon","97214","United States","1","1982","2013-01-28T16:28:00.000","2013-01-29T14:55:00.000",
,"2015-07-27T00:00:00.000","Cleveland","Tennessee","37320","United States","1","1961","2015-07-29T11:35:00.000",,
,"2012-10-17T00:00:00.000","Chattanooga","Tennessee","37403","United States","1","1994","2012-10-18T16:49:00.000","2012-10-23T12:56:00.000",
,"2015-07-24T00:00:00.000","Chattanooga","Tennessee","37408","United States","2","1987","2015-07-24T15:10:00.000","2015-09-07T15:06:00.000",
,"2015-08-03T00:00:00.000","Red Bank","Tennessee","37415","United States","2","1953","2015-08-03T15:39:00.000","2015-08-10T15:15:00.000",
,"2015-07-25T00:00:00.000","Chattanooga","Tennessee","37421","United States","1","1983","2015-07-27T09:36:00.000",,
,"2013-11-09T00:00:00.000","Chattanooga","Tennessee","37405","United States","2","1982","2013-11-11T09:12:00.000","2013-11-20T15:22:00.000",
,"2015-07-24T00:00:00.000","Hixson","Tennessee","37343","United States","1","1965","2015-07-24T14:59:00.000","2015-09-02T10:54:00.000",
,"2013-09-15T00:00:00.000","chattanooga","Tennessee","37411","United States","2","1992","2013-09-16T13:26:00.000",,
,"2013-08-11T00:00:00.000","Chattanooga","Tennessee","37405","United States","1","1978","2013-08-12T13:33:00.000","2013-08-16T11:04:00.000",
,"2015-03-07T00:00:00.000","Chattanooga","Tennessee","37408","United States","2","1961","2015-03-09T10:28:00.000","2015-03-13T21:12:00.000",
,"2013-07-26T00:00:00.000","Signal Mountain","Tennessee","37377","United States","1","1983","2013-07-26T19:30:00.000","2013-07-26T19:30:00.000",
,"2015-07-29T00:00:00.000","Hixson","Tennessee","37343","United States","1","1976","2015-07-29T14:23:00.000","2015-07-31T11:26:00.000",
,"2013-01-14T00:00:00.000","Chattanooga","Tennessee","37405","United States","2","1970","2013-01-14T09:24:00.000","2013-11-11T10:33:00.000",
,"2015-07-24T00:00:00.000","CHATTANOOGA","Tennessee","37411","United States","2","1998","2015-07-27T14:08:00.000","2015-07-31T22:02:00.000",
,"2012-08-24T00:00:00.000","signal mtn","Tennessee","37377","United States","2","1957","2012-08-24T11:38:00.000","2012-11-19T21:02:00.000",
,"2015-07-25T00:00:00.000","CHATTANOOGA","Tennessee","37421","United States","1","1969","2015-07-27T10:25:00.000","2015-08-15T18:37:00.000",
,"2012-07-24T00:00:00.000","Chattanooga","Tennessee","37405","United States","1","1971","2012-07-24T10:07:00.000","2012-07-29T22:27:00.000",
,"2015-07-24T00:00:00.000","Chattanooga","Tennessee","37411","United States","1","1987","2015-07-28T11:13:00.000","2015-08-05T16:40:00.000",
,"2015-08-03T00:00:00.000","Chattanooga","Tennessee","37408","United States","1","1980","2015-08-03T15:36:00.000","2015-08-10T08:32:00.000",
,"2015-07-26T00:00:00.000","Chattanooga","Tennessee","37402","United States","2","1971","2015-07-27T09:07:00.000","2015-08-09T09:43:00.000",
,"2015-07-28T00:00:00.000","Chattanooga","Tennessee","37403","United States","2","1994","2015-07-29T12:28:00.000",,
,"2013-08-28T00:00:00.000","Chattanooga","Tennessee","37408","United States","1","1977","2013-08-29T12:23:00.000","2013-12-26T10:00:00.000",
,"2015-07-31T00:00:00.000","Chattanooga","Tennessee","37411","United States","2","1975","2015-07-31T15:04:00.000",,
,"2013-09-30T00:00:00.000","Chattanooga","Tennessee","37405","United States","2","1968","2013-09-30T09:56:00.000","2013-10-02T11:03:00.000",
,"2015-07-25T00:00:00.000","Chattanooga","Tennessee","37411","United States","2","1968","2015-07-29T09:57:00.000",,
,"2012-09-10T00:00:00.000","Soddy Daisy","Tennessee","37379","United States","1","1953","2012-09-11T09:06:00.000","2012-09-11T15:11:00.000",
,"2012-07-24T00:00:00.000","Chattanooga","Tennessee","37405","United States","2","1961","2012-07-24T15:16:00.000","2012-07-25T17:56:00.000",
