"sex","province","district","product","n_startdate","n_plantdate","n_harvestdate","area","t_production_kg","t_prodcosts","num_participants"
"M","Masvingo","Chivi","Maize","2011-10-01T00:00:00.000","2011-12-01T00:00:00.000","03/2012","1","120","250","1"
"M","Masvingo","Chivi","Onion","2011-09-01T00:00:00.000","2012-06-01T00:00:00.000","09/2012","0.3","3000","184","1"
"M","Masvingo","Chivi","Sorghum","2011-10-01T00:00:00.000","2011-12-01T00:00:00.000","NA","0.03","50","5","1"
"M","Masvingo","Gutu","Cow peas","2012-01-01T00:00:00.000","2011-11-01T00:00:00.000","05/2012","0.4","80","485","1"
"M","Masvingo","Gutu","Green maize","2011-11-01T00:00:00.000","2011-12-01T00:00:00.000","03/2012","0.12","150","357","1"
"M","Masvingo","Gutu","Groundnuts","2012-01-01T00:00:00.000","2011-11-01T00:00:00.000","05/2012","0.8","290","1051","2"
"M","Masvingo","Gutu","Groundnuts","2011-11-01T00:00:00.000","2011-12-01T00:00:00.000","03/2012","0.4","300","184","1"
"M","Masvingo","Gutu","Groundnuts","2011-12-01T00:00:00.000","2011-10-01T00:00:00.000","05/2012","0.25","18","16","1"
"M","Masvingo","Gutu","Groundnuts","2011-12-01T00:00:00.000","2011-11-01T00:00:00.000","03/2012","0.6","750","1145","3"
"M","Masvingo","Gutu","Groundnuts","2011-12-01T00:00:00.000","2011-11-01T00:00:00.000","05/2012","0.6","18","183","1"
"M","Masvingo","Gutu","Groundnuts","2011-12-01T00:00:00.000","2011-11-01T00:00:00.000","07/2012","1","200","31","1"
"M","Masvingo","Gutu","Groundnuts","2011-12-01T00:00:00.000","2011-12-01T00:00:00.000","04/2012","0.2","200","374","1"
"M","Masvingo","Gutu","Maize","2012-01-01T00:00:00.000","2011-11-01T00:00:00.000","05/2012","2","1000","54","1"
"M","Masvingo","Gutu","Maize","2012-01-01T00:00:00.000","2011-12-01T00:00:00.000","05/2012","1.2","2000","531","1"
"M","Masvingo","Gutu","Maize","2011-11-01T00:00:00.000","2011-12-01T00:00:00.000","04/2012","1.18","600","968","2"
"M","Masvingo","Gutu","Maize","2011-12-01T00:00:00.000","2011-10-01T00:00:00.000","03/2012","1","540","568","1"
"M","Masvingo","Gutu","Maize","2011-12-01T00:00:00.000","2011-10-01T00:00:00.000","04/2012","0.7","400","387","1"
"M","Masvingo","Gutu","Maize","2011-12-01T00:00:00.000","2011-11-01T00:00:00.000","05/2012","4.3","2750","307","3"
"M","Masvingo","Gutu","Maize","2011-12-01T00:00:00.000","2011-11-01T00:00:00.000","06/2012","1.5","10000","401","1"
"M","Masvingo","Gutu","Maize","2011-12-01T00:00:00.000","2011-11-01T00:00:00.000","07/2012","1","1200","272","1"
"M","Masvingo","Gutu","Maize","2011-12-01T00:00:00.000","2011-12-01T00:00:00.000","04/2012","0.24","150","583","1"
"M","Masvingo","Gutu","Maize","2011-12-01T00:00:00.000","2011-12-01T00:00:00.000","05/2012","0.8","2000","130","1"
"M","Masvingo","Gutu","Millet","2012-01-01T00:00:00.000","2011-11-01T00:00:00.000","04/2012","0.4","200","438","1"
"M","Masvingo","Gutu","Millet","2011-12-01T00:00:00.000","2011-10-01T00:00:00.000","10/2012","0.5","750","321","1"
"M","Masvingo","Gutu","Millet","2011-12-01T00:00:00.000","2011-12-01T00:00:00.000","05/2012","0.3","150","16","1"
"M","Masvingo","Gutu","Roundnuts","2012-01-01T00:00:00.000","2011-12-01T00:00:00.000","04/2012","0.45","60","290","1"
"M","Masvingo","Gutu","Roundnuts","2011-12-01T00:00:00.000","2011-11-01T00:00:00.000","05/2012","0.2","50","308","1"
"M","Masvingo","Gutu","Sugar beans (dryland)","2011-11-01T00:00:00.000","2012-03-01T00:00:00.000","06/2012","0.2","50","507","1"
"M","Masvingo","Gutu","Sugar beans (irrigated)","2011-11-01T00:00:00.000","2012-03-01T00:00:00.000","NA","0.5","650","983","2"
"M","Masvingo","Gutu","Sweet potato","2012-01-01T00:00:00.000","2012-01-01T00:00:00.000","06/2012","0.1","300","106","1"
"M","Masvingo","Gutu","Sweet potato","2011-12-01T00:00:00.000","2011-12-01T00:00:00.000","05/2012","0.25","40","16","1"
"M","Matabeleland North","Hwange","Maize","2011-11-01T00:00:00.000","2011-09-01T00:00:00.000","02/2012","0.1","600","387","1"
"M","Matabeleland North","Hwange","Sugar beans (irrigated)","2011-11-01T00:00:00.000","2012-03-01T00:00:00.000","NA","0.1","200","120","1"
"M","Matabeleland North","Lupane","Maize","2011-11-01T00:00:00.000","2011-11-01T00:00:00.000","05/2012","2","100","583","1"
"M","Matabeleland North","Lupane","Maize","2011-11-01T00:00:00.000","2011-12-01T00:00:00.000","04/2012","0.5","3000","464","1"
"M","Matabeleland North","Lupane","Maize","2011-12-01T00:00:00.000","2011-11-01T00:00:00.000","03/2012","0.1","250","321","1"
"M","Matabeleland North","Lupane","Paprika","2011-11-01T00:00:00.000","2011-10-01T00:00:00.000","04/2012","0.04","50","150","1"
"M","Matabeleland North","Lupane","Paprika","2011-12-01T00:00:00.000","2011-10-01T00:00:00.000","04/2012","0.03","525","160","1"
"M","Matabeleland North","Lupane","Paprika","2011-12-01T00:00:00.000","2011-11-01T00:00:00.000","06/2012","0.1","70","512","1"
"M","Matabeleland North","Lupane","Rape","2011-11-01T00:00:00.000","2012-05-01T00:00:00.000","06/2012","0.03","20","53","1"
"M","Matabeleland North","Lupane","Sugar beans (irrigated)","2011-12-01T00:00:00.000","2012-07-01T00:00:00.000","NA","0.1","300","236","1"
"M","Matabeleland North","Lupane","Tomato","2011-11-01T00:00:00.000","2012-03-01T00:00:00.000","07/2012","0.2","1800","473","1"
"M","Matabeleland South","Gwanda","Maize","2011-12-01T00:00:00.000","2011-12-01T00:00:00.000","04/2012","1.25","1250","381","1"
"M","Matabeleland South","Gwanda","Paprika","2011-07-01T00:00:00.000","2011-11-01T00:00:00.000","02/2012","0.2","0","302","1"
"M","Matabeleland South","Insiza","Covo","2011-11-01T00:00:00.000","2012-04-01T00:00:00.000","05/2012","0.01","80","384","1"
"M","Matabeleland South","Insiza","Groundnuts","2011-12-01T00:00:00.000","2011-12-01T00:00:00.000","03/2012","0.02","100","106","1"
"M","Matabeleland South","Insiza","Maize","2011-11-01T00:00:00.000","2011-08-01T00:00:00.000","01/2012","0.2","1200","559","1"
"M","Matabeleland South","Insiza","Maize","2011-11-01T00:00:00.000","2011-12-01T00:00:00.000","04/2012","0.2","0","269","1"
"M","Matabeleland South","Insiza","Maize","2011-12-01T00:00:00.000","2012-01-01T00:00:00.000","05/2012","0.1","300","294","1"
"M","Matabeleland South","Insiza","Maize","2011-12-01T00:00:00.000","2011-09-01T00:00:00.000","01/2012","0.2","1200","480","1"
"M","Matabeleland South","Insiza","Maize","2011-12-01T00:00:00.000","2011-12-01T00:00:00.000","05/2012","0.2","600","449","1"
"M","Matabeleland South","Insiza","Paprika","2011-11-01T00:00:00.000","2011-11-01T00:00:00.000","06/2012","0.1","400","424","1"
"M","Matabeleland South","Insiza","Paprika","2011-11-01T00:00:00.000","2011-12-01T00:00:00.000","05/2012","0.1","160","24","1"
"M","Matabeleland South","Insiza","Paprika","2011-12-01T00:00:00.000","2011-10-01T00:00:00.000","06/2012","0.02","4","571","1"
"M","Matabeleland South","Insiza","Paprika","2011-12-01T00:00:00.000","2011-11-01T00:00:00.000","08/2012","0.1","300","555","1"
"M","Matabeleland South","Insiza","Rape","2011-11-01T00:00:00.000","2012-04-01T00:00:00.000","06/2012","0.01","160","391","1"
"M","Matabeleland South","Insiza","Sugar beans (irrigated)","2011-11-01T00:00:00.000","2012-02-01T00:00:00.000","05/2012","0.1","200","561","1"
"M","Matabeleland South","Insiza","Sugar beans (irrigated)","2011-11-01T00:00:00.000","2012-02-01T00:00:00.000","06/2012","0.2","450","21","1"
"M","Matabeleland South","Insiza","Sugar beans (irrigated)","2011-12-01T00:00:00.000","2012-02-01T00:00:00.000","07/2012","0.1","100","506","1"
"M","Matabeleland South","Insiza","Wheat","2011-12-01T00:00:00.000","2011-05-01T00:00:00.000","NA","0.1","300","294","1"
"M","Matabeleland South","Insiza","Wheat","2011-12-01T00:00:00.000","2012-05-01T00:00:00.000","08/2012","0.1","300","531","1"
"M","Matabeleland South","Umzingwane","Covo","2011-08-01T00:00:00.000","2012-02-01T00:00:00.000","07/2012","0.01","150","72","1"
"M","Matabeleland South","Umzingwane","Covo","2011-08-01T00:00:00.000","2012-03-01T00:00:00.000","06/2012","0.04","600","365","1"
"M","Matabeleland South","Umzingwane","Garlic","2011-06-01T00:00:00.000","2012-03-01T00:00:00.000","08/2012","0.06","800","74","1"
"M","Matabeleland South","Umzingwane","Garlic","2011-08-01T00:00:00.000","2012-03-01T00:00:00.000","09/2012","0.01","50","149","1"
"M","Matabeleland South","Umzingwane","Garlic","2011-11-01T00:00:00.000","2012-03-01T00:00:00.000","06/2012","0.03","50","209","1"
"M","Matabeleland South","Umzingwane","Maize","2011-06-01T00:00:00.000","2012-02-01T00:00:00.000","12/2012","0.4","1800","277","1"
"M","Matabeleland South","Umzingwane","Maize","2011-06-01T00:00:00.000","2011-09-01T00:00:00.000","01/2012","0.3","1100","166","1"
"M","Matabeleland South","Umzingwane","Maize","2011-06-01T00:00:00.000","2011-09-01T00:00:00.000","03/2012","0.4","3000","363","1"
"M","Matabeleland South","Umzingwane","Maize","2011-06-01T00:00:00.000","2011-11-01T00:00:00.000","04/2012","0.1","300","184","1"
"M","Matabeleland South","Umzingwane","Maize","2011-08-01T00:00:00.000","2011-08-01T00:00:00.000","01/2012","0.6","1700","896","2"
"M","Matabeleland South","Umzingwane","Maize","2011-11-01T00:00:00.000","2011-09-01T00:00:00.000","03/2012","0.2","1000","158","1"
"M","Matabeleland South","Umzingwane","Maize","2011-11-01T00:00:00.000","2011-10-01T00:00:00.000","03/2012","0.3","200","96","1"
"M","Matabeleland South","Umzingwane","Paprika","2011-06-01T00:00:00.000","2011-12-01T00:00:00.000","05/2012","0.2","90","311","1"
"M","Matabeleland South","Umzingwane","Paprika","2011-08-01T00:00:00.000","2012-01-01T00:00:00.000","05/2012","0.1","150","488","1"
"M","Matabeleland South","Umzingwane","Paprika","2011-08-01T00:00:00.000","2011-11-01T00:00:00.000","06/2012","0.02","20","523","1"
"M","Matabeleland South","Umzingwane","Paprika","2011-08-01T00:00:00.000","2011-12-01T00:00:00.000","07/2012","0.1","50","466","1"
"M","Matabeleland South","Umzingwane","Rape","2011-06-01T00:00:00.000","2012-04-01T00:00:00.000","07/2012","0.1","1000","212","1"
"M","Matabeleland South","Umzingwane","Rape","2011-06-01T00:00:00.000","2012-05-01T00:00:00.000","08/2012","0.03","408","545","1"
"M","Matabeleland South","Umzingwane","Rape","2011-06-01T00:00:00.000","2012-06-01T00:00:00.000","08/2012","0.2","1600","210","1"
"M","Matabeleland South","Umzingwane","Sugar beans (dryland)","2011-11-01T00:00:00.000","2012-03-01T00:00:00.000","06/2012","0.09","40","264","1"
"M","Matabeleland South","Umzingwane","Sugar beans (irrigated)","2011-06-01T00:00:00.000","2012-02-01T00:00:00.000","05/2012","0.12","320","612","2"
"M","Matabeleland South","Umzingwane","Sugar beans (irrigated)","2011-06-01T00:00:00.000","2012-02-01T00:00:00.000","06/2012","0.01","100","460","1"
"M","Matabeleland South","Umzingwane","Sugar beans (irrigated)","2011-06-01T00:00:00.000","2012-03-01T00:00:00.000","07/2012","0.1","36","17","1"
"M","Matabeleland South","Umzingwane","Sugar beans (irrigated)","2011-06-01T00:00:00.000","2012-04-01T00:00:00.000","07/2012","0.05","50","309","1"
"M","Matabeleland South","Umzingwane","Sugar beans (irrigated)","2011-08-01T00:00:00.000","2012-02-01T00:00:00.000","09/2012","0.1","100","506","1"
"M","Midlands","Gweru","Butternut","2011-12-01T00:00:00.000","2011-08-01T00:00:00.000","11/2011","0.1","250","535","1"
"M","Midlands","Gweru","Cabbage","2011-11-01T00:00:00.000","2012-05-01T00:00:00.000","08/2012","0.1","1000","69","1"
"M","Midlands","Gweru","Cabbage","2011-11-01T00:00:00.000","2012-07-01T00:00:00.000","09/2012","0.1","1000","449","1"
"M","Midlands","Gweru","Cabbage","2011-12-01T00:00:00.000","2012-07-01T00:00:00.000","09/2012","0.22","1800","233","2"
"M","Midlands","Gweru","Covo","2011-12-01T00:00:00.000","2011-09-01T00:00:00.000","06/2012","0.05","204","106","1"
"M","Midlands","Gweru","Cow peas","2011-11-01T00:00:00.000","2011-11-01T00:00:00.000","02/2012","0.5","160","387","1"
"M","Midlands","Gweru","Cow peas","2011-11-01T00:00:00.000","2011-11-01T00:00:00.000","05/2012","0.1","80","482","1"
"M","Midlands","Gweru","Cow peas","2011-11-01T00:00:00.000","2011-12-01T00:00:00.000","03/2012","0.05","20","438","1"
"M","Midlands","Gweru","Groundnuts","2012-03-01T00:00:00.000","2011-11-01T00:00:00.000","02/2012","0.2","118","148","1"
"M","Midlands","Gweru","Groundnuts","2012-04-01T00:00:00.000","2011-11-01T00:00:00.000","02/2012","0.1","50","482","1"
"M","Midlands","Gweru","Groundnuts","2012-04-01T00:00:00.000","2011-11-01T00:00:00.000","03/2012","0.3","400","387","1"
"M","Midlands","Gweru","Groundnuts","2011-11-01T00:00:00.000","2012-02-01T00:00:00.000","05/2012","0.05","100","550","1"
"M","Midlands","Gweru","Groundnuts","2011-11-01T00:00:00.000","2011-11-01T00:00:00.000","02/2012","0.3","620","543","1"
"M","Midlands","Gweru","Groundnuts","2011-11-01T00:00:00.000","2011-11-01T00:00:00.000","03/2012","0.4","400","269","1"
"M","Midlands","Gweru","Groundnuts","2011-11-01T00:00:00.000","2011-11-01T00:00:00.000","04/2012","0.2","168","16","1"
"M","Midlands","Gweru","Groundnuts","2011-12-01T00:00:00.000","2011-11-01T00:00:00.000","02/2012","0.1","54","410","1"
"M","Midlands","Gweru","Maize","2012-03-01T00:00:00.000","2011-10-01T00:00:00.000","02/2012","1","650","294","1"
"M","Midlands","Gweru","Maize","2012-04-01T00:00:00.000","2011-10-01T00:00:00.000","02/2012","2","4000","433","1"
"M","Midlands","Gweru","Maize","2012-04-01T00:00:00.000","2011-11-01T00:00:00.000","03/2012","1","800","163","1"
"M","Midlands","Gweru","Maize","2011-11-01T00:00:00.000","2012-04-01T00:00:00.000","08/2012","0.1","540","580","1"
"M","Midlands","Gweru","Maize","2011-11-01T00:00:00.000","2011-09-01T00:00:00.000","01/2012","0.2","878.4","563","1"
"M","Midlands","Gweru","Maize","2011-11-01T00:00:00.000","2011-11-01T00:00:00.000","03/2012","7.05","7890","1975","7"
"M","Midlands","Gweru","Maize","2011-11-01T00:00:00.000","2011-12-01T00:00:00.000","04/2012","0.5","300","236","1"
"M","Midlands","Gweru","Maize","2011-12-01T00:00:00.000","2011-11-01T00:00:00.000","03/2012","1.1","500","562","2"
"M","Midlands","Gweru","Millet","2011-11-01T00:00:00.000","2000-01-01T00:00:00.000","NA","0.1","110","308","1"
"M","Midlands","Gweru","Millet","2011-11-01T00:00:00.000","2011-11-01T00:00:00.000","NA","0.01","20","182","1"
"M","Midlands","Gweru","Millet","2011-12-01T00:00:00.000","2011-11-01T00:00:00.000","04/2012","0.1","100","6","1"
"M","Midlands","Gweru","Onion","2012-04-01T00:00:00.000","2012-07-01T00:00:00.000","10/2012","0.1","2000","24","1"
"M","Midlands","Gweru","Onion","2011-11-01T00:00:00.000","2012-05-01T00:00:00.000","08/2012","0.01","30","482","1"
"M","Midlands","Gweru","Rape","2011-12-01T00:00:00.000","2012-02-01T00:00:00.000","05/2012","0.04","51","477","1"
"M","Midlands","Gweru","Roundnuts","2011-11-01T00:00:00.000","2011-11-01T00:00:00.000","NA","0.02","0","180","1"
"M","Midlands","Gweru","Roundnuts","2011-11-01T00:00:00.000","2011-12-01T00:00:00.000","NA","0.1","20","294","1"
"M","Midlands","Gweru","Roundnuts","2011-12-01T00:00:00.000","2011-11-01T00:00:00.000","06/2012","0.1","705","294","1"
"M","Midlands","Gweru","Sugar beans (dryland)","2012-04-01T00:00:00.000","2012-03-01T00:00:00.000","07/2012","0.1","15","364","1"
"M","Midlands","Gweru","Sugar beans (dryland)","2011-12-01T00:00:00.000","2012-03-01T00:00:00.000","07/2012","0.1","100","460","1"
