"pd_id","brand_name","model_number","additional_model_information","upc","type","annual_energy_use_kwh_year","us_federal_standard_kwh_year","better_than_us_federal_standard_kwh_year","energy_factor_ef","water_use_gallons_cycle","us_federal_standard_gallons_cycle","better_than_us_federal_standard_gallons_cycle","connected_functionality","connects_using","communication_standard_application_layer","direct_on_premises_open_standard_based_interconnection","date_available_on_market","date_qualified","markets","energy_star_model_identifier","meets_most_efficient_criteria"
"2346262","Frigidaire","FFID2459***A","","012505115783","Standard","270","307","12",,"3.5","5","30","No","","","","2019-03-01T00:00:00.000","2019-09-12T00:00:00.000","United States, Canada","ES_1021080_FFID2459***A_09122019174750_0470651","No"
"2270693","Frigidaire","FGCD2444***A",""," 012505114922; 012505114908; 012505114915;012505114892","Standard","268","307","13",,"3.33","5","33","No","","","","2016-08-04T00:00:00.000","2016-06-24T00:00:00.000","United States, Canada","ES_1021080_FGCD2444***A_06242016175731_1051719","No"
"2259965","Frigidaire","FGID2466***A","","12505114014;12505114021;12505114038","Standard","268","307","13",,"3.33","5","33","No","","","","2013-01-01T00:00:00.000","2016-02-11T00:00:00.000","United States, Canada","ES_1021080_FGID2466***A_02112016164813_9293653","No"
"2318515","Frigidaire","FGID2468***A","","012505115417; 012505115414","Standard","270","307","12",,"3.5","5","30","No","","","","2018-08-01T00:00:00.000","2018-04-16T00:00:00.000","United States, Canada","ES_1021080_FGID2468***A_04162018161617_5377837","No"
"2296671","Frigidaire","FGID2476***A",""," 001250500;001250504; 001250507","Standard","260","307","15",,"2.65","5","47","No","","","","2017-06-01T00:00:00.000","2017-05-26T00:00:00.000","United States, Canada","ES_65781_FGID2476***A_05262017205108_1868878","No"
"2324762","Frigidaire","FGID2476***B","","012505115639","Standard","270","307","12",,"3.5","5","30","No","","","","2018-08-12T00:00:00.000","2018-08-13T00:00:00.000","United States, Canada","ES_1021080_FGID2476***B_08222018163128_5488540","No"
"2324763","Frigidaire","FGID2479***A","","012505115646","Standard","270","307","12",,"3.5","5","30","No","","","","2018-08-12T00:00:00.000","2018-08-13T00:00:00.000","United States, Canada","ES_1021080_FGID2479***A_08222018163152_5512667","No"
"2318516","Frigidaire","FGIP2468***A","","012505115598;012505115602","Standard","270","307","12",,"3.5","5","30","No","","","","2018-08-01T00:00:00.000","2018-04-16T00:00:00.000","United States, Canada","ES_1021080_FGIP2468***A_04162018161728_5448105","No"
"2324764","Frigidaire","FPID2498***A","","012505115158","Standard","270","307","12",,"3.5","5","30","No","","","","2018-08-12T00:00:00.000","2018-08-13T00:00:00.000","United States, Canada","ES_1021080_FPID2498***A_08222018163227_5547581","No"
"2390453","Frigidaire","GDPH4515***A","GDPH4515AF,,","012505116278","Standard","270","307","12",,"3.5","5","30","No","","","","2022-02-07T00:00:00.000","2022-01-10T00:00:00.000","United States, Canada","ES_1021080_GDPH4515***A_010620221307268_5053198","No"
"2390335","Frigidaire","GDPP4515***A","GDPP4515AF,,","012505116285","Standard","270","307","12",,"3.5","5","30","No","","","","2022-04-11T00:00:00.000","2022-01-10T00:00:00.000","United States, Canada","ES_1021080_GDPP4515***A_010620221307796_3837692","No"
"2319683","GE","GDF51***M***","","084691830931;084691830948;084691830955;084691831075;084691831082;084691831099","Standard","270","307","12",,"3.5","5","30","No","","","","2018-06-01T00:00:00.000","2018-05-09T00:00:00.000","United States, Canada","ES_1123206_GDF51***M***_05112018030437_70181731","No"
"2368773","GE","GDF51***R***","","084691853213;084691853220;084691853237;084691853275;084691853282;084691853299;084691853305","Standard","270","307","12",,"3.5","5","30","No","","","","2020-12-01T00:00:00.000","2020-10-27T00:00:00.000","United States, Canada","ES_1119301_GDF51***R***_10272020072445_80060599","No"
"2319685","GE","GDF53***M***","","084691831105;084691831112;084691831174;084691831181;084691831198","Standard","270","307","12",,"3.5","5","30","No","","","","2018-06-01T00:00:00.000","2018-05-09T00:00:00.000","United States, Canada","ES_1123206_GDF53***M***_05112018030437_70181731","No"
"2368774","GE","GDF53***R***","","084691856573;084691856580;084691856597;084691856603","Standard","270","307","12",,"3.5","5","30","No","","","","2020-12-01T00:00:00.000","2020-10-27T00:00:00.000","United States, Canada","ES_1119301_GDF53***R***_10272020072445_80060599","No"
"2379031","GE","GDF55***R***","","084691863588;084691863595;084691863601;084691863618","Standard","270","307","12",,"3.5","5","30","No","","","","2021-06-21T00:00:00.000","2021-06-07T00:00:00.000","United States, Canada","ES_1119301_GDF55***R***_06082021080349_80085552","No"
"2257788","GE","GDF61***K***",""," 67732152599;67732152582","Standard","249","307","19",,"3.5","5","30","No","","","","2016-01-27T00:00:00.000","2016-02-03T00:00:00.000","Canada","ES_1123206_GDF61***K***_02032016174336_1416538","No"
"2257789","GE","GDF63***K***",""," 067732152629; 067732152605;067732152612; 067732152711","Standard","249","307","19",,"3.5","5","30","No","","","","2016-01-27T00:00:00.000","2016-02-03T00:00:00.000","Canada","ES_1123206_GDF63***K***_02032016174153_1313921","No"
"2319687","GE","GDF63***M***","","084691831303;084691831310;084691832157;084691832164","Standard","270","307","12",,"3.5","5","30","No","","","","2018-06-01T00:00:00.000","2018-05-09T00:00:00.000","United States, Canada","ES_1123206_GDF63***M***_05112018030437_70181731","No"
"2319689","GE","GDF64***M***","","084691831327;084691831334;084691831341;084691831358","Standard","270","307","12",,"3.5","5","30","No","","","","2018-06-01T00:00:00.000","2018-05-09T00:00:00.000","United States, Canada","ES_1123206_GDF64***M***_05112018030437_70181731","No"
"2337904","GE","GDF64***N***","","084691843528;084691843535;084691843542;084691849872","Standard","270","307","12",,"3.5","5","30","No","","","","2019-06-01T00:00:00.000","2019-05-03T00:00:00.000","United States, Canada","ES_1123206_GDF64***N***_05082019110848_80002668","No"
"2379029","GE","GDP63***R***","","084691863649;084691863656;084691863663;084691863670","Standard","270","307","12",,"3.5","5","30","No","","","","2021-06-21T00:00:00.000","2021-06-07T00:00:00.000","United States, Canada","ES_1119301_GDP63***R***_06082021080349_80085552","No"
"2337906","GE","GDP64***N***","","084691848479","Standard","270","307","12",,"3.5","5","30","No","","","","2019-06-01T00:00:00.000","2019-05-03T00:00:00.000","United States, Canada","ES_1123206_GDP64***N***_05082019110848_80002668","No"
"2337911","GE","GDP66***N***","","084691848493","Standard","270","307","12",,"3.5","5","30","No","","","","2019-06-01T00:00:00.000","2019-05-03T00:00:00.000","United States, Canada","ES_1123206_GDP66***N***_05082019110848_80002668","No"
"2313024","GE","GDT22***L***","","084691830153;084691830160;084691830177;084691844648;084691860624;084691860655;084691860662","Standard","270","307","12",,"3.5","5","30","No","","","","2018-06-30T00:00:00.000","2018-03-19T00:00:00.000","United States, Canada","ES_1123206_GDT22***L***_03212018035648_70177160","No"
"2319684","GE","GDT53***M***","","084691831129","Standard","270","307","12",,"3.5","5","30","No","","","","2018-06-01T00:00:00.000","2018-05-09T00:00:00.000","United States, Canada","ES_1123206_GDT53***M***_05112018030437_70181731","No"
"2352585","GE","GDT53***P***","","084691854104;084691854111;084691854128;084691854135","Standard","270","307","12",,"3.5","5","30","No","","","","2020-02-01T00:00:00.000","2019-01-31T00:00:00.000","United States, Canada","ES_1123206_GDT53***P***_01062020044308_80027306","No"
"2377871","GE","GDT53***R***","","084691863526;084691863564;084691863571","Standard","270","307","12",,"3.5","5","30","No","","","","2021-06-21T00:00:00.000","2021-05-13T00:00:00.000","United States, Canada","ES_1123206_GDT53***R***_05142021111257_80083644","No"
"2379030","GE","GDT55***R***","","084691863533;084691863540;084691863557;084691863625","Standard","270","307","12",,"3.5","5","30","No","","","","2021-06-21T00:00:00.000","2021-06-07T00:00:00.000","United States, Canada","ES_1119301_GDT55***R***_06082021080349_80085552","No"
"2319686","GE","GDT60***M***","","084691831150;084691831211;084691831228;084691831235;084691831242","Standard","270","307","12",,"3.5","5","30","No","","","","2018-06-01T00:00:00.000","2018-05-09T00:00:00.000","United States, Canada","ES_1123206_GDT60***M***_05112018030437_70181731","No"
"2319688","GE","GDT63***M***","","084691831372;084691831389;084691850861;084691850878;084691850885;084691857860;084691857877;084691857884","Standard","270","307","12",,"3.5","5","30","No","","","","2018-06-01T00:00:00.000","2018-05-09T00:00:00.000","United States, Canada","ES_1123206_GDT63***M***_05112018030437_70181731","No"
"2379028","GE","GDT63***R***","","084691863632;084691863687;084691863694;084691863700;084691863717;084691863724","Standard","270","307","12",,"3.5","5","30","No","","","","2021-06-21T00:00:00.000","2021-06-07T00:00:00.000","United States, Canada","ES_1119301_GDT63***R***_06082021080349_80085552","No"
"2337905","GE","GDT64***N***","","084691843580;084691843597;084691843603;084691849254;084691849889;084691849896","Standard","270","307","12",,"3.5","5","30","No","","","","2019-06-01T00:00:00.000","2019-05-03T00:00:00.000","United States, Canada","ES_1123206_GDT64***N***_05082019110848_80002668","No"
"2337909","GE","GDT66***N***","","084691843665;084691843672;084691843689;084691843696;084691843702;084691843757","Standard","270","307","12",,"3.5","5","30","No","","","","2019-06-01T00:00:00.000","2019-05-03T00:00:00.000","United States, Canada","ES_1123206_GDT66***N***_05082019110848_80002668","No"
"2336744","GE","GPT14***L***","","084691848110","Standard","270","307","12",,"3.5","5","30","No","","","","2019-05-01T00:00:00.000","2019-04-15T00:00:00.000","United States, Canada","ES_1123206_GPT14***L***_04162019114820_70221318","No"
"2336743","GE","GPT22***L***","","084691848080;084691848097;084691848103","Standard","270","307","12",,"3.5","5","30","No","","","","2019-05-01T00:00:00.000","2019-04-15T00:00:00.000","United States, Canada","ES_1123206_GPT22***L***_04162019114820_70221318","No"
"2253848","GE","GSD33**K****","","084691816973;084691816980;084691816997;084691817017;084691817024;084691817062;084691820772","Standard","270","307","12",,"3.5","5","30","No","","","","2016-01-20T00:00:00.000","2015-11-20T00:00:00.000","United States, Canada","ES_1123206_GSD33**K****_11272015102716_70053982","No"
"2394288","GE Adora","DBP655**T***",",,Remark: * can be A-Z, a-z, 0-9, - or blank.","818502001094","Standard","265","307","14",,"3.2","5","36","No","","","","2022-04-01T00:00:00.000","2022-07-28T00:00:00.000","Canada","ES_1130609_DBP655S**T***_032820222106728_2188138","No"
"2346965","GE Adora","DBT65***N***","","67732155286","Standard","240","307","22",,"3.5","5","30","No","","","","2019-06-15T00:00:00.000","2019-06-12T00:00:00.000","Canada","ES_0092277_DBT65***N***_09172019062255_80006877","No"
"2324029","GE Appliances","GBF18***M***","","067732153923","Standard","270","307","12",,"3.5","5","30","No","","","","2018-08-01T00:00:00.000","2018-07-30T00:00:00.000","Canada","ES_1123206_GBF18***M***_08072018040903_70191484","No"
"2324034","GE Appliances","GBT41***M***","","067732153930","Standard","270","307","12",,"3.5","5","30","No","","","","2018-08-01T00:00:00.000","2018-07-30T00:00:00.000","Canada","ES_1123206_GBT41***M***_08072018040903_70191484","No"
"2324033","GE Appliances","GBT63***M***","","067732154012","Standard","270","307","12",,"3.5","5","30","No","","","","2018-08-01T00:00:00.000","2018-07-30T00:00:00.000","Canada","ES_1123206_GBT63***M***_08072018040903_70191484","No"
"2370610","GE Profile","PBF665**P**","","67732155842;67732155835","Standard","265","307","14",,"3.5","5","30","No","","","","2020-12-20T00:00:00.000","2020-12-07T00:00:00.000","Canada","ES_92277_PBF665**P**_120720201335425_1056463","No"
"2368685","GE Profile","PBP665S*P**","","067732155705; 067732155712","Standard","265","307","14",,"3.5","5","30","No","","","","2020-10-16T00:00:00.000","2020-10-26T00:00:00.000","Canada","ES_92277_PBP665S*P**_10262020171620_2580438","No"
"2302445","GE Profile","PBT65***L***","","67732153671;67732153688;67732153640","Standard","249","307","19",,"3.5","5","30","No","","","","2017-08-16T00:00:00.000","2017-08-22T00:00:00.000","Canada","ES_1130609_PBT65***L***_08222017155810_7490408","No"
"2302446","GE Profile","PBT66***L***","","67732153633;67732153664;67732153657","Standard","249","307","19",,"3.5","5","30","No","","","","2017-08-16T00:00:00.000","2017-08-22T00:00:00.000","Canada","ES_1130609_PBT66***L***_08222017155842_7522490","No"
"2368686","GE Profile","PBT865S*P**","","067732155729; 067732155736","Standard","265","307","14",,"3.5","5","30","No","","","","2020-10-16T00:00:00.000","2020-10-26T00:00:00.000","Canada","ES_92277_PBT865S*P**_10262020172558_3158325","No"
"2337914","GE Profile","PDP71***N***","","084691843740;084691848486","Standard","270","307","12",,"3.5","5","30","No","","","","2019-06-01T00:00:00.000","2019-05-03T00:00:00.000","United States, Canada","ES_1123206_PDP71***N***_05082019110848_80002668","No"
"2373996","GE Profile","PDP75***R***","","084691863847","Standard","270","307","12",,"3.5","5","30","No","","","","2021-06-28T00:00:00.000","2021-02-10T00:00:00.000","United States, Canada","ES_1119301_PDP75***R***_02102021073454_80060599","No"
"2313025","GE Profile","PDT14***L***","","084691830108;084691830115;084691830184","Standard","270","307","12",,"3.5","5","30","No","","","","2018-06-30T00:00:00.000","2018-03-19T00:00:00.000","United States, Canada","ES_1123206_PDT14***L***_03212018035648_70177160","No"
"2337912","GE Profile","PDT71***N***","","084691843788;084691843795;084691843801;084691849223","Standard","270","307","12",,"3.5","5","30","No","","","","2019-06-01T00:00:00.000","2019-05-03T00:00:00.000","United States, Canada","ES_1123206_PDT71***N***_05082019110848_80002668","No"
"2373995","GE Profile","PDT75***R***","","084691863823","Standard","270","307","12",,"3.5","5","30","No","","","","2021-06-28T00:00:00.000","2021-02-10T00:00:00.000","United States, Canada","ES_1119301_PDT75***R***_02102021073454_80060599","No"
"2341163","GE Profile","PDT77***N***","","084691843856;084691849247","Standard","270","307","12",,"3.5","5","30","No","","","","2019-08-01T00:00:00.000","2019-07-12T00:00:00.000","United States, Canada","ES_1123206_PDT77***N***_07152019103919_80010505","No"
"2341164","GE Profile","PDT78***N***","","084691843825;084691849230","Standard","270","307","12",,"3.5","5","30","No","","","","2019-08-01T00:00:00.000","2019-07-12T00:00:00.000","United States, Canada","ES_1123206_PDT78***N***_07152019103919_80010505","No"
"2370533","Haier","QDP225SSPSS","","067732156122","Standard","270","307","12",,"3.5","5","30","No","","","","2020-11-30T00:00:00.000","2020-11-30T00:00:00.000","Canada","ES_92277_QDP225SSPSS_112520200844708_8625331","No"
"2337907","Haier","QDP55***N***","","084691848387;084691849285","Standard","270","307","12",,"3.5","5","30","No","","","","2019-06-01T00:00:00.000","2019-05-03T00:00:00.000","United States, Canada","ES_1123206_QDP55***N***_05082019110848_80002668","No"
"2313026","Haier","QDT12***L***","","084691830146","Standard","270","307","12",,"3.5","5","30","No","","","","2018-06-30T00:00:00.000","2018-03-19T00:00:00.000","United States, Canada","ES_1123206_QDT12***L***_03212018035648_70177160","No"
"2388187","HESTAN","KDW24",",KDW24-OV,; ,KDW24-XX,","8017709303655","Standard","235","307","23",,"2.8","5","44","No","","","","2021-10-25T00:00:00.000","2021-11-16T00:00:00.000","United States, Canada","ES_1141446_KDW24_11102021163600_7101556","No"
"2361736","Hisense","HUI6220XCUS","","","Standard","269","307","12",,"3.5","5","30","No","","","","2020-07-01T00:00:00.000","2020-06-16T00:00:00.000","United States, Canada","ES_1123023_HUI6220XCUS_06162020030056_80046812","No"
"2361737","Hisense","HUI6230XCUS","","","Standard","269","307","12",,"3.5","5","30","No","","","","2020-07-01T00:00:00.000","2020-06-16T00:00:00.000","United States, Canada","ES_1123023_HUI6230XCUS_06162020030056_80046812","No"
"2348615","hOme","HME010033N","","853893007140","Compact","203",,,,"3.1",,,"No","","","","2019-10-01T00:00:00.000","2019-06-19T00:00:00.000","United States, Canada","ES_1139044_HME010033N_10092019015057_80017831","No"
"2357249","hOme","HME010393N","","850000941755","Compact","203",,,,"3.1",,,"No","","","","2020-02-26T00:00:00.000","2020-02-24T00:00:00.000","United States, Canada","ES_1139044_HME010393N_03262020041813_80029765","No"
"2365483","hOme","HME030286N","","810049720179","Standard","255","307","17",,"3.4","5","32","No","","","","2020-08-21T00:00:00.000","2020-09-04T00:00:00.000","United States, Canada","ES_1139044_HME030286N_09042020032552_9952415","No"
"2389864","Honeywell","HCTDS1W","","811691026718","Compact","203",,,,"3.1",,,"No","","","","2021-12-20T00:00:00.000","2021-08-20T00:00:00.000","United States, Canada","ES_1132323_HCTDS1W_12292021030804_80111792","No"
"2392884","Honeywell","HDS18SS","","811691026695","Standard","234","307","24",,"3.1","5","38","No","","","","2022-01-15T00:00:00.000","2022-02-09T00:00:00.000","United States","ES_1132323_HDS18SS_012520222006238_4139335","No"
"2392883","Honeywell","HDS24SS","","811691026701","Standard","249","307","19",,"3.5","5","30","No","","","","2022-01-15T00:00:00.000","2022-02-09T00:00:00.000","United States","ES_1132323_HDS2SS4_012520222006494_9184164","No"
"2353930","Ikea","404.621.69","","012505115981","Standard","270","307","12",,"3.5","5","30","No","","","","2020-01-17T00:00:00.000","2019-01-21T00:00:00.000","United States, Canada","ES_1092750_404.621.69_01212020183315_1595045","No"
"2390349","Ikea","605.222.85*A","","0125051162761","Standard","270","307","12",,"3.5","5","30","No","","","","2022-02-07T00:00:00.000","2022-01-10T00:00:00.000","United States, Canada","ES_1092750_605.222.85*A_010620221307628_7630004","No"
"2388573","Ikea","905.045.72*A","","332543806116","Standard","270","307","12",,"3.5","5","30","No","","","","2021-12-01T00:00:00.000","2021-11-29T00:00:00.000","United States, Canada","ES_1092750_905.045.72*A_111920211017836_6764610","No"
"2390348","Ikea","905.222.84*A","","012505116254","Standard","270","307","12",,"3.5","5","30","No","","","","2022-02-07T00:00:00.000","2022-01-10T00:00:00.000","United States, Canada","ES_1092750_905.222.84*A_010620221307453_5170001","No"
"2297460","Insignia","NS-DWH2SS8",",NS-DWH1SS9,; ,NS-DWH1WH9,; ,NS-DWH2BS8,; ,NS-DWR2BS8,; ,NS-DWR2SS8,; ,NS-DWR2WH8,","600603214158; 600603214172; 600603214578; 600603214165; 600603231155; 600603214561; 600603231148","Standard","249","307","19",,"3.5","5","30","No","","","","2017-06-12T00:00:00.000","2017-06-12T00:00:00.000","United States, Canada","ES_1059185_NS-DWH2SS8_06132017084037_3237364","No"
"2356247","Insignia","NS-DWR3SS1","","600603257179","Standard","249","307","19",,"3.5","5","30","No","","","","2020-03-11T00:00:00.000","2020-03-12T00:00:00.000","United States, Canada","ES_1059185_NS-DWR3SS1_03122020132015_9215079","No"
"2390426","Insignia","NS-DWRF2XXXXX","","600603275272","Standard","249","307","19",,"3.5","5","30","No","","","","2022-01-15T00:00:00.000","2021-12-20T00:00:00.000","United States, Canada","ES_1059185_NS-DWRF2XXXXX_010520221937116_7570305","No"
"2262552","Inter-IKEA Systems B.V.","IDF320PAF**","","883049398945","Standard","270","307","12",,"3.5","5","30","No","","","","2016-04-04T00:00:00.000","2016-03-17T00:00:00.000","United States, Canada","ES_1092750_IDF320PAF**_03172016215046_1446883","No"
"2286980","Inter-IKEA Systems B.V.","IDF330PAG**","","883049440224","Standard","270","307","12",,"3.5","5","30","No","","","","2017-02-01T00:00:00.000","2016-12-26T00:00:00.000","United States, Canada","ES_1092750_IDF330PAG**_12262016163630_0190435","No"
"2291415","Inter-IKEA Systems B.V.","IDT830SAG**","","883049452609","Standard","260","307","15",,"2.95","5","41","No","","","","2017-03-20T00:00:00.000","2017-02-24T00:00:00.000","United States, Canada","ES_1092750_IDT830SAG**_02242017210442_0282163","No"
"2312217","Inter-IKEA Systems B.V.","IDT870SAG**","","883049452616","Standard","270","307","12",,"3.5","5","30","No","","","","2018-03-19T00:00:00.000","2018-03-06T00:00:00.000","United States, Canada","ES_1092750_IDT870SAG**_03062018142354_6234691","No"
"2312218","Inter-IKEA Systems B.V.","IDT930SAG**","","883049482347","Standard","270","307","12",,"3.5","5","30","No","","","","2018-03-19T00:00:00.000","2018-03-06T00:00:00.000","United States, Canada","ES_1092750_IDT930SAG**_03062018142535_6335499","No"
"2256583","Inter-IKEA Systems B.V.","IUD7070D**","","883049347370","Standard","260","307","15",,"3.3","5","34","No","","","","2014-08-18T00:00:00.000","2016-01-12T00:00:00.000","United States, Canada","ES_1092750_IUD7070D**_01132016003336_5216524","No"
"2256581","Inter-IKEA Systems B.V.","IUD7555D**","","883049347387","Standard","260","307","15",,"2.95","5","41","No","","","","2014-08-18T00:00:00.000","2016-01-12T00:00:00.000","United States, Canada","ES_1092750_IUD7555D**_01132016001154_3914646","No"
"2256582","Inter-IKEA Systems B.V.","IUD8010D**","","883049347905","Standard","260","307","15",,"2.95","5","41","No","","","","2014-08-18T00:00:00.000","2016-01-12T00:00:00.000","United States, Canada","ES_1092750_IUD8010D**_01132016001038_3838299","No"
"2256584","Inter-IKEA Systems B.V.","IUD8555D**","","883049347912","Standard","260","307","15",,"1.95","5","61","No","","","","2014-09-22T00:00:00.000","2016-01-12T00:00:00.000","United States, Canada","ES_1092750_IUD8555D**_01132016004307_5787981","No"
"2366482","Jenn Air","JDPSG244L**","","883049604107","Standard","270","307","12",,"3.5","5","30","No","","","","2021-01-15T00:00:00.000","2020-09-29T00:00:00.000","United States, Canada","ES_22856_JDPSG244L**_09292020205755_3075622","No"
"2341601","Kenmore","1430*","","","Standard","258","307","16",,"2.9","5","42","No","","","","2019-08-01T00:00:00.000","2019-07-25T00:00:00.000","United States, Canada","ES_1118034_1430*_07252019112507_80012189","No"
"2341600","Kenmore","1435*","","","Standard","258","307","16",,"2.9","5","42","No","","","","2019-08-01T00:00:00.000","2019-07-25T00:00:00.000","United States, Canada","ES_1118034_1435*_07252019112507_80012189","No"
"2250967","Kenmore","1442*N***","","883049402352; 883049402369; 883049402376","Standard","270","307","12",,"3.5","5","30","No","","","","2015-12-07T00:00:00.000","2015-10-20T00:00:00.000","United States, Canada","ES_15649_1442*N***_10202015222535_9935776","No"
"2354745","Kenmore","1450*N***","","883049583129;883049583143;883049583136;883049583150","Standard","270","307","12",,"3.5","5","30","No","","","","2020-03-23T00:00:00.000","2020-02-13T00:00:00.000","United States, Canada","ES_15649_1450*N***_02132020203935_6375673","No"
"2270220","Kenmore","1452*N***","","
883049402819;883049402802;
883049402826","Standard","270","307","12",,"3.5","5","30","No","","","","2016-07-04T00:00:00.000","2016-06-20T00:00:00.000","United States, Canada","ES_15649_1452*N***_06212016161603_5763067","No"
"2285130","Kenmore","1454*N***","","883049432120;
883049432137;
883049432144;
883049432151","Standard","270","307","12",,"3.5","5","30","No","","","","2016-12-12T00:00:00.000","2016-12-01T00:00:00.000","United States, Canada","ES_15649_1454*N***_12012016190609_9169925","No"
"2270221","Kenmore","1456*N***","","
883049402871;
883049412320;
883049402888;883049402864","Standard","270","307","12",,"3.5","5","30","No","","","","2016-07-04T00:00:00.000","2016-06-20T00:00:00.000","United States, Canada","ES_15649_1456*N***_06212016161734_5854882","No"
"2257713","Kenmore","1457*N***","","883049410999;
883049410982; 883049410975","Standard","270","307","12",,"3.5","5","30","No","","","","2016-02-16T00:00:00.000","2016-02-02T00:00:00.000","United States, Canada","ES_15649_1457*N***_02032016002219_8939662","No"
"2305126","Kenmore","1467#","","","Standard","258","307","16",,"2.9","5","42","No","","","","2017-11-15T00:00:00.000","2017-10-16T00:00:00.000","United States, Canada","ES_1118034_1467#_10172017115726_70159098","No"
"2279693","Kenmore","1469#","","","Standard","258","307","16",,"2.8","5","44","No","","","","2016-09-12T00:00:00.000","2016-09-20T00:00:00.000","United States, Canada","ES_0015649_1469#_09192016015629_6666666_","No"
"2256559","Kenmore","1470*N***","","883049375151","Standard","270","307","12",,"3.5","5","30","No","","","","2015-07-13T00:00:00.000","2016-01-12T00:00:00.000","United States, Canada","ES_15649_1470*N***_01122016191654_6214825","No"
"2296736","Kenmore","1471*N***","","883049432168;
883049432182;
883049432175;
883049432199","Standard","270","307","12",,"3.5","5","30","No","","","","2017-07-01T00:00:00.000","2017-05-30T00:00:00.000","United States, Canada","ES_15649_1471*N***_05302017165415_3255121","No"
"2256560","Kenmore","1474*N***",""," 883049375014; 883049375021;883049375007","Standard","270","307","12",,"3.5","5","30","No","","","","2015-07-13T00:00:00.000","2016-01-12T00:00:00.000","United States, Canada","ES_15649_1474*N***_01122016192315_6595214","No"
"2256561","Kenmore","1475*N***","","883049375038; 883049375045; 883049375052; 883049375069","Standard","270","307","12",,"3.5","5","30","No","","","","2015-07-13T00:00:00.000","2016-01-12T00:00:00.000","United States, Canada","ES_15649_1475*N***_01122016192643_6803605","No"
"2256563","Kenmore","1476*N***",""," 883049375090; 883049375083;883049375076","Standard","270","307","12",,"3.5","5","30","No","","","","2015-07-13T00:00:00.000","2016-01-12T00:00:00.000","United States, Canada","ES_15649_1476*N***_01122016193328_7208222","No"
"2256562","Kenmore","1479*N***",""," 883049375113;883049375106; 883049375120","Standard","270","307","12",,"3.5","5","30","No","","","","2015-07-13T00:00:00.000","2016-01-12T00:00:00.000","United States, Canada","ES_15649_1479*N***_01122016192744_6864458","No"
"2263616","Kenmore","1481*N***","","
883049416083;
883049416090;883049416069;
883049416076","Standard","270","307","12",,"3.5","5","30","No","","","","2016-05-02T00:00:00.000","2016-04-01T00:00:00.000","United States, Canada","ES_15649_1481*N***_04012016173432_2072324","No"
"2256564","Kenmore","1482*N***","","883049375144","Standard","270","307","12",,"3.5","5","30","No","","","","2015-07-13T00:00:00.000","2016-01-12T00:00:00.000","United States, Canada","ES_15649_1482*N***_01122016193405_7245145","No"
"2256565","Kenmore","1483*N***","","883049375137","Standard","270","307","12",,"3.5","5","30","No","","","","2015-07-13T00:00:00.000","2016-01-12T00:00:00.000","United States, Canada","ES_15649_1483*N***_01122016193438_7278278","No"
"2369450","Kenmore","1484*N***","","883049593487","Standard","270","307","12",,"3.5","5","30","No","","","","2020-10-26T00:00:00.000","2020-10-05T00:00:00.000","United States, Canada","ES_15649_1484*N***_11112020225158_5118602","No"
"2369451","Kenmore","1486*N***",""," 883049593548; 883049593531;883049593524","Standard","270","307","12",,"3.5","5","30","No","","","","2020-10-26T00:00:00.000","2020-10-05T00:00:00.000","United States, Canada","ES_15649_1486*N***_11112020225538_5338710","No"
"2369452","Kenmore","1487*N***","","883049593494","Standard","270","307","12",,"3.5","5","30","No","","","","2020-10-26T00:00:00.000","2020-10-05T00:00:00.000","United States, Canada","ES_15649_1487*N***_11112020230000_5600471","No"
"2369453","Kenmore","1489*N***","","883049593500","Standard","270","307","12",,"3.5","5","30","No","","","","2020-10-26T00:00:00.000","2020-10-05T00:00:00.000","United States, Canada","ES_15649_1489*N***_11112020230324_5804288","No"
"2256081","Kenmore","1546****C",""," 112505114151;012505114144","Standard","261","307","15",,"3.31","5","34","No","","","","2016-01-29T00:00:00.000","2016-01-05T00:00:00.000","United States","ES_15649_1546****C_01052016210337_7817197","No"
"2257275","Kenmore","1547****B",""," 012505114175;012505114168","Standard","261","307","15",,"3.31","5","34","No","","","","2015-05-25T00:00:00.000","2016-01-26T00:00:00.000","United States","ES_15649_1547****B_01262016180504_1504797","No"
"2257276","Kenmore","1549****A","","12505114458","Standard","268","307","13",,"3.33","5","33","No","","","","2014-09-15T00:00:00.000","2016-01-26T00:00:00.000","United States","ES_15649_1549****A_01262016180859_1739659","No"
"2286982","Kenmore","1738*N***","","
883049451596;050946929477;
883049451572;
050946929484;
883049451589","Standard","270","307","12",,"3.5","5","30","No","","","","2017-02-01T00:00:00.000","2016-12-26T00:00:00.000","United States, Canada","ES_15649_1738*N***_12262016200855_2935121","No"
"2326640","Kenmore","587.146328J","","12505115820","Standard","270","307","12",,"3.5","5","30","No","","","","2018-09-28T00:00:00.000","2018-09-28T00:00:00.000","United States, Canada","ES_1021080_587.146328J_10012018152526_7526930","No"
"2326641","Kenmore","587.146338J","","12505115837","Standard","270","307","12",,"3.5","5","30","No","","","","2018-09-28T00:00:00.000","2018-09-28T00:00:00.000","United States, Canada","ES_1021080_587.146338J_10012018153316_7996914","No"
"2326638","Kenmore","587.146398J","","12505115844","Standard","270","307","12",,"3.5","5","30","No","","","","2018-09-28T00:00:00.000","2018-09-28T00:00:00.000","United States, Canada","ES_1021080_587.146398J_10012018154830_8910452","No"
