"the_geom","objectid","company","status","shape_length"
"MULTILINESTRING ((-122.409536479047 47.242925774212, -122.408677263628 47.242571885823, -122.406993508667 47.241940906341, -122.405430944278 47.241323148701, -122.404720869791 47.241045014615))","67","NPRC","Active","1379.05881160138"
"MULTILINESTRING ((-122.1960616874 46.767082079263, -122.196697322786 46.767605214988, -122.197367810023 46.76807753082, -122.198128806534 46.768418370976, -122.198709641382 46.76861696224, -122.199911965047 46.768912789169, -122.203088775234 46.769524483848, -122.204370710445 46.769773447541, -122.205259243178 46.769915089489, -122.205816510248 46.769996138777, -122.206261531498 46.770090765591, -122.206881131709 46.770224481054, -122.207283401012 46.770337605684, -122.207861755877 46.770537438917, -122.208439364331 46.770713460008, -122.208965554747 46.770908107047, -122.209333368612 46.771027694768, -122.209961653301 46.771161264518, -122.21048503906 46.771266619301, -122.210955501623 46.771342980306, -122.211480019146 46.771484045719, -122.213406343675 46.772098485675, -122.214151232011 46.772355356935, -122.214739618812 46.772596695482, -122.215259637378 46.772868827583, -122.215729940014 46.773213164539, -122.216167479781 46.773617544652, -122.217192509919 46.774507432579, -122.217457903002 46.774676167785, -122.217775474999 46.774850075998, -122.218311727389 46.775086219729, -122.219171583419 46.775412802241, -122.222991191307 46.776732290933, -122.22446929532 46.777306457738, -122.225396400812 46.777711040273, -122.227195491705 46.778685405526, -122.230639553469 46.780643239451, -122.231522169537 46.781051538206, -122.231803829112 46.781184263699, -122.23222413429 46.781314896633, -122.232931913516 46.78148883006, -122.233630267666 46.781639083757, -122.234197889917 46.781767484881, -122.234599539509 46.78185670175, -122.234967540126 46.781993161667, -122.234997013145 46.782003983343, -122.235828038048 46.782348301203, -122.237225705721 46.782931249765, -122.238587888907 46.783511729488, -122.239576666933 46.783871300378, -122.240157913839 46.784036950862, -122.240775389315 46.784162652704, -122.241837960846 46.784266242841, -122.24501355468 46.784611077304, -122.24982714612 46.785152020432, -122.250318033809 46.785221827882, -122.2506699821 46.7853167442, -122.250969888067 46.785424885939, -122.251324197081 46.78558162926, -122.251700459338 46.785895746198, -122.251882267389 46.78613726154, -122.251975720833 46.786330654276, -122.251995718416 46.786577224832, -122.25201497157 46.786904478591, -122.251903657491 46.787215858516, -122.251713385264 46.787498665165, -122.251260339849 46.787943981909, -122.250955564388 46.788195096991, -122.250737746068 46.788430678006, -122.250496812646 46.78875594429, -122.250303251328 46.789545612894, -122.25036491308 46.790875228907, -122.250350144589 46.791461933419, -122.250377857286 46.792051095042, -122.250379373669 46.792634701461, -122.250437136929 46.79308047608, -122.25054883544 46.793316989735, -122.250678639833 46.793577047788, -122.250806713767 46.793783533799, -122.250977159316 46.793959598586, -122.251226768549 46.794170185315, -122.251827066919 46.794706800562, -122.252901092539 46.795433688644, -122.253983463703 46.79600338844, -122.25481975223 46.796457884316, -122.255294985135 46.796858527373, -122.25574252643 46.797439725794, -122.257532597555 46.800368706935, -122.257927547956 46.80104753382, -122.258151623965 46.801538402753, -122.258322731576 46.802000304473, -122.258528800704 46.80283309834, -122.25869506236 46.804973062617))","151","CMStPPRC","Active","23616.6030363011"
"MULTILINESTRING ((-122.18782603737 47.085765522009, -122.188241186554 47.086510296429, -122.188356569687 47.086874333857, -122.188593986864 47.087249695468, -122.188768459642 47.087517332436, -122.188950771499 47.087769203336))","136","NPRC","Non-Active","784.963269598122"
"MULTILINESTRING ((-122.418530596721 47.244911860093, -122.41772359791 47.244637817772))","52",,"Active","223.982634616528"
"MULTILINESTRING ((-122.259798409389 46.814602000091, -122.260060872344 46.817540314138, -122.260035883053 46.818045210939, -122.259870388911 46.818367505481, -122.259633857596 46.81873352602, -122.259374786534 46.819043042977, -122.259023054638 46.819368188057, -122.258709476839 46.819593269758, -122.258210121343 46.819835403828, -122.257686838685 46.819978420873, -122.257182864445 46.820078504742, -122.256719355293 46.82014954493, -122.2562850393 46.820163291564, -122.25522924777 46.820165216774, -122.254701810293 46.82018037734, -122.254454878266 46.820226783946, -122.254115749239 46.820303020412, -122.25374765221 46.820443649761, -122.253534056523 46.820560603519, -122.25343244707 46.820627115353))","146","CMStPPRC","Active","3331.99659829802"
"MULTILINESTRING ((-122.360824841506 47.256210713163, -122.357476921338 47.259052983324, -122.357340869829 47.259196651322, -122.357237673402 47.259324629593, -122.357145691945 47.259454956463, -122.357078975474 47.25956466665, -122.357002266009 47.259707380093, -122.35693755364 47.259875166984, -122.356884846442 47.26006802721, -122.356852382516 47.260202451243, -122.356827163975 47.260331707602, -122.356833935938 47.260634780669, -122.356964562342 47.26312382193, -122.356979447001 47.26323222379, -122.356997738247 47.263439105712, -122.357038239662 47.263536988416, -122.357102916852 47.2636900694, -122.357150311198 47.263772684285, -122.357217390888 47.26388782663, -122.357284204835 47.263995395928, -122.357342994868 47.264085408051, -122.357444070012 47.264217691013, -122.357517956057 47.264315041022, -122.35763282099 47.264416785419, -122.357758990264 47.264523402687, -122.357873419188 47.264612522322, -122.357987673659 47.264696590389, -122.358132132001 47.264795333936, -122.359152754925 47.265329739263, -122.360789605628 47.266187735803, -122.361663153504 47.266653738566, -122.361998824476 47.266807513566, -122.362164587455 47.266878118258, -122.362590345484 47.267060763627, -122.36292161209 47.267194395277, -122.363452561474 47.26741324066, -122.364093196255 47.267690956316, -122.36433076329 47.267798302743, -122.364556766827 47.267893197773, -122.36561761337 47.268406688611, -122.366274079495 47.268711929123, -122.366529943156 47.268811393658, -122.366815568778 47.26891290386, -122.367107654803 47.268986520429, -122.36981185149 47.26978928974))","81",,"Active","6981.06204986425"
"MULTILINESTRING ((-122.25943560964 46.907924229431, -122.259289589881 46.908018428391, -122.259104830776 46.908105389089, -122.258751605548 46.908266721377, -122.25810252016 46.908583791584, -122.257317727942 46.909005310658, -122.256406489476 46.909499363524, -122.255505989234 46.910007366923, -122.255147045718 46.910217610458, -122.254753084767 46.91046015755, -122.254416102901 46.91071242668, -122.254176730428 46.910956147395, -122.253877277698 46.911253738144, -122.253524616719 46.911658054117, -122.253297474868 46.911961600931, -122.253032802069 46.912378696524, -122.252887363073 46.912659816411, -122.252773847571 46.912972226104, -122.252685733894 46.913273653974, -122.252569470546 46.913660244247, -122.25250870763 46.914010683229, -122.25247414875 46.914374844973, -122.252464991024 46.915045770685, -122.25254784282 46.91553524108, -122.252688673693 46.91612369063, -122.252920662513 46.916731233651, -122.253486273805 46.917621561116, -122.253840139458 46.918046884156, -122.254298729177 46.918523564848, -122.255311613199 46.919567257512, -122.255487641757 46.919751686567, -122.255659554218 46.919967951593, -122.255779276356 46.920163828373, -122.255905299373 46.920394917616, -122.256052497596 46.920643332534, -122.256330066029 46.921098055827, -122.256924142665 46.92209516413, -122.257134886519 46.922554435247, -122.257466876615 46.923414325685, -122.258108881316 46.924774333963, -122.25853052847 46.925696398745, -122.25875667695 46.92646964144, -122.258876808651 46.926993840478, -122.258937984626 46.927448333815, -122.258934134108 46.927804967921, -122.258931990922 46.928055660896, -122.258890264261 46.928515256133, -122.258823181892 46.929462437121, -122.25868155587 46.930177748094, -122.25859139844 46.930574535966, -122.258491394651 46.930985593165, -122.258342869191 46.931489184384, -122.258120971057 46.932113929725, -122.257884305608 46.932760081251, -122.257695587605 46.933296058251, -122.25752402767 46.933725860826, -122.257302818594 46.934530644114, -122.257166979886 46.935108178035, -122.257016016515 46.93553766514, -122.256710643768 46.936290773628, -122.256408803091 46.936994405045, -122.256084630325 46.937645415955, -122.255759521778 46.93810933002, -122.255444136125 46.938555443269, -122.255033956481 46.939098320247, -122.25452039103 46.939791048003, -122.25407000337 46.940366309727, -122.253734100497 46.940816257146, -122.253504446711 46.941145709428, -122.253335825039 46.941420599966, -122.253204403769 46.941701920237, -122.25301545714 46.942127250567, -122.252883209011 46.942393191383, -122.252686735761 46.942692735755, -122.252481903254 46.942893557562, -122.25222497519 46.94307751748, -122.251977203558 46.943226034525, -122.25157187988 46.943444026522, -122.251149153778 46.943602265025, -122.250587537441 46.943769672949, -122.250272392293 46.943876055352, -122.250015500339 46.943933703954, -122.249211598345 46.944224479979, -122.248495561541 46.944488500347, -122.244543047908 46.946134343948, -122.243723526895 46.94644325106, -122.242725232785 46.946773268817, -122.242066678685 46.946973874153, -122.240535160804 46.947380626054, -122.239967864531 46.947546835338, -122.239627085135 46.947697577474, -122.239372931707 46.947834931806, -122.239087119704 46.94803775783, -122.238913726961 46.94815831625, -122.238773650364 46.948291055913, -122.238554084328 46.948516784814, -122.23830723159 46.948855901099, -122.237940292479 46.949468667377, -122.237437578111 46.950348259445, -122.236875003483 46.951278077248, -122.236347219253 46.952193448583, -122.235982844201 46.952887366009, -122.23579570559 46.953320894788, -122.235649851887 46.953916198312, -122.235566112418 46.954358760178, -122.235560809153 46.954835442685, -122.235583366843 46.955216383703, -122.235641883476 46.955593253099, -122.235787282496 46.956106499558, -122.23602315013 46.957027906289, -122.23621178195 46.957762913797, -122.236278342022 46.95806905342, -122.236299962933 46.958358501575, -122.236287846327 46.958845595762, -122.23589493085 46.960577874453, -122.235651891041 46.961679485823, -122.235451361472 46.96233915961, -122.235255463009 46.962822241915, -122.235022686154 46.963281168505, -122.234567936619 46.964054109015, -122.234347481595 46.964410585579))","140","CMStPPRC","Active","24176.1971774689"
"MULTILINESTRING ((-122.506273038715 47.113297332756, -122.506501487312 47.113205239726, -122.50650524707 47.113204036206))","20",,"Active","67.0918947199624"
"MULTILINESTRING ((-122.437664532583 47.257472672151, -122.437108502823 47.256823815206, -122.436402818836 47.255860838185, -122.436030631393 47.255036844814, -122.435794071739 47.254140943677, -122.435698802621 47.253638972199))","44","UPRC","Active","1497.58928338642"
"MULTILINESTRING ((-122.034884398082 47.0380815933, -122.035636909755 47.038612831563, -122.036675294172 47.039112649954, -122.037069126848 47.03931713521, -122.037697364452 47.039672712846, -122.038170955297 47.039984082408, -122.038424722008 47.040181180487, -122.038705554369 47.040377914293, -122.039011225676 47.040654508803, -122.03931107238 47.040884916259, -122.039660002448 47.041096162328, -122.040056146771 47.04138079948, -122.040336574051 47.041703196223, -122.040634939403 47.042000125589, -122.040716654308 47.042730528905, -122.041063152175 47.043709379212, -122.041213177131 47.043949574024, -122.041357948143 47.044131124472, -122.041567114265 47.044311814357, -122.04186326673 47.04453048617, -122.042266388305 47.044860263722, -122.042492252466 47.045123907891, -122.042648372681 47.045402895358, -122.042737526213 47.045755053464, -122.043048759864 47.047538231632, -122.043173068519 47.048527620681, -122.043290729564 47.049511970015, -122.043442594735 47.049940516558, -122.043638944498 47.050297517021, -122.043914632881 47.050925016671, -122.044050295723 47.051412493389, -122.044029990808 47.05207820247, -122.043798571837 47.052746733241, -122.043616684571 47.053395031188, -122.043446571083 47.053742231384, -122.043157882122 47.054035025962, -122.042916808769 47.054394856638, -122.042683340938 47.054887340528, -122.04263746685 47.055413756881, -122.04258555109 47.055862162127, -122.042467792214 47.05627240423, -122.042339737683 47.056589076954, -122.04224779782 47.057103093166, -122.042206091004 47.057775221081, -122.042218981146 47.05809261238, -122.042302202517 47.058338782337, -122.042608266832 47.058785007745, -122.043087312448 47.059286185724, -122.043392199114 47.059558023928, -122.04368133953 47.059811851669, -122.043852294757 47.060062054725, -122.04392268415 47.060391691831, -122.043892203983 47.06079035442, -122.043806926555 47.061137691597, -122.043711937147 47.061545027166, -122.043559070457 47.062192611025, -122.043457648812 47.062774430206, -122.043284103411 47.063232271439, -122.042957275107 47.063658323528, -122.042551359045 47.064249419437, -122.042484135584 47.064562675758, -122.042500700252 47.064742059965, -122.042554645007 47.06529577072, -122.042707225347 47.065835150564, -122.042685241773 47.066264936655, -122.042544910483 47.066685891606, -122.042409216744 47.067002662373, -122.042212367005 47.067312445295, -122.041642639182 47.068171226926, -122.041400141138 47.068616969756, -122.041247031393 47.06899124004, -122.04118388749 47.069447602526, -122.041116715691 47.069896211181, -122.041166476996 47.071103324679, -122.041317972893 47.072348832575, -122.041334305908 47.073107972612, -122.041353462808 47.073511177514, -122.041461107223 47.073944436246, -122.041652171889 47.074363565628, -122.041877444762 47.07477963255, -122.04221130731 47.075129177852, -122.042668325315 47.075521324424, -122.043135937454 47.075892233432, -122.043643474956 47.076296946493, -122.044264509028 47.076821153816, -122.045439977737 47.077837336286, -122.046189352147 47.078457221043, -122.046731341489 47.078887259477, -122.047248676128 47.079336224479, -122.047503723175 47.079703876693, -122.047632249517 47.080060428584, -122.047762272557 47.080436738096, -122.047819786007 47.080962852482, -122.047868049813 47.081581710955, -122.04782726523 47.082554253922, -122.047869317646 47.083041976644, -122.047863962751 47.083120671614, -122.047861748904 47.083876402423, -122.047910809305 47.084713738074, -122.048127035886 47.085157315445, -122.048328569854 47.085407098432, -122.048621456623 47.08565305614, -122.049026758025 47.085832429155, -122.049565243033 47.08600480854, -122.050177077601 47.086077289685, -122.050679102377 47.086041915867, -122.051197847494 47.085925621587, -122.051661011609 47.085731986181, -122.052108547889 47.085392792009, -122.052385255362 47.085076715538, -122.052730961385 47.084642579125, -122.053075465515 47.084166806852, -122.053409639213 47.083753330565, -122.053708436364 47.083321859486, -122.053938554677 47.083030908674, -122.054046068692 47.082938163156, -122.054293856606 47.082677134144, -122.054640996631 47.082244362328, -122.054998523565 47.081870091985, -122.055330693384 47.081555213183, -122.055637960977 47.081299854426, -122.056009053765 47.081103552399, -122.056435962724 47.0809797725, -122.056933221136 47.080913199531, -122.057496741421 47.080897791484, -122.057858527222 47.080890307902, -122.058296601872 47.081017145426, -122.058826278273 47.081280704459, -122.059431796732 47.081662973662, -122.060480946336 47.082494764302, -122.061056201532 47.083015391328, -122.061990600636 47.083830499731, -122.062887945072 47.084549793397, -122.063417839336 47.085081432899, -122.063922844198 47.0855431287, -122.064266738918 47.086230861085, -122.064637236528 47.086915629434, -122.064842981522 47.087438641895, -122.064904342934 47.087976626022, -122.064744793927 47.088650353058, -122.064619816553 47.089071125245, -122.064598784069 47.089396779821, -122.064658168386 47.089604213243, -122.064876090034 47.089890189359, -122.065107061715 47.090100504853, -122.065435692267 47.090370790423, -122.067590934895 47.09255264621, -122.068653617851 47.09373332892, -122.068915592908 47.094250077092, -122.068983817475 47.094517744636, -122.068993672927 47.094912709946, -122.068927606515 47.095392554123, -122.068777037154 47.095850118162, -122.068380338062 47.09623293622, -122.06796786513 47.096597746764, -122.067549456596 47.096889752809, -122.067044189495 47.097078817002, -122.066474699919 47.097156821007, -122.066090171889 47.097172448687, -122.065528052946 47.09717225141, -122.064783337263 47.097192764915, -122.064308270498 47.097240848681, -122.063620577992 47.097375730742, -122.062957530778 47.097587110223, -122.062509547659 47.097780583961, -122.06100440561 47.098587030858, -122.060563681131 47.098900137667, -122.060297252891 47.099177047615, -122.060066394563 47.099497726886, -122.059975236046 47.09977226837, -122.05999137633 47.100066183142, -122.060040109455 47.100432543646, -122.060150904015 47.100704357193, -122.060347558588 47.100902094569, -122.060690358916 47.101247745126, -122.061126752776 47.101755778981, -122.061420960508 47.102325025639, -122.061467622283 47.102599736936, -122.061454113922 47.10292268495, -122.061360395677 47.103108760996, -122.061252338207 47.103326268776, -122.060948344158 47.103754658665, -122.060569263621 47.104223104819, -122.060024122734 47.104881209404, -122.059438179232 47.10557890188, -122.058654693511 47.106377226721, -122.057981749117 47.106892222284, -122.057403773803 47.107339914316, -122.056524503795 47.108075012417, -122.055967714438 47.108510558917, -122.055564843913 47.108729609743, -122.055078042274 47.10894870305, -122.054568296516 47.109089444724, -122.054146252458 47.109132183483, -122.053727112416 47.10911689505, -122.053170512565 47.109026133385, -122.052612463318 47.108878073844, -122.052055792251 47.10865313933, -122.051056405089 47.108318744795, -122.049715433786 47.108020829125, -122.049090505059 47.107811511588, -122.048614436247 47.10758039828, -122.048050884033 47.10719160886))","168","NPRC","Non-Active","37468.9840787711"
"MULTILINESTRING ((-122.41113567911 47.24345496034, -122.410790794296 47.243365021548, -122.409536479047 47.242925774212))","47",,"Active","442.06728374018"
"MULTILINESTRING ((-122.389143410474 47.247832129277, -122.385584144672 47.247767364671, -122.378307933173 47.247694524589, -122.376528768005 47.247708279928, -122.375377454442 47.247726928942, -122.374994293165 47.247750731084, -122.374727066733 47.24778402547))","79",,"Active","3582.6571767006"
"MULTILINESTRING ((-122.242291169831 47.134398809212, -122.240562995182 47.134375447677))","131","NPRC","Active","430.21131058746"
"MULTILINESTRING ((-122.358837563939 47.091130677618, -122.357966409676 47.091296634015, -122.357000296436 47.091444836085, -122.356631222611 47.091479792812, -122.356455286268 47.091482621497, -122.356248730096 47.091477648599, -122.355998989161 47.091452643825, -122.355748824167 47.091415207757, -122.355583593339 47.091376406326, -122.355442485708 47.091333073014, -122.355208952928 47.091249765025, -122.354950580622 47.091150276747, -122.35472414825 47.091061343906))","125","CMStPPRC","Active","1073.35501365191"
"MULTILINESTRING ((-122.404623621545 47.266273787558, -122.40513058711 47.265916788653, -122.407007736797 47.264531679394, -122.40796595671 47.263818574356, -122.409192177028 47.262919134873, -122.409318766809 47.262826092434, -122.409408895027 47.26275133689, -122.409560465415 47.262630093169, -122.409671139275 47.262506992123, -122.409727252326 47.262415113701, -122.409765089825 47.262331113923, -122.409801669606 47.26221176272, -122.40980875583 47.262097952069, -122.409793674939 47.261987029915, -122.40976375772 47.261876355084, -122.409632839959 47.261731556236))","96",,"Active","2158.83391884227"
"MULTILINESTRING ((-122.385819262978 47.272219573367, -122.385735652795 47.272179364529, -122.385595904128 47.272133117192, -122.385410139037 47.27204516581, -122.385268581339 47.271947395493, -122.385027676473 47.271811816281, -122.384878181511 47.271703347553))","85",,"Active","302.085291480011"
"MULTILINESTRING ((-122.694242256858 47.071975456186, -122.694264662929 47.071957020388, -122.694455428411 47.071664034751, -122.694629814951 47.071333080335, -122.694730940527 47.07108817539, -122.694879904722 47.070695577307, -122.69493939178 47.070299984764, -122.69499391175 47.0697823948, -122.694983462293 47.069116862405, -122.6948903845 47.068253478955, -122.694812386054 47.066306711911, -122.694612764108 47.064879633473, -122.694513701018 47.064236203356, -122.694410820776 47.063742640957, -122.694074218541 47.063120617767, -122.693518877516 47.062338391475, -122.692021432628 47.060655598898, -122.691729761833 47.060166053554, -122.691348329517 47.059411533506, -122.691235228007 47.058717579397, -122.691177884971 47.058003228816, -122.691353398792 47.0571007666))","26","NPRC","Active","5647.27243101457"
"MULTILINESTRING ((-122.501410226602 47.111920429542, -122.500734841829 47.116068897259))","24","NPRC & GNRC","Active","1522.36464678066"
"MULTILINESTRING ((-122.523313395433 47.107576391238, -122.523816928404 47.107504032087, -122.524245755468 47.107470299966, -122.524645159997 47.107471165572, -122.52491094135 47.107492723893, -122.52523930337 47.107544648627, -122.525716753853 47.107680476397, -122.526169704074 47.107879657889, -122.53159500409 47.111011865764, -122.53410470454 47.112485751136))","18",,"Active","3342.13409389718"
"MULTILINESTRING ((-122.139286615842 46.760909066966, -122.134542660313 46.760363269004, -122.133430000119 46.760236756465, -122.131573650977 46.759980867597, -122.129335890294 46.759625570738, -122.122850485366 46.758639566707, -122.11806162283 46.757873457287, -122.108251986737 46.75616557923, -122.108239815567 46.756163703798, -122.103785151791 46.755478279683, -122.102587999862 46.755338233236, -122.101879342686 46.755262524864, -122.101220413202 46.755241237022, -122.100683304236 46.755229427887, -122.100026774898 46.755243989856, -122.099509234078 46.75526727689, -122.098924868868 46.755327281373, -122.097619819443 46.755543350421, -122.093686731059 46.756229614414, -122.085548507824 46.757715074241, -122.082174440432 46.758341271485, -122.081144325903 46.75849458039, -122.079387431582 46.758756410616, -122.078942151459 46.758818580698, -122.078474948535 46.758852233891, -122.077651005121 46.758890436246, -122.076995595961 46.758851147166, -122.076258006434 46.758770031046, -122.074968963323 46.758594736994, -122.073731569265 46.758426451726, -122.072475923633 46.758294411099, -122.0718593669 46.758238291259, -122.071506252816 46.758212215408, -122.070896090978 46.758241177452, -122.070149079821 46.75833383821, -122.069605448603 46.758459775119, -122.066282606996 46.75995810573, -122.065859679115 46.76011071644, -122.065378308259 46.760186838781, -122.065015281166 46.760207247333, -122.064458296092 46.760261210912, -122.063667725315 46.760274560739, -122.062886762421 46.760231101044, -122.062286710285 46.760281899639, -122.061629794505 46.760460245822, -122.061179696778 46.760727739945, -122.060502240612 46.761488443844, -122.059852059079 46.762501207345, -122.059605827645 46.762769140875, -122.059268997219 46.763027671698, -122.058893082538 46.763237768685, -122.058496239821 46.763411233165, -122.058148051682 46.763521167038, -122.057849234254 46.763580212668, -122.057372957132 46.763644885522, -122.05682304675 46.763674687501, -122.056323435725 46.763653892186, -122.055928453478 46.763592684753, -122.055584170548 46.763480840576, -122.055169351363 46.763335092766, -122.054554423748 46.763019950573, -122.053300551323 46.762523869775, -122.051397702224 46.761746142005, -122.047439485289 46.760232091551))","159","CMStPPRC","Active","24559.468294554"
"MULTILINESTRING ((-122.500734841829 47.116068897259, -122.500601808445 47.116920442755, -122.499774731196 47.12273017013, -122.499224792064 47.126571769387, -122.498748469875 47.129983828241, -122.498042544512 47.134888758174))","28","NPRC & GNRC","Active","6896.75201584958"
"MULTILINESTRING ((-122.237233619951 47.211742285786, -122.237230920768 47.21153504464, -122.237285377976 47.211362401579, -122.237346305095 47.211266030751, -122.237383841969 47.211189097875, -122.237639546822 47.210911963104))","113",,"Active","327.242169819799"
"MULTILINESTRING ((-122.188950771499 47.087769203336, -122.188987735489 47.087824120412, -122.201841120657 47.095806503635, -122.211093130698 47.101380393164, -122.217453762574 47.105092480656, -122.218087622644 47.105542573841, -122.218538219789 47.105946810619, -122.218925248949 47.106283647037, -122.219981851535 47.107508612116, -122.222028993079 47.109948328774, -122.22269656739 47.110755474766, -122.223335885647 47.111422060082, -122.227707888239 47.115689129913, -122.22826193073 47.116201209192, -122.228616978825 47.116588182864, -122.229020516772 47.117094041747, -122.229303472254 47.117525244713, -122.229705699442 47.118175445021, -122.229773486254 47.118288293893, -122.230799003897 47.120183303549, -122.232513117045 47.123328044857, -122.233353114428 47.124938050893, -122.234921052043 47.127653282238, -122.23683907471 47.131085132573, -122.237051613097 47.131437531392, -122.237224214456 47.131790711193, -122.237332867915 47.132035532871, -122.237592245961 47.132583453741, -122.237687808604 47.13294884316, -122.237778005947 47.133435529071, -122.237829255799 47.134009853837, -122.237815432132 47.134623943354, -122.237672826274 47.13569689247))","133","NPRC","Non-Active","21937.3675462962"
"MULTILINESTRING ((-122.403976951567 47.240771519019, -122.403845763756 47.240730575325, -122.403476041708 47.2406109441, -122.403107029578 47.240511413315, -122.40276015805 47.240411517563, -122.402387996171 47.240327122599, -122.402008187369 47.240235307529, -122.401409364856 47.240109376033, -122.400985196162 47.240015771206, -122.398832088257 47.23962713198, -122.398584236924 47.239559867229, -122.398322951423 47.239478668328, -122.398098737076 47.239401890869, -122.397855368637 47.239305310933, -122.397633603196 47.23919329291, -122.397457088646 47.239108190743, -122.397206287275 47.238955924845, -122.397005554903 47.238798595572, -122.396862694962 47.238668011356, -122.396685562902 47.238488141299, -122.396421490625 47.23814907692, -122.396307234353 47.237907252637, -122.396224510953 47.237637218429, -122.395580103942 47.235277271981, -122.395281561716 47.234191062729, -122.394983569205 47.233281244589, -122.39467886788 47.232704654913, -122.394504305295 47.232442525752, -122.394230307472 47.232123438565, -122.393940301221 47.231897897732, -122.393605481207 47.231626445227, -122.393384530985 47.23151492166, -122.392924280431 47.231216656667, -122.392312622321 47.230941611465, -122.391319224664 47.230619812609, -122.388896027 47.230196891298, -122.387080117856 47.229888651446, -122.386390706398 47.229706038116, -122.385830927648 47.229510232414, -122.385387370749 47.229298396752, -122.385009004183 47.229065590464, -122.384648368899 47.228753525036, -122.384347524746 47.22845421961, -122.383953186971 47.227901393831, -122.383574852823 47.227082309078, -122.382386675836 47.224265896972, -122.382159319336 47.223809895765, -122.381884161094 47.223462115642, -122.381590751713 47.223124260347, -122.381287512485 47.222827127933, -122.380812941957 47.222508066243, -122.380365268325 47.222260563775, -122.379819518804 47.221998038479, -122.379117270338 47.221677130099, -122.37716456919 47.220812815754, -122.374633960363 47.219619278007, -122.370126891235 47.217530957479, -122.369577742838 47.217264477088, -122.368644123207 47.216675536674, -122.367070095237 47.215528443991, -122.366353215837 47.214986941386, -122.365928537745 47.214678545096, -122.363634687497 47.212946430286, -122.362495397658 47.212112324386, -122.357637270922 47.208462760729, -122.350134332831 47.202918190052, -122.34947688576 47.202534358391, -122.348824053781 47.202220426032, -122.348007514983 47.201969131691, -122.34722320046 47.201815735999, -122.340741771048 47.200702287445, -122.331859240839 47.199128762954, -122.329742815508 47.198744531225, -122.327491539277 47.198351646244, -122.325450505433 47.197985664105, -122.320634321295 47.197137938548, -122.317245000759 47.196528646745, -122.31362267861 47.195871976687, -122.292458969758 47.192123740283, -122.290670188459 47.191826128274, -122.284222289397 47.190670313661, -122.282622475587 47.19037973421, -122.277852009944 47.189510880205, -122.274045386162 47.188857947394, -122.271108019943 47.188349902647, -122.269105914806 47.18797901469))","116","NPRC","Active","41118.4157180886"
"MULTILINESTRING ((-122.410631342654 47.265952877888, -122.410014513722 47.266398790955))","102",,"Active","223.399355922521"
"MULTILINESTRING ((-122.40749574194 47.25929608272, -122.406305032114 47.258017176436, -122.405674790324 47.25735332548))","93",,"Active","840.595096424932"
"MULTILINESTRING ((-122.357335848625 47.09320570646, -122.35472414825 47.091061343906))","124","CMStPPRC","Active","1017.28814426145"
"MULTILINESTRING ((-122.525928206912 47.106670151072, -122.526936610037 47.106499070301, -122.527804907533 47.106489032057, -122.528386383858 47.106551657144, -122.529140094115 47.106736118153, -122.529578493573 47.106886864464))","9",,"Active","943.206788284618"
"MULTILINESTRING ((-122.384305012614 47.270746238372, -122.384436988917 47.270723644463, -122.384618069728 47.270678243754, -122.385022835548 47.270532160421, -122.385211754126 47.270456305539, -122.385403848426 47.270344009451, -122.386138230424 47.269846847963, -122.387147638464 47.269211662534))","83",,"Active","911.185310259617"
"MULTILINESTRING ((-122.403233459256 47.243469576572, -122.403135150294 47.243336899173, -122.402956387524 47.243188987527, -122.402792566637 47.243045857039, -122.40267831214 47.242947165371, -122.402519336613 47.242836639604, -122.402402638517 47.242773187367, -122.402266694202 47.242687423088, -122.402074957092 47.242590006358, -122.401879885825 47.242502697956, -122.4016400053 47.242401041519, -122.401385726874 47.242309677624, -122.401153759198 47.24222297658, -122.400735710632 47.242094073373, -122.400262671981 47.241976127692, -122.399917655694 47.24187619297, -122.399462803349 47.241750403915, -122.397878881922 47.241328847949, -122.394060791819 47.24025997817, -122.39318048303 47.240002842774, -122.392755266897 47.239879055366, -122.391767593451 47.239508012006))","66",,"Active","3235.39484031235"
"MULTILINESTRING ((-122.40509441459 47.250878117603, -122.405169437585 47.249269620634, -122.405194747354 47.248942357712, -122.405152246912 47.248472905617, -122.405057690717 47.247732775748, -122.405042824833 47.24752182869, -122.405055639423 47.247154547407, -122.405050763817 47.246796982917))","74",,"Active","1490.50010311803"
"MULTILINESTRING ((-122.138386315279 46.748410293138, -122.13818059181 46.748768548646, -122.138067114453 46.748943025384, -122.137964092523 46.749232588613, -122.137883616046 46.74957465089, -122.137817106097 46.749916510964, -122.13779918036 46.750248075399, -122.137760451644 46.750584736407, -122.137780486192 46.751016590294, -122.137881993018 46.751370459136, -122.138004304179 46.75171922574, -122.138678929519 46.753307324409, -122.139274707718 46.754550328063, -122.139844765024 46.755751623768, -122.140660008363 46.757346431191, -122.141116164431 46.758271094905, -122.141461090824 46.759190633842))","158","CMStPPRC","Active","4095.37383062529"
