"status","last_modified","category","type","id","origin","latitude","ancestor","dept","longitude","created_on"
"Closed","2016-02-01T09:15:00.000","service_requests","439","451342","Call Center","0.0","278","Parking","0.0","2016-01-13T15:19:00.000"
"Closed","2016-01-29T08:06:00.000","service_requests","361","451358","Call Center","42.393985","280","DPW Sanitation","-71.10452859999998","2016-01-13T15:44:00.000"
"Closed","2016-01-13T15:53:00.000","service_requests","550","451363","Call Center","42.3747269","282","Constituent Services","-71.0938645","2016-01-13T15:53:00.000"
"Closed","2019-02-21T09:26:00.000","service_requests","421","451365","Call Center","42.3867617","272","DPW Buildings and Grounds","-71.09741350000002","2016-01-13T15:58:00.000"
"Closed","2016-01-24T17:03:00.000","service_requests","437","451372","Call Center","42.38218759999999","278","Parking","-71.1055667","2016-01-13T16:07:00.000"
"Closed","2016-01-19T08:51:00.000","service_requests","369","451373","Call Center","42.4027539","280","DPW Sanitation","-71.12877379999998","2016-01-13T16:10:00.000"
"Closed","2016-01-29T15:44:00.000","service_requests","369","451375","Call Center","42.396095","280","DPW Sanitation","-71.105559","2016-01-13T16:15:00.000"
"Closed","2020-08-17T15:50:00.000","service_requests","307","923177","Report2Gov Android","42.3861765766691","276","Parking","-71.1036152020097","2020-08-17T07:46:00.000"
"Closed","2016-09-30T11:32:00.000","service_requests","440","451387","Call Center","0.0","278","Parking","0.0","2016-01-13T16:43:00.000"
"Closed","2016-01-26T08:04:00.000","service_requests","484","451391","Call Center","42.39733840003049","467","DPW Lights and Lines","-71.12515653016357","2016-01-13T17:29:00.000"
"Closed","2016-02-08T16:48:00.000","service_requests","483","451393","Website","42.37937524394659","467","DPW Lights and Lines","-71.1040735244751","2016-01-13T18:09:00.000"
"Closed","2016-01-28T23:21:00.000","service_requests","504","451394","Call Center","42.392238","269","ISD Health","-71.095446","2016-01-13T18:51:00.000"
"Closed","2016-01-20T09:20:00.000","service_requests","594","452459","Call Center","42.37783267990314","277","DPW Highway","-71.09930344550781","2016-01-20T08:17:00.000"
"Closed","2016-01-20T08:35:00.000","service_requests","451","452460","Call Center","42.3887974","278","Parking","-71.08526819999997","2016-01-20T08:20:00.000"
"Closed","2016-02-08T17:35:00.000","service_requests","483","452464","Call Center","42.394903","467","DPW Lights and Lines","-71.11570389999997","2016-01-20T08:28:00.000"
"Closed","2018-08-21T09:56:00.000","service_requests","369","452465","Call Center","42.3980885","280","DPW Sanitation","-71.1159371","2016-01-20T08:30:00.000"
"Closed","2016-01-20T12:58:00.000","service_requests","311","452469","Call Center","42.39468859999999","277","DPW Highway","-71.10230589999998","2016-01-20T08:44:00.000"
"Closed","2016-01-20T12:58:00.000","service_requests","594","452472","Call Center","42.3833229","277","DPW Highway","-71.09254499999997","2016-01-20T08:52:00.000"
"Closed","2016-01-25T08:50:00.000","service_requests","418","452473","Control Panel","42.3789364","272","DPW Buildings and Grounds","-71.1012646","2016-01-20T08:57:00.000"
"Closed","2016-01-25T08:49:00.000","service_requests","418","452474","Control Panel","42.3789364","272","DPW Buildings and Grounds","-71.1012646","2016-01-20T08:59:00.000"
"Closed","2016-01-21T23:22:00.000","service_requests","507","452476","Call Center","42.3903122","274","ISD Health","-71.1136275","2016-01-20T09:10:00.000"
"Closed","2016-03-10T13:06:00.000","service_requests","447","452477","Call Center","42.3998502","278","Parking","-71.12523679999998","2016-01-20T09:11:00.000"
"Closed","2016-02-01T09:21:00.000","service_requests","439","452478","Call Center","42.385105","278","Parking","-71.083525","2016-01-20T09:12:00.000"
"Closed","2016-01-27T08:59:00.000",,"368","452479","Call Center","42.392372","280","DPW Sanitation","-71.113967","2016-01-20T09:14:00.000"
"In Progress","2020-08-17T11:45:00.000","service_requests","273","923183","Report2Gov Android","42.3860549848284",,"DPW Highway","-71.1049328371882","2020-08-17T07:55:00.000"
"Closed","2020-08-17T15:48:00.000","service_requests","307","923185","Report2Gov Android","42.385945774848","276","Parking","-71.104276701808","2020-08-17T07:57:00.000"
"Closed","2020-01-10T17:57:00.000","service_requests","451","862612","Call Center","42.39466059999999","278","Parking","-71.1247617","2020-01-10T17:53:00.000"
"Closed","2020-01-13T08:41:00.000","service_requests","459","862610","Call Center","42.3977741","278","Parking","-71.10569869999999","2020-01-13T08:41:00.000"
"Closed","2020-01-21T14:48:00.000","service_requests","465","862593","Call Center","42.3831532","278","Parking","-71.08220589999999","2020-01-21T14:48:00.000"
"Closed","2020-01-21T14:47:00.000","service_requests","465","862594","Call Center","42.3836143","278","Parking","-71.0822988","2020-01-21T14:47:00.000"
"Closed","2020-01-21T14:47:00.000","service_requests","465","862595","Call Center","42.3834892","278","Parking","-71.0819005","2020-01-21T14:47:00.000"
"Closed","2020-01-21T14:47:00.000","service_requests","465","862596","Call Center","42.3827743","278","Parking","-71.0821595","2020-01-21T14:47:00.000"
"Closed","2016-02-11T16:37:00.000","service_requests","483","450452","Website","42.38739520612153","467","DPW Lights and Lines","-71.09317302703857","2016-01-10T17:51:00.000"
"Closed","2016-02-12T11:35:00.000","service_requests","483","452055","Website","42.37768680000001","467","DPW Lights and Lines","-71.1065385","2016-01-17T20:27:00.000"
"Closed","2016-01-21T17:51:00.000","information_calls","373","452058","Call Center","42.403899","274","Constituent Services","-71.133375","2016-01-18T07:43:00.000"
"Closed","2016-01-19T11:00:00.000","service_requests","594","452060","Call Center","42.379432","277","DPW Highway","-71.104802","2016-01-18T08:47:00.000"
"Closed","2016-01-19T23:22:00.000","service_requests","318","452062","Website","42.3922196","280","DPW Highway","-71.09443340000001","2016-01-18T09:29:00.000"
"Closed","2016-04-07T13:48:00.000","service_requests","594","452063","Call Center","42.3888912","277","DPW Highway","-71.1124314","2016-01-18T09:35:00.000"
"Closed","2016-01-19T10:59:00.000","service_requests","594","452065","Call Center","42.390567","277","DPW Highway","-71.11525","2016-01-18T09:40:00.000"
"Closed","2016-05-11T09:14:00.000","service_requests","303","452067","Call Center","42.3941136","276","DPW Highway","-71.11681020000003","2016-01-18T10:21:00.000"
"Closed","2016-09-08T12:47:00.000","service_requests","507","452068","Website","42.39332479999999","274","ISD Health","-71.09382310000001","2016-01-18T10:32:00.000"
"Closed","2016-11-04T10:08:00.000","service_requests","339","452071","Call Center","42.3775741","278","Parking","-71.0973715","2016-01-18T10:56:00.000"
"Closed","2018-01-11T18:50:00.000","service_requests","594","452072","Call Center","42.3887787","277","DPW Highway","-71.0915977","2016-01-18T11:03:00.000"
"Closed","2016-03-10T23:23:00.000","service_requests","500","452081","Website","42.3809055","274","ISD Health","-71.10614659999999","2016-01-18T13:50:00.000"
"Closed","2016-02-22T07:45:00.000","service_requests","421","452083","QAlert Mobile iOS","42.401836","272","DPW Buildings and Grounds","-71.124779","2016-01-18T14:31:00.000"
"Closed","2016-01-18T14:53:00.000","service_requests","418","452086","QAlert Mobile iOS","42.388737","272","DPW Buildings and Grounds","-71.0914","2016-01-18T14:52:00.000"
"Closed","2016-01-26T08:43:00.000",,"368","452088","Call Center","42.403713","280","DPW Sanitation","-71.132667","2016-01-18T16:46:00.000"
"Closed","2016-01-22T14:01:00.000","information_calls","373","452093","Call Center","42.403899","274","Constituent Services","-71.133375","2016-01-18T19:19:00.000"
"Closed","2020-08-17T15:48:00.000","service_requests","307","923194","Report2Gov Android","42.3844346458233","276","Parking","-71.1004216969013","2020-08-17T08:07:00.000"
"Closed","2020-08-17T11:41:00.000","service_requests","273","923195","Report2Gov Android","42.3847048290517",,"DPW Highway","-71.1002289131284","2020-08-17T08:08:00.000"
"Open","2020-08-17T15:36:00.000","service_requests","504","923717","Twitter","42.3978916","269","ISD Health","-71.0958887","2020-08-17T15:36:00.000"
"Closed","2020-08-17T09:27:00.000","service_requests","455","923235","Call Center","42.4001505","278","Parking","-71.11901929999999","2020-08-17T09:06:00.000"
"Closed","2020-08-17T19:18:00.000","service_requests","451","923760","Call Center","42.3893699","278","Parking","-71.11409859999999","2020-08-17T16:16:00.000"
"Closed","2020-08-17T09:22:00.000","service_requests","455","923232","Call Center","42.4011198","278","Parking","-71.1223151","2020-08-17T09:05:00.000"
"Closed","2020-08-17T10:19:00.000","service_requests","290","923346","Call Center","42.40266450000001","281","DPW Highway","-71.1320981","2020-08-17T10:19:00.000"
"Closed","2020-08-17T10:52:00.000","service_requests","451","923213","Call Center","42.4012263","278","Parking","-71.11901929999999","2020-08-17T08:31:00.000"
"Closed","2020-08-17T09:38:00.000","service_requests","435","923268","Call Center","0.0","282","Water","0.0","2020-08-17T09:31:00.000"
"Closed","2018-11-01T09:50:00.000","service_requests","366","452094","Call Center","42.3965962","280","DPW Sanitation","-71.113126","2016-01-18T20:23:00.000"
"Closed","2020-08-17T19:17:00.000",,"476263","923844","Call Center","42.3995087",,"Constituent Services","-71.1222382","2020-08-17T19:17:00.000"
"Closed","2020-08-17T15:21:00.000","service_requests","455","923666","Call Center","42.3801013","278","Parking","-71.1060517","2020-08-17T15:04:00.000"
"Closed","2020-08-17T13:29:00.000","service_requests","318","923578","Call Center","42.3918987","280","DPW Highway","-71.09999390000002","2020-08-17T13:29:00.000"
"Closed","2020-08-17T10:24:00.000","service_requests","451","923281","Call Center","42.3881693","278","Parking","-71.0911659","2020-08-17T09:41:00.000"
"Closed","2020-08-17T09:40:00.000","information_calls","373","923279","Call Center","42.3881693","274","Constituent Services","-71.0911659","2020-08-17T09:40:00.000"
"Open","2020-08-17T11:18:00.000","service_requests","504","923430","Call Center","42.3905447","269","ISD Health","-71.10727469999999","2020-08-17T11:18:00.000"
"Closed","2021-04-13T15:13:00.000","service_requests","421","1000699","Call Center","0.0","272","DPW Buildings and Grounds","0.0","2021-04-13T15:13:00.000"
"Closed","2020-08-18T13:03:00.000","service_requests","466","923209","Call Center","42.4015601","276","Sewer","-71.11901929999999","2020-08-18T13:03:00.000"
"Closed","2020-08-19T09:41:00.000","service_requests","273","923193","Report2Gov Android","42.3847563395628",,"DPW Highway","-71.1012008786201","2020-08-19T09:41:00.000"
"Closed","2020-10-22T10:41:00.000","service_requests","455","923564","Call Center","42.39760589999999","278","Parking","-71.0855949","2020-10-22T10:19:00.000"
"Closed","2020-09-15T08:54:00.000","service_requests","293","923473","Call Center","42.3805424","281","DPW Highway","-71.1073675","2020-09-15T08:54:00.000"
"Closed","2020-09-15T09:03:00.000","service_requests","293","923283","Call Center","42.3925722","281","DPW Highway","-71.11559729999999","2020-09-15T09:03:00.000"
"Closed","2020-10-09T11:45:00.000",,"368","923765","Call Center","42.3946729","280","DPW Sanitation","-71.1241603","2020-10-09T11:45:00.000"
"Closed","2020-10-09T11:46:00.000",,"368","923406","Call Center","42.3928362","280","DPW Sanitation","-71.1015647","2020-10-09T11:46:00.000"
"Closed","2021-08-04T13:39:00.000","service_requests","483","923670","Call Center","42.3858213","467","DPW Lights and Lines","-71.0985008","2021-08-04T13:39:00.000"
"Closed","2020-06-04T13:50:00.000","service_requests","451","843007","Website","42.383875243845274","278","Parking","-71.08188343862304","2020-06-04T09:03:00.000"
"Closed","2020-03-11T11:22:00.000","service_requests","451","839442","Call Center","42.3945934","278","Parking","-71.10289139999999","2020-03-10T22:11:00.000"
"Closed","2020-08-17T15:13:00.000","service_requests","455","923650","Call Center","0.0","278","Parking","0.0","2020-08-17T14:48:00.000"
"Closed","2016-01-05T08:26:00.000","service_requests","500","448757","Website","42.39465231595468","274","ISD Health","-71.11876149206546","2016-01-03T16:35:00.000"
"Closed","2020-08-17T17:17:00.000","service_requests","455","923754","Website","42.39327090825923","278","Parking","-71.11533688897696","2020-08-17T16:08:00.000"
"Closed","2020-08-17T12:36:00.000","service_requests","497","923517","Call Center","0.0","269","ISD Health","0.0","2020-08-17T12:36:00.000"
"Closed","2020-01-09T22:48:00.000","service_requests","451","852637","Call Center","42.400046","278","Parking","-71.1282105","2020-01-09T22:48:00.000"
"Closed","2020-08-17T14:44:00.000","service_requests","454","923629","Call Center","42.3927327","278","Parking","-71.1170696","2020-08-17T14:29:00.000"
"Closed","2020-01-10T08:23:00.000","service_requests","418","853430","Call Center","42.3868405","272","DPW Buildings and Grounds","-71.098119","2020-01-10T08:23:00.000"
"Closed","2020-01-10T09:43:00.000","service_requests","353","855879","Call Center","42.3878784","280","DPW Sanitation","-71.0903302","2020-01-10T09:43:00.000"
"Closed","2020-01-10T09:43:00.000","service_requests","348","856023","Call Center","42.3830844","280","DPW Sanitation","-71.1015011","2020-01-10T09:43:00.000"
"Closed","2020-01-10T09:39:00.000","service_requests","351","856522","Call Center","42.3967831","280","DPW Sanitation","-71.1057311","2020-01-10T09:39:00.000"
"Closed","2020-08-17T13:40:00.000","service_requests","455","923566","Call Center","42.3808237","278","Parking","-71.0843183","2020-08-17T13:22:00.000"
"Open","2020-08-17T11:00:00.000","service_requests","504","923402","Call Center","42.3893303","269","ISD Health","-71.08666269999999","2020-08-17T11:00:00.000"
"Closed","2020-08-17T18:55:00.000","service_requests","427","923211","Website","42.390284","269","Animal Control","-71.115359","2020-08-17T08:29:00.000"
"Closed","2020-01-10T09:36:00.000","service_requests","348","857247","Call Center","42.405455","280","DPW Sanitation","-71.1296959","2020-01-10T09:36:00.000"
"Closed","2020-01-10T09:37:00.000","service_requests","353","857341","Call Center","42.3920457","280","DPW Sanitation","-71.102586","2020-01-10T09:37:00.000"
"Closed","2020-01-10T08:27:00.000","service_requests","421","857351","Call Center","42.38251289999999","272","DPW Buildings and Grounds","-71.08682519999999","2020-01-10T08:27:00.000"
"Closed","2020-01-10T09:41:00.000","service_requests","353","857521","Call Center","42.3915364","280","DPW Sanitation","-71.1154913","2020-01-10T09:41:00.000"
"Closed","2020-01-10T09:42:00.000","service_requests","352","857708","Call Center","42.3837678","280","DPW Sanitation","-71.11344880000001","2020-01-10T09:42:00.000"
"Closed","2020-01-10T09:44:00.000","service_requests","348","858171","Call Center","42.3941428","280","DPW Sanitation","-71.0904772","2020-01-10T09:44:00.000"
"Closed","2020-01-10T08:27:00.000","service_requests","421","858184","Call Center","42.3892902","272","DPW Buildings and Grounds","-71.11570019999999","2020-01-10T08:27:00.000"
"Closed","2020-01-10T09:45:00.000","service_requests","349","858801","Website","42.388931","280","DPW Sanitation","-71.089541","2020-01-10T09:45:00.000"
"Closed","2020-08-17T14:31:00.000","service_requests","339","923631","Call Center","42.38826040000001","278","Parking","-71.0955065","2020-08-17T14:31:00.000"
"Closed","2020-01-10T09:44:00.000","service_requests","348","859804","Call Center","42.388336","280","DPW Sanitation","-71.09531799999999","2020-01-10T09:44:00.000"
"Closed","2020-01-10T09:45:00.000","service_requests","348","859823","Call Center","42.3975257","280","DPW Sanitation","-71.09882569999999","2020-01-10T09:45:00.000"
"Closed","2020-01-10T09:40:00.000","service_requests","352","860123","Call Center","42.389216","280","DPW Sanitation","-71.11145259999999","2020-01-10T09:40:00.000"
"Closed","2016-01-29T10:37:00.000","service_requests","437","452135","Call Center","0.0","278","Parking","0.0","2016-01-19T09:19:00.000"
"Closed","2020-01-10T09:42:00.000","service_requests","348","860203","Call Center","42.3873308","280","DPW Sanitation","-71.11459769999999","2020-01-10T09:42:00.000"
"Closed","2020-01-10T09:58:00.000","service_requests","369","861503","Call Center","42.3997208","280","DPW Sanitation","-71.1294058","2020-01-10T09:58:00.000"
"Closed","2020-01-10T09:58:00.000","service_requests","365","861527","Report2Gov iOS","42.398045","280","DPW Sanitation","-71.122406","2020-01-10T09:58:00.000"
"Closed","2020-12-28T15:24:00.000","service_requests","290","923459","Call Center","42.3941195","281","DPW Highway","-71.0932085","2020-12-28T15:24:00.000"
"Closed","2020-01-10T09:07:00.000","service_requests","451","862413","Call Center","42.375366","278","Parking","-71.1033099","2020-01-10T08:40:00.000"
"Closed","2016-02-05T10:02:00.000","service_requests","421","452136","Call Center","42.3860302","272","DPW Buildings and Grounds","-71.0870489","2016-01-19T09:21:00.000"
"Closed","2020-01-10T09:35:00.000","service_requests","459","862422","Call Center","42.395533","278","Parking","-71.1258895","2020-01-10T09:16:00.000"
"Closed","2020-08-18T13:58:00.000","service_requests","421","923665","Call Center","42.3892902","272","DPW Buildings and Grounds","-71.11570019999999","2020-08-18T13:58:00.000"
"Closed","2020-08-19T09:23:00.000","service_requests","424","923257","Report2Gov iOS","42.394562","269","DPW Highway","-71.104202","2020-08-19T09:23:00.000"
"Closed","2020-01-15T09:20:00.000","service_requests","421","862415","Call Center","42.3791783","272","DPW Buildings and Grounds","-71.0989067","2020-01-15T09:20:00.000"
"Closed","2020-08-26T07:11:00.000","service_requests","315","923835","Report2Gov iOS","42.379555","275","DPW Buildings and Grounds","-71.103416","2020-08-26T07:11:00.000"
"Closed","2020-09-15T14:04:00.000","service_requests","455","923325","Call Center","42.3820367","278","Parking","-71.095019","2020-09-15T13:58:00.000"
"Closed","2020-10-09T11:43:00.000",,"368","923557","Call Center","42.4075274","280","DPW Sanitation","-71.12923169999999","2020-10-09T11:43:00.000"
"Closed","2020-03-03T16:36:00.000","service_requests","421","862417","Call Center","42.4062363","272","DPW Buildings and Grounds","-71.12656609999999","2020-03-03T16:32:00.000"
"Closed","2020-01-27T09:53:00.000","service_requests","451","850865","Call Center","42.3852108","278","Parking","-71.1141114","2020-01-27T09:53:00.000"
"Closed","2020-01-13T21:58:00.000","service_requests","451","851207","Report2Gov Android","42.3853090843096","278","Parking","-71.1153096333146","2020-01-13T21:58:00.000"
"Closed","2020-04-01T09:56:00.000","service_requests","351","858422","Call Center","42.3824241","280","DPW Sanitation","-71.0838184","2020-04-01T09:56:00.000"
"Closed","2020-07-27T13:04:00.000","service_requests","451","844111","Call Center","42.3829571","278","Parking","-71.10411789999999","2020-07-27T13:04:00.000"
"Closed","2016-12-12T13:53:00.000","service_requests","303","450059","Control Panel","42.3932004","276","DPW Highway","-71.08700620000002","2016-01-07T15:37:00.000"
"Closed","2020-01-10T09:49:00.000","service_requests","402663","862429","Call Center","42.3985973","280","DPW Sanitation","-71.11452799999999","2020-01-10T09:36:00.000"
"Closed","2020-01-10T11:27:00.000","service_requests","451","862435","Call Center","42.37706230000001","278","Parking","-71.09865169999999","2020-01-10T09:48:00.000"
"Closed","2020-01-10T09:51:00.000","service_requests","301","862438","Control Panel","42.38470700000001","276","DPW Highway","-71.0852235","2020-01-10T09:51:00.000"
"Closed","2016-01-19T12:16:00.000","service_requests","550","452261","Call Center","0.0","282","Constituent Services","0.0","2016-01-19T12:16:00.000"
"Closed","2016-01-21T23:22:00.000","service_requests","504","452277","Call Center","42.3887989","269","ISD Health","-71.08834490000004","2016-01-19T12:26:00.000"
"Closed","2020-01-10T09:52:00.000","service_requests","301","862440","Control Panel","42.4067383","276","DPW Highway","-71.1246992","2020-01-10T09:52:00.000"
"Closed","2016-01-19T15:20:00.000","service_requests","442","452278","Call Center","0.0","278","Parking","0.0","2016-01-19T12:28:00.000"
"Closed","2016-01-20T09:55:00.000","service_requests","365","452279","Call Center","42.4018276","280","DPW Sanitation","-71.12777219999998","2016-01-19T12:32:00.000"
"Closed","2020-01-10T09:52:00.000","service_requests","301","862441","Control Panel","42.4069533","276","DPW Highway","-71.1243229","2020-01-10T09:52:00.000"
"Closed","2020-01-10T09:53:00.000","service_requests","301","862443","Control Panel","42.3934053","276","DPW Highway","-71.1217813","2020-01-10T09:53:00.000"
"Closed","2020-01-10T09:54:00.000","service_requests","301","862445","Control Panel","42.4064155","276","DPW Highway","-71.1236921","2020-01-10T09:54:00.000"
"Closed","2020-01-10T09:55:00.000","service_requests","301","862447","Control Panel","42.4067018","276","DPW Highway","-71.1236397","2020-01-10T09:55:00.000"
"Closed","2020-01-10T10:22:00.000","service_requests","459","862456","Call Center","0.0","278","Parking","0.0","2020-01-10T10:13:00.000"
"Closed","2020-01-10T13:25:00.000","service_requests","451","862459","Call Center","42.3908294","278","Parking","-71.1089458","2020-01-10T10:19:00.000"
"Closed","2016-01-22T12:14:00.000",,"368","452292","Call Center","42.3829111","280","DPW Sanitation","-71.1014304","2016-01-19T13:00:00.000"
"Closed","2016-01-19T13:01:00.000","service_requests","550","452293","Call Center","42.40686059999999","282","Constituent Services","-71.12694770000002","2016-01-19T13:01:00.000"
"Closed","2016-01-20T23:22:00.000","service_requests","507","452294","Call Center","42.402547","274","ISD Health","-71.12072799999999","2016-01-19T13:02:00.000"
"Closed","2016-01-20T23:22:00.000","service_requests","507","452297","Call Center","42.4035991","274","ISD Health","-71.1271003","2016-01-19T13:08:00.000"
"Closed","2020-01-21T15:03:00.000","service_requests","465","862468","Call Center","42.3785344","278","Parking","-71.0929764","2020-01-21T15:03:00.000"
"Closed","2020-01-21T15:03:00.000","service_requests","465","862469","Call Center","42.3788414","278","Parking","-71.09254469999999","2020-01-21T15:03:00.000"
"Closed","2020-01-13T07:43:00.000","service_requests","418","862423","Call Center","42.3817827","272","DPW Buildings and Grounds","-71.0962492","2020-01-13T07:43:00.000"
"Closed","2020-01-14T10:30:00.000","service_requests","471","862460","Call Center","42.3806078121796","274","ISD Health","-71.10106535344238","2020-01-14T10:22:00.000"
"Closed","2016-01-19T15:23:00.000","service_requests","442","452303","Call Center","0.0","278","Parking","0.0","2016-01-19T13:21:00.000"
"Closed","2020-01-14T18:06:00.000","service_requests","510","862489","Call Center","42.3915826","274","ISD Health","-71.0894519","2020-01-14T18:05:00.000"
"Closed","2020-01-15T08:06:00.000","service_requests","504","862431","Call Center","42.379323","269","ISD Health","-71.091073","2020-01-15T08:06:00.000"
"Closed","2020-01-15T10:38:00.000","service_requests","421","862436","Call Center","42.3791783","272","DPW Buildings and Grounds","-71.0989067","2020-01-15T10:38:00.000"
"Closed","2020-01-21T15:03:00.000","service_requests","465","862466","Call Center","42.3779984","278","Parking","-71.09100880000001","2020-01-21T15:03:00.000"
"Closed","2020-01-21T15:03:00.000","service_requests","465","862467","Call Center","42.3787015","278","Parking","-71.0933855","2020-01-21T15:03:00.000"
"Closed","2020-01-21T15:02:00.000","service_requests","465","862470","Call Center","42.3782989","278","Parking","-71.09246569999999","2020-01-21T15:02:00.000"
"Closed","2020-01-21T16:20:00.000","service_requests","437","862482","Call Center","42.3938779","278","Parking","-71.0790553","2020-01-21T16:20:00.000"
"Closed","2020-01-24T12:04:00.000","service_requests","437","862427","Call Center","0.0","278","Parking","0.0","2020-01-24T12:04:00.000"
"Closed","2020-05-05T08:12:00.000","service_requests","351","862430","Call Center","42.379323","280","DPW Sanitation","-71.091073","2020-05-05T08:12:00.000"
"Closed","2020-07-30T08:17:00.000","service_requests","418","452258","Call Center","42.4028327","272","DPW Buildings and Grounds","-71.12654700000002","2020-07-30T08:17:00.000"
"Closed","2020-08-17T10:42:00.000","service_requests","455","923344","Call Center","42.4032863","278","Parking","-71.1269289","2020-08-17T10:15:00.000"
"Closed","2020-08-17T15:43:00.000","service_requests","307","923258","Report2Gov iOS","42.387009","276","Parking","-71.101166","2020-08-17T09:25:00.000"
"Open","2020-08-17T18:09:00.000","service_requests","504","923836","Report2Gov iOS","42.388805","269","ISD Health","-71.091599","2020-08-17T18:09:00.000"
"Closed","2020-08-19T08:29:00.000","service_requests","369","862490","Call Center","42.3771395","280","DPW Sanitation","-71.10094099999999","2020-08-19T08:29:00.000"
"Closed","2020-08-19T09:23:00.000","service_requests","424","923191","Report2Gov iOS","42.394142","269","DPW Highway","-71.113945","2020-08-19T09:23:00.000"
"Closed","2020-08-20T15:22:00.000","service_requests","307","923620","Call Center","42.3777457","276","Parking","-71.104675","2020-08-20T15:22:00.000"
"Closed","2020-08-26T08:49:00.000","service_requests","293","923546","Call Center","42.4028979","281","DPW Highway","-71.122083","2020-08-26T08:49:00.000"
"Closed","2020-09-15T08:53:00.000","service_requests","295","923786","Report2Gov Android","42.3893257480665","281","DPW Highway","-71.0964942723513","2020-09-15T08:53:00.000"
"Closed","2020-09-03T14:28:00.000","service_requests","437","923822","Call Center","42.3779569","278","Parking","-71.10569629999999","2020-09-03T14:28:00.000"
"Closed","2020-10-20T11:24:00.000","service_requests","318","923675","Call Center","42.38656","280","DPW Highway","-71.1164766","2020-10-20T11:24:00.000"
"Closed","2020-11-25T14:04:00.000","service_requests","348","923737","Call Center","42.4033431","280","DPW Sanitation","-71.1153822","2020-11-25T14:04:00.000"
"Open","2020-08-17T16:36:00.000","service_requests","504","923770","Call Center","42.3957343","269","ISD Health","-71.12598229999999","2020-08-17T16:36:00.000"
"Closed","2020-08-17T15:19:00.000","service_requests","451","923512","Report2Gov Android","42.3883","278","Parking","-71.099","2020-08-17T12:26:00.000"
"Closed","2020-08-17T08:34:00.000","service_requests","451","923178","Call Center","42.4005888","278","Parking","-71.1233364","2020-08-17T07:46:00.000"
"Closed","2020-08-17T16:29:00.000","service_requests","454","923767","Call Center","42.392138","278","Parking","-71.102989","2020-08-17T16:29:00.000"
"Open","2020-08-17T09:48:00.000","service_requests","504","923298","Report2Gov Android","42.3885","269","ISD Health","-71.0918","2020-08-17T09:48:00.000"
"Closed","2020-08-17T14:25:00.000","service_requests","455","923570","Call Center","42.3796273","278","Parking","-71.1019146","2020-08-17T13:24:00.000"
"Closed","2020-01-11T14:31:00.000","service_requests","424","862639","Call Center","0.0","269","DPW Highway","0.0","2020-01-11T14:31:00.000"
"Closed","2020-08-17T15:30:00.000","service_requests","461","923710","Control Panel","42.3839042","278","Parking","-71.0871942","2020-08-17T15:30:00.000"
"Closed","2020-08-17T15:41:00.000","service_requests","461","923724","Control Panel","42.3964748","278","Parking","-71.0878489","2020-08-17T15:41:00.000"
"Closed","2020-08-17T15:40:00.000","service_requests","461","923721","Control Panel","42.3964748","278","Parking","-71.0878489","2020-08-17T15:39:00.000"
"Closed","2020-08-17T15:42:00.000","service_requests","461","923726","Control Panel","42.3969082","278","Parking","-71.087256","2020-08-17T15:42:00.000"
"Closed","2020-08-17T15:27:00.000","service_requests","461","923703","Control Panel","42.3831411","278","Parking","-71.08865899999999","2020-08-17T15:27:00.000"
"Closed","2020-08-17T15:28:00.000","service_requests","461","923706","Control Panel","42.3828644","278","Parking","-71.0877747","2020-08-17T15:28:00.000"
"Closed","2020-08-20T07:49:00.000","service_requests","421","923841","Call Center","0.0","272","DPW Buildings and Grounds","0.0","2020-08-20T07:49:00.000"
"Closed","2016-01-19T16:24:00.000","service_requests","455","452379","Call Center","42.4157509","278","Parking","-71.1295219","2016-01-19T15:16:00.000"
"Closed","2016-01-21T15:28:00.000","service_requests","454","452382","Call Center","42.4018652","278","Parking","-71.1156641","2016-01-19T15:19:00.000"
"Closed","2016-01-19T15:25:00.000","service_requests","293","452384","Control Panel","42.3857375","281","DPW Highway","-71.08822939999999","2016-01-19T15:24:00.000"
"Closed","2016-12-19T17:15:00.000","service_requests","295","452386","Control Panel","0.0","281","DPW Highway","0.0","2016-01-19T15:25:00.000"
"In Progress","2020-08-18T07:06:00.000","service_requests","500","923796","Report2Gov Android","42.3861324965585","274","ISD Health","-71.1050947755575","2020-08-18T07:06:00.000"
"Closed","2020-08-18T12:16:00.000","service_requests","449","923326","Call Center","42.398001","278","Parking","-71.098563","2020-08-18T12:16:00.000"
"Closed","2020-02-20T09:43:00.000","service_requests","451","792736","Call Center","42.3836948","278","Parking","-71.0890768","2020-02-20T09:43:00.000"
"Closed","2021-08-10T14:06:00.000","service_requests","511","1040798","Website","42.3851333","274","ISD Health","-71.07877599999999","2021-08-10T05:55:00.000"
"Closed","2021-04-13T12:55:00.000","service_requests","454","1000605","Call Center","42.398629","278","Parking","-71.0856173","2021-04-13T12:46:00.000"
"Closed","2020-08-26T08:53:00.000","service_requests","301","923582","Call Center","42.3846065","276","DPW Highway","-71.0827862","2020-08-26T08:53:00.000"
"Closed","2020-03-26T14:55:00.000","service_requests","339","820415","Report2Gov iOS","42.398361","278","Parking","-71.088303","2020-03-26T14:54:00.000"
"Closed","2020-06-25T14:33:00.000","service_requests","435","862616","Control Panel","42.3976778","282","Water","-71.1195299","2020-06-25T14:33:00.000"
