"inctype","inctypecode","date","longitude","latitude","id"
"SNOEMTOW","671","2017-01-07T23:11:35.000","-71.1047918","42.3778034","17001266"
"BIKE STOP","598","2016-11-09T13:32:59.000","-71.1091985","42.3805793","16071099"
"SNOEMTOW","671","2016-03-21T08:04:13.000","-71.1091985","42.3805793","16015844"
"SNOEMTOW","671","2018-01-04T10:56:14.000","-71.1091985","42.3805793","18000710"
"TRAFCOMP","667","2018-08-26T22:18:53.000","-71.1091985","42.3805793","18050918"
"TRAFCOMP","667","2016-06-16T20:49:30.000","-71.1091985","42.3805793","16035950"
"TRAFCOMP","667","2016-12-19T00:25:58.000","-71.1091985","42.3805793","16079414"
"SNOEMTOW","671","2016-02-05T16:35:47.000","-71.1091985","42.3805793","16006627"
"SNOEMTOW","671","2016-02-05T23:32:08.000","-71.1091985","42.3805793","16006780"
"SNOEMTOW","671","2018-01-04T12:25:43.000","-71.1091985","42.3805793","18000746"
"SNOEMTOW","671","2018-01-04T10:57:33.000","-71.1091985","42.3805793","18000711"
"SNOWBIRD","661","2017-03-14T10:55:20.000","-71.1091985","42.3805793","17015470"
"TRAFCOMP","667","2017-10-26T12:33:09.000","-71.1091985","42.3805793","17065493"
"SNOEMTOW","671","2016-02-08T15:55:05.000","-71.1091985","42.3805793","16007278"
"TRAFCOMP","667","2018-03-20T15:41:07.000","-71.1091985","42.3805793","18016532"
"SNOEMTOW","671","2017-01-08T01:07:03.000","-71.1091985","42.3805793","17001294"
"SNOEMTOW","671","2019-03-04T07:13:25.000","-71.1091985","42.3805793","19011780"
"SNOEMTOW","671","2017-02-09T17:15:04.000","-71.1091985","42.3805793","17008324"
"SNOEMTOW","671","2017-02-13T03:29:51.000","-71.1091985","42.3805793","17009168"
"MV STOP","1","2015-07-28T22:25:23.000",,,"15036506"
"SNOEMTOW","671","2018-01-04T07:43:27.000","-71.1076699","42.3840609","18000643"
"SNOEMTOW","671","2017-01-08T02:11:38.000","-71.1076699","42.3840609","17001315"
"PARKVIOL","660","2016-08-31T18:20:02.000","-71.1076699","42.3840609","16054531"
"SNOEMTOW","671","2016-02-09T00:14:54.000","-71.1076699","42.3840609","16007407"
"SNOEMTOW","671","2017-01-08T08:17:59.000","-71.1293317","42.4063338","17001435"
"PARKVIOL","660","2016-08-24T23:10:34.000","-71.1293317","42.4063338","16052795"
"SNOEMTOW","671","2019-03-04T06:58:15.000","-71.1293317","42.4063338","19011778"
"TRESPTOW","668","2021-08-05T13:51:13.000","-71.0790672","42.3938793","21040489"
"SNOEMTOW","671","2022-01-29T14:35:37.000","-71.0804311","42.3876916","22004576"
"SNOEMTOW","671","2021-02-01T23:44:52.000","-71.0804311","42.3876916","21006045"
"SNOWBIRD","661","2017-03-14T17:51:35.000","-71.1093024","42.3869797","17015591"
"TRAFCOMP","667","2019-08-13T22:15:50.000","-71.1093024","42.3869797","19046272"
"SNOEMTOW","671","2017-01-08T01:10:30.000","-71.1093024","42.3869797","17001297"
"SNOWBIRD","661","2017-03-14T11:49:29.000","-71.1093024","42.3869797","17015484"
"SNOEMTOW","671","2016-02-08T20:12:35.000","-71.1056027","42.3884824","16007331"
"SNOEMTOW","671","2018-01-04T11:34:45.000","-71.1056027","42.3884824","18000720"
"SNOEMTOW","671","2018-03-13T08:59:10.000","-71.1056027","42.3884824","18014919"
"SNOEMTOW","671","2017-02-09T21:49:44.000","-71.1056027","42.3884824","17008394"
"SNOEMTOW","671","2016-02-08T22:22:39.000","-71.1056027","42.3884824","16007368"
"SNOEMTOW","671","2022-02-25T17:05:16.000","-71.086198","42.3943903","22009830"
"SNOEMTOW","671","2017-02-09T20:22:15.000","-71.1019981","42.3863508","17008381"
"SNOEMTOW","671","2022-01-29T05:34:46.000","-71.1279353","42.4094866","22004509"
"SNOWBIRD","661","2019-03-04T14:42:00.000","-71.1019981","42.3863508","19011868"
"PARKVIOL","660","2021-08-31T22:59:42.000","-71.1279353","42.4094866","21045504"
"SNOEMTOW","671","2022-02-25T13:23:02.000","-71.1175413","42.3916642","22009769"
"SNOWBIRD","661","2017-03-14T18:12:30.000","-71.0934635","42.3828051","17015603"
"SNOEMTOW","671","2018-01-04T17:32:31.000","-71.0934635","42.3828051","18000843"
"MV STOP","1","2019-04-18T17:10:24.000","-71.0862006","42.3905678","19021220"
"MV STOP","1","2016-02-25T14:40:40.000","-71.0862006","42.3905678","16010680"
"SNOEMTOW","671","2017-01-08T07:52:01.000","-71.0978552","42.3754571","17001421"
"PARKVIOL","660","2018-06-01T13:23:23.000","-71.0978552","42.3754571","18032663"
"PARKVIOL","660","2017-01-18T17:56:07.000","-71.0978552","42.3754571","17003559"
"MV STOP","1","2017-04-30T06:40:44.000","-71.0893109","42.3884767","17025160"
"SNOEMTOW","671","2018-03-13T08:48:17.000","-71.0893109","42.3884767","18014911"
"SNOEMTOW","671","2016-02-09T00:16:59.000","-71.0893109","42.3884767","16007410"
"SNOEMTOW","671","2018-01-04T17:04:15.000","-71.0959078","42.3953106","18000836"
"SNOEMTOW","671","2018-03-13T08:54:26.000","-71.0959078","42.3953106","18014917"
"SNOEMTOW","671","2017-02-10T00:39:46.000","-71.0959078","42.3953106","17008454"
"SNOWBIRD","661","2017-03-14T10:48:20.000","-71.0938011","42.3800989","17015466"
"SNOEMTOW","671","2018-01-04T11:00:54.000","-71.1116653","42.3999481","18000712"
"MV STOP","1","2019-04-06T05:44:49.000","-71.1116653","42.3999481","19018774"
"SNOEMTOW","671","2018-03-13T07:12:34.000","-71.1116653","42.3999481","18014894"
"SNOWBIRD","661","2017-03-14T14:14:31.000","-71.1116653","42.3999481","17015525"
"SNOEMTOW","671","2016-02-05T23:20:13.000","-71.1116653","42.3999481","16006771"
"SNOEMTOW","671","2017-02-09T20:12:39.000","-71.1116653","42.3999481","17008376"
"MV STOP","1","2018-02-26T06:12:31.000","-71.1116653","42.3999481","18011433"
"MV STOP","1","2015-07-17T14:02:17.000",,,"15034143"
"SNOEMTOW","671","2022-01-29T08:34:31.000",,,"22004540"
"SNOEMTOW","671","2022-01-07T10:55:43.000","-71.1091985","42.3805793","22000900"
"TRAFCOMP","667","2016-07-12T02:14:35.000","-71.0913588","42.3390059","16042131"
"SNOEMTOW","671","2018-01-04T17:41:06.000","-71.0913588","42.3390059","18000844"
"MV STOP","1","2016-05-03T20:21:34.000","-71.0913588","42.3390059","16024896"
"MV STOP","1","2016-08-27T14:51:34.000","-71.0913588","42.3390059","16053410"
"SNOEMTOW","671","2019-03-04T05:42:49.000","-71.0987357","42.3815762","19011762"
"MV STOP","1","2016-03-04T16:04:23.000","-71.0987357","42.3815762","16012308"
"PARKVIOL","660","2018-09-01T19:13:53.000","-71.0987357","42.3815762","18052250"
"SNOEMTOW","671","2018-01-04T08:08:42.000","-71.0987357","42.3815762","18000655"
"SNOEMTOW","671","2018-01-04T08:10:59.000","-71.0987357","42.3815762","18000659"
"MV STOP","1","2018-07-19T16:04:37.000","-71.0987357","42.3815762","18042938"
"MV STOP","1","2019-02-03T07:34:48.000","-71.0987357","42.3815762","19006120"
"MV STOP","1","2016-06-02T04:51:20.000","-71.0987357","42.3815762","16032059"
"SNOEMTOW","671","2016-02-05T14:51:58.000","-71.0987357","42.3815762","16006615"
"MV STOP","1","2016-09-02T03:10:46.000","-71.0987357","42.3815762","16054912"
"SNOEMTOW","671","2018-01-04T08:34:03.000","-71.0987357","42.3815762","18000662"
"MV STOP","1","2016-07-03T00:49:16.000","-71.0987357","42.3815762","16040159"
"SNOEMTOW","671","2017-01-08T01:19:02.000","-71.0987357","42.3815762","17001301"
"SNOEMTOW","671","2018-01-04T10:32:58.000","-71.0987357","42.3815762","18000698"
"MV STOP","1","2017-11-14T22:22:07.000","-71.0987357","42.3815762","17069632"
"SNOEMTOW","671","2017-02-09T12:06:01.000","-71.0987357","42.3815762","17008270"
"MV STOP","1","2016-10-04T16:15:18.000","-71.0987357","42.3815762","16063030"
"SNOEMTOW","671","2016-02-05T21:54:57.000","-71.0987357","42.3815762","16006737"
"MV STOP","1","2018-05-07T20:22:31.000","-71.0987357","42.3815762","18027079"
"PARKVIOL","660","2017-10-06T16:05:09.000","-71.0987357","42.3815762","17061958"
"SNOEMTOW","671","2017-01-07T23:29:58.000","-71.0987357","42.3815762","17001271"
"MV STOP","1","2018-06-16T22:56:32.000","-71.0987357","42.3815762","18035984"
"SNOEMTOW","671","2018-01-04T08:09:58.000","-71.0987357","42.3815762","18000656"
"SNOEMTOW","671","2017-01-07T23:15:44.000","-71.0987357","42.3815762","17001268"
"BIKEVIOL","607","2017-07-18T04:07:35.000","-71.0987357","42.3815762","17043508"
"SNOEMTOW","671","2018-01-04T09:14:39.000","-71.0987357","42.3815762","18000674"
"SNOEMTOW","671","2018-03-13T05:31:43.000","-71.0987357","42.3815762","18014848"
"MV STOP","1","2017-05-28T03:24:59.000","-71.0987357","42.3815762","17031439"
"SNOEMTOW","671","2018-01-04T10:34:43.000","-71.0987357","42.3815762","18000699"
"SNOWBIRD","661","2017-03-14T10:12:56.000","-71.0987357","42.3815762","17015459"
"SNOEMTOW","671","2016-02-08T20:33:04.000","-71.0987357","42.3815762","16007337"
"MV STOP","1","2016-04-09T04:50:19.000","-71.0987357","42.3815762","16019753"
"SNOEMTOW","671","2018-03-13T03:16:17.000",,,"18014812"
"MV STOP","1","2016-02-27T21:11:15.000",,,"16011147"
"MV STOP","1","2017-10-28T05:45:57.000",,,"17065876"
"TRESPTOW","668","2017-05-28T19:58:58.000","-71.1219044","42.3944372","17031581"
"TRESPTOW","668","2017-04-18T02:50:22.000","-71.1219044","42.3944372","17022684"
"TRESPTOW","668","2017-03-26T20:02:54.000","-71.1219044","42.3944372","17018185"
"TRESPTOW","668","2017-03-03T18:28:53.000","-71.1219044","42.3944372","17013332"
"TRESPTOW","668","2017-03-26T17:55:16.000","-71.1219044","42.3944372","17018168"
"TRESPTOW","668","2017-04-09T21:43:34.000","-71.1219044","42.3944372","17020879"
"TRESPTOW","668","2017-05-07T20:27:25.000","-71.1219044","42.3944372","17026723"
"TRESPTOW","668","2017-05-07T15:13:24.000","-71.1219044","42.3944372","17026673"
"TRESPTOW","668","2019-03-23T17:39:13.000","-71.1219044","42.3944372","19016017"
"TRESPTOW","668","2017-05-14T21:46:41.000","-71.1219044","42.3944372","17028294"
"TRESPTOW","668","2017-04-09T19:38:02.000","-71.1219044","42.3944372","17020852"
"TRESPTOW","668","2017-04-23T16:54:51.000","-71.1219044","42.3944372","17023745"
"TRESPTOW","668","2017-05-14T22:44:22.000","-71.1219044","42.3944372","17028300"
"TRESPTOW","668","2017-04-02T21:43:02.000","-71.1219044","42.3944372","17019541"
"TRESPTOW","668","2017-04-02T22:25:40.000","-71.1219044","42.3944372","17019550"
"TRESPTOW","668","2017-05-20T17:53:25.000","-71.1219044","42.3944372","17029689"
"TRESPTOW","668","2017-04-02T17:20:19.000","-71.1219044","42.3944372","17019499"
"TRESPTOW","668","2017-04-09T18:33:50.000","-71.1219044","42.3944372","17020843"
"TRESPTOW","668","2017-05-27T19:32:55.000","-71.1219044","42.3944372","17031359"
"TRESPTOW","668","2017-05-28T18:21:01.000","-71.1219044","42.3944372","17031566"
"TRESPTOW","668","2017-05-14T18:42:10.000","-71.1219044","42.3944372","17028265"
"TRESPTOW","668","2017-03-19T18:54:30.000","-71.1219044","42.3944372","17016710"
"TRESPTOW","668","2017-05-24T00:17:57.000","-71.1219044","42.3944372","17030540"
"TRESPTOW","668","2017-05-21T21:14:02.000","-71.1219044","42.3944372","17029958"
"TRESPTOW","668","2017-04-02T23:02:09.000","-71.1219044","42.3944372","17019561"
"TRESPTOW","668","2017-04-09T16:23:48.000","-71.1219044","42.3944372","17020815"
"TRESPTOW","668","2017-05-14T19:40:10.000","-71.1219044","42.3944372","17028273"
"TRESPTOW","668","2017-05-07T21:03:18.000","-71.1219044","42.3944372","17026728"
"TRESPTOW","668","2017-04-09T17:25:29.000","-71.1219044","42.3944372","17020829"
"PARKVIOL","660","2021-09-05T18:08:12.000","-71.1091985","42.3805793","21046513"
"SNOEMTOW","671","2022-02-25T10:05:57.000","-71.1091985","42.3805793","22009740"
"SNOEMTOW","671","2022-01-29T14:21:59.000","-71.1091985","42.3805793","22004572"
"SNOEMTOW","671","2022-02-25T10:04:59.000","-71.1293317","42.4063338","22009739"
"SNOEMTOW","671","2022-01-07T16:40:17.000","-71.1293317","42.4063338","22000963"
"SNOEMTOW","671","2022-01-29T08:31:31.000",,,"22004538"
"SNOEMTOW","671","2022-01-29T08:33:12.000","-71.1093024","42.3869797","22004539"
"SNOEMTOW","671","2021-02-02T03:16:45.000","-71.1056027","42.3884824","21006088"
"MV STOP","1","2021-02-28T23:54:54.000","-71.0862006","42.3905678","21010348"
"TRAFCOMP","667","2021-05-30T10:37:24.000",,,"21027138"
"SNOEMTOW","671","2018-01-04T15:34:25.000","-71.0943041","42.3923605","18000816"
"MV STOP","1","2018-03-09T15:38:57.000","-71.0940793","42.3888861","18014042"
"MV STOP","1","2016-12-09T12:19:11.000","-71.0940793","42.3888861","16077354"
"MV STOP","1","2016-07-12T15:58:46.000",,,"16042267"
"SNOEMTOW","671","2016-02-05T22:59:45.000",,,"16006757"
"SNOEMTOW","671","2016-02-05T20:37:21.000",,,"16006725"
"MV STOP","1","2016-09-07T04:11:11.000","-71.1137493","42.4015167","16056238"
"SNOEMTOW","671","2017-02-13T07:58:45.000","-71.1137493","42.4015167","17009249"
"SNOEMTOW","671","2017-02-10T01:37:26.000","-71.1137493","42.4015167","17008474"
"MV STOP","1","2018-07-07T21:05:07.000","-71.0814683","42.3865861","18040475"
"MV STOP","1","2018-07-07T21:11:56.000","-71.0814683","42.3865861","18040477"
"SNOEMTOW","671","2017-01-08T07:54:36.000","-71.1075914","42.3983788","17001423"
"MV STOP","1","2019-02-28T15:09:51.000","-71.1075914","42.3983788","19011017"
"MV STOP","1","2019-08-07T04:54:51.000","-71.1075914","42.3983788","19044926"
