"inctype","inctypecode","loctype","date","longitude","latitude","id"
"GROUPS","242","S","2018-07-07T15:09:51.000","-71.1223151","42.3967172","18040437"
"NOISE","243","B","2021-11-04T10:04:46.000","-71.122975","42.396886","21058035"
"UNWANTED","703","B","2021-11-07T23:29:29.000","-71.122975","42.396886","21058663"
"ROAD RAGE","617","S","2019-05-15T17:32:18.000","-71.1239479","42.3953672","19026653"
"GROUPS","242","B","2021-05-31T00:59:51.000","-71.090679","42.377926","21027245"
"NOISE/FW","248","S","2022-07-30T02:12:56.000","-71.089822","42.383903","22042133"
"ROAD RAGE","617","S","2016-05-31T15:28:09.000","-71.1239479","42.3953672","16031661"
"NOISE","243","S","2018-02-24T20:09:16.000","-71.1165739","42.4050622","18011167"
"NOISE","243","S","2016-06-05T13:46:38.000","-71.0886947","42.3830445","16032925"
"NOISE","243","S","2016-05-29T03:57:58.000","-71.0903849","42.3942093","16031127"
"NOISE","243","S","2019-05-19T02:59:41.000","-71.0907356","42.3753414","19027447"
"GROUPS","242","S","2019-05-19T04:43:39.000","-71.0907356","42.3753414","19027468"
"GROUPS","242","S","2019-10-06T03:20:54.000","-71.1242102","42.4033846","19057381"
"NOISE","243","S","2022-05-15T04:50:45.000","-71.101051","42.385342","22026808"
"NOISE","243","B","2021-09-16T02:30:18.000","-71.097183","42.381142","21048484"
"UNWANTED","703","B","2021-08-10T17:47:59.000","-71.121194","42.394132","21041513"
"UNWANTED","703","B","2021-02-15T14:13:12.000","-71.121194","42.394132","21008124"
"ROAD RAGE","617","S","2018-11-03T01:50:59.000",,,"18065252"
"ROAD RAGE","617","S","2019-07-05T14:53:17.000","-71.118544","42.3911155","19037963"
"ROAD RAGE","617","S","2019-02-14T13:15:57.000","-71.118544","42.3911155","19008179"
"NOISE","243","S","2018-11-26T07:57:49.000","-71.1266649","42.398734","18069809"
"NOISE","243","S","2016-12-14T20:06:58.000","-71.0982266","42.3895862","16078510"
"NOISE/FW","248","S","2016-06-05T02:34:42.000","-71.0965187","42.3917521","16032814"
"NOISE","243","S","2016-09-21T02:38:33.000","-71.1299029","42.4118407","16059735"
"NOISE","243","S","2016-06-18T06:37:27.000","-71.1280655","42.4047775","16036348"
"ANIMALS","550","S","2021-12-14T01:06:24.000","-71.116088","42.395268","21064310"
"MV VANDL","139","S","2022-08-26T01:35:49.000","-71.117902","42.390608","22047815"
"ROAD RAGE","617","S","2019-11-14T17:09:03.000","-71.0846732","42.3973066","19065153"
"NOISE","243","S","2022-04-12T02:33:10.000","-71.091463","42.390115","22019433"
"DRUNK","23","B","2021-05-31T21:07:26.000","-71.085909","42.388793","21027375"
"GROUPS","242","B","2022-08-14T21:31:56.000","-71.122975","42.396886","22045278"
"ROAD RAGE","617","B","2022-05-01T20:23:29.000","-71.122975","42.396886","22023690"
"DRUNK","23","B","2022-01-30T21:29:35.000","-71.122975","42.396886","22004751"
"HYPO-FND","4","S","2021-02-18T17:31:06.000","-71.110837","42.394392","21008641"
"NOISE","243","S","2022-09-03T01:13:05.000","-71.11723","42.404758","22049655"
"NOISE","243","S","2021-06-01T07:42:20.000","-71.117241","42.404837","21027460"
"NOISE","243","S","2021-07-04T17:07:59.000","-71.117241","42.404837","21033892"
"UNWANTED","703","B","2022-03-04T01:25:47.000","-71.097193","42.380919","22011109"
"DRUNK","23","B","2021-09-17T14:09:09.000","-71.078734","42.386072","21048806"
"NOISE","243","S","2021-10-16T04:52:50.000","-71.104064","42.378025","21054450"
"ANIMALS","550","S","2021-05-28T17:43:57.000","-71.115848","42.390245","21026866"
"ANIMALS","550","S","2021-11-11T21:44:03.000","-71.096909","42.376689","21059365"
"UNWANTED","703","B","2021-08-22T19:31:41.000",,,"21043787"
"ROAD RAGE","617","S","2017-02-22T23:45:16.000","-71.0846732","42.3973066","17011455"
"ANIMALS","550","S","2017-11-14T20:05:48.000","-71.0875404","42.3845404","17069591"
"ANIMALS","550","S","2017-11-13T20:27:12.000","-71.0875404","42.3845404","17069397"
"GROUPS","242","S","2018-08-19T04:19:42.000","-71.0830378","42.3835777","18049349"
"DRUNK","23","S","2016-12-30T07:11:53.000","-71.0830378","42.3835777","16081436"
"DRUNK","23","S","2017-09-03T03:47:27.000","-71.0803484","42.3930349","17054395"
"ROAD RAGE","617","S","2017-04-29T01:39:29.000","-71.0803484","42.3930349","17024878"
"UNWANTED","703","S","2016-10-07T21:16:26.000","-71.0803484","42.3930349","16063832"
"NOISE","243","S","2021-08-07T12:08:04.000","-71.1141864","42.3853817","21040866"
"NOISE","243","S","2021-04-25T00:46:22.000","-71.109585","42.381888","21020385"
"NOISE","243","S","2021-03-17T08:43:37.000","-71.1190094","42.3943194","21013634"
"NOISE","243","S","2022-05-16T04:56:35.000","-71.0928879","42.3909623","22027028"
"ANIMALS","550","S","2022-05-23T15:28:22.000","-71.0941106","42.3871223","22028696"
"ANIMALS","550","S","2021-10-27T15:02:50.000","-71.0941106","42.3871223","21056522"
"ANIMALS","550","B","2022-04-24T14:19:01.000","-71.108493","42.397655","22022084"
"ANIMALS","550","B","2021-05-23T17:02:44.000","-71.108493","42.397655","21025830"
"ANIMALS","550","B","2022-06-26T17:51:17.000","-71.108493","42.397655","22035757"
"ANIMALS","550","B","2021-08-09T21:07:36.000","-71.108493","42.397655","21041336"
"UNWANTED","703","S","2022-03-18T03:32:31.000","-71.082423","42.387179","22014204"
"NOISE","243","S","2021-06-06T03:23:02.000","-71.082423","42.387179","21028436"
"NOISE","243","S","2021-04-10T04:15:12.000","-71.116712","42.394365","21017943"
"MV VANDL","139","S","2022-03-26T18:07:09.000","-71.110181","42.397783","22016079"
"MV VANDL","139","S","2022-06-18T12:52:27.000","-71.110181","42.397783","22034242"
"MV VANDL","139","S","2022-04-11T17:04:34.000","-71.110181","42.397783","22019315"
"DRUNK","23","S","2022-05-16T04:29:56.000","-71.083499","42.387517","22027023"
"UNWANTED","703","S","2021-12-25T17:13:02.000","-71.102588","42.389729","21066031"
"UNWANTED","703","S","2021-04-27T13:37:23.000","-71.102588","42.389729","21020839"
"NOISE","243","S","2021-06-06T02:34:02.000","-71.102075","42.395121","21028425"
"NOISE","243","S","2021-07-05T06:01:56.000",,,"21034017"
"NOISE","243","S","2021-07-25T05:57:31.000",,,"21038304"
"DRUNK","23","B","2021-04-01T22:00:45.000","-71.133417","42.406959","21016464"
"MV VANDL","139","B","2021-01-20T19:18:15.000","-71.133417","42.406959","21003842"
"GROUPS","242","B","2021-01-04T00:56:43.000","-71.133417","42.406959","21000377"
"UNWANTED","703","B","2022-06-26T18:52:14.000","-71.133417","42.406959","22035766"
"NOISE","243",,"2017-07-22T23:56:22.000","-71.0873298","42.3831154","17044616"
"ANIMALS","550","S","2017-03-29T15:39:14.000","-71.1075315","42.3971253","17018730"
"ANIMALS","550","S","2019-06-06T00:53:08.000","-71.1075315","42.3971253","19031465"
"NOISE/FW","248","S","2016-07-01T05:10:34.000","-71.1075315","42.3971253","16039731"
"GROUPS","242","S","2017-07-15T03:13:24.000","-71.1075315","42.3971253","17042748"
"GROUPS","242","S","2016-04-22T03:41:26.000","-71.1075315","42.3971253","16022538"
"HYPO-FND","4","S","2016-07-08T01:44:05.000","-71.1075315","42.3971253","16041229"
"GROUPS","242","S","2016-10-15T02:52:49.000","-71.1075315","42.3971253","16065493"
"MV VANDL","139","S","2018-05-18T13:02:54.000","-71.1075315","42.3971253","18029413"
"ANIMALS","550","S","2016-09-11T21:26:58.000","-71.1075315","42.3971253","16057484"
"DRUGS","2","S","2019-10-08T22:36:41.000","-71.1075315","42.3971253","19057918"
"GROUPS","242","S","2016-04-09T02:51:43.000","-71.1075315","42.3971253","16019737"
"UNWANTED","703","S","2021-06-12T20:22:29.000","-71.101421","42.387805","21029670"
"UNWANTED","703","S","2021-02-03T11:56:29.000","-71.124474","42.394698","21006298"
"ANIMALS","550","S","2022-04-21T19:27:57.000","-71.1169","42.402587","22021562"
"ANIMALS","550","S","2016-09-11T19:43:28.000","-71.1075315","42.3971253","16057471"
"MV VANDL","139","S","2022-04-07T00:31:44.000","-71.1169","42.402587","22018401"
"UNWANTED","703","S","2022-02-07T22:01:47.000","-71.078778","42.386128","22006137"
"UNWANTED","703","S","2021-05-30T11:45:03.000","-71.078778","42.386128","21027140"
"UNWANTED","703","B","2021-07-20T11:53:06.000","-71.131398","42.405865","21037223"
"UNWANTED","703","B","2021-09-19T00:01:40.000","-71.131398","42.405865","21049100"
"UNWANTED","703","S","2022-08-04T12:31:52.000","-71.125857","42.407117","22043163"
"NOISE","243","S","2021-01-17T03:03:32.000","-71.088013","42.386584","21002702"
"NOISE","243","S","2021-03-10T03:25:00.000","-71.088013","42.386584","21012273"
"NOISE","243","S","2021-01-11T05:11:25.000","-71.088013","42.386584","21001470"
"NOISE","243","S","2021-11-14T06:16:12.000","-71.088013","42.386584","21059761"
"NOISE","243","S","2021-03-26T03:48:53.000","-71.088013","42.386584","21015269"
"NOISE","243","S","2021-11-15T02:27:08.000","-71.088013","42.386584","21059856"
"UNWANTED","703","S","2022-06-11T17:33:59.000","-71.084445","42.388475","22032821"
"ANIMALS","550","S","2017-04-07T10:07:20.000","-71.1075315","42.3971253","17020393"
"NOISE","243","S","2018-08-20T10:35:30.000","-71.1075315","42.3971253","18049521"
"NOISE","243","S","2018-07-14T11:54:04.000","-71.0841948","42.3845586","18041799"
"GROUPS","242","S","2019-05-25T23:31:07.000","-71.0841948","42.3845586","19029058"
"DRUNK","23","S","2016-12-07T17:26:54.000","-71.0841948","42.3845586","16076957"
"GROUPS","242","S","2016-12-01T22:37:38.000","-71.0841948","42.3845586","16075707"
"ANIMALS","550","S","2017-07-11T21:07:11.000","-71.1090656","42.3838107","17041973"
"NOISE","243","S","2019-05-23T00:40:21.000","-71.0972056","42.3818592","19028343"
"GROUPS","242","S","2019-05-02T00:14:04.000","-71.0914447","42.3854065","19024021"
"NOISE","243",,"2017-08-20T23:29:45.000",,,"17051052"
"NOISE","243","S","2018-04-08T07:49:09.000","-71.0922928","42.3875004","18020708"
"NOISE","243","S","2022-02-20T08:03:15.000","-71.1190094","42.3943194","22008738"
"NOISE","243","S","2018-10-11T03:14:32.000","-71.0860712","42.3851532","18060507"
"NOISE","243","S","2022-08-11T02:23:00.000","-71.1190094","42.3943194","22044549"
"NOISE","243","S","2022-07-03T20:22:52.000","-71.12547","42.4060058","22037045"
"MV VANDL","139","S","2022-06-23T14:07:57.000","-71.12547","42.4060058","22035126"
"UNWANTED","703","S","2022-03-16T14:37:37.000","-71.082423","42.387179","22013879"
"ANIMALS","550","S","2021-05-22T03:11:41.000","-71.124824","42.396726","21025553"
"UNWANTED","703","B","2021-09-29T15:36:11.000","-71.097667","42.394854","21051321"
"UNWANTED","703","B","2022-03-02T18:44:17.000","-71.107198","42.393509","22010819"
"ANIMALS","550","B","2022-06-08T21:18:46.000","-71.107198","42.393509","22032199"
"UNWANTED","703","B","2022-03-27T16:51:33.000","-71.083034","42.3876","22016252"
"DRUNK","23","B","2022-04-25T00:51:54.000","-71.083034","42.3876","22022160"
"DRUNK","23","B","2022-01-18T04:09:10.000","-71.083034","42.3876","22002591"
"UNWANTED","703","B","2022-03-14T13:39:48.000","-71.083034","42.3876","22013398"
"UNWANTED","703","B","2022-02-16T12:25:39.000","-71.083034","42.3876","22007845"
"UNWANTED","703","B","2022-01-12T18:56:31.000","-71.083034","42.3876","22001715"
"UNWANTED","703","B","2021-12-15T09:27:35.000","-71.083034","42.3876","21064496"
"UNWANTED","703","B","2021-12-15T05:53:13.000","-71.083034","42.3876","21064486"
"UNWANTED","703","B","2021-12-16T07:34:16.000","-71.083034","42.3876","21064651"
"UNWANTED","703","B","2021-12-27T14:36:37.000","-71.083034","42.3876","21066230"
"UNWANTED","703","B","2022-03-08T17:55:46.000","-71.083034","42.3876","22012128"
"NOISE","243","S","2018-05-08T04:43:52.000","-71.0860712","42.3851532","18027167"
"ANIMALS","550","S","2019-12-28T05:18:35.000","-71.0860712","42.3851532","19073075"
"GROUPS","242","S","2017-06-24T04:17:23.000","-71.1026028","42.394293","17037953"
"NOISE","243","S","2016-07-30T04:18:13.000","-71.1026028","42.394293","16046543"
"NOISE","243","S","2019-09-08T16:14:40.000","-71.1261723","42.3986611","19051720"
"NOISE","243","S","2019-09-08T14:50:10.000","-71.1261723","42.3986611","19051702"
"NOISE","243","S","2017-12-03T04:20:16.000","-71.1261723","42.3986611","17073148"
"ANIMALS","550","S","2016-08-03T12:32:53.000","-71.0878246","42.3964715","16047549"
"GROUPS","242","S","2016-07-15T09:08:27.000","-71.0811238","42.3948591","16042963"
"ANIMALS","550","S","2019-05-18T19:14:18.000","-71.0811238","42.3948591","19027356"
"DRUNK","23","S","2017-09-03T04:19:33.000","-71.0811238","42.3948591","17054400"
"GROUPS","242","S","2016-10-21T03:03:17.000","-71.0797952","42.3959349","16066751"
"ANIMALS","550","S","2019-05-30T10:52:09.000","-71.0797952","42.3959349","19029955"
"HYPO-FND","4","S","2019-08-08T15:07:16.000","-71.1204966","42.3957061","19045165"
"NOISE","243","S","2018-11-11T17:35:50.000","-71.1204966","42.3957061","18067023"
"ANIMALS","550","S","2018-04-22T21:54:17.000","-71.1204966","42.3957061","18023765"
"NOISE","243","S","2016-07-21T04:18:40.000","-71.1204966","42.3957061","16044407"
"ANIMALS","550","S","2016-04-16T19:51:17.000","-71.1204966","42.3957061","16021466"
"NOISE","243","S","2018-01-09T04:19:40.000","-71.1204966","42.3957061","18001877"
"DRUNK","23","B","2021-10-27T01:01:51.000","-71.131398","42.405865","21056391"
"NOISE","243","S","2016-02-09T06:36:12.000","-71.1189719","42.3979833","16007466"
"UNWANTED","703","B","2021-08-17T14:15:52.000","-71.131398","42.405865","21042742"
"UNWANTED","703","S","2021-03-22T06:59:38.000","-71.131398","42.405865","21014500"
"ANIMALS","550","B","2022-04-09T23:20:29.000","-71.088529","42.389705","22019029"
"HYPO-FND","4","B","2021-12-22T17:49:42.000","-71.088529","42.389705","21065647"
"UNWANTED","703","B","2021-03-14T22:48:17.000","-71.083943","42.394323","21013209"
"NOISE","243","S","2016-02-16T07:48:34.000","-71.1082292","42.3595462","16008935"
"NOISE","243","S","2019-06-16T00:34:15.000","-71.0933714","42.3834657","19033679"
"GROUPS","242","S","2016-05-21T20:17:47.000","-71.1156927","42.3919109","16029170"
"MV VANDL","139","S","2022-05-31T19:25:54.000","-71.12547","42.4060058","22030346"
"DRUNK","23","S","2022-08-13T15:56:12.000","-71.1059876","42.3946927","22045055"
"ANIMALS","550","B","2022-05-31T16:33:10.000","-71.107198","42.393509","22030305"
"ANIMALS","550","S","2021-04-08T20:17:14.000","-71.083852","42.381694","21017728"
"UNWANTED","703","B","2022-01-17T15:32:01.000","-71.083034","42.3876","22002476"
"UNWANTED","703","B","2022-08-23T04:05:04.000","-71.083034","42.3876","22047094"
"UNWANTED","703","S","2021-05-29T12:44:24.000","-71.083034","42.3876","21026993"
"UNWANTED","703","B","2022-02-07T15:01:13.000","-71.083034","42.3876","22006052"
"NOISE","243","S","2021-06-28T06:13:34.000","-71.124474","42.394698","21032573"
"UNWANTED","703","S","2021-02-15T12:05:14.000","-71.124474","42.394698","21008113"
"UNWANTED","703","S","2021-02-18T11:46:30.000","-71.124474","42.394698","21008594"
"MV VANDL","139","S","2022-06-12T13:13:28.000","-71.092722","42.388146","22032972"
"ANIMALS","550","S","2022-07-03T00:50:48.000","-71.082505","42.385383","22036945"
"UNWANTED","703","B","2021-09-06T19:36:48.000","-71.084289","42.388055","21046697"
"UNWANTED","703","S","2022-02-23T00:31:53.000","-71.084289","42.388055","22009198"
"UNWANTED","703","B","2021-01-03T20:00:31.000","-71.084289","42.388055","21000350"
"ANIMALS","550","B","2022-05-21T20:37:54.000","-71.086027","42.388591","22028357"
"UNWANTED","703","S","2022-07-01T05:09:30.000","-71.091425","42.390161","22036597"
"UNWANTED","703","S","2021-05-05T14:16:09.000","-71.091425","42.390161","21022399"
"NOISE","243","S","2021-06-12T04:38:10.000","-71.114408","42.390657","21029565"
"NOISE","243","S","2022-07-01T04:38:51.000","-71.080385","42.387515","22036589"
"UNWANTED","703","S","2021-04-17T05:16:50.000","-71.087317","42.388717","21019115"
"NOISE","243","S","2021-04-10T23:04:46.000","-71.087317","42.388717","21018056"
"NOISE","243","S","2021-04-11T01:47:51.000","-71.087317","42.388717","21018075"
"DRUNK","23","B","2021-08-07T03:45:59.000","-71.083904","42.396131","21040814"
"UNWANTED","703","B","2021-04-08T04:51:19.000","-71.083904","42.396131","21017620"
"MV VANDL","139","S","2021-11-18T00:09:31.000","-71.083904","42.396131","21060314"
"HYPO-FND","4","B","2022-03-15T13:39:44.000","-71.123356","42.397401","22013614"
"HYPO-FND","4","B","2021-09-20T19:10:24.000","-71.123356","42.397401","21049474"
"NOISE/FW","248","S","2018-07-05T04:23:40.000","-71.0902116","42.3743491","18039905"
"NOISE","243","S","2019-12-22T02:04:00.000","-71.1271131","42.3983491","19072164"
"NOISE","243","S","2018-09-23T15:35:14.000","-71.109585","42.381888","18056919"
"NOISE","243","S","2018-04-26T14:08:20.000","-71.109585","42.381888","18024599"
"UNWANTED","703","S","2018-11-27T00:25:39.000","-71.0981009","42.3800284","18069966"
"NOISE","243","S","2017-06-02T07:55:15.000","-71.1190094","42.3943194","17032693"
"DRUNK","23","S","2016-02-02T20:10:28.000","-71.1190094","42.3943194","16006076"
"NOISE","243","S","2016-05-26T03:35:11.000","-71.113331","42.388275","16030298"
"ANIMALS","550","S","2017-01-01T14:28:16.000","-71.0951937","42.3949511","17000071"
"NOISE/FW","248","I","2016-06-18T02:28:33.000","-71.1155626","42.3946727","16036315"
"NOISE","243","S","2016-06-12T14:29:47.000","-71.1015446","42.3869942","16034790"
"ANIMALS","550","S","2018-11-17T00:11:49.000","-71.1296064","42.409944","18068094"
"ANIMALS","550","S","2019-05-24T16:32:07.000","-71.1296064","42.409944","19028750"
"ROAD RAGE","617","S","2019-05-29T21:45:56.000","-71.1079523","42.3902029","19029855"
"ANIMALS","550","S","2018-03-30T20:54:19.000","-71.1079523","42.3902029","18018841"
"NOISE","243","B","2016-05-12T07:54:23.000","-71.1079523","42.3902029","16026814"
"NOISE","243","S","2016-09-11T03:31:36.000","-71.1079523","42.3902029","16057301"
"NOISE","243","S","2019-10-23T23:42:00.000","-71.1058817","42.396216","19060998"
"NOISE","243","B","2021-07-11T04:04:46.000",,,"21035363"
"NOISE","243","S","2018-09-16T01:12:07.000","-71.1323255","42.4031232","18055338"
"NOISE","243","S","2016-03-10T02:32:46.000","-71.1075438","42.3908061","16013492"
"ANIMALS","550","I","2018-05-30T11:54:25.000","-71.1075438","42.3908061","18032082"
"MV VANDL","139","S","2016-02-06T14:30:35.000","-71.1117179","42.3857818","16006900"
"NOISE","243","S","2017-12-02T04:02:09.000","-71.1117179","42.3857818","17072930"
"NOISE","243","S","2018-05-14T01:14:31.000","-71.0819337","42.3881375","18028354"
"NOISE","243","S","2016-04-30T01:56:41.000","-71.0819337","42.3881375","16024156"
"NOISE","243","S","2018-07-09T00:41:25.000","-71.0809392","42.3785924","18040676"
"DRUNK","23","S","2016-07-04T16:22:06.000",,,"16040434"
"ANIMALS","550","S","2018-03-12T23:59:09.000","-71.092016","42.394362","18014777"
"NOISE","243","S","2018-10-28T05:06:26.000","-71.1246908","42.3991791","18063895"
"DRUNK","23",,"2016-10-22T05:12:38.000","-71.1246908","42.3991791","16067047"
"NOISE","243","S","2019-10-19T19:31:37.000","-71.08738","42.3793524","19060142"
"NOISE/FW","248","S","2021-09-26T02:48:46.000","-71.1296064","42.409944","21050639"
"NOISE","243","S","2021-08-01T03:22:24.000","-71.1079523","42.3902029","21039665"
"ANIMALS","550","S","2021-11-30T22:26:43.000","-71.1075438","42.3908061","21062257"
"UNWANTED","703","B","2021-02-25T12:21:05.000","-71.1245128","42.3977504","21009754"
"GROUPS","242","B","2021-09-14T20:32:04.000",,,"21048201"
"DRUNK","23","B","2021-05-19T22:44:41.000",,,"21025095"
"NOISE","243","B","2021-07-30T23:22:31.000",,,"21039407"
"NOISE","243","B","2021-10-03T01:39:33.000",,,"21051990"
"ANIMALS","550","S","2021-04-10T15:18:18.000","-71.083852","42.381694","21017995"
"ANIMALS","550","B","2022-04-12T21:54:49.000","-71.0990199","42.3830155","22019626"
"ANIMALS","550","B","2021-10-19T04:11:18.000","-71.0990199","42.3830155","21054971"
"MV VANDL","139","S","2021-05-30T14:28:03.000","-71.126698","42.398028","21027167"
"ANIMALS","550","S","2021-10-18T21:56:02.000","-71.131032","42.405673","21054924"
"ANIMALS","550","B","2022-06-01T22:12:00.000","-71.104615","42.386833","22030612"
"GROUPS","242","S","2021-06-11T19:23:11.000","-71.100587","42.385052","21029494"
"UNWANTED","703","B","2022-01-07T16:03:46.000","-71.083034","42.3876","22000953"
"UNWANTED","703","B","2022-03-10T14:46:00.000","-71.083034","42.3876","22012583"
"UNWANTED","703","B","2022-03-01T15:00:09.000","-71.083034","42.3876","22010548"
"UNWANTED","703","B","2022-03-03T11:50:56.000","-71.083034","42.3876","22010970"
"UNWANTED","703","B","2022-03-13T00:45:30.000","-71.083034","42.3876","22013094"
"UNWANTED","703","B","2021-12-12T01:06:10.000","-71.083034","42.3876","21064034"
"UNWANTED","703","B","2022-01-07T22:22:42.000","-71.083034","42.3876","22001019"
"UNWANTED","703","B","2022-01-27T22:02:01.000","-71.083034","42.3876","22004260"
"UNWANTED","703","B","2022-04-03T14:57:29.000","-71.083034","42.3876","22017638"
"UNWANTED","703","B","2021-11-06T05:20:58.000","-71.083034","42.3876","21058398"
"UNWANTED","703","B","2021-12-13T00:31:47.000","-71.083034","42.3876","21064147"
"UNWANTED","703","B","2021-11-07T05:03:40.000","-71.083034","42.3876","21058546"
"UNWANTED","703","B","2021-11-24T14:13:55.000","-71.083034","42.3876","21061355"
"UNWANTED","703","B","2022-08-17T06:58:56.000","-71.083034","42.3876","22045820"
"NOISE","243","S","2016-02-07T15:47:26.000","-71.1112425","42.3831631","16007107"
"HYPO-FND","4","S","2017-06-30T14:58:23.000","-71.1102826","42.3829254","17039487"
"NOISE","243","S","2016-09-05T02:27:58.000","-71.0992661","42.380812","16055824"
"NOISE","243","S","2016-06-01T01:16:23.000","-71.0971958","42.3792131","16031778"
"NOISE","243","S","2016-06-26T03:17:00.000","-71.1025622","42.3828569","16038405"
"GROUPS","242","S","2016-03-13T13:59:44.000","-71.0996365","42.3801906","16014295"
"NOISE","243","S","2017-06-16T10:30:30.000","-71.0996742","42.3898319","17036003"
"NOISE","243","S","2017-06-03T05:50:58.000","-71.1027114","42.3794157","17032937"
"NOISE","243","S","2018-07-20T02:18:01.000","-71.0988874","42.3778856","18043016"
"ANIMALS","550","S","2016-08-22T10:22:33.000","-71.0811779","42.3859677","16052055"
"ANIMALS","550","S","2016-04-19T03:04:28.000","-71.11346","42.3887307","16021919"
"MV VANDL","139","S","2016-09-24T18:45:58.000","-71.0925776","42.3770868","16060633"
"ROAD RAGE","617","S","2018-05-26T05:22:09.000","-71.0870473","42.3774873","18031185"
"MV VANDL","139","S","2018-04-29T18:16:22.000","-71.0870473","42.3774873","18025222"
"DRUNK","23","S","2018-05-10T05:02:07.000","-71.0783489","42.3866409","18027569"
"NOISE","243","S","2018-07-08T00:47:22.000","-71.1038279","42.383153","18040499"
"NOISE/FW","248","S","2016-05-22T01:07:45.000","-71.1249507","42.4036808","16029231"
"GROUPS","242","S","2018-07-13T03:03:09.000","-71.1079523","42.3902029","18041545"
"ANIMALS","550","S","2016-05-18T13:50:17.000","-71.0883449","42.3887989","16028348"
"GROUPS","242","S","2016-06-25T01:14:32.000","-71.0883449","42.3887989","16038117"
"ANIMALS","550","S","2016-07-20T22:54:30.000","-71.0883449","42.3887989","16044357"
"NOISE","243","S","2017-08-06T03:44:04.000","-71.1034892","42.3777799","17047907"
"NOISE","243","S","2018-08-05T04:20:07.000","-71.090471","42.3790128","18046429"
"NOISE","243","S","2018-01-01T09:00:38.000","-71.1016676","42.3772977","18000048"
"ANIMALS","550","S","2018-03-13T21:35:44.000","-71.0944926","42.3901447","18015026"
"NOISE/FW","248","S","2016-08-22T01:17:40.000","-71.0944926","42.3901447","16051988"
"ROAD RAGE","617","S","2018-11-10T22:59:30.000","-71.0944926","42.3901447","18066879"
"NOISE","243","S","2016-08-07T06:00:35.000","-71.0944926","42.3901447","16048395"
"NOISE/FW","248","S","2018-08-19T01:29:57.000","-71.1219865","42.402508","18049328"
"ANIMALS","550","S","2016-05-22T18:25:07.000","-71.0902338","42.3820569","16029398"
"ROAD RAGE","617","S","2019-04-24T23:35:49.000","-71.0902338","42.3820569","19022549"
"ROAD RAGE","617","I","2019-07-14T18:52:07.000","-71.0902338","42.3820569","19039919"
"GROUPS","242","S","2017-04-13T23:43:51.000","-71.0902338","42.3820569","17021816"
"ROAD RAGE","617","S","2018-09-25T21:13:10.000","-71.0902338","42.3820569","18057313"
"ANIMALS","550","S","2017-02-28T20:48:26.000","-71.0902338","42.3820569","17012732"
"ROAD RAGE","617","S","2017-03-30T21:08:30.000","-71.0902338","42.3820569","17018976"
"ROAD RAGE","617","S","2017-06-21T09:23:34.000","-71.0902338","42.3820569","17037177"
"DRUNK","23",,"2016-05-28T19:38:23.000","-71.0902338","42.3820569","16031012"
"GROUPS","242","S","2019-09-22T22:35:16.000","-71.1250344","42.3966316","19054662"
"HYPO-FND","4","S","2016-02-17T17:47:13.000","-71.0984882","42.3904373","16009194"
"DRUNK","23","S","2016-12-17T06:44:58.000","-71.0984882","42.3904373","16079080"
"GROUPS","242","S","2018-03-22T19:24:17.000","-71.0984882","42.3904373","18016995"
"HYPO-FND","4","B","2021-08-24T18:25:35.000","-71.123356","42.397401","21044141"
"HYPO-FND","4","B","2021-09-23T20:28:51.000","-71.123356","42.397401","21050143"
"HYPO-FND","4","B","2021-05-27T14:52:33.000","-71.123356","42.397401","21026613"
"HYPO-FND","4","B","2021-09-27T14:44:57.000","-71.123356","42.397401","21050907"
"ANIMALS","550","S","2021-10-12T21:59:08.000","-71.084476","42.381607","21053755"
"GROUPS","242","S","2022-03-19T06:51:12.000",,,"22014480"
"NOISE/FW","248","B","2022-06-24T22:59:14.000",,,"22035425"
"GROUPS","242","B","2022-05-25T21:36:50.000",,,"22029253"
"UNWANTED","703","B","2022-03-09T07:12:14.000","-71.083943","42.394323","22012276"
"UNWANTED","703","B","2021-01-27T21:50:32.000","-71.083943","42.394323","21005260"
"UNWANTED","703","B","2022-04-13T10:01:40.000","-71.083943","42.394323","22019734"
"ANIMALS","550","B","2022-03-04T17:29:39.000","-71.083943","42.394323","22011261"
"UNWANTED","703","B","2022-08-11T17:25:29.000","-71.083943","42.394323","22044684"
"UNWANTED","703","B","2021-01-31T01:58:49.000","-71.083943","42.394323","21005739"
"UNWANTED","703","B","2021-04-20T18:56:46.000","-71.083943","42.394323","21019633"
"DRUNK","23","B","2022-08-07T22:57:53.000","-71.083943","42.394323","22043862"
"GROUPS","242","S","2016-06-18T01:22:15.000","-71.0984882","42.3904373","16036303"
"ANIMALS","550","S","2019-08-22T19:39:58.000","-71.0924564","42.3962118","19048078"
"NOISE/FW","248",,"2016-07-05T03:43:51.000",,,"16040547"
"ANIMALS","550","S","2017-02-06T22:53:19.000","-71.0831773","42.3931891","17007695"
"DRUNK","23","S","2018-08-02T06:45:35.000","-71.0831773","42.3931891","18045808"
"ANIMALS","550","S","2019-06-02T15:03:17.000","-71.0831773","42.3931891","19030739"
"NOISE","243",,"2016-06-30T04:03:27.000","-71.0970745","42.397911","16039461"
"ANIMALS","550","S","2016-06-08T17:46:27.000","-71.0970745","42.397911","16033691"
"NOISE","243","S","2016-06-05T04:56:38.000","-71.1083746","42.38097","16032849"
