"id","title","location","calendar","from_date","to_date","from_time","to_time","related_program","category_arts","category_brainfood","category_built_environment","category_design","category_family","category_free","category_history_and_heritage","category_indigenous","category_natural_environment","category_science_and_discovery","category_special_events","category_sport"
"656","Botanical Musing - paintings by Jennifer Freebody","Watson Arts Centre, Aspinall Street, Watson, Australian Capital Territory, Australia","Program Events","2013-06-01T00:00:00.000","2013-06-30T00:00:00.000",,,"Canberra Potters' Society and Watson Arts Centre","Yes","Yes",,,,,,,"Yes",,,
"657","Winter Pottery Fair - Canberra Potters' Society Inc","Watson Arts Centre, Aspinall Street, Watson, Australian Capital Territory, Australia","Program Events","2013-06-01T00:00:00.000","2013-06-30T00:00:00.000",,,"Canberra Potters' Society and Watson Arts Centre","Yes",,,,,,,,,,,
"1106","Turner from the Tate: the making of a master","National Gallery of Australia, Parkes Place, Parkes, Australian Capital Territory, Australia","Program Events","2013-06-01T00:00:00.000","2013-09-08T00:00:00.000",,,"National Gallery of Australia",,,,,,,,,,,,
"1281","100+100 Living in Our City Tours",,"Program Events","2013-06-01T00:00:00.000","2013-06-01T00:00:00.000",,,"100+100 Shining the Light",,,,,,,,,,,,
"1603","FIRST SEEN: Bartleby by Julian Hobba","The Street Theatre, Childers Street, Canberra, Australian Capital Territory, Australia","Program Events","2013-06-01T00:00:00.000","2013-06-01T00:00:00.000","4:30:00 PM",,"FIRST SEEN: a public season of works-in-progress","Yes",,,,"Yes",,,,,,"Yes",
"1604","FIRST SEEN: The Chain Bridgeâ by Tom Davis","The Street Theatre, Childers Street, Canberra, Australian Capital Territory, Australia","Program Events","2013-06-02T00:00:00.000","2013-06-02T00:00:00.000","3:00:00 PM",,"FIRST SEEN: a public season of works-in-progress","Yes",,,,"Yes",,,,,,"Yes",
"1063","Crawford School Public Policy Week","132 Lennox Crossing, Acton, Australian Capital Territory, Australia","Program Events","2013-06-03T00:00:00.000","2013-06-07T00:00:00.000",,,"Big Issues/Big Talk",,"Yes",,,,,,,,,,
"1498","Mabo Day",,"Program Events","2013-06-03T00:00:00.000","2013-06-03T00:00:00.000",,,,,,,,,,,,,,,
"1490","The Australian Football Hall of Fame induction dinner","Parliament House, Parliament Drive, Canberra, Australian Capital Territory, Australia","Program Events","2013-06-04T00:00:00.000","2013-06-04T00:00:00.000",,,,,,,,,,,,,,,
"1078","ANCA: Differing Perspectives","1 Rosevear Pl, Dickson, Australian Capital Territory, Australia","Program Events","2013-06-05T00:00:00.000","2013-06-23T00:00:00.000",,,,"Yes",,,"Yes",,,,,,,,
"896","Centenary Chats: The Early History of the Australian National Botanic Gardens","Australian National Botanic Gardens, Canberra, Australian Capital Territory, Australia","Program Events","2013-06-06T00:00:00.000","2013-06-06T00:00:00.000","12:30:00 PM","1:30:00 PM","Australian National Botanic Gardens",,"Yes",,,,,,,"Yes",,,
"902","Musica Viva: Tokyo String Quartet","Llewellyn Hall, William Herbert Place, Canberra, Australian Capital Territory, Australia","Program Events","2013-06-06T00:00:00.000","2013-06-06T00:00:00.000","7:00:00 PM","9:30:00 PM","Musica Viva International Concert Season 2013","Yes",,,,,,,,,,,
"1671","2013 Miles Franklin Literary Award - Meet Shortlisted Authors, Romy Ash, Annah Faulkner and Carrie Tiffany","National Library of Australia, Parkes Place, Canberra, Australian Capital Territory, Australia","Program Events","2013-06-06T00:00:00.000","2013-06-06T00:00:00.000","6:00:00 PM",,"National Library of Australia",,,,,,,,,,,"Yes",
"905","Cutting Edge @ Questacon Day","Questacon, King Edward Terrace, Parkes, Australian Capital Territory, Australia","Program Events","2013-06-08T00:00:00.000","2013-06-08T00:00:00.000","9:00:00 AM","5:00:00 PM","Innovation and Discovery, Questacon",,"Yes",,,"Yes",,,,,,,
"1636","Centenary Chats: Graeme Barrow on Lake George","Australian National Botanic Gardens, Clunies Ross Street, Acton, Australian Capital Territory, Australia","Program Events","2013-06-10T00:00:00.000","2013-06-10T00:00:00.000","12:30:00 PM","1:30:00 PM","Australian National Botanic Gardens",,"Yes",,,,,,,"Yes",,"Yes",
"1487","The Future Journey of Democracy: an Australian Experience","National Press Club of Australia, National Circuit, Barton, Australian Capital Territory, Australia","Program Events","2013-06-11T00:00:00.000","2013-06-11T00:00:00.000","6:30:00 PM","8:30:00 PM",,,,,,,,,,,,,
"1563","Ten Canberrans and the Sleeping Crocodile - A travel diary of Timor-Leste","1-3 Lawry Place, Macquarie, Australian Capital Territory, Australia","Program Events","2013-06-13T00:00:00.000","2013-06-13T00:00:00.000","6:00:00 PM",,"Dollars for Dili",,,,,,,,,,,"Yes",
"461","G","Canberra Theatre Centre, London Circuit, Canberra, Australian Capital Territory, Australia","Program Events","2013-06-13T00:00:00.000","2013-06-14T00:00:00.000",,,"Collected Works: Australia 2013","Yes",,,,,,,,,,,
"458","Amnesty International Quiz Night","Matilda St Woden","Celebration Events","2013-06-14T00:00:00.000",,"7:00:00 PM",,,,,,,"Yes",,,,,,"Yes",
"1052","Crawford School Oration","Crawford School of Economics and Government, Lennox Crossing, Acton, Australian Capital Territory, Australia","Program Events","2013-06-14T00:00:00.000","2013-06-14T00:00:00.000",,,"Big Issues/Big Talk",,"Yes",,,,,,,,,,
"1098","Solo at the Street: Opal Vapours","The Street Theatre, Childers Street, Australian Capital Territory, Australia","Program Events","2013-06-14T00:00:00.000","2013-06-15T00:00:00.000",,,,"Yes",,,,,,,,,,,
"1100","ACT Fire and Rescue 100 Year Anniversary Celebrations","Forrest, Australian Capital Territory, Australia","Program Events","2013-06-14T00:00:00.000","2013-06-23T00:00:00.000",,,,,,,,,,"Yes",,,,,
"455","Digest Gallery Floortalk","Canberra Glassworks, Wentworth Avenue, Kingston, Australian Capital Territory, Australia","Program Events","2013-06-15T00:00:00.000","2013-06-15T00:00:00.000","10:30:00 AM",,"100 Days of Glass","Yes","Yes",,,,,,,,,,
"545","Kick Up Your Heels: Rock Around The Clock","Albert Hall, Commonwealth Avenue, Yarralumla, Australian Capital Territory, Australia","Program Events","2013-06-15T00:00:00.000","2013-06-15T00:00:00.000","8:00:00 PM","11:30:00 PM","Kick Up Your Heels-100 years of social dancing , Sportenary","Yes",,,,,,,,,,"Yes",
"759","Gathered together: Indigenous Art from the CMAG collection","Canberra Museum and Gallery, Canberra, Australian Capital Territory, Australia","Program Events","2013-06-15T00:00:00.000","2013-09-15T00:00:00.000",,,,,"Yes",,,,,"Yes","Yes",,,,
"1057","Australian Local Government Association National General Assembly","National Convention Centre, Australia","Program Events","2013-06-16T00:00:00.000","2013-06-19T00:00:00.000",,,"Big Issues/Big Talk",,"Yes",,,,,,,,,,
"1271","U3A Canberra Conversations: The capital as civic cradle","Wisdom Street, Hughes, Australian Capital Territory, Australia","Program Events","2013-06-17T00:00:00.000","2013-06-17T00:00:00.000","2:00:00 PM","4:30:00 PM","Big Issues/Big Talk",,"Yes",,,,,,,,,"Yes",
"1019","Miles Franklin Award 2013","National Library of Australia, Parkes Place, Australian Capital Territory, Australia","Program Events","2013-06-19T00:00:00.000","2013-06-19T00:00:00.000",,,,,"Yes",,,"Yes",,"Yes",,,,"Yes",
"1099","Solo at the Street: Appalling Behavior","The Street Theatre, Childers Street, Australian Capital Territory, Australia","Program Events","2013-06-19T00:00:00.000","2013-06-22T00:00:00.000",,,,"Yes",,,,,,,,,,,
"1430","Sax Oration - Presented by Professor Tony McMichael.","Australian National University, Acton, Australian Capital Territory, Australia","Program Events","2013-06-19T00:00:00.000","2013-06-19T00:00:00.000","5:30:00 PM",,"Big Issues/Big Talk, University of Canberra Public Lectures and Seminars",,"Yes",,,,,,,,,,
"592","St Vinnies CEO Sleepout",,"Program Events","2013-06-20T00:00:00.000","2013-06-21T00:00:00.000",,,,,,,,,,,,,,"Yes",
"1492","Architecture","M16 Artspace, Blaxland Crescent, Griffith, Australian Capital Territory, Australia","Program Events","2013-06-20T00:00:00.000","2013-07-07T00:00:00.000",,,,,,,,,,,,,,,
"472","Australia's First National Writers' Summit",,"Program Events","2013-06-21T00:00:00.000","2013-06-23T00:00:00.000",,,,,"Yes",,,,,,,,,"Yes",
"904","SciNights","Questacon, King Edward Terrace, Parkes, Australian Capital Territory, Australia","Program Events","2013-06-21T00:00:00.000","2013-11-01T00:00:00.000",,,"Innovation and Discovery, Questacon",,"Yes",,,,,,,,"Yes",,
"428","Handel's Theodora","The Playhouse, London Circuit, Canberra, Australian Capital Territory, Australia","Program Events","2013-06-23T00:00:00.000","2013-06-23T00:00:00.000","3:00:00 PM","5:00:00 PM","Canberra Choral Society","Yes",,,,,,,,,,"Yes",
"1079","ANCA: Gesalt - the coming together","1 Rosevear Pl, Dickson, ACT, Australia","Program Events","2013-06-26T00:00:00.000","2013-07-14T00:00:00.000",,,,"Yes",,,"Yes",,,,,,,,
"1494","ANCA: Gestalt","1 Rosevear Place, Dickson, Australian Capital Territory, Australia","Program Events","2013-06-26T00:00:00.000","2013-07-14T00:00:00.000",,,,,,,,,,,,,,,
"1495","ANCA: Gestalt","1 Rosevear Place, Dickson, Australian Capital Territory, Australia","Program Events","2013-06-26T00:00:00.000","2013-07-14T00:00:00.000",,,,,,,,,,,,,,,
"369","Annual Jack Cusack Lecture","CSIRO Discovery Centre, North-Science Road, Acton, Australian Capital Territory, Australia","Program Events","2013-06-27T00:00:00.000","2013-06-27T00:00:00.000","6:00:00 PM",,"Innovation and Discovery",,"Yes",,,,,"Yes",,,,,
"457","eX de Medici Complicit - a survey","Drill Hall Gallery, Canberra, Australian Capital Territory, Australia","Program Events","2013-06-27T00:00:00.000","2013-08-11T00:00:00.000",,,,"Yes",,,"Yes",,,,,,,,
"1656","Telephones Forever","Canberra Museum and Gallery, Canberra, Australian Capital Territory, Australia","Program Events","2013-06-29T00:00:00.000","2013-09-01T00:00:00.000",,,"ACT Museums and Galleries",,,,,"Yes",,"Yes",,,,,
"658","Canberra Photographic Society's Annual Exhibition","Watson Arts Centre, Aspinall Street, Watson, Australian Capital Territory, Australia","Program Events","2013-07-01T00:00:00.000","2013-07-31T00:00:00.000",,,"Canberra Potters' Society and Watson Arts Centre","Yes",,,,,,,,,,,
"1041","Utopian Cinema","Arc Cinema, McCoy Circuit, Acton, Australian Capital Territory, Australia","Program Events","2013-07-01T00:00:00.000","2013-12-31T00:00:00.000",,,"National Film and Sound Archive",,,,,"Yes",,"Yes",,,,"Yes",
"1500","Build your capital","Regatta Place, Parkes, Australian Capital Territory, Australia","Program Events","2013-07-01T00:00:00.000","2013-12-31T00:00:00.000",,,,,,,,,,,,,,,
"446","Capitals Alliance: Symbolic Capital Cities exhibition and speakers program","University of Canberra, Bruce, Australian Capital Territory, Australia","Program Events","2013-07-02T00:00:00.000","2013-07-02T00:00:00.000",,,"University of Canberra Public Lectures and Seminars",,"Yes","Yes","Yes",,,"Yes",,,,,
"1071","Australian Science: Global Impact - the bionic ear","Shine Dome, Gordon Street, Australian Capital Territory, Australia","Program Events","2013-07-02T00:00:00.000","2013-07-02T00:00:00.000","7:00:00 PM",,"Innovation and Discovery",,"Yes",,,,,,,,"Yes",,
"376","Sand Carved Exhibition Opening","11 Wentworth Avenue, Kingston, Australian Capital Territory, Australia","Program Events","2013-07-03T00:00:00.000","2013-07-03T00:00:00.000","6:00:00 PM","8:00:00 PM","100 Days of Glass","Yes",,,,,,,"Yes",,,,
"899","Musica Viva: Jian Wang and Bernadette Harvey","Llewellyn Hall, William Herbert Place, Canberra, Australian Capital Territory, Australia","Program Events","2013-07-04T00:00:00.000","2013-07-04T00:00:00.000","7:00:00 PM","9:30:00 PM","Musica Viva International Concert Season 2013","Yes",,,,,,,,,,,
"1007","City of Trees exhibition","National Library of Australia, Parkes Place, Canberra, Australian Capital Territory, Australia","Program Events","2013-07-05T00:00:00.000","2013-10-07T00:00:00.000",,,"City of Trees","Yes",,,,,,,,"Yes",,"Yes",
"1062","ACT Youth Parliament","ACT Legislative Assembly, Australian Capital Territory, Australia","Program Events","2013-07-05T00:00:00.000","2013-07-22T00:00:00.000",,,"Big Issues/Big Talk",,,,,,,,,,,,
"1672","Canberra - inspired idea or historic mistake?","National Library of Australia, Parkes Place, Canberra, Australian Capital Territory, Australia","Program Events","2013-07-05T00:00:00.000","2013-07-05T00:00:00.000","5:30:00 PM",,"Big Issues/Big Talk",,,,,"Yes",,"Yes",,,,"Yes",
"641","ACTEW Grand Gala: Bernstein on Broadway","Llewellyn Hall, William Herbert Place, Canberra, Australian Capital Territory, Australia","Program Events","2013-07-06T00:00:00.000","2013-07-06T00:00:00.000",,,"Canberra Symphony Orchestra 2013 Season","Yes",,,,,,,,,,,
"780","ACT NAIDOC Back to Canberra Ball and Awards Night","National Convention Centre, Constitution Avenue, Canberra, Australian Capital Territory, Australia","Program Events","2013-07-06T00:00:00.000","2013-07-06T00:00:00.000",,,"Indigenous Focus",,,,,"Yes",,,"Yes",,,"Yes",
"1424","One River Local Project Remembering the River, Bourke","Bourke, NSW, Australia","Program Events","2013-07-06T00:00:00.000","2013-07-06T00:00:00.000",,,"One River","Yes","Yes",,,,,"Yes",,,,,
"1001","2013 Australian Junior Volleyball Championships","AIS Athletics Facility, Leverrier Crescent, Bruce, Australian Capital Territory, Australia","Program Events","2013-07-07T00:00:00.000","2013-07-13T00:00:00.000",,,"Sport",,,,,,,,,,,,"Yes"
"1108","ACT NAIDOC ON THE PENINSULA","Australian Institute of Aboriginal & Torres Strait Islander Studies, Belconnen, Australian Capital Territory, Australia","Program Events","2013-07-07T00:00:00.000","2013-07-07T00:00:00.000",,,"Indigenous Focus",,,,,"Yes",,,"Yes",,,"Yes",
"1497","NAIDOC Week","Various locations","Program Events","2013-07-07T00:00:00.000","2013-07-14T00:00:00.000",,,,,,,,,,,,,,,
"1049","Asia Pacific Week","Australian National University, Australian Capital Territory, Australia","Program Events","2013-07-08T00:00:00.000","2013-07-12T00:00:00.000",,,"Big Issues/Big Talk",,"Yes",,,,,,,,,,
"1103","Constitution Day Speakers Forum","National Archives of Australia, Queen Victoria Terrace, Parkes, Australian Capital Territory, Australia","Program Events","2013-07-09T00:00:00.000","2013-07-09T00:00:00.000",,,"National Archives of Australia",,,,,,,"Yes",,,,,
"381","Mapping Your Place - Kids Class","11 Wentworth Avenue, Kingston, Australian Capital Territory, Australia","Program Events","2013-07-10T00:00:00.000","2013-07-19T00:00:00.000",,,"100 Days of Glass","Yes",,,,"Yes",,,"Yes",,,,
"1625","Foley - cancelled",,"Program Events","2013-07-11T00:00:00.000","2013-07-13T00:00:00.000",,,,,,,,,,,,,,,
"1635","Centenary Chats: Bill Gammage and Jake Gillen","Australian National Botanic Gardens, Clunies Ross Street, Acton, Australian Capital Territory, Australia","Program Events","2013-07-11T00:00:00.000","2013-07-11T00:00:00.000","12:30:00 PM","1:30:00 PM","Australian National Botanic Gardens",,"Yes",,,,,,,"Yes",,"Yes",
"1104","Roy Lichtenstein: POP Remix","National Gallery of Australia, Parkes Place, Parkes, Australian Capital Territory, Australia","Program Events","2013-07-12T00:00:00.000","2014-01-01T00:00:00.000",,,"National Gallery of Australia","Yes",,,"Yes",,,,,,,,
"1425","One River Local Project Treasures of the River, Augathella","Augathella, Queensland, Australia","Program Events","2013-07-12T00:00:00.000","2013-07-12T00:00:00.000",,,"One River","Yes","Yes",,,,,"Yes",,,,,
"403","Wave Hill/Canberra Exchange Launch","Megalo Print Studio + Gallery, Phillip Avenue, Watson, Australian Capital Territory, Australia","Program Events","2013-07-13T00:00:00.000","2013-07-13T00:00:00.000","2:00:00 PM",,"Indigenous Focus","Yes",,,,,,,"Yes",,,,
"1037","Peace in the Pacific","The Playhouse, London Circuit, Canberra, Australian Capital Territory, Australia","Program Events","2013-07-13T00:00:00.000","2013-07-13T00:00:00.000",,,,,,,,"Yes",,"Yes",,,,"Yes",
"1654","What's in a name? Discover the origins of Canberra's streets and suburbs","National Library of Australia, Parkes Place, Canberra, Australian Capital Territory, Australia","Program Events","2013-07-17T00:00:00.000","2013-08-21T00:00:00.000",,,"Portrait of a Nation",,,,,"Yes",,"Yes",,,,"Yes",
"1493","Embracing Innovation Volume 3","Craft ACT Craft & Design Centre, London Circuit, Canberra, Australian Capital Territory, Australia","Program Events","2013-07-18T00:00:00.000","2013-08-24T00:00:00.000",,,,,,,,,,,,,,,
"1043","St. Thomas More Forum Ninth Annual Lecture and Dinner","Southern Cross Club Woden, Canberra, Australian Capital Territory, Australia","Program Events","2013-07-20T00:00:00.000","2013-07-20T00:00:00.000","6:30:00 PM",,"Big Issues/Big Talk",,"Yes",,,,,,,,,,
"1399","Mid Winter Celebrations at BAC","Belconnen Arts Centre, Emu Bank, Belconnen, Australian Capital Territory, Australia","Program Events","2013-07-20T00:00:00.000","2013-07-20T00:00:00.000","1:00:00 PM","5:00:00 PM","Belconnen Arts Centre",,,,,"Yes",,,,,,,
"1107","Improvention","The Street Theatre","Program Events","2013-07-21T00:00:00.000","2013-07-27T00:00:00.000",,,,"Yes",,,,,,,,,,,
"1488","Matinees for the mature","National Film and Sound Archive, McCoy Circuit, Acton, Australian Capital Territory, Australia","Program Events","2013-07-23T00:00:00.000","2013-08-27T00:00:00.000",,,,,,,,,,,,,,,
"1501","Australian darts championships",,"Program Events","2013-07-24T00:00:00.000","2013-08-04T00:00:00.000",,,,,,,,,,,,,,,
"916","Kick Up Your Heels: Swing Into The Sixties","ANU Bar, Acton, Australian Capital Territory, Australia","Program Events","2013-07-27T00:00:00.000","2013-07-27T00:00:00.000","8:00:00 PM","11:30:00 PM","Kick Up Your Heels-100 years of social dancing , Sportenary",,,,,"Yes",,,,,,,
"1012","The Noteworthy Centenary Symphony Concert",,"Program Events","2013-07-27T00:00:00.000","2013-07-27T00:00:00.000","6:00:00 PM",,"Symphony No. 3 â Century, Centenary Symphony Music Education Project","Yes",,,,"Yes",,,,,,"Yes",
"825","Canberra as a Global City - Centenary Planning, Development and Governance Symposium","University of Canberra, Bruce, Australia","Program Events","2013-08-01T00:00:00.000","2013-08-01T00:00:00.000",,,"University of Canberra Public Lectures and Seminars",,"Yes","Yes","Yes",,,"Yes",,"Yes",,,
"659","EASS 2013 - ceramics exhibition",,"Program Events","2013-08-01T00:00:00.000","2013-08-31T00:00:00.000",,,"Canberra Potters' Society and Watson Arts Centre","Yes",,,,,,,,,,,
"660","An exhibition exploring men and fatherhood - Steve Roper","Watson Arts Centre, Aspinall Street, Watson, Australian Capital Territory, Australia","Program Events","2013-08-01T00:00:00.000","2013-09-30T00:00:00.000",,,"Canberra Potters' Society and Watson Arts Centre","Yes",,,,,,,,,,,
"757","Beyond the Centenary Voices of the Future","University of Canberra, Bruce, Australian Capital Territory, Australia","Program Events","2013-08-01T00:00:00.000","2013-08-31T00:00:00.000",,,"University of Canberra Public Lectures and Seminars",,,"Yes",,,,,,"Yes",,"Yes",
"1282","100+100 Living in Our City Tours",,"Program Events","2013-08-01T00:00:00.000","2013-08-01T00:00:00.000",,,"100+100 Shining the Light",,,,,,,,,,,,
"823","Capital Jazz Project","The Street Theatre, Childers Street, Australian Capital Territory, Australia","Program Events","2013-08-02T00:00:00.000","2013-08-11T00:00:00.000",,,,"Yes",,,,,,,,,,,
"1279","100+100 Shining the Light Exhibition 3: Canberra Architecture Reflections On",,"Program Events","2013-08-02T00:00:00.000","2013-09-02T00:00:00.000",,,"100+100 Shining the Light, Walt & Mazz: a Centenary Pop-Up",,,,,,,,,,,,
"1237","StellrScope Exhibition","Questacon, King Edward Terrace, Parkes, Australian Capital Territory, Australia","Program Events","2013-08-05T00:00:00.000","2013-08-31T00:00:00.000",,,"Centenary Science Art Commission",,"Yes",,,"Yes",,,,,,,
"1073","Australian Science: Global Impact - the cervical cancer vaccine","Shine Dome, Gordon Street, Australian Capital Territory, Australia","Program Events","2013-08-06T00:00:00.000","2013-08-06T00:00:00.000","5:30:00 PM","7:00:00 PM","Innovation and Discovery",,"Yes",,,,,,,,"Yes",,
"1238","StellrScope exhibition at Hot Seeds: the Scithetic Dimensions","CSIRO Discovery Centre, North-Science Road, Acton, Australian Capital Territory, Australia","Program Events","2013-08-06T00:00:00.000","2013-09-01T00:00:00.000",,,"Centenary Science Art Commission",,"Yes",,,"Yes",,,,,,,
"1035","A Capital through Finnish Eyes","National Archives of Australia, Queen Victoria Terrace, Parkes, Australian Capital Territory, Australia","Program Events","2013-08-07T00:00:00.000","2013-08-07T00:00:00.000","5:30:00 PM","7:00:00 PM",,"Yes",,"Yes","Yes",,,,,,,"Yes",
"1080","ANCA: Venerated Remains","1 Rosevear Pl, Dickson, ACT, Australia","Program Events","2013-08-07T00:00:00.000","2013-08-18T00:00:00.000",,,,"Yes",,,"Yes",,,,,,,,
"479","Step into the Limelight",,"Program Events","2013-08-08T00:00:00.000","2013-08-09T00:00:00.000",,,,"Yes",,,,"Yes",,,,,,,
"772","100 Views of Canberra","Huw Davies Gallery @ Manuka Arts Centre, Griffith, Australian Capital Territory, Australia","Program Events","2013-08-08T00:00:00.000","2013-09-08T00:00:00.000",,,,,,"Yes",,,,"Yes",,"Yes",,"Yes",
"426","The Experiment-a-thon","CSIRO Discovery Centre, North-Science Road, Acton, Australian Capital Territory, Australia","Program Events","2013-08-10T00:00:00.000","2013-08-11T00:00:00.000",,,"Innovation and Discovery",,,,,"Yes",,,,,"Yes",,
"1058","National Science Week","Questacon, King Edward Terrace, Parkes, Australian Capital Territory, Australia","Program Events","2013-08-10T00:00:00.000","2013-08-18T00:00:00.000",,,"Questacon",,"Yes",,,,,,,,"Yes",,
"543","Kick Up Your Heels: The Australian Ladies Scottish Ball","Albert Hall, Commonwealth Avenue, Yarralumla, Australian Capital Territory, Australia","Program Events","2013-08-10T00:00:00.000","2013-08-10T00:00:00.000","2:00:00 PM","11:30:00 PM","Kick Up Your Heels-100 years of social dancing , Sportenary","Yes",,,,,,,,,,"Yes",
"1426","One River Local Project Alluvial Connections: from source to sea, Goolwa","Goolwa, South Australia, Australia","Program Events","2013-08-10T00:00:00.000","2013-08-10T00:00:00.000","6:00:00 PM","7:00:00 PM","One River","Yes","Yes",,,,,"Yes",,,,,
"1272","U3A Canberra Conversations: Canberra at Play","Wisdom Street, Hughes, Australian Capital Territory, Australia","Program Events","2013-08-12T00:00:00.000","2013-08-12T00:00:00.000","2:00:00 PM","4:30:00 PM","Big Issues/Big Talk",,"Yes",,,,,,,,,"Yes",
"427","SCINEMA International Festival of Science Film","CSIRO Discovery Centre, North-Science Road, Acton, Australian Capital Territory, Australia","Program Events","2013-08-13T00:00:00.000","2013-08-17T00:00:00.000",,,"Innovation and Discovery",,,,,"Yes",,,,,"Yes",,
"408","Ranamok Glass Prize 2013 Exhibition Opening","11 Wentworth Avenue, Kingston, Australian Capital Territory, Australia","Program Events","2013-08-14T00:00:00.000","2013-08-14T00:00:00.000","6:00:00 PM","8:00:00 PM",,"Yes",,,"Yes",,,,,,,,
"1350","Science: Fact or Fiction","Questacon, King Edward Terrace, Parkes, Australian Capital Territory, Australia","Program Events","2013-08-14T00:00:00.000","2013-08-16T00:00:00.000",,,"Questacon",,"Yes",,,"Yes",,,,,,,
"463","George Baldessin","Drill Hall Gallery, Canberra, Australian Capital Territory, Australia","Program Events","2013-08-15T00:00:00.000","2013-09-22T00:00:00.000",,,,"Yes",,,,,,,,,,,
"469","Celebrating the Griffins' contribution to Canberra as a modern planned capital city","National Museum of Australia, Acton, Australian Capital Territory, Australia","Program Events","2013-08-15T00:00:00.000","2013-08-15T00:00:00.000","6:00:00 PM","8:00:00 PM","Big Issues/Big Talk",,"Yes","Yes","Yes",,,,,,,,
"1148","The Vietnam War: international perspectives on a long war","Australian War Memorial, Treloar Crescent, Campbell, Australian Capital Territory, Australia","Program Events","2013-08-15T00:00:00.000","2013-08-16T00:00:00.000",,,"Big Issues/Big Talk, Australian War Memorial",,"Yes",,,,,,,,,,
"1357","Big Picture Seminar Series: Dr Kim Ritman, Chief Scientist ABARES and DAFF","NICTA Canberra Research Laboratory, Canberra, Australian Capital Territory, Australia","Program Events","2013-08-15T00:00:00.000","2013-08-15T00:00:00.000",,,"Big Issues/Big Talk",,"Yes",,,,,,,,,,
"1562","Annual Marion Mahony Griffin Lecture","National Museum of Australia, Lawson Crescent, Acton, Australian Capital Territory, Australia","Program Events","2013-08-15T00:00:00.000","2013-08-15T00:00:00.000","6:00:00 PM","8:00:00 PM","Big Issues/Big Talk",,,,,,,"Yes",,,,"Yes",
"676","The Griffyn Ensemble Elements of Canberra: Earth; City of Trees","CSIRO Discovery Centre, North-Science Road, Acton, Australian Capital Territory, Australia","Program Events","2013-08-16T00:00:00.000","2013-08-18T00:00:00.000",,,"The Griffyn Ensemble","Yes","Yes",,,,,,,,,,
"1054","The Griffins' Canberra: 100 years","Shine Dome, Gordon Street, Australian Capital Territory, Australia","Program Events","2013-08-16T00:00:00.000","2013-08-16T00:00:00.000","1:00:00 PM","4:30:00 PM","Big Issues/Big Talk",,"Yes",,,,,,,,,,
"407","Ranamok Glass Prize 2013 - Gallery Floor Talk","11 Wentworth Avenue, Kingston, Australian Capital Territory, Australia","Program Events","2013-08-17T00:00:00.000","2013-08-17T00:00:00.000","10:30:00 AM","11:30:00 AM","100 Days of Glass","Yes",,,"Yes",,,,,,,,
"441","Festival of Squash","Canberra, Australian Capital Territory, Australia","Program Events","2013-08-17T00:00:00.000","2013-10-06T00:00:00.000",,,"Sport",,,,,"Yes",,,,,,,"Yes"
"410","2013 Space Open Day","Canberra Deep Space Communication Complex, Australian Capital Territory, Australia","Program Events","2013-08-18T00:00:00.000","2013-08-18T00:00:00.000","9:00:00 PM","4:00:00 PM","Innovation and Discovery",,"Yes",,"Yes",,,,,,"Yes",,
"462","Open Day @ Geoscience Australia","Geoscience Australia, Symonston, Australian Capital Territory, Australia","Program Events","2013-08-18T00:00:00.000",,"10:00:00 AM","4:00:00 PM","Innovation and Discovery",,,,,"Yes",,,,,"Yes","Yes",
"1024","Eid al-Fitr Festival","Exhibition Park in Canberra","Program Events","2013-08-18T00:00:00.000","2013-08-18T00:00:00.000","10:00:00 AM","4:00:00 PM",,,,,,"Yes",,,,,,"Yes",
"1670","FIBA OCEANIA WORLD CHAMPIONSHIP QUALIFYING SERIES","Australian Institute of Sport, Leverrier Crescent, Bruce, Australian Capital Territory, Australia","Program Events","2013-08-18T00:00:00.000","2013-08-18T00:00:00.000",,,,,,,,,,,,,,,
"1428","Seminars on aspects of Ecology, Sustainability and Biodiversity","University of Canberra, University Drive, Bruce, Australian Capital Territory, Australia","Program Events","2013-08-20T00:00:00.000","2013-08-20T00:00:00.000",,,"University of Canberra Public Lectures and Seminars",,"Yes",,,,,,,,,,
"646","LS13.3: From the New World","Llewellyn Hall, William Herbert Place, Canberra, Australian Capital Territory, Australia","Program Events","2013-08-21T00:00:00.000","2013-08-22T00:00:00.000",,,"Canberra Symphony Orchestra 2013 Season","Yes",,,,,,,,,,,
"1081","ANCA: Balance","1 Rosevear Pl, Dickson, ACT, Australia","Program Events","2013-08-21T00:00:00.000","2013-09-01T00:00:00.000",,,,"Yes",,,"Yes",,,,,,,,
"1109","ANU Voice","Australian National University","Program Events","2013-08-22T00:00:00.000","2013-08-22T00:00:00.000",,,,"Yes",,,,,,,,,,,
"1427","One River Local Project Canberra","Aspen Island, Parkes, Australian Capital Territory, Australia","Program Events","2013-08-23T00:00:00.000","2013-08-23T00:00:00.000","5:00:00 PM",,"One River","Yes","Yes",,,,,"Yes",,,,,
"732","Parliament House Open Day","Parliament of Australia, Parliament Drive, Capital Hill, Australian Capital Territory, Australia","Program Events","2013-08-24T00:00:00.000","2013-08-24T00:00:00.000",,,"Australian Parliament House - 25th anniversary",,,"Yes",,"Yes",,"Yes",,,,,
"1491","Freedom of the city parade","London Circuit, Canberra, Australian Capital Territory, Australia","Program Events","2013-08-24T00:00:00.000","2013-08-24T00:00:00.000",,,,,,,,,,,,,,,
