"date_disclosed","project_name","document_type","project_number","product_line","company_name","country","ifc_country_code","industry","environmental_category","department","status","project_board_date","ifc_investment_for_risk_management_million_usd","ifc_investment_for_guarantee_million_usd","ifc_investment_for_loan_million_usd","ifc_investment_for_equity_million_usd","total_ifc_investment_as_approved_by_board_million_usd","country_code","as_of_date"
"2021-09-29T00:00:00.000","Sembcorp Industries Ltd","Summary of Investment Information (AIP Policy 2012)","45547","Loan","SEMBCORP FINANCIAL SERVICES PTE. LTD.","Singapore","SNG","Infrastructure","B","Regional Industry - INF Asia & Pac","Active","2021-09-13T00:00:00.000",,,"111.63",,"111.63",,"2022-09-02T03:05:00.000"
"2021-09-27T00:00:00.000","Bac Ninh WTE","Summary of Investment Information (AIP Policy 2012)","44198","Loan","T AND J GREEN ENERGY COMPANY LIMITED","Vietnam","VNM","Infrastructure","B","Regional Industry - INF Asia & Pac","Active","2021-10-28T00:00:00.000",,,"15.0",,"15.0","VN","2022-09-02T03:05:00.000"
"2021-09-22T00:00:00.000","ISC-Eleven","Summary of Investment Information (AIP Policy 2012)","45240",,"ELEVEN VENTURES","Eastern Europe Region","EER","Funds","FI-3","Disruptive Technologies and Funds","Pending","2021-09-01T00:00:00.000",,,,,,"51","2022-09-02T03:05:00.000"
"2021-09-17T00:00:00.000","GTLP SMBC Turkey III","Summary of Investment Information (AIP Policy 2012)","45905","Guarantee","SUMITOMO MITSUI BANKING CORPORATION","World Region","WLD","Financial Institutions","FI-2","Global Industry, Financial Markets","Pending","2021-09-09T00:00:00.000",,"275.0",,,"275.0","99","2022-09-02T03:05:00.000"
"2021-09-15T00:00:00.000","OSMANGAZI ELEKTRIK DAGITIM AS","Summary of Investment Information (AIP Policy 2012)","45265","Loan","OSMANGAZI ELEKTRIK DAGITIM AS","Türkiye",,"Infrastructure","B","Regional Industry INF MCT","Active","2021-10-15T00:00:00.000",,,"75.0",,"75.0",,"2022-09-02T03:05:00.000"
"2021-09-13T00:00:00.000","A91 Fund II","Summary of Investment Information (AIP Policy 2012)","45858","Equity","A91 EMERGING FUND II LLP","India","IND","Funds","FI-2","Disruptive Technologies and Funds","Active","2021-10-31T00:00:00.000",,,,"48.0","48.0","IN","2022-09-02T03:05:00.000"
"2021-09-13T00:00:00.000","Khaadi Corporation SMC Pvt Ltd","Summary of Investment Information (AIP Policy 2012)","45445","Equity","KHAADI SMC PVT. LTD.","Pakistan","PAK","Tourism, Retail, and Property","B","Regional Industry MAS MCT","Pending","2021-12-31T00:00:00.000",,,,"25.0","25.0","PK","2022-09-02T03:05:00.000"
"2021-09-07T00:00:00.000","FCS RE Kings Beverage","Summary of Investment Information (AIP Policy 2012)","44796","Loan","KINGS BEVERAGES PVT LIMITED","Sierra Leone","SIL","Agribusiness and Forestry","B","Regional Industry - MAS Africa","Pending","2021-10-15T00:00:00.000",,,"2.50",,"2.5","SL","2022-09-02T03:05:00.000"
"2021-09-07T00:00:00.000","AP Bank","Summary of Investment Information (AIP Policy 2012)","45736","Loan","AGROPROSPERIS BANK, PAT","Ukraine","UKR","Financial Institutions","FI-2","Regional Industry - FIG - ECA","Hold","2021-10-08T00:00:00.000",,,"5.0",,"5.0","UA","2022-09-02T03:05:00.000"
"2021-09-07T00:00:00.000","Ipoteka Loan","Summary of Investment Information (AIP Policy 2012)","45287","Risk Management","IPOTEKA BANK JSC MORTGAGE BANK","Uzbekistan","UZB","Financial Institutions","FI-2","Regional Industry FIG MCT","Pending","2021-10-15T00:00:00.000","1.50",,"50.0",,"51.5","UZ","2022-09-02T03:05:00.000"
"2021-09-02T00:00:00.000","Bank Alliance","Summary of Investment Information (AIP Policy 2012)","45832","Loan","BANK ALLIANCE PUBLIC JOINT STOCK COMPANY","Ukraine","UKR","Financial Institutions","FI-2","Regional Industry - FIG - ECA","Pending","2021-10-08T00:00:00.000",,,"5.0",,"5.0","UA","2022-09-02T03:05:00.000"
"2021-08-27T00:00:00.000","BOP Omni Loan","Summary of Investment Information (AIP Policy 2012)","43584","Loan","Omni S.A Credito Financiamento e Investimento","Brazil","BRA","Financial Institutions","FI-3","Regional Industry - FIG LAC","Active","2021-09-27T00:00:00.000",,,"20.0",,"20.0","BR","2022-09-02T03:05:00.000"
"2021-08-27T00:00:00.000","Digital Bridge Emerging Markets","Summary of Investment Information (AIP Policy 2012)","45362","Equity","DIGITAL COLONY ACQUISITIONS","Latin America Region","LAC","Telecommunications, Media, and Technology","B","Regional Industry - INF LAC","Active","2021-09-28T00:00:00.000",,,,"100.0","100.0","33","2022-09-02T03:05:00.000"
"2021-08-23T00:00:00.000","GyT Sub. Debt ","Summary of Investment Information (AIP Policy 2012)","43670","Loan","BANCO G AND T CONTINENTAL S.A.","Guatemala","GUA","Financial Institutions","FI-2","Regional Industry - FIG LAC","Active","2021-10-06T00:00:00.000",,,"80.0",,"80.0","GT","2022-09-02T03:05:00.000"
"2021-08-23T00:00:00.000","Toters","Summary of Investment Information (AIP Policy 2012)","45171","Equity","TAN HOLDING SAL","Lebanon","LEB","Tourism, Retail, and Property","B","Disruptive Technologies and Funds","Pending","2021-09-24T00:00:00.000",,,,"5.0","5.0","LB","2022-09-02T03:05:00.000"
"2021-08-20T00:00:00.000","CIDT Expansion","Summary of Investment Information (AIP Policy 2012)","45030","Loan","COMPAGNIE IVOIRIENNE POUR LE DEVELOPPEMENT DES TEXTILES SA","Cote D'Ivoire","IVC","Agribusiness and Forestry","B","Regional Industry - MAS Africa","Pending","2021-09-20T00:00:00.000",,,"8.74",,"8.74","CI","2022-09-02T03:05:00.000"
"2021-08-19T00:00:00.000","GTSFWolverine ","Summary of Investment Information (AIP Policy 2012)","44827","Guarantee","WOLVERINE WORLD WIDE, INC.","World Region","WLD","Manufacturing","B","Gbl Ind, Manufact, Agribus & Services","Active","2021-04-13T00:00:00.000",,"250.0","250.0",,"500.0","99","2022-09-02T03:05:00.000"
"2021-08-16T00:00:00.000","Soufflet Corp","Summary of Investment Information (AIP Policy 2012)","45465","Loan","SOUFFLET FINANCES","Eastern Europe Region","EER","Agribusiness and Forestry","B","Regional Industry - MAS ECA","Active","2021-09-28T00:00:00.000",,,"59.17",,"59.17","51","2022-09-02T03:05:00.000"
"2021-08-11T00:00:00.000","KICT","Summary of Investment Information (AIP Policy 2012)","45328","Loan","KANDLA INTERNATIONAL CONTAINER TERMINAL PRIVATE LIMITED","India","IND","Infrastructure","B","Regional Industry - INF Asia & Pac","Active","2021-09-21T00:00:00.000",,,"30.84",,"30.84","IN","2022-09-02T03:05:00.000"
"2021-08-09T00:00:00.000","ISC-Ibtikar II","Summary of Investment Information (AIP Policy 2012)","44824","Equity","ISC-IBTIKAR FUND II","West Bank and Gaza","XOT","Funds","FI-3","Disruptive Technologies and Funds","Active",,,,,"30.0","30.0","GZ","2022-09-02T03:05:00.000"
"2021-08-09T00:00:00.000","Brimore","Summary of Investment Information (AIP Policy 2012)","45574","Equity","BRIMORE","Egypt, Arab Republic of","EGT","other","B","Disruptive Technologies and Funds","Active","2021-09-13T00:00:00.000",,,,"5.0","5.0","EG","2022-09-02T03:05:00.000"
"2021-08-06T00:00:00.000","SILK","Summary of Investment Information (AIP Policy 2012)","40075","Equity","PVI HOLDINGS","Vietnam","VNM","Financial Institutions","FI-1","Regional Industry - FIG Asia & Pac","Active","2021-04-13T00:00:00.000",,,,"7.48","7.48","VN","2022-09-02T03:05:00.000"
"2021-08-03T00:00:00.000","BOP Tamweelcom","Summary of Investment Information (AIP Policy 2012)","45509","Loan","THE JORDAN MICRO FINANCE COMPANY","Jordan","JOR","Financial Institutions","FI-3","Regional Industry FIG MCT","Active","2021-08-31T00:00:00.000",,,"5.0",,"5.0","JO","2022-09-02T03:05:00.000"
"2021-07-26T00:00:00.000","Project SIMBA Equity - Insurance Sector","Summary of Investment Information (AIP Policy 2012)","42810","Equity","HOLMARCOM INSURANCE ACTIVITIES SA","Morocco","MYC","Financial Institutions","FI-2","Regional Industry - FIG Africa","Active","2021-05-21T00:00:00.000",,,,"50.44","50.44","MA","2022-09-02T03:05:00.000"
"2021-07-23T00:00:00.000","Keenu Equity","Summary of Investment Information (AIP Policy 2012)","42733","Equity","WEMSOL PRIVATE LIMITED","Pakistan","PAK","Financial Institutions","C","Global Industry, Financial Markets","Hold","2021-08-25T00:00:00.000",,,,"5.0","5.0","PK","2022-09-02T03:05:00.000"
"2021-07-23T00:00:00.000","Liquid Telecom Equity","Summary of Investment Information (AIP Policy 2012)","45192","Equity","LIQUID TELECOMMUNICATIONS (JERSEY) LIMITED","Africa Region","AFR","other","B","Regional Industry - INF Africa","Active","2021-09-08T00:00:00.000",,,,"90.0","90.0","3A","2022-09-02T03:05:00.000"
"2021-07-23T00:00:00.000","DCM UBP Social Bond","Summary of Investment Information (AIP Policy 2012)","44900","Loan","UNION BANK OF THE PHILIPPINES","Philippines","PHL","Financial Institutions","FI-2","Regional Industry - FIG Asia & Pac","Active","2021-04-30T00:00:00.000",,,"150.0",,"150.0","PH","2022-09-02T03:05:00.000"
"2021-07-16T00:00:00.000","Newko Balkan II","Summary of Investment Information (AIP Policy 2012)","44794","Loan","NEWKO BALKAN SH.P.K.","Kosovo","XKS","Manufacturing","B","Regional Industry - MAS ECA","Pending","2021-09-15T00:00:00.000",,,"3.74",,"3.74","XK","2022-09-02T03:05:00.000"
"2021-07-13T00:00:00.000","GEM Loan","Summary of Investment Information (AIP Policy 2012)","43250","Loan","GEM CO., LTD.","China","CHA","Manufacturing","B","Regional Industry - MAS Asia & Pac","Active","2021-08-30T00:00:00.000",,,"77.36",,"77.36","CN","2022-09-02T03:05:00.000"
"2021-07-07T00:00:00.000","RATCH Loan","Summary of Investment Information (AIP Policy 2012)","43901","Loan","RH INTERNATIONAL (SINGAPORE) CORPORATION PTE. LTD.","Thailand","THL","Infrastructure","B","Regional Industry - INF Asia & Pac","Active","2021-06-28T00:00:00.000",,,"150.0",,"150.0","TH","2022-09-02T03:05:00.000"
"2021-07-01T00:00:00.000","Global Market Access Holding (DIFC) Ltd","Summary of Investment Information (AIP Policy 2012)","44293","Equity","GLOBAL MARKET ACCESS HOLDING (DIFC) LTD","United Arab Emirates","UAE","Financial Institutions","C","Global Industry, Financial Markets","Active","2021-07-30T00:00:00.000",,,,"10.0","10.0","AE","2022-09-02T03:05:00.000"
"2021-07-01T00:00:00.000","HDFC II","Summary of Investment Information (AIP Policy 2012)","44139","Loan","HOUSING DEVELOPMENT FINANCE CORPORATION LIMITED","India","IND","Financial Institutions","FI-3","Regional Industry - FIG Asia & Pac","Active","2021-06-30T00:00:00.000",,,"250.0",,"250.0","IN","2022-09-02T03:05:00.000"
"2021-06-30T00:00:00.000","Erste_CRO_MREL","Summary of Investment Information (AIP Policy 2012)","44745","Loan","ERSTE & STEIERMARKISCHE BANK D. D.","Croatia","HRV","Financial Institutions","FI-3","Regional Industry - FIG - ECA","Active","2021-06-25T00:00:00.000",,,"91.43",,"91.43","HR","2022-09-02T03:05:00.000"
"2021-06-30T00:00:00.000","OCB green loan","Summary of Investment Information (AIP Policy 2012)","43733","Loan","ORIENT COMMERCIAL JOINT STOCK BANK","Vietnam","VNM","Financial Institutions","FI-2","CF4S4 - Regional Industry - FIG Asia & Pac/FIG Inv Ops East Asia & Pacific","Active","2021-06-25T00:00:00.000",,,"100.0",,"100.0","VN","2022-09-02T03:05:00.000"
"2021-06-30T00:00:00.000","Aspen Pharmacare","Summary of Investment Information (AIP Policy 2012)","45174","Loan","ASPEN FINANCE PROPRIETARY LIMITED","South Africa","SOU","other","B","Regional Industry - MAS Africa","Active","2021-05-27T00:00:00.000",,,"241.60",,"241.6","ZA","2022-09-02T03:05:00.000"
"2021-06-28T00:00:00.000","Banco BV SEF Credit Line","Summary of Investment Information (AIP Policy 2012)","43661","Loan","BANCO VOTORANTIM S.A.","Brazil","BRA","Financial Institutions","FI-3","Regional Industry - FIG LAC","Active","2021-07-30T00:00:00.000",,,"150.0",,"150.0","BR","2022-09-02T03:05:00.000"
"2021-06-25T00:00:00.000","Infinity Medical","Summary of Investment Information (AIP Policy 2012)","44402","Loan","INFINITY ADVANCED TECHNOLOGY SOLUTIONS PLC","Ethiopia","ETH","other","B","Regional Industry - MAS Africa","Pending","2021-08-06T00:00:00.000",,,"3.0",,"3.0","ET","2022-09-02T03:05:00.000"
"2021-06-24T00:00:00.000","CTP Bond","Summary of Investment Information (AIP Policy 2012)","44887","Loan","CTP N.V.","Central Europe Region","CER","other","B","Regional Industry - MAS ECA","Active","2021-05-13T00:00:00.000",,,"181.20",,"181.2",,"2022-09-02T03:05:00.000"
"2021-06-23T00:00:00.000","WCS COVID NMBTZ","Summary of Investment Information (AIP Policy 2012)","44080","Loan","NMB BANK PLC","Tanzania","TAN","Financial Institutions","FI-2","Regional Industry - FIG ME & Africa","Active","2021-05-21T00:00:00.000",,,"90.0",,"90.0",,"2022-09-02T03:05:00.000"
"2021-06-22T00:00:00.000","NSG RSE FACILITY","Summary of Investment Information (AIP Policy 2012)","45366","Loan","NSG UK ENTERPRISES LIMITED","Argentina","ARG","Manufacturing","B","Regional Industry - MAS LAC","Active","2021-05-28T00:00:00.000",,,"40.0",,"40.0","AR","2022-09-02T03:05:00.000"
"2021-06-17T00:00:00.000","Silver","Summary of Investment Information (AIP Policy 2012)","45113","Equity","THE FEDERAL BANK LIMITED","India","IND","Financial Institutions","FI-1","Regional Industry - FIG Asia & Pac","Active","2021-06-07T00:00:00.000",,,,"43.37","43.37","IN","2022-09-02T03:05:00.000"
"2021-06-16T00:00:00.000","TradeDepot Ser.B","Summary of Investment Information (AIP Policy 2012)","45601","Equity","TRADEDEPOT INC","Nigeria","NIR","Infrastructure","B","Disruptive Technologies and Funds","Active","2021-05-31T00:00:00.000",,,,"10.0","10.0","NG","2022-09-02T03:05:00.000"
"2021-06-15T00:00:00.000","SLGP SIB SME RSF II","Summary of Investment Information (AIP Policy 2012)","41091","Guarantee","SIB SME RSF II","Cote D'Ivoire","IVC","Financial Institutions","FI-2","CF3S4 - Regional Industry - FIG ME & Africa/FIG Africa Porf. Wst/Cen/Sth","Active","2018-05-25T00:00:00.000",,"35.61",,,"35.61","CI","2022-09-02T03:05:00.000"
"2021-06-15T00:00:00.000","Axian Togo","Summary of Investment Information (AIP Policy 2012)","44666","Loan","LA SOCIETE HOLDING TOGOLAISE DES COMMUNICATIONS ELECTRONIQUES SA","Togo","TOG","Telecommunications, Media, and Technology","B","Regional Industry - INF Africa","Pending","2021-07-20T00:00:00.000",,,"59.51",,"59.51","TG","2022-09-02T03:05:00.000"
"2021-06-14T00:00:00.000","BOP Equity BCDC","Summary of Investment Information (AIP Policy 2012)","45557","Loan","EQUITY BCDC","Congo, Democratic Republic of","ZAI","Financial Institutions","FI-2","Regional Industry - FIG Africa","Active","2021-06-15T00:00:00.000",,,"50.0",,"50.0","ZR","2022-09-02T03:05:00.000"
"2021-06-11T00:00:00.000","GTLP CITI V","Summary of Investment Information (AIP Policy 2012)","45495","Loan","CITIBANK N.A.","World Region","WLD","Financial Institutions","FI-3","CFGPD - Global Industry, Financial Markets/Trade & Supply Chain, Products","Active","2021-06-03T00:00:00.000",,,"600.0",,"600.0","99","2022-09-02T03:05:00.000"
"2021-06-09T00:00:00.000","BOP LAPO","Summary of Investment Information (AIP Policy 2012)","45304","Loan","LAPO MICROFINANCE BANK LTD","Nigeria","NIR","Financial Institutions","FI-3","CF3S1 - Regional Industry - FIG ME & Africa/FIG Africa Investment Stream","Active","2021-06-22T00:00:00.000",,,"8.0",,"8.0","NG","2022-09-02T03:05:00.000"
"2021-06-08T00:00:00.000","KIIFB Green Loan","Summary of Investment Information (AIP Policy 2012)","43776","Loan","KERALA INFRASTRUCTURE INVESTMENT FUND BOARD","India","IND","other","B","Regional Industry - INF Asia & Pac","Pending","2021-07-10T00:00:00.000",,,"145.96",,"145.96","IN","2022-09-02T03:05:00.000"
"2021-06-08T00:00:00.000","Tabreed District Cooling Company","Summary of Investment Information (AIP Policy 2012)","44700","Equity","TABREED ASIA CENTRAL COOLING COMPANY PTE. LTD.","India","IND","other","B","Regional Industry - INF Asia & Pac","Active","2021-07-22T00:00:00.000",,,,"25.0","25.0","IN","2022-09-02T03:05:00.000"
"2021-06-07T00:00:00.000","WCS COVID GLR","Summary of Investment Information (AIP Policy 2012)","44973","Loan","MOTORACTIVE IFN SA","Romania","ROM","Financial Institutions","FI-2","Regional Industry - FIG - ECA","Active","2021-06-15T00:00:00.000",,,"12.19",,"12.19","RO","2022-09-02T03:05:00.000"
"2021-06-04T00:00:00.000","DARP SPV EOS II","Summary of Investment Information (AIP Policy 2012)","44378","Equity","DARP SPV EOS II","Southern Europe Region","EUR","Financial Institutions","FI-2","Regional Industry - FIG - ECA","Pending","2021-07-07T00:00:00.000",,,,"75.0","75.0",,"2022-09-02T03:05:00.000"
"2021-06-02T00:00:00.000","LPG Mombasa","Summary of Investment Information (AIP Policy 2012)","44248","Loan","MOMBASA GAS TERMINAL LTD.","Kenya","KEN","Manufacturing","B","Regional Industry - MAS Africa","Pending","2021-03-12T00:00:00.000",,,"5.0",,"5.0","KE","2022-09-02T03:05:00.000"
"2021-06-01T00:00:00.000","DARP SA Cerberus","Summary of Investment Information (AIP Policy 2012)","45182","Equity","CERBERUS EMERGING MARKET SPECIAL SITUATIONS FUND I, L.P.","Latin America Region","LAC","Financial Institutions","FI-2","Regional Industry - FIG LAC","Pending","2021-09-15T00:00:00.000",,,,"100.0","100.0","33","2022-09-02T03:05:00.000"
"2021-06-01T00:00:00.000","Robust Nigeria","Summary of Investment Information (AIP Policy 2012)","45225","Loan","ROBUST INTERNATIONAL PTE. LTD.","Nigeria","NIR","Agribusiness and Forestry","B","Regional Industry - MAS Africa","Active","2021-06-30T00:00:00.000",,,"9.0",,"9.0","NG","2022-09-02T03:05:00.000"
"2021-05-28T00:00:00.000","ACV Capital III","Summary of Investment Information (AIP Policy 2012)","45325","Equity","ACV CAPITAL","Indonesia","INS","Funds","FI-2","Disruptive Technologies and Funds","Active","2021-06-28T00:00:00.000",,,,"16.0","16.0","ID","2022-09-02T03:05:00.000"
"2021-05-28T00:00:00.000","Santander Green","Summary of Investment Information (AIP Policy 2012)","45017","Loan","BANCO SANTANDER BRASIL SA","Brazil","BRA","Financial Institutions","FI-2","CF1S7 - Regional Industry - FIG LAC/FIG Inv Ops - CLA","Active","2021-06-29T00:00:00.000",,,"150.0",,"150.0","BR","2022-09-02T03:05:00.000"
"2021-05-28T00:00:00.000","CIMAF West Africa","Summary of Investment Information (AIP Policy 2012)","42046","Loan","CIMENTS DE L'AFRIQUE SENEGAL S.A","Western Africa Region","WAN","Manufacturing","A","Regional Industry - MAS Africa","Pending","2021-10-15T00:00:00.000",,,"107.03",,"107.03","45","2022-09-02T03:05:00.000"
"2021-05-28T00:00:00.000","Rabo India","Summary of Investment Information (AIP Policy 2012)","44172","Loan","COOPERATIEVE RABOBANK U A","India","IND","Financial Institutions","FI-2","Regional Industry - FIG Asia & Pac","Hold","2021-06-28T00:00:00.000",,,"50.0",,"50.0","IN","2022-09-02T03:05:00.000"
"2021-05-28T00:00:00.000","GTFP STERLING B.","Summary of Investment Information (AIP Policy 2012)","44726","Guarantee","STERLING BANK PLC","Nigeria","NIR","Financial Institutions","FI-3","Regional Industry - FIG ME & Africa","Active","2021-06-28T00:00:00.000",,"500.0",,,"500.0","NG","2022-09-02T03:05:00.000"
"2021-05-28T00:00:00.000","GTLP ABSA","Summary of Investment Information (AIP Policy 2012)","45554","Guarantee","ABSA GTLP","South Africa","SOU","Financial Institutions","FI-3","CFGPD - Global Industry, Financial Markets/Trade & Supply Chain, Products","Pending","2021-06-11T00:00:00.000",,"125.0",,,"125.0","ZA","2022-09-02T03:05:00.000"
"2021-05-28T00:00:00.000","WCS CR Coronation Merchant Bank","Summary of Investment Information (AIP Policy 2012)","45629","Loan","CORONATION MERCHANT BANK LIMITED","Nigeria","NIR","Financial Institutions","FI-2","Regional Industry - FIG Africa","Active","2021-06-28T00:00:00.000",,,"20.0",,"20.0","NG","2022-09-02T03:05:00.000"
"2021-05-27T00:00:00.000","BPL SL II","Summary of Investment Information (AIP Policy 2012)","45012","Loan","BUSINESS PARTNERS LIMITED","South Africa","SOU","Financial Institutions","FI-2","Regional Industry - FIG Africa","Active","2021-06-29T00:00:00.000",,,"43.61",,"43.61","ZA","2022-09-02T03:05:00.000"
"2021-05-27T00:00:00.000","ETG RSE Medium Term Loan","Summary of Investment Information (AIP Policy 2012)","44363","Loan","ETC GROUP","Africa Region","AFR","Agribusiness and Forestry","A","CM3A6 - Regional Industry - MAS ME & Africa/Agribusiness & Forestry - Africa","Active","2021-03-22T00:00:00.000",,,"30.0",,"30.0","3A","2022-09-02T03:05:00.000"
"2021-05-26T00:00:00.000","BBI WCS","Summary of Investment Information (AIP Policy 2012)","45453","Loan","BMCE BANK INTERNATIONAL PLC","Africa Region","AFR","Financial Institutions","FI-3","Regional Industry - FIG ME & Africa","Hold","2021-06-28T00:00:00.000",,,"25.0",,"25.0","3A","2022-09-02T03:05:00.000"
"2021-05-25T00:00:00.000","OCP Africa CF","Summary of Investment Information (AIP Policy 2012)","43582","Loan","OCP S.A.","Africa Region","AFR","Manufacturing","B","Regional Industry - MAS Africa","Active","2021-06-24T00:00:00.000",,,"100.0",,"100.0","3A","2022-09-02T03:05:00.000"
"2021-05-25T00:00:00.000","Fosun Pharma GHP","Summary of Investment Information (AIP Policy 2012)","45021","Loan","SHANGHAI FOSUN PHARMACEUTICAL (GROUP) CO., LTD.","China","CHA","other","B","Regional Industry - MAS Asia & Pac","Active","2021-04-30T00:00:00.000",,,"200.0",,"200.0","CN","2022-09-02T03:05:00.000"
"2021-05-25T00:00:00.000","Northwest Hospital Pakistan","Summary of Investment Information (AIP Policy 2012)","44367","Loan","ALLIANCE HEALTHCARE (PRIVATE) LIMITED","Pakistan","PAK","Health and Education","B","Regional Industry MAS MCT","Pending","2021-06-25T00:00:00.000",,,"10.14",,"10.14","PK","2022-09-02T03:05:00.000"
"2021-05-25T00:00:00.000","DCM Banca Comerciala Romania- MREL 2021","Summary of Investment Information (AIP Policy 2012)","45124","Loan","BANCA COMERCIALA ROMANA SA","Romania","ROM","Financial Institutions","FI-3","CF2S8 - Regional Industry - FIG - ECA/FIG Inv Operations - Europe","Active","2021-04-19T00:00:00.000",,,"112.50",,"112.5","RO","2022-09-02T03:05:00.000"
"2021-05-24T00:00:00.000","Letshego Namibia Housing","Summary of Investment Information (AIP Policy 2012)","44605","Loan","LETSHEGO BANK (NAMIBIA) LIMITED","Namibia","NAM","Financial Institutions","FI-3","Regional Industry - FIG Africa","Active","2021-06-25T00:00:00.000",,,"50.0",,"50.0","NA","2022-09-02T03:05:00.000"
"2021-05-24T00:00:00.000","Lexo Energy","Summary of Investment Information (AIP Policy 2012)","43838","Loan","LEXO ENERGY LTD","Kenya","KEN","Manufacturing","B","Regional Industry - MAS Africa","Pending","2022-05-27T00:00:00.000",,,"7.80",,"7.8","KE","2022-09-02T03:05:00.000"
"2021-05-21T00:00:00.000","BOP ABL","Summary of Investment Information (AIP Policy 2012)","44847","Loan","ACLEDA BANK LAO LTD","Lao People's Democratic Republic","LAO","Financial Institutions","FI-2","Regional Industry - FIG Asia & Pac","Active","2021-06-21T00:00:00.000",,,"10.0",,"10.0","LA","2022-09-02T03:05:00.000"
"2021-05-20T00:00:00.000","South Asia Growth Fund II, L.P.","Summary of Investment Information (AIP Policy 2012)","39369","Equity","SOUTH ASIA GROWTH FUND II, LP","India","IND","Funds","FI-2","Disruptive Technologies and Funds","Active","2021-06-21T00:00:00.000",,,,"30.0","30.0","IN","2022-09-02T03:05:00.000"
"2021-05-20T00:00:00.000","Dolidol","Summary of Investment Information (AIP Policy 2012)","43869","Loan","UNI CONFORT MAROC DOLIDOL","Morocco","MYC","Manufacturing","B","Regional Industry - MAS Africa","Active","2021-06-25T00:00:00.000",,,"30.48",,"30.48","MA","2022-09-02T03:05:00.000"
"2021-05-20T00:00:00.000","SMEV Adiwale I","Summary of Investment Information (AIP Policy 2012)","45300","Equity","ADIWALE FUND I, LP","Western Africa Region","WAN","Funds","FI-2","Disruptive Technologies and Funds","Active","2021-05-10T00:00:00.000",,,,"250.0","250.0","45","2022-09-02T03:05:00.000"
"2021-05-20T00:00:00.000","SeABank Project","Summary of Investment Information (AIP Policy 2012)","44792","Loan","SOUTHEAST ASIA COMMERCIAL JOINT STOCK BANK","Vietnam","VNM","Financial Institutions","FI-2","CF4S4 - Regional Industry - FIG Asia & Pac/FIG Inv Ops East Asia & Pacific","Active","2021-06-21T00:00:00.000",,,"80.0",,"80.0","VN","2022-09-02T03:05:00.000"
"2021-05-19T00:00:00.000","I&M Bank Kenya -Tier II Sub-Loan ","Summary of Investment Information (AIP Policy 2012)","44168","Loan","I AND M BANK LTD","Kenya","KEN","Financial Institutions","FI-2","Regional Industry - FIG Africa","Active","2021-03-31T00:00:00.000",,,"30.0",,"30.0","KE","2022-09-02T03:05:00.000"
"2021-05-18T00:00:00.000","Camel Ride","Summary of Investment Information (AIP Policy 2012)","43317","Loan","INTEGRATED DIAGNOSTICS HOLDINGS PLC","Egypt, Arab Republic of","EGT","other","B","CM3M3 - Regional Industry - MAS ME & Africa/Manufacturing - Middle East","Active","2020-12-08T00:00:00.000",,,"50.0","35.0","85.0","EG","2022-09-02T03:05:00.000"
"2021-05-18T00:00:00.000","DCM RBRO GREEN MREL BOND","Summary of Investment Information (AIP Policy 2012)","45268","Loan","RAIFFEISEN BANK SA","Romania","ROM","Financial Institutions","FI-2","Regional Industry - FIG - ECA","Active","2021-04-30T00:00:00.000",,,"160.0",,"160.0","RO","2022-09-02T03:05:00.000"
"2021-05-17T00:00:00.000","Telecom Armenia CJSC","Summary of Investment Information (AIP Policy 2012)","45195","Loan","TELECOM ARMENIA CJSC","Armenia","ARM","Telecommunications, Media, and Technology","B","Regional Industry - INF ECA","Active","2021-06-28T00:00:00.000",,,"20.0",,"20.0","AM","2022-09-02T03:05:00.000"
"2021-05-17T00:00:00.000","CDel SLGP SC Nigeria RSF1","Summary of Investment Information (AIP Policy 2012)","44985","Guarantee","SLGP Standard Chartered Nigeria RSF I","Nigeria","NIR","Financial Institutions","FI-2","CF3S4 - Regional Industry - FIG ME & Africa/FIG Africa Porf. Wst/Cen/Sth","Pending","2021-06-30T00:00:00.000",,"30.0",,,"30.0","NG","2022-09-02T03:05:00.000"
"2021-05-14T00:00:00.000","Medlog","Summary of Investment Information (AIP Policy 2012)","42041","Loan","MEDLOG SA","Africa Region","AFR","Infrastructure","B","Regional Industry - INF Africa","Active","2021-06-17T00:00:00.000",,,"37.50",,"37.5","3A","2022-09-02T03:05:00.000"
"2021-05-13T00:00:00.000","GTFP Unico Mozam","Summary of Investment Information (AIP Policy 2012)","44597","Guarantee","NEDBANK MOZAMBIQUE","Mozambique","MOZ","Financial Institutions","C","Regional Industry - FIG Africa","Active","2021-03-25T00:00:00.000",,"500.0",,,"500.0","MZ","2022-09-02T03:05:00.000"
"2021-05-12T00:00:00.000","BOP HTB Senior","Summary of Investment Information (AIP Policy 2012)","45535","Loan","HATTHA BANK PLC.","Cambodia","KAM","Financial Institutions","FI-2","Regional Industry - FIG Asia & Pac","Active","2021-06-14T00:00:00.000",,,"10.0",,"10.0","KH","2022-09-02T03:05:00.000"
"2021-05-12T00:00:00.000","YoKuku Mezz","Summary of Investment Information (AIP Policy 2012)","44775","Loan","HMH RAINBOW LIMITED","Uganda","UAN","Agribusiness and Forestry","B","Regional Industry - MAS Africa","Pending","2021-06-15T00:00:00.000",,,"5.0",,"5.0","UG","2022-09-02T03:05:00.000"
