"date_disclosed","project_name","document_type","project_number","product_line","company_name","country","ifc_country_code","industry","environmental_category","department","status","project_board_date","ifc_investment_for_risk_management_million_usd","ifc_investment_for_guarantee_million_usd","ifc_investment_for_loan_million_usd","ifc_investment_for_equity_million_usd","total_ifc_investment_as_approved_by_board_million_usd","country_code","as_of_date"
"2015-12-04T00:00:00.000","Xac Syndication","Summary of Investment Information (AIP Policy 2012)","37610","Loan","XACBANK LLC","Mongolia","MNG","Financial Institutions","FI-2","Regional Industry - FIG Asia & Pac","Active","2016-01-05T00:00:00.000",,,"15.0",,"15.0","MN","2022-08-30T03:05:00.000"
"2007-05-08T00:00:00.000","Khan Bank Loan","Summary of Proposed Investment (Disclosure Policy 2006)","25836","Loan","KHAN BANK LLC","Mongolia","MNG","Financial Institutions","FI","Global Industry, Financial Markets","Completed","2007-06-08T00:00:00.000",,,"15.0",,"15.0","MN","2022-08-30T03:05:00.000"
"2012-04-17T00:00:00.000","XB Syndication","Summary of Investment Information (AIP Policy 2012)","31865","Loan","XACBANK LLC","Mongolia","MNG","Financial Institutions","FI-2","Global Industry, Financial Markets","Pending","2012-05-21T00:00:00.000",,,"10.0",,"10.0","MN","2022-08-30T03:05:00.000"
"2013-11-13T00:00:00.000","Intermed","Summary of Investment Information (AIP Policy 2012)","33808","Loan","INTERNATIONAL MEDICAL CENTRE LLC","Mongolia","MNG","Health and Education","B","Regional Industry - MAS Asia & Pac","Completed","2014-01-06T00:00:00.000",,,"10.0",,"10.0","MN","2022-08-30T03:05:00.000"
"2015-11-11T00:00:00.000","Ibis Mongolia","Summary of Investment Information (AIP Policy 2012)","37451","Loan","MMC POLARIS LLC","Mongolia","MNG","Tourism, Retail, and Property","B","Regional Industry - MAS Asia & Pac","Completed","2015-12-15T00:00:00.000",,,"6.50",,"6.5","MN","2022-08-30T03:05:00.000"
"2007-01-18T00:00:00.000","XacBank","Summary of Proposed Investment (Disclosure Policy 2006)","25137","Loan","XACBANK LLC","Mongolia","MNG","Financial Institutions","FI","Global Industry, Financial Markets","Completed","2007-02-20T00:00:00.000",,,"5.0",,"5.0","MN","2022-08-30T03:05:00.000"
"2018-11-15T00:00:00.000","Xac Subdebt","Summary of Investment Information (AIP Policy 2012)","41748","Loan","XACBANK LLC","Mongolia","MNG","Financial Institutions","FI-2","Regional Industry - FIG Asia & Pac","Active","2019-01-18T00:00:00.000",,,"5.0",,"5.0","MN","2022-08-30T03:05:00.000"
"2010-05-18T00:00:00.000","XacBank Sub Debt","Summary of Proposed Investment (Disclosure Policy 2006)","29819","Loan","XACBANK LLC","Mongolia","MNG","Financial Institutions","FI","Global Industry, Financial Markets","Completed","2010-06-21T00:00:00.000",,,"5.0",,"5.0","MN","2022-08-30T03:05:00.000"
"2004-04-27T00:00:00.000","Trade & Development Bank of Mongolia","Summary of Proposed Investment (Disclosure Policy 2006)","10728","Loan","TRADE AND DEVELOPMENT BANK OF MONGOLIA LLC","Mongolia","MNG","Financial Institutions","FI-1","Global Industry, Financial Markets","Completed","2004-05-27T00:00:00.000",,,"3.50","1.50","5.0","MN","2022-08-30T03:05:00.000"
"2020-04-10T00:00:00.000","Transcapital","Summary of Investment Information (AIP Policy 2012)","43012","Risk Management","TRANSCAPITAL NBFI, LLC","Mongolia","MNG","Financial Institutions","FI-3","Regional Industry - FIG Asia & Pac","Active","2020-05-20T00:00:00.000","1.50",,"2.99",,"4.49","MN","2022-08-30T03:05:00.000"
"2010-09-07T00:00:00.000","Suu dairy","Summary of Proposed Investment (Disclosure Policy 2006)","29215","Loan","SUU JOINT STOCK COMPANY","Mongolia","MNG","Agribusiness and Forestry","B","Gbl Ind, Manufact, Agribus &amp; Services","Completed","2010-10-18T00:00:00.000",,,"2.0","0.50","2.5","MN","2022-08-30T03:05:00.000"
"2004-03-22T00:00:00.000","Agricultural Bank of Mongolia","Summary of Proposed Investment (Disclosure Policy 2006)","11710","Loan","KHAN BANK LLC","Mongolia","MNG","Financial Institutions","FI","Global Industry, Financial Markets","Completed","2004-04-22T00:00:00.000",,,"1.80","1.20","3.0","MN","2022-08-30T03:05:00.000"
"1996-12-12T00:00:00.000","SEF G+M Industrial Ltd.","Summary of Proposed Investment (Disclosure Policy 2006)","7940","Loan","G&M Industrial Co. Ltd.","Mongolia","MNG","Manufacturing","B","Regional Industry - MAS Asia & Pac","Completed",,,,"1.45","0.30","1.75","MN","2022-08-30T03:05:00.000"
"2001-05-18T00:00:00.000","SEF XAC-Microstart Mongolia","Summary of Proposed Investment (Disclosure Policy 2006)","10500","Loan","XACBANK LLC","Mongolia","MNG","Financial Institutions","FI","Global Industry, Financial Markets","Completed","2001-06-22T00:00:00.000",,,"0.40",,"0.4","MN","2022-08-30T03:05:00.000"
"2013-04-09T00:00:00.000","TFG Equity 2013","Summary of Investment Information (AIP Policy 2012)","33492","Equity","XACBANK LLC","Mongolia","MNG","Financial Institutions","FI-2","Global Industry, Financial Markets","Completed","2013-05-15T00:00:00.000",,,,"7.35","7.35","MN","2022-08-30T03:05:00.000"
"2010-04-29T00:00:00.000","Mongolia Opportunities Fund I, L.P.","Summary of Proposed Investment (Disclosure Policy 2006)","29310","Equity","MONGOLIA OPPORTUNITIES FUND I LP","Mongolia","MNG","Infrastructure","FI","Disruptive Technologies and Funds","Active","2010-06-24T00:00:00.000",,,,"7.50","7.5","MN","2022-08-30T03:05:00.000"
"2003-04-03T00:00:00.000","GEF Mongolia Egin-Uur Watershed Conservation Initiative","Summary of Proposed Investment (Disclosure Policy 2006)","503476",,"UNKNOWN","Mongolia","MNG","Infrastructure","B","Advisory Services","Completed",,,,,,,"MN","2022-08-30T03:05:00.000"
"2013-08-27T00:00:00.000","Khan Bank AMC Cap Fund","Summary of Investment Information (AIP Policy 2012)","33515",,"KHAN BANK LLC","Mongolia","MNG","Financial Institutions","FI-2","Global Industry, Financial Markets","Active","2013-09-27T00:00:00.000",,,,,,"MN","2022-08-30T03:05:00.000"
"2007-09-28T00:00:00.000","Xac Bank Equity","Summary of Proposed Investment (Disclosure Policy 2006)","26348","Equity","XACBANK LLC","Mongolia","MNG","Financial Institutions","FI","Global Industry, Financial Markets","Completed","2007-10-29T00:00:00.000",,,,"2.48","2.48","MN","2022-08-30T03:05:00.000"
"2012-04-17T00:00:00.000","CF XacBank SD","Summary of Investment Information (AIP Policy 2012)","32179",,"XACBANK LLC","Mongolia","MNG","Financial Institutions","FI-2","Global Industry, Financial Markets","Active","2012-05-18T00:00:00.000",,,,,,"MN","2022-08-30T03:05:00.000"
