"as_of_date","fiscal_year","region","borrower_country","borrower_country_code","project_id","project_name","procurement_category","procurement_method","major_sector","wb_contract_number","contract_description","contract_signing_date","supplier","supplier_country","supplier_country_code","supplier_contract_amount_usd"
"2022-09-12T00:00:00.000","2021","EUROPE AND CENTRAL ASIA","Croatia","HR","P122219","Integrated Land Administration System Project","Consultant Services","Consultant Qualification  Selection","Information and Communications Technologies;Agriculture, Fishing and Forestry;Public Administration","1658896","Providing consulting services of User satisfactory analysis","2021-02-25T00:00:00.000","IPSOS D.O.O","Republic of Croatia","HR","36845.0"
"2022-09-12T00:00:00.000","2021","EUROPE AND CENTRAL ASIA","Croatia","HR","P122219","Integrated Land Administration System Project","Non-consulting Services","Direct Selection","Information and Communications Technologies;Agriculture, Fishing and Forestry;Public Administration","1658861","Contract for Digital Geodetic Elaborates System (DGES) Upgrade and Integration","2021-06-07T00:00:00.000","IGEA LTD.","Republic of Croatia","HR","241410.0"
"2022-09-12T00:00:00.000","2021","EUROPE AND CENTRAL ASIA","Croatia","HR","P122219","Integrated Land Administration System Project","Goods","Request for Quotations","Information and Communications Technologies;Agriculture, Fishing and Forestry;Public Administration","1658846","MOJPA - Supply of the Service for the Production of Educational Video Tutorials for Scanning Incoming Documents and their Uploading into the Joint Information System (JIS) application","2021-02-15T00:00:00.000","WORD","Republic of Croatia","HR","3251.0"
"2022-09-12T00:00:00.000","2021","EUROPE AND CENTRAL ASIA","Croatia","HR","P155842","Modernization and restructuring of the road sector","Consultant Services","Consultant Qualification  Selection","Transportation","1658752","Starting points for the assignment should be the mentioned Study and review of current status and options for changes in accounting practices and regulation for roads entities in Croatia, from 2018.","2021-06-16T00:00:00.000","FACT SAVJETOVANJE","Republic of Croatia","HR","130163.0"
"2022-09-12T00:00:00.000","2021","EUROPE AND CENTRAL ASIA","Croatia","HR","P122219","Integrated Land Administration System Project","Non-consulting Services","Direct Selection","Information and Communications Technologies;Agriculture, Fishing and Forestry;Public Administration","1658624","JIS UPGRADE WITH NEW FUNCTIONALITIES FOR STATE GEODETIC ADMINISTRATION - Contract No. SGA/ILAS DF-C2.2.1/DS/20/65","2021-06-07T00:00:00.000","ERICSSON NIKOLA TESLA D.D.","Republic of Croatia","HR","124226.0"
"2022-09-12T00:00:00.000","2021","EUROPE AND CENTRAL ASIA","Croatia","HR","P155842","Modernization and restructuring of the road sector","Consultant Services","Quality And Cost-Based Selection","Transportation","1657898","Support is sought to hire a financial advisory firm (Consultant) to help prepare a financial strategy that will guide (SOEs&#8217;) capital investment plan for period 2020-2030. Updated strategy is needed s","2021-06-14T00:00:00.000","KPMG CROATIA","Republic of Croatia","HR","194438.0"
"2022-09-12T00:00:00.000","2021","EUROPE AND CENTRAL ASIA","Croatia","HR","P122219","Integrated Land Administration System Project","Consultant Services","Consultant Qualification  Selection","Information and Communications Technologies;Agriculture, Fishing and Forestry;Public Administration","1647171","Contract for Provision of Consulting Services for the Development of the Conceptual, Main and Detailed Interior Design Projects for the SGA Head Office","2021-02-18T00:00:00.000","ORGANIZACIJA ZA PLANIRANJE I ARHITEKTURU","Republic of Croatia","HR","133410.0"
"2022-09-12T00:00:00.000","2021","EUROPE AND CENTRAL ASIA","Croatia","HR","P122219","Integrated Land Administration System Project","Goods","Request for Bids","Information and Communications Technologies;Agriculture, Fishing and Forestry;Public Administration","1645971","Contract for procurement of notebooks and routers for LROs","2021-01-21T00:00:00.000","KING ICT D.O.O.","Republic of Croatia","HR","198408.0"
"2022-09-12T00:00:00.000","2021","EUROPE AND CENTRAL ASIA","Croatia","HR","P122219","Integrated Land Administration System Project","Civil Works","Request for Bids","Information and Communications Technologies;Agriculture, Fishing and Forestry;Public Administration","1645395","Works for LRO Zagreb","2020-11-19T00:00:00.000","ING-GRAD D.O.O.","Republic of Croatia","HR","12922047.0"
"2022-09-12T00:00:00.000","2021","EUROPE AND CENTRAL ASIA","Croatia","HR","P122219","Integrated Land Administration System Project","Goods","Request for Bids","Information and Communications Technologies;Agriculture, Fishing and Forestry;Public Administration","1645002","Contract for supply of scanners for LROs","2020-11-16T00:00:00.000","COPY-ELECTRONIC D.O.O.","Republic of Croatia","HR","511368.0"
"2022-09-12T00:00:00.000","2021","EUROPE AND CENTRAL ASIA","Croatia","HR","P122219","Integrated Land Administration System Project","Goods","Request for Bids","Information and Communications Technologies;Agriculture, Fishing and Forestry;Public Administration","1644979","Contract for hardware and software for state maps control","2021-01-25T00:00:00.000","KVARNERCAD","Republic of Croatia","HR","234839.0"
"2022-09-12T00:00:00.000","2021","EUROPE AND CENTRAL ASIA","Croatia","HR","P122219","Integrated Land Administration System Project","Non-consulting Services","Request for Bids","Information and Communications Technologies;Agriculture, Fishing and Forestry;Public Administration","1642709","Production of the digital orthophotomaps B4.6","2020-11-12T00:00:00.000","CADCOM D.O.O.","Republic of Croatia","HR","646544.0"
"2022-09-12T00:00:00.000","2019","EUROPE AND CENTRAL ASIA","Croatia","HR","P122219","Integrated Land Administration System Project","Consultant Services","Individual Consultant Selection","Information and Communications Technologies;Agriculture, Fishing and Forestry;Public Administration","1641237","IA - Project manager & Monitoring and Evaluation Specialist","2018-12-31T00:00:00.000","Individual Consultant","Republic of Croatia","HR","225884.0"
"2022-09-12T00:00:00.000","2019","EUROPE AND CENTRAL ASIA","Croatia","HR","P122219","Integrated Land Administration System Project","Consultant Services","Individual Consultant Selection","Information and Communications Technologies;Agriculture, Fishing and Forestry;Public Administration","1641236","IA -Translator I","2018-12-31T00:00:00.000","Individual Consultant","Republic of Croatia","HR","105542.0"
"2022-09-12T00:00:00.000","2019","EUROPE AND CENTRAL ASIA","Croatia","HR","P122219","Integrated Land Administration System Project","Consultant Services","Individual Consultant Selection","Information and Communications Technologies;Agriculture, Fishing and Forestry;Public Administration","1641234","IA - Procurement Specialist","2018-12-31T00:00:00.000","Individual Consultant","Republic of Croatia","HR","188814.0"
"2022-09-12T00:00:00.000","2019","EUROPE AND CENTRAL ASIA","Croatia","HR","P122219","Integrated Land Administration System Project","Consultant Services","Individual Consultant Selection","Information and Communications Technologies;Agriculture, Fishing and Forestry;Public Administration","1641225","IA - Financial Specialist","2018-12-31T00:00:00.000","Individual Consultant","Republic of Croatia","HR","184725.0"
"2022-09-12T00:00:00.000","2021","EUROPE AND CENTRAL ASIA","Croatia","HR","P122219","Integrated Land Administration System Project","Consultant Services","Direct Selection","Information and Communications Technologies;Agriculture, Fishing and Forestry;Public Administration","1641217","SGA - Consultancy Services for Archival System Optimisation of the State Geodetic Administration","2020-11-04T00:00:00.000","GEOSOFT D.O.O.","Republic of Croatia","HR","120572.0"
"2022-09-12T00:00:00.000","2021","EUROPE AND CENTRAL ASIA","Croatia","HR","P122219","Integrated Land Administration System Project","Consultant Services","Direct Selection","Information and Communications Technologies;Agriculture, Fishing and Forestry;Public Administration","1641174","IA - Further JIS development and upgrade to support functional linking of cadastre and land registry services, e-services","2020-12-04T00:00:00.000","ERICSSON NIKOLA TESLA D.D.","Republic of Croatia","HR","321898.0"
"2022-09-12T00:00:00.000","2021","EUROPE AND CENTRAL ASIA","Croatia","HR","P122219","Integrated Land Administration System Project","Goods","Request for Bids","Information and Communications Technologies;Agriculture, Fishing and Forestry;Public Administration","1640885","MOJ - Procurement of HW and SW for upgrading the LROs digital archive","2020-07-06T00:00:00.000","CROZ D.O.O","Republic of Croatia","HR","444573.0"
"2022-09-12T00:00:00.000","2021","EUROPE AND CENTRAL ASIA","Croatia","HR","P167247","Justice for Business Project","Consultant Services","Individual Consultant Selection","Public Administration","1639490","CONTRACT for Consultancy Services of the Project Manager, No. JUST-B/5.1CS/OP-1/2020/003R","2020-12-01T00:00:00.000","Individual Consultant","World","1W","91417.0"
"2022-09-12T00:00:00.000","2021","EUROPE AND CENTRAL ASIA","Croatia","HR","P167247","Justice for Business Project","Consultant Services","Individual Consultant Selection","Public Administration","1637779","CONTRACT FOR CONSULTING SERVICES OF CONSTRUCTION SUPERVISOR/ENGINEER/ARCHITECT, SOCIAL AND ENVIRONMENT SPECIALIST, JUST-B/5.5/CS/OP-1/2020/004","2020-12-08T00:00:00.000","Individual Consultant","World","1W","70972.0"
"2022-09-12T00:00:00.000","2020","EUROPE AND CENTRAL ASIA","Croatia","HR","P167247","Justice for Business Project","Consultant Services","Individual Consultant Selection","Public Administration","1636651","CONTRACT for Consultancy Services of the Financial Expert, No. JUST-B/5.3/CS/OP-1/2020/002","2020-06-23T00:00:00.000","Individual Consultant","World","1W","67023.0"
"2022-09-12T00:00:00.000","2020","EUROPE AND CENTRAL ASIA","Croatia","HR","P167247","Justice for Business Project","Consultant Services","Individual Consultant Selection","Public Administration","1634506","CONTRACT for Consultancy Services of the Procurement Expert, No. JUST-B/5.2/CS/OP-1/2020/001","2020-06-01T00:00:00.000","Individual Consultant","World","1W","77071.0"
"2022-09-12T00:00:00.000","2020","EUROPE AND CENTRAL ASIA","Croatia","HR","P122219","Integrated Land Administration System Project","Consultant Services","Consultant Qualification  Selection","Information and Communications Technologies;Agriculture, Fishing and Forestry;Public Administration","1614440","Contract for services to translate utility report data into standard computer format fit for data capture in the HR-KI system (Services); SGA/ILAS AF B4.4/CQS/19/49","2020-04-01T00:00:00.000","ERICSSON NIKOLA TESLA D.D.","Republic of Croatia","HR","393998.0"
"2022-09-12T00:00:00.000","2020","EUROPE AND CENTRAL ASIA","Croatia","HR","P122219","Integrated Land Administration System Project","Goods","Request for Quotations","Information and Communications Technologies;Agriculture, Fishing and Forestry;Public Administration","1611987","Contract for supply of the technical service of binding collections of deeds for Lot 1 &#8211; Municipal Court in Split, Contract No. MOJ/ILAS AF-A6.2b/SH/19/47","2020-01-20T00:00:00.000","GRAFIKON TISKARA I KNJIGOVEŽNICA","Republic of Croatia","HR","23670.0"
"2022-09-12T00:00:00.000","2020","EUROPE AND CENTRAL ASIA","Croatia","HR","P122219","Integrated Land Administration System Project","Goods","Request for Quotations","Information and Communications Technologies;Agriculture, Fishing and Forestry;Public Administration","1611986","Contract for supply of the technical service of binding collections of deeds for Lot 2 &#8211; Municipal Court in Dubrovnik, Contract No. MOJ/ILAS AF-A6.2/SH/19/48","2020-01-20T00:00:00.000","GRAFIKON TISKARA I KNJIGOVEŽNICA","Republic of Croatia","HR","9134.0"
"2022-09-12T00:00:00.000","2020","EUROPE AND CENTRAL ASIA","Croatia","HR","P147499","Sustainable Croatian Railways in Europe","Civil Works","Request for Bids","Transportation","1608185","Works on railway rehabilitation, section Savski Marof-Zapadni kolodvor","2020-02-20T00:00:00.000","SWIETELSKY BAUGESELSCHAFT M.B.","Republic of Austria","AT","53012561.0"
"2022-09-12T00:00:00.000","2020","EUROPE AND CENTRAL ASIA","Croatia","HR","P155842","Modernization and restructuring of the road sector","Consultant Services","Least Cost Selection","Transportation","1606970","Selection of Consultants under MARS Project - activity: IT AUDIT OF ROAD SECTOR COMPANIES","2020-02-12T00:00:00.000","KPMG CROATIA D.O.O.","Republic of Croatia","HR","128904.0"
"2022-09-12T00:00:00.000","2020","EUROPE AND CENTRAL ASIA","Croatia","HR","P155842","Modernization and restructuring of the road sector","Consultant Services","Individual Consultant Selection","Transportation","1606788","RAMS Technical Assistance (Preparation of RAMS Technical Specification and Related Support Services","2020-01-15T00:00:00.000","Individual Consultant","Republic of Croatia","HR","54901.0"
"2022-09-12T00:00:00.000","2020","EUROPE AND CENTRAL ASIA","Croatia","HR","P155842","Modernization and restructuring of the road sector","Consultant Services","Individual Consultant Selection","Transportation","1606668","Modernization and Restructuring of the Road Sector Project Coordinator Support, at the Ministry of Sea, Transport and Infrastructure (MSTI) - Project Coordinator 2 for technical aspects","2019-12-23T00:00:00.000","Individual Consultant","Republic of Croatia","HR","108078.0"
"2022-09-12T00:00:00.000","2020","EUROPE AND CENTRAL ASIA","Croatia","HR","P122219","Integrated Land Administration System Project","Consultant Services","Individual Consultant Selection","Information and Communications Technologies;Agriculture, Fishing and Forestry;Public Administration","1603969","UGOVOR za SAVJETNI&#268;KE USLUGE GRA&#272;EVINSKOG IN&#381;ENJERA / KOORDINATORA ZA&#352;TITNIH MEHANIZAMA, Br. MOJ/ILAS AF-D1.1.10/IC/19/44","2019-11-20T00:00:00.000","Individual Consultant","Republic of Croatia","HR","97354.0"
"2022-09-12T00:00:00.000","2019","EUROPE AND CENTRAL ASIA","Croatia","HR","P122219","Integrated Land Administration System Project","Consultant Services","Direct Selection","Information and Communications Technologies;Agriculture, Fishing and Forestry;Public Administration","1602787","SGA - Support to cadastral map homogenization (Services)","2018-07-04T00:00:00.000","GEO GAUSS D.O.O.","Republic of Croatia","HR","111750.0"
"2022-09-12T00:00:00.000","2020","EUROPE AND CENTRAL ASIA","Croatia","HR","P122219","Integrated Land Administration System Project","Non-consulting Services","Request for Bids","Information and Communications Technologies;Agriculture, Fishing and Forestry;Public Administration","1602769","SGA-Consultants to support cadastral offices","2019-07-05T00:00:00.000","CENTAR ZA POSAO","Republic of Croatia","HR","699734.0"
"2022-09-12T00:00:00.000","2020","EUROPE AND CENTRAL ASIA","Croatia","HR","P122219","Integrated Land Administration System Project","Consultant Services","Consultant Qualification  Selection","Information and Communications Technologies;Agriculture, Fishing and Forestry;Public Administration","1602235","Design of the renovation and equipping of the central archive in Gospi&#263;","2019-10-09T00:00:00.000","APZ HIDRIA D.O.O.","Republic of Croatia","HR","118625.0"
"2022-09-12T00:00:00.000","2020","EUROPE AND CENTRAL ASIA","Croatia","HR","P122219","Integrated Land Administration System Project","Non-consulting Services","Request for Bids","Information and Communications Technologies;Agriculture, Fishing and Forestry;Public Administration","1602153","SGA - Services for conducting cadastral field surveys in 13 cadastral municipalities (Non-Consultancy) - Lot 13 - Dvori&#353;&#263;e","2019-07-16T00:00:00.000","GEO GRUPA","Republic of Croatia","HR","186848.0"
"2022-09-12T00:00:00.000","2020","EUROPE AND CENTRAL ASIA","Croatia","HR","P122219","Integrated Land Administration System Project","Non-consulting Services","Request for Bids","Information and Communications Technologies;Agriculture, Fishing and Forestry;Public Administration","1602152","SGA - Services for conducting cadastral field surveys in 13 cadastral municipalities (Non-Consultancy) - Lot 11 - Forku&#353;evci","2019-07-16T00:00:00.000","GEODIST D.O.O.","Republic of Croatia","HR","167327.0"
"2022-09-12T00:00:00.000","2020","EUROPE AND CENTRAL ASIA","Croatia","HR","P122219","Integrated Land Administration System Project","Non-consulting Services","Request for Bids","Information and Communications Technologies;Agriculture, Fishing and Forestry;Public Administration","1602148","SGA - Services for conducting cadastral field surveys in 13 cadastral municipalities (Non-Consultancy) - Lot 8 - Gorica","2019-07-16T00:00:00.000","GEOPROJEKT D.O.O.","Republic of Croatia","HR","260484.0"
"2022-09-12T00:00:00.000","2020","EUROPE AND CENTRAL ASIA","Croatia","HR","P122219","Integrated Land Administration System Project","Non-consulting Services","Request for Bids","Information and Communications Technologies;Agriculture, Fishing and Forestry;Public Administration","1602144","SGA - Services for conducting cadastral field surveys in 13 cadastral municipalities (Non-Consultancy) - Lot 7 - Subotica Podravska","2019-07-16T00:00:00.000","GEOPROJEKT D.O.O.","Republic of Croatia","HR","558155.0"
"2022-09-12T00:00:00.000","2020","EUROPE AND CENTRAL ASIA","Croatia","HR","P122219","Integrated Land Administration System Project","Non-consulting Services","Request for Bids","Information and Communications Technologies;Agriculture, Fishing and Forestry;Public Administration","1602141","SGA - Services for conducting cadastral field surveys in 13 cadastral municipalities (Non-Consultancy) - Lot 10 - Donja i Gornja Pa&#269;etina","2019-09-09T00:00:00.000","ACES D.O.O.","Republic of Croatia","HR","148359.0"
"2022-09-12T00:00:00.000","2020","EUROPE AND CENTRAL ASIA","Croatia","HR","P122219","Integrated Land Administration System Project","Non-consulting Services","Request for Bids","Information and Communications Technologies;Agriculture, Fishing and Forestry;Public Administration","1602140","SGA - Services for conducting cadastral field surveys in 13 cadastral municipalities (Non-Consultancy) - Lot 12 - Vidu&#353;evac","2019-07-16T00:00:00.000","CADCOM D.O.O.","Republic of Croatia","HR","539236.0"
"2022-09-12T00:00:00.000","2020","EUROPE AND CENTRAL ASIA","Croatia","HR","P122219","Integrated Land Administration System Project","Non-consulting Services","Request for Bids","Information and Communications Technologies;Agriculture, Fishing and Forestry;Public Administration","1602132","SGA - Services for conducting cadastral field surveys in 13 cadastral municipalities (Non-Consultancy) - Lot 6 - Ivanovci &#272;akova&#269;ki","2019-07-16T00:00:00.000","GEODETSKI ZAVOD D.D. SPLIT","Republic of Croatia","HR","259619.0"
"2022-09-12T00:00:00.000","2020","EUROPE AND CENTRAL ASIA","Croatia","HR","P122219","Integrated Land Administration System Project","Non-consulting Services","Request for Bids","Information and Communications Technologies;Agriculture, Fishing and Forestry;Public Administration","1602126","SGA - Services for conducting cadastral field surveys in 13 cadastral municipalities (Non-Consultancy) - Lot 9 - Velika Ves","2019-07-16T00:00:00.000","ACES D.O.O.","Republic of Croatia","HR","365428.0"
"2022-09-12T00:00:00.000","2020","EUROPE AND CENTRAL ASIA","Croatia","HR","P122219","Integrated Land Administration System Project","Non-consulting Services","Request for Bids","Information and Communications Technologies;Agriculture, Fishing and Forestry;Public Administration","1602124","SGA - Services for conducting cadastral field surveys in 13 cadastral municipalities (Non-Consultancy) - Lot 5 - Mrzovi&#263;","2019-07-16T00:00:00.000","GEODETSKI ZAVOD RIJEKA D.O.O.","Republic of Croatia","HR","330552.0"
"2022-09-12T00:00:00.000","2020","EUROPE AND CENTRAL ASIA","Croatia","HR","P122219","Integrated Land Administration System Project","Non-consulting Services","Request for Bids","Information and Communications Technologies;Agriculture, Fishing and Forestry;Public Administration","1602109","SGA - Services for conducting cadastral field surveys in 13 cadastral municipalities (Non-Consultancy) - Lot 4 - Gornja Moti&#269;ina","2019-07-16T00:00:00.000","GEODETSKI ZAVOD RIJEKA D.O.O.","Republic of Croatia","HR","87017.0"
"2022-09-12T00:00:00.000","2020","EUROPE AND CENTRAL ASIA","Croatia","HR","P122219","Integrated Land Administration System Project","Non-consulting Services","Request for Bids","Information and Communications Technologies;Agriculture, Fishing and Forestry;Public Administration","1602062","SGA - Services for conducting cadastral field surveys in 13 cadastral municipalities (Non-Consultancy) - Lot 3 Mala &#352;var&#269;a","2019-07-16T00:00:00.000","CADCOM D.O.O.","Republic of Croatia","HR","276297.0"
"2022-09-12T00:00:00.000","2020","EUROPE AND CENTRAL ASIA","Croatia","HR","P122219","Integrated Land Administration System Project","Non-consulting Services","Request for Bids","Information and Communications Technologies;Agriculture, Fishing and Forestry;Public Administration","1602057","Services for conducting cadastral field surveys in 13 cadastral municipalities (Non-Consultancy) - Lot 1 Gare&#353;nica","2019-07-16T00:00:00.000","GEOPROJEKT D.O.O.","Republic of Croatia","HR","354185.0"
"2022-09-12T00:00:00.000","2020","EUROPE AND CENTRAL ASIA","Croatia","HR","P122219","Integrated Land Administration System Project","Non-consulting Services","Request for Bids","Information and Communications Technologies;Agriculture, Fishing and Forestry;Public Administration","1602041","SGA - Services for conducting cadastral field surveys in 13 cadastral municipalities (Non-Consultancy) - Lot 2 Dragani&#263;","2019-07-16T00:00:00.000","GEOPROJEKT D.D. OPATIJA,","Republic of Croatia","HR","896879.0"
"2022-09-12T00:00:00.000","2020","EUROPE AND CENTRAL ASIA","Croatia","HR","P122219","Integrated Land Administration System Project","Goods","Request for Quotations","Information and Communications Technologies;Agriculture, Fishing and Forestry;Public Administration","1601653","Contract for supply of furniture to upgrade archive system of State Geodetic Administration, CONTRACT No. SGA/ILAS-B1.1.1/SH/19/43","2019-10-31T00:00:00.000","MATMETAL","Republic of Croatia","HR","74796.0"
