"date_disclosed","project_name","document_type","project_number","project_url","product_line","company_name","country","ifc_country_code","industry","environmental_category","department","status","project_board_date","ifc_approval_date","ifc_signed_date","ifc_invested_date","ifc_investment_for_risk_management_million_usd","ifc_investment_for_guarantee_million_usd","ifc_investment_for_loan_million_usd","ifc_investment_for_equity_million_usd","total_ifc_investment_as_approved_by_board_million_usd","country_code","as_of_date"
"2005-02-09T00:00:00.000","CJSC AES Kyivoblenergo & CJSC AES Rivneenergo","Summary of Proposed Investment (Disclosure Policy 2006)","11134","https://disclosures.ifc.org/project-detail/SPI/11134/cjsc-aes-kyivoblenergo-&-cjsc-aes-rivneenergo","Guarantee","PJSC AES KYIVOBLENERGO","Ukraine","UKR","Infrastructure","B","Gbl Infrastructure &amp; Natural Resources","Completed","2005-03-15T00:00:00.000","2005-04-07T00:00:00.000","2005-06-21T00:00:00.000","2005-10-28T00:00:00.000",,"3.0","30.0",,"33.0","UA","2022-08-30T03:05:00.000"
"2017-02-13T00:00:00.000","Clean Max Equity","Summary of Investment Information (AIP Policy 2012)","38331","https://disclosures.ifc.org/project-detail/SII/38331/clean-max-equity","Equity","CLEAN MAX ENVIRO ENERGY SOLUTIONS PRIVATE LIMITED","India","IND","Infrastructure","B","Regional Industry - INF Asia & Pac","Completed","2017-03-31T00:00:00.000","2017-04-13T00:00:00.000","2017-11-20T00:00:00.000","2017-11-28T00:00:00.000",,,,"15.0","15.0","IN","2022-08-30T03:05:00.000"
"2010-04-20T00:00:00.000","Clean Resources Asia Growth Fund, L.P.","Summary of Proposed Investment (Disclosure Policy 2006)","29311","https://disclosures.ifc.org/project-detail/SPI/29311/clean-resources-asia-growth-fund-l-p-","Equity","CLEAN RESOURCES ASIA GROWTH FUND LP","East Asia and Pacific Region","EAP","Infrastructure","FI","Disruptive Technologies and Funds","Active","2010-06-15T00:00:00.000","2010-06-19T00:00:00.000","2010-06-25T00:00:00.000","2011-01-12T00:00:00.000",,,,"25.0","25.0","EAP","2022-08-30T03:05:00.000"
"2014-10-10T00:00:00.000","CMSA Manzanillo","Summary of Investment Information (AIP Policy 2012)","33776","https://disclosures.ifc.org/project-detail/SII/33776/cmsa-manzanillo","Loan","Contecon Manzanillo, S.A. de C.V.","Mexico","MXC","Infrastructure","A","Regional Industry - INF LAC","Completed","2014-12-15T00:00:00.000","2015-01-07T00:00:00.000","2015-10-21T00:00:00.000","2015-12-23T00:00:00.000",,,"65.0",,"65.0","MX","2022-08-30T03:05:00.000"
"2022-05-13T00:00:00.000","Coelba Disco","Summary of Investment Information (AIP Policy 2012)","46207","https://disclosures.ifc.org/project-detail/SII/46207/coelba-disco","Loan","COMPANHIA DE ELETRICIDADE DO ESTADO DA BAHIA COELBA","Brazil","BRA","Infrastructure","B","Regional Industry - INF LAC","Pending","2022-06-15T00:00:00.000","2022-06-15T00:00:00.000","2022-06-29T00:00:00.000",,,,"115.70",,"115.7","BR","2022-08-30T03:05:00.000"
"2010-01-05T00:00:00.000","Colombia Infrastructure Fund Ashmore I FCP","Summary of Proposed Investment (Disclosure Policy 2006)","29171","https://disclosures.ifc.org/project-detail/SPI/29171/colombia-infrastructure-fund-ashmore-i-fcp","Equity","FONDO DE INFRAESTRUCTURA COLOMBIA ASHMORE I - FCP","Colombia","CLM","Infrastructure","FI","Regional Industry - INF LAC","Active","2010-02-11T00:00:00.000","2010-06-24T00:00:00.000","2010-07-07T00:00:00.000","2010-12-17T00:00:00.000",,,,"20.0","20.0","CO","2022-08-30T03:05:00.000"
"2010-11-24T00:00:00.000","Comasel Louga","Summary of Proposed Investment (Disclosure Policy 2006)","30094","https://disclosures.ifc.org/project-detail/SPI/30094/comasel-louga","Equity","COMPAGNIE MAROCCO-SENEGALAISE D'ELECTRICITE LOUGA SA","Senegal","SEN","Infrastructure","B","Regional Industry - INF Africa","Completed","2011-01-20T00:00:00.000","2011-05-24T00:00:00.000","2011-06-10T00:00:00.000","2011-09-20T00:00:00.000",,,,"0.80","0.8","SN","2022-08-30T03:05:00.000"
"1997-04-10T00:00:00.000","Comercializadora la Junta Marine Terminal","Summary of Proposed Investment (Disclosure Policy 2006)","7904","https://disclosures.ifc.org/project-detail/SPI/7904/comercializadora-la-junta-marine-terminal","Loan","Comercializadora La Junta S.A. de C.V.","Mexico","MXC","Infrastructure","B","Regional Industry - INF LAC","Completed",,"1997-06-30T00:00:00.000","1997-08-15T00:00:00.000","1998-06-24T00:00:00.000",,,"6.0",,"6.0","MX","2022-08-30T03:05:00.000"
"2009-05-13T00:00:00.000","Compagnie Marocco Senegalaise d' Electricite/St. Louis SAU","Summary of Proposed Investment (Disclosure Policy 2006)","27790","https://disclosures.ifc.org/project-detail/SPI/27790/compagnie-marocco-senegalaise-d'-electricite-st--louis-sau","Equity","Compagnie Marocco Senegalaise d'Electricite de Saint Louis SA","Senegal","SEN","Infrastructure","B","Regional Industry - INF Africa","Completed","2009-06-15T00:00:00.000","2010-01-11T00:00:00.000","2010-02-12T00:00:00.000","2011-06-22T00:00:00.000",,,,"0.75","0.75","SN","2022-08-30T03:05:00.000"
"2018-01-02T00:00:00.000","Concord NE","Summary of Investment Information (AIP Policy 2012)","38636","https://disclosures.ifc.org/project-detail/SII/38636/concord-ne","Loan","Concord New Energy Group Limited","China","CHA","Infrastructure","A","Regional Industry - INF Asia & Pac","Active","2018-01-31T00:00:00.000","2017-12-20T00:00:00.000","2017-12-28T00:00:00.000","2018-05-23T00:00:00.000",,,"60.25",,"60.25","CN","2022-08-30T03:05:00.000"
"2015-12-01T00:00:00.000","Continental Warehousing Corporation (Nhava Seva) Limited","Summary of Investment Information (AIP Policy 2012)","36727","https://disclosures.ifc.org/project-detail/SII/36727/continental-warehousing-corporation-nhava-seva-limited","Loan","CONTINENTAL WAREHOUSING CORPORATION (NHAVA SEVA) PRIVATE LIMITED","India","IND","Infrastructure","B","Regional Industry - INF Asia & Pac","Active","2016-01-07T00:00:00.000","2016-03-18T00:00:00.000","2016-03-31T00:00:00.000","2016-09-12T00:00:00.000",,,"59.64","24.85","84.49","IN","2022-08-30T03:05:00.000"
"2021-02-18T00:00:00.000","Continuum Green","Summary of Investment Information (AIP Policy 2012)","45140","https://disclosures.ifc.org/project-detail/SII/45140/continuum-green","Loan","CONTINUUM ENERGY LEVANTER PTE. LTD.","India","IND","Infrastructure","B","Regional Industry - INF Asia & Pac","Active","2021-01-27T00:00:00.000","2021-01-28T00:00:00.000","2021-01-29T00:00:00.000","2021-02-09T00:00:00.000",,,"75.0",,"75.0","IN","2022-08-30T03:05:00.000"
"2017-04-11T00:00:00.000","Cordoba Infra","Summary of Investment Information (AIP Policy 2012)","39283","https://disclosures.ifc.org/project-detail/SII/39283/cordoba-infra","Loan","GOVERNMENT OF THE PROVINCE OF CORDOBA","Argentina","ARG","Infrastructure","B","Gbl Infrastructure & Natural Resources","Active","2017-05-17T00:00:00.000","2017-06-12T00:00:00.000","2017-07-18T00:00:00.000","2017-10-31T00:00:00.000",,,"150.0",,"150.0","AR","2022-08-30T03:05:00.000"
"2002-05-06T00:00:00.000","Corporate Citizenship Facility","Summary of Proposed Investment (Disclosure Policy 2006)","506997","https://disclosures.ifc.org/project-detail/SPI/506997/corporate-citizenship-facility",,"INTERNATIONAL FINANCE CORPORATION","World Region","WLD","Infrastructure","C","Risk Mgmt. and Financial Policy","Pending Approval","2002-06-06T00:00:00.000",,,,,,,,,"99","2022-08-30T03:05:00.000"
"1998-05-06T00:00:00.000","Corredor Sur toll Road Project","Summary of Proposed Investment (Disclosure Policy 2006)","8526","https://disclosures.ifc.org/project-detail/SPI/8526/corredor-sur-toll-road-project","Loan","ICA Panama, S.A.","Panama","PAN","Infrastructure","A","Regional Industry - INF LAC","Completed",,"1998-06-25T00:00:00.000","1999-09-29T00:00:00.000","1999-11-02T00:00:00.000",,,"35.0",,"35.0","PA","2022-08-30T03:05:00.000"
"1998-11-17T00:00:00.000","Correo Argentino S.A.","Summary of Proposed Investment (Disclosure Policy 2006)","8588","https://disclosures.ifc.org/project-detail/SPI/8588/correo-argentino-s-a-","Loan","CORREO OFICIAL DE LA REPUBLICA ARGENTINA S.A.","Argentina","ARG","Infrastructure","B","Regional Industry - INF LAC","Completed",,"1999-01-07T00:00:00.000","1999-05-26T00:00:00.000","1999-07-12T00:00:00.000",,,"68.18","6.82","75.0","AR","2022-08-30T03:05:00.000"
"2021-04-15T00:00:00.000","CORSAN Water","Summary of Investment Information (AIP Policy 2012)","43626","https://disclosures.ifc.org/project-detail/SII/43626/corsan-water","Loan","COMPANHIA RIOGRANDENSE DE SANEAMENTO","Brazil","BRA","Infrastructure","B","Regional Industry - INF LAC","Pending","2021-05-17T00:00:00.000","2021-05-27T00:00:00.000","2021-06-30T00:00:00.000",,,,"84.30",,"84.3","BR","2022-08-30T03:05:00.000"
"2017-05-19T00:00:00.000","CP Achiras S.A.","Summary of Investment Information (AIP Policy 2012)","39358","https://disclosures.ifc.org/project-detail/SII/39358/cp-achiras-s-a-","Loan","CP ACHIRAS S.A.","Argentina","ARG","Infrastructure","B","Regional Industry - INF LAC","Active","2017-07-31T00:00:00.000","2017-08-04T00:00:00.000","2018-01-17T00:00:00.000","2018-04-09T00:00:00.000",,,"20.70",,"20.7","AR","2022-08-30T03:05:00.000"
"2002-09-30T00:00:00.000","CPFL Energia","Summary of Proposed Investment (Disclosure Policy 2006)","11575","https://disclosures.ifc.org/project-detail/SPI/11575/cpfl-energia","Loan","CPFL Energia S/A.","Brazil","BRA","Infrastructure","B","Regional Industry - INF LAC","Completed","2002-11-21T00:00:00.000","2003-05-15T00:00:00.000","2003-06-25T00:00:00.000","2004-02-27T00:00:00.000",,,"40.0","0.0","40.0","BR","2022-08-30T03:05:00.000"
"2011-01-07T00:00:00.000","CPLF - Mytischi","Summary of Proposed Investment (Disclosure Policy 2006)","30369","https://disclosures.ifc.org/project-detail/SPI/30369/cplf---mytischi","Loan","UZ ZHKKH G. ASBESTA, MKU","Russian Federation","RUS","Infrastructure","B","Regional Industry - INF ECA","Completed","2011-02-10T00:00:00.000","2015-11-05T00:00:00.000","2011-04-13T00:00:00.000","2011-10-26T00:00:00.000",,,"125.0",,"125.0","RU","2022-08-30T03:05:00.000"
"2008-08-21T00:00:00.000","Creative Energy Resources","Summary of Proposed Investment (Disclosure Policy 2006)","26999","https://disclosures.ifc.org/project-detail/SPI/26999/creative-energy-resources","Equity","CREATIVE ENERGY RESOURCES","MENA Region","EMN","Infrastructure","B","Regional Industry INF MCT","Completed","2008-09-25T00:00:00.000","2008-10-30T00:00:00.000","2009-05-19T00:00:00.000","2009-07-23T00:00:00.000",,,,"50.0","50.0","MNA","2022-08-30T03:05:00.000"
"2008-02-01T00:00:00.000","CTA","Summary of Proposed Investment (Disclosure Policy 2006)","26466","https://disclosures.ifc.org/project-detail/SPI/26466/cta","Loan","CENTRAL TERMOELECTRICA ANDINA S.A.","Chile","CHL","Infrastructure","B","Regional Industry - INF LAC","Completed","2008-03-06T00:00:00.000","2008-03-13T00:00:00.000","2008-12-18T00:00:00.000","2009-02-06T00:00:00.000",,,"150.0",,"150.0","CL","2022-08-30T03:05:00.000"
"2016-10-11T00:00:00.000","CTIF Mobisol Coinvest","Summary of Investment Information (AIP Policy 2012)","38784","https://disclosures.ifc.org/project-detail/SII/38784/ctif-mobisol-coinvest","Equity","MOBISOL GMBH","Tanzania","TAN","Infrastructure","B","Disruptive Technologies and Funds","Completed","2016-11-14T00:00:00.000","2016-11-11T00:00:00.000","2016-11-14T00:00:00.000","2016-11-15T00:00:00.000",,,,"5.94","5.94",,"2022-08-30T03:05:00.000"
"2006-03-07T00:00:00.000","CTI Group I","Summary of Proposed Investment (Disclosure Policy 2006)","24669","https://disclosures.ifc.org/project-detail/SPI/24669/cti-group-i","Loan","CTI GROUP INC.","Jordan","JOR","Infrastructure","B","Gbl Infrastructure &amp; Natural Resources","Completed","2006-04-10T00:00:00.000","2006-05-26T00:00:00.000","2006-06-22T00:00:00.000","2006-07-24T00:00:00.000",,,"15.0",,"15.0","JO","2022-08-30T03:05:00.000"
"2008-05-08T00:00:00.000","CTI Group II","Summary of Proposed Investment (Disclosure Policy 2006)","26878","https://disclosures.ifc.org/project-detail/SPI/26878/cti-group-ii","Loan","CTI GROUP INC.","Jordan","JOR","Infrastructure","B","Gbl Infrastructure &amp; Natural Resources","Completed","2008-06-09T00:00:00.000","2008-12-19T00:00:00.000","2008-12-30T00:00:00.000","2009-03-12T00:00:00.000",,,"16.0",,"16.0","JO","2022-08-30T03:05:00.000"
"2014-12-11T00:00:00.000","Cube Highways","Summary of Investment Information (AIP Policy 2012)","34415","https://disclosures.ifc.org/project-detail/SII/34415/cube-highways","Loan","CUBE HIGHWAYS AND INFRASTRUCTURE PTE LTD.","India","IND","Infrastructure","A","CN4S5 - Regional Industry - INF Asia & Pac/Infrastructure - CSA","Active","2014-12-11T00:00:00.000","2014-12-11T00:00:00.000","2015-04-15T00:00:00.000","2015-04-28T00:00:00.000",,,"150.0","100.0","250.0","IN","2022-08-30T03:05:00.000"
"2015-05-14T00:00:00.000","CWAG","Summary of Investment Information (AIP Policy 2012)","35269","https://disclosures.ifc.org/project-detail/SII/35269/cwag","Loan","China Water Affairs Group Limited","China","CHA","Infrastructure","B","Gbl Infrastructure &amp; Natural Resources","Completed","2015-05-08T00:00:00.000","2015-05-11T00:00:00.000","2015-05-15T00:00:00.000","2015-05-26T00:00:00.000",,,"40.0","29.68","69.68","CN","2022-08-30T03:05:00.000"
"2017-08-04T00:00:00.000","Daehan Wind Power Company","Summary of Investment Information (AIP Policy 2012)","35349","https://disclosures.ifc.org/project-detail/SII/35349/daehan-wind-power-company","Risk Management","DAEHAN WIND POWER COMPANY PSC","Jordan","JOR","Infrastructure","A","Regional Industry INF MCT","Active","2017-10-19T00:00:00.000","2018-09-06T00:00:00.000","2018-09-18T00:00:00.000","2018-10-22T00:00:00.000","2.70",,"11.43",,"14.13","JO","2022-08-30T03:05:00.000"
"2010-05-12T00:00:00.000","Dalkia DH","Summary of Proposed Investment (Disclosure Policy 2006)","28606","https://disclosures.ifc.org/project-detail/SPI/28606/dalkia-dh","Equity","Dalkia Eastern Europe","Eastern Europe Region","EER","Infrastructure","B","Gbl Infrastructure & Natural Resources","Completed","2010-06-16T00:00:00.000","2010-06-24T00:00:00.000","2010-06-30T00:00:00.000","2011-06-29T00:00:00.000",,,,"122.93","122.93","51","2022-08-30T03:05:00.000"
"2021-04-23T00:00:00.000","Daystar Power","Summary of Investment Information (AIP Policy 2012)","43623","https://disclosures.ifc.org/project-detail/SII/43623/daystar-power","Loan","DAYBREAK POWER SOLUTIONS LIMITED","Nigeria","NIR","Infrastructure","B","Regional Industry - INF Africa","Active","2021-05-28T00:00:00.000","2021-06-28T00:00:00.000","2021-06-30T00:00:00.000","2021-11-16T00:00:00.000",,,"10.0",,"10.0","NG","2022-08-30T03:05:00.000"
"2018-01-05T00:00:00.000","DCM EPSA Green Bonds","Summary of Investment Information (AIP Policy 2012)","39800","https://disclosures.ifc.org/project-detail/SII/39800/dcm-epsa-green-bonds","Loan","CELSIA COLOMBIA S A E S P","Colombia","CLM","Infrastructure","B","Regional Industry - INF LAC","Active","2018-03-30T00:00:00.000","2018-02-28T00:00:00.000","2018-07-01T00:00:00.000","2018-07-23T00:00:00.000",,,"73.65",,"73.65","CO","2022-08-30T03:05:00.000"
"2016-05-05T00:00:00.000","Delta Solar ","Summary of Investment Information (AIP Policy 2012)","37636","https://disclosures.ifc.org/project-detail/SII/37636/delta-solar-","Risk Management","DELTA FOR RENEWABLE ENERGY SAE","Egypt, Arab Republic of","EGT","Infrastructure","B","Regional Industry - INF Africa","Active","2017-07-20T00:00:00.000","2017-09-29T00:00:00.000","2017-10-11T00:00:00.000","2018-06-01T00:00:00.000","1.0",,"19.0",,"20.0","EG","2022-08-30T03:05:00.000"
"2009-11-18T00:00:00.000","Dibamba","Summary of Proposed Investment (Disclosure Policy 2006)","28529","https://disclosures.ifc.org/project-detail/SPI/28529/dibamba","Loan","DIBAMBA POWER DEVELOPMENT COMPANY","Cameroon","CAM","Infrastructure","B","Regional Industry - INF Africa","Active","2010-01-28T00:00:00.000","2010-06-29T00:00:00.000","2010-06-30T00:00:00.000","2011-07-19T00:00:00.000",,,"30.73",,"30.73","CM","2022-08-30T03:05:00.000"
"2019-09-16T00:00:00.000","Din Energy Limited","Summary of Investment Information (AIP Policy 2012)","38475","https://disclosures.ifc.org/project-detail/SII/38475/din-energy-limited","Loan","DIN ENERGY LIMITED","Pakistan","PAK","Infrastructure","B","Regional Industry INF MCT","Active","2019-10-25T00:00:00.000","2019-10-25T00:00:00.000","2019-11-13T00:00:00.000","2021-04-23T00:00:00.000",,,"12.95",,"12.95","PK","2022-08-30T03:05:00.000"
"2014-03-14T00:00:00.000","DJEPL and UUPPL","Summary of Investment Information (AIP Policy 2012)","34565","https://disclosures.ifc.org/project-detail/SII/34565/djepl-and-uuppl","Loan","DJ ENERGY PRIVATE LIMITED","India","IND","Infrastructure","B","Regional Industry - INF Asia & Pac","Completed","2014-04-28T00:00:00.000","2014-04-17T00:00:00.000","2014-05-30T00:00:00.000","2014-10-28T00:00:00.000",,,"50.03",,"50.03","IN","2022-08-30T03:05:00.000"
"2017-10-16T00:00:00.000","DNP Water","Summary of Investment Information (AIP Policy 2012)","39945","https://disclosures.ifc.org/project-detail/SII/39945/dnp-water","Loan","DNP WATER JSC","Vietnam","VNM","Infrastructure","B","Regional Industry - INF Asia & Pac","Active","2017-11-30T00:00:00.000","2017-12-13T00:00:00.000","2017-12-28T00:00:00.000","2018-03-27T00:00:00.000",,,"24.90","0.0","24.9","VN","2022-08-30T03:05:00.000"
"2005-06-16T00:00:00.000","Dodson-Lindblom Hydropower Private Limited","Summary of Proposed Investment (Disclosure Policy 2006)","23833","https://disclosures.ifc.org/project-detail/SPI/23833/dodson-lindblom-hydropower-private-limited","Loan","IHDC DODSON LINDBLOM HYDRO POWER PVT LTD","India","IND","Infrastructure","B","Gbl Infrastructure &amp; Natural Resources","Completed","2005-07-25T00:00:00.000","2005-12-09T00:00:00.000","2005-12-23T00:00:00.000","2006-12-15T00:00:00.000",,,"17.0",,"17.0","IN","2022-08-30T03:05:00.000"
"2014-12-19T00:00:00.000","Dolovo Wind","Summary of Investment Information (AIP Policy 2012)","33839","https://disclosures.ifc.org/project-detail/SII/33839/dolovo-wind","Risk Management","VETROELEKTRANE BALKANA D.O.O","Serbia","SRB","Infrastructure","A","Regional Industry - INF ECA","Active","2017-09-30T00:00:00.000","2017-10-06T00:00:00.000","2017-10-16T00:00:00.000","2018-05-09T00:00:00.000","3.0",,"70.88",,"73.88","YF","2022-08-30T03:05:00.000"
"2012-03-19T00:00:00.000","Doshion","Summary of Proposed Investment (Disclosure Policy 2006)","31702","https://disclosures.ifc.org/project-detail/SPI/31702/doshion","Equity","Doshion Limited","India","IND","Infrastructure","B","Regional Industry - INF Asia & Pac","Pending Approval","2012-05-01T00:00:00.000","2012-06-22T00:00:00.000",,,,,,"24.0","24.0","IN","2022-08-30T03:05:00.000"
"2011-06-06T00:00:00.000","EAIF Two","Summary of Proposed Investment (Disclosure Policy 2006)","30337","https://disclosures.ifc.org/project-detail/SPI/30337/eaif-two","Risk Management","EMERGING AFRICA INFRASTRUCTURE FUND","Africa Region","AFR","Infrastructure","FI","Regional Industry - INF Africa","Completed","2011-07-07T00:00:00.000","2011-07-19T00:00:00.000","2011-12-15T00:00:00.000","2012-06-19T00:00:00.000","2.0",,"45.0",,"47.0","3A","2022-08-30T03:05:00.000"
"2005-05-10T00:00:00.000","EBFP-Siwa Oasis Project","Summary of Proposed Investment (Disclosure Policy 2006)","533924","https://disclosures.ifc.org/project-detail/SPI/533924/ebfp-siwa-oasis-project",,"UNKNOWN","Egypt, Arab Republic of","EGT","Infrastructure","C","Advisory Services","Completed","2005-06-10T00:00:00.000",,,,,,,,,"EG","2022-08-30T03:05:00.000"
"2022-05-09T00:00:00.000","E-buses Chile","Summary of Investment Information (AIP Policy 2012)","44610","https://disclosures.ifc.org/project-detail/SII/44610/e-buses-chile",,"SUMINISTRADORA DE BUSES K CUATRO SPA","Chile","CHL","Infrastructure","B","Regional Industry - INF LAC","Pending","2022-06-09T00:00:00.000",,,,,,,,,"CL","2022-08-30T03:05:00.000"
"2015-01-16T00:00:00.000","ECO Brazil","Summary of Investment Information (AIP Policy 2012)","35464","https://disclosures.ifc.org/project-detail/SII/35464/eco-brazil","Loan","BRAZIL PORT LOGISTICA OFFSHORE E ESTALEIRO NAVAL LTDA.","Brazil","BRA","Infrastructure","B","Regional Industry - INF LAC","Active","2015-02-17T00:00:00.000","2016-12-14T00:00:00.000","2017-05-11T00:00:00.000","2017-05-30T00:00:00.000",,,"27.30",,"27.3","BR","2022-08-30T03:05:00.000"
"2012-09-14T00:00:00.000","Ecolibrium Enegy Pvt. Ltd.","Summary of Investment Information (AIP Policy 2012)","32593","https://disclosures.ifc.org/project-detail/SII/32593/ecolibrium-enegy-pvt--ltd-","Equity","ECOLIBRIUM ENERGY PRIVATE LIMITED","India","IND","Infrastructure","C","Regional Industry - INF Asia & Pac","Completed","2012-10-15T00:00:00.000","2012-11-26T00:00:00.000","2012-12-18T00:00:00.000","2013-04-17T00:00:00.000",,,,"0.75","0.75","IN","2022-08-30T03:05:00.000"
"2012-03-13T00:00:00.000","ECT","Summary of Proposed Investment (Disclosure Policy 2006)","30975","https://disclosures.ifc.org/project-detail/SPI/30975/ect","Loan","EASTCOMTRANS LLP","Kazakhstan","KAZ","Infrastructure","B","Regional Industry INF MCT","Active","2012-04-13T00:00:00.000","2012-12-04T00:00:00.000","2012-12-28T00:00:00.000","2013-06-28T00:00:00.000",,,"30.0","20.0","50.0","KZ","2022-08-30T03:05:00.000"
"2009-12-22T00:00:00.000","EDF La Ventosa","Summary of Proposed Investment (Disclosure Policy 2006)","28070","https://disclosures.ifc.org/project-detail/SPI/28070/edf-la-ventosa","Risk Management","ELECTRICA DEL VALLE DE MEXICO, S. DE R.L. DE C.V.","Mexico","MXC","Infrastructure","B","Regional Industry - INF LAC","Active","2010-02-01T00:00:00.000","2010-07-23T00:00:00.000","2010-08-26T00:00:00.000","2010-12-07T00:00:00.000","4.58",,"31.23",,"35.81","MX","2022-08-30T03:05:00.000"
"2009-12-11T00:00:00.000","EdL Rural Electrification","Summary of Proposed Investment (Disclosure Policy 2006)","28141","https://disclosures.ifc.org/project-detail/SPI/28141/edl-rural-electrification","Loan","ELECTRICITE DU LAOS","Lao People's Democratic Republic","LAO","Infrastructure","B","Regional Industry - INF Asia & Pac","Completed","2010-01-12T00:00:00.000","2010-06-08T00:00:00.000","2010-07-19T00:00:00.000","2012-09-25T00:00:00.000",,,"15.0",,"15.0","LA","2022-08-30T03:05:00.000"
"2001-10-09T00:00:00.000","Eesti Raudtee and Baltic Railway Services","Summary of Proposed Investment (Disclosure Policy 2006)","11211","https://disclosures.ifc.org/project-detail/SPI/11211/eesti-raudtee-and-baltic-railway-services","Loan","AS Eesti Raudtee","Estonia","EST","Infrastructure","B","Regional Industry - INF ECA","Completed","2001-11-08T00:00:00.000","2001-11-15T00:00:00.000","2001-12-18T00:00:00.000","2002-02-22T00:00:00.000",,,"50.0",,"50.0","EE","2022-08-30T03:05:00.000"
"2021-04-08T00:00:00.000","EGP India - Thar","Summary of Investment Information (AIP Policy 2012)","44816","https://disclosures.ifc.org/project-detail/SII/44816/egp-india---thar","Loan","ENEL GREEN POWER INDIA PRIVATE LIMITED","India","IND","Infrastructure","B","Regional Industry - INF Asia & Pac","Active","2021-05-20T00:00:00.000","2021-06-03T00:00:00.000","2021-12-22T00:00:00.000","2022-03-21T00:00:00.000",,,"50.89",,"50.89","IN","2022-08-30T03:05:00.000"
"2017-08-08T00:00:00.000","Ekurhuleni Muni","Summary of Investment Information (AIP Policy 2012)","39961","https://disclosures.ifc.org/project-detail/SII/39961/ekurhuleni-muni","Loan","CITY OF EKURHULENI","South Africa","SOU","Infrastructure","B","Regional Industry - INF ME & Africa","Active","2017-06-15T00:00:00.000","2017-06-15T00:00:00.000","2017-07-10T00:00:00.000","2017-07-17T00:00:00.000",,,"50.0",,"50.0","ZA","2022-08-30T03:05:00.000"
"2020-06-23T00:00:00.000","Ekurhuleni Muni2","Summary of Investment Information (AIP Policy 2012)","44164","https://disclosures.ifc.org/project-detail/SII/44164/ekurhuleni-muni2","Loan","CITY OF EKURHULENI","South Africa","SOU","Infrastructure","B","Regional Industry - INF ME & Africa","Active","2020-06-05T00:00:00.000","2020-06-05T00:00:00.000","2020-06-10T00:00:00.000","2020-06-18T00:00:00.000",,,"55.0",,"55.0","ZA","2022-08-30T03:05:00.000"
"2002-05-13T00:00:00.000","El Canada Hydroelectric Project","Summary of Proposed Investment (Disclosure Policy 2006)","11444","https://disclosures.ifc.org/project-detail/SPI/11444/el-canada-hydroelectric-project","Loan","Generadora de Occidente Limitada","Guatemala","GUA","Infrastructure","B","Regional Industry - INF LAC","Completed","2002-06-12T00:00:00.000","2002-06-26T00:00:00.000","2002-12-12T00:00:00.000","2003-01-28T00:00:00.000",,,"15.0",,"15.0","GT","2022-08-30T03:05:00.000"
"2019-01-18T00:00:00.000","Elecnorte Guajira Transmission Lines","Summary of Investment Information (AIP Policy 2012)","39254","https://disclosures.ifc.org/project-detail/SII/39254/elecnorte-guajira-transmission-lines","Loan","ELECNORTE S A S ESP","Colombia","CLM","Infrastructure","A","Regional Industry - INF LAC","Completed","2019-03-19T00:00:00.000","2019-05-29T00:00:00.000","2019-10-25T00:00:00.000","2019-12-23T00:00:00.000",,,"12.67",,"12.67","CO","2022-08-30T03:05:00.000"
"1999-05-17T00:00:00.000","Electricidad de Caracas SACA","Summary of Proposed Investment (Disclosure Policy 2006)","9624","https://disclosures.ifc.org/project-detail/SPI/9624/electricidad-de-caracas-saca","Loan","C.A. La Electricidad de Caracas","Venezuela, Republica Bolivariana de","VEN","Infrastructure","B","Gbl Infrastructure &amp; Natural Resources","Completed",,"1999-06-29T00:00:00.000","2000-01-19T00:00:00.000","2000-02-22T00:00:00.000",,,"40.0",,"40.0",,"2022-08-30T03:05:00.000"
"1997-09-23T00:00:00.000","ELECTRICIDAD DE CORTES, S.A.","Summary of Proposed Investment (Disclosure Policy 2006)","4401","https://disclosures.ifc.org/project-detail/SPI/4401/electricidad-de-cortes-s-a-","Loan","Electricidad de Cortés, S. de R.L. de C.V.","Honduras","HDS","Infrastructure","B","Gbl Infrastructure &amp; Natural Resources","Completed",,"1994-07-05T00:00:00.000","1994-10-24T00:00:00.000","1994-12-29T00:00:00.000",,,"14.0","2.0","16.0","HN","2022-08-30T03:05:00.000"
"1999-05-10T00:00:00.000","Electropaz","Summary of Proposed Investment (Disclosure Policy 2006)","9372","https://disclosures.ifc.org/project-detail/SPI/9372/electropaz","Loan","Electropaz S.A.","Bolivia","BOL","Infrastructure","B","Regional Industry - INF LAC","Completed",,"1999-06-23T00:00:00.000","2000-03-21T00:00:00.000","2000-05-25T00:00:00.000",,,"25.0",,"25.0","BO","2022-08-30T03:05:00.000"
"2008-02-01T00:00:00.000","El Jadida RADEEJ","Summary of Proposed Investment (Disclosure Policy 2006)","26179","https://disclosures.ifc.org/project-detail/SPI/26179/el-jadida-radeej","Guarantee","Régie Autonome Intercommunale de Distribution d’Eau et d’Electricité d’El Jadida (RADEEJ)","Morocco","MYC","Infrastructure","B","Regional Industry - INF Africa","Completed","2008-03-03T00:00:00.000","2008-04-03T00:00:00.000","2008-04-29T00:00:00.000",,,"20.64",,,"20.64","MA","2022-08-30T03:05:00.000"
