"as_of_date","fiscal_year","region","borrower_country","borrower_country_code","project_name","procurement_category","procurement_method","major_sector","wb_contract_number","contract_description","contract_signing_date","supplier_country","supplier_country_code","supplier_contract_amount_usd"
"2022-09-12T00:00:00.000","2021","LATIN AMERICA AND CARIBBEAN","Colombia","CO","Forest Conservation and Sustainability in the Heart of the Colombian Amazon","Goods","Request for Quotations","Agriculture, Fishing and Forestry;Public Administration","1649041","El contratista se compromete con el Instituto Amaz&#243;nico de Investigaciones Cient&#237;ficas SINCHI a Suministrar ejemplares de Arawana plateada (Osteoglossum bicirrhosum) y materiales para actividades","2020-09-24T00:00:00.000","Republic of Colombia","CO","5373.0"
"2022-09-12T00:00:00.000","2021","LATIN AMERICA AND CARIBBEAN","Colombia","CO","Forest Conservation and Sustainability in the Heart of the Colombian Amazon","Goods","Request for Quotations","Agriculture, Fishing and Forestry;Public Administration","1649035","El contratista se compromete con el Instituto Amaz&#243;nico de Investigaciones Cient&#237;ficas SINCHI a Suministrar materiales de laboratorio y reactivos LOTE 2","2020-09-01T00:00:00.000","Republic of Colombia","CO","5532.0"
"2022-09-12T00:00:00.000","2021","LATIN AMERICA AND CARIBBEAN","Colombia","CO","Forest Conservation and Sustainability in the Heart of the Colombian Amazon","Goods","Request for Quotations","Agriculture, Fishing and Forestry;Public Administration","1649029","El contratista se compromete con el Instituto Amaz&#243;nico de Investigaciones Cient&#237;ficas SINCHI a Suministrar materiales de laboratorio y reactivos LOTE 1","2020-09-29T00:00:00.000","Republic of Colombia","CO","2631.0"
"2022-09-12T00:00:00.000","2021","LATIN AMERICA AND CARIBBEAN","Colombia","CO","Forest Conservation and Sustainability in the Heart of the Colombian Amazon","Goods","Request for Quotations","Agriculture, Fishing and Forestry;Public Administration","1649023","Suministrar equipos de c&#243;mputo de acuerdo con las especificaciones t&#233;cnicas requeridas en la secci&#243;n 2 de la invitaci&#243;n p&#250;blica a presentar cotizaciones","2020-11-26T00:00:00.000","Republic of Colombia","CO","1968.0"
"2022-09-12T00:00:00.000","2021","LATIN AMERICA AND CARIBBEAN","Colombia","CO","Forest Conservation and Sustainability in the Heart of the Colombian Amazon","Goods","Request for Quotations","Agriculture, Fishing and Forestry;Public Administration","1648617","Suministrar Alimento granulado para peces requerido para adelantar manejo pisc&#237;cola de
arawana plateada (Osteglossum bicirhosum) en el municipio de Legu&#237;zamo.","2021-01-14T00:00:00.000","Republic of Colombia","CO","2702.0"
"2022-09-12T00:00:00.000","2021","LATIN AMERICA AND CARIBBEAN","Colombia","CO","Multipurpose Cadaster Project","Consultant Services","Individual Consultant Selection","Information and Communications Technologies;Agriculture, Fishing and Forestry;Public Administration","1648584","Apoyar las gestiones e intercambio de informaci&#243;n de la Direcci&#243;n de Acceso a Tierras con otras dependencias de la ANT y con las diferentes entidades responsables","2021-03-05T00:00:00.000","Republic of Colombia","CO","17047.0"
"2022-09-12T00:00:00.000","2021","LATIN AMERICA AND CARIBBEAN","Colombia","CO","Forest Conservation and Sustainability in the Heart of the Colombian Amazon","Goods","Comercial Practices","Agriculture, Fishing and Forestry;Public Administration","1648286","ADQUISICI&#211;N DE INSUMOS Y MATERIALES NECESARIOS PARA LA PRODUCCI&#211;N DE MATERIAL VEGETAL DE ESPECIES FORESTALES PROTECTORAS, NECESARIAS PARA EL ESTABLECIMIENTO E IMPLEMENTACI&#211;N DE LOS ACUERDOS","2021-02-03T00:00:00.000","Republic of Colombia","CO","10403.0"
"2022-09-12T00:00:00.000","2021","LATIN AMERICA AND CARIBBEAN","Colombia","CO","Colombia FCPF REDD Readiness","Consultant Services","Direct Selection","Agriculture, Fishing and Forestry","1648265","Auditor una opini&#243;n profesional (o una aseveraci&#243;n acerca de la imposibilidad de expresar la misma si ello fuera necesario) sobre si los Estados Financieros de prop&#243;sito especial","2021-03-10T00:00:00.000","Republic of Colombia","CO","14037.0"
"2022-09-12T00:00:00.000","2021","LATIN AMERICA AND CARIBBEAN","Colombia","CO","Forest Conservation and Sustainability in the Heart of the Colombian Amazon","Consultant Services","Individual Consultant Selection","Agriculture, Fishing and Forestry;Public Administration","1647917","Prestar sus servicios profesionales para realizar las acciones encaminadas a la formulaci&#243;n de recomendaciones t&#233;cnicas ambientales, brindando la asesor&#237;a necesaria para su incorporaci&#243;n en lineamient","2021-02-19T00:00:00.000","Republic of Colombia","CO","29080.0"
"2022-09-12T00:00:00.000","2021","LATIN AMERICA AND CARIBBEAN","Colombia","CO","Forest Conservation and Sustainability in the Heart of the Colombian Amazon","Consultant Services","Individual Consultant Selection","Agriculture, Fishing and Forestry;Public Administration","1647900","PRESTAR SUS SERVICIOS PROFESIONALES CON EL FIN DE BRINDAR APOYO T&#201;CNICO PARA LA CONSOLIDACI&#211;N E IMPLEMENTACI&#211;N DE LOS ACUERDOS EN &#193;REAS Y TEMAS DE INTER&#201;S COM&#218;N CON LOS RESGUARDOS COLINDANTES","2021-03-02T00:00:00.000","Republic of Colombia","CO","18196.0"
"2022-09-12T00:00:00.000","2021","LATIN AMERICA AND CARIBBEAN","Colombia","CO","Multipurpose Cadaster Project","Consultant Services","Individual Consultant Selection","Information and Communications Technologies;Agriculture, Fishing and Forestry;Public Administration","1647180","Apoyar a la Agencia Nacional de Tierras (ANT), como Tem&#225;tico Jur&#237;dico en la formulaci&#243;n de
Planes de Ordenamiento Social de la Propiedad Rural.....","2021-02-24T00:00:00.000","Republic of Colombia","CO","17127.0"
"2022-09-12T00:00:00.000","2021","LATIN AMERICA AND CARIBBEAN","Colombia","CO","Multipurpose Cadaster Project","Consultant Services","Individual Consultant Selection","Information and Communications Technologies;Agriculture, Fishing and Forestry;Public Administration","1646506","Apoyar a la Agencia Nacional de Tierras (ANT), como Tem&#225;tico Social en la formulaci&#243;n de Planes de Ordenamiento Social de la Propiedad Rural (POSPR).....","2021-02-19T00:00:00.000","Republic of Colombia","CO","12544.0"
"2022-09-12T00:00:00.000","2021","LATIN AMERICA AND CARIBBEAN","Colombia","CO","Multipurpose Cadaster Project","Consultant Services","Individual Consultant Selection","Information and Communications Technologies;Agriculture, Fishing and Forestry;Public Administration","1646505","Apoyar a la Agencia Nacional de Tierras (ANT), como Tem&#225;tico Catastral, en la formulaci&#243;n de Planes de Ordenamiento Social de la Propiedad Rural (POSPR)....","2021-02-19T00:00:00.000","Republic of Colombia","CO","18489.0"
"2022-09-12T00:00:00.000","2021","LATIN AMERICA AND CARIBBEAN","Colombia","CO","Multipurpose Cadaster Project","Consultant Services","Individual Consultant Selection","Information and Communications Technologies;Agriculture, Fishing and Forestry;Public Administration","1646503","Apoyar al &#225;rea contable de la Subdirecci&#243;n Administrativa Financiera de la ANT en las actividades contables y de ejecuci&#243;n financiera de los proyectos financiados con recursos de los cr&#233;ditos...","2021-02-19T00:00:00.000","Republic of Colombia","CO","16930.0"
"2022-09-12T00:00:00.000","2021","LATIN AMERICA AND CARIBBEAN","Colombia","CO","Colombia FCPF REDD Readiness","Consultant Services","Individual Consultant Selection","Agriculture, Fishing and Forestry","1646313","Apoyar operativamente al despacho del Viceministerio de Pol&#237;ticas y Normalizaci&#243;n Ambiental - VPYNA en la planeaci&#243;n y ejecuci&#243;n de la estrategia de control de la deforestaci&#243;n y la gesti&#243;n de la bio","2021-02-19T00:00:00.000","Republic of Colombia","CO","17731.0"
"2022-09-12T00:00:00.000","2021","LATIN AMERICA AND CARIBBEAN","Colombia","CO","Colombia FCPF REDD Readiness","Consultant Services","Individual Consultant Selection","Agriculture, Fishing and Forestry","1646310","Apoyar al Viceministerio de Pol&#237;tica y Normalizaci&#243;n Ambiental - VPYNA en el monitoreo y evaluaci&#243;n de las iniciativas, estrategias y proyectos que contribuyan al control de la deforestaci&#243;n","2021-02-22T00:00:00.000","Republic of Colombia","CO","20333.0"
"2022-09-12T00:00:00.000","2021","LATIN AMERICA AND CARIBBEAN","Colombia","CO","Colombia FCPF REDD Readiness","Consultant Services","Individual Consultant Selection","Agriculture, Fishing and Forestry","1646305","Apoyar al despacho del Ministro de Ambiente y Desarrollo Sostenible como int&#233;rprete en ingl&#233;s en los diferentes espacios de interacci&#243;n y comunicaci&#243;n del Ministro, as&#237; apoyar la traducci&#243;n","2021-02-15T00:00:00.000","Republic of Colombia","CO","28949.0"
"2022-09-12T00:00:00.000","2021","LATIN AMERICA AND CARIBBEAN","Colombia","CO","Forest Conservation and Sustainability in the Heart of the Colombian Amazon","Goods","Comercial Practices","Agriculture, Fishing and Forestry;Public Administration","1646286","Adquisici&#243;n de bienes para el fortalecimiento de la capacidad operativa, la gobernabilidad, en el marco de estrategias complementarias de conservaci&#243;n, para el desarrollo propio LOTES 1 Y 2","2021-02-16T00:00:00.000","Republic of Colombia","CO","4814.0"
"2022-09-12T00:00:00.000","2021","LATIN AMERICA AND CARIBBEAN","Colombia","CO","Forest Conservation and Sustainability in the Heart of the Colombian Amazon","Consultant Services","Individual Consultant Selection","Agriculture, Fishing and Forestry;Public Administration","1646255","PRESTAR SERVICIOS PROFESIONALES PARA APOYAR EN EL SEGUIMIENTO T&#201;CNICO Y OPERATIVO DE LAS ACTIVIDADES RELACIONADAS CON LA CONTINUIDAD EN LA OPERACI&#211;N DEL SISTEMA DE MONITOREO DE BOSQUES Y CARBONO PARA","2021-02-17T00:00:00.000","Republic of Colombia","CO","23680.0"
"2022-09-12T00:00:00.000","2021","LATIN AMERICA AND CARIBBEAN","Colombia","CO","Colombia FCPF REDD Readiness","Consultant Services","Individual Consultant Selection","Agriculture, Fishing and Forestry","1646165","Apoyar al VPNA en la planificaci&#243;n financiera y monitoreo de la estrategia de control de la deforestaci&#243;n y la gesti&#243;n de la biodiversidad y sus servicios ecosist&#233;micos.","2021-02-19T00:00:00.000","Republic of Colombia","CO","16401.0"
"2022-09-12T00:00:00.000","2021","LATIN AMERICA AND CARIBBEAN","Colombia","CO","Colombia FCPF REDD Readiness","Consultant Services","Individual Consultant Selection","Agriculture, Fishing and Forestry","1646164","Asesorar al despacho del Viceministro de Ordenamiento Ambiental del Territorio - VOAT en los procesos de negociaci&#243;n y articulaci&#243;n institucional necesarios para la formulaci&#243;n e implementaci&#243;n de pol","2021-02-19T00:00:00.000","Republic of Colombia","CO","51323.0"
"2022-09-12T00:00:00.000","2021","LATIN AMERICA AND CARIBBEAN","Colombia","CO","Forest Conservation and Sustainability in the Heart of the Colombian Amazon","Consultant Services","Individual Consultant Selection","Agriculture, Fishing and Forestry;Public Administration","1645888","PRESTAR SERVICIOS PROFESIONALES DE APOYO EN EL COMPONENTE DE ORDENAMIENTO A ESCALA 1:25.000 CON FINES DE MANEJO DE LA RESERVA FORESTAL DE LA AMAZONIA Y &#193;REAS DE SUSTRACCI&#211;N EN LA ZONA DEL BAJO CAGU&#193;N","2021-02-11T00:00:00.000","Republic of Colombia","CO","11583.0"
"2022-09-12T00:00:00.000","2021","LATIN AMERICA AND CARIBBEAN","Colombia","CO","Forest Conservation and Sustainability in the Heart of the Colombian Amazon","Consultant Services","Individual Consultant Selection","Agriculture, Fishing and Forestry;Public Administration","1645862","PRESTAR SERVICIOS PROFESIONALES PARA LIDERAR LA CONTINUIDAD EN LA OPERACI&#211;N DEL COMPONENTE T&#201;CNICO DE MONITOREO DE LA DEFORESTACI&#211;N Y/O DEGRADACI&#211;N FORESTAL DEL SISTEMA DE MONITOREO DE BOSQUES","2021-02-02T00:00:00.000","Republic of Colombia","CO","37752.0"
"2022-09-12T00:00:00.000","2021","LATIN AMERICA AND CARIBBEAN","Colombia","CO","Forest Conservation and Sustainability in the Heart of the Colombian Amazon","Consultant Services","Individual Consultant Selection","Agriculture, Fishing and Forestry;Public Administration","1645693","PRESTAR SUS SERVICIOS PROFESIONALES PARA SERVIR DE ENLACE ENTRE CORPOAMAZONIA Y EL PROYECTO &#8220;CONSERVACI&#211;N DE BOSQUES Y SOSTENIBILIDAD EN EL CORAZ&#211;N DE LA AMAZONIA&#8221; PARA LA IMPLEMENTACI&#211;N DE LAS L&#205;NEAS","2021-02-02T00:00:00.000","Republic of Colombia","CO","37477.0"
"2022-09-12T00:00:00.000","2021","LATIN AMERICA AND CARIBBEAN","Colombia","CO","Forest Conservation and Sustainability in the Heart of the Colombian Amazon","Consultant Services","Individual Consultant Selection","Agriculture, Fishing and Forestry;Public Administration","1645681","PRESTAR SUS SERVICIOS PROFESIONALES PARA ORIENTAR LAS ACTIVIDADES DE CONSOLIDACI&#211;N, ESTABLECIMIENTO Y EVALUACI&#211;N DE LOS ACUERDOS DE CONSERVACI&#211;N, RESTAURACI&#211;N Y NO DEFORESTACI&#211;N","2021-01-25T00:00:00.000","Republic of Colombia","CO","20416.0"
"2022-09-12T00:00:00.000","2021","LATIN AMERICA AND CARIBBEAN","Colombia","CO","CO Plan PAZcifico:Water Supply and Basic Sanitation Infrastructure and Service Delivery Project","Goods","Request for Quotations","Water, Sanitation and Waste Management","1645407","ADQUIRIR LAS ESTRUCTURAS DE SOPORTE MET&#193;LICAS, PARA LOS SISTEMAS TRANSITORIOS DE PROVISI&#211;N DE AGUA EN LOS MUNICIPIOS DE LA COSTA PAC&#205;FICA NARI&#209;ENSE Y CAUCANA, QUE HACEN PARTE DEL PROGRAMA DE AYUDA HUM","2020-11-19T00:00:00.000","Republic of Colombia","CO","44631.0"
"2022-09-12T00:00:00.000","2021","LATIN AMERICA AND CARIBBEAN","Colombia","CO","CO Plan PAZcifico:Water Supply and Basic Sanitation Infrastructure and Service Delivery Project","Goods","Request for Quotations","Water, Sanitation and Waste Management","1645396","ADQUIRIR LAS ESTRUCTURAS DE SOPORTE MET&#193;LICAS, PARA LOS SISTEMAS TRANSITORIOS DE PROVISI&#211;N DE AGUA EN LOS MUNICIPIOS DE LA COSTA PAC&#205;FICA NARI&#209;ENSE Y CAUCANA, QUE HACEN PARTE DEL PROGRAMA DE AYUDA HUM","2020-11-03T00:00:00.000","Republic of Colombia","CO","44631.0"
"2022-09-12T00:00:00.000","2021","LATIN AMERICA AND CARIBBEAN","Colombia","CO","Multipurpose Cadaster Project","Consultant Services","Individual Consultant Selection","Information and Communications Technologies;Agriculture, Fishing and Forestry;Public Administration","1645053","Apoyar al DNP en la descripci&#243;n de la arquitectura de referencia que permita la implementaci&#243;n del RDM del Programa CMRU.","2020-12-01T00:00:00.000","Republic of Colombia","CO","4251.0"
"2022-09-12T00:00:00.000","2021","LATIN AMERICA AND CARIBBEAN","Colombia","CO","Multipurpose Cadaster Project","Consultant Services","Individual Consultant Selection","Information and Communications Technologies;Agriculture, Fishing and Forestry;Public Administration","1645044","Apoyar al DNP en la elaboraci&#243;n del dise&#241;o detallado de la arquitectura de datos, que soporta la operaci&#243;n del RDM, la interoperabilidad con los sistemas misionales y la
adopci&#243;n del est&#225;ndar LADM_COL","2020-12-02T00:00:00.000","Republic of Colombia","CO","4251.0"
"2022-09-12T00:00:00.000","2020","LATIN AMERICA AND CARIBBEAN","Colombia","CO","Multipurpose Cadaster Project","Consultant Services","Individual Consultant Selection","Information and Communications Technologies;Agriculture, Fishing and Forestry;Public Administration","1645040","Prestar Servicios Profesionales como Especialista en Adquisiciones para el DNP","2020-04-30T00:00:00.000","Republic of Colombia","CO","37322.0"
"2022-09-12T00:00:00.000","2021","LATIN AMERICA AND CARIBBEAN","Colombia","CO","Multipurpose Cadaster Project","Consultant Services","Individual Consultant Selection","Information and Communications Technologies;Agriculture, Fishing and Forestry;Public Administration","1645038","Apoyar al DNP en la descripci&#243;n y documentaci&#243;n de los procesos de gesti&#243;n de informaci&#243;n geogr&#225;fica que permitan la implementaci&#243;n del RDM del Programa CMRU.","2020-12-01T00:00:00.000","Republic of Colombia","CO","2352.0"
"2022-09-12T00:00:00.000","2021","LATIN AMERICA AND CARIBBEAN","Colombia","CO","Multipurpose Cadaster Project","Consultant Services","Individual Consultant Selection","Information and Communications Technologies;Agriculture, Fishing and Forestry;Public Administration","1645036","Apoyar al DNP en la especificaci&#243;n detallada de los requerimientos RDM, la interoperabilidad con los sistemas misionales y la adopci&#243;n del est&#225;ndar LADM_COL.","2020-12-01T00:00:00.000","Republic of Colombia","CO","2352.0"
"2022-09-12T00:00:00.000","2021","LATIN AMERICA AND CARIBBEAN","Colombia","CO","Multipurpose Cadaster Project","Consultant Services","Individual Consultant Selection","Information and Communications Technologies;Agriculture, Fishing and Forestry;Public Administration","1645015","Apoyar al DNP en la descripci&#243;n de los procesos de negocio que soportan la operaci&#243;n del RDM, la interoperabilidad con los sistema con los sistemas misionales y la adopci&#243;n
del est&#225;ndar LADM_COL.","2020-12-01T00:00:00.000","Republic of Colombia","CO","4251.0"
"2022-09-12T00:00:00.000","2021","LATIN AMERICA AND CARIBBEAN","Colombia","CO","CO Plan PAZcifico:Water Supply and Basic Sanitation Infrastructure and Service Delivery Project","Goods","Request for Quotations","Water, Sanitation and Waste Management","1644835","ADQUIRIR FILTROS PURIFICADORES DE AGUA, PARA LOS SISTEMAS TRANSITORIOS DE PROVISI&#211;N DE AGUA EN LOS MUNICIPIOS DE LA COSTA PAC&#205;FICA NARI&#209;ENSE Y CAUCANA, QUE HACEN PARTE DEL PROGRAMA DE AYUDA HUMANITARI","2020-11-11T00:00:00.000","Republic of Colombia","CO","56226.0"
"2022-09-12T00:00:00.000","2021","LATIN AMERICA AND CARIBBEAN","Colombia","CO","CO Plan PAZcifico:Water Supply and Basic Sanitation Infrastructure and Service Delivery Project","Goods","Request for Quotations","Water, Sanitation and Waste Management","1644833","ADQUIRIR TANQUES PARA ALMACENAMIENTO DE AGUA, PARA LOS SISTEMAS TRANSITORIOS DE PROVISI&#211;N DE AGUA EN LOS MUNICIPIOS DE LA COSTA PAC&#205;FICA NARI&#209;ENSE Y CAUCANA, QUE HACEN PARTE DEL PROGRAMA DE AYUDA HUMA","2020-12-09T00:00:00.000","Republic of Colombia","CO","140822.0"
"2022-09-12T00:00:00.000","2021","LATIN AMERICA AND CARIBBEAN","Colombia","CO","CO Plan PAZcifico:Water Supply and Basic Sanitation Infrastructure and Service Delivery Project","Goods","Request for Quotations","Water, Sanitation and Waste Management","1644824","ADQUIRIR MOTO CARGUEROS, PARA LOS SISTEMAS TRANSITORIOS DE PROVISI&#211;N DE AGUA EN LOS MUNICIPIOS DE LA COSTA PAC&#205;FICA NARI&#209;ENSE Y CAUCANA, QUE HACEN PARTE DEL PROGRAMA DE AYUDA HUMANITARIA EN ATENCI&#211;N","2020-11-05T00:00:00.000","Republic of Colombia","CO","17600.0"
"2022-09-12T00:00:00.000","2021","LATIN AMERICA AND CARIBBEAN","Colombia","CO","Multipurpose Cadaster Project","Consultant Services","Individual Consultant Selection","Information and Communications Technologies;Agriculture, Fishing and Forestry;Public Administration","1644784","&#8220;Apoyar a la Agencia Nacional de Tierras (ANT), como Gestor de Proyectos de desarrollo e implementaci&#243;n de Software en el marco del Componente de Fortalecimiento Tecnol&#243;gico, que deba realizar(...)","2021-01-27T00:00:00.000","Republic of Colombia","CO","32831.0"
"2022-09-12T00:00:00.000","2021","LATIN AMERICA AND CARIBBEAN","Colombia","CO","Multipurpose Cadaster Project","Consultant Services","Individual Consultant Selection","Information and Communications Technologies;Agriculture, Fishing and Forestry;Public Administration","1644776","Prestar sus servicios profesionales a la Direcci&#243;n de Gesti&#243;n Jur&#237;dica de Tierras &#8211; DGJT - como Profesional Senior para la ruta de Ordenamiento Social de la Propiedad Rural &#8211; OSPR- coordinando ...","2021-01-27T00:00:00.000","Republic of Colombia","CO","29722.0"
"2022-09-12T00:00:00.000","2021","LATIN AMERICA AND CARIBBEAN","Colombia","CO","Forest Conservation and Sustainability in the Heart of the Colombian Amazon","Consultant Services","Individual Consultant Selection","Agriculture, Fishing and Forestry;Public Administration","1644571","PRESTAR SUS SERVICIOS PROFESIONALES PARA ORIENTAR LA IMPLEMENTACI&#211;N DE LA RUTA DE DECLARATORIA DE &#193;REA PROTEGIDA REGIONAL Y LA GESTI&#211;N DE ESTRATEGIAS COMPLEMENTARIAS DE CONSERVACI&#211;N, MEDIANTE PROCESO","2021-01-29T00:00:00.000","Republic of Colombia","CO","16970.0"
"2022-09-12T00:00:00.000","2021","LATIN AMERICA AND CARIBBEAN","Colombia","CO","Sustainable Low-Carbon Development in Orinoquia region Project","Consultant Services","Individual Consultant Selection","Agriculture, Fishing and Forestry","1643685","Apoyo IDEAM coordinando la caracterizaci&#243;n de las causas y agentes de la transformaci&#243;n del bosque y sus emisiones asociadas, los procesos de modelaci&#243;n y monitoreo comunitario participativo","2020-12-17T00:00:00.000","Republic of Colombia","CO","33143.0"
"2022-09-12T00:00:00.000","2021","LATIN AMERICA AND CARIBBEAN","Colombia","CO","Forest Conservation and Sustainability in the Heart of the Colombian Amazon","Consultant Services","Individual Consultant Selection","Agriculture, Fishing and Forestry;Public Administration","1643674","PRESTAR SUS SERVICIOS PROFESIONALES PARA EL DISE&#209;O, IMPLEMENTACI&#211;N Y VALIDACI&#211;N DEL SISTEMA DE CONTROL DE CALIDAD DEL SISTEMA DE MONITOREO DE BOSQUES Y CARBONO A NIVEL NACIONAL Y/O REGIONAL,","2021-01-26T00:00:00.000","Republic of Colombia","CO","29951.0"
"2022-09-12T00:00:00.000","2021","LATIN AMERICA AND CARIBBEAN","Colombia","CO","Forest Conservation and Sustainability in the Heart of the Colombian Amazon","Consultant Services","Individual Consultant Selection","Agriculture, Fishing and Forestry;Public Administration","1643670","PRESTAR SUS SERVICIOS PROFESIONALES PARA APOYAR LA GENERACI&#211;N DE INFORMACI&#211;N TEM&#193;TICA DE MONITOREO DE ALERTAS TEMPRANAS DE DEFORESTACI&#211;N Y MINER&#205;A ILEGAL EN &#193;REAS DE INTER&#201;S DE LA DIRECCI&#211;N TERRITORIA","2021-01-26T00:00:00.000","Republic of Colombia","CO","19967.0"
"2022-09-12T00:00:00.000","2021","LATIN AMERICA AND CARIBBEAN","Colombia","CO","Forest Conservation and Sustainability in the Heart of the Colombian Amazon","Consultant Services","Individual Consultant Selection","Agriculture, Fishing and Forestry;Public Administration","1643663","PRESTAR SUS SERVICIOS PROFESIONALES PARA GENERAR LA INFORMACI&#211;N DE ALERTAS TEMPRANAS DE DEFORESTACI&#211;N, AS&#205; COMO EN LA GENERACI&#211;N DE INFORMACI&#211;N TEM&#193;TICA DE MONITOREO DE LA SUPERFICIE DE BOSQUE","2021-01-25T00:00:00.000","Republic of Colombia","CO","21365.0"
"2022-09-12T00:00:00.000","2021","LATIN AMERICA AND CARIBBEAN","Colombia","CO","Sustainable Low-Carbon Development in Orinoquia region Project","Non-consulting Services","Direct Selection","Agriculture, Fishing and Forestry","1643576","Implementar la actualizaci&#243;n catastral con enfoque multiprop&#243;sito para el municipio de Arauquita, en el departamento de Arauca, en el marco del Proyecto Desarrollo Sostenible Bajo en Carbono para la O","2021-01-28T00:00:00.000","Republic of Colombia","CO","1180395.0"
"2022-09-12T00:00:00.000","2021","LATIN AMERICA AND CARIBBEAN","Colombia","CO","Forest Conservation and Sustainability in the Heart of the Colombian Amazon","Consultant Services","Individual Consultant Selection","Agriculture, Fishing and Forestry;Public Administration","1643376","PRESTAR SUS SERVICIOS PROFESIONALES PARA GENERAR Y PROCESAR INFORMACI&#211;N ESPACIAL A ESCALA 1:25.000 ORIENTADA A LA ZONIFICACI&#211;N AMBIENTAL Y ORDENAMIENTO CON FINES DE MANEJO DE LA RESERVA FORESTAL","2021-01-26T00:00:00.000","Republic of Colombia","CO","13342.0"
"2022-09-12T00:00:00.000","2021","LATIN AMERICA AND CARIBBEAN","Colombia","CO","Forest Conservation and Sustainability in the Heart of the Colombian Amazon","Goods","Comercial Practices","Agriculture, Fishing and Forestry;Public Administration","1643135","ADQUIRIR MOTOCICLETA PARA MOVILIZACI&#211;N DE PROFESIONALES CONTRATADOS, AS&#205; COMO KITS DE EQUIPOS E IMPLEMENTOS DE CAMPO QUE FACILITEN EL DESARROLLO DE ACTIVIDADES PROGRAMADAS CON LOS USUARIOS LOTE 2 Y 3","2020-12-23T00:00:00.000","Republic of Colombia","CO","15174.0"
"2022-09-12T00:00:00.000","2021","LATIN AMERICA AND CARIBBEAN","Colombia","CO","Forest Conservation and Sustainability in the Heart of the Colombian Amazon","Goods","Comercial Practices","Agriculture, Fishing and Forestry;Public Administration","1643134","ADQUIRIR MOTOCICLETA PARA MOVILIZACI&#211;N DE PROFESIONALES CONTRATADOS, AS&#205; COMO KITS DE EQUIPOS E IMPLEMENTOS DE CAMPO QUE FACILITEN EL DESARROLLO DE ACTIVIDADES PROGRAMADAS CON LOS USUARIOS LOTE 1","2020-12-23T00:00:00.000","Republic of Colombia","CO","3090.0"
"2022-09-12T00:00:00.000","2021","LATIN AMERICA AND CARIBBEAN","Colombia","CO","Forest Conservation and Sustainability in the Heart of the Colombian Amazon","Consultant Services","Individual Consultant Selection","Agriculture, Fishing and Forestry;Public Administration","1643127","PRESTAR SUS SERVICIOS PROFESIONALES PARA GENERAR ALERTAS TEMPRANAS DE DEFORESTACI&#211;N E INFORMACI&#211;N TEM&#193;TICA DE MONITOREO DE LA SUPERFICIE DE BOSQUE Y DEFORESTACI&#211;N A NIVEL NACIONAL Y/O REGIONAL","2021-01-25T00:00:00.000","Republic of Colombia","CO","21839.0"
"2022-09-12T00:00:00.000","2021","LATIN AMERICA AND CARIBBEAN","Colombia","CO","Forest Conservation and Sustainability in the Heart of the Colombian Amazon","Consultant Services","Individual Consultant Selection","Agriculture, Fishing and Forestry;Public Administration","1642961","PRESTAR SUS SERVICIOS PROFESIONALES PARA APOYAR A LA COORDINACI&#211;N DEL SMBYC Y A LA SUBDIRECCI&#211;N DE ECOSISTEMAS E INFORMACI&#211;N AMBIENTAL DEL IDEAM EN LAS ACTIVIDADES DE SEGUIMIENTO Y MONITOREO ADMINISTR","2021-01-25T00:00:00.000","Republic of Colombia","CO","24126.0"
"2022-09-12T00:00:00.000","2021","LATIN AMERICA AND CARIBBEAN","Colombia","CO","Forest Conservation and Sustainability in the Heart of the Colombian Amazon","Consultant Services","Individual Consultant Selection","Agriculture, Fishing and Forestry;Public Administration","1642942","PRESTAR SUS SERVICIOS PROFESIONALES PARA APOYAR A LA COORDINACI&#211;N GENERAL DEL PROYECTO &#8220;CONSERVACI&#211;N Y SOSTENIBILIDAD DE BOSQUES EN EL CORAZ&#211;N DE LA AMAZONIA&#8221; COMO ENLACE REGIONAL QUE FACILITE LA GEST","2021-01-21T00:00:00.000","Republic of Colombia","CO","25091.0"
"2022-09-12T00:00:00.000","2021","LATIN AMERICA AND CARIBBEAN","Colombia","CO","Forest Conservation and Sustainability in the Heart of the Colombian Amazon","Consultant Services","Individual Consultant Selection","Agriculture, Fishing and Forestry;Public Administration","1642931","PRESTAR SUS SERVICIOS PROFESIONALES PARA COMUNICAR, DIRIGIR Y ORIENTAR T&#201;CNICAMENTE AL EQUIPO DE LA TERRITORIAL PARA ASEGURAR LA ARTICULACI&#211;N ENTRE LOS NIVELES LOCAL (6 &#193;REAS PRIORIZADAS), REGIONAL","2021-01-21T00:00:00.000","Republic of Colombia","CO","31686.0"
"2022-09-12T00:00:00.000","2021","LATIN AMERICA AND CARIBBEAN","Colombia","CO","Multipurpose Cadaster Project","Consultant Services","Individual Consultant Selection","Information and Communications Technologies;Agriculture, Fishing and Forestry;Public Administration","1642808","Apoyar a la Agencia Nacional de Tierras (ANT) como Coordinador T&#233;cnico de las actividades previstas para los componentes y subcomponentes del Proyecto denominado &#8220;Programa catastro multiprop&#243;sito""","2021-01-20T00:00:00.000","Republic of Colombia","CO","54223.0"
