"date_disclosed","project_name","document_type","project_number","product_line","company_name","country","ifc_country_code","industry","environmental_category","department","status","project_board_date","ifc_investment_for_risk_management_million_usd","ifc_investment_for_guarantee_million_usd","ifc_investment_for_loan_million_usd","ifc_investment_for_equity_million_usd","total_ifc_investment_as_approved_by_board_million_usd","country_code","as_of_date"
"2011-04-19T00:00:00.000","Idavang A/S Russian Projects","Summary of Proposed Investment (Disclosure Policy 2006)","30781","Equity","IDAVANG AS","Russian Federation","RUS","Agribusiness and Forestry","B","Regional Industry - MAS ECA","Completed","2011-05-27T00:00:00.000",,,,"24.96","24.96","RU","2022-09-02T03:05:00.000"
"2003-11-21T00:00:00.000","Sveza","Summary of Proposed Investment (Disclosure Policy 2006)","21806","Loan","Sveza Holding","Russian Federation","RUS","Agribusiness and Forestry","B","Regional Industry - MAS ECA","Completed","2003-12-23T00:00:00.000",,,"40.50",,"40.5","RU","2022-09-02T03:05:00.000"
"2004-03-16T00:00:00.000","Lebedyansky","Summary of Proposed Investment (Disclosure Policy 2006)","21842","Loan","JSC Lebedyansky","Russian Federation","RUS","Agribusiness and Forestry","B","Regional Industry - MAS ECA","Completed","2004-04-27T00:00:00.000",,,"35.0",,"35.0","RU","2022-09-02T03:05:00.000"
"1998-04-29T00:00:00.000","PAKENSO","Summary of Proposed Investment (Disclosure Policy 2006)","8987","Loan","STORA ENSO PAKADZHING BB, OOO","Russian Federation","RUS","Agribusiness and Forestry","B","Gbl Ind, Manufact, Agribus &amp; Services","Completed",,,,"6.0","1.50","7.5","RU","2022-09-02T03:05:00.000"
"2004-12-23T00:00:00.000","OOO Kronospan Particleboard","Summary of Proposed Investment (Disclosure Policy 2006)","23981","Loan","OOO KRONOSPAN","Russian Federation","RUS","Agribusiness and Forestry","B","Regional Industry - MAS ECA","Completed","2005-01-25T00:00:00.000",,,"92.87",,"92.87","RU","2022-09-02T03:05:00.000"
"2005-02-25T00:00:00.000","Kronostar II","Summary of Proposed Investment (Disclosure Policy 2006)","24019","Loan","SVISS KRONO, OOO","Russian Federation","RUS","Agribusiness and Forestry","B","Gbl Ind, Manufact, Agribus &amp; Services","Completed","2005-03-30T00:00:00.000",,,"45.0",,"45.0","RU","2022-09-02T03:05:00.000"
"2001-06-27T00:00:00.000","Swedwood Tichvin","Summary of Proposed Investment (Disclosure Policy 2006)","10600","Loan","IKEA INDASTRI TIKHVIN, OOO","Russian Federation","RUS","Agribusiness and Forestry","B","Regional Industry - MAS ECA","Completed","2001-07-31T00:00:00.000",,,"5.90",,"5.9","RU","2022-09-02T03:05:00.000"
"2014-05-01T00:00:00.000","SDM Loan","Summary of Investment Information (AIP Policy 2012)","34481",,"COMMERCIAL BANK SDM-BANK Open Joint-Stock Company","Russian Federation","RUS","Financial Institutions","FI-2","Regional Industry - FIG - ECA","Completed","2014-06-02T00:00:00.000",,,,,,"RU","2022-09-02T03:05:00.000"
"2013-11-25T00:00:00.000","Working Capital & Systemic Solutions CIB","Summary of Investment Information (AIP Policy 2012)","33860","Loan","TSENTR-INVEST, OAO KB","Russian Federation","RUS","Financial Institutions","FI-2","Regional Industry - FIG - ECA","Completed","2013-12-25T00:00:00.000",,,"16.99",,"16.99","RU","2022-09-02T03:05:00.000"
"2013-09-12T00:00:00.000","NBD SME Loan2013","Summary of Investment Information (AIP Policy 2012)","33859","Loan","PUBLIC JOINT STOCK COMPANY NBD BANK","Russian Federation","RUS","Financial Institutions","FI-2","Regional Industry - FIG - ECA","Completed","2013-10-31T00:00:00.000",,,"13.70",,"13.7","RU","2022-09-02T03:05:00.000"
"2013-08-16T00:00:00.000","TCB EE Loan","Summary of Investment Information (AIP Policy 2012)","33690","Loan","TRANSKAPITALBANK","Russian Federation","RUS","Financial Institutions","FI-2","Regional Industry - FIG - ECA","Completed","2013-09-17T00:00:00.000",,,"50.0",,"50.0","RU","2022-09-02T03:05:00.000"
"2013-04-16T00:00:00.000","Multimortgage","Summary of Investment Information (AIP Policy 2012)","33079","Loan","KB DELTAKREDIT, AO","Russian Federation","RUS","Financial Institutions","FI-3","Regional Industry - FIG - ECA","Completed","2013-05-20T00:00:00.000",,,"70.0",,"70.0","RU","2022-09-02T03:05:00.000"
"2012-10-04T00:00:00.000","SME South Russia","Summary of Investment Information (AIP Policy 2012)","32627","Loan","TSENTR-INVEST, OAO KB","Russian Federation","RUS","Financial Institutions","FI-2","Global Industry, Financial Markets","Completed","2012-11-09T00:00:00.000",,,"29.15",,"29.15","RU","2022-09-02T03:05:00.000"
"2012-06-27T00:00:00.000","Elbrus Capital Fund II","Summary of Investment Information (AIP Policy 2012)","32105","Equity","Elbrus Capital Fund II LP","Russian Federation","RUS","Financial Institutions","FI-2","Disruptive Technologies and Funds","Active","2012-07-30T00:00:00.000",,,,"20.0","20.0","RU","2022-09-02T03:05:00.000"
"2012-06-01T00:00:00.000","ATB A+B SME Loan","Summary of Proposed Investment (Disclosure Policy 2006)","31537","Loan","AZIATSKO-TIKHOOKEANSKI BANK PAO","Russian Federation","RUS","Financial Institutions","FI","Global Industry, Financial Markets","Completed","2012-07-02T00:00:00.000",,,"30.88",,"30.88","RU","2022-09-02T03:05:00.000"
"2012-04-17T00:00:00.000","Forus Loan II","Summary of Proposed Investment (Disclosure Policy 2006)","31793","Loan","FORUS BANK, AO","Russian Federation","RUS","Financial Institutions","FI","Regional Industry - FIG - ECA","Completed","2012-05-18T00:00:00.000",,,"3.62",,"3.62","RU","2022-09-02T03:05:00.000"
"2012-03-06T00:00:00.000","CBM Equity 2","Summary of Proposed Investment (Disclosure Policy 2006)","30860","Equity","MOSKOVSKI KREDITNY BANK, PAO","Russian Federation","RUS","Financial Institutions","FI","Global Industry, Financial Markets","Completed","2012-04-10T00:00:00.000",,,,"98.57","98.57","RU","2022-09-02T03:05:00.000"
"2012-03-06T00:00:00.000","Rusfinance EECar","Summary of Proposed Investment (Disclosure Policy 2006)","31368","Loan","RUSFINANS BANK, OOO","Russian Federation","RUS","Financial Institutions","C","Regional Industry - FIG - ECA","Completed","2012-04-20T00:00:00.000",,,"50.0",,"50.0","RU","2022-09-02T03:05:00.000"
"2012-02-21T00:00:00.000","RBRU DPR","Summary of Proposed Investment (Disclosure Policy 2006)","31615","Loan","AO RAIFFEISENBANK","Russian Federation","RUS","Financial Institutions","FI","Regional Industry - FIG - ECA","Completed","2012-03-30T00:00:00.000",,,"75.0",,"75.0","RU","2022-09-02T03:05:00.000"
"2011-10-31T00:00:00.000","NBD SME Frontier","Summary of Proposed Investment (Disclosure Policy 2006)","31289","Loan","PUBLIC JOINT STOCK COMPANY NBD BANK","Russian Federation","RUS","Financial Institutions","FI","Global Industry, Financial Markets","Completed","2011-11-30T00:00:00.000",,,"15.52",,"15.52","RU","2022-09-02T03:05:00.000"
"2011-05-09T00:00:00.000","Credit Europe RU","Summary of Proposed Investment (Disclosure Policy 2006)","30778","Loan","KREDIT EVROPA BANK, AO","Russian Federation","RUS","Financial Institutions","FI","Global Industry, Financial Markets","Completed","2011-06-20T00:00:00.000",,,"50.0",,"50.0","RU","2022-09-02T03:05:00.000"
"2011-02-15T00:00:00.000","Equity TCB","Summary of Proposed Investment (Disclosure Policy 2006)","30236","Loan","TRANSKAPITALBANK","Russian Federation","RUS","Financial Institutions","FI","Global Industry, Financial Markets","Completed","2011-03-31T00:00:00.000",,,"25.0","35.0","60.0","RU","2022-09-02T03:05:00.000"
"2010-11-15T00:00:00.000","Metcombank I","Summary of Proposed Investment (Disclosure Policy 2006)","29981","Loan","METALLURGICAL COMMERCIAL BANK JOINT STOCK COMPANY","Russian Federation","RUS","Financial Institutions","FI","Global Industry, Financial Markets","Completed","2010-12-31T00:00:00.000",,,"10.71",,"10.71","RU","2022-09-02T03:05:00.000"
"2010-11-10T00:00:00.000","Orient Express Bank","Summary of Proposed Investment (Disclosure Policy 2006)","29827","Loan","OAO ORIENT EXPRESS BANK","Russian Federation","RUS","Financial Institutions","FI","Global Industry, Financial Markets","Completed","2010-12-16T00:00:00.000",,,"75.0","0.0","75.0","RU","2022-09-02T03:05:00.000"
"2010-05-19T00:00:00.000","Pervobank","Summary of Proposed Investment (Disclosure Policy 2006)","29610",,"Pervyi Ob'edinennyi Bank","Russian Federation","RUS","Financial Institutions","FI","Regional Industry - FIG - ECA","Completed","2010-06-21T00:00:00.000",,,,,,"RU","2022-09-02T03:05:00.000"
"2010-05-13T00:00:00.000","CB Otkrytie","Summary of Proposed Investment (Disclosure Policy 2006)","29370","Equity","OTKRYTIE, OAO BANK","Russian Federation","RUS","Financial Institutions","FI","Global Industry, Financial Markets","Completed","2010-06-15T00:00:00.000",,,,"100.0","100.0","RU","2022-09-02T03:05:00.000"
"2010-05-04T00:00:00.000","Locko A+B (EE)","Summary of Proposed Investment (Disclosure Policy 2006)","29507","Loan","LOKO-BANK, AO","Russian Federation","RUS","Financial Institutions","FI","Global Industry, Financial Markets","Completed","2010-06-04T00:00:00.000",,,"20.0",,"20.0","RU","2022-09-02T03:05:00.000"
"2010-04-19T00:00:00.000","TCB Syndication","Summary of Proposed Investment (Disclosure Policy 2006)","29189","Loan","TRANSKAPITALBANK","Russian Federation","RUS","Financial Institutions","FI","Global Industry, Financial Markets","Completed","2010-05-20T00:00:00.000",,,"30.0",,"30.0","RU","2022-09-02T03:05:00.000"
"2010-03-04T00:00:00.000","CBM A + B Loan","Summary of Proposed Investment (Disclosure Policy 2006)","29451","Loan","MOSKOVSKI KREDITNY BANK, PAO","Russian Federation","RUS","Financial Institutions","FI","Global Industry, Financial Markets","Completed","2010-04-19T00:00:00.000",,,"40.0",,"40.0","RU","2022-09-02T03:05:00.000"
"2009-11-13T00:00:00.000","Borets","Summary of Proposed Investment (Disclosure Policy 2006)","28453","Loan","BORETS INTERNATIONAL LTD","Russian Federation","RUS","Financial Institutions","B","Gbl Ind, Manufact, Agribus &amp; Services","Completed","2009-12-14T00:00:00.000",,,"50.0",,"50.0","RU","2022-09-02T03:05:00.000"
"2009-09-11T00:00:00.000","CI Russia Residential Energy Efficiency Finance / Agribusiness Finance","Summary of Proposed Investment (Disclosure Policy 2006)","28633","Loan","TSENTR-INVEST, OAO KB","Russian Federation","RUS","Financial Institutions","FI","Global Industry, Financial Markets","Completed","2009-10-12T00:00:00.000",,,"30.99",,"30.99","RU","2022-09-02T03:05:00.000"
"2009-04-08T00:00:00.000","FactorRus","Summary of Proposed Investment (Disclosure Policy 2006)","28037","Loan","FAKTORRUS, OOO","Russian Federation","RUS","Financial Institutions","C","Regional Industry - FIG - ECA","Completed","2009-05-29T00:00:00.000",,,"10.0","5.0","15.0","RU","2022-09-02T03:05:00.000"
"2009-03-02T00:00:00.000","South Region EQ","Summary of Proposed Investment (Disclosure Policy 2006)","27620","Equity","YUZHNY REGION, OAO BANK","Russian Federation","RUS","Financial Institutions","FI","Regional Industry - FIG - ECA","Completed","2009-04-03T00:00:00.000",,,,"1.50","1.5","RU","2022-09-02T03:05:00.000"
"2008-05-23T00:00:00.000","RPSB Equity","Summary of Proposed Investment (Disclosure Policy 2006)","27245","Equity","Commercial Bank Rostpromstroybank (OJSC)","Russian Federation","RUS","Financial Institutions","FI","Global Industry, Financial Markets","Completed","2008-07-02T00:00:00.000",,,,"22.0","22.0","RU","2022-09-02T03:05:00.000"
"2008-04-03T00:00:00.000","MDM A+B Loan","Summary of Proposed Investment (Disclosure Policy 2006)","26900","Loan","B&N BANK PAO","Russian Federation","RUS","Financial Institutions","FI","Global Industry, Financial Markets","Completed","2008-05-05T00:00:00.000",,,"35.0",,"35.0","RU","2022-09-02T03:05:00.000"
"2008-03-31T00:00:00.000","Locko A+B Loan","Summary of Proposed Investment (Disclosure Policy 2006)","26901","Loan","LOKO-BANK, AO","Russian Federation","RUS","Financial Institutions","FI","Global Industry, Financial Markets","Completed","2008-05-19T00:00:00.000",,,"20.0",,"20.0","RU","2022-09-02T03:05:00.000"
"2008-03-28T00:00:00.000","Macquarie Renaissance Infrastructure Fund","Summary of Proposed Investment (Disclosure Policy 2006)","26893","Equity","MACQUARIE RENAISSANCE INFRASTRUCTURE FUND LP","Russian Federation","RUS","Financial Institutions","FI","Regional Industry - INF ECA","Active","2008-05-22T00:00:00.000",,,,"100.0","100.0","RU","2022-09-02T03:05:00.000"
"2007-11-21T00:00:00.000","ATB Far East Rus","Summary of Proposed Investment (Disclosure Policy 2006)","26269","Loan","AZIATSKO-TIKHOOKEANSKI BANK PAO","Russian Federation","RUS","Financial Institutions","FI","Global Industry, Financial Markets","Completed","2008-01-31T00:00:00.000",,,"20.13","20.13","40.26","RU","2022-09-02T03:05:00.000"
"2007-11-19T00:00:00.000","URSA Synd. Loan","Summary of Proposed Investment (Disclosure Policy 2006)","26629","Loan","URSA Finans, OOO","Russian Federation","RUS","Financial Institutions","FI","Global Industry, Financial Markets","Completed","2007-12-19T00:00:00.000",,,"50.0",,"50.0","RU","2022-09-02T03:05:00.000"
"2007-04-20T00:00:00.000","NBD SME/Energy Efficiency","Summary of Proposed Investment (Disclosure Policy 2006)","25564","Loan","PUBLIC JOINT STOCK COMPANY NBD BANK","Russian Federation","RUS","Financial Institutions","FI","Global Industry, Financial Markets","Completed","2007-06-08T00:00:00.000",,,"7.0",,"7.0","RU","2022-09-02T03:05:00.000"
"2007-02-09T00:00:00.000","MDM Bank","Summary of Proposed Investment (Disclosure Policy 2006)","25345","Loan","B&N BANK PAO","Russian Federation","RUS","Financial Institutions","FI","Global Industry, Financial Markets","Completed","2007-06-14T00:00:00.000",,,"100.0",,"100.0","RU","2022-09-02T03:05:00.000"
"2007-01-18T00:00:00.000","Absolut Tier 2","Summary of Proposed Investment (Disclosure Policy 2006)","25119","Equity","ABSOLYUT BANK, PAO","Russian Federation","RUS","Financial Institutions","FI","Global Industry, Financial Markets","Completed","2007-02-20T00:00:00.000",,,,"30.0","30.0","RU","2022-09-02T03:05:00.000"
"2006-11-29T00:00:00.000","ING Russia Life","Summary of Proposed Investment (Disclosure Policy 2006)","24319","Equity","ING Life Russia","Russian Federation","RUS","Financial Institutions","C","Regional Industry - FIG - ECA","Completed","2007-01-25T00:00:00.000",,,,"30.0","30.0","RU","2022-09-02T03:05:00.000"
"2006-08-23T00:00:00.000","Russian Securitization Facility-1","Summary of Proposed Investment (Disclosure Policy 2006)","25375","Loan","Bank Russki Standart AO","Russian Federation","RUS","Financial Institutions","C","Regional Industry - FIG - ECA","Completed","2006-10-05T00:00:00.000",,,"50.0",,"50.0","RU","2022-09-02T03:05:00.000"
"2006-04-05T00:00:00.000","Limited Liability Company Rusfinance Bank","Summary of Proposed Investment (Disclosure Policy 2006)","24976","Guarantee","RUSFINANS BANK, OOO","Russian Federation","RUS","Financial Institutions","C","Regional Industry - FIG - ECA","Completed","2006-05-05T00:00:00.000",,"49.28",,,"49.28","RU","2022-09-02T03:05:00.000"
"2006-03-28T00:00:00.000","Primsotsbank","Summary of Proposed Investment (Disclosure Policy 2006)","24567","Loan","Primorsky Social and Commercial Bank","Russian Federation","RUS","Financial Institutions","FI-1","Regional Industry - FIG - ECA","Completed","2006-05-15T00:00:00.000",,,"10.79","7.19","17.99","RU","2022-09-02T03:05:00.000"
"2006-02-02T00:00:00.000","Rus Mortgage Sec","Summary of Proposed Investment (Disclosure Policy 2006)","24236","Guarantee","Russian Mortgage Backed Securities 2006-1 S.A.","Russian Federation","RUS","Financial Institutions","C","Regional Industry - FIG - ECA","Completed","2006-03-30T00:00:00.000",,"17.0","18.0",,"35.0","RU","2022-09-02T03:05:00.000"
"2006-01-17T00:00:00.000","Delta Leasing II","Summary of Proposed Investment (Disclosure Policy 2006)","24723","Loan","ZAO DeltaLeasing","Russian Federation","RUS","Financial Institutions","FI","Regional Industry - FIG - ECA","Completed","2006-02-18T00:00:00.000",,,"5.96",,"5.96","RU","2022-09-02T03:05:00.000"
"2005-12-29T00:00:00.000","ZAO Europlan II","Summary of Proposed Investment (Disclosure Policy 2006)","23201","Loan","ZAO Europlan","Russian Federation","RUS","Financial Institutions","FI","Regional Industry - FIG - ECA","Completed","2006-02-13T00:00:00.000",,,"19.96",,"19.96","RU","2022-09-02T03:05:00.000"
"2005-12-16T00:00:00.000","Locko Bank","Summary of Proposed Investment (Disclosure Policy 2006)","24436","Loan","LOKO-BANK, AO","Russian Federation","RUS","Financial Institutions","FI","Global Industry, Financial Markets","Completed","2006-01-30T00:00:00.000",,,"10.64","19.86","30.5","RU","2022-09-02T03:05:00.000"
"2005-10-14T00:00:00.000","RSB IV","Summary of Proposed Investment (Disclosure Policy 2006)","24542","Loan","Bank Russki Standart AO","Russian Federation","RUS","Financial Institutions","C","Global Industry, Financial Markets","Completed","2005-11-17T00:00:00.000",,,"65.0",,"65.0","RU","2022-09-02T03:05:00.000"
"2005-08-29T00:00:00.000","NBD III","Summary of Proposed Investment (Disclosure Policy 2006)","24435","Loan","PUBLIC JOINT STOCK COMPANY NBD BANK","Russian Federation","RUS","Financial Institutions","FI-1","Global Industry, Financial Markets","Completed","2005-10-06T00:00:00.000",,,"5.0",,"5.0","RU","2022-09-02T03:05:00.000"
"2005-08-16T00:00:00.000","UVTB","Summary of Proposed Investment (Disclosure Policy 2006)","24404","Loan","Open joint-stock company ""Urals Commercial Bank For Foreign Trade"" (""Uralvneshtorgbank"")","Russian Federation","RUS","Financial Institutions","FI","Global Industry, Financial Markets","Completed","2005-09-16T00:00:00.000",,,"15.0",,"15.0","RU","2022-09-02T03:05:00.000"
"2005-08-15T00:00:00.000","SAB II","Summary of Proposed Investment (Disclosure Policy 2006)","24396","Loan","SIBAKADEMPROEKT, OOO","Russian Federation","RUS","Financial Institutions","FI-1","Global Industry, Financial Markets","Completed","2005-12-07T00:00:00.000",,,"10.0",,"10.0","RU","2022-09-02T03:05:00.000"
"2005-07-29T00:00:00.000","Forus Bank","Summary of Proposed Investment (Disclosure Policy 2006)","24286","Loan","FORUS BANK, AO","Russian Federation","RUS","Financial Institutions","FI","Global Industry, Financial Markets","Completed","2005-09-30T00:00:00.000",,,"6.31",,"6.31","RU","2022-09-02T03:05:00.000"
"2005-04-25T00:00:00.000","UralSib Bank","Summary of Proposed Investment (Disclosure Policy 2006)","21657","Loan","BANK URALSIB, PAO","Russian Federation","RUS","Financial Institutions","FI-1","Global Industry, Financial Markets","Completed","2005-05-26T00:00:00.000",,,"30.0",,"30.0","RU","2022-09-02T03:05:00.000"
"2005-04-13T00:00:00.000","Absolut Bank","Summary of Proposed Investment (Disclosure Policy 2006)","24003","Loan","ABSOLYUT BANK, PAO","Russian Federation","RUS","Financial Institutions","FI","Global Industry, Financial Markets","Completed","2005-05-30T00:00:00.000",,,"15.0","10.0","25.0","RU","2022-09-02T03:05:00.000"
"2004-09-22T00:00:00.000","Joint Stock Company Commercial Bank ""Centre-Invest""","Summary of Proposed Investment (Disclosure Policy 2006)","22624","Loan","TSENTR-INVEST, OAO KB","Russian Federation","RUS","Financial Institutions","FI","Global Industry, Financial Markets","Completed","2004-10-22T00:00:00.000",,,"10.0",,"10.0","RU","2022-09-02T03:05:00.000"
"2004-05-18T00:00:00.000","Credit Bank of Moscow","Summary of Proposed Investment (Disclosure Policy 2006)","22492","Loan","MOSKOVSKI KREDITNY BANK, PAO","Russian Federation","RUS","Financial Institutions","FI-2","Global Industry, Financial Markets","Completed","2004-06-25T00:00:00.000",,,"10.0",,"10.0","RU","2022-09-02T03:05:00.000"
"2004-03-29T00:00:00.000","Sibakadembank","Summary of Proposed Investment (Disclosure Policy 2006)","20536","Loan","SIBAKADEMPROEKT, OOO","Russian Federation","RUS","Financial Institutions","FI-1","Global Industry, Financial Markets","Completed","2004-05-17T00:00:00.000",,,"7.0",,"7.0","RU","2022-09-02T03:05:00.000"
"2004-01-14T00:00:00.000","BSGV - SocGen Vostok","Summary of Proposed Investment (Disclosure Policy 2006)","21928","Loan","ROSBANK PJSC","Russian Federation","RUS","Financial Institutions","FI","Global Industry, Financial Markets","Completed","2004-02-28T00:00:00.000",,,"75.0",,"75.0","RU","2022-09-02T03:05:00.000"
"2004-01-14T00:00:00.000","RWMN","Summary of Proposed Investment (Disclosure Policy 2006)","22453","Loan","Russia Womens' Microfinance Network","Russian Federation","RUS","Financial Institutions","FI-1","Regional Industry - FIG - ECA","Completed","2004-03-31T00:00:00.000",,,"1.0",,"1.0","RU","2022-09-02T03:05:00.000"
"2003-10-22T00:00:00.000","Delta Far East","Summary of Proposed Investment (Disclosure Policy 2006)","21592","Loan","ZAO DeltaLeasing","Russian Federation","RUS","Financial Institutions","FI-1","Global Industry, Financial Markets","Completed","2003-12-04T00:00:00.000",,,"4.0",,"4.0","RU","2022-09-02T03:05:00.000"
"2003-10-14T00:00:00.000","ZAO Russian Standard Bank","Summary of Proposed Investment (Disclosure Policy 2006)","21919","Loan","Bank Russki Standart AO","Russian Federation","RUS","Financial Institutions","FI-1","Global Industry, Financial Markets","Completed","2003-11-13T00:00:00.000",,,"60.0",,"60.0","RU","2022-09-02T03:05:00.000"
"2003-04-08T00:00:00.000","UralTransBank","Summary of Proposed Investment (Disclosure Policy 2006)","20561","Loan","URALTRANSBANK, PAO","Russian Federation","RUS","Financial Institutions","FI","Global Industry, Financial Markets","Completed","2003-05-05T00:00:00.000",,,"10.0",,"10.0","RU","2022-09-02T03:05:00.000"
"2003-04-07T00:00:00.000","BCEN-EuroBank","Summary of Proposed Investment (Disclosure Policy 2006)","20709","Loan","VTB BANK (FRANCE) SA","Russian Federation","RUS","Financial Institutions","FI-1","Regional Industry - FIG - ECA","Completed","2003-05-29T00:00:00.000",,,"100.0",,"100.0","RU","2022-09-02T03:05:00.000"
"2003-03-07T00:00:00.000","RZB Russia","Summary of Proposed Investment (Disclosure Policy 2006)","20618","Loan","AO RAIFFEISENBANK","Russian Federation","RUS","Financial Institutions","C","Regional Industry - FIG - ECA","Completed","2003-04-10T00:00:00.000",,,"80.0",,"80.0","RU","2022-09-02T03:05:00.000"
"2003-02-28T00:00:00.000","MosNar Bank","Summary of Proposed Investment (Disclosure Policy 2006)","20169","Loan","Moscow Narodny Bank, Ltd.","Russian Federation","RUS","Financial Institutions","FI-1","Regional Industry - FIG - ECA","Completed","2003-04-03T00:00:00.000",,,"100.0",,"100.0","RU","2022-09-02T03:05:00.000"
"2003-01-27T00:00:00.000","DeltaCredit Bank","Summary of Proposed Investment (Disclosure Policy 2006)","20359","Loan","KB DELTAKREDIT, AO","Russian Federation","RUS","Financial Institutions","C","Global Industry, Financial Markets","Completed","2003-03-13T00:00:00.000",,,"60.0","6.0","66.0","RU","2022-09-02T03:05:00.000"
"2002-12-06T00:00:00.000","NBD II","Summary of Proposed Investment (Disclosure Policy 2006)","11728","Loan","PUBLIC JOINT STOCK COMPANY NBD BANK","Russian Federation","RUS","Financial Institutions","FI","Global Industry, Financial Markets","Completed","2003-01-06T00:00:00.000",,,"7.0",,"7.0","RU","2022-09-02T03:05:00.000"
"2002-04-29T00:00:00.000","Industry & Construction Bank","Summary of Proposed Investment (Disclosure Policy 2006)","10998","Loan","PENSION FUND INDUSTRY AND CONSTRUCTION BANK","Russian Federation","RUS","Financial Institutions","FI","Regional Industry - FIG - ECA","Completed","2002-06-03T00:00:00.000",,,"10.0",,"10.0","RU","2022-09-02T03:05:00.000"
"2002-04-26T00:00:00.000","Russian Standard Bank II","Summary of Proposed Investment (Disclosure Policy 2006)","11514","Equity","Bank Russki Standart AO","Russian Federation","RUS","Financial Institutions","FI","Global Industry, Financial Markets","Completed","2002-06-14T00:00:00.000",,,"0.0","10.0","10.0","RU","2022-09-02T03:05:00.000"
"2002-02-25T00:00:00.000","KMB Bank","Summary of Proposed Investment (Disclosure Policy 2006)","11166","Loan","SMALL BUSINESS CREDIT BANK","Russian Federation","RUS","Financial Institutions","FI","Global Industry, Financial Markets","Completed","2000-04-01T00:00:00.000",,,"7.0","3.0","10.0","RU","2022-09-02T03:05:00.000"
