"date_disclosed","project_name","document_type","project_number","product_line","company_name","country","ifc_country_code","industry","environmental_category","department","status","project_board_date","ifc_investment_for_risk_management_million_usd","ifc_investment_for_guarantee_million_usd","ifc_investment_for_loan_million_usd","ifc_investment_for_equity_million_usd","total_ifc_investment_as_approved_by_board_million_usd","country_code","as_of_date"
"2012-01-31T00:00:00.000","ENDA II","Summary of Proposed Investment (Disclosure Policy 2006)","30880","Loan","ENDA INTER ARABE","Tunisia","TUN","Financial Institutions","FI","Global Industry, Financial Markets","Completed","2012-03-01T00:00:00.000",,,"6.18",,"6.18","TN","2022-09-02T03:05:00.000"
"2011-11-17T00:00:00.000","Candax","Summary of Proposed Investment (Disclosure Policy 2006)","30647","Equity","ECUMED PETROLEUM LIMITED","Tunisia","TUN","Oil, Gas, and Mining","B","Gbl Infrastructure & Natural Resources","Completed","2011-12-17T00:00:00.000",,,,"23.56","23.56","TN","2022-09-02T03:05:00.000"
"2009-11-13T00:00:00.000","Comar Health","Summary of Proposed Investment (Disclosure Policy 2006)","27984","Equity","AMEN SANTE S.A.","Tunisia","TUN","Health and Education","B","Regional Industry - MAS Africa","Completed","2009-12-18T00:00:00.000",,,,"8.21","8.21","TN","2022-09-02T03:05:00.000"
"2008-05-13T00:00:00.000","Fuba PC","Summary of Proposed Investment (Disclosure Policy 2006)","26716","Equity","FUBA PRINTED CIRCUIT TUNISIA SA","Tunisia","TUN","Manufacturing","B","Regional Industry - MAS Africa","Completed","2008-06-13T00:00:00.000",,,,"12.65","12.65","TN","2022-09-02T03:05:00.000"
"2008-03-21T00:00:00.000","Topic Tunisia","Summary of Proposed Investment (Disclosure Policy 2006)","26678","Loan","TOPIC SA","Tunisia","TUN","Oil, Gas, and Mining","B","Regional Industry - INF Africa","Completed","2008-04-21T00:00:00.000",,,"11.50","18.50","30.0","TN","2022-09-02T03:05:00.000"
"2008-03-13T00:00:00.000","TAV Tunisia","Summary of Proposed Investment (Disclosure Policy 2006)","26913","Loan","TAV TUNISIE SA","Tunisia","TUN","Infrastructure","B","Gbl Infrastructure &amp; Natural Resources","Active","2008-04-17T00:00:00.000",,,"213.40","0.0","213.4","TN","2022-09-02T03:05:00.000"
"2006-06-20T00:00:00.000","ENDA Partial Credit Guarantee","Summary of Proposed Investment (Disclosure Policy 2006)","24657","Loan","ENDA INTER ARABE","Tunisia","TUN","Financial Institutions","FI","Regional Industry - FIG Africa","Completed","2006-07-20T00:00:00.000",,,"2.62",,"2.62","TN","2022-09-02T03:05:00.000"
"2004-03-10T00:00:00.000","Banque Internationale Arabe de Tunisie","Summary of Proposed Investment (Disclosure Policy 2006)","20363","Loan","BANQUE INTERNATIONALE ARABE DE TUNISIE","Tunisia","TUN","Financial Institutions","FI","Regional Industry - FIG Africa","Completed","2004-04-15T00:00:00.000",,,"50.0",,"50.0","TN","2022-09-02T03:05:00.000"
"1998-03-09T00:00:00.000","BANQUE INTERNATIONALE ARABE DE TUNISIE (BIAT)/GDR ISSUE","Summary of Proposed Investment (Disclosure Policy 2006)","8544","Equity","BANQUE INTERNATIONALE ARABE DE TUNISIE","Tunisia","TUN","Financial Institutions","FI","Global Industry, Financial Markets","Completed",,,,,"5.0","5.0","TN","2022-09-02T03:05:00.000"
"1998-02-03T00:00:00.000","TUNINVEST Private Equity Fund","Summary of Proposed Investment (Disclosure Policy 2006)","8548","Equity","Tuninvest International Ltd","Tunisia","TUN","other","FI","Disruptive Technologies and Funds","Completed",,,,,"5.0","5.0","TN","2022-09-02T03:05:00.000"
"1996-08-16T00:00:00.000","Aminex: Tunisia El Biban Oil Project (joint project w/ Aminex: Russia 7624)","Summary of Proposed Investment (Disclosure Policy 2006)","7610","Equity","Aminex PLC","Tunisia","TUN","Oil, Gas, and Mining","B","Gbl Infrastructure & Natural Resources","Completed",,,,,"3.05","3.05","TN","2022-09-02T03:05:00.000"
