"date_disclosed","project_name","project_number","product_line","company_name","country","industry","environmental_category","department","status","project_board_date","ifc_investment_for_loan_million_usd","total_ifc_investment_as_approved_by_board_million_usd"
"2017-01-18T00:00:00.000","CMF CL","38918","Loan","BANCO CMF S.A.","Argentina","Financial Institutions","FI-2","Regional Industry - FIG LAC","Completed","2017-02-20T00:00:00.000","40.0","40.0"
"2017-01-12T00:00:00.000","Grivalia Properties REIC","38285","Loan","GRIVALIA PROPERTIES REIC AE","Greece","Tourism, Retail, and Property","B","Regional Industry - MAS ECA","Active","2016-12-16T00:00:00.000","53.24","53.24"
"2017-01-09T00:00:00.000","Bounty","38743","Loan","BOUNTY BRANDS","South Africa","Agribusiness and Forestry","B","Regional Industry - MAS Africa","Active","2017-02-15T00:00:00.000","22.0","22.0"
"2017-01-09T00:00:00.000","DCM BCP Green Financing","38717","Loan","BANQUE CENTRALE POPULAIRE SA","Morocco","Financial Institutions","FI-1","Global Industry, Financial Markets","Completed","2017-01-31T00:00:00.000","112.13","112.13"
"2016-12-23T00:00:00.000","Aversi Pharma","37574","Loan","AVERSI-PHARMA LTD","Georgia","Health and Education","B","Regional Industry - MAS ECA","Active","2016-11-04T00:00:00.000","16.43","16.43"
"2016-12-22T00:00:00.000","Norson II","37803","Loan","Norson Holding, S. de R.L. de C.V.","Mexico","Agribusiness and Forestry","B","Regional Industry - MAS LAC","Completed",,"14.01","14.01"
"2016-12-22T00:00:00.000","Chint New Energy","38815","Loan","CHINT SOLAR (HONG KONG) COMPANY LIMITED","China","Infrastructure","B","Regional Industry - INF Asia & Pac","Completed","2017-02-15T00:00:00.000","50.0","50.0"
"2016-12-22T00:00:00.000","Bankfacil BKF","39165","Loan","CREDITAS SOLUCOES FINANCEIRAS LTDA","Brazil","Financial Institutions","FI-3","TMT, Venture Capital & Funds","Active",,"2.50","7.5"
"2016-12-22T00:00:00.000","BTPN MSME Loan","38934","Loan","PT BANK BTPN TBK","Indonesia","Financial Institutions","FI-2","Regional Industry - FIG Asia & Pac","Completed",,"100.0","100.0"
"2016-12-14T00:00:00.000","BCB GreenBondDCM","38731","Loan","BANCOLOMBIA SA","Colombia","Financial Institutions","FI-1","Regional Industry - FIG LAC","Active",,"117.12","117.12"
"2016-12-10T00:00:00.000","Alpha Bank RO","38414","Loan","ALPHA BANK ROMANIA SA","Romania","Financial Institutions","FI-3","Global Industry, Financial Markets","Completed",,"53.76","53.76"
"2016-12-07T00:00:00.000","Elazig Health","38035","Loan","ELZ SAGLIK YATIRIM ANONIM SIRKETI","Türkiye","Health and Education","B","Regional Industry MAS MCT","Active","2016-11-16T00:00:00.000","87.64","87.64"
"2016-11-30T00:00:00.000","BMM Bond","38847","Loan","BANCO MUNDO MUJER SA","Colombia","Financial Institutions","FI-3","Regional Industry - FIG LAC","Active","2017-01-20T00:00:00.000","27.66","27.66"
"2016-11-29T00:00:00.000","FDC III","37719","Loan","Federacion de Cajas de Credito y de Bancos de los Trabajadores SC de RL","El Salvador","Financial Institutions","FI-2","Regional Industry - FIG LAC","Active","2017-01-05T00:00:00.000","15.0","15.0"
"2016-11-28T00:00:00.000","Kenya Commercial Bank Limited","36791","Loan","KCB GROUP PLC","Kenya","Financial Institutions","FI-2","Regional Industry - FIG Africa","Completed","2016-08-05T00:00:00.000","75.0","145.0"
"2016-11-22T00:00:00.000","Intermedica","38612","Loan","NOTRE DAME INTERMEDICA SAUDE SA","Brazil","Health and Education","B","Regional Industry - MAS LAC","Pending","2017-01-18T00:00:00.000","75.0","75.0"
"2016-11-22T00:00:00.000","Bandelta Sr. Loan II","38805","Loan","Banco Delta S.A.","Panama","Financial Institutions","FI-2","Regional Industry - FIG LAC","Completed","2016-12-20T00:00:00.000","10.0","10.0"
"2016-11-14T00:00:00.000","Proteak Exp","38754","Loan","PROTEAK UNO, S.A.B. DE C.V.","Mexico","Agribusiness and Forestry","B","Regional Industry - MAS LAC","Active","2016-12-16T00:00:00.000","37.0","37.0"
"2016-10-27T00:00:00.000","City of BA","38533","Loan","CIUDAD AUTONOMA DE BUENOS AIRES","Argentina","Infrastructure","B","Regional Industry - INF LAC","Active","2016-11-30T00:00:00.000","50.0","50.0"
"2016-10-20T00:00:00.000","BZ WBK green facility","38703","Loan","SANTANDER BANK POLSKA S.A.","Poland","Financial Institutions","FI-2","Regional Industry - FIG - ECA","Active","2016-11-21T00:00:00.000","150.0","150.0"
"2016-10-12T00:00:00.000","FinansL EE III","38496","Loan","QNB FINANS FINANSAL KIRALAMA ANONIM SIRKETI","Türkiye","Financial Institutions","FI-2","Regional Industry FIG MCT","Completed","2016-11-30T00:00:00.000","50.0","50.0"
"2016-10-03T00:00:00.000","Guangxi Yangxiang Co Ltd","38720","Loan","GUANGXI YANGXIANG CO LTD","China","Agribusiness and Forestry","B","Regional Industry - MAS Asia & Pac","Active","2016-11-18T00:00:00.000","43.58","51.28"
"2016-09-29T00:00:00.000","Tricon Boston Consulting Corporation Pvt. Limited","38229","Loan","TRICONBOSTON CONSULTING CORPORATION (PVT) LTD","Pakistan","Infrastructure","B","Regional Industry INF MCT","Active","2016-11-10T00:00:00.000","75.0","75.0"
"2016-09-29T00:00:00.000","DCM Multibank","38570","Loan","Multibank Inc.","Panama","Financial Institutions","FI-2","Regional Industry - FIG LAC","Completed","2016-11-02T00:00:00.000","40.0","40.0"
"2016-09-22T00:00:00.000","Umeme Capex II","38598","Loan","UMEME LTD","Uganda","Infrastructure","B","Gbl Infrastructure &amp; Natural Resources","Active","2016-10-24T00:00:00.000","25.0","25.0"
"2016-09-20T00:00:00.000","Daycoval Gender","36812","Loan","Banco Daycoval S/A.","Brazil","Financial Institutions","FI-2","Global Industry, Financial Markets","Completed","2016-10-18T00:00:00.000","75.0","75.0"
"2016-09-09T00:00:00.000","ABC Climate","37960","Loan","BANCO ABC BRASIL SA","Brazil","Financial Institutions","FI-2","Regional Industry - FIG LAC","Completed","2016-10-10T00:00:00.000","50.0","50.0"
"2016-09-09T00:00:00.000","Bel Ga Myanmar","38236","Loan","BEL GA MYANMAR LIMITED","Myanmar","Agribusiness and Forestry","B","Regional Industry - MAS Asia & Pac","Active","2016-10-31T00:00:00.000","7.50","7.5"
"2016-09-09T00:00:00.000","MV Cargo","37312","Loan","MV Cargo LLC","Ukraine","Infrastructure","B","Regional Industry - INF ECA","Active","2016-10-14T00:00:00.000","37.0","37.0"
"2016-09-08T00:00:00.000","Shangri-La UB 2","37908","Loan","SHANGRI-LA ULAANBAATAR HOTEL LLC","Mongolia","Tourism, Retail, and Property","B","Regional Industry - MAS Asia & Pac","Active","2016-10-14T00:00:00.000","75.0","75.0"
"2016-09-07T00:00:00.000","Amata Hotels","37848","Loan","UNITED INTERNATIONAL GROUP LIMITED","Myanmar","Tourism, Retail, and Property","B","Regional Industry - MAS Asia & Pac","Active","2016-10-14T00:00:00.000","13.50","13.5"
"2016-09-06T00:00:00.000","WIOCC Investment","38381","Loan","WEST INDIAN OCEAN CABLE COMPANY LTD","Africa Region","Telecommunications, Media, and Technology","C","TMT, Venture Capital & Funds","Completed","2016-10-06T00:00:00.000","20.0","20.0"
"2016-09-02T00:00:00.000","Baidu MCC Loan","38237","Loan","CHONGQING DUXIAOMAN SMALL LOAN CO., LTD.","China","Financial Institutions","FI-3","Global Industry, Financial Markets","Completed","2016-10-04T00:00:00.000","73.82","73.82"
"2016-09-02T00:00:00.000","BancompartirBond","38352","Loan","BANCO DE LA MICROEMPRESA DE COLOMBIA S.A","Colombia","Financial Institutions","FI-3","Regional Industry - FIG LAC","Hold","2016-10-10T00:00:00.000","17.28","17.28"
"2016-09-02T00:00:00.000","Scotiabank Costa Rica SME and Housing Loan","38424","Loan","SCOTIABANK DE COSTA RICA SA","Costa Rica","Financial Institutions","FI-2","Regional Industry - FIG LAC","Completed","2016-10-04T00:00:00.000","75.0","75.0"
"2016-09-01T00:00:00.000","Au Fin Debt","36838","Loan","AU SMALL FINANCE BANK LIMITED","India","Financial Institutions","FI-2","Global Industry, Financial Markets","Completed","2016-10-31T00:00:00.000","50.0","50.0"
"2016-08-26T00:00:00.000","MCF Africa","37873","Loan","MEDICAL CREDIT FUND","Kenya","Financial Institutions","FI-2","Regional Industry - FIG Africa","Active","2016-09-30T00:00:00.000","2.50","2.5"
"2016-08-25T00:00:00.000","Akbank DPR 2","38166","Loan","AKBANK TURK ANONIM SIRKETI","Türkiye","Financial Institutions","FI-2","Global Industry, Financial Markets","Active","2016-08-19T00:00:00.000","440.0","440.0"
"2016-08-19T00:00:00.000","Vinte-NuEDGE","38374","Loan","Promotora de Viviendas Integrales, S.A. de C.V.","Mexico","Tourism, Retail, and Property","B","Regional Industry - MAS LAC","Completed","2016-09-23T00:00:00.000","18.62","18.62"
"2016-08-18T00:00:00.000","Yara Corporate","38320","Loan","Yara International ASA","World Region","Manufacturing","B","Regional Industry - MAS LAC","Active","2016-09-19T00:00:00.000","150.0","150.0"
"2016-08-18T00:00:00.000","CalidraArgentina","38366","Loan","Grupo Calidra, S.A. de C.V.","Mexico","Manufacturing","B","Regional Industry - MAS LAC","Completed","2016-09-19T00:00:00.000","31.43","31.43"
"2016-08-17T00:00:00.000","DCM Seker CB 2","38428","Loan","SEKERBANK TAS","Türkiye","Financial Institutions","FI-2","Regional Industry FIG MCT","Completed","2016-09-30T00:00:00.000","60.0","60.0"
"2016-08-16T00:00:00.000","Anyou II","36905","Loan","Anyou Biotechnology Group Co.,Ltd.","China","Agribusiness and Forestry","B","Regional Industry - MAS Asia & Pac","Completed","2016-09-30T00:00:00.000","38.39","38.39"
"2016-08-08T00:00:00.000","ULI SME 2016","37749","Loan","JOINT-STOCK COMPANY UZBEK LEASING INTERNATIONAL AO","Uzbekistan","Financial Institutions","FI-2","Regional Industry FIG MCT","Completed","2016-09-06T00:00:00.000","5.0","5.0"
"2016-08-01T00:00:00.000","GTLP SCB III","38705","Loan","STANDARD CHARTERED PLC","World Region","Financial Institutions","FI-3","Global Industry, Financial Markets","Active","2016-09-30T00:00:00.000","500.0","500.0"
"2016-07-28T00:00:00.000","BGEO Bonds","38541","Loan","GEORGIA CAPITAL PLC","Georgia","Financial Institutions","FI-2","Regional Industry - FIG - ECA","Completed","2016-06-14T00:00:00.000","70.0","70.0"
"2016-07-18T00:00:00.000","Botswana Building Society","35107","Loan","Botswana Building Society","Botswana","Financial Institutions","FI-2","Regional Industry - FIG Africa","Completed","2017-09-29T00:00:00.000","25.0","40.0"
"2016-07-08T00:00:00.000","Essex Bio","38104","Loan","ESSEX BIO-TECHNOLOGY LIMITED","China","Health and Education","B","Regional Industry - MAS Asia & Pac","Active","2016-06-23T00:00:00.000","19.31","19.31"
"2016-07-08T00:00:00.000","Telecom Personal Argentina","36171","Loan","TELECOM ARGENTINA S.A.","Argentina","Telecommunications, Media, and Technology","B","TMT, Venture Capital &amp; Funds","Active","2016-08-05T00:00:00.000","100.0","100.0"
"2016-07-07T00:00:00.000","Bioparques 3","37826","Loan","Bioparques de Occidente, S.A. de C.V.","Mexico","Agribusiness and Forestry","B","Regional Industry - MAS LAC","Active","2016-08-23T00:00:00.000","10.0","10.0"
"2016-06-29T00:00:00.000","ISCH III","38164","Loan","INTERNATIONAL SHOPPING CENTERS HOLDINGS, INC-ISC","Central America Region","Tourism, Retail, and Property","B","Gbl Ind, Manufact, Agribus & Services","Active","2016-08-01T00:00:00.000","45.0","45.0"
"2016-06-29T00:00:00.000","CCI Pakistan","37922","Loan","COCA COLA BEVERAGES PAKISTAN LIMITED","Pakistan","Agribusiness and Forestry","B","Regional Industry MAS MCT","Active","2016-08-01T00:00:00.000","83.57","83.57"
"2016-06-15T00:00:00.000","Glenmark","38371","Loan","GLENMARK PHARMACEUTICALS LIMITED","India","Health and Education","B","Regional Industry - MAS Asia & Pac","Completed","2016-06-22T00:00:00.000","75.0","75.0"
"2016-06-09T00:00:00.000","LAAD IV","37802","Loan","LATIN AMERICAN AGRIBUSINESS DEVELOPMENT CORP SA","Latin America Region","Financial Institutions","FI-2","Gbl Ind, Manufact, Agribus &amp; Services","Active","2016-07-15T00:00:00.000","50.0","50.0"
"2016-06-09T00:00:00.000","Equity Bank II","38419","Loan","EQUITY GROUP HOLDINGS PLC","Kenya","Financial Institutions","FI-2","Global Industry, Financial Markets","Completed","2016-07-11T00:00:00.000","82.50","82.5"
"2016-06-02T00:00:00.000","Davivienda CR II","38501","Loan","Banco Davivienda (Costa Rica) S.A.","Costa Rica","Financial Institutions","FI-2","Global Industry, Financial Markets","Completed","2016-07-05T00:00:00.000","30.0","30.0"
"2016-06-01T00:00:00.000","Bel Ga JSC","38011","Loan","BEL GA JSC","Vietnam","Agribusiness and Forestry","B","Regional Industry - MAS Asia & Pac","Active","2016-07-02T00:00:00.000","4.0","4.0"
"2016-05-27T00:00:00.000","Summit Mezzanine","37593","Loan","SUMMIT POWER INTERNATIONAL PTE LTD","Bangladesh","Infrastructure","A","Regional Industry - INF Asia & Pac","Completed","2016-07-28T00:00:00.000","65.0","65.0"
"2016-05-17T00:00:00.000","Irrawaddy Towers","35935","Loan","IRRAWADDY GREEN TOWERS LTD","Myanmar","Telecommunications, Media, and Technology","B","TMT, Venture Capital & Funds","Active","2016-06-17T00:00:00.000","42.50","52.5"
"2016-05-17T00:00:00.000","Adeco Agropecuaria Argentina","36054","Loan","ADECO AGROPECUARIA S.A.","Argentina","Agribusiness and Forestry","A","Regional Industry - MAS LAC","Completed","2016-07-22T00:00:00.000","50.0","50.0"
"2016-05-17T00:00:00.000","Cerradinho Bio","35523","Loan","CERRADINHO BIOENERGIA SA","Brazil","Agribusiness and Forestry","B","Regional Industry - MAS LAC","Active","2016-06-17T00:00:00.000","49.0","49.0"
"2016-05-17T00:00:00.000","Zachodni WBK","38099","Loan","SANTANDER LEASING S.A.","Poland","Financial Institutions","FI-2","Regional Industry - FIG - ECA","Active","2016-06-20T00:00:00.000","150.0","150.0"
"2016-05-16T00:00:00.000","Grameen Koota Financial Services","35181","Loan","CREDITACCESS GRAMEEN LIMITED","India","Financial Institutions","FI-3","Regional Industry - FIG Asia & Pac","Completed","2016-06-20T00:00:00.000","20.0","20.0"
"2016-05-16T00:00:00.000","SSL Bosnia IV","37515","Loan","SISECAM SODA LUKAVAC DOO","Bosnia and Herzegovina","Manufacturing","B","Regional Industry - MAS ECA","Active","2016-06-17T00:00:00.000","10.0","10.0"
"2016-05-11T00:00:00.000","Nespresso East African Coffee Project","36083","Loan","NESTLE NESPRESSO SA","Eastern Africa Region","Agribusiness and Forestry","B","Gbl Ind, Manufact, Agribus & Services","Completed","2016-06-15T00:00:00.000","3.0","3.0"
"2016-05-06T00:00:00.000","Cemex Green","37840","Loan","CEMEX, S.A.B. DE C.V","Mexico","Manufacturing","B","Regional Industry - MAS LAC","Completed","2016-06-10T00:00:00.000","120.0","120.0"
"2016-05-03T00:00:00.000","Repco HFL","37630","Loan","REPCO HOME FINANCE LIMITED","India","Financial Institutions","FI-3","Regional Industry - FIG Asia & Pac","Completed","2016-06-03T00:00:00.000","40.0","40.0"
"2016-04-29T00:00:00.000","SIMPA CI","38053","Loan","SOCIETE INDUSTRIELLE MODERNE DES PLASTIQUES AFRICAINS SA","Cote D'Ivoire","Manufacturing","B","Regional Industry - MAS ME & Africa","Completed","2016-06-02T00:00:00.000","16.73","16.73"
"2016-04-29T00:00:00.000","Soufflet LT","38083","Loan","SOUFFLET FINANCES","Eastern Europe Region","Agribusiness and Forestry","B","Gbl Ind, Manufact, Agribus & Services","Completed","2016-05-31T00:00:00.000","34.19","34.19"
"2016-04-28T00:00:00.000","Astarta FMO loan","38157","Loan","ASTARTA-KYIV,TOV","Ukraine","Agribusiness and Forestry","B","Gbl Ind, Manufact, Agribus &amp; Services","Completed","2016-05-30T00:00:00.000","10.0","10.0"
"2016-04-27T00:00:00.000","Vector Mezzanine Mexico Uno","38101","Loan","MEZZANINE MEXICO UNO, S.A.P.I. DE C.V., SOFOM, E.N.R.","Mexico","Financial Institutions","FI-2","Regional Industry - FIG LAC","Active","2016-06-06T00:00:00.000","22.65","22.65"
"2016-04-27T00:00:00.000","Anagram Equity","38150","Loan","KONINKLIJKE FRIESLANDCAMPINA NV","Pakistan","Agribusiness and Forestry","B","Regional Industry MAS MCT","Active","2016-05-30T00:00:00.000","111.52","156.13"
"2016-04-26T00:00:00.000","Hassan Allam 1","37831","Loan","HASSAN ALLAM CONSTRUCTION","Egypt, Arab Republic of","Tourism, Retail, and Property","A","Regional Industry - INF Africa","Pending","2016-06-24T00:00:00.000","10.0","30.0"
"2016-04-25T00:00:00.000","Karbala Cement Manufacturing Limited","32206","Loan","KARBALA CEMENT MANUFACTURING LTD.","Iraq","Manufacturing","B","Regional Industry MAS MCT","Completed","2016-05-31T00:00:00.000","100.0","150.0"
"2016-04-25T00:00:00.000","Vitas Leb II","38049","Loan","VITAS SAL","Lebanon","Financial Institutions","FI-3","Regional Industry FIG MCT","Completed","2016-05-31T00:00:00.000","4.0","4.0"
"2016-04-25T00:00:00.000","Agrofusion WC Loan","38058","Loan","FE INTEGRATED AGROSYSTEMS","Ukraine","Agribusiness and Forestry","B","Regional Industry - MAS ECA","Completed","2016-05-27T00:00:00.000","10.0","10.0"
"2016-04-25T00:00:00.000","ALCB Fund","38139","Loan","AFRICAN LOCAL CURRENCY BOND FUND LIMITED","Africa Region","Financial Institutions","FI-2","Regional Industry - FIG ME & Africa","Active","2016-05-26T00:00:00.000","20.0","20.0"
"2016-04-22T00:00:00.000","Assan Aluminium","37550","Loan","ASSAN ALUMINYUM SANAYI VE TICARET ANONIM SIRKETI","Türkiye","Manufacturing","B","Regional Industry MAS MCT","Active","2016-05-26T00:00:00.000","56.99","56.99"
"2016-04-22T00:00:00.000","PATAGONIA CL II","38119","Loan","BANCO PATAGONIA S.A.","Argentina","Financial Institutions","FI-2","Regional Industry - FIG LAC","Completed","2016-05-23T00:00:00.000","50.0","50.0"
"2016-04-21T00:00:00.000","Faten II","35149","Loan","PALESTINE FOR CREDIT AND DEVELOPMENT","West Bank and Gaza","Financial Institutions","FI-3","Regional Industry FIG MCT","Completed","2016-05-31T00:00:00.000","5.0","5.0"
"2016-04-21T00:00:00.000","DARP Global AGM","37035","Loan","Seta Holdco S.A R.L.","World Region","Financial Institutions","FI-2","Global Industry, Financial Markets","Active","2016-05-26T00:00:00.000","462.50","500.0"
"2016-04-20T00:00:00.000","Georgia Healthcare Group","37824","Loan","GEORGIA HEALTHCARE GROUP JSC","Georgia","Health and Education","B","Regional Industry - MAS ECA","Completed","2016-05-23T00:00:00.000","25.0","25.0"
"2016-04-19T00:00:00.000","Alter Modus","37435","Loan","ALTER MODUS D.O.O.","Montenegro","Financial Institutions","FI-3","Regional Industry - FIG - ECA","Completed","2016-06-16T00:00:00.000","4.46","4.46"
"2016-04-14T00:00:00.000","Galicia CL III","38134","Loan","BANCO DE GALICIA Y BUENOS AIRES S.A.U","Argentina","Financial Institutions","FI-2","Regional Industry - FIG LAC","Active","2016-05-16T00:00:00.000","130.0","130.0"
"2016-04-13T00:00:00.000","Maha MicroFinance","38031","Loan","MAHA AGRICULTURE PUBLIC COMPANY LIMITED","Myanmar","Financial Institutions","FI-3","Regional Industry - FIG Asia & Pac","Active","2017-02-02T00:00:00.000","2.0","3.5"
"2016-04-13T00:00:00.000","VPBank Senior Loan","38038","Loan","VIETNAM PROSPERITY JOINT STOCK COMMERCIAL BANK","Vietnam","Financial Institutions","FI-2","Global Industry, Financial Markets","Active","2016-05-16T00:00:00.000","50.0","50.0"
"2016-04-13T00:00:00.000","Khan Bank Syndication Loan","38121","Loan","KHAN BANK LLC","Mongolia","Financial Institutions","FI-2","Regional Industry - FIG Asia & Pac","Completed","2016-05-15T00:00:00.000","40.0","40.0"
"2016-04-11T00:00:00.000","HFC Facility","37555","Loan","MOTILAL OSWAL HOME FINANCE LIMITED","India","Financial Institutions","FI-3","Regional Industry - FIG Asia & Pac","Pending","2016-05-13T00:00:00.000","37.53","37.53"
"2016-04-08T00:00:00.000","HKL AB Loan","38239","Loan","HATTHA BANK PLC.","Cambodia","Financial Institutions","FI-3","Global Industry, Financial Markets","Completed","2016-05-10T00:00:00.000","20.0","20.0"
"2016-04-04T00:00:00.000","Karaca Hydro","37872","Loan","KREMNA ENERJI URETIM VE TICARET A.S.","Türkiye","Infrastructure","B","Regional Industry - INF ECA","Active","2016-05-06T00:00:00.000","47.0","47.0"
"2016-03-31T00:00:00.000","Shriram TFC NCD","37767","Loan","SHRIRAM TRANSPORT FINANCE COMPANY LIMITED","India","Financial Institutions","FI-2","Global Industry, Financial Markets","Completed","2016-04-30T00:00:00.000","98.09","98.09"
"2016-03-30T00:00:00.000","DARP ADM II","37982","Loan","ADM Somei","China","Funds","FI-2","Regional Industry - FIG Asia & Pac","Active","2016-04-30T00:00:00.000","50.0","50.0"
"2016-03-29T00:00:00.000","DCGCapitalMarket","37669","Loan","DRAGON CAPITAL GROUP LIMITED","Vietnam","Funds","FI-1","Regional Industry - FIG Asia & Pac","Completed","2016-05-13T00:00:00.000","50.0","50.0"
"2016-03-25T00:00:00.000","CHG Loan","37869","Loan","CHONGQING ECONOMIC AND TECHNOLOGICAL DEVELOPMENT ZONE HOUZE SMALL LOAN COMPANY LIMITED","China","Financial Institutions","FI-2","Regional Industry - FIG Asia & Pac","Completed","2016-04-28T00:00:00.000","40.0","60.0"
"2016-03-25T00:00:00.000","SIS school","37139","Loan","SOUTHGATE VENTURES PTE LTD","Indonesia","Health and Education","B","Regional Industry - MAS Asia & Pac","Active","2016-04-29T00:00:00.000","20.0","20.0"
"2016-03-24T00:00:00.000","ACME Haiti","34631","Loan","ACTION POUR LA COOPERATION AVEC LA MICRO ENTREPRISE SA","Haiti","Financial Institutions","FI-3","Regional Industry - FIG LAC","Pending","2016-04-25T00:00:00.000","5.0","5.0"
"2016-03-24T00:00:00.000","AAIB SL","37161","Loan","ARAB AFRICAN INTERNATIONAL BANK","Egypt, Arab Republic of","Financial Institutions","FI-2","Global Industry, Financial Markets","Completed","2016-04-25T00:00:00.000","100.0","100.0"
"2016-03-22T00:00:00.000","Tanner CL II","37934","Loan","Tanner Servicios Financieros S.A.","Chile","Financial Institutions","FI-2","Regional Industry - FIG LAC","Completed","2016-04-29T00:00:00.000","50.0","50.0"
"2016-03-21T00:00:00.000","BSP PNG A Loan","37706","Loan","BANK OF SOUTH PACIFIC LIMITED","Papua New Guinea","Financial Institutions","FI-2","Global Industry, Financial Markets","Completed","2016-04-22T00:00:00.000","30.0","30.0"
"2016-03-21T00:00:00.000","BFL Loan","38024","Loan","BANQUE FRANCO-LAO LTD","Lao People's Democratic Republic","Financial Institutions","FI-2","Regional Industry - FIG Asia & Pac","Completed","2016-04-25T00:00:00.000","15.0","15.0"
"2016-03-18T00:00:00.000","MedLife IV","37926","Loan","MED LIFE S.A.","Romania","Health and Education","B","Regional Industry - MAS ECA","Completed","2016-04-20T00:00:00.000","11.11","11.11"
"2016-03-18T00:00:00.000","Indorama Port","38096","Loan","OIS INDORAMA PORT LIMITED","Nigeria","Infrastructure","B","Regional Industry - MAS Africa","Completed","2016-04-29T00:00:00.000","52.50","52.5"
"2016-03-18T00:00:00.000","Prasac AB Loan","38235","Loan","PRASAC MICROFINANCE INSTITUTION PLC","Cambodia","Financial Institutions","FI-2","Regional Industry - FIG Asia & Pac","Completed","2016-05-13T00:00:00.000","20.0","20.0"
"2016-03-17T00:00:00.000","Envision","36094","Loan","Envision Energy Limited","China","Manufacturing","B","Regional Industry - MAS Asia & Pac","Completed","2016-04-18T00:00:00.000","50.0","50.0"
"2016-03-17T00:00:00.000","DCM Shriram Limited Bharuch II","36511","Loan","DCM SHRIRAM LIMITED","India","Manufacturing","B","Regional Industry - MAS Asia & Pac","Completed","2016-04-18T00:00:00.000","60.0","60.0"
"2016-03-17T00:00:00.000","Insta II","37870","Loan","INSTA PRODUCTS (EPZ) LTD","Kenya","Health and Education","B","Regional Industry - MAS ME & Africa","Completed","2016-04-18T00:00:00.000","3.50","3.5"
"2016-03-14T00:00:00.000","MENA Hygienic Holding Group","35953","Loan","FINE HYGIENIC HOLDING GROUP LIMITED","Jordan","Agribusiness and Forestry","B","Regional Industry MAS MCT","Active","2016-04-18T00:00:00.000","35.0","35.0"
"2016-03-07T00:00:00.000","Fybeca","37855","Loan","PROVEFARMA SA","Ecuador","Health and Education","B","Regional Industry - MAS LAC","Completed","2016-04-05T00:00:00.000","30.0","30.0"
"2016-03-02T00:00:00.000","Promasidor Nigeria Limited","37143","Loan","PROMASIDOR NIGERIA LIMITED","Nigeria","Agribusiness and Forestry","B","Regional Industry - MAS ME & Africa","Completed","2016-04-15T00:00:00.000","25.0","25.0"
"2016-02-26T00:00:00.000","Eurasia University","37659","Loan","Xi'An Eurasia University","China","Health and Education","B","Regional Industry - MAS Asia & Pac","Active","2016-03-31T00:00:00.000","34.72","34.72"
"2016-02-26T00:00:00.000","USAL Exp","37778","Loan","ASOCIACION CIVIL UNIVERSIDAD DEL SALVADOR","Argentina","Health and Education","B","Regional Industry - MAS LAC","Active","2016-03-31T00:00:00.000","10.0","10.0"
"2016-02-25T00:00:00.000","Agrofertil Ext","37602","Loan","AGROFERTIL S.A.","Paraguay","Agribusiness and Forestry","B","Regional Industry - MAS LAC","Completed","2016-04-04T00:00:00.000","80.0","80.0"
"2016-02-24T00:00:00.000","Axion","36221","Loan","AXION ENERGY ARGENTINA S.A.","Argentina","Manufacturing","B","Regional Industry - MAS LAC","Completed","2016-03-28T00:00:00.000","95.0","95.0"
"2016-02-24T00:00:00.000","Lionbridge Loan","37919","Loan","LIONBRIDGE FINANCING LEASING (CHINA) CO LTD","China","Financial Institutions","FI-2","Global Industry, Financial Markets","Completed","2016-03-28T00:00:00.000","19.89","19.89"
"2016-02-23T00:00:00.000","Myanma Awba Group Company Limited","35880","Loan","MYANMA AWBA GROUP CO., LTD","Myanmar","Agribusiness and Forestry","B","Regional Industry - MAS Asia & Pac","Completed","2016-03-31T00:00:00.000","10.0","10.0"
"2016-02-18T00:00:00.000","City Bank Equity","34902","Loan","THE CITY BANK LIMITED","Bangladesh","Financial Institutions","FI-1","Global Industry, Financial Markets","Active","2015-11-11T00:00:00.000","20.0","36.87"
"2016-02-12T00:00:00.000","MicroCred CI SL","37772","Loan","BAOBAB COTE D'IVOIRE","Cote D'Ivoire","Financial Institutions","FI-2","Regional Industry - FIG ME & Africa","Active","2016-03-25T00:00:00.000","5.10","5.1"
"2016-02-10T00:00:00.000","Grooming II","37832","Loan","GROOMING PEOPLE FOR BETTER LIVELIHOOD CENTRE","Nigeria","Financial Institutions","FI-3","Regional Industry - FIG ME & Africa","Active","2016-03-31T00:00:00.000","4.76","4.76"
"2016-02-08T00:00:00.000","GTLP-SMBC","37978","Loan","SUMITOMO MITSUI BANKING CORPORATION","World Region","Financial Institutions","FI-3","Global Industry, Financial Markets","Active","2016-03-11T00:00:00.000","500.0","500.0"
"2016-02-05T00:00:00.000","SRF India BOPET","37933","Loan","SRF LIMITED","India","Manufacturing","B","Regional Industry - MAS Asia & Pac","Active","2016-03-10T00:00:00.000","40.0","40.0"
"2016-02-05T00:00:00.000","Phoenix Tower BR","36722","Loan","PHOENIX TOWERS PARTICIPACOES S.A.","Brazil","Telecommunications, Media, and Technology","B","TMT, Venture Capital & Funds","Completed","2016-04-15T00:00:00.000","62.94","62.94"
"2016-02-05T00:00:00.000","OAWPL and OAPWPL","37086","Loan","OSTRO ANDHRA WIND PRIVATE LIMITED","India","Infrastructure","B","Regional Industry - INF Asia & Pac","Active","2016-03-10T00:00:00.000","60.40","60.4"
