"end_of_period","loan_number","region","country_code","country","borrower","guarantor_country_code","guarantor","loan_type","loan_status","interest_rate","currency_of_commitment","project_id","project_name_","original_principal_amount","cancelled_amount","undisbursed_amount","disbursed_amount","repaid_to_ibrd","due_to_ibrd","exchange_adjustment","borrower_s_obligation","sold_3rd_party","repaid_3rd_party","due_3rd_party","loans_held","first_repayment_date","last_repayment_date","agreement_signing_date","board_approval_date","effective_date_most_recent_","closed_date_most_recent_","last_disbursement_date"
"2020-09-30T00:00:00.000","IBRD03250","EAST ASIA AND PACIFIC","PH","Philippines","National Power Corporation","PH","Philippines","NPL","Fully Repaid","5.5",,"P004411","MARIA CRISTINA POWER","3700000","261332.31","0","3438667.69","3048667.69","0","0","0","390000","390000","0","0","1965-06-01T00:00:00.000","1980-12-01T00:00:00.000","1962-11-07T00:00:00.000","1962-11-06T00:00:00.000","1963-01-04T00:00:00.000","1968-03-31T00:00:00.000",
"2019-02-28T00:00:00.000","IBRD03250","EAST ASIA AND PACIFIC","PH","Philippines","National Power Corporation","PH","Philippines","NPL","Fully Repaid","5.5",,"P004411","MARIA CRISTINA POWER","3700000","261332.31","0","3438667.69","3048667.69","0","0","0","390000","390000","0","0","1965-06-01T00:00:00.000","1980-12-01T00:00:00.000","1962-11-07T00:00:00.000","1962-11-06T00:00:00.000","1963-01-04T00:00:00.000","1968-03-31T00:00:00.000",
"2019-03-31T00:00:00.000","IBRD03250","EAST ASIA AND PACIFIC","PH","Philippines","National Power Corporation","PH","Philippines","NPL","Fully Repaid","5.5",,"P004411","MARIA CRISTINA POWER","3700000","261332.31","0","3438667.69","3048667.69","0","0","0","390000","390000","0","0","1965-06-01T00:00:00.000","1980-12-01T00:00:00.000","1962-11-07T00:00:00.000","1962-11-06T00:00:00.000","1963-01-04T00:00:00.000","1968-03-31T00:00:00.000",
"2019-04-30T00:00:00.000","IBRD03250","EAST ASIA AND PACIFIC","PH","Philippines","National Power Corporation","PH","Philippines","NPL","Fully Repaid","5.5",,"P004411","MARIA CRISTINA POWER","3700000","261332.31","0","3438667.69","3048667.69","0","0","0","390000","390000","0","0","1965-06-01T00:00:00.000","1980-12-01T00:00:00.000","1962-11-07T00:00:00.000","1962-11-06T00:00:00.000","1963-01-04T00:00:00.000","1968-03-31T00:00:00.000",
"2019-05-31T00:00:00.000","IBRD03250","EAST ASIA AND PACIFIC","PH","Philippines","National Power Corporation","PH","Philippines","NPL","Fully Repaid","5.5",,"P004411","MARIA CRISTINA POWER","3700000","261332.31","0","3438667.69","3048667.69","0","0","0","390000","390000","0","0","1965-06-01T00:00:00.000","1980-12-01T00:00:00.000","1962-11-07T00:00:00.000","1962-11-06T00:00:00.000","1963-01-04T00:00:00.000","1968-03-31T00:00:00.000",
"2019-06-30T00:00:00.000","IBRD03250","EAST ASIA AND PACIFIC","PH","Philippines","National Power Corporation","PH","Philippines","NPL","Fully Repaid","5.5",,"P004411","MARIA CRISTINA POWER","3700000","261332.31","0","3438667.69","3048667.69","0","0","0","390000","390000","0","0","1965-06-01T00:00:00.000","1980-12-01T00:00:00.000","1962-11-07T00:00:00.000","1962-11-06T00:00:00.000","1963-01-04T00:00:00.000","1968-03-31T00:00:00.000",
"2019-07-31T00:00:00.000","IBRD03250","EAST ASIA AND PACIFIC","PH","Philippines","National Power Corporation","PH","Philippines","NPL","Fully Repaid","5.5",,"P004411","MARIA CRISTINA POWER","3700000","261332.31","0","3438667.69","3048667.69","0","0","0","390000","390000","0","0","1965-06-01T00:00:00.000","1980-12-01T00:00:00.000","1962-11-07T00:00:00.000","1962-11-06T00:00:00.000","1963-01-04T00:00:00.000","1968-03-31T00:00:00.000",
"2019-08-31T00:00:00.000","IBRD03250","EAST ASIA AND PACIFIC","PH","Philippines","National Power Corporation","PH","Philippines","NPL","Fully Repaid","5.5",,"P004411","MARIA CRISTINA POWER","3700000","261332.31","0","3438667.69","3048667.69","0","0","0","390000","390000","0","0","1965-06-01T00:00:00.000","1980-12-01T00:00:00.000","1962-11-07T00:00:00.000","1962-11-06T00:00:00.000","1963-01-04T00:00:00.000","1968-03-31T00:00:00.000",
"2019-09-30T00:00:00.000","IBRD03250","EAST ASIA AND PACIFIC","PH","Philippines","National Power Corporation","PH","Philippines","NPL","Fully Repaid","5.5",,"P004411","MARIA CRISTINA POWER","3700000","261332.31","0","3438667.69","3048667.69","0","0","0","390000","390000","0","0","1965-06-01T00:00:00.000","1980-12-01T00:00:00.000","1962-11-07T00:00:00.000","1962-11-06T00:00:00.000","1963-01-04T00:00:00.000","1968-03-31T00:00:00.000",
"2019-10-31T00:00:00.000","IBRD03250","EAST ASIA AND PACIFIC","PH","Philippines","National Power Corporation","PH","Philippines","NPL","Fully Repaid","5.5",,"P004411","MARIA CRISTINA POWER","3700000","261332.31","0","3438667.69","3048667.69","0","0","0","390000","390000","0","0","1965-06-01T00:00:00.000","1980-12-01T00:00:00.000","1962-11-07T00:00:00.000","1962-11-06T00:00:00.000","1963-01-04T00:00:00.000","1968-03-31T00:00:00.000",
"2019-11-30T00:00:00.000","IBRD03250","EAST ASIA AND PACIFIC","PH","Philippines","National Power Corporation","PH","Philippines","NPL","Fully Repaid","5.5",,"P004411","MARIA CRISTINA POWER","3700000","261332.31","0","3438667.69","3048667.69","0","0","0","390000","390000","0","0","1965-06-01T00:00:00.000","1980-12-01T00:00:00.000","1962-11-07T00:00:00.000","1962-11-06T00:00:00.000","1963-01-04T00:00:00.000","1968-03-31T00:00:00.000",
"2019-12-31T00:00:00.000","IBRD03250","EAST ASIA AND PACIFIC","PH","Philippines","National Power Corporation","PH","Philippines","NPL","Fully Repaid","5.5",,"P004411","MARIA CRISTINA POWER","3700000","261332.31","0","3438667.69","3048667.69","0","0","0","390000","390000","0","0","1965-06-01T00:00:00.000","1980-12-01T00:00:00.000","1962-11-07T00:00:00.000","1962-11-06T00:00:00.000","1963-01-04T00:00:00.000","1968-03-31T00:00:00.000",
"2020-01-31T00:00:00.000","IBRD03250","EAST ASIA AND PACIFIC","PH","Philippines","National Power Corporation","PH","Philippines","NPL","Fully Repaid","5.5",,"P004411","MARIA CRISTINA POWER","3700000","261332.31","0","3438667.69","3048667.69","0","0","0","390000","390000","0","0","1965-06-01T00:00:00.000","1980-12-01T00:00:00.000","1962-11-07T00:00:00.000","1962-11-06T00:00:00.000","1963-01-04T00:00:00.000","1968-03-31T00:00:00.000",
"2020-02-29T00:00:00.000","IBRD03250","EAST ASIA AND PACIFIC","PH","Philippines","National Power Corporation","PH","Philippines","NPL","Fully Repaid","5.5",,"P004411","MARIA CRISTINA POWER","3700000","261332.31","0","3438667.69","3048667.69","0","0","0","390000","390000","0","0","1965-06-01T00:00:00.000","1980-12-01T00:00:00.000","1962-11-07T00:00:00.000","1962-11-06T00:00:00.000","1963-01-04T00:00:00.000","1968-03-31T00:00:00.000",
"2020-10-31T00:00:00.000","IBRD03250","EAST ASIA AND PACIFIC","PH","Philippines","National Power Corporation","PH","Philippines","NPL","Fully Repaid","5.5",,"P004411","MARIA CRISTINA POWER","3700000","261332.31","0","3438667.69","3048667.69","0","0","0","390000","390000","0","0","1965-06-01T00:00:00.000","1980-12-01T00:00:00.000","1962-11-07T00:00:00.000","1962-11-06T00:00:00.000","1963-01-04T00:00:00.000","1968-03-31T00:00:00.000",
"2020-11-30T00:00:00.000","IBRD03250","EAST ASIA AND PACIFIC","PH","Philippines","National Power Corporation","PH","Philippines","NPL","Fully Repaid","5.5",,"P004411","MARIA CRISTINA POWER","3700000","261332.31","0","3438667.69","3048667.69","0","0","0","390000","390000","0","0","1965-06-01T00:00:00.000","1980-12-01T00:00:00.000","1962-11-07T00:00:00.000","1962-11-06T00:00:00.000","1963-01-04T00:00:00.000","1968-03-31T00:00:00.000",
"2020-12-31T00:00:00.000","IBRD03250","EAST ASIA AND PACIFIC","PH","Philippines","National Power Corporation","PH","Philippines","NPL","Fully Repaid","5.5",,"P004411","MARIA CRISTINA POWER","3700000","261332.31","0","3438667.69","3048667.69","0","0","0","390000","390000","0","0","1965-06-01T00:00:00.000","1980-12-01T00:00:00.000","1962-11-07T00:00:00.000","1962-11-06T00:00:00.000","1963-01-04T00:00:00.000","1968-03-31T00:00:00.000",
"2021-01-31T00:00:00.000","IBRD03250","EAST ASIA AND PACIFIC","PH","Philippines","National Power Corporation","PH","Philippines","NPL","Fully Repaid","5.5",,"P004411","MARIA CRISTINA POWER","3700000","261332.31","0","3438667.69","3048667.69","0","0","0","390000","390000","0","0","1965-06-01T00:00:00.000","1980-12-01T00:00:00.000","1962-11-07T00:00:00.000","1962-11-06T00:00:00.000","1963-01-04T00:00:00.000","1968-03-31T00:00:00.000",
"2021-02-28T00:00:00.000","IBRD03250","EAST ASIA AND PACIFIC","PH","Philippines","National Power Corporation","PH","Philippines","NPL","Fully Repaid","5.5",,"P004411","MARIA CRISTINA POWER","3700000","261332.31","0","3438667.69","3048667.69","0","0","0","390000","390000","0","0","1965-06-01T00:00:00.000","1980-12-01T00:00:00.000","1962-11-07T00:00:00.000","1962-11-06T00:00:00.000","1963-01-04T00:00:00.000","1968-03-31T00:00:00.000",
"2021-05-31T00:00:00.000","IBRD03250","EAST ASIA AND PACIFIC","PH","Philippines","National Power Corporation","PH","Philippines","NPL","Fully Repaid","5.5",,"P004411","MARIA CRISTINA POWER","3700000","261332.31","0","3438667.69","3048667.69","0","0","0","390000","390000","0","0","1965-06-01T00:00:00.000","1980-12-01T00:00:00.000","1962-11-07T00:00:00.000","1962-11-06T00:00:00.000","1963-01-04T00:00:00.000","1968-03-31T00:00:00.000",
"2015-07-31T00:00:00.000","IBRD03250","EAST ASIA AND PACIFIC","PH","Philippines","National Power Corporation","PH","Philippines","NPL","Fully Repaid","5.5",,"P004411","MARIA CRISTINA POWER","3700000","261332.31","0","3438667.69","3048667.69","0","0","0","390000","390000","0","0","1965-06-01T00:00:00.000","1980-12-01T00:00:00.000","1962-11-07T00:00:00.000","1962-11-06T00:00:00.000","1963-01-04T00:00:00.000","1968-03-31T00:00:00.000",
"2014-12-31T00:00:00.000","IBRD03250","EAST ASIA AND PACIFIC","PH","Philippines","National Power Corporation","PH","Philippines","NPL","Fully Repaid","5.5",,"P004411","MARIA CRISTINA POWER","3700000","261332.31","0","3438667.69","3048667.69","0","0","0","390000","390000","0","0","1965-06-01T00:00:00.000","1980-12-01T00:00:00.000","1962-11-07T00:00:00.000","1962-11-06T00:00:00.000","1963-01-04T00:00:00.000","1968-03-31T00:00:00.000",
"2018-12-31T00:00:00.000","IBRD03250","EAST ASIA AND PACIFIC","PH","Philippines","National Power Corporation","PH","Philippines","NPL","Fully Repaid","5.5",,"P004411","MARIA CRISTINA POWER","3700000","261332.31","0","3438667.69","3048667.69","0","0","0","390000","390000","0","0","1965-06-01T00:00:00.000","1980-12-01T00:00:00.000","1962-11-07T00:00:00.000","1962-11-06T00:00:00.000","1963-01-04T00:00:00.000","1968-03-31T00:00:00.000",
"2020-03-31T00:00:00.000","IBRD03250","EAST ASIA AND PACIFIC","PH","Philippines","National Power Corporation","PH","Philippines","NPL","Fully Repaid","5.5",,"P004411","MARIA CRISTINA POWER","3700000","261332.31","0","3438667.69","3048667.69","0","0","0","390000","390000","0","0","1965-06-01T00:00:00.000","1980-12-01T00:00:00.000","1962-11-07T00:00:00.000","1962-11-06T00:00:00.000","1963-01-04T00:00:00.000","1968-03-31T00:00:00.000",
"2020-04-30T00:00:00.000","IBRD03250","EAST ASIA AND PACIFIC","PH","Philippines","National Power Corporation","PH","Philippines","NPL","Fully Repaid","5.5",,"P004411","MARIA CRISTINA POWER","3700000","261332.31","0","3438667.69","3048667.69","0","0","0","390000","390000","0","0","1965-06-01T00:00:00.000","1980-12-01T00:00:00.000","1962-11-07T00:00:00.000","1962-11-06T00:00:00.000","1963-01-04T00:00:00.000","1968-03-31T00:00:00.000",
"2020-05-31T00:00:00.000","IBRD03250","EAST ASIA AND PACIFIC","PH","Philippines","National Power Corporation","PH","Philippines","NPL","Fully Repaid","5.5",,"P004411","MARIA CRISTINA POWER","3700000","261332.31","0","3438667.69","3048667.69","0","0","0","390000","390000","0","0","1965-06-01T00:00:00.000","1980-12-01T00:00:00.000","1962-11-07T00:00:00.000","1962-11-06T00:00:00.000","1963-01-04T00:00:00.000","1968-03-31T00:00:00.000",
"2021-06-30T00:00:00.000","IBRD03250","EAST ASIA AND PACIFIC","PH","Philippines","National Power Corporation","PH","Philippines","NPL","Fully Repaid","5.5",,"P004411","MARIA CRISTINA POWER","3700000","261332.31","0","3438667.69","3048667.69","0","0","0","390000","390000","0","0","1965-06-01T00:00:00.000","1980-12-01T00:00:00.000","1962-11-07T00:00:00.000","1962-11-06T00:00:00.000","1963-01-04T00:00:00.000","1968-03-31T00:00:00.000",
"2021-07-31T00:00:00.000","IBRD03250","EAST ASIA AND PACIFIC","PH","Philippines","National Power Corporation","PH","Philippines","NPL","Fully Repaid","5.5",,"P004411","MARIA CRISTINA POWER","3700000","261332.31","0","3438667.69","3048667.69","0","0","0","390000","390000","0","0","1965-06-01T00:00:00.000","1980-12-01T00:00:00.000","1962-11-07T00:00:00.000","1962-11-06T00:00:00.000","1963-01-04T00:00:00.000","1968-03-31T00:00:00.000",
"2021-08-31T00:00:00.000","IBRD03250","EAST ASIA AND PACIFIC","PH","Philippines","National Power Corporation","PH","Philippines","NPL","Fully Repaid","5.5",,"P004411","MARIA CRISTINA POWER","3700000","261332.31","0","3438667.69","3048667.69","0","0","0","390000","390000","0","0","1965-06-01T00:00:00.000","1980-12-01T00:00:00.000","1962-11-07T00:00:00.000","1962-11-06T00:00:00.000","1963-01-04T00:00:00.000","1968-03-31T00:00:00.000",
"2021-09-30T00:00:00.000","IBRD03250","EAST ASIA AND PACIFIC","PH","Philippines","National Power Corporation","PH","Philippines","NPL","Fully Repaid","5.5",,"P004411","MARIA CRISTINA POWER","3700000","261332.31","0","3438667.69","3048667.69","0","0","0","390000","390000","0","0","1965-06-01T00:00:00.000","1980-12-01T00:00:00.000","1962-11-07T00:00:00.000","1962-11-06T00:00:00.000","1963-01-04T00:00:00.000","1968-03-31T00:00:00.000",
"2021-10-31T00:00:00.000","IBRD03250","EAST ASIA AND PACIFIC","PH","Philippines","National Power Corporation","PH","Philippines","NPL","Fully Repaid","5.5",,"P004411","MARIA CRISTINA POWER","3700000","261332.31","0","3438667.69","3048667.69","0","0","0","390000","390000","0","0","1965-06-01T00:00:00.000","1980-12-01T00:00:00.000","1962-11-07T00:00:00.000","1962-11-06T00:00:00.000","1963-01-04T00:00:00.000","1968-03-31T00:00:00.000",
"2021-11-30T00:00:00.000","IBRD03250","EAST ASIA AND PACIFIC","PH","Philippines","National Power Corporation","PH","Philippines","NPL","Fully Repaid","5.5",,"P004411","MARIA CRISTINA POWER","3700000","261332.31","0","3438667.69","3048667.69","0","0","0","390000","390000","0","0","1965-06-01T00:00:00.000","1980-12-01T00:00:00.000","1962-11-07T00:00:00.000","1962-11-06T00:00:00.000","1963-01-04T00:00:00.000","1968-03-31T00:00:00.000",
"2021-12-31T00:00:00.000","IBRD03250","EAST ASIA AND PACIFIC","PH","Philippines","National Power Corporation","PH","Philippines","NPL","Fully Repaid","5.5",,"P004411","MARIA CRISTINA POWER","3700000","261332.31","0","3438667.69","3048667.69","0","0","0","390000","390000","0","0","1965-06-01T00:00:00.000","1980-12-01T00:00:00.000","1962-11-07T00:00:00.000","1962-11-06T00:00:00.000","1963-01-04T00:00:00.000","1968-03-31T00:00:00.000",
"2022-01-31T00:00:00.000","IBRD03250","EAST ASIA AND PACIFIC","PH","Philippines","National Power Corporation","PH","Philippines","NPL","Fully Repaid","5.5",,"P004411","MARIA CRISTINA POWER","3700000","261332.31","0","3438667.69","3048667.69","0","0","0","390000","390000","0","0","1965-06-01T00:00:00.000","1980-12-01T00:00:00.000","1962-11-07T00:00:00.000","1962-11-06T00:00:00.000","1963-01-04T00:00:00.000","1968-03-31T00:00:00.000",
"2022-04-30T00:00:00.000","IBRD03250","EAST ASIA AND PACIFIC","PH","Philippines","National Power Corporation","PH","Philippines","NPL","Fully Repaid","5.5000",,"P004411","MARIA CRISTINA POWER","3700000.00","261332.31","0.00","3438667.69","3048667.69","0.00","0.00","0.00","390000.00","390000.00","0.00","0.00","1965-06-01T00:00:00.000","1980-12-01T00:00:00.000","1962-11-07T00:00:00.000","1962-11-06T00:00:00.000","1963-01-04T00:00:00.000","1968-03-31T00:00:00.000",
"2022-05-31T00:00:00.000","IBRD03250","EAST ASIA AND PACIFIC","PH","Philippines","National Power Corporation","PH","Philippines","NPL","Fully Repaid","5.5000",,"P004411","MARIA CRISTINA POWER","3700000.00","261332.31","0.00","3438667.69","3048667.69","0.00","0.00","0.00","390000.00","390000.00","0.00","0.00","1965-06-01T00:00:00.000","1980-12-01T00:00:00.000","1962-11-07T00:00:00.000","1962-11-06T00:00:00.000","1963-01-04T00:00:00.000","1968-03-31T00:00:00.000",
"2022-06-30T00:00:00.000","IBRD03250","EAST ASIA AND PACIFIC","PH","Philippines","National Power Corporation","PH","Philippines","NPL","Fully Repaid","5.5000",,"P004411","MARIA CRISTINA POWER","3700000.00","261332.31","0.00","3438667.69","3048667.69","0.00","0.00","0.00","390000.00","390000.00","0.00","0.00","1965-06-01T00:00:00.000","1980-12-01T00:00:00.000","1962-11-07T00:00:00.000","1962-11-06T00:00:00.000","1963-01-04T00:00:00.000","1968-03-31T00:00:00.000",
"2022-07-31T00:00:00.000","IBRD03250","EAST ASIA AND PACIFIC","PH","Philippines","National Power Corporation","PH","Philippines","NPL","Fully Repaid","5.5000",,"P004411","MARIA CRISTINA POWER","3700000.00","261332.31","0.00","3438667.69","3048667.69","0.00","0.00","0.00","390000.00","390000.00","0.00","0.00","1965-06-01T00:00:00.000","1980-12-01T00:00:00.000","1962-11-07T00:00:00.000","1962-11-06T00:00:00.000","1963-01-04T00:00:00.000","1968-03-31T00:00:00.000",
"2013-11-30T00:00:00.000","IBRD03310","EAST ASIA AND PACIFIC","PH","Philippines","PRIVATE DEVELOPMENT CORPORATIO","PH","Philippines","NON POOL","Repaid",,,"P004410","PDCP I (DFC)","15000000","166660.07","0","14833339.93","14833339.93","0","0","0","0","0","0","0","1965-01-01T00:00:00.000","1978-01-01T00:00:00.000","1963-02-15T00:00:00.000","1962-12-20T00:00:00.000","1963-07-13T00:00:00.000","1968-12-31T00:00:00.000",
"2013-12-31T00:00:00.000","IBRD03310","EAST ASIA AND PACIFIC","PH","Philippines","PRIVATE DEVELOPMENT CORPORATIO","PH","Philippines","NON POOL","Repaid",,,"P004410","PDCP I (DFC)","15000000","166660.07","0","14833339.93","14833339.93","0","0","0","0","0","0","0","1965-01-01T00:00:00.000","1978-01-01T00:00:00.000","1963-02-15T00:00:00.000","1962-12-20T00:00:00.000","1963-07-13T00:00:00.000","1968-12-31T00:00:00.000",
"2014-03-31T00:00:00.000","IBRD03310","EAST ASIA AND PACIFIC","PH","Philippines","PRIVATE DEVELOPMENT CORPORATIO","PH","Philippines","NON POOL","Repaid",,,"P004410","PDCP I (DFC)","15000000","166660.07","0","14833339.93","14833339.93","0","0","0","0","0","0","0","1965-01-01T00:00:00.000","1978-01-01T00:00:00.000","1963-02-15T00:00:00.000","1962-12-20T00:00:00.000","1963-07-13T00:00:00.000","1968-12-31T00:00:00.000",
"2014-04-30T00:00:00.000","IBRD03310","EAST ASIA AND PACIFIC","PH","Philippines","PRIVATE DEVELOPMENT CORPORATIO","PH","Philippines","NON POOL","Repaid",,,"P004410","PDCP I (DFC)","15000000","166660.07","0","14833339.93","14833339.93","0","0","0","0","0","0","0","1965-01-01T00:00:00.000","1978-01-01T00:00:00.000","1963-02-15T00:00:00.000","1962-12-20T00:00:00.000","1963-07-13T00:00:00.000","1968-12-31T00:00:00.000",
"2014-10-31T00:00:00.000","IBRD03310","EAST ASIA AND PACIFIC","PH","Philippines","PRIVATE DEVELOPMENT CORPORATIO","PH","Philippines","NON POOL","Repaid",,,"P004410","PDCP I (DFC)","15000000","166660.07","0","14833339.93","14833339.93","0","0","0","0","0","0","0","1965-01-01T00:00:00.000","1978-01-01T00:00:00.000","1963-02-15T00:00:00.000","1962-12-20T00:00:00.000","1963-07-13T00:00:00.000","1968-12-31T00:00:00.000",
"2014-11-30T00:00:00.000","IBRD03310","EAST ASIA AND PACIFIC","PH","Philippines","PRIVATE DEVELOPMENT CORPORATIO","PH","Philippines","NON POOL","Repaid",,,"P004410","PDCP I (DFC)","15000000","166660.07","0","14833339.93","14833339.93","0","0","0","0","0","0","0","1965-01-01T00:00:00.000","1978-01-01T00:00:00.000","1963-02-15T00:00:00.000","1962-12-20T00:00:00.000","1963-07-13T00:00:00.000","1968-12-31T00:00:00.000",
"2015-03-31T00:00:00.000","IBRD03310","EAST ASIA AND PACIFIC","PH","Philippines","PRIVATE DEVELOPMENT CORPORATIO","PH","Philippines","NON POOL","Repaid",,,"P004410","PDCP I (DFC)","15000000","166660.07","0","14833339.93","14833339.93","0","0","0","0","0","0","0","1965-01-01T00:00:00.000","1978-01-01T00:00:00.000","1963-02-15T00:00:00.000","1962-12-20T00:00:00.000","1963-07-13T00:00:00.000","1968-12-31T00:00:00.000",
"2015-04-30T00:00:00.000","IBRD03310","EAST ASIA AND PACIFIC","PH","Philippines","PRIVATE DEVELOPMENT CORPORATIO","PH","Philippines","NON POOL","Repaid",,,"P004410","PDCP I (DFC)","15000000","166660.07","0","14833339.93","14833339.93","0","0","0","0","0","0","0","1965-01-01T00:00:00.000","1978-01-01T00:00:00.000","1963-02-15T00:00:00.000","1962-12-20T00:00:00.000","1963-07-13T00:00:00.000","1968-12-31T00:00:00.000",
"2011-04-30T00:00:00.000","IBRD03310","EAST ASIA AND PACIFIC","PH","Philippines","PRIVATE DEVELOPMENT CORPORATIO","PH","Philippines","NON POOL","Repaid","0",,"P004410","PDCP I (DFC)","15000000","166660.07","0","14833339.93","14833339.93","0","0","0","0","0","0","0","1965-01-01T00:00:00.000","1978-01-01T00:00:00.000","1963-02-15T00:00:00.000","1962-12-20T00:00:00.000","1963-07-13T00:00:00.000","1968-12-31T00:00:00.000",
"2011-05-31T00:00:00.000","IBRD03310","EAST ASIA AND PACIFIC","PH","Philippines","PRIVATE DEVELOPMENT CORPORATIO","PH","Philippines","NON POOL","Repaid","0",,"P004410","PDCP I (DFC)","15000000","166660.07","0","14833339.93","14833339.93","0","0","0","0","0","0","0","1965-01-01T00:00:00.000","1978-01-01T00:00:00.000","1963-02-15T00:00:00.000","1962-12-20T00:00:00.000","1963-07-13T00:00:00.000","1968-12-31T00:00:00.000",
"2011-06-30T00:00:00.000","IBRD03310","EAST ASIA AND PACIFIC","PH","Philippines","PRIVATE DEVELOPMENT CORPORATIO","PH","Philippines","NON POOL","Repaid","0",,"P004410","PDCP I (DFC)","15000000","166660.07","0","14833339.93","14833339.93","0","0","0","0","0","0","0","1965-01-01T00:00:00.000","1978-01-01T00:00:00.000","1963-02-15T00:00:00.000","1962-12-20T00:00:00.000","1963-07-13T00:00:00.000","1968-12-31T00:00:00.000",
"2011-07-31T00:00:00.000","IBRD03310","EAST ASIA AND PACIFIC","PH","Philippines","PRIVATE DEVELOPMENT CORPORATIO","PH","Philippines","NON POOL","Repaid","0",,"P004410","PDCP I (DFC)","15000000","166660.07","0","14833339.93","14833339.93","0","0","0","0","0","0","0","1965-01-01T00:00:00.000","1978-01-01T00:00:00.000","1963-02-15T00:00:00.000","1962-12-20T00:00:00.000","1963-07-13T00:00:00.000","1968-12-31T00:00:00.000",
"2011-08-31T00:00:00.000","IBRD03310","EAST ASIA AND PACIFIC","PH","Philippines","PRIVATE DEVELOPMENT CORPORATIO","PH","Philippines","NON POOL","Repaid","0",,"P004410","PDCP I (DFC)","15000000","166660.07","0","14833339.93","14833339.93","0","0","0","0","0","0","0","1965-01-01T00:00:00.000","1978-01-01T00:00:00.000","1963-02-15T00:00:00.000","1962-12-20T00:00:00.000","1963-07-13T00:00:00.000","1968-12-31T00:00:00.000",
"2011-09-30T00:00:00.000","IBRD03310","EAST ASIA AND PACIFIC","PH","Philippines","PRIVATE DEVELOPMENT CORPORATIO","PH","Philippines","NON POOL","Repaid","0",,"P004410","PDCP I (DFC)","15000000","166660.07","0","14833339.93","14833339.93","0","0","0","0","0","0","0","1965-01-01T00:00:00.000","1978-01-01T00:00:00.000","1963-02-15T00:00:00.000","1962-12-20T00:00:00.000","1963-07-13T00:00:00.000","1968-12-31T00:00:00.000",
"2011-10-31T00:00:00.000","IBRD03310","EAST ASIA AND PACIFIC","PH","Philippines","PRIVATE DEVELOPMENT CORPORATIO","PH","Philippines","NON POOL","Repaid","0",,"P004410","PDCP I (DFC)","15000000","166660.07","0","14833339.93","14833339.93","0","0","0","0","0","0","0","1965-01-01T00:00:00.000","1978-01-01T00:00:00.000","1963-02-15T00:00:00.000","1962-12-20T00:00:00.000","1963-07-13T00:00:00.000","1968-12-31T00:00:00.000",
"2011-11-30T00:00:00.000","IBRD03310","EAST ASIA AND PACIFIC","PH","Philippines","PRIVATE DEVELOPMENT CORPORATIO","PH","Philippines","NON POOL","Repaid","0",,"P004410","PDCP I (DFC)","15000000","166660.07","0","14833339.93","14833339.93","0","0","0","0","0","0","0","1965-01-01T00:00:00.000","1978-01-01T00:00:00.000","1963-02-15T00:00:00.000","1962-12-20T00:00:00.000","1963-07-13T00:00:00.000","1968-12-31T00:00:00.000",
"2011-12-31T00:00:00.000","IBRD03310","EAST ASIA AND PACIFIC","PH","Philippines","PRIVATE DEVELOPMENT CORPORATIO","PH","Philippines","NON POOL","Repaid","0",,"P004410","PDCP I (DFC)","15000000","166660.07","0","14833339.93","14833339.93","0","0","0","0","0","0","0","1965-01-01T00:00:00.000","1978-01-01T00:00:00.000","1963-02-15T00:00:00.000","1962-12-20T00:00:00.000","1963-07-13T00:00:00.000","1968-12-31T00:00:00.000",
"2012-01-31T00:00:00.000","IBRD03310","EAST ASIA AND PACIFIC","PH","Philippines","PRIVATE DEVELOPMENT CORPORATIO","PH","Philippines","NON POOL","Repaid","0",,"P004410","PDCP I (DFC)","15000000","166660.07","0","14833339.93","14833339.93","0","0","0","0","0","0","0","1965-01-01T00:00:00.000","1978-01-01T00:00:00.000","1963-02-15T00:00:00.000","1962-12-20T00:00:00.000","1963-07-13T00:00:00.000","1968-12-31T00:00:00.000",
"2012-02-29T00:00:00.000","IBRD03310","EAST ASIA AND PACIFIC","PH","Philippines","PRIVATE DEVELOPMENT CORPORATIO","PH","Philippines","NON POOL","Repaid","0",,"P004410","PDCP I (DFC)","15000000","166660.07","0","14833339.93","14833339.93","0","0","0","0","0","0","0","1965-01-01T00:00:00.000","1978-01-01T00:00:00.000","1963-02-15T00:00:00.000","1962-12-20T00:00:00.000","1963-07-13T00:00:00.000","1968-12-31T00:00:00.000",
"2012-03-31T00:00:00.000","IBRD03310","EAST ASIA AND PACIFIC","PH","Philippines","PRIVATE DEVELOPMENT CORPORATIO","PH","Philippines","NON POOL","Repaid","0",,"P004410","PDCP I (DFC)","15000000","166660.07","0","14833339.93","14833339.93","0","0","0","0","0","0","0","1965-01-01T00:00:00.000","1978-01-01T00:00:00.000","1963-02-15T00:00:00.000","1962-12-20T00:00:00.000","1963-07-13T00:00:00.000","1968-12-31T00:00:00.000",
"2012-04-30T00:00:00.000","IBRD03310","EAST ASIA AND PACIFIC","PH","Philippines","PRIVATE DEVELOPMENT CORPORATIO","PH","Philippines","NON POOL","Repaid","0",,"P004410","PDCP I (DFC)","15000000","166660.07","0","14833339.93","14833339.93","0","0","0","0","0","0","0","1965-01-01T00:00:00.000","1978-01-01T00:00:00.000","1963-02-15T00:00:00.000","1962-12-20T00:00:00.000","1963-07-13T00:00:00.000","1968-12-31T00:00:00.000",
