"id","url","notice_type","publication_date","project_id","bid_description","procurement_group_desc","procurement_method_name","deadline_date","country_code","country_name","regionname","major_sector"
"193390","http://projects.worldbank.org/procurement/noticeoverview?id=OP00193390","Contract Award","2022-08-31T00:00:00.000","P148291","Procurement of IT equipment for online learning system for four universities","Goods","Request for Bids","2022-08-31T00:00:00.000","TJ","Tajikistan","Europe And Central Asia","Tertiary Education;Tertiary Education"
"193416","http://projects.worldbank.org/procurement/noticeoverview?id=OP00193416","Request for Expression of Interest","2022-08-31T00:00:00.000","P171141","MOP - Recrutement d'un prestataire en charge de l'accompagnement social y compris la formation et la sensibilisation des personnes vulnérables dans le cadre du projet","Consultant Services","Quality And Cost-Based Selection","2022-09-15T00:00:00.000","ZR","Congo, Democratic Republic of","Eastern And Southern Africa","Other Energy and Extractives;Other Water Supply, Sanitation and Waste Management;Urban Transport;Social Protection;Sub-National Government"
"193420","http://projects.worldbank.org/procurement/noticeoverview?id=OP00193420","Contract Award","2022-08-31T00:00:00.000","P152822","Purchase of car tracking devices - FY 21-22","Goods","Request for Quotations","2022-08-31T00:00:00.000","","Eastern and Southern Africa","Eastern And Southern Africa","Social Protection;Other Agriculture, Fishing and Forestry;Public Administration - Social Protection;Sub-National Government;Other Energy and Extractives;Social Protection;Other Agriculture, Fishing and Forestry;Public Administration - Social Protection;Sub-National Government;Other Energy and Extractives"
"193441","http://projects.worldbank.org/procurement/noticeoverview?id=OP00193441","Contract Award","2022-08-31T00:00:00.000","P168812","Achat de véhicules pour l’UGP","Goods","Request for Bids","2022-08-31T00:00:00.000","ML","Mali","Western And Central Africa","Public Administration - Financial Sector;Social Protection;Other Non-bank Financial Institutions;Other Energy and Extractives;Renewable Energy Solar"
"193466","http://projects.worldbank.org/procurement/noticeoverview?id=OP00193466","Invitation for Bids","2022-08-31T00:00:00.000","P151363","Procurement of 4 pcs of vehicles for NCU's regional specialists","Goods","Request for Quotations","2022-09-07T00:00:00.000","","Central Asia","Europe And Central Asia","Other Agriculture, Fishing and Forestry;Central Government (Central Agencies);Other Agriculture, Fishing and Forestry;Central Government (Central Agencies)"
"193481","http://projects.worldbank.org/procurement/noticeoverview?id=OP00193481","Contract Award","2022-08-31T00:00:00.000","P169610","Materiel Informatique - Acquisition du materiel informatique et consommable de l'AEN et des coordinations départementales","Goods","Request for Quotations","2022-08-31T00:00:00.000","","Congo, Republic of","Western And Central Africa","Forestry;Social Protection;Public Administration - Social Protection"
"193407","http://projects.worldbank.org/procurement/noticeoverview?id=OP00193407","Contract Award","2022-08-31T00:00:00.000","P152822","Procurement of Office Furniture for key staff of the DRDIP implementing Districts fy 21-22","Goods","Request for Quotations","2022-08-31T00:00:00.000","","Eastern and Southern Africa","Eastern And Southern Africa","Social Protection;Other Agriculture, Fishing and Forestry;Public Administration - Social Protection;Sub-National Government;Other Energy and Extractives;Social Protection;Other Agriculture, Fishing and Forestry;Public Administration - Social Protection;Sub-National Government;Other Energy and Extractives"
"193480","http://projects.worldbank.org/procurement/noticeoverview?id=OP00193480","Contract Award","2022-08-31T00:00:00.000","P167794","Procurement of civil work construction with supply and installation of pipes, fitting and electromechanical equipment of Alidoro Town Water Supply Project by Oromia Water and Energy Resource Development Bureau","Works","Request for Bids","2022-08-31T00:00:00.000","ET","Ethiopia","Eastern And Southern Africa","Water Supply;Sanitation;Other Water Supply, Sanitation and Waste Management;Public Administration - Water, Sanitation and Waste Management"
"192498","http://projects.worldbank.org/procurement/noticeoverview?id=OP00192498","Request for Expression of Interest","2022-08-31T00:00:00.000","P176900","Hiring of Financial Specialist","Consultant Services","Individual Consultant Selection","2022-09-14T00:00:00.000","SS","South Sudan","Eastern And Southern Africa","Public Administration - Social Protection;Social Protection;Sub-National Government"
"193402","http://projects.worldbank.org/procurement/noticeoverview?id=OP00193402","Contract Award","2022-08-31T00:00:00.000","P164520","supervision of construction works for post harvest facilities and selling points and construction of hygiene and sanitation facilities.","Consultant Services","Quality And Cost-Based Selection","2022-08-31T00:00:00.000","RW","Rwanda","Eastern And Southern Africa","Other Agriculture, Fishing and Forestry;ICT Services;Agricultural markets, commercialization and agri-business;Irrigation and Drainage;Agricultural Extension, Research, and Other Support Activities;Public Administration - Agriculture, Fishing & Forestry"
"193426","http://projects.worldbank.org/procurement/noticeoverview?id=OP00193426","Request for Expression of Interest","2022-08-31T00:00:00.000","P174684","CABINET INCUBATEUR #1 POUR ACCOMPAGNER LA MISE EN ŒUVRE DU PROGRAMME MIARY DIGITAL","Consultant Services","Consultant Qualification  Selection","2022-09-16T00:00:00.000","MG","Madagascar","Eastern And Southern Africa","Public Administration - Industry, Trade and Services;Tourism;Agricultural markets, commercialization and agri-business;Sub-National Government;Central Government (Central Agencies)"
"193427","http://projects.worldbank.org/procurement/noticeoverview?id=OP00193427","Contract Award","2022-08-31T00:00:00.000","P149323","Sélection de prestataires de services en charge du service de transfert monétaire du programme Filets Sociaux Urbains dans la Commune Urbaine d'Antananarivo.
Marché répartis en vingt (20) lots.","Non-consulting Services","Request for Bids","2022-08-31T00:00:00.000","MG","Madagascar","Eastern And Southern Africa","Social Protection;Public Administration - Social Protection"
"193444","http://projects.worldbank.org/procurement/noticeoverview?id=OP00193444","Contract Award","2022-08-31T00:00:00.000","P157671","Especialista em amostragem para o IDREA","Consultant Services","Individual Consultant Selection","2022-08-31T00:00:00.000","AO","Angola","Eastern And Southern Africa","Central Government (Central Agencies);ICT Infrastructure"
"193447","http://projects.worldbank.org/procurement/noticeoverview?id=OP00193447","Contract Award","2022-08-31T00:00:00.000","P153544","Consulting package for product quality certification of shrimp - mangrove model (evaluation and certification)","Consultant Services","Consultant Qualification  Selection","2022-08-31T00:00:00.000","VN","Vietnam","East Asia And Pacific","Other Agriculture, Fishing and Forestry;Other Water Supply, Sanitation and Waste Management;Public Administration - Water, Sanitation and Waste Management;Public Administration - Agriculture, Fishing & Forestry;Other Transportation;Other Public Administration;Other Agriculture, Fishing and Forestry;Other Water Supply, Sanitation and Waste Management;Public Administration - Water, Sanitation and Waste Management;Public Administration - Agriculture, Fishing & Forestry;Other Transportation;Other Public Administration"
"193450","http://projects.worldbank.org/procurement/noticeoverview?id=OP00193450","Contract Award","2022-08-31T00:00:00.000","P128950","Office supply and toners - Phase 2","Goods","Request for Quotations","2022-08-31T00:00:00.000","BA","Bosnia and Herzegovina","Europe And Central Asia","ICT Services;Public Administration - Information and Communications Technologies;Other Information and Communications Technologies;Law and Justice;Public Administration - Social Protection;Public Administration - Agriculture, Fishing & Forestry"
"193458","http://projects.worldbank.org/procurement/noticeoverview?id=OP00193458","Invitation for Bids","2022-08-31T00:00:00.000","P173197","Acquisition des consommables et Réactifs pour la surveillance et épidémiologie de maladie animale","Goods","Request for Quotations","2022-09-07T00:00:00.000","","Western and Central Africa","Western And Central Africa","Social Protection;Workforce Development and Vocational Education;Livestock;Public Administration - Agriculture, Fishing & Forestry;Other Water Supply, Sanitation and Waste Management"
"193485","http://projects.worldbank.org/procurement/noticeoverview?id=OP00193485","Contract Award","2022-08-31T00:00:00.000","P164603","Engagement of Firm for Data Collection for GNHR in the Central Region of Ghana","Consultant Services","Quality And Cost-Based Selection","2022-08-31T00:00:00.000","GH","Ghana","Western And Central Africa","Social Protection;Public Administration - Social Protection"
"193488","http://projects.worldbank.org/procurement/noticeoverview?id=OP00193488","Contract Award","2022-08-31T00:00:00.000","P127388","Consultancy for elaboration of Technical drawings for civil works and Author supervision for Alecu Russo High school from Cojusna village, Straseni rayon.","Consultant Services","Consultant Qualification  Selection","2022-08-31T00:00:00.000","MD","Moldova","Europe And Central Asia","Other Education;Public Administration - Education;Other Education"
"190689","http://projects.worldbank.org/procurement/noticeoverview?id=OP00190689","Request for Expression of Interest","2022-08-31T00:00:00.000","P169677","SERVICIO DE CONSULTORÍA DE COORDINADOR ADMINISTRATIVO EN APOYO A LA UNIDAD COORDINADORA DEL PROYECTO CRECIENDO SALUDABLES JUNTOS, MINISTERIO DE SALUD. (2do.  Proceso)","Consultant Services","Individual Consultant Selection","2022-08-31T00:00:00.000","SV","El Salvador","Latin America And Caribbean","Public Administration - Health;Health Facilities and Construction;Health"
"190693","http://projects.worldbank.org/procurement/noticeoverview?id=OP00190693","Request for Expression of Interest","2022-08-31T00:00:00.000","P178544","Feasibility Study of Micronesia Atoll Research Station (MARS)","Consultant Services","Consultant Qualification  Selection","2022-09-15T00:00:00.000","","Marshall Islands","East Asia And Pacific","Fisheries;Public Administration - Agriculture, Fishing & Forestry"
"193291","http://projects.worldbank.org/procurement/noticeoverview?id=OP00193291","Request for Expression of Interest","2022-08-31T00:00:00.000","P132748","Hire a consulting firm to promote P4R experience and marketing organization method of JJJ program, build project docking platform, and guide the development of green finance in local branches in Yunnan Province","Consultant Services","Consultant Qualification  Selection","2022-09-01T00:00:00.000","CN","China","East Asia And Pacific","Public Administration - Energy and Extractives;Other Public Administration"
"193411","http://projects.worldbank.org/procurement/noticeoverview?id=OP00193411","Contract Award","2022-08-31T00:00:00.000","P164783","Procurement of Computer, Printer, laptop, projector, server, scanner and other Electronic Equipment for office operation","Goods","Request for Quotations","2022-08-31T00:00:00.000","NP","Nepal","South Asia","Other Public Administration;Sub-National Government;ICT Services"
"193433","http://projects.worldbank.org/procurement/noticeoverview?id=OP00193433","Contract Award","2022-08-31T00:00:00.000","P171125","Assistant Passation des Marchés","Consultant Services","Individual Consultant Selection","2022-08-31T00:00:00.000","MR","Mauritania","Western And Central Africa","Social Protection;Public Administration - Social Protection;Other Public Administration;Central Government (Central Agencies)"
"193449","http://projects.worldbank.org/procurement/noticeoverview?id=OP00193449","Contract Award","2022-08-31T00:00:00.000","P173839","Sélection d’un cabinet pour le suivi-contrôle des travaux de construction de 05 chambres froides, 06 magasins de stockage à sec de consommables de vaccin, 03 incinérateurs et les travaux du dépôt central du PEV","Consultant Services","Consultant Qualification  Selection","2022-08-31T00:00:00.000","","Benin","Western And Central Africa","Health;Health Facilities and Construction;Public Administration - Health"
"193452","http://projects.worldbank.org/procurement/noticeoverview?id=OP00193452","Contract Award","2022-08-31T00:00:00.000","P149323","Sélection de prestataires de services en charge du service de transfert monétaire du programme Filets Sociaux Urbains dans la Commune Urbaine d'Antananarivo.
Marché répartis en vingt (20) lots.","Non-consulting Services","Request for Bids","2022-08-31T00:00:00.000","MG","Madagascar","Eastern And Southern Africa","Social Protection;Public Administration - Social Protection"
"193454","http://projects.worldbank.org/procurement/noticeoverview?id=OP00193454","Contract Award","2022-08-31T00:00:00.000","P149323","Sélection de prestataires de services en charge du service de transfert monétaire du programme Filets Sociaux Urbains dans la Commune Urbaine d'Antananarivo.
Marché répartis en vingt (20) lots.","Non-consulting Services","Request for Bids","2022-08-31T00:00:00.000","MG","Madagascar","Eastern And Southern Africa","Social Protection;Public Administration - Social Protection"
"193489","http://projects.worldbank.org/procurement/noticeoverview?id=OP00193489","Contract Award","2022-08-31T00:00:00.000","P162833","ANALISTA SENIOR DE PROCESOS","Consultant Services","Individual Consultant Selection","2022-08-31T00:00:00.000","PE","Peru","Latin America And Caribbean","Law and Justice"
"193506","http://projects.worldbank.org/procurement/noticeoverview?id=OP00193506","Contract Award","2022-08-31T00:00:00.000","P163699","High End Desktop","Goods","Request for Quotations","2022-08-31T00:00:00.000","","Pacific Islands","East Asia And Pacific","Other Water Supply, Sanitation and Waste Management;Other Public Administration"
"70356","http://projects.worldbank.org/procurement/noticeoverview?id=OP00070356","Request for Expression of Interest","2022-08-30T00:00:00.000","P159517","Short Term - Project Management Advisor","Consultant Services","Individual Consultant Selection","2022-09-23T00:00:00.000","PG","Papua New Guinea","East Asia And Pacific","Sub-National Government;Other Public Administration"
"193271","http://projects.worldbank.org/procurement/noticeoverview?id=OP00193271","Contract Award","2022-08-30T00:00:00.000","P124905","Ondo NEWMAP Office Renovation","Works","Request for Quotations","2022-08-30T00:00:00.000","NG","Nigeria","Western And Central Africa","Irrigation and Drainage;Other Water Supply, Sanitation and Waste Management;Forestry;Other Agriculture, Fishing and Forestry;Other Public Administration;Other Transportation;Irrigation and Drainage;Other Water Supply, Sanitation and Waste Management;Forestry;Other Agriculture, Fishing and Forestry;Other Public Administration;Other Transportation"
"193274","http://projects.worldbank.org/procurement/noticeoverview?id=OP00193274","Request for Expression of Interest","2022-08-30T00:00:00.000","P148853","NTSA: Consultancy Services to conduct a Financial Sustainability Study for National Transport and Safety Authority","Consultant Services","Quality And Cost-Based Selection","2022-09-20T00:00:00.000","","Eastern and Southern Africa","Eastern And Southern Africa","Rural and Inter-Urban Roads;Public Administration - Transportation;ICT Infrastructure;Other Industry, Trade and Services"
"193279","http://projects.worldbank.org/procurement/noticeoverview?id=OP00193279","Contract Award","2022-08-30T00:00:00.000","P132317","Financial Analyst I","Consultant Services","Individual Consultant Selection","2022-08-30T00:00:00.000","PH","Philippines","East Asia And Pacific","Fisheries;Other Transportation;Irrigation and Drainage;Agricultural markets, commercialization and agri-business;Fisheries;Other Agriculture, Fishing and Forestry;Other Transportation;Irrigation and Drainage;Agricultural markets, commercialization and agri-business;Other Agriculture, Fishing and Forestry"
"193295","http://projects.worldbank.org/procurement/noticeoverview?id=OP00193295","Contract Award","2022-08-30T00:00:00.000","P151281","Procurement of Flue gas humidity multi-function detector for pilot province","Goods","Request for Quotations","2022-08-30T00:00:00.000","CN","China","East Asia And Pacific","Central Government (Central Agencies);Sub-National Government;Other Industry, Trade and Services;Mining"
"193312","http://projects.worldbank.org/procurement/noticeoverview?id=OP00193312","Contract Award","2022-08-30T00:00:00.000","P148591","Equipping fifteen milk and four honey collection and processing center with Honey and Milk filter machine,Milk can, cream separator, better charmer, lacto meter generator… for milk processing and honey tanker and processor. Digital refracto meter, weighti","Goods","Request for Bids","2022-08-30T00:00:00.000","ET","Ethiopia","Eastern And Southern Africa","Irrigation and Drainage;Agricultural Extension, Research, and Other Support Activities;Crops;Public Administration - Agriculture, Fishing & Forestry;Fisheries;Livestock;Other Agriculture, Fishing and Forestry"
"193319","http://projects.worldbank.org/procurement/noticeoverview?id=OP00193319","Contract Award","2022-08-30T00:00:00.000","P111996","Desenvolvimento e implantacao do sistema para o Centro Integrado de Mobilidade Urbana do ERJ CIMU","Consultant Services","Quality And Cost-Based Selection","2022-08-30T00:00:00.000","BR","Brazil","Latin America And Caribbean","Urban Transport;Other Transportation"
"193376","http://projects.worldbank.org/procurement/noticeoverview?id=OP00193376","Contract Award","2022-08-30T00:00:00.000","P160680","Apoyo SIG especialista monitoreo cultivos","Consultant Services","Individual Consultant Selection","2022-08-30T00:00:00.000","CO","Colombia","Latin America And Caribbean","Forestry;Other Agriculture, Fishing and Forestry;Public Administration - Agriculture, Fishing & Forestry"
"193377","http://projects.worldbank.org/procurement/noticeoverview?id=OP00193377","Contract Award","2022-08-30T00:00:00.000","P120899","Preparación de insumos, coordinación, seguimiento e implementación de la EICDGB, en la que se identifiquen y prioricen intervenciones estratégicas sociales y comunitarias.","Consultant Services","Individual Consultant Selection","2022-08-30T00:00:00.000","CO","Colombia","Latin America And Caribbean","Forestry;Forestry"
"193380","http://projects.worldbank.org/procurement/noticeoverview?id=OP00193380","Contract Award","2022-08-30T00:00:00.000","P174417","Service Provider for Vulnerable Households to Revive or Start Small Businesses","Consultant Services","Consultant Qualification  Selection","2022-08-30T00:00:00.000","LR","Liberia","Western And Central Africa","Social Protection;Public Administration - Social Protection"
"193324","http://projects.worldbank.org/procurement/noticeoverview?id=OP00193324","Contract Award","2022-08-30T00:00:00.000","P173892","Procurement of Protective uniforms and footwear for the employees of the Institute of Emergency Medicine Belgrade","Goods","Request for Quotations","2022-08-30T00:00:00.000","YF","Serbia","Europe And Central Asia","Public Administration - Health;Health Facilities and Construction;Health"
"191966","http://projects.worldbank.org/procurement/noticeoverview?id=OP00191966","Request for Expression of Interest","2022-08-30T00:00:00.000","P177073","Institutional and Governance Review and Sustainable Motorization Management","Consultant Services","Quality And Cost-Based Selection","2022-10-14T00:00:00.000","","Micronesia, Federated States of","East Asia And Pacific","Other Transportation;Public Administration - Transportation"
"193326","http://projects.worldbank.org/procurement/noticeoverview?id=OP00193326","Contract Award","2022-08-30T00:00:00.000","P173892","Procurement of Protective uniforms and footwear for the employees of the Institute of Emergency Medicine Belgrade","Goods","Request for Quotations","2022-08-30T00:00:00.000","YF","Serbia","Europe And Central Asia","Public Administration - Health;Health Facilities and Construction;Health"
"193354","http://projects.worldbank.org/procurement/noticeoverview?id=OP00193354","Request for Expression of Interest","2022-08-30T00:00:00.000","P159040","Engagement of a Consultancy firm for the transition of Basic RRT training to Virtual RRT Training & Development of Online modules of the RRT training","Consultant Services","Consultant Qualification  Selection","2022-09-26T00:00:00.000","","Western and Central Africa","Western And Central Africa","ICT Infrastructure;Livestock;Health Facilities and Construction;Public Administration - Health"
"193290","http://projects.worldbank.org/procurement/noticeoverview?id=OP00193290","Invitation for Bids","2022-08-30T00:00:00.000","P175382","Acquisition et mise à disposition des producteurs vulnérables (éleveurs, embouchures, naisseurs) des aliments pour animaux d’élevage","Goods","Request for Bids","2022-09-16T00:00:00.000","BF","Burkina Faso","Western And Central Africa","Public Administration - Social Protection;Social Protection;Rural and Inter-Urban Roads;Sub-National Government;Agricultural markets, commercialization and agri-business"
"193292","http://projects.worldbank.org/procurement/noticeoverview?id=OP00193292","Contract Award","2022-08-30T00:00:00.000","P159052","Provincial Representative - Huila","Consultant Services","Individual Consultant Selection","2022-08-30T00:00:00.000","AO","Angola","Eastern And Southern Africa","Public Administration - Agriculture, Fishing & Forestry;Irrigation and Drainage;Agricultural markets, commercialization and agri-business;Agricultural Extension, Research, and Other Support Activities;Energy Transmission and Distribution"
"193299","http://projects.worldbank.org/procurement/noticeoverview?id=OP00193299","Request for Expression of Interest","2022-08-30T00:00:00.000","P163328","Consultancy Services for Procurement of Bio-engineering Solution Manual for the State of Himachal Pradesh under Himachal Pradesh State Roads Transformation Program (HPSRTP)","Consultant Services","Consultant Qualification  Selection","2022-09-27T00:00:00.000","IN","India","South Asia","Rural and Inter-Urban Roads"
"193307","http://projects.worldbank.org/procurement/noticeoverview?id=OP00193307","Contract Award","2022-08-30T00:00:00.000","P167543","Sélection d'opérateurs  pour la fourniture de la connectivité numérique en zones rurales","Non-consulting Services","Request for Bids","2022-08-30T00:00:00.000","","Niger","Western And Central Africa","ICT Infrastructure;Public Administration - Information and Communications Technologies;ICT Services"
"193318","http://projects.worldbank.org/procurement/noticeoverview?id=OP00193318","Contract Award","2022-08-30T00:00:00.000","P166308","EDS&QA firm for the BHCIP Health component.","Consultant Services","Direct Selection","2022-08-30T00:00:00.000","PK","Pakistan","South Asia","Health;Secondary Education;Primary Education;Public Administration - Education;Early Childhood Education;Health Facilities and Construction;Public Administration - Health"
"193323","http://projects.worldbank.org/procurement/noticeoverview?id=OP00193323","Contract Award","2022-08-30T00:00:00.000","P167826","Development community Investment Plans & Village Profiles","Consultant Services","Consultant Qualification  Selection","2022-08-30T00:00:00.000","","Somalia","Eastern And Southern Africa","Livestock;Public Administration - Agriculture, Fishing & Forestry;Irrigation and Drainage"
"193327","http://projects.worldbank.org/procurement/noticeoverview?id=OP00193327","Contract Award","2022-08-30T00:00:00.000","P169610","Impression et développement des supports de communication et des documents de sauvegardes du projet DGM","Goods","Request for Quotations","2022-08-30T00:00:00.000","","Congo, Republic of","Western And Central Africa","Forestry;Social Protection;Public Administration - Social Protection"
"193342","http://projects.worldbank.org/procurement/noticeoverview?id=OP00193342","Request for Expression of Interest","2022-08-30T00:00:00.000","P176693","Environmental and Social Instruments Consulting Services","Consultant Services","Consultant Qualification  Selection","2022-09-16T00:00:00.000","","Western and Central Africa","Western And Central Africa","Public Administration - Health;Health"
"193362","http://projects.worldbank.org/procurement/noticeoverview?id=OP00193362","Request for Expression of Interest","2022-08-30T00:00:00.000","P157575","Consultoría Asistencia Técnica al MEDUCA para el Plan de Expansión de la Educación Intercultural Bilingüe.","Consultant Services","Quality And Cost-Based Selection","2022-09-14T00:00:00.000","PA","Panama","Latin America And Caribbean","Other Water Supply, Sanitation and Waste Management;Other Education;Public Administration - Social Protection;Health Facilities and Construction;Health"
"193365","http://projects.worldbank.org/procurement/noticeoverview?id=OP00193365","Contract Award","2022-08-30T00:00:00.000","P143492","Contratação de serviços de transporte para realização de traslado - aeroporto-rodoviária/hotel/aeroporto-rodoviária e dia de campo, durante participação de curso  a ser realizado em Brasília/DF","Non-consulting Services","Request for Quotations","2022-08-30T00:00:00.000","BR","Brazil","Latin America And Caribbean","Other Agriculture, Fishing and Forestry;Forestry;Other Agriculture, Fishing and Forestry"
"193270","http://projects.worldbank.org/procurement/noticeoverview?id=OP00193270","Contract Award","2022-08-30T00:00:00.000","P127741","TRANSPORT VEHICLES (4X4 PICKUP)","Goods","Request for Quotations","2022-08-30T00:00:00.000","PH","Philippines","East Asia And Pacific","Sub-National Government;Rural and Inter-Urban Roads;Water Supply;Health;Primary Education;Public Administration - Social Protection;Rural and Inter-Urban Roads;Water Supply;Primary Education;Other Agriculture, Fishing and Forestry"
"193283","http://projects.worldbank.org/procurement/noticeoverview?id=OP00193283","Request for Expression of Interest","2022-08-30T00:00:00.000","P143689","le recrutement d’un consultant pour l’établissement d’états financiers et comptables séparés pour les activités et sous-activités liées aux services de l’eau potable et l’assainissement liquide, et de l’électricité de l’ONEE","Consultant Services","Quality And Cost-Based Selection","2022-09-21T00:00:00.000","MA","Morocco","Middle East And North Africa","Renewable Energy Solar;Renewable Energy Solar"
"193284","http://projects.worldbank.org/procurement/noticeoverview?id=OP00193284","Contract Award","2022-08-30T00:00:00.000","P161305","Consultancy Services for Transformation of Materials Testing and Research Division, Mechanical and Transport Division and Kenya Institute of Highways and Building Technology to Semi - Autonomous Government Agencies (Individual Consultant, Local)","Consultant Services","Individual Consultant Selection","2022-08-30T00:00:00.000","","Eastern and Southern Africa","Eastern And Southern Africa","Rural and Inter-Urban Roads;ICT Infrastructure;Public Administration - Transportation"
"193286","http://projects.worldbank.org/procurement/noticeoverview?id=OP00193286","Contract Award","2022-08-30T00:00:00.000","P147827","PMU/19/37 -Individual consultant for land acquisition consultant under water supply and sanitation improvement project (WaSSIP)","Consultant Services","Individual Consultant Selection","2022-08-30T00:00:00.000","LK","Sri Lanka","South Asia","Water Supply;Sanitation;Public Administration - Water, Sanitation and Waste Management;Other Water Supply, Sanitation and Waste Management"
"193288","http://projects.worldbank.org/procurement/noticeoverview?id=OP00193288","Contract Award","2022-08-30T00:00:00.000","P173757","Establishment of Modern Microbiology Laboratory with PCR (Pabna Medical College Hospital)","Works","Request for Bids","2022-08-30T00:00:00.000","BD","Bangladesh","South Asia","Health;Health Facilities and Construction;Public Administration - Health"
"193322","http://projects.worldbank.org/procurement/noticeoverview?id=OP00193322","Invitation for Bids","2022-08-30T00:00:00.000","P173070","Construction CPCU Office complex Extension.","Works","Request for Bids","2022-09-29T00:00:00.000","GM","Gambia, The","Western And Central Africa","Other Industry, Trade and Services;Rural and Inter-Urban Roads;Public Administration - Industry, Trade and Services;Agricultural markets, commercialization and agri-business;Agricultural Extension, Research, and Other Support Activities"
"193330","http://projects.worldbank.org/procurement/noticeoverview?id=OP00193330","Invitation for Bids","2022-08-30T00:00:00.000","P176164","Supply of rest of Urea for paddy cultivation in 2022/23 Maha Season","Goods","Request for Bids","2022-08-29T00:00:00.000","LK","Sri Lanka","South Asia","Rural and Inter-Urban Roads;Public Administration - Transportation;Agricultural markets, commercialization and agri-business"
"193333","http://projects.worldbank.org/procurement/noticeoverview?id=OP00193333","Contract Award","2022-08-30T00:00:00.000","P173892","Procurement of 16 HoloLens 2 devices","Goods","Direct Selection","2022-08-30T00:00:00.000","YF","Serbia","Europe And Central Asia","Public Administration - Health;Health Facilities and Construction;Health"
"193338","http://projects.worldbank.org/procurement/noticeoverview?id=OP00193338","Request for Expression of Interest","2022-08-30T00:00:00.000","P173640","Hiring of procurement specialist for MGCAS during 18 months","Consultant Services","Individual Consultant Selection","2022-09-16T00:00:00.000","MZ","Mozambique","Eastern And Southern Africa","Social Protection;Public Administration - Social Protection"
"193347","http://projects.worldbank.org/procurement/noticeoverview?id=OP00193347","Request for Expression of Interest","2022-08-30T00:00:00.000","P166802","Revision of the Regulation on access and benefit sharing ABS of genetic resources","Consultant Services","Individual Consultant Selection","2022-09-15T00:00:00.000","MZ","Mozambique","Eastern And Southern Africa","Forestry;Tourism"
"193360","http://projects.worldbank.org/procurement/noticeoverview?id=OP00193360","Contract Award","2022-08-30T00:00:00.000","P160766","Provision of Consultancy Services to undertake study on TV White Space Spectrum","Consultant Services","Consultant Qualification  Selection","2022-08-30T00:00:00.000","","Tanzania","Eastern And Southern Africa","ICT Infrastructure;Public Administration - Information and Communications Technologies;ICT Services;Other Information and Communications Technologies"
"193366","http://projects.worldbank.org/procurement/noticeoverview?id=OP00193366","Contract Award","2022-08-30T00:00:00.000","P162599","Recrutement d'un consultant pour l'actualisation du CEGS du PITN2R","Consultant Services","Individual Consultant Selection","2022-08-30T00:00:00.000","","Benin","Western And Central Africa","ICT Infrastructure;ICT Services;Rural and Inter-Urban Roads;Public Administration - Information and Communications Technologies"
"193382","http://projects.worldbank.org/procurement/noticeoverview?id=OP00193382","Contract Award","2022-08-30T00:00:00.000","P127741","TRANSPORT VEHICLE (PICK-UP)","Goods","Request for Quotations","2022-08-30T00:00:00.000","PH","Philippines","East Asia And Pacific","Sub-National Government;Rural and Inter-Urban Roads;Water Supply;Health;Primary Education;Public Administration - Social Protection;Rural and Inter-Urban Roads;Water Supply;Primary Education;Other Agriculture, Fishing and Forestry"
"185980","http://projects.worldbank.org/procurement/noticeoverview?id=OP00185980","Invitation for Bids","2022-08-30T00:00:00.000","P168425","Mise à niveau de l'infrastructure technologique du Data centre de l'éducation et son Intégration au cloud National","Non-consulting Services","Request for Bids","2022-09-20T00:00:00.000","TN","Tunisia","Middle East And North Africa","ICT Services;Social Protection;Secondary Education;Primary Education;Other Education"
"193269","http://projects.worldbank.org/procurement/noticeoverview?id=OP00193269","Request for Expression of Interest","2022-08-30T00:00:00.000","P173677","Recruit National Project Coordinator","Consultant Services","Individual Consultant Selection","2022-09-12T00:00:00.000","LR","Liberia","Western And Central Africa","Social Protection;Health;Public Administration - Social Protection"
"193293","http://projects.worldbank.org/procurement/noticeoverview?id=OP00193293","Invitation for Prequalification","2022-08-30T00:00:00.000","P159577","PA: National Highway Authority, Islamabad, Pakistan.
Contract Title:	Construction of Peshawar – Torkham Expressway (PTEX), including Southern Link Road (Lot-1) 
Mode of contracting: Design and Build","Works","Request for Proposals","2022-10-12T00:00:00.000","PK","Pakistan","South Asia","Other Transportation;Public Administration - Transportation"
"193329","http://projects.worldbank.org/procurement/noticeoverview?id=OP00193329","Request for Expression of Interest","2022-08-30T00:00:00.000","P173677","Recruit Procurement Officer","Consultant Services","Individual Consultant Selection","2022-09-13T00:00:00.000","LR","Liberia","Western And Central Africa","Social Protection;Health;Public Administration - Social Protection"
"193332","http://projects.worldbank.org/procurement/noticeoverview?id=OP00193332","Contract Award","2022-08-30T00:00:00.000","P171125","Acquisition des tablettes","Goods","Request for Quotations","2022-08-30T00:00:00.000","MR","Mauritania","Western And Central Africa","Social Protection;Public Administration - Social Protection;Other Public Administration;Central Government (Central Agencies)"
"193364","http://projects.worldbank.org/procurement/noticeoverview?id=OP00193364","Request for Expression of Interest","2022-08-30T00:00:00.000","P169150","Basic design of the selected dam alternative (Kremenate or Desivojce).","Consultant Services","Quality And Cost-Based Selection","2022-09-30T00:00:00.000","XK","Kosovo","Europe And Central Asia","Water Supply;Public Administration - Water, Sanitation and Waste Management;Irrigation and Drainage"
