"end_of_period","loan_number","region","country_code","country","borrower","guarantor_country_code","guarantor","loan_type","loan_status","interest_rate","currency_of_commitment","project_id","project_name","original_principal_amount","cancelled_amount","undisbursed_amount","disbursed_amount","repaid_to_ibrd","due_to_ibrd","exchange_adjustment","borrower_s_obligation","sold_3rd_party","repaid_3rd_party","due_3rd_party","loans_held","first_repayment_date","last_repayment_date","agreement_signing_date","board_approval_date","effective_date_most_recent_","closed_date_most_recent_","last_disbursement_date"
"2022-07-31T00:00:00.000","IBRD02610","LATIN AMERICA AND CARIBBEAN","HN","Honduras","EMPRES NACIONL DE ENERGIA ELEC","HN","Honduras","NPL","Fully Repaid","6.0000",,"P007334","CANAVERAL HYDROELECT","8800000.00","0.00","0.00","8800000.00","8347000.00","0.00","0.00","0.00","453000.00","453000.00","0.00","0.00","1964-05-01T00:00:00.000","1985-05-01T00:00:00.000","1960-06-29T00:00:00.000","1960-06-28T00:00:00.000","1961-01-13T00:00:00.000","1964-03-30T00:00:00.000",
"2022-07-31T00:00:00.000","IBRD04000","LATIN AMERICA AND CARIBBEAN","HN","Honduras","MINISTERIO DE HACIENDA Y CREDITO PUBLICO","HN","Honduras","NPL","Fully Repaid","5.5000",,"P007336","NORTH ROAD PROJECT","6000000.00","20930.08","0.00","5979069.92","5889069.92","0.00","0.00","0.00","90000.00","90000.00","0.00","0.00","1971-04-01T00:00:00.000","1990-04-01T00:00:00.000","1965-02-02T00:00:00.000","1965-01-28T00:00:00.000","1966-02-01T00:00:00.000","1972-12-31T00:00:00.000",
"2022-07-31T00:00:00.000","IBRD04630","LATIN AMERICA AND CARIBBEAN","HN","Honduras","EMPRESA NACIONAL PORTUARIA","HN","Honduras","NPL","Fully Repaid","6.0000",,"P007338","PUERTO CORTES PORT P","4800000.00","231653.70","0.00","4568346.30","4298346.30","0.00","0.00","0.00","270000.00","270000.00","0.00","0.00","1971-06-01T00:00:00.000","1990-12-01T00:00:00.000","1966-08-25T00:00:00.000","1966-08-11T00:00:00.000","1966-11-07T00:00:00.000","1971-12-31T00:00:00.000",
"2022-07-31T00:00:00.000","IBRD04950","LATIN AMERICA AND CARIBBEAN","HN","Honduras","MINISTERIO DE HACIENDA Y CREDITO PUBLICO","HN","Honduras","NPL","Fully Repaid","6.0000",,"P007337","WESTERN HIGHWAY PAVI","8600000.00","5876.29","0.00","8594123.71","8379123.71","0.00","0.00","0.00","215000.00","215000.00","0.00","0.00","1972-02-01T00:00:00.000","1987-08-01T00:00:00.000","1967-05-26T00:00:00.000","1967-05-18T00:00:00.000","1967-09-15T00:00:00.000","1973-09-28T00:00:00.000",
"2022-07-31T00:00:00.000","IBRD05410","LATIN AMERICA AND CARIBBEAN","HN","Honduras","MINISTERIO DE HACIENDA Y CREDITO PUBLICO","HN","Honduras","NPL","Fully Repaid","6.2500",,"P007339","RIO LINDO HYDRO POWE","7500000.00","0.00","0.00","7500000.00","7325000.00","0.00","0.00","0.00","175000.00","175000.00","0.00","0.00","1972-02-15T00:00:00.000","1993-02-15T00:00:00.000","1968-06-12T00:00:00.000","1968-05-28T00:00:00.000","1968-09-13T00:00:00.000","1972-06-30T00:00:00.000",
"2022-07-31T00:00:00.000","IBRD06920","LATIN AMERICA AND CARIBBEAN","HN","Honduras","MINISTERIO DE HACIENDA Y CREDITO PUBLICO","HN","Honduras","NPL","Fully Repaid","7.0000",,"P007341","POWER DISTRIBUTION","5500000.00","0.00","0.00","5500000.00","5500000.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","1974-12-01T00:00:00.000","1990-06-01T00:00:00.000","1970-06-24T00:00:00.000","1970-06-16T00:00:00.000","1970-10-30T00:00:00.000","1975-12-31T00:00:00.000",
"2022-07-31T00:00:00.000","IBRD2703S","LATIN AMERICA AND CARIBBEAN","HN","Honduras","Secretaria de Estado en el Despacho","HN","Honduras","SCPD","Fully Repaid","4.8100",,"P007366","IND CREDIT III","20615460.74","0.00","0.00","20615460.74","20615460.74","0.00","0.00","0.00","0.00","0.00","0.00","0.00","1997-08-15T00:00:00.000","2006-08-15T00:00:00.000","1986-07-07T00:00:00.000","1986-05-29T00:00:00.000","1986-09-22T00:00:00.000","1995-06-30T00:00:00.000",
"2022-07-31T00:00:00.000","IBRD2583S","LATIN AMERICA AND CARIBBEAN","HN","Honduras","Secretaria de Estado en el Despacho","HN","Honduras","SCPD","Fully Repaid","5.4600",,"P007364","MUNICIPAL DEV PRJ","1000468.73","0.00","0.00","1000468.73","1000468.73","0.00","0.00","0.00","0.00","0.00","0.00","0.00","1997-10-15T00:00:00.000","2005-04-15T00:00:00.000","1985-07-31T00:00:00.000","1985-06-13T00:00:00.000","1985-11-08T00:00:00.000","1990-12-31T00:00:00.000",
"2022-07-31T00:00:00.000","IBRD2804S","LATIN AMERICA AND CARIBBEAN","HN","Honduras","Secretaria de Estado en el Despacho","HN","Honduras","SCPD","Fully Repaid","4.8100",,"P007373","RURAL PRIMARY EDUCAT","2866672.89","0.00","0.00","2866672.89","2866672.89","0.00","0.00","0.00","0.00","0.00","0.00","0.00","1997-09-15T00:00:00.000","2007-03-15T00:00:00.000","1987-08-27T00:00:00.000","1987-05-05T00:00:00.000","1988-04-05T00:00:00.000","1995-12-31T00:00:00.000",
"2022-07-31T00:00:00.000","IBRD2421S","LATIN AMERICA AND CARIBBEAN","HN","Honduras","Secretaria de Estado en el Despacho","HN","Honduras","SCPD","Fully Repaid","5.1100",,"P007363","WATER I","8105507.63","0.00","0.00","8105507.63","8105507.63","0.00","0.00","0.00","0.00","0.00","0.00","0.00","1997-10-01T00:00:00.000","2004-04-01T00:00:00.000","1984-12-07T00:00:00.000","1984-05-22T00:00:00.000","1985-07-08T00:00:00.000","1995-06-30T00:00:00.000",
"2022-07-31T00:00:00.000","IBRD2990S","LATIN AMERICA AND CARIBBEAN","HN","Honduras","Secretaria de Estado en el Despacho","HN","Honduras","SCPD","Fully Repaid","4.8100",,"P007383","SAL I","42765000.00","0.00","0.00","42765000.00","42765000.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","1997-09-15T00:00:00.000","2008-09-15T00:00:00.000","1988-09-28T00:00:00.000","1988-09-15T00:00:00.000","1988-11-23T00:00:00.000","1989-12-31T00:00:00.000",
"2022-07-31T00:00:00.000","IBRD2284S","LATIN AMERICA AND CARIBBEAN","HN","Honduras","Secretaria de Estado en el Despacho","HN","Honduras","SCPD","Fully Repaid","5.3100",,"P007362","AGRICULTURAL CREDIT","19494270.03","0.00","0.00","19494270.03","19494270.03","0.00","0.00","0.00","0.00","0.00","0.00","0.00","1997-08-01T00:00:00.000","2003-08-01T00:00:00.000","1983-09-29T00:00:00.000","1983-05-19T00:00:00.000","1984-01-31T00:00:00.000","1987-12-31T00:00:00.000",
"2022-07-31T00:00:00.000","IBRD2991S","LATIN AMERICA AND CARIBBEAN","HN","Honduras","Secretaria de Estado en el Despacho","HN","Honduras","SCPD","Fully Repaid","4.8100",,"P007379","AG CREDIT IV","21383483.50","0.00","0.00","21383483.50","21383483.50","0.00","0.00","0.00","0.00","0.00","0.00","0.00","1997-09-15T00:00:00.000","2008-09-15T00:00:00.000","1988-11-21T00:00:00.000","1988-09-15T00:00:00.000","1990-06-29T00:00:00.000","1994-06-30T00:00:00.000",
"2022-07-31T00:00:00.000","IBRD2075S","LATIN AMERICA AND CARIBBEAN","HN","Honduras","Secretaria de Estado en el Despacho","HN","Honduras","SCPD","Fully Repaid","11.6000",,"P007361","DFC II","9337765.82","0.00","0.00","9337765.82","9337765.82","0.00","0.00","0.00","0.00","0.00","0.00","0.00","1997-07-01T00:00:00.000","2002-01-01T00:00:00.000","1982-05-19T00:00:00.000","1981-12-22T00:00:00.000","1982-08-16T00:00:00.000","1987-06-30T00:00:00.000",
"2022-07-31T00:00:00.000","IBRD3257S","LATIN AMERICA AND CARIBBEAN","HN","Honduras","Secretaria de Estado en el Despacho","HN","Honduras","SCPD","Fully Repaid","5.3000",,"P007386","SAL II","81000000.00","0.00","0.00","81000000.00","81000000.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","1997-11-15T00:00:00.000","2010-11-15T00:00:00.000","1990-09-17T00:00:00.000","1990-09-13T00:00:00.000","1990-11-14T00:00:00.000","1993-12-31T00:00:00.000",
