"as_of_date","fiscal_year","region","borrower_country","borrower_country_code","project_id","project_name","procurement_category","procurement_method","major_sector","wb_contract_number","contract_description","contract_signing_date","supplier","supplier_country","supplier_country_code","supplier_contract_amount_usd"
"2022-09-12T00:00:00.000","2020","LATIN AMERICA AND CARIBBEAN","Mexico","MX","P164661","Strengthening Entrepreneurship in Productive Forest Landscapes","Consultant Services","Individual Consultant Selection","Agriculture, Fishing and Forestry;Industry, Trade and Services","1616853","Contrataci&#243;n de especialista p/Asistencia especializada en SIG e IEGEI en el Sector Uso del Suelo Cambio Uso del Suelo y Silvicultura Unidad T&#233;cnica Especializada en Monitoreo Reporte y Verificaci&#243;n.","2020-02-17T00:00:00.000","Individual Consultant","United Mexican States","MX","16717.0"
"2022-09-12T00:00:00.000","2020","LATIN AMERICA AND CARIBBEAN","Mexico","MX","P164661","Strengthening Entrepreneurship in Productive Forest Landscapes","Consultant Services","Individual Consultant Selection","Agriculture, Fishing and Forestry;Industry, Trade and Services","1616848","Contrataci&#243;n de un especialista para Asistencia especializada en Programaci&#243;n y Redes de la Unidad T&#233;cnica Especializada en Monitoreo, Reporte y Verificaci&#243;n ejercicio 2020.","2020-02-17T00:00:00.000","Individual Consultant","United Mexican States","MX","15615.0"
"2022-09-12T00:00:00.000","2020","LATIN AMERICA AND CARIBBEAN","Mexico","MX","P164661","Strengthening Entrepreneurship in Productive Forest Landscapes","Consultant Services","Individual Consultant Selection","Agriculture, Fishing and Forestry;Industry, Trade and Services","1616845","Contrataci&#243;n de un especialista para Asistencia en el tema de Factores de Emisi&#243;n de la Unidad T&#233;cnica Especializada en Monitoreo, Reporte y Verificaci&#243;n ejercicio 2020.","2020-02-17T00:00:00.000","Individual Consultant","United Mexican States","MX","24725.0"
"2022-09-12T00:00:00.000","2020","LATIN AMERICA AND CARIBBEAN","Mexico","MX","P164661","Strengthening Entrepreneurship in Productive Forest Landscapes","Consultant Services","Individual Consultant Selection","Agriculture, Fishing and Forestry;Industry, Trade and Services","1616843","Contrataci&#243;n de un especialista para Asistencia en el tema de Reporte y Registro de la Unidad T&#233;cnica Especializada en Monitoreo, Reporte y Verificaci&#243;n ejercicio 2020.","2020-02-17T00:00:00.000","Individual Consultant","United Mexican States","MX","24725.0"
"2022-09-12T00:00:00.000","2020","LATIN AMERICA AND CARIBBEAN","Mexico","MX","P164661","Strengthening Entrepreneurship in Productive Forest Landscapes","Consultant Services","Individual Consultant Selection","Agriculture, Fishing and Forestry;Industry, Trade and Services","1616841","Contrataci&#243;n de un especialista para Asistencia especializada en M&#233;todos Estad&#237;sticos de la Unidad T&#233;cnica Especializada en Monitoreo, Reporte y Verificaci&#243;n ejercicio 2020.","2020-02-17T00:00:00.000","Individual Consultant","United Mexican States","MX","16717.0"
"2022-09-12T00:00:00.000","2020","LATIN AMERICA AND CARIBBEAN","Mexico","MX","P164661","Strengthening Entrepreneurship in Productive Forest Landscapes","Consultant Services","Individual Consultant Selection","Agriculture, Fishing and Forestry;Industry, Trade and Services","1616840","Contrataci&#243;n de un especialista para Asistencia en el tema de Datos de Actividad de la Unidad T&#233;cnica Especializada en Monitoreo, Reporte y Verificaci&#243;n ejercicio 2020.","2020-02-17T00:00:00.000","Individual Consultant","United Mexican States","MX","24725.0"
"2022-09-12T00:00:00.000","2019","LATIN AMERICA AND CARIBBEAN","Mexico","MX","P164661","Strengthening Entrepreneurship in Productive Forest Landscapes","Consultant Services","Individual Consultant Selection","Agriculture, Fishing and Forestry;Industry, Trade and Services","1616738","Contrataci&#243;n de un especialista para Asistencia especializada en Programaci&#243;n y Redes de la Unidad T&#233;cnica Especializada en Monitoreo, Reporte y Verificaci&#243;n (fase II).","2019-02-07T00:00:00.000","Individual Consultant","United Mexican States","MX","16532.0"
"2022-09-12T00:00:00.000","2019","LATIN AMERICA AND CARIBBEAN","Mexico","MX","P164661","Strengthening Entrepreneurship in Productive Forest Landscapes","Consultant Services","Individual Consultant Selection","Agriculture, Fishing and Forestry;Industry, Trade and Services","1616732","Contrataci&#243;n de un especialista para Asistencia en el tema de Reporte y Registro de la Unidad T&#233;cnica Especializada en Monitoreo, Reporte y Verificaci&#243;n (fase II).","2019-02-07T00:00:00.000","Individual Consultant","United Mexican States","MX","27275.0"
"2022-09-12T00:00:00.000","2019","LATIN AMERICA AND CARIBBEAN","Mexico","MX","P164661","Strengthening Entrepreneurship in Productive Forest Landscapes","Consultant Services","Individual Consultant Selection","Agriculture, Fishing and Forestry;Industry, Trade and Services","1616729","Contrataci&#243;n de un especialista para Asistencia especializada en M&#233;todos Estad&#237;sticos de la Unidad T&#233;cnica Especializada en Monitoreo, Reporte y Verificaci&#243;n (fase II).","2019-02-07T00:00:00.000","Individual Consultant","United Mexican States","MX","16532.0"
"2022-09-12T00:00:00.000","2019","LATIN AMERICA AND CARIBBEAN","Mexico","MX","P164661","Strengthening Entrepreneurship in Productive Forest Landscapes","Consultant Services","Individual Consultant Selection","Agriculture, Fishing and Forestry;Industry, Trade and Services","1616728","Contrataci&#243;n de un especialista para Asistencia en el tema de Factores de Emisi&#243;n de la Unidad T&#233;cnica Especializada en Monitoreo, Reporte y Verificaci&#243;n (fase II).","2019-02-07T00:00:00.000","Individual Consultant","United Mexican States","MX","27275.0"
"2022-09-12T00:00:00.000","2019","LATIN AMERICA AND CARIBBEAN","Mexico","MX","P164661","Strengthening Entrepreneurship in Productive Forest Landscapes","Consultant Services","Individual Consultant Selection","Agriculture, Fishing and Forestry;Industry, Trade and Services","1616711","Contrataci&#243;n de un especialista para Asistencia especializada en SIG e IEGEI en el Sector Uso del Suelo, Cambio de Uso del Suelo y Silvicultura de la UTMRV (fase II).","2019-02-07T00:00:00.000","Individual Consultant","United Mexican States","MX","19157.0"
"2022-09-12T00:00:00.000","2019","LATIN AMERICA AND CARIBBEAN","Mexico","MX","P164661","Strengthening Entrepreneurship in Productive Forest Landscapes","Consultant Services","Individual Consultant Selection","Agriculture, Fishing and Forestry;Industry, Trade and Services","1616709","Contrataci&#243;n de un especialista para Asistencia en el tema de Datos de Actividad de la Unidad T&#233;cnica Especializada en Monitoreo, Reporte y Verificaci&#243;n (fase II).","2019-02-07T00:00:00.000","Individual Consultant","United Mexican States","MX","27275.0"
"2022-09-12T00:00:00.000","2019","LATIN AMERICA AND CARIBBEAN","Mexico","MX","P164661","Strengthening Entrepreneurship in Productive Forest Landscapes","Consultant Services","Individual Consultant Selection","Agriculture, Fishing and Forestry;Industry, Trade and Services","1616701","Contratacion de un especialista para Asistencia y coordinaci&#243;n de la Unidad Tecnica Especializada en Monitoreo, Reporte y Verificacion (fase II).","2019-02-07T00:00:00.000","Individual Consultant","United Mexican States","MX","43489.0"
"2022-09-12T00:00:00.000","2019","LATIN AMERICA AND CARIBBEAN","Mexico","MX","P149872","Energy Efficiency in Public Facilities Project (PRESEMEH)","Civil Works","Request for Bids","Energy and Extractives","1613772","LICITACION PUBLICA NACIONAL PARA LA CONTRATACI&#211;N DE OBRAS MENORES, PARA EL PROYECTO DE ALUMBRADO P&#218;BLICO EN LA DELEGACI&#211;N MIGUEL HIDALGO, CIUDAD DE M&#201;XICO No. LPNO/PRFESEM/FIDE/03/2018","2018-07-04T00:00:00.000","SERVICIOS & SOLUCIONES ELECTROMECÁNICAS, S.A. DE C.V.","United Mexican States","MX","3085968.0"
"2022-09-12T00:00:00.000","2020","LATIN AMERICA AND CARIBBEAN","Mexico","MX","P145618","MEXICO Sustainable Energy Technologies Development for Climate Change","Consultant Services","Individual Consultant Selection","Energy and Extractives;Public Administration","1612983","L&#237;der de Proyecto Componente 2","2019-08-01T00:00:00.000","Individual Consultant","United Mexican States","MX","14674.0"
"2022-09-12T00:00:00.000","2019","LATIN AMERICA AND CARIBBEAN","Mexico","MX","P149872","Energy Efficiency in Public Facilities Project (PRESEMEH)","Civil Works","Request for Bids","Energy and Extractives","1612571","Licitaci&#243;n P&#250;blica Nacional para la Contrataci&#243;n de Obras Menores, para el Proyecto de Alumbrado P&#250;blico en el Municipio de Huajuapan de Le&#243;n, Oaxaca; No. LPNO/PRESEM/FIDE/05/2018","2018-10-17T00:00:00.000","TELETEC DE MÉXICO, S.A.P.I. DE C.V.","United Mexican States","MX","1301538.0"
"2022-09-12T00:00:00.000","2019","LATIN AMERICA AND CARIBBEAN","Mexico","MX","P145618","MEXICO Sustainable Energy Technologies Development for Climate Change","Consultant Services","Individual Consultant Selection","Energy and Extractives;Public Administration","1612384","Recontrataci&#243;n del Coordinador General de la UREP","2019-01-02T00:00:00.000","Individual Consultant","United Mexican States","MX","49175.0"
"2022-09-12T00:00:00.000","2019","LATIN AMERICA AND CARIBBEAN","Mexico","MX","P120417","Mexico FCPF Readiness Preparation Grant","Consultant Services","Individual Consultant Selection","Agriculture, Fishing and Forestry","1611257","Consultor individual para asistencia especializada en SIG e IEGEI de la UTMRV (fase II)","2018-09-14T00:00:00.000","Individual Consultant","United Mexican States","MX","530.0"
"2022-09-12T00:00:00.000","2018","LATIN AMERICA AND CARIBBEAN","Mexico","MX","P120417","Mexico FCPF Readiness Preparation Grant","Consultant Services","Individual Consultant Selection","Agriculture, Fishing and Forestry","1611007","Consultor Individual para Asistencia en el tema de Datos de Actividad de la UTMRV 2017.","2017-10-02T00:00:00.000","Individual Consultant","United Mexican States","MX","25123.0"
"2022-09-12T00:00:00.000","2020","LATIN AMERICA AND CARIBBEAN","Mexico","MX","P151604","Mexico Dedicated Grant Mechanism for IP and LC","Consultant Services","Direct Selection","Agriculture, Fishing and Forestry","1610994","Llevar a cabo la auditor&#237;a externa a los estados financieros 2019 del proyecto Mecanismo Dedicado Espec&#237;fico para Pueblos Ind&#237;genas y Comunidades Locales en M&#233;xico (MDE)","2020-05-01T00:00:00.000","RSM MEXICO BOGARIN","United Mexican States","MX","10143.0"
"2022-09-12T00:00:00.000","2018","LATIN AMERICA AND CARIBBEAN","Mexico","MX","P120417","Mexico FCPF Readiness Preparation Grant","Consultant Services","Individual Consultant Selection","Agriculture, Fishing and Forestry","1610952","Consultor individual para asistencia en el tema de Factores de Emisi&#243;n de la UTMRV.","2017-10-02T00:00:00.000","Individual Consultant","United Mexican States","MX","25282.0"
"2022-09-12T00:00:00.000","2018","LATIN AMERICA AND CARIBBEAN","Mexico","MX","P120417","Mexico FCPF Readiness Preparation Grant","Consultant Services","Individual Consultant Selection","Agriculture, Fishing and Forestry","1610949","Consultor individual de Asistencia para la Unidad T&#233;cnica Especializada en MRV.","2017-10-02T00:00:00.000","Individual Consultant","United Mexican States","MX","43383.0"
"2022-09-12T00:00:00.000","2018","LATIN AMERICA AND CARIBBEAN","Mexico","MX","P120417","Mexico FCPF Readiness Preparation Grant","Consultant Services","Individual Consultant Selection","Agriculture, Fishing and Forestry","1610943","Consultor Individual para asistencia especializada en M&#233;todos Estad&#237;sticos de la UTMRV.","2017-10-02T00:00:00.000","Individual Consultant","United Mexican States","MX","13264.0"
"2022-09-12T00:00:00.000","2018","LATIN AMERICA AND CARIBBEAN","Mexico","MX","P120417","Mexico FCPF Readiness Preparation Grant","Consultant Services","Individual Consultant Selection","Agriculture, Fishing and Forestry","1610930","Consultor individual para asistencia en el tema de Reporte y Registro de la UTMRV.","2017-10-02T00:00:00.000","Individual Consultant","United Mexican States","MX","25282.0"
"2022-09-12T00:00:00.000","2018","LATIN AMERICA AND CARIBBEAN","Mexico","MX","P120417","Mexico FCPF Readiness Preparation Grant","Consultant Services","Individual Consultant Selection","Agriculture, Fishing and Forestry","1610929","Consultor Individual para asistencia especializada en Programaci&#243;n y Redes de la UTMRV.","2017-10-02T00:00:00.000","Individual Consultant","United Mexican States","MX","25282.0"
"2022-09-12T00:00:00.000","2018","LATIN AMERICA AND CARIBBEAN","Mexico","MX","P120417","Mexico FCPF Readiness Preparation Grant","Consultant Services","Individual Consultant Selection","Agriculture, Fishing and Forestry","1610664","Consultor individual para asistencia especializada en Sistemas de Informaci&#243;n Geografica e Inventarios de Emisiones de Gases de Efecto Invernadero en el Sector Uso del Suelo de la UTMRV.","2017-10-02T00:00:00.000","Individual Consultant","United Mexican States","MX","13701.0"
"2022-09-12T00:00:00.000","2020","LATIN AMERICA AND CARIBBEAN","Mexico","MX","P164661","Strengthening Entrepreneurship in Productive Forest Landscapes","Consultant Services","Individual Consultant Selection","Agriculture, Fishing and Forestry;Industry, Trade and Services","1609472","&#8220;Contrataci&#243;n de un especialista para Asistencia y coordinaci&#243;n de la Unidad T&#233;cnica Especializada en Monitoreo, Reporte y Verificaci&#243;n ejercicio 2020&#8221;.","2020-02-17T00:00:00.000","Individual Consultant","United Mexican States","MX","42507.0"
"2022-09-12T00:00:00.000","2020","LATIN AMERICA AND CARIBBEAN","Mexico","MX","P151604","Mexico Dedicated Grant Mechanism for IP and LC","Consultant Services","Consultant Qualification  Selection","Agriculture, Fishing and Forestry","1607544","Preparaci&#243;n de propuestas de iniciativas de subproyectos comunitarios preseleccionados y ejecuci&#243;n de Subproyectos seleccionados (ATL). Partida 2 y Partida 6.","2020-01-07T00:00:00.000","YOLKAN RAINFOREST","United Mexican States","MX","32197.0"
"2022-09-12T00:00:00.000","2020","LATIN AMERICA AND CARIBBEAN","Mexico","MX","P151604","Mexico Dedicated Grant Mechanism for IP and LC","Consultant Services","Consultant Qualification  Selection","Agriculture, Fishing and Forestry","1607542","Preparaci&#243;n de propuestas de iniciativas de subproyectos comunitarios preseleccionados y ejecuci&#243;n de Subproyectos seleccionados (ATL), Partida 4.","2020-01-07T00:00:00.000","SEPROC, S.C.","United Mexican States","MX","16099.0"
"2022-09-12T00:00:00.000","2020","LATIN AMERICA AND CARIBBEAN","Mexico","MX","P151604","Mexico Dedicated Grant Mechanism for IP and LC","Consultant Services","Consultant Qualification  Selection","Agriculture, Fishing and Forestry","1607541","Preparaci&#243;n de propuestas de iniciativas de subproyectos comunitarios preseleccionados y ejecuci&#243;n de Subproyectos seleccionados (ATL). Partida 3 y Partida 7.","2020-01-07T00:00:00.000","OIKOSECO PROCESOS DE GESTION AMBIENTAL","United Mexican States","MX","32197.0"
"2022-09-12T00:00:00.000","2020","LATIN AMERICA AND CARIBBEAN","Mexico","MX","P151604","Mexico Dedicated Grant Mechanism for IP and LC","Consultant Services","Consultant Qualification  Selection","Agriculture, Fishing and Forestry","1607540","Preparaci&#243;n de propuestas de iniciativas de subproyectos comunitarios preseleccionados y ejecuci&#243;n de Subproyectos seleccionados (ATL), Partida 8.","2020-01-07T00:00:00.000","GEOCONSERVACION","United Mexican States","MX","16099.0"
"2022-09-12T00:00:00.000","2020","LATIN AMERICA AND CARIBBEAN","Mexico","MX","P151604","Mexico Dedicated Grant Mechanism for IP and LC","Consultant Services","Consultant Qualification  Selection","Agriculture, Fishing and Forestry","1607526","Preparaci&#243;n de propuestas de iniciativas de subproyectos comunitarios preseleccionados y ejecuci&#243;n de Subproyectos seleccionados (ATL), Partida 1 y Partida 5.","2020-01-07T00:00:00.000","BIOASESORES","United Mexican States","MX","32154.0"
"2022-09-12T00:00:00.000","2018","LATIN AMERICA AND CARIBBEAN","Mexico","MX","P153338","MX: Expanding Rural Finance","Consultant Services","Quality And Cost-Based Selection","Financial Sector","1605532","Elaboraci&#243;n de la Estrategia, Redise&#241;o de Procesos y Requerimientos T&#233;cnicos para la transformaci&#243;n tecnol&#243;gica de FND","2018-02-07T00:00:00.000","DELOITTE CONSULTING GROUP S.C","United Mexican States","MX","800983.0"
"2022-09-12T00:00:00.000","2018","LATIN AMERICA AND CARIBBEAN","Mexico","MX","P149872","Energy Efficiency in Public Facilities Project (PRESEMEH)","Non-consulting Services","Request for Quotations","Energy and Extractives","1602293","Contrato de Servicios de No Consultor&#237;a para la adquisicion de la Licencia de uso del Sistema Contable CONTPAQ i","2017-09-15T00:00:00.000","CELIA ZUNIGA REYES.","United Mexican States","MX","271.0"
"2022-09-12T00:00:00.000","2020","LATIN AMERICA AND CARIBBEAN","Mexico","MX","P149872","Energy Efficiency in Public Facilities Project (PRESEMEH)","Civil Works","Request for Bids","Energy and Extractives","1600198","Contrataci&#243;n de Obras Menores, para el Subproyecto de Alumbrado P&#250;blico en el Municipio de Oaxaca de Ju&#225;rez, Oaxaca; 
No. LPNO/PRESEM/FIDE/08/2019.","2019-10-02T00:00:00.000","INDUSTRIAS SOLA BASIC, S.A. DE C.V.","United Mexican States","MX","7349434.0"
"2022-09-12T00:00:00.000","2018","LATIN AMERICA AND CARIBBEAN","Mexico","MX","P131709","Coastal Watersheds Conservation in the Context of Climate Change Project","Non-consulting Services","Request for Quotations","Agriculture, Fishing and Forestry","1598460","Elaborar un video del Fondo Patrimonial de Biodiversidad","2018-05-28T00:00:00.000","BARRANCA STUDIO, SA DE CV","United Mexican States","MX","9396.0"
"2022-09-12T00:00:00.000","2019","LATIN AMERICA AND CARIBBEAN","Mexico","MX","P131709","Coastal Watersheds Conservation in the Context of Climate Change Project","Non-consulting Services","Request for Quotations","Agriculture, Fishing and Forestry","1598395","IMPRESION LIBRO DE GANADER&#205;A","2018-10-12T00:00:00.000","CONCIENCIA GRAFICA SA DE CV","United Mexican States","MX","5232.0"
"2022-09-12T00:00:00.000","2019","LATIN AMERICA AND CARIBBEAN","Mexico","MX","P131709","Coastal Watersheds Conservation in the Context of Climate Change Project","Consultant Services","Individual Consultant Selection","Agriculture, Fishing and Forestry","1598393","Elaboraci&#243;n de la gu&#237;a metodol&#243;gica de los Planes de Acci&#243;n de Manejo Integral de Cuenca (PAMIC)","2019-04-01T00:00:00.000","Individual Consultant","United Mexican States","MX","7848.0"
"2022-09-12T00:00:00.000","2018","LATIN AMERICA AND CARIBBEAN","Mexico","MX","P131709","Coastal Watersheds Conservation in the Context of Climate Change Project","Consultant Services","Individual Consultant Selection","Agriculture, Fishing and Forestry","1598390","Seguimiento t&#233;cnico a actividades del Proyecto Conservaci&#243;n de cuencas costeras en el contexto de cambio clim&#225;tico (C6) en el Noroeste &#8211; Pac&#237;fico Norte","2018-06-15T00:00:00.000","Individual Consultant","United Mexican States","MX","22583.0"
"2022-09-12T00:00:00.000","2019","LATIN AMERICA AND CARIBBEAN","Mexico","MX","P131709","Coastal Watersheds Conservation in the Context of Climate Change Project","Consultant Services","Individual Consultant Selection","Agriculture, Fishing and Forestry","1598279","Acompa&#241;amiento y sistematizaci&#243;n de informaci&#243;n de la consulta p&#250;blica sobre el Estudio T&#233;cnico Justificativo (ETJ), para la propuesta de declaratoria del &#193;rea de Protecci&#243;n de Flora y Fauna Arrecifes","2018-07-19T00:00:00.000","Individual Consultant","United Mexican States","MX","4182.0"
"2022-09-12T00:00:00.000","2019","LATIN AMERICA AND CARIBBEAN","Mexico","MX","P131709","Coastal Watersheds Conservation in the Context of Climate Change Project","Non-consulting Services","Request for Quotations","Agriculture, Fishing and Forestry","1598276","CATERING PARA LA MISI&#211;N DE BANCO MUNDIAL DEL PROYECTO C6, EN L A CIUDAD DE VERACRUZ, Y LA PRESENTACI&#211;N DE SIERRA Y MAR","2018-10-09T00:00:00.000","JAQUELINE HAEDGE HERNÁDEZ","United Mexican States","MX","7215.0"
"2022-09-12T00:00:00.000","2018","LATIN AMERICA AND CARIBBEAN","Mexico","MX","P131709","Coastal Watersheds Conservation in the Context of Climate Change Project","Non-consulting Services","Request for Quotations","Agriculture, Fishing and Forestry","1598264","TALLER SAR MOD","2017-11-07T00:00:00.000","CASA XITLA","United Mexican States","MX","7553.0"
"2022-09-12T00:00:00.000","2018","LATIN AMERICA AND CARIBBEAN","Mexico","MX","P131709","Coastal Watersheds Conservation in the Context of Climate Change Project","Non-consulting Services","Request for Quotations","Agriculture, Fishing and Forestry","1598263","Dise&#241;o y maquetaci&#243;n de los Planes de Acci&#243;n de Manejo Integrado de Cuenca&#8221; en el marco del Proyecto","2018-06-25T00:00:00.000","ALEXIS BARTRINA","United Mexican States","MX","9660.0"
"2022-09-12T00:00:00.000","2019","LATIN AMERICA AND CARIBBEAN","Mexico","MX","P131709","Coastal Watersheds Conservation in the Context of Climate Change Project","Consultant Services","Individual Consultant Selection","Agriculture, Fishing and Forestry","1597985","Vinculaci&#243;n de los Planes de Acci&#243;n de Manejo Integral de Cuenca (PAMIC) con la normatividad mexicana","2019-03-26T00:00:00.000","Individual Consultant","United Mexican States","MX","7856.0"
"2022-09-12T00:00:00.000","2018","LATIN AMERICA AND CARIBBEAN","Mexico","MX","P131709","Coastal Watersheds Conservation in the Context of Climate Change Project","Non-consulting Services","Request for Quotations","Agriculture, Fishing and Forestry","1597243","REVISION EDITORIAL DE SEIS PAMIC PARA FINALIZAR LA MAQUETACION DE LOS MISMOS","2018-02-14T00:00:00.000","ALEX BARTRINA","United Mexican States","MX","1722.0"
"2022-09-12T00:00:00.000","2019","LATIN AMERICA AND CARIBBEAN","Mexico","MX","P131709","Coastal Watersheds Conservation in the Context of Climate Change Project","Non-consulting Services","Direct Selection","Agriculture, Fishing and Forestry","1597237","IMPRESI&#211;N DE MATERIAL DE DIFUSI&#211;N DEL PROYECTO C6 ""EL PRIMER ENCUENTRO"", INCLUYE OBRA FOTOGR&#193;FICA.","2018-10-28T00:00:00.000","DIANA CABALLERO ALVARADO","United Mexican States","MX","1607.0"
"2022-09-12T00:00:00.000","2017","LATIN AMERICA AND CARIBBEAN","Mexico","MX","P123760","Mexico Forests and Climate Change Project","Non-consulting Services","National Competitive Bidding","Agriculture, Fishing and Forestry","1541795","Servicio de Ejecucion de Remuestreo e Inventarios Estatales","2016-07-12T00:00:00.000","CONSULTORES PARA LA INVESTIGACION APLICADA Y EL DESARROLLO, S.A. DE C.V.","United Mexican States","MX","3272965.0"
"2022-09-12T00:00:00.000","2017","LATIN AMERICA AND CARIBBEAN","Mexico","MX","P123760","Mexico Forests and Climate Change Project","Non-consulting Services","National Competitive Bidding","Agriculture, Fishing and Forestry","1541796","Servicio de Ejecucion de Remuestreo e Inventarios Estatales","2016-07-12T00:00:00.000","DIAAPROY, S.A. DE C.V.","United Mexican States","MX","1013152.0"
"2022-09-12T00:00:00.000","2022","LATIN AMERICA AND CARIBBEAN","Mexico","MX","P149872","Energy Efficiency in Public Facilities Project (PRESEMEH)","Consultant Services","Individual Consultant Selection","Energy and Extractives","1710412","Gestor Municipal Dos de la UREP/PRESEMH","2022-03-01T00:00:00.000","Individual Consultant","United Mexican States","MX","42138.0"
"2022-09-12T00:00:00.000","2019","LATIN AMERICA AND CARIBBEAN","Mexico","MX","P131709","Coastal Watersheds Conservation in the Context of Climate Change Project","Consultant Services","Direct Selection","Agriculture, Fishing and Forestry","1596788","MEJORAS AL SISEP 2018","2018-11-01T00:00:00.000","SOLUCIONES APLICADAS DE ALTA TECNOLOGIA","United Mexican States","MX","2504.0"
"2022-09-12T00:00:00.000","2019","LATIN AMERICA AND CARIBBEAN","Mexico","MX","P131709","Coastal Watersheds Conservation in the Context of Climate Change Project","Non-consulting Services","Request for Quotations","Agriculture, Fishing and Forestry","1596783","MISI&#211;N PROYECTO C6 EN VERACRUZ Y PRESENTACI&#211;N Y FIRMA DEL SIERRA Y MAR","2018-10-03T00:00:00.000","HOTEL MARRIOTT","United Mexican States","MX","20749.0"
"2022-09-12T00:00:00.000","2019","LATIN AMERICA AND CARIBBEAN","Mexico","MX","P131709","Coastal Watersheds Conservation in the Context of Climate Change Project","Consultant Services","Individual Consultant Selection","Agriculture, Fishing and Forestry","1596255","ANALIZAR LOS ASPECTOS SOCIALES COMO APORTE A LA EVALUACI&#211;N FINAL","2019-02-26T00:00:00.000","Individual Consultant","United Mexican States","MX","28472.0"
"2022-09-12T00:00:00.000","2019","LATIN AMERICA AND CARIBBEAN","Mexico","MX","P145618","MEXICO Sustainable Energy Technologies Development for Climate Change","Consultant Services","Individual Consultant Selection","Energy and Extractives;Public Administration","1589205","ESPECIALISTA EN ADQUISICIONES PARA LA UREP.","2018-11-09T00:00:00.000","Individual Consultant","United Mexican States","MX","43496.0"
"2022-09-12T00:00:00.000","2019","LATIN AMERICA AND CARIBBEAN","Mexico","MX","P131709","Coastal Watersheds Conservation in the Context of Climate Change Project","Non-consulting Services","Request for Quotations","Agriculture, Fishing and Forestry","1587503","Filmaci&#243;n y Audiovisuales para sub-proyecto en Ixhuatl&#225;n del Caf&#233; y el n&#250;mero de Contrato es: O45-18-001","2018-09-04T00:00:00.000","JORGE VILLALPANDO CASTRO","United Mexican States","MX","525.0"
"2022-09-12T00:00:00.000","2018","LATIN AMERICA AND CARIBBEAN","Mexico","MX","P131709","Coastal Watersheds Conservation in the Context of Climate Change Project","Consultant Services","Individual Consultant Selection","Agriculture, Fishing and Forestry","1587484","Plan de Negocios y Estatutos para Constituir una Empresa que Apoye al Cumplimiento de Est&#225;ndares Ambientales Internacionales","2017-09-01T00:00:00.000","Individual Consultant","United Mexican States","MX","19596.0"
"2022-09-12T00:00:00.000","2018","LATIN AMERICA AND CARIBBEAN","Mexico","MX","P121116","Sustainable Production Systems and Biodiversity","Goods","Request for Quotations","Agriculture, Fishing and Forestry;Industry, Trade and Services","1581523","Adquisici&#243;n de cuatro (4) equipos de c&#243;mputo de escritorio marca DELL Optiplex 7050/Adquisici&#243;n de cuatro (4) equipos de c&#243;mputo port&#225;tiles tipo Lap-top","2017-08-28T00:00:00.000","OFI PRODUCTOS DE COMPUTACIÓN, S.A. DE C.V.","United Mexican States","MX","5681.0"
"2022-09-12T00:00:00.000","2019","LATIN AMERICA AND CARIBBEAN","Mexico","MX","P121116","Sustainable Production Systems and Biodiversity","Consultant Services","Individual Consultant Selection","Agriculture, Fishing and Forestry;Industry, Trade and Services","1579752","Asesor&#237;a t&#233;cnica para dar seguimiento al cumplimiento de metas y revis&#243;n de informes financieros en la Regi&#243;n Oaxaca","2018-08-15T00:00:00.000","Individual Consultant","United Mexican States","MX","14498.0"
"2022-09-12T00:00:00.000","2019","LATIN AMERICA AND CARIBBEAN","Mexico","MX","P121116","Sustainable Production Systems and Biodiversity","Consultant Services","Direct Selection","Agriculture, Fishing and Forestry;Industry, Trade and Services","1579735","Comunicaci&#243;n Estrat&#233;gica del Proyecto SPSB (2da fase).","2018-09-12T00:00:00.000","CENTRO DE ESPECIALISTAS EN GESTIÓN AMBIENTAL, S.C.","United Mexican States","MX","104300.0"
"2022-09-12T00:00:00.000","2019","LATIN AMERICA AND CARIBBEAN","Mexico","MX","P121116","Sustainable Production Systems and Biodiversity","Consultant Services","Individual Consultant Selection","Agriculture, Fishing and Forestry;Industry, Trade and Services","1579729","ANALISIS DEL IMPACTO DE LAS PRACTICAS AB EN LA PRODUCCION APICOLA Y EN LA FORTALEZA Y SALUD DE LAS COLMENAS Y APIARIOS.","2018-08-15T00:00:00.000","Individual Consultant","United Mexican States","MX","17384.0"
"2022-09-12T00:00:00.000","2019","LATIN AMERICA AND CARIBBEAN","Mexico","MX","P121116","Sustainable Production Systems and Biodiversity","Consultant Services","Individual Consultant Selection","Agriculture, Fishing and Forestry;Industry, Trade and Services","1579711","Asesor&#237;a t&#233;cnica para dar seguimiento al cumplimiento de metas y revis&#243;n de informes financieros en la Regi&#243;n Chiapas-Tabasco","2018-08-15T00:00:00.000","Individual Consultant","United Mexican States","MX","14498.0"
"2022-09-12T00:00:00.000","2019","LATIN AMERICA AND CARIBBEAN","Mexico","MX","P121116","Sustainable Production Systems and Biodiversity","Consultant Services","Individual Consultant Selection","Agriculture, Fishing and Forestry;Industry, Trade and Services","1579701","Asesor&#237;a t&#233;cnica para dar seguimiento al cumplimiento de metas y revis&#243;n de informes financieros en la Regi&#243;n Pen&#237;nsula","2018-08-15T00:00:00.000","Individual Consultant","United Mexican States","MX","14498.0"
