"end_of_period","loan_number","region","country_code","country","borrower","guarantor_country_code","guarantor","loan_type","loan_status","interest_rate","currency_of_commitment","project_id","project_name","original_principal_amount","cancelled_amount","undisbursed_amount","disbursed_amount","repaid_to_ibrd","due_to_ibrd","exchange_adjustment","borrower_s_obligation","sold_3rd_party","repaid_3rd_party","due_3rd_party","loans_held","first_repayment_date","last_repayment_date","agreement_signing_date","board_approval_date","effective_date_most_recent_","closed_date_most_recent_","last_disbursement_date"
"2022-07-31T00:00:00.000","IBRD13220","EASTERN AND SOUTHERN AFRICA","ZM","Zambia","Ministry of Finance & National Planning","ZM","Zambia","NPL","Fully Repaid","8.9000",,"P003171","PROGRAM LOAN II","30000000.00","0.00","0.00","30000000.00","30000000.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","1980-02-15T00:00:00.000","1993-08-15T00:00:00.000","1976-09-17T00:00:00.000","1976-09-07T00:00:00.000","1976-10-06T00:00:00.000","1977-06-30T00:00:00.000",
"2022-07-31T00:00:00.000","IBRD13560","EASTERN AND SOUTHERN AFRICA","ZM","Zambia","Ministry of Finance & National Planning","ZM","Zambia","NPL","Fully Repaid","8.7000",,"P003170","EDUCATION IV","13300000.00","4718058.95","0.00","8581941.05","8581941.05","0.00","0.00","0.00","0.00","0.00","0.00","0.00","1981-01-01T00:00:00.000","1994-01-01T00:00:00.000","1977-01-17T00:00:00.000","1976-12-23T00:00:00.000","1977-03-08T00:00:00.000","1983-03-31T00:00:00.000",
"2022-07-31T00:00:00.000","IBRD14240","EASTERN AND SOUTHERN AFRICA","ZM","Zambia","Ministry of Finance & National Planning","ZM","Zambia","NPL","Fully Repaid","8.2000",,"P003169","INDUSTRIAL FORESTRY","16800000.00","77084.35","0.00","16722915.65","16722915.65","0.00","0.00","0.00","0.00","0.00","0.00","0.00","1982-06-01T00:00:00.000","1997-06-01T00:00:00.000","1977-06-08T00:00:00.000","1977-05-12T00:00:00.000","1977-11-15T00:00:00.000","1983-12-31T00:00:00.000",
"2022-07-31T00:00:00.000","IBRD15660","EASTERN AND SOUTHERN AFRICA","ZM","Zambia","Ministry of Finance & National Planning","ZM","Zambia","NPL","Fully Repaid","7.5000",,"P003172","ROADS III","11250000.00","2907242.52","0.00","8342757.48","8342757.48","0.00","0.00","0.00","0.00","0.00","0.00","0.00","1983-11-01T00:00:00.000","1998-05-01T00:00:00.000","1978-06-27T00:00:00.000","1978-05-11T00:00:00.000","1979-11-26T00:00:00.000","1987-07-31T00:00:00.000",
"2022-07-31T00:00:00.000","IBRD17900","EASTERN AND SOUTHERN AFRICA","ZM","Zambia","Ministry of Finance & National Planning","ZM","Zambia","NPL","Fully Repaid","7.9500",,"P003175","RAILWYS.III","25000000.00","838580.58","0.00","24161419.42","24161419.42","0.00","0.00","0.00","0.00","0.00","0.00","0.00","1985-05-15T00:00:00.000","1999-11-15T00:00:00.000","1980-06-16T00:00:00.000","1979-12-27T00:00:00.000","1981-03-31T00:00:00.000","1986-09-30T00:00:00.000",
"2022-07-31T00:00:00.000","IBRD19230","EASTERN AND SOUTHERN AFRICA","ZM","Zambia","DEVELOPMENT BANK OF ZAMBIA","ZM","Zambia","CPL","Fully Repaid","9.2500",,"P003177","DFC II","14145229.08","72629.08","0.00","14072600.00","14072600.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","1984-02-15T00:00:00.000","1998-08-15T00:00:00.000","1981-01-08T00:00:00.000","1980-12-02T00:00:00.000","1981-05-01T00:00:00.000","1987-06-30T00:00:00.000",
"2022-07-31T00:00:00.000","IBRD1923S","EASTERN AND SOUTHERN AFRICA","ZM","Zambia","DEVELOPMENT BANK OF ZAMBIA","ZM","Zambia","SCPD","Fully Repaid","9.2500",,"P003177","DFC II","854770.92","0.00","0.00","854770.92","854770.92","0.00","0.00","0.00","0.00","0.00","0.00","0.00","1998-08-15T00:00:00.000","1998-08-15T00:00:00.000","1981-01-08T00:00:00.000","1980-12-02T00:00:00.000","1981-05-01T00:00:00.000","1987-06-30T00:00:00.000",
"2022-07-31T00:00:00.000","IBRD20010","EASTERN AND SOUTHERN AFRICA","ZM","Zambia","Ministry of Finance & National Planning","ZM","Zambia","CPL","Fully Repaid","9.6000",,"P003176","E. PROVINCE AGRIC. D","9984065.04","4417665.04","0.00","5566400.00","5566400.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","1986-12-15T00:00:00.000","2001-06-15T00:00:00.000","1981-11-23T00:00:00.000","1981-05-21T00:00:00.000","1982-06-23T00:00:00.000","1988-06-30T00:00:00.000","1989-12-20T00:00:00.000"
"2022-07-31T00:00:00.000","IBRD2001S","EASTERN AND SOUTHERN AFRICA","ZM","Zambia","Ministry of Finance & National Planning","ZM","Zambia","SCPD","Fully Repaid","9.6000",,"P003176","E. PROVINCE AGRIC. D","1015934.96","0.00","0.00","1015934.96","1015934.96","0.00","0.00","0.00","0.00","0.00","0.00","0.00","1998-12-15T00:00:00.000","2001-06-15T00:00:00.000","1981-11-23T00:00:00.000","1981-05-21T00:00:00.000","1982-06-23T00:00:00.000","1988-06-30T00:00:00.000",
"2022-07-31T00:00:00.000","IBRD21510","EASTERN AND SOUTHERN AFRICA","ZM","Zambia","CHIEF EXECUTIVE","ZM","Zambia","CPL","Fully Repaid","11.6000",,"P003182","REFINERY ENG.","4453988.72","2584788.72","0.00","1869200.00","1869200.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","1987-10-01T00:00:00.000","2002-04-01T00:00:00.000","1982-06-14T00:00:00.000","1982-05-20T00:00:00.000","1982-09-13T00:00:00.000","1987-09-30T00:00:00.000",
"2022-07-31T00:00:00.000","IBRD2151S","EASTERN AND SOUTHERN AFRICA","ZM","Zambia","CHIEF EXECUTIVE","ZM","Zambia","SCPD","Fully Repaid","11.6000",,"P003182","REFINERY ENG.","646011.28","0.00","0.00","646011.28","646011.28","0.00","0.00","0.00","0.00","0.00","0.00","0.00","1998-10-01T00:00:00.000","2002-04-01T00:00:00.000","1982-06-14T00:00:00.000","1982-05-20T00:00:00.000","1982-09-13T00:00:00.000","1987-09-30T00:00:00.000",
"2022-07-31T00:00:00.000","IBRD21520","EASTERN AND SOUTHERN AFRICA","ZM","Zambia","Ministry of Finance & National Planning","ZM","Zambia","CPL","Fully Repaid","11.6000",,"P003181","PETROL. EXPLOR. PROM","6600000.00","1706604.12","0.00","4893395.88","4893395.88","0.00","0.00","0.00","0.00","0.00","0.00","0.00","1988-03-01T00:00:00.000","2002-09-01T00:00:00.000","1982-06-14T00:00:00.000","1982-05-20T00:00:00.000","1982-08-06T00:00:00.000","1986-12-31T00:00:00.000",
"2022-07-31T00:00:00.000","IBRD23910","EASTERN AND SOUTHERN AFRICA","ZM","Zambia","Ministry of Finance & National Planning","ZM","Zambia","CPL","Fully Repaid","5.2100",,"P003186","EXPORT REHAB & DIVER","46230740.96","3077540.96","0.00","43153200.00","43153200.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","1989-12-01T00:00:00.000","2004-06-01T00:00:00.000","1984-05-14T00:00:00.000","1984-03-20T00:00:00.000","1984-07-19T00:00:00.000","1988-09-30T00:00:00.000","1988-10-03T00:00:00.000"
"2022-07-31T00:00:00.000","IBRD2391S","EASTERN AND SOUTHERN AFRICA","ZM","Zambia","Ministry of Finance & National Planning","ZM","Zambia","SCPD","Fully Repaid","5.1100",,"P003186","EXPORT REHAB & DIVER","28769259.04","0.00","0.00","28769259.04","28769259.04","0.00","0.00","0.00","0.00","0.00","0.00","0.00","1998-12-01T00:00:00.000","2004-06-01T00:00:00.000","1984-05-14T00:00:00.000","1984-03-20T00:00:00.000","1984-07-19T00:00:00.000","1988-09-30T00:00:00.000",
