"as_of_date","fiscal_year","region","borrower_country","borrower_country_code","project_id","project_name","procurement_category","procurement_method","major_sector","wb_contract_number","contract_description","contract_signing_date","supplier","supplier_country","supplier_country_code","supplier_contract_amount_usd"
"2022-09-02T00:00:00.000","2017","LATIN AMERICA AND CARIBBEAN","Argentina","AR","P133195","Argentina Second Rural Education Improvement Project - PROMER-II","Consultant Services","Individual Consultant Selection","Education","1701563","CONTRATO STREGER","2017-03-01T00:00:00.000","Individual Consultant","Argentine Republic","AR","1328.0"
"2022-09-02T00:00:00.000","2017","LATIN AMERICA AND CARIBBEAN","Argentina","AR","P133195","Argentina Second Rural Education Improvement Project - PROMER-II","Consultant Services","Individual Consultant Selection","Education","1701562","CONTRATO SARGORODSCHI ANA","2016-10-01T00:00:00.000","Individual Consultant","Argentine Republic","AR","167.0"
"2022-09-02T00:00:00.000","2017","LATIN AMERICA AND CARIBBEAN","Argentina","AR","P133195","Argentina Second Rural Education Improvement Project - PROMER-II","Consultant Services","Individual Consultant Selection","Education","1701561","CONTRATO RAFFETTO","2016-09-01T00:00:00.000","Individual Consultant","Argentine Republic","AR","4120.0"
"2022-09-02T00:00:00.000","2017","LATIN AMERICA AND CARIBBEAN","Argentina","AR","P133195","Argentina Second Rural Education Improvement Project - PROMER-II","Consultant Services","Individual Consultant Selection","Education","1701559","CONTRATO PENDZIK","2016-10-01T00:00:00.000","Individual Consultant","Argentine Republic","AR","167.0"
"2022-09-02T00:00:00.000","2022","LATIN AMERICA AND CARIBBEAN","Argentina","AR","P174946","Digital Inclusion and Innovation in Public Services in Argentina","Consultant Services","Individual Consultant Selection","Information and Communications Technologies;Public Administration","1708454","L&#205;DER T&#201;CNICO EN DESARROLLO Y OPERACIONES CON DATOS","2021-11-01T00:00:00.000","Individual Consultant","Argentine Republic","AR","2133.0"
"2022-09-02T00:00:00.000","2023","LATIN AMERICA AND CARIBBEAN","Argentina","AR","P133193","Protecting Vulnerable People Against Noncommunicable Diseases Project","Goods","Request for Bids","Health","1709268","Lote Nro 1 ATENOLOL (segundo contrato)","2022-08-01T00:00:00.000","LABORATORIOS VENT3 SRL","Argentine Republic","AR","50287.0"
"2022-09-02T00:00:00.000","2017","LATIN AMERICA AND CARIBBEAN","Argentina","AR","P133195","Argentina Second Rural Education Improvement Project - PROMER-II","Consultant Services","Individual Consultant Selection","Education","1701556","CONTRATO NOGUES","2016-10-01T00:00:00.000","Individual Consultant","Argentine Republic","AR","167.0"
"2022-09-02T00:00:00.000","2017","LATIN AMERICA AND CARIBBEAN","Argentina","AR","P133195","Argentina Second Rural Education Improvement Project - PROMER-II","Consultant Services","Individual Consultant Selection","Education","1701555","CONTRATO NIGRO","2016-10-01T00:00:00.000","Individual Consultant","Argentine Republic","AR","167.0"
"2022-09-02T00:00:00.000","2017","LATIN AMERICA AND CARIBBEAN","Argentina","AR","P133195","Argentina Second Rural Education Improvement Project - PROMER-II","Consultant Services","Individual Consultant Selection","Education","1701552","CONTRATO MORA DUQUE","2016-08-01T00:00:00.000","Individual Consultant","Argentine Republic","AR","28012.0"
"2022-09-02T00:00:00.000","2017","LATIN AMERICA AND CARIBBEAN","Argentina","AR","P133195","Argentina Second Rural Education Improvement Project - PROMER-II","Consultant Services","Individual Consultant Selection","Education","1701551","CONTRATO ROBALO","2016-10-01T00:00:00.000","Individual Consultant","Argentine Republic","AR","167.0"
"2022-09-02T00:00:00.000","2017","LATIN AMERICA AND CARIBBEAN","Argentina","AR","P133195","Argentina Second Rural Education Improvement Project - PROMER-II","Consultant Services","Individual Consultant Selection","Education","1701550","CONTRATO PASQUI","2016-10-01T00:00:00.000","Individual Consultant","Argentine Republic","AR","167.0"
"2022-09-02T00:00:00.000","2018","LATIN AMERICA AND CARIBBEAN","Argentina","AR","P133195","Argentina Second Rural Education Improvement Project - PROMER-II","Consultant Services","Individual Consultant Selection","Education","1701548","CONTRATO MARCIONNI","2018-01-01T00:00:00.000","Individual Consultant","Argentine Republic","AR","6883.0"
"2022-09-02T00:00:00.000","2017","LATIN AMERICA AND CARIBBEAN","Argentina","AR","P133195","Argentina Second Rural Education Improvement Project - PROMER-II","Consultant Services","Individual Consultant Selection","Education","1701546","CONTRATO MELCHIORRE","2017-03-01T00:00:00.000","Individual Consultant","Argentine Republic","AR","14876.0"
"2022-09-02T00:00:00.000","2017","LATIN AMERICA AND CARIBBEAN","Argentina","AR","P133195","Argentina Second Rural Education Improvement Project - PROMER-II","Consultant Services","Individual Consultant Selection","Education","1701545","CONTRATO MEDIAVILLA","2016-11-01T00:00:00.000","Individual Consultant","Argentine Republic","AR","84.0"
"2022-09-02T00:00:00.000","2017","LATIN AMERICA AND CARIBBEAN","Argentina","AR","P133195","Argentina Second Rural Education Improvement Project - PROMER-II","Consultant Services","Individual Consultant Selection","Education","1701544","CONTRATO MARINO VERONICA","2016-11-01T00:00:00.000","Individual Consultant","Argentine Republic","AR","518.0"
"2022-09-02T00:00:00.000","2018","LATIN AMERICA AND CARIBBEAN","Argentina","AR","P133195","Argentina Second Rural Education Improvement Project - PROMER-II","Consultant Services","Individual Consultant Selection","Education","1701543","CONTRATO LAXAGUE","2018-01-01T00:00:00.000","Individual Consultant","Argentine Republic","AR","6609.0"
"2022-09-02T00:00:00.000","2017","LATIN AMERICA AND CARIBBEAN","Argentina","AR","P133195","Argentina Second Rural Education Improvement Project - PROMER-II","Consultant Services","Individual Consultant Selection","Education","1701542","CONTRATO INDELICATO","2016-09-01T00:00:00.000","Individual Consultant","Argentine Republic","AR","124.0"
"2022-09-02T00:00:00.000","2017","LATIN AMERICA AND CARIBBEAN","Argentina","AR","P133195","Argentina Second Rural Education Improvement Project - PROMER-II","Consultant Services","Individual Consultant Selection","Education","1701541","CONTRATO MERNIES IVANOFF","2017-03-01T00:00:00.000","Individual Consultant","Argentine Republic","AR","16891.0"
"2022-09-02T00:00:00.000","2018","LATIN AMERICA AND CARIBBEAN","Argentina","AR","P133195","Argentina Second Rural Education Improvement Project - PROMER-II","Consultant Services","Individual Consultant Selection","Education","1701540","CONTRATO KONTERLINIK","2018-04-01T00:00:00.000","Individual Consultant","Argentine Republic","AR","2233.0"
"2022-09-02T00:00:00.000","2017","LATIN AMERICA AND CARIBBEAN","Argentina","AR","P133195","Argentina Second Rural Education Improvement Project - PROMER-II","Consultant Services","Individual Consultant Selection","Education","1701539","CONTRATO GOSZCZYNSKI","2016-08-04T00:00:00.000","Individual Consultant","Argentine Republic","AR","15901.0"
"2022-09-02T00:00:00.000","2018","LATIN AMERICA AND CARIBBEAN","Argentina","AR","P133195","Argentina Second Rural Education Improvement Project - PROMER-II","Consultant Services","Individual Consultant Selection","Education","1701537","CONTRATO GOROSTIAGUE JUAN JOSE","2018-06-18T00:00:00.000","Individual Consultant","Argentine Republic","AR","1331.0"
"2022-09-02T00:00:00.000","2017","LATIN AMERICA AND CARIBBEAN","Argentina","AR","P133195","Argentina Second Rural Education Improvement Project - PROMER-II","Consultant Services","Individual Consultant Selection","Education","1701535","CONTRATO HEDO","2016-08-01T00:00:00.000","Individual Consultant","Argentine Republic","AR","1961.0"
"2022-09-02T00:00:00.000","2021","LATIN AMERICA AND CARIBBEAN","Argentina","AR","P159843","Metropolitan Buenos Aires Urban Transformation Project","Non-consulting Services","Request for Quotations","Social Protection;Water, Sanitation and Waste Management;Public Administration;Industry, Trade and Services","1701534","Estudio de Suelo y Agua en el Barrio Puerta de Hierro del Municipio de La Matanza","2021-06-02T00:00:00.000","HYTSA ESTUDIOS Y PROYECTOS S.A.","Argentine Republic","AR","14514.0"
"2022-09-02T00:00:00.000","2017","LATIN AMERICA AND CARIBBEAN","Argentina","AR","P133195","Argentina Second Rural Education Improvement Project - PROMER-II","Consultant Services","Individual Consultant Selection","Education","1701533","CONTRATO GELVES","2017-03-01T00:00:00.000","Individual Consultant","Argentine Republic","AR","3303.0"
"2022-09-02T00:00:00.000","2017","LATIN AMERICA AND CARIBBEAN","Argentina","AR","P133195","Argentina Second Rural Education Improvement Project - PROMER-II","Consultant Services","Individual Consultant Selection","Education","1701532","CONTRATO DANON","2016-09-15T00:00:00.000","Individual Consultant","Argentine Republic","AR","3178.0"
"2022-09-02T00:00:00.000","2017","LATIN AMERICA AND CARIBBEAN","Argentina","AR","P133195","Argentina Second Rural Education Improvement Project - PROMER-II","Consultant Services","Individual Consultant Selection","Education","1701530","CONTRATO CARDOZO MASSA","2016-10-01T00:00:00.000","Individual Consultant","Argentine Republic","AR","167.0"
"2022-09-02T00:00:00.000","2017","LATIN AMERICA AND CARIBBEAN","Argentina","AR","P133195","Argentina Second Rural Education Improvement Project - PROMER-II","Consultant Services","Individual Consultant Selection","Education","1701529","CONTRATO CAMARDA","2016-08-15T00:00:00.000","Individual Consultant","Argentine Republic","AR","3065.0"
"2022-09-02T00:00:00.000","2017","LATIN AMERICA AND CARIBBEAN","Argentina","AR","P133195","Argentina Second Rural Education Improvement Project - PROMER-II","Consultant Services","Individual Consultant Selection","Education","1701528","CONTRATO BUIDE","2016-10-11T00:00:00.000","Individual Consultant","Argentine Republic","AR","7150.0"
"2022-09-02T00:00:00.000","2017","LATIN AMERICA AND CARIBBEAN","Argentina","AR","P133195","Argentina Second Rural Education Improvement Project - PROMER-II","Consultant Services","Individual Consultant Selection","Education","1701527","CONTRATO BELOQUI","2017-04-01T00:00:00.000","Individual Consultant","Argentine Republic","AR","30738.0"
"2022-09-02T00:00:00.000","2018","LATIN AMERICA AND CARIBBEAN","Argentina","AR","P133195","Argentina Second Rural Education Improvement Project - PROMER-II","Consultant Services","Individual Consultant Selection","Education","1701526","CONTRATO DERIARD","2018-05-01T00:00:00.000","Individual Consultant","Argentine Republic","AR","291.0"
"2022-09-02T00:00:00.000","2018","LATIN AMERICA AND CARIBBEAN","Argentina","AR","P133195","Argentina Second Rural Education Improvement Project - PROMER-II","Consultant Services","Individual Consultant Selection","Education","1701525","CONTRATO C&#211;RDOBA JULIANA","2018-01-01T00:00:00.000","Individual Consultant","Argentine Republic","AR","13439.0"
"2022-09-02T00:00:00.000","2017","LATIN AMERICA AND CARIBBEAN","Argentina","AR","P133195","Argentina Second Rural Education Improvement Project - PROMER-II","Consultant Services","Individual Consultant Selection","Education","1701523","CONTRATO BRENLLA","2016-07-01T00:00:00.000","Individual Consultant","Argentine Republic","AR","3833.0"
"2022-09-02T00:00:00.000","2018","LATIN AMERICA AND CARIBBEAN","Argentina","AR","P133195","Argentina Second Rural Education Improvement Project - PROMER-II","Consultant Services","Individual Consultant Selection","Education","1701522","CONTRATO BEHERENGARAY","2018-04-01T00:00:00.000","Individual Consultant","Argentine Republic","AR","7755.0"
"2022-09-02T00:00:00.000","2017","LATIN AMERICA AND CARIBBEAN","Argentina","AR","P133195","Argentina Second Rural Education Improvement Project - PROMER-II","Consultant Services","Individual Consultant Selection","Education","1701520","CONTRATO BADARACCO","2016-11-01T00:00:00.000","Individual Consultant","Argentine Republic","AR","113.0"
"2022-09-02T00:00:00.000","2017","LATIN AMERICA AND CARIBBEAN","Argentina","AR","P133195","Argentina Second Rural Education Improvement Project - PROMER-II","Consultant Services","Individual Consultant Selection","Education","1701519","CONTRATO ARANGUREN","2016-08-01T00:00:00.000","Individual Consultant","Argentine Republic","AR","3229.0"
"2022-09-02T00:00:00.000","2018","LATIN AMERICA AND CARIBBEAN","Argentina","AR","P133195","Argentina Second Rural Education Improvement Project - PROMER-II","Consultant Services","Individual Consultant Selection","Education","1701518","CONTRATO AMMIEL","2018-05-01T00:00:00.000","Individual Consultant","Argentine Republic","AR","1622.0"
"2022-09-02T00:00:00.000","2018","LATIN AMERICA AND CARIBBEAN","Argentina","AR","P133195","Argentina Second Rural Education Improvement Project - PROMER-II","Consultant Services","Individual Consultant Selection","Education","1701516","CONTRATO ACOSTA MILENA","2018-01-01T00:00:00.000","Individual Consultant","Argentine Republic","AR","1865.0"
"2022-09-02T00:00:00.000","2017","LATIN AMERICA AND CARIBBEAN","Argentina","AR","P133195","Argentina Second Rural Education Improvement Project - PROMER-II","Consultant Services","Individual Consultant Selection","Education","1701514","CONTRATO ABUSAMRA","2016-10-01T00:00:00.000","Individual Consultant","Argentine Republic","AR","167.0"
"2022-09-02T00:00:00.000","2022","LATIN AMERICA AND CARIBBEAN","Argentina","AR","P168911","Improving Inclusion in Secondary and Higher Education","Consultant Services","Individual Consultant Selection","Education","1701506","CONTRATO VOLKER","2022-05-01T00:00:00.000","Individual Consultant","Argentine Republic","AR","9914.0"
"2022-09-02T00:00:00.000","2022","LATIN AMERICA AND CARIBBEAN","Argentina","AR","P168911","Improving Inclusion in Secondary and Higher Education","Consultant Services","Individual Consultant Selection","Education","1701503","CONTRATO VELIZ CONSUELO","2021-10-01T00:00:00.000","Individual Consultant","Argentine Republic","AR","8065.0"
"2022-09-02T00:00:00.000","2018","LATIN AMERICA AND CARIBBEAN","Argentina","AR","P133195","Argentina Second Rural Education Improvement Project - PROMER-II","Consultant Services","Individual Consultant Selection","Education","1701491","CONTRATO CRISCUOLO","2018-01-01T00:00:00.000","Individual Consultant","Argentine Republic","AR","1486.0"
"2022-09-02T00:00:00.000","2017","LATIN AMERICA AND CARIBBEAN","Argentina","AR","P133195","Argentina Second Rural Education Improvement Project - PROMER-II","Consultant Services","Individual Consultant Selection","Education","1701490","CONTRATO BULWIK","2016-11-01T00:00:00.000","Individual Consultant","Argentine Republic","AR","84.0"
"2022-09-02T00:00:00.000","2017","LATIN AMERICA AND CARIBBEAN","Argentina","AR","P133195","Argentina Second Rural Education Improvement Project - PROMER-II","Consultant Services","Individual Consultant Selection","Education","1701489","CONTRATO","2016-10-01T00:00:00.000","Individual Consultant","Argentine Republic","AR","12954.0"
"2022-09-02T00:00:00.000","2022","LATIN AMERICA AND CARIBBEAN","Argentina","AR","P168911","Improving Inclusion in Secondary and Higher Education","Consultant Services","Individual Consultant Selection","Education","1701476","CONTRATO CASABELLA Sof&#237;a","2021-10-01T00:00:00.000","Individual Consultant","Argentine Republic","AR","10269.0"
"2022-09-02T00:00:00.000","2022","LATIN AMERICA AND CARIBBEAN","Argentina","AR","P170329","Social Safety Nets for Vulnerable Populations in the Province of Buenos Aires","Consultant Services","Individual Consultant Selection","Energy and Extractives;Social Protection","1701471","Especialista en Gesti&#243;n Integral de Proyectos de Comunicaciones y Transformaci&#243;n Digital","2022-01-24T00:00:00.000","Individual Consultant","Argentine Republic","AR","2669.0"
"2022-09-02T00:00:00.000","2022","LATIN AMERICA AND CARIBBEAN","Argentina","AR","P168911","Improving Inclusion in Secondary and Higher Education","Consultant Services","Individual Consultant Selection","Education","1701397","CONTRATO SHRODER FRANCO","2021-10-01T00:00:00.000","Individual Consultant","Argentine Republic","AR","1618.0"
"2022-09-02T00:00:00.000","2017","LATIN AMERICA AND CARIBBEAN","Argentina","AR","P133195","Argentina Second Rural Education Improvement Project - PROMER-II","Consultant Services","Individual Consultant Selection","Education","1701394","ASISTENTE ADMINISTRATIVO","2017-06-15T00:00:00.000","Individual Consultant","Argentine Republic","AR","1982.0"
"2022-09-02T00:00:00.000","2022","LATIN AMERICA AND CARIBBEAN","Argentina","AR","P168911","Improving Inclusion in Secondary and Higher Education","Consultant Services","Individual Consultant Selection","Education","1701393","CONTRATO LOPEZ LEAVY Marina","2021-10-01T00:00:00.000","Individual Consultant","Argentine Republic","AR","9042.0"
"2022-09-02T00:00:00.000","2017","LATIN AMERICA AND CARIBBEAN","Argentina","AR","P133195","Argentina Second Rural Education Improvement Project - PROMER-II","Consultant Services","Individual Consultant Selection","Education","1701392","COORD PCIAL PROMER II","2017-04-10T00:00:00.000","Individual Consultant","Argentine Republic","AR","14812.0"
"2022-09-02T00:00:00.000","2021","LATIN AMERICA AND CARIBBEAN","Argentina","AR","P168911","Improving Inclusion in Secondary and Higher Education","Consultant Services","Individual Consultant Selection","Education","1701391","CONTRATO PIETRAFESSA EDUARDO","2021-05-01T00:00:00.000","Individual Consultant","Argentine Republic","AR","6469.0"
"2022-09-02T00:00:00.000","2020","LATIN AMERICA AND CARIBBEAN","Argentina","AR","P133195","Argentina Second Rural Education Improvement Project - PROMER-II","Consultant Services","Individual Consultant Selection","Education","1701390",,"2019-07-01T00:00:00.000","Individual Consultant","Argentine Republic","AR","614.0"
"2022-09-02T00:00:00.000","2020","LATIN AMERICA AND CARIBBEAN","Argentina","AR","P133195","Argentina Second Rural Education Improvement Project - PROMER-II","Consultant Services","Individual Consultant Selection","Education","1701388",,"2019-07-01T00:00:00.000","Individual Consultant","Argentine Republic","AR","530.0"
"2022-09-02T00:00:00.000","2022","LATIN AMERICA AND CARIBBEAN","Argentina","AR","P168911","Improving Inclusion in Secondary and Higher Education","Consultant Services","Individual Consultant Selection","Education","1701387","CONTRATO TOSI VICTORIA","2022-05-01T00:00:00.000","Individual Consultant","Argentine Republic","AR","2661.0"
"2022-09-02T00:00:00.000","2017","LATIN AMERICA AND CARIBBEAN","Argentina","AR","P133195","Argentina Second Rural Education Improvement Project - PROMER-II","Consultant Services","Individual Consultant Selection","Education","1701383","Tecnico Operativo APRENDER","2017-03-21T00:00:00.000","Individual Consultant","Argentine Republic","AR","1604.0"
"2022-09-02T00:00:00.000","2017","LATIN AMERICA AND CARIBBEAN","Argentina","AR","P133195","Argentina Second Rural Education Improvement Project - PROMER-II","Consultant Services","Individual Consultant Selection","Education","1701380","TECNICO OPERATIVO APRENDER","2017-06-15T00:00:00.000","Individual Consultant","Argentine Republic","AR","1065.0"
"2022-09-02T00:00:00.000","2022","LATIN AMERICA AND CARIBBEAN","Argentina","AR","P168911","Improving Inclusion in Secondary and Higher Education","Consultant Services","Individual Consultant Selection","Education","1701379","CONTRATO GUBERMAN FLAVIO","2022-05-01T00:00:00.000","Individual Consultant","Argentine Republic","AR","1996.0"
"2022-09-02T00:00:00.000","2017","LATIN AMERICA AND CARIBBEAN","Argentina","AR","P133195","Argentina Second Rural Education Improvement Project - PROMER-II","Goods","Direct Selection","Education","1701378","licencias tableau para evaluaci&#243;n","2017-03-02T00:00:00.000","TECHBI SRL","Argentine Republic","AR","596.0"
"2022-09-02T00:00:00.000","2022","LATIN AMERICA AND CARIBBEAN","Argentina","AR","P168911","Improving Inclusion in Secondary and Higher Education","Consultant Services","Individual Consultant Selection","Education","1701376","CONTRATO BONANO FLORENCIA","2022-05-01T00:00:00.000","Individual Consultant","Argentine Republic","AR","1575.0"
"2022-09-02T00:00:00.000","2017","LATIN AMERICA AND CARIBBEAN","Argentina","AR","P133195","Argentina Second Rural Education Improvement Project - PROMER-II","Consultant Services","Individual Consultant Selection","Education","1701373","Ref pcial formaci&#243;n permanente","2016-10-01T00:00:00.000","Individual Consultant","Argentine Republic","AR","3152.0"
"2022-09-02T00:00:00.000","2020","LATIN AMERICA AND CARIBBEAN","Argentina","AR","P133195","Argentina Second Rural Education Improvement Project - PROMER-II","Consultant Services","Individual Consultant Selection","Education","1701371",,"2019-07-01T00:00:00.000","Individual Consultant","Argentine Republic","AR","614.0"
"2022-09-02T00:00:00.000","2020","LATIN AMERICA AND CARIBBEAN","Argentina","AR","P133195","Argentina Second Rural Education Improvement Project - PROMER-II","Consultant Services","Individual Consultant Selection","Education","1701370",,"2019-07-01T00:00:00.000","Individual Consultant","Argentine Republic","AR","530.0"
"2022-09-02T00:00:00.000","2022","LATIN AMERICA AND CARIBBEAN","Argentina","AR","P168911","Improving Inclusion in Secondary and Higher Education","Consultant Services","Individual Consultant Selection","Education","1701369","CONTRATO ALTMARK,&#160;Juan&#160;Pablo","2021-10-15T00:00:00.000","Individual Consultant","Argentine Republic","AR","1914.0"
"2022-09-02T00:00:00.000","2022","LATIN AMERICA AND CARIBBEAN","Argentina","AR","P168911","Improving Inclusion in Secondary and Higher Education","Consultant Services","Individual Consultant Selection","Education","1701368","CONTRATO ROMAN Lisandro","2021-10-01T00:00:00.000","Individual Consultant","Argentine Republic","AR","6984.0"
"2022-09-02T00:00:00.000","2017","LATIN AMERICA AND CARIBBEAN","Argentina","AR","P133195","Argentina Second Rural Education Improvement Project - PROMER-II","Consultant Services","Individual Consultant Selection","Education","1701367","T&#233;cnico para INFRAESTRUCTURA","2016-08-01T00:00:00.000","Individual Consultant","Argentine Republic","AR","3352.0"
"2022-09-02T00:00:00.000","2017","LATIN AMERICA AND CARIBBEAN","Argentina","AR","P133195","Argentina Second Rural Education Improvement Project - PROMER-II","Consultant Services","Individual Consultant Selection","Education","1701366","AGRIMENSOR LOC DE OBRA","2017-06-01T00:00:00.000","Individual Consultant","Argentine Republic","AR","601.0"
"2022-09-02T00:00:00.000","2017","LATIN AMERICA AND CARIBBEAN","Argentina","AR","P133195","Argentina Second Rural Education Improvement Project - PROMER-II","Consultant Services","Individual Consultant Selection","Education","1701362","COORD EIB HASUOKA","2016-11-16T00:00:00.000","Individual Consultant","Argentine Republic","AR","1588.0"
"2022-09-02T00:00:00.000","2022","LATIN AMERICA AND CARIBBEAN","Argentina","AR","P168911","Improving Inclusion in Secondary and Higher Education","Consultant Services","Individual Consultant Selection","Education","1701356","CONTRATO SOLUCIO GAST&#211;N","2021-11-01T00:00:00.000","Individual Consultant","Argentine Republic","AR","6634.0"
"2022-09-02T00:00:00.000","2021","LATIN AMERICA AND CARIBBEAN","Argentina","AR","P133195","Argentina Second Rural Education Improvement Project - PROMER-II","Consultant Services","Individual Consultant Selection","Education","1701353",,"2021-01-01T00:00:00.000","Individual Consultant","Argentine Republic","AR","1979.0"
"2022-09-02T00:00:00.000","2021","LATIN AMERICA AND CARIBBEAN","Argentina","AR","P133195","Argentina Second Rural Education Improvement Project - PROMER-II","Consultant Services","Individual Consultant Selection","Education","1701335",,"2021-04-15T00:00:00.000","Individual Consultant","Argentine Republic","AR","2133.0"
"2022-09-02T00:00:00.000","2022","LATIN AMERICA AND CARIBBEAN","Argentina","AR","P133195","Argentina Second Rural Education Improvement Project - PROMER-II","Consultant Services","Individual Consultant Selection","Education","1701220","T&#201;CNICO OPERATIVO PARA EVALUACI&#211;N EDUCATIVA - POLAROLO, FLORENCIA MICAELA","2021-08-16T00:00:00.000","Individual Consultant","Argentine Republic","AR","1175.0"
"2022-09-02T00:00:00.000","2019","LATIN AMERICA AND CARIBBEAN","Argentina","AR","P133195","Argentina Second Rural Education Improvement Project - PROMER-II","Consultant Services","Individual Consultant Selection","Education","1701217","T&#201;CNICO OPERATIVO PARA EVALUACI&#211;N EDUCATIVA - D&#180;ANDREA, ORLANDA MARINA","2019-03-01T00:00:00.000","Individual Consultant","Argentine Republic","AR","2009.0"
"2022-09-02T00:00:00.000","2019","LATIN AMERICA AND CARIBBEAN","Argentina","AR","P133195","Argentina Second Rural Education Improvement Project - PROMER-II","Consultant Services","Individual Consultant Selection","Education","1701213","T&#201;CNICO OPERATIVO PARA EVALUACI&#211;N EDUCATIVA - PAV&#211;N BUSTAMANTE, ALANA","2019-02-01T00:00:00.000","Individual Consultant","Argentine Republic","AR","2009.0"
"2022-09-02T00:00:00.000","2022","LATIN AMERICA AND CARIBBEAN","Argentina","AR","P168911","Improving Inclusion in Secondary and Higher Education","Consultant Services","Individual Consultant Selection","Education","1701205","CONTRATO DE LOS SANTOS Mercedes","2021-10-01T00:00:00.000","Individual Consultant","Argentine Republic","AR","10605.0"
"2022-09-02T00:00:00.000","2021","LATIN AMERICA AND CARIBBEAN","Argentina","AR","P168911","Improving Inclusion in Secondary and Higher Education","Consultant Services","Individual Consultant Selection","Education","1701204","CONTRATO NIEVA JULIETA","2021-06-01T00:00:00.000","Individual Consultant","Argentine Republic","AR","2160.0"
"2022-09-02T00:00:00.000","2022","LATIN AMERICA AND CARIBBEAN","Argentina","AR","P168911","Improving Inclusion in Secondary and Higher Education","Consultant Services","Individual Consultant Selection","Education","1701193","CONTRATO CACERES Alejandro Cesar","2021-10-01T00:00:00.000","Individual Consultant","Argentine Republic","AR","10626.0"
"2022-09-02T00:00:00.000","2017","LATIN AMERICA AND CARIBBEAN","Argentina","AR","P133195","Argentina Second Rural Education Improvement Project - PROMER-II","Consultant Services","Individual Consultant Selection","Education","1701089","ASISTENTE T&#201;CNICO PEDAG&#211;GICO NIVEL INICIAL - GARGIULO, DELIA CRISTINA","2016-11-16T00:00:00.000","Individual Consultant","Argentine Republic","AR","2131.0"
"2022-09-02T00:00:00.000","2018","LATIN AMERICA AND CARIBBEAN","Argentina","AR","P133195","Argentina Second Rural Education Improvement Project - PROMER-II","Consultant Services","Individual Consultant Selection","Education","1701088","ASISTENTE T&#201;CNICO PEDAG&#211;GICO NIVEL SECUNDARIO - BARRANCO, GRACIELA OLGA","2018-06-16T00:00:00.000","Individual Consultant","Argentine Republic","AR","958.0"
"2022-09-02T00:00:00.000","2017","LATIN AMERICA AND CARIBBEAN","Argentina","AR","P133195","Argentina Second Rural Education Improvement Project - PROMER-II","Consultant Services","Individual Consultant Selection","Education","1701087","REFERENTE PROVINCIAL DE PROYECTOS DE BASE LOCAL - AHUMADA ADRIANA NOEM&#205;","2016-11-01T00:00:00.000","Individual Consultant","Argentine Republic","AR","1655.0"
"2022-09-02T00:00:00.000","2019","LATIN AMERICA AND CARIBBEAN","Argentina","AR","P133195","Argentina Second Rural Education Improvement Project - PROMER-II","Consultant Services","Individual Consultant Selection","Education","1701084","ASISTENTE T&#201;CNICO PEDAG&#211;GICO NIVEL PRIMARIO - ROCA BU&#209;IRIGO, SOF&#205;A","2018-07-16T00:00:00.000","Individual Consultant","Argentine Republic","AR","508.0"
"2022-09-02T00:00:00.000","2017","LATIN AMERICA AND CARIBBEAN","Argentina","AR","P133195","Argentina Second Rural Education Improvement Project - PROMER-II","Consultant Services","Individual Consultant Selection","Education","1701083","ASISTENTE T&#201;CNICO PEDAG&#211;GICO - CHAVES, NATALIA","2016-11-01T00:00:00.000","Individual Consultant","Argentine Republic","AR","1818.0"
"2022-09-02T00:00:00.000","2017","LATIN AMERICA AND CARIBBEAN","Argentina","AR","P133195","Argentina Second Rural Education Improvement Project - PROMER-II","Consultant Services","Individual Consultant Selection","Education","1701080","ASISTENTE T&#201;CNICO PEDAG&#211;GICO NIVEL INICIAL - PATARO, MAR&#205;A ALEJANDRA","2016-11-16T00:00:00.000","Individual Consultant","Argentine Republic","AR","954.0"
"2022-09-02T00:00:00.000","2017","LATIN AMERICA AND CARIBBEAN","Argentina","AR","P133195","Argentina Second Rural Education Improvement Project - PROMER-II","Consultant Services","Individual Consultant Selection","Education","1701079","ASISTENTE T&#201;CNICO PEDAG&#211;GICO NIVEL PRIMARIO - FERRAD&#193;S, MIRTA ELENA","2016-11-16T00:00:00.000","Individual Consultant","Argentine Republic","AR","954.0"
"2022-09-02T00:00:00.000","2018","LATIN AMERICA AND CARIBBEAN","Argentina","AR","P133195","Argentina Second Rural Education Improvement Project - PROMER-II","Consultant Services","Individual Consultant Selection","Education","1701076","AAI CHERUBINI","2018-03-16T00:00:00.000","Individual Consultant","Argentine Republic","AR","8978.0"
"2022-09-02T00:00:00.000","2022","LATIN AMERICA AND CARIBBEAN","Argentina","AR","P133195","Argentina Second Rural Education Improvement Project - PROMER-II","Consultant Services","Individual Consultant Selection","Education","1701073","COORDINADOR PCIAL","2021-08-01T00:00:00.000","Individual Consultant","Argentine Republic","AR","2186.0"
"2022-09-02T00:00:00.000","2022","LATIN AMERICA AND CARIBBEAN","Argentina","AR","P133195","Argentina Second Rural Education Improvement Project - PROMER-II","Consultant Services","Individual Consultant Selection","Education","1701052","ASISTENTE ADMINISTRATIVO INFORM&#193;TICO - IBARRA, SOF&#205;A BEL&#201;N","2021-07-16T00:00:00.000","Individual Consultant","Argentine Republic","AR","1111.0"
