"as_of_date","fiscal_year","region","borrower_country","borrower_country_code","project_id","project_name","procurement_category","procurement_method","major_sector","wb_contract_number","contract_description","contract_signing_date","supplier","supplier_country","supplier_country_code","supplier_contract_amount_usd","borrower_contract_reference_number"
"2022-09-12T00:00:00.000","2017","EAST ASIA AND PACIFIC","Cambodia","KH","P157291","Cambodia Health Equity and Quality Improvement Project (H-EQIP)","Consultant Services","Individual Consultant Selection","Health;Social Protection","1547900","One Software Programer Consultant","2017-05-26T00:00:00.000","Individual Consultant","Kingdom of Cambodia","KH","67640.0","CS4"
"2022-09-12T00:00:00.000","2017","EAST ASIA AND PACIFIC","Cambodia","KH","P148647","Mekong Integrated Water Resources Management Project- Phase III","Consultant Services","Individual Consultant Selection","Water, Sanitation and Waste Management;Agriculture, Fishing and Forestry","1547163","National Accounting Consultant","2017-02-14T00:00:00.000","Individual Consultant","Kingdom of Cambodia","KH","59889.0","CS04"
"2022-09-12T00:00:00.000","2017","EAST ASIA AND PACIFIC","Cambodia","KH","P148647","Mekong Integrated Water Resources Management Project- Phase III","Consultant Services","Individual Consultant Selection","Water, Sanitation and Waste Management;Agriculture, Fishing and Forestry","1547061","International Procurment Consultant","2017-03-01T00:00:00.000","Individual Consultant","Republic of the Philippines","PH","34884.0","CS06"
"2022-09-12T00:00:00.000","2017","EAST ASIA AND PACIFIC","Cambodia","KH","P157291","Cambodia Health Equity and Quality Improvement Project (H-EQIP)","Consultant Services","Individual Consultant Selection","Health;Social Protection","1547925","One Quality Assurance Consultant","2017-05-26T00:00:00.000","Individual Consultant","Kingdom of Cambodia","KH","109741.0","CS7"
"2022-09-12T00:00:00.000","2017","EAST ASIA AND PACIFIC","Cambodia","KH","P150631","KH-Land Allocation for Social and Economic Development Project II","Consultant Services","Individual Consultant Selection","Social Protection;Agriculture, Fishing and Forestry","1552060","LASED-NCDDS-IC-03A-16, Senior National Project Financial Management Consultant at NCDDS, GSSLC and GDA","2017-05-25T00:00:00.000","Individual Consultant","Kingdom of Cambodia","KH","70400.0","LASED-NCDDS-IC-03A-16"
"2022-09-12T00:00:00.000","2017","EAST ASIA AND PACIFIC","Cambodia","KH","P148647","Mekong Integrated Water Resources Management Project- Phase III","Consultant Services","Individual Consultant Selection","Water, Sanitation and Waste Management;Agriculture, Fishing and Forestry","1546087","National Financial Consultant","2017-02-01T00:00:00.000","Individual Consultant","Kingdom of Cambodia","KH","127951.0","FIA-CS-002"
"2022-09-12T00:00:00.000","2017","EAST ASIA AND PACIFIC","Cambodia","KH","P157291","Cambodia Health Equity and Quality Improvement Project (H-EQIP)","Consultant Services","Individual Consultant Selection","Health;Social Protection","1547973","One Civil Works Engineer","2017-05-26T00:00:00.000","Individual Consultant","Kingdom of Cambodia","KH","93644.0","CS12"
"2022-09-12T00:00:00.000","2017","EAST ASIA AND PACIFIC","Cambodia","KH","P146085","Early Childhood Care and Development for Floating Villages Project","Consultant Services","Individual Consultant Selection","Education","1543546","Project Accountant (Finance Officer)","2016-10-25T00:00:00.000","Individual Consultant","World","1W","14400.0","NONE"
"2022-09-12T00:00:00.000","2017","EAST ASIA AND PACIFIC","Cambodia","KH","P143774","Cambodia PFM Modernization Project","Consultant Services","Individual Consultant Selection","Public Administration","1541810","Procurement Rule and Regulation Advisor","2016-07-29T00:00:00.000","Individual Consultant","World","1W","60610.0","PFM/GSC-013-16"
"2022-09-12T00:00:00.000","2017","EAST ASIA AND PACIFIC","Cambodia","KH","P157291","Cambodia Health Equity and Quality Improvement Project (H-EQIP)","Consultant Services","Individual Consultant Selection","Health;Social Protection","1547927","One Quality Assurance Consultant","2017-05-26T00:00:00.000","Individual Consultant","Kingdom of Cambodia","KH","109741.0","CS6"
"2022-09-12T00:00:00.000","2017","Western and Central Africa","Cameroon","CM","P144637","Community Development Program Support Project-Phase III","Consultant Services","Individual Consultant Selection","Social Protection;Public Administration","1555606","CONTRAT FOR THE PROVISION PORTABLE WATER TO THE SITE FOR THE CONSTRUCTION OF THE INTEGRATED HEALTH CENTRE OF MONDONI NATIVE IN TIKO COUNCIL AREA","2017-05-19T00:00:00.000","Individual Consultant","Republic of Cameroon","CM","938.0","CONTRAT N  TC/003/2017PNDP/SG"
"2022-09-12T00:00:00.000","2017","Western and Central Africa","Cameroon","CM","P128534","Cameroon Social Safety Nets","Consultant Services","Individual Consultant Selection","Social Protection;Agriculture, Fishing and Forestry","1582118","Consultant charg&#233; du ciblage communautaire des b&#233;n&#233;ficiaires du cycle 2 des transferts mon&#233;taires ordinaires du Projet Filets Sociaux dans la Commune de Douala 3e, Ville de Douala","2017-03-14T00:00:00.000","Individual Consultant","Republic of Cameroon","CM","9020.0","CM-UGP-PFS-6353-CS-INDV"
"2022-09-12T00:00:00.000","2017","Western and Central Africa","Cameroon","CM","P144637","Community Development Program Support Project-Phase III","Consultant Services","Individual Consultant Selection","Social Protection;Public Administration","1555607","CONTRAT N 008 /SC/17/CPM/BAMC/SG/ FOR SUPPORT OF BAMUSSO COUNCIL TO CARRY OUT THE FEASIBILITY STUDIES OF THE MICROPROJECTS OF CONSTRUCTION OF GUEST HOUSE AND CONCFRETE CULVERT AND GUTTER","2017-05-17T00:00:00.000","Individual Consultant","Republic of Cameroon","CM","1412.0","CONTRAT N 008 /SC/17/CPM/BAMC/SG"
"2022-09-12T00:00:00.000","2017","Western and Central Africa","Cameroon","CM","P144637","Community Development Program Support Project-Phase III","Consultant Services","Individual Consultant Selection","Social Protection;Public Administration","1555620","Suivi-contr&#244;le des travaux de construction d'une case communautaire  et un bloc de deux latrines &#224; Yimb&#233;r&#233;, Commune de Bankim, D&#233;partement du Mayo Banyo, R&#233;gion de l'Adamaoua","2017-05-31T00:00:00.000","Individual Consultant","Republic of Cameroon","CM","2396.0","CM-CRC ADAMAOUA-11874-CS-CQS"
"2022-09-12T00:00:00.000","2017","Western and Central Africa","Cameroon","CM","P128534","Cameroon Social Safety Nets","Consultant Services","Direct Selection","Social Protection;Agriculture, Fishing and Forestry","1582249","Avenant au contrat de l'Op&#233;ratrice de Terrain de la commune de Douala, Ville de Douala","2017-06-17T00:00:00.000","NGO YITH DELPHINE","Republic of Cameroon","CM","2785.0","MOF-CM-UGP-PFS-14460-CS-CDS"
"2022-09-12T00:00:00.000","2017","Western and Central Africa","Cameroon","CM","P144637","Community Development Program Support Project-Phase III","Consultant Services","Consultant Qualification  Selection","Social Protection;Public Administration","1571957","GESTION DES DOELANCES A TRAVERS UN CENTRE D'APPELS ET UN NUMERO VERT AU PNDP","2017-03-21T00:00:00.000","LMT GROUP AXESS SA","Republic of Cameroon","CM","28788.0","CM-PNDP-3202-CS-CQS"
"2022-09-12T00:00:00.000","2017","Western and Central Africa","Cameroon","CM","P128534","Cameroon Social Safety Nets","Consultant Services","Direct Selection","Social Protection;Agriculture, Fishing and Forestry","1582229","Avenant au contrat de l'Operatrice de Terrain de Yaound&#233; 7","2017-06-15T00:00:00.000","ZENE ONDO ELIANE","Republic of Cameroon","CM","25147.0","MOF-UGP-PFS-14463-CS-CDS"
"2022-09-12T00:00:00.000","2017","Western and Central Africa","Cameroon","CM","P144637","Community Development Program Support Project-Phase III","Consultant Services","Individual Consultant Selection","Social Protection;Public Administration","1555035","Etudes de faisabilit&#233; techniques et environnementales des MP de Construction d'un forage &#233;quip&#233; de pompe &#224; motricit&#233; humaine &#224; Nyamdjidim et &#224; Z&#233;b&#233; dans la commune de Maroua I","2017-06-19T00:00:00.000","Individual Consultant","Republic of Cameroon","CM","1694.0","CM-CRC EXTREME NORD-29291-CS-IND"
"2022-09-12T00:00:00.000","2017","Western and Central Africa","Cameroon","CM","P156210","Cameroon: Inclusive and Resilient Cities Development Project","Consultant Services","Consultant Qualification  Selection","Transportation;Water, Sanitation and Waste Management;Public Administration","1627919","Recrutement d'une firme de consultant charg&#233;e de la pr&#233;paration du contrat de ville du Kumba","2016-12-09T00:00:00.000","GROUPEMENT URBA CONSULTING/ERA CAMEROUN","French Republic","FR","92115.0","CM-MINHDU-122439-CS-CQS"
"2022-09-12T00:00:00.000","2017","Western and Central Africa","Cameroon","CM","P144637","Community Development Program Support Project-Phase III","Consultant Services","Individual Consultant Selection","Social Protection;Public Administration","1555460","SUIVI/CONTROLE DES TRAVAUX DE CONSTRUCTION D'UN BLOC DE DEUX SALLES DE CLASSE EQUIPEES ET D'UN BLOC DE LATRINES A TROIS COMPARTIMENTS A L'EP DE MASFAI ET AU CES DE BOULA","2017-06-30T00:00:00.000","Individual Consultant","Republic of Cameroon","CM","3042.0","CM-CRC EXTREME NORD-8161-CS-INDV"
"2022-09-12T00:00:00.000","2017","Western and Central Africa","Cameroon","CM","P144637","Community Development Program Support Project-Phase III","Consultant Services","Individual Consultant Selection","Social Protection;Public Administration","1554819","S&#233;lection d'un consultant pour l'&#233;laboration d'une etude de faisabilit&#233; technique et environnemtale pour la Construction d'un atelier ESF et F3 au Lyc&#233;e de Bana dans la Commune de Bana, R&#233;gion de l'Ou","2017-05-22T00:00:00.000","Individual Consultant","Republic of Cameroon","CM","4508.0","013/C/EF/C/BANA/2017"
"2022-09-12T00:00:00.000","2017","Western and Central Africa","Cameroon","CM","P144637","Community Development Program Support Project-Phase III","Consultant Services","Individual Consultant Selection","Social Protection;Public Administration","1554764","&#233;laboration des &#233;tudes de faisabilit&#233; de construction d'un (01) hangar de march&#233; avec bloc de trois latrines &#224; Etoundou 1 et d'un (01) magasin de stockage avec bloc de deux latrines &#224; Nebolen, Commune","2017-05-29T00:00:00.000","Individual Consultant","Republic of Cameroon","CM","2969.0","001"
"2022-09-12T00:00:00.000","2017","Western and Central Africa","Cameroon","CM","P144637","Community Development Program Support Project-Phase III","Consultant Services","Individual Consultant Selection","Social Protection;Public Administration","1555646","CONTTRAT N 001/SC/17/CPM/MUYUKA/SG/ FOR SUPPORT OF MUYUKA COUNCIL TO CARRY OUT THE FEASIBILITY STUDIES OF THE MICROPROJECTS FOR THE CONSTRUCTION AND EQUIPMENT OF NURSERY SCHOOL  AND MARKET MUNYENGUE","2017-05-19T00:00:00.000","Individual Consultant","Republic of Cameroon","CM","3715.0","CONTTRAT N 001/SC/17/CPM/MUYUKA/"
"2022-09-12T00:00:00.000","2017","Western and Central Africa","Cameroon","CM","P144637","Community Development Program Support Project-Phase III","Consultant Services","Individual Consultant Selection","Social Protection;Public Administration","1555639","Suivi-contr&#244;le des travaux de r&#233;habilitation de quatre (04) forages dans quatre (04) quartiers de la ville de Bankim (Nguinklo, Chefferie Bankim, Newton et Tchim), Commune de Bankim","2017-05-31T00:00:00.000","Individual Consultant","Republic of Cameroon","CM","847.0","CM-CRC ADAMAOUA-11787-CS-CQS"
"2022-09-12T00:00:00.000","2017","Western and Central Africa","Cameroon","CM","P128534","Cameroon Social Safety Nets","Consultant Services","Individual Consultant Selection","Social Protection;Agriculture, Fishing and Forestry","1554766","Renouvelement contrat Chaffeur 1 de l'Unit&#233; de gestion du Projet","2017-06-09T00:00:00.000","Individual Consultant","Republic of Cameroon","CM","38439.0","CM-UGP-PFS-14410-CS-INDV"
"2022-09-12T00:00:00.000","2017","Western and Central Africa","Cameroon","CM","P144637","Community Development Program Support Project-Phase III","Consultant Services","Individual Consultant Selection","Social Protection;Public Administration","1555652","CONTRAT N MC/O2/2017/PNDP/SG FOR THE SUPPORT OF TIKO COUNCIL TO CARRY OUT FEASIBILITY STUDIES OF THE MICROPROJECTS FOR THE ELECTRIFICATION OF OMBE NATIVE IN TIKO COUNCIL AREA","2017-05-19T00:00:00.000","Individual Consultant","Republic of Cameroon","CM","938.0","CONTRAT N MC/O2/2017/PNDP/SG"
"2022-09-12T00:00:00.000","2017","Western and Central Africa","Cameroon","CM","P144637","Community Development Program Support Project-Phase III","Consultant Services","Individual Consultant Selection","Social Protection;Public Administration","1554760","&#233;laboration d'une &#233;tude de faisabilit&#233; technique et environnementale pour la Construction des toilettes VIP &#224; l'EP de Kagne - Batoufam dans la Commune de Bayangam, R&#233;gion de l'Ouest.","2017-05-22T00:00:00.000","Individual Consultant","Republic of Cameroon","CM","703.0","021/C/EF/C/BAYANGAM/2017"
"2022-09-12T00:00:00.000","2017","Western and Central Africa","Cameroon","CM","P156210","Cameroon: Inclusive and Resilient Cities Development Project","Consultant Services","Consultant Qualification  Selection","Transportation;Water, Sanitation and Waste Management;Public Administration","1627013","Etudes techniques (APS/APD), et la production de Dossiers d&#8217;Appel d&#8217;Offres (DAO) pour la r&#233;alisation de travaux de voiries structurantes dans les arrondissements de Yaound&#233; 5&#232;me et 7&#232;me","2016-07-12T00:00:00.000","GROUPEMENT AGIEM-IC/SATA AFRIQUE/INGENIERI-CAMEROUN","Burkina Faso","BF","135518.0","CM-MINHDU-122443-CS-CQS"
"2022-09-12T00:00:00.000","2017","Western and Central Africa","Cameroon","CM","P144637","Community Development Program Support Project-Phase III","Consultant Services","Individual Consultant Selection","Social Protection;Public Administration","1555638","Suivi-contr&#244;le des travaux  de r&#233;alisation d'une cl&#244;ture de s&#233;paration de 5.750 m&#233;tres des espaces agricoe (3 6168 Hectares) et pastoral (3 965 Hectares) dans la localit&#233; de Bandam, Commune de Bankim","2017-05-31T00:00:00.000","Individual Consultant","Republic of Cameroon","CM","1636.0","CM-CRC ADAMAOUA-23778-CS-INDV"
"2022-09-12T00:00:00.000","2017","Western and Central Africa","Cameroon","CM","P156210","Cameroon: Inclusive and Resilient Cities Development Project","Consultant Services","Consultant Qualification  Selection","Transportation;Water, Sanitation and Waste Management;Public Administration","1627972","Recrutement d'une firme de consultant charg&#233;e de la pr&#233;paration des contrats de ville de Ngaound&#233;r&#233; et de Batouri","2016-12-09T00:00:00.000","GROUPEMENT URBA CONSULTING/ERA CAMEROUN","French Republic","FR","119006.0","CM-MINHDU-122432-CS-CQS"
"2022-09-12T00:00:00.000","2017","Western and Central Africa","Cameroon","CM","P144637","Community Development Program Support Project-Phase III","Consultant Services","Individual Consultant Selection","Social Protection;Public Administration","1582523","S&#233;lection d'un consultant individuel pour l'&#233;laboration des &#233;tudes de faisabilit&#233;s techniques et environnementales des MP &#8226; Construction of five (05) culverts and nine (09) bridges along the newly con","2017-05-08T00:00:00.000","Individual Consultant","Republic of Cameroon","CM","3644.0","CM-CRC NORTH WEST-12279-CS-INDV"
"2022-09-12T00:00:00.000","2017","Western and Central Africa","Cameroon","CM","P144637","Community Development Program Support Project-Phase III","Consultant Services","Individual Consultant Selection","Social Protection;Public Administration","1554820","&#233;laboration de l'&#233;tude de faisabilit&#233; technique et environnementale du micro projet d'Extension du r&#233;seau &#233;lectrique Lendong-Ebebda 1 (2500 m), dans la commune d'Ebebda","2017-05-24T00:00:00.000","Individual Consultant","Republic of Cameroon","CM","1656.0","008/C/EF/CE/EBEBDA/2017"
"2022-09-12T00:00:00.000","2017","Western and Central Africa","Cameroon","CM","P128534","Cameroon Social Safety Nets","Consultant Services","Individual Consultant Selection","Social Protection;Agriculture, Fishing and Forestry","1582504","Assistant Comptable au Projet Filets Sociaux","2017-06-13T00:00:00.000","Individual Consultant","Republic of Cameroon","CM","27306.0","MOF-CM-UGP-PFS-6423-CS-INDV"
"2022-09-12T00:00:00.000","2017","Western and Central Africa","Cameroon","CM","P128534","Cameroon Social Safety Nets","Consultant Services","Individual Consultant Selection","Social Protection;Agriculture, Fishing and Forestry","1582424","Expert environnemental et social charg&#233; de l'animation du cadre de gestion environnementale et sociale (CGES) du Projet Filets Sociaux","2017-06-09T00:00:00.000","Individual Consultant","Republic of Cameroon","CM","110858.0","MOF-CM-UGP-PFS-6421-CS-INDV"
"2022-09-12T00:00:00.000","2017","Western and Central Africa","Cameroon","CM","P156210","Cameroon: Inclusive and Resilient Cities Development Project","Consultant Services","Individual Consultant Selection","Transportation;Water, Sanitation and Waste Management;Public Administration","1627681","Recrutement d&#8217;un consultant individuel charg&#233; de l&#8217;analyse &#233;conomique du PDVI.","2017-01-05T00:00:00.000","Individual Consultant","Republic of Cameroon","CM","20006.0","CM-MINHDU-123018-CS-INDV"
"2022-09-12T00:00:00.000","2017","Western and Central Africa","Cameroon","CM","P144637","Community Development Program Support Project-Phase III","Consultant Services","Individual Consultant Selection","Social Protection;Public Administration","1555624","Suivi-contr&#244;le des travaux de construction d'un parc vaccinog&#232;ne &#224; Ha&#239;nar&#233;, Commune de Bankim, D&#233;partement du Mayo Banyo, R&#233;gion de l'Adamaoua","2017-05-31T00:00:00.000","Individual Consultant","Republic of Cameroon","CM","1120.0","CM-CRC ADAMAOUA-11788-CS-CQS"
"2022-09-12T00:00:00.000","2017","Western and Central Africa","Cameroon","CM","P144637","Community Development Program Support Project-Phase III","Consultant Services","Individual Consultant Selection","Social Protection;Public Administration","1554990","SUIVI/CONTROLE DES TRAVAUX DE CONSTRUCTION DE TROIS (03) FORAGES EQUIPES DE POMPE A MOTRICITE HUMAINE A OURO DOW, GONI BELLO ET YOLDEO GUIZIGA DANS LA COMMUNE DE MAROUA 1ER.","2017-06-30T00:00:00.000","Individual Consultant","Republic of Cameroon","CM","1591.0","CM-CRC EXTREME NORD-8159-CS-INDV"
"2022-09-12T00:00:00.000","2017","Western and Central Africa","Cameroon","CM","P144637","Community Development Program Support Project-Phase III","Consultant Services","Individual Consultant Selection","Social Protection;Public Administration","1554817","&#233;tudes de faisabilit&#233; techniques et environnementales des micro-projets de R&#233;habilitation de la route rurale Ebebda 1 - Tsang, dans la commune d'Ebebda","2017-05-29T00:00:00.000","Individual Consultant","Republic of Cameroon","CM","2854.0","005/C/EF/CE/EBEBDA/2017"
"2022-09-12T00:00:00.000","2017","Western and Central Africa","Cameroon","CM","P144637","Community Development Program Support Project-Phase III","Consultant Services","Individual Consultant Selection","Social Protection;Public Administration","1582558","""S&#233;lection d'un consultant individuel pour l'&#233;laboration des &#233;tudes de faisabilit&#233;s techniques et environnementales des MP &#8226; Construction of a Bridge over river Ngoh in the Zhoa &#8226; Opening of farm to m","2017-05-08T00:00:00.000","Individual Consultant","Republic of Cameroon","CM","1489.0","CM-CRC NORTH WEST-12271-CS-INDV"
"2022-09-12T00:00:00.000","2017","Western and Central Africa","Cameroon","CM","P144637","Community Development Program Support Project-Phase III","Consultant Services","Individual Consultant Selection","Social Protection;Public Administration","1582557","""S&#233;lection d'un consultant individuel pour l'&#233;laboration des &#233;tudes de faisabilit&#233;s techniques et environnementales des MP &#8226; Construction of a Bridge over river Ngoh in the Zhoa &#8226; Opening of farm to m","2017-05-08T00:00:00.000","Individual Consultant","Republic of Cameroon","CM","2163.0","CM-CRC NORTH WEST-12271-CS-INDV"
"2022-09-12T00:00:00.000","2017","Western and Central Africa","Cameroon","CM","P143417","The Agriculture Investment and Market Development Project","Consultant Services","Individual Consultant Selection","Transportation;Agriculture, Fishing and Forestry;Industry, Trade and Services","1559937","Recrutement d'un Consultant Individuel, Sp&#233;cialiste en G&#233;nie Industriel pour le PIDMA","2017-04-17T00:00:00.000","Individual Consultant","Republic of Cameroon","CM","67086.0","0110/MINADER/UCP/SPM/17"
"2022-09-12T00:00:00.000","2017","Western and Central Africa","Cameroon","CM","P144637","Community Development Program Support Project-Phase III","Consultant Services","Individual Consultant Selection","Social Protection;Public Administration","1582563","S&#233;lection d'un consultant pour l'&#233;laboration des &#233;tudes de faisabilit&#233;s techniques et environnementales des MP Construction of twenty (20) closed up market sheds and a block of VIP latrine at small ma","2017-05-08T00:00:00.000","Individual Consultant","Republic of Cameroon","CM","2567.0","CM-CRC NORTH WEST-12391-CS-INDV"
"2022-09-12T00:00:00.000","2017","Western and Central Africa","Cameroon","CM","P144637","Community Development Program Support Project-Phase III","Consultant Services","Individual Consultant Selection","Social Protection;Public Administration","1582555","S&#233;lection d'un consultant individuel pour l'&#233;laboration des &#233;tudes de faisabilit&#233;s techniques et environnementales des MP&#8226; Construction of a gravity water supply in Tankiy, Elak Oku Council Area Elak","2017-05-08T00:00:00.000","Individual Consultant","Republic of Cameroon","CM","1694.0","CM-CRC NORTH WEST-12303-CS-INDV"
"2022-09-12T00:00:00.000","2017","Western and Central Africa","Cameroon","CM","P143417","The Agriculture Investment and Market Development Project","Consultant Services","Individual Consultant Selection","Transportation;Agriculture, Fishing and Forestry;Industry, Trade and Services","1584776","Recrutement d'un Assistant Technique en charge du D&#233;veloppement Organisationnel des Coop&#233;ratives dans le cadre du PIDMA - Avenant 2","2017-02-02T00:00:00.000","Individual Consultant","French Republic","FR","38450.0","CONTRAT N062-MINADER-PIDMA-SPM-"
"2022-09-12T00:00:00.000","2017","Western and Central Africa","Cameroon","CM","P144637","Community Development Program Support Project-Phase III","Consultant Services","Individual Consultant Selection","Social Protection;Public Administration","1582545","S&#233;lection d'un consultant individuel pour l'&#233;laboration des &#233;tudes de faisabilit&#233;s techniques et environnementales des MP Construction of a block of 02 classrooms, VIP toilet and H/M's office at GS Ns","2017-05-08T00:00:00.000","Individual Consultant","Republic of Cameroon","CM","2943.0","CM-CRC NORTH WEST-12297-CS-INDV"
"2022-09-12T00:00:00.000","2017","Western and Central Africa","Cameroon","CM","P144637","Community Development Program Support Project-Phase III","Consultant Services","Individual Consultant Selection","Social Protection;Public Administration","1582554","S&#233;lection d'un consultant individuel pour l'&#233;laboration des &#233;tudes de faisabilit&#233;s techniques et environnementales des MP Construction of a block of 02 classrooms, VIP toilet and H/M's office at GS Ns","2017-05-08T00:00:00.000","Individual Consultant","Republic of Cameroon","CM","3764.0","CM-CRC NORTH WEST-12297-CS-INDV"
"2022-09-12T00:00:00.000","2017","Western and Central Africa","Cameroon","CM","P144637","Community Development Program Support Project-Phase III","Consultant Services","Individual Consultant Selection","Social Protection;Public Administration","1555621","Suivi-contr&#244;le des travaux de construction d'une case communautaire  et un bloc de deux latrines &#224; DIEKI, Commune de Bankim, D&#233;partement du Mayo Banyo, R&#233;gion de l'Adamaoua","2017-05-31T00:00:00.000","Individual Consultant","Republic of Cameroon","CM","2396.0","CM-CRC ADAMAOUA-11789-CS-CQS"
"2022-09-12T00:00:00.000","2017","Western and Central Africa","Cameroon","CM","P144637","Community Development Program Support Project-Phase III","Consultant Services","Individual Consultant Selection","Social Protection;Public Administration","1554756","&#233;laboration d'une &#233;tude de faisabilit&#233; technique et environnementale pour Etude de faisabilit&#233; pour la construction d'une salle multifonctionnelle &#224; Bati&#233; dans la Commune de Bati&#233;, R&#233;gion de l'Ouest.","2017-05-22T00:00:00.000","Individual Consultant","Republic of Cameroon","CM","2542.0","016/C/EF/C/BATIE/2017"
"2022-09-12T00:00:00.000","2017","Western and Central Africa","Cameroon","CM","P128534","Cameroon Social Safety Nets","Consultant Services","Individual Consultant Selection","Social Protection;Agriculture, Fishing and Forestry","1554758","Renouvellement du contrat de l'agent de liaison de l'Unit&#233; de Gestion du Projet","2017-06-09T00:00:00.000","Individual Consultant","Republic of Cameroon","CM","32192.0","CM-UGP-PFS-14412-CS-INDV"
"2022-09-12T00:00:00.000","2017","Western and Central Africa","Cameroon","CM","P128534","Cameroon Social Safety Nets","Consultant Services","Individual Consultant Selection","Social Protection;Agriculture, Fishing and Forestry","1550902","Consultant pour le ciblage et l'enregistrement &#224; Goulfey du cycle 2 des transferts mon&#233;taires","2017-01-19T00:00:00.000","Individual Consultant","Republic of Cameroon","CM","10368.0","CM-UGP-PFS-6334-CS-INDV"
"2022-09-12T00:00:00.000","2017","Western and Central Africa","Cameroon","CM","P144637","Community Development Program Support Project-Phase III","Consultant Services","Individual Consultant Selection","Social Protection;Public Administration","1555653","&#233;tude de faisabilit&#233; pour la construction et l'&#233;quipement de l'&#233;cole maternelle d'Ebonji, d'un bloc de deux salles de classe dans les Ecoles primaires de Mbabe et Ngab, d'un hanga au march&#233; d'Ebonji,","2017-05-19T00:00:00.000","Individual Consultant","Republic of Cameroon","CM","5065.0","N 008/132/SC/TC/SG/2017"
"2022-09-12T00:00:00.000","2017","Western and Central Africa","Cameroon","CM","P144637","Community Development Program Support Project-Phase III","Consultant Services","Individual Consultant Selection","Social Protection;Public Administration","1555041","Refonte et animation du site web du Programme National de D&#233;veloppement Participatif (PNDP)","2017-06-05T00:00:00.000","Individual Consultant","Republic of Cameroon","CM","9412.0","CM-PNDP-10347-CS-INDV"
"2022-09-12T00:00:00.000","2017","Western and Central Africa","Cameroon","CM","P128534","Cameroon Social Safety Nets","Consultant Services","Individual Consultant Selection","Social Protection;Agriculture, Fishing and Forestry","1550839","Consultant pour le ciblage et l'enregistrement &#224; Mayo Oulo du cycle 2 des transferts monetaires","2017-01-26T00:00:00.000","Individual Consultant","Republic of Cameroon","CM","9830.0","CM-UGP-PFS-6347-CS-INDV"
"2022-09-12T00:00:00.000","2017","Western and Central Africa","Cameroon","CM","P144637","Community Development Program Support Project-Phase III","Consultant Services","Individual Consultant Selection","Social Protection;Public Administration","1581652","Elaboration de l'&#233;tude de faisabilit&#233; technique et environnementale du microprojet d'&#233;lectrification en &#233;nergie solaire des villages Djilougou et Didjawa, Commune de B&#233;lel, R&#233;gion de l'Adamaoua","2017-05-31T00:00:00.000","Individual Consultant","Republic of Cameroon","CM","2604.0","CM-CRC ADAMAOUA-59675-CS-INDV"
"2022-09-12T00:00:00.000","2017","Western and Central Africa","Cameroon","CM","P128534","Cameroon Social Safety Nets","Consultant Services","Individual Consultant Selection","Social Protection;Agriculture, Fishing and Forestry","1550951","Recrutement d'un Consultant pour le ciblage et l'enregistrement &#224; Menchum Valley du cycle 2 des transferts monetaires","2017-03-14T00:00:00.000","Individual Consultant","Republic of Cameroon","CM","9704.0","CM-UGP-PFS-6352-CS-INDV"
"2022-09-12T00:00:00.000","2017","Western and Central Africa","Cameroon","CM","P144637","Community Development Program Support Project-Phase III","Consultant Services","Individual Consultant Selection","Social Protection;Public Administration","1582595","""S&#233;lection d'un consultant individuel pour l'&#233;laboration des &#233;tudes de faisabilit&#233;s techniques et environnementales des MP &#8226; Construction of farm to market road from Dinku to Bullam II Nyen,&#8226; Construc","2017-05-08T00:00:00.000","Individual Consultant","Republic of Cameroon","CM","1198.0","CM-CRC NORTH WEST-12274-CS-INDV"
"2022-09-12T00:00:00.000","2017","Western and Central Africa","Cameroon","CM","P128534","Cameroon Social Safety Nets","Consultant Services","Individual Consultant Selection","Social Protection;Agriculture, Fishing and Forestry","1550986","Consultant pour le ciblage et l'enregistrement &#224; Banyo du cycle 2 des transferts mon&#233;taires","2017-01-26T00:00:00.000","Individual Consultant","Republic of Cameroon","CM","11614.0","CM-UGP-PFS-6344-CS-INDV"
"2022-09-12T00:00:00.000","2017","Western and Central Africa","Cameroon","CM","P144637","Community Development Program Support Project-Phase III","Consultant Services","Individual Consultant Selection","Social Protection;Public Administration","1582597","""S&#233;lection d'un consultant individuel pour l'&#233;laboration des &#233;tudes de faisabilit&#233;s techniques et environnementales des MP &#8226; Construction of farm to market road from Dinku to Bullam II Nyen,&#8226; Construc","2017-05-08T00:00:00.000","Individual Consultant","Republic of Cameroon","CM","873.0","CM-CRC NORTH WEST-12274-CS-INDV"
"2022-09-12T00:00:00.000","2017","Western and Central Africa","Cameroon","CM","P144637","Community Development Program Support Project-Phase III","Consultant Services","Individual Consultant Selection","Social Protection;Public Administration","1555670","SUIVI/CONTROLE DES TRAVAUX DE CONSTRUCTION DE TROIS FORAGES EQUIPES PMH A L'EP. DE HONKOL, A L'EP. DE DARSALA, A L'EP. DE DABANGA ET CONSTRUCTION D'UN FORAGE PASTORAL A ENERGIE SOLAIRE A SAHABA.","2017-06-10T00:00:00.000","Individual Consultant","Republic of Cameroon","CM","3399.0","CM-CRC EXTREME NORD-8248-CS-INDV"
