"date_disclosed","project_name","document_type","project_number","product_line","company_name","country","ifc_country_code","industry","environmental_category","department","status","project_board_date","ifc_investment_for_risk_management_million_usd","ifc_investment_for_guarantee_million_usd","ifc_investment_for_loan_million_usd","ifc_investment_for_equity_million_usd","total_ifc_investment_as_approved_by_board_million_usd","country_code","as_of_date"
"2013-11-18T00:00:00.000","Belarusky Narodny Bank II","Summary of Investment Information (AIP Policy 2012)","34287","Loan","BELARUSKI NARODNY BANK","Belarus","BLR","Financial Institutions","FI-2","Global Industry, Financial Markets","Completed","2013-12-19T00:00:00.000",,,"7.0",,"7.0","BY","2022-09-02T03:05:00.000"
"2009-09-22T00:00:00.000","Belarusky Narodny Bank","Summary of Proposed Investment (Disclosure Policy 2006)","28582","Loan","BELARUSKI NARODNY BANK","Belarus","BLR","Financial Institutions","FI","Global Industry, Financial Markets","Completed","2009-10-30T00:00:00.000",,,"5.0","8.34","13.34","BY","2022-09-02T03:05:00.000"
"2010-11-15T00:00:00.000","MTB - EE loan","Summary of Proposed Investment (Disclosure Policy 2006)","29951","Loan","MINSKIY TRANZITNIY BANK ZAO","Belarus","BLR","Financial Institutions","FI","Global Industry, Financial Markets","Completed","2010-12-16T00:00:00.000",,,"10.0",,"10.0","BY","2022-09-02T03:05:00.000"
"2009-11-25T00:00:00.000","DBJC II","Summary of Proposed Investment (Disclosure Policy 2006)","29036","Equity","Detroit Investments","Belarus","BLR","Agribusiness and Forestry","B","Regional Industry - MAS ECA","Completed","2009-12-31T00:00:00.000",,,,"1.33","1.33","BY","2022-09-02T03:05:00.000"
"2010-05-26T00:00:00.000","The Alutech Group","Summary of Proposed Investment (Disclosure Policy 2006)","28684","Loan","THE ALUTECH GROUP","Belarus","BLR","Manufacturing","B","Gbl Ind, Manufact, Agribus &amp; Services","Completed","2010-06-28T00:00:00.000",,,"28.61",,"28.61","BY","2022-09-02T03:05:00.000"
"2013-04-05T00:00:00.000","Rubliovskiy III","Summary of Investment Information (AIP Policy 2012)","33389","Loan","MILLEX INTERNATIONAL LIMITED","Belarus","BLR","Tourism, Retail, and Property","B","Gbl Ind, Manufact, Agribus &amp; Services","Completed","2013-05-13T00:00:00.000",,,"20.0",,"20.0","BY","2022-09-02T03:05:00.000"
"2012-03-20T00:00:00.000","Alutech Expan","Summary of Proposed Investment (Disclosure Policy 2006)","31500","Loan","THE ALUTECH GROUP","Belarus","BLR","Manufacturing","B","Gbl Ind, Manufact, Agribus &amp; Services","Completed","2012-04-30T00:00:00.000",,,"31.01",,"31.01","BY","2022-09-02T03:05:00.000"
"2010-05-28T00:00:00.000","SSL Bosnia II","Summary of Proposed Investment (Disclosure Policy 2006)","29692","Loan","SISECAM SODA LUKAVAC DOO","Bosnia and Herzegovina","BIH","Manufacturing","B","Gbl Ind, Manufact, Agribus &amp; Services","Completed","2010-06-29T00:00:00.000",,,"19.51",,"19.51","BA","2022-09-02T03:05:00.000"
"2013-05-07T00:00:00.000","SSL Bosnia III","Summary of Investment Information (AIP Policy 2012)","33387","Loan","SISECAM SODA LUKAVAC DOO","Bosnia and Herzegovina","BIH","Manufacturing","B","Gbl Ind, Manufact, Agribus &amp; Services","Completed","2013-06-14T00:00:00.000",,,"22.0",,"22.0","BA","2022-09-02T03:05:00.000"
"2013-04-25T00:00:00.000","Bekto Precisa","Summary of Investment Information (AIP Policy 2012)","32491","Loan","BEKTO-PRECISA D.O.O","Bosnia and Herzegovina","BIH","Manufacturing","B","Regional Industry - MAS ECA","Completed","2013-05-27T00:00:00.000",,,"10.39",,"10.39","BA","2022-09-02T03:05:00.000"
"2010-11-08T00:00:00.000","Stomana III","Summary of Proposed Investment (Disclosure Policy 2006)","29688","Loan","STOMANA-INDUSTRY AD","Bulgaria","BUL","Manufacturing","B","Regional Industry - MAS ECA","Completed","2010-12-22T00:00:00.000",,,"33.46",,"33.46","BG","2022-09-02T03:05:00.000"
"2012-01-20T00:00:00.000","Karadzhalovo SPP","Summary of Proposed Investment (Disclosure Policy 2006)","31543","Loan","ACWA POWER CF KARAD PV PARK EAD","Bulgaria","BUL","Infrastructure","B","Regional Industry - INF ECA","Completed","2012-02-20T00:00:00.000",,,"61.97",,"61.97","BG","2022-09-02T03:05:00.000"
"2010-02-23T00:00:00.000","Kronospan CEE-BG","Summary of Proposed Investment (Disclosure Policy 2006)","28501","Loan","KRONOSPAN BULGARIA EOOD","Bulgaria","BUL","Agribusiness and Forestry","B","Regional Industry - MAS ECA","Completed","2010-03-26T00:00:00.000",,,"24.59",,"24.59","BG","2022-09-02T03:05:00.000"
"2012-09-04T00:00:00.000","SocGenCroa_AGRI","Summary of Investment Information (AIP Policy 2012)","32317","Loan","SPLITSKA BANKA D.D.","Croatia","HRV","Financial Institutions","FI-2","Regional Industry - FIG - ECA","Completed","2012-10-08T00:00:00.000",,,"65.03",,"65.03","HR","2022-09-02T03:05:00.000"
"2012-04-18T00:00:00.000","Sibenik WPP","Summary of Proposed Investment (Disclosure Policy 2006)","31606","Loan","RP GLOBAL DANILO d.o.o.","Croatia","HRV","Infrastructure","B","Gbl Infrastructure &amp; Natural Resources","Completed","2012-05-21T00:00:00.000",,,"26.44",,"26.44","HR","2022-09-02T03:05:00.000"
"2012-03-14T00:00:00.000","SAME DTZ Croatia","Summary of Investment Information (AIP Policy 2012)","31911","Loan","SAME DEUTZ-FAHR Zetelice d.o.o.","Croatia","HRV","Manufacturing","B","Regional Industry - MAS ECA","Completed","2012-04-20T00:00:00.000",,,"19.85",,"19.85","HR","2022-09-02T03:05:00.000"
"2013-04-24T00:00:00.000","Jelinak","Summary of Investment Information (AIP Policy 2012)","32218","Loan","VJETROELEKTRANA JELINAK d.o.o.","Croatia","HRV","Infrastructure","B","Regional Industry - INF ECA","Active","2013-05-24T00:00:00.000",,,"24.85",,"24.85","HR","2022-09-02T03:05:00.000"
"2013-01-29T00:00:00.000","Zagreb Airpor","Summary of Investment Information (AIP Policy 2012)","31969","Loan","ZAIC - A LIMITED","Croatia","HRV","Infrastructure","B","Regional Industry - INF ECA","Active","2013-03-08T00:00:00.000",,,"53.61","16.28","69.9","HR","2022-09-02T03:05:00.000"
"2011-05-24T00:00:00.000","OCI Group","Summary of Proposed Investment (Disclosure Policy 2006)","30974","Loan","ORASCOM CONSTRUCTION INDUSTRIES SAE","Egypt, Arab Republic of","EGT","Manufacturing","A","Gbl Ind, Manufact, Agribus &amp; Services","Completed","2011-07-25T00:00:00.000",,,"200.0","50.0","250.0","EG","2022-09-02T03:05:00.000"
"2011-09-27T00:00:00.000","CIRA","Summary of Proposed Investment (Disclosure Policy 2006)","30323","Loan","CAIRO FOR INVESTMENT AND REAL ESTATE DEVELOPMENT SAE","Egypt, Arab Republic of","EGT","Health and Education","B","Regional Industry - MAS ME & Africa","Completed","2011-11-07T00:00:00.000",,,"15.0",,"15.0","EG","2022-09-02T03:05:00.000"
"2011-10-14T00:00:00.000","Galaxy chemicals","Summary of Proposed Investment (Disclosure Policy 2006)","31182","Loan","GALAXY CHEMICALS EGYPT SAE","Egypt, Arab Republic of","EGT","Manufacturing","B","Regional Industry - MAS Africa","Completed","2011-11-17T00:00:00.000",,,"8.0",,"8.0","EG","2022-09-02T03:05:00.000"
"2009-10-22T00:00:00.000","GTLP Afrexim","Summary of Proposed Investment (Disclosure Policy 2006)","28399","Loan","AFRICAN EXPORT-IMPORT BANK","Egypt, Arab Republic of","EGT","Financial Institutions","C","Global Industry, Financial Markets","Completed","2009-12-03T00:00:00.000",,,"50.0",,"50.0","EG","2022-09-02T03:05:00.000"
"2009-01-26T00:00:00.000","Citadel Cap Fund","Summary of Proposed Investment (Disclosure Policy 2006)","27632","Equity","Mena Joint Investment Fund S.C.A., SA","Egypt, Arab Republic of","EGT","Financial Institutions","FI","Disruptive Technologies and Funds","Active","2009-02-27T00:00:00.000",,,,"25.0","25.0","EG","2022-09-02T03:05:00.000"
"2009-12-22T00:00:00.000","EFG-Hermes","Summary of Proposed Investment (Disclosure Policy 2006)","28833","Loan","EFG HERMES HOLDING SAE","Egypt, Arab Republic of","EGT","Financial Institutions","FI","Regional Industry - FIG Africa","Completed","2010-03-01T00:00:00.000",,,"80.0","20.0","100.0","EG","2022-09-02T03:05:00.000"
"2013-05-15T00:00:00.000","Elif Egypt","Summary of Investment Information (AIP Policy 2012)","33338","Loan","ELIF PLASTIK AMBALAJ SANAYI VE TICARET ANONIM SIRKETI","Egypt, Arab Republic of","EGT","Manufacturing","B","Gbl Ind, Manufact, Agribus &amp; Services","Completed","2013-06-17T00:00:00.000",,,"35.50",,"35.5","EG","2022-09-02T03:05:00.000"
"2010-02-24T00:00:00.000","Galaxy Chemicals","Summary of Proposed Investment (Disclosure Policy 2006)","29246","Loan","GALAXY CHEMICALS EGYPT SAE","Egypt, Arab Republic of","EGT","Manufacturing","B","Gbl Ind, Manufact, Agribus &amp; Services","Completed","2010-04-16T00:00:00.000",,,"12.0",,"12.0","EG","2022-09-02T03:05:00.000"
"2010-03-04T00:00:00.000","ERC Refinery","Summary of Proposed Investment (Disclosure Policy 2006)","29128","Equity","ORIENT INVESTMENT PROPERTIES LTD","Egypt, Arab Republic of","EGT","Manufacturing","A","Regional Industry - MAS ME & Africa","Active","2010-05-06T00:00:00.000",,,,"120.0","120.0","EG","2022-09-02T03:05:00.000"
"2009-01-29T00:00:00.000","Beltone Midcap Fund","Summary of Proposed Investment (Disclosure Policy 2006)","26936","Equity","BELTONE MIDCAP S.C.A., SICAV-SIF - BELTONE EGYPT SUB-FUND","Egypt, Arab Republic of","EGT","Financial Institutions","FI","Disruptive Technologies and Funds","Active","2009-03-06T00:00:00.000",,,,"20.0","20.0","EG","2022-09-02T03:05:00.000"
"2013-02-18T00:00:00.000","Petroceltic","Summary of Investment Information (AIP Policy 2012)","33324","Loan","PETROCELTIC INTERNATIONAL PUBLIC LIMITED COMPANY","Egypt, Arab Republic of","EGT","Oil, Gas, and Mining","B","Gbl Infrastructure &amp; Natural Resources","Completed","2013-03-21T00:00:00.000",,,"100.0",,"100.0","EG","2022-09-02T03:05:00.000"
"2010-03-30T00:00:00.000","El Shorouk (Motaheda)","Summary of Proposed Investment (Disclosure Policy 2006)","28332","Loan","NATIONAL PRINTING COMPANY SAE","Egypt, Arab Republic of","EGT","Agribusiness and Forestry","B","Regional Industry - MAS Africa","Active","2010-05-04T00:00:00.000",,,"15.50","10.0","25.5","EG","2022-09-02T03:05:00.000"
"2013-01-23T00:00:00.000","Transglobe","Summary of Investment Information (AIP Policy 2012)","32875","Loan","TRANSGLOBE ENERGY CORPORATION","Egypt, Arab Republic of","EGT","Oil, Gas, and Mining","B","Gbl Infrastructure & Natural Resources","Completed","2013-02-25T00:00:00.000",,"0.0","34.0","8.0","42.0","EG","2022-09-02T03:05:00.000"
"2010-05-14T00:00:00.000","Wadi III","Summary of Proposed Investment (Disclosure Policy 2006)","29309","Loan","WADI HOLDINGS SAE","Egypt, Arab Republic of","EGT","Agribusiness and Forestry","B","Gbl Ind, Manufact, Agribus &amp; Services","Completed","2010-06-15T00:00:00.000",,,"25.0",,"25.0","EG","2022-09-02T03:05:00.000"
"2010-06-14T00:00:00.000","Egyptian Indian Polyester Company - Sokhna","Summary of Proposed Investment (Disclosure Policy 2006)","28878","Loan","EGYPTIAN INDIAN POLYESTER COMPANY SAE","Egypt, Arab Republic of","EGT","Manufacturing","B","Regional Industry - MAS Africa","Completed","2010-07-30T00:00:00.000",,,"35.0",,"35.0","EG","2022-09-02T03:05:00.000"
"2012-04-26T00:00:00.000","Fawry I","Summary of Investment Information (AIP Policy 2012)","31920","Equity","FAWRY FOR BANKING AND PAYMENT TECHNOLOGY SERVICES SAE","Egypt, Arab Republic of","EGT","Financial Institutions","C","Global Industry, Financial Markets","Completed","2012-05-28T00:00:00.000",,,,"6.0","6.0","EG","2022-09-02T03:05:00.000"
"2012-03-27T00:00:00.000","OC Egypt","Summary of Investment Information (AIP Policy 2012)","32004","Loan","ORASCOM CONSTRUCTION INDUSTRIES SAE","Egypt, Arab Republic of","EGT","Infrastructure","B","Regional Industry - INF Africa","Completed","2012-04-25T00:00:00.000",,,"100.0",,"100.0","EG","2022-09-02T03:05:00.000"
"2012-02-23T00:00:00.000","Nile Kordsa","Summary of Proposed Investment (Disclosure Policy 2006)","31441","Loan","NILE KORDSA COMPANY FOR INDUSTRIAL FABRICS S.A.E.","Egypt, Arab Republic of","EGT","Manufacturing","B","Regional Industry - MAS Africa","Completed","2012-03-26T00:00:00.000",,,"11.0",,"11.0","EG","2022-09-02T03:05:00.000"
"2013-10-03T00:00:00.000","Adjaristsqali Georgia LLC","Summary of Investment Information (AIP Policy 2012)","33435","Loan","Adjaristsqali Georgia LLC(Limited liability Company)","Georgia","GEO","Infrastructure","A","Regional Industry - INF ECA","Active","2013-12-04T00:00:00.000",,,"71.0","34.0","105.0","GE","2022-09-02T03:05:00.000"
"2013-05-14T00:00:00.000","Tetri Qudi","Summary of Investment Information (AIP Policy 2012)","32807","Loan","Tetri Kudi LLC(Limited liability Company)","Georgia","GEO","Agribusiness and Forestry","B","Regional Industry - MAS ECA","Completed","2013-06-14T00:00:00.000",,,"1.50",,"1.5","GE","2022-09-02T03:05:00.000"
"2013-02-01T00:00:00.000","SB Real Estate","Summary of Investment Information (AIP Policy 2012)","32574","Loan","JSC GEORGIA REAL ESTATE","Georgia","GEO","Tourism, Retail, and Property","B","Gbl Ind, Manufact, Agribus &amp; Services","Completed","2013-03-29T00:00:00.000",,,"10.0",,"10.0","GE","2022-09-02T03:05:00.000"
"2013-11-05T00:00:00.000","BoG Subdebt","Summary of Investment Information (AIP Policy 2012)","34173",,"JSC BANK OF GEORGIA","Georgia","GEO","Financial Institutions","FI-2","Global Industry, Financial Markets","Active","2013-12-09T00:00:00.000",,,,,,"GE","2022-09-02T03:05:00.000"
"2011-08-03T00:00:00.000","Tbilvino","Summary of Proposed Investment (Disclosure Policy 2006)","30992","Loan","TBILVINO JSC","Georgia","GEO","Agribusiness and Forestry","B","Gbl Ind, Manufact, Agribus &amp; Services","Completed","2011-09-09T00:00:00.000",,,"1.50",,"1.5","GE","2022-09-02T03:05:00.000"
"2013-04-18T00:00:00.000","BR Housing","Summary of Investment Information (AIP Policy 2012)","33007","Loan","Bank Republic JSC","Georgia","GEO","Financial Institutions","FI-3","Global Industry, Financial Markets","Completed","2013-05-17T00:00:00.000",,,"20.0",,"20.0","GE","2022-09-02T03:05:00.000"
"2013-04-26T00:00:00.000","FINCA GEORGIA","Summary of Investment Information (AIP Policy 2012)","33331","Loan","FINCA BANK","Georgia","GEO","Financial Institutions","FI-3","Regional Industry - FIG - ECA","Completed","2013-05-27T00:00:00.000",,,"4.0",,"4.0","GE","2022-09-02T03:05:00.000"
"2011-04-04T00:00:00.000","Paravani","Summary of Proposed Investment (Disclosure Policy 2006)","28985","Loan","Georgia Urban Energy LLC","Georgia","GEO","Infrastructure","A","Regional Industry - INF ECA","Active","2011-06-16T00:00:00.000",,,"42.50",,"42.5","GE","2022-09-02T03:05:00.000"
"2012-05-23T00:00:00.000","BOG IV","Summary of Investment Information (AIP Policy 2012)","30683","Loan","JSC BANK OF GEORGIA","Georgia","GEO","Financial Institutions","FI-2","Global Industry, Financial Markets","Completed","2012-06-24T00:00:00.000",,,"25.0",,"25.0","GE","2022-09-02T03:05:00.000"
"2012-10-31T00:00:00.000","Tamweelcom II","Summary of Investment Information (AIP Policy 2012)","32606","Loan","THE JORDAN MICRO FINANCE COMPANY","Jordan","JOR","Financial Institutions","FI-3","Global Industry, Financial Markets","Completed","2012-11-30T00:00:00.000",,,"2.0",,"2.0","JO","2022-09-02T03:05:00.000"
"2013-01-18T00:00:00.000","Tafila Wind","Summary of Investment Information (AIP Policy 2012)","31627","Loan","JORDAN WIND PROJECT COMPANY PSC","Jordan","JOR","Infrastructure","B","Regional Industry INF MCT","Active","2013-02-21T00:00:00.000",,,"75.0",,"75.0","JO","2022-09-02T03:05:00.000"
"2010-05-13T00:00:00.000","Tamweelcom","Summary of Proposed Investment (Disclosure Policy 2006)","29811","Loan","THE JORDAN MICRO FINANCE COMPANY","Jordan","JOR","Financial Institutions","FI","Global Industry, Financial Markets","Completed","2010-06-20T00:00:00.000",,,"3.0",,"3.0","JO","2022-09-02T03:05:00.000"
"2012-08-27T00:00:00.000","MEMCC II","Summary of Investment Information (AIP Policy 2012)","31262","Loan","Vitas Jordan","Jordan","JOR","Financial Institutions","FI-3","Regional Industry FIG MCT","Completed","2012-10-15T00:00:00.000",,,"2.0",,"2.0","JO","2022-09-02T03:05:00.000"
"2010-09-28T00:00:00.000","Al Hikma V","Summary of Proposed Investment (Disclosure Policy 2006)","28405","Loan","HIKMA PHARMACEUTICALS LLC","Jordan","JOR","Health and Education","B","Regional Industry MAS MCT","Completed","2010-10-28T00:00:00.000",,,"110.0","27.50","137.5","JO","2022-09-02T03:05:00.000"
"2013-02-20T00:00:00.000","Luminus","Summary of Investment Information (AIP Policy 2012)","31625","Equity","Al Quds for Development","Jordan","JOR","Health and Education","B","Regional Industry - MAS ME & Africa","Active","2013-03-27T00:00:00.000",,,,"11.08","11.08","JO","2022-09-02T03:05:00.000"
"2011-05-16T00:00:00.000","ACWA Power Jordan","Summary of Proposed Investment (Disclosure Policy 2006)","30794","Loan","Red Sea Energy Private Shareholding Company","Jordan","JOR","Infrastructure","B","Regional Industry INF MCT","Active","2011-06-20T00:00:00.000",,,"9.50","5.50","15.0","JO","2022-09-02T03:05:00.000"
"2010-05-13T00:00:00.000","Jordan India Fertilizer Company","Summary of Proposed Investment (Disclosure Policy 2006)","26798","Loan","JORDAN INDIA FERTILIZER COMPANY LLC","Jordan","JOR","Manufacturing","B","Regional Industry MAS MCT","Completed","2010-06-24T00:00:00.000",,,"125.0",,"125.0","JO","2022-09-02T03:05:00.000"
"2013-07-30T00:00:00.000","FINCA Jordan","Summary of Investment Information (AIP Policy 2012)","31217","Loan","FINCA JORDAN","Jordan","JOR","Financial Institutions","FI-3","Regional Industry FIG MCT","Completed","2013-08-30T00:00:00.000",,,"2.0",,"2.0","JO","2022-09-02T03:05:00.000"
"2009-05-14T00:00:00.000","Zara CPLP","Summary of Proposed Investment (Disclosure Policy 2006)","28378","Loan","ZARA INVESTMENT HOLDING CO. LTD","Jordan","JOR","Tourism, Retail, and Property","C","Regional Industry MAS MCT","Completed","2009-06-20T00:00:00.000",,,"20.0",,"20.0","JO","2022-09-02T03:05:00.000"
"2009-08-19T00:00:00.000","JPMC Terminal","Summary of Proposed Investment (Disclosure Policy 2006)","28124","Loan","JORDAN PHOSPHATE MINES COMPANY LIMITED","Jordan","JOR","Manufacturing","B","Regional Industry MAS MCT","Completed","2009-10-09T00:00:00.000",,,"50.0",,"50.0","JO","2022-09-02T03:05:00.000"
"2012-03-13T00:00:00.000","ECT","Summary of Proposed Investment (Disclosure Policy 2006)","30975","Loan","EASTCOMTRANS LLP","Kazakhstan","KAZ","Infrastructure","B","Regional Industry INF MCT","Active","2012-04-13T00:00:00.000",,,"30.0","20.0","50.0","KZ","2022-09-02T03:05:00.000"
"2009-06-08T00:00:00.000","BCC Equity","Summary of Proposed Investment (Disclosure Policy 2006)","28071","Loan","BANK CENTERCREDIT JSC","Kazakhstan","KAZ","Financial Institutions","FI","Global Industry, Financial Markets","Completed","2009-07-17T00:00:00.000",,,"85.0","85.0","170.0","KZ","2022-09-02T03:05:00.000"
"2009-04-17T00:00:00.000","ATF Bank","Summary of Proposed Investment (Disclosure Policy 2006)","27095","Loan","ATF BANK JSC","Kazakhstan","KAZ","Financial Institutions","FI","Global Industry, Financial Markets","Completed","2009-05-20T00:00:00.000",,,"60.0",,"60.0","KZ","2022-09-02T03:05:00.000"
