"as_of_date","fiscal_year","region","borrower_country","borrower_country_code","project_id","project_name","procurement_category","procurement_method","major_sector","wb_contract_number","contract_description","contract_signing_date","supplier","supplier_country","supplier_country_code","supplier_contract_amount_usd","borrower_contract_reference_number"
"2022-09-12T00:00:00.000","2019","LATIN AMERICA AND CARIBBEAN","Brazil","BR","P130682","BR Espirito Santo Integrated Sustainable Water Management Project","Non-consulting Services","Direct Selection","Water, Sanitation and Waste Management;Agriculture, Fishing and Forestry","1618806","Aquisi&#231;&#227;o de 46 (quarenta e seis) inscri&#231;&#245;es para participa&#231;&#227;o de servidores do Estado no V CBRA 2018 &#8211; V CONGRESSO BRASILEIRO DE REFLORESTAMENTO, a ser realizado no per&#237;odo de 06 a 08/11/2018.","2018-11-06T00:00:00.000","AILTON BRETAS DE ARAUJO - ME","Federative Republic of Brazil","BR","3940.0","SEAMA 3A4"
"2022-09-12T00:00:00.000","2019","LATIN AMERICA AND CARIBBEAN","Brazil","BR","P164602","Integrated Landscape Management in the Cerrado Biome Project","Non-consulting Services","Request for Quotations","Agriculture, Fishing and Forestry","1618369","Loca&#231;&#227;o da sala comercial em Campinas","2019-06-20T00:00:00.000","VEPI ENGENHARIA","Federative Republic of Brazil","BR","17450.0","INPE BR-GIZ-109968-NC-RFQ"
"2022-09-12T00:00:00.000","2019","LATIN AMERICA AND CARIBBEAN","Brazil","BR","P126452","Rio Grande do Norte: Regional Development and Governance","Civil Works","Request for Quotations","Information and Communications Technologies;Education;Social Protection;Agriculture, Fishing and Forestry;Public Administration","1616790","Contrata&#231;&#227;o de empresa especializada na &#225;rea de Engenharia Civil para Constru&#231;&#227;o laborat&#243;rio de Anatomia Patol&#243;gica e Citapatologia de Natal-RN","2019-04-30T00:00:00.000","AR PROJETOS E CONSTRUÇÕES LTDA","Federative Republic of Brazil","BR","155592.0","CONTRATO Nº 045/2019"
"2022-09-12T00:00:00.000","2019","LATIN AMERICA AND CARIBBEAN","Brazil","BR","P088966","BR Municipal APL: Teresina Enhancing Municipal Governance and Quality of Life Project","Consultant Services","Individual Consultant Selection","Transportation;Social Protection;Water, Sanitation and Waste Management;Public Administration;Industry, Trade and Services","1616594","Contrata&#231;&#227;o de consultor individual para auxiliar a UPS sobre o aspecto da engenharia, as a&#231;&#245;es de reabilita&#231;&#227;o de fam&#237;lias realizadas nas &#225;reas de interven&#231;&#227;o do Programa Lagoas do Norte, Consultor 1","2019-06-24T00:00:00.000","Individual Consultant","Federative Republic of Brazil","BR","28930.0","BR-PREFEITURA TERESINA-101469-CS"
"2022-09-12T00:00:00.000","2019","LATIN AMERICA AND CARIBBEAN","Brazil","BR","P152285","Brazil Investment Plan Coordination Project","Non-consulting Services","Request for Quotations","Agriculture, Fishing and Forestry","1615300","Contrata&#231;&#227;o de servi&#231;o de fornecimento de alimenta&#231;&#227;o para apoiar o Semin&#225;rio de Sinergia entre os oito projetos financiados pelo FIP, em Bras&#237;lia/DF","2018-11-29T00:00:00.000","SABOR GLACÊ","Federative Republic of Brazil","BR","795.0","BR-FUNATURA-77492-NC-RFQ"
"2022-09-12T00:00:00.000","2019","LATIN AMERICA AND CARIBBEAN","Brazil","BR","P152285","Brazil Investment Plan Coordination Project","Non-consulting Services","Request for Quotations","Agriculture, Fishing and Forestry","1615298","Contrata&#231;&#227;o de servi&#231;o de elabora&#231;&#227;o de v&#237;deo sobre o Plano de Investimento do FIP no Brasil de aproximadamente 6 minutos de dura&#231;&#227;o.","2018-11-05T00:00:00.000","ILLUMINATI DEVELOPMENT FILMS & PHOTOS","Federative Republic of Brazil","BR","8769.0","BR-FUNATURA-59543-NC-RFQ"
"2022-09-12T00:00:00.000","2019","LATIN AMERICA AND CARIBBEAN","Brazil","BR","P143492","BR DGM for Indigenous People and Traditional Communities","Non-consulting Services","Request for Quotations","Agriculture, Fishing and Forestry","1615121","Contrata&#231;&#227;o de empresa para presta&#231;&#227;o de servi&#231;os de hospedagem e translado aos participantes dos m&#243;dulos 1 e 2 do Curso &#8220;Sustentabilidade Socioambiental e Incid&#234;ncia Pol&#237;tica&#8221;","2019-05-31T00:00:00.000","UP ORGANIZAÇÃO DE EVENTOS E COMUNICAÇÃO LTDA-ME","Federative Republic of Brazil","BR","20408.0","BR-CAA-110431-NC-RFQ"
"2022-09-12T00:00:00.000","2019","LATIN AMERICA AND CARIBBEAN","Brazil","BR","P158000","Amazon Sustainable Landscapes Project","Non-consulting Services","Request for Quotations","Agriculture, Fishing and Forestry;Industry, Trade and Services","1614759","Contratacao de empresa para realizacao de auditoria contabil e financeira do projeto - CI-BRASIL","2019-06-07T00:00:00.000","ERNST & YOUNG AUDITORES INDEPENDENTES S/S","Federative Republic of Brazil","BR","15374.0","BR-CI-92190-NC-RFQ"
"2022-09-12T00:00:00.000","2019","LATIN AMERICA AND CARIBBEAN","Brazil","BR","P143492","BR DGM for Indigenous People and Traditional Communities","Goods","Request for Quotations","Agriculture, Fishing and Forestry","1613847","Aquisi&#231;&#227;o de 2 motos","2019-04-15T00:00:00.000","GRANDE MOTOS COMÉRCIO DE VEÍCULOS E PEÇAS LTDA","Federative Republic of Brazil","BR","3604.0","SUB 113-15"
"2022-09-12T00:00:00.000","2019","LATIN AMERICA AND CARIBBEAN","Brazil","BR","P130682","BR Espirito Santo Integrated Sustainable Water Management Project","Goods","E-Auctions","Water, Sanitation and Waste Management;Agriculture, Fishing and Forestry","1613164","Aquisi&#231;&#227;o de Motores El&#233;tricos de Alta Efici&#234;ncia para substitui&#231;&#227;o de equipamentos diversos na CESAN - Lote 2.","2018-09-24T00:00:00.000","WEG EQUIPAMENTOS ELÉTRICOS S.A","Federative Republic of Brazil","BR","563903.0","CESAN-2A6-2"
"2022-09-12T00:00:00.000","2019","LATIN AMERICA AND CARIBBEAN","Brazil","BR","P130682","BR Espirito Santo Integrated Sustainable Water Management Project","Goods","E-Auctions","Water, Sanitation and Waste Management;Agriculture, Fishing and Forestry","1613163","Aquisi&#231;&#227;o de Motores El&#233;tricos de Alta Efici&#234;ncia para substitui&#231;&#227;o de equipamentos diversos na CESAN - Lote 1","2018-09-24T00:00:00.000","WEG EQUIPAMENTOS ELÉTRICOS S.A","Federative Republic of Brazil","BR","26376.0","CESAN-2A6-1"
"2022-09-12T00:00:00.000","2019","LATIN AMERICA AND CARIBBEAN","Brazil","BR","P130682","BR Espirito Santo Integrated Sustainable Water Management Project","Goods","Request for Bids","Water, Sanitation and Waste Management;Agriculture, Fishing and Forestry","1612624","Aquisicao de 10 (dez) camionetes pick-ups diesel tra&#231;&#227;o 4x4.","2019-06-11T00:00:00.000","HPE AUTOMOTORES DO BRASIL LTDA","Federative Republic of Brazil","BR","283525.0","SEAMA 1H321"
"2022-09-12T00:00:00.000","2019","LATIN AMERICA AND CARIBBEAN","Brazil","BR","P158000","Amazon Sustainable Landscapes Project","Goods","Request for Quotations","Agriculture, Fishing and Forestry;Industry, Trade and Services","1612091","Aquisi&#231;&#227;o de Mobili&#225;rio para equipe dedicada ao projeto no Escrit&#243;rio da CI Brasil em Brasilia","2019-06-12T00:00:00.000","DURINI INDÚSTRIA DE MÓVEIS","Federative Republic of Brazil","BR","1985.0","BR-CI-89969-GO-RFQ"
"2022-09-12T00:00:00.000","2019","LATIN AMERICA AND CARIBBEAN","Brazil","BR","P126452","Rio Grande do Norte: Regional Development and Governance","Civil Works","Request for Bids","Information and Communications Technologies;Education;Social Protection;Agriculture, Fishing and Forestry;Public Administration","1610573","LOT 07 - MARTINS/RN - ESCOLA ESTADUAL JOAQUIM IN&#193;CIO","2018-10-15T00:00:00.000","HASTE HABITAÇÃO E SERVIÇOS TÉCNICOS LTDA","Federative Republic of Brazil","BR","343031.0","ID4 4 CW LOTE7"
"2022-09-12T00:00:00.000","2019","LATIN AMERICA AND CARIBBEAN","Brazil","BR","P164602","Integrated Landscape Management in the Cerrado Biome Project","Consultant Services","Individual Consultant Selection","Agriculture, Fishing and Forestry","1610468","Contrata&#231;&#227;o de Consultoria Pessoa F&#237;sica para organizar e elaborar conte&#250;do t&#233;cnico para cursos de capacita&#231;&#227;o de multiplicadores sobre 
gest&#227;o integrada da paisagem rural","2019-05-06T00:00:00.000","Individual Consultant","Federative Republic of Brazil","BR","15618.0","EMBRAPA BR-GIZ-109805-CS-INDV"
"2022-09-12T00:00:00.000","2019","LATIN AMERICA AND CARIBBEAN","Brazil","BR","P108654","Brazil Pernambuco Sustainable Water","Consultant Services","Quality And Cost-Based Selection","Water, Sanitation and Waste Management;Agriculture, Fishing and Forestry","1609606","Elaboracao de estudos ambientais, socioeconomicos e mapeamento de areas prioritarias para criacao de Unidades de Conservacao e Corredores Ecologicos na Bacia do Rio Capibaribe.","2019-06-13T00:00:00.000","AMBIENTAL CONSULTING","Federative Republic of Brazil","BR","268264.0","BR-SEPLAG-PE-77619-CS-QCBS"
"2022-09-12T00:00:00.000","2019","LATIN AMERICA AND CARIBBEAN","Brazil","BR","P164602","Integrated Landscape Management in the Cerrado Biome Project","Consultant Services","Individual Consultant Selection","Agriculture, Fishing and Forestry","1609596","Analistas Junior de geoprocessamento para atividades de mapeamento do projeto FIP Paisagem &#8211; &#8220;MAPEAMENTO TERRACLASS&#8221;.","2019-06-24T00:00:00.000","Individual Consultant","Federative Republic of Brazil","BR","62476.0","INPE BR-GIZ-105369-CS-CAPA"
"2022-09-12T00:00:00.000","2019","LATIN AMERICA AND CARIBBEAN","Brazil","BR","P126452","Rio Grande do Norte: Regional Development and Governance","Civil Works","Request for Bids","Information and Communications Technologies;Education;Social Protection;Agriculture, Fishing and Forestry;Public Administration","1609518","Lote 01 - Contrata&#231;&#227;o de empresa especializada na &#225;rea de Engenharia Civil para execu&#231;&#227;o de obra e servi&#231;os de Engenharia, por empreitada por pre&#231;o unit&#225;rio, Abastecimento de Jardim do Serid&#243;-RN","2018-10-26T00:00:00.000","CERTA CONSTRUÇÕES CIVIS E INDUSTRIAIS LTDA","Federative Republic of Brazil","BR","1358486.0","ID108 CW"
"2022-09-12T00:00:00.000","2019","LATIN AMERICA AND CARIBBEAN","Brazil","BR","P164602","Integrated Landscape Management in the Cerrado Biome Project","Consultant Services","Individual Consultant Selection","Agriculture, Fishing and Forestry","1609362","Contrata&#231;&#227;o de Assessor (a) T&#233;cnico (a) / Analista Pleno (a) de sistemas para atividades de apoio ao mapeamento do projeto FIP Paisagem","2019-06-24T00:00:00.000","Individual Consultant","Federative Republic of Brazil","BR","107513.0","INPE 1 BR-GIZ-76216-CS-CAPA"
"2022-09-12T00:00:00.000","2019","LATIN AMERICA AND CARIBBEAN","Brazil","BR","P164602","Integrated Landscape Management in the Cerrado Biome Project","Consultant Services","Individual Consultant Selection","Agriculture, Fishing and Forestry","1609350","Contrata&#231;&#227;o de dois Assessores(a) T&#233;cnicos(a) / Analistas Pleno(a) de geoprocessamento para atividades de mapeamento do projeto FIP Paisagem &#8211; &#8220;MAPEAMENTO TERRACLASS&#8221;.","2019-06-24T00:00:00.000","Individual Consultant","Federative Republic of Brazil","BR","107970.0","INPE BR-GIZ-105366-CS-CAPA"
"2022-09-12T00:00:00.000","2019","LATIN AMERICA AND CARIBBEAN","Brazil","BR","P164602","Integrated Landscape Management in the Cerrado Biome Project","Consultant Services","Individual Consultant Selection","Agriculture, Fishing and Forestry","1609255","Contrata&#231;&#227;o de dois Assessores(a) T&#233;cnicos(a) / Analistas Pleno(a) de geoprocessamento para atividades de mapeamento do projeto FIP Paisagem &#8211; &#8220;MAPEAMENTO TERRACLASS&#8221;.","2019-06-24T00:00:00.000","Individual Consultant","Federative Republic of Brazil","BR","107970.0","INPE BR-GIZ-105361-CS-CAPA"
"2022-09-12T00:00:00.000","2019","LATIN AMERICA AND CARIBBEAN","Brazil","BR","P164602","Integrated Landscape Management in the Cerrado Biome Project","Consultant Services","Individual Consultant Selection","Agriculture, Fishing and Forestry","1608347","Assistente Administrativo (a) para Gest&#227;o do Projeto FIP Paisagem","2019-01-21T00:00:00.000","Individual Consultant","Federative Republic of Brazil","BR","149828.0","GIZ BR-GIZ-109979-CS-INDV"
"2022-09-12T00:00:00.000","2019","LATIN AMERICA AND CARIBBEAN","Brazil","BR","P164602","Integrated Landscape Management in the Cerrado Biome Project","Consultant Services","Individual Consultant Selection","Agriculture, Fishing and Forestry","1607809","Assessoria t&#233;cnica para a gest&#227;o do projeto","2019-01-10T00:00:00.000","Individual Consultant","Federative Republic of Brazil","BR","339274.0","GIZ 3 BR-GIZ-76281-CS-CAPA"
"2022-09-12T00:00:00.000","2019","LATIN AMERICA AND CARIBBEAN","Brazil","BR","P143334","FIP: Environmental regularization of rural lands in the Cerrado of Brazil","Consultant Services","Individual Consultant Selection","Agriculture, Fishing and Forestry","1607711","Realiza&#231;&#227;o de diagn&#243;stico atualizado da infraestrutura f&#237;sica, t&#233;cnica, administrativa, normativa, tecnol&#243;gica, de pessoal e de articula&#231;&#227;o interinstitucional das institui&#231;&#245;es abrangidas pelo Projeto.","2018-12-14T00:00:00.000","Individual Consultant","Federative Republic of Brazil","BR","40351.0","BR-SFB-49239-CS-INDV"
"2022-09-12T00:00:00.000","2019","LATIN AMERICA AND CARIBBEAN","Brazil","BR","P143334","FIP: Environmental regularization of rural lands in the Cerrado of Brazil","Goods","Request for Quotations","Agriculture, Fishing and Forestry","1607547","Aquisi&#231;&#227;o de ve&#237;culo SUV","2018-08-02T00:00:00.000","HMP CONSULTORIA E SERVICOS EM VEICULOS EIRELI","Federative Republic of Brazil","BR","22654.0","2018NE000002"
"2022-09-12T00:00:00.000","2019","LATIN AMERICA AND CARIBBEAN","Brazil","BR","P143334","FIP: Environmental regularization of rural lands in the Cerrado of Brazil","Goods","Request for Quotations","Agriculture, Fishing and Forestry","1607543","Aquisi&#231;&#227;o de 5 notebooks.","2018-12-05T00:00:00.000","TARGET TECNOLOGIA E INFORMATICA EIRELI-ME","Federative Republic of Brazil","BR","9468.0","BR-SFB-83894-GO-RFQ"
"2022-09-12T00:00:00.000","2019","LATIN AMERICA AND CARIBBEAN","Brazil","BR","P143334","FIP: Environmental regularization of rural lands in the Cerrado of Brazil","Goods","Request for Quotations","Agriculture, Fishing and Forestry","1607534","Aquisi&#231;&#227;o de ve&#237;culo picape 4x4","2018-08-02T00:00:00.000","M. H. V. B. DOMINGUES - ALTERNATIVA PRESTADORA DE SERVICOS A EMPRESAS - ME","Federative Republic of Brazil","BR","37159.0","2018NE000001"
"2022-09-12T00:00:00.000","2019","LATIN AMERICA AND CARIBBEAN","Brazil","BR","P088966","BR Municipal APL: Teresina Enhancing Municipal Governance and Quality of Life Project","Non-consulting Services","Request for Bids","Transportation;Social Protection;Water, Sanitation and Waste Management;Public Administration;Industry, Trade and Services","1606533","Contrata&#231;&#227;o de Empresa Especializada para Produ&#231;&#227;o e Implementa&#231;&#227;o do Plano de Comunica&#231;&#227;o do Programa Lagoas do Norte - Etapa II.","2019-06-28T00:00:00.000","PLUG PROPAGANDA & MARKETING LTDA.","Federative Republic of Brazil","BR","969219.0","BR-PREFEITURA TERESINA-106378-NC"
"2022-09-12T00:00:00.000","2019","LATIN AMERICA AND CARIBBEAN","Brazil","BR","P143492","BR DGM for Indigenous People and Traditional Communities","Goods","Request for Quotations","Agriculture, Fishing and Forestry","1606414","Aquisi&#231;&#227;o de tecido de algod&#227;o","2019-06-03T00:00:00.000","JOBY CONFECCOES LTDA","Federative Republic of Brazil","BR","1958.0","SUB 218 SC 005"
"2022-09-12T00:00:00.000","2019","LATIN AMERICA AND CARIBBEAN","Brazil","BR","P158000","Amazon Sustainable Landscapes Project","Goods","Request for Quotations","Agriculture, Fishing and Forestry;Industry, Trade and Services","1606176","AQUISI&#199;&#195;O DE COMPUTADORES (NOTEBOOK), MONITORES, TECLADOS, MOUSES E HEADSETS","2019-03-15T00:00:00.000","DELL COMPUTADORES DO BRASIL LTDA","Federative Republic of Brazil","BR","17438.0","BR-CI-89981-GO-RFQ"
"2022-09-12T00:00:00.000","2019","LATIN AMERICA AND CARIBBEAN","Brazil","BR","P158000","Amazon Sustainable Landscapes Project","Goods","Request for Quotations","Agriculture, Fishing and Forestry;Industry, Trade and Services","1606124","AQUISI&#199;&#195;O DE COMPUTADORES (NOTEBOOK), MONITORES, TECLADOS, MOUSES E HEADSETS","2019-03-13T00:00:00.000","DELL COMPUTADORES DO BRASIL LTDA","Federative Republic of Brazil","BR","17438.0","BR-CI-89973-GO-RFQ"
"2022-09-12T00:00:00.000","2019","LATIN AMERICA AND CARIBBEAN","Brazil","BR","P143184","SUSTAINABLE PROD. IN AREAS PREVIOUSLY CONVERTED TO AGRICULTURAL USE","Consultant Services","Consultant Qualification  Selection","Agriculture, Fishing and Forestry","1606106","SERVI&#199;OS ESPECIALIZADOS DE DESENVOLVIMENTO DE CURSOS NA MODALIDADE A DIST&#194;NCIA, NO &#194;MBITO DO PROJETO ABC CERRADO","2019-04-17T00:00:00.000","INSTITUO DE ESTUDOS AVANÇADOS","Federative Republic of Brazil","BR","235857.0","BR-SENAR-98783-CS-CQS"
"2022-09-12T00:00:00.000","2019","LATIN AMERICA AND CARIBBEAN","Brazil","BR","P143184","SUSTAINABLE PROD. IN AREAS PREVIOUSLY CONVERTED TO AGRICULTURAL USE","Consultant Services","Individual Consultant Selection","Agriculture, Fishing and Forestry","1605988","Contrata&#231;&#227;o de consultoria individual para apoiar estudo e revis&#227;o de informa&#231;&#245;es quanto a ado&#231;&#227;o de tecnologias do Plano ABC","2019-06-17T00:00:00.000","Individual Consultant","Federative Republic of Brazil","BR","23752.0","BR-SENAR-98759-CS-INDV"
"2022-09-12T00:00:00.000","2019","LATIN AMERICA AND CARIBBEAN","Brazil","BR","P143184","SUSTAINABLE PROD. IN AREAS PREVIOUSLY CONVERTED TO AGRICULTURAL USE","Consultant Services","Individual Consultant Selection","Agriculture, Fishing and Forestry","1605912","consultoria individual para elabora&#231;&#227;o e execu&#231;&#227;o do plano de comunica&#231;&#227;o institucional para divulga&#231;&#227;o dos resultados do Projeto ABC Cerrado","2019-04-17T00:00:00.000","Individual Consultant","Federative Republic of Brazil","BR","8931.0","BR-SENAR-98789-CS-INDV"
"2022-09-12T00:00:00.000","2019","LATIN AMERICA AND CARIBBEAN","Brazil","BR","P143492","BR DGM for Indigenous People and Traditional Communities","Civil Works","Request for Quotations","Agriculture, Fishing and Forestry","1605512","Contrata&#231;&#227;o de empresa para obra de reforma","2019-05-17T00:00:00.000","CONSTRUTORA JATOBÁ - EIRELI","Federative Republic of Brazil","BR","8848.0","SUB 61-17"
"2022-09-12T00:00:00.000","2019","LATIN AMERICA AND CARIBBEAN","Brazil","BR","P130682","BR Espirito Santo Integrated Sustainable Water Management Project","Goods","E-Auctions","Water, Sanitation and Waste Management;Agriculture, Fishing and Forestry","1604595","Sondas multiparam&#233;tricas com solu&#231;&#245;es de calibra&#231;&#227;o e treinamento para opera&#231;&#227;o dos equipamentos.","2018-12-03T00:00:00.000","CLEAN ENVIRONMENT BRASIL ENGENHARIA E COMERCIO LTDA","Federative Republic of Brazil","BR","76328.0","SEAMA-1C1"
"2022-09-12T00:00:00.000","2019","LATIN AMERICA AND CARIBBEAN","Brazil","BR","P126452","Rio Grande do Norte: Regional Development and Governance","Goods","Request for Bids","Information and Communications Technologies;Education;Social Protection;Agriculture, Fishing and Forestry;Public Administration","1603752","Lote 04 - M&#211;VEIS CL&#193;SSICOS","2019-03-11T00:00:00.000","O MOVELEIRO COMERCIO E SERVICOS LTDA-ME","Federative Republic of Brazil","BR","2386.0","ID 124GO"
"2022-09-12T00:00:00.000","2019","LATIN AMERICA AND CARIBBEAN","Brazil","BR","P126452","Rio Grande do Norte: Regional Development and Governance","Goods","Request for Bids","Information and Communications Technologies;Education;Social Protection;Agriculture, Fishing and Forestry;Public Administration","1603747","Lote 02 - M&#211;VEIS SOB MEDIDA E TRILHOS SOB MEDIDA","2019-03-11T00:00:00.000","O MOVELEIRO COMERCIO E SERVICOS LTDA-ME","Federative Republic of Brazil","BR","18488.0","ID 124 GO"
"2022-09-12T00:00:00.000","2019","LATIN AMERICA AND CARIBBEAN","Brazil","BR","P126452","Rio Grande do Norte: Regional Development and Governance","Goods","Request for Bids","Information and Communications Technologies;Education;Social Protection;Agriculture, Fishing and Forestry;Public Administration","1603746","Lote 03 - CONFEC&#199;&#195;O E AQUISI&#199;&#195;O DE PE&#199;AS EM ACR&#205;LICO SOB MEDIDA","2019-03-11T00:00:00.000","O MOVELEIRO COMERCIO E SERVICOS LTDA-ME","Federative Republic of Brazil","BR","3476.0","ID124 GO"
"2022-09-12T00:00:00.000","2019","LATIN AMERICA AND CARIBBEAN","Brazil","BR","P126452","Rio Grande do Norte: Regional Development and Governance","Civil Works","Request for Quotations","Information and Communications Technologies;Education;Social Protection;Agriculture, Fishing and Forestry;Public Administration","1603739","REFORMA DA CENTRAL DO CIDAD&#195;O MOSSOR&#211;","2018-08-29T00:00:00.000","C&C - CONSTEP & CONSTRUÇÕES LTDA","Federative Republic of Brazil","BR","136770.0","ID46 7 CW"
"2022-09-12T00:00:00.000","2019","LATIN AMERICA AND CARIBBEAN","Brazil","BR","P126452","Rio Grande do Norte: Regional Development and Governance","Goods","E-Auctions","Information and Communications Technologies;Education;Social Protection;Agriculture, Fishing and Forestry;Public Administration","1603727","LOTE I - AQUISI&#199;&#195;O DE CONDICIONADORES DE AR COM INSTALA&#199;&#195;O","2019-04-01T00:00:00.000","O MOVELEIRO COMERCIO E SERVICOS LTDA-ME","Federative Republic of Brazil","BR","79653.0","ID114 GO"
"2022-09-12T00:00:00.000","2019","LATIN AMERICA AND CARIBBEAN","Brazil","BR","P126452","Rio Grande do Norte: Regional Development and Governance","Civil Works","Request for Quotations","Information and Communications Technologies;Education;Social Protection;Agriculture, Fishing and Forestry;Public Administration","1602746","contrata&#231;&#227;o de pessoa jur&#237;dica com vistas &#224; execu&#231;&#227;o de obra e servi&#231;os de Engenharia, por empreitada por pre&#231;o unit&#225;rio, para a reforma e amplia&#231;&#227;o de estabelecimentos assistenciais de sa&#250;de para ins","2019-02-12T00:00:00.000","A&C CONSTRUÇÕES E SERVIÇOS","Federative Republic of Brazil","BR","121786.0","ID125CW"
"2022-09-12T00:00:00.000","2019","LATIN AMERICA AND CARIBBEAN","Brazil","BR","P129342","Piaui: Pillars of Growth and Social Inclusion Project","Consultant Services","Individual Consultant Selection","Education;Health;Water, Sanitation and Waste Management;Agriculture, Fishing and Forestry;Public Administration","1601846","CONTRATA&#199;&#195;O DE CONSULTOR ESPECIALIZADO EM AQUISI&#199;&#213;ES E CONTRATA&#199;&#213;ES NAS REGRAS DO BIRD","2018-09-26T00:00:00.000","Individual Consultant","Federative Republic of Brazil","BR","21885.0","BR-SEPLANUGP-PI-01-CS-INDV"
"2022-09-12T00:00:00.000","2019","LATIN AMERICA AND CARIBBEAN","Brazil","BR","P129342","Piaui: Pillars of Growth and Social Inclusion Project","Non-consulting Services","Request for Quotations","Education;Health;Water, Sanitation and Waste Management;Agriculture, Fishing and Forestry;Public Administration","1601720","Contrata&#231;&#227;o de empresa especializada no ramo de servi&#231;o de produ&#231;&#227;o e reprodu&#231;&#227;o de material gr&#225;fico para atender as necessidades da SEPLAN","2019-04-04T00:00:00.000","VIZION GRÁFICA LTDA - ME","Federative Republic of Brazil","BR","26261.0","BR-SEPLAN- PI-94448-NC-RFQ"
"2022-09-12T00:00:00.000","2019","LATIN AMERICA AND CARIBBEAN","Brazil","BR","P129342","Piaui: Pillars of Growth and Social Inclusion Project","Non-consulting Services","Request for Quotations","Education;Health;Water, Sanitation and Waste Management;Agriculture, Fishing and Forestry;Public Administration","1601715","Contrata&#231;&#227;o de empresa para fornecimento de alimenta&#231;&#227;o e lanches em eventos para a SEPLAN","2019-03-21T00:00:00.000","G.M. DE MOURA BARROS - ME","Federative Republic of Brazil","BR","47137.0","BR-SEPLAN- PI-94451-NC-RFQ"
"2022-09-12T00:00:00.000","2019","LATIN AMERICA AND CARIBBEAN","Brazil","BR","P129342","Piaui: Pillars of Growth and Social Inclusion Project","Non-consulting Services","Request for Quotations","Education;Health;Water, Sanitation and Waste Management;Agriculture, Fishing and Forestry;Public Administration","1601704","Contrata&#231;&#227;o de empresa para prestar servi&#231;os de auditoria independente para o per&#237;odo de 2017","2018-09-07T00:00:00.000","SÁ LEITÃO AUDITORES S/S","Federative Republic of Brazil","BR","5582.0","BR-SEPLAN- PI-72433-NC-RFQ"
"2022-09-12T00:00:00.000","2019","LATIN AMERICA AND CARIBBEAN","Brazil","BR","P143184","SUSTAINABLE PROD. IN AREAS PREVIOUSLY CONVERTED TO AGRICULTURAL USE","Consultant Services","Individual Consultant Selection","Agriculture, Fishing and Forestry","1601533","an&#225;lise econ&#244;mica e financeira das tecnologias do Plano ABC","2019-06-19T00:00:00.000","Individual Consultant","Federative Republic of Brazil","BR","48527.0","BR-SENAR-98775-CS-INDV"
"2022-09-12T00:00:00.000","2019","LATIN AMERICA AND CARIBBEAN","Brazil","BR","P143184","SUSTAINABLE PROD. IN AREAS PREVIOUSLY CONVERTED TO AGRICULTURAL USE","Consultant Services","Individual Consultant Selection","Agriculture, Fishing and Forestry","1601525","cria&#231;&#227;o de metodologia de levantamento e sistematiza&#231;&#227;o de li&#231;&#245;es aprendidas em projetos. Projeto ABC Cerrado","2019-05-05T00:00:00.000","Individual Consultant","Federative Republic of Brazil","BR","15718.0","BR-SENAR-99103-CS-INDV"
"2022-09-12T00:00:00.000","2019","LATIN AMERICA AND CARIBBEAN","Brazil","BR","P143184","SUSTAINABLE PROD. IN AREAS PREVIOUSLY CONVERTED TO AGRICULTURAL USE","Non-consulting Services","Request for Quotations","Agriculture, Fishing and Forestry","1601395","organiza&#231;&#227;o e realiza&#231;&#227;o do evento &#8220;Reuni&#227;o Nacional do Plano ABC 2019","2019-05-20T00:00:00.000","ALAIDE APARECIDA REZENDE DE OLIVEIRA","Federative Republic of Brazil","BR","96.0","BR-SENAR-110705-NC-RFQ"
"2022-09-12T00:00:00.000","2019","LATIN AMERICA AND CARIBBEAN","Brazil","BR","P143184","SUSTAINABLE PROD. IN AREAS PREVIOUSLY CONVERTED TO AGRICULTURAL USE","Consultant Services","Individual Consultant Selection","Agriculture, Fishing and Forestry","1601394","elabora&#231;&#227;o de diagn&#243;stico de &#225;reas de pastagens degradas e pastagens recuperadas do territ&#243;rio brasileiro","2019-05-08T00:00:00.000","Individual Consultant","Federative Republic of Brazil","BR","37875.0","BR-SENAR-98725-CS-INDV"
"2022-09-12T00:00:00.000","2019","LATIN AMERICA AND CARIBBEAN","Brazil","BR","P143184","SUSTAINABLE PROD. IN AREAS PREVIOUSLY CONVERTED TO AGRICULTURAL USE","Consultant Services","Individual Consultant Selection","Agriculture, Fishing and Forestry","1601385","elabora&#231;&#227;o de uma colet&#226;nea de coeficientes de emiss&#227;o e de mitiga&#231;&#227;o de Gases de Efeito Estufa em fun&#231;&#227;o das cadeias produtivas da pecu&#225;ria brasileira","2019-04-17T00:00:00.000","Individual Consultant","Federative Republic of Brazil","BR","33140.0","BR-SENAR-98739-CS-INDV"
"2022-09-12T00:00:00.000","2019","LATIN AMERICA AND CARIBBEAN","Brazil","BR","P143184","SUSTAINABLE PROD. IN AREAS PREVIOUSLY CONVERTED TO AGRICULTURAL USE","Consultant Services","Individual Consultant Selection","Agriculture, Fishing and Forestry","1601379","colet&#226;nea de coeficientes de emiss&#227;o e de mitiga&#231;&#227;o de Gases de Efeito Estufa em fun&#231;&#227;o em fun&#231;&#227;o dos sistemas produtivos da agricultura brasileira.","2019-04-30T00:00:00.000","Individual Consultant","Federative Republic of Brazil","BR","33140.0","BR-SENAR-98734-CS-INDV"
