"as_of_date","fiscal_year","region","borrower_country","project_id","project_name","procurement_category","procurement_method","major_sector","contract_description","contract_signing_date","supplier","supplier_contract_amount_usd","borrower_contract_reference_number"
"2022-09-12T00:00:00.000","2017","LATIN AMERICA AND CARIBBEAN","Brazil","P126537","Energy and Mineral Sector Strengthening","Goods","Request for Bids","Energy and Extractives","Aquisi&#231;&#227;o de Amplificadores trif&#225;sicos de Tens&#227;o e Corrente para o Laborat&#243;rio de Medi&#231;&#227;o Fasorial S&#237;ncrona - LABPMU","2016-11-01T00:00:00.000","OHMINI COMERCIO IMPORTAÇÃO E EXPORTAÇÃO DE PRODUTOS LTDA","93750.0","BR-CEPEL-4514-GO-RFB"
"2022-09-12T00:00:00.000","2017","LATIN AMERICA AND CARIBBEAN","Brazil","P147157","BRAZIL BAHIA SUSTAINABLE RURAL DEVELOPMENT PROJECT","Consultant Services","Consultant Qualification  Selection","Financial Sector;Water, Sanitation and Waste Management;Agriculture, Fishing and Forestry;Public Administration","Presta&#231;&#227;o de servi&#231;o de consultoria de Assist&#234;ncia T&#233;cnica e Extens&#227;o Rural - ATER referente ao lote XIV - M&#233;dio Sudoeste Baiano.","2017-03-03T00:00:00.000","CENTRO DE CONVIVÊNCIA E DESENVOLVIMENTO AGROECOLÓGICO DO SUDOESTE - CEDASB","190954.0","BR-CAR-BA-188325-CS-CQS"
"2022-09-12T00:00:00.000","2017","LATIN AMERICA AND CARIBBEAN","Brazil","P127245","Rio de Janeiro Strengthening Public Sector Management Technical Assistance Project","Non-consulting Services","E-Auctions","Health;Education;Social Protection;Public Administration","SERVI&#199;OS DE AUDITORIA INDEPENDENTE NO &#194;MBITO DO PROJETO RIO DE EXCEL&#202;NCIA","2017-05-24T00:00:00.000","MACIEL AUDITORES INDEPENDENTES S/S","3671.0","BR-MSF-8949-NC-CD"
"2022-09-12T00:00:00.000","2017","LATIN AMERICA AND CARIBBEAN","Brazil","P121167","Ceara Rural Sustainable Development and Competitiveness","Civil Works","National Competitive Bidding","Water, Sanitation and Waste Management;Agriculture, Fishing and Forestry;Public Administration","contrato 048/2016 lotes 07 e 14 - execucao obras civis com fornecimento e instalacao de materias e equipamentos dos 28 sistemas de a bastecimento de agua","2016-12-26T00:00:00.000","EDMIL CONSTRUCOES LTDA","3648074.0","NCB2015001/CCC/DAS/CE CONTRATO 0"
"2022-09-12T00:00:00.000","2017","LATIN AMERICA AND CARIBBEAN","Brazil","P108654","Brazil Pernambuco Sustainable Water","Consultant Services","Quality And Cost-Based Selection","Water, Sanitation and Waste Management;Agriculture, Fishing and Forestry","Elabora&#231;&#227;o de Estudos e Projetos para a Adequa&#231;&#227;o/Amplia&#231;&#227;o do Sistema de Abastecimento de &#225;gua &#8211; Sistema Produtor e Distribuidor do Munic&#237;pio de S&#227;o Louren&#231;o da Mata/PE.","2017-06-15T00:00:00.000","PROCESL ENGENHARIA HIDRAULICA E AMBIENTAL SA","426173.0","BR-SEPLAG-PE-85840-CS-QCBS - COM"
"2022-09-12T00:00:00.000","2017","LATIN AMERICA AND CARIBBEAN","Brazil","P126452","Rio Grande do Norte: Regional Development and Governance","Non-consulting Services","Direct Selection","Information and Communications Technologies;Education;Social Protection;Agriculture, Fishing and Forestry;Public Administration","Estande de 27m2 com montagem especial para participa&#231;&#227;o do governo do estado no evento BNT Mercosul (Brasil), no per&#237;odo de 26 a 27 Maio de 2017.","2017-05-23T00:00:00.000","BNT FEIRAS E CONGRESSOS LTDA - EPP","12099.0","ID49 NC CONTRATO 64/2017"
"2022-09-12T00:00:00.000","2017","LATIN AMERICA AND CARIBBEAN","Brazil","P126452","Rio Grande do Norte: Regional Development and Governance","Goods","E-Auctions","Information and Communications Technologies;Education;Social Protection;Agriculture, Fishing and Forestry;Public Administration","Aquisi&#231;&#227;o de ve&#237;culo adaptado para servir como unidade m&#243;vel de Educa&#231;&#227;o Sanit&#225;ria e Fiscaliza&#231;&#227;o de Tr&#226;nsito Animal e Vegetal - iDIARN","2016-12-12T00:00:00.000","REUNIDAS SERVIÇOS DE VEÍCULOS LTDA","93274.0","CT 142/2016 - ID85 GO"
"2022-09-12T00:00:00.000","2017","LATIN AMERICA AND CARIBBEAN","Brazil","P126452","Rio Grande do Norte: Regional Development and Governance","Non-consulting Services","Request for Quotations","Information and Communications Technologies;Education;Social Protection;Agriculture, Fishing and Forestry;Public Administration","CONTRATA&#199;&#195;O DE EMPRESA DE PRESTA&#199;&#195;O DE SERVI&#199;OS DE MONTAGEM E PRODU&#199;&#195;O DE EVENTOS PARA A XX CAPRIFEIRA DE S&#195;O PAULO DO POTENGI, DO ESTADO DO RIO GRANDE DO NORTE.","2017-04-19T00:00:00.000","CICERO CARLOS FERNANDES EIRELI - ME","29559.0","ID79 1 NC CONTRATO 58/2017"
"2022-09-12T00:00:00.000","2017","LATIN AMERICA AND CARIBBEAN","Brazil","P108443","Sao Paulo Sustainable Rural Development and Access to Markets","Goods","Request for Quotations","Transportation;Agriculture, Fishing and Forestry;Industry, Trade and Services","Aquisi&#231;&#227;o de equipamento de inform&#225;tica","2017-02-08T00:00:00.000","4 IT COMÉRCIO DE PRODUTOS DE INFORMÁTICA LTDA","8698.0","BR-SMA-SP-34375-GO-RFQ"
"2022-09-12T00:00:00.000","2017","LATIN AMERICA AND CARIBBEAN","Brazil","P126372","Recife Swap Education and Public Management","Goods","Request for Bids","Education;Transportation;Public Administration","Material Esportivo - Lote 05","2017-02-15T00:00:00.000","CENTURY COMERCIAL EIRELI- ME","35660.0","007/2017 SEDUC"
"2022-09-12T00:00:00.000","2017","LATIN AMERICA AND CARIBBEAN","Brazil","P126372","Recife Swap Education and Public Management","Goods","E-Auctions","Education;Transportation;Public Administration","Aquisi&#231;&#227;o de Arm&#225;rio de A&#231;o","2016-07-22T00:00:00.000","F A COMERCIO E SERVIÇOS DE MÓVEIS","118231.0","004/2015 SEDUC"
"2022-09-12T00:00:00.000","2017","LATIN AMERICA AND CARIBBEAN","Brazil","P126372","Recife Swap Education and Public Management","Goods","E-Auctions","Education;Transportation;Public Administration","Aquisi&#231;&#227;o de Material de Limpeza","2016-10-18T00:00:00.000","TUTTO LIMP DISTRIBUIDORA  LTDA","661000.0","009/2016 SEDUC"
"2022-09-12T00:00:00.000","2017","LATIN AMERICA AND CARIBBEAN","Brazil","P126372","Recife Swap Education and Public Management","Goods","E-Auctions","Education;Transportation;Public Administration","Aquisi&#231;&#227;o de Instrumentos Musicais 2017","2017-05-09T00:00:00.000","BOHRER EQUIPAMENTOS DE AUDIO E VIDEO EIRELI","4853.0","017/2017 SEDUC"
"2022-09-12T00:00:00.000","2017","LATIN AMERICA AND CARIBBEAN","Brazil","P101504","Second Bolsa Fam&#237;lia","Consultant Services","Individual Consultant Selection","Social Protection","Daniel Albert Skaba","2017-02-07T00:00:00.000","Individual Consultant","16825.0","2B48- -CS-SNAS"
"2022-09-12T00:00:00.000","2017","LATIN AMERICA AND CARIBBEAN","Brazil","P108654","Brazil Pernambuco Sustainable Water","Consultant Services","Quality And Cost-Based Selection","Water, Sanitation and Waste Management;Agriculture, Fishing and Forestry","Realizacao de Estudos Hidrogeologicos e de Modelagem Numerica para identifica&#231;&#227;o do Potencial de Explotacao dos Aquiferos das Bacias Sedimentares de Betania, Mirandiba, Carnaubeira da Penha e Cedro","2017-04-26T00:00:00.000","COSTA CONSULTORIA & SERVIÇOS TÉCNICOS E AMBIENTAIS EM RECURSOS HÍDRICOS","616642.0","BR-SEPLAG-PE-77613-CS-QCBS"
"2022-09-12T00:00:00.000","2017","LATIN AMERICA AND CARIBBEAN","Brazil","P147272","BAHIA ROAD REHABILITATION AND MAINTENANCE PROJECT - 2ND PHASE","Consultant Services","Individual Consultant Selection","Transportation","Contrato CT029/2017, consultor individual, especialista em or&#231;amento","2017-02-14T00:00:00.000","Individual Consultant","54119.0","BR-SEINFRA-BA-72589-CS-INDV"
"2022-09-12T00:00:00.000","2017","LATIN AMERICA AND CARIBBEAN","Brazil","P126372","Recife Swap Education and Public Management","Goods","E-Auctions","Education;Transportation;Public Administration","Aquisi&#231;&#227;o de Babuche","2017-04-27T00:00:00.000","EVALDO RUI DUQUE VILAR - VILLAR CONFECÇÕES","84552.0","015/2017 SEDUC"
"2022-09-12T00:00:00.000","2017","LATIN AMERICA AND CARIBBEAN","Brazil","P126372","Recife Swap Education and Public Management","Goods","E-Auctions","Education;Transportation;Public Administration","Aquisi&#231;&#227;o de Instrumentos Musicais","2016-11-15T00:00:00.000","RORIZ INSTRUMENTOS MUSICAIS LTDA","58941.0","010/2016 SEDUC"
"2022-09-12T00:00:00.000","2017","LATIN AMERICA AND CARIBBEAN","Brazil","P126372","Recife Swap Education and Public Management","Goods","Request for Bids","Education;Transportation;Public Administration","AQUISI&#199;&#195;O DE  MOBILI&#193;RIO - LOTE 07","2016-07-01T00:00:00.000","MARZO VITORINO INDUSTRIA E COMERCIO DE MOVEIS LTDA","59890.0","001/2015 SEPLAG"
"2022-09-12T00:00:00.000","2017","LATIN AMERICA AND CARIBBEAN","Brazil","P126537","Energy and Mineral Sector Strengthening","Consultant Services","Quality And Cost-Based Selection","Energy and Extractives","Contrata&#231;&#227;o de Consultoria para realizar An&#225;lise de Efici&#234;ncia Energ&#233;tica em Segmentos Industriais Selecionados","2017-03-24T00:00:00.000","APPLUS NORCONTROL COLÔMBIA LIMITADA","437236.0","BR-EPE-17"
"2022-09-12T00:00:00.000","2017","LATIN AMERICA AND CARIBBEAN","Brazil","P108443","Sao Paulo Sustainable Rural Development and Access to Markets","Civil Works","Request for Quotations","Transportation;Agriculture, Fishing and Forestry;Industry, Trade and Services","Contrata&#231;&#227;o de empresa especializada na presta&#231;&#227;o de servi&#231;os de reparos e adequa&#231;&#227;o do pr&#233;dio da Casa da Agricultura do Munic&#237;pio de Guaraci.","2017-06-30T00:00:00.000","MONTESANTO ENGENHARIA E CONSTRUÇÕES LTDA","49259.0","BR-SAA-SP-39299-CW-RFQ"
"2022-09-12T00:00:00.000","2017","LATIN AMERICA AND CARIBBEAN","Brazil","P143492","BR DGM for Indigenous People and Traditional Communities","Non-consulting Services","Request for Quotations","Agriculture, Fishing and Forestry","CONTRATA&#199;&#195;O DE EMPRESA PARA A PRESTA&#199;&#195;O DE SERVI&#199;OS T&#201;CNICOS DE N&#195;O CONSULTORIA, COMUNICA&#199;&#195;O DE PRODU&#199;&#195;O DE VIDEO DE CURTA DURA&#199;&#195;O E VIDEO INSTITUCIONAL.","2017-01-25T00:00:00.000","MACACA FILMES MARCELLO BAIA NICOLATO ME","14630.0","BR-CAA-3309-NC-RFQ"
"2022-09-12T00:00:00.000","2017","LATIN AMERICA AND CARIBBEAN","Brazil","P108443","Sao Paulo Sustainable Rural Development and Access to Markets","Non-consulting Services","Request for Quotations","Transportation;Agriculture, Fishing and Forestry;Industry, Trade and Services","EXECU&#199;&#195;O DE SERVI&#199;OS DE ADEQUA&#199;&#195;O DA REDE DE L&#211;GICA, TELEFONIA, EL&#201;TRICA, ILUMINA&#199;&#195;O E SUBSTITUI&#199;&#195;O DA DIVIS&#211;RIA DA UNIDADE REGIONAL DE APOIO T&#201;CNICO - MAR&#205;LIA - DA SECRETARIA DO MEIO AMBIENTE - S&#195;O P","2017-03-21T00:00:00.000","BELLIZOTTI & CIA CONSTRUTORA LTDA-ME","7506.0","BR-SMA-SP-62018-NC-RFQ"
"2022-09-12T00:00:00.000","2017","LATIN AMERICA AND CARIBBEAN","Brazil","P126452","Rio Grande do Norte: Regional Development and Governance","Non-consulting Services","Direct Selection","Information and Communications Technologies;Education;Social Protection;Agriculture, Fishing and Forestry;Public Administration","Loca&#231;&#227;o e organiza&#231;&#227;o de espa&#231;o para participa&#231;&#227;o no evento 10&#176; encontro comercial Braztoa, no Rio de Janeiro no dia 21 de mar&#231;o de 2017.","2017-03-17T00:00:00.000","ASSOCIAÇÃO BRASILEIRA DAS OPERADORAS DE TURISMO BRAZTOA","18148.0","ID47 NC CONTRATO 34/2017"
"2022-09-12T00:00:00.000","2017","LATIN AMERICA AND CARIBBEAN","Brazil","P126452","Rio Grande do Norte: Regional Development and Governance","Consultant Services","Consultant Qualification  Selection","Information and Communications Technologies;Education;Social Protection;Agriculture, Fishing and Forestry;Public Administration","Consultoria Especializada em Engenharia para a elabora&#231;&#227;o de Projetos de Edifica&#231;&#245;es e Servi&#231;os Complementares destinados ao Parque Tecnol&#243;gico do Rio Grande do Norte","2017-06-28T00:00:00.000","ÁREA ENGENHARIA LTDA","173092.0","ID90 CS"
"2022-09-12T00:00:00.000","2017","LATIN AMERICA AND CARIBBEAN","Brazil","P127245","Rio de Janeiro Strengthening Public Sector Management Technical Assistance Project","Non-consulting Services","E-Auctions","Health;Education;Social Protection;Public Administration","Presta&#231;&#227;o de servi&#231;os de pesquisa de campo com estudantes, professores e diretores da Rede Municipal de Ensino do MRJ para reestruturar a rede que administra a ado&#231;&#227;o do turno integral de sete horas","2017-05-10T00:00:00.000","GMR INTELIGENCIA DE MERCADO LTDA EPP","20443.0","BR-MSF-9506-NC-RFB"
"2022-09-12T00:00:00.000","2017","LATIN AMERICA AND CARIBBEAN","Brazil","P108443","Sao Paulo Sustainable Rural Development and Access to Markets","Non-consulting Services","E-Auctions","Transportation;Agriculture, Fishing and Forestry;Industry, Trade and Services","Servi&#231;os comuns de manuten&#231;&#227;o dos telhados e revis&#227;o el&#233;trica da casa 2 da Regional Campinas da Secretaria do Meio Ambiente - S&#227;o Paulo","2016-11-01T00:00:00.000","ENGETECH CONSTRUÇÕES E COMÉRCIO LTDA-ME","29609.0","BR-SMA-SP-62017-NC-EA"
"2022-09-12T00:00:00.000","2017","LATIN AMERICA AND CARIBBEAN","Brazil","P147157","BRAZIL BAHIA SUSTAINABLE RURAL DEVELOPMENT PROJECT","Consultant Services","Consultant Qualification  Selection","Financial Sector;Water, Sanitation and Waste Management;Agriculture, Fishing and Forestry;Public Administration","Presta&#231;&#227;o de servi&#231;o de consultoria para o servi&#231;o de Assist&#234;ncia T&#233;cnica e Extens&#227;o Rural - ATER referente ao lote XVIII - Baixo Sul.","2017-03-03T00:00:00.000","FEDERAÇÃO DOS TRABALHADORES DA AGRICULTURA FAMILIAR DA BAHIA - FETRAF","190864.0","BR-CAR-BA-188332-CS-CQS"
"2022-09-12T00:00:00.000","2017","LATIN AMERICA AND CARIBBEAN","Brazil","P147157","BRAZIL BAHIA SUSTAINABLE RURAL DEVELOPMENT PROJECT","Consultant Services","Consultant Qualification  Selection","Financial Sector;Water, Sanitation and Waste Management;Agriculture, Fishing and Forestry;Public Administration","Prestacao de servico de consultoria para o servi&#231;o de Assist&#234;ncia T&#233;cnica e Extens&#227;o Rural - ATER referente ao lote XVI - Piemonte da Diamantina.","2017-03-03T00:00:00.000","""A COOPERATIVA DE TRABALHO E ASSISTÊNCIA À AGRICULTURA FAMILIAR SUSTENTÁVEL DO","187475.0","BR-CAR-BA-188340-CS-CQS"
"2022-09-12T00:00:00.000","2017","LATIN AMERICA AND CARIBBEAN","Brazil","P095171","Integrated Health and Water Management Project (SWAP)","Non-consulting Services","Direct Selection","Health;Social Protection;Water, Sanitation and Waste Management","250 inscricoes em curso de Aperfeicoamento em Gestao, Monitoramento e Avaliacao de Poli&#194;&#173;ticas Publicas.","2016-07-05T00:00:00.000","FUNDACAO DE APOIO DA UNIVERSIDADE FEDERAL DE RIO GRANDE DO SUL ( FAURGS)","125441.0","008/2016"
"2022-09-12T00:00:00.000","2017","LATIN AMERICA AND CARIBBEAN","Brazil","P147157","BRAZIL BAHIA SUSTAINABLE RURAL DEVELOPMENT PROJECT","Consultant Services","Consultant Qualification  Selection","Financial Sector;Water, Sanitation and Waste Management;Agriculture, Fishing and Forestry;Public Administration","Prestacao de servico de consultoria para o servi&#231;o de Assist&#234;ncia T&#233;cnica e Extens&#227;o Rural - ATER referente ao lote XXVII - Velho Chico.","2017-03-03T00:00:00.000","FUNDAÇÃO DE DESENVOLVIMENTO INTEGRADO DO SÃO FRANCISCO","179260.0","BR-CAR-BA-188302-CS-CQS"
"2022-09-12T00:00:00.000","2017","LATIN AMERICA AND CARIBBEAN","Brazil","P108443","Sao Paulo Sustainable Rural Development and Access to Markets","Civil Works","Request for Quotations","Transportation;Agriculture, Fishing and Forestry;Industry, Trade and Services","Contrata&#231;&#227;o de empresa especializada para presta&#231;&#227;o de servi&#231;os de reparos e adequa&#231;&#227;o do pr&#233;dio da Casa da Agricultura do Munic&#237;pio de Oscar Bressane.","2017-05-12T00:00:00.000","A.G.E. CONSTRUÇÕES EIRELI ME","38987.0","BR-SAA-SP-39848-CW-RFQ"
"2022-09-12T00:00:00.000","2017","LATIN AMERICA AND CARIBBEAN","Brazil","P147157","BRAZIL BAHIA SUSTAINABLE RURAL DEVELOPMENT PROJECT","Consultant Services","Consultant Qualification  Selection","Financial Sector;Water, Sanitation and Waste Management;Agriculture, Fishing and Forestry;Public Administration","Prestacao de servico de consultoria para o servi&#231;o de Assist&#234;ncia T&#233;cnica e Extens&#227;o Rural - ATER referente ao lote X - Itaparica.","2017-03-03T00:00:00.000","ASSESSORIA E GESTAO EM ESTUDOS DA NATUREZA, DESENVOLVIMENTO HUMANO E AGROECOLOGI","181276.0","BR-CAR-BA-188328-CS-CQS"
"2022-09-12T00:00:00.000","2017","LATIN AMERICA AND CARIBBEAN","Brazil","P147157","BRAZIL BAHIA SUSTAINABLE RURAL DEVELOPMENT PROJECT","Consultant Services","Consultant Qualification  Selection","Financial Sector;Water, Sanitation and Waste Management;Agriculture, Fishing and Forestry;Public Administration","Prestacao de servico de consultoria para o servi&#231;o de Assist&#234;ncia T&#233;cnica e Extens&#227;o Rural ATER referente ao lote III - Bacia do Rio Corrente.","2017-03-03T00:00:00.000","INSTITUTO BIOSISTÊMICO","189695.0","BR-CAR-BA-188334-CS-CQS"
"2022-09-12T00:00:00.000","2017","LATIN AMERICA AND CARIBBEAN","Brazil","P107146","Acre Social and Economic Inclusion and Sustainable Development Project - PROACRE","Non-consulting Services","E-Auctions","Education;Health;Water, Sanitation and Waste Management;Agriculture, Fishing and Forestry;Public Administration","Contrata&#231;&#227;o de apoio t&#233;cnico e operacional para produ&#231;&#227;o de mudas florestais e frut&#237;feras, a fim de promover a recomposi&#231;&#227;o ambiental das comunidade e Terras Ind&#237;genas beneficiadas com os PDCs e PGTIs","2017-04-03T00:00:00.000","F. O. NASCIMENTO","270677.0","BR-SEPLAN - AC-58900-NC-EA"
"2022-09-12T00:00:00.000","2017","LATIN AMERICA AND CARIBBEAN","Brazil","P108443","Sao Paulo Sustainable Rural Development and Access to Markets","Civil Works","Request for Quotations","Transportation;Agriculture, Fishing and Forestry;Industry, Trade and Services","Contrata&#231;&#227;o de empresa especializada para presta&#231;&#227;o de servi&#231;os de reparos e adequa&#231;&#227;o do pr&#233;dio da Casa da Agricultura do Munic&#237;pio de Sert&#227;ozinho (Ribeir&#227;o Preto).","2017-06-29T00:00:00.000","LAMG SERVIÇOS E CONSTRUÇÕES LTDA ME","31240.0","BR-SAA-SP-39948-CW-RFQ"
"2022-09-12T00:00:00.000","2017","LATIN AMERICA AND CARIBBEAN","Brazil","P108443","Sao Paulo Sustainable Rural Development and Access to Markets","Civil Works","Request for Quotations","Transportation;Agriculture, Fishing and Forestry;Industry, Trade and Services","Contrata&#231;&#227;o de empresa especializada para a presta&#231;&#227;o de servi&#231;os de reparos e adequa&#231;&#227;o do pr&#233;dio da Casa da Agricultura do Munic&#237;pio de Charqueada.","2017-05-12T00:00:00.000","PROJECON - PROJETOS E CONSTRUÇÕES CIVIL PIRACICABA LTDA","73442.0","BR-SAA-SP-37971-CW-RFQ"
"2022-09-12T00:00:00.000","2017","LATIN AMERICA AND CARIBBEAN","Brazil","P147157","BRAZIL BAHIA SUSTAINABLE RURAL DEVELOPMENT PROJECT","Consultant Services","Individual Consultant Selection","Financial Sector;Water, Sanitation and Waste Management;Agriculture, Fishing and Forestry;Public Administration","Desenvolvimento de sistema informatizado para elabora&#231;&#227;o de projetos executivos e planos de investimentos dos subprojetos comunit&#225;rio do Bahia Produtiva.","2017-05-11T00:00:00.000","Individual Consultant","12547.0","BR-NA-203-CI-IC"
"2022-09-12T00:00:00.000","2017","LATIN AMERICA AND CARIBBEAN","Brazil","P108443","Sao Paulo Sustainable Rural Development and Access to Markets","Civil Works","Request for Quotations","Transportation;Agriculture, Fishing and Forestry;Industry, Trade and Services","Contrata&#231;&#227;o de empresa especializada para a presta&#231;&#227;o de servi&#231;os de reparos e adequa&#231;&#227;o do pr&#233;dio da Casa da Agricultura do Munic&#237;pio de Juqui&#225;.","2017-06-08T00:00:00.000","WASHINGTON TIMOTEO DE LIMA - ME","36353.0","BR-SAA-SP-39639-CW-RFQ"
"2022-09-12T00:00:00.000","2017","LATIN AMERICA AND CARIBBEAN","Brazil","P126452","Rio Grande do Norte: Regional Development and Governance","Non-consulting Services","Request for Quotations","Information and Communications Technologies;Education;Social Protection;Agriculture, Fishing and Forestry;Public Administration","contrata&#231;&#227;o de empresa de presta&#231;&#227;o de servi&#231;os de montagem e produ&#231;&#227;o de eventos para a 44&#170; Exposi&#231;&#227;o Agropecu&#225;ria do Serid&#243;, a realizar-se no per&#237;odo de 25 a 28 de maio de 2017, na cidade de Caic&#243;/R","2017-05-25T00:00:00.000","PRÁTICA SERVIÇOS E EVENTOS","16391.0","ID79 2 NC"
"2022-09-12T00:00:00.000","2017","LATIN AMERICA AND CARIBBEAN","Brazil","P108443","Sao Paulo Sustainable Rural Development and Access to Markets","Civil Works","Request for Quotations","Transportation;Agriculture, Fishing and Forestry;Industry, Trade and Services","Contrata&#231;&#227;o de empresa pspecializada para presta&#231;&#227;o de servi&#231;os de reparos e adequa&#231;&#227;o do predio da Casa da Agricultura do Munic&#237;pio de Jarinu","2017-06-23T00:00:00.000","TECNICA CONSTRUCOES, SERVICOS E COMERCIO EIRELI","48377.0","BR-SAA-SP-39628-CW-RFQ"
"2022-09-12T00:00:00.000","2017","LATIN AMERICA AND CARIBBEAN","Brazil","P126537","Energy and Mineral Sector Strengthening","Consultant Services","Quality And Cost-Based Selection","Energy and Extractives","Consulting for Development and Implantation of MME s Institutional Strategic Planning","2016-11-03T00:00:00.000","CONS�RCIO GD GESTAO E DESENVOLVIMENTO EMPRESARIAL LTDA E STRATEC INFORMATICA LT","373984.0","MI - N 03/2015 ? TOR 43 - REPUBL"
"2022-09-12T00:00:00.000","2017","LATIN AMERICA AND CARIBBEAN","Brazil","P126537","Energy and Mineral Sector Strengthening","Goods","Request for Proposals","Energy and Extractives","Supply and Installation of Phasor Measurement System - SMSF","2017-02-02T00:00:00.000","GRID SOLUTIONS POWER TRANSMISSION LTDA","4926414.0","BR-ONS-2930-GO-RFP"
"2022-09-12T00:00:00.000","2017","LATIN AMERICA AND CARIBBEAN","Brazil","P106390","Sao Paulo Metro Line 4 (PHASE 2)","Civil Works","Request for Bids","Transportation","DESIGN DEVELOPMENT, SUPPLY, IMPLEMENTATION, HOMOLOGATION, TESTS AND TECHNICAL DOCUMENTATION FOR THE PERMANENT WAY AND ITS RESPECTIVE SPARE PARTS - L4 YELLOW - BALLAST TRACK AND BLOCKS SPECIAL TRACKS","2017-03-15T00:00:00.000","ENGEFEL ENGENHARIA CIVIL E FERROVIÁRIA LTDA","3902328.0","L42-16 - 41475213"
"2022-09-12T00:00:00.000","2017","LATIN AMERICA AND CARIBBEAN","Brazil","P143492","BR DGM for Indigenous People and Traditional Communities","Non-consulting Services","Request for Quotations","Agriculture, Fishing and Forestry","CONTRATA&#199;&#195;O DE EMPRESA PARA A PRESTA&#199;&#195;O DE SERVI&#199;OS T&#201;CNICOS, N&#195;O CONTINUADOS, PARA REALIZA&#199;&#195;O DE EVENTO EM MONTES CLAROS (MG)","2016-12-20T00:00:00.000","OTTONI ADMINISTRAÇÃO DE HOTÉIS","21956.0","BR-CAA-23125-NC-RFQ"
"2022-09-12T00:00:00.000","2017","LATIN AMERICA AND CARIBBEAN","Brazil","P107146","Acre Social and Economic Inclusion and Sustainable Development Project - PROACRE","Consultant Services","Quality And Cost-Based Selection","Education;Health;Water, Sanitation and Waste Management;Agriculture, Fishing and Forestry;Public Administration","Presta&#231;&#227;o de Servi&#231;os de Gerenciamento, Fiscaliza&#231;&#227;o e Assessoria T&#233;cnica, Social e Ambiental das Obras de Urbaniza&#231;&#227;o eSaneamento B&#225;sico nos Munic&#237;pios isolados - DEPASA","2017-04-27T00:00:00.000","SISTEMA PRI ENGENHARIA LTDA","1893851.0","019    2017"
"2022-09-12T00:00:00.000","2017","LATIN AMERICA AND CARIBBEAN","Brazil","P108654","Brazil Pernambuco Sustainable Water","Consultant Services","Quality And Cost-Based Selection","Water, Sanitation and Waste Management;Agriculture, Fishing and Forestry","Elaboracao de estudos e projetos para a implantacao dos SES de 11 municipios","2017-05-23T00:00:00.000","CONSORCIO ENGECONSULT/TECHNE/AQUALOGUS","2440210.0","SBQC 002/2016"
"2022-09-12T00:00:00.000","2017","LATIN AMERICA AND CARIBBEAN","Brazil","P108654","Brazil Pernambuco Sustainable Water","Consultant Services","Quality And Cost-Based Selection","Water, Sanitation and Waste Management;Agriculture, Fishing and Forestry","Execu&#195;&#402;&#194;&#167;&#195;&#402;&#194;&#163;o das A&#195;&#402;&#194;&#167;&#195;&#402;&#194;&#181;es para cria&#195;&#402;&#194;&#167;&#195;&#402;&#194;&#163;o dos Conselhos Gestores e Elabora&#195;&#402;&#194;&#167;&#195;&#402;&#194;&#163;o dos Planos de Manejo para os Ref&#195;&#402;&#194;&#186;gios de Vidas Silvestres de S&#195;&#402;&#194;&#163;o Louren&#195;&#402;&#194;&#167;o da Mata.","2016-07-06T00:00:00.000","STCP ENGENHARIA E PROJETOS LTDA","199909.0","004/2013 (PROCESSO 005/2015)"
"2022-09-12T00:00:00.000","2017","LATIN AMERICA AND CARIBBEAN","Brazil","P147157","BRAZIL BAHIA SUSTAINABLE RURAL DEVELOPMENT PROJECT","Consultant Services","Consultant Qualification  Selection","Financial Sector;Water, Sanitation and Waste Management;Agriculture, Fishing and Forestry;Public Administration","Prestacao de servico de consultoria para o servi&#231;o de Assist&#234;ncia T&#233;cnica e Extens&#227;o Rural - ATER referente ao lote IX - Irece.","2017-03-30T00:00:00.000","CENTRO DE ASSESSORIA DA ASSURUÁ","179122.0","BR-CAR-BA-188330-CS-CQS"
"2022-09-12T00:00:00.000","2017","LATIN AMERICA AND CARIBBEAN","Brazil","P107146","Acre Social and Economic Inclusion and Sustainable Development Project - PROACRE","Civil Works","Request for Bids","Education;Health;Water, Sanitation and Waste Management;Agriculture, Fishing and Forestry;Public Administration","Execu&#231;&#227;o da Obra de reforma do Memorial Wilson Pinheiro, localizado na rua geny de Assis, n&#186; 269, Centro, no munic&#237;pio de Brasil&#233;ia/AC, para atender a FEM, no &#226;mbito do PROSER.","2017-06-23T00:00:00.000","INDUSCON LTDA - EPP","39795.0","BR-SEPLAN - AC-23143-CW-RFB"
"2022-09-12T00:00:00.000","2017","LATIN AMERICA AND CARIBBEAN","Brazil","P108443","Sao Paulo Sustainable Rural Development and Access to Markets","Civil Works","Request for Quotations","Transportation;Agriculture, Fishing and Forestry;Industry, Trade and Services","Contrata&#231;&#227;o de empresa especializada para presta&#231;&#227;o de servi&#231;os de reparos e adequa&#231;&#227;o do pr&#233;dio da Casa da Agricultura do Munic&#237;pio de Fl&#243;rida Paulista (Dracena).","2017-03-28T00:00:00.000","A.G.E. CONSTRUÇÕES EIRELI ME","31052.0","BR-SAA-SP-39296-CW-RFQ"
