"date_disclosed","project_name","document_type","project_number","project_url","product_line","company_name","country","ifc_country_code","industry","environmental_category","department","status","project_board_date","ifc_approval_date","ifc_signed_date","ifc_invested_date","ifc_investment_for_risk_management_million_usd","ifc_investment_for_guarantee_million_usd","ifc_investment_for_loan_million_usd","ifc_investment_for_equity_million_usd","total_ifc_investment_as_approved_by_board_million_usd","country_code","as_of_date"
"2021-05-27T00:00:00.000","BPL SL II","Summary of Investment Information (AIP Policy 2012)","45012","https://disclosures.ifc.org/project-detail/SII/45012/bpl-sl-ii","Loan","BUSINESS PARTNERS LIMITED","South Africa","SOU","Financial Institutions","FI-2","Regional Industry - FIG Africa","Active","2021-06-29T00:00:00.000","2021-06-28T00:00:00.000","2021-06-30T00:00:00.000","2022-02-18T00:00:00.000",,,"43.61",,"43.61","ZA","2022-08-30T03:05:00.000"
"2021-05-26T00:00:00.000","BBI WCS","Summary of Investment Information (AIP Policy 2012)","45453","https://disclosures.ifc.org/project-detail/SII/45453/bbi-wcs","Loan","BMCE BANK INTERNATIONAL PLC","Africa Region","AFR","Financial Institutions","FI-3","Regional Industry - FIG ME & Africa","Hold","2021-06-28T00:00:00.000","2021-06-28T00:00:00.000",,,,,"25.0",,"25.0","3A","2022-08-30T03:05:00.000"
"2021-05-25T00:00:00.000","DCM Banca Comerciala Romania- MREL 2021","Summary of Investment Information (AIP Policy 2012)","45124","https://disclosures.ifc.org/project-detail/SII/45124/dcm-banca-comerciala-romania--mrel-2021","Loan","BANCA COMERCIALA ROMANA SA","Romania","ROM","Financial Institutions","FI-3","CF2S8 - Regional Industry - FIG - ECA/FIG Inv Operations - Europe","Active","2021-04-19T00:00:00.000","2021-04-19T00:00:00.000","2021-05-13T00:00:00.000","2021-05-21T00:00:00.000",,,"112.50",,"112.5","RO","2022-08-30T03:05:00.000"
"2021-05-25T00:00:00.000","Northwest Hospital Pakistan","Summary of Investment Information (AIP Policy 2012)","44367","https://disclosures.ifc.org/project-detail/SII/44367/northwest-hospital-pakistan","Loan","ALLIANCE HEALTHCARE (PRIVATE) LIMITED","Pakistan","PAK","Health and Education","B","Regional Industry MAS MCT","Pending","2021-06-25T00:00:00.000","2022-04-28T00:00:00.000","2022-08-11T00:00:00.000",,,,"10.14",,"10.14","PK","2022-08-30T03:05:00.000"
"2021-05-25T00:00:00.000","Fosun Pharma GHP","Summary of Investment Information (AIP Policy 2012)","45021","https://disclosures.ifc.org/project-detail/SII/45021/fosun-pharma-ghp","Loan","SHANGHAI FOSUN PHARMACEUTICAL (GROUP) CO., LTD.","China","CHA","other","B","Regional Industry - MAS Asia & Pac","Active","2021-04-30T00:00:00.000","2021-05-04T00:00:00.000","2021-05-25T00:00:00.000","2021-06-29T00:00:00.000",,,"200.0",,"200.0","CN","2022-08-30T03:05:00.000"
"2021-05-25T00:00:00.000","OCP Africa CF","Summary of Investment Information (AIP Policy 2012)","43582","https://disclosures.ifc.org/project-detail/SII/43582/ocp-africa-cf","Loan","OCP S.A.","Africa Region","AFR","Manufacturing","B","Regional Industry - MAS Africa","Active","2021-06-24T00:00:00.000","2021-06-24T00:00:00.000","2021-06-25T00:00:00.000","2021-11-01T00:00:00.000",,,"100.0",,"100.0","3A","2022-08-30T03:05:00.000"
"2021-05-24T00:00:00.000","Letshego Namibia Housing","Summary of Investment Information (AIP Policy 2012)","44605","https://disclosures.ifc.org/project-detail/SII/44605/letshego-namibia-housing","Loan","LETSHEGO BANK (NAMIBIA) LIMITED","Namibia","NAM","Financial Institutions","FI-3","Regional Industry - FIG Africa","Active","2021-06-25T00:00:00.000","2021-06-23T00:00:00.000","2021-06-29T00:00:00.000","2021-11-01T00:00:00.000",,,"50.0",,"50.0","NA","2022-08-30T03:05:00.000"
"2021-05-24T00:00:00.000","Lexo Energy","Summary of Investment Information (AIP Policy 2012)","43838","https://disclosures.ifc.org/project-detail/SII/43838/lexo-energy","Loan","LEXO ENERGY LTD","Kenya","KEN","Manufacturing","B","Regional Industry - MAS Africa","Pending","2022-05-27T00:00:00.000","2022-06-01T00:00:00.000","2022-06-29T00:00:00.000",,,,"7.80",,"7.8","KE","2022-08-30T03:05:00.000"
"2021-05-21T00:00:00.000","BOP ABL","Summary of Investment Information (AIP Policy 2012)","44847","https://disclosures.ifc.org/project-detail/SII/44847/bop-abl","Loan","ACLEDA BANK LAO LTD","Lao People's Democratic Republic","LAO","Financial Institutions","FI-2","Regional Industry - FIG Asia & Pac","Active","2021-06-21T00:00:00.000","2021-06-23T00:00:00.000","2021-11-23T00:00:00.000","2021-12-23T00:00:00.000",,,"10.0",,"10.0","LA","2022-08-30T03:05:00.000"
"2021-05-20T00:00:00.000","South Asia Growth Fund II, L.P.","Summary of Investment Information (AIP Policy 2012)","39369","https://disclosures.ifc.org/project-detail/SII/39369/south-asia-growth-fund-ii-l-p-","Equity","SOUTH ASIA GROWTH FUND II, LP","India","IND","Funds","FI-2","Disruptive Technologies and Funds","Active","2021-06-21T00:00:00.000","2021-06-25T00:00:00.000","2021-06-30T00:00:00.000","2021-08-24T00:00:00.000",,,,"30.0","30.0","IN","2022-08-30T03:05:00.000"
"2021-05-20T00:00:00.000","Dolidol","Summary of Investment Information (AIP Policy 2012)","43869","https://disclosures.ifc.org/project-detail/SII/43869/dolidol","Loan","UNI CONFORT MAROC DOLIDOL","Morocco","MYC","Manufacturing","B","Regional Industry - MAS Africa","Active","2021-06-25T00:00:00.000","2021-06-29T00:00:00.000","2021-12-21T00:00:00.000","2022-08-11T00:00:00.000",,,"30.48",,"30.48","MA","2022-08-30T03:05:00.000"
"2021-05-20T00:00:00.000","SeABank Project","Summary of Investment Information (AIP Policy 2012)","44792","https://disclosures.ifc.org/project-detail/SII/44792/seabank-project","Loan","SOUTHEAST ASIA COMMERCIAL JOINT STOCK BANK","Vietnam","VNM","Financial Institutions","FI-2","CF4S4 - Regional Industry - FIG Asia & Pac/FIG Inv Ops East Asia & Pacific","Active","2021-06-21T00:00:00.000","2021-06-21T00:00:00.000","2021-06-25T00:00:00.000","2021-08-09T00:00:00.000",,,"80.0",,"80.0","VN","2022-08-30T03:05:00.000"
"2021-05-20T00:00:00.000","SMEV Adiwale I","Summary of Investment Information (AIP Policy 2012)","45300","https://disclosures.ifc.org/project-detail/SII/45300/smev-adiwale-i","Equity","ADIWALE FUND I, LP","Western Africa Region","WAN","Funds","FI-2","Disruptive Technologies and Funds","Active","2021-05-10T00:00:00.000","2017-07-17T00:00:00.000","2021-06-30T00:00:00.000","2021-10-19T00:00:00.000",,,,"250.0","250.0","45","2022-08-30T03:05:00.000"
"2021-05-19T00:00:00.000","I&M Bank Kenya -Tier II Sub-Loan ","Summary of Investment Information (AIP Policy 2012)","44168","https://disclosures.ifc.org/project-detail/SII/44168/i&m-bank-kenya--tier-ii-sub-loan-","Loan","I AND M BANK LTD","Kenya","KEN","Financial Institutions","FI-2","Regional Industry - FIG Africa","Active","2021-03-31T00:00:00.000","2021-05-05T00:00:00.000","2021-06-09T00:00:00.000","2021-06-28T00:00:00.000",,,"30.0",,"30.0","KE","2022-08-30T03:05:00.000"
"2021-05-18T00:00:00.000","Camel Ride","Summary of Investment Information (AIP Policy 2012)","43317","https://disclosures.ifc.org/project-detail/SII/43317/camel-ride","Loan","INTEGRATED DIAGNOSTICS HOLDINGS PLC","Egypt, Arab Republic of","EGT","other","B","CM3M3 - Regional Industry - MAS ME & Africa/Manufacturing - Middle East","Active","2020-12-08T00:00:00.000","2020-12-08T00:00:00.000","2021-04-21T00:00:00.000","2021-05-19T00:00:00.000",,,"50.0","35.0","85.0","EG","2022-08-30T03:05:00.000"
"2021-05-18T00:00:00.000","DCM RBRO GREEN MREL BOND","Summary of Investment Information (AIP Policy 2012)","45268","https://disclosures.ifc.org/project-detail/SII/45268/dcm-rbro-green-mrel-bond","Loan","RAIFFEISEN BANK SA","Romania","ROM","Financial Institutions","FI-2","Regional Industry - FIG - ECA","Active","2021-04-30T00:00:00.000","2021-04-30T00:00:00.000","2021-05-04T00:00:00.000","2021-05-14T00:00:00.000",,,"160.0",,"160.0","RO","2022-08-30T03:05:00.000"
"2021-05-17T00:00:00.000","CDel SLGP SC Nigeria RSF1","Summary of Investment Information (AIP Policy 2012)","44985","https://disclosures.ifc.org/project-detail/SII/44985/cdel-slgp-sc-nigeria-rsf1","Guarantee","SLGP Standard Chartered Nigeria RSF I","Nigeria","NIR","Financial Institutions","FI-2","CF3S4 - Regional Industry - FIG ME & Africa/FIG Africa Porf. Wst/Cen/Sth","Pending","2021-06-30T00:00:00.000",,,,,"30.0",,,"30.0","NG","2022-08-30T03:05:00.000"
"2021-05-17T00:00:00.000","Telecom Armenia CJSC","Summary of Investment Information (AIP Policy 2012)","45195","https://disclosures.ifc.org/project-detail/SII/45195/telecom-armenia-cjsc","Loan","TELECOM ARMENIA CJSC","Armenia","ARM","Telecommunications, Media, and Technology","B","Regional Industry - INF ECA","Active","2021-06-28T00:00:00.000","2022-03-01T00:00:00.000","2022-05-26T00:00:00.000","2022-07-28T00:00:00.000",,,"20.0",,"20.0","AM","2022-08-30T03:05:00.000"
"2021-05-14T00:00:00.000","Medlog","Summary of Investment Information (AIP Policy 2012)","42041","https://disclosures.ifc.org/project-detail/SII/42041/medlog","Loan","MEDLOG SA","Africa Region","AFR","Infrastructure","B","Regional Industry - INF Africa","Active","2021-06-17T00:00:00.000","2021-06-18T00:00:00.000","2021-06-28T00:00:00.000","2022-01-12T00:00:00.000",,,"37.50",,"37.5","3A","2022-08-30T03:05:00.000"
"2021-05-13T00:00:00.000","GTFP Unico Mozam","Summary of Investment Information (AIP Policy 2012)","44597","https://disclosures.ifc.org/project-detail/SII/44597/gtfp-unico-mozam","Guarantee","NEDBANK MOZAMBIQUE","Mozambique","MOZ","Financial Institutions","C","Regional Industry - FIG Africa","Active","2021-03-25T00:00:00.000","2004-11-11T00:00:00.000","2020-07-17T00:00:00.000",,,"500.0",,,"500.0","MZ","2022-08-30T03:05:00.000"
"2021-05-12T00:00:00.000","YoKuku Mezz","Summary of Investment Information (AIP Policy 2012)","44775","https://disclosures.ifc.org/project-detail/SII/44775/yokuku-mezz","Loan","HMH RAINBOW LIMITED","Uganda","UAN","Agribusiness and Forestry","B","Regional Industry - MAS Africa","Pending","2021-06-15T00:00:00.000","2021-07-08T00:00:00.000",,,,,"5.0",,"5.0","UG","2022-08-30T03:05:00.000"
"2021-05-12T00:00:00.000","BOP HTB Senior","Summary of Investment Information (AIP Policy 2012)","45535","https://disclosures.ifc.org/project-detail/SII/45535/bop-htb-senior","Loan","HATTHA BANK PLC.","Cambodia","KAM","Financial Institutions","FI-2","Regional Industry - FIG Asia & Pac","Active","2021-06-14T00:00:00.000","2021-05-26T00:00:00.000","2021-06-30T00:00:00.000","2021-08-31T00:00:00.000",,,"10.0",,"10.0","KH","2022-08-30T03:05:00.000"
"2021-05-11T00:00:00.000","DARP SPV CDH SOFI","Summary of Investment Information (AIP Policy 2012)","43219","https://disclosures.ifc.org/project-detail/SII/43219/darp-spv-cdh-sofi","Equity","DINGHUI EQUITY INVESTMENTS MANAGEMENT (TIANJIN) LIMITED COMPANY","China","CHA","Financial Institutions","FI-2","Regional Industry - FIG Asia & Pac","Pending","2021-06-18T00:00:00.000","2021-06-18T00:00:00.000","2022-06-10T00:00:00.000",,,,"0.0","62.50","62.5","CN","2022-08-30T03:05:00.000"
"2021-05-11T00:00:00.000","HDBank GreenLoan","Summary of Investment Information (AIP Policy 2012)","42040","https://disclosures.ifc.org/project-detail/SII/42040/hdbank-greenloan","Loan","HO CHI MINH CITY DEVELOPMENT JOINT STOCK COMMERCIAL BANK","Vietnam","VNM","Financial Institutions","FI-2","Regional Industry - FIG Asia & Pac","Active","2021-06-11T00:00:00.000","2021-06-14T00:00:00.000","2021-12-22T00:00:00.000","2022-03-01T00:00:00.000",,,"70.0",,"70.0","VN","2022-08-30T03:05:00.000"
"2021-05-09T00:00:00.000","GTFP EAB","Summary of Investment Information (AIP Policy 2012)","44461","https://disclosures.ifc.org/project-detail/SII/44461/gtfp-eab","Guarantee","EAST AFRICA BANK SA","Djibouti","DJI","Financial Institutions","FI-3","Regional Industry - FIG Africa","Active","2021-04-26T00:00:00.000","2004-11-11T00:00:00.000","2020-06-15T00:00:00.000",,,"500.0",,,"500.0",,"2022-08-30T03:05:00.000"
"2021-05-07T00:00:00.000","WCS CR Banco de la Produccion","Summary of Investment Information (AIP Policy 2012)","44156","https://disclosures.ifc.org/project-detail/SII/44156/wcs-cr-banco-de-la-produccion","Loan","BANCO DE LA PRODUCCION SA","Nicaragua","NIC","Financial Institutions","FI-2","Regional Industry - FIG LAC","Completed","2020-07-31T00:00:00.000","2020-07-31T00:00:00.000","2021-06-08T00:00:00.000","2021-07-02T00:00:00.000",,,"10.0",,"10.0","NI","2022-08-30T03:05:00.000"
"2021-05-07T00:00:00.000","Learn Capital Venture Partners - EM, LP","Summary of Investment Information (AIP Policy 2012)","44996","https://disclosures.ifc.org/project-detail/SII/44996/learn-capital-venture-partners---em-lp","Equity","LEARN CAPITAL VENTURE PARTNERS - EM, LP","World Region","WLD","Funds","FI-3","Disruptive Technologies and Funds","Active","2021-03-26T00:00:00.000","2021-05-28T00:00:00.000","2021-06-29T00:00:00.000","2021-07-07T00:00:00.000",,,,"30.0","30.0","99","2022-08-30T03:05:00.000"
"2021-05-07T00:00:00.000","Agrofertil 2021","Summary of Investment Information (AIP Policy 2012)","45013","https://disclosures.ifc.org/project-detail/SII/45013/agrofertil-2021","Loan","AGROFERTIL S.A.","Paraguay","PAR","Agribusiness and Forestry","B","Regional Industry - MAS LAC","Active","2021-06-10T00:00:00.000","2021-06-11T00:00:00.000","2021-06-22T00:00:00.000","2021-10-12T00:00:00.000",,,"100.0",,"100.0","PY","2022-08-30T03:05:00.000"
"2021-05-06T00:00:00.000","TIDE Africa II","Summary of Investment Information (AIP Policy 2012)","45311","https://disclosures.ifc.org/project-detail/SII/45311/tide-africa-ii","Equity","TLCOM HOLDINGS LIMITED","Nigeria","NIR","Funds","FI-2","Disruptive Technologies and Funds","Active","2021-06-15T00:00:00.000","2021-06-17T00:00:00.000","2021-11-10T00:00:00.000","2021-12-10T00:00:00.000",,,,"10.0","10.0","NG","2022-08-30T03:05:00.000"
"2021-05-05T00:00:00.000","HTB Sub Debt","Summary of Investment Information (AIP Policy 2012)","44742","https://disclosures.ifc.org/project-detail/SII/44742/htb-sub-debt","Loan","HATTHA BANK PLC.","Cambodia","KAM","Financial Institutions","FI-2","CF4S4 - Regional Industry - FIG Asia & Pac/FIG Inv Ops East Asia & Pacific","Active","2021-06-07T00:00:00.000","2021-06-03T00:00:00.000","2021-06-30T00:00:00.000","2021-12-28T00:00:00.000",,,"10.0",,"10.0","KH","2022-08-30T03:05:00.000"
"2021-05-05T00:00:00.000","GTFP MIGA ","Summary of Investment Information (AIP Policy 2012)","45617","https://disclosures.ifc.org/project-detail/SII/45617/gtfp-miga-",,"GLOBAL TRADE FINANCE PROGRAM","World Region","WLD","Financial Institutions","FI-3","Global Trade & Supply Chain","Pending","2021-05-27T00:00:00.000",,,,,,,,,"99","2022-08-30T03:05:00.000"
"2021-04-30T00:00:00.000","DFP Baring Asia Credit III","Summary of Investment Information (AIP Policy 2012)","45107","https://disclosures.ifc.org/project-detail/SII/45107/dfp-baring-asia-credit-iii","Equity","BPEA INVESTMENT MANAGERS PRIVATE LIMITED","India","IND","Funds","FI-2","Disruptive Technologies and Funds","Active","2021-06-05T00:00:00.000","2021-06-18T00:00:00.000","2022-01-12T00:00:00.000","2022-04-22T00:00:00.000",,,,"40.0","40.0","IN","2022-08-30T03:05:00.000"
"2021-04-30T00:00:00.000","FCS Moove","Summary of Investment Information (AIP Policy 2012)","44596","https://disclosures.ifc.org/project-detail/SII/44596/fcs-moove","Risk Management","MOOVE AFRICA B.V.","Nigeria","NIR","Infrastructure","B","Regional Industry - INF ME & Africa","Active","2021-06-14T00:00:00.000","2021-06-14T00:00:00.000","2021-06-30T00:00:00.000","2021-12-22T00:00:00.000","0.45",,"10.0",,"10.45","NG","2022-08-30T03:05:00.000"
"2021-04-30T00:00:00.000","Vantage Mezzanine Fund IV","Summary of Investment Information (AIP Policy 2012)","45092","https://disclosures.ifc.org/project-detail/SII/45092/vantage-mezzanine-fund-iv","Equity","VANTAGE MEZZANINE IV PAN AFRICAN SUB-FUND PARTNERSHIP","Africa Region","AFR","Funds","FI-2","Disruptive Technologies and Funds","Active","2021-05-31T00:00:00.000","2021-06-01T00:00:00.000","2021-06-11T00:00:00.000","2021-08-26T00:00:00.000",,,,"25.0","25.0","3A","2022-08-30T03:05:00.000"
"2021-04-29T00:00:00.000","Jungle Fund IV","Summary of Investment Information (AIP Policy 2012)","45414","https://disclosures.ifc.org/project-detail/SII/45414/jungle-fund-iv","Equity","JUNGLE VENTURES IV, LP","East Asia and Pacific Region","EAP","Funds","FI-2","Disruptive Technologies and Funds","Active","2021-06-11T00:00:00.000","2021-05-27T00:00:00.000","2021-08-18T00:00:00.000","2021-10-04T00:00:00.000",,,,"50.0","50.0","EAP","2022-08-30T03:05:00.000"
"2021-04-29T00:00:00.000","Grit REIG","Summary of Investment Information (AIP Policy 2012)","45002","https://disclosures.ifc.org/project-detail/SII/45002/grit-reig","Loan","STELLAR WAREHOUSING AND LOGISTICS LIMITED","Kenya","KEN","other","B","Regional Industry - MAS Africa","Active","2021-05-28T00:00:00.000","2021-06-17T00:00:00.000","2021-07-01T00:00:00.000","2022-05-27T00:00:00.000",,,"25.0",,"25.0","KE","2022-08-30T03:05:00.000"
"2021-04-28T00:00:00.000","LAAD Green","Summary of Investment Information (AIP Policy 2012)","45109","https://disclosures.ifc.org/project-detail/SII/45109/laad-green","Loan","LATIN AMERICAN AGRIBUSINESS DEVELOPMENT CORP SA","Latin America Region","LAC","Financial Institutions","FI-2","CM1A7 - Regional Industry - MAS LAC/Agribusiness and Forestry - CLA","Active","2021-05-31T00:00:00.000","2021-05-28T00:00:00.000","2021-06-30T00:00:00.000","2021-07-30T00:00:00.000",,,"50.0",,"50.0","33","2022-08-30T03:05:00.000"
"2021-04-28T00:00:00.000","Prime IV","Summary of Investment Information (AIP Policy 2012)","45228","https://disclosures.ifc.org/project-detail/SII/45228/prime-iv","Equity","SEABRIGHT IV, LP","India","IND","Funds","FI-2","Disruptive Technologies and Funds","Active","2021-05-31T00:00:00.000","2021-05-28T00:00:00.000","2021-06-25T00:00:00.000","2022-01-04T00:00:00.000",,,,"30.0","30.0","IN","2022-08-30T03:05:00.000"
"2021-04-26T00:00:00.000","Knife Fund III","Summary of Investment Information (AIP Policy 2012)","45184","https://disclosures.ifc.org/project-detail/SII/45184/knife-fund-iii","Equity","KNIFE CAPITAL (INTERNATIONAL) FUND III LP","South Africa","SOU","Funds","FI-3","Disruptive Technologies and Funds","Active","2021-05-27T00:00:00.000","2021-06-28T00:00:00.000","2021-11-05T00:00:00.000","2021-12-23T00:00:00.000",,,,"10.0","10.0","ZA","2022-08-30T03:05:00.000"
"2021-04-23T00:00:00.000","Avallon MBO III","Summary of Investment Information (AIP Policy 2012)","45317","https://disclosures.ifc.org/project-detail/SII/45317/avallon-mbo-iii","Equity","AVALLON MBO FUND III S.C.A. SICAV-RAIF","Poland","POL","Funds","FI-2","Disruptive Technologies and Funds","Active","2021-05-24T00:00:00.000","2021-06-01T00:00:00.000","2021-06-30T00:00:00.000","2021-07-23T00:00:00.000",,,,"18.53","18.53","PL","2022-08-30T03:05:00.000"
"2021-04-23T00:00:00.000","Daystar Power","Summary of Investment Information (AIP Policy 2012)","43623","https://disclosures.ifc.org/project-detail/SII/43623/daystar-power","Loan","DAYBREAK POWER SOLUTIONS LIMITED","Nigeria","NIR","Infrastructure","B","Regional Industry - INF Africa","Active","2021-05-28T00:00:00.000","2021-06-28T00:00:00.000","2021-06-30T00:00:00.000","2021-11-16T00:00:00.000",,,"10.0",,"10.0","NG","2022-08-30T03:05:00.000"
"2021-04-22T00:00:00.000","BOP KMF-FY21","Summary of Investment Information (AIP Policy 2012)","43882","https://disclosures.ifc.org/project-detail/SII/43882/bop-kmf-fy21","Loan","MICROFINANCE ORGANIZATION KMF LLC","Kazakhstan","KAZ","Financial Institutions","FI-3","CF2S8 - Regional Industry - FIG - ECA/FIG Inv Operations - ECA","Active","2021-05-11T00:00:00.000","2021-05-14T00:00:00.000","2021-06-02T00:00:00.000","2021-07-08T00:00:00.000",,,"25.0",,"25.0","KZ","2022-08-30T03:05:00.000"
"2021-04-22T00:00:00.000","DARP SA GPC","Summary of Investment Information (AIP Policy 2012)","44821","https://disclosures.ifc.org/project-detail/SII/44821/darp-sa-gpc","Equity","DARP SA GPC","Southern Africa Region","AFS","Financial Institutions","FI-2","Regional Industry - FIG Africa","Pending","2021-06-15T00:00:00.000","2021-06-09T00:00:00.000",,,,,,"20.0","20.0","43","2022-08-30T03:05:00.000"
"2021-04-20T00:00:00.000","BajajFin Debt","Summary of Investment Information (AIP Policy 2012)","45266","https://disclosures.ifc.org/project-detail/SII/45266/bajajfin-debt","Loan","BAJAJ FINANCE LIMITED","India","IND","Financial Institutions","FI-2","Regional Industry - FIG Asia & Pac","Pending","2021-05-18T00:00:00.000","2021-06-03T00:00:00.000",,,,,"150.0",,"150.0","IN","2022-08-30T03:05:00.000"
"2021-04-20T00:00:00.000","FintechOS","Summary of Investment Information (AIP Policy 2012)","45087","https://disclosures.ifc.org/project-detail/SII/45087/fintechos","Equity","FINTECHOS SRL","Romania","ROM","Telecommunications, Media, and Technology","C","Global Industry, Financial Markets","Active","2021-05-21T00:00:00.000","2021-05-26T00:00:00.000","2021-08-04T00:00:00.000","2021-10-28T00:00:00.000",,,,"9.82","9.82","RO","2022-08-30T03:05:00.000"
"2021-04-19T00:00:00.000","Agila","Summary of Investment Information (AIP Policy 2012)","44179","https://disclosures.ifc.org/project-detail/SII/44179/agila","Loan","CEBU AIR, INC.","Philippines","PHL","Infrastructure","A","Regional Industry - INF Asia & Pac","Active","2020-12-10T00:00:00.000","2020-12-10T00:00:00.000","2021-04-16T00:00:00.000","2021-05-07T00:00:00.000",,,"62.50",,"62.5","PH","2022-08-30T03:05:00.000"
"2021-04-16T00:00:00.000","Viveo","Summary of Investment Information (AIP Policy 2012)","43082","https://disclosures.ifc.org/project-detail/SII/43082/viveo","Loan","CM HOSPITALAR S.A.","Brazil","BRA","other","B","Regional Industry - MAS LAC","Pending","2021-05-28T00:00:00.000","2021-12-15T00:00:00.000","2021-12-30T00:00:00.000",,,,"35.70",,"35.7","BR","2022-08-30T03:05:00.000"
"2021-04-16T00:00:00.000","Everstone IV","Summary of Investment Information (AIP Policy 2012)","45049","https://disclosures.ifc.org/project-detail/SII/45049/everstone-iv","Equity","EVERSTONE FUND IV","India","IND","Funds","FI-2","Disruptive Technologies and Funds","Active","2021-05-31T00:00:00.000","2021-11-30T00:00:00.000","2021-12-23T00:00:00.000","2022-01-31T00:00:00.000",,,,"60.0","60.0","IN","2022-08-30T03:05:00.000"
"2021-04-15T00:00:00.000","CORSAN Water","Summary of Investment Information (AIP Policy 2012)","43626","https://disclosures.ifc.org/project-detail/SII/43626/corsan-water","Loan","COMPANHIA RIOGRANDENSE DE SANEAMENTO","Brazil","BRA","Infrastructure","B","Regional Industry - INF LAC","Pending","2021-05-17T00:00:00.000","2021-05-27T00:00:00.000","2021-06-30T00:00:00.000",,,,"84.30",,"84.3","BR","2022-08-30T03:05:00.000"
"2021-04-15T00:00:00.000","Medgenome","Summary of Investment Information (AIP Policy 2012)","45102","https://disclosures.ifc.org/project-detail/SII/45102/medgenome","Equity","MEDGENOME INC.","India","IND","other","B","Disruptive Technologies and Funds","Active","2021-05-18T00:00:00.000","2021-05-27T00:00:00.000","2021-06-30T00:00:00.000","2021-07-29T00:00:00.000",,,,"16.50","16.5","IN","2022-08-30T03:05:00.000"
"2021-04-15T00:00:00.000","Alpha JWC Ventures Fund III, L.P","Summary of Investment Information (AIP Policy 2012)","45315","https://disclosures.ifc.org/project-detail/SII/45315/alpha-jwc-ventures-fund-iii-l-p","Equity","ALPHA JWC VENTURES III LP","Indonesia","INS","Funds","FI-2","Disruptive Technologies and Funds","Active","2021-06-18T00:00:00.000","2021-05-28T00:00:00.000","2021-06-28T00:00:00.000","2021-09-23T00:00:00.000",,,,"40.0","40.0","ID","2022-08-30T03:05:00.000"
"2021-04-13T00:00:00.000","Faering Capital International Growth Fund III","Summary of Investment Information (AIP Policy 2012)","45210","https://disclosures.ifc.org/project-detail/SII/45210/faering-capital-international-growth-fund-iii","Equity","FAERING CAPITAL INTERNATIONAL GROWTH FUND III","India","IND","Funds","FI-2","Disruptive Technologies and Funds","Active","2021-05-15T00:00:00.000","2021-05-28T00:00:00.000","2021-10-13T00:00:00.000","2021-12-15T00:00:00.000",,,,"40.0","40.0","IN","2022-08-30T03:05:00.000"
"2021-04-09T00:00:00.000","GTLP Bank of America ","Summary of Investment Information (AIP Policy 2012)","44756","https://disclosures.ifc.org/project-detail/SII/44756/gtlp-bank-of-america-","Loan","GTLP Bank of America","World Region","WLD","Financial Institutions","FI-3","CFGPD - Global Industry, Financial Markets/Trade & Supply Chain, Products","Pending","2021-05-10T00:00:00.000",,,,,,"250.0",,"250.0","99","2022-08-30T03:05:00.000"
"2021-04-09T00:00:00.000","IZSU Support","Summary of Investment Information (AIP Policy 2012)","44190","https://disclosures.ifc.org/project-detail/SII/44190/izsu-support","Loan","IZMIR SU VE KANALIZASYON IDARESI GENEL MUDURLUGU","Türkiye",,"other","B","Regional Industry INF MCT","Active","2021-05-28T00:00:00.000","2021-05-26T00:00:00.000","2021-06-23T00:00:00.000","2021-08-11T00:00:00.000",,,"34.0",,"34.0",,"2022-08-30T03:05:00.000"
"2021-04-08T00:00:00.000","EGP India - Thar","Summary of Investment Information (AIP Policy 2012)","44816","https://disclosures.ifc.org/project-detail/SII/44816/egp-india---thar","Loan","ENEL GREEN POWER INDIA PRIVATE LIMITED","India","IND","Infrastructure","B","Regional Industry - INF Asia & Pac","Active","2021-05-20T00:00:00.000","2021-06-03T00:00:00.000","2021-12-22T00:00:00.000","2022-03-21T00:00:00.000",,,"50.89",,"50.89","IN","2022-08-30T03:05:00.000"
"2021-04-07T00:00:00.000","GTFP BRIDGE CI","Summary of Investment Information (AIP Policy 2012)","43416","https://disclosures.ifc.org/project-detail/SII/43416/gtfp-bridge-ci","Guarantee","BRIDGE BANK GROUP COTE D'IVOIRE","Cote D'Ivoire","IVC","Financial Institutions","FI-3","Regional Industry - FIG ME & Africa","Active","2021-03-30T00:00:00.000","2004-11-11T00:00:00.000","2019-10-23T00:00:00.000",,,"500.0",,,"500.0","CI","2022-08-30T03:05:00.000"
"2021-04-07T00:00:00.000","Onomo Hotels","Summary of Investment Information (AIP Policy 2012)","43696","https://disclosures.ifc.org/project-detail/SII/43696/onomo-hotels","Risk Management","AFRICAN HOTEL DEVELOPMENT LUXEMBOURG","Africa Region","AFR","Tourism, Retail, and Property","B","Regional Industry - MAS Africa","Active","2021-05-21T00:00:00.000","2021-05-27T00:00:00.000","2021-06-30T00:00:00.000","2022-03-30T00:00:00.000","1.40",,"25.19",,"26.59","3A","2022-08-30T03:05:00.000"
"2021-04-07T00:00:00.000","Asia Impact Investment Fund II","Summary of Investment Information (AIP Policy 2012)","45110","https://disclosures.ifc.org/project-detail/SII/45110/asia-impact-investment-fund-ii","Equity","ASIA IMPACT INVESTMENT FUND II LP","Singapore","SNG","Funds","FI-2","Disruptive Technologies and Funds","Active","2021-05-31T00:00:00.000","2021-06-07T00:00:00.000","2021-06-18T00:00:00.000","2021-07-16T00:00:00.000",,,,"15.0","15.0",,"2022-08-30T03:05:00.000"
