"end_of_period","credit_number","region","country_code","country","borrower","credit_status","service_charge_rate","currency_of_commitment","project_id","project_name","original_principal_amount","cancelled_amount","undisbursed_amount","disbursed_amount","repaid_to_ida","due_to_ida","exchange_adjustment","borrower_s_obligation","sold_3rd_party","repaid_3rd_party","due_3rd_party","credits_held","first_repayment_date","last_repayment_date","agreement_signing_date","board_approval_date","effective_date_most_recent_","closed_date_most_recent_","last_disbursement_date"
"2022-07-31T00:00:00.000","IDAB0110","WESTERN AND CENTRAL AFRICA","SL","Sierra Leone","Ministry Of Finance","Terminated",,"USD","P086903","SL-Bumbuna Hydro Guarantee (GU) (FY05)","38000000.00","38000000.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","2006-09-01T00:00:00.000","2021-08-30T00:00:00.000",,"2005-06-16T00:00:00.000","2005-06-16T00:00:00.000","2021-08-30T00:00:00.000",
"2022-07-31T00:00:00.000","IDAB0120","WESTERN AND CENTRAL AFRICA","SN","Senegal","Ministere des Finances et du Budget","Terminated",,"USD","P073477","SN-Elec Sec Effi. Enhanc.Phase 1 APL-1","7200000.00","7200000.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","2006-10-01T00:00:00.000","2016-09-30T00:00:00.000",,"2005-05-17T00:00:00.000","2005-05-17T00:00:00.000","2016-09-30T00:00:00.000",
"2022-07-31T00:00:00.000","IDAB0130","EASTERN AND SOUTHERN AFRICA","UG","Uganda","BUJAGALI ENERGY LIMITED","Effective",,"USD","P089659","UG-Priv Power Generation (Bujagali-FY07)","115000000.00","102239127.00","12760873.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","12760873.00","2012-05-30T00:00:00.000","2023-11-30T00:00:00.000","2007-12-21T00:00:00.000","2007-04-26T00:00:00.000","2008-01-22T00:00:00.000","2012-08-01T00:00:00.000",
"2022-07-31T00:00:00.000","IDAG2020","WESTERN AND CENTRAL AFRICA","NG","Nigeria","POWER HOLDING CORPORATION OF NIGERIA PLC","Signed",,"USD","P114277","NG-PRG Electricty and Gas Improvement","400000000.00","288000000.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00",,,"2013-04-22T00:00:00.000","2009-06-16T00:00:00.000","2013-07-31T00:00:00.000","2018-12-31T00:00:00.000",
"2022-07-31T00:00:00.000","IDAG2050","WESTERN AND CENTRAL AFRICA","NG","Nigeria","POWER HOLDING CORPORATION OF NIGERIA PLC","Fully Cancelled",,"USD","P114277","NG-PRG Electricty and Gas Improvement","0.00","145000000.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00",,,"2013-04-22T00:00:00.000","2009-06-16T00:00:00.000","2013-07-31T00:00:00.000","2021-10-31T00:00:00.000",
"2022-07-31T00:00:00.000","IDAG2090","WESTERN AND CENTRAL AFRICA","CM","Cameroon","Kribi Power Development Company","Effective",,"XAF","P110177","CM - Kribi Gas Power Project","82000000.00","60126822.99","16661385.77","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","16661385.77",,,"2012-01-18T00:00:00.000","2011-11-10T00:00:00.000","2012-08-23T00:00:00.000","2013-05-18T00:00:00.000",
"2022-07-31T00:00:00.000","IDAG2100","EASTERN AND SOUTHERN AFRICA","KE","Kenya","The National Treasury and Planning","Signed",,"USD","P122671","Private Sector Power Generation Project","166000000.00","31000000.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00",,,"2012-05-24T00:00:00.000","2012-02-28T00:00:00.000",,"2016-12-31T00:00:00.000",
"2022-07-31T00:00:00.000","IDAG2110","EASTERN AND SOUTHERN AFRICA","KE","Kenya","Thika Power Limited","Effective",,"USD","P122671","Private Sector Power Generation Project","0.00","0.00","35000000.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","35000000.00",,,"2012-08-28T00:00:00.000","2012-05-24T00:00:00.000","2012-10-08T00:00:00.000","2016-12-31T00:00:00.000",
"2022-07-31T00:00:00.000","IDAG2120","EASTERN AND SOUTHERN AFRICA","KE","Kenya","Thika Power Limited","Effective",,"EUR","P122671","Private Sector Power Generation Project","0.00","0.00","7887110.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","7887110.00",,,"2012-08-28T00:00:00.000","2012-05-24T00:00:00.000","2012-10-08T00:00:00.000","2016-12-31T00:00:00.000",
"2022-07-31T00:00:00.000","IDAG2140","WESTERN AND CENTRAL AFRICA","NG","Nigeria","Fed Min of Fin, Budget & Natl. Planning","Terminated",,"USD","P126190","Add Fin: NG Electricity and Gas Imp Proj","0.00","200000000.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00",,,,"2012-06-19T00:00:00.000","2012-12-31T00:00:00.000","2017-12-31T00:00:00.000",
"2022-07-31T00:00:00.000","IDAG2150","EASTERN AND SOUTHERN AFRICA","KE","Kenya","Triumph Power Generating Company","Effective",,"USD","P122671","Private Sector Power Generation Project","0.00","0.00","45000000.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","45000000.00",,,"2012-12-05T00:00:00.000","2012-05-24T00:00:00.000","2013-03-27T00:00:00.000","2016-12-31T00:00:00.000",
"2022-07-31T00:00:00.000","IDAG2180","EASTERN AND SOUTHERN AFRICA","KE","Kenya","Gulf Power Limited","Effective",,"EUR","P122671","Private Sector Power Generation Project","0.00","0.00","7170100.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","7170100.00",,,"2013-03-14T00:00:00.000","2012-05-24T00:00:00.000","2013-05-27T00:00:00.000","2016-12-31T00:00:00.000",
"2022-07-31T00:00:00.000","IDAG2190","EASTERN AND SOUTHERN AFRICA","KE","Kenya","Gulf Power Limited","Effective",,"USD","P122671","Private Sector Power Generation Project","0.00","0.00","35000000.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","35000000.00",,,"2013-03-14T00:00:00.000","2012-05-24T00:00:00.000","2013-05-27T00:00:00.000","2016-12-31T00:00:00.000",
"2022-07-31T00:00:00.000","IDAG2210","WESTERN AND CENTRAL AFRICA","CI","Cote d'Ivoire","Foxtrot International LDC & SECI SA","Fully Cancelled",,"USD","P144030","CI-27 Gas Field Expansion","60000000.00","60000000.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00",,,"2013-07-31T00:00:00.000","2013-06-18T00:00:00.000","2013-08-28T00:00:00.000","2017-03-29T00:00:00.000",
"2022-07-31T00:00:00.000","IDAG2220","WESTERN AND CENTRAL AFRICA","SN","Senegal","TOBENE POWER SA","Effective",,"EUR","P143605","SN-Taiba Ndiaye Independ. Power Producer","40000000.00","0.00","37386950.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","37386950.00",,,"2015-08-14T00:00:00.000","2013-12-19T00:00:00.000","2015-11-13T00:00:00.000","2016-05-30T00:00:00.000",
"2022-07-31T00:00:00.000","IDAG2230","EASTERN AND SOUTHERN AFRICA","UG","Uganda","Ministry of Finance, Planning & Eco. Dev","Terminated",,"USD","P133318","UG-PRG Hydropower (FY14)","0.00","160000000.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00",,,,"2014-03-18T00:00:00.000",,"2017-01-20T00:00:00.000",
"2022-07-31T00:00:00.000","IDAG2240","SOUTH ASIA","PK","Pakistan","MINISTRY OF ECONOMIC AFFAIRS","Signed",,"USD","P150756","PCG for Dasu HPP","460000000.00","0.00","250000000.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","250000000.00",,,"2017-06-29T00:00:00.000","2014-06-10T00:00:00.000","2022-06-30T00:00:00.000","2022-06-30T00:00:00.000",
"2022-07-31T00:00:00.000","IDAG2250","SOUTH ASIA","MV","Maldives","Hulhhumale Renewable Energy Co Ltd","Effective",,"USD","P145482","Maldives ASPIRE Project","0.00","0.00","2500000.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","2500000.00",,,"2017-06-01T00:00:00.000","2017-06-01T00:00:00.000","2018-08-14T00:00:00.000","2019-12-31T00:00:00.000",
"2022-07-31T00:00:00.000","IDAG2270","WESTERN AND CENTRAL AFRICA","MR","Mauritania","Ministere des Affaires Economiques et de","Terminated",,"USD","P107940","MR-Banda Gas to Power Guarantee","0.00","130000000.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00",,,,"2014-05-29T00:00:00.000","2014-09-30T00:00:00.000","2018-12-31T00:00:00.000",
"2022-07-31T00:00:00.000","IDAG2280","WESTERN AND CENTRAL AFRICA","ML","Mali","MINISTERE DE L'ECONOMIE ET FINANCES MALI","Terminated",,"USD","P145664","ML - Gas To Power Project","0.00","32000000.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00",,,,"2014-05-29T00:00:00.000","2014-09-30T00:00:00.000","2018-12-31T00:00:00.000",
"2022-07-31T00:00:00.000","IDAG2290","WESTERN AND CENTRAL AFRICA","SN","Senegal","Ministere des Finances et du Budget","Terminated",,"USD","P145657","SN-Banda Gas to Power Guarantee","0.00","99000000.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00",,,,"2014-05-29T00:00:00.000","2014-09-30T00:00:00.000","2018-12-31T00:00:00.000",
"2022-07-31T00:00:00.000","IDAG2330","EASTERN AND SOUTHERN AFRICA","KE","Kenya","Kenya Power and Lighting Company","Effective",,"USD","P145104","Kenya Electricity Modernization Project","200000000.00","85000000.00","115000000.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","115000000.00",,,"2016-06-02T00:00:00.000","2015-03-31T00:00:00.000","2016-06-15T00:00:00.000","2022-12-31T00:00:00.000",
"2022-07-31T00:00:00.000","IDAG2350","WESTERN AND CENTRAL AFRICA","GH","Ghana","MINISTRY FOR FINANCE","Effective",,"USD","P155550","GH-Macroeconomic Stability for Comp.","400000000.00","0.00","400000000.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","400000000.00",,,"2015-10-14T00:00:00.000","2015-06-30T00:00:00.000","2015-10-14T00:00:00.000","2016-11-30T00:00:00.000",
"2022-07-31T00:00:00.000","IDAG2370","WESTERN AND CENTRAL AFRICA","GH","Ghana","ENI Ghana Exploration & Production Ltd","Effective",,"USD","P152670","Ghana: Sankofa Gas Project","500000000.00","0.00","500000000.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","500000000.00",,,"2016-09-29T00:00:00.000","2015-07-30T00:00:00.000","2016-09-30T00:00:00.000","2018-12-31T00:00:00.000",
"2022-07-31T00:00:00.000","IDAG2420","WESTERN AND CENTRAL AFRICA","SL","Sierra Leone","Ministry Of Finance","Fully Cancelled",,"USD","P153805","SL:Western Area Power Generation Project","40000000.00","40000000.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00",,,"2017-01-23T00:00:00.000","2016-07-14T00:00:00.000","2017-01-23T00:00:00.000","2019-12-31T00:00:00.000",
"2022-07-31T00:00:00.000","IDAG2430","WESTERN AND CENTRAL AFRICA","NG","Nigeria","POWER HOLDING CORPORATION OF NIGERIA PLC","Effective",,"USD","P114277","NG-PRG Electricty and Gas Improvement","0.00","200000.00","111800000.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","111800000.00",,,"2017-06-14T00:00:00.000","2016-08-05T00:00:00.000","2017-09-15T00:00:00.000","2018-12-31T00:00:00.000",
"2022-07-31T00:00:00.000","IDAG2470","EASTERN AND SOUTHERN AFRICA","ZM","Zambia","Bangwelulu Power Company","Effective",,"USD","P157943","Zambia Scaling Solar Energy Project","3500000.00","519549.00","2980451.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","2980451.00",,,"2017-12-07T00:00:00.000","2017-02-16T00:00:00.000","2018-03-02T00:00:00.000","2018-10-15T00:00:00.000",
"2022-07-31T00:00:00.000","IDAG2500","WESTERN AND CENTRAL AFRICA","ML","Mali","Ségou Solaire S.A.- Project Company","Approved",,"EUR","P148355","FCS RE Segou Solaire Mali Project","6200000.00","0.00","5736080.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","5736080.00",,,,"2017-06-08T00:00:00.000",,"2021-09-30T00:00:00.000",
"2022-07-31T00:00:00.000","IDAG2510","SOUTH ASIA","PK","Pakistan","WATER AND POWER DEVELOPMENT AUTHORITY","Effective",,"USD","P150756","PCG for Dasu HPP","0.00","0.00","210000000.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","210000000.00",,,"2017-06-29T00:00:00.000","2017-06-29T00:00:00.000","2017-06-30T00:00:00.000","2022-06-30T00:00:00.000",
"2022-07-31T00:00:00.000","IDAG2520","SOUTH ASIA","MV","Maldives","MIN. OF FINANCE & TREASURY","Signed",,"USD","P145482","Maldives ASPIRE Project","16000000.00","0.00","13500000.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","13500000.00",,,"2017-06-01T00:00:00.000","2014-06-26T00:00:00.000","2019-12-31T00:00:00.000","2019-12-31T00:00:00.000",
"2022-07-31T00:00:00.000","IDAG2550","EASTERN AND SOUTHERN AFRICA","ZM","Zambia","Ngonye Power Company Limited","Effective",,"USD","P163958","Second Scaling Solar Guarantee","2800000.00","90837.50","2709162.50","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","2709162.50",,,"2019-05-03T00:00:00.000","2017-12-20T00:00:00.000","2019-05-28T00:00:00.000","2019-12-31T00:00:00.000",
"2022-07-31T00:00:00.000","IDAG2560","EASTERN AND SOUTHERN AFRICA","KE","Kenya","KENYA ELECTRICITY GENERATING COMPANY LMT","Terminated",,"USD","P162422","KenGen Guarantee Project","0.00","180000000.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00",,,,"2018-04-26T00:00:00.000",,"2022-10-30T00:00:00.000",
"2022-07-31T00:00:00.000","IDAG2610","WESTERN AND CENTRAL AFRICA","CI","Cote d'Ivoire","Cote D""Ivoire Energies (State Owned)","Effective",,"EUR","P164145","CIV: CI-ENERGIES Guarantee Project","280000000.00","70000000.00","184374000.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","184374000.00",,,"2019-04-29T00:00:00.000","2018-06-29T00:00:00.000","2019-05-21T00:00:00.000","2022-09-30T00:00:00.000",
"2022-07-31T00:00:00.000","IDAG2660","WESTERN AND CENTRAL AFRICA","BJ","Benin","MINISTERE DE L'ECONOMIE ET DES FINANCES","Signed",,"EUR","P167278","Benin 2nd Fiscal Reform and Growth PBG","180000000.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00",,,"2018-09-28T00:00:00.000","2018-08-30T00:00:00.000","2018-12-31T00:00:00.000","2019-06-30T00:00:00.000",
"2022-07-31T00:00:00.000","IDAG2670","WESTERN AND CENTRAL AFRICA","BJ","Benin","MINISTERE DE L'ECONOMIE ET DES FINANCES","Effective",,"EUR","P167278","Benin 2nd Fiscal Reform and Growth PBG","0.00","0.00","106527200.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","106527200.00",,,"2018-09-28T00:00:00.000","2018-09-28T00:00:00.000","2018-09-28T00:00:00.000","2019-06-30T00:00:00.000",
"2022-07-31T00:00:00.000","IDAG2680","WESTERN AND CENTRAL AFRICA","BJ","Benin","MINISTERE DE L'ECONOMIE ET DES FINANCES","Effective",,"EUR","P167278","Benin 2nd Fiscal Reform and Growth PBG","0.00","0.00","52034440.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","52034440.00",,,"2018-12-21T00:00:00.000","2018-09-28T00:00:00.000","2018-12-27T00:00:00.000","2019-06-30T00:00:00.000",
"2022-07-31T00:00:00.000","IDAG2850","EASTERN AND SOUTHERN AFRICA","ET","Ethiopia","Project company of Metehara Solar IPP","Approved",,"USD","P162607","Renewable Energy Guarantees Program","10000000.00","0.00","10000000.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","10000000.00",,,,"2019-05-23T00:00:00.000","2020-06-30T00:00:00.000","2025-12-31T00:00:00.000",
"2022-07-31T00:00:00.000","IDAG3010","SOUTH ASIA","AF","Afghanistan","Da Afghanistan Breshna Sherkat (DABS)","Terminated",,"USD","P157827","Mazar-e-Sharif Gas-to-Power Project","0.00","12000000.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00",,,,"2019-10-10T00:00:00.000",,"2025-05-10T00:00:00.000",
"2022-07-31T00:00:00.000","IDAG3020","SOUTH ASIA","AF","Afghanistan","Bayat Power Electricity Services","Terminated",,"USD","P166405","Sheberghan Gas to Power Project","0.00","12800000.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00",,,,"2019-10-10T00:00:00.000","2020-03-01T00:00:00.000","2025-03-01T00:00:00.000",
"2022-07-31T00:00:00.000","IDAG3250","EASTERN AND SOUTHERN AFRICA","MZ","Mozambique","Central Termica De Temane SA","Effective",,"USD","P170397","TREP","55000000.00","0.00","55000000.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","55000000.00",,,"2021-12-03T00:00:00.000","2019-06-20T00:00:00.000","2021-12-08T00:00:00.000","2025-06-30T00:00:00.000",
"2022-07-31T00:00:00.000","IDAG3260","EASTERN AND SOUTHERN AFRICA","MZ","Mozambique","Sasol Petroleum Mozambique Limitada","Effective",,"USD","P170397","TREP","65000000.00","0.00","65000000.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","65000000.00",,,"2021-12-03T00:00:00.000","2019-06-20T00:00:00.000","2021-12-08T00:00:00.000","2025-06-30T00:00:00.000",
"2022-07-31T00:00:00.000","IDAG3270","WESTERN AND CENTRAL AFRICA","LR","Liberia","Ministry of Finance","Terminated",,"USD","P165412","Liberia SECRAM Guarantee","0.00","48000000.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00",,,,"2018-12-18T00:00:00.000","2020-10-31T00:00:00.000","2026-06-30T00:00:00.000",
