"end_of_period","loan_number","region","country_code","country","borrower","guarantor_country_code","guarantor","loan_type","loan_status","interest_rate","currency_of_commitment","project_id","project_name","original_principal_amount","cancelled_amount","undisbursed_amount","disbursed_amount","repaid_to_ibrd","due_to_ibrd","exchange_adjustment","borrower_s_obligation","sold_3rd_party","repaid_3rd_party","due_3rd_party","loans_held","first_repayment_date","last_repayment_date","agreement_signing_date","board_approval_date","effective_date_most_recent_","closed_date_most_recent_","last_disbursement_date"
"2022-07-31T00:00:00.000","IBRD10960","EAST ASIA AND PACIFIC","KR","Korea, Republic of","MINISTRY OF FINANCE","KR","Korea, Republic of","NPL","Fully Repaid","8.5000",,"P004060","EDUC. III","22500000.00","0.00","0.00","22500000.00","22500000.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","1982-09-15T00:00:00.000","2000-03-15T00:00:00.000","1975-03-31T00:00:00.000","1975-03-25T00:00:00.000","1975-06-06T00:00:00.000","1981-06-30T00:00:00.000",
"2022-07-31T00:00:00.000","IBRD11010","EAST ASIA AND PACIFIC","KR","Korea, Republic of","MINISTRY OF FINANCE","KR","Korea, Republic of","NPL","Fully Repaid","8.5000",,"P004062","RAILWAYS V","100000000.00","0.00","0.00","100000000.00","95748830.97","0.00","0.01","0.01","4251169.03","4251169.03","0.00","0.00","1980-04-15T00:00:00.000","1999-10-15T00:00:00.000","1975-04-10T00:00:00.000","1975-04-08T00:00:00.000","1975-07-15T00:00:00.000","1980-06-30T00:00:00.000",
"2022-07-31T00:00:00.000","IBRD11930","EAST ASIA AND PACIFIC","KR","Korea, Republic of","MINISTRY OF FINANCE","KR","Korea, Republic of","NPL","Fully Repaid","8.5000",,"P004065","LIVESTOCK II","15000000.00","0.00","0.00","15000000.00","15000000.00","0.00","0.01","0.01","0.00","0.00","0.00","0.00","1983-03-15T00:00:00.000","2000-09-15T00:00:00.000","1976-06-04T00:00:00.000","1975-10-28T00:00:00.000","1976-11-11T00:00:00.000","1982-12-31T00:00:00.000",
"2022-07-31T00:00:00.000","IBRD12030","EAST ASIA AND PACIFIC","KR","Korea, Republic of","MINISTRY OF FINANCE","KR","Korea, Republic of","NPL","Fully Repaid","8.5000",,"P004069","HIGHWAYS III","90000000.00","0.00","0.00","90000000.00","88554950.12","0.00","0.00","0.00","1445049.88","1445049.88","0.00","0.00","1980-03-01T00:00:00.000","1999-09-01T00:00:00.000","1976-02-20T00:00:00.000","1976-02-10T00:00:00.000","1976-05-17T00:00:00.000","1982-09-30T00:00:00.000",
"2022-07-31T00:00:00.000","IBRD12160","EAST ASIA AND PACIFIC","KR","Korea, Republic of","MINISTRY OF FINANCE","KR","Korea, Republic of","NPL","Fully Repaid","8.5000",,"P004064","RURAL INFRASTRUCTURE","20000000.00","0.00","0.00","20000000.00","20000000.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","1983-03-15T00:00:00.000","2000-09-15T00:00:00.000","1976-03-19T00:00:00.000","1976-03-09T00:00:00.000","1976-06-04T00:00:00.000","1980-06-30T00:00:00.000",
"2022-07-31T00:00:00.000","IBRD12180","EAST ASIA AND PACIFIC","KR","Korea, Republic of","MINISTRY OF FINANCE","KR","Korea, Republic of","NPL","Fully Repaid","8.5000",,"P004064","RURAL INFRASTRUCTURE","40000000.00","0.00","0.00","40000000.00","40000000.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","1983-01-15T00:00:00.000","2001-01-15T00:00:00.000","1976-03-19T00:00:00.000","1976-03-09T00:00:00.000","1976-06-04T00:00:00.000","1980-06-30T00:00:00.000",
"2022-07-31T00:00:00.000","IBRD12190","EAST ASIA AND PACIFIC","KR","Korea, Republic of","MINISTRY OF FINANCE","KR","Korea, Republic of","NPL","Fully Repaid","8.5000",,"P004068","PROGRAM II","75000000.00","0.00","0.00","75000000.00","68306766.58","0.00","0.00","0.00","6693233.42","6693233.42","0.00","0.00","1981-11-15T00:00:00.000","1996-05-15T00:00:00.000","1976-03-19T00:00:00.000","1976-03-09T00:00:00.000","1976-06-09T00:00:00.000","1977-05-01T00:00:00.000",
"2022-07-31T00:00:00.000","IBRD13280","EAST ASIA AND PACIFIC","KR","Korea, Republic of","MINISTRY OF FINANCE","KR","Korea, Republic of","NPL","Fully Repaid","8.9000",,"P004070","AG.CREDIT II","20000000.00","0.00","0.00","20000000.00","19352858.67","0.00","0.00","0.00","647141.33","647141.33","0.00","0.00","1980-08-01T00:00:00.000","1993-08-01T00:00:00.000","1976-10-12T00:00:00.000","1976-09-21T00:00:00.000","1977-03-10T00:00:00.000","1981-06-30T00:00:00.000",
"2022-07-31T00:00:00.000","IBRD14010","EAST ASIA AND PACIFIC","KR","Korea, Republic of","MINISTRY OF FINANCE","KR","Korea, Republic of","NPL","Fully Repaid","8.5000",,"P004076","PORT DEVT.II","67000000.00","782976.42","0.00","66217023.58","60758301.14","0.00","0.00","0.00","5458722.44","5458722.44","0.00","0.00","1981-06-01T00:00:00.000","1994-06-01T00:00:00.000","1977-04-28T00:00:00.000","1977-04-12T00:00:00.000","1977-07-27T00:00:00.000","1983-12-31T00:00:00.000",
"2022-07-31T00:00:00.000","IBRD14660","EAST ASIA AND PACIFIC","KR","Korea, Republic of","MINISTRY OF FINANCE","KR","Korea, Republic of","NPL","Fully Repaid","8.2000",,"P004075","HEAVY MACHINERY","80000000.00","0.00","0.00","80000000.00","80000000.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","1982-03-01T00:00:00.000","1991-09-01T00:00:00.000","1977-06-30T00:00:00.000","1977-06-23T00:00:00.000","1977-12-01T00:00:00.000","1980-12-31T00:00:00.000",
"2022-07-31T00:00:00.000","IBRD14740","EAST ASIA AND PACIFIC","KR","Korea, Republic of","MINISTRY OF FINANCE","KR","Korea, Republic of","NPL","Fully Repaid","8.2000",,"P004081","VOCATIONAL TRAINING","23000000.00","214265.12","0.00","22785734.88","21974260.16","0.00","0.00","0.00","811474.72","811474.72","0.00","0.00","1981-06-15T00:00:00.000","1994-06-15T00:00:00.000","1977-07-22T00:00:00.000","1977-07-05T00:00:00.000","1977-10-25T00:00:00.000","1983-06-30T00:00:00.000",
"2022-07-31T00:00:00.000","IBRD15300","EAST ASIA AND PACIFIC","KR","Korea, Republic of","MINISTRY OF FINANCE","KR","Korea, Republic of","NPL","Fully Repaid","7.4500",,"P004078","RUR INFRAS II","95000000.00","341377.09","0.00","94658622.91","91029631.84","0.00","0.00","0.00","3628991.07","3628991.07","0.00","0.00","1982-08-15T00:00:00.000","1995-02-15T00:00:00.000","1978-03-13T00:00:00.000","1978-03-07T00:00:00.000","1978-06-08T00:00:00.000","1984-06-30T00:00:00.000",
"2022-07-31T00:00:00.000","IBRD15420","EAST ASIA AND PACIFIC","KR","Korea, Republic of","MINISTRY OF FINANCE","KR","Korea, Republic of","NPL","Fully Repaid","7.4500",,"P004082","RAILWAYS VI","120000000.00","0.00","0.00","120000000.00","117060553.00","0.00","0.00","0.00","2939447.00","2939447.00","0.00","0.00","1982-12-15T00:00:00.000","1995-06-15T00:00:00.000","1978-04-10T00:00:00.000","1978-03-30T00:00:00.000","1978-08-03T00:00:00.000","1982-12-31T00:00:00.000",
"2022-07-31T00:00:00.000","IBRD16400","EAST ASIA AND PACIFIC","KR","Korea, Republic of","MINISTRY OF FINANCE","KR","Korea, Republic of","NPL","Fully Repaid","7.3500",,"P004085","HIGHWAYS IV","143000000.00","0.00","0.00","143000000.00","128500240.17","0.00","0.00","0.00","14499759.83","14499759.83","0.00","0.00","1983-06-01T00:00:00.000","1995-12-01T00:00:00.000","1978-12-22T00:00:00.000","1978-12-14T00:00:00.000","1979-03-14T00:00:00.000","1984-06-30T00:00:00.000",
"2022-07-31T00:00:00.000","IBRD16760","EAST ASIA AND PACIFIC","KR","Korea, Republic of","MINISTRY OF FINANCE","KR","Korea, Republic of","NPL","Fully Repaid","7.0000",,"P004084","ELECTRONICS RD&E","29000000.00","5059328.12","0.00","23940671.88","23940671.88","0.00","0.01","0.01","0.00","0.00","0.00","0.00","1983-12-01T00:00:00.000","1994-06-01T00:00:00.000","1979-03-29T00:00:00.000","1979-03-22T00:00:00.000","1979-06-28T00:00:00.000","1986-06-30T00:00:00.000",
"2022-07-31T00:00:00.000","IBRD17580","EAST ASIA AND PACIFIC","KR","Korea, Republic of","MINISTRY OF FINANCE","KR","Korea, Republic of","NPL","Fully Repaid","7.9000",,"P004094","GWANGJU REG'L PROJ I","65000000.00","13800338.71","0.00","51199661.29","48307916.36","0.00","0.00","0.00","2891744.93","2891744.93","0.00","0.00","1984-04-01T00:00:00.000","1996-10-01T00:00:00.000","1979-09-27T00:00:00.000","1979-09-11T00:00:00.000","1980-02-15T00:00:00.000","1985-06-30T00:00:00.000",
"2022-07-31T00:00:00.000","IBRD17740","EAST ASIA AND PACIFIC","KR","Korea, Republic of","MINISTRY OF FINANCE","KR","Korea, Republic of","NPL","Fully Cancelled","7.9500",,"P004091","POPULATION I","30000000.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","1984-08-01T00:00:00.000","1997-02-01T00:00:00.000","1979-12-27T00:00:00.000","1979-12-11T00:00:00.000","1980-03-21T00:00:00.000","1981-10-09T00:00:00.000",
"2022-07-31T00:00:00.000","IBRD17745","EAST ASIA AND PACIFIC","KR","Korea, Republic of","MINISTRY OF FINANCE","KR","Korea, Republic of","CPL","Fully Repaid","7.9500",,"P004091","POPULATION I","30000000.00","0.00","0.00","30000000.00","30000000.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","1984-08-01T00:00:00.000","1997-02-01T00:00:00.000","1981-09-04T00:00:00.000","1979-12-11T00:00:00.000","1981-10-09T00:00:00.000","1987-12-31T00:00:00.000","1988-07-07T00:00:00.000"
"2022-07-31T00:00:00.000","IBRD18000","EAST ASIA AND PACIFIC","KR","Korea, Republic of","MINISTRY OF FINANCE","KR","Korea, Republic of","NPL","Fully Repaid","8.2500",,"P004090","HIGHER TECH EDUCATIO","100000000.00","144545.19","0.00","99855454.81","95161587.49","0.00","0.00","0.00","4693867.32","4693867.32","0.00","0.00","1984-09-15T00:00:00.000","1997-03-15T00:00:00.000","1980-02-21T00:00:00.000","1980-02-19T00:00:00.000","1980-04-07T00:00:00.000","1985-06-30T00:00:00.000",
"2022-07-31T00:00:00.000","IBRD18360","EAST ASIA AND PACIFIC","KR","Korea, Republic of","MINISTRY OF FINANCE","KR","Korea, Republic of","NPL","Fully Repaid","8.2500",,"P004093","RAILWAYS VII","94000000.00","1037751.94","0.00","92962248.06","84003626.29","0.00","-0.02","-0.02","8958621.77","8958621.77","0.00","0.00","1985-01-15T00:00:00.000","1997-07-15T00:00:00.000","1980-05-21T00:00:00.000","1980-04-29T00:00:00.000","1980-08-29T00:00:00.000","1984-12-31T00:00:00.000",
"2022-07-31T00:00:00.000","IBRD19740","EAST ASIA AND PACIFIC","KR","Korea, Republic of","MINISTRY OF FINANCE","KR","Korea, Republic of","CPL","Fully Repaid","9.6000",,"P004095","AG. CR. III","50000000.00","0.00","0.00","50000000.00","50000000.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","1984-10-01T00:00:00.000","1996-04-01T00:00:00.000","1981-05-13T00:00:00.000","1981-04-23T00:00:00.000","1981-08-11T00:00:00.000","1985-12-31T00:00:00.000",
"2022-07-31T00:00:00.000","IBRD19800","EAST ASIA AND PACIFIC","KR","Korea, Republic of","MINISTRY OF FINANCE","KR","Korea, Republic of","CPL","Fully Repaid","9.6000",,"P004099","NAT.URB.LAND DEV & H","90000000.00","18660000.00","0.00","71340000.00","71340000.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","1984-11-01T00:00:00.000","1996-05-01T00:00:00.000","1981-05-13T00:00:00.000","1981-04-30T00:00:00.000","1981-08-11T00:00:00.000","1986-06-30T00:00:00.000",
"2022-07-31T00:00:00.000","IBRD21110","EAST ASIA AND PACIFIC","KR","Korea, Republic of","MINISTRY OF FINANCE","KR","Korea, Republic of","CPL","Fully Repaid","11.6000",,"P004100","AGRIC MARKETING I","50000000.00","19385990.03","0.00","30614009.97","30614009.97","0.00","0.00","0.00","0.00","0.00","0.00","0.00","1985-10-01T00:00:00.000","1996-04-01T00:00:00.000","1982-04-05T00:00:00.000","1982-03-25T00:00:00.000","1982-08-06T00:00:00.000","1985-06-30T00:00:00.000",
"2022-07-31T00:00:00.000","IBRD22670","EAST ASIA AND PACIFIC","KR","Korea, Republic of","MINISTRY OF FINANCE","KR","Korea, Republic of","CPL","Fully Repaid","6.1800",,"P004108","COAL/CEMENT DISTRIBU","122000000.00","67971454.44","0.00","54028545.56","54028545.56","0.00","0.00","0.00","0.00","0.00","0.00","0.00","1986-11-15T00:00:00.000","1998-05-15T00:00:00.000","1983-04-29T00:00:00.000","1983-04-26T00:00:00.000","1983-09-30T00:00:00.000","1988-12-31T00:00:00.000","1989-07-25T00:00:00.000"
"2022-07-31T00:00:00.000","IBRD25490","EAST ASIA AND PACIFIC","KR","Korea, Republic of","MINISTRY OF FINANCE","KR","Korea, Republic of","CPL","Fully Repaid","5.2100",,"P004138","AG.CREDIT","25000000.00","0.00","0.00","25000000.00","25000000.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","1988-12-15T00:00:00.000","2000-06-15T00:00:00.000","1985-06-25T00:00:00.000","1985-05-21T00:00:00.000","1985-09-23T00:00:00.000","1989-03-31T00:00:00.000","1988-02-19T00:00:00.000"
"2022-07-31T00:00:00.000","IBRD26000","EAST ASIA AND PACIFIC","KR","Korea, Republic of","MINISTRY OF FINANCE","KR","Korea, Republic of","CPL","Fully Repaid","5.0100",,"P004139","SEOUL-BUSAN CORRIDOR","67000000.00","34055598.95","0.00","32944401.05","32944401.05","0.00","0.00","0.00","0.00","0.00","0.00","0.00","1989-02-15T00:00:00.000","2000-08-15T00:00:00.000","1985-07-26T00:00:00.000","1985-07-02T00:00:00.000","1985-09-20T00:00:00.000","1992-12-31T00:00:00.000","1993-02-26T00:00:00.000"
"2022-07-31T00:00:00.000","IBRD26150","EAST ASIA AND PACIFIC","KR","Korea, Republic of","MINISTRY OF FINANCE","KR","Korea, Republic of","CPL","Fully Repaid","5.0100",,"P004123","WATER SUPPLY IV","38000000.00","3990126.14","0.00","34009873.86","34009873.86","0.00","0.00","0.00","0.00","0.00","0.00","0.00","1989-04-01T00:00:00.000","2000-10-01T00:00:00.000","1985-09-23T00:00:00.000","1985-08-27T00:00:00.000","1985-11-18T00:00:00.000","1990-06-30T00:00:00.000","1990-06-12T00:00:00.000"
"2022-07-31T00:00:00.000","IBRD27260","EAST ASIA AND PACIFIC","KR","Korea, Republic of","MINISTRY OF FINANCE","KR","Korea, Republic of","CPL","Fully Repaid","5.3200",,"P004122","THIRD PORTS","141000000.00","6500000.00","0.00","134500000.00","134500000.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","1989-12-01T00:00:00.000","2001-06-01T00:00:00.000","1986-08-06T00:00:00.000","1986-06-23T00:00:00.000","1986-11-04T00:00:00.000","1992-12-31T00:00:00.000","1992-01-15T00:00:00.000"
"2022-07-31T00:00:00.000","IBRD28530","EAST ASIA AND PACIFIC","KR","Korea, Republic of","MINISTRY OF FINANCE","KR","Korea, Republic of","CPL","Fully Repaid","4.1100",,"P004136","HOUSING FINANCE SECTOR","150000000.00","0.00","0.00","150000000.00","150000000.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","1991-03-15T00:00:00.000","2002-09-15T00:00:00.000","1987-08-06T00:00:00.000","1987-06-23T00:00:00.000","1987-10-22T00:00:00.000","1991-06-30T00:00:00.000","1989-11-22T00:00:00.000"
"2022-07-31T00:00:00.000","IBRD29050","EAST ASIA AND PACIFIC","KR","Korea, Republic of","MINISTRY OF FINANCE","KR","Korea, Republic of","CPL","Fully Repaid","4.8500",,"P004126","KYUNGGI REGIONAL TR","116000000.00","4140132.42","0.00","111859867.58","111859867.58","0.00","0.00","0.00","0.00","0.00","0.00","0.00","1991-10-01T00:00:00.000","2003-04-01T00:00:00.000","1988-02-19T00:00:00.000","1988-02-02T00:00:00.000","1988-05-04T00:00:00.000","1992-12-31T00:00:00.000","1992-04-08T00:00:00.000"
