"date_disclosed","project_name","document_type","project_number","product_line","company_name","country","ifc_country_code","industry","environmental_category","department","status","project_board_date","ifc_investment_for_risk_management_million_usd","ifc_investment_for_guarantee_million_usd","ifc_investment_for_loan_million_usd","ifc_investment_for_equity_million_usd","total_ifc_investment_as_approved_by_board_million_usd","country_code","as_of_date"
"2021-04-29T00:00:00.000","Grit REIG","Summary of Investment Information (AIP Policy 2012)","45002","Loan","STELLAR WAREHOUSING AND LOGISTICS LIMITED","Kenya","KEN","other","B","Regional Industry - MAS Africa","Active","2021-05-28T00:00:00.000",,,"25.0",,"25.0","KE","2022-09-02T03:05:00.000"
"2021-01-18T00:00:00.000","Coopbank Tier II","Summary of Investment Information (AIP Policy 2012)","43948","Loan","THE CO-OPERATIVE BANK OF KENYA LIMITED","Kenya","KEN","Financial Institutions","FI-2","CF3S3 - Regional Industry - FIG ME & Africa/FIG Africa Porf.Est","Active","2020-11-23T00:00:00.000",,,"75.0",,"75.0","KE","2022-09-02T03:05:00.000"
"2021-01-04T00:00:00.000","Ascent Fund II ","Summary of Investment Information (AIP Policy 2012)","43267","Equity","ASCENT RIFT VALLEY FUND II LP","Kenya","KEN","Funds","FI-2","Disruptive Technologies and Funds","Active","2020-12-04T00:00:00.000",,,,"250.0","250.0","KE","2022-09-02T03:05:00.000"
"2020-11-11T00:00:00.000","KCB Kenya B2T2","Summary of Investment Information (AIP Policy 2012)","43739","Loan","KCB BANK KENYA LIMITED","Kenya","KEN","Financial Institutions","FI-2","CF3S3 - Regional Industry - FIG ME & Africa/FIG Africa Porf.Est","Active","2020-09-24T00:00:00.000",,,"138.75",,"138.75","KE","2022-09-02T03:05:00.000"
"2020-10-20T00:00:00.000","Twiga Foods Ltd.","Summary of Investment Information (AIP Policy 2012)","43108","Guarantee","KCB BANK KENYA LIMITED","Kenya","KEN","Agribusiness and Forestry","B","CM3A6 - Regional Industry - MAS ME & Africa/Agribusiness & Forestry - Africa","Active","2020-11-30T00:00:00.000",,"7.50",,,"7.5","KE","2022-09-02T03:05:00.000"
"2020-08-10T00:00:00.000","WCS COVID DTBKE","Summary of Investment Information (AIP Policy 2012)","43991","Loan","DIAMOND TRUST BANK KENYA LIMITED","Kenya","KEN","Financial Institutions","FI-2","Regional Industry - FIG Africa","Active","2020-06-29T00:00:00.000",,,"50.0",,"50.0","KE","2022-09-02T03:05:00.000"
"2020-07-30T00:00:00.000","Blue Nile","Summary of Investment Information (AIP Policy 2012)","43002","Loan","BLUE NILE ROLLING MILLS LTD","Kenya","KEN","Manufacturing","B","Regional Industry - MAS Africa","Active","2020-08-31T00:00:00.000",,,"8.0",,"8.0","KE","2022-09-02T03:05:00.000"
"2020-06-18T00:00:00.000","WCS Crisis Response Equity Bank Kenya","Summary of Investment Information (AIP Policy 2012)","43989","Loan","EQUITY BANK KENYA LIMITED","Kenya","KEN","Financial Institutions","FI-2","Regional Industry - FIG ME & Africa","Completed","2020-06-18T00:00:00.000",,,"50.0",,"50.0","KE","2022-09-02T03:05:00.000"
"2020-05-28T00:00:00.000","BoA Kenya RSF","Summary of Investment Information (AIP Policy 2012)","43897","Guarantee","BANK OF AFRICA KENYA LIMITED","Kenya","KEN","Financial Institutions","FI-2","Regional Industry - FIG Africa","Completed","2020-11-20T00:00:00.000",,"5.0",,,"5.0","KE","2022-09-02T03:05:00.000"
"2020-05-21T00:00:00.000","ISC-Savannah Fun","Summary of Investment Information (AIP Policy 2012)","43699","Equity","SAVANNAH TECHNOLOGY FUND II, LP","Kenya","KEN","Funds","FI-3","Disruptive Technologies and Funds","Active",,,,,"30.0","30.0","KE","2022-09-02T03:05:00.000"
"2020-04-05T00:00:00.000","Project Swahili","Summary of Investment Information (AIP Policy 2012)","42809","Equity","NAIVAS INTERNATIONAL LIMITED","Kenya","KEN","Tourism, Retail, and Property","B","Regional Industry - MAS Africa","Active","2020-01-10T00:00:00.000",,,,"15.0","15.0","KE","2022-09-02T03:05:00.000"
"2019-06-03T00:00:00.000","KMRC Equity","Summary of Investment Information (AIP Policy 2012)","41885","Equity","KENYA MORTGAGE REFINANCE COMPANY","Kenya","KEN","Financial Institutions","FI-3","Regional Industry - FIG ME & Africa","Active",,,,,"2.0","2.0","KE","2022-09-02T03:05:00.000"
"2019-05-17T00:00:00.000","KTDA ICD","Summary of Investment Information (AIP Policy 2012)","41498","Loan","KENYA TEA DEVELOPMENT AGENCY HOLDINGS LTD","Kenya","KEN","Agribusiness and Forestry","B","Regional Industry - MAS Africa","Active","2019-06-17T00:00:00.000",,,"10.0",,"10.0","KE","2022-09-02T03:05:00.000"
"2019-02-21T00:00:00.000","EBK Green","Summary of Investment Information (AIP Policy 2012)","41982","Loan","EQUITY BANK KENYA LIMITED","Kenya","KEN","Financial Institutions","FI-2","Regional Industry - FIG ME & Africa","Active","2019-03-28T00:00:00.000",,,"100.0",,"100.0","KE","2022-09-02T03:05:00.000"
"2019-02-15T00:00:00.000","TIDE Africa Fund","Summary of Investment Information (AIP Policy 2012)","42091","Equity","TIDE AFRICA LP","Kenya","KEN","Funds","FI-2","Disruptive Technologies and Funds","Active","2019-04-27T00:00:00.000",,,,"5.0","5.0","KE","2022-09-02T03:05:00.000"
"2018-06-19T00:00:00.000","Twiga Foods","Summary of Investment Information (AIP Policy 2012)","41195","Equity","Twiga Foods Limited","Kenya","KEN","Agribusiness and Forestry","B","Disruptive Technologies and Funds","Active","2018-07-20T00:00:00.000",,,"0.0","1.50","1.5","KE","2022-09-02T03:05:00.000"
"2018-03-30T00:00:00.000","National Cement Company ","Summary of Investment Information (AIP Policy 2012)","40496","Loan","NATIONAL CEMENT COMPANY LIMITED","Kenya","KEN","Manufacturing","B","Regional Industry - MAS ME & Africa","Active","2018-05-18T00:00:00.000",,,"25.0","3.50","28.5","KE","2022-09-02T03:05:00.000"
"2018-03-29T00:00:00.000","UCL Pharma","Summary of Investment Information (AIP Policy 2012)","39904","Loan","UNIVERSAL CORPORATION LTD","Kenya","KEN","Health and Education","B","Regional Industry - MAS Africa","Pending","2018-04-30T00:00:00.000",,,"10.0",,"10.0","KE","2022-09-02T03:05:00.000"
"2018-02-26T00:00:00.000","Co-op Bank III","Summary of Investment Information (AIP Policy 2012)","41133","Loan","THE CO-OPERATIVE BANK OF KENYA LIMITED","Kenya","KEN","Financial Institutions","FI-2","Regional Industry - FIG ME & Africa","Active","2018-03-29T00:00:00.000",,,"150.0",,"150.0","KE","2022-09-02T03:05:00.000"
"2018-02-23T00:00:00.000","Project Hippo","Summary of Investment Information (AIP Policy 2012)","38280","Loan","HOSPITAL HOLDINGS INVESTMENT B.V.","Kenya","KEN","Health and Education","B","Regional Industry - MAS Africa","Active","2018-03-26T00:00:00.000",,,"5.0","22.0","27.0","KE","2022-09-02T03:05:00.000"
"2017-09-25T00:00:00.000","Subati","Summary of Investment Information (AIP Policy 2012)","38764","Loan","SUBATI GROUP LIMITED","Kenya","KEN","Agribusiness and Forestry","B","Regional Industry - MAS Africa","Completed","2017-11-15T00:00:00.000",,,"10.22",,"10.22","KE","2022-09-02T03:05:00.000"
"2017-09-06T00:00:00.000","Africa's Talking Ltd","Summary of Investment Information (AIP Policy 2012)","39771","Equity","AFRICA'S TALKING LTD","Kenya","KEN","Telecommunications, Media, and Technology","C","Disruptive Technologies and Funds","Active","2017-10-11T00:00:00.000",,,,"6.0","6.0","KE","2022-09-02T03:05:00.000"
"2017-08-30T00:00:00.000","Goodlife II","Summary of Investment Information (AIP Policy 2012)","38830","Loan","GOODLIFE PHARMACY LIMITED","Kenya","KEN","Health and Education","B","Regional Industry - MAS Africa","Completed","2017-09-30T00:00:00.000",,,"3.0",,"3.0","KE","2022-09-02T03:05:00.000"
"2017-01-30T00:00:00.000","Britam Kenya","Summary of Investment Information (AIP Policy 2012)","37294","Equity","BRITAM HOLDINGS PLC","Kenya","KEN","Financial Institutions","FI-2","CFGS6 - Global Industry, Financial Markets/FIG Operations - CAF","Active","2016-12-21T00:00:00.000",,,,"34.89","34.89","KE","2022-09-02T03:05:00.000"
"2016-11-28T00:00:00.000","Kenya Commercial Bank Limited","Summary of Investment Information (AIP Policy 2012)","36791","Loan","KCB GROUP PLC","Kenya","KEN","Financial Institutions","FI-2","Regional Industry - FIG Africa","Completed","2016-08-05T00:00:00.000",,,"75.0","70.0","145.0","KE","2022-09-02T03:05:00.000"
"2016-11-03T00:00:00.000","Maris: ALP","Summary of Investment Information (AIP Policy 2012)","38583","Equity","AFRICA LOGISTICS PROPERTIES HOLDINGS LTD","Kenya","KEN","Tourism, Retail, and Property","B","Regional Industry - MAS Africa","Active","2016-12-02T00:00:00.000",,,,"10.0","10.0","KE","2022-09-02T03:05:00.000"
"2016-08-26T00:00:00.000","MCF Africa","Summary of Investment Information (AIP Policy 2012)","37873","Loan","MEDICAL CREDIT FUND","Kenya","KEN","Financial Institutions","FI-2","Regional Industry - FIG Africa","Active","2016-09-30T00:00:00.000",,,"2.50",,"2.5","KE","2022-09-02T03:05:00.000"
"2016-06-09T00:00:00.000","Equity Bank II","Summary of Investment Information (AIP Policy 2012)","38419","Loan","EQUITY GROUP HOLDINGS PLC","Kenya","KEN","Financial Institutions","FI-2","Global Industry, Financial Markets","Completed","2016-07-11T00:00:00.000",,,"82.50",,"82.5","KE","2022-09-02T03:05:00.000"
"2016-03-17T00:00:00.000","Insta II","Summary of Investment Information (AIP Policy 2012)","37870","Loan","INSTA PRODUCTS (EPZ) LTD","Kenya","KEN","Health and Education","B","Regional Industry - MAS ME & Africa","Completed","2016-04-18T00:00:00.000",,,"3.50",,"3.5","KE","2022-09-02T03:05:00.000"
"2015-10-28T00:00:00.000","Coop Bank II","Summary of Investment Information (AIP Policy 2012)","35393","Loan","THE CO-OPERATIVE BANK OF KENYA LIMITED","Kenya","KEN","Financial Institutions","FI-2","Regional Industry - FIG ME & Africa","Active","2015-11-30T00:00:00.000",,,"60.0",,"60.0","KE","2022-09-02T03:05:00.000"
"2015-10-26T00:00:00.000","STANLIB Fahari I-REIT","Summary of Investment Information (AIP Policy 2012)","36844","Equity","STANLIB KENYA LIMITED","Kenya","KEN","Tourism, Retail, and Property","FI-2","Regional Industry - MAS Africa","Active","2015-10-12T00:00:00.000",,,,"15.0","15.0","KE","2022-09-02T03:05:00.000"
"2015-09-16T00:00:00.000","KTDA Small Hydro","Summary of Investment Information (AIP Policy 2012)","36402","Loan","KTDA POWER COMPANY LTD","Kenya","KEN","Infrastructure","B","Regional Industry - MAS ME & Africa","Active","2015-10-20T00:00:00.000",,,"12.50",,"12.5","KE","2022-09-02T03:05:00.000"
"2015-08-31T00:00:00.000","Africa Oil","Summary of Investment Information (AIP Policy 2012)","36699","Equity","Africa Oil Corp","Kenya","KEN","Oil, Gas, and Mining","A","Regional Industry - INF Africa","Active","2015-07-09T00:00:00.000",,,,"50.0","50.0","KE","2022-09-02T03:05:00.000"
"2015-07-28T00:00:00.000","Iso Health Limited","Summary of Investment Information (AIP Policy 2012)","35077","Loan","ISO HEALTHCARE LIMITED","Kenya","KEN","Health and Education","B","Regional Industry - MAS Africa","Active","2015-08-31T00:00:00.000",,,"4.41","1.31","5.73","KE","2022-09-02T03:05:00.000"
"2015-03-16T00:00:00.000","GTBK Senior Loan","Summary of Investment Information (AIP Policy 2012)","36252","Loan","GUARANTY TRUST BANK (KENYA) LIMITED","Kenya","KEN","Financial Institutions","FI-2","Regional Industry - FIG ME & Africa","Completed","2015-04-17T00:00:00.000",,,"35.0",,"35.0","KE","2022-09-02T03:05:00.000"
"2014-11-18T00:00:00.000","Goodlife Pharma","Summary of Investment Information (AIP Policy 2012)","35404","Loan","GOODLIFE PHARMACY LIMITED","Kenya","KEN","Health and Education","B","Gbl Ind, Manufact, Agribus &amp; Services","Completed","2014-12-22T00:00:00.000",,,"4.50","0.0","4.5","KE","2022-09-02T03:05:00.000"
"2014-09-03T00:00:00.000","Chase Bank BoW","Summary of Investment Information (AIP Policy 2012)","35433","Loan","CHASE BANK KENYA LIMITED","Kenya","KEN","Financial Institutions","FI-2","Regional Industry - FIG Africa","Active","2014-10-06T00:00:00.000",,,"25.0",,"25.0","KE","2022-09-02T03:05:00.000"
"2014-09-02T00:00:00.000","DTBK Tier II Inc","Summary of Investment Information (AIP Policy 2012)","35549","Loan","Diamond Trust Bank Kenya Limited","Kenya","KEN","Financial Institutions","FI-2","Regional Industry - FIG ME & Africa","Active","2014-10-06T00:00:00.000",,,"20.0",,"20.0","KE","2022-09-02T03:05:00.000"
"2014-08-18T00:00:00.000","NIC Bank Limited","Summary of Investment Information (AIP Policy 2012)","35372","Loan","NCBA BANK KENYA PLC","Kenya","KEN","Financial Institutions","FI-2","Regional Industry - FIG Africa","Completed","2014-09-22T00:00:00.000",,,"55.0",,"55.0","KE","2022-09-02T03:05:00.000"
"2014-05-03T00:00:00.000","Bidco Bev. & Det","Summary of Investment Information (AIP Policy 2012)","33385","Loan","BIDCO AFRICA LIMITED","Kenya","KEN","Agribusiness and Forestry","B","Regional Industry - MAS Africa","Active","2014-06-05T00:00:00.000",,,"23.0",,"23.0","KE","2022-09-02T03:05:00.000"
"2014-01-31T00:00:00.000","National Cement Company Ltd","Summary of Investment Information (AIP Policy 2012)","32888","Loan","NATIONAL CEMENT COMPANY LIMITED","Kenya","KEN","Manufacturing","A","Regional Industry - MAS Africa","Active","2014-04-09T00:00:00.000",,,"55.0","15.0","70.0","KE","2022-09-02T03:05:00.000"
"2013-10-30T00:00:00.000","Bridge International Academies","Summary of Investment Information (AIP Policy 2012)","32171","Equity","NEWGLOBE SCHOOLS INC","Kenya","KEN","Health and Education","B","Disruptive Technologies and Funds","Completed","2013-12-05T00:00:00.000",,,,"10.0","10.0","KE","2022-09-02T03:05:00.000"
"2013-05-08T00:00:00.000","Garden City Kenya","Summary of Investment Information (AIP Policy 2012)","32887","Loan","ACTIS AFRICA REAL ESTATE FUND 2 LP","Kenya","KEN","Tourism, Retail, and Property","B","Gbl Ind, Manufact, Agribus & Services","Active","2013-06-10T00:00:00.000",,,"37.0","8.20","45.2","KE","2022-09-02T03:05:00.000"
"2013-04-03T00:00:00.000","I&M II","Summary of Investment Information (AIP Policy 2012)","32409","Loan","I AND M BANK LTD","Kenya","KEN","Financial Institutions","FI-2","Global Industry, Financial Markets","Completed","2013-05-06T00:00:00.000",,,"50.0",,"50.0","KE","2022-09-02T03:05:00.000"
"2013-03-22T00:00:00.000","DTBK Tier II","Summary of Investment Information (AIP Policy 2012)","32172","Guarantee","Diamond Trust Bank Kenya Limited","Kenya","KEN","Financial Institutions","FI-2","Global Industry, Financial Markets","Completed","2013-04-28T00:00:00.000",,"10.0","40.0",,"50.0","KE","2022-09-02T03:05:00.000"
"2013-02-26T00:00:00.000","Kenya Commercial Bank III","Summary of Investment Information (AIP Policy 2012)","32805","Loan","KCB GROUP PLC","Kenya","KEN","Financial Institutions","FI-2","Global Industry, Financial Markets","Completed","2013-04-09T00:00:00.000",,,"95.0",,"95.0","KE","2022-09-02T03:05:00.000"
"2012-09-05T00:00:00.000","Gulf African Bank","Summary of Proposed Investment (Disclosure Policy 2006)","25786","Equity","Gulf African Bank Ltd","Kenya","KEN","Financial Institutions","FI","Global Industry, Financial Markets","Active","2012-10-08T00:00:00.000",,,,"4.98","4.98","KE","2022-09-02T03:05:00.000"
"2012-08-03T00:00:00.000","KTDA","Summary of Investment Information (AIP Policy 2012)","32216","Loan","KENYA TEA DEVELOPMENT AGENCY HOLDINGS LTD","Kenya","KEN","Agribusiness and Forestry","B","Gbl Ind, Manufact, Agribus &amp; Services","Completed","2012-09-04T00:00:00.000",,,"12.0",,"12.0","KE","2022-09-02T03:05:00.000"
"2012-07-23T00:00:00.000","Housing Finance Co. of Kenya - Green Financing","Summary of Investment Information (AIP Policy 2012)","31634","Loan","HOUSING FINANCE COMPANY OF KENYA LTD","Kenya","KEN","Financial Institutions","FI-1","Global Industry, Financial Markets","Completed","2012-08-31T00:00:00.000",,,"16.0",,"16.0","KE","2022-09-02T03:05:00.000"
"2012-05-22T00:00:00.000","Coop Bank Kenya","Summary of Investment Information (AIP Policy 2012)","31321","Loan","THE CO-OPERATIVE BANK OF KENYA LIMITED","Kenya","KEN","Financial Institutions","FI-2","Global Industry, Financial Markets","Completed","2012-07-02T00:00:00.000",,,"60.0",,"60.0","KE","2022-09-02T03:05:00.000"
"2012-04-17T00:00:00.000","KQ Airways","Summary of Investment Information (AIP Policy 2012)","31650","Loan","KENYA AIRWAYS PLC","Kenya","KEN","Infrastructure","B","Regional Industry - INF Africa","Active","2012-05-29T00:00:00.000",,,"80.0","25.0","105.0","KE","2022-09-02T03:05:00.000"
"2012-02-08T00:00:00.000","Equity Bank Ltd","Summary of Proposed Investment (Disclosure Policy 2006)","29600","Loan","EQUITY GROUP HOLDINGS PLC","Kenya","KEN","Financial Institutions","FI","Global Industry, Financial Markets","Completed","2012-03-14T00:00:00.000",,,"100.0","80.0","180.0","KE","2022-09-02T03:05:00.000"
"2011-09-30T00:00:00.000","Thika IPP","Summary of Proposed Investment (Disclosure Policy 2006)","29801","Loan","THIKA POWER LIMITED","Kenya","KEN","Infrastructure","A","Regional Industry - INF Africa","Active","2011-11-30T00:00:00.000",,,"37.41",,"37.41","KE","2022-09-02T03:05:00.000"
"2011-09-26T00:00:00.000","KPLC","Summary of Proposed Investment (Disclosure Policy 2006)","28550","Loan","KENYA POWER AND LIGHTING COMPANY LIMITED","Kenya","KEN","Infrastructure","B","Regional Industry - INF Africa","Completed","2011-10-31T00:00:00.000",,,"50.0",,"50.0","KE","2022-09-02T03:05:00.000"
"2011-05-31T00:00:00.000","Gulf Power Ltd","Summary of Proposed Investment (Disclosure Policy 2006)","29418","Loan","GULF POWER LIMITED","Kenya","KEN","Infrastructure","A","Gbl Infrastructure &amp; Natural Resources","Completed","2011-10-12T00:00:00.000",,,"27.82",,"27.82","KE","2022-09-02T03:05:00.000"
"2011-04-04T00:00:00.000","Kenya Commercial Bank II","Summary of Proposed Investment (Disclosure Policy 2006)","29664","Loan","KCB GROUP PLC","Kenya","KEN","Financial Institutions","FI","Global Industry, Financial Markets","Completed","2011-06-07T00:00:00.000",,,"100.0",,"100.0","KE","2022-09-02T03:05:00.000"
"2010-06-14T00:00:00.000","AMSME Bank of Africa - Kenya","Summary of Proposed Investment (Disclosure Policy 2006)","27693","Loan","BANK OF AFRICA KENYA LIMITED","Kenya","KEN","Financial Institutions","FI","Global Industry, Financial Markets","Completed","2010-07-15T00:00:00.000",,,"200.0",,"200.0","KE","2022-09-02T03:05:00.000"
"2010-04-26T00:00:00.000","Braeburn","Summary of Proposed Investment (Disclosure Policy 2006)","29350","Loan","BRAEBURN SCHOOL LIMITED","Kenya","KEN","Health and Education","B","Regional Industry - MAS Africa","Completed","2010-05-27T00:00:00.000",,,"6.0",,"6.0","KE","2022-09-02T03:05:00.000"
"2009-03-20T00:00:00.000","Faulu Kenya Limited","Summary of Proposed Investment (Disclosure Policy 2006)","27592","Guarantee","FAULU MICROFINANCE BANK LIMITED","Kenya","KEN","Financial Institutions","FI","Regional Industry - FIG Africa","Completed","2009-04-20T00:00:00.000",,"4.59",,"2.55","7.14","KE","2022-09-02T03:05:00.000"
"2008-03-28T00:00:00.000","KE Student Loans","Summary of Proposed Investment (Disclosure Policy 2006)","26477","Guarantee","STRATHMORE UNIVERSITY","Kenya","KEN","Health and Education","C","Regional Industry - MAS Africa","Completed","2008-04-28T00:00:00.000",,"7.40",,,"7.4","KE","2022-09-02T03:05:00.000"
"2008-01-28T00:00:00.000","Diamond Trust Bank Group","Summary of Proposed Investment (Disclosure Policy 2006)","26508","Loan","Diamond Trust Bank Kenya Limited","Kenya","KEN","Financial Institutions","FI","Global Industry, Financial Markets","Completed","2008-02-28T00:00:00.000",,,"45.0",,"45.0","KE","2022-09-02T03:05:00.000"
"2007-11-30T00:00:00.000","AMSME K-Rep Bank - Local Currency","Summary of Proposed Investment (Disclosure Policy 2006)","26464",,"K-REP BANK LIMITED","Kenya","KEN","Financial Institutions","FI","Global Industry, Financial Markets","Completed","2008-01-02T00:00:00.000",,,,,,"KE","2022-09-02T03:05:00.000"
"2006-09-27T00:00:00.000","Kenya Schools","Summary of Proposed Investment (Disclosure Policy 2006)","25053","Guarantee","Kenya School Financing Facility","Kenya","KEN","Health and Education","FI","Regional Industry - MAS Africa","Completed","2006-10-27T00:00:00.000",,"1.64",,,"1.64","KE","2022-09-02T03:05:00.000"
"2006-07-12T00:00:00.000","KenyaUganda Rail","Summary of Proposed Investment (Disclosure Policy 2006)","24766","Loan","RVR INVESTMENTS (PTY) LIMITED","Kenya","KEN","Infrastructure","B","Gbl Infrastructure &amp; Natural Resources","Completed","2006-08-07T00:00:00.000",,,"32.0",,"32.0","KE","2022-09-02T03:05:00.000"
"2006-05-16T00:00:00.000","Panari Center","Summary of Proposed Investment (Disclosure Policy 2006)","24955","Loan","PANARI CENTRE LIMITED","Kenya","KEN","Tourism, Retail, and Property","B","Regional Industry - MAS Africa","Completed","2006-06-17T00:00:00.000",,,"7.30",,"7.3","KE","2022-09-02T03:05:00.000"
"2006-05-16T00:00:00.000","Adv Bio-Extracts","Summary of Proposed Investment (Disclosure Policy 2006)","24994","Loan","ADVANCED BIO EXTRACTS LIMITED","Kenya","KEN","Health and Education","B","Regional Industry - MAS Africa","Completed","2006-06-21T00:00:00.000",,,"9.0","0.0","9.0","KE","2022-09-02T03:05:00.000"
"2005-07-12T00:00:00.000","Kingdom Kenya BV","Summary of Proposed Investment (Disclosure Policy 2006)","24297","Loan","Kingdom Hotel Investments","Kenya","KEN","Tourism, Retail, and Property","B","Regional Industry - MAS Africa","Completed","2005-08-12T00:00:00.000",,,"20.0",,"20.0","KE","2022-09-02T03:05:00.000"
"2005-05-04T00:00:00.000","I & M Bank","Summary of Proposed Investment (Disclosure Policy 2006)","24283","Loan","I AND M BANK LTD","Kenya","KEN","Financial Institutions","FI","Global Industry, Financial Markets","Completed","2005-06-06T00:00:00.000",,,"5.0",,"5.0","KE","2022-09-02T03:05:00.000"
"2004-10-07T00:00:00.000","Kongoni River Farm","Summary of Proposed Investment (Disclosure Policy 2006)","23736","Loan","Kongoni River Farm Limited","Kenya","KEN","Agribusiness and Forestry","B","Regional Industry - MAS Africa","Completed","2004-11-17T00:00:00.000",,,"2.10",,"2.1","KE","2022-09-02T03:05:00.000"
"2002-12-20T00:00:00.000","Kenya Airways","Summary of Proposed Investment (Disclosure Policy 2006)","20280","Loan","KENYA AIRWAYS PLC","Kenya","KEN","Infrastructure","C","Regional Industry - INF Africa","Completed","2003-01-20T00:00:00.000",,,"15.0",,"15.0","KE","2022-09-02T03:05:00.000"
"2002-09-26T00:00:00.000","Magadi Expansion Project","Summary of Proposed Investment (Disclosure Policy 2006)","10520","Loan","TATA CHEMICALS MAGADI LTD","Kenya","KEN","Manufacturing","B","Gbl Ind, Manufact, Agribus &amp; Services","Completed","2002-10-31T00:00:00.000",,,"26.0",,"26.0","KE","2022-09-02T03:05:00.000"
"2001-05-09T00:00:00.000","Gapco Kenya","Summary of Proposed Investment (Disclosure Policy 2006)","10747","Loan","GAPCO KENYA LIMITED","Kenya","KEN","other","B","Regional Industry - MAS Africa","Completed","2001-06-29T00:00:00.000",,,"15.0",,"15.0","KE","2022-09-02T03:05:00.000"
"2000-09-21T00:00:00.000","GEF PVMTI KCB - SACCO Loans","Summary of Proposed Investment (Disclosure Policy 2006)","505373",,"KENYA COMMERCIAL BANK LIMITED","Kenya","KEN","Infrastructure","C","Climate Business Department","Pending Approval","2000-10-23T00:00:00.000",,,,,,"KE","2022-09-02T03:05:00.000"
"2000-07-19T00:00:00.000","GEF PVMTI Muramati Solar","Summary of Proposed Investment (Disclosure Policy 2006)","504944",,"UNKNOWN","Kenya","KEN","Infrastructure","C","Advisory Services","Completed","2000-08-18T00:00:00.000",,,,,,"KE","2022-09-02T03:05:00.000"
"2000-05-18T00:00:00.000","AEF Lesiolo Grain Handlers Limited","Summary of Proposed Investment (Disclosure Policy 2006)","10291","Loan","Lesiolo Grain Handlers Limited","Kenya","KEN","Agribusiness and Forestry","B","Regional Industry - MAS Africa","Completed","2000-06-28T00:00:00.000",,,"2.50",,"2.5","KE","2022-09-02T03:05:00.000"
