"date_disclosed","project_name","document_type","project_number","product_line","company_name","country","ifc_country_code","industry","environmental_category","department","status","project_board_date","ifc_investment_for_risk_management_million_usd","ifc_investment_for_guarantee_million_usd","ifc_investment_for_loan_million_usd","ifc_investment_for_equity_million_usd","total_ifc_investment_as_approved_by_board_million_usd","country_code","as_of_date"
"2018-05-01T00:00:00.000","HFCII_Aptus","Summary of Investment Information (AIP Policy 2012)","40814","Loan","APTUS VALUE HOUSING FINANCE INDIA LIMITED","India","IND","Financial Institutions","FI-3","Regional Industry - FIG Asia & Pac","Active","2018-05-31T00:00:00.000",,,"15.51",,"15.51","IN","2022-09-02T03:05:00.000"
"2018-04-27T00:00:00.000","Lithium","Summary of Investment Information (AIP Policy 2012)","40171","Equity","LITHIUM URBAN TECHNOLOGIES PVT LTD","India","IND","Infrastructure","B","Regional Industry - INF Asia & Pac","Completed","2018-05-29T00:00:00.000",,,,"7.83","7.83","IN","2022-09-02T03:05:00.000"
"2018-04-13T00:00:00.000","Craftsman III","Summary of Investment Information (AIP Policy 2012)","40781","Loan","CRAFTSMAN AUTOMATION LIMITED","India","IND","Manufacturing","B","Regional Industry - MAS Asia & Pac","Active","2018-05-15T00:00:00.000",,,"30.0",,"30.0","IN","2022-09-02T03:05:00.000"
"2018-03-26T00:00:00.000","DARP SPV IndiaRF","Summary of Investment Information (AIP Policy 2012)","40569","Loan","INDIA RESURGENCE FUND LP","India","IND","Financial Institutions","FI-1","Regional Industry - FIG Asia & Pac","Completed","2018-05-01T00:00:00.000",,,"100.0","100.0","200.0","IN","2022-09-02T03:05:00.000"
"2018-02-22T00:00:00.000","Jain IV","Summary of Investment Information (AIP Policy 2012)","40251","Loan","JAIN IRRIGATION SYSTEMS LIMITED","India","IND","Agribusiness and Forestry","B","Regional Industry - MAS Asia & Pac","Active","2018-02-26T00:00:00.000",,,"39.89","0.0","39.89","IN","2022-09-02T03:05:00.000"
"2018-02-16T00:00:00.000","DCM L&THF NCD","Summary of Investment Information (AIP Policy 2012)","40542","Loan","L AND T HOUSING FINANCE LIMITED","India","IND","Financial Institutions","FI-2","Regional Industry - FIG Asia & Pac","Completed","2018-03-28T00:00:00.000",,,"75.0",,"75.0","IN","2022-09-02T03:05:00.000"
"2018-02-15T00:00:00.000","IndoSpace Fund III","Summary of Investment Information (AIP Policy 2012)","40509","Equity","INDOSPACE LOGISTICS PARKS III LP","India","IND","other","FI-2","Regional Industry - MAS Asia & Pac","Active","2018-03-20T00:00:00.000",,,,"25.0","25.0","IN","2022-09-02T03:05:00.000"
"2018-02-15T00:00:00.000","DCM PNB HFL Bond","Summary of Investment Information (AIP Policy 2012)","40989","Loan","P N B Housing Finance Limited","India","IND","Financial Institutions","FI-2","Regional Industry - FIG Asia & Pac","Active","2018-03-26T00:00:00.000",,,"153.41",,"153.41","IN","2022-09-02T03:05:00.000"
"2018-02-08T00:00:00.000","Faering II","Summary of Investment Information (AIP Policy 2012)","40323","Equity","FAERING CAPITAL EVOLVING FUND III LIMITED","India","IND","Funds","FI-2","Disruptive Technologies and Funds","Active","2018-03-15T00:00:00.000",,,,"15.10","15.1","IN","2022-09-02T03:05:00.000"
"2018-01-31T00:00:00.000","Bizongo","Summary of Investment Information (AIP Policy 2012)","40950","Equity","SMARTPADDLE TECHNOLOGY PRIVATE LIMITED","India","IND","Agribusiness and Forestry","B","TMT, Venture Capital & Funds","Active","2018-03-05T00:00:00.000",,,,"4.99","4.99","IN","2022-09-02T03:05:00.000"
"2018-01-16T00:00:00.000","DCM ABFL Green Bond","Summary of Investment Information (AIP Policy 2012)","40557","Loan","ADITYA BIRLA FINANCE LIMITED","India","IND","Financial Institutions","FI-2","Regional Industry - FIG Asia & Pac","Active","2018-04-16T00:00:00.000",,,"153.41",,"153.41","IN","2022-09-02T03:05:00.000"
"2018-01-09T00:00:00.000","Rewa Mahindra","Summary of Investment Information (AIP Policy 2012)","40646","Loan","Mahindra Renewables Private Limited","India","IND","Infrastructure","B","Regional Industry - INF Asia & Pac","Active","2018-02-09T00:00:00.000",,,"51.09",,"51.09","IN","2022-09-02T03:05:00.000"
"2017-12-18T00:00:00.000","Coverfox","Summary of Investment Information (AIP Policy 2012)","40623","Equity","GLITTERBUG TECHNOLOGIES PRIVATE LIMITED","India","IND","Financial Institutions","C","Global Industry, Financial Markets","Active","2018-01-31T00:00:00.000",,,,"7.0","7.0","IN","2022-09-02T03:05:00.000"
"2017-12-08T00:00:00.000","LIGHTHOUSE INDIA FUND III, LIMITED","Summary of Investment Information (AIP Policy 2012)","40680","Equity","LIGHTHOUSE INDIA FUND III, LIMITED","India","IND","Funds","FI-2","Disruptive Technologies and Funds","Active","2018-01-09T00:00:00.000",,,,"20.0","20.0","IN","2022-09-02T03:05:00.000"
"2017-11-28T00:00:00.000","DCM Chola Masala","Summary of Investment Information (AIP Policy 2012)","40278","Loan","CHOLAMANDALAM INVESTMENT AND FINANCE COMPANY LIMITED","India","IND","Financial Institutions","FI-2","Regional Industry - FIG Asia & Pac","Active","2018-01-10T00:00:00.000",,,"100.0",,"100.0","IN","2022-09-02T03:05:00.000"
"2017-11-06T00:00:00.000","Ashiana","Summary of Investment Information (AIP Policy 2012)","38851","Loan","ASHIANA HOUSING LIMITED","India","IND","Tourism, Retail, and Property","B","Regional Industry - MAS Asia & Pac","Active","2017-12-11T00:00:00.000",,,"18.0","23.48","41.49","IN","2022-09-02T03:05:00.000"
"2017-09-18T00:00:00.000","Mahindra Life","Summary of Investment Information (AIP Policy 2012)","38850","Loan","MAHINDRA LIFESPACE DEVELOPERS LIMITED","India","IND","Tourism, Retail, and Property","B","Gbl Ind, Manufact, Agribus & Services","Active","2017-06-14T00:00:00.000",,,"15.92","34.76","50.68","IN","2022-09-02T03:05:00.000"
"2017-08-28T00:00:00.000","Rewa Actis","Summary of Investment Information (AIP Policy 2012)","39866","Loan","Arinsun Clean Energy Private Limited","India","IND","Infrastructure","B","Regional Industry - INF Asia & Pac","Active","2017-10-30T00:00:00.000",,,"60.50",,"60.5","IN","2022-09-02T03:05:00.000"
"2017-05-26T00:00:00.000","Biological E","Summary of Investment Information (AIP Policy 2012)","39488","Loan","BIOLOGICAL E. LIMITED","India","IND","Health and Education","B","Regional Industry - MAS Asia & Pac","Active","2017-07-17T00:00:00.000",,,"60.0",,"60.0","IN","2022-09-02T03:05:00.000"
"2017-05-22T00:00:00.000","JK Paper III","Summary of Investment Information (AIP Policy 2012)","39821","Loan","JK PAPER LIMITED","India","IND","Agribusiness and Forestry","B","Regional Industry - MAS Asia & Pac","Active","2017-06-23T00:00:00.000",,,"51.92",,"51.92","IN","2022-09-02T03:05:00.000"
"2017-05-14T00:00:00.000","DCM MMFSL NCD","Summary of Investment Information (AIP Policy 2012)","38977","Loan","MAHINDRA AND MAHINDRA FINANCIAL SERVICES LIMITED","India","IND","Financial Institutions","FI-2","Regional Industry - FIG Asia & Pac","Active","2017-09-30T00:00:00.000",,,"100.0",,"100.0","IN","2022-09-02T03:05:00.000"
"2017-05-12T00:00:00.000","DCM MRHFL NCD","Summary of Investment Information (AIP Policy 2012)","38976","Loan","MAHINDRA RURAL HOUSING FINANCE LIMITED","India","IND","Financial Institutions","FI-3","Regional Industry - FIG Asia & Pac","Active","2017-09-30T00:00:00.000",,,"25.0",,"25.0","IN","2022-09-02T03:05:00.000"
"2017-05-09T00:00:00.000","DCM HDFC Bond","Summary of Investment Information (AIP Policy 2012)","38638","Loan","HOUSING DEVELOPMENT FINANCE CORPORATION LIMITED","India","IND","Financial Institutions","FI-2","Regional Industry - FIG Asia & Pac","Active","2017-06-12T00:00:00.000",,,"200.0",,"200.0","IN","2022-09-02T03:05:00.000"
"2017-05-09T00:00:00.000","Stellaris Venture Partners India I ","Summary of Investment Information (AIP Policy 2012)","39605","Equity","STELLARIS VENTURE PARTNERS INDIA I","India","IND","Funds","FI-3","Disruptive Technologies and Funds","Active","2017-06-12T00:00:00.000",,,,"10.0","10.0","IN","2022-09-02T03:05:00.000"
"2017-05-08T00:00:00.000","DCM Bajaj Finance","Summary of Investment Information (AIP Policy 2012)","39493","Loan","BAJAJ FINANCE LIMITED","India","IND","Financial Institutions","FI-2","Regional Industry - FIG Asia & Pac","Active","2017-06-09T00:00:00.000",,,"154.97",,"154.97","IN","2022-09-02T03:05:00.000"
"2017-05-05T00:00:00.000","AuHFL NCD","Summary of Investment Information (AIP Policy 2012)","39725","Loan","AAVAS FINANCIERS LIMITED","India","IND","Financial Institutions","FI-3","Regional Industry - FIG Asia & Pac","Completed","2017-06-12T00:00:00.000",,,"20.15",,"20.15","IN","2022-09-02T03:05:00.000"
"2017-04-28T00:00:00.000","ESIP Power2SME","Summary of Investment Information (AIP Policy 2012)","39386","Equity","POWER2SME PRIVATE LIMITED","India","IND","Agribusiness and Forestry","B","Disruptive Technologies and Funds","Active","2017-06-02T00:00:00.000",,,,"10.07","10.07","IN","2022-09-02T03:05:00.000"
"2017-04-25T00:00:00.000","FRV Solar India ","Summary of Investment Information (AIP Policy 2012)","39151","Loan","FOTOWATIO RENEWABLE VENTURES (INDIA) PRIVATE LIMITED","India","IND","Infrastructure","B","Regional Industry - INF Asia & Pac","Completed","2017-05-31T00:00:00.000",,,"35.64",,"35.64","IN","2022-09-02T03:05:00.000"
"2017-04-21T00:00:00.000","Capital First Limited BOW NCD","Summary of Investment Information (AIP Policy 2012)","39031","Loan","IDFC FIRST BANK LIMITED","India","IND","Financial Institutions","FI-2","Regional Industry - FIG Asia & Pac","Completed","2017-05-30T00:00:00.000",,,"52.86",,"52.86","IN","2022-09-02T03:05:00.000"
"2017-04-20T00:00:00.000","Fullerton Masala","Summary of Investment Information (AIP Policy 2012)","39061","Loan","FULLERTON INDIA CREDIT COMPANY LIMITED","India","IND","Financial Institutions","FI-2","Regional Industry - FIG Asia & Pac","Active","2017-05-31T00:00:00.000",,,"89.57",,"89.57","IN","2022-09-02T03:05:00.000"
"2017-04-11T00:00:00.000","Fed Bank Loan","Summary of Investment Information (AIP Policy 2012)","38848","Loan","THE FEDERAL BANK LIMITED","India","IND","Financial Institutions","FI-2","Regional Industry - FIG Asia & Pac","Completed","2017-05-31T00:00:00.000",,,"100.0",,"100.0","IN","2022-09-02T03:05:00.000"
"2017-03-29T00:00:00.000","Small Finance Bank RGVN","Summary of Investment Information (AIP Policy 2012)","39454","Loan","RGVN (North East) Microfinance Limited","India","IND","Financial Institutions","FI-2","Regional Industry - FIG Asia & Pac","Completed","2017-05-31T00:00:00.000",,,"15.08",,"15.08","IN","2022-09-02T03:05:00.000"
"2017-03-21T00:00:00.000","pi Ventures Investment Trust","Summary of Investment Information (AIP Policy 2012)","39421","Equity","PI VENTURES FUND - I","India","IND","Funds","FI-3","Disruptive Technologies and Funds","Active","2017-04-24T00:00:00.000",,,,"30.0","30.0","IN","2022-09-02T03:05:00.000"
"2017-02-23T00:00:00.000","L&T GreenBond","Summary of Investment Information (AIP Policy 2012)","37995","Loan","L AND T INFRASTRUCTURE FINANCE COMPANY LIMITED","India","IND","Financial Institutions","FI-2","Regional Industry - FIG Asia & Pac","Completed","2017-03-27T00:00:00.000",,,"100.0",,"100.0","IN","2022-09-02T03:05:00.000"
"2017-02-23T00:00:00.000","ETC India","Summary of Investment Information (AIP Policy 2012)","39370","Loan","ETC AGRO PROCESSING (INDIA) PRIVATE LIMITED","India","IND","Agribusiness and Forestry","B","Regional Industry - MAS Asia & Pac","Completed","2017-03-27T00:00:00.000",,,"30.13",,"30.13","IN","2022-09-02T03:05:00.000"
"2017-02-17T00:00:00.000","Granules III","Summary of Investment Information (AIP Policy 2012)","38095","Loan","GRANULES INDIA LIMITED","India","IND","Health and Education","B","Regional Industry - MAS Asia & Pac","Active","2017-03-21T00:00:00.000",,,"47.71",,"47.71","IN","2022-09-02T03:05:00.000"
"2017-02-13T00:00:00.000","Clean Max Equity","Summary of Investment Information (AIP Policy 2012)","38331","Equity","CLEAN MAX ENVIRO ENERGY SOLUTIONS PRIVATE LIMITED","India","IND","Infrastructure","B","Regional Industry - INF Asia & Pac","Completed","2017-03-31T00:00:00.000",,,,"15.0","15.0","IN","2022-09-02T03:05:00.000"
"2017-01-27T00:00:00.000","IDG Ventures India Fund III LLC","Summary of Investment Information (AIP Policy 2012)","39362","Equity","IDG VENTURES INDIA FUND III LLC","India","IND","Funds","FI-2","Disruptive Technologies and Funds","Active","2017-02-27T00:00:00.000",,,,"40.0","40.0","IN","2022-09-02T03:05:00.000"
"2017-01-18T00:00:00.000","ESIP Blackbuck","Summary of Investment Information (AIP Policy 2012)","39420","Equity","ZINKA LOGISTICS SOLUTIONS PRIVATE LIMITED","India","IND","Infrastructure","B","TMT, Venture Capital & Funds","Active","2017-02-20T00:00:00.000",,,,"10.0","10.0","IN","2022-09-02T03:05:00.000"
"2016-09-01T00:00:00.000","Au Fin Debt","Summary of Investment Information (AIP Policy 2012)","36838","Loan","AU SMALL FINANCE BANK LIMITED","India","IND","Financial Institutions","FI-2","Global Industry, Financial Markets","Completed","2016-10-31T00:00:00.000",,,"50.0",,"50.0","IN","2022-09-02T03:05:00.000"
"2016-08-23T00:00:00.000","HFE Equity","Summary of Investment Information (AIP Policy 2012)","37910","Equity","HERO FUTURE ENERGIES PRIVATE LIMITED","India","IND","Infrastructure","A","Regional Industry - INF Asia & Pac","Completed","2016-10-25T00:00:00.000",,,,"62.50","62.5","IN","2022-09-02T03:05:00.000"
"2016-07-22T00:00:00.000","Byju's","Summary of Investment Information (AIP Policy 2012)","38562","Equity","THINK & LEARN PRIVATE LIMITED","India","IND","Health and Education","B","TMT, Venture Capital &amp; Funds","Active","2016-08-23T00:00:00.000",,,,"15.0","15.0","IN","2022-09-02T03:05:00.000"
"2016-06-15T00:00:00.000","Glenmark","Summary of Investment Information (AIP Policy 2012)","38371","Loan","GLENMARK PHARMACEUTICALS LIMITED","India","IND","Health and Education","B","Regional Industry - MAS Asia & Pac","Completed","2016-06-22T00:00:00.000",,,"75.0",,"75.0","IN","2022-09-02T03:05:00.000"
"2016-06-03T00:00:00.000","FCEL","Summary of Investment Information (AIP Policy 2012)","37943","Equity","FUTURE CONSUMER LIMITED","India","IND","Tourism, Retail, and Property","B","Regional Industry - MAS Asia & Pac","Active","2016-06-17T00:00:00.000",,,"0.0","19.92","19.92","IN","2022-09-02T03:05:00.000"
"2016-05-19T00:00:00.000","Apollo Specialty","Summary of Investment Information (AIP Policy 2012)","37895","Equity","APOLLO HEALTH AND LIFESTYLE LIMITED","India","IND","Health and Education","B","Regional Industry - MAS Asia & Pac","Active","2016-06-20T00:00:00.000",,,,"33.34","33.34","IN","2022-09-02T03:05:00.000"
"2016-05-16T00:00:00.000","Grameen Koota Financial Services","Summary of Investment Information (AIP Policy 2012)","35181","Loan","CREDITACCESS GRAMEEN LIMITED","India","IND","Financial Institutions","FI-3","Regional Industry - FIG Asia & Pac","Completed","2016-06-20T00:00:00.000",,,"20.0",,"20.0","IN","2022-09-02T03:05:00.000"
"2016-05-03T00:00:00.000","Repco HFL","Summary of Investment Information (AIP Policy 2012)","37630","Loan","REPCO HOME FINANCE LIMITED","India","IND","Financial Institutions","FI-3","Regional Industry - FIG Asia & Pac","Completed","2016-06-03T00:00:00.000",,,"40.0",,"40.0","IN","2022-09-02T03:05:00.000"
"2016-04-14T00:00:00.000","Regency Hospital","Summary of Investment Information (AIP Policy 2012)","35989","Equity","REGENCY HOSPITAL LIMITED","India","IND","Health and Education","B","Regional Industry - MAS Asia & Pac","Active","2016-05-20T00:00:00.000",,,,"9.07","9.07","IN","2022-09-02T03:05:00.000"
"2016-04-12T00:00:00.000","Plenty Fund I","Summary of Investment Information (AIP Policy 2012)","37348","Equity","PLENTY PRIVATE EQUITY FUND I LIMITED","India","IND","Funds","FI-2","Disruptive Technologies and Funds","Active","2016-04-27T00:00:00.000",,,,"25.40","25.4","IN","2022-09-02T03:05:00.000"
"2016-04-11T00:00:00.000","HFC Facility","Summary of Investment Information (AIP Policy 2012)","37555","Loan","MOTILAL OSWAL HOME FINANCE LIMITED","India","IND","Financial Institutions","FI-3","Regional Industry - FIG Asia & Pac","Pending","2016-05-13T00:00:00.000",,,"37.53",,"37.53","IN","2022-09-02T03:05:00.000"
"2016-03-31T00:00:00.000","Shriram TFC NCD","Summary of Investment Information (AIP Policy 2012)","37767","Loan","SHRIRAM TRANSPORT FINANCE COMPANY LIMITED","India","IND","Financial Institutions","FI-2","Global Industry, Financial Markets","Completed","2016-04-30T00:00:00.000",,,"98.09",,"98.09","IN","2022-09-02T03:05:00.000"
"2016-03-17T00:00:00.000","DCM Shriram Limited Bharuch II","Summary of Investment Information (AIP Policy 2012)","36511","Loan","DCM SHRIRAM LIMITED","India","IND","Manufacturing","B","Regional Industry - MAS Asia & Pac","Completed","2016-04-18T00:00:00.000",,,"60.0",,"60.0","IN","2022-09-02T03:05:00.000"
"2016-03-16T00:00:00.000","HCG","Summary of Investment Information (AIP Policy 2012)","37903","Equity","HEALTHCARE GLOBAL ENTERPRISES LIMITED","India","IND","Health and Education","B","Regional Industry - MAS Asia & Pac","Active","2016-02-04T00:00:00.000",,,,"19.90","19.9","IN","2022-09-02T03:05:00.000"
"2016-02-19T00:00:00.000","ESIP Lenskart","Summary of Investment Information (AIP Policy 2012)","37742","Equity","LENSKART SOLUTIONS PRIVATE LIMITED","India","IND","Agribusiness and Forestry","B","Disruptive Technologies and Funds","Active","2016-03-23T00:00:00.000",,,,"25.87","25.87","IN","2022-09-02T03:05:00.000"
"2016-02-05T00:00:00.000","SRF India BOPET","Summary of Investment Information (AIP Policy 2012)","37933","Loan","SRF LIMITED","India","IND","Manufacturing","B","Regional Industry - MAS Asia & Pac","Active","2016-03-10T00:00:00.000",,,"40.0",,"40.0","IN","2022-09-02T03:05:00.000"
"2016-02-05T00:00:00.000","OAWPL and OAPWPL","Summary of Investment Information (AIP Policy 2012)","37086","Loan","OSTRO ANDHRA WIND PRIVATE LIMITED","India","IND","Infrastructure","B","Regional Industry - INF Asia & Pac","Active","2016-03-10T00:00:00.000",,,"60.40",,"60.4","IN","2022-09-02T03:05:00.000"
"2015-12-01T00:00:00.000","Continental Warehousing Corporation (Nhava Seva) Limited","Summary of Investment Information (AIP Policy 2012)","36727","Loan","CONTINENTAL WAREHOUSING CORPORATION (NHAVA SEVA) PRIVATE LIMITED","India","IND","Infrastructure","B","Regional Industry - INF Asia & Pac","Active","2016-01-07T00:00:00.000",,,"59.64","24.85","84.49","IN","2022-09-02T03:05:00.000"
"2015-11-25T00:00:00.000","Tata Housing","Summary of Investment Information (AIP Policy 2012)","36345","Loan","TATA CAPITAL HOUSING FINANCE LIMITED","India","IND","Financial Institutions","FI-3","Regional Industry - FIG Asia & Pac","Completed","2016-01-08T00:00:00.000",,,"61.51",,"61.51","IN","2022-09-02T03:05:00.000"
"2015-11-22T00:00:00.000","PNBHF Green bond","Summary of Investment Information (AIP Policy 2012)","37417","Loan","P N B Housing Finance Limited","India","IND","Financial Institutions","FI-2","Global Industry, Financial Markets","Completed","2015-12-22T00:00:00.000",,,"75.0",,"75.0","IN","2022-09-02T03:05:00.000"
"2015-11-03T00:00:00.000","Tata SME Rural","Summary of Investment Information (AIP Policy 2012)","36347","Loan","TATA CAPITAL FINANCIAL SERVICES LIMITED","India","IND","Financial Institutions","FI-3","Regional Industry - FIG Asia & Pac","Completed","2015-12-17T00:00:00.000",,,"41.0",,"41.0","IN","2022-09-02T03:05:00.000"
"2015-10-10T00:00:00.000","ESIP Supermarket Grocery Supplies","Summary of Investment Information (AIP Policy 2012)","37605","Equity","SUPERMARKET GROCERY SUPPLIES PRIVATE LIMITED","India","IND","Agribusiness and Forestry","B","TMT, Venture Capital &amp; Funds","Active","2015-11-10T00:00:00.000",,,,"25.0","25.0","IN","2022-09-02T03:05:00.000"
"2015-09-18T00:00:00.000","CAPF NCD 2015","Summary of Investment Information (AIP Policy 2012)","36757","Loan","IDFC FIRST BANK LIMITED","India","IND","Financial Institutions","FI-2","Global Industry, Financial Markets","Completed","2015-10-22T00:00:00.000",,,"52.50",,"52.5","IN","2022-09-02T03:05:00.000"
"2015-06-26T00:00:00.000","Portea Medical","Summary of Investment Information (AIP Policy 2012)","37150","Equity","HEALTHVISTA INDIA PRIVATE LIMITED","India","IND","Health and Education","B","Gbl Ind, Manufact, Agribus & Services","Active","2015-07-29T00:00:00.000",,,,"7.0","7.0","IN","2022-09-02T03:05:00.000"
"2015-06-04T00:00:00.000","BMM Cement Limited","Summary of Investment Information (AIP Policy 2012)","36301","Loan","SAGAR CEMENTS (R) LIMITED","India","IND","Manufacturing","B","Regional Industry - MAS Asia & Pac","Active","2015-07-06T00:00:00.000",,,"33.0",,"33.0","IN","2022-09-02T03:05:00.000"
"2015-03-19T00:00:00.000","Nxtgen","Summary of Investment Information (AIP Policy 2012)","35289","Equity","NEXTGEN TECHNOLOGY PTE LTD","India","IND","Telecommunications, Media, and Technology","C","TMT, Venture Capital &amp; Funds","Active","2015-04-30T00:00:00.000",,,,"7.14","7.14","IN","2022-09-02T03:05:00.000"
"2015-02-27T00:00:00.000","Yes Bank Infra","Summary of Investment Information (AIP Policy 2012)","36208","Loan","YES BANK LIMITED","India","IND","Financial Institutions","FI-1","Global Industry, Financial Markets","Active","2015-03-20T00:00:00.000",,,"100.0",,"100.0","IN","2022-09-02T03:05:00.000"
"2015-02-17T00:00:00.000","SChand","Summary of Investment Information (AIP Policy 2012)","35817","Equity","S CHAND AND COMPANY LIMITED","India","IND","Health and Education","B","Regional Industry - MAS Asia & Pac","Active","2015-03-20T00:00:00.000",,,,"17.22","17.22","IN","2022-09-02T03:05:00.000"
"2015-01-21T00:00:00.000","PFS II","Summary of Investment Information (AIP Policy 2012)","36091","Loan","PTC INDIA FINANCIAL SERVICES LIMITED","India","IND","Financial Institutions","FI-2","Regional Industry - FIG Asia & Pac","Active","2015-02-23T00:00:00.000",,,"34.46",,"34.46","IN","2022-09-02T03:05:00.000"
"2015-01-15T00:00:00.000","Bandhan Banking Transformation","Summary of Investment Information (AIP Policy 2012)","36166","Equity","BANDHAN FINANCIAL SERVICES LIMITED","India","IND","Financial Institutions","FI-2","Regional Industry - FIG Asia & Pac","Active","2015-02-02T00:00:00.000",,,,"92.97","92.97","IN","2022-09-02T03:05:00.000"
"2015-01-08T00:00:00.000","DARP Encore ARC","Summary of Investment Information (AIP Policy 2012)","34869","Equity","ENCORE ASSET RECONSTRUCTION COMPANY","India","IND","Financial Institutions","FI-2","Global Industry, Financial Markets","Active","2015-02-09T00:00:00.000",,,,"5.42","5.42","IN","2022-09-02T03:05:00.000"
"2014-12-11T00:00:00.000","Cube Highways","Summary of Investment Information (AIP Policy 2012)","34415","Loan","CUBE HIGHWAYS AND INFRASTRUCTURE PTE LTD.","India","IND","Infrastructure","A","CN4S5 - Regional Industry - INF Asia & Pac/Infrastructure - CSA","Active","2014-12-11T00:00:00.000",,,"150.0","100.0","250.0","IN","2022-09-02T03:05:00.000"
"2014-12-09T00:00:00.000","Axis Bank III","Summary of Investment Information (AIP Policy 2012)","34782","Loan","AXIS BANK LIMITED","India","IND","Financial Institutions","FI-1","Global Industry, Financial Markets","Completed","2014-02-13T00:00:00.000",,,"100.0","50.0","150.0","IN","2022-09-02T03:05:00.000"
"2014-11-13T00:00:00.000","SPAH","Summary of Investment Information (AIP Policy 2012)","34628","Equity","SHAPOORJI PALLONJI AND COMPANY PRIVATE LIMITED","India","IND","Tourism, Retail, and Property","B","Regional Industry - MAS Asia & Pac","Active","2014-12-31T00:00:00.000",,,,"34.44","34.44","IN","2022-09-02T03:05:00.000"
"2014-11-03T00:00:00.000","ESIP EyeQ","Summary of Investment Information (AIP Policy 2012)","35512","Equity","EYE-Q VISION PRIVATE LIMITED","India","IND","Health and Education","B","TMT, Venture Capital & Funds","Active","2014-12-03T00:00:00.000",,,,"5.36","5.36","IN","2022-09-02T03:05:00.000"
"2014-10-21T00:00:00.000","Fullerton NCD","Summary of Investment Information (AIP Policy 2012)","34749","Loan","FULLERTON INDIA CREDIT COMPANY LIMITED","India","IND","Financial Institutions","FI-2","Global Industry, Financial Markets","Completed","2014-11-22T00:00:00.000",,,"75.88",,"75.88","IN","2022-09-02T03:05:00.000"
"2014-10-06T00:00:00.000","Green Infra Wind","Summary of Investment Information (AIP Policy 2012)","35415","Loan","Green Infra Corporate Solar Limited","India","IND","Infrastructure","B","Regional Industry - INF Asia & Pac","Active","2014-11-10T00:00:00.000",,,"59.10",,"59.1","IN","2022-09-02T03:05:00.000"
"2014-09-30T00:00:00.000","Everstone III","Summary of Investment Information (AIP Policy 2012)","35855","Equity","EVERSTONE CAPITAL PARTNERS III LP","India","IND","Infrastructure","FI-2","Disruptive Technologies and Funds","Active","2014-11-03T00:00:00.000",,,,"50.0","50.0","IN","2022-09-02T03:05:00.000"
"2014-09-29T00:00:00.000","Clearwater India Limited","Summary of Investment Information (AIP Policy 2012)","34733","Loan","ALTICO CAPITAL INDIA LIMITED","India","IND","Financial Institutions","FI-1","Regional Industry - FIG Asia & Pac","Completed","2014-10-31T00:00:00.000",,,"72.49",,"72.49","IN","2022-09-02T03:05:00.000"
"2014-09-29T00:00:00.000","MyUniverseAB Grp","Summary of Investment Information (AIP Policy 2012)","34923","Equity","ADITYA BIRLA MYUNIVERSE LIMITED","India","IND","Financial Institutions","FI-3","Global Industry, Financial Markets","Completed","2014-11-03T00:00:00.000",,,,"9.67","9.67","IN","2022-09-02T03:05:00.000"
"2014-09-19T00:00:00.000","Acme Solar NSM","Summary of Investment Information (AIP Policy 2012)","35187","Loan","MEDHA ENERGY PRIVATE LIMITED","India","IND","Infrastructure","B","Regional Industry - INF Asia & Pac","Completed","2014-05-24T00:00:00.000",,,"50.0",,"50.0","IN","2022-09-02T03:05:00.000"
"2014-09-11T00:00:00.000","Idea Cell Ltd.","Summary of Investment Information (AIP Policy 2012)","35083","Equity","VODAFONE IDEA LIMITED","India","IND","Telecommunications, Media, and Technology","B","Gbl Infrastructure & Natural Resources","Completed","2014-05-28T00:00:00.000",,,,"64.66","64.66","IN","2022-09-02T03:05:00.000"
"2014-08-28T00:00:00.000","Azure Clean","Summary of Investment Information (AIP Policy 2012)","35058","Loan","AZURE CLEAN ENERGY PRIVATE LIMITED","India","IND","Infrastructure","B","Regional Industry - INF Asia & Pac","Completed","2014-09-30T00:00:00.000",,,"13.94",,"13.94","IN","2022-09-02T03:05:00.000"
"2014-06-02T00:00:00.000","Powergrid Equity","Summary of Investment Information (AIP Policy 2012)","34442","Equity","POWER GRID CORPORATION OF INDIA LIMITED","India","IND","Infrastructure","A","Regional Industry - INF Asia & Pac","Completed","2013-11-21T00:00:00.000",,,,"199.11","199.11","IN","2022-09-02T03:05:00.000"
"2014-05-29T00:00:00.000","Jubilant Pharma","Summary of Investment Information (AIP Policy 2012)","35027","Loan","JUBILANT PHARMA LIMITED","India","IND","Health and Education","B","Regional Industry - MAS Asia & Pac","Completed","2014-05-26T00:00:00.000",,,"110.0",,"110.0","IN","2022-09-02T03:05:00.000"
"2014-05-27T00:00:00.000","SAMHI","Summary of Investment Information (AIP Policy 2012)","34227","Loan","SAMHI HOTELS PRIVATE LIMITED","India","IND","Tourism, Retail, and Property","B","Regional Industry - MAS Asia & Pac","Active","2014-06-30T00:00:00.000",,,"20.95",,"20.95","IN","2022-09-02T03:05:00.000"
"2014-05-27T00:00:00.000","PNB HFL","Summary of Investment Information (AIP Policy 2012)","35226","Loan","P N B Housing Finance Limited","India","IND","Financial Institutions","FI-3","Global Industry, Financial Markets","Completed","2014-06-30T00:00:00.000",,,"50.0","35.0","85.0","IN","2022-09-02T03:05:00.000"
