"the_geom","id","stop_id","stop_code","stop_name","stop_lat","stop_lon","zone_id","stop_url","loc_type","wheelchair"
"POINT (149.137 -35.16044)","0","6329",,"Mobourne St before Ben Blakeney St","-35.16044","149.137",,,"0","0"
"POINT (149.05433 -35.221159)","0","4069",,"John Cleland Cr after Ginninderra Dr","-35.221159","149.05433",,,"0","0"
"POINT (149.028606 -35.346302)","0","2149",,"Darwinia Tce after Kathner St","-35.346302","149.028606",,,"0","0"
"POINT (149.153696 -35.331939)","0","2351",,"Kootara Cr opp Narrabundah Shops","-35.331939","149.153696",,,"0","0"
"POINT (149.09536200000002 -35.467558000000004)","0","1205",,"Pockett Av after Perrin Cct","-35.467558","149.095362",,,"0","0"
"POINT (149.145516 -35.291834)","0","3009",,"Constitution Av after Creswell St","-35.291834","149.145516",,,"0","0"
"POINT (149.10984 -35.415811)","0","1535",,"Bugden Av after Beardsmore Pl","-35.415811","149.10984",,,"0","0"
"POINT (149.134733 -35.269882)","0","3140",,"Torrens St after Henty St","-35.269882","149.134733",,,"0","0"
"POINT (149.05541599999998 -35.230295)","0","4432",,"Ratcliffe Cr before Woolnough St","-35.230295","149.055416",,,"0","0"
"POINT (149.09873000000002 -35.303827000000005)","0","2451",,"Schlich St before Novar St","-35.303827","149.09873",,,"0","0"
"POINT (149.09246299999998 -35.456354)","0","1217",,"Lanyon Marketplace Box Hill Av","-35.456354","149.092463",,,"0","0"
"POINT (149.127426 -35.245721)","0","4548",,"Mouat St opp National Hockey Centre","-35.245721","149.127426",,,"0","0"
"POINT (149.15528 -35.209740000000004)","0","6007",,"Well Station Dr opp Kings Canyon St","-35.20974","149.15528",,,"0","0"
"POINT (149.14986299999998 -35.162506)","0","6317",,"Amy Ackman St after Turbayne Cr","-35.162506","149.149863",,,"0","0"
"POINT (149.10280600000002 -35.348599)","0","2617",,"Bateson Rd after Canberra Hospital","-35.348599","149.102806",,,"0","0"
"POINT (149.05318300000002 -35.192177)","0","4886",,"Bingley Cr opp Bazley St","-35.192177","149.053183",,,"0","0"
"POINT (149.101753 -35.180634000000005)","0","4687",,"Kelleway Av opp Holy Spirit PS","-35.180634","149.101753",,,"0","0"
"POINT (149.16254700000002 -35.251740000000005)","0","3204",,"Madigan St opp Mackenzie St","-35.25174","149.162547",,,"0","0"
"POINT (149.165864 -35.299015999999995)","0","3065",,"Parnell St opp Combes Rd","-35.299016","149.165864",,,"0","0"
"POINT (149.052355 -35.240111999999996)","0","4475",,"Page Shops Petterd St","-35.240112","149.052355",,,"0","0"
"POINT (149.08000800000002 -35.431101)","0","1052",,"Barr Smith Av opp Hurtle Av","-35.431101","149.080008",,,"0","0"
"POINT (149.138466 -35.180792)","0","6027",,"Gundaroo Dr after Pallin St","-35.180792","149.138466",,,"0","0"
"POINT (149.165467 -35.229092)","0","3476",,"Aspinall St after Antill St","-35.229092","149.165467",,,"0","0"
"POINT (149.03061200000002 -35.199314)","0","4212",,"Lhotsky St at Donnison Pl","-35.199314","149.030612",,,"0","0"
"POINT (149.10200700000001 -35.316947)","0","2283",,"Macgregor St before Nathan St","-35.316947","149.102007",,,"0","0"
"POINT (149.093504 -35.209721)","0","4052",,"Chuculba Cr after Buriga St","-35.209721","149.093504",,,"0","0"
"POINT (149.056141 -35.336748)","0","2196",,"Hilder St after 1st Lycett St","-35.336748","149.056141",,,"0","0"
"POINT (149.114545 -35.173126)","0","4849",,"Gurrang Av after Marungul Av","-35.173126","149.114545",,,"0","0"
"POINT (149.139401 -35.325555)","0","2368",,"Stuart St after Barrallier St","-35.325555","149.139401",,,"0","0"
"POINT (149.124524 -35.421960999999996)","0","1549",,"Baskerville St opp 2nd Laughton St","-35.421961","149.124524",,,"0","0"
"POINT (149.11129 -35.436661)","0","1019",,"Casey Cr before Carpenter Cl","-35.436661","149.11129",,,"0","0"
"POINT (149.01811 -35.227714)","0","2563",,"Starke St after Powell St","-35.227714","149.01811",,,"0","0"
"POINT (149.035971 -35.346779999999995)","0","2431",,"Bangalay Cr opp Rivett Shops","-35.34678","149.035971",,,"0","0"
"POINT (149.036357 -35.324558)","0","2805",,"Steve Irwin Av before David Fleay St","-35.324558","149.036357",,,"0","0"
"POINT (149.06406 -35.377741)","0","1348",,"Taylor PS Marconi Cr","-35.377741","149.06406",,,"0","0"
"POINT (149.048811 -35.206321)","0","4256",,"Kingsford Smith Dr after Pattinson Cr","-35.206321","149.048811",,,"0","0"
"POINT (149.129582 -35.182714000000004)","0","4836",,"Anthony Rolfe Av before Gundaroo Rd","-35.182714","149.129582",,,"0","0"
"POINT (149.122136 -35.17329)","0","4714",,"Shoalhaven Av before Roderick St","-35.17329","149.122136",,,"0","0"
"POINT (149.017232 -35.227103)","0","4310",,"Starke St before Beaurepaire Cr","-35.227103","149.017232",,,"0","0"
"POINT (149.02240600000002 -35.233473)","0","4305",,"Cussen St before Davidson St","-35.233473","149.022406",,,"0","0"
"POINT (149.111801 -35.166204)","0","4700",,"Unaipon Av before Yumba Av","-35.166204","149.111801",,,"0","0"
"POINT (149.130434 -35.279291)","0","3402",,"City Interchange Plt 11","-35.279291","149.130434",,"https://www.transport.act.gov.au/__data/assets/pdf_file/0008/1244195/TC_station_city.pdf","0","0"
"POINT (149.050176 -35.190512)","0","4238",,"Bingley Cr after 2nd Foskett St","-35.190512","149.050176",,,"0","0"
"POINT (149.190329 -35.316348)","0","3467",,"Brindabella Business Park Molonglo Dr","-35.316348","149.190329",,,"0","0"
"POINT (149.093016 -35.392568)","0","1361",,"Langdon Av before Carr Cr","-35.392568","149.093016",,,"0","0"
"POINT (149.030183 -35.224706)","0","4942",,"Starke St after Blackham St","-35.224706","149.030183",,,"0","0"
"POINT (149.03193000000002 -35.219237)","0","4410",,"Onslow St opp Latham Shops","-35.219237","149.03193",,,"0","0"
"POINT (149.063349 -35.199292)","0","4086",,"Baddeley Cr after Blumental Pl","-35.199292","149.063349",,,"0","0"
"POINT (149.075168 -35.410988)","0","1403",,"77 Newman-Morris Cct","-35.410988","149.075168",,,"0","0"
"POINT (149.054357 -35.355019)","0","5105",,"Mt Stromlo HS School Grounds SSO","-35.355019","149.054357",,,"0","0"
"POINT (149.074948 -35.323040999999996)","0","2024",,"Throssell St after Storey St","-35.323041","149.074948",,,"0","0"
"POINT (149.13071000000002 -35.278333)","0","3413",,"City Interchange Plt 8","-35.278333","149.13071",,"https://www.transport.act.gov.au/__data/assets/pdf_file/0008/1244195/TC_station_city.pdf","0","0"
"POINT (149.099436 -35.169891)","0","4914",,"Horse Park Dr before Newlop St","-35.169891","149.099436",,,"0","0"
"POINT (149.04952600000001 -35.201262)","0","4158",,"Spalding St opp Schwarz Pl","-35.201262","149.049526",,,"0","0"
"POINT (149.137108 -35.216571)","0","4758",,"Hoskins St opp Lysaght St","-35.216571","149.137108",,,"0","0"
"POINT (149.133002 -35.413875)","0","1568",,"Louisa Lawson Cr before 2nd Aronson Cr","-35.413875","149.133002",,,"0","0"
"POINT (149.058626 -35.251092)","0","4506",,"Bennelong Cr opp Macquarie PS","-35.251092","149.058626",,,"0","0"
"POINT (149.01570800000002 -35.199948)","0","5043",,"Archdall St before Fleay Pl","-35.199948","149.015708",,,"0","0"
"POINT (149.120304 -35.450720000000004)","0","1038",,"Chippindall Cct after Latchford St","-35.45072","149.120304",,,"0","0"
"POINT (149.0813 -35.206185999999995)","0","4673",,"Owen Dixon after Heydon Cr","-35.206186","149.0813",,,"0","0"
"POINT (149.035313 -35.205602)","0","4147",,"Charnwood Shops Tillyard Dr","-35.205602","149.035313",,,"0","0"
"POINT (149.143242 -35.265512)","0","3226",,"Campbell St before Foveaux St","-35.265512","149.143242",,,"0","0"
"POINT (149.012231 -35.210096)","0","4374",,"Osburn Dr after Chalmers Pl","-35.210096","149.012231",,,"0","0"
"POINT (149.123703 -35.259066)","0","3185",,"Hovea St after Macarthur Av","-35.259066","149.123703",,,"0","0"
"POINT (149.05833 -35.212854)","0","4266",,"Verbrugghen St opp Copland College","-35.212854","149.05833",,,"0","0"
"POINT (149.06375900000003 -35.19477)","0","4093",,"Clarey Cr after Clark Cl","-35.19477","149.063759",,,"0","0"
"POINT (149.11084600000004 -35.436859000000005)","0","1020",,"Casey Cr opp Carpenter Cl","-35.436859","149.110846",,,"0","0"
"POINT (149.14989100000003 -35.25683300000001)","0","3215",,"Officer Cr after Hawdon St","-35.256833","149.149891",,,"0","0"
"POINT (149.07489099999998 -35.26063)","0","4646",,"Bandjalong Cr after 2nd Barada Cr","-35.26063","149.074891",,,"0","0"
"POINT (149.03190700000002 -35.334854)","0","2129",,"Duffy PS Burrinjuck Cr","-35.334854","149.031907",,,"0","0"
"POINT (149.065792 -35.393972)","0","1298",,"O'Halloran Cct opp Ashby Cct","-35.393972","149.065792",,,"0","0"
"POINT (149.109397 -35.414013)","0","1505",,"Castleton Cr opp Gowrie Shops","-35.414013","149.109397",,,"0","0"
"POINT (149.05473 -35.252645)","0","4273",,"Coulter Dr opp Schumack St","-35.252645","149.05473",,,"0","0"
"POINT (149.06973 -35.422657)","0","1063",,"Tuggeranong Bus Depot Scollay St","-35.422657","149.06973",,,"0","0"
"POINT (149.05353 -35.32795)","0","2821",,"Streeton Dr after Dixon Dr","-35.32795","149.05353",,,"0","0"
"POINT (149.110199 -35.231195)","0","4020",,"Maribyrnong Av before Wakool Cct","-35.231195","149.110199",,,"0","0"
"POINT (149.055251 -35.330242)","0","2212",,"Heysen St opp Preston St","-35.330242","149.055251",,,"0","0"
"POINT (149.152321 -35.237187)","0","3249",,"Knox St after 1st A'Beckett St","-35.237187","149.152321",,,"0","0"
"POINT (149.095483 -35.425653999999994)","0","1009",,"Mackillop College Ellerston Av","-35.425654","149.095483",,,"0","0"
"POINT (149.01667 -35.206063)","0","4380",,"Archdall St after Barrett St","-35.206063","149.01667",,,"0","0"
"POINT (149.113881 -35.411696)","0","6190",,"Castleton Cr before Finlay Pl","-35.411696","149.113881",,,"0","0"
"POINT (149.081246 -35.335553999999995)","0","2029",,"Theodore St before 2nd Holman St","-35.335554","149.081246",,,"0","0"
"POINT (149.015657 -35.19988)","0","4486",,"Archdall St before Hugh McKay Cr","-35.19988","149.015657",,,"0","0"
"POINT (149.097949 -35.218427)","0","4041",,"Chuculba Cr after Baldwin Dr","-35.218427","149.097949",,,"0","0"
"POINT (149.11776799999998 -35.190698)","0","4789",,"Kosciuszko Av after Gingera St","-35.190698","149.117768",,,"0","0"
"POINT (149.108917 -35.183516999999995)","0","4878",,"Lexcen Av after Arthaldo Ct","-35.183517","149.108917",,,"0","0"
"POINT (149.097362 -35.457716)","0","1216",,"Box Hill Av opp St Clare of Assisi PS","-35.457716","149.097362",,,"0","0"
"POINT (149.043307 -35.243609)","0","4447",,"Hawker Pl opp Hawker Shops","-35.243609","149.043307",,,"0","0"
"POINT (149.006943 -35.220376)","0","4323",,"Spofforth St before Southern Cross Dr","-35.220376","149.006943",,,"0","0"
"POINT (149.12818600000003 -35.329658)","0","3270",,"Monaro Cr before Flinders Way","-35.329658","149.128186",,,"0","0"
"POINT (149.052865 -35.342457)","0","2206",,"Cooleman Court Interchange Plt 2","-35.342457","149.052865",,,"0","0"
"POINT (149.091868 -35.172561)","0","6307",,"Overall Av before Tippett St","-35.172561","149.091868",,,"0","0"
"POINT (149.10831000000002 -35.315459999999995)","0","2286",,"Macgregor St opp Deakin Shops","-35.31546","149.10831",,,"0","0"
"POINT (149.148401 -35.208676000000004)","0","6092",,"Well Station Dr after Flemington Rd","-35.208676","149.148401",,,"0","0"
"POINT (149.104019 -35.424738)","0","1486",,"Clift Cr after Ashley Dr","-35.424738","149.104019",,,"0","0"
"POINT (149.16751299999999 -35.326234)","0","1766",,"Barrier St before Ipswich St","-35.326234","149.167513",,,"0","0"
"POINT (149.11690900000002 -35.288134)","0","4630",,"Old Canberra House Lennox Crossing","-35.288134","149.116909",,,"0","0"
"POINT (149.13492 -35.423045)","0","1135",,"Heagney Cr before 1st Couchman Cr","-35.423045","149.13492",,,"0","0"
"POINT (149.084194 -35.18456)","0","4676",,"McClelland Av opp Moriarty St","-35.18456","149.084194",,,"0","0"
"POINT (149.146794 -35.319226)","0","3321",,"Wentworth Av opp Canberra Railway Stn","-35.319226","149.146794",,,"0","0"
"POINT (149.120793 -35.261765000000004)","0","4607",,"Macpherson St after Lilley St","-35.261765","149.120793",,,"0","0"
"POINT (149.143343 -35.265718)","0","3225",,"Campbell St after Foveaux St","-35.265718","149.143343",,,"0","0"
"POINT (149.16345900000002 -35.20528)","0","6008",,"Well Station Dr after Albatross Cr","-35.20528","149.163459",,,"0","0"
"POINT (149.081353 -35.362987)","0","2050",,"Pearce Shops Macfarland Cr","-35.362987","149.081353",,,"0","0"
"POINT (149.143892 -35.337652)","0","3295",,"Caley Cr after Sprent St","-35.337652","149.143892",,,"0","0"
"POINT (149.09958 -35.3467)","0","2095",,"Yamba Dr opp Canberra Hospital","-35.3467","149.09958",,,"0","0"
"POINT (149.142124 -35.328656)","0","2365",,"Griffith Shops Stuart St","-35.328656","149.142124",,,"0","0"
"POINT (149.07617 -35.220890000000004)","0","4140",,"Dumas St opp 2nd Slessor Cr","-35.22089","149.07617",,,"0","0"
"POINT (149.11813999999998 -35.1575)","0","6103",,"Bernard Heinze Av after Yidaki Way","-35.1575","149.11814",,,"0","0"
"POINT (149.107245 -35.379151)","0","2472",,"Lambrigg St opp Farrer PS","-35.379151","149.107245",,,"0","0"
"POINT (149.058639 -35.342631)","0","2189",,"McInnes St after 1st Buvelot St","-35.342631","149.058639",,,"0","0"
"POINT (149.125878 -35.297776000000006)","0","2248",,"Albert Hall Commonwealth Av","-35.297776","149.125878",,,"0","0"
"POINT (149.104937 -35.345865)","0","2303",,"Gilmore Cr before Esson Pl","-35.345865","149.104937",,,"0","0"
"POINT (149.120472 -35.406757)","0","1154",,"Bugden Av before Coyne St","-35.406757","149.120472",,,"0","0"
"POINT (149.097304 -35.419885)","0","1443",,"Cockcroft Av before Kneeshaw St","-35.419885","149.097304",,,"0","0"
"POINT (149.0721 -35.244071999999996)","0","4532",,"Hennessy St at Greene Pl","-35.244072","149.0721",,,"0","0"
"POINT (149.131012 -35.340646)","0","3285",,"La Perouse St opp Red Hill Shops","-35.340646","149.131012",,,"0","0"
"POINT (149.142878 -35.24492)","0","3240",,"Melba St after Bradfield St","-35.24492","149.142878",,,"0","0"
"POINT (149.103165 -35.240418)","0","5172",,"Braybrooke St after Ginninderra Dr","-35.240418","149.103165",,,"0","0"
"POINT (149.033853 -35.19702)","0","4213",,"Lhotsky St before 2nd Townson Cr","-35.19702","149.033853",,,"0","0"
"POINT (149.054887 -35.222826000000005)","0","4066",,"John Cleland Cr opp 2nd Twelvetrees Cr","-35.222826","149.054887",,,"0","0"
"POINT (149.066244 -35.208189000000004)","0","4541",,"Ashkanasy Cr after Keenan St","-35.208189","149.066244",,,"0","0"
"POINT (149.038757 -35.349342)","0","2492",,"Bangalay Cr before 1st Mirbelia Cr","-35.349342","149.038757",,,"0","0"
"POINT (149.08727199999998 -35.414229)","0","1457",,"Corlette Cr opp Hebblewhite St","-35.414229","149.087272",,,"0","0"
"POINT (149.121775 -35.239917999999996)","0","3129",,"Cossington Smith Cr before Fairweather Cct","-35.239918","149.121775",,,"0","0"
"POINT (149.090401 -35.210229)","0","4805",,"Canopus Cr before Chuculba Cr","-35.210229","149.090401",,,"0","0"
"POINT (149.046512 -35.23041)","0","5024",,"Southern Cross Dr before Ross Smith Cr","-35.23041","149.046512",,,"0","0"
"POINT (149.08945400000002 -35.472849)","0","1229",,"Knoke Av after Coventry Cl","-35.472849","149.089454",,,"0","0"
"POINT (149.06071799999998 -35.212715)","0","4073",,"Copland Dr opp Copland College","-35.212715","149.060718",,,"0","0"
"POINT (149.026999 -35.305351)","0","2826",,"Wyndham Av after Bielski St SSO","-35.305351","149.026999",,,"0","0"
"POINT (149.150943 -35.300714)","0","3070",,"Russell Dr after Morshead Dr","-35.300714","149.150943",,,"0","0"
"POINT (149.034831 -35.330467999999996)","0","2508",,"Warragamba Av opp Jindabyne St","-35.330468","149.034831",,,"0","0"
"POINT (149.13953999999998 -35.1541)","0","6325",,"Essie Coffey St before Irinyili St","-35.1541","149.13954",,,"0","0"
"POINT (149.064747 -35.402611)","0","2",,"Athllon Dr after Learmonth Dr","-35.402611","149.064747",,,"0","0"
"POINT (149.07665 -35.432228)","0","1660",,"Barr Smith Av after 1st Derrington Cr","-35.432228","149.07665",,,"0","0"
"POINT (149.086122 -35.448402)","0","1188",,"Lewis Luxton Av after Preddy Way","-35.448402","149.086122",,,"0","0"
"POINT (149.067695 -35.214263)","0","4176",,"Moynihan St after De Lissa St","-35.214263","149.067695",,,"0","0"
"POINT (149.11178999999998 -35.165951)","0","4701",,"Unaipon Av after Windradyne St","-35.165951","149.11179",,,"0","0"
"POINT (149.14800400000001 -35.33840900000001)","0","2338",,"Narrabundah College Goyder St","-35.338409","149.148004",,,"0","0"
"POINT (149.112573 -35.36558)","0","2457",,"Julia Flynn Av before Crook Pl","-35.36558","149.112573",,,"0","0"
"POINT (149.083001 -35.324994000000004)","0","2018",,"Curtin Shops Carruthers St","-35.324994","149.083001",,,"0","0"
"POINT (149.059013 -35.248073)","0","4503",,"Bennelong Cr after Lachlan St","-35.248073","149.059013",,,"0","0"
"POINT (149.058611 -35.331083)","0","2114",,"Heysen St opp Gruner St","-35.331083","149.058611",,,"0","0"
"POINT (149.09975 -35.346484000000004)","0","2382",,"Canberra Hospital Yamba Dr","-35.346484","149.09975",,,"0","0"
"POINT (149.144801 -35.27776)","0","4661",,"Campbell HS Limestone Av","-35.27776","149.144801",,,"0","0"
"POINT (149.095924 -35.250079)","0","3439",,"CIT Solutions Vowels Cr","-35.250079","149.095924",,,"0","0"
"POINT (149.020372 -35.195165)","0","5099",,"Lance Hill Av after Shoobridge Cct","-35.195165","149.020372",,,"0","0"
"POINT (149.065015 -35.402793)","0","3",,"Athllon Dr opp Learmonth Dr","-35.402793","149.065015",,,"0","0"
"POINT (149.076885 -35.238233)","0","4143",,"Aikman Dr opp UC","-35.238233","149.076885",,,"0","0"
"POINT (149.104985 -35.462199)","0","1221",,"Tom Roberts Av before Lethbridge St","-35.462199","149.104985",,,"0","0"
"POINT (149.10288899999998 -35.42879)","0","1015",,"Ellerston Av before Ashley Dr","-35.42879","149.102889",,,"0","0"
"POINT (149.156599 -35.286454)","0","3085",,"White St before 2nd Glossop Cr","-35.286454","149.156599",,,"0","0"
"POINT (149.15674099999998 -35.251153)","0","3208",,"Phillip Av after Stott St","-35.251153","149.156741",,,"0","0"
"POINT (149.046479 -35.190082000000004)","0","4889",,"Fraser East Terminus Tillyard Dr","-35.190082","149.046479",,,"0","0"
"POINT (149.136732 -35.336948)","0","3291",,"Carnegie Cr after La Perouse St","-35.336948","149.136732",,,"0","0"
"POINT (149.017368 -35.210877)","0","4375",,"Osburn Dr before Archdall St","-35.210877","149.017368",,,"0","0"
"POINT (149.121259 -35.424343)","0","1553",,"Heagney Cr before 1st Moffin St","-35.424343","149.121259",,,"0","0"
"POINT (149.03230200000002 -35.342558000000004)","0","2410",,"Wyangala St before Hindmarsh Dr","-35.342558","149.032302",,,"0","0"
"POINT (149.075536 -35.258419)","0","4649",,"Bandjalong Cr after Amangu St","-35.258419","149.075536",,,"0","0"
"POINT (149.06059199999999 -35.197509000000004)","0","4090",,"Kingsford Smith Dr opp Magrath Cr","-35.197509","149.060592",,,"0","0"
"POINT (149.08231 -35.432126000000004)","0","1056",,"Hurtle Av opp Bonython PS","-35.432126","149.08231",,,"0","0"
"POINT (149.055143 -35.202751)","0","4252",,"Kingsford Smith Dr after 1st Bainton Cr","-35.202751","149.055143",,,"0","0"
"POINT (149.100659 -35.18152)","0","2553",,"Gold Creek PS Kelleway Av","-35.18152","149.100659",,,"0","0"
"POINT (149.11822800000002 -35.433112)","0","1118",,"Clift Cr after Johnson Dr","-35.433112","149.118228",,,"0","0"
"POINT (149.14059699999999 -35.188338)","0","7010",,"The Valley Av after Manning Clark Cr","-35.188338","149.140597",,,"0","0"
"POINT (149.076472 -35.340408000000004)","0","2070",,"Launceston St opp Lyons Shops","-35.340408","149.076472",,,"0","0"
"POINT (149.12348 -35.252171999999995)","0","3379",,"Brigalow St after Lyneham Shops","-35.252172","149.12348",,,"0","0"
"POINT (149.027873 -35.203168)","0","4208",,"Lhotsky St after Cartwright St","-35.203168","149.027873",,,"0","0"
"POINT (149.09871 -35.371724)","0","2655",,"Beasley St opp Wilkins St","-35.371724","149.09871",,,"0","0"
"POINT (149.057769 -35.379135999999995)","0","1344",,"Kambah Village Marconi Cr","-35.379136","149.057769",,,"0","0"
"POINT (149.09786699999998 -35.333877)","0","2271",,"Kitchener St opp Goble St","-35.333877","149.097867",,,"0","0"
"POINT (149.05457500000003 -35.226839)","0","4427",,"Florey Shops Ratcliffe Cr","-35.226839","149.054575",,,"0","0"
"POINT (149.092884 -35.231821000000004)","0","4009",,"Baldwin Dr after Ginninderra Dr","-35.231821","149.092884",,,"0","0"
"POINT (149.04755 -35.353363)","0","2427",,"Fremantle Dr after 1st Reveley Cr","-35.353363","149.04755",,,"0","0"
"POINT (149.12439 -35.422051)","0","1548",,"Baskerville St before 1st Laughton St","-35.422051","149.12439",,,"0","0"
"POINT (149.158968 -35.331589)","0","3044",,"Narrabundah Terminus Matina St","-35.331589","149.158968",,,"0","0"
"POINT (149.063186 -35.41215)","0","1408",,"Lakeside Leisure Centre Anketell St","-35.41215","149.063186",,,"0","0"
"POINT (149.116687 -35.170604)","0","4710",,"Mirrabei Dr after Wanganeen Av Southbound","-35.170604","149.116687",,,"0","0"
"POINT (149.086154 -35.441691999999996)","0","1183",,"Woodcock Dr opp Clare Dennis Av","-35.441692","149.086154",,,"0","0"
"POINT (149.038455 -35.20930300000001)","0","4204",,"Companion Cr at Dobinson Pl","-35.209303","149.038455",,,"0","0"
"POINT (149.047876 -35.358207)","0","1269",,"Namatjira Dr after Perry Dr","-35.358207","149.047876",,,"0","0"
"POINT (149.10013899999998 -35.190745)","0","5079",,"Temperley St before 2nd Whitfield Cct","-35.190745","149.100139",,,"0","0"
"POINT (149.100629 -35.167237)","0","4853",,"Horse Park Dr before Yeend Av","-35.167237","149.100629",,,"0","0"
"POINT (149.028405 -35.234176000000005)","0","4301",,"Findlay St after Kinsella St","-35.234176","149.028405",,,"0","0"
"POINT (149.065348 -35.378684)","0","1349",,"Marconi Cr after 2nd Lascelles Cct","-35.378684","149.065348",,,"0","0"
"POINT (149.042219 -35.233426)","0","4466",,"McGinness St after Keith St","-35.233426","149.042219",,,"0","0"
"POINT (149.14603300000002 -35.323215000000005)","0","1609",,"St Edmunds College McMillan Cr SSO","-35.323215","149.146033",,,"0","0"
"POINT (149.126662 -35.186415999999994)","0","6133",,"The Valley Av before Warwick St","-35.186416","149.126662",,,"0","0"
"POINT (149.07266 -35.252547)","0","4518",,"Jamison Centre Bowman St","-35.252547","149.07266",,,"0","0"
"POINT (149.073239 -35.209103000000006)","0","4111",,"Evatt Shops Clancy St","-35.209103","149.073239",,,"0","0"
"POINT (149.070832 -35.419976)","0","1068",,"Tuggeranong Square Anketell St","-35.419976","149.070832",,,"0","0"
"POINT (149.08783 -35.348742)","0","1376",,"Hindmarsh Dr after Ball St","-35.348742","149.08783",,,"0","0"
"POINT (149.1297 -35.278507)","0","3406",,"City Interchange Plt 3","-35.278507","149.1297",,"https://www.transport.act.gov.au/__data/assets/pdf_file/0008/1244195/TC_station_city.pdf","0","0"
"POINT (149.11381 -35.174649)","0","4753",,"Gurrang Av after Marungul Av","-35.174649","149.11381",,,"0","0"
"POINT (149.111284 -35.433499)","0","1091",,"Calwell Park & Ride Johnson Dr","-35.433499","149.111284",,,"0","0"
"POINT (149.022064 -35.189139000000004)","0","4634",,"Kerrigan St before Douglas Waterhouse Dr","-35.189139","149.022064",,,"0","0"
"POINT (149.045751 -35.239205)","0","4471",,"Petterd St after Roseby St","-35.239205","149.045751",,,"0","0"
"POINT (149.091969 -35.326029999999996)","0","3019",,"The Woden School Denison St","-35.32603","149.091969",,,"0","0"
"POINT (149.071581 -35.391096000000005)","0","1301",,"Summerland Cct after Vanzetti Cr","-35.391096","149.071581",,,"0","0"
"POINT (149.121414 -35.254284000000006)","0","3189",,"Brigalow St after Scrivener St","-35.254284","149.121414",,,"0","0"
"POINT (149.144652 -35.248495)","0","4587",,"Antill St opp Rosevear Pl","-35.248495","149.144652",,,"0","0"
"POINT (149.101116 -35.441603)","0","1030",,"Duggan St before 2nd Andrew Cr","-35.441603","149.101116",,,"0","0"
"POINT (149.017684 -35.229774)","0","4827",,"Macnaughton St before Gore St","-35.229774","149.017684",,,"0","0"
"POINT (149.093537 -35.324106)","0","5128",,"Alfred Deakin High School Grounds SSO","-35.324106","149.093537",,,"0","0"
"POINT (149.108445 -35.466516999999996)","0","6016",,"Templestowe Av before Humphrey St","-35.466517","149.108445",,,"0","0"
"POINT (149.048194 -35.347359999999995)","0","1253",,"Fremantle Dr opp 1st McKail Cr","-35.34736","149.048194",,,"0","0"
"POINT (149.070649 -35.197244)","0","4101",,"Owen Dixon Dr before Clarey Cr","-35.197244","149.070649",,,"0","0"
"POINT (149.139805 -35.174589000000005)","0","6039",,"Horse Park Dr before David Walsh Av","-35.174589","149.139805",,,"0","0"
"POINT (149.110918 -35.224027)","0","4026",,"Maribyrnong Av before Tyrell Cct","-35.224027","149.110918",,,"0","0"
"POINT (149.103205 -35.472398999999996)","0","1681",,"Paperbark St after Galbraith Cl","-35.472399","149.103205",,,"0","0"
"POINT (149.096452 -35.36319400000001)","0","2479",,"Mawson Dr after Hurley St","-35.363194","149.096452",,,"0","0"
"POINT (149.115734 -35.188227000000005)","0","4727",,"Gundaroo Dr opp Gungahlin Lakes Club","-35.188227","149.115734",,,"0","0"
"POINT (149.13042099999998 -35.279332000000004)","0","1721",,"City Interchange Plt 11 Arrivals","-35.279332","149.130421",,"https://www.transport.act.gov.au/__data/assets/pdf_file/0008/1244195/TC_station_city.pdf","0","0"
"POINT (149.08004700000004 -35.459068)","0","1195",,"Callaway Cr at 1st Myles Connell Cr","-35.459068","149.080047",,,"0","0"
"POINT (149.06305 -35.208197999999996)","0","4076",,"Copland Dr before 2nd McEachern Cr","-35.208198","149.06305",,,"0","0"
"POINT (149.125687 -35.334903999999995)","0","3274",,"Golden Gr after Friendship St","-35.334904","149.125687",,,"0","0"
"POINT (149.133151 -35.310889)","0","2256",,"National Cct before Bourke St","-35.310889","149.133151",,,"0","0"
"POINT (149.011601 -35.218685)","0","4327",,"Southern Cross Dr after O'Reilly St","-35.218685","149.011601",,,"0","0"
"POINT (149.141536 -35.200275)","0","6186",,"Oodgeroo Av before Brissenden St","-35.200275","149.141536",,,"0","0"
"POINT (149.021402 -35.213971)","0","4393",,"Florey Dr opp Hayward St","-35.213971","149.021402",,,"0","0"
"POINT (149.02028700000002 -35.224266)","0","4859",,"Hardwick Cr after Powell St","-35.224266","149.020287",,,"0","0"
"POINT (149.096533 -35.363346)","0","2290",,"Mawson Dr after Wilkins St","-35.363346","149.096533",,,"0","0"
"POINT (149.086319 -35.242314)","0","4979",,"University of Canberra College St","-35.242314","149.086319",,,"0","0"
"POINT (149.068224 -35.256002)","0","4514",,"Redfern St after Dexter St","-35.256002","149.068224",,,"0","0"
"POINT (149.10519299999999 -35.462228)","0","1211",,"Tom Roberts Av before 1st Templestowe Av","-35.462228","149.105193",,,"0","0"
"POINT (149.09781 -35.215962)","0","4061",,"Canopus Cr after 1st Tucana St","-35.215962","149.09781",,,"0","0"
"POINT (149.00626499999998 -35.226982)","0","4950",,"26 Spofforth St","-35.226982","149.006265",,,"0","0"
