CRASH_ID,CRASH_DATE,CRASH_TIME,SEVERITY,CRASH_TYPE,CYCLISTS,CYCLIST_CASUALTIES,REPORTED_LOCATION,LATITUDE,LONGITUDE,LOCATION_1,Zip Codes,Suburb
1084780,26 April 2014,11:00,Injury,Right angle collision,1,1,WENTWORTH/TELOPEA/EASTLAKE INTERSECTION,-35.311098,149.141787,"(-35.311098, 149.141787)",,62
1070622,05 September 2013,17:30,Property Damage Only,Same direction side swipe,1,0,WENTWORTH/TELOPEA/EASTLAKE INTERSECTION,-35.311164,149.141729,"(-35.311164, 149.141729)",,27
1078026,24 December 2013,08:00,Property Damage Only,Right angle collision,1,0,WENTWORTH/LEICHHARDT/MILDURA INTERSECTION,-35.320624,149.148002,"(-35.320624, 149.148002)",,27
1151895,17 January 2017,08:30,Injury,Same direction side swipe,1,1,WENTWORTH/GILES INTERSECTION,-35.313798,149.144049,"(-35.313798, 149.144049)",,27
1160654,04 May 2017,08:50,Property Damage Only,Other - Vehicle to Vehicle,1,0,CANBERRA/BURKE INTERSECTION,-35.321926,149.145005,"(-35.321926, 149.145005)",,30
1173017,21 November 2017,18:00,Injury,Rear end collision,1,1,HUME/WENTWORTH INTERSECTION,-35.322537,149.14928,"(-35.322537, 149.14928)",,30
1216446,28 September 2019,08:10,Injury,Rear end collision,1,1,BUGDEN AVENUE (BRAMSTON -> LARCOMBE),-35.405786,149.120177,"(-35.405786, 149.120177)",,45
1216473,02 October 2019,18:00,Property Damage Only,Right angle collision,1,0,ELDER/LIMESTONE/HIGGINS INTERSECTION,-35.272019,149.141119,"(-35.272019, 149.141119)",,52
1216659,04 October 2019,08:45,Property Damage Only,Right angle collision,1,0,DONALDSON/DOONKUNA/ELOUERA INTERSECTION,-35.275195,149.136938,"(-35.275195, 149.136938)",,52
1216561,03 October 2019,07:50,Injury,Rear end collision,2,1,MARCUS CLARKE/WILDEN  INTERSECTION,-35.281144,149.124159,"(-35.281144, 149.124159)",,83
1216464,01 October 2019,16:35,Property Damage Only,Rear end collision,1,0,ADELWCOTTWRM/COTTEADELERM/COTTER/DUDLEY INTERSECTION,-35.312992,149.090404,"(-35.312992, 149.090404)",,106
1216843,14 October 2019,17:52,Injury,Right angle collision,1,1,CONDAMINE/FORBES INTERSECTION,-35.266095,149.129864,"(-35.266095, 149.129864)",,24
1149675,12 December 2016,18:30,Property Damage Only,Other - Vehicle to Vehicle,1,0,PETRIE STREET (BUNDA -> COOYONG/BATMAN),-35.278568,149.134449,"(-35.278568, 149.134449)",,83
1170637,11 October 2017,16:45,Property Damage Only,Other - Vehicle to Vehicle,1,0,COOYONG STREET (DONALDSON -> SCOTTS),-35.276537,149.133943,"(-35.276537, 149.133943)",,83
1156417,14 March 2017,18:00,Property Damage Only,Other - Vehicle to Vehicle,1,0,PETRIE STREET (BUNDA -> COOYONG/BATMAN),-35.27859,149.134392,"(-35.27859, 149.134392)",,83
1216835,07 August 2019,18:40,Injury,Right angle collision,1,1,MELROSE/THEODORE INTERSECTION,-35.338434,149.083358,"(-35.338434, 149.083358)",,51
1217014,18 October 2019,09:15,Property Damage Only,Struck pedestrian (On Road),1,0,ALINGA/MARCUS CLARKE INTERSECTION,-35.278112,149.126451,"(-35.278112, 149.126451)",,83
1217223,17 October 2019,09:00,Property Damage Only,Rear end collision,1,0,COTTER/MCCULLOCH INTERSECTION,-35.314001,149.08087,"(-35.314001, 149.08087)",,106
1217871,21 October 2019,14:20,Injury,Overturned (On Road),1,1,DARLING STREET (HEFFERNAN -> SANDFORD),-35.220107,149.143479,"(-35.220107, 149.143479)",,93
1217021,18 October 2019,19:00,Injury,Other - Vehicle to Vehicle,1,1,FOA/WATTLE INTERSECTION,-35.252787,149.124782,"(-35.252787, 149.124782)",,28
1217291,21 October 2019,09:30,Injury,Struck pedestrian (Off Road),1,0,CONSTITUTION AVENUE (ALLARA -> CORANDERRK),-35.285133,149.134109,"(-35.285133, 149.134109)",,83
1217296,23 October 2019,08:55,Injury,Other - Vehicle to Vehicle,1,1,CONDAMINE STREET (BENT -> MCCAUGHEY),-35.266621,149.124174,"(-35.266621, 149.124174)",,24
1217424,11 October 2019,15:32,Injury,Right turn into oncoming vehicle,1,1,IPSWICH STREET (WILUNA -> CANBERRA / CANBWMONASRM),-35.329785,149.162411,"(-35.329785, 149.162411)",,64
1217422,04 October 2019,12:50,Property Damage Only,Other - Vehicle to Vehicle,1,0,HALLEY STREET (BENHAM -> BENHAM),-35.413248,149.12909,"(-35.413248, 149.12909)",,1
1217743,28 October 2019,06:08,Property Damage Only,Right angle collision,1,0,MULLEY/STREETON INTERSECTION,-35.33607,149.051862,"(-35.33607, 149.051862)",,73
1217608,28 October 2019,08:15,Injury,Other - Vehicle to Vehicle,1,1,ALEXANDER STREET (CHARLOTTE -> PENRHYN),-35.332641,149.124086,"(-35.332641, 149.124086)",,94
1217816,25 October 2019,16:45,Property Damage Only,Right angle collision,1,0,CAPTAIN COOK/WILD INTERSECTION,-35.331788,149.139326,"(-35.331788, 149.139326)",,30
1199426,12 January 2019,07:15,Property Damage Only,Same direction side swipe,1,0,WENTWORTH/TELOPEA/EASTLAKE INTERSECTION,-35.311164,149.141729,"(-35.311164, 149.141729)",,27
1218265,04 November 2019,17:30,Injury,Collision with parked vehicle,1,1,MORT STREET (ELOUERA -> GIRRAHWEEN),-35.27252,149.131601,"(-35.27252, 149.131601)",,52
1218270,09 November 2019,08:20,Property Damage Only,Same direction side swipe,1,0,KINGSFORD SMITH/BELCONNEN INTERSECTION,-35.239581,149.030251,"(-35.239581, 149.030251)",,25
1218347,03 November 2019,08:55,Property Damage Only,Right angle collision,1,0,COVINGTON/TILLYARD (SW) INTERSECTION,-35.204999,149.036522,"(-35.204999, 149.036522)",,87
1218352,04 November 2019,10:10,Property Damage Only,Same direction side swipe,1,0,CANBERRA/CANBWMONASRM/IPSWICH INTERSECTION,-35.330435,149.161921,"(-35.330435, 149.161921)",,64
1223119,23 January 2020,08:40,Injury,Other - Vehicle to Vehicle,1,1,WENTWORTH/TELOPEA/EASTLAKE INTERSECTION,-35.311098,149.141787,"(-35.311098, 149.141787)",,62
1218351,04 November 2019,07:40,Property Damage Only,Other - Vehicle to Vehicle,1,0,NORTHBOURNE AVENUE (ELOUERA / GOULD -> GIRRAHWEEN / MASSON),-35.272071,149.130271,"(-35.272071, 149.130271)",,52
1092438,18 June 2014,07:00,Injury,Overturned (On Road),1,1,MONARO HIGHWAY (MONANNEWCWRM -> MONANCANBWRM),-35.326221,149.163512,"(-35.326221, 149.163512)",,64
1160785,18 May 2017,08:40,Injury,Struck object (Off Road),1,1,MONASNEWCERM/NEWCASTLE/NEWCWMONASRM INTERSECTION,-35.322774,149.167909,"(-35.322774, 149.167909)",,64
1222832,23 January 2020,17:15,Property Damage Only,Same direction side swipe,1,0,LONDON/NORTHBOURNE INTERSECTION,-35.279584,149.129157,"(-35.279584, 149.129157)",,83
1187576,25 June 2018,16:45,Property Damage Only,Other - Vehicle to Vehicle,1,0,ATHLLON/SULWOOD INTERSECTION,-35.384324,149.093073,"(-35.384324, 149.093073)",,104
1180573,22 March 2018,09:25,Property Damage Only,Other - Vehicle to Vehicle,1,0,ATHLLON/SULWOOD INTERSECTION,-35.384324,149.093073,"(-35.384324, 149.093073)",,104
1092558,30 July 2014,06:30,Property Damage Only,Other - Vehicle to Vehicle,1,0,ATHLLON/SULWOOD INTERSECTION,-35.384324,149.093073,"(-35.384324, 149.093073)",,104
1170537,10 October 2017,07:35,Property Damage Only,Other - Vehicle to Vehicle,1,0,ATHLLON/SULWOOD INTERSECTION,-35.384209,149.092754,"(-35.384209, 149.092754)",,104
1139946,26 July 2016,18:30,Property Damage Only,Other - Vehicle to Vehicle,1,0,ATHLLON/SULWOOD INTERSECTION,-35.384226,149.0928,"(-35.384226, 149.0928)",,104
1040616,03 July 2012,18:30,Property Damage Only,Other - Vehicle to Vehicle,1,0,DRAKEFORD/SULWOOD/TUGGERANONG INTERSECTION,-35.373888,149.056862,"(-35.373888, 149.056862)",,108
1180289,19 March 2018,08:15,Property Damage Only,Other - Vehicle to Vehicle,1,0,ATHLLON/SULWOOD INTERSECTION,-35.384212,149.092762,"(-35.384212, 149.092762)",,104
1149527,01 December 2016,08:35,Injury,Other - Vehicle to Vehicle,1,1,DRAKEFORD/SULWOOD/TUGGERANONG INTERSECTION,-35.373888,149.056862,"(-35.373888, 149.056862)",,108
1193786,27 September 2018,18:30,Property Damage Only,Other - Vehicle to Vehicle,1,0,FAIRFAX/MACARTHUR/MILLER INTERSECTION,-35.258735,149.11523,"(-35.258735, 149.11523)",,103
1058585,25 March 2013,16:40,Injury,Right angle collision,1,1,ATHLLON/LEARMONTH INTERSECTION,-35.403277,149.064743,"(-35.403277, 149.064743)",,101
1110980,13 May 2015,16:50,Property Damage Only,Other - Vehicle to Vehicle,1,0,ATHLLON/SULWOOD INTERSECTION,-35.384627,149.093047,"(-35.384627, 149.093047)",,104
1041922,14 March 2012,14:45,Property Damage Only,Other - Vehicle to Vehicle,1,0,ATHLLON/DRAKEFORD INTERSECTION,-35.396321,149.07206,"(-35.396321, 149.07206)",,108
1193281,13 September 2018,19:50,Injury,Same direction side swipe,1,1,LANYON/MONARO INTERSECTION,-35.384084,149.17005,"(-35.384084, 149.17005)",,37
1192762,18 September 2018,11:30,Injury,Other - Vehicle to Vehicle,1,1,GOZZARD STREET (BRUNING -> HEAZLETT),-35.181761,149.133172,"(-35.181761, 149.133172)",,89
1229945,04 July 2020,14:15,Injury,Right angle collision,1,1,STONEHAVEN/MELBOURNE/GOWRIE INTERSECTION,-35.319565,149.11431,"(-35.319565, 149.11431)",,80
1123387,09 November 2015,19:50,Injury,Struck object  (On Road),1,1,MONARO HIGHWAY (ISABELLA -> OLD TUGGERANONG),-35.407005,149.144719,"(-35.407005, 149.144719)",,77
1193569,25 September 2018,16:10,Property Damage Only,Other - Vehicle to Vehicle,1,0,WENTWORTH/EYRE INTERSECTION,-35.315163,149.144839,"(-35.315163, 149.144839)",,27
1229944,03 July 2020,18:45,Property Damage Only,Other - Vehicle to Vehicle,1,0,ALINGA/NORTHBOURNE INTERSECTION,-35.278426,149.129344,"(-35.278426, 149.129344)",,83
1193283,18 September 2018,07:45,Property Damage Only,Right angle collision,1,0,EBDEN/OFFICER/TYSON INTERSECTION,-35.259362,149.147695,"(-35.259362, 149.147695)",,58
1193814,08 October 2018,09:20,Injury,Other - Vehicle to Vehicle,1,1,GIRRAHWEEN STREET (TORRENS -> LONSDALE),-35.270694,149.133933,"(-35.270694, 149.133933)",,52
1130905,29 November 2015,10:08,Injury,Struck object  (On Road),1,1,MONARO HIGHWAY (JOHNSON -> OLD COOMA),-35.444108,149.130452,"(-35.444108, 149.130452)",,38
1121077,30 September 2015,07:20,Injury,Rear end collision,2,2,MONARO HIGHWAY (JOHNSON -> OLD COOMA),-35.471989,149.139394,"(-35.471989, 149.139394)",,
1193933,09 October 2018,21:00,Property Damage Only,Other - Vehicle to Vehicle,1,0,MAWSON DRIVE (MAWSON -> HEARD),-35.364192,149.094422,"(-35.364192, 149.094422)",,70
1193941,12 October 2018,07:20,Injury,Other - Vehicle to Vehicle,1,1,COWPER/IPIMA/LIMESTONE INTERSECTION,-35.265622,149.138023,"(-35.265622, 149.138023)",,58
1194024,03 October 2018,09:35,Property Damage Only,Right angle collision,1,0,HINDMARSH/LARAKIA INTERSECTION,-35.347249,149.063188,"(-35.347249, 149.063188)",,82
1194165,15 October 2018,09:35,Injury,Right angle collision,1,1,ANTILL/FEDERAL INTERSECTION,-35.224721,149.165194,"(-35.224721, 149.165194)",,
1194161,05 October 2018,19:10,Property Damage Only,Other - Vehicle to Vehicle,1,0,BARRY/MARCUS CLARKE INTERSECTION,-35.275542,149.126787,"(-35.275542, 149.126787)",,83
1194215,12 October 2018,07:45,Injury,Right angle collision,1,1,IPIMA/TORRENS INTERSECTION,-35.26675,149.135185,"(-35.26675, 149.135185)",,52
1194623,15 October 2018,08:45,Property Damage Only,Same direction side swipe,1,0,BENJAMIN WAY (EMU -> CHANDLER),-35.237289,149.067476,"(-35.237289, 149.067476)",,32
1219697,29 November 2019,08:30,Property Damage Only,Other - Vehicle to Vehicle,1,0,CHALLIS STREET (MORPHETT -> CAPE / DICKSON BUS STN ACC),-35.252318,149.135116,"(-35.252318, 149.135116)",,71
1218440,05 November 2019,08:25,Injury,Same direction side swipe,1,1,GUNGAHLIN DRIVE (GUNDAROO -> AMAGULA / LEXCEN),-35.18576,149.118924,"(-35.18576, 149.118924)",,75
1218535,28 October 2019,17:10,Injury,Right angle collision,1,1,FITZROY/NATIONAL INTERSECTION,-35.313712,149.130858,"(-35.313712, 149.130858)",,72
1218462,12 November 2019,17:10,Property Damage Only,Other - Vehicle to Vehicle,1,0,MASSON STREET (WATSON -> MCCAUGHEY),-35.269781,149.125532,"(-35.269781, 149.125532)",,24
1229898,30 June 2020,15:15,Injury,Right angle collision,1,1,KATOOMBA/MAPLETON INTERSECTION,-35.194873,149.156707,"(-35.194873, 149.156707)",,67
1219585,27 November 2019,15:15,Injury,Other - Vehicle to Vehicle,1,1,RODEN CUTLER/MOBOURNE INTERSECTION,-35.158881,149.133513,"(-35.158881, 149.133513)",,8
1218757,11 November 2019,08:00,Property Damage Only,Right angle collision,1,0,CAPTAIN COOK/WILD INTERSECTION,-35.331848,149.139259,"(-35.331848, 149.139259)",,30
1219424,20 November 2019,08:20,Property Damage Only,Right angle collision,1,0,CARREYARRNRM/CARRUTHERS/YARRNCARRWRM INTERSECTION,-35.326304,149.086635,"(-35.326304, 149.086635)",,106
1218863,12 November 2019,17:40,Property Damage Only,Rear end collision,1,0,CONSTITUTION AVENUE (LONDON -> ALLARA),-35.283689,149.131692,"(-35.283689, 149.131692)",,83
1218769,16 November 2019,15:50,Injury,Right turn into oncoming vehicle,1,1,CANBERRA/BURKE INTERSECTION,-35.321908,149.144934,"(-35.321908, 149.144934)",,30
1219051,02 November 2019,12:00,Injury,Right angle collision,1,1,CHALLIS/MORPHETT INTERSECTION,-35.253682,149.134896,"(-35.253682, 149.134896)",,71
1218774,18 November 2019,09:30,Property Damage Only,Rear end collision,1,0,AINSLIE/COOYONG INTERSECTION,-35.279328,149.135622,"(-35.279328, 149.135622)",,57
1218755,11 November 2019,07:10,Property Damage Only,Other - Vehicle to Vehicle,1,0,KINGS/BOWEN INTERSECTION,-35.302876,149.138067,"(-35.302876, 149.138067)",,62
1219485,21 November 2019,15:30,Property Damage Only,Other - Vehicle to Vehicle,1,0,BENDORA CRESCENT (SUGARLOAF -> HAYSTACK / SUGARLOAF),-35.191134,149.121996,"(-35.191134, 149.121996)",,68
1219584,27 November 2019,08:45,Property Damage Only,Same direction side swipe,1,0,NORTHBOURNE AVENUE (CONDAMINE / IPIMA -> MACARTHUR / WAKEFIELD),-35.261214,149.132025,"(-35.261214, 149.132025)",,52
1219679,23 November 2019,06:45,Property Damage Only,Other - Vehicle to Vehicle,1,0,COTTER/COTTETUGGNRM/TUGGNCOTTWRM INTERSECTION,-35.320372,149.062946,"(-35.320372, 149.062946)",,85
1219804,27 November 2019,08:55,Injury,Other - Vehicle to Vehicle,1,1,DAVENPORT STREET (SHERBROOKE -> McCOLL),-35.256696,149.146144,"(-35.256696, 149.146144)",,58
1220022,17 November 2019,10:30,Injury,Same direction side swipe,1,1,EASTLAKE PARADE (GILES -> EYRE),-35.313802,149.146839,"(-35.313802, 149.146839)",,27
1220043,04 December 2019,15:35,Property Damage Only,Other - Vehicle to Vehicle,1,0,GIRRAHWEEN STREET (TORRENS -> LONSDALE),-35.270703,149.134015,"(-35.270703, 149.134015)",,52
1220175,25 November 2019,12:08,Injury,Right angle collision,1,1,BRAYBROOKE/GINNINDERRA INTERSECTION,-35.239858,149.103504,"(-35.239858, 149.103504)",,90
1220403,05 December 2019,22:22,Property Damage Only,Right turn into oncoming vehicle,1,0,MOORE STREET (GOULD -> MASSON),-35.271801,149.128912,"(-35.271801, 149.128912)",,24
1220404,07 December 2019,11:30,Injury,Overturned (On Road),1,1,LONSDALE STREET (ELOUERA -> COOYONG),-35.273745,149.132704,"(-35.273745, 149.132704)",,52
1220539,07 December 2019,19:10,Injury,Other - Vehicle to Vehicle,1,1,DAVID STREET (HAY -> SARGOOD),-35.263786,149.124962,"(-35.263786, 149.124962)",,24
1220665,27 November 2019,17:55,Injury,Right angle collision,1,1,HINDMARSH/LARAKIA INTERSECTION,-35.347158,149.063231,"(-35.347158, 149.063231)",,82
1220879,11 November 2019,08:45,Injury,Right turn into oncoming vehicle,1,1,CANBERRA/DALBY INTERSECTION,-35.325264,149.153085,"(-35.325264, 149.153085)",,64
1220721,11 December 2019,07:00,Property Damage Only,Other - Vehicle to Vehicle,1,0,ELOUERA STREET (GOULD / NORTHBOURNE -> MORT),-35.273156,149.131091,"(-35.273156, 149.131091)",,52
1223791,13 February 2020,17:25,Injury,Right angle collision,1,1,ANTILL/MELBA INTERSECTION,-35.248669,149.142211,"(-35.248669, 149.142211)",,97
1223740,12 February 2020,08:15,Property Damage Only,Other - Vehicle to Vehicle,1,0,CANBERRA AVENUE (DAWES / LOCKYER -> BARRALLIER / CUNNINGHAM),-35.321255,149.142371,"(-35.321255, 149.142371)",,30
1223792,14 February 2020,08:51,Injury,Rear end collision,1,1,ADELAIDE AVENUE (STATNADELWRM -> NATIONAL),-35.310208,149.115884,"(-35.310208, 149.115884)",,80
1223713,11 February 2020,09:10,Property Damage Only,Right angle collision,1,0,DARWINIA/HINDMARSH INTERSECTION,-35.343956,149.028664,"(-35.343956, 149.028664)",,63
1230230,18 July 2020,18:53,Injury,Right angle collision,1,1,COOYONG/TORRENS INTERSECTION,-35.276183,149.133624,"(-35.276183, 149.133624)",,52
1230310,10 July 2020,14:55,Property Damage Only,Same direction side swipe,1,0,CANBERRA/NATIONAL INTERSECTION,-35.314261,149.129905,"(-35.314261, 149.129905)",,72
1230327,17 July 2020,11:25,Injury,Right angle collision,1,1,FEDERAL/STIRLING INTERSECTION,-35.230436,149.151653,"(-35.230436, 149.151653)",,
1230300,08 July 2020,15:00,Injury,Same direction side swipe,1,1,DRAKEFORD/JOHNSON/WOODCOCK INTERSECTION,-35.437646,149.091348,"(-35.437646, 149.091348)",,84
1231562,07 August 2020,18:00,Property Damage Only,Right angle collision,1,0,BLACKALL/NATIONAL INTERSECTION,-35.30804,149.133584,"(-35.30804, 149.133584)",,62
1230167,14 July 2020,15:50,Property Damage Only,Right angle collision,1,0,OUTTRIM/WEBBER/WERE (NW) INTERSECTION,-35.435297,149.112273,"(-35.435297, 149.112273)",,84
1230421,23 July 2020,06:30,Property Damage Only,Right angle collision,1,0,BELCONNEN/COULTER INTERSECTION,-35.24369,149.056643,"(-35.24369, 149.056643)",,76
1230323,14 July 2020,07:20,Property Damage Only,Right angle collision,1,0,BRINDABELLA CIRCUIT (GEORGE TYSON / ROGAN -> BRINDABELLA),-35.312398,149.188489,"(-35.312398, 149.188489)",,99
1230654,21 July 2020,05:50,Property Damage Only,Other - Vehicle to Vehicle,1,0,CANBERRA/GEELONG INTERSECTION,-35.333281,149.166765,"(-35.333281, 149.166765)",,110
1163841,03 July 2017,08:00,Injury,Rear end collision,1,1,CHALLIS STREET (CAPE / DICKSON BUS STATION ACCESS -> ANTILL SRV.RD),-35.24874,149.135694,"(-35.24874, 149.135694)",,71
1231226,11 August 2020,08:50,Property Damage Only,Same direction side swipe,1,0,ANZAC/FAIRBAIRN/LIMESTONE INTERSECTION,-35.282464,149.14754,"(-35.282464, 149.14754)",,109
1231232,11 August 2020,16:16,Property Damage Only,Other - Vehicle to Vehicle,1,0,GOODWIN STREET (MURDOCH -> FOX),-35.254047,149.13026,"(-35.254047, 149.13026)",,28
1231560,07 August 2020,09:00,Property Damage Only,Right angle collision,1,0,ATHLLON/BEASLEY (SW) INTERSECTION,-35.371915,149.09292,"(-35.371915, 149.09292)",,41
1231213,06 August 2020,08:45,Injury,Other - Vehicle to Vehicle,1,1,MAJURA/PHILLIP INTERSECTION,-35.250247,149.155464,"(-35.250247, 149.155464)",,105
1231806,06 August 2020,08:15,Injury,Right angle collision,1,1,BRISBANE/TELOPEA INTERSECTION,-35.310436,149.14051,"(-35.310436, 149.14051)",,62
1231981,24 July 2020,13:25,Property Damage Only,Other - Vehicle to Vehicle,1,0,MONASNEWCERM/NEWCASTLE/NEWCWMONASRM INTERSECTION,-35.322797,149.16789,"(-35.322797, 149.16789)",,64
1231768,18 August 2020,07:56,Injury,Other - Vehicle to Vehicle,1,1,ATHLLON/LEARMONTH INTERSECTION,-35.403386,149.064586,"(-35.403386, 149.064586)",,101
1233366,08 September 2020,17:20,Injury,Other - Vehicle to Vehicle,1,1,MACARTHUR/NORTHBOURNE/WAKEFIELD INTERSECTION,-35.260511,149.13204,"(-35.260511, 149.13204)",,28
1232461,11 June 2020,13:55,Injury,Right angle collision,1,1,ATHLLON/BEASLEY/MAWSON INTERSECTION,-35.364335,149.09236,"(-35.364335, 149.09236)",,55
1232140,05 August 2020,17:02,Injury,Other - Vehicle to Vehicle,1,1,CHALLIS STREET (MORPHETT -> CAPE / DICKSON BUS STN ACC),-35.252691,149.135056,"(-35.252691, 149.135056)",,71
1232320,19 August 2020,09:05,Property Damage Only,Other - Vehicle to Vehicle,1,0,COWPER/IPIMA/LIMESTONE INTERSECTION,-35.265592,149.138099,"(-35.265592, 149.138099)",,58
1231240,13 August 2020,11:00,Injury,Other - Vehicle to Vehicle,1,1,BARRY/COOYONG/NORTHBOURNE INTERSECTION,-35.275773,149.129673,"(-35.275773, 149.129673)",,24
1231632,05 August 2020,14:50,Injury,Other - Vehicle to Vehicle,1,1,CANBERRA AVENUE (GILES -> EYRE / LEFROY),-35.32027,149.138507,"(-35.32027, 149.138507)",,30
1232775,02 September 2020,16:55,Property Damage Only,Right angle collision,1,0,CALEY/LA PEROUSE INTERSECTION,-35.333505,149.135218,"(-35.333505, 149.135218)",,53
1232462,20 August 2020,08:40,Injury,Other - Vehicle to Vehicle,1,1,AINSLIE/COOYONG INTERSECTION,-35.279328,149.135622,"(-35.279328, 149.135622)",,57
1232746,25 August 2020,10:20,Property Damage Only,Same direction side swipe,1,0,WATTLE STREET (BERRIGAN -> GOODWIN / SCRIVENER),-35.257426,149.129097,"(-35.257426, 149.129097)",,28
1234229,24 September 2020,17:00,Property Damage Only,Other - Vehicle to Vehicle,1,0,FELLOWS ROAD (SULLIVANS CREEK -> EAST),-35.279369,149.118434,"(-35.279369, 149.118434)",,95
1194680,24 October 2018,12:00,Injury,Right angle collision,1,1,BADIMARA/NEMARANG INTERSECTION,-35.352329,149.068388,"(-35.352329, 149.068388)",,82
1143352,31 August 2016,09:30,Property Damage Only,Other - Vehicle to Vehicle,1,0,BARRY DRIVE (MOORE -> COOYONG / NORTHBOURNE),-35.275705,149.129049,"(-35.275705, 149.129049)",,24
1042922,08 August 2012,08:30,Property Damage Only,Same direction side swipe,1,0,NORTHBOURNE AVENUE (MACARTHUR / WAKEFIELD -> MORPHETT),-35.258523,149.132459,"(-35.258523, 149.132459)",,71
1033291,03 April 2012,06:15,Property Damage Only,Right angle collision,1,0,NORMAN LINDSAY/THARWA INTERSECTION,-35.458012,149.091157,"(-35.458012, 149.091157)",,102
1121848,19 September 2015,16:00,Injury,Other - Vehicle to Vehicle,1,1,PADDYS RIVER ROAD (COTTER -> LAUREL CAMP),-35.333277,148.932212,"(-35.333277, 148.932212)",,
1195124,31 October 2018,08:42,Injury,Right angle collision,1,1,KING GEORGE/LANGTON INTERSECTION,-35.300163,149.127264,"(-35.300163, 149.127264)",,111
1195196,01 November 2018,11:00,Injury,Right angle collision,1,1,MURDOCH/NORTHBOURNE INTERSECTION,-35.252666,149.133305,"(-35.252666, 149.133305)",,28
1195418,05 November 2018,07:05,Property Damage Only,Other - Vehicle to Vehicle,1,0,DAVID STREET (HAY -> SARGOOD),-35.263585,149.125422,"(-35.263585, 149.125422)",,24
1130006,24 February 2016,08:35,Injury,Other - Vehicle to Vehicle,1,1,BARRINE DRIVE (ALBERT -> COMMONWEALTH),-35.29091,149.12657,"(-35.29091, 149.12657)",,95
1195542,08 November 2018,18:20,Property Damage Only,Right angle collision,1,0,KOSCIUSZKO/TIPTREE (SW) INTERSECTION,-35.197281,149.117545,"(-35.197281, 149.117545)",,68
1195407,22 July 2018,11:40,Injury,Right angle collision,1,1,ELOUERA/LONSDALE INTERSECTION,-35.273356,149.132929,"(-35.273356, 149.132929)",,52
1180067,22 March 2018,17:15,Property Damage Only,Other - Vehicle to Vehicle,1,0,NORTHBOURNE AVENUE (MCKAY -> ELOUERA / GOULD),-35.274143,149.129936,"(-35.274143, 149.129936)",,24
1064593,23 June 2013,12:40,Injury,Struck animal (not ridden On Road),1,1,COTTER/EUCUMBENE INTERSECTION,-35.325422,149.026822,"(-35.325422, 149.026822)",,
1039962,11 July 2012,17:50,Injury,Right angle collision,1,1,ANTILL/CADELL INTERSECTION,-35.247791,149.151218,"(-35.247791, 149.151218)",,97
1224716,28 February 2020,15:00,Injury,Right angle collision,1,1,COULTER/LUXTON/SOUTHERN CROSS INTERSECTION,-35.235629,149.058007,"(-35.235629, 149.058007)",,32
1224117,24 February 2020,07:50,Injury,Right angle collision,1,1,REG SAUNDERS/RUSSELL INTERSECTION,-35.296672,149.149767,"(-35.296672, 149.149767)",,65
1223915,20 February 2020,18:00,Property Damage Only,Right angle collision,1,0,CAPTAIN COOK/STRZELECKI INTERSECTION,-35.332894,149.141271,"(-35.332894, 149.141271)",,53
1224256,20 February 2020,06:50,Injury,Same direction side swipe,2,1,LADY DENMAN DRIVE (BARRENJOEY -> COTTER),-35.309778,149.078161,"(-35.309778, 149.078161)",,
1223908,17 February 2020,09:00,Injury,Other - Vehicle to Vehicle,1,1,LONDON/NANGARI INTERSECTION,-35.282652,149.131966,"(-35.282652, 149.131966)",,83
1213615,31 July 2019,16:15,Injury,Other - Vehicle to Vehicle,1,1,FEDERAL HIGHWAY (OLD WELL STATION -> ZELLING),-35.228382,149.154615,"(-35.228382, 149.154615)",,
1223914,20 February 2020,09:10,Property Damage Only,Other - Vehicle to Vehicle,1,0,BANAMBILA STREET (DARAMBAL -> BANAGA),-35.255402,149.080772,"(-35.255402, 149.080772)",,14
1223867,19 February 2020,08:20,Injury,Right angle collision,1,1,IPIMA/TORRENS INTERSECTION,-35.266738,149.135187,"(-35.266738, 149.135187)",,52
1224358,28 February 2020,09:00,Injury,Right angle collision,1,1,BRISBANE/MACQUARIE INTERSECTION,-35.309414,149.135053,"(-35.309414, 149.135053)",,62
1224625,27 February 2020,09:00,Property Damage Only,Collision with parked vehicle,1,0,WEST ROW (ALINGA / MOORE -> LONDON),-35.278773,149.127767,"(-35.278773, 149.127767)",,83
1224619,26 February 2020,18:05,Injury,Other - Vehicle to Vehicle,1,1,CHILDERS STREET (HUTTON -> ALLSOP),-35.277806,149.124958,"(-35.277806, 149.124958)",,83
1224340,20 February 2020,08:45,Property Damage Only,Same direction side swipe,1,0,LONDON CIRCUIT (EDINBURGH -> COMMNLONDWRM),-35.283527,149.126186,"(-35.283527, 149.126186)",,83
1224356,27 February 2020,18:20,Property Damage Only,Other - Vehicle to Vehicle,1,0,WISE STREET (IPIMA -> HELEMON),-35.267431,149.13636,"(-35.267431, 149.13636)",,52
1224949,02 March 2020,16:10,Property Damage Only,Other - Vehicle to Vehicle,1,0,GIRRAHWEEN STREET (TORRENS -> LONSDALE),-35.270717,149.134147,"(-35.270717, 149.134147)",,52
1224950,02 March 2020,18:00,Property Damage Only,Other - Vehicle to Vehicle,1,0,MORT STREET (ELOUERA -> GIRRAHWEEN),-35.270843,149.131871,"(-35.270843, 149.131871)",,52
