"the_geom","path_type","path_surf","ave_width","seg_length","suburb","owner"
"MULTILINESTRING ((149.0362202471161 -35.20421498176998, 149.03620255759438 -35.204182855312894, 149.036188820975 -35.20415023227933, 149.03616101923768 -35.2040876900976, 149.03615068943373 -35.204063493206505, 149.03614178785045 -35.204041504117384, 149.03613453430685 -35.20402235367298, 149.0361278848816 -35.204003743858465, 149.03612183921908 -35.20398459314677, 149.0361163424155 -35.2039649015501, 149.03611117466497 -35.2039440832897, 149.0361063910334 -35.203922634053455, 149.03610226627382 -35.20390127479907, 149.0360984703597 -35.2038781579902, 149.03609505859336 -35.20385450033287, 149.03609214058906 -35.203829715975715, 149.03608916694427 -35.2038026784488, 149.03608729247466 -35.203779020452394, 149.03608574742555 -35.20375536238333, 149.0360846976145 -35.20373508397789, 149.03608436154565 -35.203714805415224, 149.03608451978292 -35.20369506750729, 149.0360852270667 -35.20367537454204, 149.0360863741222 -35.20365734883447, 149.03609031421738 -35.20361791728379, 149.03609463917746 -35.2035801530026, 149.03609940392008 -35.203544101042354, 149.03610455373416 -35.20351034724246, 149.03611101990052 -35.20347258248816, 149.03611809073382 -35.20343707078193, 149.0361268073632 -35.203397638175524, 149.03612850863058 -35.20339542968198))","FOOTPATH","CONCRETE","1.2","93.03881","CHARNWOOD","ROADS_ACT"
"MULTILINESTRING ((149.03366858540858 -35.20396528122726, 149.03368056022182 -35.2039849716377, 149.03370352755556 -35.20404427077864, 149.0337245176702 -35.204101136875174, 149.0337339693297 -35.20412875898595, 149.03373825602156 -35.204142863042826, 149.03375677957507 -35.2042132487183, 149.03376178052082 -35.20422901998505))","FOOTPATH","CONCRETE","3.0","30.53308","CHARNWOOD","ROADS_ACT"
"MULTILINESTRING ((149.03733648419154 -35.20419508184618, 149.03735092572182 -35.204200621343, 149.03739279206002 -35.204287404236254))","FOOTPATH","CONCRETE","1.8","11.8019","CHARNWOOD","ROADS_ACT"
"MULTILINESTRING ((149.01993943578265 -35.19474624370377, 149.0198739000077 -35.19483525020996, 149.01986857576858 -35.19484142439861, 149.0198610007437 -35.1948476438468, 149.01985776209312 -35.194849897312956, 149.0198501868446 -35.19485440434056, 149.0198421721246 -35.1948566582218, 149.01983135749379 -35.19485778575371, 149.01981812730372 -35.194858327666374, 149.01979034924742 -35.19485833007301))","FOOTPATH","CONCRETE","1.2","20.09487","DUNLOP","ROADS_ACT"
"MULTILINESTRING ((149.01979034924742 -35.19485833007301, 149.0197872749264 -35.19485778957479, 149.0197851888273 -35.19485778975521, 149.01977678924356 -35.194855537297244, 149.01976646810837 -35.194852158412544, 149.0197546646012 -35.19484765306277, 149.0197457157567 -35.19484314746592, 149.01892292860848 -35.19449847839664))","FOOTPATH","CONCRETE","1.2","88.56814","DUNLOP","ROADS_ACT"
"MULTILINESTRING ((149.01979034924742 -35.19485833007301, 149.01978228246097 -35.194882575031365, 149.01977761778684 -35.194895013010616))","FOOTPATH","CONCRETE","1.9","4.22824","DUNLOP","ROADS_ACT"
"MULTILINESTRING ((149.0201627906529 -35.19499182096476, 149.02015285323796 -35.1949844764746, 149.02014824133136 -35.194980556347055, 149.02013242884536 -35.194965326236485, 149.02012710297473 -35.194959152987835, 149.020121941869 -35.19495352048841, 149.02011595707538 -35.19494617564235, 149.02011030159537 -35.19493829000244, 149.02008866769563 -35.19490566582385, 149.02007153948762 -35.19490395492687, 149.0200557288947 -35.19490282973847))","FOOTPATH","CONCRETE","1.9","14.80141","DUNLOP","ROADS_ACT"
"MULTILINESTRING ((149.01851943572382 -35.19450581006871, 149.01883082724729 -35.19463480330995, 149.01948479690688 -35.19490851200172, 149.0195465599365 -35.194936130834236, 149.01957692004683 -35.194950773960976, 149.01958982178658 -35.194957487355175, 149.01960969608268 -35.194968796650755, 149.01967283314093 -35.19500822198632, 149.01969704492956 -35.19502399220077))","FOOTPATH","CONCRETE","1.2","121.87107","DUNLOP","ROADS_ACT"
"MULTILINESTRING ((149.0201627906529 -35.19499182096476, 149.0201430847255 -35.19500872160914, 149.02013260071695 -35.195019267447655))","FOOTPATH","CONCRETE","1.9","4.10955","DUNLOP","ROADS_ACT"
"MULTILINESTRING ((149.01969704492956 -35.19502399220077, 149.0197170800488 -35.19500483841704, 149.0197263564289 -35.194994788419))","FOOTPATH","CONCRETE","1.9","4.19843","DUNLOP","ROADS_ACT"
"MULTILINESTRING ((149.0203777852611 -35.19511126533117, 149.02029526889245 -35.195071256293375, 149.02027308878894 -35.19505999238245, 149.02024788886993 -35.19504530390041, 149.02022664181303 -35.19503237254051, 149.02019468892712 -35.19501322335134, 149.02017723003303 -35.195001958998525, 149.02017053194342 -35.19499745323112, 149.0201627906529 -35.19499182096476))","FOOTPATH","CONCRETE","1.2","23.68445","DUNLOP","ROADS_ACT"
"MULTILINESTRING ((149.01969704492956 -35.19502399220077, 149.0197205430547 -35.195039717408015, 149.01973031574522 -35.195047061947626, 149.01974420632664 -35.195058912499825, 149.01974848883347 -35.19506283267104, 149.01975227733854 -35.19506733871253, 149.01975551686917 -35.19507184480125, 149.01975809770556 -35.19507693677452, 149.01976034915154 -35.19508198371247, 149.0197626008933 -35.19508932889802, 149.01976413889258 -35.19509608831727, 149.0197656771819 -35.19510510092047, 149.01976672139395 -35.19511411356628, 149.0197675462306 -35.19512479358715, 149.01976826141737 -35.19513660020945))","FOOTPATH","CONCRETE","1.2","14.8948","DUNLOP","ROADS_ACT"
"MULTILINESTRING ((149.01976826141737 -35.19513660020945, 149.01979724731368 -35.19513659770367, 149.01981322241946 -35.19513601049185))","FOOTPATH","CONCRETE","1.9","4.09894","DUNLOP","ROADS_ACT"
"MULTILINESTRING ((149.02004719756258 -35.19515013997571, 149.02005762481906 -35.195125354027034, 149.02006141125253 -35.19511404270732))","FOOTPATH","CONCRETE","1.9","4.20971","DUNLOP","ROADS_ACT"
"MULTILINESTRING ((149.0199653499786 -35.19518561231822, 149.01996776488068 -35.195181105737845, 149.0199712228361 -35.19517659906562, 149.01997533956177 -35.195172092335305, 149.0199797856723 -35.19516758557583, 149.01998456123863 -35.19516361955132, 149.01999504578214 -35.19515685907507, 149.0200003704766 -35.19515406465715, 149.02001700383855 -35.19514955682022, 149.0200238659597 -35.195149015449374, 149.0200284772758 -35.19514842921363, 149.0200353394681 -35.195148428606295, 149.0200420370452 -35.19514901384098, 149.02004719756258 -35.19515013997571))","FOOTPATH","CONCRETE","1.2","9.18585","DUNLOP","ROADS_ACT"
"MULTILINESTRING ((149.02004719756258 -35.19515013997571, 149.0200545540533 -35.19515180667963, 149.02006262428978 -35.19515405914759, 149.02007069459827 -35.19515685237917, 149.02008063157908 -35.19516081709996, 149.02010654463936 -35.19517149488548, 149.02011807373069 -35.19517604528912, 149.02081185501177 -35.195464929723244, 149.02084496034877 -35.19547898644387, 149.02089129702821 -35.19549984650697, 149.02090452827156 -35.19550601896555, 149.02092698307135 -35.19551728273441, 149.02093999481278 -35.19552404103799, 149.0209528968446 -35.19553138517854, 149.02101449711674 -35.19556576283049, 149.02105237969377 -35.19558711934884, 149.0210843330035 -35.195606268311394, 149.02109838815758 -35.19561527968049, 149.02114626367884 -35.195646864651835, 149.0211779979287 -35.19566934832326, 149.0211944690258 -35.195681198456256, 149.02120901853635 -35.19569192218378, 149.02123921584425 -35.19571553258198, 149.02125332626932 -35.19572684217519, 149.02126891918087 -35.19573977391287, 149.02132453794047 -35.195788211864645, 149.02133908790003 -35.19580172952444, 149.02137444729365 -35.19583610959517, 149.0214056891041 -35.19586873258315, 149.02145214039328 -35.19591942457447, 149.02146350622868 -35.195932401774066, 149.02148700690142 -35.19596115004071))","FOOTPATH","CONCRETE","1.2","161.3909","DUNLOP","ROADS_ACT"
"MULTILINESTRING ((149.0199653499786 -35.19518561231822, 149.01993603305996 -35.19517322238134, 149.0199231862202 -35.1951670047197))","FOOTPATH","CONCRETE","1.9","4.3609","DUNLOP","ROADS_ACT"
"MULTILINESTRING ((149.01823093813985 -35.19538403261727, 149.01822489513677 -35.19534527830179))","FOOTPATH","CONCRETE","1.9","4.33534","DUNLOP","ROADS_ACT"
"MULTILINESTRING ((149.0177603766158 -35.196644812611986, 149.01776636060842 -35.19664530789519, 149.0179502008401 -35.1959890327535, 149.01808069854332 -35.1955265349214, 149.01808497868544 -35.19550909496999, 149.01809441805514 -35.195480929490195, 149.01809716221132 -35.1954741697402, 149.0181002357536 -35.19546740996624, 149.01810539504348 -35.195457270265294, 149.01810830407194 -35.19545217785898, 149.0181115424914 -35.195447130492326, 149.01811395768397 -35.195444291305435, 149.01811670226763 -35.195441497158214, 149.01811983119396 -35.195439243747074, 149.01813009633557 -35.19543248344924, 149.01814447868222 -35.195424596258576, 149.01815737884664 -35.195417249938494, 149.0181724749222 -35.195409948520116, 149.01818586922522 -35.19540318798859, 149.0182168849476 -35.1953896666104, 149.01823093813985 -35.19538403261727))","FOOTPATH","CONCRETE","1.2","150.23635","DUNLOP","ROADS_ACT"
"MULTILINESTRING ((149.01823093813985 -35.19538403261727, 149.018236647312 -35.19538231977719, 149.0182453759216 -35.19538119254197, 149.01825207344035 -35.1953811920479, 149.01826766445032 -35.19538177672409, 149.0182829261341 -35.195382902186765, 149.01829818794306 -35.195385154239375, 149.01831092445872 -35.19538740647767, 149.01884772646193 -35.19549213845801, 149.01886468974533 -35.195491055593415))","FOOTPATH","CONCRETE","1.9","59.18353","DUNLOP","ROADS_ACT"
"MULTILINESTRING ((149.01976826141737 -35.19513660020945, 149.01976908756484 -35.195157464621715, 149.01976941875915 -35.19517152446106, 149.01976925595665 -35.19518621523453, 149.01976876346717 -35.19519856272512, 149.0197668992685 -35.19521658835764, 149.01976102986183 -35.1952526398071, 149.01971219542992 -35.19544362387648, 149.01970978079433 -35.19545038363532, 149.01970703655863 -35.19545547606632, 149.0197037982371 -35.19546052347598, 149.01970050480423 -35.19546390353422, 149.01969677218912 -35.19546728363002, 149.01969331391854 -35.19546953711028, 149.01968919687474 -35.19547179064686, 149.0196007066856 -35.19551122891161, 149.01959587775096 -35.19552758743613, 149.01959538524477 -35.19554002505257))","FOOTPATH","CONCRETE","1.2","50.86225","DUNLOP","ROADS_ACT"
"MULTILINESTRING ((149.021456768546 -35.19566359761056, 149.02145330882283 -35.195655847004566, 149.02144216455358 -35.195655848120936, 149.02143788243174 -35.1956552627218, 149.0214337649231 -35.195654136541876, 149.02142981202095 -35.19565242451754, 149.02142432173028 -35.195649045290665, 149.021406477999 -35.19563611379751, 149.0213618957606 -35.195601193888855, 149.02134075775993 -35.19558542370183, 149.02126784573903 -35.19553302186052, 149.02124094309693 -35.19551445827668, 149.02121535825742 -35.195497561913534, 149.02120146788297 -35.19548909130585, 149.02118582053973 -35.19547895351266, 149.02116819680245 -35.19546827514673, 149.02115035355743 -35.19545813756385, 149.02112702005215 -35.19544462073795, 149.0210962747085 -35.19542659826083, 149.0210692079354 -35.195411414430765, 149.02105460400503 -35.19540352970332, 149.02103418051172 -35.19539280652558, 149.02100228268023 -35.195377037320114, 149.02096983596167 -35.19536180892325, 149.02094683238295 -35.195351671806904, 149.02058053363677 -35.19519682256794))","FOOTPATH","CONCRETE","1.2","96.04793","DUNLOP","ROADS_ACT"
"MULTILINESTRING ((149.01957030774716 -35.195625558035246, 149.0195761788353 -35.195601944172, 149.01957996508958 -35.195588514875794))","FOOTPATH","CONCRETE","1.9","4.2067","DUNLOP","ROADS_ACT"
"MULTILINESTRING ((149.01982421129142 -35.19563288164971, 149.01983419861878 -35.19560133620947, 149.0198453381386 -35.19556474353629, 149.01988561555015 -35.195429548996465, 149.01990394316994 -35.1953664582464, 149.0199153014767 -35.195324187522516, 149.01992095343564 -35.195305034964285, 149.0199386234074 -35.19525095700088, 149.0199464708175 -35.19522842447261, 149.01995113549086 -35.1952160315512, 149.0199554161748 -35.19520589184727, 149.0199600262431 -35.19519575211423, 149.0199653499786 -35.19518561231822))","FOOTPATH","CONCRETE","1.2","51.29787","DUNLOP","ROADS_ACT"
"MULTILINESTRING ((149.01957030774716 -35.195625558035246, 149.01960637663905 -35.195633441119064, 149.01961477630354 -35.195635738652506, 149.01962301133779 -35.19563853189981, 149.01963108161033 -35.195640784396474, 149.01963893243502 -35.195644163503204, 149.01967000620934 -35.1956565533613, 149.01968049156048 -35.19565542587253, 149.01969608212605 -35.195652044761616))","FOOTPATH","CONCRETE","1.2","12.17403","DUNLOP","ROADS_ACT"
"MULTILINESTRING ((149.01982421129142 -35.19563288164971, 149.01975268066676 -35.19564293703487))","FOOTPATH","CONCRETE","1.9","6.61311","DUNLOP","ROADS_ACT"
"MULTILINESTRING ((149.0214629738842 -35.19567616975477, 149.021456768546 -35.19566359761056))","FOOTPATH","CONCRETE","1.9","1.50228","DUNLOP","ROADS_ACT"
"MULTILINESTRING ((149.01976247734598 -35.19583625935596, 149.01979562047913 -35.195717964346535, 149.01981515670798 -35.1956604614046, 149.01982421129142 -35.19563288164971))","FOOTPATH","CONCRETE","1.2","23.25865","DUNLOP","ROADS_ACT"
"MULTILINESTRING ((149.01565319314253 -35.202078940097394, 149.0156367218288 -35.202070514056494, 149.01562058001946 -35.20206321458681, 149.01559949688485 -35.202054202952446, 149.01553701622578 -35.2020282945786, 149.0155186782579 -35.202019823553385, 149.01550149319726 -35.2020108117034, 149.0154925986618 -35.202005719965754, 149.01548419825 -35.202000673266056, 149.01547645662006 -35.2019950407054, 149.01547080135768 -35.20199053462933, 149.01546547546394 -35.201985442709315, 149.01545740421145 -35.20197701621965, 149.01545279192004 -35.201970256909156, 149.01545108973892 -35.20196741798685, 149.01545004655785 -35.20196687727596))","CYCLEPATH","CONCRETE","2.5","22.61161","DUNLOP","ROADS_ACT"
"MULTILINESTRING ((149.01549003937754 -35.20228177982308, 149.01536684466285 -35.20236290051421, 149.01507554664641 -35.20255835552852, 149.01496695471172 -35.202632715573266, 149.0149252852813 -35.202655790067325, 149.0149001956296 -35.20266764294912, 149.01479527961718 -35.20270892597724))","CYCLEPATH","BITUMEN","2.5","79.33803","DUNLOP","ROADS_ACT"
"MULTILINESTRING ((149.01611822237425 -35.20282359128779, 149.0161178374867 -35.20281683176706, 149.01611734293792 -35.202811784669805, 149.01611646388096 -35.20280448441327, 149.01611509069645 -35.202797139120676, 149.0161116855494 -35.202783079462804, 149.01610619381535 -35.202765595086376, 149.0161008671244 -35.2027520762986, 149.01609466199326 -35.20273855755948, 149.01608252653313 -35.20271489983609, 149.01607873773295 -35.20270868126755, 149.0160705012618 -35.20269574846689, 149.01605040456573 -35.202667584819785, 149.0158764542724 -35.20243439009753, 149.01586821571163 -35.20239495987582, 149.0158046862234 -35.202302582860426, 149.01577278418713 -35.202255267756705, 149.01575647618145 -35.202229897803, 149.01571941241085 -35.20217023552617, 149.0157017317048 -35.202142612456065))","FOOTPATH","CONCRETE","1.2","85.20925","DUNLOP","ROADS_ACT"
"MULTILINESTRING ((149.01661013747565 -35.20328943046191, 149.01665455189854 -35.203266310160906, 149.01676199101337 -35.203201006464695, 149.01679163687734 -35.20318239337615, 149.0168158476031 -35.20316661962276, 149.01683797211413 -35.20315197258369, 149.01689391458206 -35.203113665043226, 149.01692306620785 -35.203094511189406, 149.01693695583393 -35.20308603836132, 149.0169493082326 -35.203078151454996, 149.01696012351093 -35.20307197706127, 149.01696940166576 -35.20306747011693, 149.01698241299923 -35.20306070975614, 149.0169976752954 -35.20305340848854, 149.01701332201154 -35.203047188721456, 149.01702907847934 -35.20304042818202, 149.01709276342675 -35.203016179905596, 149.01717698132867 -35.202985215792474, 149.01724511320356 -35.20295984055774, 149.01725093262343 -35.20295704623431, 149.01725642267937 -35.202954792695486, 149.0172742650247 -35.20294406638957, 149.01728969170193 -35.20293392606627, 149.01733344618955 -35.20290355031442, 149.01742573130835 -35.202839869309166, 149.01745471795013 -35.20282017457324, 149.01747530508777 -35.20280660904574, 149.01749435512156 -35.2027948010991, 149.01751170322234 -35.20278353402747, 149.01752954549698 -35.20277280768337, 149.01756402240835 -35.202753653313586, 149.017626992381 -35.20272102296903, 149.01767552338302 -35.20269285488259, 149.01769320090872 -35.20268212852539, 149.01770862748484 -35.20267198814791, 149.01772202277888 -35.20266297449929, 149.01776714934684 -35.20263088607588, 149.0177916892503 -35.202616193628664, 149.01782786783778 -35.202595371710274, 149.01786821887418 -35.20257337783353, 149.017912632559 -35.20255030212927, 149.0179664889645 -35.20252271937525, 149.01796720245147 -35.202520421079846))","FOOTPATH","CONCRETE","1.2","150.86438","DUNLOP","ROADS_ACT"
"MULTILINESTRING ((149.0157997269277 -35.20207726503009, 149.01580774395688 -35.20209357763329, 149.01581636491704 -35.20210993526731, 149.0158244367678 -35.20212516633955, 149.01583195941393 -35.20213809919602, 149.01583679144585 -35.202145985070764, 149.01585546052604 -35.20217468959509, 149.0158712742482 -35.20219780638144, 149.01594040376713 -35.202290183059, 149.01597867314504 -35.202320013086606, 149.01628292211325 -35.202727281032494, 149.01629664961482 -35.20274868546393, 149.01630142663015 -35.202754318142, 149.0163057093783 -35.202758283494454))","FOOTPATH","CONCRETE","1.2","88.76766","DUNLOP","ROADS_ACT"
"MULTILINESTRING ((149.0267182748829 -35.19429932844982, 149.02671828197063 -35.19433254039532))","FOOTPATH","CONCRETE","1.2","3.68749","DUNLOP","ROADS_ACT"
"MULTILINESTRING ((149.02671828197063 -35.19433254039532, 149.0267223978031 -35.19484013729203, 149.02672833329675 -35.19487096000626, 149.02673322251067 -35.194886641469, 149.02674124103078 -35.19490304350027, 149.02675057669626 -35.19491759772984, 149.02676122943973 -35.194929988711536, 149.02677100289236 -35.19493800864064, 149.02678560731823 -35.194946027872, 149.02680515298724 -35.19495625450901, 149.02682601611193 -35.19496607537909, 149.02684956945757 -35.19497702244841, 149.0269464170258 -35.19501639405424))","FOOTPATH","CONCRETE","1.2","86.51761","DUNLOP","ROADS_ACT"
"MULTILINESTRING ((149.02412041562567 -35.194162770542306, 149.02417894012075 -35.19418700763813, 149.02421995097785 -35.19420272982502, 149.0242662880588 -35.19422503063981, 149.02429044513858 -35.194238276380105, 149.02431180256525 -35.1942519730994))","FOOTPATH","CONCRETE","1.2","20.09983","DUNLOP","ROADS_ACT"
"MULTILINESTRING ((149.0158701714824 -35.199432612020765, 149.01586177226764 -35.199439372019505, 149.0158549119482 -35.19946695133622, 149.01584069546615 -35.19950074982985, 149.01581149186714 -35.199543561851385, 149.0157620867843 -35.19961061917605, 149.01571048671096 -35.1996917364499, 149.01563292161939 -35.19981228573436, 149.01562402999684 -35.19984153249598))","FOOTPATH","CONCRETE","1.2","50.93037","DUNLOP","ROADS_ACT"
"MULTILINESTRING ((149.01562402999684 -35.19984153249598, 149.01561354664827 -35.19987591659374, 149.01554888357512 -35.20000489205019, 149.01547154034708 -35.2001620779457, 149.01545265692272 -35.200194750034164, 149.015416480709 -35.20024094207794))","FOOTPATH","CONCRETE","1.2","48.31938","DUNLOP","ROADS_ACT"
"MULTILINESTRING ((149.0165658876762 -35.203311874782464, 149.01657961283286 -35.20330524961383))","FOOTPATH","CONCRETE","1.2","1.44941","DUNLOP","ROADS_ACT"
"MULTILINESTRING ((149.01657961283286 -35.20330524961383, 149.01661013747565 -35.20328943046191))","FOOTPATH","CONCRETE","1.2","3.28828","DUNLOP","ROADS_ACT"
"MULTILINESTRING ((149.04647460644372 -35.190150741676085, 149.04634363832304 -35.19029214660656, 149.0463199891352 -35.19031468568044, 149.04631258147938 -35.19032144749699, 149.0463086306271 -35.190324828480314, 149.0462985334183 -35.19033217694359, 149.04629117808358 -35.190333260712386))","FOOTPATH","CONCRETE","1.2","26.44999","FRASER","ROADS_ACT"
"MULTILINESTRING ((149.04673612209285 -35.189551854447124, 149.0466795576145 -35.18961946746902, 149.04662024962946 -35.18968987525819, 149.04655967925137 -35.18976086923321, 149.0464974624646 -35.18983299027458, 149.04636216415304 -35.18998737491383, 149.04621408062667 -35.19015420087356, 149.04619504177492 -35.190175026101095, 149.0461528485266 -35.19022010263896, 149.04613018766568 -35.190243227204896, 149.04610741698332 -35.19026630673604, 149.0460552905663 -35.19031755997904, 149.04602544103955 -35.19034631966581))","FOOTPATH","CONCRETE","1.2","109.41172","FRASER","ROADS_ACT"
"MULTILINESTRING ((149.04602544103955 -35.19034631966581, 149.04603609331323 -35.1903525352415, 149.04605789290662 -35.19036717436331, 149.0460642624012 -35.190371092981415))","FOOTPATH","CONCRETE","1.5","4.47976","FRASER","ROADS_ACT"
"MULTILINESTRING ((149.04620800349159 -35.19043301204495, 149.0462174463251 -35.190435262363366, 149.04624215105235 -35.1904403470577, 149.04625378990352 -35.19044313747048, 149.04626636195835 -35.19044592759828, 149.04627646405646 -35.19044934936861, 149.04628332710675 -35.19045214123163, 149.04629019042264 -35.1904555189227, 149.04629672463852 -35.19045948254211, 149.04631336193634 -35.190469030987295, 149.0463179743231 -35.19047182353382, 149.04632280604244 -35.190474075248545, 149.04632846119708 -35.19047637177591, 149.04633340244015 -35.19047803762831, 149.04634268059937 -35.190480287987114, 149.0463771549821 -35.19048194483175, 149.04640152805607 -35.19048193739289, 149.04643753796626 -35.190480259035255, 149.04644972399092 -35.19047912871719, 149.04648595191796 -35.1904740254348, 149.04649879615994 -35.19047176831705, 149.0465113107892 -35.19046897053408, 149.0465172937551 -35.19046784210852, 149.0465231664192 -35.19046558712312, 149.04652881950577 -35.19046333220472, 149.04653513081038 -35.19045995049103, 149.04654802712963 -35.19045151962065, 149.04657886690973 -35.19042780664002, 149.04658386076753 -35.190424470391655, 149.04697292872348 -35.19013702402452))","FOOTPATH","CONCRETE","1.4","85.00315","FRASER","ROADS_ACT"
"MULTILINESTRING ((149.10749448628275 -35.40324318220485, 149.1075301157567 -35.40325951082464, 149.1075884318215 -35.40328478836286, 149.10760825784743 -35.40329491122802, 149.10762461511 -35.4033039103568, 149.10763816406438 -35.403311785213575, 149.1076541918176 -35.403321370413956, 149.1076803547508 -35.403337661625464, 149.10771648852992 -35.4033612898451, 149.1079180935223 -35.40349685275615, 149.1079459662134 -35.403515981430324, 149.10798711484347 -35.403544697499505, 149.10800209833286 -35.40355541005917, 149.10801190405047 -35.40356270212128, 149.10802584247963 -35.40357395627647, 149.1080389016757 -35.40358633770103, 149.10806149559377 -35.40360943612522, 149.1080714705655 -35.40362010770386, 149.1080832095174 -35.40363303094732, 149.10820220946397 -35.40377379790673, 149.10821405578056 -35.403784467943304, 149.1082240934389 -35.40380135803151))","FOOTPATH","CONCRETE","1.2","91.87753","GOWRIE","ROADS_ACT"
"MULTILINESTRING ((149.1371595967874 -35.281956062906886, 149.13710291828838 -35.28197892472654))","FOOTPATH","CONCRETE","1.2","5.74461","CITY","ROADS_ACT"
"MULTILINESTRING ((149.0933825129674 -35.38198674026195, 149.09338316212904 -35.38197601500427, 149.09337691075518 -35.381890446217064, 149.09336778830314 -35.38174228801431, 149.0933438004006 -35.381319846452946, 149.0933315992715 -35.381120995382005, 149.0933179157348 -35.38087208121013, 149.0933051493395 -35.38065858529372, 149.093304263141 -35.3806529531324, 149.0932960347702 -35.38051777219231, 149.0932934095929 -35.38048001187621, 149.0932904543294 -35.38044229685149, 149.093285941496 -35.380388225322726, 149.09328071048293 -35.380331360434724, 149.09327481393484 -35.380269403977394, 149.0932689202889 -35.38021024137496, 149.093256254439 -35.380093629142536, 149.09324059881322 -35.37995903915609, 149.09322656103492 -35.37984585259814, 149.09321929479424 -35.37978948480072, 149.09321375005587 -35.37974839190149, 149.0931964139224 -35.37963800148506, 149.09311591795446 -35.37910690885935, 149.09307769636567 -35.378858507284114, 149.0930099978438 -35.37841072572258, 149.0929835413873 -35.3782592448109, 149.0929772990374 -35.37823505071308, 149.09296436943865 -35.378182066476086, 149.09296022659163 -35.37816629756168, 149.092956416243 -35.378152826591, 149.09295155868406 -35.378137598917974, 149.0929462604013 -35.378121830803, 149.0929338487547 -35.37809088163783, 149.0929257426445 -35.37807340310046, 149.0929159280082 -35.3780531318862, 149.09290451544743 -35.37803060866491, 149.0928912848809 -35.3780058335884, 149.09287645639478 -35.377978806503826, 149.09286388897453 -35.37795682482424, 149.09285093646156 -35.377934888471835, 149.092837708805 -35.37791290724598, 149.09282701735802 -35.37789601629829, 149.0928063526712 -35.377865072824655, 149.0927963793839 -35.377850975236626, 149.0927872337778 -35.37783917525004, 149.09277676531008 -35.37782507800254, 149.09274111994657 -35.37777949963933, 149.09272767750068 -35.37776261058252))","CYCLEPATH","BITUMEN","2.5","475.74866","TUGGERANONG (RURAL DIST.)","ROADS_ACT"
"MULTILINESTRING ((149.09338763343888 -35.38209601255651, 149.09338498891356 -35.3820396866353))","CYCLEPATH","CONCRETE","2.5","6.25438","TUGGERANONG (RURAL DIST.)","ROADS_ACT"
"MULTILINESTRING ((149.0928493940695 -35.384127654748404, 149.09285268387023 -35.384116296801075, 149.09289067537298 -35.3840863942924, 149.09290524543385 -35.38407516372654, 149.09291783742532 -35.384066683321514, 149.09293086961412 -35.38405820261049, 149.0929417031712 -35.384052021591785, 149.09296919999974 -35.38403681659686, 149.092982783591 -35.38402946205324, 149.09299807007 -35.38401931247258, 149.09301439853004 -35.384005782503536, 149.09302071942176 -35.383999018795286, 149.09302484219907 -35.38399505046575, 149.09303050278962 -35.38398828721448, 149.09303566820117 -35.383981569368245, 149.0930385792645 -35.38397647532301, 149.0930422033246 -35.383969127673865, 149.09304785753503 -35.38395619090549, 149.09305131656515 -35.383948888432606, 149.09306279345174 -35.38392630431806, 149.09310293692502 -35.383849130006645, 149.09311545697264 -35.38382433711563, 149.09312627301333 -35.38380125776872, 149.0931422485193 -35.38376573767488, 149.09315921096177 -35.38372683722904, 149.09317534862274 -35.3836885231616, 149.09319197860026 -35.38364741489371, 149.09321014398262 -35.38360121352872, 149.09322781351597 -35.38355442669642, 149.09324273767587 -35.38351331960528, 149.0932554104779 -35.383476720296066, 149.09326638039968 -35.38344291602489, 149.0932782248246 -35.38340343330768, 149.09329280944786 -35.38335331400529, 149.0933062952908 -35.383304862765975, 149.0933162717861 -35.38326822026124, 149.09332569746766 -35.38323103739206, 149.0933349030429 -35.38319385467496, 149.09334312111332 -35.383159511562404, 149.0933484333953 -35.38313530946553, 149.09335390836478 -35.38310880908289, 149.093358887551 -35.383081768298354, 149.0933640294709 -35.383052474290174, 149.09337064592296 -35.383012454451645, 149.0933768216604 -35.382971939234885, 149.09338179265293 -35.38293701256899, 149.0933867062804 -35.382899832832436, 149.09339183298982 -35.382855893616664, 149.09339679228438 -35.382809701406686, 149.09340016461408 -35.3827719369328, 149.0934030446684 -35.38273701172008, 149.09340493952197 -35.38270713415974, 149.09340606698203 -35.38268009605224, 149.0934069140858 -35.38264801117282, 149.09340758966627 -35.38260970782827, 149.09340787774096 -35.382569151642954, 149.09340766826253 -35.38252634269339, 149.09340723228482 -35.382477360378935, 149.09340651529862 -35.38242270042166, 149.09340544413647 -35.38239791695356, 149.09340197717555 -35.382344430527006, 149.093394073326 -35.382204157375455, 149.09338801849097 -35.38214896038391))","CYCLEPATH","BITUMEN","2.6","231.9495","TUGGERANONG (RURAL DIST.)","ROADS_ACT"
"MULTILINESTRING ((149.0935682019016 -35.38414216133581, 149.09357838224037 -35.384142830169026, 149.0935806142993 -35.38417270484678, 149.09358183187754 -35.384179463326625, 149.0935861443057 -35.384199152497395, 149.09358979001652 -35.3842126686125, 149.09359221931985 -35.38422055280181, 149.09359409546772 -35.38422564352094, 149.09359856304403 -35.38423577939793, 149.09360220173033 -35.38424253618851, 149.09360738285474 -35.38425095920402, 149.09361873560627 -35.38426784960539, 149.09362408007536 -35.38427460520504, 149.0936373025173 -35.384290367745095, 149.09364540002906 -35.38429883378567))","FOOTPATH","CONCRETE","1.5","19.6627","WANNIASSA","ROADS_ACT"
