"crash_id","crash_date","crash_time","severity","crash_type","cyclists","cyclist_casualties","reported_location","latitude","longitude","location_1"
"1230654","2020-07-21T05:50:00.000","05:50","Property Damage Only","Other - Vehicle to Vehicle","1","0","CANBERRA/GEELONG INTERSECTION","-35.333281","149.166765","
,  
(-35.333281, 149.166765)"
"1163841","2017-07-03T08:00:00.000","08:00","Injury","Rear end collision","1","1","CHALLIS STREET (CAPE / DICKSON BUS STATION ACCESS -> ANTILL SRV.RD)","-35.24874","149.135694","
,  
(-35.24874, 149.135694)"
"1231226","2020-08-11T08:50:00.000","08:50","Property Damage Only","Same direction side swipe","1","0","ANZAC/FAIRBAIRN/LIMESTONE INTERSECTION","-35.282464","149.14754","
,  
(-35.282464, 149.14754)"
"1231232","2020-08-11T16:16:00.000","16:16","Property Damage Only","Other - Vehicle to Vehicle","1","0","GOODWIN STREET (MURDOCH -> FOX)","-35.254047","149.13026","
,  
(-35.254047, 149.13026)"
"1231560","2020-08-07T09:00:00.000","09:00","Property Damage Only","Right angle collision","1","0","ATHLLON/BEASLEY (SW) INTERSECTION","-35.371915","149.09292","
,  
(-35.371915, 149.09292)"
"1231213","2020-08-06T08:45:00.000","08:45","Injury","Other - Vehicle to Vehicle","1","1","MAJURA/PHILLIP INTERSECTION","-35.250247","149.155464","
,  
(-35.250247, 149.155464)"
"1231806","2020-08-06T08:15:00.000","08:15","Injury","Right angle collision","1","1","BRISBANE/TELOPEA INTERSECTION","-35.310436","149.14051","
,  
(-35.310436, 149.14051)"
"1231981","2020-07-24T13:25:00.000","13:25","Property Damage Only","Other - Vehicle to Vehicle","1","0","MONASNEWCERM/NEWCASTLE/NEWCWMONASRM INTERSECTION","-35.322797","149.16789","
,  
(-35.322797, 149.16789)"
"1231768","2020-08-18T07:56:00.000","07:56","Injury","Other - Vehicle to Vehicle","1","1","ATHLLON/LEARMONTH INTERSECTION","-35.403386","149.064586","
,  
(-35.403386, 149.064586)"
"1233366","2020-09-08T17:20:00.000","17:20","Injury","Other - Vehicle to Vehicle","1","1","MACARTHUR/NORTHBOURNE/WAKEFIELD INTERSECTION","-35.260511","149.13204","
,  
(-35.260511, 149.13204)"
"1232461","2020-06-11T13:55:00.000","13:55","Injury","Right angle collision","1","1","ATHLLON/BEASLEY/MAWSON INTERSECTION","-35.364335","149.09236","
,  
(-35.364335, 149.09236)"
"1232140","2020-08-05T17:02:00.000","17:02","Injury","Other - Vehicle to Vehicle","1","1","CHALLIS STREET (MORPHETT -> CAPE / DICKSON BUS STN ACC)","-35.252691","149.135056","
,  
(-35.252691, 149.135056)"
"1232320","2020-08-19T09:05:00.000","09:05","Property Damage Only","Other - Vehicle to Vehicle","1","0","COWPER/IPIMA/LIMESTONE INTERSECTION","-35.265592","149.138099","
,  
(-35.265592, 149.138099)"
"1231240","2020-08-13T11:00:00.000","11:00","Injury","Other - Vehicle to Vehicle","1","1","BARRY/COOYONG/NORTHBOURNE INTERSECTION","-35.275773","149.129673","
,  
(-35.275773, 149.129673)"
"1231632","2020-08-05T14:50:00.000","14:50","Injury","Other - Vehicle to Vehicle","1","1","CANBERRA AVENUE (GILES -> EYRE / LEFROY)","-35.32027","149.138507","
,  
(-35.32027, 149.138507)"
"1232775","2020-09-02T16:55:00.000","16:55","Property Damage Only","Right angle collision","1","0","CALEY/LA PEROUSE INTERSECTION","-35.333505","149.135218","
,  
(-35.333505, 149.135218)"
"1232462","2020-08-20T08:40:00.000","08:40","Injury","Other - Vehicle to Vehicle","1","1","AINSLIE/COOYONG INTERSECTION","-35.279328","149.135622","
,  
(-35.279328, 149.135622)"
"1232746","2020-08-25T10:20:00.000","10:20","Property Damage Only","Same direction side swipe","1","0","WATTLE STREET (BERRIGAN -> GOODWIN / SCRIVENER)","-35.257426","149.129097","
,  
(-35.257426, 149.129097)"
"1234229","2020-09-24T17:00:00.000","17:00","Property Damage Only","Other - Vehicle to Vehicle","1","0","FELLOWS ROAD (SULLIVANS CREEK -> EAST)","-35.279369","149.118434","
,  
(-35.279369, 149.118434)"
"1194680","2018-10-24T12:00:00.000","12:00","Injury","Right angle collision","1","1","BADIMARA/NEMARANG INTERSECTION","-35.352329","149.068388","(-35.352329, 149.068388)"
"1143352","2016-08-31T09:30:00.000","09:30","Property Damage Only","Other - Vehicle to Vehicle","1","0","BARRY DRIVE (MOORE -> COOYONG / NORTHBOURNE)","-35.275705","149.129049","(-35.275705, 149.129049)"
"1042922","2012-08-08T08:30:00.000","08:30","Property Damage Only","Same direction side swipe","1","0","NORTHBOURNE AVENUE (MACARTHUR / WAKEFIELD -> MORPHETT)","-35.258523","149.132459","(-35.258523, 149.132459)"
"1033291","2012-04-03T06:15:00.000","06:15","Property Damage Only","Right angle collision","1","0","NORMAN LINDSAY/THARWA INTERSECTION","-35.458012","149.091157","(-35.458012, 149.091157)"
"1121848","2015-09-19T16:00:00.000","16:00","Injury","Other - Vehicle to Vehicle","1","1","PADDYS RIVER ROAD (COTTER -> LAUREL CAMP)","-35.333277","148.932212","(-35.333277, 148.932212)"
"1195124","2018-10-31T08:42:00.000","08:42","Injury","Right angle collision","1","1","KING GEORGE/LANGTON INTERSECTION","-35.300163","149.127264","(-35.300163, 149.127264)"
"1195196","2018-11-01T11:00:00.000","11:00","Injury","Right angle collision","1","1","MURDOCH/NORTHBOURNE INTERSECTION","-35.252666","149.133305","(-35.252666, 149.133305)"
"1195418","2018-11-05T07:05:00.000","07:05","Property Damage Only","Other - Vehicle to Vehicle","1","0","DAVID STREET (HAY -> SARGOOD)","-35.263585","149.125422","(-35.263585, 149.125422)"
"1130006","2016-02-24T08:35:00.000","08:35","Injury","Other - Vehicle to Vehicle","1","1","BARRINE DRIVE (ALBERT -> COMMONWEALTH)","-35.29091","149.12657","(-35.29091, 149.12657)"
"1195542","2018-11-08T18:20:00.000","18:20","Property Damage Only","Right angle collision","1","0","KOSCIUSZKO/TIPTREE (SW) INTERSECTION","-35.197281","149.117545","(-35.197281, 149.117545)"
"1195407","2018-07-22T11:40:00.000","11:40","Injury","Right angle collision","1","1","ELOUERA/LONSDALE INTERSECTION","-35.273356","149.132929","(-35.273356, 149.132929)"
"1180067","2018-03-22T17:15:00.000","17:15","Property Damage Only","Other - Vehicle to Vehicle","1","0","NORTHBOURNE AVENUE (MCKAY -> ELOUERA / GOULD)","-35.274143","149.129936","(-35.274143, 149.129936)"
"1064593","2013-06-23T12:40:00.000","12:40","Injury","Struck animal (not ridden On Road)","1","1","COTTER/EUCUMBENE INTERSECTION","-35.325422","149.026822","(-35.325422, 149.026822)"
"1039962","2012-07-11T17:50:00.000","17:50","Injury","Right angle collision","1","1","ANTILL/CADELL INTERSECTION","-35.247791","149.151218","(-35.247791, 149.151218)"
"1224716","2020-02-28T15:00:00.000","15:00","Injury","Right angle collision","1","1","COULTER/LUXTON/SOUTHERN CROSS INTERSECTION","-35.235629","149.058007","
,  
(-35.235629, 149.058007)"
"1224117","2020-02-24T07:50:00.000","07:50","Injury","Right angle collision","1","1","REG SAUNDERS/RUSSELL INTERSECTION","-35.296672","149.149767","
,  
(-35.296672, 149.149767)"
"1223915","2020-02-20T18:00:00.000","18:00","Property Damage Only","Right angle collision","1","0","CAPTAIN COOK/STRZELECKI INTERSECTION","-35.332894","149.141271","
,  
(-35.332894, 149.141271)"
"1224256","2020-02-20T06:50:00.000","06:50","Injury","Same direction side swipe","2","1","LADY DENMAN DRIVE (BARRENJOEY -> COTTER)","-35.309778","149.078161","
,  
(-35.309778, 149.078161)"
"1223908","2020-02-17T09:00:00.000","09:00","Injury","Other - Vehicle to Vehicle","1","1","LONDON/NANGARI INTERSECTION","-35.282652","149.131966","
,  
(-35.282652, 149.131966)"
"1213615","2019-07-31T16:15:00.000","16:15","Injury","Other - Vehicle to Vehicle","1","1","FEDERAL HIGHWAY (OLD WELL STATION -> ZELLING)","-35.228382","149.154615","
,  
(-35.228382, 149.154615)"
"1223914","2020-02-20T09:10:00.000","09:10","Property Damage Only","Other - Vehicle to Vehicle","1","0","BANAMBILA STREET (DARAMBAL -> BANAGA)","-35.255402","149.080772","
,  
(-35.255402, 149.080772)"
"1223867","2020-02-19T08:20:00.000","08:20","Injury","Right angle collision","1","1","IPIMA/TORRENS INTERSECTION","-35.266738","149.135187","
,  
(-35.266738, 149.135187)"
"1224358","2020-02-28T09:00:00.000","09:00","Injury","Right angle collision","1","1","BRISBANE/MACQUARIE INTERSECTION","-35.309414","149.135053","
,  
(-35.309414, 149.135053)"
"1224625","2020-02-27T09:00:00.000","09:00","Property Damage Only","Collision with parked vehicle","1","0","WEST ROW (ALINGA / MOORE -> LONDON)","-35.278773","149.127767","
,  
(-35.278773, 149.127767)"
"1224619","2020-02-26T18:05:00.000","18:05","Injury","Other - Vehicle to Vehicle","1","1","CHILDERS STREET (HUTTON -> ALLSOP)","-35.277806","149.124958","
,  
(-35.277806, 149.124958)"
"1224340","2020-02-20T08:45:00.000","08:45","Property Damage Only","Same direction side swipe","1","0","LONDON CIRCUIT (EDINBURGH -> COMMNLONDWRM)","-35.283527","149.126186","
,  
(-35.283527, 149.126186)"
"1224356","2020-02-27T18:20:00.000","18:20","Property Damage Only","Other - Vehicle to Vehicle","1","0","WISE STREET (IPIMA -> HELEMON)","-35.267431","149.13636","
,  
(-35.267431, 149.13636)"
"1224949","2020-03-02T16:10:00.000","16:10","Property Damage Only","Other - Vehicle to Vehicle","1","0","GIRRAHWEEN STREET (TORRENS -> LONSDALE)","-35.270717","149.134147","
,  
(-35.270717, 149.134147)"
"1224950","2020-03-02T18:00:00.000","18:00","Property Damage Only","Other - Vehicle to Vehicle","1","0","MORT STREET (ELOUERA -> GIRRAHWEEN)","-35.270843","149.131871","
,  
(-35.270843, 149.131871)"
"1225053","2020-03-02T18:50:00.000","18:50","Injury","Other - Vehicle to Vehicle","1","1","MAJURA AVENUE (COWPER -> LIMESTONE / WAKEFIELD)","-35.259856","149.13649","
,  
(-35.259856, 149.13649)"
"1225138","2020-03-10T17:47:00.000","17:47","Injury","Right angle collision","1","1","PRINTERS/CHARLES ROACH/CHARLES FRANCIS INTERSECTION","-35.316603","149.147081","
,  
(-35.316603, 149.147081)"
"1224895","2020-02-28T08:43:00.000","08:43","Property Damage Only","Other - Vehicle to Vehicle","1","0","BULMER LANE (MURRJINELLE -> BULMER)","-35.158997","149.134902","
,  
(-35.158997, 149.134902)"
"1233741","2020-07-23T07:34:00.000","07:34","Injury","Other - Vehicle to Vehicle","1","1","BRUNING/GOZZARD INTERSECTION","-35.182161","149.133073","
,  
(-35.182161, 149.133073)"
"1233173","2020-09-09T12:00:00.000","12:00","Property Damage Only","Same direction side swipe","1","0","CAPTAIN COOK CRESCENT (MURRAY / STUART -> FRANKLIN)","-35.321236","149.134832","
,  
(-35.321236, 149.134832)"
"1087406","2014-05-22T11:00:00.000","11:00","Injury","Right angle collision","1","1","ATKINS/LIVINGSTON INTERSECTION","-35.3876","149.085459","
,  
(-35.3876, 149.085459)"
"1204821","2019-04-03T15:07:00.000","15:07","Injury","Overturned (On Road)","1","1","DALEY ROAD (NORTH -> LINNAEUS)","-35.273851","149.117792","
,  
(-35.273851, 149.117792)"
"1212340","2019-07-30T08:45:00.000","08:45","Injury","Other - Vehicle to Vehicle","1","1","MACFARLAND CRESCENT (WALDOCK -> THRELFALL)","-35.354754","149.075568","
,  
(-35.354754, 149.075568)"
"1211254","2019-07-21T16:15:00.000","16:15","Property Damage Only","Other - Vehicle to Vehicle","1","0","ERNEST CAVANAGH/GRIBBLE INTERSECTION","-35.18374","149.13106","
,  
(-35.18374, 149.13106)"
"1204167","2019-03-25T10:15:00.000","10:15","Injury","Collision with parked vehicle","1","1","NORTHBOURNE AVENUE (CONDAMINE / IPIMA -> MACARTHUR / WAKEFIELD)","-35.263472","149.13166","
,  
(-35.263472, 149.13166)"
"1204614","2019-04-08T17:20:00.000","17:20","Property Damage Only","Same direction side swipe","1","0","COTTER/STREETON INTERSECTION","-35.326392","149.053438","
,  
(-35.326392, 149.053438)"
"1210765","2019-07-02T12:15:00.000","12:15","Property Damage Only","Collision with parked vehicle","1","0","LONSDALE STREET (GIRRAHWEEN -> ELOUERA)","-35.271162","149.133121","
,  
(-35.271162, 149.133121)"
"1198867","2018-12-19T06:25:00.000","06:25","Injury","Same direction side swipe","1","1","QUEEN VICTORIA/WALPOLE INTERSECTION","-35.304333","149.132411","
,  
(-35.304333, 149.132411)"
"1201425","2019-02-21T07:30:00.000","07:30","Property Damage Only","Same direction side swipe","1","0","MARCUS CLARKE/HOBART INTERSECTION","-35.278629","149.126302","
,  
(-35.278629, 149.126302)"
"1170437","2017-10-16T17:00:00.000","17:00","Injury","Other - Vehicle to Vehicle","1","1","MACPHERSON STREET (BLUEBELL -> SARGOOD)","-35.264235","149.121875","
,  
(-35.264235, 149.121875)"
"1200960","2019-02-13T08:00:00.000","08:00","Property Damage Only","Right turn into oncoming vehicle","1","0","PERTH/STATE INTERSECTION","-35.306947","149.119342","
,  
(-35.306947, 149.119342)"
"1207861","2019-05-17T10:00:00.000","10:00","Property Damage Only","Collision with parked vehicle","1","0","ANZAC PARADE (CONSTITUTION -> BLAMEY / CURRONG)","-35.288134","149.14225","
,  
(-35.288134, 149.14225)"
"1140231","2016-07-18T15:45:00.000","15:45","Property Damage Only","Other - Vehicle to Vehicle","1","0","BARRY/MCCAUGHEY/NORTH INTERSECTION","-35.273576","149.121761","
,  
(-35.273576, 149.121761)"
"1202320","2019-03-06T20:00:00.000","20:00","Injury","Same direction side swipe","1","1","MELROSE DRIVE (EGGLESTON -> BOTANY)","-35.351491","149.085118","
,  
(-35.351491, 149.085118)"
"1130557","2016-03-11T08:05:00.000","08:05","Property Damage Only","Right turn into oncoming vehicle","1","0","BARRY/BOLDREWOOD INTERSECTION","-35.272926","149.120304","
,  
(-35.272926, 149.120304)"
"1211226","2019-07-09T06:37:00.000","06:37","Property Damage Only","Other - Vehicle to Vehicle","3","0","KINGSFORD SMITH DRIVE (BAINTON -> CARANDINI)","-35.203013","149.052908","
,  
(-35.203013, 149.052908)"
"1097413","2014-10-21T11:20:00.000","11:20","Property Damage Only","Right angle collision","1","0","GOYDER/JERRABOMBERRA INTERSECTION","-35.337497","149.149468","
,  
(-35.337497, 149.149468)"
"1225504","2019-10-25T06:00:00.000","06:00","Injury","Same direction side swipe","2","2","ALEXANDRINA DRIVE (MARINER -> HOPETOUN)","-35.297122","149.108068","
,  
(-35.297122, 149.108068)"
"1225468","2020-03-17T09:00:00.000","09:00","Property Damage Only","Right turn into oncoming vehicle","1","0","MARCUS CLARKE/UNIVERSITY INTERSECTION","-35.279852","149.125289","
,  
(-35.279852, 149.125289)"
"1225331","2020-03-13T11:50:00.000","11:50","Injury","Other - Vehicle to Vehicle","1","1","GIRRAHWEEN STREET (TORRENS -> LONSDALE)","-35.270688","149.133882","
,  
(-35.270688, 149.133882)"
"1225373","2020-03-08T15:20:00.000","15:20","Property Damage Only","Other - Vehicle to Vehicle","1","0","AINSLIE/COOYONG INTERSECTION","-35.279328","149.135622","
,  
(-35.279328, 149.135622)"
"1225330","2020-03-08T22:00:00.000","22:00","Injury","Struck pedestrian (Off Road)","1","0","QUEEN ELIZABETH TERRACE (PARKES (W) -> PARKES (E))","-35.297084","149.134332","
,  
(-35.297084, 149.134332)"
"1225894","2020-03-17T07:15:00.000","07:15","Property Damage Only","Other - Vehicle to Vehicle","1","0","GUNGAHLIN/SANDFORD INTERSECTION","-35.218234","149.130853","
,  
(-35.218234, 149.130853)"
"1225994","2020-03-25T18:30:00.000","18:30","Property Damage Only","Right angle collision","1","0","NORTHBOURNE/THURBON INTERSECTION","-35.245735","149.134389","
,  
(-35.245735, 149.134389)"
"1225972","2020-03-17T14:30:00.000","14:30","Property Damage Only","Other - Vehicle to Vehicle","1","0","ANTILL/BADHAM INTERSECTION","-35.248653","149.138072","
,  
(-35.248653, 149.138072)"
"1226168","2019-10-01T07:30:00.000","07:30","Injury","Right angle collision","1","1","LA PEROUSE/MONARO INTERSECTION","-35.340665","149.13172","
,  
(-35.340665, 149.13172)"
"1226181","2020-03-18T07:15:00.000","07:15","Injury","Overturned (On Road)","1","1","FLYNN/STATE INTERSECTION","-35.304105","149.122364","
,  
(-35.304105, 149.122364)"
"1226180","2020-03-16T18:15:00.000","18:15","Injury","Other - Vehicle to Vehicle","1","1","BRIGALOW/MOUAT INTERSECTION","-35.247371","149.128055","
,  
(-35.247371, 149.128055)"
"1226250","2020-03-25T08:30:00.000","08:30","Property Damage Only","Other - Vehicle to Vehicle","1","0","CHUCULBA CRESCENT (WANAGA -> BALDWIN)","-35.218724","149.097761","
,  
(-35.218724, 149.097761)"
"1226184","2020-03-31T16:10:00.000","16:10","Injury","Right turn into oncoming vehicle","1","1","JOSEPHSON/NETTLEFOLD INTERSECTION","-35.243423","149.061977","
,  
(-35.243423, 149.061977)"
"1234492","2020-10-03T08:20:00.000","08:20","Injury","Same direction side swipe","1","1","COULTER DRIVE (REDFERN / SPRINGVALE -> WILLIAM HOVELL)","-35.26903","149.053643","
,  
(-35.26903, 149.053643)"
"1233943","2020-09-17T19:00:00.000","19:00","Property Damage Only","Other - Vehicle to Vehicle","1","0","MORT STREET (COOYONG -> ELOUERA)","-35.273468","149.131447","
,  
(-35.273468, 149.131447)"
"1234424","2020-09-29T07:50:00.000","07:50","Injury","Other - Vehicle to Vehicle","1","1","ASPINALL STREET (ZELLING / SHEWCROFT -> ANTILL / IAN NICOL)","-35.229379","149.164407","
,  
(-35.229379, 149.164407)"
"1149892","2016-12-14T13:55:00.000","13:55","Injury","Rear end collision","1","1","ADELAIDE AVENUE (COTTEADELERM -> YARRA GLEN)","-35.314223","149.096127","
,  
(-35.314223, 149.096127)"
"1048435","2012-02-22T08:45:00.000","08:45","Injury","Overturned (On Road)","1","1","ADELAIDE AVENUE (EMPIRE -> ADELWHOPESRM)","-35.311197","149.11171","
,  
(-35.311197, 149.11171)"
"1188194","2018-06-25T17:05:00.000","17:05","Property Damage Only","Other - Vehicle to Vehicle","1","0","FEDERAL/PHILLIP INTERSECTION","-35.236019","149.143597","
,  
(-35.236019, 149.143597)"
"1098676","2014-11-05T13:40:00.000","13:40","Property Damage Only","Right angle collision","1","0","COTTER/MCCULLOCH INTERSECTION","-35.313981","149.08048","
,  
(-35.313981, 149.08048)"
"1209385","2019-06-18T17:20:00.000","17:20","Injury","Rear end collision","1","1","LAUNCESTON/MELROSE INTERSECTION","-35.339936","149.082378","
,  
(-35.339936, 149.082378)"
"1209523","2019-06-19T18:25:00.000","18:25","Property Damage Only","Same direction side swipe","1","0","CANBNCAPIWRM/CAPITAL INTERSECTION","-35.311114","149.123513","
,  
(-35.311114, 149.123513)"
"1197529","2018-12-05T10:05:00.000","10:05","Injury","Other - Vehicle to Vehicle","1","1","MARCUS CLARKE STREET (RUDD/RIMMER -> BARRY)","-35.276206","149.12668","
,  
(-35.276206, 149.12668)"
"1037855","2012-05-25T17:13:00.000","17:13","Injury","Right turn into oncoming vehicle","1","1","KINGSLEY STREET (HUTTON -> TANGNEY)","-35.276929","149.12366","
,  
(-35.276929, 149.12366)"
"1079216","2014-01-28T16:45:00.000","16:45","Injury","Other - Vehicle to Vehicle","1","1","CHILDERS/ALLSOP INTERSECTION","-35.278304","149.124516","
,  
(-35.278304, 149.124516)"
"1202469","2019-02-26T06:45:00.000","06:45","Property Damage Only","Same direction side swipe","1","0","LONDON/NORTHBOURNE INTERSECTION","-35.279584","149.129157","
,  
(-35.279584, 149.129157)"
"1130962","2016-03-15T15:30:00.000","15:30","Property Damage Only","Other - Vehicle to Vehicle","1","0","MACPHERSON STREET (BLUEBELL -> SARGOOD)","-35.264223","149.121868","
,  
(-35.264223, 149.121868)"
"1201883","2019-02-20T09:45:00.000","09:45","Property Damage Only","Right angle collision","1","0","CLUNIES ROSS/JULIUS INTERSECTION","-35.274376","149.115572","
,  
(-35.274376, 149.115572)"
"1212029","2019-07-23T07:43:00.000","07:43","Property Damage Only","Right angle collision","1","0","ROSS SMITH/WIRRAWAY INTERSECTION","-35.233416","149.037666","
,  
(-35.233416, 149.037666)"
"1200813","2019-02-11T08:45:00.000","08:45","Injury","Other - Vehicle to Vehicle","2","1","MOUAT STREET (GOODWIN -> BRIGALOW)","-35.24791","149.130848","
,  
(-35.24791, 149.130848)"
"1202479","2019-02-26T19:00:00.000","19:00","Property Damage Only","Other - Vehicle to Vehicle","1","0","CAPE STREET (CHALLIS / DICKSON BUS STN ACC -> WOOLLEY)","-35.251246","149.136174","
,  
(-35.251246, 149.136174)"
"1205151","2019-04-10T09:00:00.000","09:00","Injury","Other - Vehicle to Vehicle","1","1","MANUKA CIRCLE (CANBERRA -> FURNEAUX)","-35.318635","149.132927","
,  
(-35.318635, 149.132927)"
"1203543","2019-03-14T13:45:00.000","13:45","Property Damage Only","Rear end collision","1","0","HOPETOUN CIRCUIT (GAWLER -> MACGREGOR)","-35.314666","149.108346","
,  
(-35.314666, 149.108346)"
"1201475","2019-02-12T08:30:00.000","08:30","Property Damage Only","Same direction side swipe","1","0","BUNDA/NORTHBOURNE/RUDD INTERSECTION","-35.277124","149.129353","
,  
(-35.277124, 149.129353)"
"1198382","2018-12-14T19:15:00.000","19:15","Property Damage Only","Other - Vehicle to Vehicle","1","0","MACARTHUR/NORTHBOURNE/WAKEFIELD INTERSECTION","-35.260511","149.13204","
,  
(-35.260511, 149.13204)"
"1168224","2017-09-12T16:30:00.000","16:30","Injury","Other - Vehicle to Vehicle","1","1","EMU BANK (BENJAMIN -> SOUNDY (N))","-35.238229","149.071074","
,  
(-35.238229, 149.071074)"
"1205342","2019-04-20T09:20:00.000","09:20","Property Damage Only","Other - Vehicle to Vehicle","1","0","BELCONNEN/BINDUBI/EASTERN VALLEY INTERSECTION","-35.250111","149.075831","
,  
(-35.250111, 149.075831)"
"1083504","2014-03-18T16:37:00.000","16:37","Injury","Collision with parked vehicle","1","1","YARRA GLEN (CARRWYARRSRM -> MELRYARRRA / YARRYAMBRA)","-35.332076","149.086165","
,  
(-35.332076, 149.086165)"
"1116776","2015-08-04T15:05:00.000","15:05","Property Damage Only","Right turn into oncoming vehicle","1","0","BARRY/BOLDREWOOD INTERSECTION","-35.272904","149.120309","
,  
(-35.272904, 149.120309)"
"1204084","2019-04-02T07:00:00.000","07:00","Injury","Struck pedestrian (Off Road)","1","1","KINGS AVENUE (WENDOUREE -> KINGSBOWESRM)","-35.301203","149.142367","
,  
(-35.301203, 149.142367)"
"1197070","2018-11-22T16:55:00.000","16:55","Property Damage Only","Other - Vehicle to Vehicle","1","0","PHILLIP AVENUE (ANTILL -> MAJURA)","-35.249026","149.154885","
,  
(-35.249026, 149.154885)"
"1199228","2019-01-12T10:30:00.000","10:30","Property Damage Only","Other - Vehicle to Vehicle","1","0","COHEN STREET (JOSEPHSON -> WALES)","-35.239653","149.06162","
,  
(-35.239653, 149.06162)"
"1100469","2014-12-02T19:00:00.000","19:00","Property Damage Only","Other - Vehicle to Vehicle","1","0","EMU BANK (BENJAMIN -> SOUNDY (N))","-35.236233","149.068306","
,  
(-35.236233, 149.068306)"
"1130978","2016-03-21T15:20:00.000","15:20","Property Damage Only","Other - Vehicle to Vehicle","1","0","SULLIVANS CREEK ROAD (NORTH -> FELLOWS / SULLIVANS)","-35.277666","149.118655","
,  
(-35.277666, 149.118655)"
"1206230","2019-04-28T14:55:00.000","14:55","Property Damage Only","Same direction side swipe","1","0","NORTHBOURNE AVENUE (ELOUERA / GOULD -> GIRRAHWEEN / MASSON)","-35.270639","149.130502","
,  
(-35.270639, 149.130502)"
"1178388","2018-02-24T11:30:00.000","11:30","Injury","Same direction side swipe","1","1","ADELAIDE/HOPESADELERM INTERSECTION","-35.311434","149.111129","
,  
(-35.311434, 149.111129)"
"1099128","2014-11-12T08:15:00.000","08:15","Property Damage Only","Other - Vehicle to Vehicle","1","0","CONSTITUTION/WENDOUREE/KALMA INTERSECTION","-35.290838","149.143458","
,  
(-35.290838, 149.143458)"
"1211875","2019-07-18T09:15:00.000","09:15","Property Damage Only","Right angle collision","1","0","IPIMA/TORRENS INTERSECTION","-35.266724","149.135189","
,  
(-35.266724, 149.135189)"
"1195886","2018-11-01T16:20:00.000","16:20","Property Damage Only","Other - Vehicle to Vehicle","1","0","ELLENBOROUGH/GINNINDERRA/MOUAT/RIGGALL INTERSECTION","-35.242644","149.126568","
,  
(-35.242644, 149.126568)"
"1206498","2019-05-10T09:01:00.000","09:01","Property Damage Only","Other - Vehicle to Vehicle","1","0","MAJURA/PHILLIP INTERSECTION","-35.250259","149.155474","
,  
(-35.250259, 149.155474)"
"1181366","2018-04-03T07:55:00.000","07:55","Property Damage Only","Collision while one vehicle reversing","1","0","BARTON/FEDERAL/NORTHBOURNE INTERSECTION","-35.240594","149.136989","
,  
(-35.240594, 149.136989)"
"1210147","2019-06-14T18:40:00.000","18:40","Injury","Other - Vehicle to Vehicle","1","1","ATHLLON/CALLAM/HINDMARSH INTERSECTION","-35.348972","149.089909","
,  
(-35.348972, 149.089909)"
"1151273","2016-11-29T07:25:00.000","07:25","Injury","Other - Vehicle to Vehicle","1","1","CANBERRA/WOODS INTERSECTION","-35.344036","149.199924","
,  
(-35.344036, 149.199924)"
"1202020","2019-02-13T16:51:00.000","16:51","Injury","Rear end collision","1","1","CONDAMINE/IPIMA/NORTHBOURNE INTERSECTION","-35.266231","149.131114","
,  
(-35.266231, 149.131114)"
"1126679","2015-11-29T14:00:00.000","14:00","Property Damage Only","Other - Vehicle to Vehicle","1","0","GARRAN ROAD (EGGLESTON -> WARD)","-35.281919","149.11551","
,  
(-35.281919, 149.11551)"
"1105238","2015-02-05T08:30:00.000","08:30","Injury","Right turn into oncoming vehicle","1","1","NORTHBOURNE/SWINDEN INTERSECTION","-35.244169","149.134648","
,  
(-35.244169, 149.134648)"
"1201651","2019-02-14T18:30:00.000","18:30","Injury","Right angle collision","1","1","DAVID/FAUNCE/RIDLEY INTERSECTION","-35.267227","149.117216","
,  
(-35.267227, 149.117216)"
"1210106","2019-06-28T18:45:00.000","18:45","Property Damage Only","Right angle collision","1","0","ATHLLON/SULWOOD INTERSECTION","-35.384324","149.093072","
,  
(-35.384324, 149.093072)"
"1208832","2019-05-30T17:50:00.000","17:50","Property Damage Only","Other - Vehicle to Vehicle","1","0","COTTER/STREETON INTERSECTION","-35.326437","149.053356","
,  
(-35.326437, 149.053356)"
"1165881","2017-07-26T08:10:00.000","08:10","Property Damage Only","Right angle collision","1","0","DUDLEY/NOVAR/NOVASADELERM INTERSECTION","-35.313237","149.098146","
,  
(-35.313237, 149.098146)"
"1208797","2019-05-29T08:10:00.000","08:10","Property Damage Only","Other - Vehicle to Vehicle","1","0","BARRY/WATSON INTERSECTION","-35.275228","149.125706","
,  
(-35.275228, 149.125706)"
"1204187","2019-04-03T07:50:00.000","07:50","Property Damage Only","Right angle collision","1","0","FLINDERS/MONARO INTERSECTION","-35.328476","149.127674","
,  
(-35.328476, 149.127674)"
"1107580","2015-03-17T17:30:00.000","17:30","Property Damage Only","Same direction side swipe","1","0","MARCUS CLARKE/HOBART INTERSECTION","-35.278605","149.126245","
,  
(-35.278605, 149.126245)"
"1101218","2014-04-10T19:45:00.000","19:45","Property Damage Only","Right angle collision","1","0","HINDMARSH/JERRABOMBERRA INTERSECTION","-35.343038","149.154444","
,  
(-35.343038, 149.154444)"
"1154370","2017-02-20T09:30:00.000","09:30","Property Damage Only","Same direction side swipe","1","0","BELCONNEN WAY (BELCWGUNGS/GUNGSBELCERM/BELCEGUNGNRM/GUNGNBELCWRM -> BARRY)","-35.258724","149.092079","
,  
(-35.258724, 149.092079)"
