"row_id","date","site","name","location_1","micro_result","micro_compliance","algee_result","final_compliance","comments"
"20190204MR/6","2019-02-04T00:00:00.000","MR/6","Point Hut Crossing","POINT (149.07449 -35.451071)","120","Yes",,,
"20190204MR/8","2019-02-04T00:00:00.000","MR/8","Uriarra East & West","POINT (148.95221 -35.244733)","210","Yes",,,
"20190204MR/5","2019-02-04T00:00:00.000","MR/5","Cotter Campground","POINT (148.9470014 -35.3264263)","130","Yes",,,
"20190204MOL/SKI","2019-02-04T00:00:00.000","MOL/SKI","Water Ski Boat Ramp","POINT (149.175036 -35.30442)","26","Yes",,,
"20190204MR/3","2019-02-04T00:00:00.000","MR/3","Kambah Pool","POINT (149.0090686 -35.3948892)","150","Yes",,,
"20190204MR/11","2019-02-04T00:00:00.000","MR/11","Swamp Creek Beach","POINT (148.951514 -35.242859)","290","Yes",,,
"20190130MR/8","2019-01-30T00:00:00.000","MR/8","Uriarra East & West","POINT (148.95221 -35.244733)","NS","Yes",,,
"20190130LT/5","2019-01-30T00:00:00.000","LT/5","Nguru Beach","POINT (149.069938 -35.407572)","NS","Yes",,,
"20190130LG/2","2019-01-30T00:00:00.000","LG/2","Dulwa & Nengi Bamir Beaches","POINT (149.069692 -35.225486)","NS","Yes",,,
"20190130PR/1","2019-01-30T00:00:00.000","PR/1","Murray's Corner","POINT (148.952825 -35.363614)","1300","Yes",,,
"20190130MR/4","2019-01-30T00:00:00.000","MR/4","Casuarina Sands","POINT (148.9554338 -35.3196656)","NS","Yes",,,
"20190130MR/6","2019-01-30T00:00:00.000","MR/6","Point Hut Crossing","POINT (149.07449 -35.451071)","NS","Yes",,,
"20190130LG/6","2019-01-30T00:00:00.000","LG/6","Bargang Beach","POINT (149.064357 -35.227708)","310","No",,,
"20190130LT/3","2019-01-30T00:00:00.000","LT/3","Tuggeranong Town Park","POINT (149.06529 -35.410376)","610","No",,,
"20190130MR/3","2019-01-30T00:00:00.000","MR/3","Kambah Pool","POINT (149.0090686 -35.3948892)","NS","Yes",,,
"20190130LG/7","2019-01-30T00:00:00.000","LG/7","Yerra Beach","POINT (149.063622 -35.226007)","NS","Yes",,,
"20190130MR/10","2019-01-30T00:00:00.000","MR/10","Tharwa Bridge","POINT (149.07113 -35.507393)","NS","Yes",,,
"20190130MOL/SKI","2019-01-30T00:00:00.000","MOL/SKI","Water Ski Boat Ramp","POINT (149.175036 -35.30442)","20","Yes",,,
"20190130MR/1","2019-01-30T00:00:00.000","MR/1","Pine Island","POINT (149.0627416 -35.429116)","NS","Yes",,,
"20190130LT/7","2019-01-30T00:00:00.000","LT/7","Ngadyung Beach","POINT (149.066867 -35.405739)","NS","Yes",,,
"20190130LG/1","2019-01-30T00:00:00.000","LG/1","Bimbi Beach","POINT (149.074859 -35.229443)","NS","Yes",,,
"20190130MR/11","2019-01-30T00:00:00.000","MR/11","Swamp Creek Beach","POINT (148.951514 -35.242859)","NS","Yes",,,
"20190130MR/5","2019-01-30T00:00:00.000","MR/5","Cotter Campground","POINT (148.9470014 -35.3264263)","NS","Yes",,,
"20190129MR/10","2019-01-29T00:00:00.000","MR/10","Tharwa Bridge","POINT (149.07113 -35.507393)","44","Yes",,,
"20190129PR/1","2019-01-29T00:00:00.000","PR/1","Murray's Corner","POINT (148.952825 -35.363614)","190","Yes",,,
"20190129MR/8","2019-01-29T00:00:00.000","MR/8","Uriarra East & West","POINT (148.95221 -35.244733)","130","Yes",,,
"20190129LG/2","2019-01-29T00:00:00.000","LG/2","Dulwa & Nengi Bamir Beaches","POINT (149.069692 -35.225486)","140","Yes",,,
"20190129LT/7","2019-01-29T00:00:00.000","LT/7","Ngadyung Beach","POINT (149.066867 -35.405739)","72","Yes",,,
"20190129LG/7","2019-01-29T00:00:00.000","LG/7","Yerra Beach","POINT (149.063622 -35.226007)","98","Yes",,,
"20190129LG/6","2019-01-29T00:00:00.000","LG/6","Bargang Beach","POINT (149.064357 -35.227708)","240","Yes",,,
"20190129MR/11","2019-01-29T00:00:00.000","MR/11","Swamp Creek Beach","POINT (148.951514 -35.242859)","98","Yes",,,
"20190129MOL/SKI","2019-01-29T00:00:00.000","MOL/SKI","Water Ski Boat Ramp","POINT (149.175036 -35.30442)","250","Yes",,,
"20190129LT/5","2019-01-29T00:00:00.000","LT/5","Nguru Beach","POINT (149.069938 -35.407572)","42","Yes",,,
"20190129MR/5","2019-01-29T00:00:00.000","MR/5","Cotter Campground","POINT (148.9470014 -35.3264263)","34","Yes",,,
"20190129LT/3","2019-01-29T00:00:00.000","LT/3","Tuggeranong Town Park","POINT (149.06529 -35.410376)","560","Yes",,,
"20190129MR/4","2019-01-29T00:00:00.000","MR/4","Casuarina Sands","POINT (148.9554338 -35.3196656)","100","Yes",,,
"20190129LG/1","2019-01-29T00:00:00.000","LG/1","Bimbi Beach","POINT (149.074859 -35.229443)","58","Yes",,,
"20190129MR/3","2019-01-29T00:00:00.000","MR/3","Kambah Pool","POINT (149.0090686 -35.3948892)","34","Yes",,,
"20190129MR/1","2019-01-29T00:00:00.000","MR/1","Pine Island","POINT (149.0627416 -35.429116)","40","Yes",,,
"20190129MR/6","2019-01-29T00:00:00.000","MR/6","Point Hut Crossing","POINT (149.07449 -35.451071)","110","Yes",,,
"20190124MR/11","2019-01-24T00:00:00.000","MR/11","Swamp Creek Beach","POINT (148.951514 -35.242859)","NS","Yes",,,
"20190124MR/3","2019-01-24T00:00:00.000","MR/3","Kambah Pool","POINT (149.0090686 -35.3948892)","130","Yes",,,
"20190124MOL/SKI","2019-01-24T00:00:00.000","MOL/SKI","Water Ski Boat Ramp","POINT (149.175036 -35.30442)","NS","Yes",,,
"20190124LG/1","2019-01-24T00:00:00.000","LG/1","Bimbi Beach","POINT (149.074859 -35.229443)","NS","Yes",,,
"20190124LG/7","2019-01-24T00:00:00.000","LG/7","Yerra Beach","POINT (149.063622 -35.226007)","NS","Yes",,,
"20190124LG/6","2019-01-24T00:00:00.000","LG/6","Bargang Beach","POINT (149.064357 -35.227708)","NS","Yes",,,
"20190124MR/1","2019-01-24T00:00:00.000","MR/1","Pine Island","POINT (149.0627416 -35.429116)","NS","Yes",,,
"20190124LT/3","2019-01-24T00:00:00.000","LT/3","Tuggeranong Town Park","POINT (149.06529 -35.410376)","NS","Yes",,,
"20190124LG/2","2019-01-24T00:00:00.000","LG/2","Dulwa & Nengi Bamir Beaches","POINT (149.069692 -35.225486)","NS","Yes",,,
"20190124MR/10","2019-01-24T00:00:00.000","MR/10","Tharwa Bridge","POINT (149.07113 -35.507393)","NS","Yes",,,
"20190124MR/4","2019-01-24T00:00:00.000","MR/4","Casuarina Sands","POINT (148.9554338 -35.3196656)","NS","Yes",,,
"20190124MR/5","2019-01-24T00:00:00.000","MR/5","Cotter Campground","POINT (148.9470014 -35.3264263)","NS","Yes",,,
"20190124PR/1","2019-01-24T00:00:00.000","PR/1","Murray's Corner","POINT (148.952825 -35.363614)","NS","Yes",,,
"20190124MR/8","2019-01-24T00:00:00.000","MR/8","Uriarra East & West","POINT (148.95221 -35.244733)","NS","Yes",,,
"20190124LT/7","2019-01-24T00:00:00.000","LT/7","Ngadyung Beach","POINT (149.066867 -35.405739)","NS","Yes",,,
"20190124LT/5","2019-01-24T00:00:00.000","LT/5","Nguru Beach","POINT (149.069938 -35.407572)","NS","Yes",,,
"20190124MR/6","2019-01-24T00:00:00.000","MR/6","Point Hut Crossing","POINT (149.07449 -35.451071)","100","Yes",,,
"20190122MR/4","2019-01-22T00:00:00.000","MR/4","Casuarina Sands","POINT (148.9554338 -35.3196656)","130","Yes",,,
"20190122MR/3","2019-01-22T00:00:00.000","MR/3","Kambah Pool","POINT (149.0090686 -35.3948892)","90","No",,,
"20190122PR/1","2019-01-22T00:00:00.000","PR/1","Murray's Corner","POINT (148.952825 -35.363614)","76","Yes",,,
"20190122MR/10","2019-01-22T00:00:00.000","MR/10","Tharwa Bridge","POINT (149.07113 -35.507393)","120","Yes",,,
"20190122LT/5","2019-01-22T00:00:00.000","LT/5","Nguru Beach","POINT (149.069938 -35.407572)","NS","Yes",,,
"20190122MR/11","2019-01-22T00:00:00.000","MR/11","Swamp Creek Beach","POINT (148.951514 -35.242859)","70","Yes",,,
"20190122LT/7","2019-01-22T00:00:00.000","LT/7","Ngadyung Beach","POINT (149.066867 -35.405739)","NS","Yes",,,
"20190122MR/6","2019-01-22T00:00:00.000","MR/6","Point Hut Crossing","POINT (149.07449 -35.451071)","100","No",,,
"20190122LG/6","2019-01-22T00:00:00.000","LG/6","Bargang Beach","POINT (149.064357 -35.227708)","90","Yes",,,
"20190122LG/2","2019-01-22T00:00:00.000","LG/2","Dulwa & Nengi Bamir Beaches","POINT (149.069692 -35.225486)","NS","Yes",,,
"20190122MR/8","2019-01-22T00:00:00.000","MR/8","Uriarra East & West","POINT (148.95221 -35.244733)","60","Yes",,,
"20190122MR/5","2019-01-22T00:00:00.000","MR/5","Cotter Campground","POINT (148.9470014 -35.3264263)","NS","Yes",,,
"20190122LG/7","2019-01-22T00:00:00.000","LG/7","Yerra Beach","POINT (149.063622 -35.226007)","NS","Yes",,,
"20190122LG/1","2019-01-22T00:00:00.000","LG/1","Bimbi Beach","POINT (149.074859 -35.229443)","140","Yes",,,
"20190122MR/1","2019-01-22T00:00:00.000","MR/1","Pine Island","POINT (149.0627416 -35.429116)","50","Yes",,,
"20190122MOL/SKI","2019-01-22T00:00:00.000","MOL/SKI","Water Ski Boat Ramp","POINT (149.175036 -35.30442)","NS","Yes",,,
"20190122LT/3","2019-01-22T00:00:00.000","LT/3","Tuggeranong Town Park","POINT (149.06529 -35.410376)","30","Yes",,,
"20190121MR/3","2019-01-21T00:00:00.000","MR/3","Kambah Pool","POINT (149.0090686 -35.3948892)","360","No",,,
"20190121MR/1","2019-01-21T00:00:00.000","MR/1","Pine Island","POINT (149.0627416 -35.429116)","40","No",,,
"20190121MR/4","2019-01-21T00:00:00.000","MR/4","Casuarina Sands","POINT (148.9554338 -35.3196656)","100","No",,,
"20190121MR/8","2019-01-21T00:00:00.000","MR/8","Uriarra East & West","POINT (148.95221 -35.244733)","60","No",,,
"20190121LT/5","2019-01-21T00:00:00.000","LT/5","Nguru Beach","POINT (149.069938 -35.407572)","29","Yes",,,
"20190121MR/10","2019-01-21T00:00:00.000","MR/10","Tharwa Bridge","POINT (149.07113 -35.507393)","130","No",,,
"20190121MR/6","2019-01-21T00:00:00.000","MR/6","Point Hut Crossing","POINT (149.07449 -35.451071)","1400","No",,,
"20190121LG/1","2019-01-21T00:00:00.000","LG/1","Bimbi Beach","POINT (149.074859 -35.229443)","120","Yes",,,
"20190121MR/11","2019-01-21T00:00:00.000","MR/11","Swamp Creek Beach","POINT (148.951514 -35.242859)","50","No",,,
"20190121MOL/SKI","2019-01-21T00:00:00.000","MOL/SKI","Water Ski Boat Ramp","POINT (149.175036 -35.30442)","28","Yes",,,
"20190121MR/5","2019-01-21T00:00:00.000","MR/5","Cotter Campground","POINT (148.9470014 -35.3264263)","130","Yes",,,
"20190121LG/7","2019-01-21T00:00:00.000","LG/7","Yerra Beach","POINT (149.063622 -35.226007)","44","Yes",,,
"20190121PR/1","2019-01-21T00:00:00.000","PR/1","Murray's Corner","POINT (148.952825 -35.363614)","160","No",,,
"20190121LT/7","2019-01-21T00:00:00.000","LT/7","Ngadyung Beach","POINT (149.066867 -35.405739)","7","Yes",,,
"20190121LG/6","2019-01-21T00:00:00.000","LG/6","Bargang Beach","POINT (149.064357 -35.227708)","280","Yes",,,
"20190121LT/3","2019-01-21T00:00:00.000","LT/3","Tuggeranong Town Park","POINT (149.06529 -35.410376)","540","Yes",,,
"20190121LG/2","2019-01-21T00:00:00.000","LG/2","Dulwa & Nengi Bamir Beaches","POINT (149.069692 -35.225486)","74","Yes",,,
"20190115PR/1","2019-01-15T00:00:00.000","PR/1","Murray's Corner","POINT (148.952825 -35.363614)","250","No",,,
"20190115LT/5","2019-01-15T00:00:00.000","LT/5","Nguru Beach","POINT (149.069938 -35.407572)","NS","Yes",,,
"20190115MR/4","2019-01-15T00:00:00.000","MR/4","Casuarina Sands","POINT (148.9554338 -35.3196656)","230","No",,,
"20190115LT/7","2019-01-15T00:00:00.000","LT/7","Ngadyung Beach","POINT (149.066867 -35.405739)","NS","Yes",,,
"20190115MR/3","2019-01-15T00:00:00.000","MR/3","Kambah Pool","POINT (149.0090686 -35.3948892)","320","No",,,
"20190115LG/1","2019-01-15T00:00:00.000","LG/1","Bimbi Beach","POINT (149.074859 -35.229443)","490","Yes",,,
"20190115LT/3","2019-01-15T00:00:00.000","LT/3","Tuggeranong Town Park","POINT (149.06529 -35.410376)","NS","Yes",,,
"20190115LG/7","2019-01-15T00:00:00.000","LG/7","Yerra Beach","POINT (149.063622 -35.226007)","NS","Yes",,,
"20190115MR/11","2019-01-15T00:00:00.000","MR/11","Swamp Creek Beach","POINT (148.951514 -35.242859)","350","No",,,
"20190115MR/1","2019-01-15T00:00:00.000","MR/1","Pine Island","POINT (149.0627416 -35.429116)","1400","No",,,
"20190115MR/10","2019-01-15T00:00:00.000","MR/10","Tharwa Bridge","POINT (149.07113 -35.507393)","550","No",,,
"20190115LG/6","2019-01-15T00:00:00.000","LG/6","Bargang Beach","POINT (149.064357 -35.227708)","90","Yes",,,
"20190115MR/8","2019-01-15T00:00:00.000","MR/8","Uriarra East & West","POINT (148.95221 -35.244733)","390","No",,,
"20190115LG/2","2019-01-15T00:00:00.000","LG/2","Dulwa & Nengi Bamir Beaches","POINT (149.069692 -35.225486)","44","Yes",,,
"20190115MR/6","2019-01-15T00:00:00.000","MR/6","Point Hut Crossing","POINT (149.07449 -35.451071)","960","No",,,
"20190115MOL/SKI","2019-01-15T00:00:00.000","MOL/SKI","Water Ski Boat Ramp","POINT (149.175036 -35.30442)","NS","Yes",,,
"20190115MR/5","2019-01-15T00:00:00.000","MR/5","Cotter Campground","POINT (148.9470014 -35.3264263)","NS","Yes",,,
"20190114LT/7","2019-01-14T00:00:00.000","LT/7","Ngadyung Beach","POINT (149.066867 -35.405739)","27","Yes",,,
"20190114LG/6","2019-01-14T00:00:00.000","LG/6","Bargang Beach","POINT (149.064357 -35.227708)","190","No",,,
"20190114MR/5","2019-01-14T00:00:00.000","MR/5","Cotter Campground","POINT (148.9470014 -35.3264263)","140","Yes",,,
"20190114MR/11","2019-01-14T00:00:00.000","MR/11","Swamp Creek Beach","POINT (148.951514 -35.242859)","830","Yes",,,
"20190114MR/3","2019-01-14T00:00:00.000","MR/3","Kambah Pool","POINT (149.0090686 -35.3948892)","510","Yes",,,
"20190114MR/8","2019-01-14T00:00:00.000","MR/8","Uriarra East & West","POINT (148.95221 -35.244733)","1100","Yes",,,
"20190114MR/6","2019-01-14T00:00:00.000","MR/6","Point Hut Crossing","POINT (149.07449 -35.451071)","960","Yes",,,
"20190114LG/2","2019-01-14T00:00:00.000","LG/2","Dulwa & Nengi Bamir Beaches","POINT (149.069692 -35.225486)","30","No",,,
"20190114MR/1","2019-01-14T00:00:00.000","MR/1","Pine Island","POINT (149.0627416 -35.429116)","1000","Yes",,,
"20190114LG/7","2019-01-14T00:00:00.000","LG/7","Yerra Beach","POINT (149.063622 -35.226007)","140","Yes",,,
"20190114MR/10","2019-01-14T00:00:00.000","MR/10","Tharwa Bridge","POINT (149.07113 -35.507393)","360","Yes",,,
"20190114LG/1","2019-01-14T00:00:00.000","LG/1","Bimbi Beach","POINT (149.074859 -35.229443)","72","Yes",,,
"20190114LT/5","2019-01-14T00:00:00.000","LT/5","Nguru Beach","POINT (149.069938 -35.407572)","8","Yes",,,
"20190114PR/1","2019-01-14T00:00:00.000","PR/1","Murray's Corner","POINT (148.952825 -35.363614)","410","No",,,
"20190114LT/3","2019-01-14T00:00:00.000","LT/3","Tuggeranong Town Park","POINT (149.06529 -35.410376)","46","Yes",,,
"20190114MOL/SKI","2019-01-14T00:00:00.000","MOL/SKI","Water Ski Boat Ramp","POINT (149.175036 -35.30442)","15","Yes",,,
"20190114MR/4","2019-01-14T00:00:00.000","MR/4","Casuarina Sands","POINT (148.9554338 -35.3196656)","520","Yes",,,
"20190108MR/1","2019-01-08T00:00:00.000","MR/1","Pine Island","POINT (149.0627416 -35.429116)","NS","Yes",,,
"20190108MR/10","2019-01-08T00:00:00.000","MR/10","Tharwa Bridge","POINT (149.07113 -35.507393)","NS","Yes",,,
"20190108LG/7","2019-01-08T00:00:00.000","LG/7","Yerra Beach","POINT (149.063622 -35.226007)","NS","Yes",,,
"20190108LT/7","2019-01-08T00:00:00.000","LT/7","Ngadyung Beach","POINT (149.066867 -35.405739)","NS","Yes",,,
"20190108MR/4","2019-01-08T00:00:00.000","MR/4","Casuarina Sands","POINT (148.9554338 -35.3196656)","NS","Yes",,,
"20190108LG/2","2019-01-08T00:00:00.000","LG/2","Dulwa & Nengi Bamir Beaches","POINT (149.069692 -35.225486)","1100","No",,,
"20190108LT/5","2019-01-08T00:00:00.000","LT/5","Nguru Beach","POINT (149.069938 -35.407572)","NS","Yes",,,
"20190108MR/8","2019-01-08T00:00:00.000","MR/8","Uriarra East & West","POINT (148.95221 -35.244733)","NS","Yes",,,
"20190108MR/6","2019-01-08T00:00:00.000","MR/6","Point Hut Crossing","POINT (149.07449 -35.451071)","NS","Yes",,,
"20190108MOL/SKI","2019-01-08T00:00:00.000","MOL/SKI","Water Ski Boat Ramp","POINT (149.175036 -35.30442)","NS","Yes",,,
"20190108MR/5","2019-01-08T00:00:00.000","MR/5","Cotter Campground","POINT (148.9470014 -35.3264263)","NS","Yes",,,
"20190108MR/3","2019-01-08T00:00:00.000","MR/3","Kambah Pool","POINT (149.0090686 -35.3948892)","NS","Yes",,,
"20190108LG/6","2019-01-08T00:00:00.000","LG/6","Bargang Beach","POINT (149.064357 -35.227708)","710","No",,,
"20190108MR/11","2019-01-08T00:00:00.000","MR/11","Swamp Creek Beach","POINT (148.951514 -35.242859)","NS","Yes",,,
"20190108LT/3","2019-01-08T00:00:00.000","LT/3","Tuggeranong Town Park","POINT (149.06529 -35.410376)","NS","Yes",,,
"20190108PR/1","2019-01-08T00:00:00.000","PR/1","Murray's Corner","POINT (148.952825 -35.363614)","350","No",,,
"20190108LG/1","2019-01-08T00:00:00.000","LG/1","Bimbi Beach","POINT (149.074859 -35.229443)","160","No",,,
"20190107LT/3","2019-01-07T00:00:00.000","LT/3","Tuggeranong Town Park","POINT (149.06529 -35.410376)","150","Yes",,,
"20190107MR/5","2019-01-07T00:00:00.000","MR/5","Cotter Campground","POINT (148.9470014 -35.3264263)","100","Yes",,,
"20190107PR/1","2019-01-07T00:00:00.000","PR/1","Murray's Corner","POINT (148.952825 -35.363614)","220","Yes",,,
"20190107LT/7","2019-01-07T00:00:00.000","LT/7","Ngadyung Beach","POINT (149.066867 -35.405739)","52","Yes",,,
"20190107LG/1","2019-01-07T00:00:00.000","LG/1","Bimbi Beach","POINT (149.074859 -35.229443)","210","No",,,
"20190107MR/10","2019-01-07T00:00:00.000","MR/10","Tharwa Bridge","POINT (149.07113 -35.507393)","55","Yes",,,
"20190107LG/6","2019-01-07T00:00:00.000","LG/6","Bargang Beach","POINT (149.064357 -35.227708)","300","Yes",,,
"20190107MR/4","2019-01-07T00:00:00.000","MR/4","Casuarina Sands","POINT (148.9554338 -35.3196656)","97","Yes",,,
"20190107MR/6","2019-01-07T00:00:00.000","MR/6","Point Hut Crossing","POINT (149.07449 -35.451071)","79","Yes",,,
"20190107LG/7","2019-01-07T00:00:00.000","LG/7","Yerra Beach","POINT (149.063622 -35.226007)","160","Yes",,,
"20190107MOL/SKI","2019-01-07T00:00:00.000","MOL/SKI","Water Ski Boat Ramp","POINT (149.175036 -35.30442)","11","Yes",,,
"20190107LG/2","2019-01-07T00:00:00.000","LG/2","Dulwa & Nengi Bamir Beaches","POINT (149.069692 -35.225486)","30","No",,,
"20190107LT/5","2019-01-07T00:00:00.000","LT/5","Nguru Beach","POINT (149.069938 -35.407572)","33","Yes",,,
"20190107MR/1","2019-01-07T00:00:00.000","MR/1","Pine Island","POINT (149.0627416 -35.429116)","47","Yes",,,
"20190107MR/11","2019-01-07T00:00:00.000","MR/11","Swamp Creek Beach","POINT (148.951514 -35.242859)","51","Yes",,,
"20190107MR/3","2019-01-07T00:00:00.000","MR/3","Kambah Pool","POINT (149.0090686 -35.3948892)","33","Yes",,,
"20190107MR/8","2019-01-07T00:00:00.000","MR/8","Uriarra East & West","POINT (148.95221 -35.244733)","46","Yes",,,
"20190103LG/2","2019-01-03T00:00:00.000","LG/2","Dulwa & Nengi Bamir Beaches","POINT (149.069692 -35.225486)","420","No",,,
"20190103MOL/SKI","2019-01-03T00:00:00.000","MOL/SKI","Water Ski Boat Ramp","POINT (149.175036 -35.30442)","NS","Yes",,,
"20190103MR/6","2019-01-03T00:00:00.000","MR/6","Point Hut Crossing","POINT (149.07449 -35.451071)","59","Yes",,,
"20190103MR/11","2019-01-03T00:00:00.000","MR/11","Swamp Creek Beach","POINT (148.951514 -35.242859)","45","Yes",,,
"20190103MR/8","2019-01-03T00:00:00.000","MR/8","Uriarra East & West","POINT (148.95221 -35.244733)","NS","Yes",,,
"20190103LT/3","2019-01-03T00:00:00.000","LT/3","Tuggeranong Town Park","POINT (149.06529 -35.410376)","72","Yes",,,
"20190103MR/10","2019-01-03T00:00:00.000","MR/10","Tharwa Bridge","POINT (149.07113 -35.507393)","53","Yes",,,
"20190103MR/1","2019-01-03T00:00:00.000","MR/1","Pine Island","POINT (149.0627416 -35.429116)","21","Yes",,,
"20190103LT/7","2019-01-03T00:00:00.000","LT/7","Ngadyung Beach","POINT (149.066867 -35.405739)","NS","Yes",,,
"20190103PR/1","2019-01-03T00:00:00.000","PR/1","Murray's Corner","POINT (148.952825 -35.363614)","150","Yes",,,
"20190103LG/6","2019-01-03T00:00:00.000","LG/6","Bargang Beach","POINT (149.064357 -35.227708)","NS","Yes",,,
"20190103LT/5","2019-01-03T00:00:00.000","LT/5","Nguru Beach","POINT (149.069938 -35.407572)","NS","Yes",,,
"20190103MR/4","2019-01-03T00:00:00.000","MR/4","Casuarina Sands","POINT (148.9554338 -35.3196656)","NS","Yes",,,
"20190103LG/7","2019-01-03T00:00:00.000","LG/7","Yerra Beach","POINT (149.063622 -35.226007)","NS","Yes",,,
"20190103MR/3","2019-01-03T00:00:00.000","MR/3","Kambah Pool","POINT (149.0090686 -35.3948892)","NS","Yes",,,
"20190103LG/1","2019-01-03T00:00:00.000","LG/1","Bimbi Beach","POINT (149.074859 -35.229443)","590","No",,,
"20190103MR/5","2019-01-03T00:00:00.000","MR/5","Cotter Campground","POINT (148.9470014 -35.3264263)","NS","Yes",,,
"20190102PR/1","2019-01-02T00:00:00.000","PR/1","Murray's Corner","POINT (148.952825 -35.363614)","150","No",,,
"20190102LG/6","2019-01-02T00:00:00.000","LG/6","Bargang Beach","POINT (149.064357 -35.227708)","150","Yes",,,
"20190102LT/3","2019-01-02T00:00:00.000","LT/3","Tuggeranong Town Park","POINT (149.06529 -35.410376)","78","No",,,
"20190102LT/5","2019-01-02T00:00:00.000","LT/5","Nguru Beach","POINT (149.069938 -35.407572)","15","Yes",,,
"20190102MOL/SKI","2019-01-02T00:00:00.000","MOL/SKI","Water Ski Boat Ramp","POINT (149.175036 -35.30442)","20","Yes",,,
"20190102MR/10","2019-01-02T00:00:00.000","MR/10","Tharwa Bridge","POINT (149.07113 -35.507393)","82","No",,,
"20190102MR/3","2019-01-02T00:00:00.000","MR/3","Kambah Pool","POINT (149.0090686 -35.3948892)","150","Yes",,,
"20190102LG/2","2019-01-02T00:00:00.000","LG/2","Dulwa & Nengi Bamir Beaches","POINT (149.069692 -35.225486)","290","Yes",,,
"20190102MR/8","2019-01-02T00:00:00.000","MR/8","Uriarra East & West","POINT (148.95221 -35.244733)","35","Yes",,,
"20190102LG/1","2019-01-02T00:00:00.000","LG/1","Bimbi Beach","POINT (149.074859 -35.229443)","310","No",,,
"20190102LG/7","2019-01-02T00:00:00.000","LG/7","Yerra Beach","POINT (149.063622 -35.226007)","67","Yes",,,
"20190102MR/11","2019-01-02T00:00:00.000","MR/11","Swamp Creek Beach","POINT (148.951514 -35.242859)","44","No",,,
"20190102MR/1","2019-01-02T00:00:00.000","MR/1","Pine Island","POINT (149.0627416 -35.429116)","24","Yes",,,
"20190102LT/7","2019-01-02T00:00:00.000","LT/7","Ngadyung Beach","POINT (149.066867 -35.405739)","21","Yes",,,
"20190102MR/5","2019-01-02T00:00:00.000","MR/5","Cotter Campground","POINT (148.9470014 -35.3264263)","110","Yes",,,
"20190102MR/6","2019-01-02T00:00:00.000","MR/6","Point Hut Crossing","POINT (149.07449 -35.451071)","38","No",,,
"20190102MR/4","2019-01-02T00:00:00.000","MR/4","Casuarina Sands","POINT (148.9554338 -35.3196656)","26","Yes",,,
"20181218MR/3","2018-12-18T00:00:00.000","MR/3","Kambah Pool","POINT (149.0090686 -35.3948892)","NS","Yes",,,
"20181218MR/10","2018-12-18T00:00:00.000","MR/10","Tharwa Bridge","POINT (149.07113 -35.507393)","780","No",,,
"20181218LT/7","2018-12-18T00:00:00.000","LT/7","Ngadyung Beach","POINT (149.066867 -35.405739)","NS","Yes",,,
"20181218LG/2","2018-12-18T00:00:00.000","LG/2","Dulwa & Nengi Bamir Beaches","POINT (149.069692 -35.225486)","40","Yes",,,
"20181218LG/1","2018-12-18T00:00:00.000","LG/1","Bimbi Beach","POINT (149.074859 -35.229443)","670","No",,,
"20181218MR/4","2018-12-18T00:00:00.000","MR/4","Casuarina Sands","POINT (148.9554338 -35.3196656)","NS","Yes",,,
"20181218LT/3","2018-12-18T00:00:00.000","LT/3","Tuggeranong Town Park","POINT (149.06529 -35.410376)","710","No",,,
"20181218PR/1","2018-12-18T00:00:00.000","PR/1","Murray's Corner","POINT (148.952825 -35.363614)","310","No",,,
"20181218MR/8","2018-12-18T00:00:00.000","MR/8","Uriarra East & West","POINT (148.95221 -35.244733)","NS","Yes",,,
"20181218LT/5","2018-12-18T00:00:00.000","LT/5","Nguru Beach","POINT (149.069938 -35.407572)","90","Yes",,,
"20181218MR/5","2018-12-18T00:00:00.000","MR/5","Cotter Campground","POINT (148.9470014 -35.3264263)","110","Yes",,,
"20181218MOL/SKI","2018-12-18T00:00:00.000","MOL/SKI","Water Ski Boat Ramp","POINT (149.175036 -35.30442)","NS","Yes",,,
"20181218LG/6","2018-12-18T00:00:00.000","LG/6","Bargang Beach","POINT (149.064357 -35.227708)","NS","Yes",,,
"20181218LG/7","2018-12-18T00:00:00.000","LG/7","Yerra Beach","POINT (149.063622 -35.226007)","NS","Yes",,,
"20181218MR/1","2018-12-18T00:00:00.000","MR/1","Pine Island","POINT (149.0627416 -35.429116)","240","Yes",,,
"20181218MR/6","2018-12-18T00:00:00.000","MR/6","Point Hut Crossing","POINT (149.07449 -35.451071)","540","No",,,
"20181218MR/11","2018-12-18T00:00:00.000","MR/11","Swamp Creek Beach","POINT (148.951514 -35.242859)","820","No",,,
"20181217MR/10","2018-12-17T00:00:00.000","MR/10","Tharwa Bridge","POINT (149.07113 -35.507393)","500","Yes",,,
"20181217MR/5","2018-12-17T00:00:00.000","MR/5","Cotter Campground","POINT (148.9470014 -35.3264263)","110","No",,,
"20181217MR/4","2018-12-17T00:00:00.000","MR/4","Casuarina Sands","POINT (148.9554338 -35.3196656)","88","Yes",,,
"20181217LG/2","2018-12-17T00:00:00.000","LG/2","Dulwa & Nengi Bamir Beaches","POINT (149.069692 -35.225486)","220","Yes",,,
"20181217MR/6","2018-12-17T00:00:00.000","MR/6","Point Hut Crossing","POINT (149.07449 -35.451071)","1400","Yes",,,
"20181217MR/3","2018-12-17T00:00:00.000","MR/3","Kambah Pool","POINT (149.0090686 -35.3948892)","100","Yes",,,
