"the_geom","path_type","path_surf","area","suburb","owner"
"MULTIPOLYGON (((149.1038972028881 -35.22053375818346, 149.10388707960186 -35.220517362993284, 149.10389548083663 -35.22051677062151, 149.10390448456243 -35.22051482587734, 149.1039129376795 -35.220511619786365, 149.10391743768628 -35.220509047664244, 149.10392084008308 -35.22050706222194, 149.10392720414893 -35.22050187496868, 149.10393743737473 -35.22051836019659, 149.10393518588143 -35.22051836195213, 149.10393189137903 -35.220518679964684, 149.10392870649648 -35.22051881763807, 149.10392651028351 -35.22051913479419, 149.1039233261328 -35.22051990335454, 149.10392025165416 -35.22052053663911, 149.10391920869736 -35.220520897959425, 149.1039181107215 -35.22052116919581, 149.1039152016135 -35.220522343112194, 149.10391223748633 -35.220523426944595, 149.10391130451524 -35.22052392336932, 149.10391031652506 -35.22052432971012, 149.1039076824596 -35.22052590898259, 149.103904993375 -35.22052739817106, 149.10390417038957 -35.220528029700226, 149.1039032374706 -35.22052857118827, 149.10390104308658 -35.22053046556171, 149.10389868395896 -35.22053236006352, 149.1038972028881 -35.22053375818346)))","SHOPPING_PAVEMENT","CONCRETE","5.86311","KALEEN","ROADS_ACT"
"MULTIPOLYGON (((149.10403040209792 -35.22079727521127, 149.1040226589218 -35.22079710100114, 149.1040180454102 -35.22079651877746, 149.10401376122968 -35.2207958011064, 149.10400936664433 -35.220794587823896, 149.1040053013901 -35.220793239094036, 149.1040012356128 -35.220791439730405, 149.1039974992189 -35.220789549982825, 149.10399392699372 -35.220787164409614, 149.10399062934198 -35.22078477862207, 149.10398760568825 -35.22078189692322, 149.10398485666028 -35.220779060073454, 149.10398243670184 -35.22077586245968, 149.1039803462315 -35.22077266458882, 149.10397808923895 -35.22076793469207, 149.10397698686626 -35.2207644206065, 149.10397610394298 -35.220760726096124, 149.10397571535609 -35.22075712132692, 149.10397560108083 -35.22075329102671, 149.10397598140335 -35.220749775784505, 149.1039767457621 -35.22074594479891, 149.10397784013156 -35.2207425641899, 149.10397937345175 -35.22073886779463, 149.10398118197256 -35.2207357119455, 149.10398348441092 -35.220732285330605, 149.10398595227298 -35.22072944441086, 149.1039889141048 -35.22072637778865, 149.10399198644572 -35.22072389690442, 149.10399665026372 -35.220720513510294, 149.10409160592516 -35.22068033295544, 149.10409566766631 -35.220678662437116, 149.10409945436308 -35.22067658656287, 149.10410329623613 -35.220674735962405, 149.10410505214077 -35.22067356294232, 149.10410697294625 -35.22067252498361, 149.1041102648351 -35.2206699537981, 149.1041136668148 -35.220667607843495, 149.104115147832 -35.22066616465758, 149.10411679375 -35.22066485653304, 149.10411948110655 -35.220661880248905, 149.10412238827837 -35.22065903898318, 149.1041235395983 -35.220657415801135, 149.10412491073365 -35.220655927637544, 149.10412688378116 -35.22065259140409, 149.10412913155855 -35.22064939014615, 149.10412989831914 -35.2206476320743, 149.10413093975728 -35.22064596391463, 149.1041321986532 -35.22064240292205, 149.10413373222653 -35.22063893184166, 149.10413416939483 -35.22063708390049, 149.1041347713592 -35.22063528089396, 149.10413531626088 -35.22063163033244, 149.10413608082067 -35.220627979599264, 149.10413607867255 -35.22062613200137, 149.1041363510447 -35.220624239125556, 149.10413607217575 -35.2206205441443, 149.1041360678795 -35.22061684894848, 149.10413562641506 -35.22061500169386, 149.10413551443787 -35.22061315418177, 149.1041344668703 -35.22060954992795, 149.1041336938231 -35.220605900396215, 149.10413286806184 -35.22060414356864, 149.10413237173543 -35.22060234142026, 149.10413055557436 -35.220598918020556, 149.104129013986 -35.2205954944063, 149.1041269782195 -35.220592116241505, 149.1041262627591 -35.22059076489834, 149.10412582176653 -35.22058932321394, 149.10412576512323 -35.22058783616583, 149.104125928138 -35.22058634894613, 149.1041264756067 -35.220584906489435, 149.1041272978052 -35.220583599008314, 149.1041283947334 -35.22058242650276, 149.1041297114768 -35.22058138901564, 149.10413119322567 -35.220580576716614, 149.10413283997997 -35.220579989605675, 149.10415693613166 -35.22057023708032, 149.10414909294778 -35.22062571626092, 149.10414680173278 -35.220638786438705, 149.10414187393695 -35.220651272852514, 149.1041343091925 -35.220662860058475, 149.10412443661923 -35.22067323235517, 149.10411247540367 -35.22068198400014, 149.10409886470535 -35.220688979459574, 149.1040151633412 -35.22072640237022, 149.104011815172 -35.22072780194859, 149.10401066269773 -35.22072843373558, 149.10400967475795 -35.220728885140566, 149.10400835780138 -35.220729742372924, 149.10400665654714 -35.22073069003195, 149.1040056690259 -35.2207315019438, 149.10400479112454 -35.22073213351649, 149.10400369403564 -35.220733170830854, 149.10400221270137 -35.22073434363522, 149.10400144494312 -35.22073524550238, 149.1040006769756 -35.22073596711608, 149.1039997448397 -35.220737184555304, 149.10399859320228 -35.220738537356006, 149.10399804520708 -35.220739529178466, 149.10399738722572 -35.220740385896534, 149.10399678468207 -35.22074169320538, 149.10399590777456 -35.22074318098192, 149.10399557949012 -35.22074421769635, 149.10399514127178 -35.22074516436975, 149.10399475854354 -35.22074660669728, 149.10399426609067 -35.22074813923725, 149.10399415746465 -35.220749175780306, 149.10399388409482 -35.22075021245189, 149.1039938309066 -35.22075169958571, 149.10399366794144 -35.2207532318686, 149.10399377902627 -35.220754313303615, 149.10399378022956 -35.22075534976098, 149.1039941681371 -35.22075836870639, 149.10399642518263 -35.22076314366619, 149.103997305491 -35.22076458500826, 149.10399895538905 -35.22076670170091, 149.1040004956149 -35.220768953669314, 149.10400170525423 -35.220770259564176, 149.10400373924108 -35.220772105576636, 149.1040057734373 -35.2207741318425, 149.1040072025261 -35.22077525731243, 149.10400962054948 -35.22077678758128, 149.10401203872988 -35.22077845304018, 149.10401368721583 -35.22077935302181, 149.10401643430865 -35.22078052252648, 149.1040191266439 -35.220781827264055, 149.10402093955992 -35.22078245673684, 149.10402396080755 -35.22078326552015, 149.10402681736366 -35.22078411949533, 149.10402879476206 -35.220784523522596, 149.10403489117792 -35.220785284842, 149.10403040209792 -35.22079727521127)))","SHOPPING_PAVEMENT","CONCRETE","48.98421","KALEEN","ROADS_ACT"
"MULTIPOLYGON (((149.10322731517695 -35.22078492111477, 149.10326639680878 -35.22076961436872, 149.1032582807069 -35.2207793994113, 149.10326367262164 -35.2207883177916, 149.10327762058014 -35.22078799154859, 149.10324007951067 -35.220805865720074, 149.10324791990212 -35.22079508949718, 149.10324126313506 -35.220784594875944, 149.10322731517695 -35.22078492111477)))","SHOPPING_PAVEMENT","CONCRETE","5.39639","KALEEN","ROADS_ACT"
"MULTIPOLYGON (((149.10403040209792 -35.22079727521127, 149.10403489117792 -35.220785284842, 149.10405190707672 -35.220778692301955, 149.10406383318806 -35.22078697465691, 149.10403040209792 -35.22079727521127)))","SHOPPING_PAVEMENT","CONCRETE","2.89651","KALEEN","ROADS_ACT"
"MULTIPOLYGON (((149.1030339721508 -35.22089060908619, 149.1030420888083 -35.220881274692196, 149.10303394667034 -35.22086843790965, 149.10302126261567 -35.22086952922664, 149.10305996101124 -35.22085516917436, 149.1030510757597 -35.22086468441688, 149.10305729220704 -35.22087432318397, 149.10307107481518 -35.220873456331496, 149.1030339721508 -35.22089060908619)))","SHOPPING_PAVEMENT","CONCRETE","5.04976","KALEEN","ROADS_ACT"
"MULTIPOLYGON (((149.10376329630438 -35.219800951186876, 149.10385979776729 -35.21995814735293, 149.10385497237883 -35.21996423467242, 149.10386218023152 -35.2199763961781, 149.10387129618277 -35.21997656932951, 149.10399200708198 -35.22017403320457, 149.10399453747922 -35.22017777149334, 149.1039966279873 -35.22018101442777, 149.10399811470035 -35.22018448315028, 149.1039994366708 -35.22018795200129, 149.1040001547415 -35.2201915565137, 149.1040007629838 -35.22019516111179, 149.1040007123596 -35.220198856350756, 149.10400044270625 -35.220203092521515, 149.103998144678 -35.22021030445977, 149.10399617194972 -35.22021391107151, 149.10399436338855 -35.22021702185768, 149.10399063450177 -35.22022157617102, 149.1039890989946 -35.220223379905235, 149.10398427135087 -35.220227529504875, 149.1039825705775 -35.22022888273386, 149.1039749976898 -35.22023344004527, 149.10389881340743 -35.220265179022185, 149.10388445428114 -35.22024234306474, 149.1039584977806 -35.22021137184436, 149.10396468552042 -35.22019622571335, 149.1039713644003 -35.22017842045783, 149.10397229490894 -35.22017580605438, 149.10397596668363 -35.220169359122956, 149.103962322902 -35.22014778439186, 149.10390818501753 -35.22005963751024, 149.10390268283447 -35.2200503587364, 149.10390163800207 -35.220049097775274, 149.10378213910982 -35.21985465210826, 149.10376260809855 -35.219823122921156, 149.1037109732835 -35.21980964406997, 149.10368396852772 -35.219820840797425, 149.10366713491638 -35.219794987486935, 149.10369353556004 -35.21978374616962, 149.1037018791474 -35.21978085562254, 149.10371022419457 -35.219779226849305, 149.10371922956543 -35.21977876921056, 149.10372790691304 -35.219779573601905, 149.10373680542972 -35.219781684659495, 149.10374488164592 -35.21978501306837, 149.10375213540536 -35.219789423638595, 149.1037583468957 -35.21979478135109, 149.10376329630438 -35.219800951186876)))","SHOPPING_PAVEMENT","PAVERS OR CONCRETE BLOCKS","117.53187","KALEEN","ROADS_ACT"
"MULTIPOLYGON (((149.103610912999 -35.21985118019467, 149.10359484866933 -35.21982573184712, 149.10364847328188 -35.219802888090875, 149.10366437361142 -35.21982896744655, 149.103610912999 -35.21985118019467)))","SHOPPING_PAVEMENT","PAVERS OR CONCRETE BLOCKS","17.57242","KALEEN","ROADS_ACT"
"MULTIPOLYGON (((149.12868818966496 -35.413640186258355, 149.12872887322752 -35.41360639457128, 149.1287287264103 -35.41361878679701, 149.12873716611185 -35.413630810046946, 149.12871489931314 -35.413648766753795, 149.1287034912343 -35.413639495221624, 149.12868818966496 -35.413640186258355)))","SHOPPING_PAVEMENT","CONCRETE","8.51964","CHISHOLM","ROADS_ACT"
"MULTIPOLYGON (((149.0640539323076 -35.2421719741701, 149.06400989125405 -35.24202598912028, 149.0640277405665 -35.24202210557603, 149.06403164870636 -35.24203431595226, 149.06407185090072 -35.24202564554293, 149.06408170485727 -35.242057951441474, 149.0640798938939 -35.24206047580837, 149.06405331189524 -35.24206589547853, 149.06406223000144 -35.24209513750008, 149.0640604190064 -35.2420976168034, 149.06409183407138 -35.24209115847966, 149.06409678856653 -35.242107379010484, 149.06409959750567 -35.242118643555, 149.0640996049142 -35.2421296840565, 149.06409818038819 -35.24213509229824, 149.06409313384165 -35.24214541408431, 149.06408572510327 -35.24215537643738, 149.06408094923918 -35.242159794809574, 149.06407013287196 -35.24216673946998, 149.06406398229933 -35.24216895036507, 149.0640539323076 -35.2421719741701)))","SHOPPING_PAVEMENT","CONCRETE","70.13934","BELCONNEN","ROADS_ACT"
"MULTIPOLYGON (((149.10491626744238 -35.15135556815302, 149.10491985750792 -35.15137575400996, 149.1048889161293 -35.15137947368091, 149.10488521591304 -35.15135892739758, 149.10491626744238 -35.15135556815302)))","FOOTPATH","CONCRETE","6.5132","TAYLOR","ROADS_ACT"
"MULTIPOLYGON (((149.12813102493269 -35.41435375268398, 149.12812596006583 -35.41435330703884, 149.12812105934202 -35.41435218530065, 149.12811643278644 -35.41435034229925, 149.12787163185402 -35.414154382119314, 149.1278667818926 -35.41415033128412, 149.1278305625495 -35.414113280669866, 149.12780275846038 -35.41407162546511, 149.12779574686175 -35.41405743777076, 149.12778032202615 -35.4140116697803, 149.1277748032054 -35.413964405035244, 149.12777463264885 -35.413848099900804, 149.1277751770229 -35.41384395365357, 149.12777660232064 -35.41383994172976, 149.12777885369496 -35.41383619936939, 149.12778187623252 -35.41383281675045, 149.12778556004088 -35.41382992916682, 149.12778979509542 -35.413827581788375, 149.12778245179854 -35.413849939787966, 149.127783006693 -35.41396556861429, 149.12778312345858 -35.4139701197728, 149.12778329526964 -35.41397467087739, 149.127783914119 -35.413983772816934, 149.12778436115735 -35.4139883236519, 149.12778491822058 -35.41399282931696, 149.12778558544088 -35.41399737993623, 149.1277863626861 -35.41400188538559, 149.12778719497683 -35.41400639078101, 149.12778813735855 -35.41401089606859, 149.12778918976528 -35.414015356186255, 149.12779035226305 -35.414019816196074, 149.1277915698064 -35.41402427615194, 149.12779289737475 -35.41402869093789, 149.12779433503422 -35.41403310561598, 149.12779582767322 -35.41403747517808, 149.1277974304034 -35.414041844632294, 149.12779914315857 -35.41404616891659, 149.12780096600494 -35.414050493092994, 149.12780284383086 -35.41405477215339, 149.12780483174805 -35.414059051105895, 149.12780687464476 -35.414063284942394, 149.1278097451412 -35.414068824769075, 149.12781432594892 -35.414077021584184, 149.1278168091446 -35.41408120992697, 149.12781934718774 -35.41408526302964, 149.12782199525606 -35.41408927096233, 149.12782469830407 -35.41409323377898, 149.12782751144337 -35.414097196487674, 149.12783037956237 -35.41410111408032, 149.12783335764047 -35.414104941440925, 149.12783639076437 -35.41410876874751, 149.127839478868 -35.41411255093802, 149.1278426218191 -35.41411619788838, 149.12784598515094 -35.414119979808994, 149.12784934821866 -35.41412358148132, 149.12785276633218 -35.41412718309961, 149.12785629447103 -35.41413073954784, 149.12785987752343 -35.41413420581794, 149.12786351555556 -35.41413762697193, 149.12786726361296 -35.41414100295583, 149.12787106665013 -35.414144333823614, 149.12787497971252 -35.41414761952133, 149.12809482147884 -35.41432765222573, 149.12809900958888 -35.41433080245966, 149.1281011586234 -35.414332332460454, 149.12810336270368 -35.414333862407155, 149.12810556665156 -35.41433530222974, 149.12810777059948 -35.41433674205227, 149.1281100295269 -35.414338136758644, 149.1281123435001 -35.41433953141092, 149.12811465734083 -35.414340835939065, 149.12811702622736 -35.41434214041309, 149.1281193951139 -35.41434344488707, 149.12812176386797 -35.41434465923693, 149.1281266663809 -35.41434699765018, 149.12812914509402 -35.41434812176764, 149.12813167885292 -35.41434924583098, 149.1281341574336 -35.41435027982427, 149.12813674610575 -35.41435131370934, 149.128139279666 -35.414352302586394, 149.12813614371848 -35.41435343222015, 149.12813102493269 -35.41435375268398)))","SHOPPING_PAVEMENT","CONCRETE","45.07377","CHISHOLM","ROADS_ACT"
"MULTIPOLYGON (((149.12966408661083 -35.41400899870145, 149.12961041187313 -35.413968451143226, 149.12960672000443 -35.41396588627525, 149.12960457115256 -35.41396449148725, 149.12960242236784 -35.41396314176124, 149.1296002185378 -35.413961792089964, 149.12959647216104 -35.413959587772766, 149.12959415837452 -35.41395832833495, 149.1295918997006 -35.413957113904395, 149.1295895860484 -35.413955944590576, 149.12958721735086 -35.41395477533146, 149.12958490376587 -35.413953651079595, 149.12956948132117 -35.41394713241035, 149.12954216088775 -35.413935127990655, 149.129525033853 -35.41392982768733, 149.12953652439356 -35.413920443346, 149.1295522782432 -35.413927727745865, 149.12957904728225 -35.41393910184206, 149.12958317810333 -35.41394071997004, 149.12958582189327 -35.413941798831424, 149.1295884106379 -35.41394287774751, 149.12959099951678 -35.41394404678762, 149.12959457995126 -35.4139457105247, 149.12959854610637 -35.41394764425069, 149.1296034490403 -35.41395025297645, 149.1296053772404 -35.413951332549175, 149.12960780125192 -35.41395268200136, 149.12961011530695 -35.413954121687084, 149.12961248440743 -35.41395556131802, 149.12961474348427 -35.41395704612046, 149.1296170576066 -35.41395853086809, 149.1296192617724 -35.41396010584929, 149.12964295822138 -35.41397815218021, 149.1296727723126 -35.4140012844366, 149.12966408661083 -35.41400899870145)))","SHOPPING_PAVEMENT","CONCRETE","18.63629","CHISHOLM","ROADS_ACT"
"MULTIPOLYGON (((149.12956479585782 -35.41409061482769, 149.12933729261147 -35.41409075070429, 149.12933321335177 -35.4140867892871, 149.1294543309757 -35.41398739719902, 149.1294667316833 -35.413997794226624, 149.12951666501948 -35.41403951718202, 149.12954124581836 -35.41405999600759, 149.12953354796605 -35.414065726548046, 149.12956479585782 -35.41409061482769)))","SHOPPING_PAVEMENT","CONCRETE","125.79492","CHISHOLM","ROADS_ACT"
"MULTIPOLYGON (((149.12877873410346 -35.414381188292424, 149.12843761175924 -35.41437877598968, 149.1284343562875 -35.4143735069299, 149.12843165100747 -35.414368057079685, 149.12878548846467 -35.41437018646622, 149.12878384209188 -35.41437356775059, 149.12877873410346 -35.414381188292424)))","SHOPPING_PAVEMENT","CONCRETE","38.10387","CHISHOLM","ROADS_ACT"
"MULTIPOLYGON (((149.12911922157997 -35.41440090410958, 149.1290659922956 -35.41440091176671, 149.12906608074323 -35.41438631155662, 149.1290864189287 -35.41436691471019, 149.12908729859092 -35.41436619284529, 149.12908889324592 -35.41436506471331, 149.12909004813662 -35.4143643425758, 149.12909180826276 -35.414363439590424, 149.1290930735789 -35.41436294265406, 149.12909505428868 -35.414362309822806, 149.12909642996345 -35.41436199302553, 149.12909846611976 -35.414361630511955, 149.1290997319704 -35.41436149407184, 149.12910182364016 -35.41436144693795, 149.12910397062294 -35.41436157999768, 149.12910534703272 -35.414361758882755, 149.1291073843919 -35.414362207485745, 149.12910870602326 -35.41436256667346, 149.129110633692 -35.41436328575769, 149.12911190054504 -35.41436382524807, 149.129113608432 -35.41436481492261, 149.1291147104153 -35.41436553482469, 149.1291162534994 -35.414366749972984, 149.12911713550042 -35.41436760527929, 149.12911840369023 -35.4143690460104, 149.12911912068782 -35.41436999160436, 149.12912005880395 -35.414371567848754, 149.1291205558193 -35.41437264884695, 149.12912110874913 -35.414374315597136, 149.12912138564852 -35.4143754418755, 149.12912160837098 -35.41437715401491, 149.12912161010865 -35.41437832562796, 149.12912144751115 -35.41438003814909, 149.1291212289991 -35.41438116491823, 149.12912073612733 -35.41438287776655, 149.1291202973656 -35.41438395969176, 149.12911941897326 -35.41438553773567, 149.12911922157997 -35.41440090410958), (149.1290988901286 -35.41438772105175, 149.12910153218934 -35.41438762831062, 149.1291041737824 -35.41438722013517, 149.12910725473876 -35.414386135592835, 149.1291094547631 -35.41438491673672, 149.12911132404528 -35.414383382773444, 149.129112862719 -35.414381623827104, 149.12911401573854 -35.414379639952244, 149.12911472825866 -35.414377566389504, 149.12911500027943 -35.41437540313893, 149.1291148319345 -35.414373240324565, 149.12911416824505 -35.414371123063, 149.1291130643905 -35.41436914142378, 149.12911157548336 -35.414367340414394, 149.12910970159055 -35.414365765096875, 149.12910755293703 -35.41436450548624, 149.12910650640043 -35.41436405590181, 149.12910402820788 -35.41436329230069, 149.12910144039176 -35.41436284424287, 149.12909879813134 -35.41436280179787, 149.12909615640538 -35.41436311984915, 149.12909362537224 -35.41436384334969, 149.12909131498955 -35.41436488206638, 149.12908922525733 -35.41436623599927, 149.12908746620013 -35.41436785997725, 149.12908609286367 -35.41436975394585, 149.12908516009324 -35.414371782664425, 149.12908461277638 -35.41437390112547, 149.12908461691873 -35.41437669497198, 149.1290851705828 -35.41437885740478, 149.1290861643454 -35.41438083915329, 149.12908754329442 -35.4143827303961, 149.1290893071626 -35.41438435088502, 149.12909140090426 -35.41438570067458, 149.12909371436115 -35.41438673481174, 149.12909624746638 -35.41438740823446, 149.1290988901286 -35.41438772105175)))","SHOPPING_PAVEMENT","CONCRETE","11.59112","CHISHOLM","ROADS_ACT"
"MULTIPOLYGON (((149.12844439814603 -35.413307012087124, 149.12843576651602 -35.41331409534156, 149.12834703067404 -35.41338664259318, 149.12834695165822 -35.4135198012134, 149.12831267216703 -35.41349171619096, 149.12825322331597 -35.413491684549136, 149.1282741129851 -35.413473008287966, 149.12827317924342 -35.41343700457866, 149.12825328415374 -35.4134208468487, 149.1282533366091 -35.41330692977535, 149.12844439814603 -35.413307012087124), (149.128320316969 -35.41337522310722, 149.12832063754712 -35.41336864372323, 149.12834386634876 -35.41336848567615, 149.12835260662186 -35.41336041095494, 149.1283522176525 -35.41332057642961, 149.12827515439676 -35.41332047201165, 149.12827523469107 -35.41337499708962, 149.128320316969 -35.41337522310722)))","SHOPPING_PAVEMENT","CONCRETE","167.45046","CHISHOLM","ROADS_ACT"
"MULTIPOLYGON (((149.12844387181858 -35.41332337015285, 149.12843576651602 -35.41331409534156, 149.12844439814603 -35.413307012087124, 149.1284643238319 -35.41330658689793, 149.12844387181858 -35.41332337015285)))","SHOPPING_PAVEMENT","CONCRETE","2.33601","CHISHOLM","ROADS_ACT"
"MULTIPOLYGON (((149.12843576651602 -35.41331409534156, 149.12844387181858 -35.41332337015285, 149.1283609091291 -35.413391450578224, 149.12839623511488 -35.41341998517803, 149.12839744670404 -35.413420389544015, 149.12839865875824 -35.413421109344306, 149.12839948562984 -35.41342191964811, 149.12840009278628 -35.41342304560306, 149.12840031449437 -35.41342408181334, 149.12840015115273 -35.41342529865123, 149.12839971225367 -35.41342629044989, 149.12839883299407 -35.41342728268219, 149.1283978431793 -35.41342795958855, 149.1283898168288 -35.41343490705717, 149.12838585922947 -35.41343874123345, 149.1283770694187 -35.41345055616106, 149.12837086831848 -35.41346345003021, 149.12836780319304 -35.41347525932115, 149.12836655256297 -35.41348571496238, 149.1283666092683 -35.41348684145937, 149.12836633796098 -35.41348950039108, 149.1283673423871 -35.41349873713528, 149.1283674547353 -35.41350026913649, 149.12836790014345 -35.41350369341854, 149.12837248921073 -35.41351747790707, 149.1283734826132 -35.41351923435145, 149.12834695165822 -35.4135198012134, 149.12834703067404 -35.41338664259318, 149.12843576651602 -35.41331409534156)))","SHOPPING_PAVEMENT","CONCRETE","52.14295","CHISHOLM","ROADS_ACT"
"MULTIPOLYGON (((149.08364523955962 -35.45041985411293, 149.08362199242288 -35.450411667210425, 149.08356713844233 -35.45034717270417, 149.08353676420202 -35.45031380071282, 149.083524414997 -35.45029907315052, 149.08350776017414 -35.45027326307025, 149.08349633833785 -35.45024889174363, 149.08348793599114 -35.450214289567505, 149.08348907310386 -35.450193154958825, 149.08350230641994 -35.45015105925174, 149.0835351754126 -35.45008245522371, 149.0835565531673 -35.45003395574811, 149.0835696897529 -35.45000655018793, 149.08361081228952 -35.44981046167097, 149.0836243598214 -35.4498108588855, 149.08359113621748 -35.44997296606735, 149.08360762215733 -35.449994810817046, 149.08362040113983 -35.44999782208016, 149.08361529526908 -35.4500148585244, 149.08358158286507 -35.450004379911256, 149.0835796153088 -35.45002069343656, 149.0835707065466 -35.45003439765737, 149.0835438852611 -35.45009204799686, 149.0835115119844 -35.45016074184565, 149.08350163199827 -35.45019634661606, 149.08350214575134 -35.4502161283608, 149.08350607748034 -35.45023987342877, 149.08351855184318 -35.45027100335347, 149.08354209600574 -35.450302892516675, 149.0835526702891 -35.45030378724535, 149.08358692566225 -35.45030570381947, 149.0836167715431 -35.45030338730452, 149.08362218333886 -35.450319651224625, 149.0835782436798 -35.450326527639966, 149.0835718080805 -35.45033482294169, 149.08364523955962 -35.45041985411293)))","SHOPPING_PAVEMENT","CONCRETE","106.92384","GORDON","ROADS_ACT"
"MULTIPOLYGON (((149.08428454698046 -35.45029815273809, 149.08428328020165 -35.450297973278445, 149.08428096692435 -35.450297614222286, 149.0842776070652 -35.450296985446336, 149.08427424703922 -35.45029617642384, 149.08427094195827 -35.450295232182214, 149.0842687935577 -35.45029451253032, 149.0842656534786 -35.450293342877885, 149.08426256830288 -35.4502919929447, 149.0842595381139 -35.450290552854035, 149.08425832615512 -35.45029010299026, 149.08427109403007 -35.450281037671814, 149.08432064697342 -35.45021062060659, 149.0843243815926 -35.4501996683074, 149.08432548366085 -35.45020038860865, 149.08432658581253 -35.450201199033124, 149.08432868001768 -35.45020286501211, 149.0843297271829 -35.450203765594, 149.08433171133166 -35.450205521764616, 149.08433270342692 -35.45020642238071, 149.08433457756098 -35.450208313804566, 149.08433551462807 -35.4502092595165, 149.08433639662508 -35.450210205262636, 149.08433816070277 -35.450212186878126, 149.08433981468218 -35.45021421362367, 149.08434135852167 -35.45021624043766, 149.08434207543402 -35.4502173214713, 149.08434384005474 -35.45021988888767, 149.08432798072027 -35.450220799978794, 149.08428398376466 -35.45028463459659, 149.08428454698046 -35.45029815273809)))","SHOPPING_PAVEMENT","CONCRETE","15.44955","GORDON","ROADS_ACT"
"MULTIPOLYGON (((149.08362199242288 -35.450411667210425, 149.08364523955962 -35.45041985411293, 149.0836525716275 -35.450428276123354, 149.0839803043341 -35.450558482184086, 149.0840303837412 -35.4505807116384, 149.0840500517734 -35.45058930623267, 149.08423523495088 -35.45033143884909, 149.08423704246715 -35.45032084824211, 149.08423830941297 -35.450321207948676, 149.08424133931086 -35.450322332608586, 149.08424321236143 -35.45032305243191, 149.08424497531354 -35.450323817385204, 149.08424679341914 -35.450324672427506, 149.08424850138456 -35.45032552753816, 149.08425020943343 -35.45032647277203, 149.0842518624123 -35.450327418040054, 149.08425351547456 -35.450328453431275, 149.08425505843832 -35.45032953395249, 149.08425632588478 -35.45033043439821, 149.08424647396453 -35.45033652383657, 149.0840613458815 -35.45059439120291, 149.08408553230552 -35.45060582187579, 149.08410045955966 -35.450609282372376, 149.08409781864063 -35.450611942645445, 149.08409627804548 -35.4506134306341, 149.0840947374503 -35.45061491862271, 149.08409149092398 -35.45061775951745, 149.08408813421522 -35.450620555418716, 149.08408466724083 -35.45062321620332, 149.08408290619758 -35.450624524081825, 149.08407612260703 -35.45061375855337, 149.08405496683642 -35.45060426365209, 149.0839479961963 -35.45063790077263, 149.08394502929298 -35.45064538283908, 149.08394183430076 -35.450644393458845, 149.08393963078197 -35.45064362877362, 149.0839374272632 -35.45064286408835, 149.0839331302835 -35.45064124452639, 149.08392888824966 -35.45063948974538, 149.08392679470572 -35.45063854474538, 149.08392266264676 -35.450636609649614, 149.08392128534916 -35.450636024699804, 149.08403904461917 -35.450596793280276, 149.08398808341053 -35.45057384338915, 149.08393409415547 -35.45055175151964, 149.08357667038104 -35.450412461155224, 149.08358167230213 -35.45040213896179, 149.0836282770792 -35.450418918264646, 149.08362199242288 -35.450411667210425)))","SHOPPING_PAVEMENT","CONCRETE","122.14191","GORDON","ROADS_ACT"
"MULTIPOLYGON (((149.06087697356475 -35.24239121086609, 149.06083775911233 -35.242399113663886, 149.0608272473777 -35.24236698802375, 149.0608308173179 -35.24236626548964, 149.06090710417607 -35.242350821306566, 149.06092257180725 -35.24240232203521, 149.0608906076645 -35.24240968099466, 149.06088060654236 -35.24240333133921, 149.06087697356475 -35.24239121086609)))","SHOPPING_PAVEMENT","BITUMEN","35.58091","BELCONNEN","ROADS_ACT"
