"date_of_inspection","date_prepared","address","suburb","post_code","inspection_type","inspector"
"2022-04-19T00:00:00.000","2022-04-20T00:00:00.000","8 Harland Place","Flynn","2615","Building Report, Pest, EER","113"
"2022-03-23T00:00:00.000","2022-03-24T00:00:00.000","1 Quaife Place","Florey","2615","Building Report, Pest, EER","113"
"2022-03-21T00:00:00.000","2022-03-22T00:00:00.000","1/28 Narryer Close","Palmerston","2913","Building Report, Pest, EER","113"
"2022-03-21T00:00:00.000","2022-03-22T00:00:00.000","129 Ross Smith Crescent","Scullin","2614","Building Report, Pest, EER","113"
"2022-03-29T00:00:00.000","2022-03-30T00:00:00.000","3 Banyule Grove","Conder","2906","Building Report, Pest, EER","113"
"2022-03-24T00:00:00.000","2022-03-25T00:00:00.000","8/35 Goldner Street","Melba","2615","Building Report, Pest, EER","113"
"2022-03-17T00:00:00.000","2022-04-05T00:00:00.000","38 Gamban Square","Ngunnawal","2913","Building Report, Pest, EER","113"
"2022-03-21T00:00:00.000","2022-03-22T00:00:00.000","11/15 Wanliss Street","Latham","2615","Building Report, Pest, EER","113"
"2022-03-16T00:00:00.000","2022-03-17T00:00:00.000","9 Etheridge Street","Page","2614","Building Report, Pest, EER","113"
"2022-03-17T00:00:00.000","2022-03-18T00:00:00.000","49 Fowles Street","Weston","2611","Building Report, Pest, EER","113"
"2022-03-16T00:00:00.000","2022-03-17T00:00:00.000","25 Bimberi Crescent","Palmerston","2913","Building Report, Pest, EER","113"
"2022-03-09T00:00:00.000","2022-03-10T00:00:00.000","26B Rutherford Crescent","Ainslie","2602","Building Report, Pest, EER","113"
"2022-03-09T00:00:00.000","2022-03-10T00:00:00.000","2/25 Lind Close","Fraser","2615","Building Report, Pest, EER","113"
"2022-03-09T00:00:00.000","2022-03-10T00:00:00.000","3/18 Marou Place","Ngunnawal","2913","Building Report, Pest, EER","113"
"2022-04-27T00:00:00.000","2022-04-28T00:00:00.000","32 Hibberd Crescent","Forde","2914","Building Report, Pest, EER","113"
"2022-04-07T00:00:00.000","2022-04-08T00:00:00.000","3 Ellen Place","Palmerston","2913","Building Report, Pest, EER","113"
"2022-05-03T00:00:00.000","2022-05-04T00:00:00.000","2/42 Kenyon Circuit","Monash","2904","Building Report, Pest, EER","113"
"2022-03-11T00:00:00.000","2022-03-11T00:00:00.000","37 Frencham Street","Downer","2602","Building Report, Pest, EER","113"
"2022-03-04T00:00:00.000","2022-03-07T00:00:00.000","37 Twelvetrees Crescent","Florey","2615","Building Report, Pest, EER","113"
"2022-05-14T00:00:00.000","2022-05-14T00:00:00.000","1 Fretwell Street","Moncrieff","2914","Building, pest, Compliance, EER","111"
"2022-05-14T00:00:00.000","2022-05-14T00:00:00.000","2 Paul Place","Monash","2904","Building, pest, Compliance, EER","111"
"2022-05-12T00:00:00.000","2022-05-12T00:00:00.000","9 89 Werrina Crescent","Isabella Plains","2905","Building, pest, Compliance, EER","111"
"2022-05-02T00:00:00.000","2022-05-04T00:00:00.000","7/14 Hartigan Street","Garran","2605","Building Report, Pest, EER","109"
"2022-05-03T00:00:00.000","2022-05-04T00:00:00.000","57 Bronhill Street","Moncrieff","2914","Building Report, Pest, EER","109"
"2022-05-09T00:00:00.000","2022-05-10T00:00:00.000","53 Fred Lane Crescent","Gordon","2906","Building Report, Pest, EER","109"
"2022-05-10T00:00:00.000","2022-05-11T00:00:00.000","17 Caladenia Street","O'Connor","2602","Building Report, Pest, EER","109"
"2022-05-11T00:00:00.000","2022-05-12T00:00:00.000","15 Boswell Crescent","Florey","2615","Building Report, Pest, EER","109"
"2022-05-10T00:00:00.000","2022-05-13T00:00:00.000","3 Boyd Street","Lyneham","2602","Building Report, Pest, EER","109"
"2022-05-12T00:00:00.000","2022-05-13T00:00:00.000","6 Lyle Place","Chifley","2606","Building Report, Pest, EER","109"
"2022-05-13T00:00:00.000","2022-05-16T00:00:00.000","31 Nott Street","Fraser","2615","Building Report, Pest, EER","109"
"2022-05-16T00:00:00.000","2022-05-17T00:00:00.000","2/1 Rouseabout Street","Lawson","2617","Building Report, Pest, EER","109"
"2022-05-16T00:00:00.000","2022-05-17T00:00:00.000","25 Volpato Street","Forde","2914","Building Report, Pest, EER","109"
"2022-05-16T00:00:00.000","2022-05-17T00:00:00.000","32 Jackie Howe Crescent","Macarthur","2904","Building Report, Pest, EER","109"
"2022-05-16T00:00:00.000","2022-05-17T00:00:00.000","47 MacDonnel Street","Yarralumla","2600","Building Report, Pest, EER","109"
"2022-05-18T00:00:00.000","2022-08-19T00:00:00.000","12 Pinner Place","Macgregor","2615","Building Report, Pest, EER","109"
"2022-05-18T00:00:00.000","2022-05-19T00:00:00.000","7 Wettenhall Circuit","Calwell","2905","Building Report, Pest, EER","109"
"2022-05-18T00:00:00.000","2022-05-19T00:00:00.000","69 McKillop Circuit","Kambah","2902","Building Report, Pest, EER","109"
"2022-05-19T00:00:00.000","2022-05-20T00:00:00.000","100 Pridham Street","Farrer","2607","Building Report, Pest, EER","109"
"2022-05-19T00:00:00.000","2022-05-20T00:00:00.000","36/146 Ellerston Avenue","Isabella Plains","2905","Building Report, Pest, EER","109"
"2022-05-20T00:00:00.000","2022-05-23T00:00:00.000","1/91 Plimsoll Drive","Casey","2913","Building Report, Pest, EER","109"
"2022-05-20T00:00:00.000","2022-05-23T00:00:00.000","16B Leighton Street","Pearce","2607","Building Report, Pest, EER","109"
"2022-05-23T00:00:00.000","2022-05-24T00:00:00.000","28 Goldfinch Circuit","Theodore","2905","Building Report, Pest, EER","109"
"2022-05-23T00:00:00.000","2022-05-24T00:00:00.000","35 Follett Street","Scullin","2614","Building Report, Pest, EER","109"
"2022-05-24T00:00:00.000","2022-05-25T00:00:00.000","7/16 Holder Street","Turner","2612","Building Report, Pest, EER","109"
"2022-05-24T00:00:00.000","2022-05-25T00:00:00.000","6 Godfrey Street","Campbell","2612","Building Report, Pest, EER","109"
"2022-05-24T00:00:00.000","2022-05-25T00:00:00.000","7B Mawson Drive","Mawson","2607","Building Report, Pest, EER","109"
"2022-05-25T00:00:00.000","2022-05-26T00:00:00.000","8 Shara Place","Ngunnawal","2913","Building Report, Pest, EER","109"
"2022-05-26T00:00:00.000","2022-05-27T00:00:00.000","29 Rockwood Street","Casey","2913","Building Report, Pest, EER","109"
"2022-05-26T00:00:00.000","2022-05-27T00:00:00.000","270 Anthony Rolfe Avenue","Gungahlin","2912","Building Report, Pest, EER","109"
"2022-05-26T00:00:00.000","2022-05-27T00:00:00.000","33/83 Crozier Circuit","Kambah","2902","Building Report, Pest, EER","109"
"2022-05-26T00:00:00.000","2022-05-27T00:00:00.000","15 Horrocks Street","Torrens","2607","Building Report, Pest, EER","109"
"2022-05-27T00:00:00.000","2022-05-31T00:00:00.000","5/211 Kosciuszko Avenue","Palmerston","2913","Building Report, Pest, EER","109"
"2022-05-27T00:00:00.000","2022-05-31T00:00:00.000","1 Airey Crescent","Fadden","2904","Building Report, Pest, EER","109"
"2022-05-31T00:00:00.000","2022-06-01T00:00:00.000","12 Buzacott Place","McKellar","2617","Building Report, Pest, EER","109"
"2022-05-19T00:00:00.000","2022-06-02T00:00:00.000","24 Dallachy Place","Page","2614","Building Report, Pest, EER","109"
"2022-05-22T00:00:00.000","2022-05-22T00:00:00.000","28 Horsley Crescent","Melba","2615","Building, pest, Compliance, EER","111"
"2022-04-29T00:00:00.000","2022-05-02T00:00:00.000","11 Grannall Street","Forde","2914","Building Report, Pest, EER","109"
"2022-04-29T00:00:00.000","2022-05-02T00:00:00.000","8 Jessie Street","Forde","2914","Building Report, Pest, EER","109"
"2022-04-28T00:00:00.000","2022-04-29T00:00:00.000","2/31 Foxall Street","Holder","2611","Building Report, Pest, EER","109"
"2022-04-27T00:00:00.000","2022-04-28T00:00:00.000","8 Dashwood Retreat","Bonython","2905","Pest - Building and Compliance","56"
"2022-04-27T00:00:00.000","2022-04-28T00:00:00.000","16 Breen Street","Casey","2913","Building Report, Pest, EER","109"
"2022-04-27T00:00:00.000","2022-04-28T00:00:00.000","5/43 Kirkland Circuit","Macgregor","2615","Building Report, Pest, EER","109"
"2022-04-26T00:00:00.000","2022-04-28T00:00:00.000","71 Negus Crescent","Watson","2602","Building Report, Pest, EER","109"
"2022-04-26T00:00:00.000","2022-04-28T00:00:00.000","10/137 Jabanungga Avenue","Ngunnawal","2913","Building Report, Pest, EER","109"
"2022-04-22T00:00:00.000","2022-04-26T00:00:00.000","47 Woralul Street","Waramanga","2611","Pest - Building and Compliance","56"
"2022-04-22T00:00:00.000","2022-04-26T00:00:00.000","10 Beuamaris Street","Conder","2906","Pest - Building and Compliance","56"
"2022-04-22T00:00:00.000","2022-04-27T00:00:00.000","3/20 Helpman Street","Bonython","2905","Pest - Building and Compliance","56"
"2022-04-22T00:00:00.000","2022-04-26T00:00:00.000","4 Dobson Street","Watson","2602","Building Report, Pest, EER","109"
"2022-04-21T00:00:00.000","2022-04-22T00:00:00.000","379 Gundaroo Drive","Gungahlin","2912","Building Report, Pest, EER","109"
"2022-04-21T00:00:00.000","2022-04-22T00:00:00.000","92 Lionel Rose Street","Holt","2615","Building Report, Pest, EER","109"
"2022-04-21T00:00:00.000","2022-04-27T00:00:00.000","61 Jaeger Circuit","Bruce","2617","Building Report, Pest, EER","109"
"2022-04-20T00:00:00.000","2022-04-21T00:00:00.000","78 Stradbroke Street","Deakin","2600","Pest - Building and Compliance","56"
"2022-04-20T00:00:00.000","2022-04-21T00:00:00.000","4/5 Hartigan Street","Garran","2605","Building Report, Pest, EER","109"
"2022-04-19T00:00:00.000","2022-04-20T00:00:00.000","4 Esson Place","Garran","2605","Pest - Building and Compliance","56"
"2022-04-19T00:00:00.000","2022-04-20T00:00:00.000","152 Kosciuszko Avenue","Palmerston","2913","Building Report, Pest, EER","109"
"2022-04-19T00:00:00.000","2022-04-21T00:00:00.000","21 Morgan Place","Curtin","2605","Building Report, Pest, EER","109"
"2022-04-16T00:00:00.000","2022-04-19T00:00:00.000","14 Rickard Place","Gowrie","2904","Building Report, Pest, EER","109"
"2022-04-14T00:00:00.000","2022-04-19T00:00:00.000","16 Proctor Street","Chisholm","2905","Building Report, Pest, EER","109"
"2022-04-14T00:00:00.000","2022-04-19T00:00:00.000","57 Burn Street","Downer","2602","Building Report, Pest, EER","109"
"2022-04-14T00:00:00.000","2022-04-19T00:00:00.000","4 Myulung Street","Ngunnawal","2913","Building Report, Pest, EER","109"
"2022-04-13T00:00:00.000","2022-04-14T00:00:00.000","9 Hanson Place","Watson","2602","Pest - Building and Compliance","56"
"2022-04-13T00:00:00.000","2022-04-14T00:00:00.000","15 Joe Croft Street","Bonner","2914","Building Report, Pest, EER","109"
"2022-04-13T00:00:00.000","2022-04-14T00:00:00.000","50 Cultivation Street","Harrison","2914","Building Report, Pest, EER","109"
"2022-04-13T00:00:00.000","2022-04-14T00:00:00.000","31 Ferguson Circuit","Ngunnawal","2913","Building Report, Pest, EER","109"
"2022-04-12T00:00:00.000","1900-01-13T00:00:00.000","1 Adams Place","Watson","2602","Pest - Building and Compliance","56"
"2022-04-12T00:00:00.000","2022-04-13T00:00:00.000","3 McDermott Street","Kambah","2902","Pest - Building and Compliance","56"
"2022-04-12T00:00:00.000","2022-04-13T00:00:00.000","81 Wunderly Circuit","Macgregor","2615","Building Report, Pest, EER","109"
"2022-04-12T00:00:00.000","2022-04-13T00:00:00.000","5 John Winter Street","Gungahlin","2912","Building Report, Pest, EER","109"
"2022-04-11T00:00:00.000","2022-04-12T00:00:00.000","8 Brunnich Place","Florey","2615","Building Report, Pest, EER","109"
"2022-04-11T00:00:00.000","2022-04-12T00:00:00.000","70 Blamey Crescent","Campbell","2612","Building Report, Pest, EER","109"
"2022-04-11T00:00:00.000","2022-04-12T00:00:00.000","19 Stanfield Close","Kambah","2902","Building Report, Pest, EER","109"
"2022-04-11T00:00:00.000","2022-04-12T00:00:00.000","10/4 Dines Place","Bruce","2617","Building Report, Pest, EER","109"
"2022-04-08T00:00:00.000","2022-04-11T00:00:00.000","6 Chipperfield Circuit","Gordon","2906","Building Report, Pest, EER","109"
"2022-04-08T00:00:00.000","2022-04-11T00:00:00.000","23 Weavers Crescent","Theodore","2905","Building Report, Pest, EER","109"
"2022-04-07T00:00:00.000","2022-04-08T00:00:00.000","17 Stapylton Street","Holder","2611","Building Report, Pest, EER","109"
"2022-04-07T00:00:00.000","2022-04-08T00:00:00.000","12 Fimemore Street","Coombs","2611","Building Report, Pest, EER","109"
"2022-04-07T00:00:00.000","2022-04-28T00:00:00.000","35/124 Stockman Avenue","Lawson","2617","Building Report, Pest, EER","109"
"2022-04-07T00:00:00.000","2022-04-12T00:00:00.000","18 Allan Street","Curtin","2605","Building, pest, Compliance, EER","111"
"2022-04-07T00:00:00.000","2022-04-12T00:00:00.000","67 Kent Street","Deakin","2600","Building, pest, Compliance, EER","111"
"2022-04-07T00:00:00.000","2022-04-16T00:00:00.000","55 Gilmore Crescent","Garran","2605","Building, pest, Compliance, EER","111"
"2022-04-07T00:00:00.000","2022-04-16T00:00:00.000","55a Gilmore Crescent","Garran","2605","Building, pest, Compliance, EER","111"
"2022-04-06T00:00:00.000","2022-04-07T00:00:00.000","12 Anakie Court","Ngunnawal","2913","Building Report, Pest, EER","109"
"2022-04-06T00:00:00.000","2022-04-07T00:00:00.000","52 Bronhill Street","Moncrieff","2914","Building Report, Pest, EER","109"
"2022-04-06T00:00:00.000","2022-04-08T00:00:00.000","52 John Russell Circuit","Conder","2906","Building Report, Pest, EER","109"
"2022-04-06T00:00:00.000","2022-04-01T00:00:00.000","65 Belconnen Way","Weetangera","2614","Building, pest, Compliance, EER","111"
"2022-04-05T00:00:00.000","2022-04-06T00:00:00.000","6 Tanner Place","Kambah","2902","Building Report, Pest, EER","109"
"2022-04-05T00:00:00.000","2022-04-06T00:00:00.000","22 Feilman Street","Taylor","2914","Building Report, Pest, EER","109"
"2022-04-04T00:00:00.000","2022-04-05T00:00:00.000","38 Vellacott Street","Denman Prospect","2611","Pest - Building and Compliance","56"
"2022-04-04T00:00:00.000","2022-04-08T00:00:00.000","9/146 Shackelton Circuit","Mawson","2607","Pest - Building and Compliance","56"
"2022-04-04T00:00:00.000","2022-04-05T00:00:00.000","14 Bragg Street","Hackett","2602","Pest - Building and Compliance","56"
"2022-04-04T00:00:00.000","2022-04-05T00:00:00.000","1/29 Moonlight Avenue","Harrison","2914","Building Report, Pest, EER","109"
"2022-04-04T00:00:00.000","2022-04-05T00:00:00.000","5 Counihan Court","Dunlop","2615","Building Report, Pest, EER","109"
"2022-04-04T00:00:00.000","2022-04-16T00:00:00.000","11 Smith Street","Weetangera","2614","Building, pest, Compliance, EER","111"
"2022-04-02T00:00:00.000","2022-04-04T00:00:00.000","5 Haswell Place","Chifley","2606","Building Report, Pest, EER","109"
"2022-04-01T00:00:00.000","2022-04-05T00:00:00.000","2 Max Henry Crescent","Macarthur","2904","Pest - Building and Compliance","56"
"2022-04-01T00:00:00.000","2022-04-04T00:00:00.000","5 Gillies Street","Curtin","2605","Pest - Building and Compliance","56"
"2022-04-01T00:00:00.000","2022-04-04T00:00:00.000","18 Yambina Crescent","Waramanga","2611","Pest - Building and Compliance","56"
"2022-04-01T00:00:00.000","2022-04-04T00:00:00.000","7/32 Warring Place","Giralang","2617","Building Report, Pest, EER","109"
"2022-04-01T00:00:00.000","2022-04-04T00:00:00.000","38 Burnett Street","Kaleen","2617","Building Report, Pest, EER","109"
"2022-04-01T00:00:00.000","2022-04-04T00:00:00.000","8 Mt Warning Crescent","Palmerston","2913","Building Report, Pest, EER","109"
"2022-04-01T00:00:00.000","2022-04-06T00:00:00.000","13 Smith Street","Weetangera","2614","Building, pest, Compliance, EER","111"
"2022-03-31T00:00:00.000","2022-04-04T00:00:00.000","35B Woralul Street","Waramanga","2611","Pest - Building and Compliance","56"
"2022-03-31T00:00:00.000","2022-04-01T00:00:00.000","5 Warner Place","Holder","2611","Pest - Building and Compliance","56"
"2022-03-31T00:00:00.000","2022-04-04T00:00:00.000","18/67 Barraclough Crescent","Monash","2904","Pest - Building and Compliance","56"
"2022-03-30T00:00:00.000","2022-03-31T00:00:00.000","6 Lukin Place","Watson","2602","Pest - Building and Compliance","56"
"2022-03-30T00:00:00.000","2022-04-01T00:00:00.000","2 Naismith Place","Kambah","2902","Pest - Building and Compliance","56"
"2022-03-30T00:00:00.000","2022-03-31T00:00:00.000","40/67 Negus Crescent","Watson","2602","Building Report, Pest, EER","109"
"2022-03-30T00:00:00.000","2022-03-31T00:00:00.000","14 Barlee Place","Stirling","2611","Building Report, Pest, EER","109"
"2022-03-30T00:00:00.000","2022-03-31T00:00:00.000","3 Mason Street","Kambah","2902","Building Report, Pest, EER","109"
"2022-03-29T00:00:00.000","2022-03-30T00:00:00.000","7 McLellan Place","Waniassa","2903","Building Report, Pest, EER","109"
"2022-03-29T00:00:00.000","2022-03-30T00:00:00.000","23/36 Fink Crescent","Calwell","2905","Building Report, Pest, EER","109"
"2022-03-28T00:00:00.000","2022-03-29T00:00:00.000","11 Milford Street","Latham","2615","Building Report, Pest, EER","109"
"2022-03-28T00:00:00.000","2022-03-29T00:00:00.000","137 Chuculba Crescent","Giralang","2617","Building Report, Pest, EER","109"
"2022-03-26T00:00:00.000","2022-03-26T00:00:00.000","15 Smith Street","Weetangera","2614","Building, pest, Compliance, EER","111"
"2022-03-26T00:00:00.000","2022-03-26T00:00:00.000","1 80 Totterdall Street","Belconnen","2617","Building, pest, Compliance, EER","111"
"2022-03-25T00:00:00.000","2022-03-28T00:00:00.000","4 Ellen Place","Palmerston","2913","Building Report, Pest, EER","109"
"2022-03-25T00:00:00.000","2022-03-28T00:00:00.000","7 Patten Street","Ngunnawal","2913","Building Report, Pest, EER","109"
"2022-03-25T00:00:00.000","2022-03-28T00:00:00.000","8 Mabo Boulevard","Bonner","2914","Building Report, Pest, EER","109"
"2022-03-24T00:00:00.000","2022-03-25T00:00:00.000","2/8 Skewes Street","Casey","2913","Building Report, Pest, EER","109"
"2022-03-24T00:00:00.000","2022-03-25T00:00:00.000","29 Toppano Street","Moncrieff","2914","Building Report, Pest, EER","109"
"2022-03-24T00:00:00.000","2022-03-25T00:00:00.000","1/8 Jalanga Crescent","Aranda","2614","Building Report, Pest, EER","109"
"2022-03-24T00:00:00.000","2022-03-25T00:00:00.000","49 Evelyn Owen Crescent","Dunlop","2615","Building Report, Pest, EER","109"
"2022-03-23T00:00:00.000","2022-03-24T00:00:00.000","19 Vidal Street","Richardson","2905","Building Report, Pest, EER","109"
"2022-03-23T00:00:00.000","2022-03-24T00:00:00.000","82 Empire Circuit","Deakin","2600","Building Report, Pest, EER","109"
"2022-03-22T00:00:00.000","2022-03-23T00:00:00.000","7 Keysor Place","Gowrie","2904","Building Report, Pest, EER","109"
"2022-03-22T00:00:00.000","2022-03-23T00:00:00.000","5 McNamara Street","Pearce","2607","Building Report, Pest, EER","109"
"2022-03-22T00:00:00.000","2022-03-23T00:00:00.000","71 Wilshire Street","Dickson","2602","Building Report, Pest, EER","109"
"2022-03-22T00:00:00.000","2022-03-25T00:00:00.000","8 Lupus Place","Giralang","2617","Building Report, Pest, EER","109"
"2022-03-21T00:00:00.000","2022-03-23T00:00:00.000","70 Hampton Circuit","Yarralumla","2600","Pest - Building and Compliance","56"
"2022-03-21T00:00:00.000","2022-03-22T00:00:00.000","125 Mackenzie Street","Hackett","2602","Pest - Building and Compliance","56"
"2022-03-21T00:00:00.000","2022-03-24T00:00:00.000","10 Mitta Place","Kaleen","2617","Pest - Building and Compliance","56"
"2022-03-21T00:00:00.000","2022-03-22T00:00:00.000","17 Darwinia Terrace","Rivett","2611","Pest - Building and Compliance","56"
"2022-03-21T00:00:00.000","2022-03-22T00:00:00.000","23 Whitman Crescent","Taylor","2914","Building Report, Pest, EER","109"
"2022-03-21T00:00:00.000","2022-03-22T00:00:00.000","16 Porteous Crescent","Theodore","2905","Building Report, Pest, EER","109"
"2022-03-18T00:00:00.000","2022-03-22T00:00:00.000","29A Macrobertson Street","Mawson","2607","Pest - Building and Compliance","56"
"2022-03-18T00:00:00.000","2022-03-22T00:00:00.000","65 Mugga Way","Red Hill","2603","Pest - Building and Compliance","56"
"2022-03-18T00:00:00.000","2022-03-22T00:00:00.000","26 Lambrigg Street","Farrer","2607","Pest - Building and Compliance","56"
"2022-03-17T00:00:00.000","2022-03-17T00:00:00.000","294 Southern Cross Drive","Macgregor","2615","Pest - Building and Compliance","56"
"2022-03-17T00:00:00.000","2022-03-18T00:00:00.000","7 Colleano Street","Ngunnawal","2913","Building Report, Pest, EER","109"
"2022-03-17T00:00:00.000","2022-03-18T00:00:00.000","5/29 Bott Crescent","Casey","2913","Building Report, Pest, EER","109"
"2022-03-17T00:00:00.000","2022-03-18T00:00:00.000","25 Dooland Court","Nicholls","2913","Building Report, Pest, EER","109"
"2022-03-17T00:00:00.000","2022-03-24T00:00:00.000","3 Lingiari Court","Ngunnawal","2913","Building Report, Pest, EER","109"
"2022-03-16T00:00:00.000","2022-04-04T00:00:00.000","23 Axon Street","Monash","2904","Pest - Building and Compliance","56"
"2022-03-16T00:00:00.000","2022-03-18T00:00:00.000","11 Towers Place","Gordon","2906","Pest - Building and Compliance","56"
"2022-03-16T00:00:00.000","2022-03-17T00:00:00.000","51 Karrugang Circuit","Ngunnawal","2913","Building Report, Pest, EER","109"
"2022-03-16T00:00:00.000","2022-03-17T00:00:00.000","2 Clubbe Street","Macgregor","2615","Building Report, Pest, EER","109"
"2022-03-16T00:00:00.000","2022-03-17T00:00:00.000","43 Osburn Drive","Macgregor","2615","Building Report, Pest, EER","109"
"2022-03-16T00:00:00.000","2022-03-18T00:00:00.000","7 Kilburn Close","Dunlop","2615","Building Report, Pest, EER","109"
"2022-03-16T00:00:00.000","2022-03-16T00:00:00.000","46 Balsillei Crescent","Monash","2904","Building, pest, Compliance, EER","111"
"2022-03-16T00:00:00.000","2022-03-16T00:00:00.000","13 Noel Ryan Street","Gordon","2906","Building, pest, Compliance, EER","111"
"2022-03-15T00:00:00.000","2022-03-16T00:00:00.000","32 Melbourne Avenue","Deakin","2600","Pest - Building and Compliance","56"
"2022-03-15T00:00:00.000","2022-03-16T00:00:00.000","110 Dixon Drive","Holder","2611","Pest - Building and Compliance","56"
"2022-03-15T00:00:00.000","2022-03-16T00:00:00.000","33 Boult Place","Melba","2615","Building Report, Pest, EER","109"
"2022-03-12T00:00:00.000","2022-03-15T00:00:00.000","55 Grounds Crescent","Greenway","2900","Pest - Building and Compliance","56"
"2022-03-11T00:00:00.000","2022-03-15T00:00:00.000","38 Macalister Crescent","Curtin","2605","Pest - Building and Compliance","56"
"2022-03-11T00:00:00.000","2022-03-15T00:00:00.000","18 Goodenia Street","Rivett","2611","Pest - Building and Compliance","56"
"2022-03-11T00:00:00.000","2022-03-15T00:00:00.000","5 Rooth Place","Watson","2602","Pest - Building and Compliance","56"
"2022-03-11T00:00:00.000","2022-03-15T00:00:00.000","4 Tregear Close","Theodore","2905","Building Report, Pest, EER","109"
"2022-03-11T00:00:00.000","2022-03-15T00:00:00.000","18 Overall Avenue","Casey","2913","Building Report, Pest, EER","109"
"2022-03-11T00:00:00.000","2022-03-15T00:00:00.000","20 Proud Street","Forde","2914","Building Report, Pest, EER","109"
"2022-03-11T00:00:00.000","2022-03-15T00:00:00.000","3/30 William Hudson Crescent","Monash","2904","Building Report, Pest, EER","109"
"2022-03-11T00:00:00.000","2022-03-11T00:00:00.000","17 35 Crisp Circuit","Bruce","2617","Building, pest, Compliance, EER","111"
"2022-03-10T00:00:00.000","2022-03-11T00:00:00.000","5 Budyan Court","Ngunnawal","2913","Pest - Building and Compliance","56"
"2022-03-10T00:00:00.000","2022-03-11T00:00:00.000","29 Edkins Street","Downer","2602","Pest - Building and Compliance","56"
"2022-03-10T00:00:00.000","2022-03-16T00:00:00.000","108 Rivett Street","Hackett","2602","Pest - Building and Compliance","56"
"2022-03-10T00:00:00.000","2022-03-11T00:00:00.000","5 Castieau Street","Higgins","2615","Building Report, Pest, EER","109"
"2022-03-10T00:00:00.000","2022-03-15T00:00:00.000","33 Fairley Crescent","Theodore","2905","Building Report, Pest, EER","109"
"2022-03-10T00:00:00.000","2022-03-15T00:00:00.000","1 Dodd Place","Spence","2615","Building Report, Pest, EER","109"
"2022-03-09T00:00:00.000","2022-03-11T00:00:00.000","23 Djerrkura Street","Bonner","2914","Pest - Building and Compliance","56"
"2022-03-09T00:00:00.000","2022-03-10T00:00:00.000","8 Adair Street","Scullin","2614","Building Report, Pest, EER","109"
"2022-03-09T00:00:00.000","2022-03-10T00:00:00.000","19/34 Leahy Close","Narrabundah","2604","Building Report, Pest, EER","109"
"2022-03-09T00:00:00.000","2022-03-11T00:00:00.000","20 Buntine Crescent","Isaacs","2607","Building Report, Pest, EER","109"
"2022-03-08T00:00:00.000","2022-03-09T00:00:00.000","7 Flora Bassett Street","Franklin","2913","Pest - Building and Compliance","56"
"2022-03-08T00:00:00.000","2022-03-10T00:00:00.000","94 O'Halloran circuit","Kambah","2902","Pest - Building and Compliance","56"
"2022-03-08T00:00:00.000","2022-03-09T00:00:00.000","5 McHenry Street","Amaroo","2914","Building Report, Pest, EER","109"
"2022-03-08T00:00:00.000","2022-03-09T00:00:00.000","117 Outtrim Avenue","Calwell","2905","Building Report, Pest, EER","109"
"2022-03-08T00:00:00.000","2022-03-09T00:00:00.000","22/78 Pennington Crescent","Calwell","2905","Building Report, Pest, EER","109"
"2022-03-08T00:00:00.000","2022-03-10T00:00:00.000","8/3 Riddle Place","Gordon","2906","Building Report, Pest, EER","109"
"2022-03-07T00:00:00.000","2022-03-10T00:00:00.000","3 Woolls Street","Yarralumla","2600","Pest - Building and Compliance","56"
"2022-03-07T00:00:00.000","2022-03-08T00:00:00.000","6/16 Wellington Street","Ngunnawal","2913","Building Report, Pest, EER","109"
"2022-03-07T00:00:00.000","2022-03-08T00:00:00.000","28 Tangari Street","Ngunnawal","2913","Building Report, Pest, EER","109"
"2022-03-07T00:00:00.000","2022-03-08T00:00:00.000","85 Captain Cook Crescent","Narrabundah","2604","Building Report, Pest, EER","109"
"2022-03-07T00:00:00.000","2022-03-09T00:00:00.000","261B La Perouse Street","Red Hill","2603","Building Report, Pest, EER","109"
"2022-03-04T00:00:00.000","2022-03-07T00:00:00.000","72 Heagney Crsecent","Chisholm","2905","Building Report, Pest, EER","109"
"2022-03-04T00:00:00.000","2022-03-07T00:00:00.000","24 Elkedra Close","Hawker","2614","Building Report, Pest, EER","109"
"2022-03-04T00:00:00.000","2022-03-07T00:00:00.000","2 Laman Place","Charnwood","2615","Building Report, Pest, EER","109"
"2022-03-04T00:00:00.000","2022-03-08T00:00:00.000","33 Ragless Circuit","Kambah","2902","Building Report, Pest, EER","109"
"2022-03-03T00:00:00.000","2022-03-04T00:00:00.000","36/2 Clare Burton Crescent","Franklin","2913","Building Report, Pest, EER","109"
"2022-03-03T00:00:00.000","2022-03-04T00:00:00.000","70 Forsythe Street","Banks","2906","Building Report, Pest, EER","109"
"2022-03-03T00:00:00.000","2022-03-11T00:00:00.000","106 Anzac Parade","Campbell","2612","Building Report, Pest, EER","109"
"2022-03-02T00:00:00.000","2022-03-03T00:00:00.000","3/37 Nott Street","Fraser","2615","Building Report, Pest, EER","109"
"2022-03-02T00:00:00.000","2022-03-03T00:00:00.000","5 Kavel Street","Torrens","2607","Building Report, Pest, EER","109"
"2022-03-01T00:00:00.000","2022-03-03T00:00:00.000","50 Pethebridge Street","Pearce","2607","Pest - Building and Compliance","56"
"2022-03-01T00:00:00.000","2022-03-02T00:00:00.000","47 Stonehaven Crescent","Deakin","2600","Pest - Building and Compliance","56"
"2022-03-01T00:00:00.000","2022-03-07T00:00:00.000","33 Larakia Street","Waramanga","2611","Pest - Building and Compliance","56"
