ID,TYPE,DIVISION,LOCATION,IMAGE_LINK,VIDEO_LINK,LATITUDE,LONGITUDE,Location_1,Zip Codes,Suburb
5,Stretching Equipment,Casey,John Crawford Crescent Neighbourhood Park,,,-35.171404,149.094132,"(-35.171404, 149.094132)",,74
381,Ping Pong Table,Whitlam,Mcdonagh Crescent Neighbourhood Park,,,-35.270707,149.046769,"(-35.270707, 149.046769)",,
367,Multi Station,Acton,Henry Rolland Park,,,-35.290678,149.126572,"(-35.290678, 149.126572)",,95
361,Multi Station,Acton,Henry Rolland Park,,,-35.290752,149.126557,"(-35.290752, 149.126557)",,95
363,Step Ups,Acton,Henry Rolland Park,,,-35.290711,149.126618,"(-35.290711, 149.126618)",,95
41,Stretching Equipment,Wright,Swallowtail Road Road Verge,,,-35.325102,149.030732,"(-35.325102, 149.030732)",,19
364,Step Ups,Acton,Henry Rolland Park,,,-35.290709,149.126594,"(-35.290709, 149.126594)",,95
368,Multi Station,Acton,Henry Rolland Park,,,-35.290635,149.126599,"(-35.290635, 149.126599)",,95
219,Step Ups,Wright,Peter Cullen Way Neighbourhood Park,,,-35.323733,149.031441,"(-35.323733, 149.031441)",,19
38,Sit Up Bench,Wright,Swallowtail Road Road Verge,,,-35.325082,149.030728,"(-35.325082, 149.030728)",,19
365,Step Ups,Acton,Henry Rolland Park,,,-35.290708,149.126574,"(-35.290708, 149.126574)",,95
220,Step Ups,Wright,Peter Cullen Way Neighbourhood Park,,,-35.323742,149.03138,"(-35.323742, 149.03138)",,19
39,Stretching Equipment,Wright,Swallowtail Road Road Verge,,,-35.325115,149.030724,"(-35.325115, 149.030724)",,19
366,Aerobic Walker,Acton,Henry Rolland Park,,,-35.290682,149.126639,"(-35.290682, 149.126639)",,95
362,Exercise Bike,Acton,Henry Rolland Park,,,-35.290734,149.126609,"(-35.290734, 149.126609)",,95
