"the_geom","asset_cate","external_i","asset_id","asset_name","asset_clas","asset_sub_","asset_type","asset_su00","region","suburb","signal_loc","fixed_sign","status","commission","connection","modificati","latest_rep","service_pr","cctv_camer","bluetooth_","constructi","ownership","maintained","asset_hand","latitude","longitude"
"POINT (149.1286648856838 -35.31063445677936)","Signals","740717","TSSI153","Site 153 STATE CIRCLE / SYDNEY AV, CAPITAL HILL TEE","ROAD INFRASTRUCTURE","ELECTRICAL AND MECHANICAL","TRAFFIC SIGNAL SITE","TEE","CITY","BARTON","STATE CIRCLE / SYDNEY AV, CAPITAL HILL","YES","ACTIVE/IN SERVICE","19931216000000","19931216000000",,"19931216000000","TELSTRA","NO","NO","19931216000000","ROADS_ACT","ROADS_ACT","GIFTED","-35.310642873","149.128659304"
"POINT (149.13261470378663 -35.30498694977234)","Signals","740448","TSSI3","Site 3 KINGS AV / NATIONAL CIRCUIT, BARTON CROSS","ROAD INFRASTRUCTURE","ELECTRICAL AND MECHANICAL","TRAFFIC SIGNAL SITE","CROSS","CITY","BARTON","KINGS AV / NATIONAL CIRCUIT, BARTON","YES","ACTIVE/IN SERVICE","19670523000000","19880204000000",,"19871111000000","TELSTRA","NO","NO","19670523000000","ROADS_ACT","ROADS_ACT","CAPITAL WORKS","-35.3049953593","149.132609129"
"POINT (149.1362921096576 -35.26096004028737)","Signals","740452","TSSI5","Site 5 LIMESTONE AV / WAKEFIELD AV, AINSLIE CROSS","ROAD INFRASTRUCTURE","ELECTRICAL AND MECHANICAL","TRAFFIC SIGNAL SITE","CROSS","CITY","AINSLIE","LIMESTONE AV / WAKEFIELD AV, AINSLIE","YES","ACTIVE/IN SERVICE","19671011000000","19910924000000","20020403000000","19910426000000","TELSTRA","NO","YES","19671011000000","ROADS_ACT","ROADS_ACT","GIFTED","-35.2609683537","149.136286556"
"POINT (149.12228831477205 -35.188455119584454)","Signals","740751","TSSI171","Site 171 GUNGAHLIN DR / KOSCIUSZKO AV / THE VALLEY AV, PALMERSTON CROSS","ROAD INFRASTRUCTURE","ELECTRICAL AND MECHANICAL","TRAFFIC SIGNAL SITE","CROSS","BELCONNEN","PALMERSTON","GUNGAHLIN DR / KOSCIUSZKO AV / THE VALLEY AV, PALMERSTON","YES","ACTIVE/IN SERVICE","19990128000000","19990128000000",,"19990128000000","TELSTRA","NO","NO","19990128000000","ROADS_ACT","ROADS_ACT","GIFTED","-35.1884634464","149.122282921"
"POINT (149.0338611639907 -35.300992174091526)","Signals","9951488","TSSI285","Site 285 JOHN GORTON DR / ROAD 1 TEE","ROAD INFRASTRUCTURE","ELECTRICAL AND MECHANICAL","TRAFFIC SIGNAL SITE","TEE","WODEN","MOLONGLO","JOHN GORTON DR / ROAD 1","YES","INACTIVE/UNUSED",,"20140731000000",,,"TELSTRA","NO","NO","20150212000000","ROADS_ACT","ROADS_ACT","GIFTED","-35.3010007563","149.033855456"
"POINT (149.1312311556753 -35.283335650884894)","Signals","740607","TSSI97","Site 97 CONSTITUTION AV / LONDON CIRC, CITY CROSS","ROAD INFRASTRUCTURE","ELECTRICAL AND MECHANICAL","TRAFFIC SIGNAL SITE","CROSS","CITY","CITY","CONSTITUTION AV / LONDON CIRC, CITY","YES","ACTIVE/IN SERVICE","19861009000000","19870611000000","20021219000000","19861009000000","TELSTRA","NO","NO","19861009000000","NCA","NCA","GIFTED","-35.283344005","149.131225568"
"POINT (149.14475527890522 -35.31518518252899)","Signals","740782","TSSI185","Site 185 WENTWORTH AVE / EYRE ST, KINGSTON CROSS","ROAD INFRASTRUCTURE","ELECTRICAL AND MECHANICAL","TRAFFIC SIGNAL SITE","CROSS","CITY","KINGSTON","WENTWORTH AVE / EYRE ST, KINGSTON","YES","ACTIVE/IN SERVICE","20021018000000","20021127000000","20041209000000",,"TELSTRA","NO","NO","20021018000000","ROADS_ACT","ROADS_ACT","GIFTED","-35.3151935682","149.144749719"
"POINT (149.10361324113734 -35.239644595695715)","Signals","2981930","TSSI211","Site 211 GINNINDERRA DR / BRAYBROOKE DR, KALEEN TEE","ROAD INFRASTRUCTURE","ELECTRICAL AND MECHANICAL","TRAFFIC SIGNAL SITE","TEE","BELCONNEN","KALEEN","GINNINDERRA DR / BRAYBROOKE DR, KALEEN","YES","ACTIVE/IN SERVICE","20051222000000","20060117000000",,,"TELSTRA","NO","NO","20051222000000","ROADS_ACT","ROADS_ACT","GIFTED","-35.2396529149","149.103607685"
"POINT (149.08831784909708 -35.348916667167884)","Signals","740501","TSSI34","Site 34 HINDMARSH DR / BOTANY ST, PHILLIP TEE","ROAD INFRASTRUCTURE","ELECTRICAL AND MECHANICAL","TRAFFIC SIGNAL SITE","TEE","WODEN","PHILLIP","HINDMARSH DR / BOTANY ST, PHILLIP","YES","ACTIVE/IN SERVICE","19730110000000","19800628000000","20020818000000","19841105000000","TELSTRA","NO","NO","19730110000000","ROADS_ACT","ROADS_ACT","GIFTED","-35.3489250978","149.088312228"
"POINT (149.08329593078744 -35.346305092434896)","Signals","740745","TSSI167","Site 167 MELROSE DR / BREWER ST, LYONS TEE","ROAD INFRASTRUCTURE","ELECTRICAL AND MECHANICAL","TRAFFIC SIGNAL SITE","TEE","WODEN","LYONS","MELROSE DR / BREWER ST, LYONS","YES","ACTIVE/IN SERVICE","19990303000000","19990303000000",,"19990303000000","TELSTRA","NO","NO","19990303000000","ROADS_ACT","ROADS_ACT","GIFTED","-35.3463135348","149.083290313"
"POINT (149.0348238173606 -35.20634069212277)","Signals","11284794","TSSI324","Site 324  TEE","ROAD INFRASTRUCTURE","ELECTRICAL AND MECHANICAL","TRAFFIC SIGNAL SITE","TEE","BELCONNEN","FLYNN",,"YES",,,,,,,,,,,,,"-35.2063490466","149.034818128"
"POINT (149.15387804445209 -35.22889104964603)","Signals","11165004","TSSI311","Site 311  CROSS","ROAD INFRASTRUCTURE","ELECTRICAL AND MECHANICAL","TRAFFIC SIGNAL SITE","CROSS","CITY","WATSON",,"YES","ACTIVE/IN SERVICE","20180917000000",,,,,,,,,,,"-35.2288993677","149.153872582"
"POINT (149.14359002466858 -35.236142065746755)","Signals","740752","TSSI172","Site 172 NORTHBOURNE AV / PHILLIP AV, WATSON TEE","ROAD INFRASTRUCTURE","ELECTRICAL AND MECHANICAL","TRAFFIC SIGNAL SITE","TEE","CITY","LYNEHAM","NORTHBOURNE AV / PHILLIP AV, WATSON","YES","ACTIVE/IN SERVICE","19990803000000","19990803000000",,,"TELSTRA","NO","NO","19990803000000","ROADS_ACT","ROADS_ACT","GIFTED","-35.2361503801","149.143584529"
"POINT (149.09013100422067 -35.240156797595866)","Signals","740741","TSSI163","Site 163 HAYDON DR / EARDLEY ST, BRUCE TEE","ROAD INFRASTRUCTURE","ELECTRICAL AND MECHANICAL","TRAFFIC SIGNAL SITE","TEE","BELCONNEN","BRUCE","HAYDON DR / EARDLEY ST, BRUCE","YES","ACTIVE/IN SERVICE","19980803000000","19980803000000",,"19980803000000","TELSTRA","NO","NO","19980803000000","ROADS_ACT","ROADS_ACT","CAPITAL WORKS","-35.2401651212","149.090125428"
"POINT (149.14093945331803 -35.24883083885547)","Signals","740698","TSSI141","Site 141 ANTILL ST / COWPER ST, DOWNER TEE","ROAD INFRASTRUCTURE","ELECTRICAL AND MECHANICAL","TRAFFIC SIGNAL SITE","TEE","CITY","DICKSON","ANTILL ST / COWPER ST, DOWNER","YES","ACTIVE/IN SERVICE","19890914000000","19891204000000",,"19890914000000","TELSTRA","NO","NO","19890914000000","ROADS_ACT","ROADS_ACT","CAPITAL WORKS","-35.2488391339","149.140933924"
"POINT (149.14426180166498 -35.227841761740436)","Signals","11165021","TSSI76","Site 76  CROSS","ROAD INFRASTRUCTURE","ELECTRICAL AND MECHANICAL","TRAFFIC SIGNAL SITE","CROSS","BELCONNEN","LYNEHAM",,"YES","ACTIVE/IN SERVICE",,,,,,,,,,,,"-35.2278500899","149.144256328"
"POINT (149.06292869425795 -35.32033443272369)","Signals","740605","TSSI95","Site 95 COTTER RD / TUGG PKWY (NTH RAMP), CURTIN CROSS","ROAD INFRASTRUCTURE","ELECTRICAL AND MECHANICAL","TRAFFIC SIGNAL SITE","CROSS","WODEN","WESTON","COTTER RD / TUGG PKWY (NTH RAMP), CURTIN","YES","ACTIVE/IN SERVICE","19791212000000","19801027000000",,"19791212000000","TELSTRA","NO","YES","19791212000000","ROADS_ACT","ROADS_ACT","CAPITAL WORKS","-35.3203429624","149.062923068"
"POINT (149.16677729333196 -35.33325549808806)","Signals","9726645","TSSI287","Site 287 CANBERRA AVE / GEELONG ST, FYSHWICK TEE","ROAD INFRASTRUCTURE","ELECTRICAL AND MECHANICAL","TRAFFIC SIGNAL SITE","TEE","WODEN","SYMONSTON","CANBERRA AVE / GEELONG ST, FYSHWICK","YES","ACTIVE/IN SERVICE","20140513000000","20140204000000",,,"TELSTRA","NO","NO","20140513000000","ROADS_ACT","ROADS_ACT","CAPITAL WORKS","-35.3332638298","149.166771777"
"POINT (149.1340263899801 -35.251093934718675)","Signals","10534514","TSSI30","Site 30 NORTHBOURNE AVE / CAPE ST TEE","ROAD INFRASTRUCTURE","ELECTRICAL AND MECHANICAL","TRAFFIC SIGNAL SITE","TEE","CITY","DICKSON","NORTHBOURNE AVE / CAPE ST","YES","ACTIVE/IN SERVICE","20171007000000",,,,,"NO","NO","20171007000000","ROADS_ACT","ROADS_ACT","GIFTED","-35.251102236","149.134020852"
"POINT (149.06748485968157 -35.241096965634725)","Signals","740567","TSSI68","Site 68 BENJAMIN WAY / CAMERON AV, BELCONNEN CROSS","ROAD INFRASTRUCTURE","ELECTRICAL AND MECHANICAL","TRAFFIC SIGNAL SITE","CROSS","BELCONNEN","BELCONNEN","BENJAMIN WAY / CAMERON AV, BELCONNEN","YES","ACTIVE/IN SERVICE","19780816000000","19860307000000","20040406000000","19780420000000","TELSTRA","NO","NO","19780816000000","ROADS_ACT","ROADS_ACT","GIFTED","-35.2411053442","149.067479235"
"POINT (149.10251187870338 -35.23353882803143)","Signals","740832","TSSI1016","Site 1016 MARIBYRNONG AV / ALBERGA ST, KALEEN PEDESTRIAN","ROAD INFRASTRUCTURE","ELECTRICAL AND MECHANICAL","TRAFFIC SIGNAL SITE","PEDESTRIAN","BELCONNEN","KALEEN","MARIBYRNONG AV / ALBERGA ST, KALEEN","YES","ACTIVE/IN SERVICE","19830903000000","19891206000000","20160420000000","19830903000000","TELSTRA","NO","NO","19830903000000","ROADS_ACT","ROADS_ACT","GIFTED","-35.2335471479","149.102506319"
"POINT (149.13386706050008 -35.279999994405294)","Signals","2981999","TSSI1032","Site 1032 BUNDA ST, CITY PEDESTRIAN","ROAD INFRASTRUCTURE","ELECTRICAL AND MECHANICAL","TRAFFIC SIGNAL SITE","PEDESTRIAN","CITY","CITY","BUNDA ST, CITY","YES","ACTIVE/IN SERVICE","20051209000000","20051209000000",,,"TELSTRA","NO","NO","20051209000000","ROADS_ACT","ROADS_ACT","CAPITAL WORKS","-35.2800083373","149.133861474"
"POINT (149.0667732476589 -35.4144983015301)","Signals","740650","TSSI118","Site 118 ANKETELL ST / PITMAN ST, GREENWAY CROSS","ROAD INFRASTRUCTURE","ELECTRICAL AND MECHANICAL","TRAFFIC SIGNAL SITE","CROSS","WODEN","GREENWAY","ANKETELL ST / PITMAN ST, GREENWAY","YES","ACTIVE/IN SERVICE","19881013000000","19900927000000",,"19881013000000","TELSTRA","NO","NO","19881013000000","ROADS_ACT","ROADS_ACT","GIFTED","-35.4145067384","149.066767576"
"POINT (149.188987457035 -35.21448080075955)","Signals","9951091","TSSI269","Site 269 FEDERAL HWY SOUTHBOUND OFF RAMP TO / MAJURA PARKWAY TEE","ROAD INFRASTRUCTURE","ELECTRICAL AND MECHANICAL","TRAFFIC SIGNAL SITE","TEE","BELCONNEN","MAJURA (RURAL DIST.)","FEDERAL HWY SOUTHBOUND OFF RAMP TO / MAJURA PARKWAY","YES","ACTIVE/IN SERVICE","20150402000000","20150320000000",,,"TELSTRA","NO","NO","20150402000000","ROADS_ACT","ROADS_ACT","CAPITAL WORKS","-35.2144890625","149.188982036"
"POINT (149.15343376529182 -35.300958132591106)","Signals","10770020","TSSI2009","Site 2009 KELLIHER DR - PED CROSSING PEDESTRIAN","ROAD INFRASTRUCTURE","ELECTRICAL AND MECHANICAL","TRAFFIC SIGNAL SITE","PEDESTRIAN","CITY","RUSSELL","KELLIHER DR - PED CROSSING","YES","ACTIVE/IN SERVICE","20150606000000",,,,,"NO","NO","20150606000000","NCA","NCA","GIFTED","-35.3009665053","149.153428216"
"POINT (148.9503829141029 -35.3230653915673)","Signals","740510","TSSI41","Site 41 COTTER RD / MURRUMBIDGEE RIVER, COTTER TEE","ROAD INFRASTRUCTURE","ELECTRICAL AND MECHANICAL","TRAFFIC SIGNAL SITE","TEE","WODEN","STROMLO (RURAL DIST.)","COTTER RD / MURRUMBIDGEE RIVER, COTTER","YES","ACTIVE/IN SERVICE","19730419000000","19801024000000","20010806000000","20010806000000","TELSTRA","NO","NO","19730419000000","ROADS_ACT","ROADS_ACT","GIFTED","-35.3230738159","148.950377058"
"POINT (149.10641669834646 -35.40308608006217)","Signals","9810947","TSSI281","Site 281 ERINDALE DR / STERNBERG CRES PART TIME","ROAD INFRASTRUCTURE","ELECTRICAL AND MECHANICAL","TRAFFIC SIGNAL SITE","PART TIME","WODEN","GOWRIE","ERINDALE DR / STERNBERG CRES","YES","ACTIVE/IN SERVICE","20141003000000","20140722000000",,,"TELSTRA","NO","YES","20141003000000","ROADS_ACT","ROADS_ACT","CAPITAL WORKS","-35.4030945202","149.106411104"
"POINT (149.08582975201722 -35.25397034265125)","Signals","740561","TSSI63","Site 63 BELCONNEN WAY / HAYDON DR, BRUCE TEE","ROAD INFRASTRUCTURE","ELECTRICAL AND MECHANICAL","TRAFFIC SIGNAL SITE","TEE","BELCONNEN","BRUCE","BELCONNEN WAY / HAYDON DR, BRUCE","YES","ACTIVE/IN SERVICE","19771123000000","19850530000000","20020722000000","19980701000000","TELSTRA","NO","NO","19771123000000","ROADS_ACT","ROADS_ACT","GIFTED","-35.2539786942","149.085824164"
"POINT (149.1447717451854 -35.22124053636807)","Signals","9084217","TSSI235","Site 235 FLEMINGTON RD / SANDFORD ST / MORISSET RD, KENNY CROSS","ROAD INFRASTRUCTURE","ELECTRICAL AND MECHANICAL","TRAFFIC SIGNAL SITE","CROSS","BELCONNEN","GUNGAHLIN (RURAL DIST.)","FLEMINGTON RD / SANDFORD ST / MORISSET RD, KENNY","YES","ACTIVE/IN SERVICE","20101203000000","20101210000000",,,"TELSTRA","NO","YES","20101203000000","ROADS_ACT","ROADS_ACT","GIFTED","-35.2212488756","149.14476629"
"POINT (149.13080228750763 -35.279976639490215)","Signals","740819","TSSI1006","Site 1006 LONDON CIRCUIT, CITY PEDESTRIAN","ROAD INFRASTRUCTURE","ELECTRICAL AND MECHANICAL","TRAFFIC SIGNAL SITE","PEDESTRIAN","CITY","CITY","LONDON CIRCUIT, CITY","YES","ACTIVE/IN SERVICE","19720501000000","19900622000000","20010607000000","20130807000000","TELSTRA","NO","NO","19720501000000","ROADS_ACT","ROADS_ACT","GIFTED","-35.2799849851","149.130796698"
"POINT (149.11738359794754 -35.27233147157952)","Signals","740543","TSSI58","Site 58 BARRY DR / CLUNIES ROSS ST, ACTON TEE","ROAD INFRASTRUCTURE","ELECTRICAL AND MECHANICAL","TRAFFIC SIGNAL SITE","TEE","CITY","ACTON","BARRY DR / CLUNIES ROSS ST, ACTON","YES","ACTIVE/IN SERVICE","19770801000000","19840111000000","20020722000000","19940929000000","TELSTRA","NO","YES","19770801000000","ROADS_ACT","ROADS_ACT","CAPITAL WORKS","-35.2723398169","149.117378004"
"POINT (149.15548015715996 -35.25035360570892)","Signals","9085541","TSSI228","Site 228 PHILLIP AVE / MAJURA AVE, DICKSON TEE","ROAD INFRASTRUCTURE","ELECTRICAL AND MECHANICAL","TRAFFIC SIGNAL SITE","TEE","CITY","DICKSON","PHILLIP AVE / MAJURA AVE, DICKSON","YES","ACTIVE/IN SERVICE","20120203000000","20120203000000",,,"TELSTRA","NO","YES","20120203000000","ROADS_ACT","ROADS_ACT","CAPITAL WORKS","-35.2503618915","149.155474647"
"POINT (149.13876497184415 -35.34435399163001)","Signals","740578","TSSI78","Site 78 HINDMARSH DR / DALRYMPLE ST, RED HILL CROSS","ROAD INFRASTRUCTURE","ELECTRICAL AND MECHANICAL","TRAFFIC SIGNAL SITE","CROSS","WODEN","NARRABUNDAH","HINDMARSH DR / DALRYMPLE ST, RED HILL","YES","ACTIVE/IN SERVICE","19781221000000","19800819000000","20020722000000","20010719000000","TELSTRA","NO","YES","19781221000000","ROADS_ACT","ROADS_ACT","GIFTED","-35.3443623301","149.138759392"
"POINT (149.17013460674767 -35.38380500623831)","Signals","740678","TSSI131","Site 131 MONARO HWY / THARWA RD, HUME CROSS","ROAD INFRASTRUCTURE","ELECTRICAL AND MECHANICAL","TRAFFIC SIGNAL SITE","CROSS","WODEN","HUME","MONARO HWY / THARWA RD, HUME","YES","ACTIVE/IN SERVICE","19890606000000","19900101000000",,"19890606000000","TELSTRA","NO","NO","19890606000000","ROADS_ACT","ROADS_ACT","GIFTED","-35.3838134612","149.17012917"
"POINT (149.12297878924522 -35.284240218549925)","Signals","9416843","TSSI266","Site 266 EDINBURGH AVE / PHILLIP LAW ST TEE","ROAD INFRASTRUCTURE","ELECTRICAL AND MECHANICAL","TRAFFIC SIGNAL SITE","TEE","CITY","CITY","EDINBURGH AVE / PHILLIP LAW ST","YES","ACTIVE/IN SERVICE","20121217000000","20121217000000",,,"TELSTRA","NO","NO","20121217000000","ROADS_ACT","ROADS_ACT","GIFTED","-35.2842485829","149.122973192"
"POINT (149.13412098841124 -35.24825223782514)","Signals","740467","TSSI14","Site 14 NORTHBOURNE AV / ANTILL ST, LYNEHAM CROSS","ROAD INFRASTRUCTURE","ELECTRICAL AND MECHANICAL","TRAFFIC SIGNAL SITE","CROSS","CITY","LYNEHAM","NORTHBOURNE AV / ANTILL ST, LYNEHAM","YES","ACTIVE/IN SERVICE","19700611000000","19850816000000","20020722000000","19990416000000","TELSTRA","YES","YES","19700611000000","ROADS_ACT","ROADS_ACT","CAPITAL WORKS","-35.2482605357","149.134115456"
"POINT (149.13025032947104 -35.235451445294444)","Signals","740775","TSSI182","Site 182 BARTON HWY / RANDWICK RD, LYNEHAM TEE","ROAD INFRASTRUCTURE","ELECTRICAL AND MECHANICAL","TRAFFIC SIGNAL SITE","TEE","CITY","LYNEHAM","BARTON HWY / RANDWICK RD, LYNEHAM","YES","ACTIVE/IN SERVICE","20021127000000","20021127000000",,,"TELSTRA","NO","NO","20021127000000","ROADS_ACT","ROADS_ACT","GIFTED","-35.2354597657","149.130244818"
"POINT (149.1610010157351 -35.32999592208448)","Signals","740690","TSSI137","Site 137 CANBERRA AV / MONARO HWY (OFF RAMP), NARRABUNDAH TEE","ROAD INFRASTRUCTURE","ELECTRICAL AND MECHANICAL","TRAFFIC SIGNAL SITE","TEE","WODEN","NARRABUNDAH","CANBERRA AV / MONARO HWY (OFF RAMP), NARRABUNDAH","YES","ACTIVE/IN SERVICE","19890926000000","19900101000000",,"19890926000000","TELSTRA","NO","YES","19890926000000","ROADS_ACT","ROADS_ACT","CAPITAL WORKS","-35.3300042588","149.160995485"
"POINT (149.12253824227807 -35.22590329774226)","Signals","740732","TSSI159","Site 159 GUNGAHLIN DR / BARTON HWY, MITCHELL TEE","ROAD INFRASTRUCTURE","ELECTRICAL AND MECHANICAL","TRAFFIC SIGNAL SITE","TEE","BELCONNEN","KALEEN","GUNGAHLIN DR / BARTON HWY, MITCHELL","YES","ACTIVE/IN SERVICE","19971211000000","19971207000000","20010704000000","19971211000000","TELSTRA","YES","YES","19971211000000","ROADS_ACT","ROADS_ACT","CAPITAL WORKS","-35.2259116361","149.122532736"
"POINT (149.08293948063505 -35.32478239735397)","Signals","740821","TSSI1008","Site 1008 CARRUTHERS STREET, CURTIN PEDESTRIAN","ROAD INFRASTRUCTURE","ELECTRICAL AND MECHANICAL","TRAFFIC SIGNAL SITE","PEDESTRIAN","WODEN","CURTIN","CARRUTHERS STREET, CURTIN","YES","ACTIVE/IN SERVICE","19720704000000","19900101000000","20020722000000","19720704000000","TELSTRA","NO","NO","19720704000000","ROADS_ACT","ROADS_ACT","GIFTED","-35.3247908629","149.082933862"
"POINT (149.0746785499226 -35.41542425256254)","Signals","740613","TSSI100","Site 100 DRAKEFORD DR / ERINDALE DR, GREENWAY CROSS","ROAD INFRASTRUCTURE","ELECTRICAL AND MECHANICAL","TRAFFIC SIGNAL SITE","CROSS","WODEN","OXLEY","DRAKEFORD DR / ERINDALE DR, GREENWAY","YES","ACTIVE/IN SERVICE","19860904000000","19801028000000","20040604000000","20040604000000","TELSTRA","NO","YES","19860904000000","ROADS_ACT","ROADS_ACT","GIFTED","-35.4154326882","149.074672895"
"POINT (149.1456404087815 -35.215996434398726)","Signals","10790171","TSSI84","Site 84 FLEMMINGTON RD / LYSAGHT ST TEE","ROAD INFRASTRUCTURE","ELECTRICAL AND MECHANICAL","TRAFFIC SIGNAL SITE","TEE","GUNGAHLIN","MITCHELL","FLEMMINGTON RD / LYSAGHT ST","YES","ACTIVE/IN SERVICE","20171201000000",,,,,"NO","NO","20171201000000","ROADS_ACT","ROADS_ACT",,"-35.2160047766","149.145634973"
"POINT (149.12659950235084 -35.24279753182224)","Signals","740530","TSSI53","Site 53 GINNINDERRA DR / ELLENBOROUGH ST, LYNEHAM CROSS","ROAD INFRASTRUCTURE","ELECTRICAL AND MECHANICAL","TRAFFIC SIGNAL SITE","CROSS","CITY","LYNEHAM","GINNINDERRA DR / ELLENBOROUGH ST, LYNEHAM","YES","ACTIVE/IN SERVICE","19761013000000","19930205000000","20000420000000","19940831000000","TELSTRA","NO","YES","19761013000000","ROADS_ACT","ROADS_ACT","GIFTED","-35.2428058418","149.126593974"
"POINT (149.07210876613328 -35.396355356920374)","Signals","740640","TSSI111","Site 111 DRAKEFORD DR / ATHLLON DR, KAMBAH CROSS","ROAD INFRASTRUCTURE","ELECTRICAL AND MECHANICAL","TRAFFIC SIGNAL SITE","CROSS","WODEN","KAMBAH","DRAKEFORD DR / ATHLLON DR, KAMBAH","YES","ACTIVE/IN SERVICE","19871012000000","19800201000000","20030815000000","19871012000000","TELSTRA","NO","YES","19871012000000","ROADS_ACT","ROADS_ACT","GIFTED","-35.3963638127","149.072103115"
"POINT (149.13924513778846 -35.18624859364083)","Signals","10768595","TSSI306","Site 306 FLEMINGTON RD / KATE CRACE ST / HIBBERSON ST CROSS","ROAD INFRASTRUCTURE","ELECTRICAL AND MECHANICAL","TRAFFIC SIGNAL SITE","CROSS","GUNGAHLIN","GUNGAHLIN","FLEMINGTON RD / KATE CRACE ST / HIBBERSON ST","YES","ACTIVE/IN SERVICE","20170505000000",,,,,"NO","NO","20170505000000","ROADS_ACT","ROADS_ACT","GIFTED","-35.1862569128","149.139239796"
"POINT (149.14648009252488 -35.31816300866185)","Signals","740521","TSSI46","Site 46 WENTWORTH AV / CUNNINGHAM ST, KINGSTON CROSS","ROAD INFRASTRUCTURE","ELECTRICAL AND MECHANICAL","TRAFFIC SIGNAL SITE","CROSS","CITY","KINGSTON","WENTWORTH AV / CUNNINGHAM ST, KINGSTON","YES","ACTIVE/IN SERVICE","19740111000000","19920206000000",,"19740111000000","TELSTRA","NO","YES","19740111000000","ROADS_ACT","ROADS_ACT","GIFTED","-35.3181713845","149.146474534"
"POINT (149.1397842346176 -35.16107304577268)","Signals","9449698","TSSI277","Site 277 MABO BVD / MOBOURNE ST, BONNER TEE","ROAD INFRASTRUCTURE","ELECTRICAL AND MECHANICAL","TRAFFIC SIGNAL SITE","TEE","BELCONNEN","BONNER","MABO BVD / MOBOURNE ST, BONNER","YES","ACTIVE/IN SERVICE","20130614000000","20130614000000",,,"TRANSACT","NO","NO","20130614000000","ROADS_ACT","ROADS_ACT","CAPITAL WORKS","-35.161081304","149.139778885"
"POINT (149.07566279148523 -35.276565872062825)","Signals","740598","TSSI90","Site 90 WILLIAM HOVELL DR / BINDUBI ST, BELCONNEN TEE","ROAD INFRASTRUCTURE","ELECTRICAL AND MECHANICAL","TRAFFIC SIGNAL SITE","TEE","BELCONNEN","MOLONGLO VALLEY (RURAL DIST.)","WILLIAM HOVELL DR / BINDUBI ST, BELCONNEN","YES","ACTIVE/IN SERVICE","19800325000000","19860905000000","20031201000000","20031201000000","TELSTRA","NO","YES","19800325000000","ROADS_ACT","ROADS_ACT","GIFTED","-35.2765742954","149.07565716"
"POINT (149.06748140953437 -35.236221119046625)","Signals","9084222","TSSI241","Site 241 BENJAMIN WAY / EMU BANK, BELCONNEN TEE","ROAD INFRASTRUCTURE","ELECTRICAL AND MECHANICAL","TRAFFIC SIGNAL SITE","TEE","BELCONNEN","BELCONNEN","BENJAMIN WAY / EMU BANK, BELCONNEN","YES","ACTIVE/IN SERVICE","20090430000000","20090416000000",,,"TELSTRA","NO","NO","20090430000000","ROADS_ACT","ROADS_ACT","GIFTED","-35.2362294954","149.067475788"
"POINT (149.13562711822794 -35.27931490776466)","Signals","740461","TSSI10","Site 10 AINSLIE AVENUE / BALLUMBIR ST, CITY CROSS","ROAD INFRASTRUCTURE","ELECTRICAL AND MECHANICAL","TRAFFIC SIGNAL SITE","CROSS","CITY","BRADDON","AINSLIE AVENUE / BALLUMBIR ST, CITY","YES","ACTIVE/IN SERVICE","19690618000000","19880531000000","20020213000000","20120628000000","TELSTRA","NO","NO","19690618000000","ROADS_ACT","ROADS_ACT","GIFTED","-35.2793232473","149.135621534"
"POINT (149.12925128337724 -35.278402672424946)","Signals","740492","TSSI27","Site 27 NORTHBOURNE AV / ALINGA ST, CITY CROSS","ROAD INFRASTRUCTURE","ELECTRICAL AND MECHANICAL","TRAFFIC SIGNAL SITE","CROSS","CITY","CITY","NORTHBOURNE AV / ALINGA ST, CITY","YES","ACTIVE/IN SERVICE","19711119000000","19840221000000","20050510000000","20050510000000","TELSTRA","NO","NO","19711119000000","ROADS_ACT","ROADS_ACT","GIFTED","-35.2784110153","149.129245691"
"POINT (149.17448256880883 -35.301689680130075)","Signals","9084202","TSSI223","Site 223  PIALLIGO AVE / MORSEHEAD DR / MONARO HWY, PIALLIGO CROSS","ROAD INFRASTRUCTURE","ELECTRICAL AND MECHANICAL","TRAFFIC SIGNAL SITE","CROSS","CITY","PIALLIGO","PIALLIGO AVE / MORSEHEAD DR / MONARO HWY, PIALLIGO","YES","ACTIVE/IN SERVICE","20081121000000","20010101000000",,,"TELSTRA","NO","YES","20081121000000","ROADS_ACT","ROADS_ACT","GIFTED","-35.3016979991","149.174477047"
"POINT (149.10335451717552 -35.42457655014567)","Signals","10812978","TSSI309","Site 309  TEE","ROAD INFRASTRUCTURE","ELECTRICAL AND MECHANICAL","TRAFFIC SIGNAL SITE","TEE","WODEN","RICHARDSON",,"YES","ACTIVE/IN SERVICE","20180628000000",,,,,"NO","NO",,,,,"-35.4245850167","149.103348954"
"POINT (149.13620173348892 -35.280307944921255)","Signals","740662","TSSI122","Site 122 BALLUMBIR ST / AKUNA ST, CITY TEE","ROAD INFRASTRUCTURE","ELECTRICAL AND MECHANICAL","TRAFFIC SIGNAL SITE","TEE","CITY","CITY","BALLUMBIR ST / AKUNA ST, CITY","YES","ACTIVE/IN SERVICE","19880530000000","19880602000000",,"19880530000000","TELSTRA","NO","NO","19880530000000","ROADS_ACT","ROADS_ACT","GIFTED","-35.2803162865","149.13619615"
