"month","total_container_tons","total_automobile_tons","total_ro_ro_tons","forest_products_break_bulk_","steel_amp_other_metals_tons","total_breakbulk_tons","total_general_cargo_tons","imported_loaded_teus","export_loaded_teus","total_loaded_teus","import_empty_teus","export_empty_teus","total_empty_teus","total_teus","total_containers","import_auto_units","export_auto_units","total_auto_units","import_ro_ro_tons","export_ro_ro_tons"
"2012-09-15T00:00:00.000","502316.00","76879.00","74714.00","39970.00","11544.00","15793.00","721216.00","26603.00","17802.00","44405.00","368.00","10594.00","10962.00","55367.00","34974.00","23588.00","17818.00","41406.00","36321.00","38393.00"
"2012-08-15T00:00:00.000","540204.00","83004.00","80776.00","73058.00","10106.00","19223.00","806371.00","29889.00","19294.00","49183.00","745.00","13774.00","14519.00","63702.00","39444.00","28527.00","16257.00","44784.00","46905.00","33871.00"
"2012-07-15T00:00:00.000","542853.00","71680.00","92909.00","101153.00","25212.00","20011.00","853818.00","30409.00","17130.00","47539.00","554.00","13840.00","14394.00","61933.00","39976.00","24521.00","13984.00","38500.00","54682.00","38227.00"
"2012-06-15T00:00:00.000","491809.00","80335.00","97145.00","49700.00","20306.00","18117.00","757412.00","25698.00","17009.00","42707.00","950.00","10124.00","11074.00","53781.00","33968.00","23141.00","20894.00","44035.00","44299.00","52846.00"
"2012-05-15T00:00:00.000","555255.00","72499.00","97675.00","76123.00","25798.00","18568.00","845918.00","28729.00","19420.00","48149.00","1323.00","8749.00","10072.00","58221.00","36874.00","20136.00","17449.00","37578.00","50297.00","47378.00"
"2012-04-15T00:00:00.000","555803.00","84933.00","121407.00","59528.00","6857.00","23994.00","852522.00","28135.00","19316.00","47601.00","796.00","7759.00","8555.00","56156.00","36076.00","27322.00","18510.00","45832.00","61080.00","60327.00"
"2012-03-15T00:00:00.000","492796.00","89946.00","121113.00","72569.00","14436.00","22926.00","813786.00","23034.00","18054.00","41088.00","525.00","9111.00","9636.00","50724.00","32761.00","31376.00","16615.00","47991.00","64903.00","56210.00"
"2012-02-15T00:00:00.000","516808.00","76175.00","90788.00","83988.00","14962.00","11701.00","794422.00","26681.00","18153.00","44834.00","668.00","6138.00","6806.00","51640.00","32843.00","22832.00","17527.00","40359.00","44754.00","46034.00"
"2012-01-15T00:00:00.000","533403.00","68468.00","84385.00","41087.00","16511.00","18635.00","762489.00","26665.00","18685.00","45350.00","951.00","9002.00","9953.00","55303.00","35017.00","23981.00","12762.00","36743.00","47219.00","37166.00"
"2011-12-15T00:00:00.000","462651.00","79138.00","89709.00","100660.00","13721.00","17748.00","763627.00","23007.00","16547.00","39554.00","583.00","7403.00","7986.00","47540.00","30245.00","25094.00","17100.00","42194.00","43052.00","46657.00"
"2011-11-15T00:00:00.000","490068.00","92640.00","85081.00","56822.00","14427.00","14499.00","753537.00","26257.00","16491.00","42748.00","636.00","8922.00","9558.00","52306.00","33196.00","29065.00","21998.00","51063.00","41101.00","43980.00"
"2011-10-15T00:00:00.000","486685.00","80012.00","82599.00","55012.00","5333.00","14405.00","724046.00","25165.00","17631.00","42796.00","769.00","13190.00","13959.00","56755.00","35434.00","24465.00","18592.00","43057.00","37305.00","45294.00"
"2011-09-15T00:00:00.000","497261.00","64578.00","74304.00","113739.00","16854.00","16312.00","783048.00","27143.00","17134.00","44277.00","610.00","9839.00","10449.00","54726.00","35105.00","22150.00","11744.00","33894.00","34706.00","39598.00"
"2011-08-15T00:00:00.000","517324.00","69956.00","73532.00","53517.00","19237.00","18645.00","752211.00","28870.00","18131.00","47001.00","557.00","9789.00","10346.00","57347.00","36311.00","24164.00","12882.00","37046.00","30880.00","42652.00"
"2011-07-15T00:00:00.000","470765.00","72807.00","83221.00","77357.00","8408.00","17357.00","729915.00","26436.00","16240.00","42676.00","389.00","9513.00","9902.00","52578.00","33470.00","25643.00","13587.00","39230.00","41426.00","41795.00"
"2011-06-15T00:00:00.000","500045.00","66177.00","85150.00","72117.00","15901.00","18097.00","757487.00","26904.00","17283.00","44187.00","578.00","10566.00","11144.00","55331.00","35101.00","20639.00","14377.00","35016.00","38961.00","46189.00"
"2011-05-15T00:00:00.000","518225.00","61784.00","75873.00","37733.00","10897.00","16833.00","721345.00","26060.00","18077.00","44137.00","285.00","8943.00","9228.00","53365.00","35207.00","20207.00","13594.00","33801.00","28404.00","47469.00"
"2011-04-15T00:00:00.000","489741.00","57922.00","85716.00","138855.00","10543.00","17524.00","800301.00","23847.00","17611.00","41458.00","989.00","5649.00","6638.00","48096.00","30732.00","18499.00","13229.00","31728.00","36129.00","49587.00"
"2011-03-15T00:00:00.000","547030.00","78990.00","86141.00","34126.00","9235.00","17682.00","773204.00","25843.00","19757.00","45600.00","853.00","8093.00","8946.00","54546.00","34958.00","29451.00","12517.00","41968.00","42717.00","43424.00"
"2011-02-15T00:00:00.000","422502.00","48116.00","65796.00","94341.00","8817.00","12981.00","652553.00","22668.00","15192.00","38007.00","349.00","8538.00","8887.00","46894.00","29342.00","16329.00","9600.00","25929.00","33712.00","26813.00"
"2011-01-15T00:00:00.000","470912.00","56127.00","51553.00","78544.00","3335.00","9927.00","670398.00","25549.00","16042.00","41591.00","253.00","10100.00","10353.00","51944.00","32810.00","24620.00","6327.00","30947.00","26279.00","25274.00"
"2010-12-15T00:00:00.000","464317.00","71856.00","62418.00","42194.00","3390.00","19085.00","663260.00","24441.00","15778.00","40219.00","579.00","8415.00","8994.00","49213.00","31454.00","25336.00","13576.00","38912.00","30409.00","32009.00"
"2010-11-15T00:00:00.000","471242.00","69021.00","50924.00","144769.00","4663.00","11987.00","752606.00","22757.00","17309.00","40066.00","594.00","7635.00","8229.00","48295.00","30296.00","25630.00","11190.00","36820.00","23449.00","27475.00"
"2010-10-15T00:00:00.000","528558.00","79650.00","61277.00","34376.00","4105.00","16552.00","724518.00","27035.00","18202.00","45237.00","595.00","9796.00","10391.00","55628.00","35337.00","31227.00","11603.00","42830.00","27831.00","33446.00"
"2010-09-15T00:00:00.000","454456.00","53022.00","42438.00","116121.00","2402.00","11975.00","680414.00","24585.00","16363.00","40948.00","593.00","9483.00","10076.00","51024.00","32396.00","17637.00","10449.00","28086.00","19408.00","23030.00"
"2010-08-15T00:00:00.000","502306.00","59393.00","50025.00","67444.00","2521.00","14401.00","696090.00","27450.00","17356.00","44806.00","371.00","12333.00","12704.00","57510.00","36466.00","23585.00","9457.00","33042.00","22403.00","27622.00"
"2010-07-15T00:00:00.000","541674.00","65386.00","57105.00","111184.00","3563.00","15514.00","794426.00","30302.00","17130.00","47432.00","454.00","15844.00","16308.00","63740.00","39877.00","24691.00","10902.00","35593.00","26054.00","31051.00"
"2010-06-15T00:00:00.000","492801.00","62361.00","52669.00","48636.00","3414.00","19016.00","678897.00","27913.00","16643.00","44556.00","592.00","12031.00","12721.00","57277.00","36088.00","22118.00","11234.00","33352.00","22981.00","29668.00"
"2010-05-15T00:00:00.000","462574.00","60374.00","59500.00","76527.00","2892.00","16854.00","678721.00","23957.00","16681.00","40638.00","264.00","7307.00","7571.00","48209.00","30884.00","21901.00","10742.00","32643.00","24214.00","35286.00"
"2010-04-15T00:00:00.000","491287.00","55141.00","57386.00","90216.00","3238.00","14357.00","711625.00","23514.00","19048.00","42562.00","246.00","5394.00","5640.00","48202.00","30629.00","19785.00","10356.00","30142.00","22735.00","34651.00"
"2010-03-15T00:00:00.000","483444.00","71618.00","58387.00","46453.00","2462.00","18235.00","680599.00","23092.00","18381.00","41473.00","1095.00","7607.00","8702.00","50175.00","32029.00","24785.00","13268.00","38053.00","25351.00","32918.00"
"2010-02-15T00:00:00.000","351623.00","41149.00","36383.00","69856.00","2208.00","7089.00","508308.00","19661.00","12236.00","31899.00","600.00","5528.00","6128.00","38027.00","23935.00","16339.00","6333.00","22672.00","15452.00","20931.00"
"2010-01-15T00:00:00.000","403703.00","46158.00","34379.00","81834.00","574.00","10426.00","577074.00","20547.00","14837.00","35384.00","452.00","7787.00","8239.00","43623.00","27674.00","18407.00","6606.00","25013.00","10902.00","23477.00"
"2009-12-15T00:00:00.000","463555.00","66541.00","43614.00","70149.00","2093.00","11216.00","657168.00","22301.00","16613.00","38914.00","776.00","5157.00","5933.00","44847.00","28477.00","25506.00","9956.00","35462.00","17227.00","26387.00"
"2009-11-15T00:00:00.000","468784.00","58779.00","36111.00","82052.00","300.00","7094.00","653120.00","21710.00","17871.00","39581.00","666.00","5453.00","6119.00","45700.00","28779.00","21620.00","9856.00","31476.00","13532.00","22579.00"
"2009-10-15T00:00:00.000","433895.00","62776.00","34356.00","67316.00","980.00","6709.00","606032.00","20817.00","17016.00","37833.00","1299.00","7250.00","8549.00","46382.00","29204.00","25426.00","8629.00","34055.00","12180.00","22176.00"
"2009-09-15T00:00:00.000","429915.00","49482.00","34203.00","90536.00","587.00","7461.00","612184.00","21309.00","17282.00","38591.00","652.00","7282.00","7934.00","46525.00","29279.00","19286.00","8196.00","27482.00","11082.00","23121.00"
"2009-08-15T00:00:00.000","468720.00","34482.00","37277.00","94331.00","12.00","7223.00","642045.00","22514.00","19619.00","42133.00","687.00","4439.00","5126.00","47259.00","29571.00","14394.00","4756.00","19150.00","12386.00","24891.00"
"2009-07-15T00:00:00.000","452647.00","46868.00","57652.00","53015.00","1744.00","9984.00","621910.00","23124.00","17673.00","40797.00","855.00","3417.00","4272.00","45069.00","28218.00","21993.00","4712.00","26705.00","21119.00","36533.00"
"2009-06-09T00:00:00.000","456450.00","29757.00","41517.00","92645.00","983.00","7540.00","628892.00","20947.00","19022.00","39969.00","816.00","3833.00","4649.00","44618.00","27791.00","14896.00","2742.00","17638.00","15260.00","26257.00"
"2009-05-09T00:00:00.000","446503.00","27334.00","61647.00","41097.00","1548.00","8059.00","586188.00","19372.00","18080.00","37452.00","681.00","3631.00","4312.00","41764.00","26217.00","10239.00","5269.00","15508.00","24460.00","37187.00"
"2009-04-09T00:00:00.000","440200.00","25449.00","65633.00","55587.00","1051.00","13699.00","601619.00","20069.00","17468.00","37537.00","348.00","4131.00","4479.00","42016.00","26579.00","7764.00","6809.00","14573.00","25717.00","39916.00"
"2009-03-15T00:00:00.000","430830.00","33265.00","72906.00","76241.00","1158.00","9322.00","623722.00","19322.00","17393.00","36715.00","237.00","4233.00","4470.00","41185.00","25984.00","11598.00","7802.00","19400.00","30723.00","42183.00"
"2009-02-15T00:00:00.000","386408.00","34975.00","60127.00","52085.00","8594.00","16420.00","558609.00","18813.00","15245.00","34058.00","593.00","5581.00","6174.00","40232.00","24732.00","9999.00","9357.00","19356.00","23309.00","36818.00"
"2009-01-09T00:00:00.000","370273.00","22845.00","53259.00","68987.00","4873.00","16730.00","536967.00","18900.00","13197.00","32097.00","371.00","7211.00","7582.00","39679.00","25563.00","9475.00","4083.00","13558.00","23197.00","30062.00"
"2008-12-15T00:00:00.000","387342.00","62116.00","62744.00","76269.00","5127.00","15952.00","609550.00","19772.00","13564.00","33336.00","447.00","10007.00","10454.00","43790.00","27767.00","20084.00","14500.00","34584.00","23769.00","38975.00"
"2008-11-15T00:00:00.000","477478.00","56463.00","68980.00","89230.00","5707.00","16717.00","714575.00","26614.00","14975.00","41589.00","745.00","10514.00","11259.00","52848.00","33571.00","17693.00","14213.00","31906.00","26077.00","42339.00"
"2008-10-15T00:00:00.000","447437.00","61105.00","77007.00","97017.00","6982.00","20507.00","710055.00","21097.00","15989.00","39590.00","1151.00","8998.00","10149.00","49739.00","32082.00","18281.00","16041.00","34322.00","30185.00","46822.00"
"2008-09-15T00:00:00.000","501031.00","49488.00","65869.00","123622.00","4756.00","20237.00","765003.00","27055.00","17610.00","44668.00","413.00","10808.00","11221.00","55889.00","35973.00","15410.00","13292.00","28702.00","22405.00","43464.00"
"2008-08-15T00:00:00.000","472758.00","51155.00","64079.00","89020.00","4364.00","18070.00","699446.00","23905.00","17464.00","41405.00","609.00","9418.00","10027.00","51432.00","33501.00","22293.00","7940.00","30233.00","24473.00","39606.00"
"2008-07-15T00:00:00.000","499340.00","67365.00","88611.00","90235.00","7675.00","23423.00","776649.00","25336.00","18330.00","43666.00","606.00","7883.00","8489.00","52155.00","33907.00","25915.00","11637.00","37552.00","37799.00","50812.00"
"2008-06-15T00:00:00.000","519563.00","65352.00","90798.00","95720.00","6556.00","16235.00","794224.00","24569.00","20020.00","44589.00","457.00","7759.00","8216.00","52805.00","34247.00","22062.00","15160.00","37222.00","37495.00","53303.00"
"2008-05-15T00:00:00.000","526554.00","56600.00","81806.00","110498.00","6507.00","14119.00","796084.00","24180.00","19724.00","43904.00","1459.00","6420.00","7879.00","51783.00","34265.00","18869.00","13097.00","31966.00","29462.00","52344.00"
"2008-04-15T00:00:00.000","482604.00","59632.00","111209.00","104820.00","6616.00","18497.00","783378.00","22550.00","18691.00","41243.00","978.00","4816.00","5794.00","47037.00","30195.00","19963.00","13323.00","33286.00","42829.00","68380.00"
"2008-03-15T00:00:00.000","499637.00","70111.00","97806.00","128105.00","6711.00","19786.00","822156.00","23189.00","18994.00","42183.00","948.00","6790.00","7738.00","49921.00","32340.00","23252.00","13382.00","36634.00","36588.00","61218.00"
"2008-02-15T00:00:00.000","487246.00","58364.00","82791.00","65837.00","9689.00","18196.00","722123.00","23241.00","18679.00","41919.00","995.00","7228.00","8223.00","50142.00","31940.00","21727.00","10415.00","32142.00","27510.00","55281.00"
"2008-01-15T00:00:00.000","513042.00","41723.00","77572.00","98464.00","6967.00","31034.00","768802.00","24950.00","18794.00","43744.00","2056.00","9501.00","11557.00","55301.00","35433.00","13949.00","9865.00","23814.00","26890.00","50682.00"
"2007-12-15T00:00:00.000","455629.00","63897.00","61705.00","83131.00","5571.00","21110.00","691043.00","21768.00","17388.00","39158.00","2968.00","6868.00","9836.00","48994.00","31148.00","23438.00","11664.00","35102.00","25014.00","36691.00"
"2007-11-15T00:00:00.000","463644.00","55483.00","69398.00","104875.00","7414.00","15364.00","716178.00","21636.00","18492.00","40128.00","2188.00","6701.00","8889.00","49017.00","31687.00","17784.00","13229.00","31013.00","24550.00","44848.00"
"2007-10-15T00:00:00.000","506223.00","64437.00","68403.00","93174.00","8726.00","20199.00","761162.00","24300.00","19645.00","43945.00","817.00","7641.00","8458.00","52403.00","33457.00","22734.00","12170.00","34904.00","27409.00","41214.00"
"2007-09-15T00:00:00.000","470483.00","53778.00","65668.00","88302.00","8607.00","17239.00","704077.00","24320.00","17563.00","41883.00","140.00","9052.00","9192.00","51075.00","32732.00","18989.00","11526.00","30515.00","27824.00","38095.00"
"2007-08-15T00:00:00.000","489026.00","55164.00","72829.00","105135.00","7787.00","21764.00","751705.00","26129.00","17067.00","43196.00","271.00","9972.00","10243.00","53439.00","34564.00","20470.00","9756.00","30226.00","29496.00","43495.00"
"2007-07-15T00:00:00.000","483970.00","62772.00","73070.00","97892.00","10376.00","24310.00","752390.00","26039.00","17113.00","42852.00","349.00","9884.00","10233.00","53085.00","34218.00","22071.00","11829.00","33900.00","35179.00","37899.00"
"2007-06-15T00:00:00.000","511726.00","57208.00","62852.00","99241.00","8714.00","17361.00","757102.00","25642.00","18427.00","44069.00","904.00","8908.00","9812.00","53881.00","34666.00","15733.00","15854.00","31587.00","27458.00","35453.00"
"2007-05-15T00:00:00.000","454562.00","52107.00","87008.00","126475.00","14156.00","35986.00","770294.00","23072.00","17107.00","40179.00","585.00","8595.00","9180.00","49359.00","31785.00","14456.00","14783.00","29239.00","39096.00","48449.00"
"2007-04-15T00:00:00.000","480848.00","53777.00","75021.00","93599.00","10135.00","23868.00","737248.00","23249.00","18073.00","41322.00","1267.00","8517.00","9784.00","51106.00","33816.00","17219.00","11933.00","29152.00","33892.00","42188.00"
"2007-03-15T00:00:00.000","476111.00","63931.00","81673.00","98251.00","15476.00","19608.00","755050.00","23140.00","18635.00","41775.00","451.00","8060.00","8511.00","50286.00","31875.00","25066.00","10230.00","35296.00","38983.00","42997.00"
"2007-02-15T00:00:00.000","426123.00","53093.00","66276.00","104561.00","11704.00","23985.00","685742.00","21884.00","14943.00","36827.00","65.00","8435.00","8500.00","45327.00","28889.00","21150.00","7835.00","28985.00","31835.00","34496.00"
"2007-01-15T00:00:00.000","468025.00","43261.00","46462.00","49038.00","7694.00","22412.00","636892.00","23387.00","16890.00","40277.00","181.00","11653.00","11834.00","52111.00","33574.00","19177.00","7334.00","26511.00","19499.00","26963.00"
"2006-12-15T00:00:00.000","500067.00","50441.00","58211.00","75361.00","13940.00","24039.00","722059.00","25075.00","18184.00","43259.00","714.00","9039.00","9753.00","53012.00","34220.00","24173.00","7295.00","31468.00","30918.00","27293.00"
"2006-11-15T00:00:00.000","518939.00","47747.00","53755.00","90222.00","10400.00","19874.00","740937.00","26352.00","17457.00","43809.00","282.00","10993.00","11275.00","55084.00","36119.00","20474.00","8864.00","29338.00","28971.00","24784.00"
"2006-10-15T00:00:00.000","459298.00","45932.00","57768.00","91033.00","10350.00","18732.00","683113.00","24267.00","15987.00","40254.00","183.00","12603.00","12786.00","53040.00","34335.00","21919.00","6850.00","28769.00","32182.00","25586.00"
"2006-09-15T00:00:00.000","419716.00","46572.00","46148.00","91184.00","8841.00","17824.00","630285.00","22703.00","14064.00","36767.00","367.00","9525.00","9892.00","46659.00","30421.00","20165.00","10294.00","30459.00","28133.00","18015.00"
"2006-08-15T00:00:00.000","441093.00","38187.00","72545.00","89270.00","7750.00","30840.00","679685.00","24889.00","14411.00","39300.00","98.00","12458.00","12556.00","51856.00","33939.00","17420.00","6650.00","24070.00","46309.00","26236.00"
"2006-07-15T00:00:00.000","497144.00","47723.00","62367.00","112768.00","10290.00","21567.00","751859.00","28152.00","15333.00","43485.00","261.00","12473.00","12734.00","56219.00","36724.00","23989.00","6068.00","30057.00","42126.00","20241.00"
"2006-06-15T00:00:00.000","457741.00","36628.00","79896.00","92456.00","10245.00","25393.00","702359.00","24374.00","15322.00","39696.00","663.00","12383.00","13046.00","52742.00","34680.00","16623.00","6568.00","23191.00","54626.00","25270.00"
"2006-05-15T00:00:00.000","499247.00","51811.00","83802.00","90851.00","12963.00","39822.00","778496.00","26444.00","16533.00","42977.00","289.00","11753.00","12042.00","55019.00","35889.00","25682.00","7160.00","32842.00","56069.00","27733.00"
"2006-04-15T00:00:00.000","502709.00","42314.00","84662.00","103149.00","8545.00","23917.00","765296.00","25673.00","16880.00","42553.00","131.00","10333.00","10464.00","53017.00","34851.00","19626.00","6396.00","26022.00","56453.00","28209.00"
"2006-03-15T00:00:00.000","488390.00","35904.00","86143.00","98545.00","14075.00","31960.00","755017.00","23793.00","17784.00","41577.00","240.00","10790.00","11031.00","52608.00","33319.00","17523.00","4999.00","22522.00","53673.00","32470.00"
"2006-02-15T00:00:00.000","423518.00","36796.00","71167.00","84788.00","14397.00","25958.00","656624.00","21161.00","15338.00","36499.00","135.00","11303.00","11438.00","47937.00","30873.00","18724.00","3951.00","22675.00","44665.00","26502.00"
"2006-01-15T00:00:00.000","482149.00","34841.00","52067.00","80193.00","9544.00","30497.00","689291.00","26485.00","14594.00","41079.00","206.00","9360.00","9566.00","50645.00","32506.00","19199.00","2430.00","21629.00","27908.00","24159.00"
"2005-12-15T00:00:00.000","403137.00","45224.00","48855.00","99427.00","12142.00","20758.00","629543.00","21751.00","14103.00","35584.00","110.00","11422.00","11532.00","47116.00","31119.00","24158.00","3669.00","27827.00","31092.00","17763.00"
"2005-11-15T00:00:00.000","437218.00","56105.00","53401.00","83529.00","9252.00","23637.00","663142.00","23442.00","14237.00","37679.00","197.00","6652.00","6849.00","44528.00","28816.00","29949.00","4341.00","34290.00","32199.00","21202.00"
"2005-10-15T00:00:00.000","455396.00","47828.00","45250.00","108231.00","9546.00","21337.00","687588.00","24749.00","15276.00","40025.00","116.00","11018.00","11134.00","51159.00","32725.00","25352.00","4583.00","29935.00","26668.00","18582.00"
"2005-09-15T00:00:00.000","420599.00","39230.00","52384.00","99067.00","10564.00","27479.00","649323.00","23342.00","14392.00","37734.00","330.00","12376.00","12706.00","50440.00","32203.00","20812.00","3791.00","24603.00","35804.00","16580.00"
"2005-08-15T00:00:00.000","442559.00","34116.00","51367.00","69928.00","7819.00","19535.00","625324.00","24135.00","15689.00","39824.00","851.00","10943.00","11794.00","51618.00","33686.00","17897.00","3132.00","21029.00","34149.00","17218.00"
"2005-07-15T00:00:00.000","458400.00","36310.00","60556.00","54356.00","9574.00","19150.00","638346.00","26371.00","14563.00","40934.00","29.00","15491.00","15520.00","56454.00","36184.00","18590.00","3840.00","22430.00","39598.00","20958.00"
"2005-06-15T00:00:00.000","471288.00","33952.00","87721.00","71290.00","10507.00","26230.00","700988.00","25911.00","15095.00","41006.00","103.00","10809.00","10912.00","51918.00","33670.00","16674.00","4679.00","21353.00","58646.00","29075.00"
"2005-05-15T00:00:00.000","485883.00","41932.00","82413.00","84320.00","8716.00","23219.00","726483.00","25616.00","16534.00","42150.00","251.00","8950.00","9201.00","51351.00","33038.00","21293.00","5162.00","26455.00","53107.00","29306.00"
"2005-04-15T00:00:00.000","489400.00","34507.00","85181.00","90744.00","11227.00","19109.00","730168.00","25146.00","16934.00","42080.00","134.00","8050.00","8184.00","50264.00","32557.00","17666.00","3753.00","21419.00","57241.00","27940.00"
"2005-03-15T00:00:00.000","436295.00","46989.00","98747.00","118985.00","12252.00","23794.00","737062.00","22473.00","15539.00","38012.00","389.00","11191.00","11580.00","49592.00","32327.00","24424.00","5096.00","29520.00","61196.00","37551.00"
"2005-02-15T00:00:00.000","434370.00","35265.00","61171.00","108047.00","10999.00","18727.00","668579.00","23115.00","15132.00","38247.00","205.00","10859.00","11064.00","49311.00","31519.00","19371.00","3082.00","22453.00","43142.00","18029.00"
"2005-01-15T00:00:00.000","433210.00","44334.00","54093.00","68423.00","10237.00","15502.00","625799.00","23962.00","13872.00","37834.00","59.00","10800.00","10859.00","48693.00","31135.00","25709.00","2248.00","27957.00","30026.00","24067.00"
"2004-12-15T00:00:00.000","417947.00","53003.00","65786.00","109188.00","8941.00","33029.00","687894.00","23341.00","13520.00","36861.00","134.00","12955.00","13089.00","49950.00","32444.00","30382.00","3357.00","33739.00","45246.00","20540.00"
"2004-11-15T00:00:00.000","411410.00","51750.00","44076.00","78274.00","12158.00","19182.00","616850.00","23151.00","13142.00","36293.00","112.00","10224.00","10336.00","46629.00","30402.00","27263.00","4123.00","31386.00","30406.00","13670.00"
"2004-10-15T00:00:00.000","412985.00","56986.00","47411.00","105989.00","11494.00","19512.00","654377.00","22321.00","13326.00","35647.00","112.00","11310.00","11422.00","47069.00","30469.00","31395.00","4880.00","36275.00","33186.00","14225.00"
"2004-09-15T00:00:00.000","425443.00","35088.00","42610.00","93878.00","7806.00","21129.00","625954.00","23365.00","12136.00","35501.00","169.00","9221.00","9390.00","44891.00","29470.00","19849.00","1983.00","21832.00","27960.00","14650.00"
"2004-08-15T00:00:00.000","433118.00","36799.00","45615.00","110310.00","5796.00","21780.00","653418.00","24365.00","12945.00","37310.00","143.00","14934.00","15077.00","52387.00","33960.00","20044.00","2646.00","22690.00","29904.00","15711.00"
"2004-07-15T00:00:00.000","405469.00","41890.00","74007.00","103418.00","10969.00","29081.00","664834.00","24284.00","12446.00","36730.00","120.00","12896.00","13016.00","49746.00","32018.00","22871.00","2237.00","25108.00","52738.00","21269.00"
"2004-06-15T00:00:00.000","404654.00","29204.00","59164.00","95818.00","23875.00","24959.00","637674.00","22986.00","12806.00","35792.00","769.00","9941.00","10710.00","46502.00","29980.00","14834.00","3508.00","18342.00","38748.00","20416.00"
"2004-05-15T00:00:00.000","430139.00","45584.00","71631.00","100188.00","12522.00","19760.00","679824.00","23247.00","14519.00","37766.00","704.00","11002.00","11706.00","49472.00","32047.00","24001.00","3783.00","27784.00","43896.00","27735.00"
"2004-04-15T00:00:00.000","448631.00","43585.00","74202.00","62748.00","11412.00","19816.00","660394.00","23440.00","14613.00","38053.00","183.00","8867.00","9050.00","47103.00","30596.00","24121.00","3322.00","27443.00","51218.00","22984.00"
"2004-03-15T00:00:00.000","374722.00","37653.00","68690.00","119172.00","9699.00","17320.00","627256.00","19492.00","13249.00","32741.00","132.00","8969.00","9101.00","41842.00","26962.00","20043.00","3036.00","23079.00","46601.00","22089.00"
"2004-02-15T00:00:00.000","377593.00","52866.00","47362.00","107027.00","9354.00","18994.00","613196.00","19666.00","13297.00","32963.00","230.00","6358.00","6588.00","39551.00","25266.00","30788.00","2406.00","33194.00","25069.00","22293.00"
"2004-01-15T00:00:00.000","345814.00","31152.00","41082.00","90667.00","10510.00","23822.00","543047.00","17803.00","12765.00","30568.00","86.00","7901.00","7987.00","38555.00","24535.00","15707.00","3511.00","19218.00","28168.00","12914.00"
"2003-12-15T00:00:00.000","421227.00","58322.00","46631.00","80007.00","9081.00","23629.00","638897.00","23215.00","14510.00","37725.00","418.00","9340.00","9758.00","47483.00","30215.00","33756.00","3407.00","37163.00","31362.00","15269.00"
"2003-11-15T00:00:00.000","358786.00","44521.00","30463.00","103525.00","5845.00","16210.00","559350.00","19408.00","12988.00","32196.00","360.00","8139.00","8499.00","40695.00","25725.00","24028.00","3150.00","27178.00","19819.00","10644.00"
"2003-10-15T00:00:00.000","392486.00","42386.00","36196.00","106906.00","8885.00","25202.00","612061.00","20685.00","14307.00","34992.00","251.00","10525.00","10774.00","45766.00","28603.00","23474.00","3406.00","26880.00","20714.00","15482.00"
"2003-09-15T00:00:00.000","366303.00","44701.00","26273.00","113053.00","10062.00","24265.00","584657.00","21631.00","12536.00","34167.00","85.00","9513.00","9598.00","43765.00","27812.00","24136.00","4249.00","28385.00","18400.00","7873.00"
"2003-08-15T00:00:00.000","386936.00","30339.00","35394.00","74587.00","4920.00","18298.00","550474.00","22024.00","12907.00","34931.00","90.00","11648.00","11738.00","46669.00","29390.00","16465.00","2573.00","19038.00","22802.00","12592.00"
"2003-07-15T00:00:00.000","417663.00","54360.00","49035.00","76120.00","10067.00","26058.00","633303.00","24661.00","13063.00","37724.00","226.00","9109.00","9335.00","47059.00","30159.00","30478.00","3675.00","34153.00","31684.00","17351.00"
"2003-06-15T00:00:00.000","385188.00","38829.00","44670.00","114554.00","5131.00","16957.00","605329.00","20866.00","13617.00","34483.00","158.00","11903.00","12061.00","46544.00","29814.00","19978.00","4115.00","24093.00","28451.00","16219.00"
"2003-05-15T00:00:00.000","405282.00","39336.00","35196.00","113297.00","8404.00","18744.00","620259.00","21143.00","13547.00","34990.00","153.00","8479.00","8632.00","43622.00","28302.00","21834.00","2972.00","24806.00","22109.00","13087.00"
"2003-04-15T00:00:00.000","383431.00","41565.00","44304.00","92937.00","6996.00","18000.00","587233.00","19447.00","13719.00","33166.00","704.00","9656.00","10360.00","43526.00","28129.00","21762.00","3866.00","25628.00","32603.00","11701.00"
"2003-03-15T00:00:00.000","449017.00","53609.00","43962.00","123287.00","7542.00","27530.00","704947.00","22747.00","16056.00","38803.00","327.00","8162.00","8489.00","47292.00","30852.00","29081.00","4004.00","33085.00","30704.00","13258.00"
"2003-02-15T00:00:00.000","311615.00","35165.00","27103.00","88035.00","6674.00","14665.00","483257.00","16321.00","11030.00","27351.00","216.00","3919.00","4135.00","31486.00","20169.00","20075.00","1945.00","22020.00","17829.00","9274.00"
"2003-01-15T00:00:00.000","382080.00","38744.00","25450.00","112026.00","5876.00","20146.00","584322.00","20773.00","13519.00","34292.00","502.00","10195.00","10697.00","44989.00","28769.00","21531.00","2903.00","24434.00","18371.00","7079.00"
"2002-12-15T00:00:00.000","367879.00","58518.00","30972.00","78432.00","9924.00","19800.00","565525.00","20589.00","12516.00","33105.00","272.00","8871.00","9143.00","42248.00","26992.00","35347.00","1522.00","36869.00","22388.00","8584.00"
"2002-11-15T00:00:00.000","365305.00","48580.00","26939.00","116647.00","7558.00","18865.00","583894.00","19889.00","13114.00","33003.00","305.00","7631.00","7936.00","40939.00","26247.00","28440.00","2221.00","30661.00","18483.00","8456.00"
