"fips","county","year","type","source","amount"
"24011","Caroline","2000","Staff","Federal","100673.00"
"24011","Caroline","2000","Staff","State","229662.00"
"24011","Caroline","2000","Staff","Local","20000.00"
"24011","Caroline","2000","Operating","Federal","20134.00"
"24011","Caroline","2000","Operating","State","31078.00"
"24011","Caroline","2000","Operating","Local","8000.00"
"24011","Caroline","2001","Staff","Federal","67000.00"
"24011","Caroline","2001","Staff","State","186000.00"
"24011","Caroline","2001","Staff","Local","0.00"
"24011","Caroline","2001","Operating","Federal","15200.00"
"24011","Caroline","2001","Operating","State","31255.00"
"24011","Caroline","2001","Operating","Local","8000.00"
"24011","Caroline","2002","Staff","Federal","89860.00"
"24011","Caroline","2002","Staff","State","236411.00"
"24011","Caroline","2002","Staff","Local","15500.00"
"24011","Caroline","2002","Operating","Federal","17972.00"
"24011","Caroline","2002","Operating","State","37396.00"
"24011","Caroline","2002","Operating","Local","12500.00"
"24011","Caroline","2003","Staff","Federal","138570.00"
"24011","Caroline","2003","Staff","State","248831.00"
"24011","Caroline","2003","Staff","Local","15500.00"
"24011","Caroline","2003","Operating","Federal","27714.00"
"24011","Caroline","2003","Operating","State","37356.00"
"24011","Caroline","2003","Operating","Local","12500.00"
"24011","Caroline","2004","Staff","Federal","175997.00"
"24011","Caroline","2004","Staff","State","250812.00"
"24011","Caroline","2004","Staff","Local","15500.00"
"24011","Caroline","2004","Operating","Federal","35195.00"
"24011","Caroline","2004","Operating","State","37144.00"
"24011","Caroline","2004","Operating","Local","12500.00"
"24011","Caroline","2005","Staff","Federal","182917.00"
"24011","Caroline","2005","Staff","State","350684.00"
"24011","Caroline","2005","Staff","Local","141009.00"
"24011","Caroline","2005","Operating","Federal","36583.00"
"24011","Caroline","2005","Operating","State","40721.00"
"24011","Caroline","2005","Operating","Local","8100.00"
"24011","Caroline","2006","Staff","Federal","197891.00"
"24011","Caroline","2006","Staff","State","367352.00"
"24011","Caroline","2006","Staff","Local","45290.00"
"24011","Caroline","2006","Operating","Federal","35620.00"
"24011","Caroline","2006","Operating","State","38379.00"
"24011","Caroline","2006","Operating","Local","13000.00"
"24011","Caroline","2007","Staff","Federal","202679.00"
"24011","Caroline","2007","Staff","State","358768.00"
"24011","Caroline","2007","Staff","Local","32000.00"
"24011","Caroline","2007","Operating","Federal","34455.00"
"24011","Caroline","2007","Operating","State","39746.00"
"24011","Caroline","2007","Operating","Local","13000.00"
"24011","Caroline","2008","Staff","Federal","168740.72"
"24011","Caroline","2008","Staff","State","361254.00"
"24011","Caroline","2008","Staff","Local","33000.00"
"24011","Caroline","2008","Operating","Federal","25311.11"
"24011","Caroline","2008","Operating","State","43959.00"
"24011","Caroline","2008","Operating","Local","13000.00"
"24011","Caroline","2009","Staff","Federal","161916.00"
"24011","Caroline","2009","Staff","State","421377.00"
"24011","Caroline","2009","Staff","Local","0.00"
"24011","Caroline","2009","Operating","Federal","24287.00"
"24011","Caroline","2009","Operating","State","43665.00"
"24011","Caroline","2009","Operating","Local","10000.00"
"24011","Caroline","2010","Staff","Federal","181168.00"
"24011","Caroline","2010","Staff","State","419758.00"
"24011","Caroline","2010","Staff","Local","0.00"
"24011","Caroline","2010","Operating","Federal","30799.00"
"24011","Caroline","2010","Operating","State","39097.00"
"24011","Caroline","2010","Operating","Local","0.00"
"24011","Caroline","2011","Staff","Federal","174919.00"
"24011","Caroline","2011","Staff","State","417973.00"
"24011","Caroline","2011","Staff","Local","0.00"
"24011","Caroline","2011","Operating","Federal","24489.00"
"24011","Caroline","2011","Operating","State","39202.00"
"24011","Caroline","2011","Operating","Local","0.00"
"24011","Caroline","2012","Staff","Federal","174919.00"
"24011","Caroline","2012","Staff","State","417973.00"
"24011","Caroline","2012","Staff","Local","151731.00"
"24011","Caroline","2012","Operating","Federal","24489.00"
"24011","Caroline","2012","Operating","State","39202.00"
"24011","Caroline","2012","Operating","Local","2998.00"
"24011","Caroline","2013","Staff","Federal","166298.00"
"24011","Caroline","2013","Staff","State","433501.00"
"24011","Caroline","2013","Staff","Local","166190.00"
"24011","Caroline","2013","Operating","Federal","43222.00"
"24011","Caroline","2013","Operating","State","41818.00"
"24011","Caroline","2013","Operating","Local","5594.00"
"24011","Caroline","2014","Staff","Federal","178955.00"
"24011","Caroline","2014","Staff","State","454207.00"
"24011","Caroline","2014","Staff","Local","175449.00"
"24011","Caroline","2014","Operating","Federal","43132.00"
"24011","Caroline","2014","Operating","State","39686.00"
"24011","Caroline","2014","Operating","Local","9158.00"
"24011","Caroline","2015","Staff","Federal","184125.00"
"24011","Caroline","2015","Staff","State","470744.00"
"24011","Caroline","2015","Staff","Local","178958.00"
"24011","Caroline","2015","Operating","Federal","43682.00"
"24011","Caroline","2015","Operating","State","47006.00"
"24011","Caroline","2015","Operating","Local","6000.00"
"24013","Carroll","1995","Staff","Federal","131000.00"
"24013","Carroll","1995","Staff","State","117681.00"
"24013","Carroll","1995","Staff","Local","110335.00"
"24013","Carroll","1995","Operating","Federal","25000.00"
"24013","Carroll","1995","Operating","State","18503.00"
"24013","Carroll","1995","Operating","Local","18595.00"
"24013","Carroll","1996","Staff","Federal","131000.00"
"24013","Carroll","1996","Staff","State","106012.00"
"24013","Carroll","1996","Staff","Local","122424.00"
"24013","Carroll","1996","Operating","Federal","25000.00"
"24013","Carroll","1996","Operating","State","18503.00"
"24013","Carroll","1996","Operating","Local","23300.00"
"24013","Carroll","1997","Staff","Federal","131000.00"
"24013","Carroll","1997","Staff","State","106044.00"
"24013","Carroll","1997","Staff","Local","137251.00"
"24013","Carroll","1997","Operating","Federal","25000.00"
"24013","Carroll","1997","Operating","State","18933.00"
"24013","Carroll","1997","Operating","Local","20062.00"
"24013","Carroll","1998","Staff","Federal","131000.00"
"24013","Carroll","1998","Staff","State","106044.00"
"24013","Carroll","1998","Staff","Local","155547.00"
"24013","Carroll","1998","Operating","Federal","25000.00"
"24013","Carroll","1998","Operating","State","18933.00"
"24013","Carroll","1998","Operating","Local","20470.00"
"24013","Carroll","1999","Staff","Federal","153490.00"
"24013","Carroll","1999","Staff","State","128436.00"
"24013","Carroll","1999","Staff","Local","172755.00"
"24013","Carroll","1999","Operating","Federal","30698.00"
"24013","Carroll","1999","Operating","State","24982.00"
"24013","Carroll","1999","Operating","Local","31156.00"
"24013","Carroll","2000","Staff","Federal","184697.00"
"24013","Carroll","2000","Staff","State","212253.00"
"24013","Carroll","2000","Staff","Local","201020.00"
"24013","Carroll","2000","Operating","Federal","36939.00"
"24013","Carroll","2000","Operating","State","25574.00"
"24013","Carroll","2000","Operating","Local","36850.00"
"24013","Carroll","2001","Staff","Federal","184697.00"
"24013","Carroll","2001","Staff","State","218567.00"
"24013","Carroll","2001","Staff","Local","209041.00"
"24013","Carroll","2001","Operating","Federal","36939.00"
"24013","Carroll","2001","Operating","State","26290.00"
"24013","Carroll","2001","Operating","Local","45490.00"
"24013","Carroll","2002","Staff","Federal","192712.00"
"24013","Carroll","2002","Staff","State","278692.00"
"24013","Carroll","2002","Staff","Local","215340.00"
"24013","Carroll","2002","Operating","Federal","39542.00"
"24013","Carroll","2002","Operating","State","30149.00"
"24013","Carroll","2002","Operating","Local","46140.00"
"24013","Carroll","2003","Staff","Federal","192712.00"
"24013","Carroll","2003","Staff","State","290489.00"
"24013","Carroll","2003","Staff","Local","215340.00"
"24013","Carroll","2003","Operating","Federal","39542.00"
"24013","Carroll","2003","Operating","State","34678.00"
"24013","Carroll","2003","Operating","Local","48553.00"
"24013","Carroll","2004","Staff","Federal","225277.00"
"24013","Carroll","2004","Staff","State","290489.00"
"24013","Carroll","2004","Staff","Local","232013.00"
"24013","Carroll","2004","Operating","Federal","45055.00"
"24013","Carroll","2004","Operating","State","35191.00"
"24013","Carroll","2004","Operating","Local","49450.00"
"24013","Carroll","2005","Staff","Federal","220657.00"
"24013","Carroll","2005","Staff","State","306580.00"
"24013","Carroll","2005","Staff","Local","243650.00"
"24013","Carroll","2005","Operating","Federal","44137.00"
"24013","Carroll","2005","Operating","State","34240.00"
"24013","Carroll","2005","Operating","Local","39649.00"
"24013","Carroll","2006","Staff","Federal","189442.00"
"24013","Carroll","2006","Staff","State","274573.00"
"24013","Carroll","2006","Staff","Local","274440.00"
"24013","Carroll","2006","Operating","Federal","34099.00"
"24013","Carroll","2006","Operating","State","33682.00"
"24013","Carroll","2006","Operating","Local","39960.00"
"24013","Carroll","2007","Staff","Federal","215678.00"
"24013","Carroll","2007","Staff","State","287806.00"
"24013","Carroll","2007","Staff","Local","291381.00"
"24013","Carroll","2007","Operating","Federal","36665.00"
"24013","Carroll","2007","Operating","State","34451.00"
"24013","Carroll","2007","Operating","Local","40880.00"
"24013","Carroll","2008","Staff","Federal","246848.66"
"24013","Carroll","2008","Staff","State","301287.00"
"24013","Carroll","2008","Staff","Local","256833.00"
"24013","Carroll","2008","Operating","Federal","37027.30"
"24013","Carroll","2008","Operating","State","48126.00"
"24013","Carroll","2008","Operating","Local","59736.00"
"24013","Carroll","2009","Staff","Federal","265180.00"
"24013","Carroll","2009","Staff","State","373896.00"
"24013","Carroll","2009","Staff","Local","273824.00"
"24013","Carroll","2009","Operating","Federal","39777.00"
"24013","Carroll","2009","Operating","State","44006.00"
"24013","Carroll","2009","Operating","Local","61732.00"
"24013","Carroll","2010","Staff","Federal","305305.00"
"24013","Carroll","2010","Staff","State","378903.00"
"24013","Carroll","2010","Staff","Local","0.00"
"24013","Carroll","2010","Operating","Federal","51902.00"
"24013","Carroll","2010","Operating","State","40472.00"
"24013","Carroll","2010","Operating","Local","0.00"
"24013","Carroll","2011","Staff","Federal","269086.00"
"24013","Carroll","2011","Staff","State","377953.00"
"24013","Carroll","2011","Staff","Local","237622.00"
"24013","Carroll","2011","Operating","Federal","37672.00"
"24013","Carroll","2011","Operating","State","44661.00"
"24013","Carroll","2011","Operating","Local","62729.00"
"24013","Carroll","2012","Staff","Federal","325577.00"
"24013","Carroll","2012","Staff","State","393180.00"
"24013","Carroll","2012","Staff","Local","253400.00"
"24013","Carroll","2012","Operating","Federal","92552.00"
"24013","Carroll","2012","Operating","State","32564.00"
"24013","Carroll","2012","Operating","Local","62985.00"
"24013","Carroll","2013","Staff","Federal","325577.00"
"24013","Carroll","2013","Staff","State","390978.00"
"24013","Carroll","2013","Staff","Local","260990.00"
"24013","Carroll","2013","Operating","Federal","92551.00"
"24013","Carroll","2013","Operating","State","48378.00"
"24013","Carroll","2013","Operating","Local","63050.00"
"24013","Carroll","2014","Staff","Federal","282563.00"
"24013","Carroll","2014","Staff","State","408444.00"
"24013","Carroll","2014","Staff","Local","268820.00"
"24013","Carroll","2014","Operating","Federal","76685.00"
"24013","Carroll","2014","Operating","State","45589.00"
"24013","Carroll","2014","Operating","Local","63050.00"
"24013","Carroll","2015","Staff","Federal","282563.00"
"24013","Carroll","2015","Staff","State","375130.00"
"24013","Carroll","2015","Staff","Local","261485.00"
"24013","Carroll","2015","Operating","Federal","77475.00"
"24013","Carroll","2015","Operating","State","48976.00"
"24013","Carroll","2015","Operating","Local","63050.00"
"24015","Cecil","1995","Staff","Federal","79900.00"
"24015","Cecil","1995","Staff","State","112753.00"
"24015","Cecil","1995","Staff","Local","73257.00"
"24015","Cecil","1995","Operating","Federal","23500.00"
"24015","Cecil","1995","Operating","State","20509.00"
"24015","Cecil","1995","Operating","Local","17745.00"
"24015","Cecil","1996","Staff","Federal","79900.00"
"24015","Cecil","1996","Staff","State","112753.00"
"24015","Cecil","1996","Staff","Local","74109.00"
"24015","Cecil","1996","Operating","Federal","23500.00"
"24015","Cecil","1996","Operating","State","11491.00"
"24015","Cecil","1996","Operating","Local","17745.00"
"24015","Cecil","1997","Staff","Federal","82693.00"
"24015","Cecil","1997","Staff","State","29648.00"
"24015","Cecil","1997","Staff","Local","92522.00"
"24015","Cecil","1997","Operating","Federal","16538.00"
"24015","Cecil","1997","Operating","State","10471.00"
"24015","Cecil","1997","Operating","Local","16747.00"
"24015","Cecil","1998","Staff","Federal","87693.00"
"24015","Cecil","1998","Staff","State","50534.00"
"24015","Cecil","1998","Staff","Local","100593.00"
"24015","Cecil","1998","Operating","Federal","16538.00"
"24015","Cecil","1998","Operating","State","21155.00"
"24015","Cecil","1998","Operating","Local","17081.00"
"24015","Cecil","1999","Staff","Federal","122914.00"
"24015","Cecil","1999","Staff","State","98274.00"
"24015","Cecil","1999","Staff","Local","104134.00"
"24015","Cecil","1999","Operating","Federal","24582.00"
"24015","Cecil","1999","Operating","State","24642.00"
"24015","Cecil","1999","Operating","Local","27286.00"
"24015","Cecil","2000","Staff","Federal","128489.00"
"24015","Cecil","2000","Staff","State","133894.00"
"24015","Cecil","2000","Staff","Local","135668.00"
"24015","Cecil","2000","Operating","Federal","25697.00"
"24015","Cecil","2000","Operating","State","26349.00"
"24015","Cecil","2000","Operating","Local","27509.00"
"24015","Cecil","2001","Staff","Federal","133629.00"
"24015","Cecil","2001","Staff","State","146942.00"
"24015","Cecil","2001","Staff","Local","135668.00"
"24015","Cecil","2001","Operating","Federal","26725.00"
"24015","Cecil","2001","Operating","State","25205.00"
"24015","Cecil","2001","Operating","Local","27509.00"
"24015","Cecil","2002","Staff","Federal","142880.00"
"24015","Cecil","2002","Staff","State","185295.00"
"24015","Cecil","2002","Staff","Local","147611.00"
"24015","Cecil","2002","Operating","Federal","28576.00"
"24015","Cecil","2002","Operating","State","32492.00"
"24015","Cecil","2002","Operating","Local","27509.00"
"24015","Cecil","2003","Staff","Federal","201093.00"
"24015","Cecil","2003","Staff","State","171062.00"
"24015","Cecil","2003","Staff","Local","182566.00"
"24015","Cecil","2003","Operating","Federal","40218.00"
"24015","Cecil","2003","Operating","State","30658.00"
"24015","Cecil","2003","Operating","Local","27509.00"
"24015","Cecil","2004","Staff","Federal","233945.00"
"24015","Cecil","2004","Staff","State","135348.00"
"24015","Cecil","2004","Staff","Local","200942.00"
"24015","Cecil","2004","Operating","Federal","44789.00"
"24015","Cecil","2004","Operating","State","31152.00"
"24015","Cecil","2004","Operating","Local","30654.00"
"24015","Cecil","2005","Staff","Federal","239913.00"
"24015","Cecil","2005","Staff","State","127896.00"
"24015","Cecil","2005","Staff","Local","220400.00"
"24015","Cecil","2005","Operating","Federal","47982.00"
"24015","Cecil","2005","Operating","State","28503.00"
"24015","Cecil","2005","Operating","Local","80654.00"
"24015","Cecil","2006","Staff","Federal","244650.00"
"24015","Cecil","2006","Staff","State","142706.00"
"24015","Cecil","2006","Staff","Local","295520.00"
"24015","Cecil","2006","Operating","Federal","44037.00"
"24015","Cecil","2006","Operating","State","25551.00"
"24015","Cecil","2006","Operating","Local","45654.00"
"24015","Cecil","2007","Staff","Federal","371527.00"
"24015","Cecil","2007","Staff","State","148939.00"
"24015","Cecil","2007","Staff","Local","302137.00"
"24015","Cecil","2007","Operating","Federal","63159.00"
"24015","Cecil","2007","Operating","State","26769.00"
"24015","Cecil","2007","Operating","Local","10381.00"
"24015","Cecil","2008","Staff","Federal","275785.03"
"24015","Cecil","2008","Staff","State","154781.00"
"24015","Cecil","2008","Staff","Local","323733.00"
"24015","Cecil","2008","Operating","Federal","41367.75"
"24015","Cecil","2008","Operating","State","30322.00"
"24015","Cecil","2008","Operating","Local","10381.00"
"24015","Cecil","2009","Staff","Federal","157641.00"
"24015","Cecil","2009","Staff","State","123508.00"
"24015","Cecil","2009","Staff","Local","161374.00"
"24015","Cecil","2009","Operating","Federal","23646.00"
"24015","Cecil","2009","Operating","State","24409.00"
"24015","Cecil","2009","Operating","Local","0.00"
"24015","Cecil","2010","Staff","Federal","158815.00"
"24015","Cecil","2010","Staff","State","99654.00"
"24015","Cecil","2010","Staff","Local","167542.00"
"24015","Cecil","2010","Operating","Federal","26999.00"
"24015","Cecil","2010","Operating","State","23204.00"
"24015","Cecil","2010","Operating","Local","17573.00"
"24015","Cecil","2011","Staff","Federal","210915.00"
"24015","Cecil","2011","Staff","State","99378.00"
"24015","Cecil","2011","Staff","Local","322014.00"
"24015","Cecil","2011","Operating","Federal","29528.00"
"24015","Cecil","2011","Operating","State","24705.00"
"24015","Cecil","2011","Operating","Local","35146.00"
"24015","Cecil","2012","Staff","Federal","210915.00"
"24015","Cecil","2012","Staff","State","99378.00"
"24015","Cecil","2012","Staff","Local","334289.00"
"24015","Cecil","2012","Operating","Federal","29528.00"
"24015","Cecil","2012","Operating","State","24705.00"
"24015","Cecil","2012","Operating","Local","34562.00"
"24015","Cecil","2013","Staff","Federal","229503.00"
"24015","Cecil","2013","Staff","State","133479.00"
"24015","Cecil","2013","Staff","Local","339530.00"
"24015","Cecil","2013","Operating","Federal","52220.00"
"24015","Cecil","2013","Operating","State","26058.00"
"24015","Cecil","2013","Operating","Local","34562.00"
"24015","Cecil","2014","Staff","Federal","233475.00"
"24015","Cecil","2014","Staff","State","159700.00"
"24015","Cecil","2014","Staff","Local","388092.00"
"24015","Cecil","2014","Operating","Federal","63979.00"
"24015","Cecil","2014","Operating","State","26482.00"
"24015","Cecil","2014","Operating","Local","34562.00"
"24015","Cecil","2015","Staff","Federal","233475.00"
"24015","Cecil","2015","Staff","State","169392.00"
"24015","Cecil","2015","Staff","Local","345143.00"
"24015","Cecil","2015","Operating","Federal","64611.00"
"24015","Cecil","2015","Operating","State","28848.00"
"24015","Cecil","2015","Operating","Local","34562.00"
"24017","Charles","1995","Staff","Federal","56100.00"
"24017","Charles","1995","Staff","State","31000.00"
"24017","Charles","1995","Staff","Local","162000.00"
"24017","Charles","1995","Operating","Federal","14000.00"
"24017","Charles","1995","Operating","State","50100.00"
"24017","Charles","1995","Operating","Local","9000.00"
"24017","Charles","1996","Staff","Federal","56100.00"
"24017","Charles","1996","Staff","State","31000.00"
"24017","Charles","1996","Staff","Local","176000.00"
"24017","Charles","1996","Operating","Federal","14000.00"
"24017","Charles","1996","Operating","State","50100.00"
"24017","Charles","1996","Operating","Local","9000.00"
"24017","Charles","1997","Staff","Federal","61360.00"
"24017","Charles","1997","Staff","State","76103.00"
"24017","Charles","1997","Staff","Local","169851.00"
"24017","Charles","1997","Operating","Federal","15340.00"
"24017","Charles","1997","Operating","State","15998.00"
"24017","Charles","1997","Operating","Local","10300.00"
"24017","Charles","1998","Staff","Federal","61360.00"
"24017","Charles","1998","Staff","State","76103.00"
"24017","Charles","1998","Staff","Local","188400.00"
"24017","Charles","1998","Operating","Federal","15340.00"
"24017","Charles","1998","Operating","State","15998.00"
"24017","Charles","1998","Operating","Local","10700.00"
"24017","Charles","1999","Staff","Federal","72052.00"
"24017","Charles","1999","Staff","State","78281.00"
"24017","Charles","1999","Staff","Local","193100.00"
"24017","Charles","1999","Operating","Federal","14410.00"
"24017","Charles","1999","Operating","State","22543.00"
"24017","Charles","1999","Operating","Local","13100.00"
"24017","Charles","2000","Staff","Federal","82529.00"
"24017","Charles","2000","Staff","State","114589.00"
"24017","Charles","2000","Staff","Local","216600.00"
"24017","Charles","2000","Operating","Federal","16505.00"
"24017","Charles","2000","Operating","State","18962.00"
"24017","Charles","2000","Operating","Local","13500.00"
"24017","Charles","2001","Staff","Federal","82529.00"
"24017","Charles","2001","Staff","State","114589.00"
"24017","Charles","2001","Staff","Local","210884.00"
"24017","Charles","2001","Operating","Federal","16505.00"
"24017","Charles","2001","Operating","State","19122.00"
"24017","Charles","2001","Operating","Local","14300.00"
"24017","Charles","2002","Staff","Federal","185859.00"
"24017","Charles","2002","Staff","State","158536.00"
"24017","Charles","2002","Staff","Local","239100.00"
"24017","Charles","2002","Operating","Federal","37172.00"
"24017","Charles","2002","Operating","State","22702.00"
"24017","Charles","2002","Operating","Local","14800.00"
"24017","Charles","2003","Staff","Federal","234123.00"
"24017","Charles","2003","Staff","State","165230.00"
"24017","Charles","2003","Staff","Local","239100.00"
"24017","Charles","2003","Operating","Federal","46824.00"
"24017","Charles","2003","Operating","State","23053.00"
"24017","Charles","2003","Operating","Local","14800.00"
"24017","Charles","2004","Staff","Federal","284370.00"
"24017","Charles","2004","Staff","State","158742.00"
"24017","Charles","2004","Staff","Local","251425.00"
"24017","Charles","2004","Operating","Federal","56874.00"
"24017","Charles","2004","Operating","State","23505.00"
"24017","Charles","2004","Operating","Local","15100.00"
"24017","Charles","2005","Staff","Federal","231862.00"
"24017","Charles","2005","Staff","State","110477.00"
"24017","Charles","2005","Staff","Local","255100.00"
"24017","Charles","2005","Operating","Federal","46372.00"
"24017","Charles","2005","Operating","State","24872.00"
"24017","Charles","2005","Operating","Local","15400.00"
"24017","Charles","2006","Staff","Federal","125715.00"
"24017","Charles","2006","Staff","State","100425.00"
"24017","Charles","2006","Staff","Local","281442.00"
"24017","Charles","2006","Operating","Federal","22628.00"
"24017","Charles","2006","Operating","State","20950.00"
"24017","Charles","2006","Operating","Local","15800.00"
"24017","Charles","2007","Staff","Federal","149761.00"
"24017","Charles","2007","Staff","State","94495.00"
"24017","Charles","2007","Staff","Local","325700.00"
"24017","Charles","2007","Operating","Federal","25459.00"
"24017","Charles","2007","Operating","State","21151.00"
"24017","Charles","2007","Operating","Local","16200.00"
"24017","Charles","2008","Staff","Federal","228175.51"
"24017","Charles","2008","Staff","State","166724.00"
"24017","Charles","2008","Staff","Local","351286.00"
"24017","Charles","2008","Operating","Federal","34226.33"
"24017","Charles","2008","Operating","State","24537.00"
"24017","Charles","2008","Operating","Local","16200.00"
"24017","Charles","2009","Staff","Federal","195971.00"
"24017","Charles","2009","Staff","State","211504.00"
"24017","Charles","2009","Staff","Local","0.00"
"24017","Charles","2009","Operating","Federal","29396.00"
"24017","Charles","2009","Operating","State","23646.00"
"24017","Charles","2009","Operating","Local","16700.00"
"24017","Charles","2010","Staff","Federal","205893.00"
"24017","Charles","2010","Staff","State","161078.00"
"24017","Charles","2010","Staff","Local","336564.00"
"24017","Charles","2010","Operating","Federal","35002.00"
"24017","Charles","2010","Operating","State","21178.00"
"24017","Charles","2010","Operating","Local","5900.00"
"24017","Charles","2011","Staff","Federal","276113.00"
"24017","Charles","2011","Staff","State","159555.00"
"24017","Charles","2011","Staff","Local","364953.00"
"24017","Charles","2011","Operating","Federal","38656.00"
"24017","Charles","2011","Operating","State","21190.00"
"24017","Charles","2011","Operating","Local","5900.00"
"24017","Charles","2012","Staff","Federal","285161.00"
"24017","Charles","2012","Staff","State","163890.00"
"24017","Charles","2012","Staff","Local","364953.00"
"24017","Charles","2012","Operating","Federal","46106.00"
"24017","Charles","2012","Operating","State","20361.00"
"24017","Charles","2012","Operating","Local","5900.00"
"24017","Charles","2013","Staff","Federal","285161.00"
"24017","Charles","2013","Staff","State","165612.00"
"24017","Charles","2013","Staff","Local","341433.00"
"24017","Charles","2013","Operating","Federal","46106.00"
"24017","Charles","2013","Operating","State","21541.00"
"24017","Charles","2013","Operating","Local","5900.00"
"24017","Charles","2014","Staff","Federal","322409.00"
"24017","Charles","2014","Staff","State","176301.00"
"24017","Charles","2014","Staff","Local","362800.00"
"24017","Charles","2014","Operating","Federal","47130.00"
