"year","quarter","light_desc","light_code","county_desc","county_no","muni_desc","muni_code","junction_desc","junction_code","collision_type_desc","collision_type_code","surf_cond_desc","surf_cond_code","lane_desc","lane_code","rd_cond_desc","rd_cond_code","rd_div_desc","rd_div_code","fix_obj_desc","fix_obj_code","report_no","report_type","weather_desc","weather_code","acc_date","acc_time","loc_code","signal_flag_desc","signal_flag","c_m_zone_flag","agency_code","area_code","harm_event_desc1","harm_event_code1","harm_event_desc2","harm_event_code2","rte_no","route_type_code","rte_suffix","log_mile","logmile_dir_flag_desc","logmile_dir_flag","mainroad_name","distance","feet_miles_flag_desc","feet_miles_flag","distance_dir_flag","reference_no","reference_type_code","reference_suffix","reference_road_name","latitude","longitude","geocoded_column"
"2021","Q4",,"5.02","Baltimore City","24",,,"Intersection","2","Same Movement Angle","11","Dry","2","Right Turn Lane","1","Not Applicable","0","Not Applicable","0","Sign Support Pole","9","ADK439000M","Property Damage Crash",,"6.01","20211212","20:10:00","CAD#2954","Yes","Y","N","BALTIMORE","UNK","Other Vehicle","1","Other Vehicle","1",,,,"0",,,"1000 WINSTON","0","Feet","F","W",,,,"5100 ST GEORGES","39.3495964235959","-76.6030122752306","POINT (-76.603012275231 39.349596423596)"
"2021","Q1","Dark Lights On","3","Prince George's","16",,,,,"Same Movement Angle","11",,,,,,,,,"Not Applicable","0","DA30210068","Property Damage Crash","Not Applicable","0","20210220","19:45:00",,"No","N","N","PGCOPD","UNK","Other Vehicle","1","Not Applicable","0",,,,,,,,,,,,,,,,"38.9889973497273","-76.8586012185148","POINT (-76.858601218515 38.988997349727)"
"2021","Q4","Dark Lights On","3","Baltimore City","24",,,"Intersection","2","Single Vehicle","17","Dry","2",,,"No Defects","1","Two-way, Not Divided","1",,"88","ADK590000F","Property Damage Crash",,"6.01","20211125","18:59:00","CAD#2503","No","N","N","BALTIMORE","UNK","Fixed Object","9","Fixed Object","9",,,,"0",,,"S CONKLING STREET","0","Feet","F","N",,,,"HUDSON STREET","39.282735","-76.5666025","POINT (-76.5666025 39.282735)"
"2020","Q2","Other","88","Baltimore","3",,,,,"Single Vehicle","17",,,,,,,,,"Not Applicable","0","AE5799006V","Injury Crash","Not Applicable","0","20200621","06:56:00",,"No","N","N","BACOPD","UNK","Pedestrian","3","Not Applicable","0",,,,,,,,,,,,,,,,"39.40701345","-76.6085938984277","POINT (-76.608593898428 39.40701345)"
"2021","Q1","Unknown","99","Baltimore","3",,,,,"Unknown","99",,,,,,,,,,"99","AE5514005P","Property Damage Crash",,"6.01","20210322","14:00:00","PC02/PAT","No","N","N","BACOPD","UNK","Parked Vehicle","2","Not Applicable","0",,,,,,,,,,,,,,,,"39.3764089716627","-76.7885316830742","POINT (-76.788531683074 39.376408971663)"
"2021","Q3","Daylight","1","Harford","12",,,,,"Single Vehicle","17",,,,,,,,,"Guardrail or Barrier","5","ZL1187002Z","Property Damage Crash",,"7.01","20210903","16:25:00","10-50 PD","No","N","N","HARFORD","UNK","Fixed Object","9","Not Applicable","0",,,,,,,,,,,,,,,,"39.5803582666667","-76.1937264333333","POINT (-76.193726433333 39.580358266667)"
"2021","Q1","Dark Lights On","3","Baltimore City","24",,,,,"Single Vehicle","17",,,,,,,,,"Not Applicable","0","ADK197001F","Injury Crash","Not Applicable","0","20210222","19:46:00","3666","No","N","N","BALTIMORE","UNK","Other Vehicle","1","Not Applicable","0",,,,,,,,,,,,,,,,"39.2754887182197","-76.6416532355843","POINT (-76.641653235584 39.27548871822)"
"2021","Q4","Daylight","1","Baltimore","3",,,,,"Head On","1",,,,,,,,,"Not Applicable","0","AE6440000W","Property Damage Crash",,"7.01","20211011","17:19:00",,"Yes","Y","N","BACOPD","UNK","Other Vehicle","1","Not Applicable","0",,,,,,,,,,,,,,,,"39.3844502295995","-76.579980795811","POINT (-76.579980795811 39.3844502296)"
"2022","Q1","Daylight","1","Baltimore","3",,,,,"Other","88",,,,,,,,,"Not Applicable","0","AE6443000X","Injury Crash",,"6.01","20220205","14:50:00",,"No","N","N","BACOPD","UNK","Other Vehicle","1","Pedestrian","3",,,,,,,,,,,,,,,,"39.3972449185704","-76.5449364374695","POINT (-76.544936437469 39.39724491857)"
"2020","Q4","Dark Lights On","3","Charles","8",,,,,"Unknown","99",,,,,,,,,"Not Applicable","0","ZH05040010","Property Damage Crash",,"6.01","20201024","18:25:00",,"No","N","N","CHARLES","UNK","Parked Vehicle","2","Other Vehicle","1",,,,,,,,,,,,,,,,"38.6290068973245","-77.0748362135071","POINT (-77.074836213507 38.629006897325)"
"2021","Q4","Dark Lights On","3","Baltimore","3",,,,,"Same Direction Sideswipe","7",,,,,,,,,"Not Applicable","0","AE64820014","Property Damage Crash","Not Applicable","0","20211004","22:30:00",,"No","N","N","BACOPD","UNK","Other Vehicle","1","Not Applicable","0",,,,,,,,,,,,,,,,"39.4067869706832","-76.7808643231318","POINT (-76.780864323132 39.406786970683)"
"2020","Q4","Dark Lights On","3","Anne Arundel","2",,,,,"Same Direction Sideswipe","7",,,,,,,,,"Not Applicable","0","AB5319001K","Property Damage Crash","Raining","3","20201224","19:15:00",,"No","N","N","ANNAPOLIS","UNK","Other Vehicle","1","Not Applicable","0",,,,,,,,,,,,,,,,"38.9740085730039","-76.5251330326727","POINT (-76.525133032673 38.974008573004)"
"2021","Q3","Daylight","1","Montgomery","15",,,,,"Other","88",,,,,,,,,"Curb","4","MCP30300047","Property Damage Crash",,"6.01","20210716","17:30:00","55224","No","N","N","MONTGOMERY","UNK","Parked Vehicle","2","Parked Vehicle","2",,,,,,,,,,,,,,,,"39.0178731666667","-77.210442","POINT (-77.210442 39.017873166667)"
"2022","Q1","Daylight","1","Prince George's","16",,,,,"Other","88",,,,,,,,,"Not Applicable","0","DA3908007D","Property Damage Crash",,"6.01","20220327","18:57:00",,"No","N","N","PGCOPD","UNK","Parked Vehicle","2","Not Applicable","0",,,,,,,,,,,,,,,,"38.7819574622852","-76.9981770445789","POINT (-76.998177044579 38.781957462285)"
"2020","Q4","Dark Lights On","3","Baltimore","3",,,,,"Same Movement Angle","11",,,,,,,,,"Not Applicable","0","AE514700BH","Property Damage Crash",,"7.01","20201016","06:11:00",,"No","N","N","BACOPD","UNK","Other Vehicle","1","Other Vehicle","1",,,,,,,,,,,,,,,,"39.24647755","-76.67303965","POINT (-76.67303965 39.24647755)"
"2021","Q3","Daylight","1","Anne Arundel","2",,,,,"Other","88",,,,,,,,,"Not Applicable","0","AB6341001D","Property Damage Crash",,"6.01","20210703","18:18:00",,"No","N","N","ANNAPOLIS","UNK","Parked Vehicle","2","Not Applicable","0",,,,,,,,,,,,,,,,"38.9665431532158","-76.4938334116537","POINT (-76.493833411654 38.966543153216)"
"2020","Q4","Daylight","1","Baltimore","3",,,,,"Unknown","99",,,,,,,,,"Not Applicable","0","AE5857008W","Property Damage Crash",,"6.01","20201008","11:20:00",,"No","N","N","BACOPD","UNK","Parked Vehicle","2","Not Applicable","0",,,,,,,,,,,,,,,,"39.37686945","-76.72315125","POINT (-76.72315125 39.37686945)"
"2022","Q1",,"5.02","Baltimore","3",,"0","Not Applicable","0","Single Vehicle","17","Dry","2","Right Turn Lane","1","No Defects","1","One-way Trafficway","2","Guardrail or Barrier","5","MSP727800CD","Property Damage Crash",,"6.01","20220307","06:11:00",,"No","N","N","MSP","UNK","Off Road","16","Fixed Object","9","95","IS",,"0.811","North","N","NO NAME","0","Feet","F","N","0","UU",,"EXIT #47","39.2328248833333","-76.7089371333333","POINT (-76.708937133333 39.232824883333)"
"2021","Q4","Unknown","99","Baltimore","3",,,,,"Unknown","99",,,,,,,,,"Not Applicable","0","AE6241003V","Property Damage Crash",,"7.01","20211205","14:00:00",,"No","N","N","BACOPD","UNK","Other Vehicle","1","Not Applicable","0",,,,,,,,,,,,,,,,"39.3374582776165","-76.4045814955872","POINT (-76.404581495587 39.337458277617)"
"2021","Q3","Dark Lights On","3","Anne Arundel","2",,,,,"Other","88",,,,,,,,,"Not Applicable","0","AC2462001L","Property Damage Crash",,"6.01","20210821","19:40:00",,"No","N","N","AACOPD","UNK","Other Vehicle","1","Not Applicable","0",,,,,,,,,,,,,,,,"39.1539416666667","-76.7446495166667","POINT (-76.744649516667 39.153941666667)"
"2020","Q4","Dark No Lights","4","Talbot","20",,,,,"Single Vehicle","17",,,,,,,,,"Building","2","ZT0114001N","Property Damage Crash",,"6.01","20201122","22:04:00",,"No","N","N","TALBOT","UNK","Off Road","16","Fixed Object","9",,,,,,,,,,,,,,,,"38.7731035929228","-76.2057223156521","POINT (-76.205722315652 38.773103592923)"
"2021","Q1","Dark No Lights","4","Montgomery","15",,,,,"Angle Meets Right Turn","12",,,,,,,,,"Not Applicable","0","MCP3086005C","Property Damage Crash",,"6.01","20210220","02:00:00","55212","No","N","N","MONTGOMERY","UNK","Parked Vehicle","2","Parked Vehicle","2",,,,,,,,,,,,,,,,"39.1829733333333","-77.1778116666667","POINT (-77.177811666667 39.182973333333)"
"2022","Q2","Daylight","1","Carroll","6",,,,,"Same Direction Sideswipe","7",,,,,,,,,"Not Applicable","0","DV0174000Z","Property Damage Crash","Not Applicable","0","20220517","13:00:00",,"No","N","N","WESTMINSTER","UNK","Other Vehicle","1","Other Vehicle","1",,,,,,,,,,,,,,,,"39.56","-76.99","POINT (-76.99 39.56)"
"2022","Q1","Dark Lights On","3","Montgomery","15",,,,,"Other","88",,,,,,,,,"Not Applicable","0","MCP32920014","Property Damage Crash",,"6.01","20220317","21:54:00","55222","No","N","N","MONTGOMERY","UNK","Parked Vehicle","2","Other Vehicle","1",,,,,,,,,,,,,,,,"39.1466629138761","-77.1686764664409","POINT (-77.168676466441 39.146662913876)"
"2021","Q1","Daylight","1","Montgomery","15",,,,,"Other","88",,,,,,,,,"Not Applicable","0","MCP31130032","Property Damage Crash",,"6.01","20210305","09:26:00","55212","No","N","N","MONTGOMERY","UNK","Fixed Object","9","Not Applicable","0",,,,,,,,,,,,,,,,"39.1155616666667","-76.9631266666667","POINT (-76.963126666667 39.115561666667)"
"2022","Q2","Daylight","1","Prince George's","16",,,,,"Same Direction Rear End","3",,,,,,,,,"Not Applicable","0","CNC3177000J","Property Damage Crash",,"6.01","20220423","17:30:00",,"No","N","N","NCPD","UNK","Other Vehicle","1","Not Applicable","0",,,,,,,,,,,,,,,,"38.957975387272","-76.87004578795","POINT (-76.87004578795 38.957975387272)"
"2020","Q2","Daylight","1","Prince George's","16",,,,,"Other","88",,,,,,,,,"Not Applicable","0","CBPD0075002W","Property Damage Crash",,"6.01","20200416","12:45:00",,"No","N","N","BOWIE","UNK","Other Vehicle","1","Not Applicable","0",,,,,,,,,,,,,,,,"38.94919545","-76.7195954966111","POINT (-76.719595496611 38.94919545)"
"2021","Q3","Daylight","1","Prince George's","16",,,,,"Same Direction Left Turn","9",,,,,,,,,"Not Applicable","0","GD3167000J","Property Damage Crash",,"6.01","20210720","15:30:00",,"No","N","N","LANDOVER","UNK","Other Vehicle","1","Not Applicable","0",,,,,,,,,,,,,,,,"38.9413182862478","-76.9034690629226","POINT (-76.903469062923 38.941318286248)"
"2020","Q4","Daylight","1","Prince George's","16",,,,,"Other","88",,,,,,,,,"Not Applicable","0","CE4943000J","Property Damage Crash",,"6.01","20201115","16:05:00",,"No","N","N","LAUREL","UNK","Parked Vehicle","2","Not Applicable","0",,,,,,,,,,,,,,,,"39.095053784991","-76.85361147865","POINT (-76.85361147865 39.095053784991)"
"2020","Q4","Daylight","1","Montgomery","15",,,,,"Other","88",,,,,,,,,"Not Applicable","0","EJ7856008Y","Property Damage Crash",,"6.01","20201206","10:50:00","5522","No","N","N","GAITHERSBURG","UNK","Other Vehicle","1","Not Applicable","0",,,,,,,,,,,,,,,,"39.1500306333333","-77.20894995","POINT (-77.20894995 39.150030633333)"
"2022","Q2",,"6.02","Howard","13",,"0","Non Intersection","1","Single Vehicle","17","Wet","1",,,"No Defects","1","One-way Trafficway","2",,"23.03","CB6292000B","Property Damage Crash","Raining","3","20220514","18:11:00",,"No","N","N","HOCPD","UNK","Off Road","16","Not Applicable","0","40","US",,"21.04","East","E","BALTO NATIONAL PIKE","0.1","Miles","M","E","0","UU",,"BEGIN BRIDGE","39.2967616677446","-76.784909686174","POINT (-76.784909686174 39.296761667745)"
"2022","Q1","Daylight","1","Harford","12",,,,,"Other","88",,,,,,,,,"Sign Support Pole","9","MSP668800HD","Injury Crash",,"6.01","20220106","16:24:00",,"No","N","N","MSP","UNK","Fixed Object","9","Other Vehicle","1",,,,,,,,,,,,,,,,"39.4423047666667","-76.2907059166667","POINT (-76.290705916667 39.442304766667)"
"2022","Q2","Daylight","1","Baltimore","3",,,,,"Unknown","99",,,,,,,,,"Not Applicable","0","AE6520001V","Property Damage Crash","Not Applicable","0","20220520","15:35:00",,"No","N","N","BACOPD","UNK","Parked Vehicle","2","Not Applicable","0",,,,,,,,,,,,,,,,"39.433722135741","-76.7987043364739","POINT (-76.798704336474 39.433722135741)"
"2020","Q2","Daylight","1","Anne Arundel","2",,,,,"Same Direction Rear End","3",,,,,,,,,"Not Applicable","0","AC2266002G","Property Damage Crash",,"6.01","20200513","19:30:00","4B3","No","N","N","AACOPD","UNK","Parked Vehicle","2","Not Applicable","0",,,,,,,,,,,,,,,,"38.9055851332716","-76.5276692224101","POINT (-76.52766922241 38.905585133272)"
"2021","Q3","Unknown","99","Baltimore","3",,,,,"Unknown","99",,,,,,,,,"Not Applicable","0","AE6081006H","Property Damage Crash",,"6.01","20210711","09:39:00",,"No","N","N","BACOPD","UNK","Parked Vehicle","2","Not Applicable","0",,,,,,,,,,,,,,,,"39.4630303","-76.6318343","POINT (-76.6318343 39.4630303)"
"2020","Q4","Daylight","1","Montgomery","15",,,,,"Other","88",,,,,,,,,"Not Applicable","0","MCP3034004C","Property Damage Crash",,"6.01","20201203","16:07:00","5522-2","No","N","N","MONTGOMERY","UNK","Other Vehicle","1","Not Applicable","0",,,,,,,,,,,,,,,,"38.99223","-77.09674","POINT (-77.09674 38.99223)"
"2020","Q4","Daylight","1","Wicomico","22",,,,,"Other","88",,,,,,,,,"Not Applicable","0","DE2131000M","Property Damage Crash",,"6.01","20201020","14:48:00",,"No","N","N","SALISBURY","UNK","Other Vehicle","1","Not Applicable","0",,,,,,,,,,,,,,,,"38.4108337896339","-75.5684502145752","POINT (-75.568450214575 38.410833789634)"
"2021","Q4","Dark Lights On","3","Anne Arundel","2",,,,,"Other","88",,,,,,,,,"Not Applicable","0","AC1912006C","Property Damage Crash","Not Applicable","0","20211120","01:00:00","3A3","No","N","N","AACOPD","UNK","Parked Vehicle","2","Not Applicable","0",,,,,,,,,,,,,,,,"39.1454430739719","-76.5243854339389","POINT (-76.524385433939 39.145443073972)"
"2021","Q4","Daylight","1","Baltimore City","24",,,"Non Intersection","1","Single Vehicle","17","Wet","1","Right Turn Lane","1","No Defects","1","Other","88",,"88","ADK029003J","Injury Crash","Raining","3","20211016","15:30:00","CAD2114","No","N","N","BALTIMORE","UNK","Not Applicable","0","Not Applicable","0",,,,"0",,,"I-83 SB EXIT 4","10","Feet","F","S",,,,"I-83 SB EXIT 3","39.3058962729759","-76.6121260873108","POINT (-76.612126087311 39.305896272976)"
"2021","Q3",,"7.88","Cecil","7",,,,,"Same Direction Sideswipe","7",,,,,,,,,"Not Applicable","0","ZG1126001F","Property Damage Crash",,"6.01","20210910","20:08:00",,"No","N","N","CECIL","UNK","Other Vehicle","1","Not Applicable","0",,,,,,,,,,,,,,,,"39.6046328","-76.1158931","POINT (-76.1158931 39.6046328)"
"2022","Q2","Dark Lights On","3","Montgomery","15",,"0",,"5.01","Single Vehicle","17","Wet","1",,,"No Defects","1","One-way Trafficway","2","Curb","4","MSP711200BY","Property Damage Crash",,"6.01","20220508","02:30:00",,"No","N","N","MSP","UNK","Fixed Object","9","Not Applicable","0","495","IS",,"10.44","East","E","CAPITAL BELTWAY","0","Feet","F","E","0","UU",,"EXIT #31","39.0129383333333","-77.0406133333333","POINT (-77.040613333333 39.012938333333)"
"2021","Q4","Dark Lights On","3","Prince George's","16",,,,,"Head On","1",,,,,,,,,"Not Applicable","0","DA3939009K","Property Damage Crash",,"6.01","20211224","22:00:00",,"No","N","N","PGCOPD","UNK","Other Vehicle","1","Not Applicable","0",,,,,,,,,,,,,,,,"38.8424460873455","-76.9274346613358","POINT (-76.927434661336 38.842446087346)"
"2020","Q4","Daylight","1","Baltimore","3",,,,,"Same Direction Sideswipe","7",,,,,,,,,"Not Applicable","0","AE6354000Y","Property Damage Crash",,"6.01","20201106","13:25:00","C7","No","N","N","BACOPD","UNK","Other Vehicle","1","Not Applicable","0",,,,,,,,,,,,,,,,"39.4431238","-76.6268677569185","POINT (-76.626867756918 39.4431238)"
"2020","Q2",,"6.02","Baltimore City","24",,,,"88","Other","88","Dry","2","Right Turn Lane","1","No Defects","1","Two-way, Not Divided","1","Not Applicable","0","ADF421004P","Injury Crash",,"6.01","20200527","19:35:00","3296","No","N","N","BALTIMORE","UNK","Other Pedalcycle","5","Not Applicable","0",,,,"0",,,"CROSS COUNTRY BLVD","0","Feet","F","S",,,,"BLAND","39.3620360722547","-76.684157674621","POINT (-76.684157674621 39.362036072255)"
"2020","Q4","Not Applicable","0","Baltimore","3",,,,,"Single Vehicle","17",,,,,,,,,"Other Pole","10","AE5902005G","Property Damage Crash",,"6.01","20201102","14:53:00","AE","No","N","N","BACOPD","UNK","Other Object","10","Not Applicable","0",,,,,,,,,,,,,,,,"39.3810515666667","-76.42721805","POINT (-76.42721805 39.381051566667)"
"2021","Q3","Daylight","1","Baltimore","3",,,,,"Unknown","99",,,,,,,,,"Not Applicable","0","AE4927005W","Property Damage Crash",,"6.01","20210714","12:15:00","PC08","No","N","N","BACOPD","UNK","Other Vehicle","1","Parked Vehicle","2",,,,,,,,,,,,,,,,"39.3973515558807","-76.5844090010711","POINT (-76.584409001071 39.397351555881)"
"2020","Q4","Daylight","1","Baltimore","3",,,,,"Other","88",,,,,,,,,"Not Applicable","0","AE6336000R","Property Damage Crash",,"6.01","20201028","17:00:00",,"No","N","N","BACOPD","UNK","Other Vehicle","1","Not Applicable","0",,,,,,,,,,,,,,,,"39.46943475","-76.82907555","POINT (-76.82907555 39.46943475)"
"2020","Q2","Daylight","1","Prince George's","16",,,,,"Other","88",,,,,,,,,"Not Applicable","0","DA3890009D","Property Damage Crash",,"6.01","20200512","19:00:00","0905","No","N","N","PGCOPD","UNK","Other Vehicle","1","Other Vehicle","1",,,,,,,,,,,,,,,,"39.0834","-76.85488","POINT (-76.85488 39.0834)"
"2022","Q2","Daylight","1","Baltimore","3",,,,,"Single Vehicle","17",,,,,,,,,"Sign Support Pole","9","AE6329003N","Injury Crash",,"6.01","20220424","10:00:00",,"No","N","N","BACOPD","UNK","Off Road","16","Fixed Object","9",,,,,,,,,,,,,,,,"39.3556205685283","-76.7637766889488","POINT (-76.763776688949 39.355620568528)"
"2020","Q4","Daylight","1","Montgomery","15",,,,,"Other","88",,,,,,,,,"Not Applicable","0","MCP3005005D","Injury Crash",,"6.01","20201110","14:13:00","54144","No","N","N","MONTGOMERY","UNK","Pedestrian","3","Not Applicable","0",,,,,,,,,,,,,,,,"39.0373266666667","-77.0574383333333","POINT (-77.057438333333 39.037326666667)"
"2021","Q3","Daylight","1","Charles","8",,,,,"Same Direction Sideswipe","7",,,,,,,,,"Not Applicable","0","ZH0683000F","Property Damage Crash",,"6.01","20210706","11:30:00",,"No","N","N","CHARLES","UNK","Other Vehicle","1","Not Applicable","0",,,,,,,,,,,,,,,,"38.2717536880334","-76.8594358787303","POINT (-76.85943587873 38.271753688033)"
"2022","Q1","Dark Lights On","3","Howard","13",,,,,"Single Vehicle","17",,,,,,,,,,"88","CB61090041","Property Damage Crash","Raining","3","20220222","21:48:00","B2","No","N","N","HOCPD","UNK","Fixed Object","9","Not Applicable","0",,,,,,,,,,,,,,,,"39.2752983333333","-76.80713","POINT (-76.80713 39.275298333333)"
"2020","Q2","Daylight","1","Carroll","6",,,,,"Other","88",,,,,,,,,"Not Applicable","0","DV0125004T","Property Damage Crash",,"7.01","20200603","12:11:00",,"No","N","N","WESTMINSTER","UNK","Other Vehicle","1","Not Applicable","0",,,,,,,,,,,,,,,,"39.58600315","-76.9850186666667","POINT (-76.985018666667 39.58600315)"
"2021","Q1","Dark Lights On","3","Anne Arundel","2",,,,,"Single Vehicle","17",,,,,,,,,"Building","2","AC2402001T","Property Damage Crash",,"6.01","20210216","22:38:00","2C1","No","N","N","AACOPD","UNK","Fixed Object","9","Not Applicable","0",,,,,,,,,,,,,,,,"39.173475841903","-76.6199754586536","POINT (-76.619975458654 39.173475841903)"
"2021","Q3","Unknown","99","Montgomery","15",,,,,"Other","88",,,,,,,,,"Not Applicable","0","EJ7876003J","Property Damage Crash",,"6.01","20210701","14:00:00","5522-2","No","N","N","GAITHERSBURG","UNK","Parked Vehicle","2","Not Applicable","0",,,,,,,,,,,,,,,,"39.1409807262217","-77.1952421957652","POINT (-77.195242195765 39.140980726222)"
"2022","Q1","Dark Lights On","3","Montgomery","15",,"0","Non Intersection","1","Single Vehicle","17","Wet","1",,,"No Defects","1","Two-way, Divided, Positive Median Barrier","4",,"15.05","MSP729100CQ","Injury Crash",,"7.01","20220208","00:17:00",,"No","N","N","MSP","UNK","Fixed Object","9","Not Applicable","0","495","IS",,"12.52","East","E","CAPITAL BELTWAY","0.1","Miles","M","W","193","MD",,"UNIVERSITY BLVD E","39.0160427333333","-77.0002462","POINT (-77.0002462 39.016042733333)"
"2021","Q4","Dark Lights On","3","Charles","8",,,,,"Opposite Direction Sideswipe","6",,,,,,,,,"Not Applicable","0","ZH0692002H","Property Damage Crash",,"6.01","20211127","22:28:00",,"No","N","N","CHARLES","UNK","Other Vehicle","1","Not Applicable","0",,,,,,,,,,,,,,,,"38.6550030131356","-76.8783678074393","POINT (-76.878367807439 38.655003013136)"
"2021","Q3",,"5.02","Baltimore City","24",,,"Non Intersection","1","Single Vehicle","17","Dry","2",,,"No Defects","1","Not Applicable","0","Fence","7","ADE7440011","Property Damage Crash","Not Applicable","0","20210902","06:23:00","0673","No","N","N","BALTIMORE","UNK","Fixed Object","9","Other Pedalcycle","5",,,,"0",,,"3200 BRIGHTWOOD AVE","5","Feet","F","N",,,,"5100 NORWOOD AVE","39.32697665","-76.7017706229937","POINT (-76.701770622994 39.32697665)"
"2021","Q4","Dark Lights On","3","Baltimore","3",,"0","Non Intersection","1","Single Vehicle","17","Dry","2","Right Turn Lane","1","No Defects","1","Other","88","Light Support Pole","8","AE6036004C","Property Damage Crash",,"6.01","20211027","22:15:00",,"No","N","N","BACOPD","UNK","Not Applicable","0","Not Applicable","0","658","CO",,"0.284","South","S","TARRAGON RD","0",,"U","N","0","UU",,"ENT TO APARTMENTS","39.4356471","-76.80212265","POINT (-76.80212265 39.4356471)"
"2020","Q2","Daylight","1","Baltimore","3",,,,,"Other","88",,,,,,,,,"Not Applicable","0","AE56810047","Property Damage Crash",,"7.01","20200419","12:30:00","1241","No","N","N","BACOPD","UNK","Parked Vehicle","2","Not Applicable","0",,,,,,,,,,,,,,,,"39.2851171823606","-76.4969422108015","POINT (-76.496942210801 39.285117182361)"
"2022","Q2","Daylight","1","Baltimore","3",,,,,"Unknown","99",,,,,,,,,"Not Applicable","0","AE5270003P","Property Damage Crash",,"6.01","20220614","16:43:00",,"No","N","N","BACOPD","UNK","Parked Vehicle","2","Not Applicable","0",,,,,,,,,,,,,,,,"39.254982938069","-76.5098738995382","POINT (-76.509873899538 39.254982938069)"
"2021","Q1","Daylight","1","Washington","21",,"157","Intersection Related","3","Same Direction Rear End","3","Wet","1",,,"No Defects","1","One-way Trafficway","2","Not Applicable","0","MSP30530088","Injury Crash","Raining","3","20210318","17:01:00",,"Yes","Y","N","MSP","UNK","Other Vehicle","1","Not Applicable","0","63","MD",,"8.04","North","N","N ARTIZAN ST","40","Feet","F","N","11","US",,"POTOMAC ST","39.60085685","-77.8189515666667","POINT (-77.818951566667 39.60085685)"
"2021","Q3","Dark Lights On","3","Baltimore","3",,,,,"Other","88",,,,,,,,,"Not Applicable","0","AE62390033","Property Damage Crash","Raining","3","20210816","20:30:00",,"No","N","N","BACOPD","UNK","Parked Vehicle","2","Not Applicable","0",,,,,,,,,,,,,,,,"39.4023634693911","-76.4487961263822","POINT (-76.448796126382 39.402363469391)"
"2021","Q1","Daylight","1","Prince George's","16",,,,,"Same Direction Rear End","3",,,,,,,,,"Not Applicable","0","DA32420008","Property Damage Crash",,"6.01","20210110","12:00:00",,"No","N","N","PGCOPD","UNK","Other Vehicle","1","Not Applicable","0",,,,,,,,,,,,,,,,"38.9251038","-76.8721368","POINT (-76.8721368 38.9251038)"
"2020","Q4","Dark No Lights","4","Queen Anne's","17",,,,,"Single Vehicle","17",,,,,,,,,"Embankment","6","ZQ0218000D","Property Damage Crash",,"6.01","20201127","03:57:00",,"No","N","N","QACSO","UNK","Off Road","16","Not Applicable","0",,,,,,,,,,,,,,,,"38.9259310383766","-76.3002773896467","POINT (-76.300277389647 38.925931038377)"
"2021","Q4","Daylight","1","Baltimore City","24",,"999","Intersection","2","Same Movement Angle","11","Dry","2","Left Turn Lane","2","No Defects","1","Two-way, Not Divided","1","Not Applicable","0","ADI3380079","Injury Crash",,"6.01","20211210","07:55:00","CAD#1003","Yes","Y","N","BALTIMORE","UNK","Other Vehicle","1","Other Vehicle","1","1400","MU",,"1.175","East","E","ODONNELL ST","0","Feet","F","E","1280","MU",,"NEWKIRK ST","39.280936707255","-76.5562845199126","POINT (-76.556284519913 39.280936707255)"
"2022","Q1","Daylight","1","Montgomery","15",,,,,"Other","88",,,,,,,,,"Not Applicable","0","MCP23470038","Property Damage Crash",,"6.01","20220211","10:21:00","55214","No","N","N","MONTGOMERY","UNK","Other Vehicle","1","Not Applicable","0",,,,,,,,,,,,,,,,"39.1116336723205","-76.9345496047175","POINT (-76.934549604717 39.111633672321)"
"2020","Q2","Dark Lights On","3","Queen Anne's","17",,"0","Not Applicable","0","Other","88","Dry","2",,,"No Defects","1","Other","88","Not Applicable","0","MSP64080051","Property Damage Crash",,"6.01","20200426","20:28:00",,"No","N","N","MSP","UNK","Parked Vehicle","2","Not Applicable","0","187","CO",,"0.03","North","N","PINEY NARROWS RD","0","Feet","F","S","664","CO",,"NO NAME","38.9741349407469","-76.2509133931741","POINT (-76.250913393174 38.974134940747)"
"2020","Q4",,"7.88","Baltimore","3",,,,,"Other","88",,,,,,,,,"Not Applicable","0","AE5856005V","Property Damage Crash","Not Applicable","0","20201219","18:30:00",,"No","N","N","BACOPD","UNK","Fixed Object","9","Not Applicable","0",,,,,,,,,,,,,,,,"39.3960865333333","-76.5729188333333","POINT (-76.572918833333 39.396086533333)"
"2021","Q4","Daylight","1","Baltimore","3",,,,,"Unknown","99",,,,,,,,,"Not Applicable","0","AE5979005S","Property Damage Crash",,"7.01","20211205","13:40:00",,"No","N","N","BACOPD","UNK","Unknown","99","Unknown","99",,,,,,,,,,,,,,,,"39.311261883169","-76.7488887790052","POINT (-76.748888779005 39.311261883169)"
"2021","Q3","Daylight","1","Baltimore","3",,,,,"Unknown","99",,,,,,,,,"Not Applicable","0","AE61050090","Property Damage Crash",,"6.01","20210709","17:45:00","PC09","No","N","N","BACOPD","UNK","Parked Vehicle","2","Not Applicable","0",,,,,,,,,,,,,,,,"39.3751717166667","-76.4730532666667","POINT (-76.473053266667 39.375171716667)"
"2020","Q4","Daylight","1","Carroll","6",,,,,"Other","88",,,,,,,,,"Not Applicable","0","ZF0593000G","Property Damage Crash",,"6.01","20201201","14:35:00",,"No","N","N","CARROLL","UNK","Backing","19","Other Vehicle","1",,,,,,,,,,,,,,,,"39.313536","-76.583619","POINT (-76.583619 39.313536)"
