"id","program_name","link","program_type","project_name","recipient_region_s_if_applicable","mea_award","total_project_cost","sector","electricity_savings_kwh","natural_gas_savings_therms","gasoline_savings_gallons","propane_savings_gallons","fuel_oil_savings_gallons","co2_emissions_reductions_metric_tons","award_date","notes","legislative_district","congressional_district","county"
"AppReb00092","Energy Efficient Appliance Rebate Program","http://energy.maryland.gov/residential/appliancerebate.html","Rebate/Voucher",,,"100","833","Residential","242",,,,,"0.12",,"Product Rebated: Air conditioners (central)","2B",,"Washington"
"AppReb00093","Energy Efficient Appliance Rebate Program","http://energy.maryland.gov/residential/appliancerebate.html","Rebate/Voucher",,,"100","805","Residential","242",,,,,"0.12",,"Product Rebated: Air conditioners (central)","3B",,"Frederick"
"AppReb00094","Energy Efficient Appliance Rebate Program","http://energy.maryland.gov/residential/appliancerebate.html","Rebate/Voucher",,,"100","809","Residential","242",,,,,"0.12",,"Product Rebated: Air conditioners (central)","3B",,"Frederick"
"AppReb00095","Energy Efficient Appliance Rebate Program","http://energy.maryland.gov/residential/appliancerebate.html","Rebate/Voucher",,,"100","1082","Residential","242",,,,,"0.12",,"Product Rebated: Air conditioners (central)","2C",,"Washington"
"AppReb00096","Energy Efficient Appliance Rebate Program","http://energy.maryland.gov/residential/appliancerebate.html","Rebate/Voucher",,,"100","700","Residential","242",,,,,"0.12",,"Product Rebated: Air conditioners (central)","3A",,"Frederick"
"AppReb00097","Energy Efficient Appliance Rebate Program","http://energy.maryland.gov/residential/appliancerebate.html","Rebate/Voucher",,,"100","699","Residential","242",,,,,"0.12",,"Product Rebated: Air conditioners (central)","4A",,"Frederick"
"AppReb00098","Energy Efficient Appliance Rebate Program","http://energy.maryland.gov/residential/appliancerebate.html","Rebate/Voucher",,,"100","809","Residential","242",,,,,"0.12",,"Product Rebated: Air conditioners (central)","2A",,"Washington"
"AppReb00099","Energy Efficient Appliance Rebate Program","http://energy.maryland.gov/residential/appliancerebate.html","Rebate/Voucher",,,"100","490","Residential","242",,,,,"0.12",,"Product Rebated: Air conditioners (central)","3B",,"Frederick"
"AppReb00100","Energy Efficient Appliance Rebate Program","http://energy.maryland.gov/residential/appliancerebate.html","Rebate/Voucher",,,"100","719","Residential","242",,,,,"0.12",,"Product Rebated: Air conditioners (central)","3B",,"Frederick"
"AppReb00101","Energy Efficient Appliance Rebate Program","http://energy.maryland.gov/residential/appliancerebate.html","Rebate/Voucher",,,"100","721","Residential","242",,,,,"0.12",,"Product Rebated: Air conditioners (central)","3A",,"Frederick"
"AppReb00102","Energy Efficient Appliance Rebate Program","http://energy.maryland.gov/residential/appliancerebate.html","Rebate/Voucher",,,"100","646","Residential","242",,,,,"0.12",,"Product Rebated: Air conditioners (central)","3A",,"Frederick"
"AppReb00103","Energy Efficient Appliance Rebate Program","http://energy.maryland.gov/residential/appliancerebate.html","Rebate/Voucher",,,"100","631","Residential","242",,,,,"0.12",,"Product Rebated: Air conditioners (central)","4A",,"Frederick"
"AppReb00104","Energy Efficient Appliance Rebate Program","http://energy.maryland.gov/residential/appliancerebate.html","Rebate/Voucher",,,"100","1389","Residential","242",,,,,"0.12",,"Product Rebated: Air conditioners (central)","1C",,"Allegany"
"AppReb00105","Energy Efficient Appliance Rebate Program","http://energy.maryland.gov/residential/appliancerebate.html","Rebate/Voucher",,,"100","1064","Residential","242",,,,,"0.12",,"Product Rebated: Air conditioners (central)","3B",,"Frederick"
"AppReb00106","Energy Efficient Appliance Rebate Program","http://energy.maryland.gov/residential/appliancerebate.html","Rebate/Voucher",,,"100","712","Residential","242",,,,,"0.12",,"Product Rebated: Air conditioners (central)","2A",,"Washington"
"AppReb00107","Energy Efficient Appliance Rebate Program","http://energy.maryland.gov/residential/appliancerebate.html","Rebate/Voucher",,,"100","671","Residential","242",,,,,"0.12",,"Product Rebated: Air conditioners (central)","4B",,"Frederick"
"AppReb00108","Energy Efficient Appliance Rebate Program","http://energy.maryland.gov/residential/appliancerebate.html","Rebate/Voucher",,,"100","1686","Residential","242",,,,,"0.12",,"Product Rebated: Air conditioners (central)","4A",,"Frederick"
"AppReb00109","Energy Efficient Appliance Rebate Program","http://energy.maryland.gov/residential/appliancerebate.html","Rebate/Voucher",,,"100","899","Residential","242",,,,,"0.12",,"Product Rebated: Air conditioners (central)","14",,"Montgomery"
"AppReb00110","Energy Efficient Appliance Rebate Program","http://energy.maryland.gov/residential/appliancerebate.html","Rebate/Voucher",,,"100","1119","Residential","242",,,,,"0.12",,"Product Rebated: Air conditioners (central)","3A",,"Frederick"
"AppReb00111","Energy Efficient Appliance Rebate Program","http://energy.maryland.gov/residential/appliancerebate.html","Rebate/Voucher",,,"100","833","Residential","242",,,,,"0.12",,"Product Rebated: Air conditioners (central)","4A",,"Frederick"
"AppReb00112","Energy Efficient Appliance Rebate Program","http://energy.maryland.gov/residential/appliancerebate.html","Rebate/Voucher",,,"100","809","Residential","242",,,,,"0.12",,"Product Rebated: Air conditioners (central)","4B",,"Carroll"
"AppReb00113","Energy Efficient Appliance Rebate Program","http://energy.maryland.gov/residential/appliancerebate.html","Rebate/Voucher",,,"100","609","Residential","242",,,,,"0.12",,"Product Rebated: Air conditioners (central)","3A",,"Frederick"
"AppReb00114","Energy Efficient Appliance Rebate Program","http://energy.maryland.gov/residential/appliancerebate.html","Rebate/Voucher",,,"100","1375","Residential","242",,,,,"0.12",,"Product Rebated: Air conditioners (central)","1A",,"Garrett"
"AppReb00115","Energy Efficient Appliance Rebate Program","http://energy.maryland.gov/residential/appliancerebate.html","Rebate/Voucher",,,"100","594","Residential","242",,,,,"0.12",,"Product Rebated: Air conditioners (central)","3B",,"Frederick"
"AppReb00116","Energy Efficient Appliance Rebate Program","http://energy.maryland.gov/residential/appliancerebate.html","Rebate/Voucher",,,"100","926","Residential","242",,,,,"0.12",,"Product Rebated: Air conditioners (central)","3B",,"Frederick"
"AppReb00117","Energy Efficient Appliance Rebate Program","http://energy.maryland.gov/residential/appliancerebate.html","Rebate/Voucher",,,"100","485","Residential","242",,,,,"0.12",,"Product Rebated: Air conditioners (central)","3A",,"Frederick"
"AppReb00118","Energy Efficient Appliance Rebate Program","http://energy.maryland.gov/residential/appliancerebate.html","Rebate/Voucher",,,"100","899","Residential","242",,,,,"0.12",,"Product Rebated: Air conditioners (central)","1B",,"Allegany"
"AppReb00119","Energy Efficient Appliance Rebate Program","http://energy.maryland.gov/residential/appliancerebate.html","Rebate/Voucher",,,"100","508","Residential","242",,,,,"0.12",,"Product Rebated: Air conditioners (central)","1C",,"Allegany"
"AppReb00120","Energy Efficient Appliance Rebate Program","http://energy.maryland.gov/residential/appliancerebate.html","Rebate/Voucher",,,"100","699","Residential","242",,,,,"0.12",,"Product Rebated: Air conditioners (central)","2A",,"Washington"
"AppReb00121","Energy Efficient Appliance Rebate Program","http://energy.maryland.gov/residential/appliancerebate.html","Rebate/Voucher",,,"100","532","Residential","242",,,,,"0.12",,"Product Rebated: Air conditioners (central)","15",,"Montgomery"
"AppReb00122","Energy Efficient Appliance Rebate Program","http://energy.maryland.gov/residential/appliancerebate.html","Rebate/Voucher",,,"100","555","Residential","242",,,,,"0.12",,"Product Rebated: Air conditioners (central)","3B",,"Frederick"
"AppReb00123","Energy Efficient Appliance Rebate Program","http://energy.maryland.gov/residential/appliancerebate.html","Rebate/Voucher",,,"100","1646","Residential","242",,,,,"0.12",,"Product Rebated: Air conditioners (central)","3B",,"Frederick"
"AppReb00124","Energy Efficient Appliance Rebate Program","http://energy.maryland.gov/residential/appliancerebate.html","Rebate/Voucher",,,"100","564","Residential","242",,,,,"0.12",,"Product Rebated: Air conditioners (central)","1B",,"Allegany"
"AppReb00125","Energy Efficient Appliance Rebate Program","http://energy.maryland.gov/residential/appliancerebate.html","Rebate/Voucher",,,"100","672","Residential","242",,,,,"0.12",,"Product Rebated: Air conditioners (central)","2B",,"Washington"
"AppReb00126","Energy Efficient Appliance Rebate Program","http://energy.maryland.gov/residential/appliancerebate.html","Rebate/Voucher",,,"100","900","Residential","242",,,,,"0.12",,"Product Rebated: Air conditioners (central)","2A",,"Washington"
"AppReb00127","Energy Efficient Appliance Rebate Program","http://energy.maryland.gov/residential/appliancerebate.html","Rebate/Voucher",,,"100","720","Residential","242",,,,,"0.12",,"Product Rebated: Air conditioners (central)","15",,"Montgomery"
"AppReb00128","Energy Efficient Appliance Rebate Program","http://energy.maryland.gov/residential/appliancerebate.html","Rebate/Voucher",,,"100","532","Residential","242",,,,,"0.12",,"Product Rebated: Air conditioners (central)","2B",,"Washington"
"AppReb00129","Energy Efficient Appliance Rebate Program","http://energy.maryland.gov/residential/appliancerebate.html","Rebate/Voucher",,,"100","1000","Residential","242",,,,,"0.12",,"Product Rebated: Air conditioners (central)","2A",,"Washington"
"AppReb00130","Energy Efficient Appliance Rebate Program","http://energy.maryland.gov/residential/appliancerebate.html","Rebate/Voucher",,,"50","1296","Residential","242",,,,,"0.12",,"Product Rebated: Air conditioners (central)","3B",,"Frederick"
"AppReb00131","Energy Efficient Appliance Rebate Program","http://energy.maryland.gov/residential/appliancerebate.html","Rebate/Voucher",,,"50","1048","Residential","242",,,,,"0.12",,"Product Rebated: Air conditioners (central)","4A",,"Frederick"
"AppReb00132","Energy Efficient Appliance Rebate Program","http://energy.maryland.gov/residential/appliancerebate.html","Rebate/Voucher",,,"50","500","Residential","242",,,,,"0.12",,"Product Rebated: Air conditioners (central)","2A",,"Washington"
"AppReb00133","Energy Efficient Appliance Rebate Program","http://energy.maryland.gov/residential/appliancerebate.html","Rebate/Voucher",,,"50","500","Residential","242",,,,,"0.12",,"Product Rebated: Air conditioners (central)","2A",,"Washington"
"AppReb00134","Energy Efficient Appliance Rebate Program","http://energy.maryland.gov/residential/appliancerebate.html","Rebate/Voucher",,,"50","1030","Residential","242",,,,,"0.12",,"Product Rebated: Air conditioners (central)","2C",,"Washington"
"AppReb00135","Energy Efficient Appliance Rebate Program","http://energy.maryland.gov/residential/appliancerebate.html","Rebate/Voucher",,,"50","729","Residential","242",,,,,"0.12",,"Product Rebated: Air conditioners (central)","1B",,"Allegany"
"AppReb00136","Energy Efficient Appliance Rebate Program","http://energy.maryland.gov/residential/appliancerebate.html","Rebate/Voucher",,,"300","1525","Residential","242",,,,,"0.12",,"Product Rebated: Air conditioners (central)","4B",,"Frederick"
"AppReb00137","Energy Efficient Appliance Rebate Program","http://energy.maryland.gov/residential/appliancerebate.html","Rebate/Voucher",,,"300","1638","Residential","242",,,,,"0.12",,"Product Rebated: Air conditioners (central)","3B",,"Frederick"
"AppReb00138","Energy Efficient Appliance Rebate Program","http://energy.maryland.gov/residential/appliancerebate.html","Rebate/Voucher",,,"300","1525","Residential","242",,,,,"0.12",,"Product Rebated: Air conditioners (central)","4A",,"Frederick"
"AppReb00139","Energy Efficient Appliance Rebate Program","http://energy.maryland.gov/residential/appliancerebate.html","Rebate/Voucher",,,"300","1525","Residential","242",,,,,"0.12",,"Product Rebated: Air conditioners (central)","3B",,"Frederick"
"AppReb00140","Energy Efficient Appliance Rebate Program","http://energy.maryland.gov/residential/appliancerebate.html","Rebate/Voucher",,,"300","1525","Residential","242",,,,,"0.12",,"Product Rebated: Air conditioners (central)","4A",,"Frederick"
"AppReb00141","Energy Efficient Appliance Rebate Program","http://energy.maryland.gov/residential/appliancerebate.html","Rebate/Voucher",,,"300","1210","Residential","242",,,,,"0.12",,"Product Rebated: Air conditioners (central)","3B",,"Frederick"
"AppReb00142","Energy Efficient Appliance Rebate Program","http://energy.maryland.gov/residential/appliancerebate.html","Rebate/Voucher",,,"300","1525","Residential","242",,,,,"0.12",,"Product Rebated: Air conditioners (central)","4A",,"Frederick"
"AppReb00143","Energy Efficient Appliance Rebate Program","http://energy.maryland.gov/residential/appliancerebate.html","Rebate/Voucher",,,"300","14290","Residential","242",,,,,"0.12",,"Product Rebated: Air conditioners (central)","4A",,"Frederick"
"AppReb00144","Energy Efficient Appliance Rebate Program","http://energy.maryland.gov/residential/appliancerebate.html","Rebate/Voucher",,,"300","1439","Residential","242",,,,,"0.12",,"Product Rebated: Air conditioners (central)","4B",,"Frederick"
"AppReb00145","Energy Efficient Appliance Rebate Program","http://energy.maryland.gov/residential/appliancerebate.html","Rebate/Voucher",,,"300","1563","Residential","242",,,,,"0.12",,"Product Rebated: Air conditioners (central)","3B",,"Frederick"
"AppReb00146","Energy Efficient Appliance Rebate Program","http://energy.maryland.gov/residential/appliancerebate.html","Rebate/Voucher",,,"300","1050","Residential","242",,,,,"0.12",,"Product Rebated: Air conditioners (central)","2A",,"Washington"
"AppReb00147","Energy Efficient Appliance Rebate Program","http://energy.maryland.gov/residential/appliancerebate.html","Rebate/Voucher",,,"300","1050","Residential","242",,,,,"0.12",,"Product Rebated: Air conditioners (central)","2A",,"Washington"
"AppReb00148","Energy Efficient Appliance Rebate Program","http://energy.maryland.gov/residential/appliancerebate.html","Rebate/Voucher",,,"100","476","Residential","242",,,,,"0.12",,"Product Rebated: Air conditioners (central)","1A",,"Garrett"
"AppReb00149","Energy Efficient Appliance Rebate Program","http://energy.maryland.gov/residential/appliancerebate.html","Rebate/Voucher",,,"100","578","Residential","242",,,,,"0.12",,"Product Rebated: Air conditioners (central)","3A",,"Frederick"
"AppReb00150","Energy Efficient Appliance Rebate Program","http://energy.maryland.gov/residential/appliancerebate.html","Rebate/Voucher",,,"100","500","Residential","242",,,,,"0.12",,"Product Rebated: Air conditioners (central)","2C",,"Washington"
"AppReb00151","Energy Efficient Appliance Rebate Program","http://energy.maryland.gov/residential/appliancerebate.html","Rebate/Voucher",,,"100","623","Residential","242",,,,,"0.12",,"Product Rebated: Air conditioners (central)","4B",,"Carroll"
"AppReb00152","Energy Efficient Appliance Rebate Program","http://energy.maryland.gov/residential/appliancerebate.html","Rebate/Voucher",,,"100","877","Residential","242",,,,,"0.12",,"Product Rebated: Air conditioners (central)","3A",,"Frederick"
"AppReb00153","Energy Efficient Appliance Rebate Program","http://energy.maryland.gov/residential/appliancerebate.html","Rebate/Voucher",,,"100","811","Residential","242",,,,,"0.12",,"Product Rebated: Air conditioners (central)","2C",,"Washington"
"AppReb00154","Energy Efficient Appliance Rebate Program","http://energy.maryland.gov/residential/appliancerebate.html","Rebate/Voucher",,,"100","1263","Residential","242",,,,,"0.12",,"Product Rebated: Air conditioners (central)","1B",,"Allegany"
"AppReb00155","Energy Efficient Appliance Rebate Program","http://energy.maryland.gov/residential/appliancerebate.html","Rebate/Voucher",,,"100","1097","Residential","242",,,,,"0.12",,"Product Rebated: Air conditioners (central)","1B",,"Allegany"
"AppReb00156","Energy Efficient Appliance Rebate Program","http://energy.maryland.gov/residential/appliancerebate.html","Rebate/Voucher",,,"100","989","Residential","242",,,,,"0.12",,"Product Rebated: Air conditioners (central)","2A",,"Washington"
"AppReb00157","Energy Efficient Appliance Rebate Program","http://energy.maryland.gov/residential/appliancerebate.html","Rebate/Voucher",,,"100","1283","Residential","242",,,,,"0.12",,"Product Rebated: Air conditioners (central)","4A",,"Frederick"
"AppReb00158","Energy Efficient Appliance Rebate Program","http://energy.maryland.gov/residential/appliancerebate.html","Rebate/Voucher",,,"100","1217","Residential","242",,,,,"0.12",,"Product Rebated: Air conditioners (central)","2A",,"Washington"
"AppReb00159","Energy Efficient Appliance Rebate Program","http://energy.maryland.gov/residential/appliancerebate.html","Rebate/Voucher",,,"100","500","Residential","242",,,,,"0.12",,"Product Rebated: Air conditioners (central)","14",,"Montgomery"
"AppReb00160","Energy Efficient Appliance Rebate Program","http://energy.maryland.gov/residential/appliancerebate.html","Rebate/Voucher",,,"100","564","Residential","242",,,,,"0.12",,"Product Rebated: Air conditioners (central)","1B",,"Allegany"
"AppReb00161","Energy Efficient Appliance Rebate Program","http://energy.maryland.gov/residential/appliancerebate.html","Rebate/Voucher",,,"100","950","Residential","242",,,,,"0.12",,"Product Rebated: Air conditioners (central)","2A",,"Washington"
"AppReb00162","Energy Efficient Appliance Rebate Program","http://energy.maryland.gov/residential/appliancerebate.html","Rebate/Voucher",,,"100","629","Residential","242",,,,,"0.12",,"Product Rebated: Air conditioners (central)","1B",,"Allegany"
"AppReb00163","Energy Efficient Appliance Rebate Program","http://energy.maryland.gov/residential/appliancerebate.html","Rebate/Voucher",,,"100","500","Residential","242",,,,,"0.12",,"Product Rebated: Air conditioners (central)","4A",,"Frederick"
"AppReb00164","Energy Efficient Appliance Rebate Program","http://energy.maryland.gov/residential/appliancerebate.html","Rebate/Voucher",,,"100","799","Residential","242",,,,,"0.12",,"Product Rebated: Air conditioners (central)","3B",,"Frederick"
"AppReb00165","Energy Efficient Appliance Rebate Program","http://energy.maryland.gov/residential/appliancerebate.html","Rebate/Voucher",,,"100","700","Residential","242",,,,,"0.12",,"Product Rebated: Air conditioners (central)","4B",,"Carroll"
"AppReb00166","Energy Efficient Appliance Rebate Program","http://energy.maryland.gov/residential/appliancerebate.html","Rebate/Voucher",,,"100","630","Residential","242",,,,,"0.12",,"Product Rebated: Air conditioners (central)","14",,"Montgomery"
"AppReb00167","Energy Efficient Appliance Rebate Program","http://energy.maryland.gov/residential/appliancerebate.html","Rebate/Voucher",,,"100","559","Residential","242",,,,,"0.12",,"Product Rebated: Air conditioners (central)","3B",,"Frederick"
"AppReb00168","Energy Efficient Appliance Rebate Program","http://energy.maryland.gov/residential/appliancerebate.html","Rebate/Voucher",,,"100","735","Residential","242",,,,,"0.12",,"Product Rebated: Air conditioners (central)","3A",,"Frederick"
"AppReb00169","Energy Efficient Appliance Rebate Program","http://energy.maryland.gov/residential/appliancerebate.html","Rebate/Voucher",,,"100","900","Residential","242",,,,,"0.12",,"Product Rebated: Air conditioners (central)","3B",,"Frederick"
"AppReb00170","Energy Efficient Appliance Rebate Program","http://energy.maryland.gov/residential/appliancerebate.html","Rebate/Voucher",,,"100","719","Residential","242",,,,,"0.12",,"Product Rebated: Air conditioners (central)","1B",,"Allegany"
"AppReb00171","Energy Efficient Appliance Rebate Program","http://energy.maryland.gov/residential/appliancerebate.html","Rebate/Voucher",,,"100","990","Residential","242",,,,,"0.12",,"Product Rebated: Air conditioners (central)","15",,"Montgomery"
"AppReb00172","Energy Efficient Appliance Rebate Program","http://energy.maryland.gov/residential/appliancerebate.html","Rebate/Voucher",,,"100","799","Residential","242",,,,,"0.12",,"Product Rebated: Air conditioners (central)","3B",,"Frederick"
"AppReb00173","Energy Efficient Appliance Rebate Program","http://energy.maryland.gov/residential/appliancerebate.html","Rebate/Voucher",,,"100","833","Residential","242",,,,,"0.12",,"Product Rebated: Air conditioners (central)","4A",,"Frederick"
"AppReb00174","Energy Efficient Appliance Rebate Program","http://energy.maryland.gov/residential/appliancerebate.html","Rebate/Voucher",,,"100","809","Residential","242",,,,,"0.12",,"Product Rebated: Air conditioners (central)","1B",,"Allegany"
"AppReb00175","Energy Efficient Appliance Rebate Program","http://energy.maryland.gov/residential/appliancerebate.html","Rebate/Voucher",,,"100","705","Residential","242",,,,,"0.12",,"Product Rebated: Air conditioners (central)","4B",,"Carroll"
"AppReb00176","Energy Efficient Appliance Rebate Program","http://energy.maryland.gov/residential/appliancerebate.html","Rebate/Voucher",,,"100","850","Residential","242",,,,,"0.12",,"Product Rebated: Air conditioners (central)","2A",,"Washington"
"AppReb00177","Energy Efficient Appliance Rebate Program","http://energy.maryland.gov/residential/appliancerebate.html","Rebate/Voucher",,,"100","485","Residential","242",,,,,"0.12",,"Product Rebated: Air conditioners (central)","1A",,"Garrett"
"AppReb00178","Energy Efficient Appliance Rebate Program","http://energy.maryland.gov/residential/appliancerebate.html","Rebate/Voucher",,,"100","530","Residential","242",,,,,"0.12",,"Product Rebated: Air conditioners (central)","1B",,"Allegany"
"AppReb00179","Energy Efficient Appliance Rebate Program","http://energy.maryland.gov/residential/appliancerebate.html","Rebate/Voucher",,,"100","700","Residential","242",,,,,"0.12",,"Product Rebated: Air conditioners (central)","1B",,"Allegany"
"AppReb00180","Energy Efficient Appliance Rebate Program","http://energy.maryland.gov/residential/appliancerebate.html","Rebate/Voucher",,,"100","646","Residential","242",,,,,"0.12",,"Product Rebated: Air conditioners (central)","3B",,"Frederick"
"AppReb00181","Energy Efficient Appliance Rebate Program","http://energy.maryland.gov/residential/appliancerebate.html","Rebate/Voucher",,,"100","904","Residential","242",,,,,"0.12",,"Product Rebated: Air conditioners (central)","3B",,"Frederick"
"AppReb00182","Energy Efficient Appliance Rebate Program","http://energy.maryland.gov/residential/appliancerebate.html","Rebate/Voucher",,,"100","1376","Residential","242",,,,,"0.12",,"Product Rebated: Air conditioners (central)","4A",,"Frederick"
"AppReb00183","Energy Efficient Appliance Rebate Program","http://energy.maryland.gov/residential/appliancerebate.html","Rebate/Voucher",,,"100","462","Residential","242",,,,,"0.12",,"Product Rebated: Air conditioners (central)","3B",,"Frederick"
"AppReb00184","Energy Efficient Appliance Rebate Program","http://energy.maryland.gov/residential/appliancerebate.html","Rebate/Voucher",,,"100","675","Residential","242",,,,,"0.12",,"Product Rebated: Air conditioners (central)","1C",,"Washington"
"AppReb00185","Energy Efficient Appliance Rebate Program","http://energy.maryland.gov/residential/appliancerebate.html","Rebate/Voucher",,,"100","878","Residential","242",,,,,"0.12",,"Product Rebated: Air conditioners (central)","4A",,"Frederick"
"AppReb00186","Energy Efficient Appliance Rebate Program","http://energy.maryland.gov/residential/appliancerebate.html","Rebate/Voucher",,,"100","952","Residential","242",,,,,"0.12",,"Product Rebated: Air conditioners (central)","3A",,"Frederick"
"AppReb00187","Energy Efficient Appliance Rebate Program","http://energy.maryland.gov/residential/appliancerebate.html","Rebate/Voucher",,,"100","539","Residential","242",,,,,"0.12",,"Product Rebated: Air conditioners (central)","2C",,"Washington"
"AppReb00188","Energy Efficient Appliance Rebate Program","http://energy.maryland.gov/residential/appliancerebate.html","Rebate/Voucher",,,"100","898","Residential","242",,,,,"0.12",,"Product Rebated: Air conditioners (central)","3A",,"Frederick"
"AppReb00189","Energy Efficient Appliance Rebate Program","http://energy.maryland.gov/residential/appliancerebate.html","Rebate/Voucher",,,"100","890","Residential","242",,,,,"0.12",,"Product Rebated: Air conditioners (central)","3B",,"Frederick"
"AppReb00190","Energy Efficient Appliance Rebate Program","http://energy.maryland.gov/residential/appliancerebate.html","Rebate/Voucher",,,"100","728","Residential","242",,,,,"0.12",,"Product Rebated: Air conditioners (central)","2C",,"Washington"
"AppReb00191","Energy Efficient Appliance Rebate Program","http://energy.maryland.gov/residential/appliancerebate.html","Rebate/Voucher",,,"100","646","Residential","242",,,,,"0.12",,"Product Rebated: Air conditioners (central)","4A",,"Frederick"
"AppReb00192","Energy Efficient Appliance Rebate Program","http://energy.maryland.gov/residential/appliancerebate.html","Rebate/Voucher",,,"100","532","Residential","242",,,,,"0.12",,"Product Rebated: Air conditioners (central)","3A",,"Frederick"
"AppReb00193","Energy Efficient Appliance Rebate Program","http://energy.maryland.gov/residential/appliancerebate.html","Rebate/Voucher",,,"100","646","Residential","242",,,,,"0.12",,"Product Rebated: Air conditioners (central)","3B",,"Frederick"
"AppReb00194","Energy Efficient Appliance Rebate Program","http://energy.maryland.gov/residential/appliancerebate.html","Rebate/Voucher",,,"100","639","Residential","242",,,,,"0.12",,"Product Rebated: Air conditioners (central)","14",,"Montgomery"
"AppReb00195","Energy Efficient Appliance Rebate Program","http://energy.maryland.gov/residential/appliancerebate.html","Rebate/Voucher",,,"100","833","Residential","74",,,,,"0.04",,"Product Rebated: Air conditioners (room)","2A",,"Washington"
"AppReb00196","Energy Efficient Appliance Rebate Program","http://energy.maryland.gov/residential/appliancerebate.html","Rebate/Voucher",,,"100","933","Residential","74",,,,,"0.04",,"Product Rebated: Air conditioners (room)","3A",,"Frederick"
"AppReb00197","Energy Efficient Appliance Rebate Program","http://energy.maryland.gov/residential/appliancerebate.html","Rebate/Voucher",,,"100","1600","Residential","74",,,,,"0.04",,"Product Rebated: Air conditioners (room)","15",,"Montgomery"
"AppReb00198","Energy Efficient Appliance Rebate Program","http://energy.maryland.gov/residential/appliancerebate.html","Rebate/Voucher",,,"100","476","Residential","74",,,,,"0.04",,"Product Rebated: Air conditioners (room)","3A",,"Frederick"
"AppReb00199","Energy Efficient Appliance Rebate Program","http://energy.maryland.gov/residential/appliancerebate.html","Rebate/Voucher",,,"100","462","Residential","192",,,,,"0.10",,"Product Rebated: Clothes Washers","3A",,"Frederick"
"AppReb00200","Energy Efficient Appliance Rebate Program","http://energy.maryland.gov/residential/appliancerebate.html","Rebate/Voucher",,,"100","907","Residential","192",,,,,"0.10",,"Product Rebated: Clothes Washers","4B",,"Frederick"
"AppReb00201","Energy Efficient Appliance Rebate Program","http://energy.maryland.gov/residential/appliancerebate.html","Rebate/Voucher",,,"100","691","Residential","192",,,,,"0.10",,"Product Rebated: Clothes Washers","4A",,"Frederick"
"AppReb00202","Energy Efficient Appliance Rebate Program","http://energy.maryland.gov/residential/appliancerebate.html","Rebate/Voucher",,,"100","855","Residential","192",,,,,"0.10",,"Product Rebated: Clothes Washers","1B",,"Allegany"
"AppReb00203","Energy Efficient Appliance Rebate Program","http://energy.maryland.gov/residential/appliancerebate.html","Rebate/Voucher",,,"100","739","Residential","192",,,,,"0.10",,"Product Rebated: Clothes Washers","3A",,"Frederick"
"AppReb00204","Energy Efficient Appliance Rebate Program","http://energy.maryland.gov/residential/appliancerebate.html","Rebate/Voucher",,,"100","600","Residential","192",,,,,"0.10",,"Product Rebated: Clothes Washers","1B",,"Allegany"
"AppReb00205","Energy Efficient Appliance Rebate Program","http://energy.maryland.gov/residential/appliancerebate.html","Rebate/Voucher",,,"100","514","Residential","192",,,,,"0.10",,"Product Rebated: Clothes Washers","3B",,"Frederick"
"AppReb00206","Energy Efficient Appliance Rebate Program","http://energy.maryland.gov/residential/appliancerebate.html","Rebate/Voucher",,,"100","948","Residential","192",,,,,"0.10",,"Product Rebated: Clothes Washers","3A",,"Frederick"
"AppReb00207","Energy Efficient Appliance Rebate Program","http://energy.maryland.gov/residential/appliancerebate.html","Rebate/Voucher",,,"100","1099","Residential","192",,,,,"0.10",,"Product Rebated: Clothes Washers","1A",,"Garrett"
"AppReb00208","Energy Efficient Appliance Rebate Program","http://energy.maryland.gov/residential/appliancerebate.html","Rebate/Voucher",,,"100","680","Residential","192",,,,,"0.10",,"Product Rebated: Clothes Washers","3A",,"Frederick"
"AppReb00209","Energy Efficient Appliance Rebate Program","http://energy.maryland.gov/residential/appliancerebate.html","Rebate/Voucher",,,"100","857","Residential","192",,,,,"0.10",,"Product Rebated: Clothes Washers","14",,"Montgomery"
"AppReb00210","Energy Efficient Appliance Rebate Program","http://energy.maryland.gov/residential/appliancerebate.html","Rebate/Voucher",,,"100","834","Residential","192",,,,,"0.10",,"Product Rebated: Clothes Washers","4A",,"Frederick"
"AppReb00211","Energy Efficient Appliance Rebate Program","http://energy.maryland.gov/residential/appliancerebate.html","Rebate/Voucher",,,"100","2000","Residential","192",,,,,"0.10",,"Product Rebated: Clothes Washers","1B",,"Allegany"
"AppReb00212","Energy Efficient Appliance Rebate Program","http://energy.maryland.gov/residential/appliancerebate.html","Rebate/Voucher",,,"100","750","Residential","192",,,,,"0.10",,"Product Rebated: Clothes Washers","2A",,"Washington"
"AppReb00213","Energy Efficient Appliance Rebate Program","http://energy.maryland.gov/residential/appliancerebate.html","Rebate/Voucher",,,"100","529","Residential","192",,,,,"0.10",,"Product Rebated: Clothes Washers","2C",,"Washington"
"AppReb00214","Energy Efficient Appliance Rebate Program","http://energy.maryland.gov/residential/appliancerebate.html","Rebate/Voucher",,,"100","630","Residential","192",,,,,"0.10",,"Product Rebated: Clothes Washers","4B",,"Frederick"
