"com_id","common_name","scientific_name","genus","family","diametre_at_breast_height","year_planted","date_planted","age_description","useful_life_expectency","useful_life_expectency_value","precinct","located_in","uploaddate","location","latitude","longitude","easting","northing"
"1014746","Smooth-barked apple","Angophora costata","Angophora","Myrtaceae","26","1997","1997-03-07T00:00:00.000","Semi-Mature","31-60 years","60",,"Street","2021-10-01T02:04:00.000","
,  
(-37.802307627594104, 144.9429023266371)","-37.802307627594104","144.9429023266371","318898.79","5814125.81"
"1014747","Smooth-barked apple","Angophora costata","Angophora","Myrtaceae","28","1997","1997-03-07T00:00:00.000","Semi-Mature","31-60 years","60",,"Street","2021-10-01T02:04:18.000","
,  
(-37.80233674677117, 144.94316092645832)","-37.80233674677117","144.94316092645832","318921.63","5814123.08"
"1014748","London Plane","Platanus x acerifolia","Platanus","Platanaceae",,"1997","1997-03-07T00:00:00.000",,,,,"Street","2021-10-01T02:04:15.000","
,  
(-37.80231232983, 144.94387849597038)","-37.80231232983","144.94387849597038","318984.75","5814127.18"
"1014749","London Plane","Platanus x acerifolia","Platanus","Platanaceae","38","1997","1997-03-07T00:00:00.000","Semi-Mature","11-20 years","20",,"Street","2021-10-01T02:04:04.000","
,  
(-37.80234502802923, 144.9442389883431)","-37.80234502802923","144.9442389883431","319016.57","5814124.25"
"1014750","London Plane","Platanus x acerifolia","Platanus","Platanaceae","37","1997","1997-03-07T00:00:00.000","Semi-Mature","11-20 years","20",,"Street","2021-10-01T02:04:18.000","
,  
(-37.80235933042018, 144.9443717029978)","-37.80235933042018","144.9443717029978","319028.29","5814122.92"
"1014754","London Plane","Platanus x acerifolia","Platanus","Platanaceae","51","1997","1997-03-07T00:00:00.000","Mature","11-20 years","20",,"Street","2021-10-01T02:03:55.000","
,  
(-37.8024045065298, 144.9447811420088)","-37.8024045065298","144.9447811420088","319064.45","5814118.7"
"1014755","London Plane","Platanus x acerifolia","Platanus","Platanaceae","44","1997","1997-03-07T00:00:00.000","Mature","11-20 years","20",,"Street","2021-10-01T02:04:09.000","
,  
(-37.80243032892067, 144.94499565319398)","-37.80243032892067","144.94499565319398","319083.4","5814116.25"
"1014756","London Plane","Platanus x acerifolia","Platanus","Platanaceae","52","1997","1997-03-07T00:00:00.000","Mature","21-30 years","30",,"Street","2021-10-01T02:04:18.000","
,  
(-37.80245016213574, 144.9451768255219)","-37.80245016213574","144.9451768255219","319099.4","5814114.4"
"1014758","London Plane","Platanus x acerifolia","Platanus","Platanaceae","56","1997","1997-03-07T00:00:00.000","Mature","11-20 years","20",,"Street","2021-10-01T02:03:55.000","
,  
(-37.80251810883459, 144.94581721689386)","-37.80251810883459","144.94581721689386","319155.95","5814108.1"
"1014759","London Plane","Platanus x acerifolia","Platanus","Platanaceae",,"1997","1997-03-07T00:00:00.000",,,,,"Street","2021-10-01T02:03:56.000","
,  
(-37.802536297517285, 144.94595584407293)","-37.802536297517285","144.94595584407293","319168.2","5814106.35"
"1014760","London Plane","Platanus x acerifolia","Platanus","Platanaceae","52","1997","1997-03-07T00:00:00.000","Mature","21-30 years","30",,"Street","2021-10-01T02:03:57.000","
,  
(-37.802551303749546, 144.94609285584275)","-37.802551303749546","144.94609285584275","319180.3","5814104.95"
"1014761","London Plane","Platanus x acerifolia","Platanus","Platanaceae","42","1997","1997-03-07T00:00:00.000","Mature","6-10 years (>50% canopy)","10",,"Street","2021-10-01T02:04:10.000","
,  
(-37.80257618841915, 144.94633124499686)","-37.80257618841915","144.94633124499686","319201.35","5814102.65"
"1014762","London Plane","Platanus x acerifolia","Platanus","Platanaceae","52","1997","1997-03-07T00:00:00.000","Mature","11-20 years","20",,"Street","2021-10-01T02:03:59.000","
,  
(-37.8026106787819, 144.94662956384795)","-37.8026106787819","144.94662956384795","319227.7","5814099.4"
"1014767","London Plane","Platanus x acerifolia","Platanus","Platanaceae","60","1997","1997-03-07T00:00:00.000","Mature","21-30 years","30",,"Street","2021-10-01T02:03:58.000","
,  
(-37.80268776320969, 144.94732933284132)","-37.80268776320969","144.94732933284132","319289.5","5814092.2"
"1014770","London Plane","Platanus x acerifolia","Platanus","Platanaceae","58","1997","1997-03-07T00:00:00.000","Mature","6-10 years (>50% canopy)","10",,"Street","2021-10-01T02:03:54.000","
,  
(-37.802848075587676, 144.94877186468491)","-37.802848075587676","144.94877186468491","319416.9","5814077.2"
"1014771","London Plane","Platanus x acerifolia","Platanus","Platanaceae","54","1997","1997-03-07T00:00:00.000","Mature","11-20 years","20",,"Street","2021-10-01T02:04:00.000","
,  
(-37.80297700481491, 144.949991523714)","-37.80297700481491","144.949991523714","319524.6","5814065.25"
"1014775","London Plane","Platanus x acerifolia","Platanus","Platanaceae",,"1997","1997-03-07T00:00:00.000",,,,,"Street","2021-10-01T02:04:14.000","
,  
(-37.80304787657521, 144.9505943631481)","-37.80304787657521","144.9505943631481","319577.85","5814058.55"
"1014776","London Plane","Platanus x acerifolia","Platanus","Platanaceae","48","1997","1997-03-07T00:00:00.000","Mature","11-20 years","20",,"Street","2021-10-01T02:04:09.000","
,  
(-37.80306848149483, 144.95076858908843)","-37.80306848149483","144.95076858908843","319593.24","5814056.6"
"1014777","Yellow Gum","Eucalyptus leucoxylon","Eucalyptus","Myrtaceae","39","1997","1997-03-07T00:00:00.000","Mature","31-60 years","60",,"Street","2021-10-01T02:04:00.000","
,  
(-37.80319222110932, 144.95086227752398)","-37.80319222110932","144.95086227752398","319601.79","5814043.05"
"1014778","Yellow Gum","Eucalyptus leucoxylon","Eucalyptus","Myrtaceae","31","1997","1997-03-07T00:00:00.000","Semi-Mature","31-60 years","60",,"Street","2021-10-01T02:04:18.000","
,  
(-37.803233072563366, 144.95108659992212)","-37.803233072563366","144.95108659992212","319621.64","5814038.95"
"1014779","Yellow Gum","Eucalyptus leucoxylon","Eucalyptus","Myrtaceae","36","1900","2000-01-01T00:00:00.000","Semi-Mature","31-60 years","60",,"Street","2021-10-01T02:04:00.000","
,  
(-37.80322739268774, 144.95114343212165)","-37.80322739268774","144.95114343212165","319626.63","5814039.69"
"1014782","Spotted Gum","Corymbia maculata","Corymbia","Myrtaceae","19","1997","1997-03-07T00:00:00.000","Semi-Mature","31-60 years","60",,"Street","2021-10-01T02:04:07.000","
,  
(-37.803264258459976, 144.9515116542503)","-37.803264258459976","144.9515116542503","319659.14","5814036.31"
"1014783","Smooth-barked apple","Angophora costata","Angophora","Myrtaceae","12","1997","1997-03-07T00:00:00.000","Juvenile","61+ years","80",,"Street","2021-10-01T02:04:08.000","
,  
(-37.80328768213264, 144.95172884904648)","-37.80328768213264","144.95172884904648","319678.32","5814034.13"
"1014788","London Plane","Platanus x acerifolia","Platanus","Platanaceae",,"1900","2000-01-02T00:00:00.000",,,,,"Street","2021-10-01T02:04:10.000","
,  
(-37.803187163306376, 144.9517733092129)","-37.803187163306376","144.9517733092129","319681.99","5814045.37"
"1014789","London Plane","Platanus x acerifolia","Platanus","Platanaceae","28","1900","2000-01-02T00:00:00.000","Semi-Mature","6-10 years (<50% canopy)","10",,"Street","2021-10-01T02:03:56.000","
,  
(-37.80320463432931, 144.95191252694337)","-37.80320463432931","144.95191252694337","319694.29","5814043.7"
"1014790","London Plane","Platanus x acerifolia","Platanus","Platanaceae","34","1900","2000-01-02T00:00:00.000","Semi-Mature","6-10 years (>50% canopy)","10",,"Street","2021-10-01T02:04:04.000","
,  
(-37.80321897748363, 144.95200662726143)","-37.80321897748363","144.95200662726143","319702.61","5814042.29"
"1014791","London Plane","Platanus x acerifolia","Platanus","Platanaceae","27","1900","2000-01-02T00:00:00.000","Semi-Mature","1-5 years (<50% canopy)","5",,"Street","2021-10-01T02:04:10.000","
,  
(-37.80323068619096, 144.95215134243278)","-37.80323068619096","144.95215134243278","319715.38","5814041.27"
"1014861","Smooth-barked apple","Angophora costata","Angophora","Myrtaceae","59","1997","1997-03-07T00:00:00.000","Mature","21-30 years","30",,"Street","2021-10-01T02:04:01.000","
,  
(-37.80031173341914, 144.94292454057592)","-37.80031173341914","144.94292454057592","318895.87","5814347.33"
"1014874","London Plane","Platanus x acerifolia","Platanus","Platanaceae",,"1997","1997-03-07T00:00:00.000",,,,,"Street","2021-10-01T02:04:14.000","
,  
(-37.80046993684391, 144.94202462644085)","-37.80046993684391","144.94202462644085","318817.02","5814328.03"
"1014876","London Plane","Platanus x acerifolia","Platanus","Platanaceae","45","1997","1997-03-07T00:00:00.000","Mature","21-30 years","30",,"Street","2021-10-01T02:04:18.000","
,  
(-37.80056303585454, 144.9420044384195)","-37.80056303585454","144.9420044384195","318815.47","5814317.66"
"1014877","London Plane","Platanus x acerifolia","Platanus","Platanaceae","17","1997","1997-03-07T00:00:00.000","Semi-Mature","31-60 years","60",,"Street","2021-10-01T02:04:19.000","
,  
(-37.80069198223603, 144.94198314172712)","-37.80069198223603","144.94198314172712","318813.91","5814303.31"
"1014878","London Plane","Platanus x acerifolia","Platanus","Platanaceae","49","1997","1997-03-07T00:00:00.000","Mature","11-20 years","20",,"Street","2021-10-01T02:03:59.000","
,  
(-37.80077732020315, 144.94196748481187)","-37.80077732020315","144.94196748481187","318812.74","5814293.81"
"1014879","London Plane","Platanus x acerifolia","Platanus","Platanaceae","49","1899","1999-12-30T00:00:00.000","Mature","21-30 years","30",,"Street","2021-10-01T02:03:59.000","
,  
(-37.80087371541622, 144.94195027161302)","-37.80087371541622","144.94195027161302","318811.46","5814283.08"
"1014881","London Plane","Platanus x acerifolia","Platanus","Platanaceae","60","1899","1999-12-30T00:00:00.000","Mature","21-30 years","30",,"Street","2021-10-01T02:03:53.000","
,  
(-37.801222535408606, 144.94188698175515)","-37.801222535408606","144.94188698175515","318806.74","5814244.25"
"1014888","London Plane","Platanus x acerifolia","Platanus","Platanaceae","41","1997","1997-03-07T00:00:00.000","Semi-Mature","21-30 years","30",,"Street","2021-10-01T02:03:56.000","
,  
(-37.80204975434114, 144.9415536158482)","-37.80204975434114","144.9415536158482","318779.41","5814151.81"
"1014889","London Plane","Platanus x acerifolia","Platanus","Platanaceae","64","1997","1997-03-07T00:00:00.000","Mature","21-30 years","30",,"Street","2021-10-01T02:04:04.000","
,  
(-37.80186164595746, 144.94158780034633)","-37.80186164595746","144.94158780034633","318781.96","5814172.75"
"1014890","London Plane","Platanus x acerifolia","Platanus","Platanaceae","61","1997","1997-03-07T00:00:00.000","Mature","21-30 years","30",,"Street","2021-10-01T02:03:56.000","
,  
(-37.80169839074862, 144.94161572945532)","-37.80169839074862","144.94161572945532","318784.02","5814190.92"
"1014892","London Plane","Platanus x acerifolia","Platanus","Platanaceae","70","1997","1997-03-07T00:00:00.000","Mature","21-30 years","30",,"Street","2021-10-01T02:04:10.000","
,  
(-37.801389498241, 144.94167416464867)","-37.801389498241","144.94167416464867","318788.41","5814225.31"
"1014906","Cyprus Plane","Platanus orientalis","Platanus","Platanaceae","37","1997","1997-03-07T00:00:00.000","Semi-Mature","11-20 years","20",,"Street","2021-10-01T02:04:17.000","
,  
(-37.80037385797824, 144.9454920676364)","-37.80037385797824","144.9454920676364","319122.09","5814345.41"
"1014908","London Plane","Platanus x acerifolia","Platanus","Platanaceae","33","1900","2000-01-02T00:00:00.000","Semi-Mature","11-20 years","20",,"Street","2021-10-01T02:04:00.000","
,  
(-37.8004576853471, 144.94623705681403)","-37.8004576853471","144.94623705681403","319187.89","5814337.55"
"1014909","London Plane","Platanus x acerifolia","Platanus","Platanaceae","55","1900","2000-01-01T00:00:00.000","Mature","11-20 years","20",,"Street","2021-10-01T02:04:18.000","
,  
(-37.80068148663234, 144.94625482149593)","-37.80068148663234","144.94625482149593","319190","5814312.75"
"1014910","London Plane","Platanus x acerifolia","Platanus","Platanaceae","21","1900","2000-01-02T00:00:00.000","Semi-Mature","6-10 years (>50% canopy)","10",,"Street","2021-10-01T02:03:54.000","
,  
(-37.80048408400077, 144.94643825890995)","-37.80048408400077","144.94643825890995","319205.67","5814335.01"
"1014912","Cyprus Plane","Platanus orientalis","Platanus","Platanaceae",,"1900","2000-01-01T00:00:00.000",,,,,"Street","2021-10-01T02:04:00.000","
,  
(-37.8006966547398, 144.9464321440753)","-37.8006966547398","144.9464321440753","319205.65","5814311.41"
"1014914","London Plane","Platanus x acerifolia","Platanus","Platanaceae","28","1900","2000-01-01T00:00:00.000","Semi-Mature","6-10 years (>50% canopy)","10",,"Street","2021-10-01T02:04:10.000","
,  
(-37.800518679217554, 144.94688216758894)","-37.800518679217554","144.94688216758894","319244.84","5814332.03"
"1014915","London Plane","Platanus x acerifolia","Platanus","Platanaceae","30","1900","2000-01-01T00:00:00.000","Semi-Mature","21-30 years","30",,"Street","2021-10-01T02:03:59.000","
,  
(-37.800544977894326, 144.9470673590167)","-37.800544977894326","144.9470673590167","319261.21","5814329.47"
"1014917","London Plane","Platanus x acerifolia","Platanus","Platanaceae","29","1997","1997-03-07T00:00:00.000","Semi-Mature","21-30 years","30",,"Street","2021-10-01T02:04:08.000","
,  
(-37.800567692950395, 144.94727445590172)","-37.800567692950395","144.94727445590172","319279.5","5814327.35"
"1014918","London Plane","Platanus x acerifolia","Platanus","Platanaceae","52","1997","1997-03-07T00:00:00.000","Mature","11-20 years","20",,"Street","2021-10-01T02:03:53.000","
,  
(-37.80079492695563, 144.94728236134677)","-37.80079492695563","144.94728236134677","319280.75","5814302.15"
"1014920","London Plane","Platanus x acerifolia","Platanus","Platanaceae","48","1900","2000-01-02T00:00:00.000","Mature","11-20 years","20",,"Street","2021-10-01T02:04:01.000","
,  
(-37.80082006003549, 144.9475661679795)","-37.80082006003549","144.9475661679795","319305.8","5814299.91"
"1014922","London Plane","Platanus x acerifolia","Platanus","Platanaceae",,"1997","1997-03-07T00:00:00.000",,,,,"Street","2021-10-01T02:04:03.000","
,  
(-37.80050683174373, 144.9466781772046)","-37.80050683174373","144.9466781772046","319226.85","5814332.95"
"1014923","London Plane","Platanus x acerifolia","Platanus","Platanaceae","25","1900","2000-01-02T00:00:00.000","Semi-Mature","11-20 years","20",,"Street","2021-10-01T02:04:18.000","
,  
(-37.800619896607586, 144.94775160946463)","-37.800619896607586","144.94775160946463","319321.64","5814322.48"
"1014924","London Plane","Platanus x acerifolia","Platanus","Platanaceae","47","1997","1997-03-07T00:00:00.000","Mature","11-20 years","20",,"Street","2021-10-01T02:03:59.000","
,  
(-37.80064317005527, 144.947933932295)","-37.80064317005527","144.947933932295","319337.75","5814320.25"
"1014928","London Plane","Platanus x acerifolia","Platanus","Platanaceae","72","1997","1997-03-07T00:00:00.000","Mature","11-20 years","20",,"Street","2021-10-01T02:03:59.000","
,  
(-37.80076197387918, 144.94880459427023)","-37.80076197387918","144.94880459427023","319414.7","5814308.75"
"1014929","London Plane","Platanus x acerifolia","Platanus","Platanaceae","54","1900","2000-01-02T00:00:00.000","Mature","11-20 years","20",,"Street","2021-10-01T02:03:54.000","
,  
(-37.80078029053265, 144.948992165752)","-37.80078029053265","144.948992165752","319431.26","5814307.08"
"1014930","London Plane","Platanus x acerifolia","Platanus","Platanaceae","78","1997","1997-03-07T00:00:00.000","Mature","11-20 years","20",,"Street","2021-10-01T02:04:04.000","
,  
(-37.80079611062464, 144.9491347175754)","-37.80079611062464","144.9491347175754","319443.85","5814305.6"
"1014937","London Plane","Platanus x acerifolia","Platanus","Platanaceae","65","1997","1997-03-07T00:00:00.000","Mature","11-20 years","20",,"Street","2021-10-01T02:03:56.000","
,  
(-37.80084356507297, 144.9496293822015)","-37.80084356507297","144.9496293822015","319487.52","5814301.29"
"1014938","London Plane","Platanus x acerifolia","Platanus","Platanaceae","76","1997","1997-03-07T00:00:00.000","Mature","11-20 years","20",,"Street","2021-10-01T02:04:18.000","
,  
(-37.80085491236231, 144.94973764507873)","-37.80085491236231","144.94973764507873","319497.08","5814300.24"
"1014941","London Plane","Platanus x acerifolia","Platanus","Platanaceae","75","1900","2000-01-02T00:00:00.000","Mature","11-20 years","20",,"Street","2021-10-01T02:04:19.000","
,  
(-37.8009117325445, 144.95018548624475)","-37.8009117325445","144.95018548624475","319536.65","5814294.8"
"1014942","London Plane","Platanus x acerifolia","Platanus","Platanaceae",,"1997","1997-03-07T00:00:00.000",,,,,"Street","2021-10-01T02:04:02.000","
,  
(-37.800932091173465, 144.95039730688674)","-37.800932091173465","144.95039730688674","319555.35","5814292.95"
"1014945","London Plane","Platanus x acerifolia","Platanus","Platanaceae","64","1997","1997-03-07T00:00:00.000","Mature","11-20 years","20",,"Street","2021-10-01T02:04:15.000","
,  
(-37.80097138500192, 144.95073921450552)","-37.80097138500192","144.95073921450552","319585.55","5814289.25"
"1014946","London Plane","Platanus x acerifolia","Platanus","Platanaceae","63","1997","1997-03-07T00:00:00.000","Mature","11-20 years","20",,"Street","2021-10-01T02:04:07.000","
,  
(-37.80099156880583, 144.9509669407032)","-37.80099156880583","144.9509669407032","319605.65","5814287.45"
"1014947","London Plane","Platanus x acerifolia","Platanus","Platanaceae","66","1997","1997-03-07T00:00:00.000","Mature","11-20 years","20",,"Street","2021-10-01T02:04:08.000","
,  
(-37.801033533601334, 144.95130707150958)","-37.801033533601334","144.95130707150958","319635.7","5814283.45"
"1014951","London Plane","Platanus x acerifolia","Platanus","Platanaceae","23","1900","2000-01-01T00:00:00.000","Semi-Mature","1-5 years (<50% canopy)","5",,"Street","2021-10-01T02:03:58.000","
,  
(-37.801122218954625, 144.95233871569852)","-37.801122218954625","144.95233871569852","319726.75","5814275.6"
"1014955","London Plane","Platanus x acerifolia","Platanus","Platanaceae",,"1997","1997-03-07T00:00:00.000",,,,,"Street","2021-10-01T02:04:00.000","
,  
(-37.801335648403125, 144.95227830522518)","-37.801335648403125","144.95227830522518","319721.95","5814251.8"
"1014956","London Plane","Platanus x acerifolia","Platanus","Platanaceae","43","1997","1997-03-07T00:00:00.000","Mature","11-20 years","20",,"Street","2021-10-01T02:03:59.000","
,  
(-37.80136672432124, 144.95256251959805)","-37.80136672432124","144.95256251959805","319747.05","5814248.9"
"1014960","Fastigiate English Oak","Quercus robur","Quercus","Fagaceae","45","1997","1997-03-07T00:00:00.000","Mature","21-30 years","30",,"Street","2021-10-01T02:03:59.000","
,  
(-37.80334391569333, 144.94969890994957)","-37.80334391569333","144.94969890994957","319499.73","5814023.97"
"1014961","Yellow Gum","Eucalyptus leucoxylon","Eucalyptus","Myrtaceae","16","1900","2000-01-01T00:00:00.000","Semi-Mature","11-20 years","20",,"Street","2021-10-01T02:04:10.000","
,  
(-37.801311572999, 144.95144328771272)","-37.801311572999","144.95144328771272","319648.37","5814252.86"
"1014962","English Elm","Ulmus procera","Ulmus","Ulmaceae","67","1900","2000-01-01T00:00:00.000","Mature","6-10 years (<50% canopy)","10",,"Street","2021-10-01T02:04:01.000","
,  
(-37.80135165872536, 144.9515407629823)","-37.80135165872536","144.9515407629823","319657.05","5814248.6"
"1014964","Dutch Elm","Ulmus x hollandica","Ulmus","Ulmaceae","49","1997","1997-03-07T00:00:00.000","Mature","11-20 years","20",,"Street","2021-10-01T02:04:00.000","
,  
(-37.80160915273759, 144.95152683402807)","-37.80160915273759","144.95152683402807","319656.45","5814220"
"1014966","London Plane","Platanus x acerifolia","Platanus","Platanaceae","79","1997","1997-03-07T00:00:00.000","Mature","11-20 years","20",,"Street","2021-10-01T02:04:08.000","
,  
(-37.80190423330841, 144.95144599257264)","-37.80190423330841","144.95144599257264","319650.05","5814187.1"
"1014969","Dutch Elm","Ulmus x hollandica","Ulmus","Ulmaceae",,"1900","2000-01-01T00:00:00.000",,,,,"Street","2021-10-01T02:03:55.000","
,  
(-37.80236705131535, 144.95139788197622)","-37.80236705131535","144.95139788197622","319646.94","5814135.65"
"1014970","Elm","Ulmus unknown","Ulmus","Ulmaceae","48","1900","2000-01-01T00:00:00.000","Mature","11-20 years","20",,"Street","2021-10-01T02:04:00.000","
,  
(-37.80257157376842, 144.95135906614902)","-37.80257157376842","144.95135906614902","319644.02","5814112.88"
"1014995","Willow Bottlebrush","Callistemon salignus","Callistemon","Myrtaceae","34","1900","2000-01-01T00:00:00.000","Mature","21-30 years","30",,"Street","2021-10-01T02:04:18.000","
,  
(-37.80400355974586, 144.94438926104493)","-37.80400355974586","144.94438926104493","319033.85","5813940.5"
"1015015","Willow Bottlebrush","Callistemon salignus","Callistemon","Myrtaceae","33","1900","2000-01-01T00:00:00.000","Mature","21-30 years","30",,"Street","2021-10-01T02:03:54.000","
,  
(-37.802130468254816, 144.9445389855707)","-37.802130468254816","144.9445389855707","319042.46","5814148.64"
"1015026","London Plane","Platanus x acerifolia","Platanus","Platanaceae","40","1997","1997-03-07T00:00:00.000","Semi-Mature","6-10 years (<50% canopy)","10",,"Street","2021-10-01T02:04:15.000","
,  
(-37.80194898278984, 144.94550532047165)","-37.80194898278984","144.94550532047165","319127.1","5814170.65"
"1015027","London Plane","Platanus x acerifolia","Platanus","Platanaceae","45","1997","1997-03-07T00:00:00.000","Mature","11-20 years","20",,"Street","2021-10-01T02:03:58.000","
,  
(-37.80179852482739, 144.9455333406807)","-37.80179852482739","144.9455333406807","319129.2","5814187.4"
"1015029","London Plane","Platanus x acerifolia","Platanus","Platanaceae","44","1997","1997-03-07T00:00:00.000","Mature","11-20 years","20",,"Street","2021-10-01T02:04:18.000","
,  
(-37.80147154682542, 144.94559351013558)","-37.80147154682542","144.94559351013558","319133.7","5814223.8"
"1015030","London Plane","Platanus x acerifolia","Platanus","Platanaceae","55","1997","1997-03-07T00:00:00.000","Mature","11-20 years","20",,"Street","2021-10-01T02:04:08.000","
,  
(-37.8013179461332, 144.94562218489568)","-37.8013179461332","144.94562218489568","319135.85","5814240.9"
"1015031","London Plane","Platanus x acerifolia","Platanus","Platanaceae","53","1997","1997-03-07T00:00:00.000","Mature","6-10 years (<50% canopy)","10",,"Street","2021-10-01T02:04:18.000","
,  
(-37.80112787537001, 144.94565243793122)","-37.80112787537001","144.94565243793122","319138.05","5814262.05"
"1015032","Cyprus Plane","Platanus orientalis","Platanus","Platanaceae","34","1997","1997-03-07T00:00:00.000","Semi-Mature","11-20 years","20",,"Street","2021-10-01T02:04:10.000","
,  
(-37.80100117802062, 144.94567355251652)","-37.80100117802062","144.94567355251652","319139.6","5814276.15"
"1015033","London Plane","Platanus x acerifolia","Platanus","Platanaceae","62","1997","1997-03-07T00:00:00.000","Mature","11-20 years","20",,"Street","2021-10-01T02:03:55.000","
,  
(-37.801004121104576, 144.94594559450294)","-37.801004121104576","144.94594559450294","319163.56","5814276.35"
"1015034","London Plane","Platanus x acerifolia","Platanus","Platanaceae","63","1997","1997-03-07T00:00:00.000","Mature","21-30 years","30",,"Street","2021-10-01T02:04:15.000","
,  
(-37.800821523409915, 144.94598063675863)","-37.800821523409915","144.94598063675863","319166.2","5814296.68"
"1015035","London Plane","Platanus x acerifolia","Platanus","Platanaceae","17","1900","2000-01-01T00:00:00.000","Semi-Mature","6-10 years (>50% canopy)","10",,"Street","2021-10-01T02:04:07.000","
,  
(-37.80148210093573, 144.94587306605888)","-37.80148210093573","144.94587306605888","319158.34","5814223.17"
"1015036","London Plane","Platanus x acerifolia","Platanus","Platanaceae",,"1900","2000-01-02T00:00:00.000",,,,,"Street","2021-10-01T02:04:08.000","
,  
(-37.80024409789977, 144.9499034300208)","-37.80024409789977","144.9499034300208","319510.19","5814368.34"
"1015037","London Plane","Platanus x acerifolia","Platanus","Platanaceae","63","1900","2000-01-02T00:00:00.000","Mature","11-20 years","20",,"Street","2021-10-01T02:03:56.000","
,  
(-37.80022612230999, 144.94978194967769)","-37.80022612230999","144.94978194967769","319499.45","5814370.1"
"1015038","London Plane","Platanus x acerifolia","Platanus","Platanaceae","70","1900","2000-01-02T00:00:00.000","Mature","11-20 years","20",,"Street","2021-10-01T02:04:07.000","
,  
(-37.800214901319535, 144.94965505825056)","-37.800214901319535","144.94965505825056","319488.25","5814371.1"
"1015039","London Plane","Platanus x acerifolia","Platanus","Platanaceae","62","1900","2000-01-02T00:00:00.000","Mature","6-10 years (<50% canopy)","10",,"Street","2021-10-01T02:04:09.000","
,  
(-37.80019441581618, 144.9495136585985)","-37.80019441581618","144.9495136585985","319475.75","5814373.1"
"1015040","London Plane","Platanus x acerifolia","Platanus","Platanaceae","77","1900","2000-01-02T00:00:00.000","Mature","21-30 years","30",,"Street","2021-10-01T02:04:08.000","
,  
(-37.80017395867472, 144.94937907261632)","-37.80017395867472","144.94937907261632","319463.85","5814375.11"
"1015041","London Plane","Platanus x acerifolia","Platanus","Platanaceae","36","1900","2000-01-02T00:00:00.000","Semi-Mature","21-30 years","30",,"Street","2021-10-01T02:04:17.000","
,  
(-37.800162111340306, 144.94918519068077)","-37.800162111340306","144.94918519068077","319446.75","5814376.05"
"1015042","London Plane","Platanus x acerifolia","Platanus","Platanaceae","28","1900","2000-01-02T00:00:00.000","Semi-Mature","31-60 years","60",,"Street","2021-10-01T02:03:56.000","
,  
(-37.80014144734435, 144.9490335746519)","-37.80014144734435","144.9490335746519","319433.35","5814378.05"
"1015043","London Plane","Platanus x acerifolia","Platanus","Platanaceae","70","1900","2000-01-02T00:00:00.000","Mature","21-30 years","30",,"Street","2021-10-01T02:04:15.000","
,  
(-37.80012063486504, 144.94887344485898)","-37.80012063486504","144.94887344485898","319419.2","5814380.05"
"1015044","London Plane","Platanus x acerifolia","Platanus","Platanaceae","43","1900","2000-01-02T00:00:00.000","Mature","6-10 years (>50% canopy)","10",,"Street","2021-10-01T02:04:01.000","
,  
(-37.80007322647072, 144.94840229386085)","-37.80007322647072","144.94840229386085","319377.6","5814384.4"
"1015045","London Plane","Platanus x acerifolia","Platanus","Platanaceae","46","1900","2000-01-02T00:00:00.000","Mature","6-10 years (>50% canopy)","10",,"Street","2021-10-01T02:04:01.000","
,  
(-37.80006285982066, 144.94829866169243)","-37.80006285982066","144.94829866169243","319368.45","5814385.35"
"1015046","London Plane","Platanus x acerifolia","Platanus","Platanaceae",,"1900","2000-01-02T00:00:00.000",,,,,"Street","2021-10-01T02:04:00.000","
,  
(-37.80004806929314, 144.94814801931892)","-37.80004806929314","144.94814801931892","319355.15","5814386.7"
"1015047","London Plane","Platanus x acerifolia","Platanus","Platanaceae","26","1900","2000-01-02T00:00:00.000","Semi-Mature","1-5 years (<50% canopy)","5",,"Street","2021-10-01T02:04:15.000","
,  
(-37.80003508463522, 144.9480234487392)","-37.80003508463522","144.9480234487392","319344.15","5814387.9"
"1015048","London Plane","Platanus x acerifolia","Platanus","Platanaceae","69","1900","2000-01-02T00:00:00.000","Mature","1-5 years (<50% canopy)","5",,"Street","2021-10-01T02:04:17.000","
,  
(-37.800018719765255, 144.94788591090884)","-37.800018719765255","144.94788591090884","319332","5814389.45"
"1015049","London Plane","Platanus x acerifolia","Platanus","Platanaceae","68","1900","2000-01-02T00:00:00.000","Mature","11-20 years","20",,"Street","2021-10-01T02:04:03.000","
,  
(-37.80000606267374, 144.9477439547548)","-37.80000606267374","144.9477439547548","319319.47","5814390.58"
"1015050","London Plane","Platanus x acerifolia","Platanus","Platanaceae","47","1900","2000-01-02T00:00:00.000","Mature","1-5 years (<50% canopy)","5",,"Street","2021-10-01T02:04:04.000","
,  
(-37.79999010745911, 144.9475885748122)","-37.79999010745911","144.9475885748122","319305.75","5814392.05"
"1015051","London Plane","Platanus x acerifolia","Platanus","Platanaceae","45","1900","2000-01-02T00:00:00.000","Mature","1-5 years (<50% canopy)","5",,"Street","2021-10-01T02:04:10.000","
,  
(-37.79996600193979, 144.9474205868725)","-37.79996600193979","144.9474205868725","319290.9","5814394.4"
"1015052","London Plane","Platanus x acerifolia","Platanus","Platanaceae","47","1900","2000-01-02T00:00:00.000","Mature","1-5 years (<50% canopy)","5",,"Street","2021-10-01T02:04:14.000","
,  
(-37.79994623169246, 144.94724282535805)","-37.79994623169246","144.94724282535805","319275.2","5814396.25"
